"","date","KEYS"
"162","2015-06-11",33.150002
"163","2015-06-12",33.029999
"164","2015-06-15",32.619999
"165","2015-06-16",32.619999
"166","2015-06-17",33.009998
"167","2015-06-18",33.400002
"168","2015-06-19",33.290001
"169","2015-06-22",33.5
"170","2015-06-23",32.889999
"171","2015-06-24",32.459999
"172","2015-06-25",32.16
"173","2015-06-26",32.25
"174","2015-06-29",31.4
"175","2015-06-30",31.190001
"176","2015-07-01",31.25
"177","2015-07-02",31.469999
"178","2015-07-06",31.25
"179","2015-07-07",31.23
"180","2015-07-08",30.379999
"181","2015-07-09",30.32
"182","2015-07-10",30.35
"183","2015-07-13",30.74
"184","2015-07-14",30.93
"185","2015-07-15",30.51
"186","2015-07-16",30.790001
"187","2015-07-17",30.559999
"188","2015-07-20",30.76
"189","2015-07-21",30.42
"190","2015-07-22",30.74
"191","2015-07-23",30.299999
"192","2015-07-24",30.059999
"193","2015-07-27",29.68
"194","2015-07-28",30.059999
"195","2015-07-29",30.49
"196","2015-07-30",30.639999
"197","2015-07-31",30.540001
"198","2015-08-03",30.49
"199","2015-08-04",30.41
"200","2015-08-05",30.35
"201","2015-08-06",29.719999
"202","2015-08-07",29.860001
"203","2015-08-10",30.639999
"204","2015-08-11",30.08
"205","2015-08-12",29.879999
"206","2015-08-13",29.91
"207","2015-08-14",30.370001
"208","2015-08-17",30.379999
"209","2015-08-18",30
"210","2015-08-19",29.540001
"211","2015-08-20",32.77
"212","2015-08-21",32.349998
"213","2015-08-24",30.59
"214","2015-08-25",30.35
"215","2015-08-26",31.059999
"216","2015-08-27",31.67
"217","2015-08-28",31.92
"218","2015-08-31",32.040001
"219","2015-09-01",31.25
"220","2015-09-02",31.84
"221","2015-09-03",32.610001
"222","2015-09-04",32.240002
"223","2015-09-08",33.09
"224","2015-09-09",32.720001
"225","2015-09-10",32.970001
"226","2015-09-11",32.84
"227","2015-09-14",32.830002
"228","2015-09-15",32.950001
"229","2015-09-16",33.549999
"230","2015-09-17",33.709999
"231","2015-09-18",32.830002
"232","2015-09-21",32.900002
"233","2015-09-22",32.049999
"234","2015-09-23",31.780001
"235","2015-09-24",31.209999
"236","2015-09-25",31.01
"237","2015-09-28",30.23
"238","2015-09-29",30.17
"239","2015-09-30",30.84
"240","2015-10-01",30.43
"241","2015-10-02",31.299999
"242","2015-10-05",32.099998
"243","2015-10-06",32.150002
"244","2015-10-07",32.700001
"245","2015-10-08",33.119999
"246","2015-10-09",32.68
"247","2015-10-12",32.299999
"248","2015-10-13",32
"249","2015-10-14",32.439999
"250","2015-10-15",32.759998
"251","2015-10-16",32.59
"252","2015-10-19",32.029999
"253","2015-10-20",32
"254","2015-10-21",31.530001
"255","2015-10-22",32.009998
"256","2015-10-23",32.299999
"257","2015-10-26",32.009998
"258","2015-10-27",31.799999
"259","2015-10-28",32.990002
"260","2015-10-29",33.060001
"261","2015-10-30",33.080002
"262","2015-11-02",33.369999
"263","2015-11-03",33.080002
"264","2015-11-04",32.700001
"265","2015-11-05",32.27
"266","2015-11-06",31.99
"267","2015-11-09",31.66
"268","2015-11-10",30.84
"269","2015-11-11",31.049999
"270","2015-11-12",30.32
"271","2015-11-13",30.379999
"272","2015-11-16",30.99
"273","2015-11-17",30.809999
"274","2015-11-18",31.23
"275","2015-11-19",31.129999
"276","2015-11-20",29.469999
"277","2015-11-23",30.08
"278","2015-11-24",30.57
"279","2015-11-25",30.6
"280","2015-11-27",30.799999
"281","2015-11-30",30.809999
"282","2015-12-01",29.99
"283","2015-12-02",29.799999
"284","2015-12-03",29.049999
"285","2015-12-04",29.58
"286","2015-12-07",29.18
"287","2015-12-08",29.209999
"288","2015-12-09",28.940001
"289","2015-12-10",29
"290","2015-12-11",28.639999
"291","2015-12-14",27.860001
"292","2015-12-15",28.360001
"293","2015-12-16",28.370001
"294","2015-12-17",28.459999
"295","2015-12-18",28.01
"296","2015-12-21",28.110001
"297","2015-12-22",28.559999
"298","2015-12-23",29
"299","2015-12-24",28.950001
"300","2015-12-28",28.780001
"301","2015-12-29",28.620001
"302","2015-12-30",28.58
"303","2015-12-31",28.33
"304","2016-01-04",27.809999
"305","2016-01-05",27.75
"306","2016-01-06",27.299999
"307","2016-01-07",26.219999
"308","2016-01-08",25.450001
"309","2016-01-11",24.93
"310","2016-01-12",25.25
"311","2016-01-13",24.43
"312","2016-01-14",24.65
"313","2016-01-15",23.530001
"314","2016-01-19",23.209999
"315","2016-01-20",22.91
"316","2016-01-21",23.33
"317","2016-01-22",24
"318","2016-01-25",23.959999
"319","2016-01-26",23.99
"320","2016-01-27",23.469999
"321","2016-01-28",23.139999
"322","2016-01-29",23.4
"323","2016-02-01",23
"324","2016-02-02",22.440001
"325","2016-02-03",22.389999
"326","2016-02-04",22.940001
"327","2016-02-05",22.24
"328","2016-02-08",21.379999
"329","2016-02-09",21.18
"330","2016-02-10",21.76
"331","2016-02-11",21.549999
"332","2016-02-12",22.209999
"333","2016-02-16",22.6
"334","2016-02-17",23.049999
"335","2016-02-18",23.219999
"336","2016-02-19",23.9
"337","2016-02-22",24.67
"338","2016-02-23",25.18
"339","2016-02-24",25.73
"340","2016-02-25",25.74
"341","2016-02-26",25.940001
"342","2016-02-29",26.09
"343","2016-03-01",26.34
"344","2016-03-02",26.879999
"345","2016-03-03",27.09
"346","2016-03-04",27.219999
"347","2016-03-07",27.15
"348","2016-03-08",26.74
"349","2016-03-09",25.799999
"350","2016-03-10",26.049999
"351","2016-03-11",26.559999
"352","2016-03-14",26.57
"353","2016-03-15",26.209999
"354","2016-03-16",26.52
"355","2016-03-17",27.25
"356","2016-03-18",27.74
"357","2016-03-21",27.940001
"358","2016-03-22",28.219999
"359","2016-03-23",27
"360","2016-03-24",27
"361","2016-03-28",27.24
"362","2016-03-29",27.74
"363","2016-03-30",27.42
"364","2016-03-31",27.74
"365","2016-04-01",27.809999
"366","2016-04-04",27.35
"367","2016-04-05",26.9
"368","2016-04-06",26.77
"369","2016-04-07",26.43
"370","2016-04-08",26.719999
"371","2016-04-11",26.940001
"372","2016-04-12",26.719999
"373","2016-04-13",27.799999
"374","2016-04-14",27.32
"375","2016-04-15",27.139999
"376","2016-04-18",27.1
"377","2016-04-19",27.26
"378","2016-04-20",27.16
"379","2016-04-21",27.07
"380","2016-04-22",27.43
"381","2016-04-25",26.92
"382","2016-04-26",27.290001
"383","2016-04-27",27.120001
"384","2016-04-28",26.450001
"385","2016-04-29",26.08
"386","2016-05-02",26
"387","2016-05-03",26
"388","2016-05-04",25.91
"389","2016-05-05",25.83
"390","2016-05-06",25.98
"391","2016-05-09",25.719999
"392","2016-05-10",26.209999
"393","2016-05-11",25.84
"394","2016-05-12",26.27
"395","2016-05-13",25.98
"396","2016-05-16",26.27
"397","2016-05-17",26.209999
"398","2016-05-18",26.209999
"399","2016-05-19",25.99
"400","2016-05-20",29.940001
"401","2016-05-23",30.129999
"402","2016-05-24",30.42
"403","2016-05-25",30.49
"404","2016-05-26",30.48
"405","2016-05-27",30.719999
"406","2016-05-31",30.629999
"407","2016-06-01",30.84
"408","2016-06-02",31.389999
"409","2016-06-03",31.42
"410","2016-06-06",31.57
"411","2016-06-07",31.33
"412","2016-06-08",31.700001
"413","2016-06-09",31.26
"414","2016-06-10",30.639999
"415","2016-06-13",29.91
"416","2016-06-14",29.629999
"417","2016-06-15",29.84
"418","2016-06-16",29.49
"419","2016-06-17",29.66
"420","2016-06-20",30.450001
"421","2016-06-21",30.059999
"422","2016-06-22",30.4
"423","2016-06-23",31.030001
"424","2016-06-24",29.66
"425","2016-06-27",28.49
"426","2016-06-28",28.93
"427","2016-06-29",29.08
"428","2016-06-30",29.09
"429","2016-07-01",28.93
"430","2016-07-05",28.389999
"431","2016-07-06",28.25
"432","2016-07-07",28.18
"433","2016-07-08",29.02
"434","2016-07-11",28.530001
"435","2016-07-12",28.9
"436","2016-07-13",28.719999
"437","2016-07-14",28.879999
"438","2016-07-15",29.1
"439","2016-07-18",29.32
"440","2016-07-19",29.26
"441","2016-07-20",29.719999
"442","2016-07-21",29.52
"443","2016-07-22",29.860001
"444","2016-07-25",29.48
"445","2016-07-26",29.67
"446","2016-07-27",29.76
"447","2016-07-28",29.57
"448","2016-07-29",29.24
"449","2016-08-01",29.190001
"450","2016-08-02",28.200001
"451","2016-08-03",28.610001
"452","2016-08-04",28.49
"453","2016-08-05",28.93
"454","2016-08-08",28.93
"455","2016-08-09",28.790001
"456","2016-08-10",29.030001
"457","2016-08-11",29.209999
"458","2016-08-12",29.32
"459","2016-08-15",29.67
"460","2016-08-16",29.6
"461","2016-08-17",29.68
"462","2016-08-18",29.41
"463","2016-08-19",30.190001
"464","2016-08-22",30.299999
"465","2016-08-23",30.290001
"466","2016-08-24",29.77
"467","2016-08-25",29.98
"468","2016-08-26",30.040001
"469","2016-08-29",30.26
"470","2016-08-30",30.459999
"471","2016-08-31",30.43
"472","2016-09-01",30.59
"473","2016-09-02",30.440001
"474","2016-09-06",30.4
"475","2016-09-07",30.4
"476","2016-09-08",30.370001
"477","2016-09-09",29.530001
"478","2016-09-12",30.290001
"479","2016-09-13",29.780001
"480","2016-09-14",29.389999
"481","2016-09-15",29.98
"482","2016-09-16",29.25
"483","2016-09-19",30.65
"484","2016-09-20",30.66
"485","2016-09-21",31.07
"486","2016-09-22",31.639999
"487","2016-09-23",31.469999
"488","2016-09-26",30.969999
"489","2016-09-27",31.15
"490","2016-09-28",31.75
"491","2016-09-29",31.1
"492","2016-09-30",31.690001
"493","2016-10-03",31.35
"494","2016-10-04",31.280001
"495","2016-10-05",31.559999
"496","2016-10-06",31.540001
"497","2016-10-07",31.280001
"498","2016-10-10",31.41
"499","2016-10-11",31.16
"500","2016-10-12",31.25
"501","2016-10-13",31.32
"502","2016-10-14",31.6
"503","2016-10-17",31.65
"504","2016-10-18",31.940001
"505","2016-10-19",32.509998
"506","2016-10-20",32.66
"507","2016-10-21",32.490002
"508","2016-10-24",33.049999
"509","2016-10-25",32.880001
"510","2016-10-26",32.75
"511","2016-10-27",32.889999
"512","2016-10-28",32.810001
"513","2016-10-31",32.799999
"514","2016-11-01",32.66
"515","2016-11-02",31.98
"516","2016-11-03",31.98
"517","2016-11-04",31.82
"518","2016-11-07",33.259998
"519","2016-11-08",33.209999
"520","2016-11-09",33.779999
"521","2016-11-10",33.93
"522","2016-11-11",34.57
"523","2016-11-14",34.799999
"524","2016-11-15",35.130001
"525","2016-11-16",35.110001
"526","2016-11-17",35.220001
"527","2016-11-18",35.889999
"528","2016-11-21",35.900002
"529","2016-11-22",36.599998
"530","2016-11-23",37.650002
"531","2016-11-25",38.259998
"532","2016-11-28",37.98
"533","2016-11-29",37.259998
"534","2016-11-30",36.830002
"535","2016-12-01",35.490002
"536","2016-12-02",35.349998
"537","2016-12-05",35.84
"538","2016-12-06",36.369999
"539","2016-12-07",36.630001
"540","2016-12-08",36.950001
"541","2016-12-09",37.119999
"542","2016-12-12",37.119999
"543","2016-12-13",37.150002
"544","2016-12-14",36.349998
"545","2016-12-15",36.509998
"546","2016-12-16",36.299999
"547","2016-12-19",35.889999
"548","2016-12-20",35.990002
"549","2016-12-21",36.150002
"550","2016-12-22",36.209999
"551","2016-12-23",36.869999
"552","2016-12-27",37
"553","2016-12-28",36.459999
"554","2016-12-29",36.630001
"555","2016-12-30",36.57
"556","2017-01-03",36.279999
"557","2017-01-04",36.880001
"558","2017-01-05",36.450001
"559","2017-01-06",36.200001
"560","2017-01-09",36.099998
"561","2017-01-10",36.310001
"562","2017-01-11",36.5
"563","2017-01-12",36.349998
"564","2017-01-13",36.93
"565","2017-01-17",35.880001
"566","2017-01-18",35.900002
"567","2017-01-19",35.73
"568","2017-01-20",36.16
"569","2017-01-23",36.299999
"570","2017-01-24",36.950001
"571","2017-01-25",37.709999
"572","2017-01-26",37.240002
"573","2017-01-27",37.009998
"574","2017-01-30",36.990002
"575","2017-01-31",37.07
"576","2017-02-01",36.720001
"577","2017-02-02",36.130001
"578","2017-02-03",37.349998
"579","2017-02-06",36.68
"580","2017-02-07",36.57
"581","2017-02-08",37.200001
"582","2017-02-09",36.990002
"583","2017-02-10",37.630001
"584","2017-02-13",37.419998
"585","2017-02-14",37.450001
"586","2017-02-15",38.099998
"587","2017-02-16",38.220001
"588","2017-02-17",37.919998
"589","2017-02-21",38.040001
"590","2017-02-22",38.119999
"591","2017-02-23",37.759998
"592","2017-02-24",37.549999
"593","2017-02-27",37.610001
"594","2017-02-28",37.599998
"595","2017-03-01",38.029999
"596","2017-03-02",37.919998
"597","2017-03-03",38.279999
"598","2017-03-06",37.93
"599","2017-03-07",37.900002
"600","2017-03-08",37.900002
"601","2017-03-09",38.02
"602","2017-03-10",38.860001
"603","2017-03-13",38.439999
"604","2017-03-14",38.299999
"605","2017-03-15",39.060001
"606","2017-03-16",39.119999
"607","2017-03-17",39.02
"608","2017-03-20",38.75
"609","2017-03-21",36.610001
"610","2017-03-22",36.169998
"611","2017-03-23",37.200001
"612","2017-03-24",36.810001
"613","2017-03-27",36.52
"614","2017-03-28",36.720001
"615","2017-03-29",36.369999
"616","2017-03-30",36.59
"617","2017-03-31",36.139999
"618","2017-04-03",36.200001
"619","2017-04-04",36.240002
"620","2017-04-05",36.259998
"621","2017-04-06",36.439999
"622","2017-04-07",35.939999
"623","2017-04-10",35.689999
"624","2017-04-11",35.790001
"625","2017-04-12",35.380001
"626","2017-04-13",35.299999
"627","2017-04-17",35.950001
"628","2017-04-18",35.77
"629","2017-04-19",36.619999
"630","2017-04-20",36.700001
"631","2017-04-21",35.880001
"632","2017-04-24",37.009998
"633","2017-04-25",37.75
"634","2017-04-26",37.849998
"635","2017-04-27",37.98
"636","2017-04-28",37.43
"637","2017-05-01",37.77
"638","2017-05-02",37.880001
"639","2017-05-03",38.139999
"640","2017-05-04",38.450001
"641","2017-05-05",38.919998
"642","2017-05-08",39.040001
"643","2017-05-09",39.130001
"644","2017-05-10",39.209999
"645","2017-05-11",39.080002
"646","2017-05-12",38.98
"647","2017-05-15",39.23
"648","2017-05-16",39.080002
"649","2017-05-17",37.84
"650","2017-05-18",37.450001
"651","2017-05-19",37.490002
"652","2017-05-22",37.639999
"653","2017-05-23",37.560001
"654","2017-05-24",38.07
"655","2017-05-25",38.240002
"656","2017-05-26",38.360001
"657","2017-05-30",39.099998
"658","2017-05-31",38.639999
"659","2017-06-01",39.080002
"660","2017-06-02",39.759998
"661","2017-06-05",39.919998
"662","2017-06-06",40.25
"663","2017-06-07",38.619999
"664","2017-06-08",38.299999
"665","2017-06-09",37.639999
"666","2017-06-12",37
"667","2017-06-13",36.599998
"668","2017-06-14",36.34
"669","2017-06-15",36.529999
"670","2017-06-16",37.98
"671","2017-06-19",37.990002
"672","2017-06-20",37.950001
"673","2017-06-21",37.849998
"674","2017-06-22",38.099998
"675","2017-06-23",38.279999
"676","2017-06-26",38.169998
"677","2017-06-27",38.330002
"678","2017-06-28",38.959999
"679","2017-06-29",38.599998
"680","2017-06-30",38.93
"681","2017-07-03",38.709999
"682","2017-07-05",39.150002
"683","2017-07-06",38.689999
"684","2017-07-07",40.07
"685","2017-07-10",40.490002
"686","2017-07-11",40.34
"687","2017-07-12",40.950001
"688","2017-07-13",41.32
"689","2017-07-14",41.610001
"690","2017-07-17",41.950001
"691","2017-07-18",41.700001
"692","2017-07-19",41.939999
"693","2017-07-20",41.799999
"694","2017-07-21",41.970001
"695","2017-07-24",42.5
"696","2017-07-25",42.830002
"697","2017-07-26",42.529999
"698","2017-07-27",42.220001
"699","2017-07-28",41.919998
"700","2017-07-31",41.59
"701","2017-08-01",41.990002
"702","2017-08-02",41.689999
"703","2017-08-03",41.650002
"704","2017-08-04",41.880001
"705","2017-08-07",42.84
"706","2017-08-08",42.75
"707","2017-08-09",42.290001
"708","2017-08-10",41.25
"709","2017-08-11",41.490002
"710","2017-08-14",41.779999
"711","2017-08-15",41.580002
"712","2017-08-16",41.790001
"713","2017-08-17",40.830002
"714","2017-08-18",40.389999
"715","2017-08-21",39.919998
"716","2017-08-22",40.290001
"717","2017-08-23",39.43
"718","2017-08-24",39.759998
"719","2017-08-25",39.82
"720","2017-08-28",39.860001
"721","2017-08-29",39.450001
"722","2017-08-30",40.200001
"723","2017-08-31",40.860001
"724","2017-09-01",40.549999
"725","2017-09-05",39.970001
"726","2017-09-06",40.110001
"727","2017-09-07",40.080002
"728","2017-09-08",39.619999
"729","2017-09-11",39.990002
"730","2017-09-12",40.599998
"731","2017-09-13",40.700001
"732","2017-09-14",40.950001
"733","2017-09-15",41.369999
"734","2017-09-18",41.619999
"735","2017-09-19",41.330002
"736","2017-09-20",40.580002
"737","2017-09-21",40.59
"738","2017-09-22",40.5
"739","2017-09-25",39.950001
"740","2017-09-26",39.759998
"741","2017-09-27",40.84
"742","2017-09-28",41.369999
"743","2017-09-29",41.66
"744","2017-10-02",42.209999
"745","2017-10-03",42.25
"746","2017-10-04",42.549999
"747","2017-10-05",42.009998
"748","2017-10-06",41.799999
"749","2017-10-09",41.759998
"750","2017-10-10",42.169998
"751","2017-10-11",42.369999
"752","2017-10-12",42.529999
"753","2017-10-13",42.720001
"754","2017-10-16",42.5
"755","2017-10-17",42.5
"756","2017-10-18",42.849998
"757","2017-10-19",42.75
"758","2017-10-20",42.860001
"759","2017-10-23",42.529999
"760","2017-10-24",42.990002
"761","2017-10-25",43.07
"762","2017-10-26",42.990002
"763","2017-10-27",44.290001
"764","2017-10-30",44.25
"765","2017-10-31",44.669998
"766","2017-11-01",44.57
"767","2017-11-02",44.360001
"768","2017-11-03",44.779999
"769","2017-11-06",45.080002
"770","2017-11-07",45.41
"771","2017-11-08",45.389999
"772","2017-11-09",44.48
"773","2017-11-10",44.560001
"774","2017-11-13",44.32
"775","2017-11-14",44
"776","2017-11-15",43.580002
"777","2017-11-16",43.900002
"778","2017-11-17",43.619999
"779","2017-11-20",44.009998
"780","2017-11-21",45.150002
"781","2017-11-22",45.189999
"782","2017-11-24",45.34
"783","2017-11-27",44.880001
"784","2017-11-28",44.709999
"785","2017-11-29",43.099998
"786","2017-11-30",43.5
"787","2017-12-01",43.459999
"788","2017-12-04",41.900002
"789","2017-12-05",42.189999
"790","2017-12-06",42.080002
"791","2017-12-07",42.720001
"792","2017-12-08",43.349998
"793","2017-12-11",42.23
"794","2017-12-12",42.029999
"795","2017-12-13",41.82
"796","2017-12-14",42.23
"797","2017-12-15",42.68
"798","2017-12-18",43.049999
"799","2017-12-19",43
"800","2017-12-20",42.93
"801","2017-12-21",42.619999
"802","2017-12-22",42.07
"803","2017-12-26",41.599998
"804","2017-12-27",41.540001
"805","2017-12-28",42.18
"806","2017-12-29",41.599998
"807","2018-01-02",42.150002
"808","2018-01-03",42.75
"809","2018-01-04",42.959999
"810","2018-01-05",43.919998
"811","2018-01-08",44.57
"812","2018-01-09",45.150002
"813","2018-01-10",44.34
"814","2018-01-11",44.919998
"815","2018-01-12",44.82
"816","2018-01-16",44.75
"817","2018-01-17",46.009998
"818","2018-01-18",45.77
"819","2018-01-19",46.330002
"820","2018-01-22",46.48
"821","2018-01-23",46.549999
"822","2018-01-24",46.029999
"823","2018-01-25",45.740002
"824","2018-01-26",46.580002
"825","2018-01-29",47.650002
"826","2018-01-30",47.200001
"827","2018-01-31",46.720001
"828","2018-02-01",47.150002
"829","2018-02-02",46.380001
"830","2018-02-05",44.84
"831","2018-02-06",45.150002
"832","2018-02-07",45.23
"833","2018-02-08",43.810001
"834","2018-02-09",43.259998
"835","2018-02-12",44.029999
"836","2018-02-13",44.470001
"837","2018-02-14",45.369999
"838","2018-02-15",45.98
"839","2018-02-16",45.869999
"840","2018-02-20",45.700001
"841","2018-02-21",45.57
"842","2018-02-22",45.57
"843","2018-02-23",46.290001
"844","2018-02-26",47.75
"845","2018-02-27",47.43
"846","2018-02-28",47.009998
"847","2018-03-01",46.580002
"848","2018-03-02",49.419998
"849","2018-03-05",50.540001
"850","2018-03-06",52.549999
"851","2018-03-07",52.610001
"852","2018-03-08",52.59
"853","2018-03-09",54.07
"854","2018-03-12",54.619999
"855","2018-03-13",53.869999
"856","2018-03-14",53.580002
"857","2018-03-15",53.380001
"858","2018-03-16",53.389999
"859","2018-03-19",52.689999
"860","2018-03-20",52.700001
"861","2018-03-21",53.16
"862","2018-03-22",51.889999
"863","2018-03-23",50.810001
"864","2018-03-26",52.189999
"865","2018-03-27",51.34
"866","2018-03-28",51.23
"867","2018-03-29",52.389999
"868","2018-04-02",51.139999
"869","2018-04-03",51.630001
"870","2018-04-04",52.02
"871","2018-04-05",52.049999
"872","2018-04-06",50.57
"873","2018-04-09",51.290001
"874","2018-04-10",52.830002
"875","2018-04-11",53.110001
"876","2018-04-12",53.84
"877","2018-04-13",53.889999
"878","2018-04-16",53.799999
"879","2018-04-17",54.509998
"880","2018-04-18",54.57
"881","2018-04-19",54.110001
"882","2018-04-20",53.560001
"883","2018-04-23",54.23
"884","2018-04-24",53.610001
"885","2018-04-25",53.529999
"886","2018-04-26",53.790001
"887","2018-04-27",52.32
"888","2018-04-30",51.68
"889","2018-05-01",51.349998
"890","2018-05-02",51.209999
"891","2018-05-03",51.630001
"892","2018-05-04",52.43
"893","2018-05-07",52.240002
"894","2018-05-08",52.73
"895","2018-05-09",53.150002
"896","2018-05-10",53.09
"897","2018-05-11",53.639999
"898","2018-05-14",53.41
"899","2018-05-15",53.450001
"900","2018-05-16",53.529999
"901","2018-05-17",53.759998
"902","2018-05-18",53.830002
"903","2018-05-21",54
"904","2018-05-22",53.830002
"905","2018-05-23",53.59
"906","2018-05-24",53.439999
"907","2018-05-25",53.299999
"908","2018-05-29",53.029999
"909","2018-05-30",52.990002
"910","2018-05-31",58.740002
"911","2018-06-01",59.810001
"912","2018-06-04",61.110001
"913","2018-06-05",61.360001
"914","2018-06-06",61.919998
"915","2018-06-07",60.400002
"916","2018-06-08",60.990002
"917","2018-06-11",61.689999
"918","2018-06-12",61.599998
"919","2018-06-13",61.400002
"920","2018-06-14",61.220001
"921","2018-06-15",61.23
"922","2018-06-18",61.5
"923","2018-06-19",61.240002
"924","2018-06-20",60.98
"925","2018-06-21",60.529999
"926","2018-06-22",60.099998
"927","2018-06-25",58.740002
"928","2018-06-26",59.360001
"929","2018-06-27",58.549999
"930","2018-06-28",59.07
"931","2018-06-29",59.029999
"932","2018-07-02",59.68
"933","2018-07-03",59.450001
"934","2018-07-05",59.5
"935","2018-07-06",59.830002
"936","2018-07-09",60.139999
"937","2018-07-10",60.419998
"938","2018-07-11",59.740002
"939","2018-07-12",60.080002
"940","2018-07-13",59.970001
"941","2018-07-16",59.619999
"942","2018-07-17",60.299999
"943","2018-07-18",60.709999
"944","2018-07-19",60.919998
"945","2018-07-20",60.59
"946","2018-07-23",59.610001
"947","2018-07-24",59.16
"948","2018-07-25",59.630001
"949","2018-07-26",60.41
"950","2018-07-27",59.16
"951","2018-07-30",57.459999
"952","2018-07-31",58
"953","2018-08-01",58.740002
"954","2018-08-02",59.689999
"955","2018-08-03",59.310001
"956","2018-08-06",60.130001
"957","2018-08-07",60.389999
