"","date","CDW"
"133","2014-01-06",23.75
"134","2014-01-07",23.98
"135","2014-01-08",23.98
"136","2014-01-09",24.5
"137","2014-01-10",24.879999
"138","2014-01-13",24.690001
"139","2014-01-14",24.48
"140","2014-01-15",24.459999
"141","2014-01-16",24.469999
"142","2014-01-17",24.440001
"143","2014-01-21",24.799999
"144","2014-01-22",24.5
"145","2014-01-23",24.35
"146","2014-01-24",23.620001
"147","2014-01-27",23.299999
"148","2014-01-28",23.700001
"149","2014-01-29",22.98
"150","2014-01-30",23.57
"151","2014-01-31",23.67
"152","2014-02-03",23.08
"153","2014-02-04",23.370001
"154","2014-02-05",23.299999
"155","2014-02-06",23.4
"156","2014-02-07",23.549999
"157","2014-02-10",23.139999
"158","2014-02-11",23.08
"159","2014-02-12",23.67
"160","2014-02-13",24.84
"161","2014-02-14",24.309999
"162","2014-02-18",24.66
"163","2014-02-19",24.700001
"164","2014-02-20",24.76
"165","2014-02-21",24.65
"166","2014-02-24",24.639999
"167","2014-02-25",24.290001
"168","2014-02-26",24.73
"169","2014-02-27",25.540001
"170","2014-02-28",26.17
"171","2014-03-03",25.93
"172","2014-03-04",26.139999
"173","2014-03-05",26.700001
"174","2014-03-06",26.799999
"175","2014-03-07",25.75
"176","2014-03-10",25.68
"177","2014-03-11",25.59
"178","2014-03-12",25.389999
"179","2014-03-13",24.85
"180","2014-03-14",24.790001
"181","2014-03-17",25.469999
"182","2014-03-18",25.440001
"183","2014-03-19",25.5
"184","2014-03-20",25.389999
"185","2014-03-21",25.32
"186","2014-03-24",25.290001
"187","2014-03-25",26.25
"188","2014-03-26",26.32
"189","2014-03-27",26.360001
"190","2014-03-28",26.709999
"191","2014-03-31",27.440001
"192","2014-04-01",28.43
"193","2014-04-02",28.6
"194","2014-04-03",28.059999
"195","2014-04-04",27.969999
"196","2014-04-07",27.559999
"197","2014-04-08",27.370001
"198","2014-04-09",28.26
"199","2014-04-10",27.93
"200","2014-04-11",27.389999
"201","2014-04-14",27.549999
"202","2014-04-15",27.82
"203","2014-04-16",28.35
"204","2014-04-17",28.440001
"205","2014-04-21",28.41
"206","2014-04-22",28.66
"207","2014-04-23",28.559999
"208","2014-04-24",28.4
"209","2014-04-25",27.84
"210","2014-04-28",27.959999
"211","2014-04-29",27.889999
"212","2014-04-30",28.190001
"213","2014-05-01",28.209999
"214","2014-05-02",28.34
"215","2014-05-05",28.540001
"216","2014-05-06",28.139999
"217","2014-05-07",27.75
"218","2014-05-08",28.68
"219","2014-05-09",29.299999
"220","2014-05-12",30.02
"221","2014-05-13",29.889999
"222","2014-05-14",29.65
"223","2014-05-15",29.709999
"224","2014-05-16",29.84
"225","2014-05-19",29.42
"226","2014-05-20",29.24
"227","2014-05-21",29.639999
"228","2014-05-22",28.110001
"229","2014-05-23",28.450001
"230","2014-05-27",28.82
"231","2014-05-28",28.99
"232","2014-05-29",29.120001
"233","2014-05-30",29.41
"234","2014-06-02",29.49
"235","2014-06-03",29.57
"236","2014-06-04",29.77
"237","2014-06-05",29.98
"238","2014-06-06",30.07
"239","2014-06-09",30.280001
"240","2014-06-10",30.459999
"241","2014-06-11",30.459999
"242","2014-06-12",30.299999
"243","2014-06-13",30.5
"244","2014-06-16",30.719999
"245","2014-06-17",31.33
"246","2014-06-18",31.32
"247","2014-06-19",31.75
"248","2014-06-20",32.099998
"249","2014-06-23",31.98
"250","2014-06-24",31.76
"251","2014-06-25",32.220001
"252","2014-06-26",32.049999
"253","2014-06-27",31.68
"254","2014-06-30",31.879999
"255","2014-07-01",32.049999
"256","2014-07-02",32.349998
"257","2014-07-03",32.5
"258","2014-07-07",31.559999
"259","2014-07-08",31.700001
"260","2014-07-09",32.009998
"261","2014-07-10",31.889999
"262","2014-07-11",31.48
"263","2014-07-14",31.5
"264","2014-07-15",31.17
"265","2014-07-16",31.35
"266","2014-07-17",31.209999
"267","2014-07-18",31.280001
"268","2014-07-21",31.110001
"269","2014-07-22",31.17
"270","2014-07-23",31.18
"271","2014-07-24",31.34
"272","2014-07-25",31.01
"273","2014-07-28",31
"274","2014-07-29",31.120001
"275","2014-07-30",31.280001
"276","2014-07-31",30.889999
"277","2014-08-01",30.98
"278","2014-08-04",30.74
"279","2014-08-05",31.02
"280","2014-08-06",31.110001
"281","2014-08-07",30.639999
"282","2014-08-08",30.85
"283","2014-08-11",31.040001
"284","2014-08-12",31.27
"285","2014-08-13",31.639999
"286","2014-08-14",31.940001
"287","2014-08-15",32.07
"288","2014-08-18",32.689999
"289","2014-08-19",33
"290","2014-08-20",32.900002
"291","2014-08-21",33.16
"292","2014-08-22",33.119999
"293","2014-08-25",33.240002
"294","2014-08-26",33.48
"295","2014-08-27",33.369999
"296","2014-08-28",32.950001
"297","2014-08-29",33.040001
"298","2014-09-02",33.139999
"299","2014-09-03",31.690001
"300","2014-09-04",31.370001
"301","2014-09-05",31.66
"302","2014-09-08",31.639999
"303","2014-09-09",31.42
"304","2014-09-10",31.360001
"305","2014-09-11",31.23
"306","2014-09-12",31.379999
"307","2014-09-15",30.82
"308","2014-09-16",31
"309","2014-09-17",31.33
"310","2014-09-18",31.780001
"311","2014-09-19",31.809999
"312","2014-09-22",31.299999
"313","2014-09-23",30.49
"314","2014-09-24",30.969999
"315","2014-09-25",30.34
"316","2014-09-26",30.57
"317","2014-09-29",30.65
"318","2014-09-30",31.049999
"319","2014-10-01",30.360001
"320","2014-10-02",30.1
"321","2014-10-03",30.719999
"322","2014-10-06",30.57
"323","2014-10-07",30.139999
"324","2014-10-08",30.16
"325","2014-10-09",29.799999
"326","2014-10-10",29.01
"327","2014-10-13",28.360001
"328","2014-10-14",28.42
"329","2014-10-15",28.43
"330","2014-10-16",28.25
"331","2014-10-17",29.049999
"332","2014-10-20",28.950001
"333","2014-10-21",29.790001
"334","2014-10-22",29.52
"335","2014-10-23",29.879999
"336","2014-10-24",29.959999
"337","2014-10-27",29.870001
"338","2014-10-28",30.34
"339","2014-10-29",30
"340","2014-10-30",30.129999
"341","2014-10-31",30.84
"342","2014-11-03",31.059999
"343","2014-11-04",31.040001
"344","2014-11-05",31.33
"345","2014-11-06",32.48
"346","2014-11-07",32.59
"347","2014-11-10",32.75
"348","2014-11-11",32.59
"349","2014-11-12",32.470001
"350","2014-11-13",32.57
"351","2014-11-14",32.950001
"352","2014-11-17",32.869999
"353","2014-11-18",33.240002
"354","2014-11-19",32.900002
"355","2014-11-20",32.91
"356","2014-11-21",33.509998
"357","2014-11-24",34.91
"358","2014-11-25",34.919998
"359","2014-11-26",35.080002
"360","2014-11-28",35.080002
"361","2014-12-01",34.43
"362","2014-12-02",34.389999
"363","2014-12-03",33.580002
"364","2014-12-04",34.139999
"365","2014-12-05",34.360001
"366","2014-12-08",33.950001
"367","2014-12-09",34.150002
"368","2014-12-10",34
"369","2014-12-11",34.110001
"370","2014-12-12",34.330002
"371","2014-12-15",33.209999
"372","2014-12-16",33.259998
"373","2014-12-17",33.880001
"374","2014-12-18",34.66
"375","2014-12-19",34.860001
"376","2014-12-22",35.080002
"377","2014-12-23",35.610001
"378","2014-12-24",35.75
"379","2014-12-26",35.919998
"380","2014-12-29",35.73
"381","2014-12-30",35.34
"382","2014-12-31",35.169998
"383","2015-01-02",34.860001
"384","2015-01-05",34.490002
"385","2015-01-06",33.990002
"386","2015-01-07",34.700001
"387","2015-01-08",35.57
"388","2015-01-09",35.709999
"389","2015-01-12",35.709999
"390","2015-01-13",36.279999
"391","2015-01-14",35.509998
"392","2015-01-15",35.380001
"393","2015-01-16",35.77
"394","2015-01-20",35.509998
"395","2015-01-21",35.450001
"396","2015-01-22",35.740002
"397","2015-01-23",35.740002
"398","2015-01-26",35.689999
"399","2015-01-27",34.610001
"400","2015-01-28",34.57
"401","2015-01-29",34.759998
"402","2015-01-30",34.259998
"403","2015-02-02",34.27
"404","2015-02-03",35.27
"405","2015-02-04",35.130001
"406","2015-02-05",35.459999
"407","2015-02-06",35.98
"408","2015-02-09",36.049999
"409","2015-02-10",36.400002
"410","2015-02-11",35.990002
"411","2015-02-12",36.400002
"412","2015-02-13",37.029999
"413","2015-02-17",37.689999
"414","2015-02-18",37.939999
"415","2015-02-19",37.790001
"416","2015-02-20",37.75
"417","2015-02-23",37.98
"418","2015-02-24",38.09
"419","2015-02-25",38.029999
"420","2015-02-26",38.169998
"421","2015-02-27",37.630001
"422","2015-03-02",38
"423","2015-03-03",38.18
"424","2015-03-04",38.029999
"425","2015-03-05",37.75
"426","2015-03-06",37.389999
"427","2015-03-09",37.310001
"428","2015-03-10",36.380001
"429","2015-03-11",36.099998
"430","2015-03-12",35.57
"431","2015-03-13",35.950001
"432","2015-03-16",36.34
"433","2015-03-17",36.259998
"434","2015-03-18",36.740002
"435","2015-03-19",37.32
"436","2015-03-20",37.77
"437","2015-03-23",37.98
"438","2015-03-24",37.830002
"439","2015-03-25",37.369999
"440","2015-03-26",36.970001
"441","2015-03-27",37.82
"442","2015-03-30",37.75
"443","2015-03-31",37.240002
"444","2015-04-01",36.740002
"445","2015-04-02",36.669998
"446","2015-04-06",36.919998
"447","2015-04-07",37.18
"448","2015-04-08",37.950001
"449","2015-04-09",38.369999
"450","2015-04-10",38.419998
"451","2015-04-13",38.470001
"452","2015-04-14",38.029999
"453","2015-04-15",38.459999
"454","2015-04-16",38.189999
"455","2015-04-17",37.830002
"456","2015-04-20",38.310001
"457","2015-04-21",38.720001
"458","2015-04-22",38.93
"459","2015-04-23",39.02
"460","2015-04-24",38.869999
"461","2015-04-27",38.73
"462","2015-04-28",38.73
"463","2015-04-29",38.59
"464","2015-04-30",38.32
"465","2015-05-01",38.669998
"466","2015-05-04",38.82
"467","2015-05-05",38.869999
"468","2015-05-06",38.639999
"469","2015-05-07",36.970001
"470","2015-05-08",36.700001
"471","2015-05-11",36.709999
"472","2015-05-12",36.93
"473","2015-05-13",36.990002
"474","2015-05-14",37.369999
"475","2015-05-15",37.580002
"476","2015-05-18",37.540001
"477","2015-05-19",36.77
"478","2015-05-20",36.720001
"479","2015-05-21",37.099998
"480","2015-05-22",37.029999
"481","2015-05-26",36.419998
"482","2015-05-27",36.869999
"483","2015-05-28",36.950001
"484","2015-05-29",37.099998
"485","2015-06-01",37
"486","2015-06-02",36.880001
"487","2015-06-03",36.970001
"488","2015-06-04",36.48
"489","2015-06-05",36.580002
"490","2015-06-08",36.400002
"491","2015-06-09",36.580002
"492","2015-06-10",37.099998
"493","2015-06-11",36.869999
"494","2015-06-12",36.720001
"495","2015-06-15",36.59
"496","2015-06-16",36.43
"497","2015-06-17",36.700001
"498","2015-06-18",37.439999
"499","2015-06-19",36.799999
"500","2015-06-22",36.970001
"501","2015-06-23",37.099998
"502","2015-06-24",36.509998
"503","2015-06-25",36.470001
"504","2015-06-26",35.299999
"505","2015-06-29",34.580002
"506","2015-06-30",34.279999
"507","2015-07-01",34.650002
"508","2015-07-02",34.450001
"509","2015-07-06",34.119999
"510","2015-07-07",34.389999
"511","2015-07-08",33.84
"512","2015-07-09",33.740002
"513","2015-07-10",33.939999
"514","2015-07-13",34.380001
"515","2015-07-14",34.82
"516","2015-07-15",34.310001
"517","2015-07-16",34.400002
"518","2015-07-17",34.150002
"519","2015-07-20",33.990002
"520","2015-07-21",33.73
"521","2015-07-22",34.200001
"522","2015-07-23",34.23
"523","2015-07-24",33.610001
"524","2015-07-27",33.310001
"525","2015-07-28",34.5
"526","2015-07-29",35.049999
"527","2015-07-30",35.439999
"528","2015-07-31",35.93
"529","2015-08-03",38.630001
"530","2015-08-04",39.099998
"531","2015-08-05",39.720001
"532","2015-08-06",39.330002
"533","2015-08-07",38.91
"534","2015-08-10",39.290001
"535","2015-08-11",39.389999
"536","2015-08-12",38.900002
"537","2015-08-13",38.82
"538","2015-08-14",39.18
"539","2015-08-17",39.73
"540","2015-08-18",39.450001
"541","2015-08-19",39.450001
"542","2015-08-20",38.66
"543","2015-08-21",38.25
"544","2015-08-24",37.41
"545","2015-08-25",37.549999
"546","2015-08-26",39.48
"547","2015-08-27",40.099998
"548","2015-08-28",39.970001
"549","2015-08-31",39.75
"550","2015-09-01",38.41
"551","2015-09-02",38.790001
"552","2015-09-03",39.25
"553","2015-09-04",38.700001
"554","2015-09-08",40.299999
"555","2015-09-09",40.400002
"556","2015-09-10",40.75
"557","2015-09-11",41.099998
"558","2015-09-14",41.060001
"559","2015-09-15",41.560001
"560","2015-09-16",41.82
"561","2015-09-17",41.279999
"562","2015-09-18",40.830002
"563","2015-09-21",40.560001
"564","2015-09-22",40.330002
"565","2015-09-23",40.470001
"566","2015-09-24",40.59
"567","2015-09-25",40.779999
"568","2015-09-28",39.330002
"569","2015-09-29",39.82
"570","2015-09-30",40.860001
"571","2015-10-01",41.009998
"572","2015-10-02",40.59
"573","2015-10-05",41.77
"574","2015-10-06",41.830002
"575","2015-10-07",42.599998
"576","2015-10-08",42.560001
"577","2015-10-09",42.73
"578","2015-10-12",43.040001
"579","2015-10-13",43.450001
"580","2015-10-14",43.349998
"581","2015-10-15",43.57
"582","2015-10-16",43.950001
"583","2015-10-19",44.16
"584","2015-10-20",44
"585","2015-10-21",43.709999
"586","2015-10-22",44.880001
"587","2015-10-23",44.830002
"588","2015-10-26",44.330002
"589","2015-10-27",44.25
"590","2015-10-28",44.860001
"591","2015-10-29",44.740002
"592","2015-10-30",44.689999
"593","2015-11-02",44.639999
"594","2015-11-03",44.459999
"595","2015-11-04",45.93
"596","2015-11-05",46.259998
"597","2015-11-06",43.619999
"598","2015-11-09",42.759998
"599","2015-11-10",42.939999
"600","2015-11-11",43
"601","2015-11-12",42.610001
"602","2015-11-13",41.950001
"603","2015-11-16",42.68
"604","2015-11-17",44.09
"605","2015-11-18",44.150002
"606","2015-11-19",45.200001
"607","2015-11-20",45.099998
"608","2015-11-23",44.860001
"609","2015-11-24",44.150002
"610","2015-11-25",44.220001
"611","2015-11-27",44.150002
"612","2015-11-30",43.169998
"613","2015-12-01",44.169998
"614","2015-12-02",43.619999
"615","2015-12-03",43.470001
"616","2015-12-04",44.619999
"617","2015-12-07",44.099998
"618","2015-12-08",44.299999
"619","2015-12-09",43.509998
"620","2015-12-10",43.860001
"621","2015-12-11",42.82
"622","2015-12-14",42.68
"623","2015-12-15",43.130001
"624","2015-12-16",43.790001
"625","2015-12-17",42.689999
"626","2015-12-18",42.41
"627","2015-12-21",42.34
"628","2015-12-22",42.799999
"629","2015-12-23",42.77
"630","2015-12-24",42.959999
"631","2015-12-28",42.470001
"632","2015-12-29",43.34
"633","2015-12-30",43.240002
"634","2015-12-31",42.040001
"635","2016-01-04",40.950001
"636","2016-01-05",40.93
"637","2016-01-06",41.25
"638","2016-01-07",39.689999
"639","2016-01-08",39.650002
"640","2016-01-11",39.84
"641","2016-01-12",40.139999
"642","2016-01-13",37.950001
"643","2016-01-14",37.82
"644","2016-01-15",37.09
"645","2016-01-19",37.240002
"646","2016-01-20",37.049999
"647","2016-01-21",37.630001
"648","2016-01-22",38.349998
"649","2016-01-25",37.950001
"650","2016-01-26",38.419998
"651","2016-01-27",37.66
"652","2016-01-28",37.310001
"653","2016-01-29",38.450001
"654","2016-02-01",38.189999
"655","2016-02-02",37.349998
"656","2016-02-03",37.52
"657","2016-02-04",37.610001
"658","2016-02-05",36.220001
"659","2016-02-08",35.310001
"660","2016-02-09",35.41
"661","2016-02-10",34.759998
"662","2016-02-11",33.689999
"663","2016-02-12",34.310001
"664","2016-02-16",36.259998
"665","2016-02-17",37.130001
"666","2016-02-18",37.52
"667","2016-02-19",38.200001
"668","2016-02-22",38.959999
"669","2016-02-23",38.740002
"670","2016-02-24",38.900002
"671","2016-02-25",39.220001
"672","2016-02-26",38.810001
"673","2016-02-29",39.580002
"674","2016-03-01",40.349998
"675","2016-03-02",39.790001
"676","2016-03-03",40.849998
"677","2016-03-04",40.830002
"678","2016-03-07",40.790001
"679","2016-03-08",40.439999
"680","2016-03-09",40.540001
"681","2016-03-10",40.150002
"682","2016-03-11",40.639999
"683","2016-03-14",40.82
"684","2016-03-15",41.220001
"685","2016-03-16",41.150002
"686","2016-03-17",40.900002
"687","2016-03-18",41.299999
"688","2016-03-21",41.130001
"689","2016-03-22",41.400002
"690","2016-03-23",40.669998
"691","2016-03-24",40.610001
"692","2016-03-28",40.700001
"693","2016-03-29",41.5
"694","2016-03-30",41.509998
"695","2016-03-31",41.5
"696","2016-04-01",41.759998
"697","2016-04-04",41.439999
"698","2016-04-05",41.259998
"699","2016-04-06",42.16
"700","2016-04-07",41.66
"701","2016-04-08",41.560001
"702","2016-04-11",41.619999
"703","2016-04-12",41.630001
"704","2016-04-13",42.240002
"705","2016-04-14",42.049999
"706","2016-04-15",42.07
"707","2016-04-18",42.540001
"708","2016-04-19",42.860001
"709","2016-04-20",42.380001
"710","2016-04-21",42.18
"711","2016-04-22",42.09
"712","2016-04-25",40.169998
"713","2016-04-26",40.82
"714","2016-04-27",40.860001
"715","2016-04-28",40.119999
"716","2016-04-29",38.5
"717","2016-05-02",38.43
"718","2016-05-03",38.34
"719","2016-05-04",40.66
"720","2016-05-05",40.48
"721","2016-05-06",40.52
"722","2016-05-09",40.810001
"723","2016-05-10",41.580002
"724","2016-05-11",41.5
"725","2016-05-12",41.619999
"726","2016-05-13",41.349998
"727","2016-05-16",42.09
"728","2016-05-17",41.540001
"729","2016-05-18",42.080002
"730","2016-05-19",42.209999
"731","2016-05-20",42.689999
"732","2016-05-23",41.860001
"733","2016-05-24",41.860001
"734","2016-05-25",41.970001
"735","2016-05-26",41.869999
"736","2016-05-27",41.959999
"737","2016-05-31",42.560001
"738","2016-06-01",42.610001
"739","2016-06-02",42.650002
"740","2016-06-03",42.720001
"741","2016-06-06",42.459999
"742","2016-06-07",42.599998
"743","2016-06-08",43
"744","2016-06-09",42.889999
"745","2016-06-10",42.810001
"746","2016-06-13",42.43
"747","2016-06-14",42.43
"748","2016-06-15",42.400002
"749","2016-06-16",40.799999
"750","2016-06-17",40.52
"751","2016-06-20",41.130001
"752","2016-06-21",41.439999
"753","2016-06-22",41.369999
"754","2016-06-23",41.73
"755","2016-06-24",39.689999
"756","2016-06-27",39.290001
"757","2016-06-28",39.639999
"758","2016-06-29",39.720001
"759","2016-06-30",40.080002
"760","2016-07-01",40.299999
"761","2016-07-05",39.849998
"762","2016-07-06",39.990002
"763","2016-07-07",39.959999
"764","2016-07-08",40.43
"765","2016-07-11",40.91
"766","2016-07-12",41
"767","2016-07-13",40.970001
"768","2016-07-14",41.209999
"769","2016-07-15",41.25
"770","2016-07-18",41.360001
"771","2016-07-19",41.630001
"772","2016-07-20",42.419998
"773","2016-07-21",42.369999
"774","2016-07-22",42.259998
"775","2016-07-25",42.619999
"776","2016-07-26",42.66
"777","2016-07-27",42.610001
"778","2016-07-28",42.689999
"779","2016-07-29",42.93
"780","2016-08-01",43.02
"781","2016-08-02",42.630001
"782","2016-08-03",44.220001
"783","2016-08-04",44.299999
"784","2016-08-05",44.73
"785","2016-08-08",44.990002
"786","2016-08-09",45.849998
"787","2016-08-10",45.700001
"788","2016-08-11",45.52
"789","2016-08-12",45.290001
"790","2016-08-15",45.32
"791","2016-08-16",44.59
"792","2016-08-17",44.509998
"793","2016-08-18",44.900002
"794","2016-08-19",44.869999
"795","2016-08-22",45.07
"796","2016-08-23",44.950001
"797","2016-08-24",44.950001
"798","2016-08-25",44.830002
"799","2016-08-26",44.240002
"800","2016-08-29",44.580002
"801","2016-08-30",44.830002
"802","2016-08-31",44.650002
"803","2016-09-01",44.360001
"804","2016-09-02",44.77
"805","2016-09-06",45.009998
"806","2016-09-07",45.049999
"807","2016-09-08",44.740002
"808","2016-09-09",43.689999
"809","2016-09-12",44.279999
"810","2016-09-13",43.880001
"811","2016-09-14",44.029999
"812","2016-09-15",44.630001
"813","2016-09-16",44.900002
"814","2016-09-19",45.639999
"815","2016-09-20",45.900002
"816","2016-09-21",46.549999
"817","2016-09-22",47.34
"818","2016-09-23",46.279999
"819","2016-09-26",45.610001
"820","2016-09-27",45.669998
"821","2016-09-28",45.669998
"822","2016-09-29",45.290001
"823","2016-09-30",45.73
"824","2016-10-03",45.619999
"825","2016-10-04",45.919998
"826","2016-10-05",45.720001
"827","2016-10-06",45.509998
"828","2016-10-07",45.110001
"829","2016-10-10",44.990002
"830","2016-10-11",44.27
"831","2016-10-12",44.650002
"832","2016-10-13",44.669998
"833","2016-10-14",44.32
"834","2016-10-17",44.189999
"835","2016-10-18",44.279999
"836","2016-10-19",44.16
"837","2016-10-20",44.099998
"838","2016-10-21",44.299999
"839","2016-10-24",44.93
"840","2016-10-25",44.77
"841","2016-10-26",44.98
"842","2016-10-27",44.779999
"843","2016-10-28",44.830002
"844","2016-10-31",44.91
"845","2016-11-01",45.150002
"846","2016-11-02",43.860001
"847","2016-11-03",44.009998
"848","2016-11-04",43.73
"849","2016-11-07",45.279999
"850","2016-11-08",44.57
"851","2016-11-09",44.48
"852","2016-11-10",44.490002
"853","2016-11-11",46.490002
"854","2016-11-14",48.779999
"855","2016-11-15",49.200001
"856","2016-11-16",50.650002
"857","2016-11-17",51.959999
"858","2016-11-18",51.43
"859","2016-11-21",51.77
"860","2016-11-22",51.220001
"861","2016-11-23",51.360001
"862","2016-11-25",51.84
"863","2016-11-28",51.700001
"864","2016-11-29",51.779999
"865","2016-11-30",51.240002
"866","2016-12-01",52.84
"867","2016-12-02",52.84
"868","2016-12-05",52.75
"869","2016-12-06",53.389999
"870","2016-12-07",54.360001
"871","2016-12-08",55.400002
"872","2016-12-09",53.43
"873","2016-12-12",53.049999
"874","2016-12-13",53.419998
"875","2016-12-14",53.09
"876","2016-12-15",53.360001
"877","2016-12-16",52.849998
"878","2016-12-19",52.880001
"879","2016-12-20",53.43
"880","2016-12-21",52.959999
"881","2016-12-22",52.009998
"882","2016-12-23",53.029999
"883","2016-12-27",53.310001
"884","2016-12-28",52.759998
"885","2016-12-29",52.689999
"886","2016-12-30",52.09
"887","2017-01-03",51.540001
"888","2017-01-04",52.380001
"889","2017-01-05",51.869999
"890","2017-01-06",51.689999
"891","2017-01-09",51.169998
"892","2017-01-10",52.240002
"893","2017-01-11",52.959999
"894","2017-01-12",52.740002
"895","2017-01-13",53.220001
"896","2017-01-17",52.689999
"897","2017-01-18",52.419998
"898","2017-01-19",52.009998
"899","2017-01-20",52.02
"900","2017-01-23",51.450001
"901","2017-01-24",51.700001
"902","2017-01-25",51.75
"903","2017-01-26",51.720001
"904","2017-01-27",51.48
"905","2017-01-30",51.040001
"906","2017-01-31",51.509998
"907","2017-02-01",52.880001
"908","2017-02-02",52.810001
"909","2017-02-03",53.349998
"910","2017-02-06",53.400002
"911","2017-02-07",56.93
"912","2017-02-08",57.16
"913","2017-02-09",58.299999
"914","2017-02-10",58.709999
"915","2017-02-13",59.259998
"916","2017-02-14",59.380001
"917","2017-02-15",59.25
"918","2017-02-16",58.830002
"919","2017-02-17",59.990002
"920","2017-02-21",59.639999
"921","2017-02-22",59.91
"922","2017-02-23",59.32
"923","2017-02-24",59.380001
"924","2017-02-27",59.41
"925","2017-02-28",58.900002
"926","2017-03-01",59.779999
"927","2017-03-02",59.669998
"928","2017-03-03",59.34
"929","2017-03-06",59.48
"930","2017-03-07",59.48
"931","2017-03-08",59.16
"932","2017-03-09",59.540001
"933","2017-03-10",59.200001
"934","2017-03-13",59.27
"935","2017-03-14",59.419998
"936","2017-03-15",60.049999
"937","2017-03-16",60.599998
"938","2017-03-17",60.360001
"939","2017-03-20",59.73
"940","2017-03-21",57.950001
"941","2017-03-22",58.060001
"942","2017-03-23",58.09
"943","2017-03-24",57.630001
"944","2017-03-27",56.939999
"945","2017-03-28",56.860001
"946","2017-03-29",56.98
"947","2017-03-30",57.380001
"948","2017-03-31",57.709999
"949","2017-04-03",57.650002
"950","2017-04-04",57.900002
"951","2017-04-05",57.279999
"952","2017-04-06",57.970001
"953","2017-04-07",57.939999
"954","2017-04-10",57.639999
"955","2017-04-11",57.52
"956","2017-04-12",56.709999
