"","date","ETM"
"107","2007-06-06",26.33
"108","2007-06-07",26.24
"109","2007-06-08",25.950001
"110","2007-06-11",25.34
"111","2007-06-12",25.059999
"112","2007-06-13",25.24
"113","2007-06-14",25.190001
"114","2007-06-15",25.49
"115","2007-06-18",25.18
"116","2007-06-19",25.110001
"117","2007-06-20",24.59
"118","2007-06-21",24.450001
"119","2007-06-22",24.18
"120","2007-06-25",24.309999
"121","2007-06-26",23.969999
"122","2007-06-27",24.09
"123","2007-06-28",24.75
"124","2007-06-29",24.889999
"125","2007-07-02",25.059999
"126","2007-07-03",25.030001
"127","2007-07-05",24.77
"128","2007-07-06",24.790001
"129","2007-07-09",24.889999
"130","2007-07-10",24.33
"131","2007-07-11",24.08
"132","2007-07-12",24.200001
"133","2007-07-13",24.360001
"134","2007-07-16",24
"135","2007-07-17",24.120001
"136","2007-07-18",24.16
"137","2007-07-19",24.209999
"138","2007-07-20",23.74
"139","2007-07-23",24.690001
"140","2007-07-24",23.959999
"141","2007-07-25",24.16
"142","2007-07-26",23.370001
"143","2007-07-27",23.209999
"144","2007-07-30",23.23
"145","2007-07-31",22.58
"146","2007-08-01",21.08
"147","2007-08-02",20.969999
"148","2007-08-03",20.15
"149","2007-08-06",21.209999
"150","2007-08-07",21.32
"151","2007-08-08",23.91
"152","2007-08-09",23.969999
"153","2007-08-10",21.98
"154","2007-08-13",20.59
"155","2007-08-14",20.549999
"156","2007-08-15",20.5
"157","2007-08-16",21.15
"158","2007-08-17",21.58
"159","2007-08-20",21.41
"160","2007-08-21",21.35
"161","2007-08-22",20.719999
"162","2007-08-23",20.530001
"163","2007-08-24",20.84
"164","2007-08-27",20.85
"165","2007-08-28",20.440001
"166","2007-08-29",21.620001
"167","2007-08-30",21.09
"168","2007-08-31",21.299999
"169","2007-09-04",21.309999
"170","2007-09-05",20.809999
"171","2007-09-06",20.879999
"172","2007-09-07",20.68
"173","2007-09-10",20.41
"174","2007-09-11",20.26
"175","2007-09-12",19.889999
"176","2007-09-13",20.01
"177","2007-09-14",19.950001
"178","2007-09-17",19.51
"179","2007-09-18",20.18
"180","2007-09-19",20.24
"181","2007-09-20",19.74
"182","2007-09-21",19.66
"183","2007-09-24",19.559999
"184","2007-09-25",19.280001
"185","2007-09-26",18.67
"186","2007-09-27",19.620001
"187","2007-09-28",19.33
"188","2007-10-01",19.51
"189","2007-10-02",20.440001
"190","2007-10-03",20.83
"191","2007-10-04",20.889999
"192","2007-10-05",21.57
"193","2007-10-08",21.24
"194","2007-10-09",21.120001
"195","2007-10-10",20.25
"196","2007-10-11",19.790001
"197","2007-10-12",19.67
"198","2007-10-15",19.17
"199","2007-10-16",19.18
"200","2007-10-17",18.700001
"201","2007-10-18",18.02
"202","2007-10-19",17.49
"203","2007-10-22",18.639999
"204","2007-10-23",18.65
"205","2007-10-24",18.48
"206","2007-10-25",18.15
"207","2007-10-26",18.799999
"208","2007-10-29",18.66
"209","2007-10-30",18.549999
"210","2007-10-31",18.549999
"211","2007-11-01",17.620001
"212","2007-11-02",17.33
"213","2007-11-05",17.360001
"214","2007-11-06",17.17
"215","2007-11-07",16.65
"216","2007-11-08",17.17
"217","2007-11-09",18.280001
"218","2007-11-12",18.76
"219","2007-11-13",18.93
"220","2007-11-14",18.23
"221","2007-11-15",18.43
"222","2007-11-16",18.09
"223","2007-11-19",17.200001
"224","2007-11-20",17.16
"225","2007-11-21",17.219999
"226","2007-11-23",17.82
"227","2007-11-26",16.18
"228","2007-11-27",16.690001
"229","2007-11-28",17.129999
"230","2007-11-29",16.469999
"231","2007-11-30",16.290001
"232","2007-12-03",16.459999
"233","2007-12-04",16.34
"234","2007-12-05",16.209999
"235","2007-12-06",15.94
"236","2007-12-07",15.44
"237","2007-12-10",15.65
"238","2007-12-11",14.94
"239","2007-12-12",14.95
"240","2007-12-13",14.9
"241","2007-12-14",14.5
"242","2007-12-17",14.03
"243","2007-12-18",14.62
"244","2007-12-19",14.55
"245","2007-12-20",14.83
"246","2007-12-21",14.97
"247","2007-12-24",14.93
"248","2007-12-26",14.4
"249","2007-12-27",14.15
"250","2007-12-28",13.71
"251","2007-12-31",13.69
"252","2008-01-02",13.22
"253","2008-01-03",12.5
"254","2008-01-04",11.88
"255","2008-01-07",11.98
"256","2008-01-08",11.31
"257","2008-01-09",11
"258","2008-01-10",11.48
"259","2008-01-11",11.21
"260","2008-01-14",11.09
"261","2008-01-15",10.62
"262","2008-01-16",11.25
"263","2008-01-17",11.27
"264","2008-01-18",10.66
"265","2008-01-22",11
"266","2008-01-23",11.25
"267","2008-01-24",11.9
"268","2008-01-25",11.73
"269","2008-01-28",12.07
"270","2008-01-29",12.33
"271","2008-01-30",12.57
"272","2008-01-31",12.36
"273","2008-02-01",12.48
"274","2008-02-04",12.2
"275","2008-02-05",12.12
"276","2008-02-06",11.64
"277","2008-02-07",11.75
"278","2008-02-08",11.69
"279","2008-02-11",11.34
"280","2008-02-12",11.78
"281","2008-02-13",12.61
"282","2008-02-14",12.31
"283","2008-02-15",12.59
"284","2008-02-19",12.27
"285","2008-02-20",12.64
"286","2008-02-21",12.43
"287","2008-02-22",12.13
"288","2008-02-25",12.3
"289","2008-02-26",12.8
"290","2008-02-27",12.65
"291","2008-02-28",11.8
"292","2008-02-29",11.17
"293","2008-03-03",11.2
"294","2008-03-04",11.1
"295","2008-03-05",11.16
"296","2008-03-06",10.53
"297","2008-03-07",10.43
"298","2008-03-10",10.11
"299","2008-03-11",10.72
"300","2008-03-12",10.21
"301","2008-03-13",10.54
"302","2008-03-14",10.18
"303","2008-03-17",9.69
"304","2008-03-18",10.38
"305","2008-03-19",10.08
"306","2008-03-20",10.44
"307","2008-03-24",10.99
"308","2008-03-25",10.68
"309","2008-03-26",10.33
"310","2008-03-27",10.14
"311","2008-03-28",9.7
"312","2008-03-31",9.93
"313","2008-04-01",10.37
"314","2008-04-02",10.42
"315","2008-04-03",10.19
"316","2008-04-04",9.88
"317","2008-04-07",10.03
"318","2008-04-08",9.91
"319","2008-04-09",9.27
"320","2008-04-10",9.56
"321","2008-04-11",9.34
"322","2008-04-14",9.24
"323","2008-04-15",9.17
"324","2008-04-16",9.15
"325","2008-04-17",9.26
"326","2008-04-18",9.08
"327","2008-04-21",9.13
"328","2008-04-22",8.48
"329","2008-04-23",8.49
"330","2008-04-24",9.78
"331","2008-04-25",10.04
"332","2008-04-28",10.29
"333","2008-04-29",10.6
"334","2008-04-30",10.6
"335","2008-05-01",11
"336","2008-05-02",10.54
"337","2008-05-05",10.55
"338","2008-05-06",10.91
"339","2008-05-07",10.42
"340","2008-05-08",10.55
"341","2008-05-09",10.37
"342","2008-05-12",10.85
"343","2008-05-13",10.95
"344","2008-05-14",11.21
"345","2008-05-15",11.28
"346","2008-05-16",11.01
"347","2008-05-19",10.9
"348","2008-05-20",10.77
"349","2008-05-21",10.52
"350","2008-05-22",10.81
"351","2008-05-23",10.35
"352","2008-05-27",10.69
"353","2008-05-28",9.85
"354","2008-05-29",9.84
"355","2008-05-30",9.68
"356","2008-06-02",9.28
"357","2008-06-03",9.14
"358","2008-06-04",9.18
"359","2008-06-05",9.14
"360","2008-06-06",8.59
"361","2008-06-09",8.75
"362","2008-06-10",8.65
"363","2008-06-11",8.32
"364","2008-06-12",8.3
"365","2008-06-13",8.51
"366","2008-06-16",8.24
"367","2008-06-17",8.03
"368","2008-06-18",7.85
"369","2008-06-19",7.99
"370","2008-06-20",7.6
"371","2008-06-23",7.36
"372","2008-06-24",7.03
"373","2008-06-25",7.5
"374","2008-06-26",7.24
"375","2008-06-27",7.15
"376","2008-06-30",7.02
"377","2008-07-01",6.71
"378","2008-07-02",6.4
"379","2008-07-03",6.44
"380","2008-07-07",6.12
"381","2008-07-08",6.66
"382","2008-07-09",6.72
"383","2008-07-10",5.06
"384","2008-07-11",5.18
"385","2008-07-14",5.02
"386","2008-07-15",4.92
"387","2008-07-16",4.74
"388","2008-07-17",5.5
"389","2008-07-18",5.21
"390","2008-07-21",5.52
"391","2008-07-22",6.11
"392","2008-07-23",6.58
"393","2008-07-24",6.02
"394","2008-07-25",6.07
"395","2008-07-28",5.73
"396","2008-07-29",6.02
"397","2008-07-30",6.16
"398","2008-07-31",6.13
"399","2008-08-01",6.3
"400","2008-08-04",6.37
"401","2008-08-05",6.81
"402","2008-08-06",6.9
"403","2008-08-07",6.31
"404","2008-08-08",6.75
"405","2008-08-11",7.29
"406","2008-08-12",6.81
"407","2008-08-13",6.58
"408","2008-08-14",6.87
"409","2008-08-15",6.78
"410","2008-08-18",6.49
"411","2008-08-19",5.9
"412","2008-08-20",5.95
"413","2008-08-21",5.95
"414","2008-08-22",6.15
"415","2008-08-25",5.82
"416","2008-08-26",5.9
"417","2008-08-27",6.11
"418","2008-08-28",6.21
"419","2008-08-29",6.11
"420","2008-09-02",6.1
"421","2008-09-03",6.35
"422","2008-09-04",5.98
"423","2008-09-05",5.57
"424","2008-09-08",5.88
"425","2008-09-09",5.71
"426","2008-09-10",5.54
"427","2008-09-11",5.68
"428","2008-09-12",5.75
"429","2008-09-15",5.24
"430","2008-09-16",5.26
"431","2008-09-17",5.09
"432","2008-09-18",6.6
"433","2008-09-19",6.4
"434","2008-09-22",5.75
"435","2008-09-23",5.36
"436","2008-09-24",5.37
"437","2008-09-25",5.47
"438","2008-09-26",5.4
"439","2008-09-29",5.43
"440","2008-09-30",5.02
"441","2008-10-01",5.2
"442","2008-10-02",4.69
"443","2008-10-03",3.94
"444","2008-10-06",3.5
"445","2008-10-07",3.05
"446","2008-10-08",2.76
"447","2008-10-09",2.27
"448","2008-10-10",2.45
"449","2008-10-13",2.87
"450","2008-10-14",2.65
"451","2008-10-15",2.34
"452","2008-10-16",1.69
"453","2008-10-17",1.4
"454","2008-10-20",1.31
"455","2008-10-21",1.04
"456","2008-10-22",0.96
"457","2008-10-23",0.78
"458","2008-10-24",0.7
"459","2008-10-27",0.56
"460","2008-10-28",0.55
"461","2008-10-29",0.55
"462","2008-10-30",0.61
"463","2008-10-31",0.67
"464","2008-11-03",0.85
"465","2008-11-04",0.98
"466","2008-11-05",1.01
"467","2008-11-06",0.81
"468","2008-11-07",0.6
"469","2008-11-10",0.65
"470","2008-11-11",0.66
"471","2008-11-12",0.66
"472","2008-11-13",0.73
"473","2008-11-14",0.7
"474","2008-11-17",0.77
"475","2008-11-18",0.81
"476","2008-11-19",0.75
"477","2008-11-20",0.75
"478","2008-11-21",0.8
"479","2008-11-24",0.97
"480","2008-11-25",0.94
"481","2008-11-26",0.95
"482","2008-11-28",1.09
"483","2008-12-01",0.96
"484","2008-12-02",1.08
"485","2008-12-03",1.09
"486","2008-12-04",1.08
"487","2008-12-05",1.08
"488","2008-12-08",1.26
"489","2008-12-09",1.4
"490","2008-12-10",1.35
"491","2008-12-11",1.1
"492","2008-12-12",1.04
"493","2008-12-15",0.95
"494","2008-12-16",1.04
"495","2008-12-17",0.97
"496","2008-12-18",1
"497","2008-12-19",1.02
"498","2008-12-22",1.08
"499","2008-12-23",1.21
"500","2008-12-24",1.35
"501","2008-12-26",1.34
"502","2008-12-29",1.29
"503","2008-12-30",1.29
"504","2008-12-31",1.23
"505","2009-01-02",1.33
"506","2009-01-05",1.36
"507","2009-01-06",1.5
"508","2009-01-07",1.58
"509","2009-01-08",1.55
"510","2009-01-09",1.51
"511","2009-01-12",1.45
"512","2009-01-13",1.43
"513","2009-01-14",1.32
"514","2009-01-15",1.34
"515","2009-01-16",1.39
"516","2009-01-20",1.19
"517","2009-01-21",1.27
"518","2009-01-22",1.2
"519","2009-01-23",1.13
"520","2009-01-26",1.1
"521","2009-01-27",1.19
"522","2009-01-28",1.24
"523","2009-01-29",1.19
"524","2009-01-30",1.17
"525","2009-02-02",1.28
"526","2009-02-03",1.33
"527","2009-02-04",1.37
"528","2009-02-05",1.45
"529","2009-02-06",1.36
"530","2009-02-09",1.36
"531","2009-02-10",1.34
"532","2009-02-11",1.3
"533","2009-02-12",1.29
"534","2009-02-13",1.29
"535","2009-02-17",1.18
"536","2009-02-18",1.16
"537","2009-02-19",1.12
"538","2009-02-20",1.11
"539","2009-02-23",1.06
"540","2009-02-24",1.31
"541","2009-02-25",1.18
"542","2009-02-26",1.08
"543","2009-02-27",1.03
"544","2009-03-02",0.94
"545","2009-03-03",0.96
"546","2009-03-04",0.99
"547","2009-03-05",0.89
"548","2009-03-06",0.93
"549","2009-03-09",0.92
"550","2009-03-10",1
"551","2009-03-11",0.95
"552","2009-03-12",1
"553","2009-03-13",1
"554","2009-03-16",0.96
"555","2009-03-17",1
"556","2009-03-18",1.05
"557","2009-03-19",1
"558","2009-03-20",0.99
"559","2009-03-23",1.09
"560","2009-03-24",1.17
"561","2009-03-25",1.15
"562","2009-03-26",1.3
"563","2009-03-27",1.26
"564","2009-03-30",1.18
"565","2009-03-31",1.1
"566","2009-04-01",1.25
"567","2009-04-02",1.27
"568","2009-04-03",1.23
"569","2009-04-06",1.25
"570","2009-04-07",1.19
"571","2009-04-08",1.28
"572","2009-04-09",1.38
"573","2009-04-13",1.45
"574","2009-04-14",1.36
"575","2009-04-15",1.4
"576","2009-04-16",1.41
"577","2009-04-17",1.41
"578","2009-04-20",1.35
"579","2009-04-21",1.4
"580","2009-04-22",1.48
"581","2009-04-23",1.36
"582","2009-04-24",1.44
"583","2009-04-27",1.37
"584","2009-04-28",1.37
"585","2009-04-29",1.54
"586","2009-04-30",1.66
"587","2009-05-01",1.78
"588","2009-05-04",2.1
"589","2009-05-05",2.39
"590","2009-05-06",2.85
"591","2009-05-07",2.98
"592","2009-05-08",2.68
"593","2009-05-11",2.8
"594","2009-05-12",2.6
"595","2009-05-13",2.02
"596","2009-05-14",2.15
"597","2009-05-15",1.76
"598","2009-05-18",1.92
"599","2009-05-19",1.94
"600","2009-05-20",2.03
"601","2009-05-21",1.89
"602","2009-05-22",1.86
"603","2009-05-26",1.92
"604","2009-05-27",1.86
"605","2009-05-28",1.89
"606","2009-05-29",1.59
"607","2009-06-01",1.94
"608","2009-06-02",1.81
"609","2009-06-03",1.79
"610","2009-06-04",1.9
"611","2009-06-05",2
"612","2009-06-08",2
"613","2009-06-09",2.03
"614","2009-06-10",2.05
"615","2009-06-11",1.95
"616","2009-06-12",1.83
"617","2009-06-15",1.81
"618","2009-06-16",1.84
"619","2009-06-17",1.74
"620","2009-06-18",1.74
"621","2009-06-19",1.72
"622","2009-06-22",1.52
"623","2009-06-23",1.52
"624","2009-06-24",1.42
"625","2009-06-25",1.57
"626","2009-06-26",1.41
"627","2009-06-29",1.46
"628","2009-06-30",1.53
"629","2009-07-01",1.64
"630","2009-07-02",1.6
"631","2009-07-06",1.45
"632","2009-07-07",1.38
"633","2009-07-08",1.46
"634","2009-07-09",1.45
"635","2009-07-10",1.53
"636","2009-07-13",1.57
"637","2009-07-14",1.58
"638","2009-07-15",1.71
"639","2009-07-16",1.75
"640","2009-07-17",1.78
"641","2009-07-20",1.81
"642","2009-07-21",1.83
"643","2009-07-22",1.98
"644","2009-07-23",1.91
"645","2009-07-24",2.01
"646","2009-07-27",2.18
"647","2009-07-28",2.26
"648","2009-07-29",2.29
"649","2009-07-30",2.5
"650","2009-07-31",2.75
"651","2009-08-03",3.12
"652","2009-08-04",3.49
"653","2009-08-05",4.33
"654","2009-08-06",3.86
"655","2009-08-07",4.32
"656","2009-08-10",4.35
"657","2009-08-11",4.25
"658","2009-08-12",4.25
"659","2009-08-13",4.56
"660","2009-08-14",4.34
"661","2009-08-17",4.01
"662","2009-08-18",4.27
"663","2009-08-19",4.26
"664","2009-08-20",4.5
"665","2009-08-21",4.56
"666","2009-08-24",4.53
"667","2009-08-25",4.96
"668","2009-08-26",4.9
"669","2009-08-27",4.95
"670","2009-08-28",4.98
"671","2009-08-31",4.89
"672","2009-09-01",4.36
"673","2009-09-02",4.57
"674","2009-09-03",4.49
"675","2009-09-04",4.74
"676","2009-09-08",4.46
"677","2009-09-09",4.54
"678","2009-09-10",4.83
"679","2009-09-11",4.79
"680","2009-09-14",4.76
"681","2009-09-15",4.7
"682","2009-09-16",5.29
"683","2009-09-17",5.37
"684","2009-09-18",5
"685","2009-09-21",5.02
"686","2009-09-22",5.03
"687","2009-09-23",4.86
"688","2009-09-24",5.08
"689","2009-09-25",5.13
"690","2009-09-28",5.21
"691","2009-09-29",5.31
"692","2009-09-30",5.1
"693","2009-10-01",5.24
"694","2009-10-02",5.45
"695","2009-10-05",6.4
"696","2009-10-06",6.89
"697","2009-10-07",6.91
"698","2009-10-08",7.08
"699","2009-10-09",7.34
"700","2009-10-12",7.63
"701","2009-10-13",7.95
"702","2009-10-14",8.73
"703","2009-10-15",9
"704","2009-10-16",9.11
"705","2009-10-19",9.32
"706","2009-10-20",9.43
"707","2009-10-21",9.4
"708","2009-10-22",9.57
"709","2009-10-23",9.35
"710","2009-10-26",8.66
"711","2009-10-27",8.23
"712","2009-10-28",7.77
"713","2009-10-29",7.85
"714","2009-10-30",7.08
"715","2009-11-02",7.71
"716","2009-11-03",6.6
"717","2009-11-04",6.55
"718","2009-11-05",6.86
"719","2009-11-06",6.7
"720","2009-11-09",6.62
"721","2009-11-10",6.43
"722","2009-11-11",6.69
"723","2009-11-12",6.38
"724","2009-11-13",6.37
"725","2009-11-16",6.55
"726","2009-11-17",6.66
"727","2009-11-18",6.53
"728","2009-11-19",6.36
"729","2009-11-20",6.25
"730","2009-11-23",6.15
"731","2009-11-24",6.09
"732","2009-11-25",6.08
"733","2009-11-27",5.98
"734","2009-11-30",6.18
"735","2009-12-01",6.14
"736","2009-12-02",6.12
"737","2009-12-03",5.82
"738","2009-12-04",6.29
"739","2009-12-07",6.38
"740","2009-12-08",6.42
"741","2009-12-09",6.43
"742","2009-12-10",6.54
"743","2009-12-11",6.62
"744","2009-12-14",6.95
"745","2009-12-15",6.65
"746","2009-12-16",6.62
"747","2009-12-17",6.9
"748","2009-12-18",7.26
"749","2009-12-21",7.48
"750","2009-12-22",8
"751","2009-12-23",7.67
"752","2009-12-24",7.56
"753","2009-12-28",7.16
"754","2009-12-29",7.22
"755","2009-12-30",6.97
"756","2009-12-31",7.07
"757","2010-01-04",7.13
"758","2010-01-05",7.15
"759","2010-01-06",7.4
"760","2010-01-07",7.66
"761","2010-01-08",7.78
"762","2010-01-11",7.74
"763","2010-01-12",7.48
"764","2010-01-13",7.57
"765","2010-01-14",7.79
"766","2010-01-15",8.1
"767","2010-01-19",8.21
"768","2010-01-20",8.22
"769","2010-01-21",8.61
"770","2010-01-22",8.29
"771","2010-01-25",8.58
"772","2010-01-26",8.38
"773","2010-01-27",8.4
"774","2010-01-28",8.35
"775","2010-01-29",8.46
"776","2010-02-01",8.5
"777","2010-02-02",9.39
"778","2010-02-03",9
"779","2010-02-04",8.71
"780","2010-02-05",8.27
"781","2010-02-08",8.23
"782","2010-02-09",8.29
"783","2010-02-10",8.11
"784","2010-02-11",8.63
"785","2010-02-12",8.38
"786","2010-02-16",9.05
"787","2010-02-17",8.63
"788","2010-02-18",8.52
"789","2010-02-19",8.6
"790","2010-02-22",8.92
"791","2010-02-23",8.85
"792","2010-02-24",9.03
"793","2010-02-25",9.96
"794","2010-02-26",10.17
"795","2010-03-01",11.41
"796","2010-03-02",11.83
"797","2010-03-03",11.66
"798","2010-03-04",11.95
"799","2010-03-05",12.06
"800","2010-03-08",11.63
"801","2010-03-09",11.18
"802","2010-03-10",11.49
"803","2010-03-11",11.72
"804","2010-03-12",11.43
"805","2010-03-15",10.99
"806","2010-03-16",11.13
"807","2010-03-17",11.05
"808","2010-03-18",10.94
"809","2010-03-19",11.89
"810","2010-03-22",11.24
"811","2010-03-23",11.47
"812","2010-03-24",11.17
"813","2010-03-25",11.21
"814","2010-03-26",11.46
"815","2010-03-29",11.75
"816","2010-03-30",11.96
"817","2010-03-31",11.89
"818","2010-04-01",12.08
"819","2010-04-05",11.88
"820","2010-04-06",12.55
"821","2010-04-07",12.43
"822","2010-04-08",12.55
"823","2010-04-09",13.13
"824","2010-04-12",13.19
"825","2010-04-13",13.33
"826","2010-04-14",14.99
"827","2010-04-15",15.75
"828","2010-04-16",14.91
"829","2010-04-19",14.5
"830","2010-04-20",14.93
"831","2010-04-21",15.07
"832","2010-04-22",14.95
"833","2010-04-23",14.89
"834","2010-04-26",15.01
"835","2010-04-27",14.49
"836","2010-04-28",14.73
"837","2010-04-29",14.88
"838","2010-04-30",14.56
"839","2010-05-03",14.5
"840","2010-05-04",14.03
"841","2010-05-05",13.75
"842","2010-05-06",12.71
"843","2010-05-07",12.66
"844","2010-05-10",13.23
"845","2010-05-11",13.48
"846","2010-05-12",13.32
"847","2010-05-13",13.3
"848","2010-05-14",13.24
"849","2010-05-17",13.25
"850","2010-05-18",13.15
"851","2010-05-19",13
"852","2010-05-20",12.1
"853","2010-05-21",12.19
"854","2010-05-24",12.19
"855","2010-05-25",12.04
"856","2010-05-26",11.87
"857","2010-05-27",12.88
"858","2010-05-28",12.5
"859","2010-06-01",12.22
"860","2010-06-02",12.43
"861","2010-06-03",12.6
"862","2010-06-04",11.85
"863","2010-06-07",10.71
"864","2010-06-08",10.26
"865","2010-06-09",10.61
"866","2010-06-10",10.53
"867","2010-06-11",10.24
"868","2010-06-14",10.12
"869","2010-06-15",10.89
"870","2010-06-16",10.89
"871","2010-06-17",10.77
"872","2010-06-18",10.54
"873","2010-06-21",10.14
"874","2010-06-22",9.86
"875","2010-06-23",10.03
"876","2010-06-24",10.31
"877","2010-06-25",10.32
"878","2010-06-28",10.09
"879","2010-06-29",9.35
"880","2010-06-30",8.82
"881","2010-07-01",8.8
"882","2010-07-02",8.62
"883","2010-07-06",8.45
"884","2010-07-07",8.53
"885","2010-07-08",8.84
"886","2010-07-09",9.07
"887","2010-07-12",9.03
"888","2010-07-13",9.38
"889","2010-07-14",9.2
"890","2010-07-15",8.77
"891","2010-07-16",8.18
"892","2010-07-19",8.27
"893","2010-07-20",8.11
"894","2010-07-21",7.9
"895","2010-07-22",8.07
"896","2010-07-23",8.57
"897","2010-07-26",8.99
"898","2010-07-27",9.09
"899","2010-07-28",8.63
"900","2010-07-29",8.62
"901","2010-07-30",8.38
"902","2010-08-02",8.69
"903","2010-08-03",8.47
"904","2010-08-04",8.51
"905","2010-08-05",8.17
"906","2010-08-06",8.19
"907","2010-08-09",8.11
"908","2010-08-10",7.66
"909","2010-08-11",7.05
"910","2010-08-12",6.83
"911","2010-08-13",6.72
"912","2010-08-16",6.48
"913","2010-08-17",6.78
"914","2010-08-18",6.66
"915","2010-08-19",6.37
"916","2010-08-20",5.88
"917","2010-08-23",5.55
"918","2010-08-24",5.17
"919","2010-08-25",5.18
"920","2010-08-26",5.1
"921","2010-08-27",5.29
"922","2010-08-30",5.35
"923","2010-08-31",5.5
"924","2010-09-01",5.92
"925","2010-09-02",6.71
"926","2010-09-03",7.3
"927","2010-09-07",6.7
"928","2010-09-08",7
"929","2010-09-09",6.76
"930","2010-09-10",6.79
"931","2010-09-13",7.34
"932","2010-09-14",7.14
"933","2010-09-15",7.04
"934","2010-09-16",7.07
"935","2010-09-17",7.24
"936","2010-09-20",7.74
"937","2010-09-21",7.7
"938","2010-09-22",7.4
"939","2010-09-23",7.39
"940","2010-09-24",7.94
"941","2010-09-27",7.79
"942","2010-09-28",8.01
"943","2010-09-29",8.06
"944","2010-09-30",7.86
"945","2010-10-01",8.07
"946","2010-10-04",7.92
"947","2010-10-05",8
"948","2010-10-06",7.96
"949","2010-10-07",8.04
"950","2010-10-08",8.57
"951","2010-10-11",8.86
"952","2010-10-12",8.52
"953","2010-10-13",8.77
"954","2010-10-14",8.39
"955","2010-10-15",8.81
"956","2010-10-18",8.86
"957","2010-10-19",8.49
"958","2010-10-20",8.75
"959","2010-10-21",8.59
"960","2010-10-22",8.51
"961","2010-10-25",8.51
"962","2010-10-26",8.45
"963","2010-10-27",8.34
"964","2010-10-28",8.38
"965","2010-10-29",8.35
"966","2010-11-01",7.97
"967","2010-11-02",8.1
"968","2010-11-03",8.1
"969","2010-11-04",8.38
"970","2010-11-05",8.28
"971","2010-11-08",7.93
"972","2010-11-09",7.9
"973","2010-11-10",8.01
"974","2010-11-11",7.89
"975","2010-11-12",7.59
"976","2010-11-15",7.59
"977","2010-11-16",7.51
"978","2010-11-17",7.4
"979","2010-11-18",8.09
"980","2010-11-19",8.09
"981","2010-11-22",8.31
"982","2010-11-23",8.39
"983","2010-11-24",9.13
"984","2010-11-26",9.02
"985","2010-11-29",8.98
"986","2010-11-30",8.69
"987","2010-12-01",8.85
"988","2010-12-02",9.16
"989","2010-12-03",9.23
"990","2010-12-06",9.35
"991","2010-12-07",9.47
"992","2010-12-08",9.45
"993","2010-12-09",9.74
"994","2010-12-10",9.82
