"","date","HMST"
"161","2012-09-28",19.030001
"162","2012-10-01",18.879999
"163","2012-10-02",18.889999
"164","2012-10-03",19.004999
"165","2012-10-04",19.325001
"166","2012-10-05",19.825001
"167","2012-10-08",19.83
"168","2012-10-09",19.889999
"169","2012-10-10",20.379999
"170","2012-10-11",20.594999
"171","2012-10-12",20.549999
"172","2012-10-15",20.145
"173","2012-10-16",20.665001
"174","2012-10-17",21.235001
"175","2012-10-18",21.895
"176","2012-10-19",21.825001
"177","2012-10-22",21.915001
"178","2012-10-23",21.99
"179","2012-10-24",21.98
"180","2012-10-25",22.375
"181","2012-10-26",22.4
"182","2012-10-31",22.389999
"183","2012-11-01",22.514999
"184","2012-11-02",23.445
"185","2012-11-05",23.565001
"186","2012-11-06",23.469999
"187","2012-11-07",23
"188","2012-11-08",22.66
"189","2012-11-09",22.059999
"190","2012-11-12",22
"191","2012-11-13",22.469999
"192","2012-11-14",21.49
"193","2012-11-15",22.540001
"194","2012-11-16",22.950001
"195","2012-11-19",23.59
"196","2012-11-20",23.290001
"197","2012-11-21",23.43
"198","2012-11-23",23.459999
"199","2012-11-26",23.459999
"200","2012-11-27",23.65
"201","2012-11-28",23.110001
"202","2012-11-29",23.52
"203","2012-11-30",24.610001
"204","2012-12-03",25.02
"205","2012-12-04",25.02
"206","2012-12-05",25.5
"207","2012-12-06",25.799999
"208","2012-12-07",26.01
"209","2012-12-10",26.67
"210","2012-12-11",25.77
"211","2012-12-12",25.98
"212","2012-12-13",24.77
"213","2012-12-14",24.68
"214","2012-12-17",24.9
"215","2012-12-18",24.85
"216","2012-12-19",25.32
"217","2012-12-20",25.32
"218","2012-12-21",24.709999
"219","2012-12-24",24.18
"220","2012-12-26",23.93
"221","2012-12-27",24.34
"222","2012-12-28",25.25
"223","2012-12-31",25.549999
"224","2013-01-02",26.15
"225","2013-01-03",26.24
"226","2013-01-04",25.15
"227","2013-01-07",25.440001
"228","2013-01-08",25.68
"229","2013-01-09",25.99
"230","2013-01-10",25.889999
"231","2013-01-11",25.059999
"232","2013-01-14",25.700001
"233","2013-01-15",26.42
"234","2013-01-16",26.969999
"235","2013-01-17",26.93
"236","2013-01-18",27.450001
"237","2013-01-22",27.18
"238","2013-01-23",27.129999
"239","2013-01-24",25.719999
"240","2013-01-25",25.18
"241","2013-01-28",25.040001
"242","2013-01-29",25.549999
"243","2013-01-30",25.040001
"244","2013-01-31",25.219999
"245","2013-02-01",25.27
"246","2013-02-04",25.52
"247","2013-02-05",26.26
"248","2013-02-06",27.209999
"249","2013-02-07",27.08
"250","2013-02-08",27.950001
"251","2013-02-11",28.120001
"252","2013-02-12",27.559999
"253","2013-02-13",26.9
"254","2013-02-14",26.73
"255","2013-02-15",25.950001
"256","2013-02-19",26.030001
"257","2013-02-20",25.459999
"258","2013-02-21",24.26
"259","2013-02-22",24.530001
"260","2013-02-25",25.049999
"261","2013-02-26",25.75
"262","2013-02-27",25.629999
"263","2013-02-28",24.98
"264","2013-03-01",24.809999
"265","2013-03-04",25.120001
"266","2013-03-05",25.85
"267","2013-03-06",26.27
"268","2013-03-07",25.459999
"269","2013-03-08",25.42
"270","2013-03-11",25.030001
"271","2013-03-12",24.67
"272","2013-03-13",24.809999
"273","2013-03-14",24.940001
"274","2013-03-15",25.049999
"275","2013-03-18",24.83
"276","2013-03-19",24.9
"277","2013-03-20",24.84
"278","2013-03-21",24.389999
"279","2013-03-22",23.379999
"280","2013-03-25",23.15
"281","2013-03-26",23.24
"282","2013-03-27",22.9
"283","2013-03-28",22.34
"284","2013-04-01",22.559999
"285","2013-04-02",22.559999
"286","2013-04-03",21.9
"287","2013-04-04",21.75
"288","2013-04-05",21.780001
"289","2013-04-08",21.77
"290","2013-04-09",21.790001
"291","2013-04-10",22.09
"292","2013-04-11",22.280001
"293","2013-04-12",22.040001
"294","2013-04-15",21.309999
"295","2013-04-16",21.530001
"296","2013-04-17",21.25
"297","2013-04-18",21.139999
"298","2013-04-19",21.25
"299","2013-04-22",21.34
"300","2013-04-23",21.719999
"301","2013-04-24",21.5
"302","2013-04-25",21.91
"303","2013-04-26",21.67
"304","2013-04-29",21.790001
"305","2013-04-30",21.5
"306","2013-05-01",21.25
"307","2013-05-02",21.4
"308","2013-05-03",21.780001
"309","2013-05-06",22.5
"310","2013-05-07",24.030001
"311","2013-05-08",24.139999
"312","2013-05-09",24.35
"313","2013-05-10",24.190001
"314","2013-05-13",23.74
"315","2013-05-14",23.709999
"316","2013-05-15",23.52
"317","2013-05-16",23.76
"318","2013-05-17",23.780001
"319","2013-05-20",23.83
"320","2013-05-21",23.83
"321","2013-05-22",23.43
"322","2013-05-23",23.559999
"323","2013-05-24",23.309999
"324","2013-05-28",23.6
"325","2013-05-29",23.23
"326","2013-05-30",22.91
"327","2013-05-31",22.860001
"328","2013-06-03",22.139999
"329","2013-06-04",21.66
"330","2013-06-05",21.139999
"331","2013-06-06",21.469999
"332","2013-06-07",21.530001
"333","2013-06-10",21.530001
"334","2013-06-11",21.370001
"335","2013-06-12",20.940001
"336","2013-06-13",21
"337","2013-06-14",20.75
"338","2013-06-17",20.75
"339","2013-06-18",20.559999
"340","2013-06-19",20.530001
"341","2013-06-20",20.360001
"342","2013-06-21",19.76
"343","2013-06-24",19.76
"344","2013-06-25",20
"345","2013-06-26",20.57
"346","2013-06-27",21.200001
"347","2013-06-28",21.450001
"348","2013-07-01",21.809999
"349","2013-07-02",21.379999
"350","2013-07-03",21.450001
"351","2013-07-05",21.549999
"352","2013-07-08",21.700001
"353","2013-07-09",22.48
"354","2013-07-10",21.92
"355","2013-07-11",22.34
"356","2013-07-12",22.139999
"357","2013-07-15",22.040001
"358","2013-07-16",22.629999
"359","2013-07-17",22.5
"360","2013-07-18",22.700001
"361","2013-07-19",22.99
"362","2013-07-22",22.870001
"363","2013-07-23",23.07
"364","2013-07-24",22.790001
"365","2013-07-25",22.860001
"366","2013-07-26",22.809999
"367","2013-07-29",21.719999
"368","2013-07-30",21.67
"369","2013-07-31",21.700001
"370","2013-08-01",21.92
"371","2013-08-02",21.82
"372","2013-08-05",21.84
"373","2013-08-06",21.34
"374","2013-08-07",20.879999
"375","2013-08-08",20.92
"376","2013-08-09",21.309999
"377","2013-08-12",21.24
"378","2013-08-13",20.74
"379","2013-08-14",20.889999
"380","2013-08-15",20.52
"381","2013-08-16",20.120001
"382","2013-08-19",19.879999
"383","2013-08-20",20.25
"384","2013-08-21",20.200001
"385","2013-08-22",20.219999
"386","2013-08-23",20.25
"387","2013-08-26",20.17
"388","2013-08-27",19.58
"389","2013-08-28",19.860001
"390","2013-08-29",20.120001
"391","2013-08-30",19.629999
"392","2013-09-03",19.82
"393","2013-09-04",19.870001
"394","2013-09-05",19.889999
"395","2013-09-06",19.860001
"396","2013-09-09",19.950001
"397","2013-09-10",19.889999
"398","2013-09-11",19.66
"399","2013-09-12",19.299999
"400","2013-09-13",19
"401","2013-09-16",19.6
"402","2013-09-17",19.5
"403","2013-09-18",19.620001
"404","2013-09-19",19.549999
"405","2013-09-20",19.43
"406","2013-09-23",19.26
"407","2013-09-24",19.559999
"408","2013-09-25",19.52
"409","2013-09-26",19.84
"410","2013-09-27",19.58
"411","2013-09-30",19.299999
"412","2013-10-01",19.200001
"413","2013-10-02",18.85
"414","2013-10-03",19.1
"415","2013-10-04",18.83
"416","2013-10-07",18.67
"417","2013-10-08",18.76
"418","2013-10-09",18.690001
"419","2013-10-10",19.23
"420","2013-10-11",19.49
"421","2013-10-14",19.26
"422","2013-10-15",19.4
"423","2013-10-16",19.379999
"424","2013-10-17",19.48
"425","2013-10-18",19.52
"426","2013-10-21",19.33
"427","2013-10-22",19.290001
"428","2013-10-23",19.719999
"429","2013-10-24",19.389999
"430","2013-10-25",19.459999
"431","2013-10-28",19.66
"432","2013-10-29",19.049999
"433","2013-10-30",19.059999
"434","2013-10-31",19.02
"435","2013-11-01",18.66
"436","2013-11-04",18.58
"437","2013-11-05",18.5
"438","2013-11-06",19.040001
"439","2013-11-07",19.24
"440","2013-11-08",19.620001
"441","2013-11-11",19.450001
"442","2013-11-12",19.57
"443","2013-11-13",19.93
"444","2013-11-14",19.92
"445","2013-11-15",19.780001
"446","2013-11-18",20
"447","2013-11-19",19.860001
"448","2013-11-20",19.959999
"449","2013-11-21",20.139999
"450","2013-11-22",20.299999
"451","2013-11-25",20.459999
"452","2013-11-26",20.73
"453","2013-11-27",20.969999
"454","2013-11-29",21.16
"455","2013-12-02",20.809999
"456","2013-12-03",20.870001
"457","2013-12-04",20.73
"458","2013-12-05",20.85
"459","2013-12-06",20.98
"460","2013-12-09",20.790001
"461","2013-12-10",20.809999
"462","2013-12-11",20.41
"463","2013-12-12",20.360001
"464","2013-12-13",20.57
"465","2013-12-16",20.77
"466","2013-12-17",20.610001
"467","2013-12-18",20.690001
"468","2013-12-19",20.280001
"469","2013-12-20",20.139999
"470","2013-12-23",20.27
"471","2013-12-24",20.16
"472","2013-12-26",20.110001
"473","2013-12-27",19.91
"474","2013-12-30",19.870001
"475","2013-12-31",20
"476","2014-01-02",20.16
"477","2014-01-03",20.5
"478","2014-01-06",20.360001
"479","2014-01-07",20.469999
"480","2014-01-08",20.68
"481","2014-01-09",20.57
"482","2014-01-10",20.27
"483","2014-01-13",19.93
"484","2014-01-14",20.389999
"485","2014-01-15",20.09
"486","2014-01-16",19.75
"487","2014-01-17",19.4
"488","2014-01-21",19.51
"489","2014-01-22",19.59
"490","2014-01-23",19.540001
"491","2014-01-24",19.379999
"492","2014-01-27",18.790001
"493","2014-01-28",18.469999
"494","2014-01-29",18
"495","2014-01-30",17.870001
"496","2014-01-31",17.940001
"497","2014-02-03",17.459999
"498","2014-02-04",17.18
"499","2014-02-05",17.610001
"500","2014-02-06",17.639999
"501","2014-02-07",17.459999
"502","2014-02-10",17.5
"503","2014-02-11",17.790001
"504","2014-02-12",18.25
"505","2014-02-13",18.549999
"506","2014-02-14",18.389999
"507","2014-02-18",18.67
"508","2014-02-19",18.01
"509","2014-02-20",18.129999
"510","2014-02-21",18.26
"511","2014-02-24",18.33
"512","2014-02-25",18.389999
"513","2014-02-26",18.59
"514","2014-02-27",18.870001
"515","2014-02-28",18.84
"516","2014-03-03",18.709999
"517","2014-03-04",19.09
"518","2014-03-05",18.790001
"519","2014-03-06",18.790001
"520","2014-03-07",18.690001
"521","2014-03-10",18.559999
"522","2014-03-11",18.58
"523","2014-03-12",18.25
"524","2014-03-13",18.299999
"525","2014-03-14",18.4
"526","2014-03-17",18.360001
"527","2014-03-18",19.4
"528","2014-03-19",19.08
"529","2014-03-20",19
"530","2014-03-21",18.99
"531","2014-03-24",18.48
"532","2014-03-25",18.889999
"533","2014-03-26",18.75
"534","2014-03-27",19.469999
"535","2014-03-28",19.559999
"536","2014-03-31",19.549999
"537","2014-04-01",19.65
"538","2014-04-02",19.58
"539","2014-04-03",19.57
"540","2014-04-04",19.530001
"541","2014-04-07",19.309999
"542","2014-04-08",19.389999
"543","2014-04-09",19.09
"544","2014-04-10",18.879999
"545","2014-04-11",18.35
"546","2014-04-14",18.879999
"547","2014-04-15",18.51
"548","2014-04-16",18.42
"549","2014-04-17",18.469999
"550","2014-04-21",18.18
"551","2014-04-22",18.58
"552","2014-04-23",18.299999
"553","2014-04-24",18.35
"554","2014-04-25",18.35
"555","2014-04-28",18.139999
"556","2014-04-29",17.9
"557","2014-04-30",18.16
"558","2014-05-01",18.5
"559","2014-05-02",18.17
"560","2014-05-05",17.610001
"561","2014-05-06",16.82
"562","2014-05-07",17.17
"563","2014-05-08",16.67
"564","2014-05-09",17.030001
"565","2014-05-12",17.83
"566","2014-05-13",17.35
"567","2014-05-14",16.93
"568","2014-05-15",17.049999
"569","2014-05-16",17.34
"570","2014-05-19",17.43
"571","2014-05-20",17.27
"572","2014-05-21",17.5
"573","2014-05-22",17.469999
"574","2014-05-23",17.6
"575","2014-05-27",17.91
"576","2014-05-28",17.92
"577","2014-05-29",17.99
"578","2014-05-30",17.92
"579","2014-06-02",18.040001
"580","2014-06-03",17.73
"581","2014-06-04",17.780001
"582","2014-06-05",18.15
"583","2014-06-06",18.379999
"584","2014-06-09",18.49
"585","2014-06-10",18.469999
"586","2014-06-11",18.370001
"587","2014-06-12",18.43
"588","2014-06-13",18.35
"589","2014-06-16",18.959999
"590","2014-06-17",18.9
"591","2014-06-18",18.99
"592","2014-06-19",18.870001
"593","2014-06-20",18.93
"594","2014-06-23",18.940001
"595","2014-06-24",18.92
"596","2014-06-25",18.969999
"597","2014-06-26",19.030001
"598","2014-06-27",18.940001
"599","2014-06-30",18.370001
"600","2014-07-01",18.57
"601","2014-07-02",18.82
"602","2014-07-03",19.040001
"603","2014-07-07",18.889999
"604","2014-07-08",18.950001
"605","2014-07-09",18.52
"606","2014-07-10",17.950001
"607","2014-07-11",17.73
"608","2014-07-14",17.99
"609","2014-07-15",17.75
"610","2014-07-16",18.219999
"611","2014-07-17",17.57
"612","2014-07-18",17.99
"613","2014-07-21",17.620001
"614","2014-07-22",17.76
"615","2014-07-23",18.4
"616","2014-07-24",18.110001
"617","2014-07-25",17.790001
"618","2014-07-28",17.4
"619","2014-07-29",17.48
"620","2014-07-30",17.4
"621","2014-07-31",17.440001
"622","2014-08-01",17.18
"623","2014-08-04",17.219999
"624","2014-08-05",17.110001
"625","2014-08-06",17.129999
"626","2014-08-07",17.209999
"627","2014-08-08",17.139999
"628","2014-08-11",17.370001
"629","2014-08-12",17.190001
"630","2014-08-13",17.370001
"631","2014-08-14",17.51
"632","2014-08-15",17.9
"633","2014-08-18",18
"634","2014-08-19",18
"635","2014-08-20",17.860001
"636","2014-08-21",18.139999
"637","2014-08-22",18.26
"638","2014-08-25",18.24
"639","2014-08-26",18.1
"640","2014-08-27",18.15
"641","2014-08-28",18.24
"642","2014-08-29",18.190001
"643","2014-09-02",18.370001
"644","2014-09-03",18.02
"645","2014-09-04",17.91
"646","2014-09-05",17.809999
"647","2014-09-08",17.84
"648","2014-09-09",17.860001
"649","2014-09-10",17.969999
"650","2014-09-11",18.110001
"651","2014-09-12",17.879999
"652","2014-09-15",17.9
"653","2014-09-16",17.74
"654","2014-09-17",17.75
"655","2014-09-18",17.940001
"656","2014-09-19",17.299999
"657","2014-09-22",17.52
"658","2014-09-23",17.620001
"659","2014-09-24",17.879999
"660","2014-09-25",17.75
"661","2014-09-26",17.76
"662","2014-09-29",17.73
"663","2014-09-30",17.09
"664","2014-10-01",16.67
"665","2014-10-02",16.799999
"666","2014-10-03",17
"667","2014-10-06",17
"668","2014-10-07",16.549999
"669","2014-10-08",16.540001
"670","2014-10-09",16.389999
"671","2014-10-10",16.42
"672","2014-10-13",16.43
"673","2014-10-14",16.450001
"674","2014-10-15",16.469999
"675","2014-10-16",16.790001
"676","2014-10-17",17.02
"677","2014-10-20",17.190001
"678","2014-10-21",17.26
"679","2014-10-22",17.27
"680","2014-10-23",17.379999
"681","2014-10-24",17.120001
"682","2014-10-27",16.870001
"683","2014-10-28",17.299999
"684","2014-10-29",17.26
"685","2014-10-30",17.32
"686","2014-10-31",17.42
"687","2014-11-03",17.35
"688","2014-11-04",17.290001
"689","2014-11-05",17.190001
"690","2014-11-06",16.9
"691","2014-11-07",17.139999
"692","2014-11-10",17.24
"693","2014-11-11",17.24
"694","2014-11-12",16.99
"695","2014-11-13",16.540001
"696","2014-11-14",16.67
"697","2014-11-17",16.459999
"698","2014-11-18",16.5
"699","2014-11-19",16.27
"700","2014-11-20",16.57
"701","2014-11-21",16.549999
"702","2014-11-24",16.9
"703","2014-11-25",17.25
"704","2014-11-26",16.620001
"705","2014-11-28",16.309999
"706","2014-12-01",16.1
"707","2014-12-02",16.25
"708","2014-12-03",16.450001
"709","2014-12-04",16.4
"710","2014-12-05",16.42
"711","2014-12-08",16.370001
"712","2014-12-09",16.74
"713","2014-12-10",16.4
"714","2014-12-11",16.530001
"715","2014-12-12",16.35
"716","2014-12-15",16.290001
"717","2014-12-16",16.559999
"718","2014-12-17",17.200001
"719","2014-12-18",17.290001
"720","2014-12-19",17.27
"721","2014-12-22",17.360001
"722","2014-12-23",17.290001
"723","2014-12-24",17.360001
"724","2014-12-26",17.360001
"725","2014-12-29",17.41
"726","2014-12-30",17.290001
"727","2014-12-31",17.41
"728","2015-01-02",17.290001
"729","2015-01-05",17.120001
"730","2015-01-06",17
"731","2015-01-07",17.08
"732","2015-01-08",17.43
"733","2015-01-09",17.459999
"734","2015-01-12",17.049999
"735","2015-01-13",17.32
"736","2015-01-14",17.35
"737","2015-01-15",17.32
"738","2015-01-16",17.33
"739","2015-01-20",17.120001
"740","2015-01-21",17.129999
"741","2015-01-22",17.450001
"742","2015-01-23",17.360001
"743","2015-01-26",17.049999
"744","2015-01-27",17.690001
"745","2015-01-28",17.379999
"746","2015-01-29",17.73
"747","2015-01-30",17.66
"748","2015-02-02",17.700001
"749","2015-02-03",17.75
"750","2015-02-04",17.65
"751","2015-02-05",17.610001
"752","2015-02-06",17.65
"753","2015-02-09",17.49
"754","2015-02-10",17.459999
"755","2015-02-11",17.309999
"756","2015-02-12",17.530001
"757","2015-02-13",17.75
"758","2015-02-17",17.74
"759","2015-02-18",17.49
"760","2015-02-19",17.65
"761","2015-02-20",17.200001
"762","2015-02-23",17.299999
"763","2015-02-24",17.219999
"764","2015-02-25",17.33
"765","2015-02-26",17.370001
"766","2015-02-27",17.299999
"767","2015-03-02",18.059999
"768","2015-03-03",17.99
"769","2015-03-04",18.08
"770","2015-03-05",18.08
"771","2015-03-06",18.08
"772","2015-03-09",18.1
"773","2015-03-10",18.02
"774","2015-03-11",18.02
"775","2015-03-12",18.34
"776","2015-03-13",18.34
"777","2015-03-16",17.91
"778","2015-03-17",18.040001
"779","2015-03-18",18.08
"780","2015-03-19",18.15
"781","2015-03-20",18.110001
"782","2015-03-23",18.030001
"783","2015-03-24",18.059999
"784","2015-03-25",17.700001
"785","2015-03-26",17.889999
"786","2015-03-27",17.950001
"787","2015-03-30",18.27
"788","2015-03-31",18.32
"789","2015-04-01",18.620001
"790","2015-04-02",18.700001
"791","2015-04-06",18.639999
"792","2015-04-07",18.809999
"793","2015-04-08",18.889999
"794","2015-04-09",18.6
"795","2015-04-10",18.65
"796","2015-04-13",18.809999
"797","2015-04-14",18.84
"798","2015-04-15",19.440001
"799","2015-04-16",19.809999
"800","2015-04-17",19.719999
"801","2015-04-20",19.74
"802","2015-04-21",19.379999
"803","2015-04-22",19.41
"804","2015-04-23",19.219999
"805","2015-04-24",19.09
"806","2015-04-27",19.469999
"807","2015-04-28",20.76
"808","2015-04-29",20.74
"809","2015-04-30",20.68
"810","2015-05-01",20.75
"811","2015-05-04",20.85
"812","2015-05-05",20.75
"813","2015-05-06",20.74
"814","2015-05-07",20.82
"815","2015-05-08",20.91
"816","2015-05-11",21.5
"817","2015-05-12",21.190001
"818","2015-05-13",21.18
"819","2015-05-14",21.309999
"820","2015-05-15",21.389999
"821","2015-05-18",22.389999
"822","2015-05-19",22.48
"823","2015-05-20",22.9
"824","2015-05-21",23.5
"825","2015-05-22",23.74
"826","2015-05-26",23.290001
"827","2015-05-27",23.17
"828","2015-05-28",23.129999
"829","2015-05-29",23.040001
"830","2015-06-01",22.9
"831","2015-06-02",23.15
"832","2015-06-03",23.209999
"833","2015-06-04",23.120001
"834","2015-06-05",23.200001
"835","2015-06-08",23.200001
"836","2015-06-09",23.440001
"837","2015-06-10",24.15
"838","2015-06-11",23.92
"839","2015-06-12",23.620001
"840","2015-06-15",23.549999
"841","2015-06-16",23.67
"842","2015-06-17",23.4
"843","2015-06-18",23.52
"844","2015-06-19",23.68
"845","2015-06-22",23.610001
"846","2015-06-23",23.780001
"847","2015-06-24",23.809999
"848","2015-06-25",23.620001
"849","2015-06-26",23.67
"850","2015-06-29",22.66
"851","2015-06-30",22.82
"852","2015-07-01",23.209999
"853","2015-07-02",23.24
"854","2015-07-06",23.389999
"855","2015-07-07",23.1
"856","2015-07-08",22.860001
"857","2015-07-09",22.84
"858","2015-07-10",23.129999
"859","2015-07-13",23.1
"860","2015-07-14",23.389999
"861","2015-07-15",23.049999
"862","2015-07-16",23.27
"863","2015-07-17",23.379999
"864","2015-07-20",23.969999
"865","2015-07-21",23.73
"866","2015-07-22",24.18
"867","2015-07-23",23.85
"868","2015-07-24",23.77
"869","2015-07-27",23.83
"870","2015-07-28",23.32
"871","2015-07-29",22.66
"872","2015-07-30",22.389999
"873","2015-07-31",22.610001
"874","2015-08-03",22.18
"875","2015-08-04",22.190001
"876","2015-08-05",22.379999
"877","2015-08-06",21.99
"878","2015-08-07",22.030001
"879","2015-08-10",22.360001
"880","2015-08-11",22.389999
"881","2015-08-12",22.049999
"882","2015-08-13",21.9
"883","2015-08-14",22.290001
"884","2015-08-17",22
"885","2015-08-18",21.65
"886","2015-08-19",21.65
"887","2015-08-20",21.07
"888","2015-08-21",21.57
"889","2015-08-24",21.540001
"890","2015-08-25",21.43
"891","2015-08-26",21.93
"892","2015-08-27",21.889999
"893","2015-08-28",21.84
"894","2015-08-31",22.26
"895","2015-09-01",21.74
"896","2015-09-02",21.870001
"897","2015-09-03",21.780001
"898","2015-09-04",21.959999
"899","2015-09-08",22.469999
"900","2015-09-09",22.25
"901","2015-09-10",22.49
"902","2015-09-11",22.5
"903","2015-09-14",22.49
"904","2015-09-15",22.549999
"905","2015-09-16",22.860001
"906","2015-09-17",22.32
"907","2015-09-18",22.280001
"908","2015-09-21",22.41
"909","2015-09-22",22.42
"910","2015-09-23",22.530001
"911","2015-09-24",22.959999
"912","2015-09-25",23.24
"913","2015-09-28",23.09
"914","2015-09-29",22.68
"915","2015-09-30",23.1
"916","2015-10-01",22.879999
"917","2015-10-02",22.91
"918","2015-10-05",22.940001
"919","2015-10-06",22.91
"920","2015-10-07",23.5
"921","2015-10-08",23.27
"922","2015-10-09",22.48
"923","2015-10-12",23.129999
"924","2015-10-13",23.110001
"925","2015-10-14",22.639999
"926","2015-10-15",22.51
"927","2015-10-16",22.4
"928","2015-10-19",22.129999
"929","2015-10-20",21.75
"930","2015-10-21",21.4
"931","2015-10-22",21.309999
"932","2015-10-23",21.67
"933","2015-10-26",21.83
"934","2015-10-27",21.129999
"935","2015-10-28",21.110001
"936","2015-10-29",21.290001
"937","2015-10-30",20.93
"938","2015-11-02",21.07
"939","2015-11-03",21.23
"940","2015-11-04",21.4
"941","2015-11-05",21.219999
"942","2015-11-06",21.389999
"943","2015-11-09",21.02
"944","2015-11-10",21.120001
"945","2015-11-11",20.91
"946","2015-11-12",20.549999
"947","2015-11-13",20.370001
"948","2015-11-16",20.51
"949","2015-11-17",20.59
"950","2015-11-18",20.860001
"951","2015-11-19",21.040001
"952","2015-11-20",21.26
"953","2015-11-23",21.610001
"954","2015-11-24",21.57
"955","2015-11-25",21.540001
"956","2015-11-27",21.68
"957","2015-11-30",21.67
"958","2015-12-01",22.309999
"959","2015-12-02",22
"960","2015-12-03",21.889999
"961","2015-12-04",22.18
"962","2015-12-07",21.9
"963","2015-12-08",21.76
"964","2015-12-09",21.77
"965","2015-12-10",21.809999
"966","2015-12-11",21.809999
"967","2015-12-14",21.85
"968","2015-12-15",22.4
"969","2015-12-16",22.52
"970","2015-12-17",23.370001
