"","date","INVE"
"248","2007-12-26",34.5
"249","2007-12-27",33
"250","2007-12-28",34.099998
"251","2007-12-31",33.400002
"252","2008-01-02",37.799999
"253","2008-01-03",35
"254","2008-01-04",34.599998
"255","2008-01-07",35.400002
"256","2008-01-08",33.599998
"257","2008-01-09",31.9
"258","2008-01-10",33.599998
"259","2008-01-11",33.799999
"260","2008-01-14",34.400002
"261","2008-01-15",32.099998
"262","2008-01-16",32.599998
"263","2008-01-17",30.9
"264","2008-01-18",30.700001
"265","2008-01-22",30.799999
"266","2008-01-23",31.1
"267","2008-01-24",31
"268","2008-01-25",29
"269","2008-01-28",31.1
"270","2008-01-29",31.299999
"271","2008-01-30",32.200001
"272","2008-01-31",32.900002
"273","2008-02-01",34.099998
"274","2008-02-04",32.5
"275","2008-02-05",31.6
"276","2008-02-06",31
"277","2008-02-07",30.9
"278","2008-02-08",29.6
"279","2008-02-11",29.200001
"280","2008-02-12",30
"281","2008-02-13",31.700001
"282","2008-02-14",31.1
"283","2008-02-15",31.299999
"284","2008-02-19",30.4
"285","2008-02-20",30.4
"286","2008-02-21",32.200001
"287","2008-02-22",31
"288","2008-02-25",31.4
"289","2008-02-26",30.5
"290","2008-02-27",30.299999
"291","2008-02-28",29.9
"292","2008-02-29",29.799999
"293","2008-03-03",30.6
"294","2008-03-04",30.1
"295","2008-03-05",30.1
"296","2008-03-06",30.200001
"297","2008-03-07",30.200001
"298","2008-03-10",29.299999
"299","2008-03-11",28.9
"300","2008-03-12",28.9
"301","2008-03-13",29.299999
"302","2008-03-14",27
"303","2008-03-17",26.6
"304","2008-03-18",26.299999
"305","2008-03-19",26.299999
"306","2008-03-20",26.6
"307","2008-03-24",26.6
"308","2008-03-25",26.799999
"309","2008-03-26",26.799999
"310","2008-03-27",25.9
"311","2008-03-28",28.6
"312","2008-03-31",26
"313","2008-04-01",27.299999
"314","2008-04-02",27.1
"315","2008-04-03",27.1
"316","2008-04-04",27.1
"317","2008-04-07",27.9
"318","2008-04-08",28.299999
"319","2008-04-09",29.799999
"320","2008-04-10",29.799999
"321","2008-04-11",28.9
"322","2008-04-14",29.299999
"323","2008-04-15",29.4
"324","2008-04-16",28.1
"325","2008-04-17",29.799999
"326","2008-04-18",30
"327","2008-04-21",31
"328","2008-04-22",31.200001
"329","2008-04-23",31.1
"330","2008-04-24",30
"331","2008-04-25",29.799999
"332","2008-04-28",29.9
"333","2008-04-29",30.200001
"334","2008-04-30",30.1
"335","2008-05-01",30.1
"336","2008-05-02",30.1
"337","2008-05-05",29.299999
"338","2008-05-06",29.6
"339","2008-05-07",29.5
"340","2008-05-08",30.200001
"341","2008-05-09",30
"342","2008-05-12",29.4
"343","2008-05-13",29.5
"344","2008-05-14",29.200001
"345","2008-05-15",29
"346","2008-05-16",29.299999
"347","2008-05-19",29
"348","2008-05-20",28.5
"349","2008-05-21",29.799999
"350","2008-05-22",29.6
"351","2008-05-23",30.4
"352","2008-05-27",29.700001
"353","2008-05-28",29.4
"354","2008-05-29",29.5
"355","2008-05-30",29.700001
"356","2008-06-02",29.5
"357","2008-06-03",29.700001
"358","2008-06-04",31
"359","2008-06-05",31.200001
"360","2008-06-06",30.9
"361","2008-06-09",29.299999
"362","2008-06-10",29.5
"363","2008-06-11",29.5
"364","2008-06-12",29
"365","2008-06-13",30.6
"366","2008-06-16",30.6
"367","2008-06-17",30.6
"368","2008-06-18",30.6
"369","2008-06-19",30.799999
"370","2008-06-20",31.9
"371","2008-06-23",30.6
"372","2008-06-24",30
"373","2008-06-25",30.700001
"374","2008-06-26",29.5
"375","2008-06-27",29.5
"376","2008-06-30",30
"377","2008-07-01",29.1
"378","2008-07-02",29.6
"379","2008-07-03",29.9
"380","2008-07-07",29.799999
"381","2008-07-08",29.700001
"382","2008-07-09",31
"383","2008-07-10",30.5
"384","2008-07-11",30.9
"385","2008-07-14",30.5
"386","2008-07-15",30.799999
"387","2008-07-16",30.9
"388","2008-07-17",31.1
"389","2008-07-18",30.9
"390","2008-07-21",30.9
"391","2008-07-22",30.799999
"392","2008-07-23",31.5
"393","2008-07-24",29.700001
"394","2008-07-25",31.700001
"395","2008-07-28",31
"396","2008-07-29",31.1
"397","2008-07-30",31.1
"398","2008-07-31",31.200001
"399","2008-08-01",31.200001
"400","2008-08-04",30.799999
"401","2008-08-05",28.5
"402","2008-08-06",29.1
"403","2008-08-07",28.4
"404","2008-08-08",27.4
"405","2008-08-11",27.200001
"406","2008-08-12",27.299999
"407","2008-08-13",27.1
"408","2008-08-14",26.700001
"409","2008-08-15",26.700001
"410","2008-08-18",24.299999
"411","2008-08-19",24.299999
"412","2008-08-20",27.299999
"413","2008-08-21",27.299999
"414","2008-08-22",27.299999
"415","2008-08-25",27.299999
"416","2008-08-26",26.200001
"417","2008-08-27",26.5
"418","2008-08-28",24.299999
"419","2008-08-29",25.200001
"420","2008-09-02",23.700001
"421","2008-09-03",23.700001
"422","2008-09-04",21.700001
"423","2008-09-05",20.799999
"424","2008-09-08",21.9
"425","2008-09-09",22.299999
"426","2008-09-10",25.5
"427","2008-09-11",25.799999
"428","2008-09-12",27.5
"429","2008-09-15",22.6
"430","2008-09-16",22
"431","2008-09-17",22.9
"432","2008-09-18",21.700001
"433","2008-09-19",28.200001
"434","2008-09-22",26.200001
"435","2008-09-23",26.9
"436","2008-09-24",28.9
"437","2008-09-25",24.6
"438","2008-09-26",22.9
"439","2008-09-29",27.5
"440","2008-09-30",23.700001
"441","2008-10-01",23.4
"442","2008-10-02",23.200001
"443","2008-10-03",20.1
"444","2008-10-06",20.6
"445","2008-10-07",19.1
"446","2008-10-08",18.299999
"447","2008-10-09",18.700001
"448","2008-10-10",14.9
"449","2008-10-13",17
"450","2008-10-14",17
"451","2008-10-15",16.700001
"452","2008-10-16",17
"453","2008-10-17",17
"454","2008-10-20",16
"455","2008-10-21",15.8
"456","2008-10-22",16.799999
"457","2008-10-23",16.799999
"458","2008-10-24",16.799999
"459","2008-10-27",16.799999
"460","2008-10-28",16.799999
"461","2008-10-29",16.799999
"462","2008-10-30",17.200001
"463","2008-10-31",19.9
"464","2008-11-03",17.9
"465","2008-11-04",18.799999
"466","2008-11-05",18.799999
"467","2008-11-06",16
"468","2008-11-07",16
"469","2008-11-10",14.9
"470","2008-11-11",13.7
"471","2008-11-12",15
"472","2008-11-13",17.799999
"473","2008-11-14",17.799999
"474","2008-11-17",14.5
"475","2008-11-18",16.4
"476","2008-11-19",16.4
"477","2008-11-20",14.9
"478","2008-11-21",14.6
"479","2008-11-24",14.4
"480","2008-11-25",14.2
"481","2008-11-26",13.6
"482","2008-11-28",13.6
"483","2008-12-01",15
"484","2008-12-02",14.6
"485","2008-12-03",14.6
"486","2008-12-04",14.5
"487","2008-12-05",14.5
"488","2008-12-08",13.9
"489","2008-12-09",13.9
"490","2008-12-10",12.7
"491","2008-12-11",15.6
"492","2008-12-12",20.700001
"493","2008-12-15",20.9
"494","2008-12-16",19
"495","2008-12-17",19.1
"496","2008-12-18",19.4
"497","2008-12-19",19.299999
"498","2008-12-22",20.200001
"499","2008-12-23",21.1
"500","2008-12-24",19.700001
"501","2008-12-26",19.700001
"502","2008-12-29",21.799999
"503","2008-12-30",20.799999
"504","2008-12-31",22.5
"505","2009-01-02",19.700001
"506","2009-01-05",23.4
"507","2009-01-06",23.4
"508","2009-01-07",24.5
"509","2009-01-08",22.6
"510","2009-01-09",22.799999
"511","2009-01-12",23.9
"512","2009-01-13",23.9
"513","2009-01-14",24.5
"514","2009-01-15",24.5
"515","2009-01-16",24.5
"516","2009-01-20",25
"517","2009-01-21",25
"518","2009-01-22",25
"519","2009-01-23",26.799999
"520","2009-01-26",25.4
"521","2009-01-27",27
"522","2009-01-28",25.1
"523","2009-01-29",26.6
"524","2009-01-30",25
"525","2009-02-02",26.4
"526","2009-02-03",26.700001
"527","2009-02-04",26.5
"528","2009-02-05",25.700001
"529","2009-02-06",25.700001
"530","2009-02-09",26
"531","2009-02-10",26.700001
"532","2009-02-11",26.700001
"533","2009-02-12",26
"534","2009-02-13",26
"535","2009-02-17",28.799999
"536","2009-02-18",26
"537","2009-02-19",26.299999
"538","2009-02-20",26.299999
"539","2009-02-23",26
"540","2009-02-24",26.1
"541","2009-02-25",26.1
"542","2009-02-26",26.4
"543","2009-02-27",28
"544","2009-03-02",25.799999
"545","2009-03-03",27.299999
"546","2009-03-04",25.9
"547","2009-03-05",26.9
"548","2009-03-06",25.799999
"549","2009-03-09",25.799999
"550","2009-03-10",26.5
"551","2009-03-11",25.9
"552","2009-03-12",26
"553","2009-03-13",25.799999
"554","2009-03-16",27.5
"555","2009-03-17",25.799999
"556","2009-03-18",27.5
"557","2009-03-19",25.799999
"558","2009-03-20",25.299999
"559","2009-03-23",23.6
"560","2009-03-24",25.799999
"561","2009-03-25",27.5
"562","2009-03-26",27.5
"563","2009-03-27",25.5
"564","2009-03-30",27.5
"565","2009-03-31",25.5
"566","2009-04-01",26.299999
"567","2009-04-02",25.6
"568","2009-04-03",25.1
"569","2009-04-06",32
"570","2009-04-07",25
"571","2009-04-08",25.1
"572","2009-04-09",29
"573","2009-04-13",23.5
"574","2009-04-14",25.4
"575","2009-04-15",24.5
"576","2009-04-16",26.1
"577","2009-04-17",24
"578","2009-04-20",26.200001
"579","2009-04-21",25.9
"580","2009-04-22",24
"581","2009-04-23",27.700001
"582","2009-04-24",27.700001
"583","2009-04-27",24.200001
"584","2009-04-28",24.200001
"585","2009-04-29",24.200001
"586","2009-04-30",23.700001
"587","2009-05-01",25.200001
"588","2009-05-04",24.9
"589","2009-05-05",23.700001
"590","2009-05-06",23.5
"591","2009-05-07",23.5
"592","2009-05-08",24
"593","2009-05-11",24
"594","2009-05-12",24.1
"595","2009-05-13",24.1
"596","2009-05-14",23.799999
"597","2009-05-15",22.299999
"598","2009-05-18",22.299999
"599","2009-05-19",23.5
"600","2009-05-20",23.799999
"601","2009-05-21",21.5
"602","2009-05-22",28
"603","2009-05-26",25.299999
"604","2009-05-27",23.6
"605","2009-05-28",21.5
"606","2009-05-29",25.200001
"607","2009-06-01",21.299999
"608","2009-06-02",25
"609","2009-06-03",22
"610","2009-06-04",26
"611","2009-06-05",22.5
"612","2009-06-08",25.799999
"613","2009-06-09",22.5
"614","2009-06-10",22.799999
"615","2009-06-11",24
"616","2009-06-12",24
"617","2009-06-15",24
"618","2009-06-16",24
"619","2009-06-17",24
"620","2009-06-18",24
"621","2009-06-19",23.1
"622","2009-06-22",22.9
"623","2009-06-23",22.700001
"624","2009-06-24",22
"625","2009-06-25",22
"626","2009-06-26",23
"627","2009-06-29",23
"628","2009-06-30",24
"629","2009-07-01",22
"630","2009-07-02",23.5
"631","2009-07-06",22
"632","2009-07-07",22
"633","2009-07-08",22
"634","2009-07-09",22
"635","2009-07-10",22
"636","2009-07-13",22
"637","2009-07-14",22
"638","2009-07-15",22
"639","2009-07-16",23.5
"640","2009-07-17",22
"641","2009-07-20",22
"642","2009-07-21",22
"643","2009-07-22",21.799999
"644","2009-07-23",21.1
"645","2009-07-24",23.4
"646","2009-07-27",23.4
"647","2009-07-28",23.4
"648","2009-07-29",23.4
"649","2009-07-30",23.4
"650","2009-07-31",23.4
"651","2009-08-03",23.4
"652","2009-08-04",21.1
"653","2009-08-05",21.200001
"654","2009-08-06",21.200001
"655","2009-08-07",21.200001
"656","2009-08-10",21
"657","2009-08-11",23
"658","2009-08-12",21
"659","2009-08-13",22
"660","2009-08-14",21.9
"661","2009-08-17",22
"662","2009-08-18",22.5
"663","2009-08-19",21
"664","2009-08-20",21.9
"665","2009-08-21",22
"666","2009-08-24",21
"667","2009-08-25",21.6
"668","2009-08-26",22
"669","2009-08-27",22
"670","2009-08-28",21.5
"671","2009-08-31",20.799999
"672","2009-09-01",21.200001
"673","2009-09-02",21.299999
"674","2009-09-03",22
"675","2009-09-04",22
"676","2009-09-08",20.4
"677","2009-09-09",25.5
"678","2009-09-10",26
"679","2009-09-11",28.9
"680","2009-09-14",26
"681","2009-09-15",30
"682","2009-09-16",29.200001
"683","2009-09-17",29.4
"684","2009-09-18",26.6
"685","2009-09-21",25
"686","2009-09-22",26.200001
"687","2009-09-23",26.200001
"688","2009-09-24",26.200001
"689","2009-09-25",23.4
"690","2009-09-28",24.1
"691","2009-09-29",24.1
"692","2009-09-30",26
"693","2009-10-01",25.9
"694","2009-10-02",24.1
"695","2009-10-05",24.200001
"696","2009-10-06",26
"697","2009-10-07",29
"698","2009-10-08",26.700001
"699","2009-10-09",28
"700","2009-10-12",29
"701","2009-10-13",28.799999
"702","2009-10-14",29
"703","2009-10-15",30.5
"704","2009-10-16",30.5
"705","2009-10-19",27.6
"706","2009-10-20",30
"707","2009-10-21",29.799999
"708","2009-10-22",29.799999
"709","2009-10-23",29.799999
"710","2009-10-26",27.200001
"711","2009-10-27",29.299999
"712","2009-10-28",27.200001
"713","2009-10-29",27.299999
"714","2009-10-30",25.200001
"715","2009-11-02",26.200001
"716","2009-11-03",25.700001
"717","2009-11-04",25.700001
"718","2009-11-05",26.5
"719","2009-11-06",25.1
"720","2009-11-09",28.9
"721","2009-11-10",25.200001
"722","2009-11-11",26.6
"723","2009-11-12",25.200001
"724","2009-11-13",27
"725","2009-11-16",27
"726","2009-11-17",29.799999
"727","2009-11-18",28.200001
"728","2009-11-19",27.4
"729","2009-11-20",26
"730","2009-11-23",28.200001
"731","2009-11-24",27.5
"732","2009-11-25",27.4
"733","2009-11-27",28.799999
"734","2009-11-30",26.4
"735","2009-12-01",28.9
"736","2009-12-02",24.5
"737","2009-12-03",28.9
"738","2009-12-04",25.799999
"739","2009-12-07",27
"740","2009-12-08",24.6
"741","2009-12-09",26.799999
"742","2009-12-10",24.799999
"743","2009-12-11",26.1
"744","2009-12-14",26.1
"745","2009-12-15",24
"746","2009-12-16",25
"747","2009-12-17",23.700001
"748","2009-12-18",26.6
"749","2009-12-21",23.700001
"750","2009-12-22",24.9
"751","2009-12-23",24.9
"752","2009-12-24",24.9
"753","2009-12-28",24.9
"754","2009-12-29",23.799999
"755","2009-12-30",23.700001
"756","2009-12-31",23.700001
"757","2010-01-04",22.6
"758","2010-01-05",24.9
"759","2010-01-06",23.5
"760","2010-01-07",23.700001
"761","2010-01-08",22.700001
"762","2010-01-11",23.700001
"763","2010-01-12",22.799999
"764","2010-01-13",23
"765","2010-01-14",22.6
"766","2010-01-15",20.700001
"767","2010-01-19",21
"768","2010-01-20",21
"769","2010-01-21",20.9
"770","2010-01-22",19.200001
"771","2010-01-25",16.299999
"772","2010-01-26",19.1
"773","2010-01-27",18.700001
"774","2010-01-28",18.799999
"775","2010-01-29",20.5
"776","2010-02-01",17.6
"777","2010-02-02",20.299999
"778","2010-02-03",20.799999
"779","2010-02-04",19
"780","2010-02-05",19.5
"781","2010-02-08",19.1
"782","2010-02-09",18
"783","2010-02-10",18
"784","2010-02-11",19
"785","2010-02-12",19
"786","2010-02-16",18.799999
"787","2010-02-17",17.9
"788","2010-02-18",16
"789","2010-02-19",14.5
"790","2010-02-22",16.6
"791","2010-02-23",15.5
"792","2010-02-24",16.200001
"793","2010-02-25",16.700001
"794","2010-02-26",16.5
"795","2010-03-01",16.5
"796","2010-03-02",16.1
"797","2010-03-03",16.1
"798","2010-03-04",15.7
"799","2010-03-05",17.5
"800","2010-03-08",16.5
"801","2010-03-09",17.4
"802","2010-03-10",16.700001
"803","2010-03-11",15.6
"804","2010-03-12",18.4
"805","2010-03-15",18.4
"806","2010-03-16",18
"807","2010-03-17",18.700001
"808","2010-03-18",18.5
"809","2010-03-19",19.5
"810","2010-03-22",18.5
"811","2010-03-23",19.5
"812","2010-03-24",18.700001
"813","2010-03-25",18
"814","2010-03-26",19
"815","2010-03-29",18.4
"816","2010-03-30",18.6
"817","2010-03-31",19
"818","2010-04-01",18
"819","2010-04-05",19.200001
"820","2010-04-06",18.4
"821","2010-04-07",18.700001
"822","2010-04-08",18.1
"823","2010-04-09",19
"824","2010-04-12",18.6
"825","2010-04-13",17.5
"826","2010-04-14",19
"827","2010-04-15",17.5
"828","2010-04-16",17.9
"829","2010-04-19",17.1
"830","2010-04-20",17.200001
"831","2010-04-21",17.200001
"832","2010-04-22",17.9
"833","2010-04-23",17.4
"834","2010-04-26",17.9
"835","2010-04-27",17.299999
"836","2010-04-28",17.5
"837","2010-04-29",17.799999
"838","2010-04-30",15.5
"839","2010-05-03",17.200001
"840","2010-05-04",17.5
"841","2010-05-05",16.700001
"842","2010-05-06",16.799999
"843","2010-05-07",16.6
"844","2010-05-10",16.9
"845","2010-05-11",18
"846","2010-05-12",17.700001
"847","2010-05-13",17.799999
"848","2010-05-14",17.200001
"849","2010-05-17",17.799999
"850","2010-05-18",19
"851","2010-05-19",16.4
"852","2010-05-20",18
"853","2010-05-21",17.299999
"854","2010-05-24",17.299999
"855","2010-05-25",18
"856","2010-05-26",17
"857","2010-05-27",16.700001
"858","2010-05-28",17
"859","2010-06-01",17
"860","2010-06-02",16
"861","2010-06-03",17.5
"862","2010-06-04",16.1
"863","2010-06-07",16
"864","2010-06-08",16.9
"865","2010-06-09",16.5
"866","2010-06-10",16.6
"867","2010-06-11",17.6
"868","2010-06-14",16.6
"869","2010-06-15",16.9
"870","2010-06-16",16.700001
"871","2010-06-17",16.9
"872","2010-06-18",16.1
"873","2010-06-21",16.299999
"874","2010-06-22",17
"875","2010-06-23",16.700001
"876","2010-06-24",16.9
"877","2010-06-25",16.799999
"878","2010-06-28",16.700001
"879","2010-06-29",16.299999
"880","2010-06-30",16
"881","2010-07-01",17
"882","2010-07-02",16.200001
"883","2010-07-06",16.200001
"884","2010-07-07",16.5
"885","2010-07-08",16.5
"886","2010-07-09",16.200001
"887","2010-07-12",16
"888","2010-07-13",15.7
"889","2010-07-14",16
"890","2010-07-15",16
"891","2010-07-16",16
"892","2010-07-19",15.4
"893","2010-07-20",15.5
"894","2010-07-21",15.8
"895","2010-07-22",15.5
"896","2010-07-23",15.2
"897","2010-07-26",16
"898","2010-07-27",15.8
"899","2010-07-28",15.3
"900","2010-07-29",15.9
"901","2010-07-30",16
"902","2010-08-02",15.4
"903","2010-08-03",16
"904","2010-08-04",15.1
"905","2010-08-05",15.4
"906","2010-08-06",15.4
"907","2010-08-09",15.6
"908","2010-08-10",15.8
"909","2010-08-11",15.1
"910","2010-08-12",15.1
"911","2010-08-13",14
"912","2010-08-16",15.2
"913","2010-08-17",14.5
"914","2010-08-18",14.7
"915","2010-08-19",15.4
"916","2010-08-20",16
"917","2010-08-23",15
"918","2010-08-24",15.9
"919","2010-08-25",15
"920","2010-08-26",15.6
"921","2010-08-27",16
"922","2010-08-30",18.6
"923","2010-08-31",15.1
"924","2010-09-01",16.4
"925","2010-09-02",17.1
"926","2010-09-03",15.7
"927","2010-09-07",15.8
"928","2010-09-08",16
"929","2010-09-09",15.5
"930","2010-09-10",16.200001
"931","2010-09-13",16.5
"932","2010-09-14",16
"933","2010-09-15",16.4
"934","2010-09-16",15.9
"935","2010-09-17",15
"936","2010-09-20",16.200001
"937","2010-09-21",16
"938","2010-09-22",16.9
"939","2010-09-23",16.299999
"940","2010-09-24",16
"941","2010-09-27",16.200001
"942","2010-09-28",16.200001
"943","2010-09-29",18.4
"944","2010-09-30",18
"945","2010-10-01",18.200001
"946","2010-10-04",19.299999
"947","2010-10-05",19
"948","2010-10-06",19
"949","2010-10-07",19.200001
"950","2010-10-08",20.700001
"951","2010-10-11",19.5
"952","2010-10-12",21
"953","2010-10-13",21.200001
"954","2010-10-14",22.5
"955","2010-10-15",21.6
"956","2010-10-18",22.200001
"957","2010-10-19",21.700001
"958","2010-10-20",21.799999
"959","2010-10-21",21.9
"960","2010-10-22",21.1
"961","2010-10-25",21.5
"962","2010-10-26",21.4
"963","2010-10-27",21.200001
"964","2010-10-28",22
"965","2010-10-29",22.200001
"966","2010-11-01",23.4
"967","2010-11-02",22
"968","2010-11-03",23
"969","2010-11-04",23.1
"970","2010-11-05",26
"971","2010-11-08",26.5
"972","2010-11-09",26.4
"973","2010-11-10",25.5
"974","2010-11-11",25
"975","2010-11-12",24
"976","2010-11-15",23.200001
"977","2010-11-16",23.5
"978","2010-11-17",22.9
"979","2010-11-18",22.5
"980","2010-11-19",22.799999
"981","2010-11-22",24.200001
"982","2010-11-23",24
"983","2010-11-24",23.5
"984","2010-11-26",22.9
"985","2010-11-29",23.4
"986","2010-11-30",23.6
"987","2010-12-01",22.9
"988","2010-12-02",23.299999
"989","2010-12-03",23.4
"990","2010-12-06",22.4
"991","2010-12-07",22.200001
"992","2010-12-08",23.6
"993","2010-12-09",23.1
"994","2010-12-10",22.4
"995","2010-12-13",22.5
"996","2010-12-14",22.299999
