"","date","IMMP"
"80","2012-08-10",11.666667
"81","2012-08-13",11.666667
"82","2012-08-14",13.3
"83","2012-08-15",13.3
"84","2012-08-16",13.3
"85","2012-08-17",11.733334
"86","2012-08-20",12.333333
"87","2012-08-21",12.333333
"88","2012-08-22",12.333333
"89","2012-08-23",12.333333
"90","2012-08-24",12.333333
"91","2012-08-27",13.333333
"92","2012-08-28",13.5
"93","2012-08-29",14.533334
"94","2012-08-30",14.433333
"95","2012-08-31",14.066667
"96","2012-09-04",14.166667
"97","2012-09-05",14.333333
"98","2012-09-06",14.333333
"99","2012-09-07",14.666667
"100","2012-09-10",15.3
"101","2012-09-11",15.3
"102","2012-09-12",16.666666
"103","2012-09-13",16.666666
"104","2012-09-14",18.333334
"105","2012-09-17",20
"106","2012-09-18",20
"107","2012-09-19",19.333334
"108","2012-09-20",19
"109","2012-09-21",19.333334
"110","2012-09-24",21.566668
"111","2012-09-25",20.333334
"112","2012-09-26",17.5
"113","2012-09-27",16.033333
"114","2012-09-28",19.166666
"115","2012-10-01",21.666666
"116","2012-10-02",20
"117","2012-10-03",21.833334
"118","2012-10-04",20.333334
"119","2012-10-05",19.666666
"120","2012-10-08",18.566668
"121","2012-10-09",18.066668
"122","2012-10-10",18.299999
"123","2012-10-11",18.299999
"124","2012-10-12",18.299999
"125","2012-10-15",16.466667
"126","2012-10-16",14.666667
"127","2012-10-17",15.566667
"128","2012-10-18",15.566667
"129","2012-10-19",15
"130","2012-10-22",15
"131","2012-10-23",15
"132","2012-10-24",15
"133","2012-10-25",14
"134","2012-10-26",14
"135","2012-10-31",11.666667
"136","2012-11-01",11.666667
"137","2012-11-02",12.5
"138","2012-11-05",12.5
"139","2012-11-06",12.5
"140","2012-11-07",13.233334
"141","2012-11-08",14.233334
"142","2012-11-09",14.233334
"143","2012-11-12",14.233334
"144","2012-11-13",14.233334
"145","2012-11-14",14.233334
"146","2012-11-15",14.233334
"147","2012-11-16",14.233334
"148","2012-11-19",14.233334
"149","2012-11-20",14.233334
"150","2012-11-21",14.233334
"151","2012-11-23",14.233334
"152","2012-11-26",14.233334
"153","2012-11-27",13.7
"154","2012-11-28",13.333333
"155","2012-11-29",13.233334
"156","2012-11-30",13.266666
"157","2012-12-03",13.333333
"158","2012-12-04",13.333333
"159","2012-12-05",12
"160","2012-12-06",12.133333
"161","2012-12-07",12.133333
"162","2012-12-10",12.1
"163","2012-12-11",12.1
"164","2012-12-12",12.1
"165","2012-12-13",12.1
"166","2012-12-14",12.1
"167","2012-12-17",12.1
"168","2012-12-18",12.033334
"169","2012-12-19",12.033334
"170","2012-12-20",11.566667
"171","2012-12-21",11.433333
"172","2012-12-24",11.433333
"173","2012-12-26",11.433333
"174","2012-12-27",11.433333
"175","2012-12-28",11.433333
"176","2012-12-31",11.433333
"177","2013-01-02",12.333333
"178","2013-01-03",13
"179","2013-01-04",12.5
"180","2013-01-07",12.5
"181","2013-01-08",12.6
"182","2013-01-09",12.5
"183","2013-01-10",12.5
"184","2013-01-11",12.333333
"185","2013-01-14",12.333333
"186","2013-01-15",13
"187","2013-01-16",13
"188","2013-01-17",13.166667
"189","2013-01-18",13.166667
"190","2013-01-22",12.666667
"191","2013-01-23",12.1
"192","2013-01-24",12.066667
"193","2013-01-25",12.066667
"194","2013-01-28",12.066667
"195","2013-01-29",12.066667
"196","2013-01-30",11.9
"197","2013-01-31",11.6
"198","2013-02-01",12.566667
"199","2013-02-04",12.666667
"200","2013-02-05",12.466666
"201","2013-02-06",12.466666
"202","2013-02-07",10
"203","2013-02-08",12.2
"204","2013-02-11",10
"205","2013-02-12",10
"206","2013-02-13",12.266666
"207","2013-02-14",12.333333
"208","2013-02-15",12.3
"209","2013-02-19",12.2
"210","2013-02-20",11.666667
"211","2013-02-21",12.133333
"212","2013-02-22",12.133333
"213","2013-02-25",12.733334
"214","2013-02-26",12.666667
"215","2013-02-27",11.5
"216","2013-02-28",12.166667
"217","2013-03-01",12.166667
"218","2013-03-04",12.166667
"219","2013-03-05",12.633333
"220","2013-03-06",12.566667
"221","2013-03-07",11.666667
"222","2013-03-08",11.766666
"223","2013-03-11",12.6
"224","2013-03-12",11.666667
"225","2013-03-13",11.666667
"226","2013-03-14",11.666667
"227","2013-03-15",11.666667
"228","2013-03-18",11.4
"229","2013-03-19",11.4
"230","2013-03-20",11.833333
"231","2013-03-21",11.666667
"232","2013-03-22",12.533334
"233","2013-03-25",11.666667
"234","2013-03-26",11.166667
"235","2013-03-27",11.133333
"236","2013-03-28",10.7
"237","2013-04-01",10.8
"238","2013-04-02",10.4
"239","2013-04-03",9.933333
"240","2013-04-04",9.966666
"241","2013-04-05",10.7
"242","2013-04-08",8.833333
"243","2013-04-09",10.133333
"244","2013-04-10",10.833333
"245","2013-04-11",10
"246","2013-04-12",9.866667
"247","2013-04-15",9.166667
"248","2013-04-16",9.433333
"249","2013-04-17",9.3
"250","2013-04-18",9.166667
"251","2013-04-19",9.033334
"252","2013-04-22",9.3
"253","2013-04-23",9.433333
"254","2013-04-24",9.433333
"255","2013-04-25",9.366667
"256","2013-04-26",9.666667
"257","2013-04-29",9.233334
"258","2013-04-30",9.133333
"259","2013-05-01",8.533334
"260","2013-05-02",8.066667
"261","2013-05-03",7.566667
"262","2013-05-06",8.4
"263","2013-05-07",8.5
"264","2013-05-08",8.633333
"265","2013-05-09",9.3
"266","2013-05-10",9.333333
"267","2013-05-13",9.333333
"268","2013-05-14",9.233334
"269","2013-05-15",9.266666
"270","2013-05-16",9.266666
"271","2013-05-17",7.833333
"272","2013-05-20",8
"273","2013-05-21",8
"274","2013-05-22",8.566667
"275","2013-05-23",8.166667
"276","2013-05-24",8.333333
"277","2013-05-28",7.933333
"278","2013-05-29",7.933333
"279","2013-05-30",7.833333
"280","2013-05-31",7.5
"281","2013-06-03",8.166667
"282","2013-06-04",8.266666
"283","2013-06-05",7.866667
"284","2013-06-06",7.8
"285","2013-06-07",7
"286","2013-06-10",7.066667
"287","2013-06-11",7.066667
"288","2013-06-12",7.066667
"289","2013-06-13",7.466667
"290","2013-06-14",7.466667
"291","2013-06-17",7.466667
"292","2013-06-18",7.466667
"293","2013-06-19",7.566667
"294","2013-06-20",8.333333
"295","2013-06-21",8.333333
"296","2013-06-24",8
"297","2013-06-25",8.333333
"298","2013-06-26",7.533333
"299","2013-06-27",7.3
"300","2013-06-28",6.966667
"301","2013-07-01",8.3
"302","2013-07-02",7.333333
"303","2013-07-03",7.4
"304","2013-07-05",8.633333
"305","2013-07-08",8.433333
"306","2013-07-09",7.533333
"307","2013-07-10",8.166667
"308","2013-07-11",8.8
"309","2013-07-12",8.7
"310","2013-07-15",8.166667
"311","2013-07-16",8.2
"312","2013-07-17",8.1
"313","2013-07-18",8.5
"314","2013-07-19",8.333333
"315","2013-07-22",8.033334
"316","2013-07-23",8.333333
"317","2013-07-24",7.9
"318","2013-07-25",8.066667
"319","2013-07-26",8.866667
"320","2013-07-29",9.5
"321","2013-07-30",10.666667
"322","2013-07-31",10.033334
"323","2013-08-01",9.966666
"324","2013-08-02",10.966666
"325","2013-08-05",10
"326","2013-08-06",9.7
"327","2013-08-07",9.6
"328","2013-08-08",8.9
"329","2013-08-09",9
"330","2013-08-12",8.666667
"331","2013-08-13",8.8
"332","2013-08-14",8
"333","2013-08-15",8.066667
"334","2013-08-16",8.066667
"335","2013-08-19",7.833333
"336","2013-08-20",7.9
"337","2013-08-21",7.933333
"338","2013-08-22",7.8
"339","2013-08-23",8.066667
"340","2013-08-26",8.433333
"341","2013-08-27",8.066667
"342","2013-08-28",8.1
"343","2013-08-29",7.533333
"344","2013-08-30",7.5
"345","2013-09-03",7.7
"346","2013-09-04",7.733333
"347","2013-09-05",7.866667
"348","2013-09-06",7.933333
"349","2013-09-09",7.866667
"350","2013-09-10",7.8
"351","2013-09-11",7.866667
"352","2013-09-12",7.833333
"353","2013-09-13",7.666667
"354","2013-09-16",7.966667
"355","2013-09-17",7.833333
"356","2013-09-18",5.366667
"357","2013-09-19",4.733333
"358","2013-09-20",4.4
"359","2013-09-23",4.2
"360","2013-09-24",4.033333
"361","2013-09-25",3.866667
"362","2013-09-26",4.033333
"363","2013-09-27",3.933333
"364","2013-09-30",3.766667
"365","2013-10-01",3.866667
"366","2013-10-02",3.533333
"367","2013-10-03",3.5
"368","2013-10-04",3.433333
"369","2013-10-07",3.566667
"370","2013-10-08",3.4
"371","2013-10-09",3.133333
"372","2013-10-10",3.233333
"373","2013-10-11",3.166667
"374","2013-10-14",2.866667
"375","2013-10-15",2.9
"376","2013-10-16",2.8
"377","2013-10-17",3.566667
"378","2013-10-18",3.333333
"379","2013-10-21",3.433333
"380","2013-10-22",3.733333
"381","2013-10-23",3.733333
"382","2013-10-24",3.6
"383","2013-10-25",3.6
"384","2013-10-28",3.6
"385","2013-10-29",3.6
"386","2013-10-30",3.433333
"387","2013-10-31",3.4
"388","2013-11-01",3.466667
"389","2013-11-04",3.533333
"390","2013-11-05",3.466667
"391","2013-11-06",3.6
"392","2013-11-07",3.533333
"393","2013-11-08",3.4
"394","2013-11-11",3.5
"395","2013-11-12",3.4
"396","2013-11-13",3.3
"397","2013-11-14",3.533333
"398","2013-11-15",3.633333
"399","2013-11-18",3.6
"400","2013-11-19",3.5
"401","2013-11-20",3.533333
"402","2013-11-21",3.5
"403","2013-11-22",3.6
"404","2013-11-25",5
"405","2013-11-26",4.2
"406","2013-11-27",4.333333
"407","2013-11-29",4.266667
"408","2013-12-02",4.1
"409","2013-12-03",4.6
"410","2013-12-04",4.433333
"411","2013-12-05",4.4
"412","2013-12-06",4.233333
"413","2013-12-09",4.2
"414","2013-12-10",3.933333
"415","2013-12-11",4.066667
"416","2013-12-12",3.566667
"417","2013-12-13",3.566667
"418","2013-12-16",3.9
"419","2013-12-17",3.9
"420","2013-12-18",3.8
"421","2013-12-19",3.933333
"422","2013-12-20",3.7
"423","2013-12-23",3.833333
"424","2013-12-24",3.8
"425","2013-12-26",3.733333
"426","2013-12-27",3.7
"427","2013-12-30",3.766667
"428","2013-12-31",3.666667
"429","2014-01-02",3.7
"430","2014-01-03",3.6
"431","2014-01-06",3.566667
"432","2014-01-07",3.766667
"433","2014-01-08",3.733333
"434","2014-01-09",3.966667
"435","2014-01-10",4.2
"436","2014-01-13",3.966667
"437","2014-01-14",3.866667
"438","2014-01-15",4.066667
"439","2014-01-16",4.466667
"440","2014-01-17",4.766667
"441","2014-01-21",4.5
"442","2014-01-22",4.433333
"443","2014-01-23",4.5
"444","2014-01-24",4.2
"445","2014-01-27",4.166667
"446","2014-01-28",4.133333
"447","2014-01-29",4.066667
"448","2014-01-30",4.133333
"449","2014-01-31",4.066667
"450","2014-02-03",4.033333
"451","2014-02-04",4.033333
"452","2014-02-05",3.9
"453","2014-02-06",5.666667
"454","2014-02-07",4.666667
"455","2014-02-10",4.666667
"456","2014-02-11",4.566667
"457","2014-02-12",4.466667
"458","2014-02-13",4.366667
"459","2014-02-14",4.366667
"460","2014-02-18",4.333333
"461","2014-02-19",4.333333
"462","2014-02-20",4.466667
"463","2014-02-21",4.533333
"464","2014-02-24",4.6
"465","2014-02-25",4.4
"466","2014-02-26",4.366667
"467","2014-02-27",4.333333
"468","2014-02-28",4.366667
"469","2014-03-03",4.2
"470","2014-03-04",4.233333
"471","2014-03-05",4.433333
"472","2014-03-06",4.4
"473","2014-03-07",4.233333
"474","2014-03-10",4.233333
"475","2014-03-11",4.1
"476","2014-03-12",4.166667
"477","2014-03-13",4.033333
"478","2014-03-14",3.933333
"479","2014-03-17",3.866667
"480","2014-03-18",3.766667
"481","2014-03-19",4.066667
"482","2014-03-20",4.066667
"483","2014-03-21",3.866667
"484","2014-03-24",3.733333
"485","2014-03-25",3.766667
"486","2014-03-26",3.8
"487","2014-03-27",3.733333
"488","2014-03-28",3.733333
"489","2014-03-31",3.666667
"490","2014-04-01",3.833333
"491","2014-04-02",3.8
"492","2014-04-03",3.666667
"493","2014-04-04",3.666667
"494","2014-04-07",3.433333
"495","2014-04-08",3.6
"496","2014-04-09",3.6
"497","2014-04-10",3.566667
"498","2014-04-11",3.433333
"499","2014-04-14",3.533333
"500","2014-04-15",3.5
"501","2014-04-16",3.6
"502","2014-04-17",3.466667
"503","2014-04-21",3.5
"504","2014-04-22",3.533333
"505","2014-04-23",3.4
"506","2014-04-24",3.466667
"507","2014-04-25",3.333333
"508","2014-04-28",3.366667
"509","2014-04-29",3.5
"510","2014-04-30",3.433333
"511","2014-05-01",3.433333
"512","2014-05-02",3.433333
"513","2014-05-05",3.3
"514","2014-05-06",3.333333
"515","2014-05-07",3.333333
"516","2014-05-08",3.266667
"517","2014-05-09",3.8
"518","2014-05-12",3.8
"519","2014-05-13",3.933333
"520","2014-05-14",4.166667
"521","2014-05-15",4.4
"522","2014-05-16",4.333333
"523","2014-05-19",4.2
"524","2014-05-20",4.266667
"525","2014-05-21",4.266667
"526","2014-05-22",4.433333
"527","2014-05-23",4.233333
"528","2014-05-27",4.333333
"529","2014-05-28",4.4
"530","2014-05-29",4.933333
"531","2014-05-30",4.833333
"532","2014-06-02",4.6
"533","2014-06-03",4.366667
"534","2014-06-04",4.233333
"535","2014-06-05",4.233333
"536","2014-06-06",4.066667
"537","2014-06-09",4.1
"538","2014-06-10",4.1
"539","2014-06-11",4.2
"540","2014-06-12",4.133333
"541","2014-06-13",4.033333
"542","2014-06-16",4
"543","2014-06-17",4
"544","2014-06-18",3.866667
"545","2014-06-19",3.833333
"546","2014-06-20",3.766667
"547","2014-06-23",3.9
"548","2014-06-24",3.9
"549","2014-06-25",3.9
"550","2014-06-26",3.8
"551","2014-06-27",3.766667
"552","2014-06-30",3.866667
"553","2014-07-01",3.866667
"554","2014-07-02",3.866667
"555","2014-07-03",3.833333
"556","2014-07-07",3.9
"557","2014-07-08",3.833333
"558","2014-07-09",3.933333
"559","2014-07-10",3.866667
"560","2014-07-11",3.766667
"561","2014-07-14",3.666667
"562","2014-07-15",3.6
"563","2014-07-16",3.866667
"564","2014-07-17",3.966667
"565","2014-07-18",3.933333
"566","2014-07-21",3.766667
"567","2014-07-22",3.666667
"568","2014-07-23",3.766667
"569","2014-07-24",3.866667
"570","2014-07-25",3.733333
"571","2014-07-28",3.733333
"572","2014-07-29",3.7
"573","2014-07-30",3.733333
"574","2014-07-31",3.633333
"575","2014-08-01",3.666667
"576","2014-08-04",3.633333
"577","2014-08-05",3.9
"578","2014-08-06",3.866667
"579","2014-08-07",3.8
"580","2014-08-08",3.9
"581","2014-08-11",4
"582","2014-08-12",3.733333
"583","2014-08-13",3.666667
"584","2014-08-14",3.733333
"585","2014-08-15",3.7
"586","2014-08-18",3.733333
"587","2014-08-19",3.733333
"588","2014-08-20",3.666667
"589","2014-08-21",3.666667
"590","2014-08-22",3.7
"591","2014-08-25",3.7
"592","2014-08-26",3.6
"593","2014-08-27",3.533333
"594","2014-08-28",3.6
"595","2014-08-29",3.566667
"596","2014-09-02",3.466667
"597","2014-09-03",3.466667
"598","2014-09-04",3.433333
"599","2014-09-05",3.433333
"600","2014-09-08",3.433333
"601","2014-09-09",3.4
"602","2014-09-10",3.4
"603","2014-09-11",3.433333
"604","2014-09-12",3.433333
"605","2014-09-15",3.333333
"606","2014-09-16",3.3
"607","2014-09-17",3.433333
"608","2014-09-18",3.566667
"609","2014-09-19",3.5
"610","2014-09-22",3.4
"611","2014-09-23",3.433333
"612","2014-09-24",3.4
"613","2014-09-25",3.4
"614","2014-09-26",3.333333
"615","2014-09-29",3.366667
"616","2014-09-30",3.333333
"617","2014-10-01",3.2
"618","2014-10-02",3.4
"619","2014-10-03",3.433333
"620","2014-10-06",3.566667
"621","2014-10-07",3.466667
"622","2014-10-08",3.5
"623","2014-10-09",3.5
"624","2014-10-10",3.3
"625","2014-10-13",3.3
"626","2014-10-14",3.366667
"627","2014-10-15",3.266667
"628","2014-10-16",3.2
"629","2014-10-17",3.333333
"630","2014-10-20",3.266667
"631","2014-10-21",3.266667
"632","2014-10-22",3.2
"633","2014-10-23",3.233333
"634","2014-10-24",3.366667
"635","2014-10-27",3.4
"636","2014-10-28",3.3
"637","2014-10-29",3.4
"638","2014-10-30",3.3
"639","2014-10-31",3.4
"640","2014-11-03",3.266667
"641","2014-11-04",3.433333
"642","2014-11-05",3.433333
"643","2014-11-06",3.433333
"644","2014-11-07",3.3
"645","2014-11-10",3.233333
"646","2014-11-11",3.366667
"647","2014-11-12",3.266667
"648","2014-11-13",3.133333
"649","2014-11-14",3.266667
"650","2014-11-17",3.166667
"651","2014-11-18",3.166667
"652","2014-11-19",3.233333
"653","2014-11-20",3.2
"654","2014-11-21",3.1
"655","2014-11-24",3.2
"656","2014-11-25",3.266667
"657","2014-11-26",3.133333
"658","2014-11-28",3.1
"659","2014-12-01",3.066667
"660","2014-12-02",3.233333
"661","2014-12-03",3.033333
"662","2014-12-04",3.2
"663","2014-12-05",3.1
"664","2014-12-08",2.933333
"665","2014-12-09",2.933333
"666","2014-12-10",2.933333
"667","2014-12-11",3
"668","2014-12-12",2.933333
"669","2014-12-15",2.9
"670","2014-12-16",2.9
"671","2014-12-17",2.733333
"672","2014-12-18",2.833333
"673","2014-12-19",2.9
"674","2014-12-22",2.733333
"675","2014-12-23",2.666667
"676","2014-12-24",2.5
"677","2014-12-26",2.5
"678","2014-12-29",2.433333
"679","2014-12-30",2.366667
"680","2014-12-31",2.233333
"681","2015-01-02",2.5
"682","2015-01-05",2.566667
"683","2015-01-06",2.566667
"684","2015-01-07",2.733333
"685","2015-01-08",2.6
"686","2015-01-09",2.733333
"687","2015-01-12",2.766667
"688","2015-01-13",2.733333
"689","2015-01-14",2.6
"690","2015-01-15",2.766667
"691","2015-01-16",2.6
"692","2015-01-20",2.6
"693","2015-01-21",2.766667
"694","2015-01-22",2.766667
"695","2015-01-23",2.666667
"696","2015-01-26",2.8
"697","2015-01-27",2.966667
"698","2015-01-28",2.8
"699","2015-01-29",2.8
"700","2015-01-30",2.8
"701","2015-02-02",2.833333
"702","2015-02-03",2.866667
"703","2015-02-04",2.9
"704","2015-02-05",2.9
"705","2015-02-06",2.9
"706","2015-02-09",2.9
"707","2015-02-10",2.9
"708","2015-02-11",2.833333
"709","2015-02-12",2.966667
"710","2015-02-13",2.766667
"711","2015-02-17",2.8
"712","2015-02-18",2.833333
"713","2015-02-19",2.8
"714","2015-02-20",2.666667
"715","2015-02-23",2.866667
"716","2015-02-24",2.933333
"717","2015-02-25",3.1
"718","2015-02-26",2.833333
"719","2015-02-27",3.3
"720","2015-03-02",2.833333
"721","2015-03-03",2.833333
"722","2015-03-04",2.733333
"723","2015-03-05",2.8
"724","2015-03-06",2.833333
"725","2015-03-09",2.8
"726","2015-03-10",2.733333
"727","2015-03-11",2.6
"728","2015-03-12",2.6
"729","2015-03-13",2.8
"730","2015-03-16",2.633333
"731","2015-03-17",2.6
"732","2015-03-18",2.4
"733","2015-03-19",2.633333
"734","2015-03-20",2.666667
"735","2015-03-23",2.633333
"736","2015-03-24",2.633333
"737","2015-03-25",2.666667
"738","2015-03-26",2.666667
"739","2015-03-27",2.666667
"740","2015-03-30",2.4
"741","2015-03-31",2.5
"742","2015-04-01",2.433333
"743","2015-04-02",2.166667
"744","2015-04-06",2.166667
"745","2015-04-07",2.233333
"746","2015-04-08",2.266667
"747","2015-04-09",2.233333
"748","2015-04-10",2.133333
"749","2015-04-13",2.2
"750","2015-04-14",2.066667
"751","2015-04-15",2.033333
"752","2015-04-16",2.133333
"753","2015-04-17",2.133333
"754","2015-04-20",2.066667
"755","2015-04-21",2.1
"756","2015-04-22",2.1
"757","2015-04-23",2.033333
"758","2015-04-24",1.866667
"759","2015-04-27",1.866667
"760","2015-04-28",1.9
"761","2015-04-29",1.9
"762","2015-04-30",1.866667
"763","2015-05-01",1.8
"764","2015-05-04",1.7
"765","2015-05-05",1.7
"766","2015-05-06",1.633333
"767","2015-05-07",1.666667
"768","2015-05-08",1.666667
"769","2015-05-11",1.833333
"770","2015-05-12",1.933333
"771","2015-05-13",1.933333
"772","2015-05-14",1.833333
"773","2015-05-15",1.666667
"774","2015-05-18",1.733333
"775","2015-05-19",5.333333
"776","2015-05-20",19.700001
"777","2015-05-21",10.166667
"778","2015-05-22",10.5
"779","2015-05-26",9.9
"780","2015-05-27",9.166667
"781","2015-05-28",8.233334
"782","2015-05-29",7.6
"783","2015-06-01",6.566667
"784","2015-06-02",7.033333
"785","2015-06-03",7.133333
"786","2015-06-04",6.7
"787","2015-06-05",7.133333
"788","2015-06-08",7.3
"789","2015-06-09",7.3
"790","2015-06-10",7.266667
"791","2015-06-11",6.866667
"792","2015-06-12",6.533333
"793","2015-06-15",6.066667
"794","2015-06-16",5.833333
"795","2015-06-17",5.733333
"796","2015-06-18",6.466667
"797","2015-06-19",6.066667
"798","2015-06-22",5.733333
"799","2015-06-23",5.733333
"800","2015-06-24",5.6
"801","2015-06-25",5.7
"802","2015-06-26",5.333333
"803","2015-06-29",4.866667
"804","2015-06-30",4.833333
"805","2015-07-01",4.633333
"806","2015-07-02",4.333333
"807","2015-07-06",3.966667
"808","2015-07-07",5.4
"809","2015-07-08",4.4
"810","2015-07-09",4.233333
"811","2015-07-10",4.3
"812","2015-07-13",4.333333
"813","2015-07-14",4.733333
"814","2015-07-15",5.166667
"815","2015-07-16",4.866667
"816","2015-07-17",4.766667
"817","2015-07-20",4.5
"818","2015-07-21",4.266667
"819","2015-07-22",4.266667
"820","2015-07-23",4.333333
"821","2015-07-24",4.166667
"822","2015-07-27",4.266667
"823","2015-07-28",4.466667
"824","2015-07-29",4.233333
"825","2015-07-30",4.066667
"826","2015-07-31",3.833333
"827","2015-08-03",3.933333
"828","2015-08-04",3.833333
"829","2015-08-05",3.866667
"830","2015-08-06",3.6
"831","2015-08-07",3.666667
"832","2015-08-10",3.6
"833","2015-08-11",3.466667
"834","2015-08-12",3.166667
"835","2015-08-13",3.333333
"836","2015-08-14",4.8
"837","2015-08-17",4.5
"838","2015-08-18",4
"839","2015-08-19",3.833333
"840","2015-08-20",3.733333
"841","2015-08-21",3.766667
"842","2015-08-24",3.533333
"843","2015-08-25",3.6
"844","2015-08-26",3.633333
"845","2015-08-27",3.7
"846","2015-08-28",3.866667
"847","2015-08-31",4
"848","2015-09-01",4.966667
"849","2015-09-02",4.666667
"850","2015-09-03",4.233333
"851","2015-09-04",4.333333
"852","2015-09-08",4.7
"853","2015-09-09",4.566667
"854","2015-09-10",4.366667
"855","2015-09-11",4.166667
"856","2015-09-14",4.1
"857","2015-09-15",3.9
"858","2015-09-16",3.866667
"859","2015-09-17",4.2
"860","2015-09-18",4.266667
"861","2015-09-21",4.1
"862","2015-09-22",3.933333
"863","2015-09-23",3.866667
"864","2015-09-24",3.966667
"865","2015-09-25",4.633333
"866","2015-09-28",4.2
"867","2015-09-29",4.2
"868","2015-09-30",4.233333
"869","2015-10-01",3.866667
"870","2015-10-02",3.933333
"871","2015-10-05",3.833333
"872","2015-10-06",3.933333
"873","2015-10-07",4.033333
"874","2015-10-08",3.9
"875","2015-10-09",4.066667
"876","2015-10-12",4.1
"877","2015-10-13",4.066667
"878","2015-10-14",4.033333
"879","2015-10-15",4.166667
"880","2015-10-16",4.2
"881","2015-10-19",4.2
"882","2015-10-20",4.066667
"883","2015-10-21",4.066667
"884","2015-10-22",3.933333
"885","2015-10-23",4
"886","2015-10-26",4.033333
"887","2015-10-27",4.1
"888","2015-10-28",4.166667
"889","2015-10-29",4.033333
"890","2015-10-30",4.066667
"891","2015-11-02",3.933333
"892","2015-11-03",3.966667
"893","2015-11-04",3.933333
"894","2015-11-05",3.833333
"895","2015-11-06",3.666667
"896","2015-11-09",3.633333
"897","2015-11-10",3.666667
"898","2015-11-11",3.7
"899","2015-11-12",3.633333
"900","2015-11-13",3.733333
"901","2015-11-16",3.8
"902","2015-11-17",3.7
"903","2015-11-18",3.733333
"904","2015-11-19",3.6
"905","2015-11-20",3.6
"906","2015-11-23",3.6
"907","2015-11-24",4.1
"908","2015-11-25",4.033333
"909","2015-11-27",3.933333
"910","2015-11-30",3.633333
"911","2015-12-01",3.7
"912","2015-12-02",3.6
"913","2015-12-03",4.2
"914","2015-12-04",4.033333
"915","2015-12-07",3.933333
"916","2015-12-08",3.833333
"917","2015-12-09",3.833333
"918","2015-12-10",4
"919","2015-12-11",4.033333
"920","2015-12-14",3.833333
"921","2015-12-15",3.866667
"922","2015-12-16",3.866667
"923","2015-12-17",3.7
"924","2015-12-18",3.7
"925","2015-12-21",3.633333
"926","2015-12-22",3.733333
"927","2015-12-23",3.766667
"928","2015-12-24",3.7
"929","2015-12-28",3.7
"930","2015-12-29",3.633333
"931","2015-12-30",3.7
"932","2015-12-31",3.8
"933","2016-01-04",3.933333
"934","2016-01-05",3.9
"935","2016-01-06",3.866667
"936","2016-01-07",3.666667
"937","2016-01-08",3.666667
"938","2016-01-11",3.6
"939","2016-01-12",3.533333
"940","2016-01-13",3.333333
"941","2016-01-14",3.266667
"942","2016-01-15",3.166667
"943","2016-01-19",2.966667
"944","2016-01-20",3.033333
"945","2016-01-21",3.066667
"946","2016-01-22",3.2
"947","2016-01-25",3.133333
"948","2016-01-26",3.166667
"949","2016-01-27",3.2
"950","2016-01-28",3.2
"951","2016-01-29",3.166667
"952","2016-02-01",3.233333
"953","2016-02-02",3.166667
"954","2016-02-03",3.133333
"955","2016-02-04",3.166667
"956","2016-02-05",3.2
"957","2016-02-08",3
"958","2016-02-09",2.866667
"959","2016-02-10",2.8
"960","2016-02-11",2.733333
