"","date","GPMT"
"194","2018-04-03",16.809999
"195","2018-04-04",16.719999
"196","2018-04-05",16.9
"197","2018-04-06",16.860001
"198","2018-04-09",17.049999
"199","2018-04-10",17.059999
"200","2018-04-11",16.860001
"201","2018-04-12",16.92
"202","2018-04-13",16.67
"203","2018-04-16",16.950001
"204","2018-04-17",16.799999
"205","2018-04-18",16.690001
"206","2018-04-19",16.629999
"207","2018-04-20",16.48
"208","2018-04-23",16.610001
"209","2018-04-24",16.6
"210","2018-04-25",16.6
"211","2018-04-26",16.77
"212","2018-04-27",16.629999
"213","2018-04-30",16.639999
"214","2018-05-01",16.700001
"215","2018-05-02",16.67
"216","2018-05-03",16.549999
"217","2018-05-04",16.860001
"218","2018-05-07",16.98
"219","2018-05-08",17
"220","2018-05-09",16.99
"221","2018-05-10",17.34
"222","2018-05-11",17.639999
"223","2018-05-14",17.65
"224","2018-05-15",17.860001
"225","2018-05-16",17.860001
"226","2018-05-17",17.879999
"227","2018-05-18",18
"228","2018-05-21",18.15
"229","2018-05-22",18.32
"230","2018-05-23",18.280001
"231","2018-05-24",18.309999
"232","2018-05-25",18.23
"233","2018-05-29",18.27
"234","2018-05-30",18.469999
"235","2018-05-31",18.290001
"236","2018-06-01",18.440001
"237","2018-06-04",18.469999
"238","2018-06-05",18.51
"239","2018-06-06",18.57
"240","2018-06-07",18.459999
"241","2018-06-08",18.51
"242","2018-06-11",18.66
"243","2018-06-12",18.58
"244","2018-06-13",18.469999
"245","2018-06-14",18.59
"246","2018-06-15",18.41
"247","2018-06-18",18.620001
"248","2018-06-19",18.639999
"249","2018-06-20",18.75
"250","2018-06-21",18.76
"251","2018-06-22",18.559999
"252","2018-06-25",18.719999
"253","2018-06-26",18.66
"254","2018-06-27",18.52
"255","2018-06-28",18.65
"256","2018-06-29",18.35
"257","2018-07-02",18.219999
"258","2018-07-03",18.26
"259","2018-07-05",18.4
"260","2018-07-06",18.58
"261","2018-07-09",18.74
"262","2018-07-10",18.82
"263","2018-07-11",18.82
"264","2018-07-12",18.65
"265","2018-07-13",18.68
"266","2018-07-16",18.559999
"267","2018-07-17",18.52
"268","2018-07-18",18.540001
"269","2018-07-19",18.6
"270","2018-07-20",18.6
"271","2018-07-23",18.48
"272","2018-07-24",18.5
"273","2018-07-25",18.48
"274","2018-07-26",18.549999
"275","2018-07-27",19.09
"276","2018-07-30",18.85
"277","2018-07-31",19
"278","2018-08-01",18.879999
"279","2018-08-02",19.139999
"280","2018-08-03",19.08
"281","2018-08-06",19.129999
"282","2018-08-07",18.9
"283","2018-08-08",18.639999
"284","2018-08-09",18.73
"285","2018-08-10",18.57
"286","2018-08-13",18.58
"287","2018-08-14",18.77
"288","2018-08-15",18.709999
"289","2018-08-16",18.709999
"290","2018-08-17",18.700001
"291","2018-08-20",18.780001
"292","2018-08-21",19.01
"293","2018-08-22",18.84
"294","2018-08-23",18.790001
"295","2018-08-24",18.790001
"296","2018-08-27",18.950001
"297","2018-08-28",18.959999
"298","2018-08-29",19.049999
"299","2018-08-30",19.09
"300","2018-08-31",19.139999
"301","2018-09-04",19.1
"302","2018-09-05",19.27
"303","2018-09-06",19.290001
"304","2018-09-07",19.01
"305","2018-09-10",19.190001
"306","2018-09-11",19.110001
"307","2018-09-12",19.059999
"308","2018-09-13",19.26
"309","2018-09-14",19.26
"310","2018-09-17",19.209999
"311","2018-09-18",19.030001
"312","2018-09-19",18.889999
"313","2018-09-20",19
"314","2018-09-21",19.32
"315","2018-09-24",19.200001
"316","2018-09-25",19.16
"317","2018-09-26",19.02
"318","2018-09-27",19.1
"319","2018-09-28",19.280001
"320","2018-10-01",18.66
"321","2018-10-02",18.629999
"322","2018-10-03",18.799999
"323","2018-10-04",18.66
"324","2018-10-05",18.540001
"325","2018-10-08",18.690001
"326","2018-10-09",18.610001
"327","2018-10-10",18.4
"328","2018-10-11",18.110001
"329","2018-10-12",18.190001
"330","2018-10-15",18.299999
"331","2018-10-16",18.639999
"332","2018-10-17",18.629999
"333","2018-10-18",18.530001
"334","2018-10-19",18.639999
"335","2018-10-22",18.629999
"336","2018-10-23",18.35
"337","2018-10-24",18.309999
"338","2018-10-25",18.51
"339","2018-10-26",18.32
"340","2018-10-29",18.440001
"341","2018-10-30",18.73
"342","2018-10-31",18.610001
"343","2018-11-01",18.5
"344","2018-11-02",18.620001
"345","2018-11-05",18.67
"346","2018-11-06",18.940001
"347","2018-11-07",18.790001
"348","2018-11-08",18.799999
"349","2018-11-09",18.83
"350","2018-11-12",18.719999
"351","2018-11-13",18.870001
"352","2018-11-14",18.700001
"353","2018-11-15",18.4
"354","2018-11-16",18.559999
"355","2018-11-19",18.549999
"356","2018-11-20",18.370001
"357","2018-11-21",18.6
"358","2018-11-23",18.690001
"359","2018-11-26",18.629999
"360","2018-11-27",18.84
"361","2018-11-28",19.030001
"362","2018-11-29",19.02
"363","2018-11-30",18.959999
"364","2018-12-03",19.040001
"365","2018-12-04",18.75
"366","2018-12-06",18.870001
"367","2018-12-07",18.610001
"368","2018-12-10",18.540001
"369","2018-12-11",18.67
"370","2018-12-12",18.77
"371","2018-12-13",18.709999
"372","2018-12-14",18.719999
"373","2018-12-17",18.5
"374","2018-12-18",18.639999
"375","2018-12-19",18.549999
"376","2018-12-20",18.120001
"377","2018-12-21",18.049999
"378","2018-12-24",17.68
"379","2018-12-26",18.51
"380","2018-12-27",18.540001
"381","2018-12-28",18.24
"382","2018-12-31",18.030001
"383","2019-01-02",18.1
"384","2019-01-03",18.049999
"385","2019-01-04",18.469999
"386","2019-01-07",18.75
"387","2019-01-08",18.93
"388","2019-01-09",19.049999
"389","2019-01-10",18.969999
"390","2019-01-11",19.030001
"391","2019-01-14",19
"392","2019-01-15",19.120001
"393","2019-01-16",18.99
"394","2019-01-17",19.139999
"395","2019-01-18",18.969999
"396","2019-01-22",18.9
"397","2019-01-23",19
"398","2019-01-24",19.139999
"399","2019-01-25",19.280001
"400","2019-01-28",19.309999
"401","2019-01-29",19.309999
"402","2019-01-30",19.379999
"403","2019-01-31",19.52
"404","2019-02-01",18.950001
"405","2019-02-04",18.940001
"406","2019-02-05",18.9
"407","2019-02-06",18.870001
"408","2019-02-07",18.950001
"409","2019-02-08",18.91
"410","2019-02-11",18.969999
"411","2019-02-12",18.93
"412","2019-02-13",19
"413","2019-02-14",19.059999
"414","2019-02-15",19.030001
"415","2019-02-19",19
"416","2019-02-20",18.950001
"417","2019-02-21",19
"418","2019-02-22",19.040001
"419","2019-02-25",19.030001
"420","2019-02-26",19
"421","2019-02-27",19.040001
"422","2019-02-28",19.02
"423","2019-03-01",18.92
"424","2019-03-04",18.91
"425","2019-03-05",18.719999
"426","2019-03-06",18.65
"427","2019-03-07",18.51
"428","2019-03-08",18.5
"429","2019-03-11",18.549999
"430","2019-03-12",18.49
"431","2019-03-13",18.67
"432","2019-03-14",18.76
"433","2019-03-15",18.690001
"434","2019-03-18",18.76
"435","2019-03-19",18.66
"436","2019-03-20",18.59
"437","2019-03-21",18.68
"438","2019-03-22",18.59
"439","2019-03-25",18.620001
"440","2019-03-26",18.84
"441","2019-03-27",18.879999
"442","2019-03-28",18.950001
"443","2019-03-29",18.57
"444","2019-04-01",18.67
"445","2019-04-02",18.690001
"446","2019-04-03",18.82
"447","2019-04-04",18.93
"448","2019-04-05",19.040001
"449","2019-04-08",19.09
"450","2019-04-09",18.91
"451","2019-04-10",18.969999
"452","2019-04-11",19.030001
"453","2019-04-12",19.1
"454","2019-04-15",19.07
"455","2019-04-16",19.18
"456","2019-04-17",19.17
"457","2019-04-18",19.1
"458","2019-04-22",19.15
"459","2019-04-23",19.190001
"460","2019-04-24",19.200001
"461","2019-04-25",19.17
"462","2019-04-26",19.290001
"463","2019-04-29",19.23
"464","2019-04-30",19.23
"465","2019-05-01",19.129999
"466","2019-05-02",19.139999
"467","2019-05-03",19.33
"468","2019-05-06",19.33
"469","2019-05-07",19.139999
"470","2019-05-08",19.16
"471","2019-05-09",19.01
"472","2019-05-10",19.209999
"473","2019-05-13",19.030001
"474","2019-05-14",19.24
"475","2019-05-15",19.190001
"476","2019-05-16",19.26
"477","2019-05-17",19.129999
"478","2019-05-20",19.040001
"479","2019-05-21",18.99
"480","2019-05-22",18.91
"481","2019-05-23",18.91
"482","2019-05-24",19.209999
"483","2019-05-28",18.99
"484","2019-05-29",18.9
"485","2019-05-30",18.780001
"486","2019-05-31",18.59
"487","2019-06-03",18.799999
"488","2019-06-04",18.969999
"489","2019-06-05",18.889999
"490","2019-06-06",18.93
"491","2019-06-07",18.889999
"492","2019-06-10",18.9
"493","2019-06-11",18.889999
"494","2019-06-12",18.93
"495","2019-06-13",18.93
"496","2019-06-14",18.950001
"497","2019-06-17",18.93
"498","2019-06-18",18.969999
"499","2019-06-19",19.059999
"500","2019-06-20",19.15
"501","2019-06-21",18.889999
"502","2019-06-24",18.93
"503","2019-06-25",18.93
"504","2019-06-26",18.889999
"505","2019-06-27",19.110001
"506","2019-06-28",19.190001
"507","2019-07-01",19.290001
"508","2019-07-02",19.24
"509","2019-07-03",18.969999
"510","2019-07-05",19.059999
"511","2019-07-08",18.99
"512","2019-07-09",19.049999
"513","2019-07-10",19.08
"514","2019-07-11",19.1
"515","2019-07-12",19.15
"516","2019-07-15",19.219999
"517","2019-07-16",19.26
"518","2019-07-17",19.24
"519","2019-07-18",19.24
"520","2019-07-19",19.139999
"521","2019-07-22",19.209999
"522","2019-07-23",19.309999
"523","2019-07-24",19.219999
"524","2019-07-25",19.08
"525","2019-07-26",19.17
"526","2019-07-29",19.129999
"527","2019-07-30",19.09
"528","2019-07-31",19.1
"529","2019-08-01",18.950001
"530","2019-08-02",18.879999
"531","2019-08-05",18.66
"532","2019-08-06",18.610001
"533","2019-08-07",18.780001
"534","2019-08-08",18.68
"535","2019-08-09",18.68
"536","2019-08-12",18.440001
"537","2019-08-13",18.459999
"538","2019-08-14",18.01
"539","2019-08-15",18.17
"540","2019-08-16",18.33
"541","2019-08-19",18.32
"542","2019-08-20",18.309999
"543","2019-08-21",18.450001
"544","2019-08-22",18.32
"545","2019-08-23",18.290001
"546","2019-08-26",18.5
"547","2019-08-27",18.35
"548","2019-08-28",18.35
"549","2019-08-29",18.41
"550","2019-08-30",18.290001
"551","2019-09-03",18.379999
"552","2019-09-04",18.309999
"553","2019-09-05",18.379999
"554","2019-09-06",18.389999
"555","2019-09-09",18.6
"556","2019-09-10",18.57
"557","2019-09-11",18.68
"558","2019-09-12",18.690001
"559","2019-09-13",18.68
"560","2019-09-16",18.690001
"561","2019-09-17",18.73
"562","2019-09-18",18.73
"563","2019-09-19",18.75
"564","2019-09-20",18.76
"565","2019-09-23",18.700001
"566","2019-09-24",18.58
"567","2019-09-25",18.77
"568","2019-09-26",18.83
"569","2019-09-27",18.84
"570","2019-09-30",18.74
"571","2019-10-01",18.709999
"572","2019-10-02",18.24
"573","2019-10-03",18.200001
"574","2019-10-04",18.24
"575","2019-10-07",18.24
"576","2019-10-08",18.190001
"577","2019-10-09",18.08
"578","2019-10-10",18.129999
"579","2019-10-11",18.24
"580","2019-10-14",18.190001
"581","2019-10-15",18.360001
"582","2019-10-16",18.26
"583","2019-10-17",18.35
"584","2019-10-18",18.48
"585","2019-10-21",18.52
"586","2019-10-22",18.549999
"587","2019-10-23",18.610001
"588","2019-10-24",18.459999
"589","2019-10-25",18.49
"590","2019-10-28",18.610001
"591","2019-10-29",18.700001
"592","2019-10-30",18.690001
"593","2019-10-31",18.6
"594","2019-11-01",18.620001
"595","2019-11-04",18.620001
"596","2019-11-05",18.6
"597","2019-11-06",18.299999
"598","2019-11-07",18.16
"599","2019-11-08",18.120001
"600","2019-11-11",18.17
"601","2019-11-12",18.18
"602","2019-11-13",18.08
"603","2019-11-14",18.09
"604","2019-11-15",18.1
"605","2019-11-18",18.059999
"606","2019-11-19",18.07
"607","2019-11-20",18.059999
"608","2019-11-21",18.040001
"609","2019-11-22",18.01
"610","2019-11-25",18.110001
"611","2019-11-26",18.01
"612","2019-11-27",18.16
"613","2019-11-29",18.17
"614","2019-12-02",18.15
"615","2019-12-03",18.15
"616","2019-12-04",18.25
"617","2019-12-05",18.26
"618","2019-12-06",18.35
"619","2019-12-09",18.440001
"620","2019-12-10",18.370001
"621","2019-12-11",18.280001
"622","2019-12-12",18.32
"623","2019-12-13",18.42
"624","2019-12-16",18.299999
"625","2019-12-17",18.41
"626","2019-12-18",18.440001
"627","2019-12-19",18.52
"628","2019-12-20",18.73
"629","2019-12-23",18.6
"630","2019-12-24",18.68
"631","2019-12-26",18.75
"632","2019-12-27",18.879999
"633","2019-12-30",18.4
"634","2019-12-31",18.379999
"635","2020-01-02",18.16
"636","2020-01-03",18.16
"637","2020-01-06",18.23
"638","2020-01-07",18.17
"639","2020-01-08",18.17
"640","2020-01-09",18.15
"641","2020-01-10",18.33
"642","2020-01-13",18.459999
"643","2020-01-14",18.48
"644","2020-01-15",18.41
"645","2020-01-16",18.48
"646","2020-01-17",18.459999
"647","2020-01-21",18.57
"648","2020-01-22",18.51
"649","2020-01-23",18.450001
"650","2020-01-24",18.440001
"651","2020-01-27",18.370001
"652","2020-01-28",18.459999
"653","2020-01-29",18.469999
"654","2020-01-30",18.5
"655","2020-01-31",18.290001
"656","2020-02-03",18.379999
"657","2020-02-04",18.48
"658","2020-02-05",18.52
"659","2020-02-06",18.51
"660","2020-02-07",18.379999
"661","2020-02-10",18.27
"662","2020-02-11",18.24
"663","2020-02-12",18.26
"664","2020-02-13",18.299999
"665","2020-02-14",18.299999
"666","2020-02-18",18.42
"667","2020-02-19",18.530001
"668","2020-02-20",18.68
"669","2020-02-21",18.559999
"670","2020-02-24",18.23
"671","2020-02-25",17.67
"672","2020-02-26",17.73
"673","2020-02-27",17.030001
"674","2020-02-28",16.42
"675","2020-03-02",17.24
"676","2020-03-03",16.98
"677","2020-03-04",16.299999
"678","2020-03-05",15.89
"679","2020-03-06",15.98
"680","2020-03-09",14.35
"681","2020-03-10",14.65
"682","2020-03-11",13.69
"683","2020-03-12",11.1
"684","2020-03-13",12.4
"685","2020-03-16",8.59
"686","2020-03-17",6.17
"687","2020-03-18",4.28
"688","2020-03-19",4.18
"689","2020-03-20",4.26
"690","2020-03-23",3.11
"691","2020-03-24",2.51
"692","2020-03-25",2.25
"693","2020-03-26",6.81
"694","2020-03-27",6.8
"695","2020-03-30",5.14
"696","2020-03-31",5.07
"697","2020-04-01",3.59
"698","2020-04-02",2.93
"699","2020-04-03",2.67
"700","2020-04-06",3.04
"701","2020-04-07",3.54
"702","2020-04-08",4.49
"703","2020-04-09",5.62
"704","2020-04-13",5.36
"705","2020-04-14",5.51
"706","2020-04-15",5.02
"707","2020-04-16",4.6
"708","2020-04-17",4.98
"709","2020-04-20",4.46
"710","2020-04-21",4.49
"711","2020-04-22",4.23
"712","2020-04-23",4.17
"713","2020-04-24",4.06
"714","2020-04-27",4.29
"715","2020-04-28",4.78
"716","2020-04-29",5.59
"717","2020-04-30",4.98
"718","2020-05-01",4.63
"719","2020-05-04",4.51
"720","2020-05-05",4.45
"721","2020-05-06",4.36
"722","2020-05-07",4.51
"723","2020-05-08",4.5
"724","2020-05-11",4.43
"725","2020-05-12",4.97
"726","2020-05-13",4.34
"727","2020-05-14",4.68
"728","2020-05-15",4.61
"729","2020-05-18",4.85
"730","2020-05-19",4.81
"731","2020-05-20",5.15
"732","2020-05-21",5.12
"733","2020-05-22",5.08
"734","2020-05-26",5.29
"735","2020-05-27",5.34
"736","2020-05-28",5.11
"737","2020-05-29",4.92
"738","2020-06-01",5.17
"739","2020-06-02",5.02
"740","2020-06-03",5.75
"741","2020-06-04",6.52
"742","2020-06-05",7.55
"743","2020-06-08",9.55
"744","2020-06-09",8.06
"745","2020-06-10",7.51
"746","2020-06-11",6.27
"747","2020-06-12",6.99
"748","2020-06-15",7.23
"749","2020-06-16",7.28
"750","2020-06-17",7.28
"751","2020-06-18",7.16
"752","2020-06-19",7.03
"753","2020-06-22",6.8
"754","2020-06-23",7.37
"755","2020-06-24",6.71
"756","2020-06-25",7.11
"757","2020-06-26",7.03
"758","2020-06-29",7.34
"759","2020-06-30",7.18
"760","2020-07-01",6.89
"761","2020-07-02",6.73
"762","2020-07-06",6.85
"763","2020-07-07",6.59
"764","2020-07-08",6.55
"765","2020-07-09",6.26
"766","2020-07-10",6.52
"767","2020-07-13",6.39
"768","2020-07-14",6.26
"769","2020-07-15",6.88
"770","2020-07-16",6.66
"771","2020-07-17",6.68
"772","2020-07-20",6.47
"773","2020-07-21",6.7
"774","2020-07-22",7.02
"775","2020-07-23",6.9
"776","2020-07-24",6.72
"777","2020-07-27",6.63
"778","2020-07-28",6.88
"779","2020-07-29",6.85
"780","2020-07-30",6.86
"781","2020-07-31",6.79
"782","2020-08-03",6.77
"783","2020-08-04",6.82
"784","2020-08-05",7.05
"785","2020-08-06",7.02
"786","2020-08-07",7.26
"787","2020-08-10",7.71
"788","2020-08-11",7.64
"789","2020-08-12",7.33
"790","2020-08-13",7.22
"791","2020-08-14",7.5
"792","2020-08-17",7.36
"793","2020-08-18",7.14
"794","2020-08-19",7.17
"795","2020-08-20",7.09
"796","2020-08-21",6.94
"797","2020-08-24",7.26
"798","2020-08-25",7.14
"799","2020-08-26",6.77
"800","2020-08-27",6.89
"801","2020-08-28",6.98
"802","2020-08-31",6.64
"803","2020-09-01",6.64
"804","2020-09-02",6.57
"805","2020-09-03",6.57
"806","2020-09-04",6.52
"807","2020-09-08",6.38
"808","2020-09-09",6.3
"809","2020-09-10",6.18
"810","2020-09-11",6.17
"811","2020-09-14",6.21
"812","2020-09-15",6.19
"813","2020-09-16",6.49
"814","2020-09-17",6.76
"815","2020-09-18",6.84
"816","2020-09-21",6.21
"817","2020-09-22",6.16
"818","2020-09-23",5.7
"819","2020-09-24",5.7
"820","2020-09-25",5.88
"821","2020-09-28",6.86
"822","2020-09-29",7.15
"823","2020-09-30",7.09
"824","2020-10-01",7.27
"825","2020-10-02",7.49
"826","2020-10-05",7.48
"827","2020-10-06",7.4
"828","2020-10-07",7.18
"829","2020-10-08",7.4
"830","2020-10-09",7.1
"831","2020-10-12",7.18
"832","2020-10-13",7.1
"833","2020-10-14",7.1
"834","2020-10-15",7.14
"835","2020-10-16",6.98
"836","2020-10-19",6.88
"837","2020-10-20",6.78
"838","2020-10-21",6.77
"839","2020-10-22",7
"840","2020-10-23",7.23
"841","2020-10-26",6.93
"842","2020-10-27",6.88
"843","2020-10-28",6.64
"844","2020-10-29",6.82
"845","2020-10-30",6.74
"846","2020-11-02",6.85
"847","2020-11-03",7.04
"848","2020-11-04",6.81
"849","2020-11-05",6.97
"850","2020-11-06",6.91
"851","2020-11-09",8.07
"852","2020-11-10",8.58
"853","2020-11-11",8.24
"854","2020-11-12",7.98
"855","2020-11-13",8.32
"856","2020-11-16",8.92
"857","2020-11-17",9.11
"858","2020-11-18",9.14
"859","2020-11-19",8.98
"860","2020-11-20",9.06
"861","2020-11-23",9.54
"862","2020-11-24",9.99
"863","2020-11-25",9.63
"864","2020-11-27",9.71
