"","date","NOMD"
"86","2015-05-06",18
"87","2015-05-07",18
"88","2015-05-08",18
"89","2015-05-11",18
"90","2015-05-12",18
"91","2015-05-13",18
"92","2015-05-14",18
"93","2015-05-15",18
"94","2015-05-18",18
"95","2015-05-19",18
"96","2015-05-20",18
"97","2015-05-21",18
"98","2015-05-22",18
"99","2015-05-26",18
"100","2015-05-27",18
"101","2015-05-28",18
"102","2015-05-29",18
"103","2015-06-01",18
"104","2015-06-02",18
"105","2015-06-03",20.75
"106","2015-06-04",20.4
"107","2015-06-05",21.1
"108","2015-06-08",21.75
"109","2015-06-09",21.75
"110","2015-06-10",21.5
"111","2015-06-11",21.5
"112","2015-06-12",21.25
"113","2015-06-15",21.25
"114","2015-06-16",21.75
"115","2015-06-17",21.75
"116","2015-06-18",21.549999
"117","2015-06-19",21.75
"118","2015-06-22",21.75
"119","2015-06-23",21.440001
"120","2015-06-24",21.75
"121","2015-06-25",22
"122","2015-06-26",22.1
"123","2015-06-29",22
"124","2015-06-30",22
"125","2015-07-01",21.5
"126","2015-07-02",21.75
"127","2015-07-06",21.799999
"128","2015-07-07",21.5
"129","2015-07-08",20.5
"130","2015-07-09",21
"131","2015-07-10",21.25
"132","2015-07-13",22
"133","2015-07-14",21.5
"134","2015-07-15",21.5
"135","2015-07-16",21.5
"136","2015-07-17",21.4
"137","2015-07-20",21.5
"138","2015-07-21",21.6
"139","2015-07-22",21.6
"140","2015-07-23",21.5
"141","2015-07-24",21.5
"142","2015-07-27",21
"143","2015-07-28",20.75
"144","2015-07-29",21
"145","2015-07-30",20.5
"146","2015-07-31",20.75
"147","2015-08-03",21.5
"148","2015-08-04",21.5
"149","2015-08-05",21.700001
"150","2015-08-06",21.5
"151","2015-08-07",20.700001
"152","2015-08-10",20.85
"153","2015-08-11",21
"154","2015-08-12",22.25
"155","2015-08-13",21.5
"156","2015-08-14",21.48
"157","2015-08-17",21.5
"158","2015-08-18",21.5
"159","2015-08-19",21.530001
"160","2015-08-20",21.5
"161","2015-08-21",21
"162","2015-08-24",20.75
"163","2015-08-25",20.1
"164","2015-08-26",20.1
"165","2015-08-27",20.5
"166","2015-08-28",19.799999
"167","2015-08-31",19.98
"168","2015-09-01",19.5
"169","2015-09-02",19.450001
"170","2015-09-03",19.6
"171","2015-09-04",19.4
"172","2015-09-08",19.75
"173","2015-09-09",19.85
"174","2015-09-10",20
"175","2015-09-11",20
"176","2015-09-14",20
"177","2015-09-15",19.700001
"178","2015-09-16",19.5
"179","2015-09-17",19.48
"180","2015-09-18",19.5
"181","2015-09-21",19.25
"182","2015-09-22",19.299999
"183","2015-09-23",19.200001
"184","2015-09-24",18.450001
"185","2015-09-25",18.450001
"186","2015-09-28",17.5
"187","2015-09-29",15.7
"188","2015-09-30",15.6
"189","2015-10-01",15.5
"190","2015-10-02",16.15
"191","2015-10-05",16.5
"192","2015-10-06",17
"193","2015-10-07",17.200001
"194","2015-10-08",17
"195","2015-10-09",16.799999
"196","2015-10-12",16.5
"197","2015-10-13",16.58
"198","2015-10-14",16.450001
"199","2015-10-15",16
"200","2015-10-16",16
"201","2015-10-19",16
"202","2015-10-20",15.5
"203","2015-10-21",15
"204","2015-10-22",14.75
"205","2015-10-23",14.65
"206","2015-10-26",14.46
"207","2015-10-27",14.2
"208","2015-10-28",14
"209","2015-10-29",14.18
"210","2015-10-30",14.25
"211","2015-11-02",14.08
"212","2015-11-03",14.3
"213","2015-11-04",14.15
"214","2015-11-05",14
"215","2015-11-06",14.01
"216","2015-11-09",14.01
"217","2015-11-10",13.78
"218","2015-11-11",14
"219","2015-11-12",13.95
"220","2015-11-13",13.85
"221","2015-11-16",12.23
"222","2015-11-17",12.15
"223","2015-11-18",12
"224","2015-11-19",12.2
"225","2015-11-20",12.1
"226","2015-11-23",12
"227","2015-11-24",12.3
"228","2015-11-25",12.39
"229","2015-11-27",12.35
"230","2015-11-30",12.4
"231","2015-12-01",12.32
"232","2015-12-02",12.2
"233","2015-12-03",11.8
"234","2015-12-04",11.84
"235","2015-12-07",11.3
"236","2015-12-08",11.35
"237","2015-12-09",11.3
"238","2015-12-10",11.35
"239","2015-12-11",11.26
"240","2015-12-14",11.4
"241","2015-12-15",11.35
"242","2015-12-16",11.4
"243","2015-12-17",11.35
"244","2015-12-18",11.3
"245","2015-12-21",11.4
"246","2015-12-22",11.4
"247","2015-12-23",11.4
"248","2015-12-24",11.5
"249","2015-12-28",11.58
"250","2015-12-29",11.7
"251","2015-12-30",11.72
"252","2015-12-31",12
"253","2016-01-04",12.6
"254","2016-01-05",13.25
"255","2016-01-06",13.15
"256","2016-01-07",12.75
"257","2016-01-08",12.5
"258","2016-01-11",12.5
"259","2016-01-12",12.3
"260","2016-01-13",11.93
"261","2016-01-14",11.47
"262","2016-01-15",10.75
"263","2016-01-19",9.62
"264","2016-01-20",9.01
"265","2016-01-21",9
"266","2016-01-22",9.07
"267","2016-01-25",9.5
"268","2016-01-26",9.41
"269","2016-01-27",8.96
"270","2016-01-28",8.73
"271","2016-01-29",8.75
"272","2016-02-01",8.99
"273","2016-02-02",8.67
"274","2016-02-03",8.63
"275","2016-02-04",8.3
"276","2016-02-05",8.32
"277","2016-02-08",7.61
"278","2016-02-09",6.81
"279","2016-02-10",7.04
"280","2016-02-11",6.61
"281","2016-02-12",7.19
"282","2016-02-16",7.06
"283","2016-02-17",7.11
"284","2016-02-18",7.07
"285","2016-02-19",6.96
"286","2016-02-22",6.92
"287","2016-02-23",6.49
"288","2016-02-24",7.18
"289","2016-02-25",7.99
"290","2016-02-26",8.33
"291","2016-02-29",7.82
"292","2016-03-01",8.11
"293","2016-03-02",8.35
"294","2016-03-03",8.37
"295","2016-03-04",8.28
"296","2016-03-07",8.52
"297","2016-03-08",8.17
"298","2016-03-09",7.96
"299","2016-03-10",8
"300","2016-03-11",7.99
"301","2016-03-14",8
"302","2016-03-15",7.76
"303","2016-03-16",7.65
"304","2016-03-17",7.8
"305","2016-03-18",8.02
"306","2016-03-21",8.38
"307","2016-03-22",8.44
"308","2016-03-23",8.93
"309","2016-03-24",8.88
"310","2016-03-28",8.85
"311","2016-03-29",9.25
"312","2016-03-30",9.17
"313","2016-03-31",9.01
"314","2016-04-01",8.97
"315","2016-04-04",9
"316","2016-04-05",8.88
"317","2016-04-06",9.1
"318","2016-04-07",8.72
"319","2016-04-08",8.69
"320","2016-04-11",8.89
"321","2016-04-12",8.66
"322","2016-04-13",8.59
"323","2016-04-14",8.5
"324","2016-04-15",8.46
"325","2016-04-18",8.38
"326","2016-04-19",8.35
"327","2016-04-20",8.35
"328","2016-04-21",8.28
"329","2016-04-22",8.43
"330","2016-04-25",8.33
"331","2016-04-26",8.25
"332","2016-04-27",8.22
"333","2016-04-28",8.32
"334","2016-04-29",8.14
"335","2016-05-02",8.34
"336","2016-05-03",8.09
"337","2016-05-04",8
"338","2016-05-05",8.02
"339","2016-05-06",8.17
"340","2016-05-09",8.26
"341","2016-05-10",8.27
"342","2016-05-11",8.6
"343","2016-05-12",8.44
"344","2016-05-13",8.18
"345","2016-05-16",8.27
"346","2016-05-17",8.24
"347","2016-05-18",8.24
"348","2016-05-19",8.66
"349","2016-05-20",8.79
"350","2016-05-23",8.76
"351","2016-05-24",8.69
"352","2016-05-25",9.89
"353","2016-05-26",9.77
"354","2016-05-27",9.8
"355","2016-05-31",9.72
"356","2016-06-01",9.96
"357","2016-06-02",9.99
"358","2016-06-03",10.17
"359","2016-06-06",9.99
"360","2016-06-07",9.82
"361","2016-06-08",9.93
"362","2016-06-09",9.9
"363","2016-06-10",9.61
"364","2016-06-13",9.45
"365","2016-06-14",9.1
"366","2016-06-15",8.9
"367","2016-06-16",8.98
"368","2016-06-17",8.73
"369","2016-06-20",9.23
"370","2016-06-21",9.35
"371","2016-06-22",9.47
"372","2016-06-23",9.79
"373","2016-06-24",9.02
"374","2016-06-27",8.07
"375","2016-06-28",8.01
"376","2016-06-29",8.06
"377","2016-06-30",7.98
"378","2016-07-01",8.57
"379","2016-07-05",8.33
"380","2016-07-06",8.3
"381","2016-07-07",8.22
"382","2016-07-08",8.5
"383","2016-07-11",8.51
"384","2016-07-12",8.57
"385","2016-07-13",8.49
"386","2016-07-14",8.51
"387","2016-07-15",8.5
"388","2016-07-18",8.63
"389","2016-07-19",8.84
"390","2016-07-20",9.06
"391","2016-07-21",9.01
"392","2016-07-22",8.86
"393","2016-07-25",8.74
"394","2016-07-26",8.73
"395","2016-07-27",8.72
"396","2016-07-28",8.72
"397","2016-07-29",8.85
"398","2016-08-01",8.65
"399","2016-08-02",8.75
"400","2016-08-03",8.75
"401","2016-08-04",8.72
"402","2016-08-05",9.1
"403","2016-08-08",9.49
"404","2016-08-09",9.33
"405","2016-08-10",9.64
"406","2016-08-11",9.83
"407","2016-08-12",10.05
"408","2016-08-15",10.14
"409","2016-08-16",9.6
"410","2016-08-17",9.51
"411","2016-08-18",9.7
"412","2016-08-19",9.58
"413","2016-08-22",9.93
"414","2016-08-23",10.13
"415","2016-08-24",9.88
"416","2016-08-25",10.7
"417","2016-08-26",11.06
"418","2016-08-29",11.07
"419","2016-08-30",11.54
"420","2016-08-31",11.69
"421","2016-09-01",11.57
"422","2016-09-02",11.71
"423","2016-09-06",11.84
"424","2016-09-07",11.65
"425","2016-09-08",11.59
"426","2016-09-09",11.25
"427","2016-09-12",11.2
"428","2016-09-13",11.05
"429","2016-09-14",11.05
"430","2016-09-15",11.44
"431","2016-09-16",11.4
"432","2016-09-19",11.84
"433","2016-09-20",11.69
"434","2016-09-21",11.99
"435","2016-09-22",11.83
"436","2016-09-23",11.75
"437","2016-09-26",11.74
"438","2016-09-27",11.62
"439","2016-09-28",11.73
"440","2016-09-29",11.96
"441","2016-09-30",11.82
"442","2016-10-03",12.01
"443","2016-10-04",11.92
"444","2016-10-05",12.07
"445","2016-10-06",12.03
"446","2016-10-07",11.86
"447","2016-10-10",11.89
"448","2016-10-11",11.72
"449","2016-10-12",12.05
"450","2016-10-13",12.09
"451","2016-10-14",12.2
"452","2016-10-17",12.22
"453","2016-10-18",12.28
"454","2016-10-19",12.35
"455","2016-10-20",12.66
"456","2016-10-21",12.62
"457","2016-10-24",12.79
"458","2016-10-25",12.79
"459","2016-10-26",12.5
"460","2016-10-27",12.47
"461","2016-10-28",12.3
"462","2016-10-31",12.29
"463","2016-11-01",11.95
"464","2016-11-02",11.69
"465","2016-11-03",11.52
"466","2016-11-04",11.27
"467","2016-11-07",11.7
"468","2016-11-08",11.75
"469","2016-11-09",11.73
"470","2016-11-10",11.4
"471","2016-11-11",11.34
"472","2016-11-14",11.05
"473","2016-11-15",11.28
"474","2016-11-16",11.27
"475","2016-11-17",11.03
"476","2016-11-18",10.75
"477","2016-11-21",10.68
"478","2016-11-22",10.71
"479","2016-11-23",10.46
"480","2016-11-25",10.84
"481","2016-11-28",10.74
"482","2016-11-29",10
"483","2016-11-30",9.41
"484","2016-12-01",9.22
"485","2016-12-02",9.06
"486","2016-12-05",9.28
"487","2016-12-06",9.34
"488","2016-12-07",9.34
"489","2016-12-08",9.38
"490","2016-12-09",9.76
"491","2016-12-12",9.66
"492","2016-12-13",9.5
"493","2016-12-14",9.32
"494","2016-12-15",9.23
"495","2016-12-16",9.43
"496","2016-12-19",9.42
"497","2016-12-20",9.52
"498","2016-12-21",9.55
"499","2016-12-22",9.4
"500","2016-12-23",9.52
"501","2016-12-27",9.59
"502","2016-12-28",9.59
"503","2016-12-29",9.62
"504","2016-12-30",9.57
"505","2017-01-03",9.9
"506","2017-01-04",9.96
"507","2017-01-05",9.95
"508","2017-01-06",9.83
"509","2017-01-09",9.77
"510","2017-01-10",9.78
"511","2017-01-11",9.95
"512","2017-01-12",9.92
"513","2017-01-13",10.26
"514","2017-01-17",10.37
"515","2017-01-18",10.28
"516","2017-01-19",10.28
"517","2017-01-20",10.3
"518","2017-01-23",10.24
"519","2017-01-24",10.22
"520","2017-01-25",10.47
"521","2017-01-26",10.35
"522","2017-01-27",10.33
"523","2017-01-30",10.29
"524","2017-01-31",10.27
"525","2017-02-01",10.34
"526","2017-02-02",10.28
"527","2017-02-03",10.57
"528","2017-02-06",10.62
"529","2017-02-07",10.49
"530","2017-02-08",10.39
"531","2017-02-09",10.63
"532","2017-02-10",10.69
"533","2017-02-13",10.6
"534","2017-02-14",10.61
"535","2017-02-15",10.72
"536","2017-02-16",10.66
"537","2017-02-17",10.62
"538","2017-02-21",10.78
"539","2017-02-22",10.79
"540","2017-02-23",10.86
"541","2017-02-24",10.87
"542","2017-02-27",10.78
"543","2017-02-28",10.76
"544","2017-03-01",10.99
"545","2017-03-02",10.8
"546","2017-03-03",11.12
"547","2017-03-06",10.72
"548","2017-03-07",10.61
"549","2017-03-08",10.48
"550","2017-03-09",10.74
"551","2017-03-10",11.46
"552","2017-03-13",11.38
"553","2017-03-14",11.28
"554","2017-03-15",11.39
"555","2017-03-16",11.38
"556","2017-03-17",11.44
"557","2017-03-20",11.33
"558","2017-03-21",11
"559","2017-03-22",10.89
"560","2017-03-23",10.91
"561","2017-03-24",11.14
"562","2017-03-27",11.04
"563","2017-03-28",11.24
"564","2017-03-29",11.47
"565","2017-03-30",11.6
"566","2017-03-31",11.45
"567","2017-04-03",11.23
"568","2017-04-04",10.93
"569","2017-04-05",11.24
"570","2017-04-06",11.23
"571","2017-04-07",11.25
"572","2017-04-10",11.23
"573","2017-04-11",11.16
"574","2017-04-12",11.26
"575","2017-04-13",11.26
"576","2017-04-17",11.47
"577","2017-04-18",11.36
"578","2017-04-19",11.36
"579","2017-04-20",11.54
"580","2017-04-21",11.37
"581","2017-04-24",11.38
"582","2017-04-25",11.42
"583","2017-04-26",11.55
"584","2017-04-27",11.53
"585","2017-04-28",11.8
"586","2017-05-01",11.6
"587","2017-05-02",11.55
"588","2017-05-03",11.57
"589","2017-05-04",11.48
"590","2017-05-05",11.65
"591","2017-05-08",11.73
"592","2017-05-09",11.78
"593","2017-05-10",11.79
"594","2017-05-11",12.2
"595","2017-05-12",12.45
"596","2017-05-15",12.81
"597","2017-05-16",12.85
"598","2017-05-17",12.61
"599","2017-05-18",12.7
"600","2017-05-19",13.12
"601","2017-05-22",13.2
"602","2017-05-23",13.21
"603","2017-05-24",13.17
"604","2017-05-25",13.91
"605","2017-05-26",14.21
"606","2017-05-30",14.22
"607","2017-05-31",14.15
"608","2017-06-01",14.33
"609","2017-06-02",14.38
"610","2017-06-05",14.33
"611","2017-06-06",14.58
"612","2017-06-07",14.41
"613","2017-06-08",14.39
"614","2017-06-09",14.35
"615","2017-06-12",14.29
"616","2017-06-13",14.19
"617","2017-06-14",14.14
"618","2017-06-15",14.06
"619","2017-06-16",14.28
"620","2017-06-19",14.38
"621","2017-06-20",14
"622","2017-06-21",13.87
"623","2017-06-22",13.74
"624","2017-06-23",13.9
"625","2017-06-26",14.06
"626","2017-06-27",13.78
"627","2017-06-28",14.03
"628","2017-06-29",14.06
"629","2017-06-30",14.11
"630","2017-07-03",13.94
"631","2017-07-05",14.03
"632","2017-07-06",13.85
"633","2017-07-07",13.88
"634","2017-07-10",13.63
"635","2017-07-11",13.59
"636","2017-07-12",13.95
"637","2017-07-13",14.13
"638","2017-07-14",14.37
"639","2017-07-17",14.24
"640","2017-07-18",14.19
"641","2017-07-19",14.53
"642","2017-07-20",14.54
"643","2017-07-21",14.61
"644","2017-07-24",14.65
"645","2017-07-25",14.6
"646","2017-07-26",14.63
"647","2017-07-27",14.54
"648","2017-07-28",14.28
"649","2017-07-31",14.25
"650","2017-08-01",14.09
"651","2017-08-02",13.95
"652","2017-08-03",14.02
"653","2017-08-04",13.99
"654","2017-08-07",14.06
"655","2017-08-08",14.16
"656","2017-08-09",14.17
"657","2017-08-10",14
"658","2017-08-11",14.39
"659","2017-08-14",14.53
"660","2017-08-15",14.83
"661","2017-08-16",14.91
"662","2017-08-17",14.92
"663","2017-08-18",15.1
"664","2017-08-21",14.94
"665","2017-08-22",14.93
"666","2017-08-23",15.02
"667","2017-08-24",14.85
"668","2017-08-25",15.28
"669","2017-08-28",15.04
"670","2017-08-29",15.2
"671","2017-08-30",15.13
"672","2017-08-31",15.02
"673","2017-09-01",14.97
"674","2017-09-05",14.92
"675","2017-09-06",14.25
"676","2017-09-07",15.1
"677","2017-09-08",15.12
"678","2017-09-11",15.36
"679","2017-09-12",15.28
"680","2017-09-13",15.19
"681","2017-09-14",14.98
"682","2017-09-15",14.97
"683","2017-09-18",14.98
"684","2017-09-19",15.09
"685","2017-09-20",15.01
"686","2017-09-21",15.01
"687","2017-09-22",14.94
"688","2017-09-25",14.49
"689","2017-09-26",14.64
"690","2017-09-27",14.69
"691","2017-09-28",14.52
"692","2017-09-29",14.57
"693","2017-10-02",15.03
"694","2017-10-03",15.04
"695","2017-10-04",14.62
"696","2017-10-05",14.66
"697","2017-10-06",14.68
"698","2017-10-09",14.62
"699","2017-10-10",14.69
"700","2017-10-11",14.99
"701","2017-10-12",14.87
"702","2017-10-13",14.91
"703","2017-10-16",14.95
"704","2017-10-17",14.83
"705","2017-10-18",15
"706","2017-10-19",15
"707","2017-10-20",15.06
"708","2017-10-23",15.12
"709","2017-10-24",15
"710","2017-10-25",15.01
"711","2017-10-26",15.01
"712","2017-10-27",15
"713","2017-10-30",14.94
"714","2017-10-31",15.1
"715","2017-11-01",15.15
"716","2017-11-02",15.09
"717","2017-11-03",15.15
"718","2017-11-06",14.92
"719","2017-11-07",14.81
"720","2017-11-08",14.77
"721","2017-11-09",14.43
"722","2017-11-10",14.81
"723","2017-11-13",14.69
"724","2017-11-14",14.64
"725","2017-11-15",14.34
"726","2017-11-16",14.67
"727","2017-11-17",14.78
"728","2017-11-20",15.05
"729","2017-11-21",15.26
"730","2017-11-22",15.39
"731","2017-11-24",15.56
"732","2017-11-27",15.56
"733","2017-11-28",16.27
"734","2017-11-29",16.559999
"735","2017-11-30",16.43
"736","2017-12-01",16.620001
"737","2017-12-04",16.620001
"738","2017-12-05",16.59
"739","2017-12-06",16.690001
"740","2017-12-07",16.389999
"741","2017-12-08",16.559999
"742","2017-12-11",16.700001
"743","2017-12-12",16.530001
"744","2017-12-13",16.59
"745","2017-12-14",16.620001
"746","2017-12-15",16.52
"747","2017-12-18",16.299999
"748","2017-12-19",16.370001
"749","2017-12-20",16.65
"750","2017-12-21",16.690001
"751","2017-12-22",16.799999
"752","2017-12-26",16.85
"753","2017-12-27",16.83
"754","2017-12-28",16.82
"755","2017-12-29",16.91
"756","2018-01-02",16.76
"757","2018-01-03",16.26
"758","2018-01-04",16.889999
"759","2018-01-05",16.6
"760","2018-01-08",16.93
"761","2018-01-09",16.74
"762","2018-01-10",16.6
"763","2018-01-11",16.309999
"764","2018-01-12",16.299999
"765","2018-01-16",16.24
"766","2018-01-17",16.879999
"767","2018-01-18",16.940001
"768","2018-01-19",17.16
"769","2018-01-22",17.15
"770","2018-01-23",17.059999
"771","2018-01-24",16.879999
"772","2018-01-25",16.74
"773","2018-01-26",16.93
"774","2018-01-29",16.98
"775","2018-01-30",16.870001
"776","2018-01-31",17.040001
"777","2018-02-01",17.1
"778","2018-02-02",16.870001
"779","2018-02-05",16.15
"780","2018-02-06",16.25
"781","2018-02-07",16.09
"782","2018-02-08",15.72
"783","2018-02-09",15.7
"784","2018-02-12",15.92
"785","2018-02-13",16.08
"786","2018-02-14",16.58
"787","2018-02-15",16.790001
"788","2018-02-16",17.059999
"789","2018-02-20",16.860001
"790","2018-02-21",16.860001
"791","2018-02-22",16.799999
"792","2018-02-23",16.799999
"793","2018-02-26",16.73
"794","2018-02-27",16.58
"795","2018-02-28",16.389999
"796","2018-03-01",16.08
"797","2018-03-02",16.25
"798","2018-03-05",16.24
"799","2018-03-06",16.48
"800","2018-03-07",16.549999
"801","2018-03-08",16.559999
"802","2018-03-09",16.74
"803","2018-03-12",16.790001
"804","2018-03-13",16.530001
"805","2018-03-14",16.639999
"806","2018-03-15",16.51
"807","2018-03-16",16.530001
"808","2018-03-19",16.379999
"809","2018-03-20",16.24
"810","2018-03-21",16.16
"811","2018-03-22",15.89
"812","2018-03-23",15.99
"813","2018-03-26",16.4
"814","2018-03-27",15.97
"815","2018-03-28",15.78
"816","2018-03-29",15.74
"817","2018-04-02",15.45
"818","2018-04-03",15.63
"819","2018-04-04",15.6
"820","2018-04-05",15.65
"821","2018-04-06",15.53
"822","2018-04-09",15.76
"823","2018-04-10",15.73
"824","2018-04-11",15.44
"825","2018-04-12",15.63
"826","2018-04-13",16.08
"827","2018-04-16",16.290001
"828","2018-04-17",16.74
"829","2018-04-18",16.68
"830","2018-04-19",16.34
"831","2018-04-20",16.43
"832","2018-04-23",16.57
"833","2018-04-24",16.389999
"834","2018-04-25",16.52
"835","2018-04-26",16.709999
"836","2018-04-27",16.809999
"837","2018-04-30",16.49
"838","2018-05-01",16.299999
"839","2018-05-02",16.4
"840","2018-05-03",16.129999
"841","2018-05-04",16.51
"842","2018-05-07",16.82
"843","2018-05-08",16.809999
"844","2018-05-09",16.67
"845","2018-05-10",17.280001
"846","2018-05-11",17.639999
"847","2018-05-14",17.469999
"848","2018-05-15",17.48
"849","2018-05-16",17.780001
"850","2018-05-17",17.9
"851","2018-05-18",17.860001
"852","2018-05-21",17.73
"853","2018-05-22",17.459999
"854","2018-05-23",17.549999
"855","2018-05-24",17.85
"856","2018-05-25",17.83
"857","2018-05-29",17.389999
"858","2018-05-30",17.540001
"859","2018-05-31",17.4
"860","2018-06-01",17.709999
"861","2018-06-04",18.309999
"862","2018-06-05",18.18
"863","2018-06-06",18.129999
"864","2018-06-07",18.25
"865","2018-06-08",18.24
"866","2018-06-11",17.98
"867","2018-06-12",17.85
"868","2018-06-13",17.940001
"869","2018-06-14",18.07
"870","2018-06-15",18.16
"871","2018-06-18",18.52
"872","2018-06-19",18.799999
"873","2018-06-20",18.75
"874","2018-06-21",18.9
"875","2018-06-22",19.309999
"876","2018-06-25",19.129999
"877","2018-06-26",19.559999
"878","2018-06-27",18.780001
"879","2018-06-28",19.530001
"880","2018-06-29",19.190001
"881","2018-07-02",19.049999
"882","2018-07-03",19.120001
"883","2018-07-05",19.43
"884","2018-07-06",19.15
"885","2018-07-09",19.110001
"886","2018-07-10",18.860001
"887","2018-07-11",18.85
"888","2018-07-12",18.57
"889","2018-07-13",18.530001
"890","2018-07-16",18.389999
"891","2018-07-17",18.76
"892","2018-07-18",19.1
"893","2018-07-19",19.24
"894","2018-07-20",19.48
"895","2018-07-23",19.299999
"896","2018-07-24",19.08
"897","2018-07-25",19.200001
"898","2018-07-26",19.34
"899","2018-07-27",19.07
"900","2018-07-30",18.85
"901","2018-07-31",19
"902","2018-08-01",18.959999
"903","2018-08-02",19.120001
"904","2018-08-03",19.32
"905","2018-08-06",18.959999
"906","2018-08-07",18.809999
"907","2018-08-08",18.82
"908","2018-08-09",19.84
"909","2018-08-10",19.780001
"910","2018-08-13",19.5
"911","2018-08-14",19.540001
"912","2018-08-15",19.5
"913","2018-08-16",19.76
"914","2018-08-17",19.879999
"915","2018-08-20",20.389999
"916","2018-08-21",20.48
"917","2018-08-22",20.41
"918","2018-08-23",20.309999
"919","2018-08-24",20.190001
"920","2018-08-27",20.129999
"921","2018-08-28",20.200001
"922","2018-08-29",20.82
"923","2018-08-30",20.73
"924","2018-08-31",20.85
"925","2018-09-04",20.719999
"926","2018-09-05",20.459999
"927","2018-09-06",20.15
"928","2018-09-07",20.42
"929","2018-09-10",20.48
"930","2018-09-11",20.629999
"931","2018-09-12",20.700001
"932","2018-09-13",21
"933","2018-09-14",21
"934","2018-09-17",20.870001
"935","2018-09-18",20.73
"936","2018-09-19",20.459999
"937","2018-09-20",20.66
"938","2018-09-21",20.440001
"939","2018-09-24",20.41
"940","2018-09-25",20.290001
"941","2018-09-26",20.34
"942","2018-09-27",20.08
"943","2018-09-28",20.26
"944","2018-10-01",19.99
"945","2018-10-02",19.549999
"946","2018-10-03",19.48
"947","2018-10-04",19.030001
"948","2018-10-05",19.17
"949","2018-10-08",19.110001
"950","2018-10-09",19.18
"951","2018-10-10",19.299999
"952","2018-10-11",19.5
"953","2018-10-12",19.950001
"954","2018-10-15",20.17
"955","2018-10-16",20.639999
"956","2018-10-17",20.41
"957","2018-10-18",19.959999
"958","2018-10-19",20.200001
"959","2018-10-22",19.620001
"960","2018-10-23",19.530001
"961","2018-10-24",18.629999
"962","2018-10-25",18.9
"963","2018-10-26",18.530001
"964","2018-10-29",18.459999
"965","2018-10-30",18.75
"966","2018-10-31",19.1
"967","2018-11-01",19.58
"968","2018-11-02",19.48
"969","2018-11-05",18.92
"970","2018-11-06",18.969999
"971","2018-11-07",19.290001
"972","2018-11-08",20.5
"973","2018-11-09",20.51
"974","2018-11-12",20.01
"975","2018-11-13",20.07
"976","2018-11-14",19.469999
"977","2018-11-15",19.34
"978","2018-11-16",19.73
"979","2018-11-19",19.799999
"980","2018-11-20",19.459999
"981","2018-11-21",19.780001
"982","2018-11-23",19.940001
"983","2018-11-26",19.860001
"984","2018-11-27",19.34
"985","2018-11-28",20.059999
"986","2018-11-29",19.780001
"987","2018-11-30",20.219999
"988","2018-12-03",20.17
"989","2018-12-04",19.51
"990","2018-12-06",19.040001
"991","2018-12-07",19.08
"992","2018-12-10",18.84
"993","2018-12-11",18.540001
"994","2018-12-12",18.48
"995","2018-12-13",18.51
"996","2018-12-14",17.6
"997","2018-12-17",17.02
"998","2018-12-18",17.190001
"999","2018-12-19",16.99
