"","date","JILL"
"1","2017-03-09",53.106632
"2","2017-03-10",54.366077
"3","2017-03-13",54.9958
"4","2017-03-14",54.15617
"5","2017-03-15",52.644836
"6","2017-03-16",53.358521
"7","2017-03-17",53.526447
"8","2017-03-20",52.770782
"9","2017-03-21",51.805206
"10","2017-03-22",51.511333
"11","2017-03-23",54.575985
"12","2017-03-24",54.408062
"13","2017-03-27",54.9958
"14","2017-03-28",55.49958
"15","2017-03-29",55.037785
"16","2017-03-30",58.144417
"17","2017-03-31",59.193954
"18","2017-04-03",59.235935
"19","2017-04-04",59.277916
"20","2017-04-05",58.984047
"21","2017-04-06",59.61377
"22","2017-04-07",56.129303
"23","2017-04-10",55.625526
"24","2017-04-11",56.255249
"25","2017-04-12",55.247692
"26","2017-04-13",54.240135
"27","2017-04-17",55.4576
"28","2017-04-18",55.289673
"29","2017-04-19",56.255249
"30","2017-04-20",57.682621
"31","2017-04-21",57.514694
"32","2017-04-24",55.835434
"33","2017-04-25",55.331654
"34","2017-04-26",56.884972
"35","2017-04-27",56.045341
"36","2017-04-28",55.415619
"37","2017-05-01",55.163727
"38","2017-05-02",56.29723
"39","2017-05-03",56.171284
"40","2017-05-04",54.827877
"41","2017-05-05",55.961376
"42","2017-05-08",55.625526
"43","2017-05-09",55.373634
"44","2017-05-10",55.835434
"45","2017-05-11",54.61797
"46","2017-05-12",52.896725
"47","2017-05-15",51.133503
"48","2017-05-16",50.755669
"49","2017-05-17",48.866497
"50","2017-05-18",46.263645
"51","2017-05-19",47.061295
"52","2017-05-22",47.355164
"53","2017-05-23",48.866497
"54","2017-05-24",48.026867
"55","2017-05-25",47.145256
"56","2017-05-26",47.439125
"57","2017-05-30",47.313183
"58","2017-05-31",53.526447
"59","2017-06-01",55.541561
"60","2017-06-02",55.079765
"61","2017-06-05",55.373634
"62","2017-06-06",54.450043
"63","2017-06-07",54.324097
"64","2017-06-08",55.415619
"65","2017-06-09",56.549118
"66","2017-06-12",56.465157
"67","2017-06-13",56.717045
"68","2017-06-14",55.163727
"69","2017-06-15",55.289673
"70","2017-06-16",54.324097
"71","2017-06-19",53.274559
"72","2017-06-20",53.946262
"73","2017-06-21",51.469353
"74","2017-06-22",49.706131
"75","2017-06-23",50.251888
"76","2017-06-26",51.427372
"77","2017-06-27",50.251888
"78","2017-06-28",51.63728
"79","2017-06-29",52.602856
"80","2017-06-30",51.595299
"81","2017-07-03",51.889168
"82","2017-07-05",53.274559
"83","2017-07-06",51.34341
"84","2017-07-07",52.47691
"85","2017-07-10",51.805206
"86","2017-07-11",50.923595
"87","2017-07-12",51.133503
"88","2017-07-13",50.797649
"89","2017-07-14",51.259445
"90","2017-07-17",50.797649
"91","2017-07-18",51.511333
"92","2017-07-19",52.267002
"93","2017-07-20",52.308983
"94","2017-07-21",52.560875
"95","2017-07-24",51.847187
"96","2017-07-25",52.51889
"97","2017-07-26",52.057095
"98","2017-07-27",52.47691
"99","2017-07-28",51.553318
"100","2017-07-31",51.385391
"101","2017-08-01",51.385391
"102","2017-08-02",49.580185
"103","2017-08-03",49.412258
"104","2017-08-04",48.614609
"105","2017-08-07",47.984886
"106","2017-08-08",48.36272
"107","2017-08-09",47.816959
"108","2017-08-10",47.103275
"109","2017-08-11",47.355164
"110","2017-08-14",46.977329
"111","2017-08-15",44.962215
"112","2017-08-16",45.046181
"113","2017-08-17",43.70277
"114","2017-08-18",43.240974
"115","2017-08-21",43.450882
"116","2017-08-22",44.920235
"117","2017-08-23",45.214108
"118","2017-08-24",45.759865
"119","2017-08-25",47.691017
"120","2017-08-28",49.244331
"121","2017-08-29",41.477749
"122","2017-08-30",42.443325
"123","2017-08-31",40.764065
"124","2017-09-01",42.86314
"125","2017-09-05",42.317379
"126","2017-09-06",42.86314
"127","2017-09-07",41.771622
"128","2017-09-08",41.51973
"129","2017-09-11",41.057934
"130","2017-09-12",41.351807
"131","2017-09-13",43.324936
"132","2017-09-14",43.828716
"133","2017-09-15",45.465996
"134","2017-09-18",44.458439
"135","2017-09-19",44.332493
"136","2017-09-20",43.996643
"137","2017-09-21",43.912678
"138","2017-09-22",44.332493
"139","2017-09-25",44.878254
"140","2017-09-26",44.836273
"141","2017-09-27",46.389587
"142","2017-09-28",46.641479
"143","2017-09-29",45.717884
"144","2017-10-02",45.424015
"145","2017-10-03",44.038624
"146","2017-10-04",44.164566
"147","2017-10-05",44.416458
"148","2017-10-06",44.584381
"149","2017-10-09",42.359364
"150","2017-10-10",42.611252
"151","2017-10-11",41.687656
"152","2017-10-12",20.403023
"153","2017-10-13",21.45256
"154","2017-10-16",20.57095
"155","2017-10-17",20.235096
"156","2017-10-18",20.486986
"157","2017-10-19",20.61293
"158","2017-10-20",21.536524
"159","2017-10-23",23.257767
"160","2017-10-24",23.131823
"161","2017-10-25",22.879932
"162","2017-10-26",23.257767
"163","2017-10-27",23.425694
"164","2017-10-30",21.746431
"165","2017-10-31",21.45256
"166","2017-11-01",21.368597
"167","2017-11-02",22.292191
"168","2017-11-03",21.284636
"169","2017-11-06",21.326616
"170","2017-11-07",20.906801
"171","2017-11-08",20.990765
"172","2017-11-09",21.326616
"173","2017-11-10",21.368597
"174","2017-11-13",21.326616
"175","2017-11-14",20.822838
"176","2017-11-15",21.41058
"177","2017-11-16",21.746431
"178","2017-11-17",23.425694
"179","2017-11-20",24.055416
"180","2017-11-21",23.551638
"181","2017-11-22",23.761545
"182","2017-11-24",23.509655
"183","2017-11-27",23.845509
"184","2017-11-28",24.601175
"185","2017-11-29",26.322418
"186","2017-11-30",26.700253
"187","2017-12-01",25.608732
"188","2017-12-04",27.078085
"189","2017-12-05",28.925272
"190","2017-12-06",28.799328
"191","2017-12-07",30.646515
"192","2017-12-08",30.520571
"193","2017-12-11",30.268682
"194","2017-12-12",30.436607
"195","2017-12-13",30.520571
"196","2017-12-14",29.596977
"197","2017-12-15",31.31822
"198","2017-12-18",32.535683
"199","2017-12-19",31.947943
"200","2017-12-20",32.40974
"201","2017-12-21",33.081444
"202","2017-12-22",33.20739
"203","2017-12-26",34.424854
"204","2017-12-27",32.913517
"205","2017-12-28",32.787575
"206","2017-12-29",32.74559
"207","2018-01-02",34.172962
"208","2018-01-03",33.291351
"209","2018-01-04",33.54324
"210","2018-01-05",32.997482
"211","2018-01-08",31.234257
"212","2018-01-09",32.325775
"213","2018-01-10",33.837112
"214","2018-01-11",35.684299
"215","2018-01-12",35.810242
"216","2018-01-16",35.516373
"217","2018-01-17",35.516373
"218","2018-01-18",34.928631
"219","2018-01-19",35.810242
"220","2018-01-22",36.607891
"221","2018-01-23",37.195633
"222","2018-01-24",36.52393
"223","2018-01-25",36.56591
"224","2018-01-26",36.733837
"225","2018-01-29",36.733837
"226","2018-01-30",36.607891
"227","2018-01-31",35.474392
"228","2018-02-01",34.928631
"229","2018-02-02",34.340889
"230","2018-02-05",33.585224
"231","2018-02-06",34.424854
"232","2018-02-07",35.642319
"233","2018-02-08",34.38287
"234","2018-02-09",34.424854
"235","2018-02-12",32.787575
"236","2018-02-13",35.180519
"237","2018-02-14",37.615448
"238","2018-02-15",37.279598
"239","2018-02-16",36.901764
"240","2018-02-20",35.516373
"241","2018-02-21",35.474392
"242","2018-02-22",35.348446
"243","2018-02-23",35.558353
"244","2018-02-26",36.188076
"245","2018-02-27",35.348446
"246","2018-02-28",36.146095
"247","2018-03-01",36.397984
"248","2018-03-02",36.439968
"249","2018-03-05",36.607891
"250","2018-03-06",37.153652
"251","2018-03-07",35.264484
"252","2018-03-08",33.039463
"253","2018-03-09",32.36776
"254","2018-03-12",32.157852
"255","2018-03-13",31.612091
"256","2018-03-14",31.276239
"257","2018-03-15",20.235096
"258","2018-03-16",18.68178
"259","2018-03-19",17.88413
"260","2018-03-20",18.136021
"261","2018-03-21",17.88413
"262","2018-03-22",18.345928
"263","2018-03-23",18.597816
"264","2018-03-26",18.68178
"265","2018-03-27",18.136021
"266","2018-03-28",18.136021
"267","2018-03-29",18.555836
"268","2018-04-02",18.429892
"269","2018-04-03",18.471872
"270","2018-04-04",18.849707
"271","2018-04-05",20.445004
"272","2018-04-06",20.151133
"273","2018-04-09",20.57095
"274","2018-04-10",20.990765
"275","2018-04-11",21.200672
"276","2018-04-12",21.536524
"277","2018-04-13",20.445004
"278","2018-04-16",20.57095
"279","2018-04-17",22.334173
"280","2018-04-18",21.830395
"281","2018-04-19",21.494543
"282","2018-04-20",21.45256
"283","2018-04-23",21.284636
"284","2018-04-24",21.200672
"285","2018-04-25",21.116709
"286","2018-04-26",21.956339
"287","2018-04-27",21.998322
"288","2018-04-30",21.45256
"289","2018-05-01",20.948782
"290","2018-05-02",21.074728
"291","2018-05-03",20.57095
"292","2018-05-04",21.368597
"293","2018-05-07",21.494543
"294","2018-05-08",21.872375
"295","2018-05-09",22.5021
"296","2018-05-10",22.544081
"297","2018-05-11",22.837952
"298","2018-05-14",23.34173
"299","2018-05-15",22.963896
"300","2018-05-16",24.097397
"301","2018-05-17",24.055416
"302","2018-05-18",23.551638
"303","2018-05-21",23.971453
"304","2018-05-22",25.062973
"305","2018-05-23",24.601175
"306","2018-05-24",24.811083
"307","2018-05-25",24.517212
"308","2018-05-29",25.230898
"309","2018-05-30",26.028547
"310","2018-05-31",32.913517
"311","2018-06-01",33.879093
"312","2018-06-04",35.264484
"313","2018-06-05",36.230061
"314","2018-06-06",36.691856
"315","2018-06-07",36.397984
"316","2018-06-08",37.237614
"317","2018-06-11",37.40554
"318","2018-06-12",37.279598
"319","2018-06-13",36.943745
"320","2018-06-14",35.054577
"321","2018-06-15",35.600334
"322","2018-06-18",36.439968
"323","2018-06-19",36.775818
"324","2018-06-20",37.573467
"325","2018-06-21",38.077248
"326","2018-06-22",38.916878
"327","2018-06-25",37.825356
"328","2018-06-26",38.539043
"329","2018-06-27",37.447521
"330","2018-06-28",39.168766
"331","2018-06-29",39.210747
"332","2018-07-02",39.672543
"333","2018-07-03",39.126785
"334","2018-07-05",38.748951
"335","2018-07-06",38.539043
"336","2018-07-09",37.741394
"337","2018-07-10",36.943745
"338","2018-07-11",36.314022
"339","2018-07-12",35.474392
"340","2018-07-13",35.72628
"341","2018-07-16",35.264484
"342","2018-07-17",35.642319
"343","2018-07-18",35.096558
"344","2018-07-19",37.909321
"345","2018-07-20",36.481949
"346","2018-07-23",37.027706
"347","2018-07-24",34.718723
"348","2018-07-25",34.760704
"349","2018-07-26",35.096558
"350","2018-07-27",34.634762
"351","2018-07-30",35.012596
"352","2018-07-31",34.38287
"353","2018-08-01",33.711166
"354","2018-08-02",34.130981
"355","2018-08-03",34.172962
"356","2018-08-06",34.089001
"357","2018-08-07",34.718723
"358","2018-08-08",36.020149
"359","2018-08-09",36.230061
"360","2018-08-10",35.810242
"361","2018-08-13",34.88665
"362","2018-08-14",36.817799
"363","2018-08-15",34.424854
"364","2018-08-16",34.634762
"365","2018-08-17",34.802689
"366","2018-08-20",32.115868
"367","2018-08-21",28.757347
"368","2018-08-22",26.280437
"369","2018-08-23",25.272881
"370","2018-08-24",24.97901
"371","2018-08-27",24.433249
"372","2018-08-28",24.811083
"373","2018-08-29",24.97901
"374","2018-08-30",25.062973
"375","2018-08-31",25.356842
"376","2018-09-04",25.02099
"377","2018-09-05",24.937027
"378","2018-09-06",24.055416
"379","2018-09-07",24.433249
"380","2018-09-10",24.769102
"381","2018-09-11",26.070528
"382","2018-09-12",25.81864
"383","2018-09-13",25.314861
"384","2018-09-14",25.650713
"385","2018-09-17",25.104954
"386","2018-09-18",24.769102
"387","2018-09-19",25.104954
"388","2018-09-20",25.734676
"389","2018-09-21",24.853065
"390","2018-09-24",25.02099
"391","2018-09-25",24.97901
"392","2018-09-26",25.86062
"393","2018-09-27",26.196474
"394","2018-09-28",25.944584
"395","2018-10-01",25.776659
"396","2018-10-02",24.853065
"397","2018-10-03",25.608732
"398","2018-10-04",25.188917
"399","2018-10-05",25.230898
"400","2018-10-08",24.895046
"401","2018-10-09",24.559195
"402","2018-10-10",23.257767
"403","2018-10-11",23.383711
"404","2018-10-12",23.34173
"405","2018-10-15",23.425694
"406","2018-10-16",23.635601
"407","2018-10-17",22.963896
"408","2018-10-18",23.005877
"409","2018-10-19",21.662468
"410","2018-10-22",21.830395
"411","2018-10-23",21.45256
"412","2018-10-24",21.074728
"413","2018-10-25",20.906801
"414","2018-10-26",20.486986
"415","2018-10-29",20.864819
"416","2018-10-30",21.368597
"417","2018-10-31",21.200672
"418","2018-11-01",22.25021
"419","2018-11-02",22.586061
"420","2018-11-05",23.173803
"421","2018-11-06",22.628044
"422","2018-11-07",23.719563
"423","2018-11-08",23.845509
"424","2018-11-09",22.753988
"425","2018-11-12",22.5021
"426","2018-11-13",22.963896
"427","2018-11-14",23.845509
"428","2018-11-15",24.055416
"429","2018-11-16",23.005877
"430","2018-11-19",22.544081
"431","2018-11-20",22.460117
"432","2018-11-21",22.921915
"433","2018-11-23",22.5021
"434","2018-11-26",22.25021
"435","2018-11-27",20.990765
"436","2018-11-28",24.895046
"437","2018-11-29",26.070528
"438","2018-11-30",25.902603
"439","2018-12-03",26.868177
"440","2018-12-04",24.685139
"441","2018-12-06",25.650713
"442","2018-12-07",25.146935
"443","2018-12-10",24.601175
"444","2018-12-11",23.845509
"445","2018-12-12",22.879932
"446","2018-12-13",21.872375
"447","2018-12-14",20.403023
"448","2018-12-17",20.654911
"449","2018-12-18",21.032745
"450","2018-12-19",20.864819
"451","2018-12-20",20.109152
"452","2018-12-21",20.025188
"453","2018-12-24",20.445004
"454","2018-12-26",21.620487
"455","2018-12-27",21.830395
"456","2018-12-28",21.536524
"457","2018-12-31",22.376154
"458","2019-01-02",21.788414
"459","2019-01-03",21.116709
"460","2019-01-04",21.872375
"461","2019-01-07",22.837952
"462","2019-01-08",22.460117
"463","2019-01-09",23.719563
"464","2019-01-10",22.586061
"465","2019-01-11",23.173803
"466","2019-01-14",23.34173
"467","2019-01-15",23.593618
"468","2019-01-16",24.307304
"469","2019-01-17",25.230898
"470","2019-01-18",26.616289
"471","2019-01-22",25.944584
"472","2019-01-23",26.322418
"473","2019-01-24",26.196474
"474","2019-01-25",26.616289
"475","2019-01-28",25.986567
"476","2019-01-29",25.524769
"477","2019-01-30",25.524769
"478","2019-01-31",24.97901
"479","2019-02-01",24.517212
"480","2019-02-04",25.062973
"481","2019-02-05",25.356842
"482","2019-02-06",25.440805
"483","2019-02-07",25.398825
"484","2019-02-08",25.440805
"485","2019-02-11",25.188917
"486","2019-02-12",24.769102
"487","2019-02-13",24.349287
"488","2019-02-14",23.215786
"489","2019-02-15",23.845509
"490","2019-02-19",24.097397
"491","2019-02-20",24.685139
"492","2019-02-21",24.853065
"493","2019-02-22",25.524769
"494","2019-02-25",25.608732
"495","2019-02-26",24.727119
"496","2019-02-27",25.188917
"497","2019-02-28",24.97901
"498","2019-03-01",25.230898
"499","2019-03-04",24.97901
"500","2019-03-05",24.685139
"501","2019-03-06",28.295549
"502","2019-03-07",29.554996
"503","2019-03-08",29.42905
"504","2019-03-11",29.051218
"505","2019-03-12",28.337532
"506","2019-03-13",29.513014
"507","2019-03-14",29.596977
"508","2019-03-15",30.016792
"509","2019-03-18",28.299999
"510","2019-03-19",27.950001
"511","2019-03-20",26.9
"512","2019-03-21",26.35
"513","2019-03-22",25.549999
"514","2019-03-25",25.9
"515","2019-03-26",25.9
"516","2019-03-27",26.549999
"517","2019-03-28",27.25
"518","2019-03-29",27.450001
"519","2019-04-01",27.6
"520","2019-04-02",26.950001
"521","2019-04-03",25.9
"522","2019-04-04",26.75
"523","2019-04-05",26.5
"524","2019-04-08",26.049999
"525","2019-04-09",25.75
"526","2019-04-10",25.950001
"527","2019-04-11",25.5
"528","2019-04-12",25.5
"529","2019-04-15",25.65
"530","2019-04-16",25.65
"531","2019-04-17",25.5
"532","2019-04-18",25.200001
"533","2019-04-22",25.25
"534","2019-04-23",26.15
"535","2019-04-24",27.5
"536","2019-04-25",27.15
"537","2019-04-26",27.65
"538","2019-04-29",27.700001
"539","2019-04-30",28.049999
"540","2019-05-01",27.200001
"541","2019-05-02",27.25
"542","2019-05-03",27.6
"543","2019-05-06",27.35
"544","2019-05-07",25.950001
"545","2019-05-08",25.9
"546","2019-05-09",26.25
"547","2019-05-10",25.75
"548","2019-05-13",24.5
"549","2019-05-14",23.6
"550","2019-05-15",23.049999
"551","2019-05-16",22.700001
"552","2019-05-17",22.200001
"553","2019-05-20",22.450001
"554","2019-05-21",21.25
"555","2019-05-22",20.15
"556","2019-05-23",19.4
"557","2019-05-24",18.450001
"558","2019-05-28",20.6
"559","2019-05-29",18.049999
"560","2019-05-30",8.4
"561","2019-05-31",7.4
"562","2019-06-03",6.95
"563","2019-06-04",7.25
"564","2019-06-05",6.75
"565","2019-06-06",7
"566","2019-06-07",7.45
"567","2019-06-10",7.5
"568","2019-06-11",7.55
"569","2019-06-12",8.1
"570","2019-06-13",8.3
"571","2019-06-14",7.75
"572","2019-06-17",8.25
"573","2019-06-18",7.85
"574","2019-06-19",7.75
"575","2019-06-20",8.4
"576","2019-06-21",8.25
"577","2019-06-24",8.4
"578","2019-06-25",8.35
"579","2019-06-26",8.5
