"","date","PMD"
"203","2007-10-22",16.42
"204","2007-10-23",16.299999
"205","2007-10-24",16.200001
"206","2007-10-25",15.99
"207","2007-10-26",15.99
"208","2007-10-29",15.95
"209","2007-10-30",16.299999
"210","2007-10-31",16.950001
"211","2007-11-01",16.549999
"212","2007-11-02",16.09
"213","2007-11-05",15.75
"214","2007-11-06",15.75
"215","2007-11-07",15.9
"216","2007-11-08",15.85
"217","2007-11-09",15.75
"218","2007-11-12",15.71
"219","2007-11-13",15.7
"220","2007-11-14",15.45
"221","2007-11-15",15.25
"222","2007-11-16",15.2
"223","2007-11-19",15.25
"224","2007-11-20",15.25
"225","2007-11-21",15.3
"226","2007-11-23",15.3
"227","2007-11-26",15.3
"228","2007-11-27",15.54
"229","2007-11-28",16
"230","2007-11-29",15.9
"231","2007-11-30",15.86
"232","2007-12-03",15.78
"233","2007-12-04",15.65
"234","2007-12-05",15.69
"235","2007-12-06",15.65
"236","2007-12-07",15.77
"237","2007-12-10",15.76
"238","2007-12-11",15.8
"239","2007-12-12",15.75
"240","2007-12-13",15.75
"241","2007-12-14",15.6
"242","2007-12-17",15.62
"243","2007-12-18",15.36
"244","2007-12-19",15.19
"245","2007-12-20",15.14
"246","2007-12-21",15.3
"247","2007-12-24",15.3
"248","2007-12-26",15.3
"249","2007-12-27",15.35
"250","2007-12-28",15.87
"251","2007-12-31",16.049999
"252","2008-01-02",16
"253","2008-01-03",16
"254","2008-01-04",16.049999
"255","2008-01-07",15.76
"256","2008-01-08",15.72
"257","2008-01-09",15.64
"258","2008-01-10",15.69
"259","2008-01-11",15.61
"260","2008-01-14",15.68
"261","2008-01-15",16.049999
"262","2008-01-16",15.89
"263","2008-01-17",15.75
"264","2008-01-18",15.66
"265","2008-01-22",15.51
"266","2008-01-23",15.43
"267","2008-01-24",15.61
"268","2008-01-25",15.99
"269","2008-01-28",15.9
"270","2008-01-29",16.35
"271","2008-01-30",16.700001
"272","2008-01-31",16.950001
"273","2008-02-01",16.889999
"274","2008-02-04",16.99
"275","2008-02-05",17
"276","2008-02-06",17.17
"277","2008-02-07",17.15
"278","2008-02-08",17.25
"279","2008-02-11",17.16
"280","2008-02-12",17.17
"281","2008-02-13",17.1
"282","2008-02-14",17.16
"283","2008-02-15",16
"284","2008-02-19",15.75
"285","2008-02-20",15.52
"286","2008-02-21",15.71
"287","2008-02-22",16.1
"288","2008-02-25",16.200001
"289","2008-02-26",16.84
"290","2008-02-27",16.719999
"291","2008-02-28",16.66
"292","2008-02-29",16.5
"293","2008-03-03",16.4
"294","2008-03-04",16.389999
"295","2008-03-05",16.200001
"296","2008-03-06",16.41
"297","2008-03-07",16.4
"298","2008-03-10",16.780001
"299","2008-03-11",16.5
"300","2008-03-12",16.440001
"301","2008-03-13",16.58
"302","2008-03-14",16.4
"303","2008-03-17",16.5
"304","2008-03-18",16.389999
"305","2008-03-19",16.57
"306","2008-03-20",16.639999
"307","2008-03-24",16.57
"308","2008-03-25",16.950001
"309","2008-03-26",17.18
"310","2008-03-27",17.6
"311","2008-03-28",17.639999
"312","2008-03-31",17.799999
"313","2008-04-01",18.299999
"314","2008-04-02",18.549999
"315","2008-04-03",18.700001
"316","2008-04-04",18.65
"317","2008-04-07",18.6
"318","2008-04-08",18.75
"319","2008-04-09",18.85
"320","2008-04-10",18.950001
"321","2008-04-11",18.75
"322","2008-04-14",19
"323","2008-04-15",18.5
"324","2008-04-16",18.65
"325","2008-04-17",18.940001
"326","2008-04-18",18.9
"327","2008-04-21",18.969999
"328","2008-04-22",18.6
"329","2008-04-23",18.219999
"330","2008-04-24",18.1
"331","2008-04-25",18
"332","2008-04-28",17.799999
"333","2008-04-29",17.35
"334","2008-04-30",17.049999
"335","2008-05-01",17
"336","2008-05-02",16.68
"337","2008-05-05",16.26
"338","2008-05-06",17
"339","2008-05-07",16.799999
"340","2008-05-08",17.299999
"341","2008-05-09",16.85
"342","2008-05-12",16.5
"343","2008-05-13",16.6
"344","2008-05-14",16.440001
"345","2008-05-15",16.5
"346","2008-05-16",16.51
"347","2008-05-19",16.5
"348","2008-05-20",16.690001
"349","2008-05-21",16.5
"350","2008-05-22",16.5
"351","2008-05-23",16.48
"352","2008-05-27",16.5
"353","2008-05-28",16.389999
"354","2008-05-29",16.209999
"355","2008-05-30",16.209999
"356","2008-06-02",16.27
"357","2008-06-03",16.35
"358","2008-06-04",16.32
"359","2008-06-05",16.5
"360","2008-06-06",16.5
"361","2008-06-09",16.83
"362","2008-06-10",16.5
"363","2008-06-11",16.719999
"364","2008-06-12",16.950001
"365","2008-06-13",16.9
"366","2008-06-16",16.709999
"367","2008-06-17",16.76
"368","2008-06-18",16.57
"369","2008-06-19",16.77
"370","2008-06-20",16.620001
"371","2008-06-23",16.799999
"372","2008-06-24",16.709999
"373","2008-06-25",16.290001
"374","2008-06-26",16.23
"375","2008-06-27",16.33
"376","2008-06-30",16.4
"377","2008-07-01",16.25
"378","2008-07-02",16.07
"379","2008-07-03",15.85
"380","2008-07-07",16.15
"381","2008-07-08",16.15
"382","2008-07-09",16
"383","2008-07-10",16.049999
"384","2008-07-11",16.049999
"385","2008-07-14",15.98
"386","2008-07-15",16
"387","2008-07-16",15.8
"388","2008-07-17",15.9
"389","2008-07-18",16
"390","2008-07-21",15.85
"391","2008-07-22",15.8
"392","2008-07-23",15.75
"393","2008-07-24",15.4
"394","2008-07-25",15.2
"395","2008-07-28",14.7
"396","2008-07-29",14
"397","2008-07-30",14.25
"398","2008-07-31",14
"399","2008-08-01",14
"400","2008-08-04",14.2
"401","2008-08-05",14.53
"402","2008-08-06",14.6
"403","2008-08-07",14.41
"404","2008-08-08",14.45
"405","2008-08-11",14.55
"406","2008-08-12",14.68
"407","2008-08-13",14.53
"408","2008-08-14",14.75
"409","2008-08-15",14.65
"410","2008-08-18",14.95
"411","2008-08-19",15.1
"412","2008-08-20",15.4
"413","2008-08-21",15.3
"414","2008-08-22",15.68
"415","2008-08-25",15.3
"416","2008-08-26",15.5
"417","2008-08-27",15.5
"418","2008-08-28",15.45
"419","2008-08-29",15.5
"420","2008-09-02",15.3
"421","2008-09-03",15.12
"422","2008-09-04",15.01
"423","2008-09-05",15
"424","2008-09-08",15.2
"425","2008-09-09",15.2
"426","2008-09-10",15.25
"427","2008-09-11",15
"428","2008-09-12",14.92
"429","2008-09-15",14.7
"430","2008-09-16",14.9
"431","2008-09-17",15.65
"432","2008-09-18",15.34
"433","2008-09-19",15.23
"434","2008-09-22",15
"435","2008-09-23",14.86
"436","2008-09-24",15.49
"437","2008-09-25",14.75
"438","2008-09-26",14.74
"439","2008-09-29",15.3
"440","2008-09-30",14.7
"441","2008-10-01",14.98
"442","2008-10-02",14.75
"443","2008-10-03",14.09
"444","2008-10-06",10.62
"445","2008-10-07",10.5
"446","2008-10-08",10.06
"447","2008-10-09",9.79
"448","2008-10-10",11
"449","2008-10-13",11.09
"450","2008-10-14",10.67
"451","2008-10-15",10.4
"452","2008-10-16",10.31
"453","2008-10-17",9.5
"454","2008-10-20",9.88
"455","2008-10-21",9.5
"456","2008-10-22",9.2
"457","2008-10-23",9.23
"458","2008-10-24",9.94
"459","2008-10-27",9.5
"460","2008-10-28",8.88
"461","2008-10-29",8.86
"462","2008-10-30",9.61
"463","2008-10-31",10.22
"464","2008-11-03",9.3
"465","2008-11-04",9.15
"466","2008-11-05",8.83
"467","2008-11-06",8.61
"468","2008-11-07",8.6
"469","2008-11-10",8.7
"470","2008-11-11",8.6
"471","2008-11-12",8
"472","2008-11-13",8.4
"473","2008-11-14",8.7
"474","2008-11-17",8.34
"475","2008-11-18",8.73
"476","2008-11-19",8.4
"477","2008-11-20",7.2
"478","2008-11-21",7.21
"479","2008-11-24",8
"480","2008-11-25",7.98
"481","2008-11-26",7.9
"482","2008-11-28",7.8
"483","2008-12-01",7.79
"484","2008-12-02",7.42
"485","2008-12-03",7.67
"486","2008-12-04",7.31
"487","2008-12-05",7.04
"488","2008-12-08",6.5
"489","2008-12-09",6.44
"490","2008-12-10",6.33
"491","2008-12-11",6.41
"492","2008-12-12",6.21
"493","2008-12-15",6.15
"494","2008-12-16",6.15
"495","2008-12-17",6
"496","2008-12-18",6.05
"497","2008-12-19",6.21
"498","2008-12-22",5.91
"499","2008-12-23",6.18
"500","2008-12-24",6.08
"501","2008-12-26",6.46
"502","2008-12-29",6.13
"503","2008-12-30",6.09
"504","2008-12-31",6.46
"505","2009-01-02",6.44
"506","2009-01-05",6.46
"507","2009-01-06",6.77
"508","2009-01-07",7
"509","2009-01-08",6.75
"510","2009-01-09",6.76
"511","2009-01-12",6.8
"512","2009-01-13",7
"513","2009-01-14",6.82
"514","2009-01-15",6.97
"515","2009-01-16",7
"516","2009-01-20",7
"517","2009-01-21",7.26
"518","2009-01-22",7.27
"519","2009-01-23",6.83
"520","2009-01-26",6.68
"521","2009-01-27",6.57
"522","2009-01-28",6.75
"523","2009-01-29",6.88
"524","2009-01-30",6.83
"525","2009-02-02",6.99
"526","2009-02-03",6.99
"527","2009-02-04",6.86
"528","2009-02-05",6.86
"529","2009-02-06",6.83
"530","2009-02-09",6.99
"531","2009-02-10",6.9
"532","2009-02-11",6.99
"533","2009-02-12",6.99
"534","2009-02-13",6.95
"535","2009-02-17",6.75
"536","2009-02-18",6.9
"537","2009-02-19",6.36
"538","2009-02-20",6.16
"539","2009-02-23",6.11
"540","2009-02-24",6.15
"541","2009-02-25",6
"542","2009-02-26",5.91
"543","2009-02-27",6
"544","2009-03-02",5.04
"545","2009-03-03",5.38
"546","2009-03-04",4.7
"547","2009-03-05",4.39
"548","2009-03-06",4.04
"549","2009-03-09",3.73
"550","2009-03-10",3.51
"551","2009-03-11",3.54
"552","2009-03-12",3.51
"553","2009-03-13",3.72
"554","2009-03-16",3.7
"555","2009-03-17",3.8
"556","2009-03-18",4.07
"557","2009-03-19",3.93
"558","2009-03-20",4.4
"559","2009-03-23",4.98
"560","2009-03-24",4.9
"561","2009-03-25",5.29
"562","2009-03-26",5.43
"563","2009-03-27",5.84
"564","2009-03-30",5.84
"565","2009-03-31",5.7
"566","2009-04-01",5.52
"567","2009-04-02",5.88
"568","2009-04-03",5.95
"569","2009-04-06",5.98
"570","2009-04-07",5.99
"571","2009-04-08",5.92
"572","2009-04-09",6.34
"573","2009-04-13",5.89
"574","2009-04-14",5.76
"575","2009-04-15",5.8
"576","2009-04-16",5.82
"577","2009-04-17",6.02
"578","2009-04-20",6.05
"579","2009-04-21",6.1
"580","2009-04-22",6.05
"581","2009-04-23",5.99
"582","2009-04-24",6.07
"583","2009-04-27",5.99
"584","2009-04-28",6.1
"585","2009-04-29",6.19
"586","2009-04-30",6
"587","2009-05-01",6.05
"588","2009-05-04",6.08
"589","2009-05-05",6.09
"590","2009-05-06",6.28
"591","2009-05-07",6.47
"592","2009-05-08",6.2
"593","2009-05-11",6.41
"594","2009-05-12",6.5
"595","2009-05-13",6.33
"596","2009-05-14",6.28
"597","2009-05-15",6.3
"598","2009-05-18",6.47
"599","2009-05-19",6.45
"600","2009-05-20",6.43
"601","2009-05-21",6.5
"602","2009-05-22",6.42
"603","2009-05-26",6.46
"604","2009-05-27",6.49
"605","2009-05-28",6.5
"606","2009-05-29",6.63
"607","2009-06-01",6.71
"608","2009-06-02",6.75
"609","2009-06-03",6.6
"610","2009-06-04",6.67
"611","2009-06-05",6.32
"612","2009-06-08",6.65
"613","2009-06-09",6.71
"614","2009-06-10",6.3
"615","2009-06-11",6.75
"616","2009-06-12",6.74
"617","2009-06-15",6.66
"618","2009-06-16",6.62
"619","2009-06-17",6.66
"620","2009-06-18",6.66
"621","2009-06-19",6.7
"622","2009-06-22",6.78
"623","2009-06-23",6.69
"624","2009-06-24",6.64
"625","2009-06-25",6.59
"626","2009-06-26",6.77
"627","2009-06-29",6.7
"628","2009-06-30",6.88
"629","2009-07-01",6.85
"630","2009-07-02",6.32
"631","2009-07-06",6.19
"632","2009-07-07",6.02
"633","2009-07-08",6.2
"634","2009-07-09",6.34
"635","2009-07-10",6.66
"636","2009-07-13",6.73
"637","2009-07-14",6.66
"638","2009-07-15",6.7
"639","2009-07-16",6.73
"640","2009-07-17",6.71
"641","2009-07-20",6.71
"642","2009-07-21",6.79
"643","2009-07-22",6.75
"644","2009-07-23",6.72
"645","2009-07-24",6.73
"646","2009-07-27",6.74
"647","2009-07-28",6.71
"648","2009-07-29",6.75
"649","2009-07-30",6.69
"650","2009-07-31",6.58
"651","2009-08-03",6.6
"652","2009-08-04",6.88
"653","2009-08-05",6.69
"654","2009-08-06",6.62
"655","2009-08-07",6.4
"656","2009-08-10",6.41
"657","2009-08-11",6.5
"658","2009-08-12",6.21
"659","2009-08-13",6.19
"660","2009-08-14",6.31
"661","2009-08-17",6.42
"662","2009-08-18",6.57
"663","2009-08-19",6.65
"664","2009-08-20",6.58
"665","2009-08-21",7
"666","2009-08-24",6.67
"667","2009-08-25",6.71
"668","2009-08-26",6.76
"669","2009-08-27",6.65
"670","2009-08-28",6.7
"671","2009-08-31",6.63
"672","2009-09-01",6.59
"673","2009-09-02",6.42
"674","2009-09-03",6.69
"675","2009-09-04",6.35
"676","2009-09-08",6.74
"677","2009-09-09",6.58
"678","2009-09-10",6.79
"679","2009-09-11",6.66
"680","2009-09-14",6.62
"681","2009-09-15",6.64
"682","2009-09-16",6.76
"683","2009-09-17",6.48
"684","2009-09-18",6.5
"685","2009-09-21",6.76
"686","2009-09-22",6.58
"687","2009-09-23",6.66
"688","2009-09-24",6.66
"689","2009-09-25",6.55
"690","2009-09-28",6.6
"691","2009-09-29",6.5
"692","2009-09-30",6.2
"693","2009-10-01",6.02
"694","2009-10-02",5.57
"695","2009-10-05",5.51
"696","2009-10-06",5.63
"697","2009-10-07",5.47
"698","2009-10-08",5.55
"699","2009-10-09",5.56
"700","2009-10-12",5.72
"701","2009-10-13",5.73
"702","2009-10-14",5.68
"703","2009-10-15",5.6
"704","2009-10-16",5.6
"705","2009-10-19",5.42
"706","2009-10-20",5.43
"707","2009-10-21",5.47
"708","2009-10-22",5.18
"709","2009-10-23",5.13
"710","2009-10-26",5.31
"711","2009-10-27",5.25
"712","2009-10-28",5.36
"713","2009-10-29",5.34
"714","2009-10-30",5.4
"715","2009-11-02",5.5
"716","2009-11-03",5.6
"717","2009-11-04",5.9
"718","2009-11-05",5.56
"719","2009-11-06",5.54
"720","2009-11-09",5.75
"721","2009-11-10",5.99
"722","2009-11-11",6.02
"723","2009-11-12",6.06
"724","2009-11-13",6.11
"725","2009-11-16",5.86
"726","2009-11-17",5.82
"727","2009-11-18",5.77
"728","2009-11-19",5.66
"729","2009-11-20",5.75
"730","2009-11-23",5.82
"731","2009-11-24",6.13
"732","2009-11-25",5.98
"733","2009-11-27",6
"734","2009-11-30",6.15
"735","2009-12-01",6.04
"736","2009-12-02",6.03
"737","2009-12-03",5.88
"738","2009-12-04",5.65
"739","2009-12-07",5.56
"740","2009-12-08",5.67
"741","2009-12-09",5.55
"742","2009-12-10",5.51
"743","2009-12-11",5.55
"744","2009-12-14",5.61
"745","2009-12-15",5.68
"746","2009-12-16",5.73
"747","2009-12-17",5.69
"748","2009-12-18",5.3
"749","2009-12-21",5.63
"750","2009-12-22",5.65
"751","2009-12-23",5.96
"752","2009-12-24",6.24
"753","2009-12-28",6.85
"754","2009-12-29",6.65
"755","2009-12-30",6.94
"756","2009-12-31",7.35
"757","2010-01-04",7.9
"758","2010-01-05",8.03
"759","2010-01-06",7.95
"760","2010-01-07",8.03
"761","2010-01-08",8.15
"762","2010-01-11",8.13
"763","2010-01-12",8.09
"764","2010-01-13",8.14
"765","2010-01-14",8.1
"766","2010-01-15",8.06
"767","2010-01-19",8.07
"768","2010-01-20",8.04
"769","2010-01-21",8.06
"770","2010-01-22",8.01
"771","2010-01-25",7.85
"772","2010-01-26",7.75
"773","2010-01-27",7.78
"774","2010-01-28",7.77
"775","2010-01-29",7.71
"776","2010-02-01",7.71
"777","2010-02-02",7.6
"778","2010-02-03",7.71
"779","2010-02-04",7.76
"780","2010-02-05",7.52
"781","2010-02-08",7.31
"782","2010-02-09",7.36
"783","2010-02-10",7.36
"784","2010-02-11",7.65
"785","2010-02-12",7.6
"786","2010-02-16",7.64
"787","2010-02-17",7.5
"788","2010-02-18",7.54
"789","2010-02-19",7.59
"790","2010-02-22",7.6
"791","2010-02-23",7.63
"792","2010-02-24",7.7
"793","2010-02-25",7.71
"794","2010-02-26",7.82
"795","2010-03-01",7.89
"796","2010-03-02",7.9
"797","2010-03-03",7.87
"798","2010-03-04",7.84
"799","2010-03-05",7.86
"800","2010-03-08",7.87
"801","2010-03-09",7.9
"802","2010-03-10",7.81
"803","2010-03-11",7.81
"804","2010-03-12",7.81
"805","2010-03-15",7.6
"806","2010-03-16",7.53
"807","2010-03-17",7.76
"808","2010-03-18",7.71
"809","2010-03-19",7.8
"810","2010-03-22",7.95
"811","2010-03-23",7.84
"812","2010-03-24",7.8
"813","2010-03-25",7.68
"814","2010-03-26",7.7
"815","2010-03-29",7.66
"816","2010-03-30",7.69
"817","2010-03-31",7.69
"818","2010-04-01",7.7
"819","2010-04-05",7.91
"820","2010-04-06",7.66
"821","2010-04-07",7.75
"822","2010-04-08",7.78
"823","2010-04-09",7.79
"824","2010-04-12",7.9
"825","2010-04-13",7.68
"826","2010-04-14",7.95
"827","2010-04-15",7.96
"828","2010-04-16",7.98
"829","2010-04-19",7.76
"830","2010-04-20",7.75
"831","2010-04-21",7.98
"832","2010-04-22",7.81
"833","2010-04-23",7.71
"834","2010-04-26",7.79
"835","2010-04-27",7.98
"836","2010-04-28",8
"837","2010-04-29",7.87
"838","2010-04-30",7.95
"839","2010-05-03",7.96
"840","2010-05-04",7.95
"841","2010-05-05",7.94
"842","2010-05-06",7.87
"843","2010-05-07",7.8
"844","2010-05-10",7.84
"845","2010-05-11",8.29
"846","2010-05-12",8.73
"847","2010-05-13",8.29
"848","2010-05-14",8.3
"849","2010-05-17",8.75
"850","2010-05-18",8.59
"851","2010-05-19",8.5
"852","2010-05-20",8.12
"853","2010-05-21",8.24
"854","2010-05-24",8.69
"855","2010-05-25",8.5
"856","2010-05-26",8.41
"857","2010-05-27",8.74
"858","2010-05-28",8.58
"859","2010-06-01",8.76
"860","2010-06-02",8.82
"861","2010-06-03",8.67
"862","2010-06-04",8.72
"863","2010-06-07",8.48
"864","2010-06-08",8.35
"865","2010-06-09",8.36
"866","2010-06-10",8.4
"867","2010-06-11",8.36
"868","2010-06-14",8.44
"869","2010-06-15",8.37
"870","2010-06-16",8.35
"871","2010-06-17",8.21
"872","2010-06-18",8
"873","2010-06-21",8.21
"874","2010-06-22",8.01
"875","2010-06-23",8
"876","2010-06-24",7.94
"877","2010-06-25",8
"878","2010-06-28",8.35
"879","2010-06-29",8.2
"880","2010-06-30",7.98
"881","2010-07-01",8.24
"882","2010-07-02",8.11
"883","2010-07-06",8.01
"884","2010-07-07",7.85
"885","2010-07-08",7.87
"886","2010-07-09",7.81
"887","2010-07-12",7.8
"888","2010-07-13",8
"889","2010-07-14",7.87
"890","2010-07-15",8.07
"891","2010-07-16",7.86
"892","2010-07-19",7.86
"893","2010-07-20",8.13
"894","2010-07-21",8.14
"895","2010-07-22",7.91
"896","2010-07-23",8
"897","2010-07-26",8.61
"898","2010-07-27",8.9
"899","2010-07-28",8.95
"900","2010-07-29",8.95
"901","2010-07-30",9.01
"902","2010-08-02",8.73
"903","2010-08-03",8.86
"904","2010-08-04",8.76
"905","2010-08-05",8.83
"906","2010-08-06",8.48
"907","2010-08-09",8.59
"908","2010-08-10",9.1
"909","2010-08-11",9.24
"910","2010-08-12",9.02
"911","2010-08-13",8.97
"912","2010-08-16",8.95
"913","2010-08-17",9
"914","2010-08-18",8.86
"915","2010-08-19",8.86
"916","2010-08-20",8.8
"917","2010-08-23",8.45
"918","2010-08-24",8.23
"919","2010-08-25",8.21
"920","2010-08-26",8.48
"921","2010-08-27",8.77
"922","2010-08-30",8.75
"923","2010-08-31",8.57
"924","2010-09-01",8.54
"925","2010-09-02",8.58
"926","2010-09-03",8.7
"927","2010-09-07",9.17
"928","2010-09-08",9.31
"929","2010-09-09",9.4
"930","2010-09-10",9.35
"931","2010-09-13",9.54
"932","2010-09-14",9.46
"933","2010-09-15",9.3
"934","2010-09-16",9.28
"935","2010-09-17",9.31
"936","2010-09-20",9.39
"937","2010-09-21",9.36
"938","2010-09-22",9.4
"939","2010-09-23",9.42
"940","2010-09-24",9.43
"941","2010-09-27",9.35
"942","2010-09-28",9.43
"943","2010-09-29",9.4
"944","2010-09-30",9.3
"945","2010-10-01",9.41
"946","2010-10-04",9.49
"947","2010-10-05",9.64
"948","2010-10-06",9.88
"949","2010-10-07",9.88
"950","2010-10-08",9.86
"951","2010-10-11",9.88
"952","2010-10-12",9.73
"953","2010-10-13",9.81
"954","2010-10-14",9.69
"955","2010-10-15",9.72
"956","2010-10-18",9.64
"957","2010-10-19",9.51
"958","2010-10-20",9.65
"959","2010-10-21",9.11
"960","2010-10-22",8.27
"961","2010-10-25",7.78
"962","2010-10-26",8.46
"963","2010-10-27",8.5
"964","2010-10-28",8.6
"965","2010-10-29",8.75
"966","2010-11-01",9.32
"967","2010-11-02",9.41
"968","2010-11-03",9.39
"969","2010-11-04",9
"970","2010-11-05",8.89
"971","2010-11-08",9.29
"972","2010-11-09",9.51
"973","2010-11-10",9.38
"974","2010-11-11",9.11
"975","2010-11-12",8.93
"976","2010-11-15",8.99
"977","2010-11-16",8.96
"978","2010-11-17",8.76
"979","2010-11-18",9.03
"980","2010-11-19",9.1
"981","2010-11-22",9.32
"982","2010-11-23",9.1
"983","2010-11-24",8.84
"984","2010-11-26",8.88
"985","2010-11-29",8.93
"986","2010-11-30",8.98
"987","2010-12-01",8.81
"988","2010-12-02",8.42
"989","2010-12-03",8.09
"990","2010-12-06",7.48
"991","2010-12-07",7.56
"992","2010-12-08",7.61
"993","2010-12-09",7.7
"994","2010-12-10",7.68
"995","2010-12-13",7.92
