"","date","RAD"
"89","2007-05-10",125.800003
"90","2007-05-11",127.800003
"91","2007-05-14",125
"92","2007-05-15",123.599998
"93","2007-05-16",124.599998
"94","2007-05-17",125
"95","2007-05-18",127.800003
"96","2007-05-21",127.199997
"97","2007-05-22",129.199997
"98","2007-05-23",129.399994
"99","2007-05-24",126.800003
"100","2007-05-25",129
"101","2007-05-29",126.800003
"102","2007-05-30",126.599998
"103","2007-05-31",126.400002
"104","2007-06-01",127.199997
"105","2007-06-04",131
"106","2007-06-05",134
"107","2007-06-06",133.600006
"108","2007-06-07",130.600006
"109","2007-06-08",131.399994
"110","2007-06-11",130.600006
"111","2007-06-12",126.199997
"112","2007-06-13",125.199997
"113","2007-06-14",123
"114","2007-06-15",122.400002
"115","2007-06-18",122
"116","2007-06-19",121.800003
"117","2007-06-20",122.199997
"118","2007-06-21",123.199997
"119","2007-06-22",121.800003
"120","2007-06-25",122.199997
"121","2007-06-26",121.400002
"122","2007-06-27",123
"123","2007-06-28",124
"124","2007-06-29",127.599998
"125","2007-07-02",127.599998
"126","2007-07-03",127.400002
"127","2007-07-05",126.800003
"128","2007-07-06",127.400002
"129","2007-07-09",125.800003
"130","2007-07-10",123.400002
"131","2007-07-11",122.199997
"132","2007-07-12",122.199997
"133","2007-07-13",124
"134","2007-07-16",121.800003
"135","2007-07-17",122.400002
"136","2007-07-18",121.400002
"137","2007-07-19",119.199997
"138","2007-07-20",118.199997
"139","2007-07-23",116.800003
"140","2007-07-24",115.199997
"141","2007-07-25",115
"142","2007-07-26",111.800003
"143","2007-07-27",107.599998
"144","2007-07-30",109.199997
"145","2007-07-31",110.199997
"146","2007-08-01",110.400002
"147","2007-08-02",109
"148","2007-08-03",107.400002
"149","2007-08-06",102.400002
"150","2007-08-07",101
"151","2007-08-08",105
"152","2007-08-09",102.800003
"153","2007-08-10",102.599998
"154","2007-08-13",102.800003
"155","2007-08-14",102.199997
"156","2007-08-15",98
"157","2007-08-16",96.800003
"158","2007-08-17",97.599998
"159","2007-08-20",98.599998
"160","2007-08-21",99.199997
"161","2007-08-22",99.599998
"162","2007-08-23",100
"163","2007-08-24",102
"164","2007-08-27",101.800003
"165","2007-08-28",100
"166","2007-08-29",101.599998
"167","2007-08-30",101.400002
"168","2007-08-31",101.400002
"169","2007-09-04",102.199997
"170","2007-09-05",100.199997
"171","2007-09-06",102.199997
"172","2007-09-07",100.400002
"173","2007-09-10",99.199997
"174","2007-09-11",99.599998
"175","2007-09-12",95.800003
"176","2007-09-13",97.599998
"177","2007-09-14",100
"178","2007-09-17",97.800003
"179","2007-09-18",99.800003
"180","2007-09-19",101
"181","2007-09-20",101.800003
"182","2007-09-21",98.800003
"183","2007-09-24",101.400002
"184","2007-09-25",98.400002
"185","2007-09-26",101
"186","2007-09-27",96.800003
"187","2007-09-28",92.400002
"188","2007-10-01",89.400002
"189","2007-10-02",87.599998
"190","2007-10-03",89
"191","2007-10-04",90.199997
"192","2007-10-05",91.400002
"193","2007-10-08",90.199997
"194","2007-10-09",89
"195","2007-10-10",85.400002
"196","2007-10-11",86.599998
"197","2007-10-12",86.199997
"198","2007-10-15",84.800003
"199","2007-10-16",82.599998
"200","2007-10-17",80.599998
"201","2007-10-18",80
"202","2007-10-19",80.199997
"203","2007-10-22",80.400002
"204","2007-10-23",80.400002
"205","2007-10-24",80.400002
"206","2007-10-25",80.199997
"207","2007-10-26",79.400002
"208","2007-10-29",78.599998
"209","2007-10-30",77.199997
"210","2007-10-31",78.199997
"211","2007-11-01",76.400002
"212","2007-11-02",77
"213","2007-11-05",76.599998
"214","2007-11-06",77.199997
"215","2007-11-07",73.199997
"216","2007-11-08",74.800003
"217","2007-11-09",74.599998
"218","2007-11-12",76.400002
"219","2007-11-13",76.800003
"220","2007-11-14",75.800003
"221","2007-11-15",72.400002
"222","2007-11-16",72
"223","2007-11-19",70.400002
"224","2007-11-20",69.800003
"225","2007-11-21",70.199997
"226","2007-11-23",69.599998
"227","2007-11-26",71.800003
"228","2007-11-27",70.599998
"229","2007-11-28",70.800003
"230","2007-11-29",70.599998
"231","2007-11-30",74.400002
"232","2007-12-03",76.199997
"233","2007-12-04",73.800003
"234","2007-12-05",72.800003
"235","2007-12-06",75.400002
"236","2007-12-07",81.199997
"237","2007-12-10",88.199997
"238","2007-12-11",85
"239","2007-12-12",82.199997
"240","2007-12-13",81.400002
"241","2007-12-14",80.199997
"242","2007-12-17",80.599998
"243","2007-12-18",80.800003
"244","2007-12-19",82
"245","2007-12-20",56
"246","2007-12-21",59.599998
"247","2007-12-24",59
"248","2007-12-26",59.400002
"249","2007-12-27",57.200001
"250","2007-12-28",56.200001
"251","2007-12-31",55.799999
"252","2008-01-02",53.799999
"253","2008-01-03",45.599998
"254","2008-01-04",43
"255","2008-01-07",42.200001
"256","2008-01-08",41.400002
"257","2008-01-09",39
"258","2008-01-10",43.799999
"259","2008-01-11",44.400002
"260","2008-01-14",43.599998
"261","2008-01-15",42.599998
"262","2008-01-16",40.200001
"263","2008-01-17",39.599998
"264","2008-01-18",41
"265","2008-01-22",40.799999
"266","2008-01-23",43.799999
"267","2008-01-24",47.799999
"268","2008-01-25",45.400002
"269","2008-01-28",49.200001
"270","2008-01-29",52
"271","2008-01-30",54.400002
"272","2008-01-31",59
"273","2008-02-01",64.800003
"274","2008-02-04",62.200001
"275","2008-02-05",59.400002
"276","2008-02-06",52
"277","2008-02-07",54.599998
"278","2008-02-08",53
"279","2008-02-11",53
"280","2008-02-12",54
"281","2008-02-13",54
"282","2008-02-14",51.200001
"283","2008-02-15",50.599998
"284","2008-02-19",50.599998
"285","2008-02-20",52.200001
"286","2008-02-21",51.599998
"287","2008-02-22",52.200001
"288","2008-02-25",52.200001
"289","2008-02-26",55.599998
"290","2008-02-27",54.400002
"291","2008-02-28",55.400002
"292","2008-02-29",53.400002
"293","2008-03-03",53.200001
"294","2008-03-04",53.400002
"295","2008-03-05",56.599998
"296","2008-03-06",52
"297","2008-03-07",50
"298","2008-03-10",49.799999
"299","2008-03-11",49.799999
"300","2008-03-12",50.400002
"301","2008-03-13",51
"302","2008-03-14",49.200001
"303","2008-03-17",47.200001
"304","2008-03-18",49.400002
"305","2008-03-19",50
"306","2008-03-20",50.799999
"307","2008-03-24",53
"308","2008-03-25",56
"309","2008-03-26",59.799999
"310","2008-03-27",55.400002
"311","2008-03-28",58.200001
"312","2008-03-31",58.799999
"313","2008-04-01",58.599998
"314","2008-04-02",59.599998
"315","2008-04-03",57.799999
"316","2008-04-04",59.799999
"317","2008-04-07",59.200001
"318","2008-04-08",56.599998
"319","2008-04-09",54.799999
"320","2008-04-10",52
"321","2008-04-11",50.599998
"322","2008-04-14",45.799999
"323","2008-04-15",48.599998
"324","2008-04-16",49.799999
"325","2008-04-17",50.200001
"326","2008-04-18",50.400002
"327","2008-04-21",50
"328","2008-04-22",51.599998
"329","2008-04-23",52.599998
"330","2008-04-24",52.200001
"331","2008-04-25",52
"332","2008-04-28",53
"333","2008-04-29",52.599998
"334","2008-04-30",54
"335","2008-05-01",52.599998
"336","2008-05-02",50
"337","2008-05-05",53
"338","2008-05-06",53.200001
"339","2008-05-07",51.200001
"340","2008-05-08",50.400002
"341","2008-05-09",47.400002
"342","2008-05-12",46.400002
"343","2008-05-13",48
"344","2008-05-14",48.599998
"345","2008-05-15",47.799999
"346","2008-05-16",48.799999
"347","2008-05-19",47
"348","2008-05-20",47
"349","2008-05-21",46
"350","2008-05-22",40.599998
"351","2008-05-23",42
"352","2008-05-27",44
"353","2008-05-28",43.200001
"354","2008-05-29",42.799999
"355","2008-05-30",45
"356","2008-06-02",44.400002
"357","2008-06-03",44.400002
"358","2008-06-04",43.799999
"359","2008-06-05",46.400002
"360","2008-06-06",44.400002
"361","2008-06-09",43
"362","2008-06-10",43.200001
"363","2008-06-11",40.799999
"364","2008-06-12",41
"365","2008-06-13",41.599998
"366","2008-06-16",41.200001
"367","2008-06-17",40.599998
"368","2008-06-18",39
"369","2008-06-19",38.200001
"370","2008-06-20",39.200001
"371","2008-06-23",37
"372","2008-06-24",34.400002
"373","2008-06-25",35
"374","2008-06-26",27
"375","2008-06-27",29.6
"376","2008-06-30",31.799999
"377","2008-07-01",31.200001
"378","2008-07-02",27.200001
"379","2008-07-03",27
"380","2008-07-07",25.6
"381","2008-07-08",25.799999
"382","2008-07-09",26
"383","2008-07-10",24
"384","2008-07-11",20.6
"385","2008-07-14",20.200001
"386","2008-07-15",23
"387","2008-07-16",28.4
"388","2008-07-17",29
"389","2008-07-18",26
"390","2008-07-21",27.200001
"391","2008-07-22",28.200001
"392","2008-07-23",28.4
"393","2008-07-24",26.6
"394","2008-07-25",24
"395","2008-07-28",25.200001
"396","2008-07-29",26
"397","2008-07-30",24.4
"398","2008-07-31",25.6
"399","2008-08-01",26.4
"400","2008-08-04",26.4
"401","2008-08-05",26.6
"402","2008-08-06",25.6
"403","2008-08-07",26.200001
"404","2008-08-08",26.799999
"405","2008-08-11",26.6
"406","2008-08-12",25.6
"407","2008-08-13",25.799999
"408","2008-08-14",25
"409","2008-08-15",25.4
"410","2008-08-18",25.6
"411","2008-08-19",25
"412","2008-08-20",24.6
"413","2008-08-21",24
"414","2008-08-22",24.200001
"415","2008-08-25",23.799999
"416","2008-08-26",24.200001
"417","2008-08-27",24
"418","2008-08-28",24
"419","2008-08-29",24.200001
"420","2008-09-02",24.200001
"421","2008-09-03",24
"422","2008-09-04",23.4
"423","2008-09-05",22.200001
"424","2008-09-08",22
"425","2008-09-09",22
"426","2008-09-10",20
"427","2008-09-11",19.6
"428","2008-09-12",19.799999
"429","2008-09-15",20
"430","2008-09-16",19.799999
"431","2008-09-17",18.6
"432","2008-09-18",20
"433","2008-09-19",20.6
"434","2008-09-22",19.6
"435","2008-09-23",19.200001
"436","2008-09-24",19.200001
"437","2008-09-25",18.4
"438","2008-09-26",18.200001
"439","2008-09-29",16.200001
"440","2008-09-30",16.799999
"441","2008-10-01",19
"442","2008-10-02",17.799999
"443","2008-10-03",17.200001
"444","2008-10-06",17.200001
"445","2008-10-07",15
"446","2008-10-08",13.8
"447","2008-10-09",10.4
"448","2008-10-10",11
"449","2008-10-13",13.4
"450","2008-10-14",17.200001
"451","2008-10-15",15.8
"452","2008-10-16",15.6
"453","2008-10-17",14.2
"454","2008-10-20",14.6
"455","2008-10-21",12.6
"456","2008-10-22",11
"457","2008-10-23",11
"458","2008-10-24",9.8
"459","2008-10-27",9
"460","2008-10-28",10
"461","2008-10-29",9.4
"462","2008-10-30",9.8
"463","2008-10-31",9.8
"464","2008-11-03",10.2
"465","2008-11-04",10
"466","2008-11-05",10
"467","2008-11-06",8.8
"468","2008-11-07",8.6
"469","2008-11-10",8.6
"470","2008-11-11",8
"471","2008-11-12",7.4
"472","2008-11-13",7.4
"473","2008-11-14",7
"474","2008-11-17",6.4
"475","2008-11-18",7.8
"476","2008-11-19",6.4
"477","2008-11-20",6
"478","2008-11-21",6.2
"479","2008-11-24",7.4
"480","2008-11-25",8.2
"481","2008-11-26",9.4
"482","2008-11-28",10.4
"483","2008-12-01",7.8
"484","2008-12-02",9.4
"485","2008-12-03",9.4
"486","2008-12-04",9.2
"487","2008-12-05",8
"488","2008-12-08",9
"489","2008-12-09",8.6
"490","2008-12-10",9.4
"491","2008-12-11",9.4
"492","2008-12-12",9.2
"493","2008-12-15",9.4
"494","2008-12-16",9.6
"495","2008-12-17",10.2
"496","2008-12-18",9.4
"497","2008-12-19",7
"498","2008-12-22",7.8
"499","2008-12-23",7.2
"500","2008-12-24",7
"501","2008-12-26",6.6
"502","2008-12-29",6.6
"503","2008-12-30",6.6
"504","2008-12-31",6.2
"505","2009-01-02",6.8
"506","2009-01-05",7
"507","2009-01-06",7
"508","2009-01-07",7
"509","2009-01-08",7
"510","2009-01-09",6.8
"511","2009-01-12",6.6
"512","2009-01-13",7.4
"513","2009-01-14",7
"514","2009-01-15",6.6
"515","2009-01-16",8.6
"516","2009-01-20",6.6
"517","2009-01-21",6.2
"518","2009-01-22",6
"519","2009-01-23",6.2
"520","2009-01-26",6.2
"521","2009-01-27",6
"522","2009-01-28",6
"523","2009-01-29",5.4
"524","2009-01-30",5.6
"525","2009-02-02",5.2
"526","2009-02-03",5.4
"527","2009-02-04",5
"528","2009-02-05",5.2
"529","2009-02-06",6
"530","2009-02-09",5.6
"531","2009-02-10",5.6
"532","2009-02-11",5.8
"533","2009-02-12",5.8
"534","2009-02-13",5.6
"535","2009-02-17",5
"536","2009-02-18",4.8
"537","2009-02-19",5.2
"538","2009-02-20",4.6
"539","2009-02-23",4
"540","2009-02-24",5.2
"541","2009-02-25",5
"542","2009-02-26",4.6
"543","2009-02-27",5.6
"544","2009-03-02",4.6
"545","2009-03-03",4.8
"546","2009-03-04",5.2
"547","2009-03-05",4.2
"548","2009-03-06",4.4
"549","2009-03-09",4.2
"550","2009-03-10",5
"551","2009-03-11",4.4
"552","2009-03-12",5
"553","2009-03-13",4.8
"554","2009-03-16",5.4
"555","2009-03-17",5.4
"556","2009-03-18",6
"557","2009-03-19",7
"558","2009-03-20",7.6
"559","2009-03-23",8.4
"560","2009-03-24",8
"561","2009-03-25",8.6
"562","2009-03-26",8.6
"563","2009-03-27",8.2
"564","2009-03-30",7
"565","2009-03-31",7.2
"566","2009-04-01",7.8
"567","2009-04-02",9
"568","2009-04-03",9.2
"569","2009-04-06",8.6
"570","2009-04-07",8
"571","2009-04-08",8.4
"572","2009-04-09",8.8
"573","2009-04-13",8.4
"574","2009-04-14",8.2
"575","2009-04-15",8.2
"576","2009-04-16",9.4
"577","2009-04-17",13.2
"578","2009-04-20",12.2
"579","2009-04-21",12.2
"580","2009-04-22",12.4
"581","2009-04-23",13.4
"582","2009-04-24",17.6
"583","2009-04-27",19
"584","2009-04-28",17
"585","2009-04-29",17.200001
"586","2009-04-30",18
"587","2009-05-01",18.4
"588","2009-05-04",19
"589","2009-05-05",18.6
"590","2009-05-06",18.799999
"591","2009-05-07",17.6
"592","2009-05-08",18
"593","2009-05-11",21.200001
"594","2009-05-12",23
"595","2009-05-13",21.799999
"596","2009-05-14",20
"597","2009-05-15",20.799999
"598","2009-05-18",20.799999
"599","2009-05-19",20.799999
"600","2009-05-20",21
"601","2009-05-21",20.6
"602","2009-05-22",20
"603","2009-05-26",20.6
"604","2009-05-27",21.4
"605","2009-05-28",24.4
"606","2009-05-29",23.200001
"607","2009-06-01",26
"608","2009-06-02",28.6
"609","2009-06-03",27.799999
"610","2009-06-04",33.200001
"611","2009-06-05",34.799999
"612","2009-06-08",32.799999
"613","2009-06-09",32
"614","2009-06-10",30.4
"615","2009-06-11",31.4
"616","2009-06-12",30.799999
"617","2009-06-15",28.799999
"618","2009-06-16",29
"619","2009-06-17",26.799999
"620","2009-06-18",24.799999
"621","2009-06-19",25.799999
"622","2009-06-22",25.200001
"623","2009-06-23",25.200001
"624","2009-06-24",24.4
"625","2009-06-25",24.799999
"626","2009-06-26",24.799999
"627","2009-06-29",29
"628","2009-06-30",30.200001
"629","2009-07-01",30.799999
"630","2009-07-02",27
"631","2009-07-06",26.799999
"632","2009-07-07",26
"633","2009-07-08",26.200001
"634","2009-07-09",26.200001
"635","2009-07-10",25.200001
"636","2009-07-13",26.799999
"637","2009-07-14",26
"638","2009-07-15",26.6
"639","2009-07-16",26.799999
"640","2009-07-17",25.4
"641","2009-07-20",25.6
"642","2009-07-21",26
"643","2009-07-22",26.4
"644","2009-07-23",27.200001
"645","2009-07-24",26.799999
"646","2009-07-27",28.799999
"647","2009-07-28",28.4
"648","2009-07-29",27.799999
"649","2009-07-30",31
"650","2009-07-31",29.200001
"651","2009-08-03",34
"652","2009-08-04",33
"653","2009-08-05",32.200001
"654","2009-08-06",31.200001
"655","2009-08-07",33
"656","2009-08-10",33
"657","2009-08-11",31.4
"658","2009-08-12",32
"659","2009-08-13",33.200001
"660","2009-08-14",34
"661","2009-08-17",31.4
"662","2009-08-18",32.200001
"663","2009-08-19",32.200001
"664","2009-08-20",31.6
"665","2009-08-21",32
"666","2009-08-24",31.200001
"667","2009-08-25",31.4
"668","2009-08-26",31.6
"669","2009-08-27",32
"670","2009-08-28",31.4
"671","2009-08-31",30.799999
"672","2009-09-01",30.4
"673","2009-09-02",30.799999
"674","2009-09-03",31.4
"675","2009-09-04",30.4
"676","2009-09-08",29.799999
"677","2009-09-09",33
"678","2009-09-10",34.200001
"679","2009-09-11",34
"680","2009-09-14",34.799999
"681","2009-09-15",36.400002
"682","2009-09-16",41.599998
"683","2009-09-17",44.799999
"684","2009-09-18",43.400002
"685","2009-09-21",41.599998
"686","2009-09-22",39.799999
"687","2009-09-23",39
"688","2009-09-24",34.200001
"689","2009-09-25",31.4
"690","2009-09-28",31.6
"691","2009-09-29",32.599998
"692","2009-09-30",32.799999
"693","2009-10-01",30.200001
"694","2009-10-02",28.200001
"695","2009-10-05",29.6
"696","2009-10-06",30
"697","2009-10-07",30
"698","2009-10-08",32
"699","2009-10-09",31.200001
"700","2009-10-12",30.200001
"701","2009-10-13",31
"702","2009-10-14",31.6
"703","2009-10-15",31.799999
"704","2009-10-16",31.6
"705","2009-10-19",31
"706","2009-10-20",29.799999
"707","2009-10-21",28.6
"708","2009-10-22",28
"709","2009-10-23",26.200001
"710","2009-10-26",26
"711","2009-10-27",26.6
"712","2009-10-28",25.200001
"713","2009-10-29",26.6
"714","2009-10-30",25.799999
"715","2009-11-02",25.4
"716","2009-11-03",25.6
"717","2009-11-04",26.4
"718","2009-11-05",26.4
"719","2009-11-06",27
"720","2009-11-09",27.6
"721","2009-11-10",27.200001
"722","2009-11-11",26.4
"723","2009-11-12",25.6
"724","2009-11-13",25.799999
"725","2009-11-16",26.4
"726","2009-11-17",26.6
"727","2009-11-18",26.6
"728","2009-11-19",26.799999
"729","2009-11-20",25.6
"730","2009-11-23",25.6
"731","2009-11-24",26.4
"732","2009-11-25",26
"733","2009-11-27",25.4
"734","2009-11-30",25.6
"735","2009-12-01",25.4
"736","2009-12-02",25.4
"737","2009-12-03",26
"738","2009-12-04",26.200001
"739","2009-12-07",25.6
"740","2009-12-08",25.6
"741","2009-12-09",25.200001
"742","2009-12-10",26.200001
"743","2009-12-11",25.799999
"744","2009-12-14",25.799999
"745","2009-12-15",26.799999
"746","2009-12-16",26.6
"747","2009-12-17",30
"748","2009-12-18",30.799999
"749","2009-12-21",30.6
"750","2009-12-22",30.799999
"751","2009-12-23",29.6
"752","2009-12-24",29
"753","2009-12-28",28.4
"754","2009-12-29",30.200001
"755","2009-12-30",29.6
"756","2009-12-31",30.200001
"757","2010-01-04",29.799999
"758","2010-01-05",31.4
"759","2010-01-06",33.200001
"760","2010-01-07",32.599998
"761","2010-01-08",32.599998
"762","2010-01-11",32
"763","2010-01-12",30.6
"764","2010-01-13",30.200001
"765","2010-01-14",30.4
"766","2010-01-15",30.799999
"767","2010-01-19",30.200001
"768","2010-01-20",30
"769","2010-01-21",30.4
"770","2010-01-22",29.200001
"771","2010-01-25",28.4
"772","2010-01-26",28
"773","2010-01-27",27.6
"774","2010-01-28",27
"775","2010-01-29",27.200001
"776","2010-02-01",27
"777","2010-02-02",27
"778","2010-02-03",27
"779","2010-02-04",26.6
"780","2010-02-05",26.200001
"781","2010-02-08",25.799999
"782","2010-02-09",26.200001
"783","2010-02-10",26.6
"784","2010-02-11",26
"785","2010-02-12",26.6
"786","2010-02-16",26.200001
"787","2010-02-17",27.799999
"788","2010-02-18",30.799999
"789","2010-02-19",30.6
"790","2010-02-22",30.6
"791","2010-02-23",30.200001
"792","2010-02-24",30
"793","2010-02-25",30.200001
"794","2010-02-26",30.4
"795","2010-03-01",30.200001
"796","2010-03-02",31.200001
"797","2010-03-03",30.6
"798","2010-03-04",30.200001
"799","2010-03-05",30.200001
"800","2010-03-08",30
"801","2010-03-09",30.4
"802","2010-03-10",30.799999
"803","2010-03-11",31.4
"804","2010-03-12",31.6
"805","2010-03-15",31.4
"806","2010-03-16",31.4
"807","2010-03-17",31.200001
"808","2010-03-18",31.200001
"809","2010-03-19",33
"810","2010-03-22",32.799999
"811","2010-03-23",33.200001
"812","2010-03-24",34.400002
"813","2010-03-25",33
"814","2010-03-26",33.599998
"815","2010-03-29",34.799999
"816","2010-03-30",33.799999
"817","2010-03-31",30
"818","2010-04-01",29.799999
"819","2010-04-05",28.799999
"820","2010-04-06",29
"821","2010-04-07",28.4
"822","2010-04-08",27
"823","2010-04-09",27.200001
"824","2010-04-12",27
"825","2010-04-13",26.799999
"826","2010-04-14",27.200001
"827","2010-04-15",27.6
"828","2010-04-16",27.200001
"829","2010-04-19",27.4
"830","2010-04-20",28
"831","2010-04-21",28.4
"832","2010-04-22",28.6
"833","2010-04-23",28.4
"834","2010-04-26",29
"835","2010-04-27",28.6
"836","2010-04-28",28.799999
"837","2010-04-29",29.6
"838","2010-04-30",29.6
"839","2010-05-03",29.4
"840","2010-05-04",28.200001
"841","2010-05-05",28.200001
"842","2010-05-06",26.6
"843","2010-05-07",25.799999
"844","2010-05-10",26.799999
"845","2010-05-11",27
"846","2010-05-12",27
"847","2010-05-13",26
"848","2010-05-14",25.200001
"849","2010-05-17",24.799999
"850","2010-05-18",24.799999
"851","2010-05-19",24
"852","2010-05-20",22
"853","2010-05-21",22.6
"854","2010-05-24",22.200001
"855","2010-05-25",21.6
"856","2010-05-26",22.6
"857","2010-05-27",23.799999
"858","2010-05-28",23
"859","2010-06-01",23
"860","2010-06-02",23.6
"861","2010-06-03",23.6
"862","2010-06-04",22.200001
"863","2010-06-07",21.4
"864","2010-06-08",21.4
"865","2010-06-09",22.200001
"866","2010-06-10",22.200001
"867","2010-06-11",22.799999
"868","2010-06-14",22
"869","2010-06-15",22.6
"870","2010-06-16",22.200001
"871","2010-06-17",22
"872","2010-06-18",22
"873","2010-06-21",20.799999
"874","2010-06-22",20.200001
"875","2010-06-23",21.4
"876","2010-06-24",20.4
"877","2010-06-25",20.200001
"878","2010-06-28",21.200001
"879","2010-06-29",20
"880","2010-06-30",19.6
"881","2010-07-01",18.6
"882","2010-07-02",18.4
"883","2010-07-06",17.6
"884","2010-07-07",17.799999
"885","2010-07-08",19
"886","2010-07-09",19.4
"887","2010-07-12",19.4
"888","2010-07-13",19.799999
"889","2010-07-14",19.6
"890","2010-07-15",19.6
"891","2010-07-16",19
"892","2010-07-19",18.6
"893","2010-07-20",18.4
"894","2010-07-21",18.200001
"895","2010-07-22",18.200001
"896","2010-07-23",19.6
"897","2010-07-26",19.799999
"898","2010-07-27",19.6
"899","2010-07-28",19.4
"900","2010-07-29",19.200001
"901","2010-07-30",19.799999
"902","2010-08-02",20
"903","2010-08-03",19.4
"904","2010-08-04",19
"905","2010-08-05",19.4
"906","2010-08-06",19.200001
"907","2010-08-09",21
"908","2010-08-10",20
"909","2010-08-11",19.6
"910","2010-08-12",18.6
"911","2010-08-13",19
"912","2010-08-16",18.6
"913","2010-08-17",18.799999
"914","2010-08-18",19.6
"915","2010-08-19",19
"916","2010-08-20",19
"917","2010-08-23",18.4
"918","2010-08-24",18.200001
"919","2010-08-25",18.200001
"920","2010-08-26",17.799999
"921","2010-08-27",17.799999
"922","2010-08-30",17.4
"923","2010-08-31",17.4
"924","2010-09-01",18
"925","2010-09-02",18.200001
"926","2010-09-03",18.799999
"927","2010-09-07",18.799999
"928","2010-09-08",19
"929","2010-09-09",19.4
"930","2010-09-10",20
"931","2010-09-13",20.799999
"932","2010-09-14",20.200001
"933","2010-09-15",20.4
"934","2010-09-16",20
"935","2010-09-17",20.200001
"936","2010-09-20",20.4
"937","2010-09-21",20.799999
"938","2010-09-22",22
"939","2010-09-23",19
"940","2010-09-24",19
"941","2010-09-27",18.799999
"942","2010-09-28",18.799999
"943","2010-09-29",18.799999
"944","2010-09-30",18.799999
"945","2010-10-01",18.799999
"946","2010-10-04",18.200001
"947","2010-10-05",18.799999
"948","2010-10-06",18.6
"949","2010-10-07",18.6
"950","2010-10-08",19
"951","2010-10-11",18.6
"952","2010-10-12",18.6
"953","2010-10-13",17.799999
"954","2010-10-14",17.799999
"955","2010-10-15",17.799999
"956","2010-10-18",18
"957","2010-10-19",18
"958","2010-10-20",18.200001
"959","2010-10-21",19
"960","2010-10-22",19.200001
"961","2010-10-25",19.200001
"962","2010-10-26",18.4
"963","2010-10-27",18.6
"964","2010-10-28",18.4
"965","2010-10-29",18.200001
"966","2010-11-01",18.4
"967","2010-11-02",18.799999
"968","2010-11-03",18.799999
"969","2010-11-04",19.200001
"970","2010-11-05",19.200001
"971","2010-11-08",19.4
"972","2010-11-09",19
"973","2010-11-10",19.200001
"974","2010-11-11",19.200001
"975","2010-11-12",18.6
"976","2010-11-15",18.4
"977","2010-11-16",18.200001
"978","2010-11-17",18.200001
"979","2010-11-18",18.4
"980","2010-11-19",18.200001
"981","2010-11-22",18.6
"982","2010-11-23",18.6
"983","2010-11-24",19
"984","2010-11-26",18.799999
"985","2010-11-29",18.4
"986","2010-11-30",18.799999
"987","2010-12-01",18.6
"988","2010-12-02",19.200001
"989","2010-12-03",18.799999
"990","2010-12-06",18.799999
"991","2010-12-07",18.799999
"992","2010-12-08",18.4
"993","2010-12-09",18.4
"994","2010-12-10",18.200001
"995","2010-12-13",18.200001
"996","2010-12-14",18.4
