"","date","ATHX"
"1007","2011-06-08",2.58
"1008","2011-06-09",2.66
"1009","2011-06-10",2.76
"1010","2011-06-13",2.76
"1011","2011-06-14",2.68
"1012","2011-06-15",2.6
"1013","2011-06-16",2.69
"1014","2011-06-17",2.69
"1015","2011-06-20",2.61
"1016","2011-06-21",2.65
"1017","2011-06-22",2.67
"1018","2011-06-23",2.63
"1019","2011-06-24",2.74
"1020","2011-06-27",2.72
"1021","2011-06-28",2.72
"1022","2011-06-29",2.74
"1023","2011-06-30",2.71
"1024","2011-07-01",2.7
"1025","2011-07-05",2.72
"1026","2011-07-06",2.76
"1027","2011-07-07",2.75
"1028","2011-07-08",2.84
"1029","2011-07-11",2.83
"1030","2011-07-12",2.83
"1031","2011-07-13",2.78
"1032","2011-07-14",2.77
"1033","2011-07-15",2.76
"1034","2011-07-18",2.69
"1035","2011-07-19",2.66
"1036","2011-07-20",2.67
"1037","2011-07-21",2.7
"1038","2011-07-22",2.74
"1039","2011-07-25",2.81
"1040","2011-07-26",2.8
"1041","2011-07-27",2.72
"1042","2011-07-28",2.67
"1043","2011-07-29",2.74
"1044","2011-08-01",2.72
"1045","2011-08-02",2.6
"1046","2011-08-03",2.55
"1047","2011-08-04",2.4
"1048","2011-08-05",2.22
"1049","2011-08-08",1.83
"1050","2011-08-09",2.11
"1051","2011-08-10",1.92
"1052","2011-08-11",1.99
"1053","2011-08-12",2.03
"1054","2011-08-15",2.07
"1055","2011-08-16",2.01
"1056","2011-08-17",1.97
"1057","2011-08-18",1.83
"1058","2011-08-19",1.87
"1059","2011-08-22",1.84
"1060","2011-08-23",1.88
"1061","2011-08-24",1.89
"1062","2011-08-25",2.03
"1063","2011-08-26",2.12
"1064","2011-08-29",2.23
"1065","2011-08-30",2.21
"1066","2011-08-31",2.25
"1067","2011-09-01",2.17
"1068","2011-09-02",1.99
"1069","2011-09-06",1.98
"1070","2011-09-07",1.97
"1071","2011-09-08",2.04
"1072","2011-09-09",2.03
"1073","2011-09-12",2
"1074","2011-09-13",2.02
"1075","2011-09-14",1.97
"1076","2011-09-15",1.96
"1077","2011-09-16",1.93
"1078","2011-09-19",1.92
"1079","2011-09-20",1.93
"1080","2011-09-21",1.91
"1081","2011-09-22",1.81
"1082","2011-09-23",1.79
"1083","2011-09-26",1.8
"1084","2011-09-27",1.79
"1085","2011-09-28",1.78
"1086","2011-09-29",1.75
"1087","2011-09-30",1.76
"1088","2011-10-03",1.71
"1089","2011-10-04",1.55
"1090","2011-10-05",1.56
"1091","2011-10-06",1.61
"1092","2011-10-07",1.61
"1093","2011-10-10",1.68
"1094","2011-10-11",1.62
"1095","2011-10-12",1.59
"1096","2011-10-13",1.54
"1097","2011-10-14",1.51
"1098","2011-10-17",1.45
"1099","2011-10-18",1.44
"1100","2011-10-19",1.39
"1101","2011-10-20",1.35
"1102","2011-10-21",1.39
"1103","2011-10-24",1.38
"1104","2011-10-25",1.35
"1105","2011-10-26",1.36
"1106","2011-10-27",1.44
"1107","2011-10-28",1.54
"1108","2011-10-31",1.5
"1109","2011-11-01",1.49
"1110","2011-11-02",1.39
"1111","2011-11-03",1.4
"1112","2011-11-04",1.41
"1113","2011-11-07",1.38
"1114","2011-11-08",1.4
"1115","2011-11-09",1.36
"1116","2011-11-10",1.39
"1117","2011-11-11",1.37
"1118","2011-11-14",1.33
"1119","2011-11-15",1.3
"1120","2011-11-16",1.28
"1121","2011-11-17",1.22
"1122","2011-11-18",1.18
"1123","2011-11-21",1.21
"1124","2011-11-22",1.23
"1125","2011-11-23",1.24
"1126","2011-11-25",1.22
"1127","2011-11-28",1.24
"1128","2011-11-29",1.27
"1129","2011-11-30",1.29
"1130","2011-12-01",1.32
"1131","2011-12-02",1.66
"1132","2011-12-05",2.17
"1133","2011-12-06",2.08
"1134","2011-12-07",2.11
"1135","2011-12-08",2.06
"1136","2011-12-09",2.03
"1137","2011-12-12",2.16
"1138","2011-12-13",1.99
"1139","2011-12-14",1.89
"1140","2011-12-15",1.92
"1141","2011-12-16",1.76
"1142","2011-12-19",1.77
"1143","2011-12-20",1.86
"1144","2011-12-21",1.83
"1145","2011-12-22",1.77
"1146","2011-12-23",1.78
"1147","2011-12-27",1.81
"1148","2011-12-28",1.76
"1149","2011-12-29",1.74
"1150","2011-12-30",1.73
"1151","2012-01-03",1.86
"1152","2012-01-04",1.97
"1153","2012-01-05",2.13
"1154","2012-01-06",2.04
"1155","2012-01-09",2.08
"1156","2012-01-10",2.14
"1157","2012-01-11",2.13
"1158","2012-01-12",2.05
"1159","2012-01-13",2.11
"1160","2012-01-17",2.04
"1161","2012-01-18",2.08
"1162","2012-01-19",2.1
"1163","2012-01-20",2.01
"1164","2012-01-23",2.02
"1165","2012-01-24",1.88
"1166","2012-01-25",1.86
"1167","2012-01-26",1.88
"1168","2012-01-27",1.93
"1169","2012-01-30",1.86
"1170","2012-01-31",1.87
"1171","2012-02-01",1.83
"1172","2012-02-02",1.87
"1173","2012-02-03",1.9
"1174","2012-02-06",1.93
"1175","2012-02-07",1.92
"1176","2012-02-08",1.89
"1177","2012-02-09",1.88
"1178","2012-02-10",1.85
"1179","2012-02-13",1.9
"1180","2012-02-14",1.85
"1181","2012-02-15",1.84
"1182","2012-02-16",1.88
"1183","2012-02-17",1.89
"1184","2012-02-21",1.89
"1185","2012-02-22",1.92
"1186","2012-02-23",1.99
"1187","2012-02-24",2.03
"1188","2012-02-27",1.98
"1189","2012-02-28",1.95
"1190","2012-02-29",2.02
"1191","2012-03-01",2.12
"1192","2012-03-02",2.03
"1193","2012-03-05",1.91
"1194","2012-03-06",1.86
"1195","2012-03-07",1.87
"1196","2012-03-08",1.94
"1197","2012-03-09",1.74
"1198","2012-03-12",1.7
"1199","2012-03-13",1.64
"1200","2012-03-14",1.66
"1201","2012-03-15",1.59
"1202","2012-03-16",1.8
"1203","2012-03-19",1.67
"1204","2012-03-20",1.61
"1205","2012-03-21",1.69
"1206","2012-03-22",1.73
"1207","2012-03-23",1.68
"1208","2012-03-26",1.67
"1209","2012-03-27",1.67
"1210","2012-03-28",1.64
"1211","2012-03-29",1.57
"1212","2012-03-30",1.55
"1213","2012-04-02",1.51
"1214","2012-04-03",1.53
"1215","2012-04-04",1.57
"1216","2012-04-05",1.57
"1217","2012-04-09",1.62
"1218","2012-04-10",1.49
"1219","2012-04-11",1.43
"1220","2012-04-12",1.4
"1221","2012-04-13",1.4
"1222","2012-04-16",1.36
"1223","2012-04-17",1.39
"1224","2012-04-18",1.43
"1225","2012-04-19",1.4
"1226","2012-04-20",1.37
"1227","2012-04-23",1.37
"1228","2012-04-24",1.35
"1229","2012-04-25",1.39
"1230","2012-04-26",1.35
"1231","2012-04-27",1.38
"1232","2012-04-30",1.39
"1233","2012-05-01",1.39
"1234","2012-05-02",1.39
"1235","2012-05-03",1.37
"1236","2012-05-04",1.33
"1237","2012-05-07",1.3
"1238","2012-05-08",1.28
"1239","2012-05-09",1.25
"1240","2012-05-10",1.44
"1241","2012-05-11",1.47
"1242","2012-05-14",1.49
"1243","2012-05-15",1.46
"1244","2012-05-16",1.42
"1245","2012-05-17",1.42
"1246","2012-05-18",1.36
"1247","2012-05-21",1.39
"1248","2012-05-22",1.4
"1249","2012-05-23",1.35
"1250","2012-05-24",1.42
"1251","2012-05-25",1.4
"1252","2012-05-29",1.42
"1253","2012-05-30",1.42
"1254","2012-05-31",1.48
"1255","2012-06-01",1.41
"1256","2012-06-04",1.39
"1257","2012-06-05",1.42
"1258","2012-06-06",1.42
"1259","2012-06-07",1.39
"1260","2012-06-08",1.43
"1261","2012-06-11",1.43
"1262","2012-06-12",1.42
"1263","2012-06-13",1.41
"1264","2012-06-14",1.48
"1265","2012-06-15",1.4
"1266","2012-06-18",1.4
"1267","2012-06-19",1.42
"1268","2012-06-20",1.43
"1269","2012-06-21",1.44
"1270","2012-06-22",1.44
"1271","2012-06-25",1.43
"1272","2012-06-26",1.47
"1273","2012-06-27",1.55
"1274","2012-06-28",1.61
"1275","2012-06-29",1.61
"1276","2012-07-02",1.61
"1277","2012-07-03",1.57
"1278","2012-07-05",1.53
"1279","2012-07-06",1.55
"1280","2012-07-09",1.64
"1281","2012-07-10",1.6
"1282","2012-07-11",1.55
"1283","2012-07-12",1.53
"1284","2012-07-13",1.54
"1285","2012-07-16",1.57
"1286","2012-07-17",1.54
"1287","2012-07-18",1.55
"1288","2012-07-19",1.57
"1289","2012-07-20",1.53
"1290","2012-07-23",1.51
"1291","2012-07-24",1.5
"1292","2012-07-25",1.54
"1293","2012-07-26",1.53
"1294","2012-07-27",1.55
"1295","2012-07-30",1.54
"1296","2012-07-31",1.53
"1297","2012-08-01",1.52
"1298","2012-08-02",1.53
"1299","2012-08-03",1.55
"1300","2012-08-06",1.56
"1301","2012-08-07",1.56
"1302","2012-08-08",1.53
"1303","2012-08-09",1.53
"1304","2012-08-10",1.57
"1305","2012-08-13",1.55
"1306","2012-08-14",1.5
"1307","2012-08-15",1.52
"1308","2012-08-16",1.58
"1309","2012-08-17",1.57
"1310","2012-08-20",1.53
"1311","2012-08-21",1.52
"1312","2012-08-22",1.5
"1313","2012-08-23",1.51
"1314","2012-08-24",1.52
"1315","2012-08-27",1.53
"1316","2012-08-28",1.53
"1317","2012-08-29",1.51
"1318","2012-08-30",1.53
"1319","2012-08-31",1.51
"1320","2012-09-04",1.52
"1321","2012-09-05",1.48
"1322","2012-09-06",1.5
"1323","2012-09-07",1.52
"1324","2012-09-10",1.49
"1325","2012-09-11",1.49
"1326","2012-09-12",1.5
"1327","2012-09-13",1.48
"1328","2012-09-14",1.49
"1329","2012-09-17",1.49
"1330","2012-09-18",1.49
"1331","2012-09-19",1.51
"1332","2012-09-20",1.51
"1333","2012-09-21",1.47
"1334","2012-09-24",1.48
"1335","2012-09-25",1.49
"1336","2012-09-26",1.45
"1337","2012-09-27",1.4
"1338","2012-09-28",1.39
"1339","2012-10-01",1.29
"1340","2012-10-02",1.3
"1341","2012-10-03",1.33
"1342","2012-10-04",1.31
"1343","2012-10-05",1.33
"1344","2012-10-08",1.32
"1345","2012-10-09",1.24
"1346","2012-10-10",1.18
"1347","2012-10-11",1.19
"1348","2012-10-12",1.21
"1349","2012-10-15",1.21
"1350","2012-10-16",1.21
"1351","2012-10-17",1.19
"1352","2012-10-18",1.16
"1353","2012-10-19",1.2
"1354","2012-10-22",1.1
"1355","2012-10-23",1.05
"1356","2012-10-24",1
"1357","2012-10-25",1.01
"1358","2012-10-26",0.98
"1359","2012-10-31",0.99
"1360","2012-11-01",1.04
"1361","2012-11-02",1.06
"1362","2012-11-05",0.99
"1363","2012-11-06",1.01
"1364","2012-11-07",1.01
"1365","2012-11-08",1.02
"1366","2012-11-09",0.98
"1367","2012-11-12",1.01
"1368","2012-11-13",1.01
"1369","2012-11-14",1.01
"1370","2012-11-15",0.95
"1371","2012-11-16",0.99
"1372","2012-11-19",1
"1373","2012-11-20",1
"1374","2012-11-21",1
"1375","2012-11-23",0.99
"1376","2012-11-26",0.99
"1377","2012-11-27",1
"1378","2012-11-28",0.99
"1379","2012-11-29",1
"1380","2012-11-30",1.06
"1381","2012-12-03",1.09
"1382","2012-12-04",1.05
"1383","2012-12-05",1.04
"1384","2012-12-06",1.05
"1385","2012-12-07",1.04
"1386","2012-12-10",1.02
"1387","2012-12-11",1
"1388","2012-12-12",1.02
"1389","2012-12-13",1.01
"1390","2012-12-14",1.01
"1391","2012-12-17",1
"1392","2012-12-18",1.03
"1393","2012-12-19",1.01
"1394","2012-12-20",1.01
"1395","2012-12-21",1.05
"1396","2012-12-24",1.11
"1397","2012-12-26",1.1
"1398","2012-12-27",1.1
"1399","2012-12-28",1.1
"1400","2012-12-31",1.06
"1401","2013-01-02",1.15
"1402","2013-01-03",1.14
"1403","2013-01-04",1.18
"1404","2013-01-07",1.19
"1405","2013-01-08",1.2
"1406","2013-01-09",1.2
"1407","2013-01-10",1.13
"1408","2013-01-11",1.16
"1409","2013-01-14",1.21
"1410","2013-01-15",1.21
"1411","2013-01-16",1.23
"1412","2013-01-17",1.25
"1413","2013-01-18",1.25
"1414","2013-01-22",1.34
"1415","2013-01-23",1.32
"1416","2013-01-24",1.27
"1417","2013-01-25",1.25
"1418","2013-01-28",1.29
"1419","2013-01-29",1.34
"1420","2013-01-30",1.4
"1421","2013-01-31",1.61
"1422","2013-02-01",1.62
"1423","2013-02-04",1.72
"1424","2013-02-05",1.65
"1425","2013-02-06",1.66
"1426","2013-02-07",1.66
"1427","2013-02-08",1.64
"1428","2013-02-11",1.79
"1429","2013-02-12",1.73
"1430","2013-02-13",1.71
"1431","2013-02-14",1.7
"1432","2013-02-15",1.7
"1433","2013-02-19",1.69
"1434","2013-02-20",1.67
"1435","2013-02-21",1.53
"1436","2013-02-22",1.56
"1437","2013-02-25",1.52
"1438","2013-02-26",1.47
"1439","2013-02-27",1.53
"1440","2013-02-28",1.53
"1441","2013-03-01",1.51
"1442","2013-03-04",1.53
"1443","2013-03-05",1.57
"1444","2013-03-06",1.56
"1445","2013-03-07",1.54
"1446","2013-03-08",1.56
"1447","2013-03-11",1.56
"1448","2013-03-12",1.55
"1449","2013-03-13",1.53
"1450","2013-03-14",1.55
"1451","2013-03-15",1.6
"1452","2013-03-18",1.56
"1453","2013-03-19",1.54
"1454","2013-03-20",1.54
"1455","2013-03-21",1.51
"1456","2013-03-22",1.52
"1457","2013-03-25",1.48
"1458","2013-03-26",1.49
"1459","2013-03-27",1.5
"1460","2013-03-28",1.68
"1461","2013-04-01",1.68
"1462","2013-04-02",1.68
"1463","2013-04-03",1.54
"1464","2013-04-04",1.61
"1465","2013-04-05",1.71
"1466","2013-04-08",1.72
"1467","2013-04-09",1.72
"1468","2013-04-10",1.79
"1469","2013-04-11",1.9
"1470","2013-04-12",1.89
"1471","2013-04-15",2.05
"1472","2013-04-16",2.1
"1473","2013-04-17",2.19
"1474","2013-04-18",2.1
"1475","2013-04-19",2
"1476","2013-04-22",2.12
"1477","2013-04-23",2.11
"1478","2013-04-24",2.17
"1479","2013-04-25",2.22
"1480","2013-04-26",2.15
"1481","2013-04-29",2.19
"1482","2013-04-30",2.22
"1483","2013-05-01",2.14
"1484","2013-05-02",2.03
"1485","2013-05-03",2.11
"1486","2013-05-06",2.13
"1487","2013-05-07",2.07
"1488","2013-05-08",2.06
"1489","2013-05-09",1.98
"1490","2013-05-10",2.04
"1491","2013-05-13",2.06
"1492","2013-05-14",2.12
"1493","2013-05-15",1.95
"1494","2013-05-16",1.88
"1495","2013-05-17",1.86
"1496","2013-05-20",1.93
"1497","2013-05-21",1.86
"1498","2013-05-22",1.86
"1499","2013-05-23",1.81
"1500","2013-05-24",1.74
"1501","2013-05-28",1.76
"1502","2013-05-29",1.78
"1503","2013-05-30",1.79
"1504","2013-05-31",1.74
"1505","2013-06-03",1.61
"1506","2013-06-04",1.6
"1507","2013-06-05",1.59
"1508","2013-06-06",1.68
"1509","2013-06-07",1.68
"1510","2013-06-10",1.67
"1511","2013-06-11",1.63
"1512","2013-06-12",1.63
"1513","2013-06-13",1.63
"1514","2013-06-14",1.62
"1515","2013-06-17",1.62
"1516","2013-06-18",1.71
"1517","2013-06-19",1.66
"1518","2013-06-20",1.59
"1519","2013-06-21",1.59
"1520","2013-06-24",1.55
"1521","2013-06-25",1.59
"1522","2013-06-26",1.66
"1523","2013-06-27",1.68
"1524","2013-06-28",1.66
"1525","2013-07-01",1.65
"1526","2013-07-02",1.69
"1527","2013-07-03",1.69
"1528","2013-07-05",1.68
"1529","2013-07-08",1.65
"1530","2013-07-09",1.66
"1531","2013-07-10",1.65
"1532","2013-07-11",1.67
"1533","2013-07-12",1.66
"1534","2013-07-15",1.68
"1535","2013-07-16",1.68
"1536","2013-07-17",1.63
"1537","2013-07-18",1.57
"1538","2013-07-19",1.57
"1539","2013-07-22",1.55
"1540","2013-07-23",1.59
"1541","2013-07-24",1.58
"1542","2013-07-25",1.54
"1543","2013-07-26",1.53
"1544","2013-07-29",1.54
"1545","2013-07-30",1.52
"1546","2013-07-31",1.53
"1547","2013-08-01",1.6
"1548","2013-08-02",1.59
"1549","2013-08-05",1.62
"1550","2013-08-06",1.69
"1551","2013-08-07",1.7
"1552","2013-08-08",1.73
"1553","2013-08-09",1.72
"1554","2013-08-12",1.67
"1555","2013-08-13",1.7
"1556","2013-08-14",1.73
"1557","2013-08-15",1.89
"1558","2013-08-16",1.86
"1559","2013-08-19",1.87
"1560","2013-08-20",1.82
"1561","2013-08-21",1.83
"1562","2013-08-22",1.82
"1563","2013-08-23",1.84
"1564","2013-08-26",1.81
"1565","2013-08-27",1.7
"1566","2013-08-28",1.72
"1567","2013-08-29",1.79
"1568","2013-08-30",1.77
"1569","2013-09-03",1.79
"1570","2013-09-04",1.76
"1571","2013-09-05",1.73
"1572","2013-09-06",1.69
"1573","2013-09-09",1.74
"1574","2013-09-10",1.71
"1575","2013-09-11",1.71
"1576","2013-09-12",1.79
"1577","2013-09-13",1.75
"1578","2013-09-16",1.73
"1579","2013-09-17",1.73
"1580","2013-09-18",1.78
"1581","2013-09-19",1.84
"1582","2013-09-20",1.8
"1583","2013-09-23",1.74
"1584","2013-09-24",1.72
"1585","2013-09-25",1.72
"1586","2013-09-26",1.68
"1587","2013-09-27",1.7
"1588","2013-09-30",1.64
"1589","2013-10-01",1.65
"1590","2013-10-02",1.65
"1591","2013-10-03",1.61
"1592","2013-10-04",1.65
"1593","2013-10-07",1.93
"1594","2013-10-08",1.85
"1595","2013-10-09",1.8
"1596","2013-10-10",1.86
"1597","2013-10-11",1.92
"1598","2013-10-14",1.83
"1599","2013-10-15",1.81
"1600","2013-10-16",1.83
"1601","2013-10-17",1.82
"1602","2013-10-18",1.77
"1603","2013-10-21",1.75
"1604","2013-10-22",1.73
"1605","2013-10-23",1.74
"1606","2013-10-24",1.75
"1607","2013-10-25",1.74
"1608","2013-10-28",1.74
"1609","2013-10-29",1.73
"1610","2013-10-30",1.71
"1611","2013-10-31",1.71
"1612","2013-11-01",1.7
"1613","2013-11-04",1.7
"1614","2013-11-05",1.69
"1615","2013-11-06",1.67
"1616","2013-11-07",1.64
"1617","2013-11-08",1.61
"1618","2013-11-11",1.61
"1619","2013-11-12",1.58
"1620","2013-11-13",1.63
"1621","2013-11-14",1.7
"1622","2013-11-15",1.79
"1623","2013-11-18",1.76
"1624","2013-11-19",1.79
"1625","2013-11-20",1.84
"1626","2013-11-21",2.01
"1627","2013-11-22",2.02
"1628","2013-11-25",2.13
"1629","2013-11-26",2.06
"1630","2013-11-27",2.03
"1631","2013-11-29",2.09
"1632","2013-12-02",2.13
"1633","2013-12-03",2.15
"1634","2013-12-04",2.2
"1635","2013-12-05",2.22
"1636","2013-12-06",2.05
"1637","2013-12-09",1.94
"1638","2013-12-10",1.94
"1639","2013-12-11",1.93
"1640","2013-12-12",1.9
"1641","2013-12-13",2.03
"1642","2013-12-16",2.04
"1643","2013-12-17",2.07
"1644","2013-12-18",2.06
"1645","2013-12-19",2.12
"1646","2013-12-20",2.17
"1647","2013-12-23",2.32
"1648","2013-12-24",2.34
"1649","2013-12-26",2.47
"1650","2013-12-27",2.43
"1651","2013-12-30",2.43
"1652","2013-12-31",2.5
"1653","2014-01-02",2.95
"1654","2014-01-03",2.87
"1655","2014-01-06",3.05
"1656","2014-01-07",3.16
"1657","2014-01-08",3.92
"1658","2014-01-09",4.05
"1659","2014-01-10",4
"1660","2014-01-13",3.9
"1661","2014-01-14",3.88
"1662","2014-01-15",3.96
"1663","2014-01-16",4.03
"1664","2014-01-17",4.05
"1665","2014-01-21",4.17
"1666","2014-01-22",4.15
"1667","2014-01-23",4.18
"1668","2014-01-24",4.06
"1669","2014-01-27",3.78
"1670","2014-01-28",3.85
"1671","2014-01-29",3.8
"1672","2014-01-30",3.88
"1673","2014-01-31",3.85
"1674","2014-02-03",3.54
"1675","2014-02-04",3.48
"1676","2014-02-05",3.38
"1677","2014-02-06",3.34
"1678","2014-02-07",3.79
"1679","2014-02-10",3.88
"1680","2014-02-11",3.84
"1681","2014-02-12",3.76
"1682","2014-02-13",3.83
"1683","2014-02-14",3.79
"1684","2014-02-18",3.78
"1685","2014-02-19",3.84
"1686","2014-02-20",4
"1687","2014-02-21",3.99
"1688","2014-02-24",3.99
"1689","2014-02-25",4.05
"1690","2014-02-26",4
"1691","2014-02-27",3.93
"1692","2014-02-28",3.78
"1693","2014-03-03",3.78
"1694","2014-03-04",3.84
"1695","2014-03-05",3.79
"1696","2014-03-06",3.7
"1697","2014-03-07",3.66
"1698","2014-03-10",3.68
"1699","2014-03-11",3.7
"1700","2014-03-12",3.68
"1701","2014-03-13",3.68
"1702","2014-03-14",3.55
"1703","2014-03-17",3.44
"1704","2014-03-18",3.69
"1705","2014-03-19",3.63
"1706","2014-03-20",3.57
"1707","2014-03-21",3.39
"1708","2014-03-24",3.33
"1709","2014-03-25",3.23
"1710","2014-03-26",3.09
"1711","2014-03-27",3.11
"1712","2014-03-28",3.25
"1713","2014-03-31",3.24
"1714","2014-04-01",3.39
"1715","2014-04-02",3.38
"1716","2014-04-03",3.24
"1717","2014-04-04",3.14
"1718","2014-04-07",3.05
"1719","2014-04-08",3
"1720","2014-04-09",3.04
"1721","2014-04-10",3.01
"1722","2014-04-11",2.86
"1723","2014-04-14",2.7
"1724","2014-04-15",2.64
"1725","2014-04-16",2.63
"1726","2014-04-17",2.73
"1727","2014-04-21",2.79
"1728","2014-04-22",2.94
"1729","2014-04-23",2.94
"1730","2014-04-24",2.86
"1731","2014-04-25",2.73
"1732","2014-04-28",1.33
"1733","2014-04-29",1.43
"1734","2014-04-30",1.47
"1735","2014-05-01",1.46
"1736","2014-05-02",1.63
"1737","2014-05-05",1.7
"1738","2014-05-06",1.6
"1739","2014-05-07",1.54
"1740","2014-05-08",1.4
"1741","2014-05-09",1.4
"1742","2014-05-12",1.33
"1743","2014-05-13",1.44
"1744","2014-05-14",1.46
"1745","2014-05-15",1.45
"1746","2014-05-16",1.44
"1747","2014-05-19",1.54
"1748","2014-05-20",1.5
"1749","2014-05-21",1.46
"1750","2014-05-22",1.49
"1751","2014-05-23",1.56
"1752","2014-05-27",1.59
"1753","2014-05-28",1.63
"1754","2014-05-29",1.73
"1755","2014-05-30",1.78
"1756","2014-06-02",1.68
"1757","2014-06-03",1.68
"1758","2014-06-04",1.66
"1759","2014-06-05",1.58
"1760","2014-06-06",1.62
"1761","2014-06-09",1.66
"1762","2014-06-10",1.67
"1763","2014-06-11",1.61
"1764","2014-06-12",1.64
"1765","2014-06-13",1.72
"1766","2014-06-16",1.64
"1767","2014-06-17",1.65
"1768","2014-06-18",1.65
"1769","2014-06-19",1.61
"1770","2014-06-20",1.6
"1771","2014-06-23",1.55
"1772","2014-06-24",1.51
"1773","2014-06-25",1.65
"1774","2014-06-26",1.66
"1775","2014-06-27",1.8
"1776","2014-06-30",1.79
"1777","2014-07-01",1.79
"1778","2014-07-02",1.82
"1779","2014-07-03",1.94
"1780","2014-07-07",1.9
"1781","2014-07-08",1.78
"1782","2014-07-09",1.73
"1783","2014-07-10",1.69
"1784","2014-07-11",1.71
"1785","2014-07-14",1.71
"1786","2014-07-15",1.63
"1787","2014-07-16",1.59
"1788","2014-07-17",1.5
"1789","2014-07-18",1.56
"1790","2014-07-21",1.52
"1791","2014-07-22",1.59
"1792","2014-07-23",1.66
"1793","2014-07-24",1.69
"1794","2014-07-25",1.68
"1795","2014-07-28",1.58
"1796","2014-07-29",1.64
"1797","2014-07-30",1.62
"1798","2014-07-31",1.61
"1799","2014-08-01",1.59
"1800","2014-08-04",1.57
"1801","2014-08-05",1.63
"1802","2014-08-06",1.59
"1803","2014-08-07",1.55
"1804","2014-08-08",1.55
"1805","2014-08-11",1.65
"1806","2014-08-12",1.57
"1807","2014-08-13",1.55
"1808","2014-08-14",1.59
"1809","2014-08-15",1.58
"1810","2014-08-18",1.52
"1811","2014-08-19",1.5
"1812","2014-08-20",1.5
"1813","2014-08-21",1.5
"1814","2014-08-22",1.5
"1815","2014-08-25",1.44
"1816","2014-08-26",1.41
"1817","2014-08-27",1.4
"1818","2014-08-28",1.38
"1819","2014-08-29",1.41
"1820","2014-09-02",1.45
"1821","2014-09-03",1.42
"1822","2014-09-04",1.4
"1823","2014-09-05",1.4
"1824","2014-09-08",1.38
"1825","2014-09-09",1.37
"1826","2014-09-10",1.37
"1827","2014-09-11",1.38
"1828","2014-09-12",1.37
"1829","2014-09-15",1.34
"1830","2014-09-16",1.33
"1831","2014-09-17",1.36
"1832","2014-09-18",1.44
"1833","2014-09-19",1.41
"1834","2014-09-22",1.41
"1835","2014-09-23",1.4
"1836","2014-09-24",1.38
"1837","2014-09-25",1.37
"1838","2014-09-26",1.39
"1839","2014-09-29",1.37
"1840","2014-09-30",1.39
"1841","2014-10-01",1.37
"1842","2014-10-02",1.37
"1843","2014-10-03",1.38
"1844","2014-10-06",1.37
"1845","2014-10-07",1.35
"1846","2014-10-08",1.35
"1847","2014-10-09",1.34
"1848","2014-10-10",1.3
"1849","2014-10-13",1.24
"1850","2014-10-14",1.15
"1851","2014-10-15",1.19
"1852","2014-10-16",1.34
"1853","2014-10-17",1.32
"1854","2014-10-20",1.33
"1855","2014-10-21",1.32
"1856","2014-10-22",1.29
"1857","2014-10-23",1.33
"1858","2014-10-24",1.35
"1859","2014-10-27",1.4
"1860","2014-10-28",1.37
"1861","2014-10-29",1.37
"1862","2014-10-30",1.39
"1863","2014-10-31",1.54
"1864","2014-11-03",1.6
"1865","2014-11-04",1.56
"1866","2014-11-05",1.58
"1867","2014-11-06",1.57
"1868","2014-11-07",1.53
"1869","2014-11-10",1.54
"1870","2014-11-11",1.49
"1871","2014-11-12",1.43
"1872","2014-11-13",1.39
"1873","2014-11-14",1.37
"1874","2014-11-17",1.37
"1875","2014-11-18",1.39
"1876","2014-11-19",1.44
"1877","2014-11-20",1.42
"1878","2014-11-21",1.46
"1879","2014-11-24",1.42
"1880","2014-11-25",1.41
"1881","2014-11-26",1.44
"1882","2014-11-28",1.43
"1883","2014-12-01",1.35
"1884","2014-12-02",1.35
"1885","2014-12-03",1.46
"1886","2014-12-04",1.45
"1887","2014-12-05",1.44
"1888","2014-12-08",1.41
"1889","2014-12-09",1.36
"1890","2014-12-10",1.34
"1891","2014-12-11",1.31
"1892","2014-12-12",1.36
"1893","2014-12-15",1.27
"1894","2014-12-16",1.23
"1895","2014-12-17",1.23
"1896","2014-12-18",1.29
"1897","2014-12-19",1.36
"1898","2014-12-22",1.36
"1899","2014-12-23",1.33
"1900","2014-12-24",1.3
"1901","2014-12-26",1.3
"1902","2014-12-29",1.41
"1903","2014-12-30",1.39
"1904","2014-12-31",1.58
"1905","2015-01-02",1.66
"1906","2015-01-05",1.82
"1907","2015-01-06",2
"1908","2015-01-07",1.98
"1909","2015-01-08",1.9
"1910","2015-01-09",1.78
"1911","2015-01-12",1.96
"1912","2015-01-13",1.88
"1913","2015-01-14",1.91
"1914","2015-01-15",1.84
"1915","2015-01-16",1.88
"1916","2015-01-20",2.07
"1917","2015-01-21",2
"1918","2015-01-22",1.98
"1919","2015-01-23",2.04
"1920","2015-01-26",2.19
"1921","2015-01-27",2.27
"1922","2015-01-28",2.11
"1923","2015-01-29",2.22
"1924","2015-01-30",2.09
"1925","2015-02-02",2.04
"1926","2015-02-03",2
"1927","2015-02-04",2.02
"1928","2015-02-05",2.05
"1929","2015-02-06",2.03
"1930","2015-02-09",1.99
"1931","2015-02-10",1.99
"1932","2015-02-11",2.06
"1933","2015-02-12",2.12
"1934","2015-02-13",2.12
"1935","2015-02-17",2.21
"1936","2015-02-18",2.24
"1937","2015-02-19",2.38
"1938","2015-02-20",2.37
"1939","2015-02-23",2.49
"1940","2015-02-24",2.59
