"","date","EW"
"146","2007-08-01",3.874167
"147","2007-08-02",3.876667
"148","2007-08-03",3.8625
"149","2007-08-06",3.8825
"150","2007-08-07",3.8675
"151","2007-08-08",3.9425
"152","2007-08-09",3.903333
"153","2007-08-10",3.855
"154","2007-08-13",3.884167
"155","2007-08-14",3.875833
"156","2007-08-15",3.863333
"157","2007-08-16",3.925
"158","2007-08-17",3.916667
"159","2007-08-20",3.901667
"160","2007-08-21",3.911667
"161","2007-08-22",3.91
"162","2007-08-23",3.951667
"163","2007-08-24",4.003334
"164","2007-08-27",4.005833
"165","2007-08-28",3.950833
"166","2007-08-29",3.999167
"167","2007-08-30",3.978333
"168","2007-08-31",4.025
"169","2007-09-04",3.973333
"170","2007-09-05",4.039166
"171","2007-09-06",4.043334
"172","2007-09-07",4.025
"173","2007-09-10",3.990833
"174","2007-09-11",4.015
"175","2007-09-12",4.03
"176","2007-09-13",3.980833
"177","2007-09-14",3.989167
"178","2007-09-17",3.955
"179","2007-09-18",4.014167
"180","2007-09-19",4.064167
"181","2007-09-20",4.071667
"182","2007-09-21",4.0625
"183","2007-09-24",4.040833
"184","2007-09-25",4.033333
"185","2007-09-26",4.064167
"186","2007-09-27",4.114167
"187","2007-09-28",4.109167
"188","2007-10-01",4.123333
"189","2007-10-02",4.130833
"190","2007-10-03",4.154167
"191","2007-10-04",4.205
"192","2007-10-05",4.293334
"193","2007-10-08",4.290833
"194","2007-10-09",4.2475
"195","2007-10-10",4.210834
"196","2007-10-11",4.218333
"197","2007-10-12",4.1475
"198","2007-10-15",4.136667
"199","2007-10-16",4.1125
"200","2007-10-17",4.1475
"201","2007-10-18",4.125834
"202","2007-10-19",4.135833
"203","2007-10-22",4.148334
"204","2007-10-23",4.004167
"205","2007-10-24",4.065
"206","2007-10-25",4.094167
"207","2007-10-26",4.124166
"208","2007-10-29",4.14
"209","2007-10-30",4.1275
"210","2007-10-31",4.185
"211","2007-11-01",4.149167
"212","2007-11-02",4.1825
"213","2007-11-05",4.161667
"214","2007-11-06",4.1575
"215","2007-11-07",4.1775
"216","2007-11-08",4.195
"217","2007-11-09",4.158333
"218","2007-11-12",4.14
"219","2007-11-13",4.1675
"220","2007-11-14",4.1875
"221","2007-11-15",4.190834
"222","2007-11-16",4.203333
"223","2007-11-19",4.185833
"224","2007-11-20",4.19
"225","2007-11-21",4.085
"226","2007-11-23",4.140833
"227","2007-11-26",4.0775
"228","2007-11-27",4.1025
"229","2007-11-28",4.223333
"230","2007-11-29",4.149167
"231","2007-11-30",4.120833
"232","2007-12-03",4.0775
"233","2007-12-04",3.9675
"234","2007-12-05",3.945833
"235","2007-12-06",3.993333
"236","2007-12-07",4.040833
"237","2007-12-10",4.100833
"238","2007-12-11",4.036667
"239","2007-12-12",4.070833
"240","2007-12-13",4.091667
"241","2007-12-14",4.081666
"242","2007-12-17",3.99
"243","2007-12-18",3.914167
"244","2007-12-19",3.92
"245","2007-12-20",3.943333
"246","2007-12-21",3.968333
"247","2007-12-24",3.974167
"248","2007-12-26",3.9225
"249","2007-12-27",3.878333
"250","2007-12-28",3.848333
"251","2007-12-31",3.8325
"252","2008-01-02",3.766667
"253","2008-01-03",3.808333
"254","2008-01-04",3.775833
"255","2008-01-07",3.7775
"256","2008-01-08",3.758333
"257","2008-01-09",3.818333
"258","2008-01-10",3.82
"259","2008-01-11",3.8225
"260","2008-01-14",3.87
"261","2008-01-15",3.875
"262","2008-01-16",3.9275
"263","2008-01-17",3.9225
"264","2008-01-18",3.875833
"265","2008-01-22",3.839167
"266","2008-01-23",3.8525
"267","2008-01-24",3.8625
"268","2008-01-25",3.8075
"269","2008-01-28",3.855
"270","2008-01-29",3.915
"271","2008-01-30",3.908333
"272","2008-01-31",3.855833
"273","2008-02-01",3.870833
"274","2008-02-04",3.915833
"275","2008-02-05",3.925
"276","2008-02-06",3.788333
"277","2008-02-07",3.786667
"278","2008-02-08",3.686667
"279","2008-02-11",3.725
"280","2008-02-12",3.7625
"281","2008-02-13",3.6675
"282","2008-02-14",3.549167
"283","2008-02-15",3.565833
"284","2008-02-19",3.5525
"285","2008-02-20",3.604167
"286","2008-02-21",3.5875
"287","2008-02-22",3.585
"288","2008-02-25",3.709167
"289","2008-02-26",3.705
"290","2008-02-27",3.688333
"291","2008-02-28",3.675
"292","2008-02-29",3.634167
"293","2008-03-03",3.623333
"294","2008-03-04",3.584167
"295","2008-03-05",3.580833
"296","2008-03-06",3.588333
"297","2008-03-07",3.620833
"298","2008-03-10",3.674167
"299","2008-03-11",3.665
"300","2008-03-12",3.683333
"301","2008-03-13",3.676667
"302","2008-03-14",3.6675
"303","2008-03-17",3.680833
"304","2008-03-18",3.8325
"305","2008-03-19",3.849167
"306","2008-03-20",3.8
"307","2008-03-24",3.869167
"308","2008-03-25",3.793333
"309","2008-03-26",3.805
"310","2008-03-27",3.769167
"311","2008-03-28",3.738333
"312","2008-03-31",3.7125
"313","2008-04-01",3.826667
"314","2008-04-02",3.805
"315","2008-04-03",3.809167
"316","2008-04-04",3.815833
"317","2008-04-07",3.855
"318","2008-04-08",3.87
"319","2008-04-09",3.890833
"320","2008-04-10",3.886667
"321","2008-04-11",3.869167
"322","2008-04-14",3.865833
"323","2008-04-15",3.929167
"324","2008-04-16",3.983333
"325","2008-04-17",3.965833
"326","2008-04-18",4.0175
"327","2008-04-21",4.000834
"328","2008-04-22",4.044167
"329","2008-04-23",4.575833
"330","2008-04-24",4.629167
"331","2008-04-25",4.6675
"332","2008-04-28",4.688334
"333","2008-04-29",4.655833
"334","2008-04-30",4.618333
"335","2008-05-01",4.688334
"336","2008-05-02",4.629167
"337","2008-05-05",4.660833
"338","2008-05-06",4.636667
"339","2008-05-07",4.628334
"340","2008-05-08",4.665
"341","2008-05-09",4.650833
"342","2008-05-12",4.674167
"343","2008-05-13",4.646667
"344","2008-05-14",4.705
"345","2008-05-15",4.701667
"346","2008-05-16",4.718333
"347","2008-05-19",4.714167
"348","2008-05-20",4.718333
"349","2008-05-21",4.694167
"350","2008-05-22",4.691667
"351","2008-05-23",4.634167
"352","2008-05-27",4.728333
"353","2008-05-28",4.746666
"354","2008-05-29",4.798333
"355","2008-05-30",4.809166
"356","2008-06-02",4.815834
"357","2008-06-03",4.808333
"358","2008-06-04",4.875
"359","2008-06-05",5.013333
"360","2008-06-06",4.9725
"361","2008-06-09",4.975
"362","2008-06-10",4.906667
"363","2008-06-11",4.924167
"364","2008-06-12",4.984167
"365","2008-06-13",5.02
"366","2008-06-16",5.081666
"367","2008-06-17",5.110833
"368","2008-06-18",5.074167
"369","2008-06-19",5.166667
"370","2008-06-20",5.033333
"371","2008-06-23",5.111667
"372","2008-06-24",5.138333
"373","2008-06-25",5.2425
"374","2008-06-26",5.146667
"375","2008-06-27",5.188334
"376","2008-06-30",5.17
"377","2008-07-01",5.165833
"378","2008-07-02",5.174167
"379","2008-07-03",5.096667
"380","2008-07-07",5.106667
"381","2008-07-08",5.189167
"382","2008-07-09",5.218333
"383","2008-07-10",5.339167
"384","2008-07-11",5.381667
"385","2008-07-14",5.384167
"386","2008-07-15",5.430833
"387","2008-07-16",5.4775
"388","2008-07-17",5.505833
"389","2008-07-18",5.514167
"390","2008-07-21",5.429167
"391","2008-07-22",5.4375
"392","2008-07-23",5.293334
"393","2008-07-24",5.244167
"394","2008-07-25",5.181667
"395","2008-07-28",5.101666
"396","2008-07-29",5.099167
"397","2008-07-30",5.171667
"398","2008-07-31",5.223333
"399","2008-08-01",5.1875
"400","2008-08-04",5.180833
"401","2008-08-05",5.308333
"402","2008-08-06",5.293334
"403","2008-08-07",4.82
"404","2008-08-08",4.920833
"405","2008-08-11",4.933333
"406","2008-08-12",4.915833
"407","2008-08-13",4.896667
"408","2008-08-14",4.9225
"409","2008-08-15",4.904167
"410","2008-08-18",5.004167
"411","2008-08-19",4.9975
"412","2008-08-20",4.909167
"413","2008-08-21",4.96
"414","2008-08-22",5.046667
"415","2008-08-25",4.9
"416","2008-08-26",4.871666
"417","2008-08-27",4.925833
"418","2008-08-28",4.9725
"419","2008-08-29",4.934166
"420","2008-09-02",4.853333
"421","2008-09-03",4.851666
"422","2008-09-04",4.748333
"423","2008-09-05",4.699167
"424","2008-09-08",4.7775
"425","2008-09-09",4.765833
"426","2008-09-10",4.775833
"427","2008-09-11",4.81
"428","2008-09-12",4.75
"429","2008-09-15",4.725833
"430","2008-09-16",4.76
"431","2008-09-17",4.711667
"432","2008-09-18",4.965
"433","2008-09-19",5.0175
"434","2008-09-22",4.9225
"435","2008-09-23",4.966667
"436","2008-09-24",4.9025
"437","2008-09-25",4.934166
"438","2008-09-26",4.871666
"439","2008-09-29",4.759167
"440","2008-09-30",4.813334
"441","2008-10-01",4.845833
"442","2008-10-02",4.8
"443","2008-10-03",4.7575
"444","2008-10-06",4.593333
"445","2008-10-07",4.520833
"446","2008-10-08",4.459167
"447","2008-10-09",4.255833
"448","2008-10-10",4.125
"449","2008-10-13",4.641667
"450","2008-10-14",4.5
"451","2008-10-15",4.055833
"452","2008-10-16",4.18
"453","2008-10-17",4.194167
"454","2008-10-20",4.435
"455","2008-10-21",4.5025
"456","2008-10-22",4.145
"457","2008-10-23",4.259167
"458","2008-10-24",4.245
"459","2008-10-27",4.075833
"460","2008-10-28",4.2675
"461","2008-10-29",4.304167
"462","2008-10-30",4.355834
"463","2008-10-31",4.403333
"464","2008-11-03",4.480834
"465","2008-11-04",4.5075
"466","2008-11-05",4.483333
"467","2008-11-06",4.394166
"468","2008-11-07",4.4375
"469","2008-11-10",4.449167
"470","2008-11-11",4.498333
"471","2008-11-12",4.479167
"472","2008-11-13",4.568333
"473","2008-11-14",4.4425
"474","2008-11-17",4.329167
"475","2008-11-18",4.2075
"476","2008-11-19",3.994167
"477","2008-11-20",3.75
"478","2008-11-21",4.049167
"479","2008-11-24",4.17
"480","2008-11-25",4.083333
"481","2008-11-26",4.191667
"482","2008-11-28",4.1475
"483","2008-12-01",3.975
"484","2008-12-02",3.986667
"485","2008-12-03",4.033333
"486","2008-12-04",3.891667
"487","2008-12-05",4.039166
"488","2008-12-08",4.08
"489","2008-12-09",3.934167
"490","2008-12-10",3.87
"491","2008-12-11",3.8875
"492","2008-12-12",4.0475
"493","2008-12-15",4.194167
"494","2008-12-16",4.321667
"495","2008-12-17",4.37
"496","2008-12-18",4.4125
"497","2008-12-19",4.4275
"498","2008-12-22",4.495833
"499","2008-12-23",4.530833
"500","2008-12-24",4.523334
"501","2008-12-26",4.500834
"502","2008-12-29",4.438334
"503","2008-12-30",4.565
"504","2008-12-31",4.579167
"505","2009-01-02",4.665833
"506","2009-01-05",4.576667
"507","2009-01-06",4.565
"508","2009-01-07",4.580833
"509","2009-01-08",4.620833
"510","2009-01-09",4.638333
"511","2009-01-12",4.574167
"512","2009-01-13",4.585834
"513","2009-01-14",4.6275
"514","2009-01-15",4.716667
"515","2009-01-16",4.776667
"516","2009-01-20",4.606667
"517","2009-01-21",4.743333
"518","2009-01-22",4.729167
"519","2009-01-23",4.738333
"520","2009-01-26",4.756667
"521","2009-01-27",4.830833
"522","2009-01-28",4.794167
"523","2009-01-29",4.796667
"524","2009-01-30",4.790833
"525","2009-02-02",4.776667
"526","2009-02-03",4.783333
"527","2009-02-04",5.000834
"528","2009-02-05",5.011667
"529","2009-02-06",5.091667
"530","2009-02-09",5.15
"531","2009-02-10",5.091667
"532","2009-02-11",5.140833
"533","2009-02-12",5.174167
"534","2009-02-13",5.244167
"535","2009-02-17",5.144166
"536","2009-02-18",5.123333
"537","2009-02-19",5.131667
"538","2009-02-20",5.091667
"539","2009-02-23",4.845833
"540","2009-02-24",5.009167
"541","2009-02-25",4.9725
"542","2009-02-26",4.8275
"543","2009-02-27",4.634167
"544","2009-03-02",4.443333
"545","2009-03-03",4.426667
"546","2009-03-04",4.543334
"547","2009-03-05",4.45
"548","2009-03-06",4.574167
"549","2009-03-09",4.546667
"550","2009-03-10",4.643333
"551","2009-03-11",4.6875
"552","2009-03-12",4.9225
"553","2009-03-13",5.116667
"554","2009-03-16",5.050833
"555","2009-03-17",5.1375
"556","2009-03-18",5.15
"557","2009-03-19",5.115
"558","2009-03-20",5.073333
"559","2009-03-23",5.158333
"560","2009-03-24",5.100833
"561","2009-03-25",5.126667
"562","2009-03-26",5.256667
"563","2009-03-27",5.205833
"564","2009-03-30",5.088333
"565","2009-03-31",5.0525
"566","2009-04-01",5.005
"567","2009-04-02",4.966667
"568","2009-04-03",4.843333
"569","2009-04-06",4.835
"570","2009-04-07",4.81
"571","2009-04-08",4.866667
"572","2009-04-09",4.8975
"573","2009-04-13",4.958333
"574","2009-04-14",4.915833
"575","2009-04-15",4.885833
"576","2009-04-16",4.9225
"577","2009-04-17",4.978333
"578","2009-04-20",4.92
"579","2009-04-21",4.866667
"580","2009-04-22",4.7725
"581","2009-04-23",4.716667
"582","2009-04-24",4.756667
"583","2009-04-27",4.814167
"584","2009-04-28",5.385
"585","2009-04-29",5.3375
"586","2009-04-30",5.281667
"587","2009-05-01",5.3425
"588","2009-05-04",5.319167
"589","2009-05-05",5.31
"590","2009-05-06",5.245
"591","2009-05-07",5.290833
"592","2009-05-08",5.2725
"593","2009-05-11",5.243333
"594","2009-05-12",5.233333
"595","2009-05-13",5.206666
"596","2009-05-14",5.2025
"597","2009-05-15",5.230834
"598","2009-05-18",5.229167
"599","2009-05-19",5.333333
"600","2009-05-20",5.22
"601","2009-05-21",5.196667
"602","2009-05-22",5.238333
"603","2009-05-26",5.333333
"604","2009-05-27",5.28
"605","2009-05-28",5.291667
"606","2009-05-29",5.32
"607","2009-06-01",5.459167
"608","2009-06-02",5.5375
"609","2009-06-03",5.536667
"610","2009-06-04",5.395
"611","2009-06-05",5.385
"612","2009-06-08",5.2425
"613","2009-06-09",5.366667
"614","2009-06-10",5.330833
"615","2009-06-11",5.449167
"616","2009-06-12",5.511667
"617","2009-06-15",5.340833
"618","2009-06-16",5.340833
"619","2009-06-17",5.49
"620","2009-06-18",5.603333
"621","2009-06-19",5.613333
"622","2009-06-22",5.470833
"623","2009-06-23",5.4275
"624","2009-06-24",5.513333
"625","2009-06-25",5.624166
"626","2009-06-26",5.604167
"627","2009-06-29",5.595
"628","2009-06-30",5.669167
"629","2009-07-01",5.586667
"630","2009-07-02",5.51
"631","2009-07-06",5.51
"632","2009-07-07",5.44
"633","2009-07-08",5.5075
"634","2009-07-09",5.45
"635","2009-07-10",5.494167
"636","2009-07-13",5.510833
"637","2009-07-14",5.5275
"638","2009-07-15",5.5725
"639","2009-07-16",5.636667
"640","2009-07-17",5.666667
"641","2009-07-20",5.675833
"642","2009-07-21",5.503334
"643","2009-07-22",5.45
"644","2009-07-23",5.515
"645","2009-07-24",5.604167
"646","2009-07-27",5.536667
"647","2009-07-28",5.490833
"648","2009-07-29",5.580833
"649","2009-07-30",5.438334
"650","2009-07-31",5.450833
"651","2009-08-03",5.411667
"652","2009-08-04",5.410833
"653","2009-08-05",5.3175
"654","2009-08-06",5.286667
"655","2009-08-07",5.32
"656","2009-08-10",5.344167
"657","2009-08-11",5.4425
"658","2009-08-12",5.404167
"659","2009-08-13",5.388333
"660","2009-08-14",5.3525
"661","2009-08-17",5.29
"662","2009-08-18",5.240833
"663","2009-08-19",5.261667
"664","2009-08-20",5.306667
"665","2009-08-21",5.3375
"666","2009-08-24",5.3025
"667","2009-08-25",5.306667
"668","2009-08-26",5.256667
"669","2009-08-27",5.288333
"670","2009-08-28",5.176667
"671","2009-08-31",5.156667
"672","2009-09-01",5.14
"673","2009-09-02",5.216667
"674","2009-09-03",5.235833
"675","2009-09-04",5.3025
"676","2009-09-08",5.346667
"677","2009-09-09",5.4075
"678","2009-09-10",5.46
"679","2009-09-11",5.500834
"680","2009-09-14",5.585
"681","2009-09-15",5.48
"682","2009-09-16",5.623333
"683","2009-09-17",5.614167
"684","2009-09-18",5.605
"685","2009-09-21",5.6375
"686","2009-09-22",5.6425
"687","2009-09-23",5.6125
"688","2009-09-24",5.645
"689","2009-09-25",5.756667
"690","2009-09-28",5.818333
"691","2009-09-29",5.825833
"692","2009-09-30",5.825833
"693","2009-10-01",5.749166
"694","2009-10-02",5.7
"695","2009-10-05",5.7525
"696","2009-10-06",5.751667
"697","2009-10-07",5.754167
"698","2009-10-08",5.83
"699","2009-10-09",5.948333
"700","2009-10-12",5.828333
"701","2009-10-13",5.8
"702","2009-10-14",5.8
"703","2009-10-15",5.85
"704","2009-10-16",5.965
"705","2009-10-19",6.009167
"706","2009-10-20",5.969167
"707","2009-10-21",5.925
"708","2009-10-22",6.336667
"709","2009-10-23",6.333333
"710","2009-10-26",6.365833
"711","2009-10-27",6.345833
"712","2009-10-28",6.416667
"713","2009-10-29",6.479167
"714","2009-10-30",6.411667
"715","2009-11-02",6.485833
"716","2009-11-03",6.466667
"717","2009-11-04",6.5225
"718","2009-11-05",6.645
"719","2009-11-06",6.664166
"720","2009-11-09",6.7
"721","2009-11-10",6.715
"722","2009-11-11",6.729167
"723","2009-11-12",6.7075
"724","2009-11-13",6.72
"725","2009-11-16",6.766667
"726","2009-11-17",6.765833
"727","2009-11-18",6.816667
"728","2009-11-19",6.760833
"729","2009-11-20",6.770833
"730","2009-11-23",6.771667
"731","2009-11-24",6.854167
"732","2009-11-25",6.8975
"733","2009-11-27",6.876667
"734","2009-11-30",6.856667
"735","2009-12-01",6.856667
"736","2009-12-02",6.88
"737","2009-12-03",6.88
"738","2009-12-04",6.944167
"739","2009-12-07",6.911667
"740","2009-12-08",6.921667
"741","2009-12-09",6.923333
"742","2009-12-10",7.155
"743","2009-12-11",7.161667
"744","2009-12-14",7.168334
"745","2009-12-15",7.150833
"746","2009-12-16",7.103333
"747","2009-12-17",7.074167
"748","2009-12-18",7.1075
"749","2009-12-21",7.195
"750","2009-12-22",7.273334
"751","2009-12-23",7.286667
"752","2009-12-24",7.300833
"753","2009-12-28",7.315
"754","2009-12-29",7.313334
"755","2009-12-30",7.295
"756","2009-12-31",7.2375
"757","2010-01-04",7.289166
"758","2010-01-05",7.341667
"759","2010-01-06",7.4225
"760","2010-01-07",7.49
"761","2010-01-08",7.456666
"762","2010-01-11",7.619167
"763","2010-01-12",7.645833
"764","2010-01-13",7.675833
"765","2010-01-14",7.701667
"766","2010-01-15",7.6325
"767","2010-01-19",7.754167
"768","2010-01-20",7.829167
"769","2010-01-21",7.839167
"770","2010-01-22",7.576667
"771","2010-01-25",7.651667
"772","2010-01-26",7.64
"773","2010-01-27",7.63
"774","2010-01-28",7.545
"775","2010-01-29",7.468333
"776","2010-02-01",7.519166
"777","2010-02-02",7.7525
"778","2010-02-03",7.703333
"779","2010-02-04",7.471667
"780","2010-02-05",7.476666
"781","2010-02-08",7.254167
"782","2010-02-09",7.220833
"783","2010-02-10",7.150833
"784","2010-02-11",7.195833
"785","2010-02-12",7.2775
"786","2010-02-16",7.3425
"787","2010-02-17",7.484167
"788","2010-02-18",7.556667
"789","2010-02-19",7.541667
"790","2010-02-22",7.614167
"791","2010-02-23",7.513333
"792","2010-02-24",7.584167
"793","2010-02-25",7.605
"794","2010-02-26",7.6525
"795","2010-03-01",7.8025
"796","2010-03-02",7.9275
"797","2010-03-03",7.955
"798","2010-03-04",7.984167
"799","2010-03-05",8.0775
"800","2010-03-08",8.065
"801","2010-03-09",8.029166
"802","2010-03-10",8.098333
"803","2010-03-11",8.100833
"804","2010-03-12",8.154166
"805","2010-03-15",8.231667
"806","2010-03-16",8.2275
"807","2010-03-17",8.2025
"808","2010-03-18",8.260834
"809","2010-03-19",8.325
"810","2010-03-22",8.438334
"811","2010-03-23",8.38
"812","2010-03-24",8.334167
"813","2010-03-25",8.246667
"814","2010-03-26",8.184167
"815","2010-03-29",8.291667
"816","2010-03-30",8.343333
"817","2010-03-31",8.24
"818","2010-04-01",8.365833
"819","2010-04-05",8.6
"820","2010-04-06",8.535833
"821","2010-04-07",8.583333
"822","2010-04-08",8.568334
"823","2010-04-09",8.668333
"824","2010-04-12",8.536667
"825","2010-04-13",8.710834
"826","2010-04-14",8.694167
"827","2010-04-15",8.781667
"828","2010-04-16",8.695833
"829","2010-04-19",8.633333
"830","2010-04-20",8.720834
"831","2010-04-21",8.358334
"832","2010-04-22",8.466666
"833","2010-04-23",8.561666
"834","2010-04-26",8.514167
"835","2010-04-27",8.5675
"836","2010-04-28",8.709167
"837","2010-04-29",8.791667
"838","2010-04-30",8.59
"839","2010-05-03",8.818334
"840","2010-05-04",8.621667
"841","2010-05-05",8.5775
"842","2010-05-06",8.319167
"843","2010-05-07",8.1225
"844","2010-05-10",8.409166
"845","2010-05-11",8.315833
"846","2010-05-12",8.456667
"847","2010-05-13",8.493333
"848","2010-05-14",8.384167
"849","2010-05-17",8.473333
"850","2010-05-18",8.4375
"851","2010-05-19",8.303333
"852","2010-05-20",8.013333
"853","2010-05-21",8.2
"854","2010-05-24",8.354167
"855","2010-05-25",8.258333
"856","2010-05-26",8.485
"857","2010-05-27",8.654166
"858","2010-05-28",8.421667
"859","2010-06-01",8.681666
"860","2010-06-02",8.871667
"861","2010-06-03",8.966666
"862","2010-06-04",8.743333
"863","2010-06-07",8.573334
"864","2010-06-08",8.726666
"865","2010-06-09",8.756667
"866","2010-06-10",8.823334
"867","2010-06-11",8.966666
"868","2010-06-14",8.975
"869","2010-06-15",9.085
"870","2010-06-16",9.186666
"871","2010-06-17",9.148334
"872","2010-06-18",9.175
"873","2010-06-21",9.173333
"874","2010-06-22",9.135
"875","2010-06-23",8.691667
"876","2010-06-24",8.833333
"877","2010-06-25",8.886666
"878","2010-06-28",9.013333
"879","2010-06-29",8.971666
"880","2010-06-30",9.336667
"881","2010-07-01",9.263333
"882","2010-07-02",9.235
"883","2010-07-06",9.433333
"884","2010-07-07",9.206667
"885","2010-07-08",9.266666
"886","2010-07-09",9.356667
"887","2010-07-12",9.331667
"888","2010-07-13",9.276667
"889","2010-07-14",9.331667
"890","2010-07-15",9.326667
"891","2010-07-16",9.125
"892","2010-07-19",9.198334
"893","2010-07-20",9.263333
"894","2010-07-21",8.925
"895","2010-07-22",9.561666
"896","2010-07-23",9.705
"897","2010-07-26",9.781667
"898","2010-07-27",9.788333
"899","2010-07-28",9.641666
"900","2010-07-29",9.545
"901","2010-07-30",9.633333
"902","2010-08-02",9.603333
"903","2010-08-03",9.576667
"904","2010-08-04",9.59
"905","2010-08-05",9.601666
"906","2010-08-06",9.716666
"907","2010-08-09",9.725
"908","2010-08-10",9.671667
"909","2010-08-11",9.623333
"910","2010-08-12",9.573334
"911","2010-08-13",9.551666
"912","2010-08-16",9.54
"913","2010-08-17",9.608334
"914","2010-08-18",9.625
"915","2010-08-19",9.606667
"916","2010-08-20",9.696667
"917","2010-08-23",9.71
"918","2010-08-24",9.52
"919","2010-08-25",9.483334
"920","2010-08-26",9.58
"921","2010-08-27",9.683333
"922","2010-08-30",9.636666
"923","2010-08-31",9.595
"924","2010-09-01",9.823334
"925","2010-09-02",10.07
"926","2010-09-03",10.161667
"927","2010-09-07",10.158334
"928","2010-09-08",9.998333
"929","2010-09-09",9.96
"930","2010-09-10",9.838333
"931","2010-09-13",9.568334
"932","2010-09-14",9.5
"933","2010-09-15",9.608334
"934","2010-09-16",9.718333
"935","2010-09-17",9.301666
"936","2010-09-20",9.078333
"937","2010-09-21",9.891666
"938","2010-09-22",9.95
"939","2010-09-23",11.265
"940","2010-09-24",11.318334
"941","2010-09-27",11.353333
"942","2010-09-28",11.326667
"943","2010-09-29",11.323334
