"","date","WLL"
"232","2007-12-03",105.800003
"233","2007-12-04",105.5
"234","2007-12-05",107.379997
"235","2007-12-06",110.779999
"236","2007-12-07",108.959999
"237","2007-12-10",109.400002
"238","2007-12-11",106.800003
"239","2007-12-12",111.559998
"240","2007-12-13",109.260002
"241","2007-12-14",108.120003
"242","2007-12-17",105.360001
"243","2007-12-18",107.900002
"244","2007-12-19",109.540001
"245","2007-12-20",112.519997
"246","2007-12-21",114.199997
"247","2007-12-24",115.199997
"248","2007-12-26",115.459999
"249","2007-12-27",115.18
"250","2007-12-28",115.580002
"251","2007-12-31",115.32
"252","2008-01-02",116.260002
"253","2008-01-03",115.959999
"254","2008-01-04",111.720001
"255","2008-01-07",111.860001
"256","2008-01-08",113.5
"257","2008-01-09",115.879997
"258","2008-01-10",116.440002
"259","2008-01-11",116.18
"260","2008-01-14",118.099998
"261","2008-01-15",114.519997
"262","2008-01-16",110.760002
"263","2008-01-17",102.580002
"264","2008-01-18",99.82
"265","2008-01-22",97.839996
"266","2008-01-23",93.699997
"267","2008-01-24",98.339996
"268","2008-01-25",99.860001
"269","2008-01-28",105.559998
"270","2008-01-29",107.599998
"271","2008-01-30",106
"272","2008-01-31",107.580002
"273","2008-02-01",107.959999
"274","2008-02-04",109.459999
"275","2008-02-05",104.32
"276","2008-02-06",102.839996
"277","2008-02-07",106.800003
"278","2008-02-08",109.300003
"279","2008-02-11",112.160004
"280","2008-02-12",111.32
"281","2008-02-13",114.120003
"282","2008-02-14",115.040001
"283","2008-02-15",111.779999
"284","2008-02-19",114.760002
"285","2008-02-20",116.239998
"286","2008-02-21",112.959999
"287","2008-02-22",115.040001
"288","2008-02-25",120
"289","2008-02-26",121.699997
"290","2008-02-27",121.940002
"291","2008-02-28",124.260002
"292","2008-02-29",122.440002
"293","2008-03-03",121.940002
"294","2008-03-04",118.040001
"295","2008-03-05",123.339996
"296","2008-03-06",118.839996
"297","2008-03-07",118.559998
"298","2008-03-10",116.739998
"299","2008-03-11",119.620003
"300","2008-03-12",123.739998
"301","2008-03-13",128.259995
"302","2008-03-14",129.660004
"303","2008-03-17",123.18
"304","2008-03-18",126.580002
"305","2008-03-19",115.699997
"306","2008-03-20",117.900002
"307","2008-03-24",122.720001
"308","2008-03-25",127.059998
"309","2008-03-26",130.460007
"310","2008-03-27",128.139999
"311","2008-03-28",129.360001
"312","2008-03-31",129.300003
"313","2008-04-01",128
"314","2008-04-02",129.460007
"315","2008-04-03",132.619995
"316","2008-04-04",132.800003
"317","2008-04-07",134.740005
"318","2008-04-08",138.419998
"319","2008-04-09",139.600006
"320","2008-04-10",140.820007
"321","2008-04-11",138.580002
"322","2008-04-14",140.940002
"323","2008-04-15",149.699997
"324","2008-04-16",152.360001
"325","2008-04-17",149.380005
"326","2008-04-18",153.240005
"327","2008-04-21",156.580002
"328","2008-04-22",157.779999
"329","2008-04-23",157.279999
"330","2008-04-24",151.619995
"331","2008-04-25",154.839996
"332","2008-04-28",158.279999
"333","2008-04-29",152.039993
"334","2008-04-30",153.039993
"335","2008-05-01",151.800003
"336","2008-05-02",153.919998
"337","2008-05-05",154.160004
"338","2008-05-06",159.179993
"339","2008-05-07",158.899994
"340","2008-05-08",162.820007
"341","2008-05-09",159.179993
"342","2008-05-12",158.179993
"343","2008-05-13",162.020004
"344","2008-05-14",160.5
"345","2008-05-15",162.059998
"346","2008-05-16",173.080002
"347","2008-05-19",178.139999
"348","2008-05-20",192.800003
"349","2008-05-21",191.039993
"350","2008-05-22",187.940002
"351","2008-05-23",187.919998
"352","2008-05-27",185.080002
"353","2008-05-28",194.279999
"354","2008-05-29",184.419998
"355","2008-05-30",187.059998
"356","2008-06-02",195.679993
"357","2008-06-03",193.699997
"358","2008-06-04",186.360001
"359","2008-06-05",200.059998
"360","2008-06-06",207.039993
"361","2008-06-09",215.679993
"362","2008-06-10",204.979996
"363","2008-06-11",209.559998
"364","2008-06-12",197.559998
"365","2008-06-13",197.5
"366","2008-06-16",201.940002
"367","2008-06-17",208.580002
"368","2008-06-18",212.300003
"369","2008-06-19",203.399994
"370","2008-06-20",204
"371","2008-06-23",215.220001
"372","2008-06-24",205.160004
"373","2008-06-25",201.5
"374","2008-06-26",203.619995
"375","2008-06-27",208.720001
"376","2008-06-30",212.160004
"377","2008-07-01",219.800003
"378","2008-07-02",221.380005
"379","2008-07-03",206.5
"380","2008-07-07",201.240005
"381","2008-07-08",192.139999
"382","2008-07-09",186.679993
"383","2008-07-10",200.979996
"384","2008-07-11",207.860001
"385","2008-07-14",205.679993
"386","2008-07-15",194.839996
"387","2008-07-16",189.679993
"388","2008-07-17",174.899994
"389","2008-07-18",176.199997
"390","2008-07-21",192.240005
"391","2008-07-22",177.679993
"392","2008-07-23",167.279999
"393","2008-07-24",169.899994
"394","2008-07-25",175.820007
"395","2008-07-28",178.259995
"396","2008-07-29",169.199997
"397","2008-07-30",183.460007
"398","2008-07-31",187.339996
"399","2008-08-01",184.100006
"400","2008-08-04",170.360001
"401","2008-08-05",165.880005
"402","2008-08-06",172.460007
"403","2008-08-07",172.380005
"404","2008-08-08",163.440002
"405","2008-08-11",164.479996
"406","2008-08-12",166.759995
"407","2008-08-13",176.320007
"408","2008-08-14",174.240005
"409","2008-08-15",168.220001
"410","2008-08-18",167.300003
"411","2008-08-19",179.279999
"412","2008-08-20",188.300003
"413","2008-08-21",194.160004
"414","2008-08-22",187.419998
"415","2008-08-25",186.839996
"416","2008-08-26",191.600006
"417","2008-08-27",193.860001
"418","2008-08-28",189.139999
"419","2008-08-29",192.479996
"420","2008-09-02",181.300003
"421","2008-09-03",174.199997
"422","2008-09-04",171.199997
"423","2008-09-05",174.479996
"424","2008-09-08",166.820007
"425","2008-09-09",143.880005
"426","2008-09-10",157.899994
"427","2008-09-11",158.979996
"428","2008-09-12",166.880005
"429","2008-09-15",149.960007
"430","2008-09-16",147.360001
"431","2008-09-17",140.199997
"432","2008-09-18",141.440002
"433","2008-09-19",158.220001
"434","2008-09-22",161.360001
"435","2008-09-23",159.979996
"436","2008-09-24",158.399994
"437","2008-09-25",159.080002
"438","2008-09-26",155.800003
"439","2008-09-29",129.820007
"440","2008-09-30",142.520004
"441","2008-10-01",136.460007
"442","2008-10-02",117.260002
"443","2008-10-03",112.480003
"444","2008-10-06",95.360001
"445","2008-10-07",83.300003
"446","2008-10-08",87
"447","2008-10-09",75.5
"448","2008-10-10",73
"449","2008-10-13",90.900002
"450","2008-10-14",92.300003
"451","2008-10-15",68.120003
"452","2008-10-16",73.68
"453","2008-10-17",79.339996
"454","2008-10-20",89.32
"455","2008-10-21",85.519997
"456","2008-10-22",77.480003
"457","2008-10-23",78.220001
"458","2008-10-24",74.5
"459","2008-10-27",65.620003
"460","2008-10-28",72.339996
"461","2008-10-29",82
"462","2008-10-30",102.800003
"463","2008-10-31",103.980003
"464","2008-11-03",96.959999
"465","2008-11-04",105.720001
"466","2008-11-05",100.559998
"467","2008-11-06",87.160004
"468","2008-11-07",87.919998
"469","2008-11-10",88.739998
"470","2008-11-11",85.639999
"471","2008-11-12",75.279999
"472","2008-11-13",87.160004
"473","2008-11-14",86.940002
"474","2008-11-17",84.699997
"475","2008-11-18",87.360001
"476","2008-11-19",73.639999
"477","2008-11-20",52.5
"478","2008-11-21",62.540001
"479","2008-11-24",71.099998
"480","2008-11-25",73.580002
"481","2008-11-26",77.919998
"482","2008-11-28",76.599998
"483","2008-12-01",63.459999
"484","2008-12-02",68.800003
"485","2008-12-03",65.519997
"486","2008-12-04",56.880001
"487","2008-12-05",54.299999
"488","2008-12-08",61.119999
"489","2008-12-09",60.580002
"490","2008-12-10",70.660004
"491","2008-12-11",75.32
"492","2008-12-12",72.339996
"493","2008-12-15",69.839996
"494","2008-12-16",70.540001
"495","2008-12-17",70.260002
"496","2008-12-18",66.980003
"497","2008-12-19",67.620003
"498","2008-12-22",59.540001
"499","2008-12-23",58.439999
"500","2008-12-24",57.599998
"501","2008-12-26",59.060001
"502","2008-12-29",61.919998
"503","2008-12-30",64.099998
"504","2008-12-31",66.919998
"505","2009-01-02",74.019997
"506","2009-01-05",85.900002
"507","2009-01-06",84.139999
"508","2009-01-07",78.699997
"509","2009-01-08",79.580002
"510","2009-01-09",75.779999
"511","2009-01-12",68.519997
"512","2009-01-13",71.540001
"513","2009-01-14",64.239998
"514","2009-01-15",65.559998
"515","2009-01-16",64.239998
"516","2009-01-20",57.639999
"517","2009-01-21",65.040001
"518","2009-01-22",61.5
"519","2009-01-23",67.879997
"520","2009-01-26",72.040001
"521","2009-01-27",61
"522","2009-01-28",62.880001
"523","2009-01-29",58.279999
"524","2009-01-30",58
"525","2009-02-02",57.259998
"526","2009-02-03",58.580002
"527","2009-02-04",60.400002
"528","2009-02-05",61.639999
"529","2009-02-06",63.459999
"530","2009-02-09",64.199997
"531","2009-02-10",61.360001
"532","2009-02-11",60.02
"533","2009-02-12",59.279999
"534","2009-02-13",59.82
"535","2009-02-17",53.82
"536","2009-02-18",51.02
"537","2009-02-19",52.02
"538","2009-02-20",50.099998
"539","2009-02-23",46.139999
"540","2009-02-24",44.66
"541","2009-02-25",47.040001
"542","2009-02-26",47.5
"543","2009-02-27",46.599998
"544","2009-03-02",39.459999
"545","2009-03-03",41.040001
"546","2009-03-04",45.060001
"547","2009-03-05",39.84
"548","2009-03-06",40.259998
"549","2009-03-09",39.580002
"550","2009-03-10",42.400002
"551","2009-03-11",43.259998
"552","2009-03-12",47.860001
"553","2009-03-13",47.099998
"554","2009-03-16",47.540001
"555","2009-03-17",50.880001
"556","2009-03-18",52.16
"557","2009-03-19",57.419998
"558","2009-03-20",54.459999
"559","2009-03-23",59.459999
"560","2009-03-24",57.099998
"561","2009-03-25",56.799999
"562","2009-03-26",56.66
"563","2009-03-27",53.220001
"564","2009-03-30",49.98
"565","2009-03-31",51.700001
"566","2009-04-01",55.200001
"567","2009-04-02",61.5
"568","2009-04-03",64.620003
"569","2009-04-06",60.66
"570","2009-04-07",58.5
"571","2009-04-08",60.060001
"572","2009-04-09",65.160004
"573","2009-04-13",65.099998
"574","2009-04-14",62.939999
"575","2009-04-15",62.939999
"576","2009-04-16",66.120003
"577","2009-04-17",69.160004
"578","2009-04-20",62.259998
"579","2009-04-21",66.019997
"580","2009-04-22",64.519997
"581","2009-04-23",64.220001
"582","2009-04-24",67.860001
"583","2009-04-27",65.959999
"584","2009-04-28",65.639999
"585","2009-04-29",67.580002
"586","2009-04-30",65.519997
"587","2009-05-01",69.580002
"588","2009-05-04",77.68
"589","2009-05-05",76.660004
"590","2009-05-06",82
"591","2009-05-07",78.059998
"592","2009-05-08",83.279999
"593","2009-05-11",80.879997
"594","2009-05-12",83.059998
"595","2009-05-13",76.760002
"596","2009-05-14",78.480003
"597","2009-05-15",74.220001
"598","2009-05-18",79.800003
"599","2009-05-19",83.739998
"600","2009-05-20",87.720001
"601","2009-05-21",86.879997
"602","2009-05-22",86.739998
"603","2009-05-26",86.800003
"604","2009-05-27",87.860001
"605","2009-05-28",92.839996
"606","2009-05-29",93.720001
"607","2009-06-01",97.760002
"608","2009-06-02",96
"609","2009-06-03",88.660004
"610","2009-06-04",92.260002
"611","2009-06-05",90.059998
"612","2009-06-08",88.459999
"613","2009-06-09",89.900002
"614","2009-06-10",90.540001
"615","2009-06-11",90.699997
"616","2009-06-12",89.080002
"617","2009-06-15",85.339996
"618","2009-06-16",81.839996
"619","2009-06-17",73.900002
"620","2009-06-18",73.400002
"621","2009-06-19",73.019997
"622","2009-06-22",64.980003
"623","2009-06-23",67.459999
"624","2009-06-24",67.800003
"625","2009-06-25",70.480003
"626","2009-06-26",69.040001
"627","2009-06-29",70.620003
"628","2009-06-30",70.32
"629","2009-07-01",70.82
"630","2009-07-02",66.519997
"631","2009-07-06",62.740002
"632","2009-07-07",61.720001
"633","2009-07-08",62.619999
"634","2009-07-09",65.660004
"635","2009-07-10",65.080002
"636","2009-07-13",68.18
"637","2009-07-14",70.760002
"638","2009-07-15",73.480003
"639","2009-07-16",76.779999
"640","2009-07-17",77.720001
"641","2009-07-20",79.959999
"642","2009-07-21",80.940002
"643","2009-07-22",81.239998
"644","2009-07-23",84.559998
"645","2009-07-24",87.839996
"646","2009-07-27",89.5
"647","2009-07-28",88.519997
"648","2009-07-29",85.519997
"649","2009-07-30",89.940002
"650","2009-07-31",91.919998
"651","2009-08-03",95.059998
"652","2009-08-04",95.379997
"653","2009-08-05",96
"654","2009-08-06",95.239998
"655","2009-08-07",97.459999
"656","2009-08-10",97.400002
"657","2009-08-11",93.239998
"658","2009-08-12",95.559998
"659","2009-08-13",100.239998
"660","2009-08-14",97.080002
"661","2009-08-17",92.019997
"662","2009-08-18",93.739998
"663","2009-08-19",95.279999
"664","2009-08-20",95.260002
"665","2009-08-21",97.059998
"666","2009-08-24",98.339996
"667","2009-08-25",96.800003
"668","2009-08-26",95.040001
"669","2009-08-27",99
"670","2009-08-28",100.639999
"671","2009-08-31",97.080002
"672","2009-09-01",94.580002
"673","2009-09-02",94.099998
"674","2009-09-03",94.400002
"675","2009-09-04",98.32
"676","2009-09-08",103.699997
"677","2009-09-09",106.419998
"678","2009-09-10",109.639999
"679","2009-09-11",111.660004
"680","2009-09-14",113.32
"681","2009-09-15",116.639999
"682","2009-09-16",118.68
"683","2009-09-17",114.120003
"684","2009-09-18",112.660004
"685","2009-09-21",110.980003
"686","2009-09-22",116.18
"687","2009-09-23",114.919998
"688","2009-09-24",110.800003
"689","2009-09-25",110.160004
"690","2009-09-28",113.860001
"691","2009-09-29",114.459999
"692","2009-09-30",115.160004
"693","2009-10-01",109.5
"694","2009-10-02",108.860001
"695","2009-10-05",112.800003
"696","2009-10-06",116.099998
"697","2009-10-07",116.860001
"698","2009-10-08",122.400002
"699","2009-10-09",121.239998
"700","2009-10-12",120.300003
"701","2009-10-13",120.620003
"702","2009-10-14",122.440002
"703","2009-10-15",124
"704","2009-10-16",123.599998
"705","2009-10-19",128.399994
"706","2009-10-20",128.039993
"707","2009-10-21",126.160004
"708","2009-10-22",125.239998
"709","2009-10-23",121.220001
"710","2009-10-26",118.32
"711","2009-10-27",119.139999
"712","2009-10-28",112.760002
"713","2009-10-29",118.660004
"714","2009-10-30",112.800003
"715","2009-11-02",113.199997
"716","2009-11-03",118.120003
"717","2009-11-04",119.220001
"718","2009-11-05",121.940002
"719","2009-11-06",122.599998
"720","2009-11-09",126.120003
"721","2009-11-10",127.559998
"722","2009-11-11",126.739998
"723","2009-11-12",122.040001
"724","2009-11-13",123.540001
"725","2009-11-16",127.559998
"726","2009-11-17",126.68
"727","2009-11-18",124.919998
"728","2009-11-19",122.860001
"729","2009-11-20",119.980003
"730","2009-11-23",122.639999
"731","2009-11-24",126.699997
"732","2009-11-25",128.360001
"733","2009-11-27",124.68
"734","2009-11-30",124.5
"735","2009-12-01",129.380005
"736","2009-12-02",129.360001
"737","2009-12-03",131.5
"738","2009-12-04",130.979996
"739","2009-12-07",130
"740","2009-12-08",128.699997
"741","2009-12-09",126.959999
"742","2009-12-10",130.139999
"743","2009-12-11",127.339996
"744","2009-12-14",135.259995
"745","2009-12-15",135.559998
"746","2009-12-16",134.539993
"747","2009-12-17",133.559998
"748","2009-12-18",140.020004
"749","2009-12-21",142.440002
"750","2009-12-22",144.160004
"751","2009-12-23",147.880005
"752","2009-12-24",149.360001
"753","2009-12-28",147.759995
"754","2009-12-29",145.839996
"755","2009-12-30",144.399994
"756","2009-12-31",142.899994
"757","2010-01-04",149.259995
"758","2010-01-05",150.479996
"759","2010-01-06",152.679993
"760","2010-01-07",153.479996
"761","2010-01-08",153.580002
"762","2010-01-11",150.460007
"763","2010-01-12",147.300003
"764","2010-01-13",148.5
"765","2010-01-14",146.600006
"766","2010-01-15",145.979996
"767","2010-01-19",146.559998
"768","2010-01-20",145.240005
"769","2010-01-21",141.639999
"770","2010-01-22",137.460007
"771","2010-01-25",139.600006
"772","2010-01-26",137.240005
"773","2010-01-27",136.759995
"774","2010-01-28",137.240005
"775","2010-01-29",133.119995
"776","2010-02-01",138.759995
"777","2010-02-02",141.220001
"778","2010-02-03",138.300003
"779","2010-02-04",131.419998
"780","2010-02-05",130.800003
"781","2010-02-08",131.759995
"782","2010-02-09",132.660004
"783","2010-02-10",134.660004
"784","2010-02-11",138.5
"785","2010-02-12",138.539993
"786","2010-02-16",142.339996
"787","2010-02-17",145.679993
"788","2010-02-18",146.619995
"789","2010-02-19",148.240005
"790","2010-02-22",147.139999
"791","2010-02-23",142.779999
"792","2010-02-24",145.559998
"793","2010-02-25",146.639999
"794","2010-02-26",149.699997
"795","2010-03-01",153.660004
"796","2010-03-02",154.220001
"797","2010-03-03",154.100006
"798","2010-03-04",151.479996
"799","2010-03-05",153.839996
"800","2010-03-08",155.619995
"801","2010-03-09",155.740005
"802","2010-03-10",156.320007
"803","2010-03-11",156.679993
"804","2010-03-12",157.119995
"805","2010-03-15",155.220001
"806","2010-03-16",159.800003
"807","2010-03-17",161.559998
"808","2010-03-18",158.139999
"809","2010-03-19",155.179993
"810","2010-03-22",153.979996
"811","2010-03-23",160.479996
"812","2010-03-24",160.699997
"813","2010-03-25",157.820007
"814","2010-03-26",155.220001
"815","2010-03-29",162.759995
"816","2010-03-30",161.179993
"817","2010-03-31",161.679993
"818","2010-04-01",168.380005
"819","2010-04-05",172.720001
"820","2010-04-06",172.020004
"821","2010-04-07",170.440002
"822","2010-04-08",169.960007
"823","2010-04-09",169.240005
"824","2010-04-12",169.479996
"825","2010-04-13",168.619995
"826","2010-04-14",170.720001
"827","2010-04-15",170.940002
"828","2010-04-16",166.639999
"829","2010-04-19",166.039993
"830","2010-04-20",169.119995
"831","2010-04-21",168.460007
"832","2010-04-22",169.5
"833","2010-04-23",173.960007
"834","2010-04-26",172.779999
"835","2010-04-27",166.320007
"836","2010-04-28",168.320007
"837","2010-04-29",178.919998
"838","2010-04-30",180.660004
"839","2010-05-03",184.880005
"840","2010-05-04",178.979996
"841","2010-05-05",175.059998
"842","2010-05-06",167.639999
"843","2010-05-07",158.139999
"844","2010-05-10",171.020004
"845","2010-05-11",170.940002
"846","2010-05-12",175.979996
"847","2010-05-13",171.339996
"848","2010-05-14",166.259995
"849","2010-05-17",161.960007
"850","2010-05-18",159.880005
"851","2010-05-19",157.039993
"852","2010-05-20",147.619995
"853","2010-05-21",151.860001
"854","2010-05-24",152.179993
"855","2010-05-25",154.160004
"856","2010-05-26",157.800003
"857","2010-05-27",166.960007
"858","2010-05-28",167.419998
"859","2010-06-01",164
"860","2010-06-02",173.039993
"861","2010-06-03",175.839996
"862","2010-06-04",166.720001
"863","2010-06-07",166.440002
"864","2010-06-08",166.839996
"865","2010-06-09",167.919998
"866","2010-06-10",174.820007
"867","2010-06-11",177.440002
"868","2010-06-14",176.619995
"869","2010-06-15",182.119995
"870","2010-06-16",181.679993
"871","2010-06-17",178.740005
"872","2010-06-18",180.479996
"873","2010-06-21",179.539993
"874","2010-06-22",175.160004
"875","2010-06-23",174.460007
"876","2010-06-24",167.960007
"877","2010-06-25",169.479996
"878","2010-06-28",167.220001
"879","2010-06-29",159.300003
"880","2010-06-30",156.839996
"881","2010-07-01",154.880005
"882","2010-07-02",152.080002
"883","2010-07-06",148.619995
"884","2010-07-07",155.220001
"885","2010-07-08",159.559998
"886","2010-07-09",160.440002
"887","2010-07-12",159.419998
"888","2010-07-13",161.139999
"889","2010-07-14",163.039993
"890","2010-07-15",163.860001
"891","2010-07-16",156.460007
"892","2010-07-19",159.119995
"893","2010-07-20",164.699997
"894","2010-07-21",164.220001
"895","2010-07-22",169.440002
"896","2010-07-23",170.960007
"897","2010-07-26",172.300003
"898","2010-07-27",166.979996
"899","2010-07-28",166.259995
"900","2010-07-29",174.360001
"901","2010-07-30",176.020004
"902","2010-08-02",185.460007
"903","2010-08-03",185.479996
"904","2010-08-04",185.800003
"905","2010-08-05",184.039993
"906","2010-08-06",183.300003
"907","2010-08-09",185.660004
"908","2010-08-10",183.839996
"909","2010-08-11",175.880005
"910","2010-08-12",173.940002
"911","2010-08-13",175.460007
"912","2010-08-16",176.899994
"913","2010-08-17",182.139999
"914","2010-08-18",183.240005
"915","2010-08-19",180.559998
"916","2010-08-20",176.119995
"917","2010-08-23",174.059998
"918","2010-08-24",167.720001
"919","2010-08-25",168.820007
"920","2010-08-26",168.580002
"921","2010-08-27",173.080002
"922","2010-08-30",170.279999
"923","2010-08-31",169.679993
"924","2010-09-01",178.460007
"925","2010-09-02",181.119995
"926","2010-09-03",184.119995
"927","2010-09-07",182.559998
"928","2010-09-08",184.380005
"929","2010-09-09",183.039993
"930","2010-09-10",182.440002
"931","2010-09-13",183.380005
"932","2010-09-14",181.300003
"933","2010-09-15",178.160004
"934","2010-09-16",181.199997
"935","2010-09-17",185.559998
"936","2010-09-20",192.559998
"937","2010-09-21",193.759995
"938","2010-09-22",190.080002
"939","2010-09-23",185.559998
"940","2010-09-24",190.559998
"941","2010-09-27",191.800003
