"","date","HGSH"
"106","2008-08-20",0.12
"107","2008-08-21",0.12
"108","2008-08-22",0.12
"109","2008-08-25",0.12
"110","2008-08-26",0.12
"111","2008-08-27",0.12
"112","2008-08-28",0.12
"113","2008-08-29",0.12
"114","2008-09-02",0.12
"115","2008-09-03",0.12
"116","2008-09-04",0.12
"117","2008-09-05",0.12
"118","2008-09-08",0.12
"119","2008-09-09",0.12
"120","2008-09-10",0.12
"121","2008-09-11",0.12
"122","2008-09-12",0.12
"123","2008-09-15",0.12
"124","2008-09-16",0.12
"125","2008-09-17",0.12
"126","2008-09-18",0.12
"127","2008-09-19",0.12
"128","2008-09-22",0.12
"129","2008-09-23",0.12
"130","2008-09-24",0.12
"131","2008-09-25",0.12
"132","2008-09-26",0.12
"133","2008-09-29",0.12
"134","2008-09-30",0.12
"135","2008-10-01",0.12
"136","2008-10-02",0.12
"137","2008-10-03",0.12
"138","2008-10-06",0.12
"139","2008-10-07",0.12
"140","2008-10-08",0.12
"141","2008-10-09",0.12
"142","2008-10-10",0.12
"143","2008-10-13",0.12
"144","2008-10-14",0.12
"145","2008-10-15",0.12
"146","2008-10-16",0.12
"147","2008-10-17",0.12
"148","2008-10-20",0.18
"149","2008-10-21",0.18
"150","2008-10-22",0.18
"151","2008-10-23",0.12
"152","2008-10-24",0.12
"153","2008-10-27",0.12
"154","2008-10-28",0.12
"155","2008-10-29",0.12
"156","2008-10-30",0.12
"157","2008-10-31",0.12
"158","2008-11-03",0.12
"159","2008-11-04",0.12
"160","2008-11-05",0.18
"161","2008-11-06",0.18
"162","2008-11-07",0.18
"163","2008-11-10",0.18
"164","2008-11-11",0.18
"165","2008-11-12",0.18
"166","2008-11-13",0.18
"167","2008-11-14",0.18
"168","2008-11-17",0.18
"169","2008-11-18",0.18
"170","2008-11-19",0.18
"171","2008-11-20",0.18
"172","2008-11-21",0.18
"173","2008-11-24",0.18
"174","2008-11-25",0.18
"175","2008-11-26",0.18
"176","2008-11-28",0.18
"177","2008-12-01",0.18
"178","2008-12-02",0.18
"179","2008-12-03",0.18
"180","2008-12-04",0.18
"181","2008-12-05",0.18
"182","2008-12-08",0.18
"183","2008-12-09",0.18
"184","2008-12-10",0.18
"185","2008-12-11",0.18
"186","2008-12-12",0.18
"187","2008-12-15",0.18
"188","2008-12-16",0.18
"189","2008-12-17",0.18
"190","2008-12-18",0.18
"191","2008-12-19",0.18
"192","2008-12-22",0.18
"193","2008-12-23",0.12
"194","2008-12-24",0.12
"195","2008-12-26",0.12
"196","2008-12-29",0.12
"197","2008-12-30",0.12
"198","2008-12-31",0.18
"199","2009-01-02",0.18
"200","2009-01-05",0.18
"201","2009-01-06",0.18
"202","2009-01-07",0.18
"203","2009-01-08",0.18
"204","2009-01-09",0.18
"205","2009-01-12",0.18
"206","2009-01-13",0.18
"207","2009-01-14",0.18
"208","2009-01-15",0.12
"209","2009-01-16",0.12
"210","2009-01-20",0.12
"211","2009-01-21",0.12
"212","2009-01-22",0.12
"213","2009-01-23",0.12
"214","2009-01-26",0.12
"215","2009-01-27",0.12
"216","2009-01-28",0.12
"217","2009-01-29",0.12
"218","2009-01-30",0.12
"219","2009-02-02",0.1
"220","2009-02-03",0.1
"221","2009-02-04",0.1
"222","2009-02-05",0.1
"223","2009-02-06",0.1
"224","2009-02-09",0.1
"225","2009-02-10",0.1
"226","2009-02-11",0.1
"227","2009-02-12",0.1
"228","2009-02-13",0.1
"229","2009-02-17",0.08
"230","2009-02-18",0.08
"231","2009-02-19",0.08
"232","2009-02-20",0.06
"233","2009-02-23",0.06
"234","2009-02-24",0.06
"235","2009-02-25",0.06
"236","2009-02-26",0.06
"237","2009-02-27",0.06
"238","2009-03-02",0.06
"239","2009-03-03",0.06
"240","2009-03-04",0.06
"241","2009-03-05",0.06
"242","2009-03-06",0.06
"243","2009-03-09",0.06
"244","2009-03-10",0.06
"245","2009-03-11",0.06
"246","2009-03-12",0.06
"247","2009-03-13",0.06
"248","2009-03-16",0.06
"249","2009-03-17",0.06
"250","2009-03-18",0.06
"251","2009-03-19",0.06
"252","2009-03-20",0.06
"253","2009-03-23",0.06
"254","2009-03-24",0.06
"255","2009-03-25",0.16
"256","2009-03-26",0.04
"257","2009-03-27",0.04
"258","2009-03-30",0.04
"259","2009-03-31",0.04
"260","2009-04-01",0.14
"261","2009-04-02",0.14
"262","2009-04-03",0.14
"263","2009-04-06",0.14
"264","2009-04-07",0.14
"265","2009-04-08",0.14
"266","2009-04-09",0.14
"267","2009-04-13",0.14
"268","2009-04-14",0.14
"269","2009-04-15",0.14
"270","2009-04-16",0.14
"271","2009-04-17",0.14
"272","2009-04-20",0.14
"273","2009-04-21",0.14
"274","2009-04-22",0.14
"275","2009-04-23",0.14
"276","2009-04-24",0.14
"277","2009-04-27",0.14
"278","2009-04-28",0.14
"279","2009-04-29",0.14
"280","2009-04-30",0.14
"281","2009-05-01",0.14
"282","2009-05-04",0.14
"283","2009-05-05",0.14
"284","2009-05-06",0.14
"285","2009-05-07",0.14
"286","2009-05-08",0.14
"287","2009-05-11",0.14
"288","2009-05-12",0.14
"289","2009-05-13",0.14
"290","2009-05-14",0.14
"291","2009-05-15",0.06
"292","2009-05-18",0.06
"293","2009-05-19",0.06
"294","2009-05-20",0.06
"295","2009-05-21",0.06
"296","2009-05-22",0.06
"297","2009-05-26",0.06
"298","2009-05-27",0.06
"299","2009-05-28",0.06
"300","2009-05-29",0.06
"301","2009-06-01",0.06
"302","2009-06-02",0.06
"303","2009-06-03",0.06
"304","2009-06-04",0.06
"305","2009-06-05",0.06
"306","2009-06-08",0.06
"307","2009-06-09",0.06
"308","2009-06-10",0.06
"309","2009-06-11",0.1
"310","2009-06-12",0.1
"311","2009-06-15",0.1
"312","2009-06-16",0.1
"313","2009-06-17",0.1
"314","2009-06-18",0.06
"315","2009-06-19",0.06
"316","2009-06-22",0.06
"317","2009-06-23",0.06
"318","2009-06-24",0.06
"319","2009-06-25",0.14
"320","2009-06-26",0.14
"321","2009-06-29",0.14
"322","2009-06-30",0.12
"323","2009-07-01",0.12
"324","2009-07-02",0.12
"325","2009-07-06",0.1
"326","2009-07-07",0.1
"327","2009-07-08",0.1
"328","2009-07-09",0.1
"329","2009-07-10",0.1
"330","2009-07-13",0.1
"331","2009-07-14",0.1
"332","2009-07-15",0.1
"333","2009-07-16",0.1
"334","2009-07-17",0.1
"335","2009-07-20",0.1
"336","2009-07-21",0.1
"337","2009-07-22",0.1
"338","2009-07-23",0.1
"339","2009-07-24",0.1
"340","2009-07-27",0.1
"341","2009-07-28",0.1
"342","2009-07-29",0.1
"343","2009-07-30",0.1
"344","2009-07-31",0.1
"345","2009-08-03",0.1
"346","2009-08-04",0.1
"347","2009-08-05",0.1
"348","2009-08-06",0.1
"349","2009-08-07",0.12
"350","2009-08-10",0.16
"351","2009-08-11",0.12
"352","2009-08-12",0.12
"353","2009-08-13",0.12
"354","2009-08-14",0.12
"355","2009-08-17",0.12
"356","2009-08-18",0.12
"357","2009-08-19",0.12
"358","2009-08-20",0.24
"359","2009-08-21",0.16
"360","2009-08-24",0.8
"361","2009-08-25",0.34
"362","2009-08-26",0.36
"363","2009-08-27",0.36
"364","2009-08-28",0.36
"365","2009-08-31",0.5
"366","2009-09-01",0.98
"367","2009-09-02",0.76
"368","2009-09-03",0.64
"369","2009-09-04",0.64
"370","2009-09-08",0.64
"371","2009-09-09",0.64
"372","2009-09-10",0.64
"373","2009-09-11",1.3
"374","2009-09-14",1
"375","2009-09-15",0.72
"376","2009-09-16",0.7
"377","2009-09-17",0.78
"378","2009-09-18",0.84
"379","2009-09-21",0.94
"380","2009-09-22",1
"381","2009-09-23",1.02
"382","2009-09-24",1.2
"383","2009-09-25",1.02
"384","2009-09-28",1.1
"385","2009-09-29",1.16
"386","2009-09-30",1.3
"387","2009-10-01",1.5
"388","2009-10-02",1.44
"389","2009-10-05",1.52
"390","2009-10-06",1.56
"391","2009-10-07",1.94
"392","2009-10-08",1.96
"393","2009-10-09",1.98
"394","2009-10-12",2.1
"395","2009-10-13",2.98
"396","2009-10-14",3.7
"397","2009-10-15",3.38
"398","2009-10-16",3.38
"399","2009-10-19",3.18
"400","2009-10-20",3.04
"401","2009-10-21",3.04
"402","2009-10-22",3.04
"403","2009-10-23",3.28
"404","2009-10-26",3.2
"405","2009-10-27",4
"406","2009-10-28",3.3
"407","2009-10-29",3.26
"408","2009-10-30",3.32
"409","2009-11-02",3.32
"410","2009-11-03",3.32
"411","2009-11-04",3.4
"412","2009-11-05",3.4
"413","2009-11-06",3.28
"414","2009-11-09",3.36
"415","2009-11-10",3.34
"416","2009-11-11",3.32
"417","2009-11-12",3.4
"418","2009-11-13",3.3
"419","2009-11-16",3.3
"420","2009-11-17",3.3
"421","2009-11-18",3.16
"422","2009-11-19",3.16
"423","2009-11-20",3.16
"424","2009-11-23",3.16
"425","2009-11-24",3.3
"426","2009-11-25",3.3
"427","2009-11-27",3.3
"428","2009-11-30",3.3
"429","2009-12-01",3.3
"430","2009-12-02",3.3
"431","2009-12-03",3.3
"432","2009-12-04",3.2
"433","2009-12-07",3.32
"434","2009-12-08",3.4
"435","2009-12-09",3.32
"436","2009-12-10",3.36
"437","2009-12-11",3.3
"438","2009-12-14",3.44
"439","2009-12-15",3.5
"440","2009-12-16",3.4
"441","2009-12-17",3.9
"442","2009-12-18",4
"443","2009-12-21",4.16
"444","2009-12-22",4.2
"445","2009-12-23",4.26
"446","2009-12-24",4.26
"447","2009-12-28",4.32
"448","2009-12-29",4.44
"449","2009-12-30",4.4
"450","2009-12-31",4.5
"451","2010-01-04",4.7
"452","2010-01-05",4.92
"453","2010-01-06",5.2
"454","2010-01-07",5.5
"455","2010-01-08",7
"456","2010-01-11",7.56
"457","2010-01-12",7.36
"458","2010-01-13",7.7
"459","2010-01-14",7.76
"460","2010-01-15",7.8
"461","2010-01-19",7.74
"462","2010-01-20",7.96
"463","2010-01-21",8
"464","2010-01-22",8
"465","2010-01-25",7.9
"466","2010-01-26",8
"467","2010-01-27",8
"468","2010-01-28",8
"469","2010-01-29",7.94
"470","2010-02-01",8
"471","2010-02-02",7.5
"472","2010-02-03",7.84
"473","2010-02-04",8.1
"474","2010-02-05",8.16
"475","2010-02-08",8.08
"476","2010-02-09",8.2
"477","2010-02-10",8.2
"478","2010-02-11",8.16
"479","2010-02-12",8.16
"480","2010-02-16",8.1
"481","2010-02-17",8.08
"482","2010-02-18",8.08
"483","2010-02-19",8.04
"484","2010-02-22",7.98
"485","2010-02-23",8
"486","2010-02-24",8.06
"487","2010-02-25",8
"488","2010-02-26",8.1
"489","2010-03-01",8.1
"490","2010-03-02",8.2
"491","2010-03-03",8.36
"492","2010-03-04",8.44
"493","2010-03-05",8.62
"494","2010-03-08",8.86
"495","2010-03-09",8.86
"496","2010-03-10",9
"497","2010-03-11",9.04
"498","2010-03-12",9.2
"499","2010-03-15",9.1
"500","2010-03-16",9.08
"501","2010-03-17",9.26
"502","2010-03-18",9.34
"503","2010-03-19",9.42
"504","2010-03-22",9.42
"505","2010-03-23",9.38
"506","2010-03-24",9.6
"507","2010-03-25",9.7
"508","2010-03-26",9.66
"509","2010-03-29",9.72
"510","2010-03-30",9.72
"511","2010-03-31",9.66
"512","2010-04-01",9.7
"513","2010-04-05",9.72
"514","2010-04-06",9.72
"515","2010-04-07",9.76
"516","2010-04-08",9.72
"517","2010-04-09",9.74
"518","2010-04-12",9.66
"519","2010-04-13",9.5
"520","2010-04-14",9.5
"521","2010-04-15",9.48
"522","2010-04-16",9.22
"523","2010-04-19",9.8
"524","2010-04-20",9.8
"525","2010-04-21",9.6
"526","2010-04-22",9.44
"527","2010-04-23",9.5
"528","2010-04-26",9.4
"529","2010-04-27",9.3
"530","2010-04-28",9.3
"531","2010-04-29",9.24
"532","2010-04-30",9.14
"533","2010-05-03",9.16
"534","2010-05-04",8.98
"535","2010-05-05",8.78
"536","2010-05-06",8.48
"537","2010-05-07",8.4
"538","2010-05-10",8.56
"539","2010-05-11",8.56
"540","2010-05-12",8.66
"541","2010-05-13",9.2
"542","2010-05-14",9.12
"543","2010-05-17",9.28
"544","2010-05-18",9.46
"545","2010-05-19",9.44
"546","2010-05-20",9.38
"547","2010-05-21",9.1
"548","2010-05-24",9.14
"549","2010-05-25",9.06
"550","2010-05-26",8.84
"551","2010-05-27",8.96
"552","2010-05-28",8.96
"553","2010-06-01",8.9
"554","2010-06-02",8.86
"555","2010-06-03",9.34
"556","2010-06-04",9.36
"557","2010-06-07",9.4
"558","2010-06-08",9.3
"559","2010-06-09",9.2
"560","2010-06-10",9.42
"561","2010-06-11",9.46
"562","2010-06-14",9.42
"563","2010-06-15",9.38
"564","2010-06-16",9.34
"565","2010-06-17",9.32
"566","2010-06-18",9.32
"567","2010-06-21",9.3
"568","2010-06-22",9.24
"569","2010-06-23",9.2
"570","2010-06-24",9.12
"571","2010-06-25",9.04
"572","2010-06-28",8.86
"573","2010-06-29",8.6
"574","2010-06-30",8.52
"575","2010-07-01",8.46
"576","2010-07-02",8.46
"577","2010-07-06",8.36
"578","2010-07-07",8.28
"579","2010-07-08",8.3
"580","2010-07-09",8.3
"581","2010-07-12",8.38
"582","2010-07-13",8.38
"583","2010-07-14",8.2
"584","2010-07-15",8.28
"585","2010-07-16",8.2
"586","2010-07-19",8.3
"587","2010-07-20",8.34
"588","2010-07-21",8.36
"589","2010-07-22",8.2
"590","2010-07-23",8.32
"591","2010-07-26",8.26
"592","2010-07-27",8.2
"593","2010-07-28",8.22
"594","2010-07-29",8.28
"595","2010-07-30",8.38
"596","2010-08-02",8.44
"597","2010-08-03",8.34
"598","2010-08-04",8.3
"599","2010-08-05",8.32
"600","2010-08-06",8.3
"601","2010-08-09",8.38
"602","2010-08-10",8.26
"603","2010-08-11",8.22
"604","2010-08-12",8.24
"605","2010-08-13",8.26
"606","2010-08-16",8.28
"607","2010-08-17",8.3
"608","2010-08-18",8.26
"609","2010-08-19",8.18
"610","2010-08-20",8.16
"611","2010-08-23",8.16
"612","2010-08-24",8.14
"613","2010-08-25",8.12
"614","2010-08-26",8.12
"615","2010-08-27",8.14
"616","2010-08-30",8.12
"617","2010-08-31",8.14
"618","2010-09-01",8.14
"619","2010-09-02",8.16
"620","2010-09-03",8.12
"621","2010-09-07",8.14
"622","2010-09-08",8.16
"623","2010-09-09",8.2
"624","2010-09-10",8.2
"625","2010-09-13",8.8
"626","2010-09-14",8.5
"627","2010-09-15",8.3
"628","2010-09-16",8.38
"629","2010-09-17",8.3
"630","2010-09-20",8.32
"631","2010-09-21",8.3
"632","2010-09-22",8.26
"633","2010-09-23",8.32
"634","2010-09-24",8.2
"635","2010-09-27",8
"636","2010-09-28",8.1
"637","2010-09-29",8.08
"638","2010-09-30",8.36
"639","2010-10-01",8.1
"640","2010-10-04",8.16
"641","2010-10-05",8.04
"642","2010-10-06",8.3
"643","2010-10-07",7.82
"644","2010-10-08",8.06
"645","2010-10-11",7.98
"646","2010-10-12",7.52
"647","2010-10-13",8
"648","2010-10-14",7.8
"649","2010-10-15",7.96
"650","2010-10-18",7.54
"651","2010-10-19",7
"652","2010-10-20",7.1
"653","2010-10-21",8
"654","2010-10-22",7.66
"655","2010-10-25",7.84
"656","2010-10-26",8.16
"657","2010-10-27",8
"658","2010-10-28",7.52
"659","2010-10-29",7.68
"660","2010-11-01",7.98
"661","2010-11-02",7.94
"662","2010-11-03",6.66
"663","2010-11-04",7.92
"664","2010-11-05",7.3
"665","2010-11-08",7.08
"666","2010-11-09",7.72
"667","2010-11-10",7.56
"668","2010-11-11",7.44
"669","2010-11-12",7.8
"670","2010-11-15",6.84
"671","2010-11-16",6.82
"672","2010-11-17",7.1
"673","2010-11-18",7.16
"674","2010-11-19",6.92
"675","2010-11-22",6.96
"676","2010-11-23",6.56
"677","2010-11-24",6.88
"678","2010-11-26",7.18
"679","2010-11-29",7.1
"680","2010-11-30",6.8
"681","2010-12-01",6.98
"682","2010-12-02",6.26
"683","2010-12-03",6.92
"684","2010-12-06",7.04
"685","2010-12-07",6.84
"686","2010-12-08",6.4
"687","2010-12-09",6.74
"688","2010-12-10",6.64
"689","2010-12-13",6.6
"690","2010-12-14",6.54
"691","2010-12-15",6.34
"692","2010-12-16",6.56
"693","2010-12-17",6.56
"694","2010-12-20",6.64
"695","2010-12-21",6.56
"696","2010-12-22",6.42
"697","2010-12-23",6.7
"698","2010-12-27",6.56
"699","2010-12-28",6.22
"700","2010-12-29",5.94
"701","2010-12-30",5.92
"702","2010-12-31",5.84
"703","2011-01-03",6
"704","2011-01-04",6.4
"705","2011-01-05",6.7
"706","2011-01-06",6.68
"707","2011-01-07",6.76
"708","2011-01-10",7
"709","2011-01-11",7
"710","2011-01-12",6.62
"711","2011-01-13",6.6
"712","2011-01-14",6.7
"713","2011-01-18",6.76
"714","2011-01-19",6.6
"715","2011-01-20",6.84
"716","2011-01-21",6.6
"717","2011-01-24",6.54
"718","2011-01-25",6.3
"719","2011-01-26",6.14
"720","2011-01-27",6.1
"721","2011-01-28",6.04
"722","2011-01-31",5.8
"723","2011-02-01",6.04
"724","2011-02-02",5.9
"725","2011-02-03",5.04
"726","2011-02-04",5.44
"727","2011-02-07",5.88
"728","2011-02-08",5.84
"729","2011-02-09",5.9
"730","2011-02-10",5.8
"731","2011-02-11",5.76
"732","2011-02-14",5.78
"733","2011-02-15",5.7
"734","2011-02-16",5.04
"735","2011-02-17",5.1
"736","2011-02-18",5.16
"737","2011-02-22",5
"738","2011-02-23",5.5
"739","2011-02-24",5.4
"740","2011-02-25",5.4
"741","2011-02-28",5.42
"742","2011-03-01",5.54
"743","2011-03-02",4.7
"744","2011-03-03",5.46
"745","2011-03-04",5.46
"746","2011-03-07",5.52
"747","2011-03-08",5.46
"748","2011-03-09",5.42
"749","2011-03-10",5.44
"750","2011-03-11",5.7
"751","2011-03-14",5.58
"752","2011-03-15",4.48
"753","2011-03-16",4.74
"754","2011-03-17",4.72
"755","2011-03-18",4.94
"756","2011-03-21",4.92
"757","2011-03-22",5.06
"758","2011-03-23",5
"759","2011-03-24",5.18
"760","2011-03-25",5.16
"761","2011-03-28",5.3
"762","2011-03-29",5.2
"763","2011-03-30",4.86
"764","2011-03-31",5.12
"765","2011-04-01",5.18
"766","2011-04-04",5.24
"767","2011-04-05",5.64
"768","2011-04-06",5.8
"769","2011-04-07",5.78
"770","2011-04-08",5.5
"771","2011-04-11",5.56
"772","2011-04-12",5.32
"773","2011-04-13",5.2
"774","2011-04-14",5.04
"775","2011-04-15",4.9
"776","2011-04-18",4.7
"777","2011-04-19",4.9
"778","2011-04-20",4.92
"779","2011-04-21",5.12
"780","2011-04-25",4.96
"781","2011-04-26",5.02
"782","2011-04-27",5.1
"783","2011-04-28",5.04
"784","2011-04-29",5.1
"785","2011-05-02",4.92
"786","2011-05-03",5.08
"787","2011-05-04",4.98
"788","2011-05-05",4.96
"789","2011-05-06",5.06
"790","2011-05-09",5
"791","2011-05-10",4.9
"792","2011-05-11",5.04
"793","2011-05-12",5.1
"794","2011-05-13",5.1
"795","2011-05-16",5.04
"796","2011-05-17",4.7
"797","2011-05-18",5
"798","2011-05-19",5.14
"799","2011-05-20",5.2
"800","2011-05-23",5.18
"801","2011-05-24",5.16
"802","2011-05-25",5
"803","2011-05-26",4.8
"804","2011-05-27",4.88
"805","2011-05-31",4.9
"806","2011-06-01",4.88
"807","2011-06-02",4.92
"808","2011-06-03",4.94
"809","2011-06-06",4.9
"810","2011-06-07",4.96
"811","2011-06-08",4.92
"812","2011-06-09",5
"813","2011-06-10",4.96
"814","2011-06-13",4.96
"815","2011-06-14",4.96
"816","2011-06-15",4.9
"817","2011-06-16",4.8
"818","2011-06-17",4.84
"819","2011-06-20",4.8
"820","2011-06-21",4.86
"821","2011-06-22",4.58
"822","2011-06-23",4.64
"823","2011-06-24",4.7
"824","2011-06-27",4.36
"825","2011-06-28",4.38
"826","2011-06-29",4.62
"827","2011-06-30",4.6
"828","2011-07-01",4.6
"829","2011-07-05",4.66
"830","2011-07-06",4.76
"831","2011-07-07",4.8
"832","2011-07-08",4.76
"833","2011-07-11",4.76
"834","2011-07-12",5
"835","2011-07-13",5
"836","2011-07-14",4.96
"837","2011-07-15",5
"838","2011-07-18",5.08
"839","2011-07-19",4.44
"840","2011-07-20",4.86
"841","2011-07-21",5
"842","2011-07-22",5
"843","2011-07-25",4.9
"844","2011-07-26",4.92
"845","2011-07-27",3.72
"846","2011-07-28",4
"847","2011-07-29",4.24
"848","2011-08-01",4.26
"849","2011-08-02",4.36
"850","2011-08-03",4.4
"851","2011-08-04",4.14
"852","2011-08-05",4
"853","2011-08-08",4
"854","2011-08-09",3.56
"855","2011-08-10",3.9
"856","2011-08-11",5.04
"857","2011-08-12",5.02
"858","2011-08-15",4.92
"859","2011-08-16",4.84
"860","2011-08-17",4.8
"861","2011-08-18",4.1
"862","2011-08-19",3.48
"863","2011-08-22",3.44
"864","2011-08-23",4
"865","2011-08-24",3.96
"866","2011-08-25",3.7
"867","2011-08-26",3.4
"868","2011-08-29",3.52
"869","2011-08-30",3.66
"870","2011-08-31",3.58
"871","2011-09-01",3.52
"872","2011-09-02",3.34
"873","2011-09-06",3.26
"874","2011-09-07",3.24
"875","2011-09-08",3.4
"876","2011-09-09",3.5
"877","2011-09-12",3.4
"878","2011-09-13",3.22
"879","2011-09-14",2.74
"880","2011-09-15",2.92
"881","2011-09-16",2.9
"882","2011-09-19",3
"883","2011-09-20",3.06
"884","2011-09-21",2.8
"885","2011-09-22",2.76
"886","2011-09-23",2.8
"887","2011-09-26",2.8
"888","2011-09-27",2.54
"889","2011-09-28",2.42
"890","2011-09-29",2.7
"891","2011-09-30",2.7
"892","2011-10-03",2.22
"893","2011-10-04",2.32
"894","2011-10-05",2.32
"895","2011-10-06",2.24
"896","2011-10-07",2.28
"897","2011-10-10",2.28
"898","2011-10-11",2.1
"899","2011-10-12",1.94
"900","2011-10-13",2.1
"901","2011-10-14",1.98
"902","2011-10-17",1.98
"903","2011-10-18",2.04
"904","2011-10-19",2.04
"905","2011-10-20",2.04
"906","2011-10-21",2.04
"907","2011-10-24",2.1
"908","2011-10-25",2.1
"909","2011-10-26",1.88
"910","2011-10-27",2.06
"911","2011-10-28",1.98
"912","2011-10-31",1.98
"913","2011-11-01",1.94
"914","2011-11-02",1.98
"915","2011-11-03",1.98
"916","2011-11-04",1.98
"917","2011-11-07",1.98
"918","2011-11-08",1.98
"919","2011-11-09",1.98
"920","2011-11-10",1.98
"921","2011-11-11",1.9
"922","2011-11-14",1.5
"923","2011-11-15",1.4
"924","2011-11-16",1.32
"925","2011-11-17",1.46
"926","2011-11-18",1.48
"927","2011-11-21",1.4
"928","2011-11-22",1.22
"929","2011-11-23",1.22
"930","2011-11-25",1.66
"931","2011-11-28",2
"932","2011-11-29",2.06
"933","2011-11-30",1.7
"934","2011-12-01",1.94
"935","2011-12-02",1.9
"936","2011-12-05",1.7
"937","2011-12-06",1.86
"938","2011-12-07",1.86
"939","2011-12-08",1.9
"940","2011-12-09",1.86
"941","2011-12-12",1.84
"942","2011-12-13",1.6
"943","2011-12-14",1.7
"944","2011-12-15",1.7
"945","2011-12-16",1.56
"946","2011-12-19",1.56
"947","2011-12-20",1.56
"948","2011-12-21",1.34
"949","2011-12-22",1.38
"950","2011-12-23",1.34
"951","2011-12-27",1.2
"952","2011-12-28",1.02
"953","2011-12-29",1.36
"954","2011-12-30",1.24
"955","2012-01-03",1.26
"956","2012-01-04",1.26
"957","2012-01-05",1.36
"958","2012-01-06",1.36
"959","2012-01-09",1.3
"960","2012-01-10",1.22
"961","2012-01-11",1.22
"962","2012-01-12",1.36
"963","2012-01-13",1.22
"964","2012-01-17",1.22
"965","2012-01-18",1.26
"966","2012-01-19",1.24
"967","2012-01-20",1.38
"968","2012-01-23",1.38
"969","2012-01-24",1.22
"970","2012-01-25",1.32
"971","2012-01-26",1.24
"972","2012-01-27",1.14
"973","2012-01-30",1.3
"974","2012-01-31",1.4
"975","2012-02-01",1.4
"976","2012-02-02",1.4
"977","2012-02-03",1.38
"978","2012-02-06",1.38
"979","2012-02-07",1.38
"980","2012-02-08",1.36
"981","2012-02-09",1.38
"982","2012-02-10",1.28
"983","2012-02-13",1.32
"984","2012-02-14",1.28
"985","2012-02-15",1.42
"986","2012-02-16",1.34
"987","2012-02-17",1.36
"988","2012-02-21",1.22
"989","2012-02-22",1.24
"990","2012-02-23",1.4
"991","2012-02-24",1.58
"992","2012-02-27",1.58
"993","2012-02-28",1.32
"994","2012-02-29",1.58
"995","2012-03-01",1.58
"996","2012-03-02",1.56
"997","2012-03-05",1.48
"998","2012-03-06",1.48
"999","2012-03-07",1.42
"1000","2012-03-08",1.58
"1001","2012-03-09",1.42
"1002","2012-03-12",1.58
"1003","2012-03-13",1.6
