"","date","CMCSA"
"175","2007-09-12",12.61
"176","2007-09-13",12.62
"177","2007-09-14",12.585
"178","2007-09-17",12.445
"179","2007-09-18",12.5
"180","2007-09-19",12.16
"181","2007-09-20",11.86
"182","2007-09-21",11.935
"183","2007-09-24",11.835
"184","2007-09-25",12.045
"185","2007-09-26",12.165
"186","2007-09-27",12.125
"187","2007-09-28",12.09
"188","2007-10-01",12.175
"189","2007-10-02",12
"190","2007-10-03",11.89
"191","2007-10-04",11.97
"192","2007-10-05",12.11
"193","2007-10-08",11.9
"194","2007-10-09",11.95
"195","2007-10-10",11.85
"196","2007-10-11",11.84
"197","2007-10-12",12.005
"198","2007-10-15",11.95
"199","2007-10-16",12.1
"200","2007-10-17",12.065
"201","2007-10-18",12.035
"202","2007-10-19",11.73
"203","2007-10-22",11.845
"204","2007-10-23",11.8
"205","2007-10-24",11.925
"206","2007-10-25",10.64
"207","2007-10-26",10.615
"208","2007-10-29",10.46
"209","2007-10-30",10.45
"210","2007-10-31",10.525
"211","2007-11-01",10.3
"212","2007-11-02",10.275
"213","2007-11-05",10.21
"214","2007-11-06",10.345
"215","2007-11-07",10.045
"216","2007-11-08",9.91
"217","2007-11-09",9.69
"218","2007-11-12",9.47
"219","2007-11-13",9.96
"220","2007-11-14",9.825
"221","2007-11-15",9.83
"222","2007-11-16",9.945
"223","2007-11-19",9.675
"224","2007-11-20",9.685
"225","2007-11-21",9.595
"226","2007-11-23",9.77
"227","2007-11-26",9.55
"228","2007-11-27",9.735
"229","2007-11-28",9.985
"230","2007-11-29",10.155
"231","2007-11-30",10.27
"232","2007-12-03",10.525
"233","2007-12-04",10.365
"234","2007-12-05",9.09
"235","2007-12-06",9.15
"236","2007-12-07",9.14
"237","2007-12-10",9.175
"238","2007-12-11",8.89
"239","2007-12-12",8.815
"240","2007-12-13",9.02
"241","2007-12-14",9.07
"242","2007-12-17",9.05
"243","2007-12-18",9.04
"244","2007-12-19",9.015
"245","2007-12-20",9.06
"246","2007-12-21",9.205
"247","2007-12-24",9.15
"248","2007-12-26",9.265
"249","2007-12-27",9.215
"250","2007-12-28",9.2
"251","2007-12-31",9.13
"252","2008-01-02",8.85
"253","2008-01-03",8.67
"254","2008-01-04",8.42
"255","2008-01-07",8.5
"256","2008-01-08",8.31
"257","2008-01-09",8.53
"258","2008-01-10",8.61
"259","2008-01-11",8.56
"260","2008-01-14",8.835
"261","2008-01-15",8.835
"262","2008-01-16",9.09
"263","2008-01-17",8.705
"264","2008-01-18",8.515
"265","2008-01-22",8.325
"266","2008-01-23",8.63
"267","2008-01-24",8.72
"268","2008-01-25",8.61
"269","2008-01-28",8.845
"270","2008-01-29",8.98
"271","2008-01-30",8.825
"272","2008-01-31",9.08
"273","2008-02-01",9.275
"274","2008-02-04",9.08
"275","2008-02-05",8.72
"276","2008-02-06",8.76
"277","2008-02-07",8.69
"278","2008-02-08",8.53
"279","2008-02-11",8.515
"280","2008-02-12",8.615
"281","2008-02-13",8.905
"282","2008-02-14",9.62
"283","2008-02-15",10.095
"284","2008-02-19",10.235
"285","2008-02-20",10.075
"286","2008-02-21",9.795
"287","2008-02-22",10.075
"288","2008-02-25",10.155
"289","2008-02-26",10.085
"290","2008-02-27",10.13
"291","2008-02-28",10.06
"292","2008-02-29",9.77
"293","2008-03-03",10
"294","2008-03-04",9.99
"295","2008-03-05",9.94
"296","2008-03-06",9.855
"297","2008-03-07",9.835
"298","2008-03-10",9.695
"299","2008-03-11",9.805
"300","2008-03-12",9.725
"301","2008-03-13",9.7
"302","2008-03-14",9.46
"303","2008-03-17",9.425
"304","2008-03-18",9.69
"305","2008-03-19",9.66
"306","2008-03-20",9.68
"307","2008-03-24",10.105
"308","2008-03-25",10.27
"309","2008-03-26",9.855
"310","2008-03-27",9.79
"311","2008-03-28",9.49
"312","2008-03-31",9.67
"313","2008-04-01",10.07
"314","2008-04-02",10.24
"315","2008-04-03",10.22
"316","2008-04-04",10.145
"317","2008-04-07",10.38
"318","2008-04-08",10.255
"319","2008-04-09",10.05
"320","2008-04-10",9.98
"321","2008-04-11",9.825
"322","2008-04-14",9.885
"323","2008-04-15",9.855
"324","2008-04-16",9.965
"325","2008-04-17",10.08
"326","2008-04-18",10.14
"327","2008-04-21",10.11
"328","2008-04-22",9.955
"329","2008-04-23",9.88
"330","2008-04-24",9.89
"331","2008-04-25",9.765
"332","2008-04-28",9.925
"333","2008-04-29",10.13
"334","2008-04-30",10.275
"335","2008-05-01",11.155
"336","2008-05-02",10.985
"337","2008-05-05",10.815
"338","2008-05-06",10.925
"339","2008-05-07",10.785
"340","2008-05-08",11.025
"341","2008-05-09",10.84
"342","2008-05-12",11.02
"343","2008-05-13",11.045
"344","2008-05-14",11.185
"345","2008-05-15",11.27
"346","2008-05-16",11.04
"347","2008-05-19",11.035
"348","2008-05-20",10.95
"349","2008-05-21",10.88
"350","2008-05-22",11.1
"351","2008-05-23",10.81
"352","2008-05-27",10.945
"353","2008-05-28",10.87
"354","2008-05-29",11.075
"355","2008-05-30",11.25
"356","2008-06-02",11.26
"357","2008-06-03",11.135
"358","2008-06-04",11.315
"359","2008-06-05",11.36
"360","2008-06-06",10.97
"361","2008-06-09",10.98
"362","2008-06-10",10.87
"363","2008-06-11",10.75
"364","2008-06-12",10.675
"365","2008-06-13",10.87
"366","2008-06-16",10.64
"367","2008-06-17",10.555
"368","2008-06-18",10.23
"369","2008-06-19",10.275
"370","2008-06-20",9.85
"371","2008-06-23",9.575
"372","2008-06-24",9.49
"373","2008-06-25",9.63
"374","2008-06-26",9.305
"375","2008-06-27",9.315
"376","2008-06-30",9.485
"377","2008-07-01",9.395
"378","2008-07-02",9.22
"379","2008-07-03",9.165
"380","2008-07-07",9.23
"381","2008-07-08",9.47
"382","2008-07-09",9.24
"383","2008-07-10",9.33
"384","2008-07-11",9.245
"385","2008-07-14",9.145
"386","2008-07-15",9.205
"387","2008-07-16",9.515
"388","2008-07-17",9.855
"389","2008-07-18",10.12
"390","2008-07-21",9.88
"391","2008-07-22",9.915
"392","2008-07-23",10.025
"393","2008-07-24",9.935
"394","2008-07-25",9.81
"395","2008-07-28",9.45
"396","2008-07-29",9.59
"397","2008-07-30",10.035
"398","2008-07-31",10.31
"399","2008-08-01",10.175
"400","2008-08-04",10.275
"401","2008-08-05",10.765
"402","2008-08-06",10.62
"403","2008-08-07",10.505
"404","2008-08-08",10.86
"405","2008-08-11",10.91
"406","2008-08-12",10.915
"407","2008-08-13",10.93
"408","2008-08-14",11
"409","2008-08-15",11.14
"410","2008-08-18",10.91
"411","2008-08-19",10.745
"412","2008-08-20",10.64
"413","2008-08-21",10.735
"414","2008-08-22",10.855
"415","2008-08-25",10.4
"416","2008-08-26",10.545
"417","2008-08-27",10.64
"418","2008-08-28",10.83
"419","2008-08-29",10.59
"420","2008-09-02",10.58
"421","2008-09-03",10.775
"422","2008-09-04",10.425
"423","2008-09-05",10.305
"424","2008-09-08",10.66
"425","2008-09-09",10.355
"426","2008-09-10",10.56
"427","2008-09-11",10.765
"428","2008-09-12",10.855
"429","2008-09-15",10.43
"430","2008-09-16",10.27
"431","2008-09-17",9.735
"432","2008-09-18",10.22
"433","2008-09-19",10.355
"434","2008-09-22",9.94
"435","2008-09-23",9.63
"436","2008-09-24",9.59
"437","2008-09-25",9.95
"438","2008-09-26",10.35
"439","2008-09-29",9.005
"440","2008-09-30",9.815
"441","2008-10-01",9.675
"442","2008-10-02",9.175
"443","2008-10-03",9.21
"444","2008-10-06",9.07
"445","2008-10-07",8.575
"446","2008-10-08",8.495
"447","2008-10-09",8.155
"448","2008-10-10",7.68
"449","2008-10-13",8.485
"450","2008-10-14",8.32
"451","2008-10-15",7.115
"452","2008-10-16",7.68
"453","2008-10-17",7.615
"454","2008-10-20",7.985
"455","2008-10-21",7.68
"456","2008-10-22",7.1
"457","2008-10-23",7.11
"458","2008-10-24",6.535
"459","2008-10-27",6.81
"460","2008-10-28",8.48
"461","2008-10-29",7.64
"462","2008-10-30",7.55
"463","2008-10-31",7.88
"464","2008-11-03",8.545
"465","2008-11-04",8.885
"466","2008-11-05",8.45
"467","2008-11-06",8.35
"468","2008-11-07",8.705
"469","2008-11-10",8.27
"470","2008-11-11",7.87
"471","2008-11-12",7.485
"472","2008-11-13",8.13
"473","2008-11-14",7.765
"474","2008-11-17",7.595
"475","2008-11-18",7.71
"476","2008-11-19",6.885
"477","2008-11-20",6.65
"478","2008-11-21",7.035
"479","2008-11-24",7.64
"480","2008-11-25",7.85
"481","2008-11-26",8.325
"482","2008-11-28",8.67
"483","2008-12-01",7.725
"484","2008-12-02",8
"485","2008-12-03",8.03
"486","2008-12-04",7.89
"487","2008-12-05",8.08
"488","2008-12-08",8.275
"489","2008-12-09",8.205
"490","2008-12-10",8.225
"491","2008-12-11",7.985
"492","2008-12-12",7.825
"493","2008-12-15",7.8
"494","2008-12-16",8.225
"495","2008-12-17",8.17
"496","2008-12-18",7.905
"497","2008-12-19",7.88
"498","2008-12-22",7.845
"499","2008-12-23",7.765
"500","2008-12-24",7.695
"501","2008-12-26",7.8
"502","2008-12-29",7.765
"503","2008-12-30",8.23
"504","2008-12-31",8.44
"505","2009-01-02",8.995
"506","2009-01-05",8.515
"507","2009-01-06",8.615
"508","2009-01-07",8.32
"509","2009-01-08",8.455
"510","2009-01-09",8.165
"511","2009-01-12",7.85
"512","2009-01-13",7.665
"513","2009-01-14",7.405
"514","2009-01-15",7.505
"515","2009-01-16",7.665
"516","2009-01-20",7.01
"517","2009-01-21",7.535
"518","2009-01-22",7.395
"519","2009-01-23",7.495
"520","2009-01-26",7.525
"521","2009-01-27",7.46
"522","2009-01-28",7.98
"523","2009-01-29",7.665
"524","2009-01-30",7.325
"525","2009-02-02",7.35
"526","2009-02-03",7.34
"527","2009-02-04",7.08
"528","2009-02-05",6.915
"529","2009-02-06",7.085
"530","2009-02-09",7.205
"531","2009-02-10",6.77
"532","2009-02-11",6.785
"533","2009-02-12",6.89
"534","2009-02-13",6.83
"535","2009-02-17",6.445
"536","2009-02-18",6.18
"537","2009-02-19",6.495
"538","2009-02-20",6.42
"539","2009-02-23",6.345
"540","2009-02-24",6.94
"541","2009-02-25",7.025
"542","2009-02-26",6.67
"543","2009-02-27",6.53
"544","2009-03-02",6.295
"545","2009-03-03",6.25
"546","2009-03-04",6.37
"547","2009-03-05",6
"548","2009-03-06",5.815
"549","2009-03-09",5.61
"550","2009-03-10",6.105
"551","2009-03-11",6.185
"552","2009-03-12",6.46
"553","2009-03-13",6.515
"554","2009-03-16",6.285
"555","2009-03-17",6.635
"556","2009-03-18",6.785
"557","2009-03-19",6.525
"558","2009-03-20",6.36
"559","2009-03-23",7.04
"560","2009-03-24",6.995
"561","2009-03-25",6.97
"562","2009-03-26",7.275
"563","2009-03-27",7.27
"564","2009-03-30",6.825
"565","2009-03-31",6.82
"566","2009-04-01",6.96
"567","2009-04-02",7.285
"568","2009-04-03",7.25
"569","2009-04-06",7.18
"570","2009-04-07",7.02
"571","2009-04-08",7.13
"572","2009-04-09",7.31
"573","2009-04-13",7.175
"574","2009-04-14",6.93
"575","2009-04-15",7.19
"576","2009-04-16",7.38
"577","2009-04-17",7.24
"578","2009-04-20",6.965
"579","2009-04-21",7.135
"580","2009-04-22",7.025
"581","2009-04-23",6.805
"582","2009-04-24",6.945
"583","2009-04-27",6.88
"584","2009-04-28",7.095
"585","2009-04-29",7.62
"586","2009-04-30",7.73
"587","2009-05-01",8.18
"588","2009-05-04",8.325
"589","2009-05-05",8.125
"590","2009-05-06",8
"591","2009-05-07",7.845
"592","2009-05-08",7.875
"593","2009-05-11",7.705
"594","2009-05-12",7.6
"595","2009-05-13",7.48
"596","2009-05-14",7.43
"597","2009-05-15",7.21
"598","2009-05-18",7.58
"599","2009-05-19",7.5
"600","2009-05-20",7.435
"601","2009-05-21",7.225
"602","2009-05-22",7.11
"603","2009-05-26",7.34
"604","2009-05-27",7.15
"605","2009-05-28",7.095
"606","2009-05-29",6.885
"607","2009-06-01",6.96
"608","2009-06-02",7.23
"609","2009-06-03",7.095
"610","2009-06-04",7.235
"611","2009-06-05",7.055
"612","2009-06-08",7.175
"613","2009-06-09",7.2
"614","2009-06-10",7.145
"615","2009-06-11",7.255
"616","2009-06-12",7.175
"617","2009-06-15",6.91
"618","2009-06-16",6.765
"619","2009-06-17",6.93
"620","2009-06-18",6.935
"621","2009-06-19",6.935
"622","2009-06-22",6.81
"623","2009-06-23",6.895
"624","2009-06-24",6.915
"625","2009-06-25",7.18
"626","2009-06-26",7.11
"627","2009-06-29",7.18
"628","2009-06-30",7.23
"629","2009-07-01",7.235
"630","2009-07-02",6.945
"631","2009-07-06",6.95
"632","2009-07-07",6.65
"633","2009-07-08",6.75
"634","2009-07-09",6.695
"635","2009-07-10",6.63
"636","2009-07-13",6.76
"637","2009-07-14",6.78
"638","2009-07-15",7.05
"639","2009-07-16",7.08
"640","2009-07-17",7.075
"641","2009-07-20",7.25
"642","2009-07-21",7.155
"643","2009-07-22",7.075
"644","2009-07-23",7.245
"645","2009-07-24",7.25
"646","2009-07-27",7.445
"647","2009-07-28",7.445
"648","2009-07-29",7.295
"649","2009-07-30",7.51
"650","2009-07-31",7.43
"651","2009-08-03",7.565
"652","2009-08-04",7.7
"653","2009-08-05",7.53
"654","2009-08-06",7.525
"655","2009-08-07",7.48
"656","2009-08-10",7.5
"657","2009-08-11",7.38
"658","2009-08-12",7.425
"659","2009-08-13",7.475
"660","2009-08-14",7.405
"661","2009-08-17",7.28
"662","2009-08-18",7.17
"663","2009-08-19",7.305
"664","2009-08-20",7.275
"665","2009-08-21",7.535
"666","2009-08-24",7.55
"667","2009-08-25",7.605
"668","2009-08-26",7.57
"669","2009-08-27",7.775
"670","2009-08-28",7.855
"671","2009-08-31",7.66
"672","2009-09-01",7.575
"673","2009-09-02",7.71
"674","2009-09-03",7.74
"675","2009-09-04",8.165
"676","2009-09-08",8.235
"677","2009-09-09",8.425
"678","2009-09-10",8.575
"679","2009-09-11",8.605
"680","2009-09-14",8.72
"681","2009-09-15",8.71
"682","2009-09-16",8.775
"683","2009-09-17",8.525
"684","2009-09-18",8.645
"685","2009-09-21",8.63
"686","2009-09-22",8.605
"687","2009-09-23",8.42
"688","2009-09-24",8.36
"689","2009-09-25",8.345
"690","2009-09-28",8.52
"691","2009-09-29",8.69
"692","2009-09-30",8.44
"693","2009-10-01",7.835
"694","2009-10-02",7.62
"695","2009-10-05",7.67
"696","2009-10-06",7.73
"697","2009-10-07",7.765
"698","2009-10-08",7.825
"699","2009-10-09",7.775
"700","2009-10-12",7.64
"701","2009-10-13",7.68
"702","2009-10-14",7.68
"703","2009-10-15",7.635
"704","2009-10-16",7.63
"705","2009-10-19",7.72
"706","2009-10-20",7.68
"707","2009-10-21",7.555
"708","2009-10-22",7.76
"709","2009-10-23",7.53
"710","2009-10-26",7.42
"711","2009-10-27",7.355
"712","2009-10-28",7.325
"713","2009-10-29",7.505
"714","2009-10-30",7.25
"715","2009-11-02",7.255
"716","2009-11-03",7.255
"717","2009-11-04",7.03
"718","2009-11-05",7.1
"719","2009-11-06",7.295
"720","2009-11-09",7.575
"721","2009-11-10",7.425
"722","2009-11-11",7.55
"723","2009-11-12",7.665
"724","2009-11-13",7.715
"725","2009-11-16",7.925
"726","2009-11-17",7.755
"727","2009-11-18",7.565
"728","2009-11-19",7.52
"729","2009-11-20",7.505
"730","2009-11-23",7.545
"731","2009-11-24",7.56
"732","2009-11-25",7.535
"733","2009-11-27",7.44
"734","2009-11-30",7.33
"735","2009-12-01",7.48
"736","2009-12-02",7.47
"737","2009-12-03",7.955
"738","2009-12-04",8.065
"739","2009-12-07",8.635
"740","2009-12-08",8.68
"741","2009-12-09",8.77
"742","2009-12-10",8.79
"743","2009-12-11",8.82
"744","2009-12-14",8.785
"745","2009-12-15",8.785
"746","2009-12-16",8.755
"747","2009-12-17",8.555
"748","2009-12-18",8.62
"749","2009-12-21",8.685
"750","2009-12-22",8.6
"751","2009-12-23",8.555
"752","2009-12-24",8.585
"753","2009-12-28",8.535
"754","2009-12-29",8.54
"755","2009-12-30",8.535
"756","2009-12-31",8.43
"757","2010-01-04",8.485
"758","2010-01-05",8.37
"759","2010-01-06",8.31
"760","2010-01-07",8.485
"761","2010-01-08",8.46
"762","2010-01-11",8.405
"763","2010-01-12",8.255
"764","2010-01-13",8.385
"765","2010-01-14",8.335
"766","2010-01-15",8.315
"767","2010-01-19",8.405
"768","2010-01-20",8.26
"769","2010-01-21",8
"770","2010-01-22",7.925
"771","2010-01-25",8.005
"772","2010-01-26",7.85
"773","2010-01-27",7.925
"774","2010-01-28",7.81
"775","2010-01-29",7.915
"776","2010-02-01",7.97
"777","2010-02-02",8.145
"778","2010-02-03",7.985
"779","2010-02-04",7.76
"780","2010-02-05",7.71
"781","2010-02-08",7.605
"782","2010-02-09",7.695
"783","2010-02-10",7.655
"784","2010-02-11",7.665
"785","2010-02-12",7.67
"786","2010-02-16",7.835
"787","2010-02-17",7.83
"788","2010-02-18",7.865
"789","2010-02-19",8
"790","2010-02-22",8.095
"791","2010-02-23",8.07
"792","2010-02-24",8.21
"793","2010-02-25",8.07
"794","2010-02-26",8.22
"795","2010-03-01",8.415
"796","2010-03-02",8.4
"797","2010-03-03",8.48
"798","2010-03-04",8.585
"799","2010-03-05",8.715
"800","2010-03-08",8.78
"801","2010-03-09",8.755
"802","2010-03-10",8.765
"803","2010-03-11",8.785
"804","2010-03-12",8.71
"805","2010-03-15",8.765
"806","2010-03-16",8.745
"807","2010-03-17",8.79
"808","2010-03-18",8.835
"809","2010-03-19",8.765
"810","2010-03-22",8.89
"811","2010-03-23",9.045
"812","2010-03-24",9.09
"813","2010-03-25",9.22
"814","2010-03-26",9.17
"815","2010-03-29",9.25
"816","2010-03-30",9.37
"817","2010-03-31",9.415
"818","2010-04-01",9.43
"819","2010-04-05",9.41
"820","2010-04-06",9.38
"821","2010-04-07",9.145
"822","2010-04-08",9.215
"823","2010-04-09",9.25
"824","2010-04-12",9.315
"825","2010-04-13",9.335
"826","2010-04-14",9.465
"827","2010-04-15",9.43
"828","2010-04-16",9.16
"829","2010-04-19",9.29
"830","2010-04-20",9.27
"831","2010-04-21",9.265
"832","2010-04-22",9.4
"833","2010-04-23",9.48
"834","2010-04-26",9.54
"835","2010-04-27",9.23
"836","2010-04-28",9.405
"837","2010-04-29",10
"838","2010-04-30",9.885
"839","2010-05-03",10.195
"840","2010-05-04",9.935
"841","2010-05-05",9.87
"842","2010-05-06",9.255
"843","2010-05-07",9.18
"844","2010-05-10",9.015
"845","2010-05-11",9.04
"846","2010-05-12",9.09
"847","2010-05-13",8.88
"848","2010-05-14",8.8
"849","2010-05-17",9.05
"850","2010-05-18",8.845
"851","2010-05-19",8.79
"852","2010-05-20",8.395
"853","2010-05-21",8.515
"854","2010-05-24",8.385
"855","2010-05-25",8.835
"856","2010-05-26",8.86
"857","2010-05-27",9.165
"858","2010-05-28",9.045
"859","2010-06-01",9.01
"860","2010-06-02",9.19
"861","2010-06-03",9.2
"862","2010-06-04",8.895
"863","2010-06-07",8.68
"864","2010-06-08",8.715
"865","2010-06-09",8.71
"866","2010-06-10",9.035
"867","2010-06-11",9.095
"868","2010-06-14",9.075
"869","2010-06-15",9.325
"870","2010-06-16",9.195
"871","2010-06-17",9.29
"872","2010-06-18",9.255
"873","2010-06-21",9.175
"874","2010-06-22",9.12
"875","2010-06-23",9.09
"876","2010-06-24",8.91
"877","2010-06-25",8.835
"878","2010-06-28",9.055
"879","2010-06-29",8.84
"880","2010-06-30",8.685
"881","2010-07-01",8.87
"882","2010-07-02",8.73
"883","2010-07-06",8.9
"884","2010-07-07",8.92
"885","2010-07-08",8.92
"886","2010-07-09",9.035
"887","2010-07-12",9.255
"888","2010-07-13",9.51
"889","2010-07-14",9.49
"890","2010-07-15",9.655
"891","2010-07-16",9.27
"892","2010-07-19",9.505
"893","2010-07-20",9.43
"894","2010-07-21",9.175
"895","2010-07-22",9.41
"896","2010-07-23",9.66
"897","2010-07-26",9.735
"898","2010-07-27",9.665
"899","2010-07-28",9.78
"900","2010-07-29",9.565
"901","2010-07-30",9.735
"902","2010-08-02",9.74
"903","2010-08-03",9.605
"904","2010-08-04",9.615
"905","2010-08-05",9.47
"906","2010-08-06",9.32
"907","2010-08-09",9.365
"908","2010-08-10",9.305
"909","2010-08-11",9.005
"910","2010-08-12",9.085
"911","2010-08-13",8.935
"912","2010-08-16",8.875
"913","2010-08-17",8.88
"914","2010-08-18",9.055
"915","2010-08-19",8.92
"916","2010-08-20",8.905
"917","2010-08-23",8.725
"918","2010-08-24",8.505
"919","2010-08-25",8.665
"920","2010-08-26",8.515
"921","2010-08-27",8.625
"922","2010-08-30",8.5
"923","2010-08-31",8.55
"924","2010-09-01",8.97
"925","2010-09-02",9.04
"926","2010-09-03",9.105
"927","2010-09-07",8.9
"928","2010-09-08",8.96
"929","2010-09-09",8.99
"930","2010-09-10",9.2
"931","2010-09-13",9.21
"932","2010-09-14",8.895
"933","2010-09-15",9.02
"934","2010-09-16",8.785
"935","2010-09-17",8.82
"936","2010-09-20",9.05
"937","2010-09-21",9.065
"938","2010-09-22",8.975
"939","2010-09-23",8.96
"940","2010-09-24",9.285
"941","2010-09-27",9.155
"942","2010-09-28",9.17
"943","2010-09-29",9.075
"944","2010-09-30",9.04
"945","2010-10-01",8.91
"946","2010-10-04",8.83
"947","2010-10-05",9.035
"948","2010-10-06",8.88
"949","2010-10-07",8.945
"950","2010-10-08",8.995
"951","2010-10-11",9.01
"952","2010-10-12",9.01
"953","2010-10-13",9.07
"954","2010-10-14",9.19
"955","2010-10-15",9.475
"956","2010-10-18",9.505
"957","2010-10-19",9.555
"958","2010-10-20",9.69
"959","2010-10-21",9.755
"960","2010-10-22",9.73
"961","2010-10-25",9.885
"962","2010-10-26",9.82
"963","2010-10-27",10.135
"964","2010-10-28",10.43
"965","2010-10-29",10.315
"966","2010-11-01",10.25
"967","2010-11-02",10.34
"968","2010-11-03",10.335
"969","2010-11-04",10.53
"970","2010-11-05",10.52
"971","2010-11-08",10.455
"972","2010-11-09",10.385
"973","2010-11-10",10.365
"974","2010-11-11",10.34
"975","2010-11-12",10.215
"976","2010-11-15",10.295
"977","2010-11-16",10.13
"978","2010-11-17",10.195
"979","2010-11-18",10.285
"980","2010-11-19",10.28
"981","2010-11-22",10.2
"982","2010-11-23",10.075
"983","2010-11-24",10.19
"984","2010-11-26",10.11
"985","2010-11-29",10.105
"986","2010-11-30",10.02
"987","2010-12-01",10.415
"988","2010-12-02",10.36
"989","2010-12-03",10.355
"990","2010-12-06",10.3
"991","2010-12-07",10.395
"992","2010-12-08",10.395
"993","2010-12-09",10.425
"994","2010-12-10",10.655
"995","2010-12-13",10.66
"996","2010-12-14",10.995
"997","2010-12-15",10.805
"998","2010-12-16",10.825
