"","date","NDSN"
"112","2007-06-13",25.014999
"113","2007-06-14",25.184999
"114","2007-06-15",25.455
"115","2007-06-18",25.405001
"116","2007-06-19",25.25
"117","2007-06-20",24.655001
"118","2007-06-21",25.040001
"119","2007-06-22",24.73
"120","2007-06-25",24.424999
"121","2007-06-26",24.535
"122","2007-06-27",25.07
"123","2007-06-28",25.225
"124","2007-06-29",25.08
"125","2007-07-02",25.809999
"126","2007-07-03",25.799999
"127","2007-07-05",25.549999
"128","2007-07-06",25.594999
"129","2007-07-09",25.635
"130","2007-07-10",24.84
"131","2007-07-11",25.105
"132","2007-07-12",25.655001
"133","2007-07-13",25.495001
"134","2007-07-16",25.045
"135","2007-07-17",25.264999
"136","2007-07-18",25.030001
"137","2007-07-19",25.309999
"138","2007-07-20",25.120001
"139","2007-07-23",25.030001
"140","2007-07-24",24.555
"141","2007-07-25",24.975
"142","2007-07-26",24.135
"143","2007-07-27",23.094999
"144","2007-07-30",22.780001
"145","2007-07-31",22.879999
"146","2007-08-01",23.344999
"147","2007-08-02",23.545
"148","2007-08-03",22.68
"149","2007-08-06",23.6
"150","2007-08-07",24.155001
"151","2007-08-08",25.75
"152","2007-08-09",25.385
"153","2007-08-10",24.934999
"154","2007-08-13",23.645
"155","2007-08-14",23.049999
"156","2007-08-15",22.934999
"157","2007-08-16",23.6
"158","2007-08-17",23.879999
"159","2007-08-20",24.200001
"160","2007-08-21",23.879999
"161","2007-08-22",24.355
"162","2007-08-23",23.434999
"163","2007-08-24",25.045
"164","2007-08-27",24.57
"165","2007-08-28",24.09
"166","2007-08-29",24.9
"167","2007-08-30",24.85
"168","2007-08-31",25.105
"169","2007-09-04",25.049999
"170","2007-09-05",24.950001
"171","2007-09-06",25.02
"172","2007-09-07",24.105
"173","2007-09-10",23.895
"174","2007-09-11",24.33
"175","2007-09-12",24.030001
"176","2007-09-13",24.075001
"177","2007-09-14",24.055
"178","2007-09-17",23.530001
"179","2007-09-18",25.290001
"180","2007-09-19",25.34
"181","2007-09-20",24.985001
"182","2007-09-21",25.475
"183","2007-09-24",24.85
"184","2007-09-25",24.865
"185","2007-09-26",25.565001
"186","2007-09-27",25.465
"187","2007-09-28",25.105
"188","2007-10-01",27.16
"189","2007-10-02",27.09
"190","2007-10-03",26.455
"191","2007-10-04",26.32
"192","2007-10-05",26.995001
"193","2007-10-08",27.355
"194","2007-10-09",27.6
"195","2007-10-10",27.625
"196","2007-10-11",27.075001
"197","2007-10-12",26.805
"198","2007-10-15",26.485001
"199","2007-10-16",26.48
"200","2007-10-17",26.629999
"201","2007-10-18",26.764999
"202","2007-10-19",25.485001
"203","2007-10-22",26.105
"204","2007-10-23",26.299999
"205","2007-10-24",26.555
"206","2007-10-25",26.73
"207","2007-10-26",27.280001
"208","2007-10-29",27.075001
"209","2007-10-30",26.52
"210","2007-10-31",26.75
"211","2007-11-01",26.35
"212","2007-11-02",26.545
"213","2007-11-05",26.014999
"214","2007-11-06",26.344999
"215","2007-11-07",25.695
"216","2007-11-08",26.075001
"217","2007-11-09",25.645
"218","2007-11-12",25.365
"219","2007-11-13",26.174999
"220","2007-11-14",25.48
"221","2007-11-15",25.385
"222","2007-11-16",25.184999
"223","2007-11-19",24.725
"224","2007-11-20",24.754999
"225","2007-11-21",24.775
"226","2007-11-23",25.24
"227","2007-11-26",25.23
"228","2007-11-27",25.690001
"229","2007-11-28",27.754999
"230","2007-11-29",26.84
"231","2007-11-30",26.4
"232","2007-12-03",25.955
"233","2007-12-04",25.629999
"234","2007-12-05",26.455
"235","2007-12-06",27.040001
"236","2007-12-07",27.16
"237","2007-12-10",27.59
"238","2007-12-11",26.33
"239","2007-12-12",26.924999
"240","2007-12-13",27.58
"241","2007-12-14",26.26
"242","2007-12-17",25.525
"243","2007-12-18",25.985001
"244","2007-12-19",27.99
"245","2007-12-20",29.35
"246","2007-12-21",29.645
"247","2007-12-24",30.15
"248","2007-12-26",30.450001
"249","2007-12-27",29.275
"250","2007-12-28",29.584999
"251","2007-12-31",28.98
"252","2008-01-02",27.9
"253","2008-01-03",27.52
"254","2008-01-04",26.485001
"255","2008-01-07",26.565001
"256","2008-01-08",25.450001
"257","2008-01-09",26.055
"258","2008-01-10",26.469999
"259","2008-01-11",25.125
"260","2008-01-14",25.629999
"261","2008-01-15",24.690001
"262","2008-01-16",23.434999
"263","2008-01-17",22.395
"264","2008-01-18",22.469999
"265","2008-01-22",22.32
"266","2008-01-23",22.924999
"267","2008-01-24",23.17
"268","2008-01-25",23.719999
"269","2008-01-28",23.645
"270","2008-01-29",23.875
"271","2008-01-30",24.16
"272","2008-01-31",24.940001
"273","2008-02-01",25.540001
"274","2008-02-04",25.379999
"275","2008-02-05",24.27
"276","2008-02-06",24.115
"277","2008-02-07",24.27
"278","2008-02-08",24.094999
"279","2008-02-11",24.115
"280","2008-02-12",24.395
"281","2008-02-13",24.995001
"282","2008-02-14",24.58
"283","2008-02-15",24.24
"284","2008-02-19",24.575001
"285","2008-02-20",25.040001
"286","2008-02-21",24.895
"287","2008-02-22",25.014999
"288","2008-02-25",26.26
"289","2008-02-26",26.805
"290","2008-02-27",27.34
"291","2008-02-28",26.6
"292","2008-02-29",25.695
"293","2008-03-03",26.025
"294","2008-03-04",25.674999
"295","2008-03-05",26.155001
"296","2008-03-06",25.875
"297","2008-03-07",25.735001
"298","2008-03-10",25.434999
"299","2008-03-11",26.805
"300","2008-03-12",26.68
"301","2008-03-13",26.74
"302","2008-03-14",25.665001
"303","2008-03-17",25.34
"304","2008-03-18",26.4
"305","2008-03-19",25.629999
"306","2008-03-20",26.34
"307","2008-03-24",27.1
"308","2008-03-25",27.610001
"309","2008-03-26",27.305
"310","2008-03-27",26.855
"311","2008-03-28",26.870001
"312","2008-03-31",26.924999
"313","2008-04-01",28.24
"314","2008-04-02",28.334999
"315","2008-04-03",27.775
"316","2008-04-04",27.975
"317","2008-04-07",27.785
"318","2008-04-08",27.690001
"319","2008-04-09",27.5
"320","2008-04-10",28.055
"321","2008-04-11",27.290001
"322","2008-04-14",27.059999
"323","2008-04-15",27.280001
"324","2008-04-16",28.075001
"325","2008-04-17",27.635
"326","2008-04-18",28.59
"327","2008-04-21",28.809999
"328","2008-04-22",28.559999
"329","2008-04-23",28.895
"330","2008-04-24",29.025
"331","2008-04-25",29.424999
"332","2008-04-28",29.469999
"333","2008-04-29",29.344999
"334","2008-04-30",29.514999
"335","2008-05-01",30.110001
"336","2008-05-02",29.77
"337","2008-05-05",29.695
"338","2008-05-06",29.98
"339","2008-05-07",29.565001
"340","2008-05-08",29.825001
"341","2008-05-09",30
"342","2008-05-12",30.809999
"343","2008-05-13",31.450001
"344","2008-05-14",30.5
"345","2008-05-15",31.450001
"346","2008-05-16",31.445
"347","2008-05-19",31.355
"348","2008-05-20",31.110001
"349","2008-05-21",30.57
"350","2008-05-22",34.865002
"351","2008-05-23",34.529999
"352","2008-05-27",34.799999
"353","2008-05-28",36.080002
"354","2008-05-29",35.735001
"355","2008-05-30",35.924999
"356","2008-06-02",35.790001
"357","2008-06-03",35.389999
"358","2008-06-04",36.125
"359","2008-06-05",37.32
"360","2008-06-06",36.535
"361","2008-06-09",37.105
"362","2008-06-10",36.040001
"363","2008-06-11",35.450001
"364","2008-06-12",36.224998
"365","2008-06-13",37.345001
"366","2008-06-16",37.720001
"367","2008-06-17",37.639999
"368","2008-06-18",37.549999
"369","2008-06-19",38.200001
"370","2008-06-20",37.715
"371","2008-06-23",38.16
"372","2008-06-24",37.52
"373","2008-06-25",38.035
"374","2008-06-26",36.740002
"375","2008-06-27",36.73
"376","2008-06-30",36.445
"377","2008-07-01",36.895
"378","2008-07-02",34.544998
"379","2008-07-03",33.48
"380","2008-07-07",33.424999
"381","2008-07-08",35.009998
"382","2008-07-09",34.845001
"383","2008-07-10",34.685001
"384","2008-07-11",35.02
"385","2008-07-14",35.43
"386","2008-07-15",36.494999
"387","2008-07-16",38.360001
"388","2008-07-17",38.200001
"389","2008-07-18",37.860001
"390","2008-07-21",38.514999
"391","2008-07-22",39.310001
"392","2008-07-23",37.459999
"393","2008-07-24",36.41
"394","2008-07-25",36.779999
"395","2008-07-28",36.134998
"396","2008-07-29",36.779999
"397","2008-07-30",37
"398","2008-07-31",35.330002
"399","2008-08-01",34.855
"400","2008-08-04",34.560001
"401","2008-08-05",34.764999
"402","2008-08-06",35.099998
"403","2008-08-07",34.389999
"404","2008-08-08",35.049999
"405","2008-08-11",36.150002
"406","2008-08-12",35.599998
"407","2008-08-13",35.810001
"408","2008-08-14",35.990002
"409","2008-08-15",35.935001
"410","2008-08-18",35.84
"411","2008-08-19",35.884998
"412","2008-08-20",36.240002
"413","2008-08-21",35.884998
"414","2008-08-22",27.370001
"415","2008-08-25",26.334999
"416","2008-08-26",26.549999
"417","2008-08-27",26.450001
"418","2008-08-28",26.764999
"419","2008-08-29",26.815001
"420","2008-09-02",25.195
"421","2008-09-03",25.004999
"422","2008-09-04",24.700001
"423","2008-09-05",24.705
"424","2008-09-08",24.805
"425","2008-09-09",23.514999
"426","2008-09-10",25.105
"427","2008-09-11",25.055
"428","2008-09-12",25.02
"429","2008-09-15",24.15
"430","2008-09-16",24.674999
"431","2008-09-17",22.940001
"432","2008-09-18",26.094999
"433","2008-09-19",27.16
"434","2008-09-22",25.965
"435","2008-09-23",24.735001
"436","2008-09-24",23.725
"437","2008-09-25",24.139999
"438","2008-09-26",24.129999
"439","2008-09-29",22.790001
"440","2008-09-30",24.555
"441","2008-10-01",23.99
"442","2008-10-02",22.43
"443","2008-10-03",22.059999
"444","2008-10-06",21.9
"445","2008-10-07",20.16
"446","2008-10-08",19.745001
"447","2008-10-09",18.135
"448","2008-10-10",19.795
"449","2008-10-13",22.014999
"450","2008-10-14",20.860001
"451","2008-10-15",18.6
"452","2008-10-16",19.834999
"453","2008-10-17",19.35
"454","2008-10-20",20.780001
"455","2008-10-21",20.52
"456","2008-10-22",18.43
"457","2008-10-23",17.66
"458","2008-10-24",16.915001
"459","2008-10-27",16.485001
"460","2008-10-28",17.290001
"461","2008-10-29",17.9
"462","2008-10-30",18.1
"463","2008-10-31",18.465
"464","2008-11-03",19.115
"465","2008-11-04",19.584999
"466","2008-11-05",18.525
"467","2008-11-06",17.5
"468","2008-11-07",17.764999
"469","2008-11-10",17.855
"470","2008-11-11",17.415001
"471","2008-11-12",15.955
"472","2008-11-13",17.559999
"473","2008-11-14",15.1
"474","2008-11-17",15
"475","2008-11-18",14.815
"476","2008-11-19",13.535
"477","2008-11-20",12.36
"478","2008-11-21",13.4
"479","2008-11-24",14.55
"480","2008-11-25",14.94
"481","2008-11-26",15.79
"482","2008-11-28",16.225
"483","2008-12-01",13.705
"484","2008-12-02",14.675
"485","2008-12-03",15.2
"486","2008-12-04",14.37
"487","2008-12-05",14.955
"488","2008-12-08",16.120001
"489","2008-12-09",15.665
"490","2008-12-10",16.02
"491","2008-12-11",14.675
"492","2008-12-12",15.09
"493","2008-12-15",14.62
"494","2008-12-16",15.52
"495","2008-12-17",16.4
"496","2008-12-18",15.6
"497","2008-12-19",16.190001
"498","2008-12-22",15.575
"499","2008-12-23",15.245
"500","2008-12-24",15.455
"501","2008-12-26",15.575
"502","2008-12-29",15.51
"503","2008-12-30",16.094999
"504","2008-12-31",16.145
"505","2009-01-02",17.290001
"506","2009-01-05",17.52
"507","2009-01-06",18.045
"508","2009-01-07",16.955
"509","2009-01-08",17.07
"510","2009-01-09",16.665001
"511","2009-01-12",16.18
"512","2009-01-13",16.379999
"513","2009-01-14",15.92
"514","2009-01-15",16.285
"515","2009-01-16",16.135
"516","2009-01-20",14.69
"517","2009-01-21",16.1
"518","2009-01-22",15.41
"519","2009-01-23",15.64
"520","2009-01-26",15.685
"521","2009-01-27",16.139999
"522","2009-01-28",16.545
"523","2009-01-29",15.845
"524","2009-01-30",15.105
"525","2009-02-02",15.34
"526","2009-02-03",15.625
"527","2009-02-04",15.595
"528","2009-02-05",15.86
"529","2009-02-06",16.594999
"530","2009-02-09",16.51
"531","2009-02-10",15.56
"532","2009-02-11",15.55
"533","2009-02-12",15.32
"534","2009-02-13",15.295
"535","2009-02-17",15
"536","2009-02-18",15.09
"537","2009-02-19",14.775
"538","2009-02-20",13.74
"539","2009-02-23",12.605
"540","2009-02-24",12.865
"541","2009-02-25",12.11
"542","2009-02-26",12.495
"543","2009-02-27",12.45
"544","2009-03-02",11.335
"545","2009-03-03",11.085
"546","2009-03-04",11.535
"547","2009-03-05",10.895
"548","2009-03-06",10.615
"549","2009-03-09",10.2
"550","2009-03-10",11.26
"551","2009-03-11",11.275
"552","2009-03-12",11.955
"553","2009-03-13",12.065
"554","2009-03-16",12.02
"555","2009-03-17",12.325
"556","2009-03-18",12.91
"557","2009-03-19",13.2
"558","2009-03-20",12.855
"559","2009-03-23",14.14
"560","2009-03-24",14.215
"561","2009-03-25",14.505
"562","2009-03-26",15.73
"563","2009-03-27",14.98
"564","2009-03-30",13.745
"565","2009-03-31",14.215
"566","2009-04-01",14.795
"567","2009-04-02",15.985
"568","2009-04-03",16.325001
"569","2009-04-06",15.94
"570","2009-04-07",15.23
"571","2009-04-08",15.795
"572","2009-04-09",17.245001
"573","2009-04-13",16.504999
"574","2009-04-14",15.995
"575","2009-04-15",16.51
"576","2009-04-16",17.325001
"577","2009-04-17",17.559999
"578","2009-04-20",16.360001
"579","2009-04-21",17.355
"580","2009-04-22",17.84
"581","2009-04-23",17.65
"582","2009-04-24",18.190001
"583","2009-04-27",18.065001
"584","2009-04-28",17.6
"585","2009-04-29",18.205
"586","2009-04-30",18.139999
"587","2009-05-01",18.040001
"588","2009-05-04",18.934999
"589","2009-05-05",18.684999
"590","2009-05-06",18.645
"591","2009-05-07",17.99
"592","2009-05-08",18.68
"593","2009-05-11",18.4
"594","2009-05-12",18.344999
"595","2009-05-13",17.700001
"596","2009-05-14",17.959999
"597","2009-05-15",18.040001
"598","2009-05-18",18.355
"599","2009-05-19",18.379999
"600","2009-05-20",18.219999
"601","2009-05-21",17.625
"602","2009-05-22",18.844999
"603","2009-05-26",19.084999
"604","2009-05-27",18.665001
"605","2009-05-28",19.155001
"606","2009-05-29",19.200001
"607","2009-06-01",20.004999
"608","2009-06-02",20.190001
"609","2009-06-03",20.215
"610","2009-06-04",20.940001
"611","2009-06-05",21.35
"612","2009-06-08",20.540001
"613","2009-06-09",20.565001
"614","2009-06-10",20.280001
"615","2009-06-11",20.58
"616","2009-06-12",20.27
"617","2009-06-15",19.209999
"618","2009-06-16",18.809999
"619","2009-06-17",18.915001
"620","2009-06-18",19.195
"621","2009-06-19",19.514999
"622","2009-06-22",18.98
"623","2009-06-23",18.34
"624","2009-06-24",18.375
"625","2009-06-25",19.184999
"626","2009-06-26",19.889999
"627","2009-06-29",19.469999
"628","2009-06-30",19.41
"629","2009-07-01",19.905001
"630","2009-07-02",19.105
"631","2009-07-06",19
"632","2009-07-07",18.639999
"633","2009-07-08",18.65
"634","2009-07-09",18.745001
"635","2009-07-10",18.885
"636","2009-07-13",19.485001
"637","2009-07-14",19.49
"638","2009-07-15",20.5
"639","2009-07-16",20.754999
"640","2009-07-17",20.764999
"641","2009-07-20",21.290001
"642","2009-07-21",21.530001
"643","2009-07-22",21.625
"644","2009-07-23",22.27
"645","2009-07-24",22.235001
"646","2009-07-27",22.135
"647","2009-07-28",22.025
"648","2009-07-29",21.98
"649","2009-07-30",22.639999
"650","2009-07-31",22.450001
"651","2009-08-03",23.055
"652","2009-08-04",23.434999
"653","2009-08-05",23.215
"654","2009-08-06",23.219999
"655","2009-08-07",24.195
"656","2009-08-10",24.045
"657","2009-08-11",23.57
"658","2009-08-12",24.365
"659","2009-08-13",24.375
"660","2009-08-14",23.665001
"661","2009-08-17",22.99
"662","2009-08-18",23.6
"663","2009-08-19",24.07
"664","2009-08-20",24.915001
"665","2009-08-21",26.594999
"666","2009-08-24",27.25
"667","2009-08-25",27.215
"668","2009-08-26",27.629999
"669","2009-08-27",27.535
"670","2009-08-28",27.094999
"671","2009-08-31",26.790001
"672","2009-09-01",26.459999
"673","2009-09-02",26.35
"674","2009-09-03",26.535
"675","2009-09-04",26.790001
"676","2009-09-08",27.115
"677","2009-09-09",28.145
"678","2009-09-10",28.325001
"679","2009-09-11",28.5
"680","2009-09-14",28.610001
"681","2009-09-15",28.594999
"682","2009-09-16",28.875
"683","2009-09-17",29.15
"684","2009-09-18",29.075001
"685","2009-09-21",28.715
"686","2009-09-22",28.690001
"687","2009-09-23",28.344999
"688","2009-09-24",28
"689","2009-09-25",27.575001
"690","2009-09-28",28.725
"691","2009-09-29",28.705
"692","2009-09-30",28.045
"693","2009-10-01",26.92
"694","2009-10-02",26.725
"695","2009-10-05",27.049999
"696","2009-10-06",27.395
"697","2009-10-07",27.209999
"698","2009-10-08",27.575001
"699","2009-10-09",28.305
"700","2009-10-12",28.059999
"701","2009-10-13",27.655001
"702","2009-10-14",28.525
"703","2009-10-15",28.559999
"704","2009-10-16",28.115
"705","2009-10-19",28.655001
"706","2009-10-20",28.66
"707","2009-10-21",29.275
"708","2009-10-22",29.285
"709","2009-10-23",28.530001
"710","2009-10-26",28.205
"711","2009-10-27",27.605
"712","2009-10-28",26.68
"713","2009-10-29",27.4
"714","2009-10-30",26.385
"715","2009-11-02",26.045
"716","2009-11-03",26.655001
"717","2009-11-04",26.120001
"718","2009-11-05",27.645
"719","2009-11-06",27.445
"720","2009-11-09",28.334999
"721","2009-11-10",28.215
"722","2009-11-11",28.135
"723","2009-11-12",27.785
"724","2009-11-13",28.15
"725","2009-11-16",29.235001
"726","2009-11-17",29.09
"727","2009-11-18",28.77
"728","2009-11-19",27.955
"729","2009-11-20",27.42
"730","2009-11-23",28.030001
"731","2009-11-24",27.665001
"732","2009-11-25",27.67
"733","2009-11-27",27.014999
"734","2009-11-30",26.805
"735","2009-12-01",27.355
"736","2009-12-02",27.559999
"737","2009-12-03",27.26
"738","2009-12-04",28
"739","2009-12-07",28
"740","2009-12-08",27.48
"741","2009-12-09",27.280001
"742","2009-12-10",27.43
"743","2009-12-11",27.66
"744","2009-12-14",28.215
"745","2009-12-15",28.485001
"746","2009-12-16",28.92
"747","2009-12-17",27.09
"748","2009-12-18",28.084999
"749","2009-12-21",30.165001
"750","2009-12-22",31.165001
"751","2009-12-23",31.844999
"752","2009-12-24",31.870001
"753","2009-12-28",31.934999
"754","2009-12-29",31.559999
"755","2009-12-30",31.275
"756","2009-12-31",30.59
"757","2010-01-04",31.530001
"758","2010-01-05",31.49
"759","2010-01-06",31.139999
"760","2010-01-07",31.514999
"761","2010-01-08",31.875
"762","2010-01-11",31.725
"763","2010-01-12",31.02
"764","2010-01-13",31.205
"765","2010-01-14",31.24
"766","2010-01-15",30.695
"767","2010-01-19",31.34
"768","2010-01-20",30.924999
"769","2010-01-21",29.68
"770","2010-01-22",29.094999
"771","2010-01-25",29.174999
"772","2010-01-26",28.940001
"773","2010-01-27",29
"774","2010-01-28",28.424999
"775","2010-01-29",28.27
"776","2010-02-01",28.495001
"777","2010-02-02",29
"778","2010-02-03",28.924999
"779","2010-02-04",27.639999
"780","2010-02-05",27.450001
"781","2010-02-08",27.110001
"782","2010-02-09",27.530001
"783","2010-02-10",27.275
"784","2010-02-11",28.15
"785","2010-02-12",28.365
"786","2010-02-16",28.975
"787","2010-02-17",29.045
"788","2010-02-18",29.215
"789","2010-02-19",29.445
"790","2010-02-22",29.715
"791","2010-02-23",32.325001
"792","2010-02-24",33.535
"793","2010-02-25",33.279999
"794","2010-02-26",32.900002
"795","2010-03-01",33.52
"796","2010-03-02",33.544998
"797","2010-03-03",33.650002
"798","2010-03-04",33.775002
"799","2010-03-05",34.145
"800","2010-03-08",34.110001
"801","2010-03-09",34.41
"802","2010-03-10",35.055
"803","2010-03-11",35
"804","2010-03-12",35
"805","2010-03-15",34.759998
"806","2010-03-16",34.834999
"807","2010-03-17",35.16
"808","2010-03-18",35.564999
"809","2010-03-19",33.794998
"810","2010-03-22",34.465
"811","2010-03-23",35.294998
"812","2010-03-24",34.310001
"813","2010-03-25",34.505001
"814","2010-03-26",34.389999
"815","2010-03-29",34.619999
"816","2010-03-30",34.73
"817","2010-03-31",33.959999
"818","2010-04-01",34.424999
"819","2010-04-05",34.965
"820","2010-04-06",35.255001
"821","2010-04-07",35.544998
"822","2010-04-08",35.255001
"823","2010-04-09",35.485001
"824","2010-04-12",35.564999
"825","2010-04-13",35.470001
"826","2010-04-14",36.395
"827","2010-04-15",36.48
"828","2010-04-16",36.240002
"829","2010-04-19",35.759998
"830","2010-04-20",35.98
"831","2010-04-21",36.505001
"832","2010-04-22",37.790001
"833","2010-04-23",37.919998
"834","2010-04-26",37.955002
"835","2010-04-27",37.064999
"836","2010-04-28",36.779999
"837","2010-04-29",37.380001
"838","2010-04-30",35.91
"839","2010-05-03",36.869999
"840","2010-05-04",35.645
"841","2010-05-05",35.25
"842","2010-05-06",33.965
"843","2010-05-07",32.970001
"844","2010-05-10",35.16
"845","2010-05-11",35.255001
"846","2010-05-12",36.865002
"847","2010-05-13",36.244999
"848","2010-05-14",35.455002
"849","2010-05-17",34.875
"850","2010-05-18",34.259998
"851","2010-05-19",33.345001
"852","2010-05-20",31.415001
"853","2010-05-21",34.049999
"854","2010-05-24",33.099998
"855","2010-05-25",32.77
"856","2010-05-26",32.439999
"857","2010-05-27",33.93
"858","2010-05-28",33.314999
"859","2010-06-01",32.099998
"860","2010-06-02",33.09
"861","2010-06-03",33.23
"862","2010-06-04",31.49
"863","2010-06-07",30.264999
"864","2010-06-08",30.280001
"865","2010-06-09",29.940001
"866","2010-06-10",30.875
"867","2010-06-11",31.09
"868","2010-06-14",30.99
"869","2010-06-15",31.915001
"870","2010-06-16",31.625
"871","2010-06-17",31.455
"872","2010-06-18",31.52
"873","2010-06-21",31.355
"874","2010-06-22",30.575001
"875","2010-06-23",30.545
"876","2010-06-24",28.625
"877","2010-06-25",28.969999
"878","2010-06-28",29.549999
"879","2010-06-29",28.365
"880","2010-06-30",28.040001
"881","2010-07-01",27.385
"882","2010-07-02",27.405001
"883","2010-07-06",27.415001
"884","2010-07-07",28.49
"885","2010-07-08",28.945
"886","2010-07-09",29.075001
"887","2010-07-12",28.385
"888","2010-07-13",29.525
"889","2010-07-14",29.725
"890","2010-07-15",29.74
"891","2010-07-16",28.785
"892","2010-07-19",29.135
"893","2010-07-20",29.754999
"894","2010-07-21",29.754999
"895","2010-07-22",30.559999
"896","2010-07-23",31.200001
"897","2010-07-26",31.969999
"898","2010-07-27",31.83
"899","2010-07-28",31.315001
"900","2010-07-29",31.379999
"901","2010-07-30",31.525
"902","2010-08-02",33.325001
"903","2010-08-03",32.889999
"904","2010-08-04",33.66
"905","2010-08-05",33.895
"906","2010-08-06",34.115002
"907","2010-08-09",34.224998
"908","2010-08-10",33.924999
"909","2010-08-11",32.189999
"910","2010-08-12",32.084999
"911","2010-08-13",31.955
"912","2010-08-16",32.235001
"913","2010-08-17",33.195
"914","2010-08-18",33.110001
"915","2010-08-19",32.294998
"916","2010-08-20",32.48
"917","2010-08-23",31.889999
"918","2010-08-24",31.790001
"919","2010-08-25",32.205002
"920","2010-08-26",31.959999
"921","2010-08-27",32.875
"922","2010-08-30",31.635
"923","2010-08-31",32.084999
"924","2010-09-01",33.325001
"925","2010-09-02",34.044998
"926","2010-09-03",34.66
"927","2010-09-07",34
"928","2010-09-08",34.09
"929","2010-09-09",34.060001
"930","2010-09-10",34.110001
"931","2010-09-13",34.985001
"932","2010-09-14",34.994999
"933","2010-09-15",34.98
"934","2010-09-16",34.955002
"935","2010-09-17",35.224998
"936","2010-09-20",36.400002
"937","2010-09-21",36.25
"938","2010-09-22",35.825001
"939","2010-09-23",34.709999
"940","2010-09-24",36.035
"941","2010-09-27",35.724998
"942","2010-09-28",36.575001
"943","2010-09-29",36.575001
"944","2010-09-30",36.845001
"945","2010-10-01",36.889999
"946","2010-10-04",35.845001
"947","2010-10-05",37.48
"948","2010-10-06",37.305
"949","2010-10-07",37.465
"950","2010-10-08",37.639999
"951","2010-10-11",37.400002
"952","2010-10-12",37.23
"953","2010-10-13",37.634998
"954","2010-10-14",37.82
"955","2010-10-15",38
"956","2010-10-18",38.625
"957","2010-10-19",37.895
"958","2010-10-20",38.830002
"959","2010-10-21",38.994999
"960","2010-10-22",39.185001
"961","2010-10-25",39.880001
"962","2010-10-26",39.700001
"963","2010-10-27",39.255001
"964","2010-10-28",39.139999
"965","2010-10-29",39.009998
"966","2010-11-01",39.145
"967","2010-11-02",40.060001
