"","date","KZIA"
"1","2007-01-03",68.136932
"2","2007-01-04",75.773537
"3","2007-01-05",76.300194
"4","2007-01-08",74.19355
"5","2007-01-09",74.259384
"6","2007-01-10",74.983543
"7","2007-01-11",80.776825
"8","2007-01-12",78.472679
"9","2007-01-16",76.234367
"10","2007-01-17",80.1185
"11","2007-01-18",79.591835
"12","2007-01-19",80.710991
"13","2007-01-22",80.57933
"14","2007-01-23",80.57933
"15","2007-01-24",80.710991
"16","2007-01-25",78.011848
"17","2007-01-26",78.999344
"18","2007-01-29",78.670181
"19","2007-01-30",78.077682
"20","2007-01-31",81.830154
"21","2007-02-01",82.48848
"22","2007-02-02",82.290977
"23","2007-02-05",82.94931
"24","2007-02-06",79.986832
"25","2007-02-07",81.105988
"26","2007-02-08",81.698486
"27","2007-02-09",78.999344
"28","2007-02-12",77.551018
"29","2007-02-13",78.209351
"30","2007-02-14",78.736008
"31","2007-02-15",78.999344
"32","2007-02-16",80.974327
"33","2007-02-20",78.93351
"34","2007-02-21",76.69519
"35","2007-02-22",77.353523
"36","2007-02-23",78.011848
"37","2007-02-26",75.971031
"38","2007-02-27",72.284401
"39","2007-02-28",72.679398
"40","2007-03-01",69.12442
"41","2007-03-02",70.375244
"42","2007-03-05",65.503624
"43","2007-03-06",64.713631
"44","2007-03-07",65.701118
"45","2007-03-08",65.964447
"46","2007-03-09",65.964447
"47","2007-03-12",67.149437
"48","2007-03-13",66.886108
"49","2007-03-14",63.923634
"50","2007-03-15",65.371956
"51","2007-03-16",63.396973
"52","2007-03-19",63.594471
"53","2007-03-20",63.726135
"54","2007-03-21",65.43779
"55","2007-03-22",65.042793
"56","2007-03-23",65.503624
"57","2007-03-26",70.967743
"58","2007-03-27",67.083611
"59","2007-03-28",65.701118
"60","2007-03-29",65.240288
"61","2007-03-30",67.215271
"62","2007-04-02",66.227783
"63","2007-04-03",65.898621
"64","2007-04-04",64.779457
"65","2007-04-05",65.108627
"66","2007-04-09",66.820274
"67","2007-04-10",69.519424
"68","2007-04-11",67.215271
"69","2007-04-12",67.873604
"70","2007-04-13",67.741936
"71","2007-04-16",67.149437
"72","2007-04-17",68.005264
"73","2007-04-18",66.75444
"74","2007-04-19",65.898621
"75","2007-04-20",67.412773
"76","2007-04-23",65.371956
"77","2007-04-24",65.503624
"78","2007-04-25",66.161949
"79","2007-04-26",65.766953
"80","2007-04-27",68.795258
"81","2007-04-30",65.503624
"82","2007-05-01",68.136932
"83","2007-05-02",68.136932
"84","2007-05-03",67.741936
"85","2007-05-04",67.412773
"86","2007-05-07",65.174454
"87","2007-05-08",66.030281
"88","2007-05-09",65.766953
"89","2007-05-10",64.516129
"90","2007-05-11",65.701118
"91","2007-05-14",63.067806
"92","2007-05-15",64.38446
"93","2007-05-16",63.199474
"94","2007-05-17",61.48782
"95","2007-05-18",62.146149
"96","2007-05-21",59.842003
"97","2007-05-22",61.224491
"98","2007-05-23",61.026993
"99","2007-05-24",59.907833
"100","2007-05-25",60.171165
"101","2007-05-29",60.237
"102","2007-05-30",61.290321
"103","2007-05-31",62.080315
"104","2007-06-01",62.080315
"105","2007-06-04",62.014484
"106","2007-06-05",60.368664
"107","2007-06-06",60.105331
"108","2007-06-07",61.026993
"109","2007-06-08",62.541145
"110","2007-06-11",61.224491
"111","2007-06-12",60.039501
"112","2007-06-13",58.196182
"113","2007-06-14",56.550362
"114","2007-06-15",56.74786
"115","2007-06-18",55.233707
"116","2007-06-19",55.167873
"117","2007-06-20",55.036209
"118","2007-06-21",56.484528
"119","2007-06-22",56.616196
"120","2007-06-25",57.998684
"121","2007-06-26",55.957867
"122","2007-06-27",55.760368
"123","2007-06-28",56.616196
"124","2007-06-29",55.497036
"125","2007-07-02",56.221199
"126","2007-07-03",55.233707
"127","2007-07-05",54.904541
"128","2007-07-06",54.970375
"129","2007-07-09",55.102039
"130","2007-07-10",57.142857
"131","2007-07-11",55.957867
"132","2007-07-12",58.525345
"133","2007-07-13",57.603687
"134","2007-07-16",56.550362
"135","2007-07-17",56.74786
"136","2007-07-18",57.406189
"137","2007-07-19",57.603687
"138","2007-07-20",57.340355
"139","2007-07-23",57.406189
"140","2007-07-24",56.155365
"141","2007-07-25",57.142857
"142","2007-07-26",54.904541
"143","2007-07-27",55.167873
"144","2007-07-30",55.957867
"145","2007-07-31",55.760368
"146","2007-08-01",55.497036
"147","2007-08-02",54.904541
"148","2007-08-03",55.694534
"149","2007-08-06",54.904541
"150","2007-08-07",52.732059
"151","2007-08-08",54.904541
"152","2007-08-09",52.797894
"153","2007-08-10",51.481239
"154","2007-08-13",48.847927
"155","2007-08-14",47.070442
"156","2007-08-15",48.123764
"157","2007-08-16",47.728767
"158","2007-08-17",50.032917
"159","2007-08-20",47.794601
"160","2007-08-21",47.399605
"161","2007-08-22",48.518761
"162","2007-08-23",49.374588
"163","2007-08-24",50.230415
"164","2007-08-27",52.139565
"165","2007-08-28",51.020409
"166","2007-08-29",51.54707
"167","2007-08-30",49.967083
"168","2007-08-31",52.271233
"169","2007-09-04",53.258724
"170","2007-09-05",51.810402
"171","2007-09-06",53.061226
"172","2007-09-07",52.995392
"173","2007-09-10",52.666229
"174","2007-09-11",55.628704
"175","2007-09-12",56.418697
"176","2007-09-13",56.155365
"177","2007-09-14",56.418697
"178","2007-09-17",53.785385
"179","2007-09-18",52.732059
"180","2007-09-19",52.797894
"181","2007-09-20",52.995392
"182","2007-09-21",52.600395
"183","2007-09-24",51.678738
"184","2007-09-25",54.575378
"185","2007-09-26",51.481239
"186","2007-09-27",53.522053
"187","2007-09-28",54.641212
"188","2007-10-01",55.694534
"189","2007-10-02",54.048717
"190","2007-10-03",51.020409
"191","2007-10-04",50.427914
"192","2007-10-05",52.139565
"193","2007-10-08",51.086243
"194","2007-10-09",51.678738
"195","2007-10-10",50.954575
"196","2007-10-11",51.020409
"197","2007-10-12",50.36208
"198","2007-10-15",49.572086
"199","2007-10-16",49.835419
"200","2007-10-17",49.374588
"201","2007-10-18",50.493748
"202","2007-10-19",49.703751
"203","2007-10-22",48.847927
"204","2007-10-23",50.691246
"205","2007-10-24",49.111256
"206","2007-10-25",49.045425
"207","2007-10-26",49.045425
"208","2007-10-29",51.54707
"209","2007-10-30",50.427914
"210","2007-10-31",52.271233
"211","2007-11-01",51.283741
"212","2007-11-02",52.534561
"213","2007-11-05",50.625412
"214","2007-11-06",50.691246
"215","2007-11-07",50.36208
"216","2007-11-08",50.82291
"217","2007-11-09",49.703751
"218","2007-11-12",51.020409
"219","2007-11-13",49.045425
"220","2007-11-14",48.913757
"221","2007-11-15",48.782093
"222","2007-11-16",47.728767
"223","2007-11-19",47.333771
"224","2007-11-20",47.399605
"225","2007-11-21",46.412113
"226","2007-11-23",48.057934
"227","2007-11-26",47.531269
"228","2007-11-27",44.371296
"229","2007-11-28",42.462147
"230","2007-11-29",41.145489
"231","2007-11-30",41.013824
"232","2007-12-03",40.026333
"233","2007-12-04",37.853851
"234","2007-12-05",38.446346
"235","2007-12-06",38.446346
"236","2007-12-07",37.195522
"237","2007-12-10",36.998024
"238","2007-12-11",36.339699
"239","2007-12-12",37.524689
"240","2007-12-13",37.788017
"241","2007-12-14",36.405529
"242","2007-12-17",35.549706
"243","2007-12-18",34.957211
"244","2007-12-19",36.208031
"245","2007-12-20",34.693878
"246","2007-12-21",34.167213
"247","2007-12-24",34.233047
"248","2007-12-26",33.245556
"249","2007-12-27",33.508888
"250","2007-12-28",33.903885
"251","2007-12-31",36.1422
"252","2008-01-02",35.418037
"253","2008-01-03",35.615536
"254","2008-01-04",34.56221
"255","2008-01-07",35.154709
"256","2008-01-08",36.471363
"257","2008-01-09",36.537197
"258","2008-01-10",34.101383
"259","2008-01-11",36.603027
"260","2008-01-14",35.68137
"261","2008-01-15",36.800526
"262","2008-01-16",34.891376
"263","2008-01-17",34.56221
"264","2008-01-18",34.233047
"265","2008-01-22",34.49638
"266","2008-01-23",38.841343
"267","2008-01-24",37.853851
"268","2008-01-25",37.656353
"269","2008-01-28",37.919685
"270","2008-01-29",37.524689
"271","2008-01-30",36.471363
"272","2008-01-31",38.248848
"273","2008-02-01",38.709679
"274","2008-02-04",37.985516
"275","2008-02-05",37.195522
"276","2008-02-06",36.1422
"277","2008-02-07",38.578011
"278","2008-02-08",35.549706
"279","2008-02-11",36.208031
"280","2008-02-12",34.167213
"281","2008-02-13",34.49638
"282","2008-02-14",36.1422
"283","2008-02-15",36.076366
"284","2008-02-19",34.957211
"285","2008-02-20",36.86636
"286","2008-02-21",35.088875
"287","2008-02-22",34.49638
"288","2008-02-25",34.49638
"289","2008-02-26",33.903885
"290","2008-02-27",33.706387
"291","2008-02-28",33.245556
"292","2008-02-29",33.903885
"293","2008-03-03",33.772217
"294","2008-03-04",33.508888
"295","2008-03-05",33.37722
"296","2008-03-06",33.574718
"297","2008-03-07",33.31139
"298","2008-03-10",29.888084
"299","2008-03-11",30.151415
"300","2008-03-12",28.703094
"301","2008-03-13",27.452271
"302","2008-03-14",27.123108
"303","2008-03-17",26.991442
"304","2008-03-18",27.649769
"305","2008-03-19",28.63726
"306","2008-03-20",29.098091
"307","2008-03-24",30.809744
"308","2008-03-25",32.850559
"309","2008-03-26",31.533903
"310","2008-03-27",31.468071
"311","2008-03-28",32.916393
"312","2008-03-31",34.891376
"313","2008-04-01",33.508888
"314","2008-04-02",33.443054
"315","2008-04-03",33.179722
"316","2008-04-04",34.628044
"317","2008-04-07",35.813034
"318","2008-04-08",36.800526
"319","2008-04-09",35.615536
"320","2008-04-10",37.853851
"321","2008-04-11",40.816326
"322","2008-04-14",39.894669
"323","2008-04-15",38.907177
"324","2008-04-16",44.107967
"325","2008-04-17",48.650429
"326","2008-04-18",57.274521
"327","2008-04-21",54.509544
"328","2008-04-22",54.509544
"329","2008-04-23",55.957867
"330","2008-04-24",55.628704
"331","2008-04-25",57.274521
"332","2008-04-28",53.456223
"333","2008-04-29",52.863728
"334","2008-04-30",50.691246
"335","2008-05-01",50.691246
"336","2008-05-02",50.36208
"337","2008-05-05",51.612904
"338","2008-05-06",53.390388
"339","2008-05-07",49.769585
"340","2008-05-08",50.954575
"341","2008-05-09",51.020409
"342","2008-05-12",51.415405
"343","2008-05-13",51.020409
"344","2008-05-14",51.283741
"345","2008-05-15",52.534561
"346","2008-05-16",54.37788
"347","2008-05-19",55.299538
"348","2008-05-20",53.653721
"349","2008-05-21",53.324554
"350","2008-05-22",51.481239
"351","2008-05-23",49.769585
"352","2008-05-27",50.691246
"353","2008-05-28",49.967083
"354","2008-05-29",52.534561
"355","2008-05-30",49.440422
"356","2008-06-02",48.057934
"357","2008-06-03",45.095459
"358","2008-06-04",44.042133
"359","2008-06-05",42.527981
"360","2008-06-06",41.540485
"361","2008-06-09",42.06715
"362","2008-06-10",43.186306
"363","2008-06-11",41.145489
"364","2008-06-12",39.302174
"365","2008-06-13",38.117184
"366","2008-06-16",42.725479
"367","2008-06-17",42.13298
"368","2008-06-18",42.462147
"369","2008-06-19",39.565502
"370","2008-06-20",38.51218
"371","2008-06-23",38.380512
"372","2008-06-24",38.973007
"373","2008-06-25",38.841343
"374","2008-06-26",39.499672
"375","2008-06-27",40.816326
"376","2008-06-30",37.788017
"377","2008-07-01",37.985516
"378","2008-07-02",38.117184
"379","2008-07-03",38.183014
"380","2008-07-07",35.68137
"381","2008-07-08",34.693878
"382","2008-07-09",32.916393
"383","2008-07-10",34.891376
"384","2008-07-11",34.56221
"385","2008-07-14",35.088875
"386","2008-07-15",34.628044
"387","2008-07-16",33.640553
"388","2008-07-17",33.640553
"389","2008-07-18",35.154709
"390","2008-07-21",33.37722
"391","2008-07-22",37.32719
"392","2008-07-23",35.483871
"393","2008-07-24",35.483871
"394","2008-07-25",39.499672
"395","2008-07-28",37.524689
"396","2008-07-29",35.220539
"397","2008-07-30",35.023041
"398","2008-07-31",35.615536
"399","2008-08-01",36.537197
"400","2008-08-04",34.298882
"401","2008-08-05",36.471363
"402","2008-08-06",36.1422
"403","2008-08-07",36.603027
"404","2008-08-08",38.446346
"405","2008-08-11",42.06715
"406","2008-08-12",44.502964
"407","2008-08-13",40.223831
"408","2008-08-14",41.606319
"409","2008-08-15",45.819618
"410","2008-08-18",45.358788
"411","2008-08-19",45.424622
"412","2008-08-20",46.346279
"413","2008-08-21",46.280449
"414","2008-08-22",43.647137
"415","2008-08-25",45.753784
"416","2008-08-26",46.675446
"417","2008-08-27",46.675446
"418","2008-08-28",47.267941
"419","2008-08-29",47.9921
"420","2008-09-02",47.070442
"421","2008-09-03",47.070442
"422","2008-09-04",46.477947
"423","2008-09-05",45.029625
"424","2008-09-08",45.424622
"425","2008-09-09",40.487164
"426","2008-09-10",38.183014
"427","2008-09-11",37.063858
"428","2008-09-12",38.183014
"429","2008-09-15",33.245556
"430","2008-09-16",30.74391
"431","2008-09-17",32.587227
"432","2008-09-18",33.245556
"433","2008-09-19",33.048058
"434","2008-09-22",31.007242
"435","2008-09-23",34.56221
"436","2008-09-24",35.418037
"437","2008-09-25",32.455563
"438","2008-09-26",30.348913
"439","2008-09-29",32.982224
"440","2008-09-30",35.549706
"441","2008-10-01",33.37722
"442","2008-10-02",31.007242
"443","2008-10-03",32.060566
"444","2008-10-06",29.493088
"445","2008-10-07",27.649769
"446","2008-10-08",26.596445
"447","2008-10-09",25.608953
"448","2008-10-10",19.749836
"449","2008-10-13",22.712311
"450","2008-10-14",27.913101
"451","2008-10-15",23.699802
"452","2008-10-16",23.63397
"453","2008-10-17",23.041475
"454","2008-10-20",23.963133
"455","2008-10-21",25.345623
"456","2008-10-22",21.06649
"457","2008-10-23",22.646479
"458","2008-10-24",22.383146
"459","2008-10-27",20.605661
"460","2008-10-28",23.041475
"461","2008-10-29",23.107307
"462","2008-10-30",25.674786
"463","2008-10-31",23.041475
"464","2008-11-03",22.514812
"465","2008-11-04",21.395655
"466","2008-11-05",20.473995
"467","2008-11-06",19.354839
"468","2008-11-07",20.408163
"469","2008-11-10",19.815668
"470","2008-11-11",19.749836
"471","2008-11-12",19.091507
"472","2008-11-13",20.934826
"473","2008-11-14",19.815668
"474","2008-11-17",19.61817
"475","2008-11-18",17.840685
"476","2008-11-19",17.906517
"477","2008-11-20",16.984858
"478","2008-11-21",16.458197
"479","2008-11-24",15.997367
"480","2008-11-25",18.43318
"481","2008-11-26",16.392363
"482","2008-11-28",17.774853
"483","2008-12-01",18.169849
"484","2008-12-02",18.104015
"485","2008-12-03",15.60237
"486","2008-12-04",15.668202
"487","2008-12-05",15.60237
"488","2008-12-08",14.483212
"489","2008-12-09",14.154049
"490","2008-12-10",14.022383
"491","2008-12-11",14.219881
"492","2008-12-12",14.417379
"493","2008-12-15",15.075707
"494","2008-12-16",15.799869
"495","2008-12-17",15.734035
"496","2008-12-18",14.614879
"497","2008-12-19",14.812377
"498","2008-12-22",15.668202
"499","2008-12-23",14.022383
"500","2008-12-24",14.483212
"501","2008-12-26",14.022383
"502","2008-12-29",12.837393
"503","2008-12-30",17.709019
"504","2008-12-31",16.392363
"505","2009-01-02",17.709019
"506","2009-01-05",18.169849
"507","2009-01-06",19.025675
"508","2009-01-07",18.762344
"509","2009-01-08",20.144833
"510","2009-01-09",20.408163
"511","2009-01-12",20.078999
"512","2009-01-13",19.61817
"513","2009-01-14",18.762344
"514","2009-01-15",18.69651
"515","2009-01-16",18.43318
"516","2009-01-20",17.050692
"517","2009-01-21",14.812377
"518","2009-01-22",15.60237
"519","2009-01-23",17.51152
"520","2009-01-26",17.577354
"521","2009-01-27",16.787359
"522","2009-01-28",16.458197
"523","2009-01-29",15.931534
"524","2009-01-30",14.351547
"525","2009-02-02",14.549046
"526","2009-02-03",15.141541
"527","2009-02-04",16.787359
"528","2009-02-05",16.721527
"529","2009-02-06",17.182356
"530","2009-02-09",15.997367
"531","2009-02-10",15.931534
"532","2009-02-11",15.404872
"533","2009-02-12",14.483212
"534","2009-02-13",15.141541
"535","2009-02-17",14.483212
"536","2009-02-18",14.285714
"537","2009-02-19",14.944042
"538","2009-02-20",17.577354
"539","2009-02-23",13.495721
"540","2009-02-24",13.627386
"541","2009-02-25",12.179065
"542","2009-02-26",11.849901
"543","2009-02-27",13.759052
"544","2009-03-02",11.191573
"545","2009-03-03",10.928243
"546","2009-03-04",10.467413
"547","2009-03-05",10.204082
"548","2009-03-06",9.743252
"549","2009-03-09",8.558262
"550","2009-03-10",8.75576
"551","2009-03-11",8.558262
"552","2009-03-12",8.689928
"553","2009-03-13",8.426597
"554","2009-03-16",8.624095
"555","2009-03-17",9.348255
"556","2009-03-18",10.796576
"557","2009-03-19",11.059908
"558","2009-03-20",10.269915
"559","2009-03-23",11.520738
"560","2009-03-24",11.718236
"561","2009-03-25",10.86241
"562","2009-03-26",11.191573
"563","2009-03-27",9.874918
"564","2009-03-30",9.874918
"565","2009-03-31",10.599078
"566","2009-04-01",10.533245
"567","2009-04-02",10.40158
"568","2009-04-03",11.652403
"569","2009-04-06",10.796576
"570","2009-04-07",12.376563
"571","2009-04-08",11.454905
"572","2009-04-09",12.179065
"573","2009-04-13",13.232389
"574","2009-04-14",12.113233
"575","2009-04-15",11.718236
"576","2009-04-16",10.335747
"577","2009-04-17",10.533245
"578","2009-04-20",11.323239
"579","2009-04-21",10.928243
"580","2009-04-22",9.743252
"581","2009-04-23",10.86241
"582","2009-04-24",12.179065
"583","2009-04-27",11.718236
"584","2009-04-28",11.58657
"585","2009-04-29",11.191573
"586","2009-04-30",10.86241
"587","2009-05-01",11.652403
