"","date","CRI"
"75","2007-04-20",25.629999
"76","2007-04-23",25.26
"77","2007-04-24",25.969999
"78","2007-04-25",27.73
"79","2007-04-26",27.6
"80","2007-04-27",26.940001
"81","2007-04-30",26.200001
"82","2007-05-01",25.98
"83","2007-05-02",26.219999
"84","2007-05-03",25.76
"85","2007-05-04",25.75
"86","2007-05-07",25.879999
"87","2007-05-08",25.440001
"88","2007-05-09",25.52
"89","2007-05-10",24.889999
"90","2007-05-11",25.209999
"91","2007-05-14",25.07
"92","2007-05-15",25.049999
"93","2007-05-16",25.25
"94","2007-05-17",25.440001
"95","2007-05-18",25.74
"96","2007-05-21",25.93
"97","2007-05-22",26.110001
"98","2007-05-23",26.27
"99","2007-05-24",25.75
"100","2007-05-25",25.799999
"101","2007-05-29",25.91
"102","2007-05-30",26.620001
"103","2007-05-31",27.120001
"104","2007-06-01",27.620001
"105","2007-06-04",27.540001
"106","2007-06-05",27.059999
"107","2007-06-06",26.809999
"108","2007-06-07",26.26
"109","2007-06-08",26.66
"110","2007-06-11",26.27
"111","2007-06-12",25.85
"112","2007-06-13",26.040001
"113","2007-06-14",26.280001
"114","2007-06-15",26.809999
"115","2007-06-18",26.700001
"116","2007-06-19",26.82
"117","2007-06-20",26.51
"118","2007-06-21",26.299999
"119","2007-06-22",25.99
"120","2007-06-25",25.77
"121","2007-06-26",25.450001
"122","2007-06-27",25.940001
"123","2007-06-28",26.139999
"124","2007-06-29",25.940001
"125","2007-07-02",26.41
"126","2007-07-03",26.190001
"127","2007-07-05",26.51
"128","2007-07-06",26.84
"129","2007-07-09",26.190001
"130","2007-07-10",25.68
"131","2007-07-11",25.51
"132","2007-07-12",26.299999
"133","2007-07-13",26.25
"134","2007-07-16",25.66
"135","2007-07-17",25.629999
"136","2007-07-18",26.01
"137","2007-07-19",25.709999
"138","2007-07-20",24.93
"139","2007-07-23",25.110001
"140","2007-07-24",24.870001
"141","2007-07-25",22.75
"142","2007-07-26",22.059999
"143","2007-07-27",21.68
"144","2007-07-30",21.809999
"145","2007-07-31",21.17
"146","2007-08-01",21.27
"147","2007-08-02",21.1
"148","2007-08-03",20.040001
"149","2007-08-06",19.9
"150","2007-08-07",19.84
"151","2007-08-08",20.58
"152","2007-08-09",21.4
"153","2007-08-10",21.82
"154","2007-08-13",21.1
"155","2007-08-14",20.59
"156","2007-08-15",20.25
"157","2007-08-16",21.709999
"158","2007-08-17",21.68
"159","2007-08-20",21.23
"160","2007-08-21",20.870001
"161","2007-08-22",20.959999
"162","2007-08-23",20.18
"163","2007-08-24",20.559999
"164","2007-08-27",20.049999
"165","2007-08-28",19.57
"166","2007-08-29",19.889999
"167","2007-08-30",19.52
"168","2007-08-31",19.74
"169","2007-09-04",19.9
"170","2007-09-05",19.719999
"171","2007-09-06",20.299999
"172","2007-09-07",20.08
"173","2007-09-10",19.549999
"174","2007-09-11",19.860001
"175","2007-09-12",19.690001
"176","2007-09-13",19.620001
"177","2007-09-14",19.57
"178","2007-09-17",19.950001
"179","2007-09-18",21.1
"180","2007-09-19",20.77
"181","2007-09-20",20.51
"182","2007-09-21",19.940001
"183","2007-09-24",19.84
"184","2007-09-25",19.25
"185","2007-09-26",19.41
"186","2007-09-27",19.93
"187","2007-09-28",19.950001
"188","2007-10-01",20.139999
"189","2007-10-02",20.42
"190","2007-10-03",20.4
"191","2007-10-04",20.43
"192","2007-10-05",21.309999
"193","2007-10-08",21.120001
"194","2007-10-09",20.93
"195","2007-10-10",21.389999
"196","2007-10-11",20.639999
"197","2007-10-12",20.559999
"198","2007-10-15",20.540001
"199","2007-10-16",20
"200","2007-10-17",19.82
"201","2007-10-18",19.5
"202","2007-10-19",18.91
"203","2007-10-22",18.98
"204","2007-10-23",18.530001
"205","2007-10-24",20.1
"206","2007-10-25",21.309999
"207","2007-10-26",21.780001
"208","2007-10-29",21.48
"209","2007-10-30",22.01
"210","2007-10-31",22.08
"211","2007-11-01",20.6
"212","2007-11-02",20.639999
"213","2007-11-05",19.9
"214","2007-11-06",20.309999
"215","2007-11-07",19.780001
"216","2007-11-08",20.360001
"217","2007-11-09",20.34
"218","2007-11-12",20.73
"219","2007-11-13",22
"220","2007-11-14",22.26
"221","2007-11-15",21.450001
"222","2007-11-16",21.52
"223","2007-11-19",20.57
"224","2007-11-20",20.4
"225","2007-11-21",20.219999
"226","2007-11-23",21.799999
"227","2007-11-26",20.469999
"228","2007-11-27",20.549999
"229","2007-11-28",21.639999
"230","2007-11-29",22.059999
"231","2007-11-30",22.43
"232","2007-12-03",22.790001
"233","2007-12-04",22.549999
"234","2007-12-05",22.68
"235","2007-12-06",22.84
"236","2007-12-07",22.700001
"237","2007-12-10",22.49
"238","2007-12-11",21.77
"239","2007-12-12",22.09
"240","2007-12-13",21.67
"241","2007-12-14",20.5
"242","2007-12-17",19.68
"243","2007-12-18",19.809999
"244","2007-12-19",19.83
"245","2007-12-20",19.860001
"246","2007-12-21",19.940001
"247","2007-12-24",20.35
"248","2007-12-26",20.440001
"249","2007-12-27",19.860001
"250","2007-12-28",19.9
"251","2007-12-31",19.35
"252","2008-01-02",19.15
"253","2008-01-03",19.049999
"254","2008-01-04",18.049999
"255","2008-01-07",18.559999
"256","2008-01-08",17.809999
"257","2008-01-09",17.889999
"258","2008-01-10",17.98
"259","2008-01-11",17.209999
"260","2008-01-14",16.65
"261","2008-01-15",15.91
"262","2008-01-16",15.91
"263","2008-01-17",16
"264","2008-01-18",16
"265","2008-01-22",17.17
"266","2008-01-23",18.85
"267","2008-01-24",18.08
"268","2008-01-25",17.32
"269","2008-01-28",18.299999
"270","2008-01-29",18.4
"271","2008-01-30",18
"272","2008-01-31",18.41
"273","2008-02-01",19.07
"274","2008-02-04",18.860001
"275","2008-02-05",18.75
"276","2008-02-06",18.809999
"277","2008-02-07",19.280001
"278","2008-02-08",19.68
"279","2008-02-11",20.959999
"280","2008-02-12",21.059999
"281","2008-02-13",21.530001
"282","2008-02-14",20.74
"283","2008-02-15",20.92
"284","2008-02-19",20.99
"285","2008-02-20",21.4
"286","2008-02-21",20.6
"287","2008-02-22",21.290001
"288","2008-02-25",21.58
"289","2008-02-26",22.209999
"290","2008-02-27",16.879999
"291","2008-02-28",16
"292","2008-02-29",15.43
"293","2008-03-03",15.02
"294","2008-03-04",14.4
"295","2008-03-05",14.94
"296","2008-03-06",14.14
"297","2008-03-07",13.98
"298","2008-03-10",13.59
"299","2008-03-11",14.22
"300","2008-03-12",14.25
"301","2008-03-13",14.19
"302","2008-03-14",14.49
"303","2008-03-17",14.43
"304","2008-03-18",15.02
"305","2008-03-19",14.81
"306","2008-03-20",15.58
"307","2008-03-24",16.24
"308","2008-03-25",16.09
"309","2008-03-26",16.01
"310","2008-03-27",15.85
"311","2008-03-28",15.49
"312","2008-03-31",16.15
"313","2008-04-01",16.84
"314","2008-04-02",16.870001
"315","2008-04-03",16.66
"316","2008-04-04",16.799999
"317","2008-04-07",16.67
"318","2008-04-08",16.84
"319","2008-04-09",16.030001
"320","2008-04-10",16.440001
"321","2008-04-11",15.85
"322","2008-04-14",16.190001
"323","2008-04-15",15.96
"324","2008-04-16",16.200001
"325","2008-04-17",16
"326","2008-04-18",16.459999
"327","2008-04-21",16.389999
"328","2008-04-22",15.71
"329","2008-04-23",14.01
"330","2008-04-24",14.11
"331","2008-04-25",14.48
"332","2008-04-28",14.52
"333","2008-04-29",14.76
"334","2008-04-30",14.14
"335","2008-05-01",14.7
"336","2008-05-02",14.34
"337","2008-05-05",14.5
"338","2008-05-06",14.57
"339","2008-05-07",14.39
"340","2008-05-08",14.48
"341","2008-05-09",14.52
"342","2008-05-12",14.47
"343","2008-05-13",14.81
"344","2008-05-14",15.06
"345","2008-05-15",15.56
"346","2008-05-16",15.02
"347","2008-05-19",14.91
"348","2008-05-20",14.77
"349","2008-05-21",14.2
"350","2008-05-22",14.59
"351","2008-05-23",14.49
"352","2008-05-27",15.16
"353","2008-05-28",15
"354","2008-05-29",15.32
"355","2008-05-30",14.9
"356","2008-06-02",14.62
"357","2008-06-03",14.62
"358","2008-06-04",14.99
"359","2008-06-05",15.36
"360","2008-06-06",14.6
"361","2008-06-09",14.87
"362","2008-06-10",15.13
"363","2008-06-11",14.13
"364","2008-06-12",14.21
"365","2008-06-13",14.91
"366","2008-06-16",15.13
"367","2008-06-17",14.86
"368","2008-06-18",14.58
"369","2008-06-19",15.23
"370","2008-06-20",14.56
"371","2008-06-23",13.97
"372","2008-06-24",14.26
"373","2008-06-25",15.06
"374","2008-06-26",14.56
"375","2008-06-27",14.28
"376","2008-06-30",13.82
"377","2008-07-01",14.18
"378","2008-07-02",13.56
"379","2008-07-03",13.43
"380","2008-07-07",13.29
"381","2008-07-08",13.89
"382","2008-07-09",13.15
"383","2008-07-10",12.91
"384","2008-07-11",12.7
"385","2008-07-14",12.65
"386","2008-07-15",12.66
"387","2008-07-16",13.26
"388","2008-07-17",13.8
"389","2008-07-18",13.93
"390","2008-07-21",14.07
"391","2008-07-22",15.26
"392","2008-07-23",15.92
"393","2008-07-24",15.6
"394","2008-07-25",16.07
"395","2008-07-28",15.79
"396","2008-07-29",16.190001
"397","2008-07-30",16.32
"398","2008-07-31",16.530001
"399","2008-08-01",17
"400","2008-08-04",17.02
"401","2008-08-05",17.57
"402","2008-08-06",17.9
"403","2008-08-07",17.92
"404","2008-08-08",18.92
"405","2008-08-11",18.360001
"406","2008-08-12",18.049999
"407","2008-08-13",17.67
"408","2008-08-14",17.76
"409","2008-08-15",18.309999
"410","2008-08-18",18.440001
"411","2008-08-19",18.040001
"412","2008-08-20",17.809999
"413","2008-08-21",17.48
"414","2008-08-22",17.93
"415","2008-08-25",17.639999
"416","2008-08-26",17.450001
"417","2008-08-27",18.1
"418","2008-08-28",18.559999
"419","2008-08-29",18.41
"420","2008-09-02",18.5
"421","2008-09-03",18.9
"422","2008-09-04",18.49
"423","2008-09-05",18.440001
"424","2008-09-08",19.35
"425","2008-09-09",19.530001
"426","2008-09-10",19.49
"427","2008-09-11",19.49
"428","2008-09-12",19.51
"429","2008-09-15",19.25
"430","2008-09-16",20.610001
"431","2008-09-17",19.889999
"432","2008-09-18",20.790001
"433","2008-09-19",20.68
"434","2008-09-22",19.84
"435","2008-09-23",19.74
"436","2008-09-24",19.75
"437","2008-09-25",20.17
"438","2008-09-26",20.42
"439","2008-09-29",18.879999
"440","2008-09-30",19.73
"441","2008-10-01",19.83
"442","2008-10-02",18.82
"443","2008-10-03",17.75
"444","2008-10-06",17.139999
"445","2008-10-07",16.370001
"446","2008-10-08",16.200001
"447","2008-10-09",14.93
"448","2008-10-10",16.030001
"449","2008-10-13",17.23
"450","2008-10-14",16.17
"451","2008-10-15",14.11
"452","2008-10-16",15.42
"453","2008-10-17",15.31
"454","2008-10-20",16.25
"455","2008-10-21",16.48
"456","2008-10-22",18.74
"457","2008-10-23",18.129999
"458","2008-10-24",17.709999
"459","2008-10-27",17.459999
"460","2008-10-28",19.34
"461","2008-10-29",19.4
"462","2008-10-30",19.92
"463","2008-10-31",21.24
"464","2008-11-03",21.65
"465","2008-11-04",21.809999
"466","2008-11-05",21.17
"467","2008-11-06",20.83
"468","2008-11-07",21.26
"469","2008-11-10",21.25
"470","2008-11-11",20.77
"471","2008-11-12",19.48
"472","2008-11-13",20.24
"473","2008-11-14",19.690001
"474","2008-11-17",19.82
"475","2008-11-18",19.719999
"476","2008-11-19",17.139999
"477","2008-11-20",15.62
"478","2008-11-21",15.25
"479","2008-11-24",17.02
"480","2008-11-25",17.75
"481","2008-11-26",18.75
"482","2008-11-28",18.91
"483","2008-12-01",16.85
"484","2008-12-02",18.76
"485","2008-12-03",19.15
"486","2008-12-04",18.780001
"487","2008-12-05",19.59
"488","2008-12-08",20
"489","2008-12-09",19.120001
"490","2008-12-10",19.790001
"491","2008-12-11",18.549999
"492","2008-12-12",18.58
"493","2008-12-15",17.879999
"494","2008-12-16",19.290001
"495","2008-12-17",19.42
"496","2008-12-18",19.74
"497","2008-12-19",19.280001
"498","2008-12-22",18.780001
"499","2008-12-23",17.77
"500","2008-12-24",17.959999
"501","2008-12-26",18.200001
"502","2008-12-29",17.65
"503","2008-12-30",19.040001
"504","2008-12-31",19.26
"505","2009-01-02",19.24
"506","2009-01-05",19.27
"507","2009-01-06",19.370001
"508","2009-01-07",19.290001
"509","2009-01-08",18.809999
"510","2009-01-09",17.379999
"511","2009-01-12",17.450001
"512","2009-01-13",17.25
"513","2009-01-14",16.18
"514","2009-01-15",17.02
"515","2009-01-16",17.290001
"516","2009-01-20",16.549999
"517","2009-01-21",17.129999
"518","2009-01-22",17.030001
"519","2009-01-23",16.98
"520","2009-01-26",17.219999
"521","2009-01-27",17.290001
"522","2009-01-28",18.09
"523","2009-01-29",17.5
"524","2009-01-30",16.99
"525","2009-02-02",16.99
"526","2009-02-03",16.9
"527","2009-02-04",16.23
"528","2009-02-05",16.23
"529","2009-02-06",16.84
"530","2009-02-09",16.6
"531","2009-02-10",15.95
"532","2009-02-11",16.110001
"533","2009-02-12",16.120001
"534","2009-02-13",15.7
"535","2009-02-17",15.01
"536","2009-02-18",14.79
"537","2009-02-19",14.99
"538","2009-02-20",14.19
"539","2009-02-23",14.13
"540","2009-02-24",14.42
"541","2009-02-25",15.94
"542","2009-02-26",16.280001
"543","2009-02-27",16.309999
"544","2009-03-02",16.43
"545","2009-03-03",16.35
"546","2009-03-04",16.540001
"547","2009-03-05",16.26
"548","2009-03-06",16.299999
"549","2009-03-09",15.83
"550","2009-03-10",16.5
"551","2009-03-11",17.9
"552","2009-03-12",18.139999
"553","2009-03-13",18.280001
"554","2009-03-16",17.950001
"555","2009-03-17",19.02
"556","2009-03-18",19.18
"557","2009-03-19",19.110001
"558","2009-03-20",18.66
"559","2009-03-23",19.049999
"560","2009-03-24",18.76
"561","2009-03-25",18.9
"562","2009-03-26",19.08
"563","2009-03-27",18.76
"564","2009-03-30",18.620001
"565","2009-03-31",18.809999
"566","2009-04-01",19.08
"567","2009-04-02",19.809999
"568","2009-04-03",19.98
"569","2009-04-06",19.91
"570","2009-04-07",19.57
"571","2009-04-08",20.120001
"572","2009-04-09",21.610001
"573","2009-04-13",21.889999
"574","2009-04-14",20.99
"575","2009-04-15",20.790001
"576","2009-04-16",21.450001
"577","2009-04-17",21.620001
"578","2009-04-20",21.17
"579","2009-04-21",22.01
"580","2009-04-22",21.82
"581","2009-04-23",21.84
"582","2009-04-24",22.459999
"583","2009-04-27",22.200001
"584","2009-04-28",23.200001
"585","2009-04-29",21.07
"586","2009-04-30",21.379999
"587","2009-05-01",21.610001
"588","2009-05-04",23.27
"589","2009-05-05",23.450001
"590","2009-05-06",23.129999
"591","2009-05-07",22.780001
"592","2009-05-08",22.58
"593","2009-05-11",22.110001
"594","2009-05-12",20.82
"595","2009-05-13",20.629999
"596","2009-05-14",20.799999
"597","2009-05-15",20.59
"598","2009-05-18",22.01
"599","2009-05-19",21.629999
"600","2009-05-20",21.24
"601","2009-05-21",21.08
"602","2009-05-22",20.93
"603","2009-05-26",22.360001
"604","2009-05-27",21.879999
"605","2009-05-28",21.85
"606","2009-05-29",23.65
"607","2009-06-01",25
"608","2009-06-02",24.58
"609","2009-06-03",24.65
"610","2009-06-04",24.68
"611","2009-06-05",24.48
"612","2009-06-08",24.26
"613","2009-06-09",24.83
"614","2009-06-10",24.389999
"615","2009-06-11",24.370001
"616","2009-06-12",24.440001
"617","2009-06-15",24.09
"618","2009-06-16",23.209999
"619","2009-06-17",23.51
"620","2009-06-18",23.5
"621","2009-06-19",23.9
"622","2009-06-22",23.629999
"623","2009-06-23",22.92
"624","2009-06-24",22.77
"625","2009-06-25",23.32
"626","2009-06-26",23.57
"627","2009-06-29",23.379999
"628","2009-06-30",24.610001
"629","2009-07-01",24.77
"630","2009-07-02",23.18
"631","2009-07-06",23.08
"632","2009-07-07",23.4
"633","2009-07-08",23.48
"634","2009-07-09",22.700001
"635","2009-07-10",22.709999
"636","2009-07-13",23.24
"637","2009-07-14",23.23
"638","2009-07-15",24.530001
"639","2009-07-16",24.540001
"640","2009-07-17",24.559999
"641","2009-07-20",24.950001
"642","2009-07-21",24.719999
"643","2009-07-22",25
"644","2009-07-23",26.16
"645","2009-07-24",26.280001
"646","2009-07-27",27.01
"647","2009-07-28",26.92
"648","2009-07-29",27.01
"649","2009-07-30",28.74
"650","2009-07-31",28.34
"651","2009-08-03",27.440001
"652","2009-08-04",26.77
"653","2009-08-05",26.49
"654","2009-08-06",25.82
"655","2009-08-07",26.059999
"656","2009-08-10",25.370001
"657","2009-08-11",25.59
"658","2009-08-12",26.280001
"659","2009-08-13",25.860001
"660","2009-08-14",24.889999
"661","2009-08-17",24.709999
"662","2009-08-18",25.68
"663","2009-08-19",25.57
"664","2009-08-20",26.07
"665","2009-08-21",26.65
"666","2009-08-24",25.68
"667","2009-08-25",25.73
"668","2009-08-26",25.709999
"669","2009-08-27",25.75
"670","2009-08-28",25.540001
"671","2009-08-31",25.16
"672","2009-09-01",24.799999
"673","2009-09-02",24.450001
"674","2009-09-03",24.74
"675","2009-09-04",25.139999
"676","2009-09-08",25.639999
"677","2009-09-09",26.18
"678","2009-09-10",25.950001
"679","2009-09-11",25.799999
"680","2009-09-14",25.59
"681","2009-09-15",26.16
"682","2009-09-16",25.940001
"683","2009-09-17",26.549999
"684","2009-09-18",26.620001
"685","2009-09-21",27.15
"686","2009-09-22",27.040001
"687","2009-09-23",26.809999
"688","2009-09-24",26.200001
"689","2009-09-25",26.09
"690","2009-09-28",26.309999
"691","2009-09-29",26.84
"692","2009-09-30",26.700001
"693","2009-10-01",25.950001
"694","2009-10-02",26.110001
"695","2009-10-05",26.110001
"696","2009-10-06",25.91
"697","2009-10-07",26.48
"698","2009-10-08",27.85
"699","2009-10-09",27.84
"700","2009-10-12",28
"701","2009-10-13",28.299999
"702","2009-10-14",28.809999
"703","2009-10-15",28.6
"704","2009-10-16",28.58
"705","2009-10-19",28.92
"706","2009-10-20",28.58
"707","2009-10-21",28.309999
"708","2009-10-22",29.129999
"709","2009-10-23",28.459999
"710","2009-10-26",28.440001
"711","2009-10-27",21.66
"712","2009-10-28",23
"713","2009-10-29",24.120001
"714","2009-10-30",23.6
"715","2009-11-02",23.35
"716","2009-11-03",23.5
"717","2009-11-04",23.02
"718","2009-11-05",23.68
"719","2009-11-06",23.780001
"720","2009-11-09",24.040001
"721","2009-11-10",21.860001
"722","2009-11-11",22.780001
"723","2009-11-12",22.620001
"724","2009-11-13",22.73
"725","2009-11-16",22.700001
"726","2009-11-17",22.129999
"727","2009-11-18",22.290001
"728","2009-11-19",21.84
"729","2009-11-20",21.84
"730","2009-11-23",21.84
"731","2009-11-24",21.719999
"732","2009-11-25",21.77
"733","2009-11-27",21.85
"734","2009-11-30",21.75
"735","2009-12-01",22.32
"736","2009-12-02",22.9
"737","2009-12-03",22.459999
"738","2009-12-04",22.77
"739","2009-12-07",22.85
"740","2009-12-08",22.75
"741","2009-12-09",22.85
"742","2009-12-10",23.33
"743","2009-12-11",23.9
"744","2009-12-14",24.379999
"745","2009-12-15",23.77
"746","2009-12-16",24.51
"747","2009-12-17",24.110001
"748","2009-12-18",24.809999
"749","2009-12-21",24.780001
"750","2009-12-22",24.99
"751","2009-12-23",25.959999
"752","2009-12-24",26.24
"753","2009-12-28",25.75
"754","2009-12-29",25.83
"755","2009-12-30",26.360001
"756","2009-12-31",26.25
"757","2010-01-04",26.43
"758","2010-01-05",26.719999
"759","2010-01-06",26.889999
"760","2010-01-07",26.9
"761","2010-01-08",26.639999
"762","2010-01-11",26.41
"763","2010-01-12",25.67
"764","2010-01-13",26.540001
"765","2010-01-14",26.85
"766","2010-01-15",26.059999
"767","2010-01-19",26.1
"768","2010-01-20",26
"769","2010-01-21",25.75
"770","2010-01-22",25.51
"771","2010-01-25",26.049999
"772","2010-01-26",26.030001
"773","2010-01-27",26.26
"774","2010-01-28",25.83
"775","2010-01-29",25.860001
"776","2010-02-01",26.299999
"777","2010-02-02",26.77
"778","2010-02-03",26.790001
"779","2010-02-04",26.040001
"780","2010-02-05",26.200001
"781","2010-02-08",26.27
"782","2010-02-09",26.9
"783","2010-02-10",26.92
"784","2010-02-11",27.049999
"785","2010-02-12",27.74
"786","2010-02-16",28.040001
"787","2010-02-17",28.639999
"788","2010-02-18",28.389999
"789","2010-02-19",28.290001
"790","2010-02-22",28.5
"791","2010-02-23",28.370001
"792","2010-02-24",28.5
"793","2010-02-25",28.43
"794","2010-02-26",28.66
"795","2010-03-01",29.610001
"796","2010-03-02",29.530001
"797","2010-03-03",29.5
"798","2010-03-04",29.25
"799","2010-03-05",29.48
"800","2010-03-08",29.48
"801","2010-03-09",29.74
"802","2010-03-10",30.35
"803","2010-03-11",30.67
"804","2010-03-12",30.5
"805","2010-03-15",30.940001
"806","2010-03-16",30.690001
"807","2010-03-17",31.059999
"808","2010-03-18",30.5
"809","2010-03-19",30.35
"810","2010-03-22",30.57
"811","2010-03-23",31.08
"812","2010-03-24",30.549999
"813","2010-03-25",30.459999
"814","2010-03-26",30.74
"815","2010-03-29",30.549999
"816","2010-03-30",30.65
"817","2010-03-31",30.15
"818","2010-04-01",31.139999
"819","2010-04-05",31.82
"820","2010-04-06",32.099998
"821","2010-04-07",31.77
"822","2010-04-08",31.870001
"823","2010-04-09",31.639999
"824","2010-04-12",31.540001
"825","2010-04-13",31.73
"826","2010-04-14",32.709999
"827","2010-04-15",32.450001
"828","2010-04-16",32.240002
"829","2010-04-19",32.16
"830","2010-04-20",31.620001
"831","2010-04-21",32.049999
"832","2010-04-22",33
"833","2010-04-23",33.630001
"834","2010-04-26",33.02
"835","2010-04-27",32.740002
"836","2010-04-28",32.299999
"837","2010-04-29",33.439999
"838","2010-04-30",32.220001
"839","2010-05-03",33.32
"840","2010-05-04",32.810001
"841","2010-05-05",32.5
"842","2010-05-06",31.049999
"843","2010-05-07",30.26
"844","2010-05-10",31.5
"845","2010-05-11",32.560001
"846","2010-05-12",33.439999
"847","2010-05-13",33.290001
"848","2010-05-14",32.990002
"849","2010-05-17",33.119999
"850","2010-05-18",32.43
"851","2010-05-19",32.16
"852","2010-05-20",30.559999
"853","2010-05-21",30.219999
"854","2010-05-24",30
"855","2010-05-25",30.139999
"856","2010-05-26",30.24
"857","2010-05-27",31.49
"858","2010-05-28",30.559999
"859","2010-06-01",30.01
"860","2010-06-02",30.25
"861","2010-06-03",31.33
"862","2010-06-04",30.110001
"863","2010-06-07",29.379999
"864","2010-06-08",29.23
"865","2010-06-09",29.540001
"866","2010-06-10",30.450001
"867","2010-06-11",31.01
"868","2010-06-14",30.99
"869","2010-06-15",31.879999
"870","2010-06-16",31.49
"871","2010-06-17",31.24
"872","2010-06-18",31.17
"873","2010-06-21",30.290001
"874","2010-06-22",28.66
"875","2010-06-23",28.4
"876","2010-06-24",27.690001
"877","2010-06-25",27.139999
"878","2010-06-28",27.23
"879","2010-06-29",25.68
"880","2010-06-30",26.25
"881","2010-07-01",26.790001
"882","2010-07-02",26.700001
"883","2010-07-06",25.41
"884","2010-07-07",26.16
"885","2010-07-08",26.690001
"886","2010-07-09",26.98
"887","2010-07-12",25.879999
"888","2010-07-13",26.68
"889","2010-07-14",26.67
"890","2010-07-15",26.200001
"891","2010-07-16",25.25
"892","2010-07-19",25.15
"893","2010-07-20",25.879999
"894","2010-07-21",25.059999
"895","2010-07-22",25.940001
"896","2010-07-23",26.17
"897","2010-07-26",26.969999
"898","2010-07-27",26.49
"899","2010-07-28",26.01
"900","2010-07-29",23.959999
"901","2010-07-30",24.24
"902","2010-08-02",24.73
"903","2010-08-03",24.18
"904","2010-08-04",24.620001
"905","2010-08-05",24.379999
"906","2010-08-06",24.15
"907","2010-08-09",23.950001
"908","2010-08-10",23.389999
"909","2010-08-11",23.120001
"910","2010-08-12",23.65
"911","2010-08-13",23.299999
"912","2010-08-16",23.08
"913","2010-08-17",22.99
"914","2010-08-18",23.77
"915","2010-08-19",23.76
"916","2010-08-20",24
"917","2010-08-23",24
"918","2010-08-24",23.559999
"919","2010-08-25",23.59
"920","2010-08-26",23.190001
"921","2010-08-27",23.299999
"922","2010-08-30",22.66
"923","2010-08-31",22.34
"924","2010-09-01",23.07
"925","2010-09-02",23.83
"926","2010-09-03",24.1
"927","2010-09-07",24.040001
"928","2010-09-08",23.549999
"929","2010-09-09",23.42
"930","2010-09-10",23.33
"931","2010-09-13",23.92
"932","2010-09-14",24.48
"933","2010-09-15",25.09
"934","2010-09-16",24.92
"935","2010-09-17",24.65
"936","2010-09-20",24.75
"937","2010-09-21",24.540001
"938","2010-09-22",24.24
"939","2010-09-23",24.389999
"940","2010-09-24",25.299999
"941","2010-09-27",25.66
"942","2010-09-28",26.76
"943","2010-09-29",26.530001
"944","2010-09-30",26.33
"945","2010-10-01",26.440001
"946","2010-10-04",25.809999
"947","2010-10-05",26.190001
"948","2010-10-06",25.99
"949","2010-10-07",26.4
"950","2010-10-08",26.66
"951","2010-10-11",27.51
"952","2010-10-12",28
"953","2010-10-13",28.17
"954","2010-10-14",27.030001
"955","2010-10-15",26.74
"956","2010-10-18",26.450001
"957","2010-10-19",26.48
"958","2010-10-20",26.34
"959","2010-10-21",25.33
"960","2010-10-22",25.25
"961","2010-10-25",25.5
"962","2010-10-26",25.459999
"963","2010-10-27",24.889999
"964","2010-10-28",24.610001
"965","2010-10-29",24.889999
"966","2010-11-01",25.1
"967","2010-11-02",26
"968","2010-11-03",25.85
"969","2010-11-04",27.4
"970","2010-11-05",28.049999
"971","2010-11-08",28.549999
"972","2010-11-09",29.57
"973","2010-11-10",29.18
"974","2010-11-11",29.299999
