"","date","SCL"
"974","2010-11-11",37.27
"975","2010-11-12",36.610001
"976","2010-11-15",36.299999
"977","2010-11-16",35.235001
"978","2010-11-17",34.299999
"979","2010-11-18",35.294998
"980","2010-11-19",35.744999
"981","2010-11-22",35.695
"982","2010-11-23",35.290001
"983","2010-11-24",36.095001
"984","2010-11-26",36.119999
"985","2010-11-29",35.279999
"986","2010-11-30",35.275002
"987","2010-12-01",35.314999
"988","2010-12-02",35.549999
"989","2010-12-03",35.465
"990","2010-12-06",36.130001
"991","2010-12-07",36.200001
"992","2010-12-08",36.615002
"993","2010-12-09",36.610001
"994","2010-12-10",36.93
"995","2010-12-13",36.41
"996","2010-12-14",37.029999
"997","2010-12-15",37.365002
"998","2010-12-16",38.224998
"999","2010-12-17",38.040001
"1000","2010-12-20",38.255001
"1001","2010-12-21",38.470001
"1002","2010-12-22",37.884998
"1003","2010-12-23",37.625
"1004","2010-12-27",38.459999
"1005","2010-12-28",37.915001
"1006","2010-12-29",38.02
"1007","2010-12-30",38.235001
"1008","2010-12-31",38.134998
"1009","2011-01-03",38.625
"1010","2011-01-04",37.66
"1011","2011-01-05",38.595001
"1012","2011-01-06",37.695
"1013","2011-01-07",37.064999
"1014","2011-01-10",36.465
"1015","2011-01-11",36.669998
"1016","2011-01-12",36.950001
"1017","2011-01-13",37.014999
"1018","2011-01-14",37.285
"1019","2011-01-18",37.259998
"1020","2011-01-19",37.23
"1021","2011-01-20",37.125
"1022","2011-01-21",37.299999
"1023","2011-01-24",37.27
"1024","2011-01-25",36.919998
"1025","2011-01-26",37.724998
"1026","2011-01-27",37.595001
"1027","2011-01-28",36.529999
"1028","2011-01-31",36.259998
"1029","2011-02-01",37.794998
"1030","2011-02-02",36.325001
"1031","2011-02-03",36.41
"1032","2011-02-04",37.494999
"1033","2011-02-07",37.759998
"1034","2011-02-08",37.66
"1035","2011-02-09",36.555
"1036","2011-02-10",36.560001
"1037","2011-02-11",35.75
"1038","2011-02-14",35.220001
"1039","2011-02-15",34.474998
"1040","2011-02-16",35.049999
"1041","2011-02-17",35.465
"1042","2011-02-18",35.834999
"1043","2011-02-22",35.275002
"1044","2011-02-23",34.880001
"1045","2011-02-24",35.035
"1046","2011-02-25",35.365002
"1047","2011-02-28",35.095001
"1048","2011-03-01",35.084999
"1049","2011-03-02",34.900002
"1050","2011-03-03",35.455002
"1051","2011-03-04",35.875
"1052","2011-03-07",35.59
"1053","2011-03-08",36.355
"1054","2011-03-09",36.27
"1055","2011-03-10",35.525002
"1056","2011-03-11",34.91
"1057","2011-03-14",35.154999
"1058","2011-03-15",35.025002
"1059","2011-03-16",34.814999
"1060","2011-03-17",34.810001
"1061","2011-03-18",34.75
"1062","2011-03-21",35.509998
"1063","2011-03-22",35.610001
"1064","2011-03-23",35.724998
"1065","2011-03-24",35.560001
"1066","2011-03-25",35.705002
"1067","2011-03-28",35.639999
"1068","2011-03-29",35.869999
"1069","2011-03-30",35.950001
"1070","2011-03-31",36.25
"1071","2011-04-01",36.450001
"1072","2011-04-04",36.764999
"1073","2011-04-05",37.055
"1074","2011-04-06",37.220001
"1075","2011-04-07",37
"1076","2011-04-08",37
"1077","2011-04-11",36.674999
"1078","2011-04-12",36.450001
"1079","2011-04-13",35.91
"1080","2011-04-14",35.825001
"1081","2011-04-15",36.145
"1082","2011-04-18",35.535
"1083","2011-04-19",35.134998
"1084","2011-04-20",36.130001
"1085","2011-04-21",35.985001
"1086","2011-04-25",35.75
"1087","2011-04-26",35.955002
"1088","2011-04-27",35.950001
"1089","2011-04-28",36
"1090","2011-04-29",35.985001
"1091","2011-05-02",35.345001
"1092","2011-05-03",34.895
"1093","2011-05-04",34.5
"1094","2011-05-05",34.130001
"1095","2011-05-06",33.700001
"1096","2011-05-09",33.584999
"1097","2011-05-10",33.610001
"1098","2011-05-11",33.395
"1099","2011-05-12",33.294998
"1100","2011-05-13",33.035
"1101","2011-05-16",32.459999
"1102","2011-05-17",32.09
"1103","2011-05-18",31.995001
"1104","2011-05-19",32.145
"1105","2011-05-20",32.759998
"1106","2011-05-23",32.125
"1107","2011-05-24",32.055
"1108","2011-05-25",32.080002
"1109","2011-05-26",32.459999
"1110","2011-05-27",32.990002
"1111","2011-05-31",33.564999
"1112","2011-06-01",33.674999
"1113","2011-06-02",33.505001
"1114","2011-06-03",32.400002
"1115","2011-06-06",32.040001
"1116","2011-06-07",31.99
"1117","2011-06-08",31.865
"1118","2011-06-09",32.189999
"1119","2011-06-10",31.549999
"1120","2011-06-13",32.125
"1121","2011-06-14",33.02
"1122","2011-06-15",32.889999
"1123","2011-06-16",33.509998
"1124","2011-06-17",33
"1125","2011-06-20",33.075001
"1126","2011-06-21",33.224998
"1127","2011-06-22",33.125
"1128","2011-06-23",33.455002
"1129","2011-06-24",33.595001
"1130","2011-06-27",34.439999
"1131","2011-06-28",34.555
"1132","2011-06-29",34.880001
"1133","2011-06-30",35.450001
"1134","2011-07-01",36.055
"1135","2011-07-05",35.985001
"1136","2011-07-06",36.875
"1137","2011-07-07",38.110001
"1138","2011-07-08",38.189999
"1139","2011-07-11",37.52
"1140","2011-07-12",37.459999
"1141","2011-07-13",37.400002
"1142","2011-07-14",36.549999
"1143","2011-07-15",36.349998
"1144","2011-07-18",35.785
"1145","2011-07-19",36.82
"1146","2011-07-20",36.900002
"1147","2011-07-21",37.744999
"1148","2011-07-22",37.93
"1149","2011-07-25",38.215
"1150","2011-07-26",38.18
"1151","2011-07-27",39.75
"1152","2011-07-28",39.945
"1153","2011-07-29",39.650002
"1154","2011-08-01",39.154999
"1155","2011-08-02",38.095001
"1156","2011-08-03",38.165001
"1157","2011-08-04",36.59
"1158","2011-08-05",36.755001
"1159","2011-08-08",34.575001
"1160","2011-08-09",36
"1161","2011-08-10",35.02
"1162","2011-08-11",36.485001
"1163","2011-08-12",36.305
"1164","2011-08-15",36.834999
"1165","2011-08-16",36.709999
"1166","2011-08-17",36.77
"1167","2011-08-18",35.169998
"1168","2011-08-19",35.125
"1169","2011-08-22",35.084999
"1170","2011-08-23",37.07
"1171","2011-08-24",37.365002
"1172","2011-08-25",36.575001
"1173","2011-08-26",36.869999
"1174","2011-08-29",37.834999
"1175","2011-08-30",38.255001
"1176","2011-08-31",37.825001
"1177","2011-09-01",36.75
"1178","2011-09-02",35.625
"1179","2011-09-06",35.5
"1180","2011-09-07",36.419998
"1181","2011-09-08",35.130001
"1182","2011-09-09",34.794998
"1183","2011-09-12",34.950001
"1184","2011-09-13",35.395
"1185","2011-09-14",35.470001
"1186","2011-09-15",36.095001
"1187","2011-09-16",36.099998
"1188","2011-09-19",35.41
"1189","2011-09-20",34.549999
"1190","2011-09-21",34.25
"1191","2011-09-22",33.825001
"1192","2011-09-23",34.625
"1193","2011-09-26",35.115002
"1194","2011-09-27",36.025002
"1195","2011-09-28",33.860001
"1196","2011-09-29",34.724998
"1197","2011-09-30",33.59
"1198","2011-10-03",32.75
"1199","2011-10-04",34.895
"1200","2011-10-05",34.134998
"1201","2011-10-06",34.040001
"1202","2011-10-07",32.66
"1203","2011-10-10",34.810001
"1204","2011-10-11",35.904999
"1205","2011-10-12",37.25
"1206","2011-10-13",37.255001
"1207","2011-10-14",38.619999
"1208","2011-10-17",36.73
"1209","2011-10-18",37.744999
"1210","2011-10-19",38.014999
"1211","2011-10-20",36.605
"1212","2011-10-21",37.424999
"1213","2011-10-24",38.75
"1214","2011-10-25",36.924999
"1215","2011-10-26",37.674999
"1216","2011-10-27",40.445
"1217","2011-10-28",39.200001
"1218","2011-10-31",38.645
"1219","2011-11-01",36.790001
"1220","2011-11-02",37.654999
"1221","2011-11-03",39.740002
"1222","2011-11-04",39.369999
"1223","2011-11-07",39.490002
"1224","2011-11-08",40.185001
"1225","2011-11-09",38.790001
"1226","2011-11-10",40.014999
"1227","2011-11-11",41.049999
"1228","2011-11-14",40.584999
"1229","2011-11-15",41.424999
"1230","2011-11-16",40.169998
"1231","2011-11-17",39.580002
"1232","2011-11-18",39.509998
"1233","2011-11-21",38.380001
"1234","2011-11-22",38
"1235","2011-11-23",36.860001
"1236","2011-11-25",35.724998
"1237","2011-11-28",37.615002
"1238","2011-11-29",37.369999
"1239","2011-11-30",40.619999
"1240","2011-12-01",38.785
"1241","2011-12-02",39.549999
"1242","2011-12-05",39.830002
"1243","2011-12-06",40.389999
"1244","2011-12-07",40.52
"1245","2011-12-08",38.205002
"1246","2011-12-09",39.18
"1247","2011-12-12",39.105
"1248","2011-12-13",38.400002
"1249","2011-12-14",37.689999
"1250","2011-12-15",38.994999
"1251","2011-12-16",40.240002
"1252","2011-12-19",39.595001
"1253","2011-12-20",41.584999
"1254","2011-12-21",41.215
"1255","2011-12-22",40.965
"1256","2011-12-23",41.060001
"1257","2011-12-27",41.200001
"1258","2011-12-28",39.689999
"1259","2011-12-29",40.384998
"1260","2011-12-30",40.080002
"1261","2012-01-03",41.115002
"1262","2012-01-04",40.560001
"1263","2012-01-05",40.305
"1264","2012-01-06",39.700001
"1265","2012-01-09",39.169998
"1266","2012-01-10",39.794998
"1267","2012-01-11",40.154999
"1268","2012-01-12",41.130001
"1269","2012-01-13",40.424999
"1270","2012-01-17",40.105
"1271","2012-01-18",41.150002
"1272","2012-01-19",41.095001
"1273","2012-01-20",41.695
"1274","2012-01-23",41.459999
"1275","2012-01-24",42.345001
"1276","2012-01-25",42.275002
"1277","2012-01-26",41.755001
"1278","2012-01-27",43.994999
"1279","2012-01-30",42.705002
"1280","2012-01-31",42.970001
"1281","2012-02-01",43.959999
"1282","2012-02-02",43.195
"1283","2012-02-03",43.305
"1284","2012-02-06",42.994999
"1285","2012-02-07",42.849998
"1286","2012-02-08",43.049999
"1287","2012-02-09",43.005001
"1288","2012-02-10",41.834999
"1289","2012-02-13",42.355
"1290","2012-02-14",41.395
"1291","2012-02-15",42.209999
"1292","2012-02-16",43.419998
"1293","2012-02-17",43.165001
"1294","2012-02-21",43.525002
"1295","2012-02-22",42.82
"1296","2012-02-23",43.25
"1297","2012-02-24",42.990002
"1298","2012-02-27",43.355
"1299","2012-02-28",45
"1300","2012-02-29",43.715
"1301","2012-03-01",42.279999
"1302","2012-03-02",41.775002
"1303","2012-03-05",43.240002
"1304","2012-03-06",41.849998
"1305","2012-03-07",42.209999
"1306","2012-03-08",42.060001
"1307","2012-03-09",42.224998
"1308","2012-03-12",42.445
"1309","2012-03-13",44.580002
"1310","2012-03-14",43.035
"1311","2012-03-15",43.075001
"1312","2012-03-16",42.884998
"1313","2012-03-19",44.290001
"1314","2012-03-20",43.424999
"1315","2012-03-21",43.814999
"1316","2012-03-22",43.235001
"1317","2012-03-23",43.884998
"1318","2012-03-26",44.794998
"1319","2012-03-27",44.084999
"1320","2012-03-28",44.064999
"1321","2012-03-29",44.509998
"1322","2012-03-30",43.900002
"1323","2012-04-02",45.134998
"1324","2012-04-03",44.185001
"1325","2012-04-04",43.185001
"1326","2012-04-05",43.404999
"1327","2012-04-09",42.555
"1328","2012-04-10",42.125
"1329","2012-04-11",43.049999
"1330","2012-04-12",43.465
"1331","2012-04-13",43.119999
"1332","2012-04-16",43.330002
"1333","2012-04-17",43.869999
"1334","2012-04-18",44.029999
"1335","2012-04-19",43.880001
"1336","2012-04-20",44.125
"1337","2012-04-23",43.005001
"1338","2012-04-24",44.049999
"1339","2012-04-25",44.674999
"1340","2012-04-26",44.935001
"1341","2012-04-27",46.290001
"1342","2012-04-30",45.43
"1343","2012-05-01",44.970001
"1344","2012-05-02",45.470001
"1345","2012-05-03",45.25
"1346","2012-05-04",44.224998
"1347","2012-05-07",44.939999
"1348","2012-05-08",45.814999
"1349","2012-05-09",45.220001
"1350","2012-05-10",44.994999
"1351","2012-05-11",45.294998
"1352","2012-05-14",44.259998
"1353","2012-05-15",44.814999
"1354","2012-05-16",44.900002
"1355","2012-05-17",44.165001
"1356","2012-05-18",43.494999
"1357","2012-05-21",44.889999
"1358","2012-05-22",44.555
"1359","2012-05-23",45.360001
"1360","2012-05-24",45.474998
"1361","2012-05-25",45.580002
"1362","2012-05-29",46.035
"1363","2012-05-30",45.325001
"1364","2012-05-31",45.189999
"1365","2012-06-01",44.82
"1366","2012-06-04",45.009998
"1367","2012-06-05",44.735001
"1368","2012-06-06",46.189999
"1369","2012-06-07",45.919998
"1370","2012-06-08",46.470001
"1371","2012-06-11",45.23
"1372","2012-06-12",46.115002
"1373","2012-06-13",45.994999
"1374","2012-06-14",46.625
"1375","2012-06-15",46.549999
"1376","2012-06-18",45.360001
"1377","2012-06-19",47
"1378","2012-06-20",46.650002
"1379","2012-06-21",44.625
"1380","2012-06-22",45
"1381","2012-06-25",44.514999
"1382","2012-06-26",45.165001
"1383","2012-06-27",45.455002
"1384","2012-06-28",45.509998
"1385","2012-06-29",47.09
"1386","2012-07-02",47.215
"1387","2012-07-03",47.150002
"1388","2012-07-05",46.73
"1389","2012-07-06",46.34
"1390","2012-07-09",46.779999
"1391","2012-07-10",45.955002
"1392","2012-07-11",46.255001
"1393","2012-07-12",46.630001
"1394","2012-07-13",47.799999
"1395","2012-07-16",47.169998
"1396","2012-07-17",46.945
"1397","2012-07-18",47.490002
"1398","2012-07-19",48.035
"1399","2012-07-20",48.805
"1400","2012-07-23",48.040001
"1401","2012-07-24",46.685001
"1402","2012-07-25",44.73
"1403","2012-07-26",42.935001
"1404","2012-07-27",44.290001
"1405","2012-07-30",44.185001
"1406","2012-07-31",44.330002
"1407","2012-08-01",43.75
"1408","2012-08-02",43.43
"1409","2012-08-03",44.470001
"1410","2012-08-06",44.965
"1411","2012-08-07",45.715
"1412","2012-08-08",46.154999
"1413","2012-08-09",46.009998
"1414","2012-08-10",45.965
"1415","2012-08-13",45.950001
"1416","2012-08-14",46.075001
"1417","2012-08-15",46.715
"1418","2012-08-16",47.485001
"1419","2012-08-17",48.209999
"1420","2012-08-20",48.365002
"1421","2012-08-21",47.73
"1422","2012-08-22",48.080002
"1423","2012-08-23",47.490002
"1424","2012-08-24",47.785
"1425","2012-08-27",48.044998
"1426","2012-08-28",47.875
"1427","2012-08-29",48.66
"1428","2012-08-30",47.259998
"1429","2012-08-31",47.759998
"1430","2012-09-04",48.035
"1431","2012-09-05",48.57
"1432","2012-09-06",49.490002
"1433","2012-09-07",49.52
"1434","2012-09-10",49.584999
"1435","2012-09-11",49.605
"1436","2012-09-12",48.91
"1437","2012-09-13",48.945
"1438","2012-09-14",48.790001
"1439","2012-09-17",48.674999
"1440","2012-09-18",49.584999
"1441","2012-09-19",49.099998
"1442","2012-09-20",49.544998
"1443","2012-09-21",49.424999
"1444","2012-09-24",49.555
"1445","2012-09-25",48.349998
"1446","2012-09-26",47.93
"1447","2012-09-27",48.349998
"1448","2012-09-28",48.060001
"1449","2012-10-01",48.205002
"1450","2012-10-02",48.525002
"1451","2012-10-03",48.630001
"1452","2012-10-04",48.105
"1453","2012-10-05",48.279999
"1454","2012-10-08",48.544998
"1455","2012-10-09",48.209999
"1456","2012-10-10",48.485001
"1457","2012-10-11",48.400002
"1458","2012-10-12",47.924999
"1459","2012-10-15",48.705002
"1460","2012-10-16",48.919998
"1461","2012-10-17",49
"1462","2012-10-18",48.810001
"1463","2012-10-19",47.605
"1464","2012-10-22",48.470001
"1465","2012-10-23",48.395
"1466","2012-10-24",45.580002
"1467","2012-10-25",46.525002
"1468","2012-10-26",46.849998
"1469","2012-10-31",47.900002
"1470","2012-11-01",49.040001
"1471","2012-11-02",48.200001
"1472","2012-11-05",48.865002
"1473","2012-11-06",48.945
"1474","2012-11-07",47.950001
"1475","2012-11-08",47.255001
"1476","2012-11-09",47.939999
"1477","2012-11-12",47.759998
"1478","2012-11-13",47.77
"1479","2012-11-14",47.465
"1480","2012-11-15",47.75
"1481","2012-11-16",47.84
"1482","2012-11-19",48.18
"1483","2012-11-20",48.625
"1484","2012-11-21",49.014999
"1485","2012-11-23",49.075001
"1486","2012-11-26",49.485001
"1487","2012-11-27",48.974998
"1488","2012-11-28",49.25
"1489","2012-11-29",50
"1490","2012-11-30",49.974998
"1491","2012-12-03",49.689999
"1492","2012-12-04",49.974998
"1493","2012-12-05",49.889999
"1494","2012-12-06",50.32
"1495","2012-12-07",50.490002
"1496","2012-12-10",51.035
"1497","2012-12-11",50.98
"1498","2012-12-12",50.294998
"1499","2012-12-13",50.275002
"1500","2012-12-14",50.419998
"1501","2012-12-17",52.220001
"1502","2012-12-18",53.380001
"1503","2012-12-19",54.02
"1504","2012-12-20",54.18
"1505","2012-12-21",54.060001
"1506","2012-12-24",54.209999
"1507","2012-12-26",53.98
"1508","2012-12-27",54.759998
"1509","2012-12-28",54.450001
"1510","2012-12-31",55.540001
"1511","2013-01-02",56.080002
"1512","2013-01-03",56.560001
"1513","2013-01-04",57.029999
"1514","2013-01-07",56.82
"1515","2013-01-08",56.759998
"1516","2013-01-09",57.169998
"1517","2013-01-10",56.790001
"1518","2013-01-11",56.529999
"1519","2013-01-14",56.959999
"1520","2013-01-15",56.950001
"1521","2013-01-16",55.810001
"1522","2013-01-17",56.669998
"1523","2013-01-18",57.5
"1524","2013-01-22",58.02
"1525","2013-01-23",57.889999
"1526","2013-01-24",57.32
"1527","2013-01-25",57.950001
"1528","2013-01-28",58.220001
"1529","2013-01-29",59.740002
"1530","2013-01-30",58.860001
"1531","2013-01-31",58.66
"1532","2013-02-01",58.990002
"1533","2013-02-04",59.169998
"1534","2013-02-05",59.43
"1535","2013-02-06",59.490002
"1536","2013-02-07",60
"1537","2013-02-08",60.200001
"1538","2013-02-11",60.41
"1539","2013-02-12",60.330002
"1540","2013-02-13",61.459999
"1541","2013-02-14",61.900002
"1542","2013-02-15",62.349998
"1543","2013-02-19",64.190002
"1544","2013-02-20",62.290001
"1545","2013-02-21",61.639999
"1546","2013-02-22",62.5
"1547","2013-02-25",60.66
"1548","2013-02-26",61.560001
"1549","2013-02-27",61.029999
"1550","2013-02-28",61.240002
"1551","2013-03-01",61.279999
"1552","2013-03-04",62.41
"1553","2013-03-05",63.009998
"1554","2013-03-06",62.93
"1555","2013-03-07",62
"1556","2013-03-08",62.259998
"1557","2013-03-11",62.799999
"1558","2013-03-12",63.5
"1559","2013-03-13",64
"1560","2013-03-14",63.73
"1561","2013-03-15",64.32
"1562","2013-03-18",63.470001
"1563","2013-03-19",63.060001
"1564","2013-03-20",63.91
"1565","2013-03-21",63.259998
"1566","2013-03-22",63.849998
"1567","2013-03-25",63.540001
"1568","2013-03-26",64.029999
"1569","2013-03-27",62.59
"1570","2013-03-28",63.099998
"1571","2013-04-01",61.310001
"1572","2013-04-02",61.43
"1573","2013-04-03",60.299999
"1574","2013-04-04",60.779999
"1575","2013-04-05",61.43
"1576","2013-04-08",61.720001
"1577","2013-04-09",60.599998
"1578","2013-04-10",61.240002
"1579","2013-04-11",61.360001
"1580","2013-04-12",61.259998
"1581","2013-04-15",58.990002
"1582","2013-04-16",59.970001
"1583","2013-04-17",59.02
"1584","2013-04-18",58.459999
"1585","2013-04-19",59.279999
"1586","2013-04-22",59.790001
"1587","2013-04-23",60.27
"1588","2013-04-24",60.310001
"1589","2013-04-25",60.509998
"1590","2013-04-26",59.639999
"1591","2013-04-29",60.049999
"1592","2013-04-30",56.939999
"1593","2013-05-01",53.200001
"1594","2013-05-02",54.470001
"1595","2013-05-03",54.860001
"1596","2013-05-06",53.720001
"1597","2013-05-07",54.439999
"1598","2013-05-08",54.389999
"1599","2013-05-09",53.91
"1600","2013-05-10",54.290001
"1601","2013-05-13",53.279999
"1602","2013-05-14",53.509998
"1603","2013-05-15",53.369999
"1604","2013-05-16",53.810001
"1605","2013-05-17",55.32
"1606","2013-05-20",54.84
"1607","2013-05-21",55.150002
"1608","2013-05-22",54.52
"1609","2013-05-23",54.279999
"1610","2013-05-24",54.470001
"1611","2013-05-28",55.34
"1612","2013-05-29",54.880001
"1613","2013-05-30",54.740002
"1614","2013-05-31",54.029999
"1615","2013-06-03",54.869999
"1616","2013-06-04",53.650002
"1617","2013-06-05",52.580002
"1618","2013-06-06",53.150002
"1619","2013-06-07",53.98
"1620","2013-06-10",55.07
"1621","2013-06-11",54.52
"1622","2013-06-12",54.130001
"1623","2013-06-13",55.07
"1624","2013-06-14",54.450001
"1625","2013-06-17",54.98
"1626","2013-06-18",55.810001
"1627","2013-06-19",55.189999
"1628","2013-06-20",55.099998
"1629","2013-06-21",55.82
"1630","2013-06-24",54.98
"1631","2013-06-25",55.610001
"1632","2013-06-26",55.049999
"1633","2013-06-27",55.599998
"1634","2013-06-28",55.610001
"1635","2013-07-01",56.349998
"1636","2013-07-02",56.27
"1637","2013-07-03",56.369999
"1638","2013-07-05",57.07
"1639","2013-07-08",57.23
"1640","2013-07-09",58.279999
"1641","2013-07-10",58.27
"1642","2013-07-11",58.52
"1643","2013-07-12",58.549999
"1644","2013-07-15",58.98
"1645","2013-07-16",58.34
"1646","2013-07-17",58.880001
"1647","2013-07-18",59
"1648","2013-07-19",59.080002
"1649","2013-07-22",59.330002
"1650","2013-07-23",59.290001
"1651","2013-07-24",58.939999
"1652","2013-07-25",59.68
"1653","2013-07-26",58.619999
"1654","2013-07-29",58.189999
"1655","2013-07-30",58.68
"1656","2013-07-31",59.860001
"1657","2013-08-01",59.799999
"1658","2013-08-02",58.970001
"1659","2013-08-05",59.57
"1660","2013-08-06",59.32
"1661","2013-08-07",58.84
"1662","2013-08-08",58.91
"1663","2013-08-09",58.970001
"1664","2013-08-12",58.970001
"1665","2013-08-13",58.91
"1666","2013-08-14",58.93
"1667","2013-08-15",57.970001
"1668","2013-08-16",58.299999
"1669","2013-08-19",58.07
"1670","2013-08-20",58.09
"1671","2013-08-21",57.740002
"1672","2013-08-22",58.630001
"1673","2013-08-23",58.470001
"1674","2013-08-26",58.57
"1675","2013-08-27",57.43
"1676","2013-08-28",56.959999
"1677","2013-08-29",57.240002
"1678","2013-08-30",56.439999
"1679","2013-09-03",56.5
"1680","2013-09-04",56.450001
"1681","2013-09-05",56.73
"1682","2013-09-06",56.150002
"1683","2013-09-09",56.41
"1684","2013-09-10",56.880001
"1685","2013-09-11",56.650002
"1686","2013-09-12",55.700001
"1687","2013-09-13",56.09
"1688","2013-09-16",56.560001
"1689","2013-09-17",56.540001
"1690","2013-09-18",56.779999
"1691","2013-09-19",56.919998
"1692","2013-09-20",57.110001
"1693","2013-09-23",57.799999
"1694","2013-09-24",57.970001
"1695","2013-09-25",57.709999
"1696","2013-09-26",57.77
"1697","2013-09-27",56.93
"1698","2013-09-30",57.73
"1699","2013-10-01",58.02
"1700","2013-10-02",57.25
"1701","2013-10-03",56.720001
"1702","2013-10-04",57.490002
"1703","2013-10-07",56.93
"1704","2013-10-08",56.419998
"1705","2013-10-09",56.369999
"1706","2013-10-10",57.650002
"1707","2013-10-11",58.200001
"1708","2013-10-14",58.060001
"1709","2013-10-15",58.09
"1710","2013-10-16",58.959999
"1711","2013-10-17",59.700001
"1712","2013-10-18",60.950001
"1713","2013-10-21",60.59
"1714","2013-10-22",61.290001
"1715","2013-10-23",61.650002
"1716","2013-10-24",61.57
"1717","2013-10-25",60
"1718","2013-10-28",59.860001
"1719","2013-10-29",59.779999
"1720","2013-10-30",59.950001
"1721","2013-10-31",58.869999
"1722","2013-11-01",57.68
"1723","2013-11-04",58.220001
"1724","2013-11-05",57.970001
"1725","2013-11-06",58.09
"1726","2013-11-07",57.68
"1727","2013-11-08",58.880001
"1728","2013-11-11",58.549999
"1729","2013-11-12",59.09
"1730","2013-11-13",58.990002
"1731","2013-11-14",58.990002
"1732","2013-11-15",59
"1733","2013-11-18",59.049999
"1734","2013-11-19",59.59
"1735","2013-11-20",60.07
"1736","2013-11-21",60.919998
"1737","2013-11-22",61.939999
"1738","2013-11-25",62.09
"1739","2013-11-26",62.619999
"1740","2013-11-27",63.360001
"1741","2013-11-29",63.459999
"1742","2013-12-02",62.950001
"1743","2013-12-03",62.619999
"1744","2013-12-04",62.880001
"1745","2013-12-05",62.919998
"1746","2013-12-06",64.059998
"1747","2013-12-09",63.889999
"1748","2013-12-10",63.509998
"1749","2013-12-11",63.060001
"1750","2013-12-12",62.970001
"1751","2013-12-13",63.389999
"1752","2013-12-16",63.91
"1753","2013-12-17",64.220001
"1754","2013-12-18",65.419998
"1755","2013-12-19",64.800003
"1756","2013-12-20",65.75
"1757","2013-12-23",66.849998
"1758","2013-12-24",66.760002
"1759","2013-12-26",66.639999
"1760","2013-12-27",66.709999
"1761","2013-12-30",65.839996
"1762","2013-12-31",65.629997
"1763","2014-01-02",65.139999
"1764","2014-01-03",64.900002
"1765","2014-01-06",64.769997
"1766","2014-01-07",64.75
"1767","2014-01-08",64.279999
"1768","2014-01-09",64.089996
"1769","2014-01-10",63.700001
"1770","2014-01-13",63.369999
"1771","2014-01-14",63.470001
"1772","2014-01-15",64.18
"1773","2014-01-16",63.830002
"1774","2014-01-17",63.349998
"1775","2014-01-21",63.220001
"1776","2014-01-22",63.919998
"1777","2014-01-23",64.160004
"1778","2014-01-24",63.860001
"1779","2014-01-27",63.59
"1780","2014-01-28",63.560001
"1781","2014-01-29",63.41
"1782","2014-01-30",63.880001
"1783","2014-01-31",63.389999
"1784","2014-02-03",62.349998
"1785","2014-02-04",62.18
"1786","2014-02-05",62.009998
"1787","2014-02-06",61.950001
"1788","2014-02-07",61.950001
"1789","2014-02-10",61.790001
"1790","2014-02-11",62.02
"1791","2014-02-12",62.23
"1792","2014-02-13",63.5
"1793","2014-02-14",63.200001
"1794","2014-02-18",61.119999
"1795","2014-02-19",59.970001
"1796","2014-02-20",60.84
"1797","2014-02-21",59.73
"1798","2014-02-24",59.490002
"1799","2014-02-25",59.580002
"1800","2014-02-26",60
"1801","2014-02-27",60.139999
"1802","2014-02-28",60.799999
"1803","2014-03-03",60.23
"1804","2014-03-04",61.48
"1805","2014-03-05",61.68
"1806","2014-03-06",62.290001
"1807","2014-03-07",62.59
"1808","2014-03-10",62.25
"1809","2014-03-11",61.970001
"1810","2014-03-12",62.41
"1811","2014-03-13",62.049999
"1812","2014-03-14",62.240002
"1813","2014-03-17",62.990002
"1814","2014-03-18",62.630001
"1815","2014-03-19",62.349998
"1816","2014-03-20",63.43
"1817","2014-03-21",64.260002
"1818","2014-03-24",64.110001
"1819","2014-03-25",64.010002
"1820","2014-03-26",63.389999
"1821","2014-03-27",63.43
"1822","2014-03-28",63.59
"1823","2014-03-31",64.559998
"1824","2014-04-01",65.849998
"1825","2014-04-02",66.470001
"1826","2014-04-03",66.190002
"1827","2014-04-04",65
"1828","2014-04-07",63.759998
"1829","2014-04-08",63.82
"1830","2014-04-09",63.450001
"1831","2014-04-10",62.34
"1832","2014-04-11",60.810001
"1833","2014-04-14",60.880001
"1834","2014-04-15",60.790001
"1835","2014-04-16",61.060001
"1836","2014-04-17",61.040001
"1837","2014-04-21",61.529999
"1838","2014-04-22",61.470001
"1839","2014-04-23",60.869999
"1840","2014-04-24",60.57
"1841","2014-04-25",59.349998
"1842","2014-04-28",58.860001
"1843","2014-04-29",57.57
"1844","2014-04-30",57.830002
"1845","2014-05-01",57.459999
"1846","2014-05-02",56.900002
"1847","2014-05-05",55.509998
"1848","2014-05-06",54.380001
"1849","2014-05-07",55.369999
"1850","2014-05-08",54.18
"1851","2014-05-09",55.02
"1852","2014-05-12",56.09
"1853","2014-05-13",54.52
"1854","2014-05-14",53.18
"1855","2014-05-15",52.16
"1856","2014-05-16",52.52
"1857","2014-05-19",53.02
"1858","2014-05-20",52
"1859","2014-05-21",51.720001
"1860","2014-05-22",51.849998
"1861","2014-05-23",52.009998
"1862","2014-05-27",53.560001
"1863","2014-05-28",53.77
"1864","2014-05-29",53.700001
"1865","2014-05-30",53.52
"1866","2014-06-02",52.419998
"1867","2014-06-03",51.169998
"1868","2014-06-04",51.560001
"1869","2014-06-05",53.360001
