"","date","NHI"
"73","2007-04-18",34.630001
"74","2007-04-19",34.290001
"75","2007-04-20",34.41
"76","2007-04-23",34.52
"77","2007-04-24",34.639999
"78","2007-04-25",35.02
"79","2007-04-26",34.759998
"80","2007-04-27",34.529999
"81","2007-04-30",33.919998
"82","2007-05-01",34.080002
"83","2007-05-02",34.349998
"84","2007-05-03",34.27
"85","2007-05-04",34.25
"86","2007-05-07",34.040001
"87","2007-05-08",34.439999
"88","2007-05-09",34.66
"89","2007-05-10",34.5
"90","2007-05-11",34.900002
"91","2007-05-14",34.23
"92","2007-05-15",34.189999
"93","2007-05-16",34.25
"94","2007-05-17",33.959999
"95","2007-05-18",33.860001
"96","2007-05-21",34.700001
"97","2007-05-22",34.799999
"98","2007-05-23",34.82
"99","2007-05-24",34.860001
"100","2007-05-25",34.799999
"101","2007-05-29",35.139999
"102","2007-05-30",35.240002
"103","2007-05-31",35.48
"104","2007-06-01",35.5
"105","2007-06-04",35.450001
"106","2007-06-05",35.02
"107","2007-06-06",34.779999
"108","2007-06-07",34.599998
"109","2007-06-08",34.700001
"110","2007-06-11",34.599998
"111","2007-06-12",33.860001
"112","2007-06-13",34.240002
"113","2007-06-14",34.130001
"114","2007-06-15",34.18
"115","2007-06-18",34.009998
"116","2007-06-19",34.009998
"117","2007-06-20",33.459999
"118","2007-06-21",33.32
"119","2007-06-22",33.25
"120","2007-06-25",32.849998
"121","2007-06-26",32.98
"122","2007-06-27",32.349998
"123","2007-06-28",32.130001
"124","2007-06-29",31.719999
"125","2007-07-02",31.77
"126","2007-07-03",32.209999
"127","2007-07-05",32.720001
"128","2007-07-06",33.150002
"129","2007-07-09",32.900002
"130","2007-07-10",33.060001
"131","2007-07-11",33.32
"132","2007-07-12",33.290001
"133","2007-07-13",33.110001
"134","2007-07-16",32.939999
"135","2007-07-17",33.110001
"136","2007-07-18",33.810001
"137","2007-07-19",34.52
"138","2007-07-20",34.41
"139","2007-07-23",33.869999
"140","2007-07-24",32.889999
"141","2007-07-25",32.75
"142","2007-07-26",31.99
"143","2007-07-27",30.76
"144","2007-07-30",30.98
"145","2007-07-31",31.6
"146","2007-08-01",31.9
"147","2007-08-02",32.27
"148","2007-08-03",30.219999
"149","2007-08-06",30.6
"150","2007-08-07",30.34
"151","2007-08-08",31.25
"152","2007-08-09",31.040001
"153","2007-08-10",30.48
"154","2007-08-13",30.290001
"155","2007-08-14",29.120001
"156","2007-08-15",28.940001
"157","2007-08-16",29.969999
"158","2007-08-17",31.59
"159","2007-08-20",31.43
"160","2007-08-21",31.200001
"161","2007-08-22",31.639999
"162","2007-08-23",30.75
"163","2007-08-24",30.809999
"164","2007-08-27",29.9
"165","2007-08-28",29.85
"166","2007-08-29",30.209999
"167","2007-08-30",30.09
"168","2007-08-31",30.24
"169","2007-09-04",29.889999
"170","2007-09-05",29.34
"171","2007-09-06",29.77
"172","2007-09-07",29.290001
"173","2007-09-10",29.48
"174","2007-09-11",29.32
"175","2007-09-12",29.219999
"176","2007-09-13",29.370001
"177","2007-09-14",29.809999
"178","2007-09-17",29.49
"179","2007-09-18",30.440001
"180","2007-09-19",31.440001
"181","2007-09-20",31.9
"182","2007-09-21",32.709999
"183","2007-09-24",32.360001
"184","2007-09-25",32.16
"185","2007-09-26",31.440001
"186","2007-09-27",31.24
"187","2007-09-28",30.91
"188","2007-10-01",31.700001
"189","2007-10-02",32.330002
"190","2007-10-03",31.370001
"191","2007-10-04",31.92
"192","2007-10-05",33.169998
"193","2007-10-08",32.779999
"194","2007-10-09",32.900002
"195","2007-10-10",32.18
"196","2007-10-11",31.4
"197","2007-10-12",32.32
"198","2007-10-15",32.119999
"199","2007-10-16",31.540001
"200","2007-10-17",31.969999
"201","2007-10-18",32.130001
"202","2007-10-19",30.629999
"203","2007-10-22",31.43
"204","2007-10-23",29.74
"205","2007-10-24",29.290001
"206","2007-10-25",29.610001
"207","2007-10-26",29.27
"208","2007-10-29",29.18
"209","2007-10-30",29.139999
"210","2007-10-31",29.290001
"211","2007-11-01",27.99
"212","2007-11-02",28.24
"213","2007-11-05",27.530001
"214","2007-11-06",28.290001
"215","2007-11-07",27.5
"216","2007-11-08",27.6
"217","2007-11-09",28.799999
"218","2007-11-12",29.07
"219","2007-11-13",29.290001
"220","2007-11-14",29.07
"221","2007-11-15",28.65
"222","2007-11-16",29.190001
"223","2007-11-19",28.620001
"224","2007-11-20",28.85
"225","2007-11-21",28.6
"226","2007-11-23",29.1
"227","2007-11-26",27.200001
"228","2007-11-27",27.91
"229","2007-11-28",29.15
"230","2007-11-29",28.83
"231","2007-11-30",28.42
"232","2007-12-03",28.129999
"233","2007-12-04",27.76
"234","2007-12-05",28.379999
"235","2007-12-06",29.389999
"236","2007-12-07",30.18
"237","2007-12-10",30.42
"238","2007-12-11",30.200001
"239","2007-12-12",29.84
"240","2007-12-13",30.120001
"241","2007-12-14",29.450001
"242","2007-12-17",28.940001
"243","2007-12-18",29.65
"244","2007-12-19",30.209999
"245","2007-12-20",30.25
"246","2007-12-21",31.200001
"247","2007-12-24",31.200001
"248","2007-12-26",30.629999
"249","2007-12-27",28.450001
"250","2007-12-28",27.969999
"251","2007-12-31",27.9
"252","2008-01-02",28.24
"253","2008-01-03",27.9
"254","2008-01-04",27.77
"255","2008-01-07",28.209999
"256","2008-01-08",27.83
"257","2008-01-09",28.440001
"258","2008-01-10",28.549999
"259","2008-01-11",28.18
"260","2008-01-14",28.35
"261","2008-01-15",28.709999
"262","2008-01-16",29.030001
"263","2008-01-17",28.629999
"264","2008-01-18",27.67
"265","2008-01-22",28.34
"266","2008-01-23",30.26
"267","2008-01-24",29.280001
"268","2008-01-25",28.58
"269","2008-01-28",30.120001
"270","2008-01-29",29.799999
"271","2008-01-30",28.58
"272","2008-01-31",29.559999
"273","2008-02-01",30.299999
"274","2008-02-04",29.24
"275","2008-02-05",29
"276","2008-02-06",29.4
"277","2008-02-07",30.120001
"278","2008-02-08",29.73
"279","2008-02-11",29.48
"280","2008-02-12",30.190001
"281","2008-02-13",31.32
"282","2008-02-14",30.32
"283","2008-02-15",30.200001
"284","2008-02-19",30.74
"285","2008-02-20",31.299999
"286","2008-02-21",29.92
"287","2008-02-22",30.200001
"288","2008-02-25",30.690001
"289","2008-02-26",30.469999
"290","2008-02-27",31.6
"291","2008-02-28",30.370001
"292","2008-02-29",30.129999
"293","2008-03-03",30.18
"294","2008-03-04",30.25
"295","2008-03-05",30.15
"296","2008-03-06",29.139999
"297","2008-03-07",29.09
"298","2008-03-10",29.08
"299","2008-03-11",30.469999
"300","2008-03-12",30.66
"301","2008-03-13",30.84
"302","2008-03-14",30.5
"303","2008-03-17",31
"304","2008-03-18",31.85
"305","2008-03-19",31.65
"306","2008-03-20",32.939999
"307","2008-03-24",32.759998
"308","2008-03-25",32.73
"309","2008-03-26",32.959999
"310","2008-03-27",32.549999
"311","2008-03-28",31.98
"312","2008-03-31",31.25
"313","2008-04-01",32.029999
"314","2008-04-02",32.139999
"315","2008-04-03",32.669998
"316","2008-04-04",31.68
"317","2008-04-07",31.639999
"318","2008-04-08",31.33
"319","2008-04-09",30.780001
"320","2008-04-10",31.219999
"321","2008-04-11",30.09
"322","2008-04-14",30.549999
"323","2008-04-15",30.690001
"324","2008-04-16",31.360001
"325","2008-04-17",31.290001
"326","2008-04-18",31.040001
"327","2008-04-21",30.52
"328","2008-04-22",30.219999
"329","2008-04-23",30.459999
"330","2008-04-24",30.68
"331","2008-04-25",30.82
"332","2008-04-28",30.74
"333","2008-04-29",30.299999
"334","2008-04-30",30.59
"335","2008-05-01",30.6
"336","2008-05-02",30.4
"337","2008-05-05",30.690001
"338","2008-05-06",31
"339","2008-05-07",29.639999
"340","2008-05-08",30.08
"341","2008-05-09",30.25
"342","2008-05-12",30.940001
"343","2008-05-13",31.49
"344","2008-05-14",30.67
"345","2008-05-15",30.610001
"346","2008-05-16",30.15
"347","2008-05-19",29.98
"348","2008-05-20",29.93
"349","2008-05-21",29.23
"350","2008-05-22",29.5
"351","2008-05-23",29.610001
"352","2008-05-27",30
"353","2008-05-28",30
"354","2008-05-29",30.85
"355","2008-05-30",31
"356","2008-06-02",31.02
"357","2008-06-03",31.120001
"358","2008-06-04",31.559999
"359","2008-06-05",32.049999
"360","2008-06-06",31.23
"361","2008-06-09",30.549999
"362","2008-06-10",30.379999
"363","2008-06-11",30
"364","2008-06-12",29.940001
"365","2008-06-13",30.58
"366","2008-06-16",31.16
"367","2008-06-17",30.48
"368","2008-06-18",30.129999
"369","2008-06-19",30.82
"370","2008-06-20",30.360001
"371","2008-06-23",30.110001
"372","2008-06-24",30.01
"373","2008-06-25",29.73
"374","2008-06-26",28.860001
"375","2008-06-27",28.879999
"376","2008-06-30",28.51
"377","2008-07-01",28.459999
"378","2008-07-02",28.09
"379","2008-07-03",28.75
"380","2008-07-07",28.4
"381","2008-07-08",30.09
"382","2008-07-09",28.450001
"383","2008-07-10",28.809999
"384","2008-07-11",29.709999
"385","2008-07-14",29.040001
"386","2008-07-15",29.110001
"387","2008-07-16",29.82
"388","2008-07-17",29.969999
"389","2008-07-18",29.98
"390","2008-07-21",29.65
"391","2008-07-22",30.889999
"392","2008-07-23",30.940001
"393","2008-07-24",30.540001
"394","2008-07-25",30.959999
"395","2008-07-28",30.66
"396","2008-07-29",30.93
"397","2008-07-30",30.91
"398","2008-07-31",30.889999
"399","2008-08-01",30.68
"400","2008-08-04",30.549999
"401","2008-08-05",31
"402","2008-08-06",30.809999
"403","2008-08-07",30.809999
"404","2008-08-08",31.209999
"405","2008-08-11",31.49
"406","2008-08-12",31.610001
"407","2008-08-13",31.6
"408","2008-08-14",32.16
"409","2008-08-15",32.09
"410","2008-08-18",31.969999
"411","2008-08-19",31.74
"412","2008-08-20",32.040001
"413","2008-08-21",31.85
"414","2008-08-22",32.580002
"415","2008-08-25",32.040001
"416","2008-08-26",32.34
"417","2008-08-27",32.509998
"418","2008-08-28",33.049999
"419","2008-08-29",32.700001
"420","2008-09-02",32.82
"421","2008-09-03",33.330002
"422","2008-09-04",32.32
"423","2008-09-05",32.700001
"424","2008-09-08",33.099998
"425","2008-09-09",32.41
"426","2008-09-10",32.880001
"427","2008-09-11",33.09
"428","2008-09-12",32.98
"429","2008-09-15",32.560001
"430","2008-09-16",33.400002
"431","2008-09-17",32.5
"432","2008-09-18",33.5
"433","2008-09-19",34.599998
"434","2008-09-22",33.34
"435","2008-09-23",33.259998
"436","2008-09-24",32.93
"437","2008-09-25",33.619999
"438","2008-09-26",33.5
"439","2008-09-29",32.799999
"440","2008-09-30",34.18
"441","2008-10-01",33.73
"442","2008-10-02",33
"443","2008-10-03",33
"444","2008-10-06",32.349998
"445","2008-10-07",30.84
"446","2008-10-08",30.5
"447","2008-10-09",26.389999
"448","2008-10-10",27.540001
"449","2008-10-13",29.48
"450","2008-10-14",29.09
"451","2008-10-15",26.9
"452","2008-10-16",27.450001
"453","2008-10-17",27.18
"454","2008-10-20",27.559999
"455","2008-10-21",27.190001
"456","2008-10-22",26.58
"457","2008-10-23",27.290001
"458","2008-10-24",26.52
"459","2008-10-27",25.040001
"460","2008-10-28",27.700001
"461","2008-10-29",27.67
"462","2008-10-30",29.209999
"463","2008-10-31",29.940001
"464","2008-11-03",30.17
"465","2008-11-04",30.65
"466","2008-11-05",28.91
"467","2008-11-06",28.41
"468","2008-11-07",29.809999
"469","2008-11-10",28.379999
"470","2008-11-11",28.200001
"471","2008-11-12",27.049999
"472","2008-11-13",28.15
"473","2008-11-14",25.74
"474","2008-11-17",24.549999
"475","2008-11-18",23.969999
"476","2008-11-19",19.93
"477","2008-11-20",18.65
"478","2008-11-21",18.620001
"479","2008-11-24",20.32
"480","2008-11-25",21.4
"481","2008-11-26",22.15
"482","2008-11-28",22.549999
"483","2008-12-01",19.809999
"484","2008-12-02",22.049999
"485","2008-12-03",23.040001
"486","2008-12-04",22.02
"487","2008-12-05",24.32
"488","2008-12-08",25.93
"489","2008-12-09",24.360001
"490","2008-12-10",25.9
"491","2008-12-11",23.209999
"492","2008-12-12",25.27
"493","2008-12-15",24.610001
"494","2008-12-16",27.77
"495","2008-12-17",27.4
"496","2008-12-18",26
"497","2008-12-19",27.5
"498","2008-12-22",26.790001
"499","2008-12-23",26.84
"500","2008-12-24",27.25
"501","2008-12-26",27.32
"502","2008-12-29",26.110001
"503","2008-12-30",27.129999
"504","2008-12-31",27.43
"505","2009-01-02",26.65
"506","2009-01-05",26.540001
"507","2009-01-06",26.66
"508","2009-01-07",26.51
"509","2009-01-08",26.76
"510","2009-01-09",25.76
"511","2009-01-12",25.719999
"512","2009-01-13",25.610001
"513","2009-01-14",25.290001
"514","2009-01-15",26.440001
"515","2009-01-16",27.049999
"516","2009-01-20",25.33
"517","2009-01-21",27.66
"518","2009-01-22",26.469999
"519","2009-01-23",26.639999
"520","2009-01-26",26.98
"521","2009-01-27",27.26
"522","2009-01-28",28.49
"523","2009-01-29",26.76
"524","2009-01-30",26.049999
"525","2009-02-02",27.799999
"526","2009-02-03",28.1
"527","2009-02-04",27.67
"528","2009-02-05",27.26
"529","2009-02-06",28.83
"530","2009-02-09",28.370001
"531","2009-02-10",26.190001
"532","2009-02-11",26.950001
"533","2009-02-12",27.02
"534","2009-02-13",26
"535","2009-02-17",25.049999
"536","2009-02-18",25.610001
"537","2009-02-19",24.92
"538","2009-02-20",25.68
"539","2009-02-23",24.469999
"540","2009-02-24",26.219999
"541","2009-02-25",25.290001
"542","2009-02-26",24.25
"543","2009-02-27",23.85
"544","2009-03-02",23.280001
"545","2009-03-03",22.389999
"546","2009-03-04",22.73
"547","2009-03-05",21.77
"548","2009-03-06",21.84
"549","2009-03-09",21.83
"550","2009-03-10",23.879999
"551","2009-03-11",23
"552","2009-03-12",24.84
"553","2009-03-13",25.059999
"554","2009-03-16",23.469999
"555","2009-03-17",25.25
"556","2009-03-18",26.370001
"557","2009-03-19",25.49
"558","2009-03-20",25.139999
"559","2009-03-23",27.6
"560","2009-03-24",25.92
"561","2009-03-25",26.889999
"562","2009-03-26",27.41
"563","2009-03-27",25.780001
"564","2009-03-30",25.629999
"565","2009-03-31",26.870001
"566","2009-04-01",27.09
"567","2009-04-02",27.610001
"568","2009-04-03",28.49
"569","2009-04-06",28.91
"570","2009-04-07",27.01
"571","2009-04-08",27.860001
"572","2009-04-09",29.34
"573","2009-04-13",28.969999
"574","2009-04-14",26.93
"575","2009-04-15",28.690001
"576","2009-04-16",28.809999
"577","2009-04-17",28.25
"578","2009-04-20",27.09
"579","2009-04-21",28.379999
"580","2009-04-22",27.32
"581","2009-04-23",27.950001
"582","2009-04-24",28.030001
"583","2009-04-27",27.08
"584","2009-04-28",27.370001
"585","2009-04-29",28.280001
"586","2009-04-30",26.82
"587","2009-05-01",26.76
"588","2009-05-04",27.6
"589","2009-05-05",25.92
"590","2009-05-06",26.4
"591","2009-05-07",25.35
"592","2009-05-08",26.129999
"593","2009-05-11",25.969999
"594","2009-05-12",26.040001
"595","2009-05-13",25.27
"596","2009-05-14",25.190001
"597","2009-05-15",24.629999
"598","2009-05-18",25.18
"599","2009-05-19",25.030001
"600","2009-05-20",24.83
"601","2009-05-21",25.23
"602","2009-05-22",25.219999
"603","2009-05-26",26.389999
"604","2009-05-27",25.91
"605","2009-05-28",26.1
"606","2009-05-29",26.43
"607","2009-06-01",26.65
"608","2009-06-02",27.01
"609","2009-06-03",27.43
"610","2009-06-04",27.690001
"611","2009-06-05",27.49
"612","2009-06-08",27.309999
"613","2009-06-09",27.120001
"614","2009-06-10",26.5
"615","2009-06-11",26.24
"616","2009-06-12",26.879999
"617","2009-06-15",26.459999
"618","2009-06-16",26.290001
"619","2009-06-17",26.049999
"620","2009-06-18",26.469999
"621","2009-06-19",26.469999
"622","2009-06-22",26.030001
"623","2009-06-23",25.969999
"624","2009-06-24",26.389999
"625","2009-06-25",26.77
"626","2009-06-26",26.99
"627","2009-06-29",26.559999
"628","2009-06-30",26.709999
"629","2009-07-01",27.41
"630","2009-07-02",26.049999
"631","2009-07-06",27.209999
"632","2009-07-07",27
"633","2009-07-08",27.610001
"634","2009-07-09",27.15
"635","2009-07-10",28.280001
"636","2009-07-13",29.299999
"637","2009-07-14",28.25
"638","2009-07-15",29.549999
"639","2009-07-16",29.860001
"640","2009-07-17",29.540001
"641","2009-07-20",29.91
"642","2009-07-21",30.02
"643","2009-07-22",30.309999
"644","2009-07-23",31.299999
"645","2009-07-24",30.780001
"646","2009-07-27",30.969999
"647","2009-07-28",31.43
"648","2009-07-29",30.969999
"649","2009-07-30",31.549999
"650","2009-07-31",31.139999
"651","2009-08-03",31.709999
"652","2009-08-04",32.5
"653","2009-08-05",32.91
"654","2009-08-06",31.860001
"655","2009-08-07",32.299999
"656","2009-08-10",32.23
"657","2009-08-11",32.139999
"658","2009-08-12",32.560001
"659","2009-08-13",32.59
"660","2009-08-14",32.32
"661","2009-08-17",31.83
"662","2009-08-18",32.110001
"663","2009-08-19",32.310001
"664","2009-08-20",33.330002
"665","2009-08-21",33.779999
"666","2009-08-24",33.700001
"667","2009-08-25",33.91
"668","2009-08-26",33.880001
"669","2009-08-27",34.080002
"670","2009-08-28",33.52
"671","2009-08-31",33.099998
"672","2009-09-01",31.83
"673","2009-09-02",31.530001
"674","2009-09-03",31.49
"675","2009-09-04",31.809999
"676","2009-09-08",32.639999
"677","2009-09-09",32.860001
"678","2009-09-10",32.970001
"679","2009-09-11",32.619999
"680","2009-09-14",32.75
"681","2009-09-15",32.990002
"682","2009-09-16",33.639999
"683","2009-09-17",33.709999
"684","2009-09-18",33.799999
"685","2009-09-21",33.580002
"686","2009-09-22",33.98
"687","2009-09-23",33.110001
"688","2009-09-24",32.77
"689","2009-09-25",32.419998
"690","2009-09-28",32.439999
"691","2009-09-29",32.220001
"692","2009-09-30",31.65
"693","2009-10-01",31.120001
"694","2009-10-02",30.48
"695","2009-10-05",30.870001
"696","2009-10-06",30.959999
"697","2009-10-07",30.68
"698","2009-10-08",30.889999
"699","2009-10-09",31.209999
"700","2009-10-12",31.23
"701","2009-10-13",31.01
"702","2009-10-14",31.68
"703","2009-10-15",31.049999
"704","2009-10-16",30.73
"705","2009-10-19",30.66
"706","2009-10-20",30.15
"707","2009-10-21",30.139999
"708","2009-10-22",30.540001
"709","2009-10-23",30.15
"710","2009-10-26",30.18
"711","2009-10-27",30.469999
"712","2009-10-28",29.73
"713","2009-10-29",30.16
"714","2009-10-30",30
"715","2009-11-02",30.52
"716","2009-11-03",31.02
"717","2009-11-04",29.99
"718","2009-11-05",30.98
"719","2009-11-06",31.120001
"720","2009-11-09",32.290001
"721","2009-11-10",31.92
"722","2009-11-11",32.400002
"723","2009-11-12",31.6
"724","2009-11-13",31.75
"725","2009-11-16",33.009998
"726","2009-11-17",32.650002
"727","2009-11-18",33.080002
"728","2009-11-19",32.099998
"729","2009-11-20",32.560001
"730","2009-11-23",33.130001
"731","2009-11-24",33.299999
"732","2009-11-25",33.259998
"733","2009-11-27",32.349998
"734","2009-11-30",32.990002
"735","2009-12-01",33.419998
"736","2009-12-02",33.950001
"737","2009-12-03",33.709999
"738","2009-12-04",34.630001
"739","2009-12-07",35.68
"740","2009-12-08",35.139999
"741","2009-12-09",35.25
"742","2009-12-10",35.189999
"743","2009-12-11",35.07
"744","2009-12-14",35.93
"745","2009-12-15",35.68
"746","2009-12-16",36.09
"747","2009-12-17",35.580002
"748","2009-12-18",36.200001
"749","2009-12-21",36.259998
"750","2009-12-22",36.360001
"751","2009-12-23",36.849998
"752","2009-12-24",37.119999
"753","2009-12-28",37.43
"754","2009-12-29",36.619999
"755","2009-12-30",37.639999
"756","2009-12-31",36.990002
"757","2010-01-04",36.139999
"758","2010-01-05",35.830002
"759","2010-01-06",34.82
"760","2010-01-07",34.639999
"761","2010-01-08",34.759998
"762","2010-01-11",34.82
"763","2010-01-12",34.639999
"764","2010-01-13",35
"765","2010-01-14",34.709999
"766","2010-01-15",34.41
"767","2010-01-19",35.009998
"768","2010-01-20",34.380001
"769","2010-01-21",34.139999
"770","2010-01-22",34.110001
"771","2010-01-25",34.130001
"772","2010-01-26",34.060001
"773","2010-01-27",33.98
"774","2010-01-28",33.400002
"775","2010-01-29",34.02
"776","2010-02-01",34.27
"777","2010-02-02",33.91
"778","2010-02-03",33.189999
"779","2010-02-04",32.029999
"780","2010-02-05",32.169998
"781","2010-02-08",32.52
"782","2010-02-09",33.209999
"783","2010-02-10",33.779999
"784","2010-02-11",34.700001
"785","2010-02-12",35.380001
"786","2010-02-16",35.82
"787","2010-02-17",35.790001
"788","2010-02-18",36.07
"789","2010-02-19",36.049999
"790","2010-02-22",36.220001
"791","2010-02-23",35.450001
"792","2010-02-24",35.990002
"793","2010-02-25",35.5
"794","2010-02-26",34.810001
"795","2010-03-01",34.93
"796","2010-03-02",34.48
"797","2010-03-03",34.119999
"798","2010-03-04",33.73
"799","2010-03-05",34.34
"800","2010-03-08",35.049999
"801","2010-03-09",35.970001
"802","2010-03-10",36.75
"803","2010-03-11",37.040001
"804","2010-03-12",37.09
"805","2010-03-15",36.799999
"806","2010-03-16",37.259998
"807","2010-03-17",37.48
"808","2010-03-18",37.529999
"809","2010-03-19",37.330002
"810","2010-03-22",37.790001
"811","2010-03-23",38.240002
"812","2010-03-24",38.459999
"813","2010-03-25",38.790001
"814","2010-03-26",38.549999
"815","2010-03-29",37.91
"816","2010-03-30",38.369999
"817","2010-03-31",38.759998
"818","2010-04-01",38.860001
"819","2010-04-05",40.200001
"820","2010-04-06",40.27
"821","2010-04-07",40.040001
"822","2010-04-08",39.700001
"823","2010-04-09",39.639999
"824","2010-04-12",39.310001
"825","2010-04-13",40.139999
"826","2010-04-14",40.32
"827","2010-04-15",40.150002
"828","2010-04-16",39.73
"829","2010-04-19",39.77
"830","2010-04-20",39.790001
"831","2010-04-21",40.650002
"832","2010-04-22",41.110001
"833","2010-04-23",41.869999
"834","2010-04-26",41.91
"835","2010-04-27",40.77
"836","2010-04-28",41.349998
"837","2010-04-29",41.959999
"838","2010-04-30",40.619999
"839","2010-05-03",41.810001
"840","2010-05-04",40.740002
"841","2010-05-05",39.830002
"842","2010-05-06",37.93
"843","2010-05-07",37.610001
"844","2010-05-10",41.970001
"845","2010-05-11",40.330002
"846","2010-05-12",42.73
"847","2010-05-13",41.880001
"848","2010-05-14",41.700001
"849","2010-05-17",41.860001
"850","2010-05-18",40.810001
"851","2010-05-19",40.25
"852","2010-05-20",37.27
"853","2010-05-21",39.240002
"854","2010-05-24",38.029999
"855","2010-05-25",38.57
"856","2010-05-26",39.59
"857","2010-05-27",41.599998
"858","2010-05-28",41.18
"859","2010-06-01",39.970001
"860","2010-06-02",41.23
"861","2010-06-03",40.900002
"862","2010-06-04",38.470001
"863","2010-06-07",38.759998
"864","2010-06-08",38.52
"865","2010-06-09",38.18
"866","2010-06-10",39.57
"867","2010-06-11",40.41
"868","2010-06-14",40.580002
"869","2010-06-15",40.91
"870","2010-06-16",41.049999
"871","2010-06-17",41.57
"872","2010-06-18",41.259998
"873","2010-06-21",40.73
"874","2010-06-22",39.310001
"875","2010-06-23",39.209999
"876","2010-06-24",38.880001
"877","2010-06-25",39.740002
"878","2010-06-28",39.400002
"879","2010-06-29",39.119999
"880","2010-06-30",38.560001
"881","2010-07-01",38.91
"882","2010-07-02",38.34
"883","2010-07-06",36.759998
"884","2010-07-07",38.139999
"885","2010-07-08",38.240002
"886","2010-07-09",38.650002
"887","2010-07-12",38.27
"888","2010-07-13",39.07
"889","2010-07-14",38.799999
"890","2010-07-15",38.439999
"891","2010-07-16",37.080002
"892","2010-07-19",37.060001
"893","2010-07-20",37.43
"894","2010-07-21",36.66
"895","2010-07-22",37.84
"896","2010-07-23",38.150002
"897","2010-07-26",38.639999
"898","2010-07-27",39.09
"899","2010-07-28",38.029999
"900","2010-07-29",37.610001
"901","2010-07-30",37.650002
"902","2010-08-02",38.060001
"903","2010-08-03",38.32
"904","2010-08-04",39.400002
"905","2010-08-05",38.650002
"906","2010-08-06",38.200001
"907","2010-08-09",38.779999
"908","2010-08-10",39.220001
"909","2010-08-11",38.220001
"910","2010-08-12",38.369999
"911","2010-08-13",38.130001
"912","2010-08-16",38.380001
"913","2010-08-17",39.220001
"914","2010-08-18",39.669998
"915","2010-08-19",39.450001
"916","2010-08-20",40.200001
"917","2010-08-23",40.110001
"918","2010-08-24",40.810001
"919","2010-08-25",41.619999
"920","2010-08-26",40.82
"921","2010-08-27",42.23
"922","2010-08-30",41.419998
"923","2010-08-31",41.919998
"924","2010-09-01",43.279999
"925","2010-09-02",43.299999
"926","2010-09-03",43.560001
"927","2010-09-07",43.459999
"928","2010-09-08",43
"929","2010-09-09",43.130001
"930","2010-09-10",42.919998
"931","2010-09-13",43.700001
"932","2010-09-14",43.759998
"933","2010-09-15",44.299999
"934","2010-09-16",44.060001
"935","2010-09-17",45.09
"936","2010-09-20",46.049999
"937","2010-09-21",45.09
"938","2010-09-22",44.689999
"939","2010-09-23",44.099998
"940","2010-09-24",46.060001
"941","2010-09-27",44.720001
"942","2010-09-28",44.52
"943","2010-09-29",44.529999
"944","2010-09-30",44.060001
"945","2010-10-01",44.619999
"946","2010-10-04",45
"947","2010-10-05",45.880001
"948","2010-10-06",45.529999
"949","2010-10-07",45.580002
"950","2010-10-08",46.080002
"951","2010-10-11",46.080002
"952","2010-10-12",46.040001
"953","2010-10-13",46.540001
"954","2010-10-14",46.23
"955","2010-10-15",45.860001
"956","2010-10-18",46.580002
"957","2010-10-19",46.740002
"958","2010-10-20",47.209999
"959","2010-10-21",47.389999
"960","2010-10-22",47.32
"961","2010-10-25",47.299999
"962","2010-10-26",46.459999
