"","date","CETX"
"226","2016-05-17",19.92
"227","2016-05-18",18.719999
"228","2016-05-19",16.959999
"229","2016-05-20",17.440001
"230","2016-05-23",16.24
"231","2016-05-24",16.08
"232","2016-05-25",15.52
"233","2016-05-26",16.24
"234","2016-05-27",16.24
"235","2016-05-31",16.48
"236","2016-06-01",17.200001
"237","2016-06-02",19.360001
"238","2016-06-03",22.08
"239","2016-06-06",27.360001
"240","2016-06-07",26.4
"241","2016-06-08",27.52
"242","2016-06-09",25.76
"243","2016-06-10",28
"244","2016-06-13",26.4
"245","2016-06-14",27.68
"246","2016-06-15",27.440001
"247","2016-06-16",26.799999
"248","2016-06-17",27.120001
"249","2016-06-20",25.92
"250","2016-06-21",24.639999
"251","2016-06-22",28.639999
"252","2016-06-23",28.959999
"253","2016-06-24",28
"254","2016-06-27",24.559999
"255","2016-06-28",26.959999
"256","2016-06-29",27.76
"257","2016-06-30",29.52
"258","2016-07-01",29.68
"259","2016-07-05",29.68
"260","2016-07-06",31.440001
"261","2016-07-07",31.280001
"262","2016-07-08",31.120001
"263","2016-07-11",33.759998
"264","2016-07-12",34.080002
"265","2016-07-13",33.200001
"266","2016-07-14",32.400002
"267","2016-07-15",32.400002
"268","2016-07-18",33.599998
"269","2016-07-19",34.799999
"270","2016-07-20",35.759998
"271","2016-07-21",38.32
"272","2016-07-22",40.48
"273","2016-07-25",43.52
"274","2016-07-26",42.959999
"275","2016-07-27",43.52
"276","2016-07-28",43.279999
"277","2016-07-29",42
"278","2016-08-01",39.040001
"279","2016-08-02",37.84
"280","2016-08-03",40.639999
"281","2016-08-04",38.080002
"282","2016-08-05",40.560001
"283","2016-08-08",47.599998
"284","2016-08-09",44.959999
"285","2016-08-10",45.360001
"286","2016-08-11",45.759998
"287","2016-08-12",45.360001
"288","2016-08-15",43.200001
"289","2016-08-16",37.599998
"290","2016-08-17",40.48
"291","2016-08-18",41.279999
"292","2016-08-19",39.119999
"293","2016-08-22",37.119999
"294","2016-08-23",37.52
"295","2016-08-24",39.439999
"296","2016-08-25",38.560001
"297","2016-08-26",38.400002
"298","2016-08-29",41.439999
"299","2016-08-30",43.84
"300","2016-08-31",40.880001
"301","2016-09-01",40.799999
"302","2016-09-02",39.200001
"303","2016-09-06",38.560001
"304","2016-09-07",34.16
"305","2016-09-08",34.080002
"306","2016-09-09",31.360001
"307","2016-09-12",35.119999
"308","2016-09-13",32.959999
"309","2016-09-14",31.440001
"310","2016-09-15",30.559999
"311","2016-09-16",31.120001
"312","2016-09-19",32.639999
"313","2016-09-20",32.560001
"314","2016-09-21",31.92
"315","2016-09-22",32.799999
"316","2016-09-23",31.040001
"317","2016-09-26",31.360001
"318","2016-09-27",31.6
"319","2016-09-28",32.959999
"320","2016-09-29",30.799999
"321","2016-09-30",31.68
"322","2016-10-03",31.68
"323","2016-10-04",32.48
"324","2016-10-05",33.599998
"325","2016-10-06",31.92
"326","2016-10-07",32.080002
"327","2016-10-10",32
"328","2016-10-11",32.16
"329","2016-10-12",32.720001
"330","2016-10-13",31.92
"331","2016-10-14",31.76
"332","2016-10-17",30.08
"333","2016-10-18",30.16
"334","2016-10-19",31.92
"335","2016-10-20",31.799999
"336","2016-10-21",31.84
"337","2016-10-24",32.48
"338","2016-10-25",32.720001
"339","2016-10-26",34.400002
"340","2016-10-27",36.16
"341","2016-10-28",38
"342","2016-10-31",40
"343","2016-11-01",37.360001
"344","2016-11-02",34.240002
"345","2016-11-03",32.639999
"346","2016-11-04",33.279999
"347","2016-11-07",34.799999
"348","2016-11-08",34.080002
"349","2016-11-09",32.560001
"350","2016-11-10",32.16
"351","2016-11-11",34.16
"352","2016-11-14",32.720001
"353","2016-11-15",34.720001
"354","2016-11-16",36.32
"355","2016-11-17",34.400002
"356","2016-11-18",33.279999
"357","2016-11-21",33.439999
"358","2016-11-22",34.32
"359","2016-11-23",34.32
"360","2016-11-25",35.360001
"361","2016-11-28",36.639999
"362","2016-11-29",36.560001
"363","2016-11-30",36.240002
"364","2016-12-01",32.959999
"365","2016-12-02",33.919998
"366","2016-12-05",33.919998
"367","2016-12-06",34.799999
"368","2016-12-07",35.200001
"369","2016-12-08",35.439999
"370","2016-12-09",34.080002
"371","2016-12-12",34.720001
"372","2016-12-13",40.400002
"373","2016-12-14",41.040001
"374","2016-12-15",39.599998
"375","2016-12-16",37.040001
"376","2016-12-19",40.32
"377","2016-12-20",39.599998
"378","2016-12-21",38.48
"379","2016-12-22",45.439999
"380","2016-12-23",45.200001
"381","2016-12-27",51.360001
"382","2016-12-28",48.560001
"383","2016-12-29",56.16
"384","2016-12-30",59.040001
"385","2017-01-03",64.400002
"386","2017-01-04",61.919998
"387","2017-01-05",64.400002
"388","2017-01-06",64.160004
"389","2017-01-09",61.040001
"390","2017-01-10",58.799999
"391","2017-01-11",55.360001
"392","2017-01-12",54
"393","2017-01-13",52.560001
"394","2017-01-17",54.400002
"395","2017-01-18",53.279999
"396","2017-01-19",55.119999
"397","2017-01-20",52.720001
"398","2017-01-23",52.32
"399","2017-01-24",52.32
"400","2017-01-25",52
"401","2017-01-26",53.759998
"402","2017-01-27",51.599998
"403","2017-01-30",50.720001
"404","2017-01-31",50.400002
"405","2017-02-01",49.360001
"406","2017-02-02",45.119999
"407","2017-02-03",47.68
"408","2017-02-06",50.720001
"409","2017-02-07",51.759998
"410","2017-02-08",51.84
"411","2017-02-09",48.639999
"412","2017-02-10",48.560001
"413","2017-02-13",47.52
"414","2017-02-14",46.48
"415","2017-02-15",47.84
"416","2017-02-16",47.200001
"417","2017-02-17",46.16
"418","2017-02-21",40.959999
"419","2017-02-22",27.200001
"420","2017-02-23",32.16
"421","2017-02-24",32.080002
"422","2017-02-27",30.559999
"423","2017-02-28",28.32
"424","2017-03-01",32.400002
"425","2017-03-02",29.280001
"426","2017-03-03",29.360001
"427","2017-03-06",26.799999
"428","2017-03-07",27.120001
"429","2017-03-08",26.959999
"430","2017-03-09",27.76
"431","2017-03-10",28.16
"432","2017-03-13",27.6
"433","2017-03-14",26.639999
"434","2017-03-15",26.08
"435","2017-03-16",26.559999
"436","2017-03-17",25.360001
"437","2017-03-20",24.48
"438","2017-03-21",24.559999
"439","2017-03-22",25.360001
"440","2017-03-23",26.24
"441","2017-03-24",26.48
"442","2017-03-27",26.799999
"443","2017-03-28",26.4
"444","2017-03-29",27.280001
"445","2017-03-30",28.799999
"446","2017-03-31",28.24
"447","2017-04-03",26.799999
"448","2017-04-04",26.16
"449","2017-04-05",25.200001
"450","2017-04-06",25.200001
"451","2017-04-07",24.799999
"452","2017-04-10",25.280001
"453","2017-04-11",24.48
"454","2017-04-12",24.799999
"455","2017-04-13",24.799999
"456","2017-04-17",25.120001
"457","2017-04-18",25.76
"458","2017-04-19",26.559999
"459","2017-04-20",26.799999
"460","2017-04-21",26.959999
"461","2017-04-24",26
"462","2017-04-25",25.84
"463","2017-04-26",25.440001
"464","2017-04-27",25.84
"465","2017-04-28",25.52
"466","2017-05-01",24.639999
"467","2017-05-02",25.360001
"468","2017-05-03",25.280001
"469","2017-05-04",25.280001
"470","2017-05-05",25.76
"471","2017-05-08",25.84
"472","2017-05-09",27.280001
"473","2017-05-10",26.719999
"474","2017-05-11",25.6
"475","2017-05-12",25.76
"476","2017-05-15",25.6
"477","2017-05-16",25.200001
"478","2017-05-17",31.52
"479","2017-05-18",30.48
"480","2017-05-19",30.559999
"481","2017-05-22",29.76
"482","2017-05-23",29.040001
"483","2017-05-24",27.120001
"484","2017-05-25",27.6
"485","2017-05-26",27.120001
"486","2017-05-30",29.6
"487","2017-05-31",29.360001
"488","2017-06-01",28.559999
"489","2017-06-02",29.76
"490","2017-06-05",28.799999
"491","2017-06-06",28.879999
"492","2017-06-07",28.4
"493","2017-06-08",28.639999
"494","2017-06-09",28.559999
"495","2017-06-12",27.280001
"496","2017-06-13",27.200001
"497","2017-06-14",26.639999
"498","2017-06-15",25.76
"499","2017-06-16",26.4
"500","2017-06-19",26.32
"501","2017-06-20",26.48
"502","2017-06-21",26.799999
"503","2017-06-22",27.6
"504","2017-06-23",28.4
"505","2017-06-26",28.24
"506","2017-06-27",29.040001
"507","2017-06-28",28.76
"508","2017-06-29",28.559999
"509","2017-06-30",28.799999
"510","2017-07-03",28.879999
"511","2017-07-05",29.200001
"512","2017-07-06",28.32
"513","2017-07-07",28.24
"514","2017-07-10",28.08
"515","2017-07-11",27.92
"516","2017-07-12",28.48
"517","2017-07-13",28.16
"518","2017-07-14",28
"519","2017-07-17",28.32
"520","2017-07-18",28.559999
"521","2017-07-19",28.32
"522","2017-07-20",28.719999
"523","2017-07-21",28.08
"524","2017-07-24",28.24
"525","2017-07-25",27.6
"526","2017-07-26",26.879999
"527","2017-07-27",26.719999
"528","2017-07-28",26.639999
"529","2017-07-31",26.719999
"530","2017-08-01",25.92
"531","2017-08-02",25.76
"532","2017-08-03",25.280001
"533","2017-08-04",25.120001
"534","2017-08-07",24.799999
"535","2017-08-08",25.360001
"536","2017-08-09",25.120001
"537","2017-08-10",25.52
"538","2017-08-11",27.360001
"539","2017-08-14",25.76
"540","2017-08-15",25.6
"541","2017-08-16",24.4
"542","2017-08-17",22.559999
"543","2017-08-18",23.040001
"544","2017-08-21",22.639999
"545","2017-08-22",22.08
"546","2017-08-23",21.92
"547","2017-08-24",22.48
"548","2017-08-25",22.959999
"549","2017-08-28",23.120001
"550","2017-08-29",22.559999
"551","2017-08-30",22.799999
"552","2017-08-31",23.360001
"553","2017-09-01",24
"554","2017-09-05",24.959999
"555","2017-09-06",25.200001
"556","2017-09-07",24.32
"557","2017-09-08",25.200001
"558","2017-09-11",24.719999
"559","2017-09-12",25.120001
"560","2017-09-13",25.280001
"561","2017-09-14",25.52
"562","2017-09-15",26.799999
"563","2017-09-18",25.84
"564","2017-09-19",25.92
"565","2017-09-20",26.4
"566","2017-09-21",25.68
"567","2017-09-22",25.76
"568","2017-09-25",25.68
"569","2017-09-26",24.639999
"570","2017-09-27",24.4
"571","2017-09-28",24.08
"572","2017-09-29",23.92
"573","2017-10-02",22.799999
"574","2017-10-03",22.639999
"575","2017-10-04",22.959999
"576","2017-10-05",24.112
"577","2017-10-06",23.280001
"578","2017-10-09",22.959999
"579","2017-10-10",23.52
"580","2017-10-11",23.360001
"581","2017-10-12",23.120001
"582","2017-10-13",22.639999
"583","2017-10-16",22.559999
"584","2017-10-17",23.440001
"585","2017-10-18",23.6
"586","2017-10-19",23.120001
"587","2017-10-20",23.360001
"588","2017-10-23",23.76
"589","2017-10-24",23.92
"590","2017-10-25",23.440001
"591","2017-10-26",22.48
"592","2017-10-27",23.84
"593","2017-10-30",23.559999
"594","2017-10-31",22.879999
"595","2017-11-01",22.32
"596","2017-11-02",22.639999
"597","2017-11-03",22.24
"598","2017-11-06",21.280001
"599","2017-11-07",21.52
"600","2017-11-08",22.24
"601","2017-11-09",22.48
"602","2017-11-10",22.879999
"603","2017-11-13",23.200001
"604","2017-11-14",22.4
"605","2017-11-15",21.92
"606","2017-11-16",22.16
"607","2017-11-17",22.4
"608","2017-11-20",22.32
"609","2017-11-21",23.6
"610","2017-11-22",23.056
"611","2017-11-24",23.360001
"612","2017-11-27",22.799999
"613","2017-11-28",22.799999
"614","2017-11-29",22.799999
"615","2017-11-30",22.32
"616","2017-12-01",21.52
"617","2017-12-04",21.360001
"618","2017-12-05",20.799999
"619","2017-12-06",20.08
"620","2017-12-07",20.959999
"621","2017-12-08",21.408001
"622","2017-12-11",20.639999
"623","2017-12-12",19.84
"624","2017-12-13",20.559999
"625","2017-12-14",21.120001
"626","2017-12-15",20
"627","2017-12-18",21.120001
"628","2017-12-19",20.719999
"629","2017-12-20",21.52
"630","2017-12-21",22.16
"631","2017-12-22",22.32
"632","2017-12-26",21.6
"633","2017-12-27",20.639999
"634","2017-12-28",20.719999
"635","2017-12-29",20.392
"636","2018-01-02",21.200001
"637","2018-01-03",21.360001
"638","2018-01-04",21.440001
"639","2018-01-05",21.6
"640","2018-01-08",21.52
"641","2018-01-09",20.48
"642","2018-01-10",20.639999
"643","2018-01-11",20.48
"644","2018-01-12",20.68
"645","2018-01-16",20.959999
"646","2018-01-17",23.040001
"647","2018-01-18",23.68
"648","2018-01-19",23.92
"649","2018-01-22",23.440001
"650","2018-01-23",22.535999
"651","2018-01-24",24.327999
"652","2018-01-25",24.08
"653","2018-01-26",23.440001
"654","2018-01-29",23.280001
"655","2018-01-30",23.200001
"656","2018-01-31",22.48
"657","2018-02-01",22.559999
"658","2018-02-02",22.879999
"659","2018-02-05",22.48
"660","2018-02-06",22.24
"661","2018-02-07",21.68
"662","2018-02-08",21.040001
"663","2018-02-09",20
"664","2018-02-12",20.799999
"665","2018-02-13",21.92
"666","2018-02-14",20.799999
"667","2018-02-15",21.120001
"668","2018-02-16",20.959999
"669","2018-02-20",20.959999
"670","2018-02-21",20.879999
"671","2018-02-22",20.48
"672","2018-02-23",20.32
"673","2018-02-26",20.559999
"674","2018-02-27",20.08
"675","2018-02-28",19.68
"676","2018-03-01",20.24
"677","2018-03-02",20.559999
"678","2018-03-05",20.639999
"679","2018-03-06",19.92
"680","2018-03-07",20.08
"681","2018-03-08",20.4
"682","2018-03-09",20.639999
"683","2018-03-12",20.559999
"684","2018-03-13",21.200001
"685","2018-03-14",21.040001
"686","2018-03-15",21.52
"687","2018-03-16",23.360001
"688","2018-03-19",23.280001
"689","2018-03-20",23.200001
"690","2018-03-21",22.48
"691","2018-03-22",23.52
"692","2018-03-23",24.24
"693","2018-03-26",22.959999
"694","2018-03-27",22.959999
"695","2018-03-28",23.440001
"696","2018-03-29",22.879999
"697","2018-04-02",22.143999
"698","2018-04-03",21.76
"699","2018-04-04",21.76
"700","2018-04-05",22.4
"701","2018-04-06",22.08
"702","2018-04-09",22
"703","2018-04-10",21.92
"704","2018-04-11",22
"705","2018-04-12",22.879999
"706","2018-04-13",22.959999
"707","2018-04-16",23.440001
"708","2018-04-17",22.559999
"709","2018-04-18",22.559999
"710","2018-04-19",22.799999
"711","2018-04-20",22.719999
"712","2018-04-23",22.719999
"713","2018-04-24",22.719999
"714","2018-04-25",22
"715","2018-04-26",21.92
"716","2018-04-27",21.68
"717","2018-04-30",22.48
"718","2018-05-01",22.48
"719","2018-05-02",22.4
"720","2018-05-03",21.6
"721","2018-05-04",21.6
"722","2018-05-07",21.68
"723","2018-05-08",21.92
"724","2018-05-09",21.6
"725","2018-05-10",21.76
"726","2018-05-11",20.959999
"727","2018-05-14",20.559999
"728","2018-05-15",21.200001
"729","2018-05-16",16.4
"730","2018-05-17",17.360001
"731","2018-05-18",18.08
"732","2018-05-21",17.4
"733","2018-05-22",16.799999
"734","2018-05-23",16.879999
"735","2018-05-24",17.120001
"736","2018-05-25",17.360001
"737","2018-05-29",17.08
"738","2018-05-30",17.360001
"739","2018-05-31",17.76
"740","2018-06-01",18.24
"741","2018-06-04",18
"742","2018-06-05",18.4
"743","2018-06-06",18.24
"744","2018-06-07",18.32
"745","2018-06-08",19.6
"746","2018-06-11",18.559999
"747","2018-06-12",18.559999
"748","2018-06-13",18.16
"749","2018-06-14",18.799999
"750","2018-06-15",18.24
"751","2018-06-18",16.959999
"752","2018-06-19",17.360001
"753","2018-06-20",17.6
"754","2018-06-21",17.92
"755","2018-06-22",17.120001
"756","2018-06-25",16.559999
"757","2018-06-26",16.799999
"758","2018-06-27",16.559999
"759","2018-06-28",16.496
"760","2018-06-29",16.719999
"761","2018-07-02",16.879999
"762","2018-07-03",17.040001
"763","2018-07-05",17.040001
"764","2018-07-06",16.879999
"765","2018-07-09",16.799999
"766","2018-07-10",16.48
"767","2018-07-11",17.76
"768","2018-07-12",18.08
"769","2018-07-13",17.360001
"770","2018-07-16",17.280001
"771","2018-07-17",17.120001
"772","2018-07-18",16.535999
"773","2018-07-19",16.4
"774","2018-07-20",16.16
"775","2018-07-23",16.959999
"776","2018-07-24",16.08
"777","2018-07-25",17.200001
"778","2018-07-26",17.200001
"779","2018-07-27",16.559999
"780","2018-07-30",16.4
"781","2018-07-31",16.08
"782","2018-08-01",16.32
"783","2018-08-02",16.24
"784","2018-08-03",16.08
"785","2018-08-06",16.32
"786","2018-08-07",16
"787","2018-08-08",16.24
"788","2018-08-09",16.16
"789","2018-08-10",16.16
"790","2018-08-13",15.76
"791","2018-08-14",16.24
"792","2018-08-15",14.8
"793","2018-08-16",15.44
"794","2018-08-17",15.04
"795","2018-08-20",15.04
"796","2018-08-21",14.56
"797","2018-08-22",13.2
"798","2018-08-23",13.2
"799","2018-08-24",13.2
"800","2018-08-27",13.2
"801","2018-08-28",13.2
"802","2018-08-29",13.28
"803","2018-08-30",13.2
"804","2018-08-31",13.2
"805","2018-09-04",12.32
"806","2018-09-05",12.24
"807","2018-09-06",11.6
"808","2018-09-07",11.84
"809","2018-09-10",11.28
"810","2018-09-11",11.52
"811","2018-09-12",11.68
"812","2018-09-13",12.8
"813","2018-09-14",12.32
"814","2018-09-17",12.08
"815","2018-09-18",12.08
"816","2018-09-19",11.76
"817","2018-09-20",11.52
"818","2018-09-21",12.08
"819","2018-09-24",11.84
"820","2018-09-25",12.56
"821","2018-09-26",11.76
"822","2018-09-27",11.6
"823","2018-09-28",11.44
"824","2018-10-01",11.6
"825","2018-10-02",11.52
"826","2018-10-03",12
"827","2018-10-04",11.84
"828","2018-10-05",11.52
"829","2018-10-08",10.8
"830","2018-10-09",11.52
"831","2018-10-10",10.96
"832","2018-10-11",10.4
"833","2018-10-12",10.72
"834","2018-10-15",10.16
"835","2018-10-16",9.84
"836","2018-10-17",10.4
"837","2018-10-18",10.16
"838","2018-10-19",10
"839","2018-10-22",9.52
"840","2018-10-23",9.36
"841","2018-10-24",9.52
"842","2018-10-25",9.36
"843","2018-10-26",9.44
"844","2018-10-29",10
"845","2018-10-30",9.92
"846","2018-10-31",9.44
"847","2018-11-01",9.68
"848","2018-11-02",9.92
"849","2018-11-05",10.16
"850","2018-11-06",10.32
"851","2018-11-07",10.32
"852","2018-11-08",10.16
"853","2018-11-09",9.52
"854","2018-11-12",10.16
"855","2018-11-13",10.24
"856","2018-11-14",9.12
"857","2018-11-15",8.96
"858","2018-11-16",8.64
"859","2018-11-19",8.56
"860","2018-11-20",8.08
"861","2018-11-21",7.352
"862","2018-11-23",7.68
"863","2018-11-26",7.48
"864","2018-11-27",7.92
"865","2018-11-28",7.936
"866","2018-11-29",7.904
"867","2018-11-30",7.76
"868","2018-12-03",7.512
"869","2018-12-04",7.44
"870","2018-12-06",7.272
"871","2018-12-07",7.6
"872","2018-12-10",6.88
"873","2018-12-11",6.992
"874","2018-12-12",7.04
"875","2018-12-13",6.512
"876","2018-12-14",6.56
"877","2018-12-17",6.16
"878","2018-12-18",5.76
"879","2018-12-19",6.304
"880","2018-12-20",6.4
"881","2018-12-21",6.2
"882","2018-12-24",5.92
"883","2018-12-26",5.056
"884","2018-12-27",4.816
"885","2018-12-28",4.8
"886","2018-12-31",4.592
"887","2019-01-02",5.12
"888","2019-01-03",5.36
"889","2019-01-04",5.8
"890","2019-01-07",5.904
"891","2019-01-08",5.68
"892","2019-01-09",5.752
"893","2019-01-10",5.4
"894","2019-01-11",5.824
"895","2019-01-14",5.776
"896","2019-01-15",6.32
"897","2019-01-16",6
"898","2019-01-17",6.24
"899","2019-01-18",6.392
"900","2019-01-22",6
"901","2019-01-23",6.24
"902","2019-01-24",6
"903","2019-01-25",6.72
"904","2019-01-28",6.8
"905","2019-01-29",6.056
"906","2019-01-30",5.92
"907","2019-01-31",5.496
"908","2019-02-01",5.696
"909","2019-02-04",5.96
"910","2019-02-05",5.88
"911","2019-02-06",7.44
"912","2019-02-07",6.44
"913","2019-02-08",6.48
"914","2019-02-11",6.672
"915","2019-02-12",7.12
"916","2019-02-13",7.28
"917","2019-02-14",6.64
"918","2019-02-15",6.8
"919","2019-02-19",6.72
"920","2019-02-20",6.064
"921","2019-02-21",5.84
"922","2019-02-22",5.6
"923","2019-02-25",5.104
"924","2019-02-26",4.944
"925","2019-02-27",4.784
"926","2019-02-28",4.72
"927","2019-03-01",4.8
"928","2019-03-04",4.48
"929","2019-03-05",4.64
"930","2019-03-06",4.496
"931","2019-03-07",4.4
"932","2019-03-08",4.8
"933","2019-03-11",4.72
"934","2019-03-12",4.88
"935","2019-03-13",4.992
"936","2019-03-14",5.032
"937","2019-03-15",4.824
"938","2019-03-18",5.04
"939","2019-03-19",4.752
"940","2019-03-20",4.56
"941","2019-03-21",4.488
"942","2019-03-22",4.376
"943","2019-03-25",4.336
"944","2019-03-26",4.08
"945","2019-03-27",4.272
"946","2019-03-28",4.032
"947","2019-03-29",4
"948","2019-04-01",4.312
"949","2019-04-02",4.216
"950","2019-04-03",3.936
"951","2019-04-04",3.664
"952","2019-04-05",3.68
"953","2019-04-08",3.68
"954","2019-04-09",3.84
"955","2019-04-10",3.76
"956","2019-04-11",3.728
"957","2019-04-12",3.8
"958","2019-04-15",3.76
"959","2019-04-16",3.68
"960","2019-04-17",3.192
"961","2019-04-18",3.12
"962","2019-04-22",2.88
"963","2019-04-23",2.944
"964","2019-04-24",2.696
"965","2019-04-25",2.816
"966","2019-04-26",2.768
"967","2019-04-29",3.056
"968","2019-04-30",2.64
"969","2019-05-01",2.56
"970","2019-05-02",2.696
"971","2019-05-03",2.544
"972","2019-05-06",2.52
"973","2019-05-07",2.48
