"","date","PG"
"75","2007-04-20",63.799999
"76","2007-04-23",63.630001
"77","2007-04-24",63.73
"78","2007-04-25",63.529999
"79","2007-04-26",62.990002
"80","2007-04-27",62.98
"81","2007-04-30",64.400002
"82","2007-05-01",62.959999
"83","2007-05-02",62.369999
"84","2007-05-03",62
"85","2007-05-04",62.41
"86","2007-05-07",62.18
"87","2007-05-08",61.75
"88","2007-05-09",62.009998
"89","2007-05-10",61.490002
"90","2007-05-11",61.650002
"91","2007-05-14",61.720001
"92","2007-05-15",62.07
"93","2007-05-16",63.32
"94","2007-05-17",63.369999
"95","2007-05-18",63.48
"96","2007-05-21",63.27
"97","2007-05-22",63
"98","2007-05-23",63.099998
"99","2007-05-24",62.869999
"100","2007-05-25",62.959999
"101","2007-05-29",63.650002
"102","2007-05-30",63.849998
"103","2007-05-31",63.549999
"104","2007-06-01",63.48
"105","2007-06-04",63.189999
"106","2007-06-05",63.459999
"107","2007-06-06",63.189999
"108","2007-06-07",62.32
"109","2007-06-08",63.07
"110","2007-06-11",63.049999
"111","2007-06-12",62.16
"112","2007-06-13",62.369999
"113","2007-06-14",62.419998
"114","2007-06-15",62.57
"115","2007-06-18",61.77
"116","2007-06-19",61.82
"117","2007-06-20",61.939999
"118","2007-06-21",61.880001
"119","2007-06-22",61.029999
"120","2007-06-25",61.080002
"121","2007-06-26",61.189999
"122","2007-06-27",61.43
"123","2007-06-28",61.360001
"124","2007-06-29",61.189999
"125","2007-07-02",61.740002
"126","2007-07-03",61.790001
"127","2007-07-05",61.669998
"128","2007-07-06",61.48
"129","2007-07-09",61.52
"130","2007-07-10",61.029999
"131","2007-07-11",61.560001
"132","2007-07-12",62.93
"133","2007-07-13",62.66
"134","2007-07-16",63.150002
"135","2007-07-17",62.68
"136","2007-07-18",62.59
"137","2007-07-19",62.790001
"138","2007-07-20",62.150002
"139","2007-07-23",63.34
"140","2007-07-24",62.959999
"141","2007-07-25",62.98
"142","2007-07-26",62.560001
"143","2007-07-27",62.82
"144","2007-07-30",63.27
"145","2007-07-31",61.860001
"146","2007-08-01",63.16
"147","2007-08-02",63.299999
"148","2007-08-03",62.880001
"149","2007-08-06",65
"150","2007-08-07",65.230003
"151","2007-08-08",65.160004
"152","2007-08-09",64.970001
"153","2007-08-10",65.389999
"154","2007-08-13",64.279999
"155","2007-08-14",63.720001
"156","2007-08-15",63.48
"157","2007-08-16",64.029999
"158","2007-08-17",65.349998
"159","2007-08-20",65.010002
"160","2007-08-21",64.459999
"161","2007-08-22",64.739998
"162","2007-08-23",65.040001
"163","2007-08-24",65.93
"164","2007-08-27",65.230003
"165","2007-08-28",64.699997
"166","2007-08-29",65.120003
"167","2007-08-30",65.010002
"168","2007-08-31",65.309998
"169","2007-09-04",65.449997
"170","2007-09-05",65.459999
"171","2007-09-06",66.110001
"172","2007-09-07",65.470001
"173","2007-09-10",65.900002
"174","2007-09-11",66.989998
"175","2007-09-12",67.309998
"176","2007-09-13",67.459999
"177","2007-09-14",67.809998
"178","2007-09-17",67.949997
"179","2007-09-18",68.68
"180","2007-09-19",68.790001
"181","2007-09-20",68.980003
"182","2007-09-21",69.389999
"183","2007-09-24",69.800003
"184","2007-09-25",69.849998
"185","2007-09-26",70.510002
"186","2007-09-27",70.099998
"187","2007-09-28",70.339996
"188","2007-10-01",70.910004
"189","2007-10-02",70.730003
"190","2007-10-03",70.410004
"191","2007-10-04",70.830002
"192","2007-10-05",70.830002
"193","2007-10-08",70.709999
"194","2007-10-09",71.080002
"195","2007-10-10",71.400002
"196","2007-10-11",71.769997
"197","2007-10-12",71.699997
"198","2007-10-15",71
"199","2007-10-16",70.82
"200","2007-10-17",70.589996
"201","2007-10-18",70.900002
"202","2007-10-19",70.800003
"203","2007-10-22",71.059998
"204","2007-10-23",71.260002
"205","2007-10-24",71.379997
"206","2007-10-25",71.349998
"207","2007-10-26",71.75
"208","2007-10-29",71.830002
"209","2007-10-30",68.949997
"210","2007-10-31",69.519997
"211","2007-11-01",68.589996
"212","2007-11-02",69.550003
"213","2007-11-05",70.18
"214","2007-11-06",70.470001
"215","2007-11-07",69.419998
"216","2007-11-08",70.839996
"217","2007-11-09",70.419998
"218","2007-11-12",70.769997
"219","2007-11-13",71.57
"220","2007-11-14",71.540001
"221","2007-11-15",71.830002
"222","2007-11-16",73.190002
"223","2007-11-19",72.82
"224","2007-11-20",73.209999
"225","2007-11-21",72.260002
"226","2007-11-23",72.860001
"227","2007-11-26",72.190002
"228","2007-11-27",73.129997
"229","2007-11-28",73.910004
"230","2007-11-29",74.150002
"231","2007-11-30",74
"232","2007-12-03",73.519997
"233","2007-12-04",73.290001
"234","2007-12-05",73.809998
"235","2007-12-06",74.18
"236","2007-12-07",74.120003
"237","2007-12-10",74.330002
"238","2007-12-11",73.839996
"239","2007-12-12",74.669998
"240","2007-12-13",74.400002
"241","2007-12-14",73.900002
"242","2007-12-17",73.239998
"243","2007-12-18",72.839996
"244","2007-12-19",72.980003
"245","2007-12-20",73.190002
"246","2007-12-21",74.080002
"247","2007-12-24",73.940002
"248","2007-12-26",74.040001
"249","2007-12-27",73.889999
"250","2007-12-28",74.25
"251","2007-12-31",73.419998
"252","2008-01-02",72.309998
"253","2008-01-03",72.309998
"254","2008-01-04",72.019997
"255","2008-01-07",72.489998
"256","2008-01-08",72.68
"257","2008-01-09",72.540001
"258","2008-01-10",72.480003
"259","2008-01-11",70.18
"260","2008-01-14",70.290001
"261","2008-01-15",69.699997
"262","2008-01-16",68.839996
"263","2008-01-17",68.07
"264","2008-01-18",67.150002
"265","2008-01-22",65.129997
"266","2008-01-23",66.239998
"267","2008-01-24",66.150002
"268","2008-01-25",65.309998
"269","2008-01-28",65.290001
"270","2008-01-29",64.68
"271","2008-01-30",65.089996
"272","2008-01-31",65.419998
"273","2008-02-01",66.050003
"274","2008-02-04",66.150002
"275","2008-02-05",65.040001
"276","2008-02-06",65.309998
"277","2008-02-07",65.769997
"278","2008-02-08",65.019997
"279","2008-02-11",66
"280","2008-02-12",67.160004
"281","2008-02-13",67
"282","2008-02-14",66.629997
"283","2008-02-15",66.300003
"284","2008-02-19",66.309998
"285","2008-02-20",66.169998
"286","2008-02-21",65.959999
"287","2008-02-22",66.209999
"288","2008-02-25",66.68
"289","2008-02-26",67.68
"290","2008-02-27",67.209999
"291","2008-02-28",66.970001
"292","2008-02-29",66.18
"293","2008-03-03",66.349998
"294","2008-03-04",66.050003
"295","2008-03-05",66.699997
"296","2008-03-06",66.510002
"297","2008-03-07",65.800003
"298","2008-03-10",65.760002
"299","2008-03-11",66.660004
"300","2008-03-12",67.040001
"301","2008-03-13",67.360001
"302","2008-03-14",66.739998
"303","2008-03-17",67.050003
"304","2008-03-18",68.540001
"305","2008-03-19",67.809998
"306","2008-03-20",69.370003
"307","2008-03-24",69.970001
"308","2008-03-25",69.540001
"309","2008-03-26",69.639999
"310","2008-03-27",69.410004
"311","2008-03-28",69.440002
"312","2008-03-31",70.07
"313","2008-04-01",71.139999
"314","2008-04-02",70.480003
"315","2008-04-03",70.470001
"316","2008-04-04",70.599998
"317","2008-04-07",70.510002
"318","2008-04-08",70.650002
"319","2008-04-09",70.209999
"320","2008-04-10",70.18
"321","2008-04-11",70
"322","2008-04-14",70.120003
"323","2008-04-15",70.230003
"324","2008-04-16",69.269997
"325","2008-04-17",67.559998
"326","2008-04-18",67.169998
"327","2008-04-21",67.800003
"328","2008-04-22",67.470001
"329","2008-04-23",67.169998
"330","2008-04-24",66.830002
"331","2008-04-25",66.550003
"332","2008-04-28",66.209999
"333","2008-04-29",65.900002
"334","2008-04-30",67.050003
"335","2008-05-01",67.029999
"336","2008-05-02",66.800003
"337","2008-05-05",66.650002
"338","2008-05-06",66.650002
"339","2008-05-07",65.800003
"340","2008-05-08",65.919998
"341","2008-05-09",65.209999
"342","2008-05-12",65.349998
"343","2008-05-13",65.730003
"344","2008-05-14",65.5
"345","2008-05-15",66.360001
"346","2008-05-16",66.75
"347","2008-05-19",66.860001
"348","2008-05-20",65.860001
"349","2008-05-21",65.169998
"350","2008-05-22",65.620003
"351","2008-05-23",65.269997
"352","2008-05-27",65.07
"353","2008-05-28",64.870003
"354","2008-05-29",65.470001
"355","2008-05-30",66.050003
"356","2008-06-02",65.360001
"357","2008-06-03",65.410004
"358","2008-06-04",66.449997
"359","2008-06-05",66.669998
"360","2008-06-06",65.370003
"361","2008-06-09",66.07
"362","2008-06-10",66.660004
"363","2008-06-11",66.199997
"364","2008-06-12",66.459999
"365","2008-06-13",66.449997
"366","2008-06-16",65.900002
"367","2008-06-17",65.800003
"368","2008-06-18",65
"369","2008-06-19",64.900002
"370","2008-06-20",63.16
"371","2008-06-23",62.93
"372","2008-06-24",62.860001
"373","2008-06-25",63.490002
"374","2008-06-26",62.25
"375","2008-06-27",60.490002
"376","2008-06-30",60.810001
"377","2008-07-01",61.98
"378","2008-07-02",62.689999
"379","2008-07-03",63.669998
"380","2008-07-07",62.91
"381","2008-07-08",63.66
"382","2008-07-09",63.799999
"383","2008-07-10",64.220001
"384","2008-07-11",63.450001
"385","2008-07-14",63.93
"386","2008-07-15",64.349998
"387","2008-07-16",63.889999
"388","2008-07-17",63.889999
"389","2008-07-18",63.669998
"390","2008-07-21",63.639999
"391","2008-07-22",64.099998
"392","2008-07-23",64.699997
"393","2008-07-24",64.510002
"394","2008-07-25",64.459999
"395","2008-07-28",63.830002
"396","2008-07-29",65.540001
"397","2008-07-30",66.57
"398","2008-07-31",65.480003
"399","2008-08-01",64.949997
"400","2008-08-04",65.82
"401","2008-08-05",67.970001
"402","2008-08-06",67.769997
"403","2008-08-07",67.480003
"404","2008-08-08",69.629997
"405","2008-08-11",69.43
"406","2008-08-12",70.339996
"407","2008-08-13",69.599998
"408","2008-08-14",69.709999
"409","2008-08-15",71.599998
"410","2008-08-18",71.269997
"411","2008-08-19",70.720001
"412","2008-08-20",70.300003
"413","2008-08-21",69.900002
"414","2008-08-22",71.610001
"415","2008-08-25",70.129997
"416","2008-08-26",69.839996
"417","2008-08-27",70.059998
"418","2008-08-28",71.010002
"419","2008-08-29",69.769997
"420","2008-09-02",70.470001
"421","2008-09-03",71.419998
"422","2008-09-04",70.440002
"423","2008-09-05",70.779999
"424","2008-09-08",72.370003
"425","2008-09-09",71.889999
"426","2008-09-10",72.389999
"427","2008-09-11",73.080002
"428","2008-09-12",73.150002
"429","2008-09-15",72.139999
"430","2008-09-16",72
"431","2008-09-17",70.940002
"432","2008-09-18",71.309998
"433","2008-09-19",70.360001
"434","2008-09-22",68.040001
"435","2008-09-23",67.279999
"436","2008-09-24",68.739998
"437","2008-09-25",68.510002
"438","2008-09-26",68.839996
"439","2008-09-29",66.75
"440","2008-09-30",69.690002
"441","2008-10-01",71.269997
"442","2008-10-02",71.440002
"443","2008-10-03",71.019997
"444","2008-10-06",68.580002
"445","2008-10-07",66.25
"446","2008-10-08",66.099998
"447","2008-10-09",60.880001
"448","2008-10-10",59.560001
"449","2008-10-13",63.290001
"450","2008-10-14",64.099998
"451","2008-10-15",59.82
"452","2008-10-16",61.77
"453","2008-10-17",61.740002
"454","2008-10-20",63.91
"455","2008-10-21",62.959999
"456","2008-10-22",58.759998
"457","2008-10-23",60.57
"458","2008-10-24",58.869999
"459","2008-10-27",57.369999
"460","2008-10-28",63.23
"461","2008-10-29",60.990002
"462","2008-10-30",63.080002
"463","2008-10-31",64.540001
"464","2008-11-03",64.400002
"465","2008-11-04",66.07
"466","2008-11-05",63.810001
"467","2008-11-06",63.349998
"468","2008-11-07",64.489998
"469","2008-11-10",64.949997
"470","2008-11-11",63.82
"471","2008-11-12",61.849998
"472","2008-11-13",65.050003
"473","2008-11-14",63.110001
"474","2008-11-17",62.509998
"475","2008-11-18",64.25
"476","2008-11-19",62.27
"477","2008-11-20",59.330002
"478","2008-11-21",63.09
"479","2008-11-24",64.68
"480","2008-11-25",63.18
"481","2008-11-26",63.16
"482","2008-11-28",64.349998
"483","2008-12-01",60.490002
"484","2008-12-02",61.439999
"485","2008-12-03",62.880001
"486","2008-12-04",61.25
"487","2008-12-05",62.630001
"488","2008-12-08",62.490002
"489","2008-12-09",59.790001
"490","2008-12-10",59.119999
"491","2008-12-11",58.580002
"492","2008-12-12",58.939999
"493","2008-12-15",59.360001
"494","2008-12-16",61.619999
"495","2008-12-17",60.700001
"496","2008-12-18",60.310001
"497","2008-12-19",60.18
"498","2008-12-22",60.459999
"499","2008-12-23",59.830002
"500","2008-12-24",60.389999
"501","2008-12-26",60.529999
"502","2008-12-29",60.200001
"503","2008-12-30",61.119999
"504","2008-12-31",61.82
"505","2009-01-02",62.799999
"506","2009-01-05",62.349998
"507","2009-01-06",62.169998
"508","2009-01-07",61.080002
"509","2009-01-08",60.41
"510","2009-01-09",59.860001
"511","2009-01-12",59.939999
"512","2009-01-13",59.470001
"513","2009-01-14",57.860001
"514","2009-01-15",57.459999
"515","2009-01-16",57.73
"516","2009-01-20",57.43
"517","2009-01-21",57.57
"518","2009-01-22",56.959999
"519","2009-01-23",56
"520","2009-01-26",56.369999
"521","2009-01-27",56.700001
"522","2009-01-28",58.18
"523","2009-01-29",58.220001
"524","2009-01-30",54.5
"525","2009-02-02",53.049999
"526","2009-02-03",53.91
"527","2009-02-04",52.52
"528","2009-02-05",53.32
"529","2009-02-06",54
"530","2009-02-09",52.939999
"531","2009-02-10",51.450001
"532","2009-02-11",51.16
"533","2009-02-12",51.279999
"534","2009-02-13",51.09
"535","2009-02-17",50.110001
"536","2009-02-18",50.950001
"537","2009-02-19",51.130001
"538","2009-02-20",50.25
"539","2009-02-23",48.900002
"540","2009-02-24",49.77
"541","2009-02-25",49.919998
"542","2009-02-26",48.970001
"543","2009-02-27",48.169998
"544","2009-03-02",46.869999
"545","2009-03-03",46.630001
"546","2009-03-04",47.310001
"547","2009-03-05",45.400002
"548","2009-03-06",45.709999
"549","2009-03-09",44.18
"550","2009-03-10",45.169998
"551","2009-03-11",45.07
"552","2009-03-12",45.779999
"553","2009-03-13",46.950001
"554","2009-03-16",47.82
"555","2009-03-17",47.98
"556","2009-03-18",48.02
"557","2009-03-19",46.310001
"558","2009-03-20",45.59
"559","2009-03-23",47.740002
"560","2009-03-24",47.07
"561","2009-03-25",48.060001
"562","2009-03-26",48.759998
"563","2009-03-27",48.57
"564","2009-03-30",47.279999
"565","2009-03-31",47.09
"566","2009-04-01",48.209999
"567","2009-04-02",49.419998
"568","2009-04-03",49.630001
"569","2009-04-06",49.650002
"570","2009-04-07",48.68
"571","2009-04-08",48.470001
"572","2009-04-09",49.189999
"573","2009-04-13",48.040001
"574","2009-04-14",47.25
"575","2009-04-15",48.75
"576","2009-04-16",50.43
"577","2009-04-17",51.66
"578","2009-04-20",50.73
"579","2009-04-21",51.369999
"580","2009-04-22",49.599998
"581","2009-04-23",49.32
"582","2009-04-24",49.509998
"583","2009-04-27",49.970001
"584","2009-04-28",49.689999
"585","2009-04-29",50.419998
"586","2009-04-30",49.439999
"587","2009-05-01",49.5
"588","2009-05-04",50.990002
"589","2009-05-05",49.790001
"590","2009-05-06",50.84
"591","2009-05-07",51.34
"592","2009-05-08",51.57
"593","2009-05-11",50.369999
"594","2009-05-12",50.939999
"595","2009-05-13",50.959999
"596","2009-05-14",50.799999
"597","2009-05-15",50.669998
"598","2009-05-18",52.52
"599","2009-05-19",52.950001
"600","2009-05-20",54.02
"601","2009-05-21",53.02
"602","2009-05-22",53.029999
"603","2009-05-26",53.779999
"604","2009-05-27",51.779999
"605","2009-05-28",52.59
"606","2009-05-29",51.939999
"607","2009-06-01",53.360001
"608","2009-06-02",53.709999
"609","2009-06-03",53.810001
"610","2009-06-04",53.349998
"611","2009-06-05",53.18
"612","2009-06-08",53.139999
"613","2009-06-09",52.41
"614","2009-06-10",52.080002
"615","2009-06-11",52.009998
"616","2009-06-12",52.549999
"617","2009-06-15",51.330002
"618","2009-06-16",50.099998
"619","2009-06-17",50.009998
"620","2009-06-18",51.169998
"621","2009-06-19",50.639999
"622","2009-06-22",50.560001
"623","2009-06-23",50.549999
"624","2009-06-24",50.549999
"625","2009-06-25",51.68
"626","2009-06-26",51.75
"627","2009-06-29",52.23
"628","2009-06-30",51.099998
"629","2009-07-01",52
"630","2009-07-02",51.110001
"631","2009-07-06",52.169998
"632","2009-07-07",51.91
"633","2009-07-08",52.639999
"634","2009-07-09",52.41
"635","2009-07-10",52.220001
"636","2009-07-13",52.98
"637","2009-07-14",53.540001
"638","2009-07-15",54.650002
"639","2009-07-16",55.209999
"640","2009-07-17",55.919998
"641","2009-07-20",55.560001
"642","2009-07-21",55.490002
"643","2009-07-22",54.869999
"644","2009-07-23",55.16
"645","2009-07-24",55.84
"646","2009-07-27",55.779999
"647","2009-07-28",55.709999
"648","2009-07-29",56.119999
"649","2009-07-30",56.23
"650","2009-07-31",55.509998
"651","2009-08-03",55.610001
"652","2009-08-04",55.459999
"653","2009-08-05",53.91
"654","2009-08-06",51.459999
"655","2009-08-07",52.029999
"656","2009-08-10",52.169998
"657","2009-08-11",51.93
"658","2009-08-12",52.080002
"659","2009-08-13",52.299999
"660","2009-08-14",52.369999
"661","2009-08-17",52.209999
"662","2009-08-18",52.450001
"663","2009-08-19",52.799999
"664","2009-08-20",53.02
"665","2009-08-21",53.580002
"666","2009-08-24",53.34
"667","2009-08-25",53.400002
"668","2009-08-26",53.360001
"669","2009-08-27",53.060001
"670","2009-08-28",53.189999
"671","2009-08-31",54.110001
"672","2009-09-01",53.02
"673","2009-09-02",52.799999
"674","2009-09-03",52.869999
"675","2009-09-04",52.860001
"676","2009-09-08",54.200001
"677","2009-09-09",53.759998
"678","2009-09-10",56.040001
"679","2009-09-11",55.639999
"680","2009-09-14",55.299999
"681","2009-09-15",55.029999
"682","2009-09-16",55.310001
"683","2009-09-17",55.529999
"684","2009-09-18",57.32
"685","2009-09-21",57.099998
"686","2009-09-22",57.240002
"687","2009-09-23",57.25
"688","2009-09-24",57.84
"689","2009-09-25",58.009998
"690","2009-09-28",58.16
"691","2009-09-29",57.91
"692","2009-09-30",57.919998
"693","2009-10-01",56.619999
"694","2009-10-02",56.75
"695","2009-10-05",56.68
"696","2009-10-06",57.029999
"697","2009-10-07",56.950001
"698","2009-10-08",57.650002
"699","2009-10-09",57.560001
"700","2009-10-12",57.5
"701","2009-10-13",57.259998
"702","2009-10-14",57.310001
"703","2009-10-15",57.240002
"704","2009-10-16",57.439999
"705","2009-10-19",57.790001
"706","2009-10-20",58.130001
"707","2009-10-21",57.490002
"708","2009-10-22",58.130001
"709","2009-10-23",57.639999
"710","2009-10-26",56.900002
"711","2009-10-27",57.18
"712","2009-10-28",57.23
"713","2009-10-29",59.540001
"714","2009-10-30",58
"715","2009-11-02",58.950001
"716","2009-11-03",58.580002
"717","2009-11-04",59.029999
"718","2009-11-05",60.470001
"719","2009-11-06",61.040001
"720","2009-11-09",61.849998
"721","2009-11-10",61.860001
"722","2009-11-11",62.23
"723","2009-11-12",61.299999
"724","2009-11-13",61.610001
"725","2009-11-16",62.27
"726","2009-11-17",62.310001
"727","2009-11-18",62.41
"728","2009-11-19",62.150002
"729","2009-11-20",61.799999
"730","2009-11-23",62.73
"731","2009-11-24",62.799999
"732","2009-11-25",62.869999
"733","2009-11-27",62.48
"734","2009-11-30",62.349998
"735","2009-12-01",62.91
"736","2009-12-02",63.189999
"737","2009-12-03",62.560001
"738","2009-12-04",62.599998
"739","2009-12-07",62.470001
"740","2009-12-08",61.869999
"741","2009-12-09",62.240002
"742","2009-12-10",62.240002
"743","2009-12-11",62.34
"744","2009-12-14",63.009998
"745","2009-12-15",62.119999
"746","2009-12-16",62.16
"747","2009-12-17",61.59
"748","2009-12-18",61.549999
"749","2009-12-21",61.299999
"750","2009-12-22",61.299999
"751","2009-12-23",61.310001
"752","2009-12-24",61.279999
"753","2009-12-28",61.25
"754","2009-12-29",61.580002
"755","2009-12-30",61.369999
"756","2009-12-31",60.630001
"757","2010-01-04",61.119999
"758","2010-01-05",61.139999
"759","2010-01-06",60.849998
"760","2010-01-07",60.52
"761","2010-01-08",60.439999
"762","2010-01-11",60.200001
"763","2010-01-12",60.889999
"764","2010-01-13",61.52
"765","2010-01-14",61.580002
"766","2010-01-15",60.82
"767","2010-01-19",61.720001
"768","2010-01-20",60.450001
"769","2010-01-21",59.84
"770","2010-01-22",60.310001
"771","2010-01-25",60.630001
"772","2010-01-26",60.689999
"773","2010-01-27",60.810001
"774","2010-01-28",61.68
"775","2010-01-29",61.549999
"776","2010-02-01",61.990002
"777","2010-02-02",62.900002
"778","2010-02-03",62.650002
"779","2010-02-04",61.400002
"780","2010-02-05",61.299999
"781","2010-02-08",61.009998
"782","2010-02-09",61.759998
"783","2010-02-10",61.669998
"784","2010-02-11",61.959999
"785","2010-02-12",61.759998
"786","2010-02-16",62.830002
"787","2010-02-17",62.849998
"788","2010-02-18",63.389999
"789","2010-02-19",63.450001
"790","2010-02-22",63.419998
"791","2010-02-23",63.209999
"792","2010-02-24",63.889999
"793","2010-02-25",63.700001
"794","2010-02-26",63.279999
"795","2010-03-01",63.509998
"796","2010-03-02",63.709999
"797","2010-03-03",63.549999
"798","2010-03-04",63.669998
"799","2010-03-05",63.689999
"800","2010-03-08",63.189999
"801","2010-03-09",63.299999
"802","2010-03-10",63.009998
"803","2010-03-11",63.169998
"804","2010-03-12",63.32
"805","2010-03-15",63.700001
"806","2010-03-16",63.529999
"807","2010-03-17",64.010002
"808","2010-03-18",63.73
"809","2010-03-19",63.84
"810","2010-03-22",63.880001
"811","2010-03-23",64.529999
"812","2010-03-24",63.610001
"813","2010-03-25",63.619999
"814","2010-03-26",63.689999
"815","2010-03-29",63.73
"816","2010-03-30",63.66
"817","2010-03-31",63.27
"818","2010-04-01",63.360001
"819","2010-04-05",63.759998
"820","2010-04-06",63.110001
"821","2010-04-07",62.5
"822","2010-04-08",62.560001
"823","2010-04-09",62.73
"824","2010-04-12",62.700001
"825","2010-04-13",63
"826","2010-04-14",63.189999
"827","2010-04-15",63
"828","2010-04-16",62.849998
"829","2010-04-19",63.220001
"830","2010-04-20",63.189999
"831","2010-04-21",63.630001
"832","2010-04-22",63.59
"833","2010-04-23",63.540001
"834","2010-04-26",63.939999
"835","2010-04-27",63.110001
"836","2010-04-28",63.169998
"837","2010-04-29",62.200001
"838","2010-04-30",62.16
"839","2010-05-03",62.68
"840","2010-05-04",61.709999
"841","2010-05-05",62.16
"842","2010-05-06",60.75
"843","2010-05-07",60.310001
"844","2010-05-10",62.419998
"845","2010-05-11",62.369999
"846","2010-05-12",63.02
"847","2010-05-13",62.75
"848","2010-05-14",62.540001
"849","2010-05-17",63.380001
"850","2010-05-18",63.209999
"851","2010-05-19",63.220001
"852","2010-05-20",61.610001
"853","2010-05-21",61.849998
"854","2010-05-24",61.400002
"855","2010-05-25",61.049999
"856","2010-05-26",60.439999
"857","2010-05-27",60.950001
"858","2010-05-28",61.09
"859","2010-06-01",61.16
"860","2010-06-02",61.740002
"861","2010-06-03",61.799999
"862","2010-06-04",60.799999
"863","2010-06-07",60.619999
"864","2010-06-08",62.139999
"865","2010-06-09",61.470001
"866","2010-06-10",61.91
"867","2010-06-11",61.009998
"868","2010-06-14",61.25
"869","2010-06-15",61.91
"870","2010-06-16",61.189999
"871","2010-06-17",61.759998
"872","2010-06-18",61.299999
"873","2010-06-21",61.099998
"874","2010-06-22",60.720001
"875","2010-06-23",61.380001
"876","2010-06-24",60.869999
"877","2010-06-25",59.790001
"878","2010-06-28",60.619999
"879","2010-06-29",60.32
"880","2010-06-30",59.98
"881","2010-07-01",59.540001
"882","2010-07-02",59.380001
"883","2010-07-06",59.34
"884","2010-07-07",60.82
"885","2010-07-08",61.950001
"886","2010-07-09",61.75
"887","2010-07-12",62.09
"888","2010-07-13",62.389999
"889","2010-07-14",62.66
"890","2010-07-15",62.73
"891","2010-07-16",61.990002
"892","2010-07-19",61.860001
"893","2010-07-20",62.07
"894","2010-07-21",61.110001
"895","2010-07-22",61.369999
"896","2010-07-23",61.91
"897","2010-07-26",62.52
"898","2010-07-27",63.080002
"899","2010-07-28",62.700001
"900","2010-07-29",61.669998
"901","2010-07-30",61.16
"902","2010-08-02",62.060001
"903","2010-08-03",59.939999
"904","2010-08-04",59.549999
"905","2010-08-05",59.860001
"906","2010-08-06",60.02
"907","2010-08-09",60.380001
"908","2010-08-10",60.779999
"909","2010-08-11",60.27
"910","2010-08-12",59.990002
"911","2010-08-13",59.82
"912","2010-08-16",59.77
"913","2010-08-17",60.290001
"914","2010-08-18",60.75
"915","2010-08-19",60.189999
"916","2010-08-20",59.98
"917","2010-08-23",60.029999
"918","2010-08-24",59.66
"919","2010-08-25",59.669998
"920","2010-08-26",59.540001
"921","2010-08-27",59.799999
"922","2010-08-30",59.369999
"923","2010-08-31",59.669998
"924","2010-09-01",59.799999
"925","2010-09-02",60.07
"926","2010-09-03",60.290001
"927","2010-09-07",60.139999
"928","2010-09-08",60.369999
"929","2010-09-09",60.290001
"930","2010-09-10",60.400002
"931","2010-09-13",60.48
"932","2010-09-14",60.639999
"933","2010-09-15",61.110001
"934","2010-09-16",61.110001
"935","2010-09-17",60.970001
"936","2010-09-20",61.43
"937","2010-09-21",61.52
"938","2010-09-22",61.790001
"939","2010-09-23",61.220001
"940","2010-09-24",61.639999
"941","2010-09-27",61.040001
"942","2010-09-28",60.619999
"943","2010-09-29",60.25
"944","2010-09-30",59.970001
"945","2010-10-01",60.16
"946","2010-10-04",59.959999
"947","2010-10-05",60.82
"948","2010-10-06",60.869999
"949","2010-10-07",60.799999
"950","2010-10-08",61.860001
