"","date","BMI"
"202","2007-10-19",17.41
"203","2007-10-22",18.700001
"204","2007-10-23",18.450001
"205","2007-10-24",18.799999
"206","2007-10-25",18.6
"207","2007-10-26",18.75
"208","2007-10-29",18.575001
"209","2007-10-30",18.6
"210","2007-10-31",19.225
"211","2007-11-01",17.5
"212","2007-11-02",18.424999
"213","2007-11-05",18
"214","2007-11-06",18.59
"215","2007-11-07",18.35
"216","2007-11-08",18.525
"217","2007-11-09",17.924999
"218","2007-11-12",17.870001
"219","2007-11-13",18.969999
"220","2007-11-14",19.15
"221","2007-11-15",17.65
"222","2007-11-16",19.174999
"223","2007-11-19",18.525
"224","2007-11-20",18.275
"225","2007-11-21",18.235001
"226","2007-11-23",18.985001
"227","2007-11-26",17.9
"228","2007-11-27",18.575001
"229","2007-11-28",19.445
"230","2007-11-29",20.299999
"231","2007-11-30",19.5
"232","2007-12-03",19.059999
"233","2007-12-04",18.725
"234","2007-12-05",19.200001
"235","2007-12-06",20.530001
"236","2007-12-07",20.559999
"237","2007-12-10",21.01
"238","2007-12-11",20.360001
"239","2007-12-12",20.545
"240","2007-12-13",19.924999
"241","2007-12-14",20.125
"242","2007-12-17",19.23
"243","2007-12-18",19.5
"244","2007-12-19",20.07
"245","2007-12-20",20.15
"246","2007-12-21",21.075001
"247","2007-12-24",21.549999
"248","2007-12-26",23.025
"249","2007-12-27",21.025
"250","2007-12-28",22.15
"251","2007-12-31",22.475
"252","2008-01-02",22.299999
"253","2008-01-03",21.924999
"254","2008-01-04",21
"255","2008-01-07",21.65
"256","2008-01-08",20.07
"257","2008-01-09",20.15
"258","2008-01-10",20.450001
"259","2008-01-11",19.799999
"260","2008-01-14",19.424999
"261","2008-01-15",19.66
"262","2008-01-16",19.475
"263","2008-01-17",18.16
"264","2008-01-18",18.25
"265","2008-01-22",18.799999
"266","2008-01-23",19.905001
"267","2008-01-24",19.535
"268","2008-01-25",19.32
"269","2008-01-28",19.424999
"270","2008-01-29",19.299999
"271","2008-01-30",18.635
"272","2008-01-31",19.025
"273","2008-02-01",19.415001
"274","2008-02-04",18.959999
"275","2008-02-05",19.09
"276","2008-02-06",19.215
"277","2008-02-07",19.25
"278","2008-02-08",19.18
"279","2008-02-11",18.950001
"280","2008-02-12",19.125
"281","2008-02-13",19.465
"282","2008-02-14",19.025
"283","2008-02-15",19.084999
"284","2008-02-19",19.184999
"285","2008-02-20",19.825001
"286","2008-02-21",20.25
"287","2008-02-22",20.1
"288","2008-02-25",20.01
"289","2008-02-26",20.299999
"290","2008-02-27",20
"291","2008-02-28",19.780001
"292","2008-02-29",19.084999
"293","2008-03-03",19.15
"294","2008-03-04",19.35
"295","2008-03-05",19.57
"296","2008-03-06",19.049999
"297","2008-03-07",19.1
"298","2008-03-10",18.424999
"299","2008-03-11",19.315001
"300","2008-03-12",19.440001
"301","2008-03-13",20.025
"302","2008-03-14",20.15
"303","2008-03-17",20.049999
"304","2008-03-18",20.875
"305","2008-03-19",20.5
"306","2008-03-20",21.025
"307","2008-03-24",22.075001
"308","2008-03-25",22.700001
"309","2008-03-26",22.049999
"310","2008-03-27",23.254999
"311","2008-03-28",21.125
"312","2008-03-31",21.6
"313","2008-04-01",23.1
"314","2008-04-02",23.365
"315","2008-04-03",22.9
"316","2008-04-04",22.799999
"317","2008-04-07",22.549999
"318","2008-04-08",22.559999
"319","2008-04-09",22.094999
"320","2008-04-10",22.59
"321","2008-04-11",21.475
"322","2008-04-14",21.01
"323","2008-04-15",20.84
"324","2008-04-16",25
"325","2008-04-17",25.125
"326","2008-04-18",24.85
"327","2008-04-21",24.889999
"328","2008-04-22",25.09
"329","2008-04-23",25.440001
"330","2008-04-24",25.01
"331","2008-04-25",25.5
"332","2008-04-28",25.975
"333","2008-04-29",25.725
"334","2008-04-30",26.035
"335","2008-05-01",26.334999
"336","2008-05-02",26.405001
"337","2008-05-05",26.24
"338","2008-05-06",25.834999
"339","2008-05-07",24.85
"340","2008-05-08",24.924999
"341","2008-05-09",25.559999
"342","2008-05-12",25.9
"343","2008-05-13",25.66
"344","2008-05-14",25.215
"345","2008-05-15",25.24
"346","2008-05-16",24.83
"347","2008-05-19",23.875
"348","2008-05-20",24.155001
"349","2008-05-21",23.635
"350","2008-05-22",23.434999
"351","2008-05-23",22.975
"352","2008-05-27",23.299999
"353","2008-05-28",23.75
"354","2008-05-29",23.934999
"355","2008-05-30",24.575001
"356","2008-06-02",24.700001
"357","2008-06-03",24.625
"358","2008-06-04",24.85
"359","2008-06-05",25.375
"360","2008-06-06",24.225
"361","2008-06-09",24.299999
"362","2008-06-10",24.299999
"363","2008-06-11",24.09
"364","2008-06-12",24.299999
"365","2008-06-13",24.75
"366","2008-06-16",24.85
"367","2008-06-17",25.02
"368","2008-06-18",24.635
"369","2008-06-19",24.67
"370","2008-06-20",24.25
"371","2008-06-23",23.700001
"372","2008-06-24",23.040001
"373","2008-06-25",23.76
"374","2008-06-26",23.754999
"375","2008-06-27",23.905001
"376","2008-06-30",25.264999
"377","2008-07-01",25.98
"378","2008-07-02",25.695
"379","2008-07-03",25.75
"380","2008-07-07",25.780001
"381","2008-07-08",26.469999
"382","2008-07-09",25.469999
"383","2008-07-10",26.049999
"384","2008-07-11",26.35
"385","2008-07-14",26.25
"386","2008-07-15",25.93
"387","2008-07-16",25.955
"388","2008-07-17",26.219999
"389","2008-07-18",25.65
"390","2008-07-21",28.4
"391","2008-07-22",28.215
"392","2008-07-23",27.645
"393","2008-07-24",26.370001
"394","2008-07-25",26.575001
"395","2008-07-28",27.209999
"396","2008-07-29",28.575001
"397","2008-07-30",29.075001
"398","2008-07-31",28.165001
"399","2008-08-01",27.540001
"400","2008-08-04",26.629999
"401","2008-08-05",28.094999
"402","2008-08-06",28.545
"403","2008-08-07",29.27
"404","2008-08-08",30.235001
"405","2008-08-11",29.860001
"406","2008-08-12",29.504999
"407","2008-08-13",28.934999
"408","2008-08-14",28.809999
"409","2008-08-15",26.504999
"410","2008-08-18",25.5
"411","2008-08-19",25.309999
"412","2008-08-20",25.615
"413","2008-08-21",24.245001
"414","2008-08-22",24.33
"415","2008-08-25",23.504999
"416","2008-08-26",23.145
"417","2008-08-27",23.639999
"418","2008-08-28",23.690001
"419","2008-08-29",23.02
"420","2008-09-02",23.045
"421","2008-09-03",23.52
"422","2008-09-04",23.25
"423","2008-09-05",22.575001
"424","2008-09-08",23.245001
"425","2008-09-09",22.379999
"426","2008-09-10",22.99
"427","2008-09-11",23.129999
"428","2008-09-12",23.405001
"429","2008-09-15",21.5
"430","2008-09-16",23.65
"431","2008-09-17",22.040001
"432","2008-09-18",24.08
"433","2008-09-19",25.51
"434","2008-09-22",23.535
"435","2008-09-23",22.93
"436","2008-09-24",22.52
"437","2008-09-25",23.42
"438","2008-09-26",23.68
"439","2008-09-29",22.65
"440","2008-09-30",23.475
"441","2008-10-01",23.184999
"442","2008-10-02",20.780001
"443","2008-10-03",21.084999
"444","2008-10-06",19.43
"445","2008-10-07",18.700001
"446","2008-10-08",16.285
"447","2008-10-09",15.725
"448","2008-10-10",17.514999
"449","2008-10-13",19.885
"450","2008-10-14",18.83
"451","2008-10-15",16.174999
"452","2008-10-16",11.5
"453","2008-10-17",12.04
"454","2008-10-20",12.93
"455","2008-10-21",11.96
"456","2008-10-22",11.795
"457","2008-10-23",10.885
"458","2008-10-24",10.605
"459","2008-10-27",9.585
"460","2008-10-28",10.72
"461","2008-10-29",11.63
"462","2008-10-30",12.35
"463","2008-10-31",12.6
"464","2008-11-03",12.51
"465","2008-11-04",12.03
"466","2008-11-05",11.64
"467","2008-11-06",11.315
"468","2008-11-07",11.72
"469","2008-11-10",12.005
"470","2008-11-11",12.185
"471","2008-11-12",11.455
"472","2008-11-13",13.75
"473","2008-11-14",11.96
"474","2008-11-17",12
"475","2008-11-18",12.275
"476","2008-11-19",11.5
"477","2008-11-20",11.125
"478","2008-11-21",11.39
"479","2008-11-24",14.085
"480","2008-11-25",14.23
"481","2008-11-26",15.125
"482","2008-11-28",15.685
"483","2008-12-01",12.665
"484","2008-12-02",14.675
"485","2008-12-03",13.28
"486","2008-12-04",13.11
"487","2008-12-05",13.75
"488","2008-12-08",15.585
"489","2008-12-09",14.72
"490","2008-12-10",15.055
"491","2008-12-11",14.05
"492","2008-12-12",15.17
"493","2008-12-15",14.395
"494","2008-12-16",16.1
"495","2008-12-17",14.49
"496","2008-12-18",14.365
"497","2008-12-19",14.895
"498","2008-12-22",14.75
"499","2008-12-23",15.245
"500","2008-12-24",14.86
"501","2008-12-26",15.12
"502","2008-12-29",17.450001
"503","2008-12-30",14.37
"504","2008-12-31",14.51
"505","2009-01-02",15.525
"506","2009-01-05",14.585
"507","2009-01-06",14
"508","2009-01-07",13.52
"509","2009-01-08",13.53
"510","2009-01-09",13.235
"511","2009-01-12",12.8
"512","2009-01-13",12.86
"513","2009-01-14",11.715
"514","2009-01-15",12.585
"515","2009-01-16",12.215
"516","2009-01-20",11.6
"517","2009-01-21",12.19
"518","2009-01-22",11.665
"519","2009-01-23",11.82
"520","2009-01-26",11.715
"521","2009-01-27",11.8
"522","2009-01-28",12.595
"523","2009-01-29",11.995
"524","2009-01-30",11.795
"525","2009-02-02",11.55
"526","2009-02-03",12.145
"527","2009-02-04",12.045
"528","2009-02-05",15.255
"529","2009-02-06",14.485
"530","2009-02-09",14.545
"531","2009-02-10",14.655
"532","2009-02-11",14.75
"533","2009-02-12",14.565
"534","2009-02-13",14.685
"535","2009-02-17",14.275
"536","2009-02-18",13.585
"537","2009-02-19",13.265
"538","2009-02-20",12.745
"539","2009-02-23",11.945
"540","2009-02-24",12.88
"541","2009-02-25",12.735
"542","2009-02-26",12.89
"543","2009-02-27",12.55
"544","2009-03-02",11.71
"545","2009-03-03",12.05
"546","2009-03-04",12.385
"547","2009-03-05",11.775
"548","2009-03-06",11.935
"549","2009-03-09",11.63
"550","2009-03-10",12.875
"551","2009-03-11",13.71
"552","2009-03-12",14.465
"553","2009-03-13",13.915
"554","2009-03-16",14.46
"555","2009-03-17",15.025
"556","2009-03-18",15.4
"557","2009-03-19",15.46
"558","2009-03-20",14.335
"559","2009-03-23",16.455
"560","2009-03-24",16.200001
"561","2009-03-25",16.205
"562","2009-03-26",16.780001
"563","2009-03-27",14.435
"564","2009-03-30",14.79
"565","2009-03-31",14.445
"566","2009-04-01",14.98
"567","2009-04-02",15.34
"568","2009-04-03",15.775
"569","2009-04-06",15.39
"570","2009-04-07",15.24
"571","2009-04-08",15.44
"572","2009-04-09",16.305
"573","2009-04-13",16.375
"574","2009-04-14",16
"575","2009-04-15",16.094999
"576","2009-04-16",16.469999
"577","2009-04-17",16.4
"578","2009-04-20",15.405
"579","2009-04-21",17.344999
"580","2009-04-22",18.440001
"581","2009-04-23",18.459999
"582","2009-04-24",18.844999
"583","2009-04-27",18.014999
"584","2009-04-28",18.9
"585","2009-04-29",19.405001
"586","2009-04-30",19.48
"587","2009-05-01",19.344999
"588","2009-05-04",20.360001
"589","2009-05-05",19.42
"590","2009-05-06",19.459999
"591","2009-05-07",18.665001
"592","2009-05-08",19.440001
"593","2009-05-11",18.895
"594","2009-05-12",18.125
"595","2009-05-13",17.545
"596","2009-05-14",17.68
"597","2009-05-15",17.59
"598","2009-05-18",18.355
"599","2009-05-19",18.815001
"600","2009-05-20",18.719999
"601","2009-05-21",18.190001
"602","2009-05-22",18.025
"603","2009-05-26",20.290001
"604","2009-05-27",20.145
"605","2009-05-28",19.754999
"606","2009-05-29",20.309999
"607","2009-06-01",20.975
"608","2009-06-02",20.924999
"609","2009-06-03",20.700001
"610","2009-06-04",21.025
"611","2009-06-05",20.815001
"612","2009-06-08",20.450001
"613","2009-06-09",20.360001
"614","2009-06-10",20.495001
"615","2009-06-11",20.16
"616","2009-06-12",19.85
"617","2009-06-15",19.76
"618","2009-06-16",19.684999
"619","2009-06-17",21.059999
"620","2009-06-18",21.195
"621","2009-06-19",21.860001
"622","2009-06-22",21.92
"623","2009-06-23",21.875
"624","2009-06-24",20.785
"625","2009-06-25",20.77
"626","2009-06-26",20.549999
"627","2009-06-29",21.1
"628","2009-06-30",20.5
"629","2009-07-01",21.51
"630","2009-07-02",21.1
"631","2009-07-06",20.155001
"632","2009-07-07",19.780001
"633","2009-07-08",19.34
"634","2009-07-09",19.129999
"635","2009-07-10",19.24
"636","2009-07-13",19.434999
"637","2009-07-14",19.25
"638","2009-07-15",20.1
"639","2009-07-16",20.190001
"640","2009-07-17",19.25
"641","2009-07-20",19.094999
"642","2009-07-21",19.030001
"643","2009-07-22",18.555
"644","2009-07-23",19.014999
"645","2009-07-24",19.219999
"646","2009-07-27",19.165001
"647","2009-07-28",18.825001
"648","2009-07-29",18.605
"649","2009-07-30",18.610001
"650","2009-07-31",18.424999
"651","2009-08-03",18.705
"652","2009-08-04",18.945
"653","2009-08-05",18.684999
"654","2009-08-06",18.57
"655","2009-08-07",18.715
"656","2009-08-10",19.440001
"657","2009-08-11",19.030001
"658","2009-08-12",19.379999
"659","2009-08-13",19.555
"660","2009-08-14",19.08
"661","2009-08-17",18.83
"662","2009-08-18",18.84
"663","2009-08-19",19.264999
"664","2009-08-20",19.315001
"665","2009-08-21",20.004999
"666","2009-08-24",19.33
"667","2009-08-25",18.625
"668","2009-08-26",18.495001
"669","2009-08-27",18.625
"670","2009-08-28",17.965
"671","2009-08-31",18.094999
"672","2009-09-01",17.450001
"673","2009-09-02",17.405001
"674","2009-09-03",17.459999
"675","2009-09-04",17.535
"676","2009-09-08",17.754999
"677","2009-09-09",18.235001
"678","2009-09-10",18.35
"679","2009-09-11",18.629999
"680","2009-09-14",18.360001
"681","2009-09-15",18.184999
"682","2009-09-16",18.76
"683","2009-09-17",19.375
"684","2009-09-18",19.73
"685","2009-09-21",19.42
"686","2009-09-22",19.57
"687","2009-09-23",19.785
"688","2009-09-24",19.834999
"689","2009-09-25",19.4
"690","2009-09-28",20.865
"691","2009-09-29",20.1
"692","2009-09-30",19.344999
"693","2009-10-01",18.91
"694","2009-10-02",18.540001
"695","2009-10-05",19.190001
"696","2009-10-06",19.905001
"697","2009-10-07",19.475
"698","2009-10-08",19.725
"699","2009-10-09",19.75
"700","2009-10-12",19.58
"701","2009-10-13",19.375
"702","2009-10-14",19.805
"703","2009-10-15",19.879999
"704","2009-10-16",19.555
"705","2009-10-19",19.844999
"706","2009-10-20",19.67
"707","2009-10-21",19.084999
"708","2009-10-22",19.35
"709","2009-10-23",19.235001
"710","2009-10-26",19.16
"711","2009-10-27",19.35
"712","2009-10-28",18.825001
"713","2009-10-29",19.035
"714","2009-10-30",18.635
"715","2009-11-02",18.514999
"716","2009-11-03",19.02
"717","2009-11-04",18.325001
"718","2009-11-05",19.334999
"719","2009-11-06",19.155001
"720","2009-11-09",19.325001
"721","2009-11-10",19.16
"722","2009-11-11",19.135
"723","2009-11-12",18.75
"724","2009-11-13",18.875
"725","2009-11-16",19.155001
"726","2009-11-17",19.165001
"727","2009-11-18",19.135
"728","2009-11-19",18.559999
"729","2009-11-20",18.27
"730","2009-11-23",18.77
"731","2009-11-24",18.620001
"732","2009-11-25",18.165001
"733","2009-11-27",18.16
"734","2009-11-30",17.59
"735","2009-12-01",17.625
"736","2009-12-02",17.775
"737","2009-12-03",17.625
"738","2009-12-04",18.540001
"739","2009-12-07",18.799999
"740","2009-12-08",18.905001
"741","2009-12-09",18.77
"742","2009-12-10",18.895
"743","2009-12-11",19
"744","2009-12-14",19.045
"745","2009-12-15",19.799999
"746","2009-12-16",19.915001
"747","2009-12-17",19.684999
"748","2009-12-18",19.5
"749","2009-12-21",19.674999
"750","2009-12-22",20.07
"751","2009-12-23",20.200001
"752","2009-12-24",20.065001
"753","2009-12-28",20.530001
"754","2009-12-29",20.155001
"755","2009-12-30",20.200001
"756","2009-12-31",19.91
"757","2010-01-04",20.325001
"758","2010-01-05",20.93
"759","2010-01-06",20.9
"760","2010-01-07",20.995001
"761","2010-01-08",20.940001
"762","2010-01-11",20.77
"763","2010-01-12",20.719999
"764","2010-01-13",20.625
"765","2010-01-14",20.545
"766","2010-01-15",20.530001
"767","2010-01-19",20.459999
"768","2010-01-20",19.875
"769","2010-01-21",19.190001
"770","2010-01-22",18.67
"771","2010-01-25",18.83
"772","2010-01-26",18.67
"773","2010-01-27",19
"774","2010-01-28",19
"775","2010-01-29",18.895
"776","2010-02-01",18.59
"777","2010-02-02",18.76
"778","2010-02-03",18.83
"779","2010-02-04",18.309999
"780","2010-02-05",18.33
"781","2010-02-08",17.610001
"782","2010-02-09",17.705
"783","2010-02-10",17.73
"784","2010-02-11",17.795
"785","2010-02-12",17.705
"786","2010-02-16",17.860001
"787","2010-02-17",18.145
"788","2010-02-18",18.450001
"789","2010-02-19",18.17
"790","2010-02-22",18.004999
"791","2010-02-23",17.815001
"792","2010-02-24",17.924999
"793","2010-02-25",18.105
"794","2010-02-26",17.965
"795","2010-03-01",18.325001
"796","2010-03-02",18.639999
"797","2010-03-03",18.895
"798","2010-03-04",18.934999
"799","2010-03-05",19.49
"800","2010-03-08",19.370001
"801","2010-03-09",19.84
"802","2010-03-10",19.68
"803","2010-03-11",20.004999
"804","2010-03-12",20.1
"805","2010-03-15",19.695
"806","2010-03-16",19.65
"807","2010-03-17",19.575001
"808","2010-03-18",19.805
"809","2010-03-19",19.424999
"810","2010-03-22",19.52
"811","2010-03-23",19.805
"812","2010-03-24",19.584999
"813","2010-03-25",19.424999
"814","2010-03-26",19.75
"815","2010-03-29",19.85
"816","2010-03-30",19.389999
"817","2010-03-31",19.254999
"818","2010-04-01",19.475
"819","2010-04-05",20.370001
"820","2010-04-06",20.309999
"821","2010-04-07",20.01
"822","2010-04-08",19.75
"823","2010-04-09",19.635
"824","2010-04-12",19.690001
"825","2010-04-13",19.780001
"826","2010-04-14",19.93
"827","2010-04-15",19.799999
"828","2010-04-16",19.82
"829","2010-04-19",19.58
"830","2010-04-20",19.58
"831","2010-04-21",21.684999
"832","2010-04-22",21.365
"833","2010-04-23",22.040001
"834","2010-04-26",21.254999
"835","2010-04-27",20.969999
"836","2010-04-28",20.809999
"837","2010-04-29",21.51
"838","2010-04-30",20.68
"839","2010-05-03",20.93
"840","2010-05-04",20.395
"841","2010-05-05",20.309999
"842","2010-05-06",19.75
"843","2010-05-07",19.205
"844","2010-05-10",20.299999
"845","2010-05-11",20.875
"846","2010-05-12",21.344999
"847","2010-05-13",21.465
"848","2010-05-14",21.07
"849","2010-05-17",20.950001
"850","2010-05-18",20.504999
"851","2010-05-19",19.969999
"852","2010-05-20",19.125
"853","2010-05-21",19.469999
"854","2010-05-24",19.16
"855","2010-05-25",19.299999
"856","2010-05-26",18.905001
"857","2010-05-27",19.855
"858","2010-05-28",19.785
"859","2010-06-01",19.275
"860","2010-06-02",20.389999
"861","2010-06-03",20.73
"862","2010-06-04",19.52
"863","2010-06-07",19.395
"864","2010-06-08",19.514999
"865","2010-06-09",19.51
"866","2010-06-10",20.18
"867","2010-06-11",20.4
"868","2010-06-14",20.225
"869","2010-06-15",21.26
"870","2010-06-16",21.48
"871","2010-06-17",21.049999
"872","2010-06-18",20.709999
"873","2010-06-21",20.715
"874","2010-06-22",20.07
"875","2010-06-23",20.139999
"876","2010-06-24",19.809999
"877","2010-06-25",19.695
"878","2010-06-28",19.540001
"879","2010-06-29",19.094999
"880","2010-06-30",19.344999
"881","2010-07-01",19.155001
"882","2010-07-02",19.129999
"883","2010-07-06",18.985001
"884","2010-07-07",19.545
"885","2010-07-08",19.48
"886","2010-07-09",19.815001
"887","2010-07-12",19.24
"888","2010-07-13",20.165001
"889","2010-07-14",20.155001
"890","2010-07-15",19.785
"891","2010-07-16",19.200001
"892","2010-07-19",19.465
"893","2010-07-20",19.709999
"894","2010-07-21",19.975
"895","2010-07-22",19.99
"896","2010-07-23",20.275
"897","2010-07-26",20.01
"898","2010-07-27",20.094999
"899","2010-07-28",19.844999
"900","2010-07-29",19.875
"901","2010-07-30",19.58
"902","2010-08-02",19.950001
"903","2010-08-03",20.004999
"904","2010-08-04",20.450001
"905","2010-08-05",20.215
"906","2010-08-06",20.15
"907","2010-08-09",20.34
"908","2010-08-10",19.790001
"909","2010-08-11",18.75
"910","2010-08-12",18.65
"911","2010-08-13",18.639999
"912","2010-08-16",18.745001
"913","2010-08-17",19.155001
"914","2010-08-18",19.07
"915","2010-08-19",18.885
"916","2010-08-20",18.76
"917","2010-08-23",18.885
"918","2010-08-24",18.715
"919","2010-08-25",18.855
"920","2010-08-26",18.645
"921","2010-08-27",19.17
"922","2010-08-30",18.545
"923","2010-08-31",18.65
"924","2010-09-01",19.365
"925","2010-09-02",19.565001
"926","2010-09-03",19.605
"927","2010-09-07",19.065001
"928","2010-09-08",19.41
"929","2010-09-09",19.434999
"930","2010-09-10",19.57
"931","2010-09-13",19.945
"932","2010-09-14",19.815001
"933","2010-09-15",19.91
"934","2010-09-16",19.52
"935","2010-09-17",19.465
"936","2010-09-20",19.975
"937","2010-09-21",19.59
"938","2010-09-22",19.75
"939","2010-09-23",19.235001
"940","2010-09-24",20.125
"941","2010-09-27",20.059999
"942","2010-09-28",20.4
"943","2010-09-29",20.514999
"944","2010-09-30",20.24
"945","2010-10-01",20.35
"946","2010-10-04",19.875
"947","2010-10-05",20.5
"948","2010-10-06",20.485001
"949","2010-10-07",20.334999
"950","2010-10-08",20.469999
"951","2010-10-11",20.389999
"952","2010-10-12",20.280001
"953","2010-10-13",20.690001
"954","2010-10-14",20.645
"955","2010-10-15",20.709999
"956","2010-10-18",20.975
"957","2010-10-19",20.58
"958","2010-10-20",21.045
"959","2010-10-21",21.059999
"960","2010-10-22",20.995001
"961","2010-10-25",21.205
"962","2010-10-26",21.07
"963","2010-10-27",20.690001
"964","2010-10-28",20.68
"965","2010-10-29",20.764999
"966","2010-11-01",20.43
"967","2010-11-02",20.725
"968","2010-11-03",20.754999
"969","2010-11-04",21.41
"970","2010-11-05",21.450001
"971","2010-11-08",21.355
"972","2010-11-09",21.195
"973","2010-11-10",21.535
"974","2010-11-11",21.225
"975","2010-11-12",20.955
"976","2010-11-15",21.145
"977","2010-11-16",20.82
"978","2010-11-17",20.545
