"","date","GOOS"
"314","2018-06-13",45.169998
"315","2018-06-14",45.849998
"316","2018-06-15",61.02
"317","2018-06-18",64.730003
"318","2018-06-19",67.419998
"319","2018-06-20",64
"320","2018-06-21",62.150002
"321","2018-06-22",57.610001
"322","2018-06-25",58.84
"323","2018-06-26",57.349998
"324","2018-06-27",56.610001
"325","2018-06-28",58.200001
"326","2018-06-29",58.849998
"327","2018-07-02",58.880001
"328","2018-07-03",59.310001
"329","2018-07-05",60.02
"330","2018-07-06",59.610001
"331","2018-07-09",60.16
"332","2018-07-10",61.580002
"333","2018-07-11",60.98
"334","2018-07-12",60.310001
"335","2018-07-13",60.27
"336","2018-07-16",61.119999
"337","2018-07-17",63.599998
"338","2018-07-18",64.769997
"339","2018-07-19",64.300003
"340","2018-07-20",62.700001
"341","2018-07-23",63.330002
"342","2018-07-24",61.200001
"343","2018-07-25",61.869999
"344","2018-07-26",62.060001
"345","2018-07-27",58.98
"346","2018-07-30",55.349998
"347","2018-07-31",57.43
"348","2018-08-01",57.049999
"349","2018-08-02",58.240002
"350","2018-08-03",57.25
"351","2018-08-06",57.169998
"352","2018-08-07",56
"353","2018-08-08",55.91
"354","2018-08-09",54
"355","2018-08-10",55.060001
"356","2018-08-13",54.02
"357","2018-08-14",51.540001
"358","2018-08-15",50.849998
"359","2018-08-16",51.549999
"360","2018-08-17",50.849998
"361","2018-08-20",53.779999
"362","2018-08-21",54.029999
"363","2018-08-22",55.25
"364","2018-08-23",56.299999
"365","2018-08-24",56.5
"366","2018-08-27",58.02
"367","2018-08-28",58.700001
"368","2018-08-29",59.330002
"369","2018-08-30",59.939999
"370","2018-08-31",60.869999
"371","2018-09-04",60.240002
"372","2018-09-05",55.830002
"373","2018-09-06",55.209999
"374","2018-09-07",55.900002
"375","2018-09-10",57.689999
"376","2018-09-11",59.490002
"377","2018-09-12",59.77
"378","2018-09-13",59.009998
"379","2018-09-14",58.139999
"380","2018-09-17",57.540001
"381","2018-09-18",59.099998
"382","2018-09-19",56.52
"383","2018-09-20",57.009998
"384","2018-09-21",57.299999
"385","2018-09-24",58.02
"386","2018-09-25",57.990002
"387","2018-09-26",63.639999
"388","2018-09-27",64.019997
"389","2018-09-28",64.540001
"390","2018-10-01",61.75
"391","2018-10-02",59.220001
"392","2018-10-03",58.759998
"393","2018-10-04",56.049999
"394","2018-10-05",56.959999
"395","2018-10-08",54.290001
"396","2018-10-09",53.169998
"397","2018-10-10",48.040001
"398","2018-10-11",47.189999
"399","2018-10-12",50.439999
"400","2018-10-15",50.700001
"401","2018-10-16",53.669998
"402","2018-10-17",52.450001
"403","2018-10-18",51.939999
"404","2018-10-19",49.84
"405","2018-10-22",50.810001
"406","2018-10-23",48.380001
"407","2018-10-24",47.119999
"408","2018-10-25",48.150002
"409","2018-10-26",47.419998
"410","2018-10-29",48.09
"411","2018-10-30",50.959999
"412","2018-10-31",54.57
"413","2018-11-01",55.490002
"414","2018-11-02",58.299999
"415","2018-11-05",58.27
"416","2018-11-06",59.279999
"417","2018-11-07",61.59
"418","2018-11-08",60.130001
"419","2018-11-09",59.990002
"420","2018-11-12",57.09
"421","2018-11-13",58.580002
"422","2018-11-14",64.449997
"423","2018-11-15",68.220001
"424","2018-11-16",70.050003
"425","2018-11-19",67.129997
"426","2018-11-20",63.18
"427","2018-11-21",65.290001
"428","2018-11-23",68.040001
"429","2018-11-26",66.379997
"430","2018-11-27",62.82
"431","2018-11-28",65.989998
"432","2018-11-29",64.970001
"433","2018-11-30",67.349998
"434","2018-12-03",69.489998
"435","2018-12-04",68.379997
"436","2018-12-06",62.610001
"437","2018-12-07",58.450001
"438","2018-12-10",55.959999
"439","2018-12-11",55.259998
"440","2018-12-12",58.41
"441","2018-12-13",54.689999
"442","2018-12-14",52.110001
"443","2018-12-17",50.349998
"444","2018-12-18",52.099998
"445","2018-12-19",48.75
"446","2018-12-20",45.990002
"447","2018-12-21",42.240002
"448","2018-12-24",40.849998
"449","2018-12-26",43.139999
"450","2018-12-27",42.209999
"451","2018-12-28",41.779999
"452","2018-12-31",43.720001
"453","2019-01-02",43.860001
"454","2019-01-03",42.16
"455","2019-01-04",44.73
"456","2019-01-07",46.75
"457","2019-01-08",48.07
"458","2019-01-09",49.240002
"459","2019-01-10",47.93
"460","2019-01-11",47.82
"461","2019-01-14",47.060001
"462","2019-01-15",47.240002
"463","2019-01-16",47.529999
"464","2019-01-17",49.639999
"465","2019-01-18",50.080002
"466","2019-01-22",50.049999
"467","2019-01-23",49.650002
"468","2019-01-24",46.049999
"469","2019-01-25",49.110001
"470","2019-01-28",49.990002
"471","2019-01-29",49.689999
"472","2019-01-30",49.82
"473","2019-01-31",51.459999
"474","2019-02-01",52.349998
"475","2019-02-04",52.91
"476","2019-02-05",54.400002
"477","2019-02-06",55.389999
"478","2019-02-07",54.540001
"479","2019-02-08",56.200001
"480","2019-02-11",57.619999
"481","2019-02-12",58.849998
"482","2019-02-13",59.189999
"483","2019-02-14",51.529999
"484","2019-02-15",50.110001
"485","2019-02-19",54.150002
"486","2019-02-20",53.52
"487","2019-02-21",53.540001
"488","2019-02-22",55.470001
"489","2019-02-25",55.66
"490","2019-02-26",56.02
"491","2019-02-27",57.009998
"492","2019-02-28",56.91
"493","2019-03-01",55.459999
"494","2019-03-04",52.599998
"495","2019-03-05",53.560001
"496","2019-03-06",51.799999
"497","2019-03-07",50.119999
"498","2019-03-08",50.360001
"499","2019-03-11",51.93
"500","2019-03-12",51.330002
"501","2019-03-13",51.23
"502","2019-03-14",51.459999
"503","2019-03-15",51.09
"504","2019-03-18",51.150002
"505","2019-03-19",52.200001
"506","2019-03-20",50.400002
"507","2019-03-21",51.259998
"508","2019-03-22",48.27
"509","2019-03-25",46.330002
"510","2019-03-26",45.990002
"511","2019-03-27",45.889999
"512","2019-03-28",47.02
"513","2019-03-29",48.02
"514","2019-04-01",48.27
"515","2019-04-02",47.939999
"516","2019-04-03",48.610001
"517","2019-04-04",48.889999
"518","2019-04-05",48.759998
"519","2019-04-08",47.490002
"520","2019-04-09",49.080002
"521","2019-04-10",49.799999
"522","2019-04-11",49.43
"523","2019-04-12",47.939999
"524","2019-04-15",47.990002
"525","2019-04-16",50.25
"526","2019-04-17",52.73
"527","2019-04-18",52.68
"528","2019-04-22",51.93
"529","2019-04-23",53.34
"530","2019-04-24",53.23
"531","2019-04-25",53.700001
"532","2019-04-26",54.18
"533","2019-04-29",54.23
"534","2019-04-30",53.389999
"535","2019-05-01",51.75
"536","2019-05-02",53.860001
"537","2019-05-03",54.709999
"538","2019-05-06",53.23
"539","2019-05-07",51.599998
"540","2019-05-08",50.970001
"541","2019-05-09",51.169998
"542","2019-05-10",51.27
"543","2019-05-13",47.48
"544","2019-05-14",49.27
"545","2019-05-15",49.169998
"546","2019-05-16",49.869999
"547","2019-05-17",48.32
"548","2019-05-20",48.529999
"549","2019-05-21",49.57
"550","2019-05-22",49.09
"551","2019-05-23",46.93
"552","2019-05-24",47.889999
"553","2019-05-28",49.02
"554","2019-05-29",33.889999
"555","2019-05-30",35.439999
"556","2019-05-31",33.650002
"557","2019-06-03",34.080002
"558","2019-06-04",34.630001
"559","2019-06-05",32.919998
"560","2019-06-06",32.950001
"561","2019-06-07",34.150002
"562","2019-06-10",34.299999
"563","2019-06-11",35.279999
"564","2019-06-12",34.459999
"565","2019-06-13",36.23
"566","2019-06-14",36.669998
"567","2019-06-17",36.169998
"568","2019-06-18",36.889999
"569","2019-06-19",36.799999
"570","2019-06-20",37.189999
"571","2019-06-21",37.060001
"572","2019-06-24",37.07
"573","2019-06-25",36.040001
"574","2019-06-26",36.349998
"575","2019-06-27",37.52
"576","2019-06-28",38.73
"577","2019-07-01",39.720001
"578","2019-07-02",39.57
"579","2019-07-03",39.91
"580","2019-07-05",40.790001
"581","2019-07-08",40.57
"582","2019-07-09",41.220001
"583","2019-07-10",42.259998
"584","2019-07-11",41.919998
"585","2019-07-12",43.790001
"586","2019-07-15",43.619999
"587","2019-07-16",44.119999
"588","2019-07-17",43.459999
"589","2019-07-18",43.669998
"590","2019-07-19",44.240002
"591","2019-07-22",43.73
"592","2019-07-23",44.790001
"593","2019-07-24",45.290001
"594","2019-07-25",45.439999
"595","2019-07-26",45.610001
"596","2019-07-29",45.75
"597","2019-07-30",46.419998
"598","2019-07-31",46.790001
"599","2019-08-01",44.580002
"600","2019-08-02",44.57
"601","2019-08-05",42.209999
"602","2019-08-06",42.759998
"603","2019-08-07",43.150002
"604","2019-08-08",44.779999
"605","2019-08-09",43.73
"606","2019-08-12",42.060001
"607","2019-08-13",43.209999
"608","2019-08-14",39.970001
"609","2019-08-15",38.209999
"610","2019-08-16",37.709999
"611","2019-08-19",38.720001
"612","2019-08-20",38.939999
"613","2019-08-21",39.790001
"614","2019-08-22",39.549999
"615","2019-08-23",37.009998
"616","2019-08-26",36.98
"617","2019-08-27",36.959999
"618","2019-08-28",36.48
"619","2019-08-29",36.869999
"620","2019-08-30",37.299999
"621","2019-09-03",36.5
"622","2019-09-04",37.880001
"623","2019-09-05",39.5
"624","2019-09-06",39.700001
"625","2019-09-09",40.32
"626","2019-09-10",41.450001
"627","2019-09-11",42.5
"628","2019-09-12",43.299999
"629","2019-09-13",43.57
"630","2019-09-16",42.970001
"631","2019-09-17",42.389999
"632","2019-09-18",42.369999
"633","2019-09-19",42.849998
"634","2019-09-20",42.119999
"635","2019-09-23",42.959999
"636","2019-09-24",42.240002
"637","2019-09-25",42.990002
"638","2019-09-26",43.490002
"639","2019-09-27",43.450001
"640","2019-09-30",43.970001
"641","2019-10-01",40.630001
"642","2019-10-02",39
"643","2019-10-03",39.34
"644","2019-10-04",38.700001
"645","2019-10-07",39.66
"646","2019-10-08",37.5
"647","2019-10-09",37.18
"648","2019-10-10",37.939999
"649","2019-10-11",39.130001
"650","2019-10-14",38.860001
"651","2019-10-15",40.220001
"652","2019-10-16",40.32
"653","2019-10-17",40.790001
"654","2019-10-18",39.790001
"655","2019-10-21",39.5
"656","2019-10-22",39.07
"657","2019-10-23",37.959999
"658","2019-10-24",38.779999
"659","2019-10-25",39.759998
"660","2019-10-28",41.990002
"661","2019-10-29",41.889999
"662","2019-10-30",41.869999
"663","2019-10-31",41.830002
"664","2019-11-01",42.080002
"665","2019-11-04",44.259998
"666","2019-11-05",42.799999
"667","2019-11-06",40.349998
"668","2019-11-07",38.459999
"669","2019-11-08",37.630001
"670","2019-11-11",39.150002
"671","2019-11-12",39.040001
"672","2019-11-13",34.810001
"673","2019-11-14",35.709999
"674","2019-11-15",35.669998
"675","2019-11-18",35.209999
"676","2019-11-19",34.130001
"677","2019-11-20",34.459999
"678","2019-11-21",35.18
"679","2019-11-22",36.93
"680","2019-11-25",37.68
"681","2019-11-26",38.220001
"682","2019-11-27",38.709999
"683","2019-11-29",38.150002
"684","2019-12-02",38.619999
"685","2019-12-03",37.849998
"686","2019-12-04",39.099998
"687","2019-12-05",38.970001
"688","2019-12-06",38.84
"689","2019-12-09",38.73
"690","2019-12-10",38.830002
"691","2019-12-11",40.400002
"692","2019-12-12",40.16
"693","2019-12-13",38.860001
"694","2019-12-16",38.060001
"695","2019-12-17",37.25
"696","2019-12-18",37.549999
"697","2019-12-19",37.439999
"698","2019-12-20",37.759998
"699","2019-12-23",37.669998
"700","2019-12-24",37.419998
"701","2019-12-26",37.240002
"702","2019-12-27",37.560001
"703","2019-12-30",35.41
"704","2019-12-31",36.240002
"705","2020-01-02",35.68
"706","2020-01-03",35.919998
"707","2020-01-06",35.669998
"708","2020-01-07",36.040001
"709","2020-01-08",34.950001
"710","2020-01-09",33.34
"711","2020-01-10",32.709999
"712","2020-01-13",33.650002
"713","2020-01-14",34.5
"714","2020-01-15",34.150002
"715","2020-01-16",34.450001
"716","2020-01-17",34.439999
"717","2020-01-21",34.41
"718","2020-01-22",35.02
"719","2020-01-23",34.459999
"720","2020-01-24",33.970001
"721","2020-01-27",32.189999
"722","2020-01-28",32.700001
"723","2020-01-29",32.25
"724","2020-01-30",31.83
"725","2020-01-31",30
"726","2020-02-03",31.120001
"727","2020-02-04",31.959999
"728","2020-02-05",32.360001
"729","2020-02-06",33.299999
"730","2020-02-07",31.84
"731","2020-02-10",30.49
"732","2020-02-11",31.93
"733","2020-02-12",32.360001
"734","2020-02-13",31
"735","2020-02-14",31
"736","2020-02-18",30.709999
"737","2020-02-19",30.82
"738","2020-02-20",31.139999
"739","2020-02-21",30.389999
"740","2020-02-24",29.51
"741","2020-02-25",27.530001
"742","2020-02-26",27.17
"743","2020-02-27",27.120001
"744","2020-02-28",27.57
"745","2020-03-02",27.49
"746","2020-03-03",26.540001
"747","2020-03-04",26.83
"748","2020-03-05",25.360001
"749","2020-03-06",24.98
"750","2020-03-09",22.26
"751","2020-03-10",22
"752","2020-03-11",19.74
"753","2020-03-12",17
"754","2020-03-13",17.59
"755","2020-03-16",14.86
"756","2020-03-17",16.450001
"757","2020-03-18",16.1
"758","2020-03-19",15.5
"759","2020-03-20",15.01
"760","2020-03-23",15.96
"761","2020-03-24",18.73
"762","2020-03-25",19.59
"763","2020-03-26",20.65
"764","2020-03-27",20.219999
"765","2020-03-30",20.299999
"766","2020-03-31",19.889999
"767","2020-04-01",18.290001
"768","2020-04-02",18.17
"769","2020-04-03",18.25
"770","2020-04-06",20.690001
"771","2020-04-07",20.280001
"772","2020-04-08",21.18
"773","2020-04-09",22.01
"774","2020-04-13",21.26
"775","2020-04-14",22.07
"776","2020-04-15",21.459999
"777","2020-04-16",20.620001
"778","2020-04-17",22.27
"779","2020-04-20",22.07
"780","2020-04-21",21.16
"781","2020-04-22",21.879999
"782","2020-04-23",21.82
"783","2020-04-24",21.75
"784","2020-04-27",23.690001
"785","2020-04-28",23.629999
"786","2020-04-29",24.99
"787","2020-04-30",23.85
"788","2020-05-01",22.709999
"789","2020-05-04",22.93
"790","2020-05-05",22.799999
"791","2020-05-06",21.85
"792","2020-05-07",22.629999
"793","2020-05-08",22.809999
"794","2020-05-11",22.32
"795","2020-05-12",22.110001
"796","2020-05-13",20.65
"797","2020-05-14",20.700001
"798","2020-05-15",19.219999
"799","2020-05-18",20.59
"800","2020-05-19",20.59
"801","2020-05-20",20.389999
"802","2020-05-21",21.02
"803","2020-05-22",20.6
"804","2020-05-26",20.77
"805","2020-05-27",21.379999
"806","2020-05-28",19.98
"807","2020-05-29",19.52
"808","2020-06-01",20.73
"809","2020-06-02",21.59
"810","2020-06-03",25.42
"811","2020-06-04",24.66
"812","2020-06-05",25.34
"813","2020-06-08",26.440001
"814","2020-06-09",25.889999
"815","2020-06-10",24.49
"816","2020-06-11",22.5
"817","2020-06-12",22.959999
"818","2020-06-15",23.389999
"819","2020-06-16",23.98
"820","2020-06-17",23.950001
"821","2020-06-18",24.25
"822","2020-06-19",23.860001
"823","2020-06-22",24.35
"824","2020-06-23",24.690001
"825","2020-06-24",22.969999
"826","2020-06-25",23.040001
"827","2020-06-26",22.299999
"828","2020-06-29",22.870001
"829","2020-06-30",23.17
"830","2020-07-01",23.049999
"831","2020-07-02",23.09
"832","2020-07-06",23.450001
"833","2020-07-07",22.040001
"834","2020-07-08",22.110001
"835","2020-07-09",22.26
"836","2020-07-10",22.6
"837","2020-07-13",22.120001
"838","2020-07-14",22.559999
"839","2020-07-15",24
"840","2020-07-16",23.370001
"841","2020-07-17",22.67
"842","2020-07-20",22.57
"843","2020-07-21",22.629999
"844","2020-07-22",23.290001
"845","2020-07-23",23.200001
"846","2020-07-24",23.209999
"847","2020-07-27",23.110001
"848","2020-07-28",23.42
"849","2020-07-29",23.030001
"850","2020-07-30",22.780001
"851","2020-07-31",22.280001
"852","2020-08-03",22.469999
"853","2020-08-04",22.360001
"854","2020-08-05",22.83
"855","2020-08-06",23.200001
"856","2020-08-07",23.93
"857","2020-08-10",24.809999
"858","2020-08-11",23.51
"859","2020-08-12",23.209999
"860","2020-08-13",23.629999
"861","2020-08-14",23.790001
"862","2020-08-17",23.290001
"863","2020-08-18",23.16
"864","2020-08-19",22.49
"865","2020-08-20",22.49
"866","2020-08-21",22.809999
"867","2020-08-24",23.33
"868","2020-08-25",23.92
"869","2020-08-26",24.1
"870","2020-08-27",24.309999
"871","2020-08-28",25.15
"872","2020-08-31",24.49
"873","2020-09-01",24.92
"874","2020-09-02",26.52
"875","2020-09-03",25.59
"876","2020-09-04",25.18
"877","2020-09-08",24.790001
"878","2020-09-09",25.1
"879","2020-09-10",25.18
"880","2020-09-11",25.639999
"881","2020-09-14",27.01
"882","2020-09-15",27.66
"883","2020-09-16",28.51
"884","2020-09-17",28.73
"885","2020-09-18",29.27
"886","2020-09-21",28.190001
"887","2020-09-22",28.610001
"888","2020-09-23",29.16
"889","2020-09-24",28.49
"890","2020-09-25",29.389999
"891","2020-09-28",29.83
"892","2020-09-29",29.68
"893","2020-09-30",32.169998
"894","2020-10-01",33.200001
"895","2020-10-02",33.049999
"896","2020-10-05",33.700001
"897","2020-10-06",33
"898","2020-10-07",34.290001
"899","2020-10-08",35.66
"900","2020-10-09",35.869999
"901","2020-10-12",35.41
"902","2020-10-13",34.549999
"903","2020-10-14",34.299999
"904","2020-10-15",35.209999
"905","2020-10-16",35.16
"906","2020-10-19",35.189999
"907","2020-10-20",35.889999
"908","2020-10-21",36.16
"909","2020-10-22",36.139999
"910","2020-10-23",35.509998
"911","2020-10-26",33.470001
"912","2020-10-27",33.700001
"913","2020-10-28",32.889999
"914","2020-10-29",33.209999
"915","2020-10-30",31.18
"916","2020-11-02",31.309999
"917","2020-11-03",31.83
"918","2020-11-04",32.91
"919","2020-11-05",33.029999
"920","2020-11-06",32.18
"921","2020-11-09",34.889999
"922","2020-11-10",35.049999
"923","2020-11-11",33.970001
"924","2020-11-12",33.950001
"925","2020-11-13",33.900002
"926","2020-11-16",33.82
"927","2020-11-17",34.419998
"928","2020-11-18",35.650002
"929","2020-11-19",35.68
"930","2020-11-20",34.77
"931","2020-11-23",35.720001
"932","2020-11-24",38.650002
"933","2020-11-25",35.599998
"934","2020-11-27",34.049999
