"","date","RS"
"210","2007-10-31",58.349998
"211","2007-11-01",56.75
"212","2007-11-02",57.279999
"213","2007-11-05",56.310001
"214","2007-11-06",57.580002
"215","2007-11-07",55.279999
"216","2007-11-08",54.439999
"217","2007-11-09",53.07
"218","2007-11-12",49.970001
"219","2007-11-13",51.32
"220","2007-11-14",52
"221","2007-11-15",49.950001
"222","2007-11-16",49.91
"223","2007-11-19",47.490002
"224","2007-11-20",47.77
"225","2007-11-21",47.34
"226","2007-11-23",49.939999
"227","2007-11-26",48.599998
"228","2007-11-27",49.029999
"229","2007-11-28",50.849998
"230","2007-11-29",50.119999
"231","2007-11-30",51.59
"232","2007-12-03",51.240002
"233","2007-12-04",50.77
"234","2007-12-05",52.09
"235","2007-12-06",53.810001
"236","2007-12-07",55.400002
"237","2007-12-10",55.889999
"238","2007-12-11",53.540001
"239","2007-12-12",54.119999
"240","2007-12-13",53.790001
"241","2007-12-14",54.889999
"242","2007-12-17",53.830002
"243","2007-12-18",53.599998
"244","2007-12-19",52.689999
"245","2007-12-20",53.720001
"246","2007-12-21",54.98
"247","2007-12-24",54.759998
"248","2007-12-26",55.669998
"249","2007-12-27",54.209999
"250","2007-12-28",54.32
"251","2007-12-31",54.200001
"252","2008-01-02",53.34
"253","2008-01-03",52.509998
"254","2008-01-04",50.040001
"255","2008-01-07",47.400002
"256","2008-01-08",46.639999
"257","2008-01-09",45.279999
"258","2008-01-10",47.18
"259","2008-01-11",47.57
"260","2008-01-14",49.790001
"261","2008-01-15",47.919998
"262","2008-01-16",45.849998
"263","2008-01-17",44.5
"264","2008-01-18",45.380001
"265","2008-01-22",44.599998
"266","2008-01-23",44.869999
"267","2008-01-24",46.880001
"268","2008-01-25",47.049999
"269","2008-01-28",47.939999
"270","2008-01-29",49.18
"271","2008-01-30",48.419998
"272","2008-01-31",49.209999
"273","2008-02-01",50.580002
"274","2008-02-04",49.759998
"275","2008-02-05",48.59
"276","2008-02-06",47.630001
"277","2008-02-07",49
"278","2008-02-08",50.32
"279","2008-02-11",48.900002
"280","2008-02-12",49.75
"281","2008-02-13",50.259998
"282","2008-02-14",50.139999
"283","2008-02-15",49.389999
"284","2008-02-19",51.330002
"285","2008-02-20",51.669998
"286","2008-02-21",52.77
"287","2008-02-22",53.419998
"288","2008-02-25",56.799999
"289","2008-02-26",57.450001
"290","2008-02-27",57.189999
"291","2008-02-28",57.130001
"292","2008-02-29",55.459999
"293","2008-03-03",56.040001
"294","2008-03-04",57.349998
"295","2008-03-05",58.950001
"296","2008-03-06",57.349998
"297","2008-03-07",56.029999
"298","2008-03-10",53.630001
"299","2008-03-11",55.860001
"300","2008-03-12",56.240002
"301","2008-03-13",57.349998
"302","2008-03-14",56.41
"303","2008-03-17",54.75
"304","2008-03-18",58.59
"305","2008-03-19",55.32
"306","2008-03-20",56.09
"307","2008-03-24",58.889999
"308","2008-03-25",60.150002
"309","2008-03-26",61.07
"310","2008-03-27",59.07
"311","2008-03-28",59.610001
"312","2008-03-31",59.860001
"313","2008-04-01",60.23
"314","2008-04-02",60.810001
"315","2008-04-03",61.73
"316","2008-04-04",62.700001
"317","2008-04-07",62.419998
"318","2008-04-08",63.459999
"319","2008-04-09",61.779999
"320","2008-04-10",63.060001
"321","2008-04-11",61.740002
"322","2008-04-14",62.119999
"323","2008-04-15",62.009998
"324","2008-04-16",64.269997
"325","2008-04-17",62.299999
"326","2008-04-18",62.049999
"327","2008-04-21",62.299999
"328","2008-04-22",61.119999
"329","2008-04-23",60.310001
"330","2008-04-24",59.779999
"331","2008-04-25",61.580002
"332","2008-04-28",61.990002
"333","2008-04-29",60.970001
"334","2008-04-30",60.779999
"335","2008-05-01",60.720001
"336","2008-05-02",61.080002
"337","2008-05-05",62.93
"338","2008-05-06",62.380001
"339","2008-05-07",61.25
"340","2008-05-08",62.759998
"341","2008-05-09",62.259998
"342","2008-05-12",63.59
"343","2008-05-13",65.75
"344","2008-05-14",66.239998
"345","2008-05-15",67.68
"346","2008-05-16",68.150002
"347","2008-05-19",66.849998
"348","2008-05-20",67.370003
"349","2008-05-21",66.279999
"350","2008-05-22",66.970001
"351","2008-05-23",66.300003
"352","2008-05-27",65.650002
"353","2008-05-28",67.940002
"354","2008-05-29",66.790001
"355","2008-05-30",67.970001
"356","2008-06-02",68.940002
"357","2008-06-03",68.529999
"358","2008-06-04",67.330002
"359","2008-06-05",70.029999
"360","2008-06-06",67.830002
"361","2008-06-09",70.199997
"362","2008-06-10",68.860001
"363","2008-06-11",67.290001
"364","2008-06-12",66.480003
"365","2008-06-13",68.910004
"366","2008-06-16",69.68
"367","2008-06-17",71.769997
"368","2008-06-18",73.110001
"369","2008-06-19",73.739998
"370","2008-06-20",71.440002
"371","2008-06-23",73.480003
"372","2008-06-24",73.739998
"373","2008-06-25",75.589996
"374","2008-06-26",76.610001
"375","2008-06-27",76.889999
"376","2008-06-30",77.089996
"377","2008-07-01",78.110001
"378","2008-07-02",68.440002
"379","2008-07-03",69.110001
"380","2008-07-07",69.760002
"381","2008-07-08",68.809998
"382","2008-07-09",69.879997
"383","2008-07-10",73.720001
"384","2008-07-11",73.809998
"385","2008-07-14",72.93
"386","2008-07-15",71.160004
"387","2008-07-16",71.790001
"388","2008-07-17",66.129997
"389","2008-07-18",65.059998
"390","2008-07-21",65.75
"391","2008-07-22",63.75
"392","2008-07-23",61.650002
"393","2008-07-24",57.209999
"394","2008-07-25",62.799999
"395","2008-07-28",62.439999
"396","2008-07-29",65.339996
"397","2008-07-30",65.940002
"398","2008-07-31",63.16
"399","2008-08-01",60.720001
"400","2008-08-04",58.02
"401","2008-08-05",59.110001
"402","2008-08-06",60.189999
"403","2008-08-07",58.619999
"404","2008-08-08",56.740002
"405","2008-08-11",54.529999
"406","2008-08-12",54.209999
"407","2008-08-13",58.84
"408","2008-08-14",56.029999
"409","2008-08-15",53.799999
"410","2008-08-18",54.18
"411","2008-08-19",56.740002
"412","2008-08-20",57.93
"413","2008-08-21",57.849998
"414","2008-08-22",57.310001
"415","2008-08-25",55.299999
"416","2008-08-26",54.919998
"417","2008-08-27",55.610001
"418","2008-08-28",56.939999
"419","2008-08-29",57.009998
"420","2008-09-02",52.57
"421","2008-09-03",53.290001
"422","2008-09-04",49.419998
"423","2008-09-05",50.07
"424","2008-09-08",48.360001
"425","2008-09-09",44.630001
"426","2008-09-10",47.009998
"427","2008-09-11",48.02
"428","2008-09-12",50.5
"429","2008-09-15",45.02
"430","2008-09-16",48.189999
"431","2008-09-17",44.09
"432","2008-09-18",45.810001
"433","2008-09-19",47.709999
"434","2008-09-22",44.869999
"435","2008-09-23",43.93
"436","2008-09-24",43.639999
"437","2008-09-25",44.240002
"438","2008-09-26",42.91
"439","2008-09-29",36.259998
"440","2008-09-30",37.970001
"441","2008-10-01",36.779999
"442","2008-10-02",31.040001
"443","2008-10-03",30.75
"444","2008-10-06",28.290001
"445","2008-10-07",25.379999
"446","2008-10-08",26.280001
"447","2008-10-09",23.25
"448","2008-10-10",22.280001
"449","2008-10-13",27.610001
"450","2008-10-14",26.809999
"451","2008-10-15",22.379999
"452","2008-10-16",25.66
"453","2008-10-17",25.200001
"454","2008-10-20",26.85
"455","2008-10-21",26.379999
"456","2008-10-22",22.1
"457","2008-10-23",19.91
"458","2008-10-24",19.530001
"459","2008-10-27",17.16
"460","2008-10-28",21.120001
"461","2008-10-29",23.610001
"462","2008-10-30",24.280001
"463","2008-10-31",25.040001
"464","2008-11-03",26.43
"465","2008-11-04",27.27
"466","2008-11-05",23.92
"467","2008-11-06",21.5
"468","2008-11-07",22.4
"469","2008-11-10",22.09
"470","2008-11-11",20.51
"471","2008-11-12",18.48
"472","2008-11-13",20.98
"473","2008-11-14",19
"474","2008-11-17",17.959999
"475","2008-11-18",17.66
"476","2008-11-19",15.46
"477","2008-11-20",12.63
"478","2008-11-21",14.75
"479","2008-11-24",15.95
"480","2008-11-25",18.32
"481","2008-11-26",20.700001
"482","2008-11-28",20.620001
"483","2008-12-01",16.969999
"484","2008-12-02",17.709999
"485","2008-12-03",16.77
"486","2008-12-04",17.1
"487","2008-12-05",18.059999
"488","2008-12-08",20.93
"489","2008-12-09",20.700001
"490","2008-12-10",23.530001
"491","2008-12-11",21.92
"492","2008-12-12",22.870001
"493","2008-12-15",21.950001
"494","2008-12-16",24.059999
"495","2008-12-17",23.92
"496","2008-12-18",21.459999
"497","2008-12-19",21.09
"498","2008-12-22",19.09
"499","2008-12-23",19.280001
"500","2008-12-24",19.01
"501","2008-12-26",19.58
"502","2008-12-29",19.139999
"503","2008-12-30",19.700001
"504","2008-12-31",19.940001
"505","2009-01-02",21.66
"506","2009-01-05",22.51
"507","2009-01-06",24.52
"508","2009-01-07",24.02
"509","2009-01-08",24.99
"510","2009-01-09",23.4
"511","2009-01-12",20.719999
"512","2009-01-13",21.379999
"513","2009-01-14",19.549999
"514","2009-01-15",20.35
"515","2009-01-16",20.26
"516","2009-01-20",18.719999
"517","2009-01-21",20.690001
"518","2009-01-22",20.08
"519","2009-01-23",20.57
"520","2009-01-26",19.98
"521","2009-01-27",21.34
"522","2009-01-28",23.389999
"523","2009-01-29",22.559999
"524","2009-01-30",22.129999
"525","2009-02-02",22.219999
"526","2009-02-03",23.440001
"527","2009-02-04",24.709999
"528","2009-02-05",25.1
"529","2009-02-06",26.860001
"530","2009-02-09",25.34
"531","2009-02-10",23.92
"532","2009-02-11",23.98
"533","2009-02-12",24.32
"534","2009-02-13",24.26
"535","2009-02-17",22.07
"536","2009-02-18",20.969999
"537","2009-02-19",25.139999
"538","2009-02-20",25.99
"539","2009-02-23",23.57
"540","2009-02-24",24.780001
"541","2009-02-25",24.17
"542","2009-02-26",23.73
"543","2009-02-27",23.790001
"544","2009-03-02",19.82
"545","2009-03-03",22.08
"546","2009-03-04",23.33
"547","2009-03-05",21.959999
"548","2009-03-06",22.440001
"549","2009-03-09",22.059999
"550","2009-03-10",24.719999
"551","2009-03-11",23.379999
"552","2009-03-12",22.879999
"553","2009-03-13",23.76
"554","2009-03-16",23.73
"555","2009-03-17",22.450001
"556","2009-03-18",23.77
"557","2009-03-19",24.98
"558","2009-03-20",23.57
"559","2009-03-23",26.190001
"560","2009-03-24",26.389999
"561","2009-03-25",27.459999
"562","2009-03-26",29.07
"563","2009-03-27",27.809999
"564","2009-03-30",25.950001
"565","2009-03-31",26.33
"566","2009-04-01",28.049999
"567","2009-04-02",30.24
"568","2009-04-03",31.49
"569","2009-04-06",30.790001
"570","2009-04-07",30.629999
"571","2009-04-08",31.49
"572","2009-04-09",34.02
"573","2009-04-13",35.25
"574","2009-04-14",33.77
"575","2009-04-15",34.169998
"576","2009-04-16",35.669998
"577","2009-04-17",37.049999
"578","2009-04-20",35.27
"579","2009-04-21",37.5
"580","2009-04-22",36.52
"581","2009-04-23",33.23
"582","2009-04-24",35.720001
"583","2009-04-27",33.700001
"584","2009-04-28",32.419998
"585","2009-04-29",34.029999
"586","2009-04-30",35.23
"587","2009-05-01",36.279999
"588","2009-05-04",38.290001
"589","2009-05-05",37.209999
"590","2009-05-06",37.82
"591","2009-05-07",36.360001
"592","2009-05-08",37.759998
"593","2009-05-11",35.889999
"594","2009-05-12",36.130001
"595","2009-05-13",32.880001
"596","2009-05-14",33.509998
"597","2009-05-15",33.040001
"598","2009-05-18",35.799999
"599","2009-05-19",36.900002
"600","2009-05-20",38
"601","2009-05-21",36.09
"602","2009-05-22",35.810001
"603","2009-05-26",37.380001
"604","2009-05-27",37.580002
"605","2009-05-28",37.970001
"606","2009-05-29",37.990002
"607","2009-06-01",39.27
"608","2009-06-02",40.049999
"609","2009-06-03",37.939999
"610","2009-06-04",38.880001
"611","2009-06-05",39.919998
"612","2009-06-08",38.619999
"613","2009-06-09",42.77
"614","2009-06-10",42.529999
"615","2009-06-11",43.099998
"616","2009-06-12",42.48
"617","2009-06-15",40.57
"618","2009-06-16",39.759998
"619","2009-06-17",39.43
"620","2009-06-18",40
"621","2009-06-19",39.950001
"622","2009-06-22",37.349998
"623","2009-06-23",37.720001
"624","2009-06-24",38.049999
"625","2009-06-25",39.110001
"626","2009-06-26",37.779999
"627","2009-06-29",38.529999
"628","2009-06-30",38.389999
"629","2009-07-01",38.369999
"630","2009-07-02",38.080002
"631","2009-07-06",36.299999
"632","2009-07-07",35.349998
"633","2009-07-08",33.93
"634","2009-07-09",34.389999
"635","2009-07-10",34.529999
"636","2009-07-13",35.029999
"637","2009-07-14",36
"638","2009-07-15",38.150002
"639","2009-07-16",38.880001
"640","2009-07-17",38.73
"641","2009-07-20",39.59
"642","2009-07-21",39.549999
"643","2009-07-22",39.73
"644","2009-07-23",36.279999
"645","2009-07-24",35.939999
"646","2009-07-27",37.110001
"647","2009-07-28",37.380001
"648","2009-07-29",33.970001
"649","2009-07-30",33.810001
"650","2009-07-31",33.709999
"651","2009-08-03",35.32
"652","2009-08-04",34.900002
"653","2009-08-05",34.549999
"654","2009-08-06",34.220001
"655","2009-08-07",35.689999
"656","2009-08-10",35.5
"657","2009-08-11",34.52
"658","2009-08-12",35.439999
"659","2009-08-13",36.98
"660","2009-08-14",36.73
"661","2009-08-17",34.91
"662","2009-08-18",34.709999
"663","2009-08-19",34.450001
"664","2009-08-20",35.580002
"665","2009-08-21",36.400002
"666","2009-08-24",36
"667","2009-08-25",36.209999
"668","2009-08-26",36.23
"669","2009-08-27",36.849998
"670","2009-08-28",37.66
"671","2009-08-31",36.939999
"672","2009-09-01",36.650002
"673","2009-09-02",36.299999
"674","2009-09-03",37.189999
"675","2009-09-04",38.400002
"676","2009-09-08",39.400002
"677","2009-09-09",39.43
"678","2009-09-10",40.91
"679","2009-09-11",40.5
"680","2009-09-14",40.939999
"681","2009-09-15",41.34
"682","2009-09-16",42.41
"683","2009-09-17",42.700001
"684","2009-09-18",42.599998
"685","2009-09-21",42.580002
"686","2009-09-22",43.799999
"687","2009-09-23",43.330002
"688","2009-09-24",42.200001
"689","2009-09-25",41.740002
"690","2009-09-28",42.259998
"691","2009-09-29",42.860001
"692","2009-09-30",42.560001
"693","2009-10-01",41.299999
"694","2009-10-02",40.150002
"695","2009-10-05",41.939999
"696","2009-10-06",41.25
"697","2009-10-07",41.209999
"698","2009-10-08",41.970001
"699","2009-10-09",41.860001
"700","2009-10-12",42.48
"701","2009-10-13",42.43
"702","2009-10-14",43.790001
"703","2009-10-15",44.77
"704","2009-10-16",43.889999
"705","2009-10-19",43.75
"706","2009-10-20",43.189999
"707","2009-10-21",43.669998
"708","2009-10-22",42.240002
"709","2009-10-23",42.169998
"710","2009-10-26",40.400002
"711","2009-10-27",39.130001
"712","2009-10-28",37.490002
"713","2009-10-29",38.720001
"714","2009-10-30",36.48
"715","2009-11-02",36.419998
"716","2009-11-03",37.43
"717","2009-11-04",37.43
"718","2009-11-05",39.07
"719","2009-11-06",38.880001
"720","2009-11-09",40.049999
"721","2009-11-10",39.619999
"722","2009-11-11",40.07
"723","2009-11-12",38.900002
"724","2009-11-13",39.18
"725","2009-11-16",40.790001
"726","2009-11-17",41.470001
"727","2009-11-18",40.52
"728","2009-11-19",39.66
"729","2009-11-20",39.599998
"730","2009-11-23",39.509998
"731","2009-11-24",41.290001
"732","2009-11-25",41.419998
"733","2009-11-27",40.349998
"734","2009-11-30",40.880001
"735","2009-12-01",40.93
"736","2009-12-02",42.18
"737","2009-12-03",42.369999
"738","2009-12-04",42.139999
"739","2009-12-07",42.860001
"740","2009-12-08",41.09
"741","2009-12-09",41.68
"742","2009-12-10",41.650002
"743","2009-12-11",42.23
"744","2009-12-14",44.34
"745","2009-12-15",44.290001
"746","2009-12-16",43.59
"747","2009-12-17",43.009998
"748","2009-12-18",42.959999
"749","2009-12-21",44.080002
"750","2009-12-22",44.490002
"751","2009-12-23",45.16
"752","2009-12-24",45.419998
"753","2009-12-28",44.919998
"754","2009-12-29",44.189999
"755","2009-12-30",44.040001
"756","2009-12-31",43.220001
"757","2010-01-04",45.619999
"758","2010-01-05",45.259998
"759","2010-01-06",46.82
"760","2010-01-07",46.560001
"761","2010-01-08",48.419998
"762","2010-01-11",47.450001
"763","2010-01-12",46.580002
"764","2010-01-13",46.939999
"765","2010-01-14",45.93
"766","2010-01-15",44.459999
"767","2010-01-19",45.41
"768","2010-01-20",46.860001
"769","2010-01-21",45.5
"770","2010-01-22",43.279999
"771","2010-01-25",43.77
"772","2010-01-26",42.259998
"773","2010-01-27",41.959999
"774","2010-01-28",41.200001
"775","2010-01-29",40.740002
"776","2010-02-01",42.23
"777","2010-02-02",43.099998
"778","2010-02-03",42.200001
"779","2010-02-04",39.459999
"780","2010-02-05",41.130001
"781","2010-02-08",40.060001
"782","2010-02-09",41.490002
"783","2010-02-10",40.91
"784","2010-02-11",42.299999
"785","2010-02-12",42.810001
"786","2010-02-16",44.040001
"787","2010-02-17",44.529999
"788","2010-02-18",44
"789","2010-02-19",44.02
"790","2010-02-22",44.189999
"791","2010-02-23",42.810001
"792","2010-02-24",43.580002
"793","2010-02-25",44.369999
"794","2010-02-26",44.34
"795","2010-03-01",45.509998
"796","2010-03-02",46.16
"797","2010-03-03",46.029999
"798","2010-03-04",46.439999
"799","2010-03-05",47.23
"800","2010-03-08",47.310001
"801","2010-03-09",47
"802","2010-03-10",47.310001
"803","2010-03-11",47.360001
"804","2010-03-12",47.419998
"805","2010-03-15",47.23
"806","2010-03-16",48.349998
"807","2010-03-17",48.459999
"808","2010-03-18",47.139999
"809","2010-03-19",45.959999
"810","2010-03-22",47.849998
"811","2010-03-23",49.25
"812","2010-03-24",48.41
"813","2010-03-25",47.380001
"814","2010-03-26",48.16
"815","2010-03-29",50.459999
"816","2010-03-30",49.400002
"817","2010-03-31",49.23
"818","2010-04-01",50.970001
"819","2010-04-05",54.959999
"820","2010-04-06",53.650002
"821","2010-04-07",52.959999
"822","2010-04-08",52.720001
"823","2010-04-09",53.599998
"824","2010-04-12",52.470001
"825","2010-04-13",52.790001
"826","2010-04-14",53.610001
"827","2010-04-15",52.740002
"828","2010-04-16",52.060001
"829","2010-04-19",51.59
"830","2010-04-20",53.060001
"831","2010-04-21",53.57
"832","2010-04-22",50.700001
"833","2010-04-23",51.610001
"834","2010-04-26",52.349998
"835","2010-04-27",49.259998
"836","2010-04-28",49.68
"837","2010-04-29",50.43
"838","2010-04-30",48.810001
"839","2010-05-03",50.290001
"840","2010-05-04",49.360001
"841","2010-05-05",46.970001
"842","2010-05-06",46.200001
"843","2010-05-07",45.080002
"844","2010-05-10",48.009998
"845","2010-05-11",47.490002
"846","2010-05-12",48.360001
"847","2010-05-13",48.040001
"848","2010-05-14",46.599998
"849","2010-05-17",45.810001
"850","2010-05-18",44.990002
"851","2010-05-19",45.150002
"852","2010-05-20",42.18
"853","2010-05-21",44.07
"854","2010-05-24",43.360001
"855","2010-05-25",44.290001
"856","2010-05-26",44.099998
"857","2010-05-27",46.889999
"858","2010-05-28",45.91
"859","2010-06-01",43.669998
"860","2010-06-02",45.830002
"861","2010-06-03",45.23
"862","2010-06-04",42.740002
"863","2010-06-07",41.240002
"864","2010-06-08",42.150002
"865","2010-06-09",42.32
"866","2010-06-10",44.16
"867","2010-06-11",44.439999
"868","2010-06-14",44.540001
"869","2010-06-15",45.610001
"870","2010-06-16",45.66
"871","2010-06-17",44.279999
"872","2010-06-18",43.810001
"873","2010-06-21",43.630001
"874","2010-06-22",42.240002
"875","2010-06-23",42.669998
"876","2010-06-24",41.009998
"877","2010-06-25",41.32
"878","2010-06-28",39.32
"879","2010-06-29",36.810001
"880","2010-06-30",36.150002
"881","2010-07-01",35.950001
"882","2010-07-02",35.639999
"883","2010-07-06",35.349998
"884","2010-07-07",36.650002
"885","2010-07-08",36.759998
"886","2010-07-09",37.470001
"887","2010-07-12",36.299999
"888","2010-07-13",36.91
"889","2010-07-14",37.240002
"890","2010-07-15",36.970001
"891","2010-07-16",35.860001
"892","2010-07-19",35.709999
"893","2010-07-20",36.630001
"894","2010-07-21",36.369999
"895","2010-07-22",39.099998
"896","2010-07-23",40.66
"897","2010-07-26",41.240002
"898","2010-07-27",40.290001
"899","2010-07-28",39.560001
"900","2010-07-29",39.459999
"901","2010-07-30",39.279999
"902","2010-08-02",40.400002
"903","2010-08-03",40.299999
"904","2010-08-04",40.84
"905","2010-08-05",40.369999
"906","2010-08-06",41.389999
"907","2010-08-09",40.779999
"908","2010-08-10",40.360001
"909","2010-08-11",38.52
"910","2010-08-12",38.950001
"911","2010-08-13",38.360001
"912","2010-08-16",38.84
"913","2010-08-17",39.759998
"914","2010-08-18",40.060001
"915","2010-08-19",39.150002
"916","2010-08-20",38.48
"917","2010-08-23",37.299999
"918","2010-08-24",35.959999
"919","2010-08-25",36.400002
"920","2010-08-26",36.419998
"921","2010-08-27",38.060001
"922","2010-08-30",36.759998
"923","2010-08-31",37.25
"924","2010-09-01",39.779999
"925","2010-09-02",39.849998
"926","2010-09-03",40.57
"927","2010-09-07",40.150002
"928","2010-09-08",40.84
"929","2010-09-09",40.5
"930","2010-09-10",40.619999
"931","2010-09-13",41.290001
"932","2010-09-14",41.009998
"933","2010-09-15",40.599998
"934","2010-09-16",40.669998
"935","2010-09-17",40.349998
"936","2010-09-20",39.880001
"937","2010-09-21",40.18
"938","2010-09-22",40.93
"939","2010-09-23",40.169998
"940","2010-09-24",41.82
"941","2010-09-27",41.009998
"942","2010-09-28",41.150002
"943","2010-09-29",41.18
"944","2010-09-30",41.529999
"945","2010-10-01",42.189999
"946","2010-10-04",41.419998
"947","2010-10-05",42.279999
"948","2010-10-06",42.720001
"949","2010-10-07",42.450001
"950","2010-10-08",43.889999
"951","2010-10-11",43.57
"952","2010-10-12",43.240002
