"","date","EYE"
"91","2018-03-09",34.110001
"92","2018-03-12",34.400002
"93","2018-03-13",33.799999
"94","2018-03-14",33.57
"95","2018-03-15",32.060001
"96","2018-03-16",31.57
"97","2018-03-19",32.580002
"98","2018-03-20",33.09
"99","2018-03-21",33.610001
"100","2018-03-22",32.52
"101","2018-03-23",31.959999
"102","2018-03-26",32.779999
"103","2018-03-27",32.02
"104","2018-03-28",32.400002
"105","2018-03-29",32.310001
"106","2018-04-02",31.76
"107","2018-04-03",32.360001
"108","2018-04-04",33.060001
"109","2018-04-05",33.009998
"110","2018-04-06",32.490002
"111","2018-04-09",33.040001
"112","2018-04-10",33.150002
"113","2018-04-11",33.169998
"114","2018-04-12",33.18
"115","2018-04-13",32.599998
"116","2018-04-16",32.34
"117","2018-04-17",32.41
"118","2018-04-18",32.009998
"119","2018-04-19",31.629999
"120","2018-04-20",31.610001
"121","2018-04-23",31.540001
"122","2018-04-24",31.940001
"123","2018-04-25",31.950001
"124","2018-04-26",32.68
"125","2018-04-27",32.889999
"126","2018-04-30",33.279999
"127","2018-05-01",33.439999
"128","2018-05-02",33.639999
"129","2018-05-03",33.150002
"130","2018-05-04",32.810001
"131","2018-05-07",32.330002
"132","2018-05-08",32.970001
"133","2018-05-09",32.93
"134","2018-05-10",33.369999
"135","2018-05-11",33.049999
"136","2018-05-14",33
"137","2018-05-15",31.969999
"138","2018-05-16",33.759998
"139","2018-05-17",34.610001
"140","2018-05-18",35.099998
"141","2018-05-21",35.889999
"142","2018-05-22",35.720001
"143","2018-05-23",35.98
"144","2018-05-24",36.150002
"145","2018-05-25",36.299999
"146","2018-05-29",36.080002
"147","2018-05-30",36.119999
"148","2018-05-31",36.400002
"149","2018-06-01",36.57
"150","2018-06-04",37.389999
"151","2018-06-05",38.09
"152","2018-06-06",37.869999
"153","2018-06-07",37.98
"154","2018-06-08",37.740002
"155","2018-06-11",38.970001
"156","2018-06-12",38.450001
"157","2018-06-13",37.200001
"158","2018-06-14",36.419998
"159","2018-06-15",36.98
"160","2018-06-18",38
"161","2018-06-19",38.919998
"162","2018-06-20",38.830002
"163","2018-06-21",38.860001
"164","2018-06-22",38.279999
"165","2018-06-25",38.549999
"166","2018-06-26",38.939999
"167","2018-06-27",37.73
"168","2018-06-28",36.66
"169","2018-06-29",36.57
"170","2018-07-02",37.450001
"171","2018-07-03",38.459999
"172","2018-07-05",38.509998
"173","2018-07-06",38.84
"174","2018-07-09",38.959999
"175","2018-07-10",39.779999
"176","2018-07-11",39.560001
"177","2018-07-12",39.299999
"178","2018-07-13",39.919998
"179","2018-07-16",40.259998
"180","2018-07-17",40.299999
"181","2018-07-18",40.68
"182","2018-07-19",40.470001
"183","2018-07-20",40.490002
"184","2018-07-23",40.919998
"185","2018-07-24",39.82
"186","2018-07-25",40.59
"187","2018-07-26",39.490002
"188","2018-07-27",39.299999
"189","2018-07-30",40.139999
"190","2018-07-31",40.66
"191","2018-08-01",40.650002
"192","2018-08-02",40.599998
"193","2018-08-03",41.029999
"194","2018-08-06",42.07
"195","2018-08-07",42.799999
"196","2018-08-08",43.23
"197","2018-08-09",44.790001
"198","2018-08-10",44.900002
"199","2018-08-13",43.75
"200","2018-08-14",43.630001
"201","2018-08-15",40.080002
"202","2018-08-16",39.674999
"203","2018-08-17",40.459999
"204","2018-08-20",41.810001
"205","2018-08-21",42.630001
"206","2018-08-22",42.950001
"207","2018-08-23",43.32
"208","2018-08-24",42.540001
"209","2018-08-27",42.970001
"210","2018-08-28",42.959999
"211","2018-08-29",43.099998
"212","2018-08-30",43.330002
"213","2018-08-31",44.25
"214","2018-09-04",44.880001
"215","2018-09-05",45.540001
"216","2018-09-06",45.049999
"217","2018-09-07",45.720001
"218","2018-09-10",45.529999
"219","2018-09-11",45.119999
"220","2018-09-12",44.869999
"221","2018-09-13",44.889999
"222","2018-09-14",44.68
"223","2018-09-17",43.41
"224","2018-09-18",43.549999
"225","2018-09-19",43.16
"226","2018-09-20",43.689999
"227","2018-09-21",43.34
"228","2018-09-24",43.27
"229","2018-09-25",44
"230","2018-09-26",44.150002
"231","2018-09-27",45.099998
"232","2018-09-28",45.139999
"233","2018-10-01",44.509998
"234","2018-10-02",43.68
"235","2018-10-03",44.84
"236","2018-10-04",44
"237","2018-10-05",43.849998
"238","2018-10-08",42.73
"239","2018-10-09",42.439999
"240","2018-10-10",40.16
"241","2018-10-11",39.93
"242","2018-10-12",42.220001
"243","2018-10-15",42.18
"244","2018-10-16",42.5
"245","2018-10-17",42.41
"246","2018-10-18",41.759998
"247","2018-10-19",41.57
"248","2018-10-22",42.330002
"249","2018-10-23",42.200001
"250","2018-10-24",41.580002
"251","2018-10-25",41.029999
"252","2018-10-26",41.16
"253","2018-10-29",41.32
"254","2018-10-30",42.290001
"255","2018-10-31",41.43
"256","2018-11-01",42.790001
"257","2018-11-02",43.220001
"258","2018-11-05",44.200001
"259","2018-11-06",44.529999
"260","2018-11-07",44.77
"261","2018-11-08",45
"262","2018-11-09",43.849998
"263","2018-11-12",42.490002
"264","2018-11-13",41.09
"265","2018-11-14",41.779999
"266","2018-11-15",40
"267","2018-11-16",39.189999
"268","2018-11-19",37.209999
"269","2018-11-20",36.060001
"270","2018-11-21",36.959999
"271","2018-11-23",36.779999
"272","2018-11-26",36.189999
"273","2018-11-27",36.689999
"274","2018-11-28",37.75
"275","2018-11-29",37.470001
"276","2018-11-30",36.77
"277","2018-12-03",38.330002
"278","2018-12-04",36.34
"279","2018-12-06",35.52
"280","2018-12-07",32.360001
"281","2018-12-10",31.9
"282","2018-12-11",32.360001
"283","2018-12-12",31.860001
"284","2018-12-13",30.690001
"285","2018-12-14",29.84
"286","2018-12-17",29.23
"287","2018-12-18",29.07
"288","2018-12-19",29.08
"289","2018-12-20",27.02
"290","2018-12-21",26.41
"291","2018-12-24",26.48
"292","2018-12-26",28.26
"293","2018-12-27",29.059999
"294","2018-12-28",28.98
"295","2018-12-31",28.17
"296","2019-01-02",27.940001
"297","2019-01-03",27.190001
"298","2019-01-04",27.73
"299","2019-01-07",28.629999
"300","2019-01-08",29.129999
"301","2019-01-09",29.57
"302","2019-01-10",29.35
"303","2019-01-11",30.92
"304","2019-01-14",30.42
"305","2019-01-15",30.6
"306","2019-01-16",31.91
"307","2019-01-17",32.540001
"308","2019-01-18",33.25
"309","2019-01-22",31.969999
"310","2019-01-23",31.870001
"311","2019-01-24",32.450001
"312","2019-01-25",32.849998
"313","2019-01-28",31.74
"314","2019-01-29",31.59
"315","2019-01-30",31.370001
"316","2019-01-31",31.76
"317","2019-02-01",31.860001
"318","2019-02-04",31.549999
"319","2019-02-05",32.509998
"320","2019-02-06",31.379999
"321","2019-02-07",31.719999
"322","2019-02-08",31.77
"323","2019-02-11",31.780001
"324","2019-02-12",32.939999
"325","2019-02-13",33.419998
"326","2019-02-14",33.310001
"327","2019-02-15",34
"328","2019-02-19",33.48
"329","2019-02-20",34.18
"330","2019-02-21",33.41
"331","2019-02-22",33.689999
"332","2019-02-25",32.970001
"333","2019-02-26",34.060001
"334","2019-02-27",32.950001
"335","2019-02-28",33.599998
"336","2019-03-01",35.189999
"337","2019-03-04",33.009998
"338","2019-03-05",32.099998
"339","2019-03-06",31.41
"340","2019-03-07",31.18
"341","2019-03-08",30.440001
"342","2019-03-11",31.299999
"343","2019-03-12",30.719999
"344","2019-03-13",31.620001
"345","2019-03-14",31.09
"346","2019-03-15",30.5
"347","2019-03-18",30.17
"348","2019-03-19",29.83
"349","2019-03-20",28.93
"350","2019-03-21",29.75
"351","2019-03-22",29.07
"352","2019-03-25",29.379999
"353","2019-03-26",30.049999
"354","2019-03-27",31.280001
"355","2019-03-28",31.24
"356","2019-03-29",31.43
"357","2019-04-01",31.98
"358","2019-04-02",30.450001
"359","2019-04-03",30.17
"360","2019-04-04",30.51
"361","2019-04-05",30.4
"362","2019-04-08",29.93
"363","2019-04-09",29.49
"364","2019-04-10",29.58
"365","2019-04-11",29.559999
"366","2019-04-12",29.120001
"367","2019-04-15",29.25
"368","2019-04-16",29.200001
"369","2019-04-17",28.629999
"370","2019-04-18",28.379999
"371","2019-04-22",28.549999
"372","2019-04-23",29.1
"373","2019-04-24",29.209999
"374","2019-04-25",29.16
"375","2019-04-26",28.139999
"376","2019-04-29",27.780001
"377","2019-04-30",27
"378","2019-05-01",26.799999
"379","2019-05-02",27.049999
"380","2019-05-03",27.719999
"381","2019-05-06",27.450001
"382","2019-05-07",26.24
"383","2019-05-08",26.59
"384","2019-05-09",27.49
"385","2019-05-10",27.459999
"386","2019-05-13",26.5
"387","2019-05-14",27.200001
"388","2019-05-15",27.700001
"389","2019-05-16",27.559999
"390","2019-05-17",27.110001
"391","2019-05-20",26.629999
"392","2019-05-21",27.459999
"393","2019-05-22",27.84
"394","2019-05-23",28.34
"395","2019-05-24",28.860001
"396","2019-05-28",27.360001
"397","2019-05-29",27.709999
"398","2019-05-30",27.5
"399","2019-05-31",27.23
"400","2019-06-03",25.76
"401","2019-06-04",27.1
"402","2019-06-05",27.280001
"403","2019-06-06",26.42
"404","2019-06-07",26.190001
"405","2019-06-10",27.559999
"406","2019-06-11",28.48
"407","2019-06-12",28.32
"408","2019-06-13",30.26
"409","2019-06-14",30.040001
"410","2019-06-17",30.48
"411","2019-06-18",30.809999
"412","2019-06-19",30.950001
"413","2019-06-20",31.709999
"414","2019-06-21",31.950001
"415","2019-06-24",31.32
"416","2019-06-25",30.85
"417","2019-06-26",31.040001
"418","2019-06-27",31.469999
"419","2019-06-28",30.73
"420","2019-07-01",29.809999
"421","2019-07-02",29.82
"422","2019-07-03",29.969999
"423","2019-07-05",30.049999
"424","2019-07-08",30.629999
"425","2019-07-09",30.34
"426","2019-07-10",30.809999
"427","2019-07-11",31.129999
"428","2019-07-12",31.42
"429","2019-07-15",30.940001
"430","2019-07-16",31.440001
"431","2019-07-17",31.690001
"432","2019-07-18",32.049999
"433","2019-07-19",31.700001
"434","2019-07-22",31.25
"435","2019-07-23",31.15
"436","2019-07-24",32.099998
"437","2019-07-25",32.200001
"438","2019-07-26",32.34
"439","2019-07-29",31.73
"440","2019-07-30",31.190001
"441","2019-07-31",31.59
"442","2019-08-01",30.379999
"443","2019-08-02",29.809999
"444","2019-08-05",28.969999
"445","2019-08-06",29.790001
"446","2019-08-07",31.360001
"447","2019-08-08",31.799999
"448","2019-08-09",31.25
"449","2019-08-12",30.700001
"450","2019-08-13",30.02
"451","2019-08-14",28.77
"452","2019-08-15",28.780001
"453","2019-08-16",27.719999
"454","2019-08-19",27.5
"455","2019-08-20",27.83
"456","2019-08-21",28.280001
"457","2019-08-22",28.74
"458","2019-08-23",26.93
"459","2019-08-26",27.26
"460","2019-08-27",26.99
"461","2019-08-28",27.709999
"462","2019-08-29",28.83
"463","2019-08-30",28.360001
"464","2019-09-03",27.620001
"465","2019-09-04",27.889999
"466","2019-09-05",27.58
"467","2019-09-06",27.24
"468","2019-09-09",27.9
"469","2019-09-10",30.35
"470","2019-09-11",32.220001
"471","2019-09-12",31.4
"472","2019-09-13",30.65
"473","2019-09-16",27.77
"474","2019-09-17",26.940001
"475","2019-09-18",26.57
"476","2019-09-19",25.66
"477","2019-09-20",24.93
"478","2019-09-23",24.780001
"479","2019-09-24",24.73
"480","2019-09-25",24.959999
"481","2019-09-26",24.15
"482","2019-09-27",23.93
"483","2019-09-30",24.07
"484","2019-10-01",25.049999
"485","2019-10-02",24.58
"486","2019-10-03",23.059999
"487","2019-10-04",23.915001
"488","2019-10-07",22.969999
"489","2019-10-08",22.75
"490","2019-10-09",22.860001
"491","2019-10-10",23.27
"492","2019-10-11",23.93
"493","2019-10-14",23.83
"494","2019-10-15",24.440001
"495","2019-10-16",23.93
"496","2019-10-17",23.9
"497","2019-10-18",22.99
"498","2019-10-21",23.15
"499","2019-10-22",23.32
"500","2019-10-23",23.629999
"501","2019-10-24",23.790001
"502","2019-10-25",23.860001
"503","2019-10-28",24.139999
"504","2019-10-29",24.120001
"505","2019-10-30",24.030001
"506","2019-10-31",23.799999
"507","2019-11-01",23.615
"508","2019-11-04",24.004999
"509","2019-11-05",25.15
"510","2019-11-06",24.83
"511","2019-11-07",29.709999
"512","2019-11-08",27.75
"513","2019-11-11",26.785
"514","2019-11-12",27.025
"515","2019-11-13",26.65
"516","2019-11-14",27.030001
"517","2019-11-15",27.59
"518","2019-11-18",27.33
"519","2019-11-19",27.24
"520","2019-11-20",27.950001
"521","2019-11-21",28.450001
"522","2019-11-22",28.889999
"523","2019-11-25",29.83
"524","2019-11-26",30.200001
"525","2019-11-27",30.33
"526","2019-11-29",30.200001
"527","2019-12-02",30.24
"528","2019-12-03",29.620001
"529","2019-12-04",29.92
"530","2019-12-05",30.219999
"531","2019-12-06",30.74
"532","2019-12-09",30.379999
"533","2019-12-10",30.1
"534","2019-12-11",30.629999
"535","2019-12-12",31.76
"536","2019-12-13",31.530001
"537","2019-12-16",31.59
"538","2019-12-17",31.969999
"539","2019-12-18",32.57
"540","2019-12-19",32.93
"541","2019-12-20",33
"542","2019-12-23",32.93
"543","2019-12-24",33.130001
"544","2019-12-26",32.84
"545","2019-12-27",33.099998
"546","2019-12-30",32.209999
"547","2019-12-31",32.43
"548","2020-01-02",32.43
"549","2020-01-03",32.529999
"550","2020-01-06",32.950001
"551","2020-01-07",32.52
"552","2020-01-08",32.830002
"553","2020-01-09",32.990002
"554","2020-01-10",32.630001
"555","2020-01-13",33
"556","2020-01-14",32.990002
"557","2020-01-15",32.740002
"558","2020-01-16",32.73
"559","2020-01-17",32.830002
"560","2020-01-21",33.779999
"561","2020-01-22",35.040001
"562","2020-01-23",35.57
"563","2020-01-24",36.759998
"564","2020-01-27",36.060001
"565","2020-01-28",35.869999
"566","2020-01-29",35.540001
"567","2020-01-30",35.209999
"568","2020-01-31",34.119999
"569","2020-02-03",34.310001
"570","2020-02-04",33.66
"571","2020-02-05",34.25
"572","2020-02-06",34.48
"573","2020-02-07",33.450001
"574","2020-02-10",32.93
"575","2020-02-11",32.669998
"576","2020-02-12",32.59
"577","2020-02-13",33.09
"578","2020-02-14",33.75
"579","2020-02-18",35.419998
"580","2020-02-19",35.52
"581","2020-02-20",36.099998
"582","2020-02-21",35.950001
"583","2020-02-24",34.470001
"584","2020-02-25",33.830002
"585","2020-02-26",38.599998
"586","2020-02-27",35.18
"587","2020-02-28",34.82
"588","2020-03-02",36.330002
"589","2020-03-03",35.82
"590","2020-03-04",36.790001
"591","2020-03-05",35.470001
"592","2020-03-06",34.939999
"593","2020-03-09",34.52
"594","2020-03-10",34.700001
"595","2020-03-11",31.66
"596","2020-03-12",27.66
"597","2020-03-13",30.370001
"598","2020-03-16",23.25
"599","2020-03-17",20.530001
"600","2020-03-18",16.67
"601","2020-03-19",17.469999
"602","2020-03-20",14.06
"603","2020-03-23",13.7
"604","2020-03-24",18.09
"605","2020-03-25",21.190001
"606","2020-03-26",22.15
"607","2020-03-27",19.93
"608","2020-03-30",19.58
"609","2020-03-31",19.42
"610","2020-04-01",16.48
"611","2020-04-02",16.52
"612","2020-04-03",16.67
"613","2020-04-06",18.4
"614","2020-04-07",19.940001
"615","2020-04-08",22
"616","2020-04-09",24.370001
"617","2020-04-13",24.25
"618","2020-04-14",25.08
"619","2020-04-15",24.209999
"620","2020-04-16",24.030001
"621","2020-04-17",24.5
"622","2020-04-20",24.190001
"623","2020-04-21",23.690001
"624","2020-04-22",24.33
"625","2020-04-23",24.25
"626","2020-04-24",25.67
"627","2020-04-27",28.18
"628","2020-04-28",27.629999
"629","2020-04-29",28.68
"630","2020-04-30",26.5
"631","2020-05-01",24.799999
"632","2020-05-04",24.68
"633","2020-05-05",24.4
"634","2020-05-06",24
"635","2020-05-07",24.450001
"636","2020-05-08",26.41
"637","2020-05-11",26.299999
"638","2020-05-12",24.52
"639","2020-05-13",24.01
"640","2020-05-14",23.82
"641","2020-05-15",24.41
"642","2020-05-18",26.360001
"643","2020-05-19",24.860001
"644","2020-05-20",24.34
"645","2020-05-21",25.969999
"646","2020-05-22",25.370001
"647","2020-05-26",27.43
"648","2020-05-27",28.51
"649","2020-05-28",26.5
"650","2020-05-29",26.780001
"651","2020-06-01",25.790001
"652","2020-06-02",27.35
"653","2020-06-03",29.93
"654","2020-06-04",29.68
"655","2020-06-05",31.790001
"656","2020-06-08",31.76
"657","2020-06-09",30.74
"658","2020-06-10",30.049999
"659","2020-06-11",27.540001
"660","2020-06-12",28.145
"661","2020-06-15",28.07
"662","2020-06-16",29.469999
"663","2020-06-17",29.92
"664","2020-06-18",30.68
"665","2020-06-19",30.57
"666","2020-06-22",31.549999
"667","2020-06-23",31.66
"668","2020-06-24",30.440001
"669","2020-06-25",30.379999
"670","2020-06-26",28.799999
"671","2020-06-29",30.32
"672","2020-06-30",30.52
"673","2020-07-01",30.68
"674","2020-07-02",30.620001
"675","2020-07-06",30.35
"676","2020-07-07",29.15
"677","2020-07-08",29.51
"678","2020-07-09",27.9
"679","2020-07-10",28.82
"680","2020-07-13",28.790001
"681","2020-07-14",28.9
"682","2020-07-15",30.49
"683","2020-07-16",30.790001
"684","2020-07-17",30.129999
"685","2020-07-20",29.790001
"686","2020-07-21",31.07
"687","2020-07-22",31.879999
"688","2020-07-23",32.029999
"689","2020-07-24",31.33
"690","2020-07-27",32.290001
"691","2020-07-28",31.379999
"692","2020-07-29",32.150002
"693","2020-07-30",31.040001
"694","2020-07-31",31.99
"695","2020-08-03",32.970001
"696","2020-08-04",33.669998
"697","2020-08-05",33.919998
"698","2020-08-06",33.25
"699","2020-08-07",33.299999
"700","2020-08-10",35.169998
"701","2020-08-11",35.200001
"702","2020-08-12",35.529999
"703","2020-08-13",35.970001
"704","2020-08-14",35.720001
"705","2020-08-17",35.349998
"706","2020-08-18",35.68
"707","2020-08-19",36.299999
"708","2020-08-20",36.740002
"709","2020-08-21",36.599998
"710","2020-08-24",37.279999
"711","2020-08-25",37.52
"712","2020-08-26",38.23
"713","2020-08-27",38.200001
"714","2020-08-28",37.189999
"715","2020-08-31",37.57
"716","2020-09-01",39.66
"717","2020-09-02",39.419998
"718","2020-09-03",39.220001
"719","2020-09-04",39.369999
"720","2020-09-08",38.419998
"721","2020-09-09",38.299999
"722","2020-09-10",38.27
"723","2020-09-11",37.380001
"724","2020-09-14",37.23
"725","2020-09-15",37.439999
"726","2020-09-16",38.200001
"727","2020-09-17",38.450001
"728","2020-09-18",38.349998
"729","2020-09-21",37.349998
"730","2020-09-22",39.110001
"731","2020-09-23",37.630001
"732","2020-09-24",36.639999
"733","2020-09-25",36.849998
"734","2020-09-28",38.240002
"735","2020-09-29",38.630001
"736","2020-09-30",38.240002
"737","2020-10-01",39.450001
"738","2020-10-02",39.68
"739","2020-10-05",40.869999
"740","2020-10-06",39.330002
"741","2020-10-07",41.07
"742","2020-10-08",39.599998
"743","2020-10-09",40.07
"744","2020-10-12",39.93
"745","2020-10-13",40.970001
"746","2020-10-14",40.810001
"747","2020-10-15",41.34
"748","2020-10-16",40.810001
"749","2020-10-19",41.240002
"750","2020-10-20",41.950001
"751","2020-10-21",41.77
"752","2020-10-22",42.59
"753","2020-10-23",43.130001
"754","2020-10-26",42.240002
"755","2020-10-27",42.169998
"756","2020-10-28",41.75
"757","2020-10-29",41.52
"758","2020-10-30",40.330002
"759","2020-11-02",41.610001
"760","2020-11-03",42.5
"761","2020-11-04",43.689999
"762","2020-11-05",45.200001
"763","2020-11-06",44.77
"764","2020-11-09",48.27
"765","2020-11-10",46.5
"766","2020-11-11",45.669998
"767","2020-11-12",45.810001
"768","2020-11-13",44.139999
"769","2020-11-16",43
"770","2020-11-17",41.98
"771","2020-11-18",42.02
"772","2020-11-19",42.25
"773","2020-11-20",43.470001
"774","2020-11-23",44.919998
"775","2020-11-24",45.09
"776","2020-11-25",44.279999
"777","2020-11-27",43.93
