"","date","LN"
"311","2017-10-05",36.009998
"312","2017-10-06",36.419998
"313","2017-10-09",36.279999
"314","2017-10-10",36.459999
"315","2017-10-11",36.650002
"316","2017-10-12",36.759998
"317","2017-10-13",37.59
"318","2017-10-16",37.540001
"319","2017-10-17",36.75
"320","2017-10-18",36.669998
"321","2017-10-19",36.27
"322","2017-10-20",36.48
"323","2017-10-23",36.34
"324","2017-10-24",36.790001
"325","2017-10-25",41.450001
"326","2017-10-26",42.75
"327","2017-10-27",41.919998
"328","2017-10-30",41.799999
"329","2017-10-31",41.509998
"330","2017-11-01",42.080002
"331","2017-11-02",41.900002
"332","2017-11-03",41.880001
"333","2017-11-06",42.119999
"334","2017-11-07",42.619999
"335","2017-11-08",43.860001
"336","2017-11-09",43.529999
"337","2017-11-10",42.549999
"338","2017-11-13",43.240002
"339","2017-11-14",43.360001
"340","2017-11-15",42.57
"341","2017-11-16",43.130001
"342","2017-11-17",43.380001
"343","2017-11-20",43.470001
"344","2017-11-21",44.040001
"345","2017-11-22",43.869999
"346","2017-11-24",44.91
"347","2017-11-27",44.27
"348","2017-11-28",43.939999
"349","2017-11-29",42.27
"350","2017-11-30",42.830002
"351","2017-12-01",42.32
"352","2017-12-04",42.52
"353","2017-12-05",42.830002
"354","2017-12-06",43.299999
"355","2017-12-07",43.52
"356","2017-12-08",43.709999
"357","2017-12-11",44
"358","2017-12-12",43.52
"359","2017-12-13",43.25
"360","2017-12-14",42.709999
"361","2017-12-15",42.720001
"362","2017-12-18",42.439999
"363","2017-12-19",41.540001
"364","2017-12-20",40.82
"365","2017-12-21",41.16
"366","2017-12-22",41.25
"367","2017-12-26",40.970001
"368","2017-12-27",41.049999
"369","2017-12-28",41.369999
"370","2017-12-29",40.990002
"371","2018-01-02",41.32
"372","2018-01-03",41.830002
"373","2018-01-04",43.509998
"374","2018-01-05",42.950001
"375","2018-01-08",43.790001
"376","2018-01-09",46.91
"377","2018-01-10",45.43
"378","2018-01-11",44.619999
"379","2018-01-12",44.610001
"380","2018-01-16",45.32
"381","2018-01-17",45.02
"382","2018-01-18",44.799999
"383","2018-01-19",44.98
"384","2018-01-22",45.5
"385","2018-01-23",45.709999
"386","2018-01-24",45.48
"387","2018-01-25",44.189999
"388","2018-01-26",45.369999
"389","2018-01-29",45.380001
"390","2018-01-30",45.560001
"391","2018-01-31",44.389999
"392","2018-02-01",45.049999
"393","2018-02-02",43.669998
"394","2018-02-05",42.43
"395","2018-02-06",41.91
"396","2018-02-07",41.18
"397","2018-02-08",39.029999
"398","2018-02-09",39.639999
"399","2018-02-12",40.459999
"400","2018-02-13",39.619999
"401","2018-02-14",40.490002
"402","2018-02-15",41.209999
"403","2018-02-16",41.869999
"404","2018-02-20",41.099998
"405","2018-02-21",41.509998
"406","2018-02-22",40.580002
"407","2018-02-23",41.169998
"408","2018-02-26",40.66
"409","2018-02-27",40.18
"410","2018-02-28",40.02
"411","2018-03-01",39.23
"412","2018-03-02",39.779999
"413","2018-03-05",39.439999
"414","2018-03-06",39.689999
"415","2018-03-07",39.389999
"416","2018-03-08",40.169998
"417","2018-03-09",40.110001
"418","2018-03-12",39.82
"419","2018-03-13",40.349998
"420","2018-03-14",40.369999
"421","2018-03-15",40.110001
"422","2018-03-16",39.959999
"423","2018-03-19",39.330002
"424","2018-03-20",39.02
"425","2018-03-21",39.110001
"426","2018-03-22",38.509998
"427","2018-03-23",37.919998
"428","2018-03-26",38.299999
"429","2018-03-27",37.959999
"430","2018-03-28",38.16
"431","2018-03-29",39.009998
"432","2018-04-02",39.16
"433","2018-04-03",40.139999
"434","2018-04-04",40.130001
"435","2018-04-05",39.650002
"436","2018-04-06",39.75
"437","2018-04-09",39.919998
"438","2018-04-10",38.599998
"439","2018-04-11",38.240002
"440","2018-04-12",39.099998
"441","2018-04-13",38.880001
"442","2018-04-16",38.689999
"443","2018-04-17",38.240002
"444","2018-04-18",38.310001
"445","2018-04-19",37.73
"446","2018-04-20",38.049999
"447","2018-04-23",37.43
"448","2018-04-24",37.32
"449","2018-04-25",35.610001
"450","2018-04-26",36.66
"451","2018-04-27",36.009998
"452","2018-04-30",36.080002
"453","2018-05-01",36.48
"454","2018-05-02",35.959999
"455","2018-05-03",36
"456","2018-05-04",36.369999
"457","2018-05-07",36.599998
"458","2018-05-08",37.060001
"459","2018-05-09",36.889999
"460","2018-05-10",37.25
"461","2018-05-11",36.880001
"462","2018-05-14",36.360001
"463","2018-05-15",36.880001
"464","2018-05-16",35.93
"465","2018-05-17",35.880001
"466","2018-05-18",35.560001
"467","2018-05-21",35.919998
"468","2018-05-22",35.139999
"469","2018-05-23",35.060001
"470","2018-05-24",35.650002
"471","2018-05-25",35.619999
"472","2018-05-29",35.490002
"473","2018-05-30",36.09
"474","2018-05-31",36.330002
"475","2018-06-01",36.07
"476","2018-06-04",35.900002
"477","2018-06-05",36.529999
"478","2018-06-06",36.07
"479","2018-06-07",36.139999
"480","2018-06-08",36.299999
"481","2018-06-11",37.48
"482","2018-06-12",39.630001
"483","2018-06-13",38.880001
"484","2018-06-14",38.91
"485","2018-06-15",39.009998
"486","2018-06-18",38.970001
"487","2018-06-19",39.16
"488","2018-06-20",38.099998
"489","2018-06-21",39.880001
"490","2018-06-22",42.290001
"491","2018-06-25",40.419998
"492","2018-06-26",41.189999
"493","2018-06-27",41.529999
"494","2018-06-28",42.41
"495","2018-06-29",41.07
"496","2018-07-02",41.43
"497","2018-07-03",40.259998
"498","2018-07-05",42.529999
"499","2018-07-06",43.84
"500","2018-07-09",45.619999
"501","2018-07-10",45.580002
"502","2018-07-11",44.279999
"503","2018-07-12",44.669998
"504","2018-07-13",45.110001
"505","2018-07-16",45.07
"506","2018-07-17",44.689999
"507","2018-07-18",44.959999
"508","2018-07-19",45.279999
"509","2018-07-20",45.720001
"510","2018-07-23",45.470001
"511","2018-07-24",44.110001
"512","2018-07-25",44.220001
"513","2018-07-26",45.220001
"514","2018-07-27",45.77
"515","2018-07-30",43.709999
"516","2018-07-31",43.52
"517","2018-08-01",43.869999
"518","2018-08-02",43.939999
"519","2018-08-03",43.669998
"520","2018-08-06",43.709999
"521","2018-08-07",43.610001
"522","2018-08-08",43.66
"523","2018-08-09",43.580002
"524","2018-08-10",42.959999
"525","2018-08-13",42.07
"526","2018-08-14",42.509998
"527","2018-08-15",40.73
"528","2018-08-16",41.169998
"529","2018-08-17",41.360001
"530","2018-08-20",42.34
"531","2018-08-21",42.709999
"532","2018-08-22",43.099998
"533","2018-08-23",43.310001
"534","2018-08-24",43.560001
"535","2018-08-27",44.669998
"536","2018-08-28",44.380001
"537","2018-08-29",44.799999
"538","2018-08-30",44.799999
"539","2018-08-31",45.610001
"540","2018-09-04",43.73
"541","2018-09-05",42.450001
"542","2018-09-06",41.529999
"543","2018-09-07",41.400002
"544","2018-09-10",41.900002
"545","2018-09-11",41.66
"546","2018-09-12",41.360001
"547","2018-09-13",41.32
"548","2018-09-14",41.490002
"549","2018-09-17",41.200001
"550","2018-09-18",43.150002
"551","2018-09-19",43.970001
"552","2018-09-20",44.07
"553","2018-09-21",43.23
"554","2018-09-24",43.369999
"555","2018-09-25",43.189999
"556","2018-09-26",43.200001
"557","2018-09-27",42.580002
"558","2018-09-28",42.130001
"559","2018-10-01",42.110001
"560","2018-10-02",40.380001
"561","2018-10-03",39.439999
"562","2018-10-04",37.580002
"563","2018-10-05",37.369999
"564","2018-10-08",37.52
"565","2018-10-09",36.220001
"566","2018-10-10",34.779999
"567","2018-10-11",34.84
"568","2018-10-12",35.939999
"569","2018-10-15",35.119999
"570","2018-10-16",36.650002
"571","2018-10-17",36.290001
"572","2018-10-18",35.73
"573","2018-10-19",35.650002
"574","2018-10-22",35.959999
"575","2018-10-23",36.310001
"576","2018-10-24",30.700001
"577","2018-10-25",32.68
"578","2018-10-26",29.99
"579","2018-10-29",29.23
"580","2018-10-30",30.120001
"581","2018-10-31",31.790001
"582","2018-11-01",30.209999
"583","2018-11-02",31.110001
"584","2018-11-05",31.209999
"585","2018-11-06",31.280001
"586","2018-11-07",31.76
"587","2018-11-08",30.1
"588","2018-11-09",29.41
"589","2018-11-12",29.030001
"590","2018-11-13",28.809999
"591","2018-11-14",28.459999
"592","2018-11-15",28.75
"593","2018-11-16",28.540001
"594","2018-11-19",28.450001
"595","2018-11-20",27.790001
"596","2018-11-21",27.91
"597","2018-11-23",28.549999
"598","2018-11-26",30.860001
"599","2018-11-27",34
"600","2018-11-28",35.310001
"601","2018-11-29",35.619999
"602","2018-11-30",35.220001
"603","2018-12-03",34.799999
"604","2018-12-04",33.419998
"605","2018-12-06",33.09
"606","2018-12-07",33.459999
"607","2018-12-10",32.099998
"608","2018-12-11",32.610001
"609","2018-12-12",32.34
"610","2018-12-13",32.259998
"611","2018-12-14",31.77
"612","2018-12-17",31.700001
"613","2018-12-18",32.200001
"614","2018-12-19",32.869999
"615","2018-12-20",33.200001
"616","2018-12-21",33
"617","2018-12-24",32.470001
"618","2018-12-26",33.009998
"619","2018-12-27",33.970001
"620","2018-12-28",34.029999
"621","2018-12-31",34.110001
"622","2019-01-02",34.16
"623","2019-01-03",33.529999
"624","2019-01-04",36.34
"625","2019-01-07",36.150002
"626","2019-01-08",36.580002
"627","2019-01-09",37.32
"628","2019-01-10",38.16
"629","2019-01-11",36.700001
"630","2019-01-14",36.400002
"631","2019-01-15",36.110001
"632","2019-01-16",36.98
"633","2019-01-17",37.16
"634","2019-01-18",37.16
"635","2019-01-22",35.560001
"636","2019-01-23",35.720001
"637","2019-01-24",35.27
"638","2019-01-25",35.580002
"639","2019-01-28",35.639999
"640","2019-01-29",35.950001
"641","2019-01-30",37.66
"642","2019-01-31",36.09
"643","2019-02-01",38.73
"644","2019-02-04",36.549999
"645","2019-02-05",36.630001
"646","2019-02-06",36.950001
"647","2019-02-07",36.540001
"648","2019-02-08",35.330002
"649","2019-02-11",35.150002
"650","2019-02-12",36.23
"651","2019-02-13",37.360001
"652","2019-02-14",37.209999
"653","2019-02-15",37.59
"654","2019-02-19",36.740002
"655","2019-02-20",36.709999
"656","2019-02-21",36.349998
"657","2019-02-22",36.16
"658","2019-02-25",36.709999
"659","2019-02-26",37.549999
"660","2019-02-27",38.009998
"661","2019-02-28",36.529999
"662","2019-03-01",36.57
"663","2019-03-04",36.02
"664","2019-03-05",35.950001
"665","2019-03-06",36.349998
"666","2019-03-07",35.919998
"667","2019-03-08",35.27
"668","2019-03-11",35.720001
"669","2019-03-12",35.27
"670","2019-03-13",35.490002
"671","2019-03-14",34.509998
"672","2019-03-15",34.950001
"673","2019-03-18",34.880001
"674","2019-03-19",34.439999
"675","2019-03-20",34.5
"676","2019-03-21",34.720001
"677","2019-03-22",33.939999
"678","2019-03-25",34.450001
"679","2019-03-26",34.470001
"680","2019-03-27",34.259998
"681","2019-03-28",34.650002
"682","2019-03-29",35.209999
"683","2019-04-01",35.330002
"684","2019-04-02",34.57
"685","2019-04-03",34.09
"686","2019-04-04",34.389999
"687","2019-04-05",34.889999
"688","2019-04-08",34.450001
"689","2019-04-09",34.509998
"690","2019-04-10",34.169998
"691","2019-04-11",33.700001
"692","2019-04-12",34
"693","2019-04-15",33.990002
"694","2019-04-16",34.220001
"695","2019-04-17",34.799999
"696","2019-04-18",34.580002
"697","2019-04-22",33.549999
"698","2019-04-23",33.720001
"699","2019-04-24",33.889999
"700","2019-04-25",33.790001
"701","2019-04-26",33.439999
"702","2019-04-29",33.560001
"703","2019-04-30",33.459999
"704","2019-05-01",33.220001
"705","2019-05-02",33.139999
"706","2019-05-03",33.509998
"707","2019-05-06",33.450001
"708","2019-05-07",34.02
"709","2019-05-08",33.66
"710","2019-05-09",32.59
"711","2019-05-10",33.34
"712","2019-05-13",32.700001
"713","2019-05-14",32.580002
"714","2019-05-15",33.34
"715","2019-05-16",33.200001
"716","2019-05-17",32.23
"717","2019-05-20",31.4
"718","2019-05-21",31.620001
"719","2019-05-22",31.1
"720","2019-05-23",29.9
"721","2019-05-24",30.18
"722","2019-05-28",30.34
"723","2019-05-29",29.67
"724","2019-05-30",29.209999
"725","2019-05-31",29.1
"726","2019-06-03",28.610001
"727","2019-06-04",28.440001
"728","2019-06-05",27.93
"729","2019-06-06",28.370001
"730","2019-06-07",28.34
"731","2019-06-10",28.27
"732","2019-06-11",28.57
"733","2019-06-12",28.639999
"734","2019-06-13",28.07
"735","2019-06-14",27.57
"736","2019-06-17",27.040001
"737","2019-06-18",27.389999
"738","2019-06-19",27.540001
"739","2019-06-20",28.23
"740","2019-06-21",28.32
"741","2019-06-24",28.35
"742","2019-06-25",28.040001
"743","2019-06-26",28.09
"744","2019-06-27",28.5
"745","2019-06-28",28.139999
"746","2019-07-01",28.6
"747","2019-07-02",29.040001
"748","2019-07-03",29.07
"749","2019-07-05",29.940001
"750","2019-07-08",29.530001
"751","2019-07-09",28.99
"752","2019-07-10",29.23
"753","2019-07-11",29.120001
"754","2019-07-12",28.26
"755","2019-07-15",28.209999
"756","2019-07-16",27.74
"757","2019-07-17",27.73
"758","2019-07-18",28.190001
"759","2019-07-19",28.379999
"760","2019-07-22",28.65
"761","2019-07-23",28.83
"762","2019-07-24",29.120001
"763","2019-07-25",31.030001
"764","2019-07-26",32.52
"765","2019-07-29",31.92
"766","2019-07-30",32.450001
"767","2019-07-31",31.809999
"768","2019-08-01",32.119999
"769","2019-08-02",32.16
"770","2019-08-05",31.67
"771","2019-08-06",31.66
"772","2019-08-07",32.369999
"773","2019-08-08",32.779999
"774","2019-08-09",33.16
"775","2019-08-12",32.740002
"776","2019-08-13",32.970001
"777","2019-08-14",31.799999
"778","2019-08-15",32.099998
"779","2019-08-16",32.209999
"780","2019-08-19",32.959999
"781","2019-08-20",33.900002
"782","2019-08-21",34.27
"783","2019-08-22",33.740002
"784","2019-08-23",33.900002
"785","2019-08-26",34.240002
"786","2019-08-27",35.459999
"787","2019-08-28",34.900002
"788","2019-08-29",34.91
"789","2019-08-30",35.330002
"790","2019-09-03",36.450001
"791","2019-09-04",36.970001
"792","2019-09-05",36.57
"793","2019-09-06",36.700001
"794","2019-09-09",37.25
"795","2019-09-10",38.209999
"796","2019-09-11",38.830002
"797","2019-09-12",38.560001
"798","2019-09-13",38.810001
"799","2019-09-16",38.610001
"800","2019-09-17",37.919998
"801","2019-09-18",38.130001
"802","2019-09-19",37.389999
"803","2019-09-20",37.509998
"804","2019-09-23",37.740002
"805","2019-09-24",36.990002
"806","2019-09-25",36.869999
"807","2019-09-26",37.400002
"808","2019-09-27",36.740002
"809","2019-09-30",35.939999
"810","2019-10-01",35.700001
"811","2019-10-02",34.77
"812","2019-10-03",37.470001
"813","2019-10-04",38.049999
"814","2019-10-07",37.740002
"815","2019-10-08",37.439999
"816","2019-10-09",37.610001
"817","2019-10-10",36.849998
"818","2019-10-11",36.700001
"819","2019-10-14",36.639999
"820","2019-10-15",36.549999
"821","2019-10-16",36.330002
"822","2019-10-17",35.59
"823","2019-10-18",35.23
"824","2019-10-21",36.470001
"825","2019-10-22",36.52
"826","2019-10-23",36.369999
"827","2019-10-24",35.889999
"828","2019-10-25",36.439999
"829","2019-10-28",36.93
"830","2019-10-29",37.189999
"831","2019-10-30",37.25
"832","2019-10-31",36.73
"833","2019-11-01",38.32
"834","2019-11-04",38.400002
"835","2019-11-05",38.290001
"836","2019-11-06",38.130001
"837","2019-11-07",40.77
"838","2019-11-08",39.830002
"839","2019-11-11",39.73
"840","2019-11-12",40.779999
"841","2019-11-13",51.630001
"842","2019-11-14",50.630001
"843","2019-11-15",48.130001
"844","2019-11-18",47.099998
"845","2019-11-19",47.560001
"846","2019-11-20",47.27
"847","2019-11-21",47.419998
"848","2019-11-22",47.380001
"849","2019-11-25",47.349998
"850","2019-11-26",47.310001
"851","2019-11-27",47.240002
"852","2019-11-29",46.900002
"853","2019-12-02",47.130001
"854","2019-12-03",47.119999
"855","2019-12-04",46.970001
"856","2019-12-05",46.84
"857","2019-12-06",46.98
"858","2019-12-09",47.299999
"859","2019-12-10",47.619999
"860","2019-12-11",47.91
"861","2019-12-12",48.259998
"862","2019-12-13",47.5
"863","2019-12-16",47.360001
"864","2019-12-17",47.400002
"865","2019-12-18",47.669998
"866","2019-12-19",48
"867","2019-12-20",47.849998
"868","2019-12-23",48.619999
"869","2019-12-24",48.790001
"870","2019-12-26",48.66
"871","2019-12-27",48.700001
"872","2019-12-30",48.919998
"873","2019-12-31",49.009998
"874","2020-01-02",49.110001
"875","2020-01-03",49.310001
"876","2020-01-06",49.23
"877","2020-01-07",49.369999
"878","2020-01-08",49.099998
"879","2020-01-09",48.959999
"880","2020-01-10",48.990002
"881","2020-01-13",48.799999
"882","2020-01-14",48.799999
"883","2020-01-15",48.82
"884","2020-01-16",48.740002
"885","2020-01-17",48.68
"886","2020-01-21",48.77
"887","2020-01-22",48.779999
"888","2020-01-23",48.919998
"889","2020-01-24",48.939999
"890","2020-01-27",49.099998
"891","2020-01-28",49.07
"892","2020-01-29",49.080002
"893","2020-01-30",49.279999
"894","2020-01-31",49.330002
"895","2020-02-03",49.400002
"896","2020-02-04",49.080002
"897","2020-02-05",48.869999
"898","2020-02-06",48.77
"899","2020-02-07",48.900002
"900","2020-02-10",48.919998
"901","2020-02-11",48.830002
"902","2020-02-12",48.810001
"903","2020-02-13",48.880001
"904","2020-02-14",48.82
"905","2020-02-18",48.790001
"906","2020-02-19",48.360001
"907","2020-02-20",48
"908","2020-02-21",48.169998
"909","2020-02-24",48.34
"910","2020-02-25",48.470001
"911","2020-02-26",48.310001
"912","2020-02-27",48.799999
"913","2020-02-28",49.18
"914","2020-03-02",49.43
"915","2020-03-03",49.5
"916","2020-03-04",49.650002
"917","2020-03-05",50.209999
"918","2020-03-06",50.48
"919","2020-03-09",51.240002
"920","2020-03-10",50.330002
"921","2020-03-11",50.32
"922","2020-03-12",48.509998
"923","2020-03-13",46.599998
"924","2020-03-16",46.48
"925","2020-03-17",46.869999
"926","2020-03-18",46.810001
"927","2020-03-19",45.52
"928","2020-03-20",45.360001
"929","2020-03-23",45.009998
"930","2020-03-24",46.110001
"931","2020-03-25",45.52
"932","2020-03-26",46.82
"933","2020-03-27",47.310001
"934","2020-03-30",48.380001
"935","2020-03-31",48.139999
"936","2020-04-01",48.02
"937","2020-04-02",48.049999
"938","2020-04-03",47.630001
"939","2020-04-06",48.009998
"940","2020-04-07",48.540001
"941","2020-04-08",48.369999
"942","2020-04-09",48.68
"943","2020-04-13",48.810001
"944","2020-04-14",48.560001
"945","2020-04-15",48.580002
"946","2020-04-16",48.91
"947","2020-04-17",49.150002
"948","2020-04-20",48.849998
"949","2020-04-21",48.619999
"950","2020-04-22",48.759998
"951","2020-04-23",48.98
