"","date","ACRE"
"120","2012-10-16",16.860001
"121","2012-10-17",16.940001
"122","2012-10-18",16.940001
"123","2012-10-19",16.76
"124","2012-10-22",16.66
"125","2012-10-23",16.540001
"126","2012-10-24",16.559999
"127","2012-10-25",16.860001
"128","2012-10-26",16.879999
"129","2012-10-31",16.879999
"130","2012-11-01",16.860001
"131","2012-11-02",16.66
"132","2012-11-05",16.84
"133","2012-11-06",16.77
"134","2012-11-07",16.68
"135","2012-11-08",16.299999
"136","2012-11-09",16.25
"137","2012-11-12",16.67
"138","2012-11-13",16.27
"139","2012-11-14",15.85
"140","2012-11-15",15.6
"141","2012-11-16",15.65
"142","2012-11-19",15.78
"143","2012-11-20",15.84
"144","2012-11-21",15.88
"145","2012-11-23",16.030001
"146","2012-11-26",16.120001
"147","2012-11-27",15.76
"148","2012-11-28",15.8
"149","2012-11-29",15.97
"150","2012-11-30",16.450001
"151","2012-12-03",16.629999
"152","2012-12-04",16.559999
"153","2012-12-05",16.4
"154","2012-12-06",16.209999
"155","2012-12-07",16.18
"156","2012-12-10",16.290001
"157","2012-12-11",16.43
"158","2012-12-12",16.35
"159","2012-12-13",16.219999
"160","2012-12-14",16.120001
"161","2012-12-17",16.4
"162","2012-12-18",16.59
"163","2012-12-19",16.67
"164","2012-12-20",16.690001
"165","2012-12-21",16.549999
"166","2012-12-24",16.549999
"167","2012-12-26",16.530001
"168","2012-12-27",16.370001
"169","2012-12-28",16.33
"170","2012-12-31",16.42
"171","2013-01-02",16.67
"172","2013-01-03",16.65
"173","2013-01-04",17
"174","2013-01-07",16.99
"175","2013-01-08",17.08
"176","2013-01-09",16.940001
"177","2013-01-10",17.08
"178","2013-01-11",17.200001
"179","2013-01-14",17.24
"180","2013-01-15",17.280001
"181","2013-01-16",17.450001
"182","2013-01-17",17.459999
"183","2013-01-18",17.32
"184","2013-01-22",17.459999
"185","2013-01-23",17.34
"186","2013-01-24",17.18
"187","2013-01-25",17.26
"188","2013-01-28",16.940001
"189","2013-01-29",17.43
"190","2013-01-30",17.26
"191","2013-01-31",17.299999
"192","2013-02-01",17.440001
"193","2013-02-04",17.469999
"194","2013-02-05",17.200001
"195","2013-02-06",17.059999
"196","2013-02-07",16.959999
"197","2013-02-08",17.09
"198","2013-02-11",17.02
"199","2013-02-12",16.969999
"200","2013-02-13",16.84
"201","2013-02-14",17.02
"202","2013-02-15",17.190001
"203","2013-02-19",17
"204","2013-02-20",16.93
"205","2013-02-21",16.940001
"206","2013-02-22",17.02
"207","2013-02-25",16.690001
"208","2013-02-26",16.83
"209","2013-02-27",16.620001
"210","2013-02-28",17.030001
"211","2013-03-01",17.059999
"212","2013-03-04",17
"213","2013-03-05",16.84
"214","2013-03-06",16.860001
"215","2013-03-07",16.860001
"216","2013-03-08",16.959999
"217","2013-03-11",17.110001
"218","2013-03-12",17.309999
"219","2013-03-13",17.129999
"220","2013-03-14",17.15
"221","2013-03-15",16.74
"222","2013-03-18",16.73
"223","2013-03-19",16.700001
"224","2013-03-20",16.77
"225","2013-03-21",16.85
"226","2013-03-22",16.959999
"227","2013-03-25",16.9
"228","2013-03-26",16.950001
"229","2013-03-27",16.950001
"230","2013-03-28",16.92
"231","2013-04-01",16.860001
"232","2013-04-02",16.91
"233","2013-04-03",16.870001
"234","2013-04-04",16.6
"235","2013-04-05",16.32
"236","2013-04-08",16.5
"237","2013-04-09",16.49
"238","2013-04-10",16.629999
"239","2013-04-11",16.73
"240","2013-04-12",16.610001
"241","2013-04-15",16.209999
"242","2013-04-16",16.18
"243","2013-04-17",16.15
"244","2013-04-18",16.139999
"245","2013-04-19",16.33
"246","2013-04-22",16.4
"247","2013-04-23",16.66
"248","2013-04-24",16.82
"249","2013-04-25",16.700001
"250","2013-04-26",16.700001
"251","2013-04-29",16.790001
"252","2013-04-30",16.83
"253","2013-05-01",16.4
"254","2013-05-02",16.639999
"255","2013-05-03",16.610001
"256","2013-05-06",16.65
"257","2013-05-07",16.83
"258","2013-05-08",16.9
"259","2013-05-09",16.860001
"260","2013-05-10",16.83
"261","2013-05-13",16.870001
"262","2013-05-14",16.85
"263","2013-05-15",16.93
"264","2013-05-16",16.709999
"265","2013-05-17",16.98
"266","2013-05-20",16.83
"267","2013-05-21",16.889999
"268","2013-05-22",16.76
"269","2013-05-23",16.92
"270","2013-05-24",16.799999
"271","2013-05-28",16.790001
"272","2013-05-29",16.719999
"273","2013-05-30",16.559999
"274","2013-05-31",16.209999
"275","2013-06-03",16.209999
"276","2013-06-04",15.98
"277","2013-06-05",15.81
"278","2013-06-06",16.25
"279","2013-06-07",16.309999
"280","2013-06-10",16.1
"281","2013-06-11",15.95
"282","2013-06-12",15.74
"283","2013-06-13",15.77
"284","2013-06-14",15.99
"285","2013-06-17",15.93
"286","2013-06-18",15.67
"287","2013-06-19",14.8
"288","2013-06-20",13.56
"289","2013-06-21",13.08
"290","2013-06-24",12.71
"291","2013-06-25",12.8
"292","2013-06-26",12.79
"293","2013-06-27",12.75
"294","2013-06-28",12.81
"295","2013-07-01",12.92
"296","2013-07-02",13.25
"297","2013-07-03",12.81
"298","2013-07-05",12.51
"299","2013-07-08",12.62
"300","2013-07-09",12.77
"301","2013-07-10",12.79
"302","2013-07-11",12.89
"303","2013-07-12",12.76
"304","2013-07-15",12.97
"305","2013-07-16",13.11
"306","2013-07-17",13.03
"307","2013-07-18",12.96
"308","2013-07-19",13.05
"309","2013-07-22",13.09
"310","2013-07-23",13.05
"311","2013-07-24",13.07
"312","2013-07-25",13.17
"313","2013-07-26",13.15
"314","2013-07-29",13.1
"315","2013-07-30",13.25
"316","2013-07-31",13.14
"317","2013-08-01",13.13
"318","2013-08-02",13.08
"319","2013-08-05",13.16
"320","2013-08-06",13.04
"321","2013-08-07",12.65
"322","2013-08-08",12.9
"323","2013-08-09",12.92
"324","2013-08-12",12.87
"325","2013-08-13",12.67
"326","2013-08-14",12.81
"327","2013-08-15",12.67
"328","2013-08-16",12.61
"329","2013-08-19",12.49
"330","2013-08-20",12.42
"331","2013-08-21",12.21
"332","2013-08-22",12.51
"333","2013-08-23",12.46
"334","2013-08-26",12.39
"335","2013-08-27",12.19
"336","2013-08-28",12.2
"337","2013-08-29",12.69
"338","2013-08-30",12.77
"339","2013-09-03",12.67
"340","2013-09-04",12.85
"341","2013-09-05",12.74
"342","2013-09-06",12.65
"343","2013-09-09",12.75
"344","2013-09-10",12.7
"345","2013-09-11",12.95
"346","2013-09-12",12.71
"347","2013-09-13",12.7
"348","2013-09-16",12.53
"349","2013-09-17",12.67
"350","2013-09-18",12.87
"351","2013-09-19",12.67
"352","2013-09-20",12.63
"353","2013-09-23",12.69
"354","2013-09-24",12.63
"355","2013-09-25",12.66
"356","2013-09-26",12.42
"357","2013-09-27",12.47
"358","2013-09-30",12.43
"359","2013-10-01",12.53
"360","2013-10-02",12.52
"361","2013-10-03",12.54
"362","2013-10-04",12.69
"363","2013-10-07",12.52
"364","2013-10-08",12.35
"365","2013-10-09",12.3
"366","2013-10-10",12.51
"367","2013-10-11",12.5
"368","2013-10-14",12.44
"369","2013-10-15",12.35
"370","2013-10-16",12.37
"371","2013-10-17",12.55
"372","2013-10-18",12.5
"373","2013-10-21",12.57
"374","2013-10-22",12.59
"375","2013-10-23",12.74
"376","2013-10-24",12.79
"377","2013-10-25",12.81
"378","2013-10-28",12.67
"379","2013-10-29",12.57
"380","2013-10-30",12.46
"381","2013-10-31",12.43
"382","2013-11-01",12.49
"383","2013-11-04",12.67
"384","2013-11-05",12.65
"385","2013-11-06",13
"386","2013-11-07",12.86
"387","2013-11-08",13.01
"388","2013-11-11",13.03
"389","2013-11-12",13.05
"390","2013-11-13",13.5
"391","2013-11-14",13.67
"392","2013-11-15",13.55
"393","2013-11-18",13.2
"394","2013-11-19",13.06
"395","2013-11-20",13.16
"396","2013-11-21",13.16
"397","2013-11-22",13.29
"398","2013-11-25",13.11
"399","2013-11-26",13.21
"400","2013-11-27",13.18
"401","2013-11-29",13.12
"402","2013-12-02",13.08
"403","2013-12-03",13.05
"404","2013-12-04",13.14
"405","2013-12-05",13
"406","2013-12-06",13.05
"407","2013-12-09",13.11
"408","2013-12-10",12.8
"409","2013-12-11",12.98
"410","2013-12-12",12.9
"411","2013-12-13",12.82
"412","2013-12-16",12.95
"413","2013-12-17",12.88
"414","2013-12-18",12.89
"415","2013-12-19",12.8
"416","2013-12-20",12.97
"417","2013-12-23",12.93
"418","2013-12-24",13.12
"419","2013-12-26",13.12
"420","2013-12-27",13.17
"421","2013-12-30",12.94
"422","2013-12-31",13.1
"423","2014-01-02",13.21
"424","2014-01-03",13.27
"425","2014-01-06",13.35
"426","2014-01-07",13.38
"427","2014-01-08",13.56
"428","2014-01-09",13.43
"429","2014-01-10",13.41
"430","2014-01-13",13.4
"431","2014-01-14",13.26
"432","2014-01-15",13.28
"433","2014-01-16",13.35
"434","2014-01-17",13.21
"435","2014-01-21",13.31
"436","2014-01-22",13.3
"437","2014-01-23",13.43
"438","2014-01-24",13.34
"439","2014-01-27",13.29
"440","2014-01-28",13.29
"441","2014-01-29",13.31
"442","2014-01-30",13.5
"443","2014-01-31",13.33
"444","2014-02-03",13.08
"445","2014-02-04",13.14
"446","2014-02-05",13.21
"447","2014-02-06",13.4
"448","2014-02-07",13.31
"449","2014-02-10",13.33
"450","2014-02-11",13.44
"451","2014-02-12",13.56
"452","2014-02-13",13.55
"453","2014-02-14",13.49
"454","2014-02-18",13.53
"455","2014-02-19",13.54
"456","2014-02-20",13.38
"457","2014-02-21",13.43
"458","2014-02-24",13.44
"459","2014-02-25",13.39
"460","2014-02-26",13.38
"461","2014-02-27",13.44
"462","2014-02-28",13.59
"463","2014-03-03",13.62
"464","2014-03-04",13.73
"465","2014-03-05",13.89
"466","2014-03-06",13.64
"467","2014-03-07",13.63
"468","2014-03-10",13.49
"469","2014-03-11",13.41
"470","2014-03-12",13.48
"471","2014-03-13",13.41
"472","2014-03-14",13.33
"473","2014-03-17",13.42
"474","2014-03-18",13.48
"475","2014-03-19",13.49
"476","2014-03-20",13.38
"477","2014-03-21",13.32
"478","2014-03-24",13.31
"479","2014-03-25",13.28
"480","2014-03-26",13.18
"481","2014-03-27",13.07
"482","2014-03-28",13.23
"483","2014-03-31",13.41
"484","2014-04-01",13.29
"485","2014-04-02",13.21
"486","2014-04-03",13.1
"487","2014-04-04",13.04
"488","2014-04-07",12.98
"489","2014-04-08",12.97
"490","2014-04-09",12.98
"491","2014-04-10",12.99
"492","2014-04-11",12.85
"493","2014-04-14",12.87
"494","2014-04-15",12.84
"495","2014-04-16",12.9
"496","2014-04-17",13.02
"497","2014-04-21",13
"498","2014-04-22",12.93
"499","2014-04-23",12.89
"500","2014-04-24",12.84
"501","2014-04-25",12.79
"502","2014-04-28",12.75
"503","2014-04-29",12.58
"504","2014-04-30",12.76
"505","2014-05-01",12.59
"506","2014-05-02",12.64
"507","2014-05-05",12.52
"508","2014-05-06",12.48
"509","2014-05-07",12.29
"510","2014-05-08",12.31
"511","2014-05-09",12.45
"512","2014-05-12",12.77
"513","2014-05-13",12.69
"514","2014-05-14",12.59
"515","2014-05-15",12.55
"516","2014-05-16",12.49
"517","2014-05-19",12.58
"518","2014-05-20",12.45
"519","2014-05-21",12.49
"520","2014-05-22",12.5
"521","2014-05-23",12.48
"522","2014-05-27",12.59
"523","2014-05-28",12.47
"524","2014-05-29",12.41
"525","2014-05-30",12.53
"526","2014-06-02",12.49
"527","2014-06-03",12.43
"528","2014-06-04",12.4
"529","2014-06-05",12.46
"530","2014-06-06",12.61
"531","2014-06-09",12.62
"532","2014-06-10",12.6
"533","2014-06-11",12.46
"534","2014-06-12",12.47
"535","2014-06-13",12.46
"536","2014-06-16",12.57
"537","2014-06-17",12.59
"538","2014-06-18",12.75
"539","2014-06-19",12.76
"540","2014-06-20",12.71
"541","2014-06-23",12.77
"542","2014-06-24",12.66
"543","2014-06-25",12.55
"544","2014-06-26",12.47
"545","2014-06-27",12.43
"546","2014-06-30",12.41
"547","2014-07-01",12.51
"548","2014-07-02",12.64
"549","2014-07-03",12.51
"550","2014-07-07",12.46
"551","2014-07-08",12.5
"552","2014-07-09",12.62
"553","2014-07-10",12.67
"554","2014-07-11",12.69
"555","2014-07-14",12.71
"556","2014-07-15",12.74
"557","2014-07-16",12.7
"558","2014-07-17",12.62
"559","2014-07-18",12.71
"560","2014-07-21",12.72
"561","2014-07-22",12.69
"562","2014-07-23",12.69
"563","2014-07-24",12.58
"564","2014-07-25",12.48
"565","2014-07-28",12.42
"566","2014-07-29",12.39
"567","2014-07-30",12.21
"568","2014-07-31",12.22
"569","2014-08-01",12.2
"570","2014-08-04",12.32
"571","2014-08-05",12.26
"572","2014-08-06",12.46
"573","2014-08-07",12.27
"574","2014-08-08",12.26
"575","2014-08-11",12.34
"576","2014-08-12",12.3
"577","2014-08-13",12.35
"578","2014-08-14",12.39
"579","2014-08-15",12.34
"580","2014-08-18",12.38
"581","2014-08-19",12.46
"582","2014-08-20",12.37
"583","2014-08-21",12.38
"584","2014-08-22",12.38
"585","2014-08-25",12.41
"586","2014-08-26",12.51
"587","2014-08-27",12.53
"588","2014-08-28",12.53
"589","2014-08-29",12.59
"590","2014-09-02",12.56
"591","2014-09-03",12.53
"592","2014-09-04",12.56
"593","2014-09-05",12.57
"594","2014-09-08",12.59
"595","2014-09-09",12.46
"596","2014-09-10",12.44
"597","2014-09-11",12.48
"598","2014-09-12",12.4
"599","2014-09-15",12.27
"600","2014-09-16",12.4
"601","2014-09-17",12.33
"602","2014-09-18",12.31
"603","2014-09-19",12.15
"604","2014-09-22",12.15
"605","2014-09-23",12.1
"606","2014-09-24",12.11
"607","2014-09-25",12.11
"608","2014-09-26",11.97
"609","2014-09-29",11.85
"610","2014-09-30",11.69
"611","2014-10-01",11.71
"612","2014-10-02",11.69
"613","2014-10-03",11.55
"614","2014-10-06",11.59
"615","2014-10-07",11.57
"616","2014-10-08",11.75
"617","2014-10-09",11.63
"618","2014-10-10",11.66
"619","2014-10-13",11.71
"620","2014-10-14",11.71
"621","2014-10-15",11.74
"622","2014-10-16",11.77
"623","2014-10-17",11.81
"624","2014-10-20",11.95
"625","2014-10-21",12.03
"626","2014-10-22",11.88
"627","2014-10-23",12.04
"628","2014-10-24",11.97
"629","2014-10-27",12
"630","2014-10-28",12.21
"631","2014-10-29",12.05
"632","2014-10-30",12.06
"633","2014-10-31",12.16
"634","2014-11-03",12.02
"635","2014-11-04",11.99
"636","2014-11-05",12.04
"637","2014-11-06",11.9
"638","2014-11-07",12.05
"639","2014-11-10",12.11
"640","2014-11-11",11.95
"641","2014-11-12",12.01
"642","2014-11-13",12.01
"643","2014-11-14",11.98
"644","2014-11-17",11.92
"645","2014-11-18",12.02
"646","2014-11-19",11.83
"647","2014-11-20",11.92
"648","2014-11-21",11.81
"649","2014-11-24",11.85
"650","2014-11-25",11.85
"651","2014-11-26",11.94
"652","2014-11-28",11.95
"653","2014-12-01",11.83
"654","2014-12-02",11.96
"655","2014-12-03",11.98
"656","2014-12-04",11.95
"657","2014-12-05",11.88
"658","2014-12-08",11.88
"659","2014-12-09",12.07
"660","2014-12-10",11.86
"661","2014-12-11",11.97
"662","2014-12-12",11.76
"663","2014-12-15",11.57
"664","2014-12-16",11.51
"665","2014-12-17",11.8
"666","2014-12-18",11.85
"667","2014-12-19",11.87
"668","2014-12-22",11.78
"669","2014-12-23",11.88
"670","2014-12-24",11.81
"671","2014-12-26",11.8
"672","2014-12-29",11.6
"673","2014-12-30",11.6
"674","2014-12-31",11.48
"675","2015-01-02",11.6
"676","2015-01-05",11.48
"677","2015-01-06",11.42
"678","2015-01-07",11.63
"679","2015-01-08",11.69
"680","2015-01-09",11.6
"681","2015-01-12",11.64
"682","2015-01-13",11.89
"683","2015-01-14",12.1
"684","2015-01-15",12.17
"685","2015-01-16",12.35
"686","2015-01-20",12.08
"687","2015-01-21",12.02
"688","2015-01-22",12.18
"689","2015-01-23",12.04
"690","2015-01-26",12.2
"691","2015-01-27",12.05
"692","2015-01-28",12.07
"693","2015-01-29",12.13
"694","2015-01-30",12.03
"695","2015-02-02",12.21
"696","2015-02-03",12.25
"697","2015-02-04",12.16
"698","2015-02-05",12.34
"699","2015-02-06",12.15
"700","2015-02-09",11.98
"701","2015-02-10",12.07
"702","2015-02-11",12.11
"703","2015-02-12",12.22
"704","2015-02-13",12.17
"705","2015-02-17",12.3
"706","2015-02-18",12.24
"707","2015-02-19",12.18
"708","2015-02-20",12.06
"709","2015-02-23",12.08
"710","2015-02-24",12.04
"711","2015-02-25",11.97
"712","2015-02-26",12.03
"713","2015-02-27",12
"714","2015-03-02",12.14
"715","2015-03-03",12.14
"716","2015-03-04",12.14
"717","2015-03-05",11.87
"718","2015-03-06",11.64
"719","2015-03-09",11.57
"720","2015-03-10",11.41
"721","2015-03-11",11.38
"722","2015-03-12",11.5
"723","2015-03-13",11.49
"724","2015-03-16",11.5
"725","2015-03-17",11.46
"726","2015-03-18",11.38
"727","2015-03-19",11.33
"728","2015-03-20",11.55
"729","2015-03-23",11.54
"730","2015-03-24",11.39
"731","2015-03-25",11.24
"732","2015-03-26",11.19
"733","2015-03-27",11.05
"734","2015-03-30",11.09
"735","2015-03-31",11.05
"736","2015-04-01",11.05
"737","2015-04-02",11.03
"738","2015-04-06",11.09
"739","2015-04-07",11.02
"740","2015-04-08",11.26
"741","2015-04-09",11.15
"742","2015-04-10",11.24
"743","2015-04-13",11.27
"744","2015-04-14",11.34
"745","2015-04-15",11.35
"746","2015-04-16",11.35
"747","2015-04-17",11.35
"748","2015-04-20",11.41
"749","2015-04-21",11.48
"750","2015-04-22",11.51
"751","2015-04-23",11.51
"752","2015-04-24",11.53
"753","2015-04-27",11.5
"754","2015-04-28",11.51
"755","2015-04-29",11.54
"756","2015-04-30",11.35
"757","2015-05-01",11.3
"758","2015-05-04",11.35
"759","2015-05-05",11.26
"760","2015-05-06",11.27
"761","2015-05-07",11.44
"762","2015-05-08",11.57
"763","2015-05-11",11.57
"764","2015-05-12",11.63
"765","2015-05-13",11.67
"766","2015-05-14",11.79
"767","2015-05-15",11.88
"768","2015-05-18",11.89
"769","2015-05-19",11.89
"770","2015-05-20",11.91
"771","2015-05-21",11.75
"772","2015-05-22",11.71
"773","2015-05-26",11.64
"774","2015-05-27",11.75
"775","2015-05-28",11.71
"776","2015-05-29",11.65
"777","2015-06-01",11.78
"778","2015-06-02",11.76
"779","2015-06-03",11.67
"780","2015-06-04",11.5
"781","2015-06-05",11.48
"782","2015-06-08",11.49
"783","2015-06-09",11.43
"784","2015-06-10",11.46
"785","2015-06-11",11.59
"786","2015-06-12",11.53
"787","2015-06-15",11.42
"788","2015-06-16",11.39
"789","2015-06-17",11.5
"790","2015-06-18",11.63
"791","2015-06-19",11.75
"792","2015-06-22",11.75
"793","2015-06-23",11.74
"794","2015-06-24",11.69
"795","2015-06-25",11.66
"796","2015-06-26",11.48
"797","2015-06-29",11.4
"798","2015-06-30",11.39
"799","2015-07-01",11.42
"800","2015-07-02",11.41
"801","2015-07-06",11.57
"802","2015-07-07",11.75
"803","2015-07-08",11.84
"804","2015-07-09",11.76
"805","2015-07-10",11.88
"806","2015-07-13",11.91
"807","2015-07-14",11.98
"808","2015-07-15",11.94
"809","2015-07-16",12.01
"810","2015-07-17",12.05
"811","2015-07-20",12
"812","2015-07-21",11.95
"813","2015-07-22",11.98
"814","2015-07-23",11.89
"815","2015-07-24",11.92
"816","2015-07-27",11.92
"817","2015-07-28",12.01
"818","2015-07-29",12.02
"819","2015-07-30",12.34
"820","2015-07-31",12.45
"821","2015-08-03",12.7
"822","2015-08-04",12.68
"823","2015-08-05",12.63
"824","2015-08-06",12.55
"825","2015-08-07",12.56
"826","2015-08-10",12.58
"827","2015-08-11",12.61
"828","2015-08-12",12.81
"829","2015-08-13",12.73
"830","2015-08-14",12.91
"831","2015-08-17",13.08
"832","2015-08-18",12.85
"833","2015-08-19",12.9
"834","2015-08-20",12.78
"835","2015-08-21",12.7
"836","2015-08-24",12.47
"837","2015-08-25",12.56
"838","2015-08-26",12.73
"839","2015-08-27",13.01
"840","2015-08-28",12.92
"841","2015-08-31",12.52
"842","2015-09-01",12.3
"843","2015-09-02",12.3
"844","2015-09-03",12.27
"845","2015-09-04",12.12
"846","2015-09-08",12.13
"847","2015-09-09",11.91
"848","2015-09-10",12.09
"849","2015-09-11",12.08
"850","2015-09-14",12.11
"851","2015-09-15",12.22
"852","2015-09-16",12.38
"853","2015-09-17",12.4
"854","2015-09-18",12.6
"855","2015-09-21",12.54
"856","2015-09-22",12.43
"857","2015-09-23",12.53
"858","2015-09-24",12.57
"859","2015-09-25",12.35
"860","2015-09-28",12.06
"861","2015-09-29",11.67
"862","2015-09-30",11.99
"863","2015-10-01",11.99
"864","2015-10-02",12.07
"865","2015-10-05",12.31
"866","2015-10-06",12.3
"867","2015-10-07",12.39
"868","2015-10-08",12.37
"869","2015-10-09",12.31
"870","2015-10-12",12.43
"871","2015-10-13",12.46
"872","2015-10-14",12.21
"873","2015-10-15",12.47
"874","2015-10-16",12.62
"875","2015-10-19",12.52
"876","2015-10-20",12.62
"877","2015-10-21",12.44
"878","2015-10-22",12.66
"879","2015-10-23",12.58
"880","2015-10-26",12.45
"881","2015-10-27",12.2
"882","2015-10-28",12.52
"883","2015-10-29",12.35
"884","2015-10-30",12.34
"885","2015-11-02",12.66
"886","2015-11-03",12.56
"887","2015-11-04",12.53
"888","2015-11-05",12.61
"889","2015-11-06",12.61
"890","2015-11-09",12.6
"891","2015-11-10",12.64
"892","2015-11-11",12.75
"893","2015-11-12",12.52
"894","2015-11-13",12.47
"895","2015-11-16",12.53
"896","2015-11-17",12.4
"897","2015-11-18",12.55
"898","2015-11-19",12.57
"899","2015-11-20",12.75
"900","2015-11-23",12.83
"901","2015-11-24",12.92
"902","2015-11-25",12.89
"903","2015-11-27",13
"904","2015-11-30",12.87
"905","2015-12-01",12.82
"906","2015-12-02",12.79
"907","2015-12-03",12.73
"908","2015-12-04",12.73
"909","2015-12-07",12.49
"910","2015-12-08",12.43
"911","2015-12-09",12.43
"912","2015-12-10",12.37
"913","2015-12-11",12.08
"914","2015-12-14",11.67
"915","2015-12-15",11.66
"916","2015-12-16",11.91
"917","2015-12-17",11.9
"918","2015-12-18",11.8
"919","2015-12-21",11.82
"920","2015-12-22",11.58
"921","2015-12-23",11.89
"922","2015-12-24",11.85
"923","2015-12-28",11.88
"924","2015-12-29",11.87
"925","2015-12-30",11.56
"926","2015-12-31",11.44
"927","2016-01-04",11.29
"928","2016-01-05",11.51
"929","2016-01-06",11.83
"930","2016-01-07",11.6
"931","2016-01-08",11.33
"932","2016-01-11",11.32
"933","2016-01-12",11.26
"934","2016-01-13",10.92
"935","2016-01-14",11.11
"936","2016-01-15",10.84
"937","2016-01-19",10.65
"938","2016-01-20",10.37
"939","2016-01-21",10.42
"940","2016-01-22",10.7
"941","2016-01-25",10.38
"942","2016-01-26",10.57
"943","2016-01-27",10.42
"944","2016-01-28",10.42
"945","2016-01-29",10.66
"946","2016-02-01",10.7
"947","2016-02-02",10.57
"948","2016-02-03",10.55
"949","2016-02-04",10.16
"950","2016-02-05",9.8
"951","2016-02-08",9.45
"952","2016-02-09",9.29
"953","2016-02-10",9.29
"954","2016-02-11",9.02
"955","2016-02-12",9.36
"956","2016-02-16",9.89
"957","2016-02-17",9.92
"958","2016-02-18",9.63
"959","2016-02-19",9.57
"960","2016-02-22",9.67
"961","2016-02-23",9.59
"962","2016-02-24",9.84
"963","2016-02-25",10.03
"964","2016-02-26",9.69
"965","2016-02-29",9.75
"966","2016-03-01",10.35
"967","2016-03-02",10.14
"968","2016-03-03",10.08
"969","2016-03-04",10.07
"970","2016-03-07",10.2
"971","2016-03-08",10.14
"972","2016-03-09",10.33
"973","2016-03-10",10.31
"974","2016-03-11",10.43
"975","2016-03-14",10.43
"976","2016-03-15",10.35
"977","2016-03-16",10.47
"978","2016-03-17",10.61
"979","2016-03-18",10.56
"980","2016-03-21",10.78
"981","2016-03-22",11.17
"982","2016-03-23",10.87
"983","2016-03-24",10.72
"984","2016-03-28",10.93
"985","2016-03-29",11
"986","2016-03-30",10.8
"987","2016-03-31",10.95
"988","2016-04-01",11.06
"989","2016-04-04",10.97
"990","2016-04-05",11.21
"991","2016-04-06",11.39
