"","date","RADA"
"1008","2010-12-31",4.94
"1009","2011-01-03",4.64
"1010","2011-01-04",4.5
"1011","2011-01-05",4.8
"1012","2011-01-06",5
"1013","2011-01-07",5.16
"1014","2011-01-10",5.16
"1015","2011-01-11",5.26
"1016","2011-01-12",5.26
"1017","2011-01-13",5.44
"1018","2011-01-14",5.5
"1019","2011-01-18",5.48
"1020","2011-01-19",5.6
"1021","2011-01-20",5.56
"1022","2011-01-21",5.4
"1023","2011-01-24",5.26
"1024","2011-01-25",5.28
"1025","2011-01-26",5.34
"1026","2011-01-27",5.34
"1027","2011-01-28",5.58
"1028","2011-01-31",5.44
"1029","2011-02-01",5.44
"1030","2011-02-02",5.44
"1031","2011-02-03",5.3
"1032","2011-02-04",5.3
"1033","2011-02-07",5.04
"1034","2011-02-08",5.1
"1035","2011-02-09",5.1
"1036","2011-02-10",5.18
"1037","2011-02-11",5.18
"1038","2011-02-14",5.04
"1039","2011-02-15",5
"1040","2011-02-16",5
"1041","2011-02-17",5.1
"1042","2011-02-18",5.1
"1043","2011-02-22",5.16
"1044","2011-02-23",5.2
"1045","2011-02-24",5.58
"1046","2011-02-25",5.6
"1047","2011-02-28",5.5
"1048","2011-03-01",5.5
"1049","2011-03-02",5.6
"1050","2011-03-03",5.74
"1051","2011-03-04",5.8
"1052","2011-03-07",6.2
"1053","2011-03-08",6.3
"1054","2011-03-09",6.1
"1055","2011-03-10",6.14
"1056","2011-03-11",5.88
"1057","2011-03-14",6.2
"1058","2011-03-15",6.34
"1059","2011-03-16",6.6
"1060","2011-03-17",6.44
"1061","2011-03-18",6.54
"1062","2011-03-21",6.3
"1063","2011-03-22",6.34
"1064","2011-03-23",6.34
"1065","2011-03-24",6.38
"1066","2011-03-25",6.66
"1067","2011-03-28",7
"1068","2011-03-29",6.54
"1069","2011-03-30",6.98
"1070","2011-03-31",6.94
"1071","2011-04-01",6.74
"1072","2011-04-04",6.92
"1073","2011-04-05",6.98
"1074","2011-04-06",6.86
"1075","2011-04-07",6.96
"1076","2011-04-08",6.96
"1077","2011-04-11",6.86
"1078","2011-04-12",6.78
"1079","2011-04-13",6.86
"1080","2011-04-14",6.34
"1081","2011-04-15",6.58
"1082","2011-04-18",6.28
"1083","2011-04-19",6.48
"1084","2011-04-20",6.4
"1085","2011-04-21",6.54
"1086","2011-04-25",6.5
"1087","2011-04-26",6.26
"1088","2011-04-27",6.3
"1089","2011-04-28",6.22
"1090","2011-04-29",6.52
"1091","2011-05-02",6.68
"1092","2011-05-03",6.72
"1093","2011-05-04",6.4
"1094","2011-05-05",6.4
"1095","2011-05-06",6.4
"1096","2011-05-09",6.26
"1097","2011-05-10",6.18
"1098","2011-05-11",6.26
"1099","2011-05-12",6.26
"1100","2011-05-13",5.82
"1101","2011-05-16",6.26
"1102","2011-05-17",6.24
"1103","2011-05-18",6.16
"1104","2011-05-19",6.24
"1105","2011-05-20",6.24
"1106","2011-05-23",6.16
"1107","2011-05-24",5.94
"1108","2011-05-25",6
"1109","2011-05-26",5.84
"1110","2011-05-27",6
"1111","2011-05-31",6.7
"1112","2011-06-01",7.44
"1113","2011-06-02",7.76
"1114","2011-06-03",7.8
"1115","2011-06-06",7.76
"1116","2011-06-07",8.28
"1117","2011-06-08",8.08
"1118","2011-06-09",8.02
"1119","2011-06-10",7.96
"1120","2011-06-13",7.66
"1121","2011-06-14",8
"1122","2011-06-15",8.36
"1123","2011-06-16",7.9
"1124","2011-06-17",7.94
"1125","2011-06-20",7.92
"1126","2011-06-21",8
"1127","2011-06-22",8
"1128","2011-06-23",8
"1129","2011-06-24",7.92
"1130","2011-06-27",7.8
"1131","2011-06-28",7.96
"1132","2011-06-29",7.9
"1133","2011-06-30",7.9
"1134","2011-07-01",8.1
"1135","2011-07-05",7.96
"1136","2011-07-06",8.2
"1137","2011-07-07",8.02
"1138","2011-07-08",7.94
"1139","2011-07-11",7.9
"1140","2011-07-12",7.9
"1141","2011-07-13",7.96
"1142","2011-07-14",7.8
"1143","2011-07-15",7.84
"1144","2011-07-18",8.2
"1145","2011-07-19",8.3
"1146","2011-07-20",8.54
"1147","2011-07-21",8.48
"1148","2011-07-22",8.54
"1149","2011-07-25",8.3
"1150","2011-07-26",8.2
"1151","2011-07-27",8.2
"1152","2011-07-28",8.2
"1153","2011-07-29",8.5
"1154","2011-08-01",8.4
"1155","2011-08-02",8.4
"1156","2011-08-03",8.2
"1157","2011-08-04",7.7
"1158","2011-08-05",6.66
"1159","2011-08-08",6.72
"1160","2011-08-09",5.82
"1161","2011-08-10",5.96
"1162","2011-08-11",5.94
"1163","2011-08-12",5.5
"1164","2011-08-15",5.6
"1165","2011-08-16",5.94
"1166","2011-08-17",6.12
"1167","2011-08-18",5.5
"1168","2011-08-19",5.08
"1169","2011-08-22",5.4
"1170","2011-08-23",5.48
"1171","2011-08-24",5.42
"1172","2011-08-25",5.02
"1173","2011-08-26",4.86
"1174","2011-08-29",5.2
"1175","2011-08-30",5.44
"1176","2011-08-31",5.74
"1177","2011-09-01",5.8
"1178","2011-09-02",5.26
"1179","2011-09-06",4.84
"1180","2011-09-07",5.04
"1181","2011-09-08",4.9
"1182","2011-09-09",4.72
"1183","2011-09-12",4.74
"1184","2011-09-13",4.88
"1185","2011-09-14",5.02
"1186","2011-09-15",4.96
"1187","2011-09-16",4.7
"1188","2011-09-19",4.92
"1189","2011-09-20",4.94
"1190","2011-09-21",4.94
"1191","2011-09-22",4.72
"1192","2011-09-23",4.72
"1193","2011-09-26",4.48
"1194","2011-09-27",4.96
"1195","2011-09-28",4.52
"1196","2011-09-29",4.52
"1197","2011-09-30",3.96
"1198","2011-10-03",3.72
"1199","2011-10-04",4.28
"1200","2011-10-05",4.28
"1201","2011-10-06",4.5
"1202","2011-10-07",4.5
"1203","2011-10-10",4.7
"1204","2011-10-11",4.5
"1205","2011-10-12",4.62
"1206","2011-10-13",4.4
"1207","2011-10-14",4.3
"1208","2011-10-17",4.12
"1209","2011-10-18",4.04
"1210","2011-10-19",3.9
"1211","2011-10-20",4.6
"1212","2011-10-21",4.68
"1213","2011-10-24",4.6
"1214","2011-10-25",4.3
"1215","2011-10-26",4.84
"1216","2011-10-27",4.68
"1217","2011-10-28",4.9
"1218","2011-10-31",5.06
"1219","2011-11-01",4.46
"1220","2011-11-02",4.26
"1221","2011-11-03",4.64
"1222","2011-11-04",4.64
"1223","2011-11-07",4.48
"1224","2011-11-08",4.38
"1225","2011-11-09",4.16
"1226","2011-11-10",4.2
"1227","2011-11-11",4.32
"1228","2011-11-14",4.4
"1229","2011-11-15",4.24
"1230","2011-11-16",4
"1231","2011-11-17",4.26
"1232","2011-11-18",4.26
"1233","2011-11-21",4.2
"1234","2011-11-22",4.18
"1235","2011-11-23",4.2
"1236","2011-11-25",3.98
"1237","2011-11-28",4.1
"1238","2011-11-29",3.58
"1239","2011-11-30",3.4
"1240","2011-12-01",3.56
"1241","2011-12-02",3.48
"1242","2011-12-05",3.52
"1243","2011-12-06",3.78
"1244","2011-12-07",3.64
"1245","2011-12-08",3.6
"1246","2011-12-09",3.44
"1247","2011-12-12",4
"1248","2011-12-13",3.78
"1249","2011-12-14",4.1
"1250","2011-12-15",3.94
"1251","2011-12-16",3.94
"1252","2011-12-19",3.7
"1253","2011-12-20",3.7
"1254","2011-12-21",3.48
"1255","2011-12-22",3.44
"1256","2011-12-23",3.44
"1257","2011-12-27",3.84
"1258","2011-12-28",3.7
"1259","2011-12-29",4.16
"1260","2011-12-30",3.86
"1261","2012-01-03",3.98
"1262","2012-01-04",4.16
"1263","2012-01-05",4.04
"1264","2012-01-06",4.08
"1265","2012-01-09",4.36
"1266","2012-01-10",4.1
"1267","2012-01-11",4.1
"1268","2012-01-12",4.02
"1269","2012-01-13",4.2
"1270","2012-01-17",4.18
"1271","2012-01-18",3.86
"1272","2012-01-19",3.86
"1273","2012-01-20",3.86
"1274","2012-01-23",3.92
"1275","2012-01-24",3.94
"1276","2012-01-25",3.74
"1277","2012-01-26",3.94
"1278","2012-01-27",3.94
"1279","2012-01-30",4.18
"1280","2012-01-31",4.06
"1281","2012-02-01",4.16
"1282","2012-02-02",4.14
"1283","2012-02-03",4.2
"1284","2012-02-06",3.84
"1285","2012-02-07",4.28
"1286","2012-02-08",4.28
"1287","2012-02-09",4.1
"1288","2012-02-10",4.2
"1289","2012-02-13",4.18
"1290","2012-02-14",4
"1291","2012-02-15",4.14
"1292","2012-02-16",4.14
"1293","2012-02-17",4.14
"1294","2012-02-21",3.88
"1295","2012-02-22",3.98
"1296","2012-02-23",3.9
"1297","2012-02-24",4
"1298","2012-02-27",4
"1299","2012-02-28",4.08
"1300","2012-02-29",4.16
"1301","2012-03-01",4.16
"1302","2012-03-02",4.16
"1303","2012-03-05",4.16
"1304","2012-03-06",4.02
"1305","2012-03-07",4.02
"1306","2012-03-08",4.18
"1307","2012-03-09",4.18
"1308","2012-03-12",4.08
"1309","2012-03-13",4.1
"1310","2012-03-14",4.1
"1311","2012-03-15",4.08
"1312","2012-03-16",4.08
"1313","2012-03-19",4.2
"1314","2012-03-20",3.98
"1315","2012-03-21",3.96
"1316","2012-03-22",3.92
"1317","2012-03-23",3.92
"1318","2012-03-26",3.78
"1319","2012-03-27",4.02
"1320","2012-03-28",4
"1321","2012-03-29",4
"1322","2012-03-30",3.96
"1323","2012-04-02",4
"1324","2012-04-03",3.8
"1325","2012-04-04",3.9
"1326","2012-04-05",3.9
"1327","2012-04-09",3.88
"1328","2012-04-10",3.68
"1329","2012-04-11",3.68
"1330","2012-04-12",3.74
"1331","2012-04-13",3.5
"1332","2012-04-16",3.66
"1333","2012-04-17",3.48
"1334","2012-04-18",3.48
"1335","2012-04-19",3.48
"1336","2012-04-20",3.48
"1337","2012-04-23",3.62
"1338","2012-04-24",3.74
"1339","2012-04-25",3.74
"1340","2012-04-26",3.72
"1341","2012-04-27",3.72
"1342","2012-04-30",3.72
"1343","2012-05-01",3.76
"1344","2012-05-02",3.76
"1345","2012-05-03",3.4
"1346","2012-05-04",3.2
"1347","2012-05-07",3.2
"1348","2012-05-08",3.2
"1349","2012-05-09",3.16
"1350","2012-05-10",3.2
"1351","2012-05-11",3.2
"1352","2012-05-14",3
"1353","2012-05-15",3.3
"1354","2012-05-16",2.96
"1355","2012-05-17",3.02
"1356","2012-05-18",3.02
"1357","2012-05-21",3.2
"1358","2012-05-22",2.98
"1359","2012-05-23",3.06
"1360","2012-05-24",3.04
"1361","2012-05-25",2.96
"1362","2012-05-29",2.88
"1363","2012-05-30",2.88
"1364","2012-05-31",2.8
"1365","2012-06-01",2.8
"1366","2012-06-04",2.8
"1367","2012-06-05",2.94
"1368","2012-06-06",2.94
"1369","2012-06-07",2.9
"1370","2012-06-08",2.8
"1371","2012-06-11",2.62
"1372","2012-06-12",2.62
"1373","2012-06-13",2.62
"1374","2012-06-14",2.5
"1375","2012-06-15",2.44
"1376","2012-06-18",2.3
"1377","2012-06-19",2.52
"1378","2012-06-20",2.52
"1379","2012-06-21",2.52
"1380","2012-06-22",2.22
"1381","2012-06-25",2.54
"1382","2012-06-26",2.5
"1383","2012-06-27",2.5
"1384","2012-06-28",2.36
"1385","2012-06-29",2.14
"1386","2012-07-02",2.14
"1387","2012-07-03",2.3
"1388","2012-07-05",2.34
"1389","2012-07-06",2.34
"1390","2012-07-09",2.4
"1391","2012-07-10",2.48
"1392","2012-07-11",2.64
"1393","2012-07-12",2.6
"1394","2012-07-13",2.36
"1395","2012-07-16",2.52
"1396","2012-07-17",2.36
"1397","2012-07-18",2.34
"1398","2012-07-19",2.5
"1399","2012-07-20",2.5
"1400","2012-07-23",2.48
"1401","2012-07-24",2.32
"1402","2012-07-25",2.34
"1403","2012-07-26",2.34
"1404","2012-07-27",2.32
"1405","2012-07-30",2.38
"1406","2012-07-31",2.32
"1407","2012-08-01",2.32
"1408","2012-08-02",2.46
"1409","2012-08-03",2.38
"1410","2012-08-06",2.22
"1411","2012-08-07",2.34
"1412","2012-08-08",2.44
"1413","2012-08-09",2.58
"1414","2012-08-10",2.28
"1415","2012-08-13",2.26
"1416","2012-08-14",2.36
"1417","2012-08-15",2.5
"1418","2012-08-16",2.36
"1419","2012-08-17",2.4
"1420","2012-08-20",2.34
"1421","2012-08-21",2.36
"1422","2012-08-22",2.2
"1423","2012-08-23",2.2
"1424","2012-08-24",2.2
"1425","2012-08-27",2.2
"1426","2012-08-28",2.2
"1427","2012-08-29",2.22
"1428","2012-08-30",2.22
"1429","2012-08-31",2.2
"1430","2012-09-04",2
"1431","2012-09-05",2
"1432","2012-09-06",2.16
"1433","2012-09-07",2.16
"1434","2012-09-10",2.16
"1435","2012-09-11",2.16
"1436","2012-09-12",2.16
"1437","2012-09-13",2.22
"1438","2012-09-14",2.38
"1439","2012-09-17",2.38
"1440","2012-09-18",2.38
"1441","2012-09-19",2.38
"1442","2012-09-20",2.08
"1443","2012-09-21",2.12
"1444","2012-09-24",2.12
"1445","2012-09-25",2.12
"1446","2012-09-26",2.12
"1447","2012-09-27",2.3
"1448","2012-09-28",2.3
"1449","2012-10-01",2.3
"1450","2012-10-02",2.3
"1451","2012-10-03",2.3
"1452","2012-10-04",2.3
"1453","2012-10-05",2.12
"1454","2012-10-08",2.12
"1455","2012-10-09",2.12
"1456","2012-10-10",2.1
"1457","2012-10-11",2.04
"1458","2012-10-12",2.1
"1459","2012-10-15",2.1
"1460","2012-10-16",2.1
"1461","2012-10-17",2.12
"1462","2012-10-18",2.18
"1463","2012-10-19",2.36
"1464","2012-10-22",2.58
"1465","2012-10-23",2.76
"1466","2012-10-24",2.84
"1467","2012-10-25",2.7
"1468","2012-10-26",2.6
"1469","2012-10-31",2.6
"1470","2012-11-01",2.32
"1471","2012-11-02",2.2
"1472","2012-11-05",2.24
"1473","2012-11-06",2.5
"1474","2012-11-07",2.46
"1475","2012-11-08",2.56
"1476","2012-11-09",2.56
"1477","2012-11-12",2.28
"1478","2012-11-13",2.28
"1479","2012-11-14",2.2
"1480","2012-11-15",2.18
"1481","2012-11-16",2.18
"1482","2012-11-19",2.16
"1483","2012-11-20",2.28
"1484","2012-11-21",2.22
"1485","2012-11-23",2.22
"1486","2012-11-26",2.22
"1487","2012-11-27",2.14
"1488","2012-11-28",2.48
"1489","2012-11-29",2.16
"1490","2012-11-30",2.16
"1491","2012-12-03",2.3
"1492","2012-12-04",2.3
"1493","2012-12-05",2.3
"1494","2012-12-06",2.34
"1495","2012-12-07",2.34
"1496","2012-12-10",2.3
"1497","2012-12-11",2.24
"1498","2012-12-12",2.24
"1499","2012-12-13",2.24
"1500","2012-12-14",2.24
"1501","2012-12-17",2.24
"1502","2012-12-18",2.2
"1503","2012-12-19",2.2
"1504","2012-12-20",2.12
"1505","2012-12-21",2.12
"1506","2012-12-24",2.1
"1507","2012-12-26",2.1
"1508","2012-12-27",2.2
"1509","2012-12-28",2.12
"1510","2012-12-31",2.1
"1511","2013-01-02",2.1
"1512","2013-01-03",2.22
"1513","2013-01-04",2.2
"1514","2013-01-07",2.3
"1515","2013-01-08",2.22
"1516","2013-01-09",2.36
"1517","2013-01-10",2.36
"1518","2013-01-11",2.36
"1519","2013-01-14",2.38
"1520","2013-01-15",2.38
"1521","2013-01-16",2.38
"1522","2013-01-17",2.38
"1523","2013-01-18",2.4
"1524","2013-01-22",2.24
"1525","2013-01-23",2.24
"1526","2013-01-24",2.22
"1527","2013-01-25",2.24
"1528","2013-01-28",2.4
"1529","2013-01-29",2.36
"1530","2013-01-30",2.22
"1531","2013-01-31",2.22
"1532","2013-02-01",2.4
"1533","2013-02-04",2.54
"1534","2013-02-05",2.58
"1535","2013-02-06",2.32
"1536","2013-02-07",2.32
"1537","2013-02-08",2.32
"1538","2013-02-11",2.32
"1539","2013-02-12",2.54
"1540","2013-02-13",2.54
"1541","2013-02-14",2.54
"1542","2013-02-15",2.54
"1543","2013-02-19",2.8
"1544","2013-02-20",2.7
"1545","2013-02-21",2.64
"1546","2013-02-22",3.7
"1547","2013-02-25",3.7
"1548","2013-02-26",2.92
"1549","2013-02-27",3.18
"1550","2013-02-28",3.18
"1551","2013-03-01",3.18
"1552","2013-03-04",2.74
"1553","2013-03-05",2.76
"1554","2013-03-06",2.78
"1555","2013-03-07",2.8
"1556","2013-03-08",2.8
"1557","2013-03-11",2.9
"1558","2013-03-12",2.9
"1559","2013-03-13",2.74
"1560","2013-03-14",2.74
"1561","2013-03-15",2.74
"1562","2013-03-18",2.72
"1563","2013-03-19",2.52
"1564","2013-03-20",2.36
"1565","2013-03-21",2.4
"1566","2013-03-22",2.36
"1567","2013-03-25",2.3
"1568","2013-03-26",2.3
"1569","2013-03-27",2.26
"1570","2013-03-28",2.28
"1571","2013-04-01",2.2
"1572","2013-04-02",2.2
"1573","2013-04-03",2.2
"1574","2013-04-04",2.22
"1575","2013-04-05",2.26
"1576","2013-04-08",2.1
"1577","2013-04-09",2.1
"1578","2013-04-10",2.1
"1579","2013-04-11",2.2
"1580","2013-04-12",2.24
"1581","2013-04-15",2.26
"1582","2013-04-16",2.34
"1583","2013-04-17",2.34
"1584","2013-04-18",2.34
"1585","2013-04-19",2.34
"1586","2013-04-22",2.28
"1587","2013-04-23",2.3
"1588","2013-04-24",2.2
"1589","2013-04-25",2.24
"1590","2013-04-26",2.24
"1591","2013-04-29",2.24
"1592","2013-04-30",2.24
"1593","2013-05-01",2.24
"1594","2013-05-02",2.36
"1595","2013-05-03",2.36
"1596","2013-05-06",2.24
"1597","2013-05-07",2.2
"1598","2013-05-08",2.22
"1599","2013-05-09",2.38
"1600","2013-05-10",2.12
"1601","2013-05-13",2.32
"1602","2013-05-14",2.2
"1603","2013-05-15",2.34
"1604","2013-05-16",2.36
"1605","2013-05-17",2.36
"1606","2013-05-20",2.54
"1607","2013-05-21",2.62
"1608","2013-05-22",2.76
"1609","2013-05-23",2.78
"1610","2013-05-24",2.84
"1611","2013-05-28",2.9
"1612","2013-05-29",3
"1613","2013-05-30",3
"1614","2013-05-31",2.64
"1615","2013-06-03",3.04
"1616","2013-06-04",3.02
"1617","2013-06-05",2.84
"1618","2013-06-06",2.82
"1619","2013-06-07",3
"1620","2013-06-10",3
"1621","2013-06-11",3
"1622","2013-06-12",2.9
"1623","2013-06-13",2.88
"1624","2013-06-14",2.7
"1625","2013-06-17",2.86
"1626","2013-06-18",2.86
"1627","2013-06-19",2.9
"1628","2013-06-20",2.66
"1629","2013-06-21",2.9
"1630","2013-06-24",2.7
"1631","2013-06-25",2.84
"1632","2013-06-26",2.96
"1633","2013-06-27",2.82
"1634","2013-06-28",2.94
"1635","2013-07-01",2.94
"1636","2013-07-02",2.94
"1637","2013-07-03",2.94
"1638","2013-07-05",2.94
"1639","2013-07-08",2.74
"1640","2013-07-09",2.96
"1641","2013-07-10",2.96
"1642","2013-07-11",2.84
"1643","2013-07-12",2.74
"1644","2013-07-15",2.74
"1645","2013-07-16",2.74
"1646","2013-07-17",2.74
"1647","2013-07-18",2.82
"1648","2013-07-19",2.94
"1649","2013-07-22",2.86
"1650","2013-07-23",2.86
"1651","2013-07-24",2.86
"1652","2013-07-25",2.76
"1653","2013-07-26",2.84
"1654","2013-07-29",2.78
"1655","2013-07-30",2.78
"1656","2013-07-31",2.78
"1657","2013-08-01",2.78
"1658","2013-08-02",2.78
"1659","2013-08-05",2.8
"1660","2013-08-06",2.72
"1661","2013-08-07",2.72
"1662","2013-08-08",2.64
"1663","2013-08-09",2.78
"1664","2013-08-12",2.78
"1665","2013-08-13",2.38
"1666","2013-08-14",2.58
"1667","2013-08-15",2.62
"1668","2013-08-16",2.62
"1669","2013-08-19",2.76
"1670","2013-08-20",2.84
"1671","2013-08-21",2.84
"1672","2013-08-22",2.84
"1673","2013-08-23",2.8
"1674","2013-08-26",2.82
"1675","2013-08-27",2.8
"1676","2013-08-28",2.8
"1677","2013-08-29",2.8
"1678","2013-08-30",2.8
"1679","2013-09-03",2.54
"1680","2013-09-04",2.54
"1681","2013-09-05",2.74
"1682","2013-09-06",2.74
"1683","2013-09-09",2.8
"1684","2013-09-10",2.82
"1685","2013-09-11",2.82
"1686","2013-09-12",2.82
"1687","2013-09-13",2.56
"1688","2013-09-16",2.76
"1689","2013-09-17",2.84
"1690","2013-09-18",2.88
"1691","2013-09-19",2.94
"1692","2013-09-20",3.2
"1693","2013-09-23",3.2
"1694","2013-09-24",2.92
"1695","2013-09-25",2.84
"1696","2013-09-26",3.18
"1697","2013-09-27",2.98
"1698","2013-09-30",2.88
"1699","2013-10-01",2.8
"1700","2013-10-02",3.1
"1701","2013-10-03",3.04
"1702","2013-10-04",2.92
"1703","2013-10-07",2.82
"1704","2013-10-08",2.94
"1705","2013-10-09",2.78
"1706","2013-10-10",2.76
"1707","2013-10-11",2.78
"1708","2013-10-14",2.84
"1709","2013-10-15",2.82
"1710","2013-10-16",2.98
"1711","2013-10-17",3.1
"1712","2013-10-18",3.5
"1713","2013-10-21",3.46
"1714","2013-10-22",3.6
"1715","2013-10-23",3.8
"1716","2013-10-24",3.8
"1717","2013-10-25",4.14
"1718","2013-10-28",3.92
"1719","2013-10-29",4.2
"1720","2013-10-30",3.86
"1721","2013-10-31",3.74
"1722","2013-11-01",3.48
"1723","2013-11-04",3.88
"1724","2013-11-05",3.34
"1725","2013-11-06",3.28
"1726","2013-11-07",3.42
"1727","2013-11-08",3.32
"1728","2013-11-11",3.22
"1729","2013-11-12",3.22
"1730","2013-11-13",3.14
"1731","2013-11-14",3.16
"1732","2013-11-15",3.06
"1733","2013-11-18",3.28
"1734","2013-11-19",3.2
"1735","2013-11-20",3.2
"1736","2013-11-21",3.34
"1737","2013-11-22",3.12
"1738","2013-11-25",3.16
"1739","2013-11-26",3.16
"1740","2013-11-27",3.06
"1741","2013-11-29",3.06
"1742","2013-12-02",3.22
"1743","2013-12-03",3.08
"1744","2013-12-04",3.16
"1745","2013-12-05",3.16
"1746","2013-12-06",3.06
"1747","2013-12-09",3.08
"1748","2013-12-10",3.12
"1749","2013-12-11",3.1
"1750","2013-12-12",3.1
"1751","2013-12-13",2.9
"1752","2013-12-16",3
"1753","2013-12-17",2.98
"1754","2013-12-18",3.18
"1755","2013-12-19",2.86
"1756","2013-12-20",2.96
"1757","2013-12-23",3.06
"1758","2013-12-24",2.96
"1759","2013-12-26",2.86
"1760","2013-12-27",2.86
"1761","2013-12-30",2.9
"1762","2013-12-31",2.9
"1763","2014-01-02",2.9
"1764","2014-01-03",3
"1765","2014-01-06",3.02
"1766","2014-01-07",2.8
"1767","2014-01-08",2.78
"1768","2014-01-09",2.78
"1769","2014-01-10",2.9
"1770","2014-01-13",2.76
"1771","2014-01-14",2.78
"1772","2014-01-15",2.74
"1773","2014-01-16",2.72
"1774","2014-01-17",2.8
"1775","2014-01-21",2.74
"1776","2014-01-22",2.78
"1777","2014-01-23",2.72
"1778","2014-01-24",2.68
"1779","2014-01-27",2.74
"1780","2014-01-28",2.78
"1781","2014-01-29",2.78
"1782","2014-01-30",2.64
"1783","2014-01-31",2.9
"1784","2014-02-03",2.9
"1785","2014-02-04",2.84
"1786","2014-02-05",2.8
"1787","2014-02-06",2.8
"1788","2014-02-07",2.9
"1789","2014-02-10",2.98
"1790","2014-02-11",3
"1791","2014-02-12",3
"1792","2014-02-13",3
"1793","2014-02-14",3.02
"1794","2014-02-18",3.06
"1795","2014-02-19",3.06
"1796","2014-02-20",3.06
"1797","2014-02-21",3.1
"1798","2014-02-24",3.06
"1799","2014-02-25",2.86
"1800","2014-02-26",3
"1801","2014-02-27",3
"1802","2014-02-28",3.1
"1803","2014-03-03",3.08
"1804","2014-03-04",3.08
"1805","2014-03-05",3.08
"1806","2014-03-06",3.3
"1807","2014-03-07",3.3
"1808","2014-03-10",3.48
"1809","2014-03-11",3.3
"1810","2014-03-12",3.1
"1811","2014-03-13",3.14
"1812","2014-03-14",3.14
"1813","2014-03-17",3.1
"1814","2014-03-18",3.1
"1815","2014-03-19",3.06
"1816","2014-03-20",3.04
"1817","2014-03-21",3.1
"1818","2014-03-24",3.06
"1819","2014-03-25",3.08
"1820","2014-03-26",2.94
"1821","2014-03-27",3.06
"1822","2014-03-28",3.04
"1823","2014-03-31",3.12
"1824","2014-04-01",3.08
"1825","2014-04-02",3.02
"1826","2014-04-03",3.04
"1827","2014-04-04",2.98
"1828","2014-04-07",2.98
"1829","2014-04-08",2.94
"1830","2014-04-09",3.06
"1831","2014-04-10",3
"1832","2014-04-11",3
"1833","2014-04-14",3
"1834","2014-04-15",3
"1835","2014-04-16",2.98
"1836","2014-04-17",3
"1837","2014-04-21",3
"1838","2014-04-22",3.34
"1839","2014-04-23",3.34
"1840","2014-04-24",3.34
"1841","2014-04-25",3.34
"1842","2014-04-28",2.98
"1843","2014-04-29",3
"1844","2014-04-30",2.98
"1845","2014-05-01",2.98
"1846","2014-05-02",2.98
"1847","2014-05-05",2.98
"1848","2014-05-06",2.96
"1849","2014-05-07",3
"1850","2014-05-08",2.8
"1851","2014-05-09",2.94
"1852","2014-05-12",3.08
"1853","2014-05-13",3.08
"1854","2014-05-14",3
"1855","2014-05-15",3
"1856","2014-05-16",3
"1857","2014-05-19",2.84
"1858","2014-05-20",2.84
"1859","2014-05-21",2.84
"1860","2014-05-22",2.78
"1861","2014-05-23",2.9
"1862","2014-05-27",2.78
"1863","2014-05-28",2.78
"1864","2014-05-29",2.78
"1865","2014-05-30",2.8
"1866","2014-06-02",2.82
"1867","2014-06-03",2.68
"1868","2014-06-04",2.68
"1869","2014-06-05",2.6
"1870","2014-06-06",2.64
"1871","2014-06-09",2.74
"1872","2014-06-10",2.94
"1873","2014-06-11",2.8
"1874","2014-06-12",2.96
"1875","2014-06-13",2.96
"1876","2014-06-16",2.9
"1877","2014-06-17",2.92
"1878","2014-06-18",3
"1879","2014-06-19",3
"1880","2014-06-20",2.88
"1881","2014-06-23",2.8
"1882","2014-06-24",2.8
"1883","2014-06-25",2.82
"1884","2014-06-26",2.82
"1885","2014-06-27",2.82
"1886","2014-06-30",2.78
"1887","2014-07-01",2.74
"1888","2014-07-02",2.74
"1889","2014-07-03",2.88
"1890","2014-07-07",2.76
"1891","2014-07-08",2.76
"1892","2014-07-09",2.76
"1893","2014-07-10",2.72
"1894","2014-07-11",2.72
"1895","2014-07-14",2.96
"1896","2014-07-15",3
"1897","2014-07-16",2.88
"1898","2014-07-17",2.9
"1899","2014-07-18",2.9
"1900","2014-07-21",2.88
"1901","2014-07-22",2.88
"1902","2014-07-23",2.96
"1903","2014-07-24",2.94
"1904","2014-07-25",2.88
"1905","2014-07-28",2.88
"1906","2014-07-29",2.92
"1907","2014-07-30",2.98
"1908","2014-07-31",2.9
"1909","2014-08-01",3
"1910","2014-08-04",2.94
"1911","2014-08-05",2.88
"1912","2014-08-06",3
"1913","2014-08-07",2.96
"1914","2014-08-08",2.8
"1915","2014-08-11",2.7
"1916","2014-08-12",2.64
"1917","2014-08-13",2.86
"1918","2014-08-14",2.72
"1919","2014-08-15",2.68
"1920","2014-08-18",2.64
"1921","2014-08-19",2.74
"1922","2014-08-20",2.76
"1923","2014-08-21",2.68
"1924","2014-08-22",2.92
"1925","2014-08-25",2.88
"1926","2014-08-26",2.88
"1927","2014-08-27",2.94
"1928","2014-08-28",2.96
"1929","2014-08-29",2.94
"1930","2014-09-02",2.98
"1931","2014-09-03",2.98
"1932","2014-09-04",4.22
"1933","2014-09-05",5.04
"1934","2014-09-08",11.94
"1935","2014-09-09",8.2
"1936","2014-09-10",7.04
"1937","2014-09-11",7.3
"1938","2014-09-12",7.12
"1939","2014-09-15",5.84
"1940","2014-09-16",5.38
"1941","2014-09-17",5.72
"1942","2014-09-18",5.12
"1943","2014-09-19",4.9
"1944","2014-09-22",5.24
"1945","2014-09-23",5.02
"1946","2014-09-24",4.98
