"","date","ELTK"
"115","2007-06-18",21.549999
"116","2007-06-19",21.200001
"117","2007-06-20",21.15
"118","2007-06-21",21.5
"119","2007-06-22",21.75
"120","2007-06-25",21.799999
"121","2007-06-26",21.35
"122","2007-06-27",21.6
"123","2007-06-28",21.5
"124","2007-06-29",21.700001
"125","2007-07-02",21.4
"126","2007-07-03",20.950001
"127","2007-07-05",18.15
"128","2007-07-06",17.1
"129","2007-07-09",17
"130","2007-07-10",17.299999
"131","2007-07-11",17.799999
"132","2007-07-12",17.5
"133","2007-07-13",15.75
"134","2007-07-16",15.2
"135","2007-07-17",15.65
"136","2007-07-18",15.2
"137","2007-07-19",15.5
"138","2007-07-20",15.1
"139","2007-07-23",15.45
"140","2007-07-24",15.45
"141","2007-07-25",15.4
"142","2007-07-26",15
"143","2007-07-27",14.9
"144","2007-07-30",14.5
"145","2007-07-31",13.75
"146","2007-08-01",13.55
"147","2007-08-02",13.7
"148","2007-08-03",13.05
"149","2007-08-06",12.5
"150","2007-08-07",12.65
"151","2007-08-08",13.05
"152","2007-08-09",14.55
"153","2007-08-10",14.15
"154","2007-08-13",13.4
"155","2007-08-14",13.3
"156","2007-08-15",12.3
"157","2007-08-16",12.35
"158","2007-08-17",12.45
"159","2007-08-20",13.45
"160","2007-08-21",13.3
"161","2007-08-22",13.45
"162","2007-08-23",13.5
"163","2007-08-24",13.65
"164","2007-08-27",13.4
"165","2007-08-28",13.3
"166","2007-08-29",12.85
"167","2007-08-30",13
"168","2007-08-31",13.3
"169","2007-09-04",13.6
"170","2007-09-05",14.1
"171","2007-09-06",13.95
"172","2007-09-07",14.25
"173","2007-09-10",14.25
"174","2007-09-11",14.25
"175","2007-09-12",15.25
"176","2007-09-13",15.6
"177","2007-09-14",15.65
"178","2007-09-17",15.45
"179","2007-09-18",16.15
"180","2007-09-19",16.700001
"181","2007-09-20",16.75
"182","2007-09-21",16.6
"183","2007-09-24",16.25
"184","2007-09-25",16.450001
"185","2007-09-26",16.200001
"186","2007-09-27",16
"187","2007-09-28",15.95
"188","2007-10-01",15.85
"189","2007-10-02",16.15
"190","2007-10-03",16
"191","2007-10-04",16.15
"192","2007-10-05",15.85
"193","2007-10-08",15.6
"194","2007-10-09",16.049999
"195","2007-10-10",15.85
"196","2007-10-11",15.55
"197","2007-10-12",15.75
"198","2007-10-15",16.25
"199","2007-10-16",16.549999
"200","2007-10-17",18.549999
"201","2007-10-18",17.5
"202","2007-10-19",18
"203","2007-10-22",17.85
"204","2007-10-23",17.85
"205","2007-10-24",18
"206","2007-10-25",17.950001
"207","2007-10-26",17.950001
"208","2007-10-29",17.65
"209","2007-10-30",17.65
"210","2007-10-31",17.75
"211","2007-11-01",17.299999
"212","2007-11-02",17.200001
"213","2007-11-05",16.15
"214","2007-11-06",16.5
"215","2007-11-07",16.549999
"216","2007-11-08",16.299999
"217","2007-11-09",15.85
"218","2007-11-12",14.55
"219","2007-11-13",15.35
"220","2007-11-14",15.6
"221","2007-11-15",15
"222","2007-11-16",14.9
"223","2007-11-19",14.75
"224","2007-11-20",14.5
"225","2007-11-21",15.25
"226","2007-11-23",15.35
"227","2007-11-26",14.7
"228","2007-11-27",15
"229","2007-11-28",15
"230","2007-11-29",15
"231","2007-11-30",14.8
"232","2007-12-03",14.75
"233","2007-12-04",15.1
"234","2007-12-05",15.3
"235","2007-12-06",15.5
"236","2007-12-07",15.25
"237","2007-12-10",15.5
"238","2007-12-11",15.5
"239","2007-12-12",15.3
"240","2007-12-13",14.55
"241","2007-12-14",15.25
"242","2007-12-17",15.25
"243","2007-12-18",14.9
"244","2007-12-19",14.6
"245","2007-12-20",14
"246","2007-12-21",14.15
"247","2007-12-24",14
"248","2007-12-26",13.4
"249","2007-12-27",12.6
"250","2007-12-28",12.8
"251","2007-12-31",12.8
"252","2008-01-02",15.2
"253","2008-01-03",14.55
"254","2008-01-04",14.8
"255","2008-01-07",14.5
"256","2008-01-08",13
"257","2008-01-09",12.85
"258","2008-01-10",12.95
"259","2008-01-11",12.65
"260","2008-01-14",13
"261","2008-01-15",13
"262","2008-01-16",12.95
"263","2008-01-17",12.9
"264","2008-01-18",12.5
"265","2008-01-22",12.7
"266","2008-01-23",12.45
"267","2008-01-24",12.45
"268","2008-01-25",12.65
"269","2008-01-28",11.9
"270","2008-01-29",12.05
"271","2008-01-30",14.35
"272","2008-01-31",13.8
"273","2008-02-01",13.6
"274","2008-02-04",13.55
"275","2008-02-05",13.75
"276","2008-02-06",13.9
"277","2008-02-07",13.95
"278","2008-02-08",13.95
"279","2008-02-11",14.45
"280","2008-02-12",13.85
"281","2008-02-13",13.7
"282","2008-02-14",13.5
"283","2008-02-15",13.5
"284","2008-02-19",13.5
"285","2008-02-20",13.7
"286","2008-02-21",13.55
"287","2008-02-22",13.55
"288","2008-02-25",13.65
"289","2008-02-26",13.75
"290","2008-02-27",13.75
"291","2008-02-28",13
"292","2008-02-29",13.1
"293","2008-03-03",13.7
"294","2008-03-04",13.6
"295","2008-03-05",13.55
"296","2008-03-06",14
"297","2008-03-07",14
"298","2008-03-10",13.75
"299","2008-03-11",13.75
"300","2008-03-12",13.7
"301","2008-03-13",13.5
"302","2008-03-14",13.45
"303","2008-03-17",12.5
"304","2008-03-18",12.45
"305","2008-03-19",12.25
"306","2008-03-20",12.25
"307","2008-03-24",12
"308","2008-03-25",12.35
"309","2008-03-26",11.45
"310","2008-03-27",11.55
"311","2008-03-28",11.5
"312","2008-03-31",11
"313","2008-04-01",11.15
"314","2008-04-02",11.15
"315","2008-04-03",11.5
"316","2008-04-04",11.45
"317","2008-04-07",11.45
"318","2008-04-08",11.25
"319","2008-04-09",11.6
"320","2008-04-10",11.65
"321","2008-04-11",11.45
"322","2008-04-14",10.9
"323","2008-04-15",11.45
"324","2008-04-16",11.4
"325","2008-04-17",10.95
"326","2008-04-18",11.4
"327","2008-04-21",11.05
"328","2008-04-22",10.95
"329","2008-04-23",11.25
"330","2008-04-24",11.15
"331","2008-04-25",11.15
"332","2008-04-28",11.1
"333","2008-04-29",11
"334","2008-04-30",10.9
"335","2008-05-01",11.15
"336","2008-05-02",11.25
"337","2008-05-05",11.25
"338","2008-05-06",10.95
"339","2008-05-07",11
"340","2008-05-08",10.9
"341","2008-05-09",10.9
"342","2008-05-12",10.7
"343","2008-05-13",10.1
"344","2008-05-14",10.45
"345","2008-05-15",10.5
"346","2008-05-16",10.55
"347","2008-05-19",10.35
"348","2008-05-20",10.65
"349","2008-05-21",10.45
"350","2008-05-22",10.25
"351","2008-05-23",10.25
"352","2008-05-27",9.5
"353","2008-05-28",9.35
"354","2008-05-29",8.85
"355","2008-05-30",8.3
"356","2008-06-02",8.35
"357","2008-06-03",8.35
"358","2008-06-04",8.3
"359","2008-06-05",8.4
"360","2008-06-06",7.05
"361","2008-06-09",6.95
"362","2008-06-10",6.9
"363","2008-06-11",6.6
"364","2008-06-12",6.8
"365","2008-06-13",6.85
"366","2008-06-16",6.85
"367","2008-06-17",6.65
"368","2008-06-18",6.8
"369","2008-06-19",6.8
"370","2008-06-20",6.8
"371","2008-06-23",6.8
"372","2008-06-24",6.8
"373","2008-06-25",6.8
"374","2008-06-26",6.1
"375","2008-06-27",6.85
"376","2008-06-30",6.2
"377","2008-07-01",6.25
"378","2008-07-02",6
"379","2008-07-03",5.95
"380","2008-07-07",5.8
"381","2008-07-08",6
"382","2008-07-09",5.9
"383","2008-07-10",5.55
"384","2008-07-11",5.45
"385","2008-07-14",5.3
"386","2008-07-15",4.95
"387","2008-07-16",5.4
"388","2008-07-17",5.5
"389","2008-07-18",5.35
"390","2008-07-21",5.35
"391","2008-07-22",5.4
"392","2008-07-23",5.25
"393","2008-07-24",5.05
"394","2008-07-25",5.4
"395","2008-07-28",4.55
"396","2008-07-29",4.85
"397","2008-07-30",4.5
"398","2008-07-31",5.2
"399","2008-08-01",5.8
"400","2008-08-04",6.45
"401","2008-08-05",7
"402","2008-08-06",6.95
"403","2008-08-07",7.05
"404","2008-08-08",6.95
"405","2008-08-11",7.25
"406","2008-08-12",7
"407","2008-08-13",7.15
"408","2008-08-14",7.15
"409","2008-08-15",7.15
"410","2008-08-18",7.15
"411","2008-08-19",6.75
"412","2008-08-20",6.95
"413","2008-08-21",7.05
"414","2008-08-22",7.05
"415","2008-08-25",7.05
"416","2008-08-26",7.05
"417","2008-08-27",6.9
"418","2008-08-28",6.65
"419","2008-08-29",6.45
"420","2008-09-02",6.85
"421","2008-09-03",6.7
"422","2008-09-04",6.6
"423","2008-09-05",6.6
"424","2008-09-08",6.65
"425","2008-09-09",6.2
"426","2008-09-10",6.2
"427","2008-09-11",5.45
"428","2008-09-12",5.45
"429","2008-09-15",5.45
"430","2008-09-16",5.9
"431","2008-09-17",5.95
"432","2008-09-18",5.9
"433","2008-09-19",6
"434","2008-09-22",5.95
"435","2008-09-23",6.15
"436","2008-09-24",6.15
"437","2008-09-25",6.15
"438","2008-09-26",6.15
"439","2008-09-29",6.1
"440","2008-09-30",6.15
"441","2008-10-01",6.15
"442","2008-10-02",5.85
"443","2008-10-03",6.2
"444","2008-10-06",6.4
"445","2008-10-07",5.9
"446","2008-10-08",5.1
"447","2008-10-09",4.55
"448","2008-10-10",4.85
"449","2008-10-13",5.5
"450","2008-10-14",5.6
"451","2008-10-15",5.65
"452","2008-10-16",5.3
"453","2008-10-17",5.4
"454","2008-10-20",5.25
"455","2008-10-21",5.25
"456","2008-10-22",4.95
"457","2008-10-23",4.75
"458","2008-10-24",5.2
"459","2008-10-27",5.2
"460","2008-10-28",4.75
"461","2008-10-29",4.95
"462","2008-10-30",4.95
"463","2008-10-31",4.95
"464","2008-11-03",4.95
"465","2008-11-04",4.95
"466","2008-11-05",4.95
"467","2008-11-06",4.6
"468","2008-11-07",4.6
"469","2008-11-10",4.65
"470","2008-11-11",4.45
"471","2008-11-12",4.15
"472","2008-11-13",4.5
"473","2008-11-14",4.3
"474","2008-11-17",3.75
"475","2008-11-18",3.75
"476","2008-11-19",3.9
"477","2008-11-20",3.5
"478","2008-11-21",3.4
"479","2008-11-24",3.7
"480","2008-11-25",4
"481","2008-11-26",3.95
"482","2008-11-28",4.15
"483","2008-12-01",4.05
"484","2008-12-02",4.05
"485","2008-12-03",4
"486","2008-12-04",4.1
"487","2008-12-05",4.1
"488","2008-12-08",3.9
"489","2008-12-09",3.9
"490","2008-12-10",3.75
"491","2008-12-11",3.55
"492","2008-12-12",3.9
"493","2008-12-15",4.3
"494","2008-12-16",4.15
"495","2008-12-17",3.55
"496","2008-12-18",4.1
"497","2008-12-19",4.1
"498","2008-12-22",3.75
"499","2008-12-23",2.85
"500","2008-12-24",3.45
"501","2008-12-26",3.5
"502","2008-12-29",3.5
"503","2008-12-30",3.6
"504","2008-12-31",3.6
"505","2009-01-02",4.15
"506","2009-01-05",4.1
"507","2009-01-06",4
"508","2009-01-07",3.9
"509","2009-01-08",4.3
"510","2009-01-09",4.45
"511","2009-01-12",5.1
"512","2009-01-13",5.1
"513","2009-01-14",5.4
"514","2009-01-15",5.5
"515","2009-01-16",5.5
"516","2009-01-20",4.75
"517","2009-01-21",5.45
"518","2009-01-22",4.75
"519","2009-01-23",5.3
"520","2009-01-26",5.1
"521","2009-01-27",5.1
"522","2009-01-28",5
"523","2009-01-29",5.1
"524","2009-01-30",5.1
"525","2009-02-02",5.1
"526","2009-02-03",5
"527","2009-02-04",4.95
"528","2009-02-05",4.95
"529","2009-02-06",5
"530","2009-02-09",5
"531","2009-02-10",5
"532","2009-02-11",5
"533","2009-02-12",5
"534","2009-02-13",5
"535","2009-02-17",5
"536","2009-02-18",5
"537","2009-02-19",5
"538","2009-02-20",5
"539","2009-02-23",5
"540","2009-02-24",5
"541","2009-02-25",4.75
"542","2009-02-26",4.75
"543","2009-02-27",4.95
"544","2009-03-02",4.95
"545","2009-03-03",4.9
"546","2009-03-04",4.75
"547","2009-03-05",4.8
"548","2009-03-06",4.95
"549","2009-03-09",4.85
"550","2009-03-10",4.85
"551","2009-03-11",4.9
"552","2009-03-12",4.85
"553","2009-03-13",4.95
"554","2009-03-16",4.9
"555","2009-03-17",4.9
"556","2009-03-18",4.85
"557","2009-03-19",4.75
"558","2009-03-20",4.5
"559","2009-03-23",4.7
"560","2009-03-24",4.7
"561","2009-03-25",4.7
"562","2009-03-26",4.5
"563","2009-03-27",4.3
"564","2009-03-30",4.55
"565","2009-03-31",4.65
"566","2009-04-01",4.75
"567","2009-04-02",4.65
"568","2009-04-03",4.6
"569","2009-04-06",4.5
"570","2009-04-07",4.3
"571","2009-04-08",4.45
"572","2009-04-09",4.5
"573","2009-04-13",4.45
"574","2009-04-14",4.25
"575","2009-04-15",4.4
"576","2009-04-16",4.45
"577","2009-04-17",4.3
"578","2009-04-20",4.25
"579","2009-04-21",4.4
"580","2009-04-22",4.4
"581","2009-04-23",4.4
"582","2009-04-24",4.5
"583","2009-04-27",4.5
"584","2009-04-28",4.9
"585","2009-04-29",5.45
"586","2009-04-30",5.1
"587","2009-05-01",5.1
"588","2009-05-04",5.8
"589","2009-05-05",5.8
"590","2009-05-06",5.75
"591","2009-05-07",5.7
"592","2009-05-08",5.75
"593","2009-05-11",5.75
"594","2009-05-12",6.25
"595","2009-05-13",6.25
"596","2009-05-14",6.15
"597","2009-05-15",6.15
"598","2009-05-18",5.1
"599","2009-05-19",5.8
"600","2009-05-20",6.1
"601","2009-05-21",6.1
"602","2009-05-22",6
"603","2009-05-26",5.8
"604","2009-05-27",6.85
"605","2009-05-28",6.55
"606","2009-05-29",6.7
"607","2009-06-01",6.95
"608","2009-06-02",7.15
"609","2009-06-03",7.35
"610","2009-06-04",7.1
"611","2009-06-05",7.2
"612","2009-06-08",7
"613","2009-06-09",6.95
"614","2009-06-10",6.6
"615","2009-06-11",6.7
"616","2009-06-12",6.7
"617","2009-06-15",6.9
"618","2009-06-16",7.4
"619","2009-06-17",7.4
"620","2009-06-18",7.4
"621","2009-06-19",7.4
"622","2009-06-22",6.9
"623","2009-06-23",6.9
"624","2009-06-24",6.9
"625","2009-06-25",6.1
"626","2009-06-26",6.45
"627","2009-06-29",6.3
"628","2009-06-30",6.65
"629","2009-07-01",6.75
"630","2009-07-02",6.7
"631","2009-07-06",6.8
"632","2009-07-07",6.85
"633","2009-07-08",6.85
"634","2009-07-09",6.85
"635","2009-07-10",6.25
"636","2009-07-13",6.5
"637","2009-07-14",6
"638","2009-07-15",5.75
"639","2009-07-16",5.55
"640","2009-07-17",5.85
"641","2009-07-20",5.75
"642","2009-07-21",5.9
"643","2009-07-22",5.9
"644","2009-07-23",6.2
"645","2009-07-24",6.25
"646","2009-07-27",6.1
"647","2009-07-28",6.1
"648","2009-07-29",5.4
"649","2009-07-30",5.35
"650","2009-07-31",5.65
"651","2009-08-03",5.65
"652","2009-08-04",5.7
"653","2009-08-05",5.95
"654","2009-08-06",5.95
"655","2009-08-07",7.8
"656","2009-08-10",7.3
"657","2009-08-11",6.95
"658","2009-08-12",6.9
"659","2009-08-13",7.2
"660","2009-08-14",7.25
"661","2009-08-17",6.9
"662","2009-08-18",5.75
"663","2009-08-19",5.75
"664","2009-08-20",5.75
"665","2009-08-21",5.85
"666","2009-08-24",5.75
"667","2009-08-25",7.35
"668","2009-08-26",6.45
"669","2009-08-27",6.25
"670","2009-08-28",7
"671","2009-08-31",6.7
"672","2009-09-01",6.7
"673","2009-09-02",6.35
"674","2009-09-03",6.45
"675","2009-09-04",6.85
"676","2009-09-08",6.55
"677","2009-09-09",6.55
"678","2009-09-10",6.55
"679","2009-09-11",6.5
"680","2009-09-14",6.4
"681","2009-09-15",6.4
"682","2009-09-16",6.15
"683","2009-09-17",6.05
"684","2009-09-18",6.2
"685","2009-09-21",5.85
"686","2009-09-22",5.85
"687","2009-09-23",6.2
"688","2009-09-24",6.2
"689","2009-09-25",6.2
"690","2009-09-28",6.35
"691","2009-09-29",6.2
"692","2009-09-30",6.25
"693","2009-10-01",6.25
"694","2009-10-02",5.85
"695","2009-10-05",6.25
"696","2009-10-06",5.95
"697","2009-10-07",5.75
"698","2009-10-08",5.95
"699","2009-10-09",6.25
"700","2009-10-12",6.4
"701","2009-10-13",6.3
"702","2009-10-14",5.85
"703","2009-10-15",6.1
"704","2009-10-16",6.1
"705","2009-10-19",6.1
"706","2009-10-20",6.15
"707","2009-10-21",6.15
"708","2009-10-22",6.15
"709","2009-10-23",6.15
"710","2009-10-26",6
"711","2009-10-27",6
"712","2009-10-28",5.75
"713","2009-10-29",6.05
"714","2009-10-30",6
"715","2009-11-02",5.8
"716","2009-11-03",5.8
"717","2009-11-04",5.9
"718","2009-11-05",6
"719","2009-11-06",6
"720","2009-11-09",5.9
"721","2009-11-10",5.45
"722","2009-11-11",5.6
"723","2009-11-12",5.7
"724","2009-11-13",5.75
"725","2009-11-16",5.75
"726","2009-11-17",5.7
"727","2009-11-18",5.75
"728","2009-11-19",5.75
"729","2009-11-20",5.75
"730","2009-11-23",5.7
"731","2009-11-24",5.65
"732","2009-11-25",5.6
"733","2009-11-27",5.5
"734","2009-11-30",5.25
"735","2009-12-01",5.1
"736","2009-12-02",5.45
"737","2009-12-03",5.45
"738","2009-12-04",5.45
"739","2009-12-07",5.1
"740","2009-12-08",5.25
"741","2009-12-09",5.4
"742","2009-12-10",5.45
"743","2009-12-11",5.45
"744","2009-12-14",5.4
"745","2009-12-15",5.45
"746","2009-12-16",5.05
"747","2009-12-17",5
"748","2009-12-18",5.45
"749","2009-12-21",5.25
"750","2009-12-22",5.3
"751","2009-12-23",4.95
"752","2009-12-24",4.85
"753","2009-12-28",5.45
"754","2009-12-29",5.75
"755","2009-12-30",5.75
"756","2009-12-31",5.65
"757","2010-01-04",5.7
"758","2010-01-05",5.75
"759","2010-01-06",5.7
"760","2010-01-07",5.75
"761","2010-01-08",5.75
"762","2010-01-11",5.7
"763","2010-01-12",5.75
"764","2010-01-13",5.65
"765","2010-01-14",5.75
"766","2010-01-15",5.8
"767","2010-01-19",6.1
"768","2010-01-20",6.1
"769","2010-01-21",6.25
"770","2010-01-22",6.25
"771","2010-01-25",5.75
"772","2010-01-26",5.6
"773","2010-01-27",5.8
"774","2010-01-28",5.6
"775","2010-01-29",5.6
"776","2010-02-01",5.8
"777","2010-02-02",5.75
"778","2010-02-03",5.9
"779","2010-02-04",5.85
"780","2010-02-05",5.9
"781","2010-02-08",5.85
"782","2010-02-09",5.75
"783","2010-02-10",5.75
"784","2010-02-11",5.75
"785","2010-02-12",5.75
"786","2010-02-16",5.75
"787","2010-02-17",5.6
"788","2010-02-18",5.6
"789","2010-02-19",5.6
"790","2010-02-22",5.5
"791","2010-02-23",5.6
"792","2010-02-24",5.85
"793","2010-02-25",6
"794","2010-02-26",5.85
"795","2010-03-01",5.8
"796","2010-03-02",5.8
"797","2010-03-03",5.95
"798","2010-03-04",6
"799","2010-03-05",6.05
"800","2010-03-08",6.2
"801","2010-03-09",6.25
"802","2010-03-10",6.25
"803","2010-03-11",7.05
"804","2010-03-12",7.05
"805","2010-03-15",6.75
"806","2010-03-16",6.7
"807","2010-03-17",6.7
"808","2010-03-18",6.5
"809","2010-03-19",6.65
"810","2010-03-22",7.15
"811","2010-03-23",6.9
"812","2010-03-24",6.9
"813","2010-03-25",6.6
"814","2010-03-26",6.85
"815","2010-03-29",6.8
"816","2010-03-30",6.65
"817","2010-03-31",6.25
"818","2010-04-01",6.8
"819","2010-04-05",6.8
"820","2010-04-06",6.85
"821","2010-04-07",6.65
"822","2010-04-08",6.65
"823","2010-04-09",6.5
"824","2010-04-12",6.5
"825","2010-04-13",6.55
"826","2010-04-14",6.5
"827","2010-04-15",6.5
"828","2010-04-16",6.6
"829","2010-04-19",6.45
"830","2010-04-20",6.6
"831","2010-04-21",6.6
"832","2010-04-22",6.7
"833","2010-04-23",6.75
"834","2010-04-26",6.75
"835","2010-04-27",6.6
"836","2010-04-28",6.55
"837","2010-04-29",6.65
"838","2010-04-30",6.65
"839","2010-05-03",8.2
"840","2010-05-04",7.85
"841","2010-05-05",7.75
"842","2010-05-06",8.15
"843","2010-05-07",7.95
"844","2010-05-10",8.3
"845","2010-05-11",8.3
"846","2010-05-12",8.65
"847","2010-05-13",8.95
"848","2010-05-14",8.5
"849","2010-05-17",7.95
"850","2010-05-18",7.65
"851","2010-05-19",7.6
"852","2010-05-20",7.35
"853","2010-05-21",7.55
"854","2010-05-24",7.8
"855","2010-05-25",7.35
"856","2010-05-26",8.25
"857","2010-05-27",7.65
"858","2010-05-28",7.85
"859","2010-06-01",7.15
"860","2010-06-02",7.25
"861","2010-06-03",7.4
"862","2010-06-04",7.55
"863","2010-06-07",7.6
"864","2010-06-08",7.6
"865","2010-06-09",7.65
"866","2010-06-10",7.7
"867","2010-06-11",7.7
"868","2010-06-14",7.15
"869","2010-06-15",7.15
"870","2010-06-16",6.55
"871","2010-06-17",6.85
"872","2010-06-18",6.5
"873","2010-06-21",6.7
"874","2010-06-22",7
"875","2010-06-23",6.75
"876","2010-06-24",6.9
"877","2010-06-25",6.8
"878","2010-06-28",6.75
"879","2010-06-29",6.5
"880","2010-06-30",5.75
"881","2010-07-01",5.9
"882","2010-07-02",5.9
"883","2010-07-06",5.8
"884","2010-07-07",5.85
"885","2010-07-08",5.8
"886","2010-07-09",5.8
"887","2010-07-12",5.75
"888","2010-07-13",5.85
"889","2010-07-14",5.85
"890","2010-07-15",5.85
"891","2010-07-16",5.85
"892","2010-07-19",5.8
"893","2010-07-20",5.9
"894","2010-07-21",5.6
"895","2010-07-22",5.55
"896","2010-07-23",5.45
"897","2010-07-26",5.6
"898","2010-07-27",5.6
"899","2010-07-28",6.2
"900","2010-07-29",5.95
"901","2010-07-30",5.95
"902","2010-08-02",6.15
"903","2010-08-03",6.15
"904","2010-08-04",6.15
"905","2010-08-05",6.1
"906","2010-08-06",6.05
"907","2010-08-09",6.05
"908","2010-08-10",6.05
"909","2010-08-11",5.8
"910","2010-08-12",5.8
"911","2010-08-13",5.8
"912","2010-08-16",5.7
"913","2010-08-17",5.7
"914","2010-08-18",5.65
"915","2010-08-19",5.35
"916","2010-08-20",5.65
"917","2010-08-23",5.65
"918","2010-08-24",5.6
"919","2010-08-25",4.9
"920","2010-08-26",4.75
"921","2010-08-27",5.15
"922","2010-08-30",5.05
"923","2010-08-31",4.4
"924","2010-09-01",4.8
"925","2010-09-02",4.75
"926","2010-09-03",4.65
"927","2010-09-07",4.65
"928","2010-09-08",4.35
"929","2010-09-09",4.5
"930","2010-09-10",4.5
"931","2010-09-13",4.25
"932","2010-09-14",4.45
"933","2010-09-15",4.75
"934","2010-09-16",4.75
"935","2010-09-17",4.55
"936","2010-09-20",4.9
"937","2010-09-21",5.05
"938","2010-09-22",5.25
"939","2010-09-23",5.25
"940","2010-09-24",5.3
"941","2010-09-27",5.5
"942","2010-09-28",5.6
"943","2010-09-29",5.6
"944","2010-09-30",5.45
"945","2010-10-01",5.65
"946","2010-10-04",5.7
"947","2010-10-05",5.4
"948","2010-10-06",5.45
"949","2010-10-07",5.35
"950","2010-10-08",5.35
"951","2010-10-11",5.35
"952","2010-10-12",5.2
"953","2010-10-13",5.2
"954","2010-10-14",5.2
"955","2010-10-15",5.2
"956","2010-10-18",5.2
"957","2010-10-19",4.85
"958","2010-10-20",4.95
"959","2010-10-21",5
"960","2010-10-22",5.25
"961","2010-10-25",6
"962","2010-10-26",5.65
"963","2010-10-27",5.7
"964","2010-10-28",7.35
"965","2010-10-29",6.9
"966","2010-11-01",6.1
"967","2010-11-02",5.9
"968","2010-11-03",6.3
"969","2010-11-04",6.6
"970","2010-11-05",6.45
"971","2010-11-08",6.05
"972","2010-11-09",5.65
"973","2010-11-10",5.95
"974","2010-11-11",6
"975","2010-11-12",5.95
"976","2010-11-15",6.2
"977","2010-11-16",6.35
"978","2010-11-17",6.5
"979","2010-11-18",6.45
"980","2010-11-19",7.3
"981","2010-11-22",6
"982","2010-11-23",5.7
"983","2010-11-24",6
"984","2010-11-26",5.75
"985","2010-11-29",5.6
"986","2010-11-30",6.25
"987","2010-12-01",6.45
"988","2010-12-02",6.5
"989","2010-12-03",7.05
"990","2010-12-06",6.7
"991","2010-12-07",6.7
"992","2010-12-08",6.6
"993","2010-12-09",6.4
"994","2010-12-10",6.35
"995","2010-12-13",6.1
"996","2010-12-14",6.05
"997","2010-12-15",6.15
"998","2010-12-16",6
"999","2010-12-17",6.3
"1000","2010-12-20",6.65
"1001","2010-12-21",6.8
"1002","2010-12-22",7.2
"1003","2010-12-23",7.25
"1004","2010-12-27",7.6
