"","date","CCLP"
"405","2013-01-24",18.9
"406","2013-01-25",20.129999
"407","2013-01-28",20.120001
"408","2013-01-29",19.799999
"409","2013-01-30",19.32
"410","2013-01-31",19.469999
"411","2013-02-01",19.5
"412","2013-02-04",19.51
"413","2013-02-05",19.9
"414","2013-02-06",19.959999
"415","2013-02-07",20.1
"416","2013-02-08",20.17
"417","2013-02-11",19.450001
"418","2013-02-12",19.440001
"419","2013-02-13",19.32
"420","2013-02-14",19.57
"421","2013-02-15",19.75
"422","2013-02-19",19.01
"423","2013-02-20",19.219999
"424","2013-02-21",18.700001
"425","2013-02-22",19.15
"426","2013-02-25",19.01
"427","2013-02-26",19.290001
"428","2013-02-27",19.299999
"429","2013-02-28",18.889999
"430","2013-03-01",19.629999
"431","2013-03-04",19.58
"432","2013-03-05",19.6
"433","2013-03-06",19.799999
"434","2013-03-07",20.33
"435","2013-03-08",20.26
"436","2013-03-11",20.35
"437","2013-03-12",20.049999
"438","2013-03-13",20.040001
"439","2013-03-14",19.48
"440","2013-03-15",19.24
"441","2013-03-18",19.85
"442","2013-03-19",19.51
"443","2013-03-20",19.540001
"444","2013-03-21",19.26
"445","2013-03-22",19.5
"446","2013-03-25",19.360001
"447","2013-03-26",19.73
"448","2013-03-27",19.51
"449","2013-03-28",19.9
"450","2013-04-01",20.440001
"451","2013-04-02",21.35
"452","2013-04-03",20.85
"453","2013-04-04",21.219999
"454","2013-04-05",21.02
"455","2013-04-08",22.299999
"456","2013-04-09",22.129999
"457","2013-04-10",22
"458","2013-04-11",21.860001
"459","2013-04-12",23.02
"460","2013-04-15",22.860001
"461","2013-04-16",22.799999
"462","2013-04-17",22.49
"463","2013-04-18",22.700001
"464","2013-04-19",22.790001
"465","2013-04-22",23.200001
"466","2013-04-23",23.32
"467","2013-04-24",23.4
"468","2013-04-25",23.99
"469","2013-04-26",23.860001
"470","2013-04-29",23.58
"471","2013-04-30",23.98
"472","2013-05-01",22.690001
"473","2013-05-02",22.1
"474","2013-05-03",22.17
"475","2013-05-06",21.59
"476","2013-05-07",21.23
"477","2013-05-08",19.530001
"478","2013-05-09",20.209999
"479","2013-05-10",20.5
"480","2013-05-13",20.629999
"481","2013-05-14",20.780001
"482","2013-05-15",20.42
"483","2013-05-16",19.889999
"484","2013-05-17",19.549999
"485","2013-05-20",20.09
"486","2013-05-21",19.889999
"487","2013-05-22",20.219999
"488","2013-05-23",19.83
"489","2013-05-24",20.290001
"490","2013-05-28",20.24
"491","2013-05-29",19.35
"492","2013-05-30",19.41
"493","2013-05-31",19.52
"494","2013-06-03",19.35
"495","2013-06-04",19.83
"496","2013-06-05",19.58
"497","2013-06-06",19.700001
"498","2013-06-07",19.93
"499","2013-06-10",20.139999
"500","2013-06-11",20.17
"501","2013-06-12",19.959999
"502","2013-06-13",20.16
"503","2013-06-14",20.17
"504","2013-06-17",20.1
"505","2013-06-18",20
"506","2013-06-19",19.85
"507","2013-06-20",19.32
"508","2013-06-21",18.959999
"509","2013-06-24",18.52
"510","2013-06-25",19.02
"511","2013-06-26",19.35
"512","2013-06-27",19.059999
"513","2013-06-28",19.040001
"514","2013-07-01",18.799999
"515","2013-07-02",19.32
"516","2013-07-03",19.76
"517","2013-07-05",20.08
"518","2013-07-08",20
"519","2013-07-09",20.09
"520","2013-07-10",20.1
"521","2013-07-11",20.52
"522","2013-07-12",20.52
"523","2013-07-15",21.459999
"524","2013-07-16",21.049999
"525","2013-07-17",21.129999
"526","2013-07-18",21.6
"527","2013-07-19",21.42
"528","2013-07-22",21.32
"529","2013-07-23",21.49
"530","2013-07-24",21.6
"531","2013-07-25",21.549999
"532","2013-07-26",21.98
"533","2013-07-29",21.09
"534","2013-07-30",21.549999
"535","2013-07-31",20.950001
"536","2013-08-01",20.93
"537","2013-08-02",20.58
"538","2013-08-05",20.57
"539","2013-08-06",19.01
"540","2013-08-07",18.77
"541","2013-08-08",19.110001
"542","2013-08-09",19.030001
"543","2013-08-12",19.360001
"544","2013-08-13",19.6
"545","2013-08-14",20.07
"546","2013-08-15",19.549999
"547","2013-08-16",19.51
"548","2013-08-19",19.110001
"549","2013-08-20",19.35
"550","2013-08-21",19.32
"551","2013-08-22",19.76
"552","2013-08-23",19.35
"553","2013-08-26",19.4
"554","2013-08-27",19.52
"555","2013-08-28",19.059999
"556","2013-08-29",19
"557","2013-08-30",18.93
"558","2013-09-03",19.25
"559","2013-09-04",19.620001
"560","2013-09-05",19.34
"561","2013-09-06",19.469999
"562","2013-09-09",19.27
"563","2013-09-10",19.700001
"564","2013-09-11",20.280001
"565","2013-09-12",20.01
"566","2013-09-13",20.290001
"567","2013-09-16",20.190001
"568","2013-09-17",20.26
"569","2013-09-18",20.43
"570","2013-09-19",21.690001
"571","2013-09-20",21
"572","2013-09-23",20.799999
"573","2013-09-24",20.99
"574","2013-09-25",20.65
"575","2013-09-26",20.59
"576","2013-09-27",20.870001
"577","2013-09-30",20.93
"578","2013-10-01",20.83
"579","2013-10-02",20.92
"580","2013-10-03",20.99
"581","2013-10-04",21.23
"582","2013-10-07",21.049999
"583","2013-10-08",20.91
"584","2013-10-09",20.799999
"585","2013-10-10",20.48
"586","2013-10-11",21.16
"587","2013-10-14",20.85
"588","2013-10-15",21.139999
"589","2013-10-16",21.24
"590","2013-10-17",21.709999
"591","2013-10-18",21.780001
"592","2013-10-21",22.02
"593","2013-10-22",22.67
"594","2013-10-23",22.85
"595","2013-10-24",22.5
"596","2013-10-25",23.08
"597","2013-10-28",22.66
"598","2013-10-29",22.48
"599","2013-10-30",22.110001
"600","2013-10-31",21.73
"601","2013-11-01",21.549999
"602","2013-11-04",21.450001
"603","2013-11-05",21.799999
"604","2013-11-06",21.620001
"605","2013-11-07",21.620001
"606","2013-11-08",21.23
"607","2013-11-11",20.93
"608","2013-11-12",20.58
"609","2013-11-13",20.6
"610","2013-11-14",21.110001
"611","2013-11-15",22.110001
"612","2013-11-18",22.9
"613","2013-11-19",22.290001
"614","2013-11-20",22.129999
"615","2013-11-21",22.09
"616","2013-11-22",21.950001
"617","2013-11-25",21.32
"618","2013-11-26",20.540001
"619","2013-11-27",20.02
"620","2013-11-29",19.9
"621","2013-12-02",19.42
"622","2013-12-03",19.67
"623","2013-12-04",19.41
"624","2013-12-05",19.200001
"625","2013-12-06",19.030001
"626","2013-12-09",19.799999
"627","2013-12-10",19.950001
"628","2013-12-11",20.08
"629","2013-12-12",20.700001
"630","2013-12-13",20.52
"631","2013-12-16",21.25
"632","2013-12-17",20.75
"633","2013-12-18",20.940001
"634","2013-12-19",20.790001
"635","2013-12-20",20.66
"636","2013-12-23",21.24
"637","2013-12-24",20.709999
"638","2013-12-26",21.1
"639","2013-12-27",20.9
"640","2013-12-30",20.6
"641","2013-12-31",20.139999
"642","2014-01-02",19.65
"643","2014-01-03",19.65
"644","2014-01-06",19.83
"645","2014-01-07",20.27
"646","2014-01-08",20.34
"647","2014-01-09",21.459999
"648","2014-01-10",20.719999
"649","2014-01-13",21.139999
"650","2014-01-14",21.190001
"651","2014-01-15",21.07
"652","2014-01-16",21.309999
"653","2014-01-17",21.5
"654","2014-01-21",22.18
"655","2014-01-22",22.41
"656","2014-01-23",22.67
"657","2014-01-24",22.620001
"658","2014-01-27",23.209999
"659","2014-01-28",23
"660","2014-01-29",22.76
"661","2014-01-30",22.790001
"662","2014-01-31",22.73
"663","2014-02-03",22.120001
"664","2014-02-04",21.450001
"665","2014-02-05",21.450001
"666","2014-02-06",20.65
"667","2014-02-07",21.35
"668","2014-02-10",20.870001
"669","2014-02-11",21.440001
"670","2014-02-12",21.459999
"671","2014-02-13",21.5
"672","2014-02-14",21.549999
"673","2014-02-18",21.959999
"674","2014-02-19",21.91
"675","2014-02-20",23.290001
"676","2014-02-21",22
"677","2014-02-24",22.84
"678","2014-02-25",22.6
"679","2014-02-26",22.66
"680","2014-02-27",23.25
"681","2014-02-28",23.290001
"682","2014-03-03",25.950001
"683","2014-03-04",25
"684","2014-03-05",24.790001
"685","2014-03-06",24.49
"686","2014-03-07",25.75
"687","2014-03-10",25.33
"688","2014-03-11",25.540001
"689","2014-03-12",24.950001
"690","2014-03-13",24.450001
"691","2014-03-14",25.440001
"692","2014-03-17",24.42
"693","2014-03-18",25.07
"694","2014-03-19",25.01
"695","2014-03-20",25.49
"696","2014-03-21",25.49
"697","2014-03-24",25.049999
"698","2014-03-25",25.280001
"699","2014-03-26",24.719999
"700","2014-03-27",24.629999
"701","2014-03-28",24.540001
"702","2014-03-31",25.200001
"703","2014-04-01",25.26
"704","2014-04-02",26.15
"705","2014-04-03",27.25
"706","2014-04-04",28.450001
"707","2014-04-07",28.719999
"708","2014-04-08",29.76
"709","2014-04-09",29.549999
"710","2014-04-10",29.360001
"711","2014-04-11",29.889999
"712","2014-04-14",29.559999
"713","2014-04-15",29.969999
"714","2014-04-16",28.440001
"715","2014-04-17",28.01
"716","2014-04-21",29.15
"717","2014-04-22",29.799999
"718","2014-04-23",29.879999
"719","2014-04-24",28.65
"720","2014-04-25",28.059999
"721","2014-04-28",28
"722","2014-04-29",26.780001
"723","2014-04-30",27.639999
"724","2014-05-01",26.9
"725","2014-05-02",27.290001
"726","2014-05-05",27.17
"727","2014-05-06",27.15
"728","2014-05-07",27.1
"729","2014-05-08",26.75
"730","2014-05-09",24.52
"731","2014-05-12",23.43
"732","2014-05-13",23.49
"733","2014-05-14",23.440001
"734","2014-05-15",23.1
"735","2014-05-16",23.030001
"736","2014-05-19",22.74
"737","2014-05-20",23.110001
"738","2014-05-21",23.33
"739","2014-05-22",23.15
"740","2014-05-23",23.5
"741","2014-05-27",24
"742","2014-05-28",24.1
"743","2014-05-29",24.280001
"744","2014-05-30",24.379999
"745","2014-06-02",24.379999
"746","2014-06-03",24.719999
"747","2014-06-04",24.700001
"748","2014-06-05",24.950001
"749","2014-06-06",25.07
"750","2014-06-09",25.57
"751","2014-06-10",25.6
"752","2014-06-11",25.440001
"753","2014-06-12",25.25
"754","2014-06-13",25.200001
"755","2014-06-16",24.860001
"756","2014-06-17",25.26
"757","2014-06-18",26.639999
"758","2014-06-19",26.77
"759","2014-06-20",26.77
"760","2014-06-23",27.450001
"761","2014-06-24",26.950001
"762","2014-06-25",26.24
"763","2014-06-26",26.940001
"764","2014-06-27",26.559999
"765","2014-06-30",27.5
"766","2014-07-01",27.049999
"767","2014-07-02",26.5
"768","2014-07-03",26.709999
"769","2014-07-07",26.700001
"770","2014-07-08",25.85
"771","2014-07-09",25.969999
"772","2014-07-10",25.9
"773","2014-07-11",25.450001
"774","2014-07-14",26.17
"775","2014-07-15",26.469999
"776","2014-07-16",27.42
"777","2014-07-17",26.18
"778","2014-07-18",26.200001
"779","2014-07-21",25.51
"780","2014-07-22",25.4
"781","2014-07-23",25.09
"782","2014-07-24",23.700001
"783","2014-07-25",23
"784","2014-07-28",23.1
"785","2014-07-29",22.75
"786","2014-07-30",22.25
"787","2014-07-31",22.08
"788","2014-08-01",21.799999
"789","2014-08-04",22.200001
"790","2014-08-05",21.870001
"791","2014-08-06",21.65
"792","2014-08-07",22.5
"793","2014-08-08",23.139999
"794","2014-08-11",23.450001
"795","2014-08-12",23.549999
"796","2014-08-13",23.290001
"797","2014-08-14",23.700001
"798","2014-08-15",24.549999
"799","2014-08-18",25.49
"800","2014-08-19",26.049999
"801","2014-08-20",25.639999
"802","2014-08-21",26.27
"803","2014-08-22",26.040001
"804","2014-08-25",26.030001
"805","2014-08-26",26.049999
"806","2014-08-27",26.49
"807","2014-08-28",26.610001
"808","2014-08-29",26.99
"809","2014-09-02",27.33
"810","2014-09-03",27.32
"811","2014-09-04",27.23
"812","2014-09-05",27.25
"813","2014-09-08",26.66
"814","2014-09-09",26.15
"815","2014-09-10",26.700001
"816","2014-09-11",26.9
"817","2014-09-12",26.24
"818","2014-09-15",25.9
"819","2014-09-16",25.870001
"820","2014-09-17",25.74
"821","2014-09-18",26.309999
"822","2014-09-19",25.59
"823","2014-09-22",24.74
"824","2014-09-23",24.469999
"825","2014-09-24",24.68
"826","2014-09-25",24.139999
"827","2014-09-26",24.09
"828","2014-09-29",24.18
"829","2014-09-30",24.16
"830","2014-10-01",24
"831","2014-10-02",24.280001
"832","2014-10-03",24.110001
"833","2014-10-06",24.24
"834","2014-10-07",23.690001
"835","2014-10-08",23.32
"836","2014-10-09",22.93
"837","2014-10-10",23.200001
"838","2014-10-13",22.719999
"839","2014-10-14",21.870001
"840","2014-10-15",21.719999
"841","2014-10-16",22.959999
"842","2014-10-17",23.85
"843","2014-10-20",24.4
"844","2014-10-21",24.129999
"845","2014-10-22",23.98
"846","2014-10-23",23.709999
"847","2014-10-24",23.200001
"848","2014-10-27",23.190001
"849","2014-10-28",22.940001
"850","2014-10-29",22.27
"851","2014-10-30",21.68
"852","2014-10-31",21.450001
"853","2014-11-03",21.65
"854","2014-11-04",21.389999
"855","2014-11-05",22
"856","2014-11-06",22.5
"857","2014-11-07",23.16
"858","2014-11-10",22.889999
"859","2014-11-11",22.77
"860","2014-11-12",22.68
"861","2014-11-13",22.58
"862","2014-11-14",22.33
"863","2014-11-17",22.639999
"864","2014-11-18",22.98
"865","2014-11-19",22.82
"866","2014-11-20",22.9
"867","2014-11-21",22.969999
"868","2014-11-24",22.98
"869","2014-11-25",22.52
"870","2014-11-26",22.5
"871","2014-11-28",20.43
"872","2014-12-01",19.24
"873","2014-12-02",20.26
"874","2014-12-03",20.870001
"875","2014-12-04",20.92
"876","2014-12-05",20.17
"877","2014-12-08",17.51
"878","2014-12-09",18.01
"879","2014-12-10",17.780001
"880","2014-12-11",17.26
"881","2014-12-12",15.8
"882","2014-12-15",13.9
"883","2014-12-16",14.75
"884","2014-12-17",15.43
"885","2014-12-18",14.9
"886","2014-12-19",15.22
"887","2014-12-22",14.57
"888","2014-12-23",13.91
"889","2014-12-24",14.43
"890","2014-12-26",14.08
"891","2014-12-29",14.14
"892","2014-12-30",13.64
"893","2014-12-31",13.13
"894","2015-01-02",14.67
"895","2015-01-05",14.05
"896","2015-01-06",13.49
"897","2015-01-07",13.4
"898","2015-01-08",13.4
"899","2015-01-09",13
"900","2015-01-12",12.85
"901","2015-01-13",13.38
"902","2015-01-14",13.79
"903","2015-01-15",14.22
"904","2015-01-16",14.99
"905","2015-01-20",14.69
"906","2015-01-21",15.63
"907","2015-01-22",15.04
"908","2015-01-23",15.2
"909","2015-01-26",15.33
"910","2015-01-27",15.39
"911","2015-01-28",14.11
"912","2015-01-29",14
"913","2015-01-30",14.25
"914","2015-02-02",13.95
"915","2015-02-03",14.44
"916","2015-02-04",15.14
"917","2015-02-05",15.64
"918","2015-02-06",15.98
"919","2015-02-09",16.120001
"920","2015-02-10",15.71
"921","2015-02-11",16.309999
"922","2015-02-12",16.17
"923","2015-02-13",16.610001
"924","2015-02-17",17.129999
"925","2015-02-18",16.360001
"926","2015-02-19",16.42
"927","2015-02-20",16.66
"928","2015-02-23",16.190001
"929","2015-02-24",16.24
"930","2015-02-25",16.41
"931","2015-02-26",17.26
"932","2015-02-27",17.17
"933","2015-03-02",16.209999
"934","2015-03-03",16.370001
"935","2015-03-04",16.709999
"936","2015-03-05",16.809999
"937","2015-03-06",16.66
"938","2015-03-09",16.700001
"939","2015-03-10",16.82
"940","2015-03-11",17.290001
"941","2015-03-12",17.02
"942","2015-03-13",17.030001
"943","2015-03-16",16.99
"944","2015-03-17",17.24
"945","2015-03-18",17.48
"946","2015-03-19",17.02
"947","2015-03-20",17.379999
"948","2015-03-23",18.040001
"949","2015-03-24",18.969999
"950","2015-03-25",18.809999
"951","2015-03-26",19
"952","2015-03-27",18.959999
"953","2015-03-30",19.209999
"954","2015-03-31",19.24
"955","2015-04-01",19.66
"956","2015-04-02",19.33
"957","2015-04-06",20.379999
"958","2015-04-07",20.450001
"959","2015-04-08",20.549999
"960","2015-04-09",20.969999
"961","2015-04-10",20.73
"962","2015-04-13",20.799999
"963","2015-04-14",20.84
"964","2015-04-15",20.969999
"965","2015-04-16",20.68
"966","2015-04-17",20.66
"967","2015-04-20",20.73
"968","2015-04-21",20.49
"969","2015-04-22",20.700001
"970","2015-04-23",20.91
"971","2015-04-24",21
"972","2015-04-27",21.4
"973","2015-04-28",21.32
"974","2015-04-29",20.780001
"975","2015-04-30",21.200001
"976","2015-05-01",21.35
"977","2015-05-04",21.48
"978","2015-05-05",21.76
"979","2015-05-06",21.370001
"980","2015-05-07",20.18
"981","2015-05-08",19.48
"982","2015-05-11",20.48
