"","date","OTLK"
"529","2018-07-19",6.984
"530","2018-07-20",7.2
"531","2018-07-23",7.2
"532","2018-07-24",6.896
"533","2018-07-25",7.184
"534","2018-07-26",6.96
"535","2018-07-27",7.2
"536","2018-07-30",7.12
"537","2018-07-31",6.8
"538","2018-08-01",6.88
"539","2018-08-02",6.8
"540","2018-08-03",6.92
"541","2018-08-06",6.92
"542","2018-08-07",6.96
"543","2018-08-08",6.72
"544","2018-08-09",6.688
"545","2018-08-10",6.704
"546","2018-08-13",6.8
"547","2018-08-14",6.72
"548","2018-08-15",6.88
"549","2018-08-16",6.48
"550","2018-08-17",6.2
"551","2018-08-20",6.56
"552","2018-08-21",6.56
"553","2018-08-22",6.56
"554","2018-08-23",7.088
"555","2018-08-24",7.12
"556","2018-08-27",6.904
"557","2018-08-28",6.792
"558","2018-08-29",7.112
"559","2018-08-30",7.152
"560","2018-08-31",6.928
"561","2018-09-04",7.2
"562","2018-09-05",7.28
"563","2018-09-06",7.2
"564","2018-09-07",7.2
"565","2018-09-10",6.992
"566","2018-09-11",6.84
"567","2018-09-12",7.2
"568","2018-09-13",6.8
"569","2018-09-14",6.6
"570","2018-09-17",6.92
"571","2018-09-18",7.04
"572","2018-09-19",7.2
"573","2018-09-20",7.28
"574","2018-09-21",7.328
"575","2018-09-24",7.68
"576","2018-09-25",8.16
"577","2018-09-26",8.16
"578","2018-09-27",8
"579","2018-09-28",7.84
"580","2018-10-01",7.84
"581","2018-10-02",8.08
"582","2018-10-03",7.52
"583","2018-10-04",7.36
"584","2018-10-05",7.28
"585","2018-10-08",7.52
"586","2018-10-09",7.28
"587","2018-10-10",7.36
"588","2018-10-11",6.952
"589","2018-10-12",7.32
"590","2018-10-15",7.296
"591","2018-10-16",6.96
"592","2018-10-17",7.12
"593","2018-10-18",7.28
"594","2018-10-19",7.12
"595","2018-10-22",7.2
"596","2018-10-23",7.04
"597","2018-10-24",7.2
"598","2018-10-25",7.2
"599","2018-10-26",7.04
"600","2018-10-29",7.136
"601","2018-10-30",7.2
"602","2018-10-31",7.92
"603","2018-11-01",7.2
"604","2018-11-02",7.152
"605","2018-11-05",7.84
"606","2018-11-06",7.6
"607","2018-11-07",7.528
"608","2018-11-08",7.176
"609","2018-11-09",7.088
"610","2018-11-12",7.12
"611","2018-11-13",6.408
"612","2018-11-14",5.84
"613","2018-11-15",5.6
"614","2018-11-16",5.76
"615","2018-11-19",5.864
"616","2018-11-20",5.84
"617","2018-11-21",5.76
"618","2018-11-23",5.76
"619","2018-11-26",5.6
"620","2018-11-27",5.44
"621","2018-11-28",5.416
"622","2018-11-29",5.568
"623","2018-11-30",5.136
"624","2018-12-03",5.168
"625","2018-12-04",5.52
"626","2018-12-06",4.88
"627","2018-12-07",5.128
"628","2018-12-10",5.2
"629","2018-12-11",4.64
"630","2018-12-12",4.2
"631","2018-12-13",3.92
"632","2018-12-14",3.52
"633","2018-12-17",3.92
"634","2018-12-18",4.48
"635","2018-12-19",4.88
"636","2018-12-20",5.2
"637","2018-12-21",5.6
"638","2018-12-24",4.8
"639","2018-12-26",4
"640","2018-12-27",3.384
"641","2018-12-28",4
"642","2018-12-31",4
"643","2019-01-02",4.4
"644","2019-01-03",4.464
"645","2019-01-04",4.88
"646","2019-01-07",4.88
"647","2019-01-08",5.6
"648","2019-01-09",5.6
"649","2019-01-10",5.2
"650","2019-01-11",5.448
"651","2019-01-14",5.44
"652","2019-01-15",5.32
"653","2019-01-16",5.392
"654","2019-01-17",5.28
"655","2019-01-18",5.28
"656","2019-01-22",5.488
"657","2019-01-23",4.264
"658","2019-01-24",5.312
"659","2019-01-25",5.36
"660","2019-01-28",5.84
"661","2019-01-29",5.84
"662","2019-01-30",5.784
"663","2019-01-31",6.12
"664","2019-02-01",6.16
"665","2019-02-04",6.32
"666","2019-02-05",6.144
"667","2019-02-06",6.728
"668","2019-02-07",7.192
"669","2019-02-08",7.36
"670","2019-02-11",8.32
"671","2019-02-12",8.64
"672","2019-02-13",8.24
"673","2019-02-14",10.24
"674","2019-02-15",10.56
"675","2019-02-19",10.56
"676","2019-02-20",9.6
"677","2019-02-21",8.8
"678","2019-02-22",8.8
"679","2019-02-25",8.64
"680","2019-02-26",8.4
"681","2019-02-27",8.64
"682","2019-02-28",8.88
"683","2019-03-01",8.64
"684","2019-03-04",8.96
"685","2019-03-05",8.376
"686","2019-03-06",8.32
"687","2019-03-07",7.48
"688","2019-03-08",7.76
"689","2019-03-11",7.84
"690","2019-03-12",7.44
"691","2019-03-13",7.76
"692","2019-03-14",7.6
"693","2019-03-15",7.76
"694","2019-03-18",7.08
"695","2019-03-19",7.15
"696","2019-03-20",6.93
"697","2019-03-21",8.425
"698","2019-03-22",7.85
"699","2019-03-25",6.7
"700","2019-03-26",6.83
"701","2019-03-27",7.63
"702","2019-03-28",7.45
"703","2019-03-29",7.4
"704","2019-04-01",7.5
"705","2019-04-02",7.3
"706","2019-04-03",6.8
"707","2019-04-04",7.68
"708","2019-04-05",6.11
"709","2019-04-08",4.78
"710","2019-04-09",3.15
"711","2019-04-10",1.73
"712","2019-04-11",1.57
"713","2019-04-12",1.635
"714","2019-04-15",1.56
"715","2019-04-16",1.53
"716","2019-04-17",1.59
"717","2019-04-18",1.59
"718","2019-04-22",1.59
"719","2019-04-23",1.55
"720","2019-04-24",1.43
"721","2019-04-25",1.32
"722","2019-04-26",1.41
"723","2019-04-29",1.34
"724","2019-04-30",1.26
"725","2019-05-01",1.25
"726","2019-05-02",1.26
"727","2019-05-03",1.25
"728","2019-05-06",1.35
"729","2019-05-07",1.27
"730","2019-05-08",1.28
"731","2019-05-09",1.24
"732","2019-05-10",1.2
"733","2019-05-13",1.09
"734","2019-05-14",1.03
"735","2019-05-15",0.91
"736","2019-05-16",1.53
"737","2019-05-17",2.1
"738","2019-05-20",3
"739","2019-05-21",3.1
"740","2019-05-22",2.53
"741","2019-05-23",1.96
"742","2019-05-24",2.79
"743","2019-05-28",2.86
"744","2019-05-29",2.55
"745","2019-05-30",2.63
"746","2019-05-31",2.4
"747","2019-06-03",2.58
"748","2019-06-04",2.4
"749","2019-06-05",2.09
"750","2019-06-06",2.16
"751","2019-06-07",1.9
"752","2019-06-10",2.02
"753","2019-06-11",1.92
"754","2019-06-12",1.86
"755","2019-06-13",1.92
"756","2019-06-14",2.32
"757","2019-06-17",2.16
"758","2019-06-18",2.07
"759","2019-06-19",2.04
"760","2019-06-20",2
"761","2019-06-21",2.06
"762","2019-06-24",2.07
"763","2019-06-25",2.05
"764","2019-06-26",2.02
"765","2019-06-27",2.04
"766","2019-06-28",2.08
"767","2019-07-01",2.09
"768","2019-07-02",2.12
"769","2019-07-03",2.27
"770","2019-07-05",2.29
"771","2019-07-08",2.3
"772","2019-07-09",2.15
"773","2019-07-10",2.15
"774","2019-07-11",2.13
"775","2019-07-12",2.11
"776","2019-07-15",2.01
"777","2019-07-16",2.02
"778","2019-07-17",1.95
"779","2019-07-18",2.63
"780","2019-07-19",2.45
"781","2019-07-22",2.46
"782","2019-07-23",2.36
"783","2019-07-24",2.4
"784","2019-07-25",2.32
"785","2019-07-26",2.35
"786","2019-07-29",2.31
"787","2019-07-30",2.34
"788","2019-07-31",2.33
"789","2019-08-01",2.14
"790","2019-08-02",2.16
"791","2019-08-05",2.15
"792","2019-08-06",2.12
"793","2019-08-07",2.22
"794","2019-08-08",2.19
"795","2019-08-09",2.11
"796","2019-08-12",2.12
"797","2019-08-13",2.14
"798","2019-08-14",2.11
"799","2019-08-15",2.05
"800","2019-08-16",2
"801","2019-08-19",1.95
"802","2019-08-20",1.9
"803","2019-08-21",1.83
"804","2019-08-22",1.67
"805","2019-08-23",1.62
"806","2019-08-26",1.42
"807","2019-08-27",1.32
"808","2019-08-28",1.6
"809","2019-08-29",1.68
"810","2019-08-30",1.53
"811","2019-09-03",1.54
"812","2019-09-04",1.48
"813","2019-09-05",1.4
"814","2019-09-06",1.5
"815","2019-09-09",1.48
"816","2019-09-10",1.518
"817","2019-09-11",1.77
"818","2019-09-12",1.75
"819","2019-09-13",1.76
"820","2019-09-16",1.73
"821","2019-09-17",1.714
"822","2019-09-18",1.61
"823","2019-09-19",1.65
"824","2019-09-20",1.695
"825","2019-09-23",1.68
"826","2019-09-24",1.63
"827","2019-09-25",1.58
"828","2019-09-26",1.47
"829","2019-09-27",1.42
"830","2019-09-30",1.49
"831","2019-10-01",1.49
"832","2019-10-02",1.46
"833","2019-10-03",1.4
"834","2019-10-04",1.44
"835","2019-10-07",1.37
"836","2019-10-08",1.38
"837","2019-10-09",1.3
"838","2019-10-10",1.24
"839","2019-10-11",1.33
"840","2019-10-14",1.31
"841","2019-10-15",1.4
"842","2019-10-16",1.36
"843","2019-10-17",1.3
"844","2019-10-18",1.33
"845","2019-10-21",1.26
"846","2019-10-22",1.28
"847","2019-10-23",1.22
"848","2019-10-24",1.22
"849","2019-10-25",1.24
"850","2019-10-28",1.19
"851","2019-10-29",1.21
"852","2019-10-30",1.213
"853","2019-10-31",1.31
"854","2019-11-01",1.27
"855","2019-11-04",1.33
"856","2019-11-05",1.36
"857","2019-11-06",1.3
"858","2019-11-07",1.22
"859","2019-11-08",1.24
"860","2019-11-11",1.22
"861","2019-11-12",1.224
"862","2019-11-13",1.13
"863","2019-11-14",1.145
"864","2019-11-15",1.082
"865","2019-11-18",1.05
"866","2019-11-19",1.083
"867","2019-11-20",1.05
"868","2019-11-21",1.08
"869","2019-11-22",1.06
"870","2019-11-25",1.03
"871","2019-11-26",1.015
"872","2019-11-27",1
"873","2019-11-29",1.04
"874","2019-12-02",1.038
"875","2019-12-03",1.59
"876","2019-12-04",1.35
"877","2019-12-05",1.23
"878","2019-12-06",1.11
"879","2019-12-09",1.16
"880","2019-12-10",1.14
"881","2019-12-11",1.13
"882","2019-12-12",1.13
"883","2019-12-13",1.24
"884","2019-12-16",1.21
"885","2019-12-17",1.17
"886","2019-12-18",1.17
"887","2019-12-19",1.16
"888","2019-12-20",1.15
"889","2019-12-23",0.58
"890","2019-12-24",0.55
"891","2019-12-26",0.549
"892","2019-12-27",0.539
"893","2019-12-30",0.526
"894","2019-12-31",0.59
"895","2020-01-02",0.875
"896","2020-01-03",1.02
"897","2020-01-06",0.89
"898","2020-01-07",0.882
"899","2020-01-08",0.895
"900","2020-01-09",0.912
"901","2020-01-10",0.905
"902","2020-01-13",0.859
"903","2020-01-14",0.877
"904","2020-01-15",0.86
"905","2020-01-16",0.98
"906","2020-01-17",1.04
"907","2020-01-21",1.01
"908","2020-01-22",1.01
"909","2020-01-23",1.08
"910","2020-01-24",1.04
"911","2020-01-27",0.893
"912","2020-01-28",0.935
"913","2020-01-29",0.95
"914","2020-01-30",0.908
"915","2020-01-31",0.924
"916","2020-02-03",0.935
"917","2020-02-04",0.925
"918","2020-02-05",0.968
"919","2020-02-06",0.985
"920","2020-02-07",0.981
"921","2020-02-10",1.01
"922","2020-02-11",1.028
"923","2020-02-12",1.03
"924","2020-02-13",1
"925","2020-02-14",0.94
"926","2020-02-18",1
"927","2020-02-19",0.989
"928","2020-02-20",0.955
"929","2020-02-21",0.953
"930","2020-02-24",0.9
"931","2020-02-25",0.825
"932","2020-02-26",0.78
"933","2020-02-27",0.751
"934","2020-02-28",0.76
"935","2020-03-02",0.75
"936","2020-03-03",0.774
"937","2020-03-04",0.785
"938","2020-03-05",0.76
"939","2020-03-06",0.747
"940","2020-03-09",0.711
"941","2020-03-10",0.7
"942","2020-03-11",0.66
"943","2020-03-12",0.63
"944","2020-03-13",0.649
"945","2020-03-16",0.55
"946","2020-03-17",0.547
"947","2020-03-18",0.51
"948","2020-03-19",0.54
"949","2020-03-20",0.553
"950","2020-03-23",0.545
"951","2020-03-24",0.54
"952","2020-03-25",0.565
"953","2020-03-26",0.612
"954","2020-03-27",0.62
"955","2020-03-30",0.605
"956","2020-03-31",0.601
"957","2020-04-01",0.6
"958","2020-04-02",0.572
"959","2020-04-03",0.58
"960","2020-04-06",0.572
"961","2020-04-07",0.56
"962","2020-04-08",0.59
"963","2020-04-09",0.615
"964","2020-04-13",0.66
"965","2020-04-14",0.66
"966","2020-04-15",0.71
"967","2020-04-16",0.76
"968","2020-04-17",0.74
"969","2020-04-20",0.72
"970","2020-04-21",0.68
"971","2020-04-22",0.69
"972","2020-04-23",0.7
"973","2020-04-24",0.67
"974","2020-04-27",0.688
"975","2020-04-28",0.695
"976","2020-04-29",0.689
"977","2020-04-30",0.675
"978","2020-05-01",0.667
"979","2020-05-04",0.665
"980","2020-05-05",0.668
"981","2020-05-06",0.683
"982","2020-05-07",0.707
"983","2020-05-08",0.725
"984","2020-05-11",0.765
"985","2020-05-12",0.82
"986","2020-05-13",0.719
"987","2020-05-14",0.748
"988","2020-05-15",0.718
"989","2020-05-18",0.762
"990","2020-05-19",0.748
"991","2020-05-20",0.734
"992","2020-05-21",0.722
"993","2020-05-22",0.748
"994","2020-05-26",0.87
"995","2020-05-27",1.05
"996","2020-05-28",1.01
"997","2020-05-29",1.02
