"","date","CPRI"
"258","2012-12-26",50.029999
"259","2012-12-27",49.41
"260","2012-12-28",49.18
"261","2012-12-31",51.029999
"262","2013-01-02",51.509998
"263","2013-01-03",52.049999
"264","2013-01-04",52.23
"265","2013-01-07",52.529999
"266","2013-01-08",53
"267","2013-01-09",53.310001
"268","2013-01-10",52.009998
"269","2013-01-11",52.939999
"270","2013-01-14",54.459999
"271","2013-01-15",54.32
"272","2013-01-16",54.110001
"273","2013-01-17",53.060001
"274","2013-01-18",54.48
"275","2013-01-22",54.950001
"276","2013-01-23",55.630001
"277","2013-01-24",56.73
"278","2013-01-25",58.080002
"279","2013-01-28",57.75
"280","2013-01-29",57.470001
"281","2013-01-30",56.32
"282","2013-01-31",56.130001
"283","2013-02-01",55.720001
"284","2013-02-04",54.91
"285","2013-02-05",55.380001
"286","2013-02-06",55.869999
"287","2013-02-07",56.66
"288","2013-02-08",57.099998
"289","2013-02-11",57
"290","2013-02-12",62
"291","2013-02-13",61.349998
"292","2013-02-14",61.669998
"293","2013-02-15",63.27
"294","2013-02-19",64.839996
"295","2013-02-20",61.5
"296","2013-02-21",59
"297","2013-02-22",59.110001
"298","2013-02-25",57.860001
"299","2013-02-26",59.240002
"300","2013-02-27",59.459999
"301","2013-02-28",59.279999
"302","2013-03-01",59.23
"303","2013-03-04",59.27
"304","2013-03-05",60.52
"305","2013-03-06",61.189999
"306","2013-03-07",58.209999
"307","2013-03-08",58.189999
"308","2013-03-11",55
"309","2013-03-12",56.279999
"310","2013-03-13",58.509998
"311","2013-03-14",58.049999
"312","2013-03-15",57.380001
"313","2013-03-18",58.099998
"314","2013-03-19",56.150002
"315","2013-03-20",56.380001
"316","2013-03-21",55.049999
"317","2013-03-22",55.610001
"318","2013-03-25",55.419998
"319","2013-03-26",55.220001
"320","2013-03-27",56.41
"321","2013-03-28",56.790001
"322","2013-04-01",55.5
"323","2013-04-02",54.16
"324","2013-04-03",54.959999
"325","2013-04-04",54.66
"326","2013-04-05",54.98
"327","2013-04-08",56.299999
"328","2013-04-09",55.689999
"329","2013-04-10",55.099998
"330","2013-04-11",57.310001
"331","2013-04-12",56
"332","2013-04-15",54
"333","2013-04-16",52.970001
"334","2013-04-17",53.919998
"335","2013-04-18",53.610001
"336","2013-04-19",53.080002
"337","2013-04-22",52.360001
"338","2013-04-23",54.09
"339","2013-04-24",53.52
"340","2013-04-25",56.639999
"341","2013-04-26",56.119999
"342","2013-04-29",56.049999
"343","2013-04-30",56.939999
"344","2013-05-01",56.5
"345","2013-05-02",57.049999
"346","2013-05-03",58.040001
"347","2013-05-06",57.09
"348","2013-05-07",58.41
"349","2013-05-08",57.98
"350","2013-05-09",59.41
"351","2013-05-10",60.360001
"352","2013-05-13",60.98
"353","2013-05-14",61.34
"354","2013-05-15",60.5
"355","2013-05-16",59.27
"356","2013-05-17",60.610001
"357","2013-05-20",60.580002
"358","2013-05-21",61.23
"359","2013-05-22",60.459999
"360","2013-05-23",59.810001
"361","2013-05-24",60.09
"362","2013-05-28",61.98
"363","2013-05-29",63.950001
"364","2013-05-30",65.68
"365","2013-05-31",62.82
"366","2013-06-03",62.240002
"367","2013-06-04",61.57
"368","2013-06-05",61.240002
"369","2013-06-06",61.93
"370","2013-06-07",62.689999
"371","2013-06-10",62.169998
"372","2013-06-11",61.27
"373","2013-06-12",60.529999
"374","2013-06-13",59.5
"375","2013-06-14",60.799999
"376","2013-06-17",61.560001
"377","2013-06-18",61.630001
"378","2013-06-19",61.700001
"379","2013-06-20",59.599998
"380","2013-06-21",59.18
"381","2013-06-24",57.099998
"382","2013-06-25",59.040001
"383","2013-06-26",59.700001
"384","2013-06-27",61.279999
"385","2013-06-28",62.02
"386","2013-07-01",62.18
"387","2013-07-02",62.360001
"388","2013-07-03",62.459999
"389","2013-07-05",62.970001
"390","2013-07-08",63.759998
"391","2013-07-09",64.279999
"392","2013-07-10",64.169998
"393","2013-07-11",64.190002
"394","2013-07-12",63.82
"395","2013-07-15",62.650002
"396","2013-07-16",62.610001
"397","2013-07-17",62.939999
"398","2013-07-18",61.689999
"399","2013-07-19",62.119999
"400","2013-07-22",62.720001
"401","2013-07-23",63.400002
"402","2013-07-24",63.889999
"403","2013-07-25",64.57
"404","2013-07-26",64.830002
"405","2013-07-29",64
"406","2013-07-30",65.559998
"407","2013-07-31",67.339996
"408","2013-08-01",68.650002
"409","2013-08-02",68.800003
"410","2013-08-05",67.879997
"411","2013-08-06",70.389999
"412","2013-08-07",69.529999
"413","2013-08-08",71.279999
"414","2013-08-09",72.050003
"415","2013-08-12",72
"416","2013-08-13",72.400002
"417","2013-08-14",72
"418","2013-08-15",71.230003
"419","2013-08-16",70.199997
"420","2013-08-19",69.760002
"421","2013-08-20",71.260002
"422","2013-08-21",71.650002
"423","2013-08-22",72.190002
"424","2013-08-23",72.57
"425","2013-08-26",72.57
"426","2013-08-27",71.230003
"427","2013-08-28",71.75
"428","2013-08-29",73.150002
"429","2013-08-30",74.089996
"430","2013-09-03",74.43
"431","2013-09-04",75.400002
"432","2013-09-05",75.839996
"433","2013-09-06",75.699997
"434","2013-09-09",75.620003
"435","2013-09-10",73.209999
"436","2013-09-11",74.580002
"437","2013-09-12",73.32
"438","2013-09-13",74.029999
"439","2013-09-16",74.300003
"440","2013-09-17",75.019997
"441","2013-09-18",75.720001
"442","2013-09-19",77.489998
"443","2013-09-20",75.980003
"444","2013-09-23",75.010002
"445","2013-09-24",74.160004
"446","2013-09-25",73.18
"447","2013-09-26",73.989998
"448","2013-09-27",74.449997
"449","2013-09-30",74.519997
"450","2013-10-01",75.849998
"451","2013-10-02",75.889999
"452","2013-10-03",74.830002
"453","2013-10-04",76.349998
"454","2013-10-07",74.330002
"455","2013-10-08",70.919998
"456","2013-10-09",72.489998
"457","2013-10-10",74.230003
"458","2013-10-11",72.879997
"459","2013-10-14",74.029999
"460","2013-10-15",73.050003
"461","2013-10-16",74.32
"462","2013-10-17",73.75
"463","2013-10-18",75.239998
"464","2013-10-21",77.18
"465","2013-10-22",78.699997
"466","2013-10-23",77.599998
"467","2013-10-24",76.940002
"468","2013-10-25",76.239998
"469","2013-10-28",76.400002
"470","2013-10-29",77.379997
"471","2013-10-30",77.980003
"472","2013-10-31",76.949997
"473","2013-11-01",75.43
"474","2013-11-04",74.779999
"475","2013-11-05",79.129997
"476","2013-11-06",79.489998
"477","2013-11-07",77.910004
"478","2013-11-08",79.400002
"479","2013-11-11",81.099998
"480","2013-11-12",82.139999
"481","2013-11-13",82.190002
"482","2013-11-14",81.860001
"483","2013-11-15",82.730003
"484","2013-11-18",80.949997
"485","2013-11-19",79.93
"486","2013-11-20",79.089996
"487","2013-11-21",80.440002
"488","2013-11-22",80.639999
"489","2013-11-25",80.150002
"490","2013-11-26",80.599998
"491","2013-11-27",81.839996
"492","2013-11-29",81.550003
"493","2013-12-02",81.760002
"494","2013-12-03",80.389999
"495","2013-12-04",80.760002
"496","2013-12-05",80.760002
"497","2013-12-06",79.68
"498","2013-12-09",80.610001
"499","2013-12-10",81.809998
"500","2013-12-11",80.580002
"501","2013-12-12",82.650002
"502","2013-12-13",82.269997
"503","2013-12-16",82.199997
"504","2013-12-17",82.910004
"505","2013-12-18",84.190002
"506","2013-12-19",83.919998
"507","2013-12-20",83.879997
"508","2013-12-23",80.800003
"509","2013-12-24",81.400002
"510","2013-12-26",81.019997
"511","2013-12-27",80.580002
"512","2013-12-30",80.589996
"513","2013-12-31",81.190002
"514","2014-01-02",82.410004
"515","2014-01-03",82.510002
"516","2014-01-06",82.040001
"517","2014-01-07",78.940002
"518","2014-01-08",77.910004
"519","2014-01-09",78.589996
"520","2014-01-10",79.800003
"521","2014-01-13",76.669998
"522","2014-01-14",77.050003
"523","2014-01-15",77.410004
"524","2014-01-16",75.699997
"525","2014-01-17",77.029999
"526","2014-01-21",77.199997
"527","2014-01-22",79.75
"528","2014-01-23",80.290001
"529","2014-01-24",80.07
"530","2014-01-27",81.089996
"531","2014-01-28",81.849998
"532","2014-01-29",78.739998
"533","2014-01-30",80.389999
"534","2014-01-31",79.93
"535","2014-02-03",76.669998
"536","2014-02-04",89.910004
"537","2014-02-05",91.339996
"538","2014-02-06",91.5
"539","2014-02-07",94.220001
"540","2014-02-10",95.559998
"541","2014-02-11",96.220001
"542","2014-02-12",96.010002
"543","2014-02-13",98.410004
"544","2014-02-14",98.459999
"545","2014-02-18",98.839996
"546","2014-02-19",97.779999
"547","2014-02-20",98
"548","2014-02-21",97.559998
"549","2014-02-24",98.580002
"550","2014-02-25",99.839996
"551","2014-02-26",99.32
"552","2014-02-27",99.559998
"553","2014-02-28",98.029999
"554","2014-03-03",97.980003
"555","2014-03-04",98.879997
"556","2014-03-05",98.989998
"557","2014-03-06",98.620003
"558","2014-03-07",98.279999
"559","2014-03-10",98.269997
"560","2014-03-11",98.040001
"561","2014-03-12",98.029999
"562","2014-03-13",97.019997
"563","2014-03-14",98.120003
"564","2014-03-17",98.559998
"565","2014-03-18",96.769997
"566","2014-03-19",98.709999
"567","2014-03-20",97.669998
"568","2014-03-21",97.459999
"569","2014-03-24",94.110001
"570","2014-03-25",93.440002
"571","2014-03-26",92.040001
"572","2014-03-27",91.540001
"573","2014-03-28",92.75
"574","2014-03-31",93.269997
"575","2014-04-01",95.25
"576","2014-04-02",95.029999
"577","2014-04-03",92.639999
"578","2014-04-04",89.540001
"579","2014-04-07",86.589996
"580","2014-04-08",88.989998
"581","2014-04-09",90.510002
"582","2014-04-10",89.650002
"583","2014-04-11",86.870003
"584","2014-04-14",87.120003
"585","2014-04-15",89.370003
"586","2014-04-16",90.110001
"587","2014-04-17",89.93
"588","2014-04-21",90.68
"589","2014-04-22",93.199997
"590","2014-04-23",91.440002
"591","2014-04-24",91.139999
"592","2014-04-25",89.879997
"593","2014-04-28",88.169998
"594","2014-04-29",90.300003
"595","2014-04-30",91.199997
"596","2014-05-01",92.400002
"597","2014-05-02",93.209999
"598","2014-05-05",94.739998
"599","2014-05-06",93.150002
"600","2014-05-07",91.370003
"601","2014-05-08",91.809998
"602","2014-05-09",91.82
"603","2014-05-12",94.449997
"604","2014-05-13",93.709999
"605","2014-05-14",93.379997
"606","2014-05-15",91.269997
"607","2014-05-16",92.849998
"608","2014-05-19",93.050003
"609","2014-05-20",91.860001
"610","2014-05-21",93.309998
"611","2014-05-22",93.660004
"612","2014-05-23",96.400002
"613","2014-05-27",95.739998
"614","2014-05-28",97.010002
"615","2014-05-29",92.279999
"616","2014-05-30",94.379997
"617","2014-06-02",94.449997
"618","2014-06-03",94.050003
"619","2014-06-04",93.839996
"620","2014-06-05",93.360001
"621","2014-06-06",94.330002
"622","2014-06-09",93.93
"623","2014-06-10",94.379997
"624","2014-06-11",95.370003
"625","2014-06-12",94.660004
"626","2014-06-13",93.900002
"627","2014-06-16",90.290001
"628","2014-06-17",91.059998
"629","2014-06-18",90.82
"630","2014-06-19",89.360001
"631","2014-06-20",88.599998
"632","2014-06-23",88.519997
"633","2014-06-24",88.360001
"634","2014-06-25",90.129997
"635","2014-06-26",90.120003
"636","2014-06-27",90
"637","2014-06-30",88.650002
"638","2014-07-01",89.919998
"639","2014-07-02",89.720001
"640","2014-07-03",90.269997
"641","2014-07-07",91.160004
"642","2014-07-08",89.900002
"643","2014-07-09",91.379997
"644","2014-07-10",89.169998
"645","2014-07-11",88.800003
"646","2014-07-14",85.669998
"647","2014-07-15",79.440002
"648","2014-07-16",81.099998
"649","2014-07-17",81.860001
"650","2014-07-18",81.059998
"651","2014-07-21",82.230003
"652","2014-07-22",82.220001
"653","2014-07-23",81.709999
"654","2014-07-24",82.040001
"655","2014-07-25",81.129997
"656","2014-07-28",84.230003
"657","2014-07-29",83.669998
"658","2014-07-30",82.269997
"659","2014-07-31",81.480003
"660","2014-08-01",81.830002
"661","2014-08-04",77.010002
"662","2014-08-05",79.099998
"663","2014-08-06",79.709999
"664","2014-08-07",78.75
"665","2014-08-08",79.260002
"666","2014-08-11",79.989998
"667","2014-08-12",77.440002
"668","2014-08-13",78.720001
"669","2014-08-14",78.379997
"670","2014-08-15",78.059998
"671","2014-08-18",79.360001
"672","2014-08-19",79.949997
"673","2014-08-20",82.860001
"674","2014-08-21",81.730003
"675","2014-08-22",82.639999
"676","2014-08-25",82
"677","2014-08-26",82.940002
"678","2014-08-27",82.339996
"679","2014-08-28",81
"680","2014-08-29",80.120003
"681","2014-09-02",80.540001
"682","2014-09-03",78.730003
"683","2014-09-04",79.970001
"684","2014-09-05",76.389999
"685","2014-09-08",76.580002
"686","2014-09-09",75.790001
"687","2014-09-10",75.620003
"688","2014-09-11",75.660004
"689","2014-09-12",76.82
"690","2014-09-15",76.610001
"691","2014-09-16",76.379997
"692","2014-09-17",76.110001
"693","2014-09-18",77.220001
"694","2014-09-19",76.949997
"695","2014-09-22",75.089996
"696","2014-09-23",74.449997
"697","2014-09-24",74.599998
"698","2014-09-25",73.150002
"699","2014-09-26",71.489998
"700","2014-09-29",71.169998
"701","2014-09-30",71.389999
"702","2014-10-01",71.660004
"703","2014-10-02",74.080002
"704","2014-10-03",75.419998
"705","2014-10-06",75.650002
"706","2014-10-07",75.489998
"707","2014-10-08",77.080002
"708","2014-10-09",74.910004
"709","2014-10-10",73.660004
"710","2014-10-13",72.25
"711","2014-10-14",72.150002
"712","2014-10-15",71.419998
"713","2014-10-16",72.07
"714","2014-10-17",71.510002
"715","2014-10-20",73.129997
"716","2014-10-21",74.839996
"717","2014-10-22",75.059998
"718","2014-10-23",75.779999
"719","2014-10-24",75.739998
"720","2014-10-27",76.690002
"721","2014-10-28",78.169998
"722","2014-10-29",77.080002
"723","2014-10-30",77.900002
"724","2014-10-31",78.589996
"725","2014-11-03",77.989998
"726","2014-11-04",71.419998
"727","2014-11-05",72.400002
"728","2014-11-06",72.309998
"729","2014-11-07",69.949997
"730","2014-11-10",69.150002
"731","2014-11-11",68.889999
"732","2014-11-12",71
"733","2014-11-13",70.739998
"734","2014-11-14",72.059998
"735","2014-11-17",72.32
"736","2014-11-18",72.93
"737","2014-11-19",72.470001
"738","2014-11-20",73.43
"739","2014-11-21",74
"740","2014-11-24",75.529999
"741","2014-11-25",76.809998
"742","2014-11-26",75.830002
"743","2014-11-28",76.709999
"744","2014-12-01",73.32
"745","2014-12-02",74.18
"746","2014-12-03",75.730003
"747","2014-12-04",76.529999
"748","2014-12-05",77.629997
"749","2014-12-08",76.139999
"750","2014-12-09",76.32
"751","2014-12-10",75.519997
"752","2014-12-11",76.699997
"753","2014-12-12",76.970001
"754","2014-12-15",77.690002
"755","2014-12-16",75.989998
"756","2014-12-17",75.650002
"757","2014-12-18",74.290001
"758","2014-12-19",74.610001
"759","2014-12-22",74.360001
"760","2014-12-23",75.309998
"761","2014-12-24",75.300003
"762","2014-12-26",75.209999
"763","2014-12-29",74.93
"764","2014-12-30",75.379997
"765","2014-12-31",75.099998
"766","2015-01-02",74.779999
"767","2015-01-05",73
"768","2015-01-06",66.870003
"769","2015-01-07",68.709999
"770","2015-01-08",70
"771","2015-01-09",69.260002
"772","2015-01-12",69.330002
"773","2015-01-13",68.419998
"774","2015-01-14",66.519997
"775","2015-01-15",66.010002
"776","2015-01-16",67.010002
"777","2015-01-20",67.010002
"778","2015-01-21",68.5
"779","2015-01-22",69.089996
"780","2015-01-23",69.330002
"781","2015-01-26",69.879997
"782","2015-01-27",70.779999
"783","2015-01-28",69.989998
"784","2015-01-29",72.529999
"785","2015-01-30",70.790001
"786","2015-02-02",71.559998
"787","2015-02-03",72.220001
"788","2015-02-04",71.379997
"789","2015-02-05",69.769997
"790","2015-02-06",72
"791","2015-02-09",71.389999
"792","2015-02-10",71.269997
"793","2015-02-11",71.019997
"794","2015-02-12",71.550003
"795","2015-02-13",73.269997
"796","2015-02-17",72.75
"797","2015-02-18",69.800003
"798","2015-02-19",69.589996
"799","2015-02-20",68.980003
"800","2015-02-23",69.709999
"801","2015-02-24",68.389999
"802","2015-02-25",68.559998
"803","2015-02-26",67.889999
"804","2015-02-27",67.410004
"805","2015-03-02",67.949997
"806","2015-03-03",68.339996
"807","2015-03-04",67.139999
"808","2015-03-05",67.139999
"809","2015-03-06",65.980003
"810","2015-03-09",64.330002
"811","2015-03-10",64.699997
"812","2015-03-11",65.220001
"813","2015-03-12",65.419998
"814","2015-03-13",64.739998
"815","2015-03-16",64.529999
"816","2015-03-17",64.809998
"817","2015-03-18",66.360001
"818","2015-03-19",66.82
"819","2015-03-20",66.129997
"820","2015-03-23",67.889999
"821","2015-03-24",67.720001
"822","2015-03-25",68.010002
"823","2015-03-26",66.660004
"824","2015-03-27",66.970001
"825","2015-03-30",66.260002
"826","2015-03-31",65.75
"827","2015-04-01",64.080002
"828","2015-04-02",63.389999
"829","2015-04-06",63.5
"830","2015-04-07",64.379997
"831","2015-04-08",64.879997
"832","2015-04-09",65.239998
"833","2015-04-10",64.599998
"834","2015-04-13",64.120003
"835","2015-04-14",62.939999
"836","2015-04-15",63.759998
"837","2015-04-16",63.720001
"838","2015-04-17",63.25
"839","2015-04-20",62.16
"840","2015-04-21",62.220001
"841","2015-04-22",62.310001
"842","2015-04-23",63.34
"843","2015-04-24",63.48
"844","2015-04-27",63.02
"845","2015-04-28",62.68
"846","2015-04-29",62.5
"847","2015-04-30",61.860001
"848","2015-05-01",62.549999
"849","2015-05-04",62.639999
"850","2015-05-05",62.57
"851","2015-05-06",62.349998
"852","2015-05-07",62.419998
"853","2015-05-08",62.509998
"854","2015-05-11",62.82
"855","2015-05-12",62.150002
"856","2015-05-13",61.099998
"857","2015-05-14",61.080002
"858","2015-05-15",61.02
"859","2015-05-18",61.16
"860","2015-05-19",60.720001
"861","2015-05-20",60.450001
"862","2015-05-21",61.330002
"863","2015-05-22",61.630001
"864","2015-05-26",60.59
"865","2015-05-27",45.93
"866","2015-05-28",45.779999
"867","2015-05-29",46.5
"868","2015-06-01",47.740002
"869","2015-06-02",48.599998
"870","2015-06-03",48.580002
"871","2015-06-04",49.279999
"872","2015-06-05",48.869999
"873","2015-06-08",48.150002
"874","2015-06-09",48.57
"875","2015-06-10",48.209999
"876","2015-06-11",47.84
"877","2015-06-12",48.23
"878","2015-06-15",47.099998
"879","2015-06-16",46.509998
"880","2015-06-17",46.43
"881","2015-06-18",46.169998
"882","2015-06-19",46.599998
"883","2015-06-22",47.34
"884","2015-06-23",46.799999
"885","2015-06-24",46.200001
"886","2015-06-25",45.369999
"887","2015-06-26",44.91
"888","2015-06-29",43.369999
"889","2015-06-30",42.09
"890","2015-07-01",43.110001
"891","2015-07-02",43.07
"892","2015-07-06",41.830002
"893","2015-07-07",42.419998
"894","2015-07-08",41.68
"895","2015-07-09",41.990002
"896","2015-07-10",42.490002
"897","2015-07-13",44.060001
"898","2015-07-14",43.48
"899","2015-07-15",42.950001
"900","2015-07-16",41.25
"901","2015-07-17",40.52
"902","2015-07-20",39.919998
"903","2015-07-21",40.580002
"904","2015-07-22",40.130001
"905","2015-07-23",39.810001
"906","2015-07-24",39.330002
"907","2015-07-27",39.07
"908","2015-07-28",39.419998
"909","2015-07-29",40.110001
"910","2015-07-30",42.119999
"911","2015-07-31",41.990002
"912","2015-08-03",38.709999
"913","2015-08-04",38.540001
"914","2015-08-05",39.490002
"915","2015-08-06",43.77
"916","2015-08-07",43.84
"917","2015-08-10",45.290001
"918","2015-08-11",45.369999
"919","2015-08-12",44.439999
"920","2015-08-13",43.610001
"921","2015-08-14",43.369999
"922","2015-08-17",43.52
"923","2015-08-18",42.880001
"924","2015-08-19",43.18
"925","2015-08-20",42.16
"926","2015-08-21",40.080002
"927","2015-08-24",38.060001
"928","2015-08-25",39.389999
"929","2015-08-26",41.07
"930","2015-08-27",43.279999
"931","2015-08-28",43.169998
"932","2015-08-31",43.459999
"933","2015-09-01",42.790001
"934","2015-09-02",44.509998
"935","2015-09-03",44.919998
"936","2015-09-04",43.939999
"937","2015-09-08",44.5
"938","2015-09-09",43.919998
"939","2015-09-10",43.689999
"940","2015-09-11",44.150002
"941","2015-09-14",43.150002
"942","2015-09-15",43.860001
"943","2015-09-16",45.119999
"944","2015-09-17",44.349998
"945","2015-09-18",43.110001
"946","2015-09-21",43.57
"947","2015-09-22",43.07
"948","2015-09-23",42.18
"949","2015-09-24",42.720001
"950","2015-09-25",42.400002
