"","date","BKEPP"
"267","2013-03-27",8.9
"268","2013-03-28",8.78
"269","2013-04-01",8.77
"270","2013-04-02",9.04
"271","2013-04-03",8.82
"272","2013-04-04",8.75
"273","2013-04-05",8.87
"274","2013-04-08",8.87
"275","2013-04-09",8.73
"276","2013-04-10",8.9
"277","2013-04-11",9.02
"278","2013-04-12",9.05
"279","2013-04-15",8.96
"280","2013-04-16",9.05
"281","2013-04-17",8.95
"282","2013-04-18",9
"283","2013-04-19",9.05
"284","2013-04-22",8.98
"285","2013-04-23",9.1
"286","2013-04-24",9.12
"287","2013-04-25",9.05
"288","2013-04-26",9.05
"289","2013-04-29",9.37
"290","2013-04-30",9.27
"291","2013-05-01",9.24
"292","2013-05-02",9.09
"293","2013-05-03",9.2
"294","2013-05-06",9.1
"295","2013-05-07",9.08
"296","2013-05-08",9.01
"297","2013-05-09",9.13
"298","2013-05-10",9.23
"299","2013-05-13",9.33
"300","2013-05-14",9.3
"301","2013-05-15",9.15
"302","2013-05-16",9.16
"303","2013-05-17",9.05
"304","2013-05-20",9
"305","2013-05-21",9
"306","2013-05-22",9
"307","2013-05-23",8.85
"308","2013-05-24",9.2
"309","2013-05-28",9.2
"310","2013-05-29",9.28
"311","2013-05-30",9.28
"312","2013-05-31",9.3
"313","2013-06-03",9.15
"314","2013-06-04",9.19
"315","2013-06-05",9.25
"316","2013-06-06",9.12
"317","2013-06-07",9.12
"318","2013-06-10",9.12
"319","2013-06-11",9.27
"320","2013-06-12",9.24
"321","2013-06-13",9.01
"322","2013-06-14",9.2
"323","2013-06-17",9.24
"324","2013-06-18",9.25
"325","2013-06-19",9.27
"326","2013-06-20",9.07
"327","2013-06-21",9.08
"328","2013-06-24",9.05
"329","2013-06-25",9.2
"330","2013-06-26",9.2
"331","2013-06-27",9.01
"332","2013-06-28",9.01
"333","2013-07-01",9.24
"334","2013-07-02",9.24
"335","2013-07-03",9.17
"336","2013-07-05",9.17
"337","2013-07-08",9
"338","2013-07-09",9.23
"339","2013-07-10",9.23
"340","2013-07-11",9.19
"341","2013-07-12",9.25
"342","2013-07-15",9.25
"343","2013-07-16",9
"344","2013-07-17",9.04
"345","2013-07-18",9.1
"346","2013-07-19",9.1
"347","2013-07-22",9.25
"348","2013-07-23",9.07
"349","2013-07-24",9.15
"350","2013-07-25",9.04
"351","2013-07-26",9.07
"352","2013-07-29",9.03
"353","2013-07-30",9.25
"354","2013-07-31",9.08
"355","2013-08-01",9.19
"356","2013-08-02",9
"357","2013-08-05",9.15
"358","2013-08-06",9.19
"359","2013-08-07",9
"360","2013-08-08",9.17
"361","2013-08-09",9.17
"362","2013-08-12",9.17
"363","2013-08-13",9.18
"364","2013-08-14",8.91
"365","2013-08-15",8.92
"366","2013-08-16",9.03
"367","2013-08-19",9.03
"368","2013-08-20",8.98
"369","2013-08-21",9
"370","2013-08-22",9
"371","2013-08-23",9
"372","2013-08-26",9.19
"373","2013-08-27",8.99
"374","2013-08-28",8.99
"375","2013-08-29",9
"376","2013-08-30",9
"377","2013-09-03",9
"378","2013-09-04",9.08
"379","2013-09-05",9.08
"380","2013-09-06",9.08
"381","2013-09-09",9
"382","2013-09-10",9
"383","2013-09-11",9.07
"384","2013-09-12",8.73
"385","2013-09-13",9.1
"386","2013-09-16",9.1
"387","2013-09-17",9
"388","2013-09-18",9.1
"389","2013-09-19",9
"390","2013-09-20",9
"391","2013-09-23",9.05
"392","2013-09-24",9.05
"393","2013-09-25",9.15
"394","2013-09-26",9.15
"395","2013-09-27",9.15
"396","2013-09-30",9.05
"397","2013-10-01",9.1
"398","2013-10-02",9.1
"399","2013-10-03",9.1
"400","2013-10-04",9.05
"401","2013-10-07",9.1
"402","2013-10-08",9.09
"403","2013-10-09",9.1
"404","2013-10-10",9.01
"405","2013-10-11",9.1
"406","2013-10-14",9.05
"407","2013-10-15",9.05
"408","2013-10-16",9.21
"409","2013-10-17",9.21
"410","2013-10-18",9.1
"411","2013-10-21",9.04
"412","2013-10-22",9.01
"413","2013-10-23",9.01
"414","2013-10-24",9.03
"415","2013-10-25",9.03
"416","2013-10-28",9.04
"417","2013-10-29",9.15
"418","2013-10-30",9.15
"419","2013-10-31",9.13
"420","2013-11-01",9.15
"421","2013-11-04",9.15
"422","2013-11-05",9.06
"423","2013-11-06",9.24
"424","2013-11-07",9.19
"425","2013-11-08",9.14
"426","2013-11-11",9.19
"427","2013-11-12",9.22
"428","2013-11-13",9.39
"429","2013-11-14",9.19
"430","2013-11-15",9.15
"431","2013-11-18",9.22
"432","2013-11-19",9.1
"433","2013-11-20",9.15
"434","2013-11-21",9.15
"435","2013-11-22",9.15
"436","2013-11-25",9.15
"437","2013-11-26",9.01
"438","2013-11-27",9.14
"439","2013-11-29",9.15
"440","2013-12-02",9.2
"441","2013-12-03",9.1
"442","2013-12-04",9.18
"443","2013-12-05",9.17
"444","2013-12-06",9.18
"445","2013-12-09",9.1
"446","2013-12-10",9.01
"447","2013-12-11",8.9
"448","2013-12-12",9
"449","2013-12-13",9
"450","2013-12-16",9
"451","2013-12-17",9.05
"452","2013-12-18",9.05
"453","2013-12-19",9.13
"454","2013-12-20",9.13
"455","2013-12-23",9.15
"456","2013-12-24",9.2
"457","2013-12-26",9.2
"458","2013-12-27",9.38
"459","2013-12-30",9.24
"460","2013-12-31",9.19
"461","2014-01-02",9.3
"462","2014-01-03",9.32
"463","2014-01-06",9.42
"464","2014-01-07",9.42
"465","2014-01-08",9.47
"466","2014-01-09",9.48
"467","2014-01-10",9.48
"468","2014-01-13",9.34
"469","2014-01-14",9.35
"470","2014-01-15",9.35
"471","2014-01-16",9.65
"472","2014-01-17",9.36
"473","2014-01-21",9.5
"474","2014-01-22",9.54
"475","2014-01-23",9.54
"476","2014-01-24",9.54
"477","2014-01-27",9.55
"478","2014-01-28",9.42
"479","2014-01-29",9.45
"480","2014-01-30",9.53
"481","2014-01-31",9.46
"482","2014-02-03",9.33
"483","2014-02-04",9.65
"484","2014-02-05",9.48
"485","2014-02-06",9.65
"486","2014-02-07",9.65
"487","2014-02-10",9.64
"488","2014-02-11",9.5
"489","2014-02-12",9.5
"490","2014-02-13",9.65
"491","2014-02-14",9.7
"492","2014-02-18",9.63
"493","2014-02-19",9.7
"494","2014-02-20",9.6
"495","2014-02-21",9.7
"496","2014-02-24",9.7
"497","2014-02-25",9.76
"498","2014-02-26",9.75
"499","2014-02-27",9.75
"500","2014-02-28",9.75
"501","2014-03-03",9.66
"502","2014-03-04",9.62
"503","2014-03-05",9.9
"504","2014-03-06",9.78
"505","2014-03-07",9.9
"506","2014-03-10",9.96
"507","2014-03-11",9.9
"508","2014-03-12",9.92
"509","2014-03-13",9.9
"510","2014-03-14",9.95
"511","2014-03-17",9.9
"512","2014-03-18",9.9
"513","2014-03-19",9.9
"514","2014-03-20",9.9
"515","2014-03-21",9.96
"516","2014-03-24",9.9
"517","2014-03-25",9.9
"518","2014-03-26",9.96
"519","2014-03-27",9.92
"520","2014-03-28",9.96
"521","2014-03-31",9.94
"522","2014-04-01",9.96
"523","2014-04-02",10
"524","2014-04-03",9.9
"525","2014-04-04",9.89
"526","2014-04-07",10.45
"527","2014-04-08",9.96
"528","2014-04-09",9.96
"529","2014-04-10",9.96
"530","2014-04-11",10.15
"531","2014-04-14",10.15
"532","2014-04-15",9.96
"533","2014-04-16",9.96
"534","2014-04-17",10
"535","2014-04-21",9.99
"536","2014-04-22",10
"537","2014-04-23",10
"538","2014-04-24",10
"539","2014-04-25",10
"540","2014-04-28",10
"541","2014-04-29",10
"542","2014-04-30",10
"543","2014-05-01",9.91
"544","2014-05-02",9.8
"545","2014-05-05",9.9
"546","2014-05-06",9.9
"547","2014-05-07",9.9
"548","2014-05-08",9.25
"549","2014-05-09",9.69
"550","2014-05-12",9.85
"551","2014-05-13",9.9
"552","2014-05-14",9.8
"553","2014-05-15",10.35
"554","2014-05-16",9.37
"555","2014-05-19",9.75
"556","2014-05-20",9.85
"557","2014-05-21",9.85
"558","2014-05-22",9.85
"559","2014-05-23",9.85
"560","2014-05-27",9.85
"561","2014-05-28",10
"562","2014-05-29",10
"563","2014-05-30",9.71
"564","2014-06-02",9.9
"565","2014-06-03",9.66
"566","2014-06-04",9.66
"567","2014-06-05",10
"568","2014-06-06",10
"569","2014-06-09",9.75
"570","2014-06-10",9.9
"571","2014-06-11",9.81
"572","2014-06-12",9.8
"573","2014-06-13",9.8
"574","2014-06-16",9.71
"575","2014-06-17",9.76
"576","2014-06-18",9.75
"577","2014-06-19",9.75
"578","2014-06-20",9.8
"579","2014-06-23",9.76
"580","2014-06-24",9.66
"581","2014-06-25",9.85
"582","2014-06-26",9.85
"583","2014-06-27",9.85
"584","2014-06-30",9.99
"585","2014-07-01",10.5
"586","2014-07-02",10.25
"587","2014-07-03",10.25
"588","2014-07-07",9.92
"589","2014-07-08",10
"590","2014-07-09",10
"591","2014-07-10",9.66
"592","2014-07-11",10
"593","2014-07-14",9.91
"594","2014-07-15",9.91
"595","2014-07-16",10
"596","2014-07-17",10
"597","2014-07-18",10
"598","2014-07-21",9.9
"599","2014-07-22",9.9
"600","2014-07-23",10.2
"601","2014-07-24",10.16
"602","2014-07-25",10.16
"603","2014-07-28",10.16
"604","2014-07-29",10.16
"605","2014-07-30",10.18
"606","2014-07-31",9.75
"607","2014-08-01",9.75
"608","2014-08-04",9.75
"609","2014-08-05",9.75
"610","2014-08-06",9.85
"611","2014-08-07",9.85
"612","2014-08-08",9.85
"613","2014-08-11",10.14
"614","2014-08-12",10
"615","2014-08-13",10
"616","2014-08-14",10
"617","2014-08-15",10.05
"618","2014-08-18",10.05
"619","2014-08-19",9.96
"620","2014-08-20",10.05
"621","2014-08-21",10
"622","2014-08-22",9.9
"623","2014-08-25",10.07
"624","2014-08-26",10.07
"625","2014-08-27",10.07
"626","2014-08-28",10.05
"627","2014-08-29",10.06
"628","2014-09-02",9.97
"629","2014-09-03",10.05
"630","2014-09-04",10
"631","2014-09-05",9.98
"632","2014-09-08",10.04
"633","2014-09-09",10.02
"634","2014-09-10",10.04
"635","2014-09-11",10
"636","2014-09-12",10
"637","2014-09-15",9.93
"638","2014-09-16",9.74
"639","2014-09-17",9.55
"640","2014-09-18",9.7
"641","2014-09-19",9.7
"642","2014-09-22",9.95
"643","2014-09-23",9.71
"644","2014-09-24",9.65
"645","2014-09-25",9.9
"646","2014-09-26",9.5
"647","2014-09-29",9.6
"648","2014-09-30",9.6
"649","2014-10-01",9.5
"650","2014-10-02",9.41
"651","2014-10-03",9.66
"652","2014-10-06",9.55
"653","2014-10-07",9.45
"654","2014-10-08",9.45
"655","2014-10-09",9.31
"656","2014-10-10",9.46
"657","2014-10-13",9.46
"658","2014-10-14",8.93
"659","2014-10-15",9
"660","2014-10-16",8.75
"661","2014-10-17",8.64
"662","2014-10-20",9.09
"663","2014-10-21",8.99
"664","2014-10-22",8.54
"665","2014-10-23",8.65
"666","2014-10-24",9.19
"667","2014-10-27",8.56
"668","2014-10-28",9.14
"669","2014-10-29",9.2
"670","2014-10-30",9.2
"671","2014-10-31",9.04
"672","2014-11-03",8.98
"673","2014-11-04",8.98
"674","2014-11-05",8.82
"675","2014-11-06",8.76
"676","2014-11-07",8.88
"677","2014-11-10",8.88
"678","2014-11-11",9.34
"679","2014-11-12",9.34
"680","2014-11-13",9.22
"681","2014-11-14",9
"682","2014-11-17",9
"683","2014-11-18",9.01
"684","2014-11-19",8.65
"685","2014-11-20",8.86
"686","2014-11-21",9.05
"687","2014-11-24",8.77
"688","2014-11-25",8.8
"689","2014-11-26",8.85
"690","2014-11-28",8.8
"691","2014-12-01",8.44
"692","2014-12-02",8.44
"693","2014-12-03",8.41
"694","2014-12-04",8.41
"695","2014-12-05",8.8
"696","2014-12-08",8.31
"697","2014-12-09",8.3
"698","2014-12-10",8.2
"699","2014-12-11",8.18
"700","2014-12-12",8.06
"701","2014-12-15",7.93
"702","2014-12-16",7.66
"703","2014-12-17",8.1
"704","2014-12-18",7.7
"705","2014-12-19",7.7
"706","2014-12-22",7.9
"707","2014-12-23",7.95
"708","2014-12-24",7.95
"709","2014-12-26",8.2
"710","2014-12-29",8.55
"711","2014-12-30",8.26
"712","2014-12-31",8.5
"713","2015-01-02",8.27
"714","2015-01-05",8.27
"715","2015-01-06",8.32
"716","2015-01-07",8.53
"717","2015-01-08",8.52
"718","2015-01-09",8.77
"719","2015-01-12",8.75
"720","2015-01-13",8.76
"721","2015-01-14",8.8
"722","2015-01-15",8.11
"723","2015-01-16",8.26
"724","2015-01-20",8.66
"725","2015-01-21",8.83
"726","2015-01-22",9
"727","2015-01-23",9
"728","2015-01-26",9
"729","2015-01-27",9
"730","2015-01-28",9.15
"731","2015-01-29",9.15
"732","2015-01-30",9.15
"733","2015-02-02",8.82
"734","2015-02-03",9.15
"735","2015-02-04",8.95
"736","2015-02-05",8.91
"737","2015-02-06",9.08
"738","2015-02-09",9.06
"739","2015-02-10",9.11
"740","2015-02-11",9.14
"741","2015-02-12",8.99
"742","2015-02-13",8.81
"743","2015-02-17",9
"744","2015-02-18",9.06
"745","2015-02-19",8.83
"746","2015-02-20",8.82
"747","2015-02-23",8.85
"748","2015-02-24",8.85
"749","2015-02-25",8.85
"750","2015-02-26",8.95
"751","2015-02-27",8.9
"752","2015-03-02",8.91
"753","2015-03-03",8.91
"754","2015-03-04",8.93
"755","2015-03-05",8.93
"756","2015-03-06",8.93
"757","2015-03-09",8.93
"758","2015-03-10",8.9
"759","2015-03-11",8.95
"760","2015-03-12",8.95
"761","2015-03-13",8.95
"762","2015-03-16",9
"763","2015-03-17",8.95
"764","2015-03-18",8.95
"765","2015-03-19",9.09
"766","2015-03-20",9.1
"767","2015-03-23",9.08
"768","2015-03-24",9.08
"769","2015-03-25",9.02
"770","2015-03-26",9.03
"771","2015-03-27",9
"772","2015-03-30",9
"773","2015-03-31",9
"774","2015-04-01",9
"775","2015-04-02",9.09
"776","2015-04-06",9.1
"777","2015-04-07",9.1
"778","2015-04-08",9.1
"779","2015-04-09",9.22
"780","2015-04-10",9.08
"781","2015-04-13",9.1
"782","2015-04-14",9.1
"783","2015-04-15",9
"784","2015-04-16",9
"785","2015-04-17",9.14
"786","2015-04-20",9.14
"787","2015-04-21",9.2
"788","2015-04-22",9
"789","2015-04-23",9.1
"790","2015-04-24",9
"791","2015-04-27",9.1
"792","2015-04-28",9.13
"793","2015-04-29",9.1
"794","2015-04-30",9.15
"795","2015-05-01",8.95
"796","2015-05-04",9.3
"797","2015-05-05",8.95
"798","2015-05-06",8.95
"799","2015-05-07",9.06
"800","2015-05-08",8.97
"801","2015-05-11",8.95
"802","2015-05-12",9.11
"803","2015-05-13",9.13
"804","2015-05-14",9
"805","2015-05-15",9.1
"806","2015-05-18",8.96
"807","2015-05-19",8.92
"808","2015-05-20",8.92
"809","2015-05-21",8.92
"810","2015-05-22",9.09
"811","2015-05-26",8.95
"812","2015-05-27",8.95
"813","2015-05-28",8.95
"814","2015-05-29",8.99
"815","2015-06-01",8.99
"816","2015-06-02",8.95
"817","2015-06-03",8.85
"818","2015-06-04",8.83
"819","2015-06-05",8.51
"820","2015-06-08",8.57
"821","2015-06-09",8.58
"822","2015-06-10",8.59
"823","2015-06-11",8.59
"824","2015-06-12",8.59
"825","2015-06-15",8.59
"826","2015-06-16",8.61
"827","2015-06-17",8.59
"828","2015-06-18",8.57
"829","2015-06-19",8.57
"830","2015-06-22",8.55
"831","2015-06-23",8.68
"832","2015-06-24",8.55
"833","2015-06-25",8.55
"834","2015-06-26",8.5
"835","2015-06-29",8.41
"836","2015-06-30",8.41
"837","2015-07-01",8.43
"838","2015-07-02",8.43
"839","2015-07-06",8.43
"840","2015-07-07",8.42
"841","2015-07-08",8.41
"842","2015-07-09",8.54
"843","2015-07-10",8.47
"844","2015-07-13",8.47
"845","2015-07-14",8.47
"846","2015-07-15",8.26
"847","2015-07-16",8.32
"848","2015-07-17",8.03
"849","2015-07-20",8.16
"850","2015-07-21",8.24
"851","2015-07-22",8.1
"852","2015-07-23",8.06
"853","2015-07-24",8.06
"854","2015-07-27",8.05
"855","2015-07-28",8.25
"856","2015-07-29",8.3
"857","2015-07-30",8.25
"858","2015-07-31",7.97
"859","2015-08-03",7.97
"860","2015-08-04",7.97
"861","2015-08-05",7.97
"862","2015-08-06",7.95
"863","2015-08-07",7.95
"864","2015-08-10",7.55
"865","2015-08-11",8
"866","2015-08-12",7.99
"867","2015-08-13",7.73
"868","2015-08-14",7.73
"869","2015-08-17",7.73
"870","2015-08-18",7.88
"871","2015-08-19",7.88
"872","2015-08-20",7.85
"873","2015-08-21",7.77
"874","2015-08-24",7.6
"875","2015-08-25",6.96
"876","2015-08-26",7.09
"877","2015-08-27",7.75
"878","2015-08-28",7.61
"879","2015-08-31",7.61
"880","2015-09-01",7.46
"881","2015-09-02",7.46
"882","2015-09-03",7.86
"883","2015-09-04",7.86
"884","2015-09-08",7.95
"885","2015-09-09",7.75
"886","2015-09-10",7.69
"887","2015-09-11",7.69
"888","2015-09-14",7.41
"889","2015-09-15",7.04
"890","2015-09-16",7.11
"891","2015-09-17",7.12
"892","2015-09-18",7.12
"893","2015-09-21",7.12
"894","2015-09-22",7.49
"895","2015-09-23",7.2
"896","2015-09-24",7.11
"897","2015-09-25",7.15
"898","2015-09-28",6.92
"899","2015-09-29",6.75
"900","2015-09-30",6.75
"901","2015-10-01",6.59
"902","2015-10-02",6.73
"903","2015-10-05",6.99
"904","2015-10-06",7
"905","2015-10-07",6.97
"906","2015-10-08",7.1
"907","2015-10-09",7
"908","2015-10-12",7
"909","2015-10-13",7
"910","2015-10-14",7.05
"911","2015-10-15",7.05
"912","2015-10-16",7.2
"913","2015-10-19",7.21
"914","2015-10-20",7.06
"915","2015-10-21",7.06
"916","2015-10-22",7.32
"917","2015-10-23",6.96
"918","2015-10-26",6.88
"919","2015-10-27",6.91
"920","2015-10-28",6.84
"921","2015-10-29",6.87
"922","2015-10-30",6.69
"923","2015-11-02",6.8
"924","2015-11-03",7.04
"925","2015-11-04",6.86
"926","2015-11-05",6.9
"927","2015-11-06",6.85
"928","2015-11-09",6.71
"929","2015-11-10",6.73
"930","2015-11-11",6.7
"931","2015-11-12",6.68
"932","2015-11-13",6.55
"933","2015-11-16",6.56
"934","2015-11-17",6.55
"935","2015-11-18",6.41
"936","2015-11-19",6.36
"937","2015-11-20",6.27
"938","2015-11-23",6.3
"939","2015-11-24",6.66
"940","2015-11-25",6.55
"941","2015-11-27",6.71
"942","2015-11-30",6.84
"943","2015-12-01",6.84
"944","2015-12-02",6.7
"945","2015-12-03",6.71
"946","2015-12-04",6.57
"947","2015-12-07",6.16
"948","2015-12-08",6.2
"949","2015-12-09",6.67
"950","2015-12-10",6.46
"951","2015-12-11",6.6
"952","2015-12-14",6.37
"953","2015-12-15",6.35
"954","2015-12-16",6.35
"955","2015-12-17",6.22
"956","2015-12-18",6.39
"957","2015-12-21",6.46
"958","2015-12-22",6.52
"959","2015-12-23",6.66
"960","2015-12-24",6.5
"961","2015-12-28",6.82
"962","2015-12-29",6.64
"963","2015-12-30",6.62
"964","2015-12-31",6.77
"965","2016-01-04",6.65
"966","2016-01-05",6.59
"967","2016-01-06",6.63
"968","2016-01-07",6.64
"969","2016-01-08",6.65
"970","2016-01-11",6.6
"971","2016-01-12",6.56
"972","2016-01-13",6.44
"973","2016-01-14",6.56
"974","2016-01-15",6.45
"975","2016-01-19",6
"976","2016-01-20",6.2
"977","2016-01-21",6.17
"978","2016-01-22",6.34
"979","2016-01-25",6.11
"980","2016-01-26",6.35
"981","2016-01-27",6.29
"982","2016-01-28",6.34
"983","2016-01-29",6.5
"984","2016-02-01",6.47
"985","2016-02-02",6.48
"986","2016-02-03",6.41
"987","2016-02-04",6.22
"988","2016-02-05",6.31
"989","2016-02-08",6.25
"990","2016-02-09",6.17
"991","2016-02-10",6.25
"992","2016-02-11",5.9
"993","2016-02-12",6.12
"994","2016-02-16",6.18
"995","2016-02-17",6.16
"996","2016-02-18",6.24
"997","2016-02-19",6.24
"998","2016-02-22",6.25
"999","2016-02-23",6.19
"1000","2016-02-24",6.11
"1001","2016-02-25",6.15
"1002","2016-02-26",6.04
"1003","2016-02-29",5.98
"1004","2016-03-01",5.99
"1005","2016-03-02",6.06
"1006","2016-03-03",5.98
"1007","2016-03-04",6.16
"1008","2016-03-07",6.73
"1009","2016-03-08",6.73
