"","date","GLBS"
"141","2008-09-29",124000
"142","2008-09-30",124000
"143","2008-10-01",124000
"144","2008-10-02",124000
"145","2008-10-03",124000
"146","2008-10-06",124000
"147","2008-10-07",124000
"148","2008-10-08",124000
"149","2008-10-09",124000
"150","2008-10-10",124000
"151","2008-10-13",124000
"152","2008-10-14",124000
"153","2008-10-15",124000
"154","2008-10-16",124000
"155","2008-10-17",124000
"156","2008-10-20",124000
"157","2008-10-21",124000
"158","2008-10-22",124000
"159","2008-10-23",124000
"160","2008-10-24",32000
"161","2008-10-27",32000
"162","2008-10-28",32000
"163","2008-10-29",32000
"164","2008-10-30",32000
"165","2008-10-31",32000
"166","2008-11-03",32000
"167","2008-11-04",32000
"168","2008-11-05",32000
"169","2008-11-06",32000
"170","2008-11-07",32000
"171","2008-11-10",32000
"172","2008-11-11",32000
"173","2008-11-12",32000
"174","2008-11-13",32000
"175","2008-11-14",32000
"176","2008-11-17",32000
"177","2008-11-18",32000
"178","2008-11-19",32000
"179","2008-11-20",32000
"180","2008-11-21",32000
"181","2008-11-24",32000
"182","2008-11-25",32000
"183","2008-11-26",32000
"184","2008-11-28",32000
"185","2008-12-01",32000
"186","2008-12-02",32000
"187","2008-12-03",32000
"188","2008-12-04",32000
"189","2008-12-05",32000
"190","2008-12-08",32000
"191","2008-12-09",32000
"192","2008-12-10",32000
"193","2008-12-11",32000
"194","2008-12-12",32000
"195","2008-12-15",32000
"196","2008-12-16",32000
"197","2008-12-17",14400
"198","2008-12-18",14400
"199","2008-12-19",14400
"200","2008-12-22",14400
"201","2008-12-23",15040
"202","2008-12-24",15040
"203","2008-12-26",15040
"204","2008-12-29",14400
"205","2008-12-30",14400
"206","2008-12-31",14400
"207","2009-01-02",14400
"208","2009-01-05",14400
"209","2009-01-06",14400
"210","2009-01-07",14400
"211","2009-01-08",14400
"212","2009-01-09",14400
"213","2009-01-12",14400
"214","2009-01-13",12160
"215","2009-01-14",12160
"216","2009-01-15",12160
"217","2009-01-16",12160
"218","2009-01-20",12160
"219","2009-01-21",12160
"220","2009-01-22",12160
"221","2009-01-23",12160
"222","2009-01-26",12160
"223","2009-01-27",12160
"224","2009-01-28",12160
"225","2009-01-29",12160
"226","2009-01-30",12160
"227","2009-02-02",12160
"228","2009-02-03",8000
"229","2009-02-04",8000
"230","2009-02-05",8000
"231","2009-02-06",8000
"232","2009-02-09",17600
"233","2009-02-10",17600
"234","2009-02-11",17600
"235","2009-02-12",17600
"236","2009-02-13",17600
"237","2009-02-17",17600
"238","2009-02-18",17600
"239","2009-02-19",17600
"240","2009-02-20",17600
"241","2009-02-23",17600
"242","2009-02-24",17600
"243","2009-02-25",17600
"244","2009-02-26",17600
"245","2009-02-27",17600
"246","2009-03-02",17600
"247","2009-03-03",17600
"248","2009-03-04",17600
"249","2009-03-05",17600
"250","2009-03-06",15200
"251","2009-03-09",15200
"252","2009-03-10",15200
"253","2009-03-11",15200
"254","2009-03-12",15200
"255","2009-03-13",15200
"256","2009-03-16",15200
"257","2009-03-17",15200
"258","2009-03-18",15200
"259","2009-03-19",15200
"260","2009-03-20",15200
"261","2009-03-23",15200
"262","2009-03-24",15200
"263","2009-03-25",15200
"264","2009-03-26",15200
"265","2009-03-27",15200
"266","2009-03-30",15200
"267","2009-03-31",15200
"268","2009-04-01",15200
"269","2009-04-02",15200
"270","2009-04-03",15200
"271","2009-04-06",15200
"272","2009-04-07",15200
"273","2009-04-08",15200
"274","2009-04-09",15200
"275","2009-04-13",15200
"276","2009-04-14",15200
"277","2009-04-15",15200
"278","2009-04-16",15200
"279","2009-04-17",15200
"280","2009-04-20",15200
"281","2009-04-21",15200
"282","2009-04-22",15200
"283","2009-04-23",15200
"284","2009-04-24",15200
"285","2009-04-27",15200
"286","2009-04-28",15200
"287","2009-04-29",15200
"288","2009-04-30",15200
"289","2009-05-01",15200
"290","2009-05-04",15200
"291","2009-05-05",15200
"292","2009-05-06",15200
"293","2009-05-07",15200
"294","2009-05-08",15200
"295","2009-05-11",15200
"296","2009-05-12",15200
"297","2009-05-13",15200
"298","2009-05-14",15200
"299","2009-05-15",15200
"300","2009-05-18",15200
"301","2009-05-19",15200
"302","2009-05-20",15200
"303","2009-05-21",15200
"304","2009-05-22",15200
"305","2009-05-26",15200
"306","2009-05-27",15200
"307","2009-05-28",15200
"308","2009-05-29",15200
"309","2009-06-01",15200
"310","2009-06-02",15200
"311","2009-06-03",15200
"312","2009-06-04",15200
"313","2009-06-05",15200
"314","2009-06-08",15200
"315","2009-06-09",15200
"316","2009-06-10",15200
"317","2009-06-11",15200
"318","2009-06-12",15200
"319","2009-06-15",15200
"320","2009-06-16",15200
"321","2009-06-17",15200
"322","2009-06-18",15200
"323","2009-06-19",15200
"324","2009-06-22",15200
"325","2009-06-23",15200
"326","2009-06-24",15200
"327","2009-06-25",15200
"328","2009-06-26",15200
"329","2009-06-29",15200
"330","2009-06-30",15200
"331","2009-07-01",15200
"332","2009-07-02",15200
"333","2009-07-06",15200
"334","2009-07-07",15200
"335","2009-07-08",15200
"336","2009-07-09",15200
"337","2009-07-10",15200
"338","2009-07-13",15200
"339","2009-07-14",15200
"340","2009-07-15",15200
"341","2009-07-16",15200
"342","2009-07-17",15200
"343","2009-07-20",15200
"344","2009-07-21",15200
"345","2009-07-22",15200
"346","2009-07-23",15200
"347","2009-07-24",15200
"348","2009-07-27",15200
"349","2009-07-28",15200
"350","2009-07-29",15200
"351","2009-07-30",15200
"352","2009-07-31",15200
"353","2009-08-03",15200
"354","2009-08-04",16800
"355","2009-08-05",16800
"356","2009-08-06",16800
"357","2009-08-07",16800
"358","2009-08-10",16800
"359","2009-08-11",16800
"360","2009-08-12",16800
"361","2009-08-13",16000
"362","2009-08-14",16000
"363","2009-08-17",16000
"364","2009-08-18",16000
"365","2009-08-19",16000
"366","2009-08-20",16000
"367","2009-08-21",16000
"368","2009-08-24",16000
"369","2009-08-25",16000
"370","2009-08-26",16000
"371","2009-08-27",16000
"372","2009-08-28",16000
"373","2009-08-31",16000
"374","2009-09-01",16000
"375","2009-09-02",16000
"376","2009-09-03",16000
"377","2009-09-04",16000
"378","2009-09-08",16000
"379","2009-09-09",16000
"380","2009-09-10",16000
"381","2009-09-11",16000
"382","2009-09-14",16000
"383","2009-09-15",15680
"384","2009-09-16",15680
"385","2009-09-17",15680
"386","2009-09-18",15680
"387","2009-09-21",15680
"388","2009-09-22",16000
"389","2009-09-23",16000
"390","2009-09-24",16000
"391","2009-09-25",16000
"392","2009-09-28",16000
"393","2009-09-29",16000
"394","2009-09-30",16000
"395","2009-10-01",16000
"396","2009-10-02",16000
"397","2009-10-05",16000
"398","2009-10-06",16000
"399","2009-10-07",16000
"400","2009-10-08",16000
"401","2009-10-09",16000
"402","2009-10-12",16000
"403","2009-10-13",17600
"404","2009-10-14",17600
"405","2009-10-15",17600
"406","2009-10-16",17600
"407","2009-10-19",17600
"408","2009-10-20",17600
"409","2009-10-21",17600
"410","2009-10-22",17600
"411","2009-10-23",17600
"412","2009-10-26",17600
"413","2009-10-27",17600
"414","2009-10-28",17600
"415","2009-10-29",17600
"416","2009-10-30",17600
"417","2009-11-02",17600
"418","2009-11-03",17600
"419","2009-11-04",17600
"420","2009-11-05",17600
"421","2009-11-06",17600
"422","2009-11-09",17600
"423","2009-11-10",14880
"424","2009-11-11",14880
"425","2009-11-12",14880
"426","2009-11-13",14880
"427","2009-11-16",14880
"428","2009-11-17",14880
"429","2009-11-18",14880
"430","2009-11-19",14880
"431","2009-11-20",14880
"432","2009-11-23",14880
"433","2009-11-24",14880
"434","2009-11-25",14880
"435","2009-11-27",14880
"436","2009-11-30",14880
"437","2009-12-01",14880
"438","2009-12-02",14880
"439","2009-12-03",14880
"440","2009-12-04",14880
"441","2009-12-07",14880
"442","2009-12-08",14880
"443","2009-12-09",14880
"444","2009-12-10",14880
"445","2009-12-11",14880
"446","2009-12-14",14880
"447","2009-12-15",14880
"448","2009-12-16",14880
"449","2009-12-17",14880
"450","2009-12-18",14880
"451","2009-12-21",14880
"452","2009-12-22",14880
"453","2009-12-23",14880
"454","2009-12-24",14880
"455","2009-12-28",14880
"456","2009-12-29",14880
"457","2009-12-30",14880
"458","2009-12-31",14880
"459","2010-01-04",14880
"460","2010-01-05",14880
"461","2010-01-06",14880
"462","2010-01-07",14880
"463","2010-01-08",14880
"464","2010-01-11",14880
"465","2010-01-12",24800
"466","2010-01-13",24800
"467","2010-01-14",24800
"468","2010-01-15",24800
"469","2010-01-19",24800
"470","2010-01-20",24800
"471","2010-01-21",24800
"472","2010-01-22",24800
"473","2010-01-25",26400
"474","2010-01-26",25600
"475","2010-01-27",25600
"476","2010-01-28",25600
"477","2010-01-29",25600
"478","2010-02-01",25600
"479","2010-02-02",25600
"480","2010-02-03",25600
"481","2010-02-04",25600
"482","2010-02-05",25600
"483","2010-02-08",25600
"484","2010-02-09",25600
"485","2010-02-10",25600
"486","2010-02-11",25600
"487","2010-02-12",25600
"488","2010-02-16",25600
"489","2010-02-17",25600
"490","2010-02-18",25600
"491","2010-02-19",25600
"492","2010-02-22",28000
"493","2010-02-23",28000
"494","2010-02-24",28000
"495","2010-02-25",28000
"496","2010-02-26",28000
"497","2010-03-01",28000
"498","2010-03-02",28000
"499","2010-03-03",28000
"500","2010-03-04",28000
"501","2010-03-05",28000
"502","2010-03-08",28000
"503","2010-03-09",28000
"504","2010-03-10",28000
"505","2010-03-11",28000
"506","2010-03-12",28000
"507","2010-03-15",28000
"508","2010-03-16",28000
"509","2010-03-17",28000
"510","2010-03-18",28000
"511","2010-03-19",28000
"512","2010-03-22",28000
"513","2010-03-23",28000
"514","2010-03-24",28000
"515","2010-03-25",28000
"516","2010-03-26",28000
"517","2010-03-29",28000
"518","2010-03-30",28000
"519","2010-03-31",28000
"520","2010-04-01",28000
"521","2010-04-05",28000
"522","2010-04-06",28000
"523","2010-04-07",28000
"524","2010-04-08",28000
"525","2010-04-09",28000
"526","2010-04-12",28000
"527","2010-04-13",28000
"528","2010-04-14",28000
"529","2010-04-15",28000
"530","2010-04-16",28000
"531","2010-04-19",28000
"532","2010-04-20",28000
"533","2010-04-21",28000
"534","2010-04-22",28000
"535","2010-04-23",28000
"536","2010-04-26",28000
"537","2010-04-27",28000
"538","2010-04-28",28000
"539","2010-04-29",28000
"540","2010-04-30",28000
"541","2010-05-03",28000
"542","2010-05-04",28000
"543","2010-05-05",28000
"544","2010-05-06",28000
"545","2010-05-07",28000
"546","2010-05-10",28000
"547","2010-05-11",28000
"548","2010-05-12",28000
"549","2010-05-13",28000
"550","2010-05-14",28000
"551","2010-05-17",28000
"552","2010-05-18",28000
"553","2010-05-19",28000
"554","2010-05-20",28000
"555","2010-05-21",28000
"556","2010-05-24",28000
"557","2010-05-25",28000
"558","2010-05-26",28000
"559","2010-05-27",28000
"560","2010-05-28",28000
"561","2010-06-01",28000
"562","2010-06-02",28000
"563","2010-06-03",28000
"564","2010-06-04",28000
"565","2010-06-07",28000
"566","2010-06-08",28000
"567","2010-06-09",28000
"568","2010-06-10",28000
"569","2010-06-11",28000
"570","2010-06-14",28000
"571","2010-06-15",28000
"572","2010-06-16",28000
"573","2010-06-17",28000
"574","2010-06-18",28000
"575","2010-06-21",28000
"576","2010-06-22",28000
"577","2010-06-23",28000
"578","2010-06-24",28000
"579","2010-06-25",28000
"580","2010-06-28",28000
"581","2010-06-29",28000
"582","2010-06-30",28000
"583","2010-07-01",28000
"584","2010-07-02",28000
"585","2010-07-06",28000
"586","2010-07-07",28000
"587","2010-07-08",28000
"588","2010-07-09",28000
"589","2010-07-12",28000
"590","2010-07-13",28000
"591","2010-07-14",28000
"592","2010-07-15",28000
"593","2010-07-16",28000
"594","2010-07-19",28000
"595","2010-07-20",28000
"596","2010-07-21",28000
"597","2010-07-22",28000
"598","2010-07-23",28000
"599","2010-07-26",28000
"600","2010-07-27",28000
"601","2010-07-28",28000
"602","2010-07-29",28000
"603","2010-07-30",28000
"604","2010-08-02",28000
"605","2010-08-03",28000
"606","2010-08-04",28000
"607","2010-08-05",28000
"608","2010-08-06",28000
"609","2010-08-09",28000
"610","2010-08-10",28000
"611","2010-08-11",28000
"612","2010-08-12",28000
"613","2010-08-13",28000
"614","2010-08-16",28000
"615","2010-08-17",28000
"616","2010-08-18",28000
"617","2010-08-19",28000
"618","2010-08-20",28000
"619","2010-08-23",28000
"620","2010-08-24",28000
"621","2010-08-25",28000
"622","2010-08-26",28000
"623","2010-08-27",28000
"624","2010-08-30",28000
"625","2010-08-31",28000
"626","2010-09-01",28000
"627","2010-09-02",28000
"628","2010-09-03",28000
"629","2010-09-07",28000
"630","2010-09-08",28000
"631","2010-09-09",28000
"632","2010-09-10",28000
"633","2010-09-13",28000
"634","2010-09-14",28000
"635","2010-09-15",28000
"636","2010-09-16",28000
"637","2010-09-17",28000
"638","2010-09-20",28000
"639","2010-09-21",28000
"640","2010-09-22",28000
"641","2010-09-23",28000
"642","2010-09-24",28000
"643","2010-09-27",28000
"644","2010-09-28",28000
"645","2010-09-29",28000
"646","2010-09-30",28000
"647","2010-10-01",28000
"648","2010-10-04",28000
"649","2010-10-05",28000
"650","2010-10-06",28000
"651","2010-10-07",28000
"652","2010-10-08",28000
"653","2010-10-11",28000
"654","2010-10-12",28000
"655","2010-10-13",28000
"656","2010-10-14",28000
"657","2010-10-15",28000
"658","2010-10-18",28000
"659","2010-10-19",28000
"660","2010-10-20",28000
"661","2010-10-21",28000
"662","2010-10-22",28000
"663","2010-10-25",28000
"664","2010-10-26",28000
"665","2010-10-27",28000
"666","2010-10-28",28000
"667","2010-10-29",28000
"668","2010-11-01",28000
"669","2010-11-02",28000
"670","2010-11-03",28000
"671","2010-11-04",28000
"672","2010-11-05",28000
"673","2010-11-08",28000
"674","2010-11-09",28000
"675","2010-11-10",39480
"676","2010-11-11",39480
"677","2010-11-12",39480
"678","2010-11-15",39480
"679","2010-11-16",39480
"680","2010-11-17",39480
"681","2010-11-18",39480
"682","2010-11-19",39480
"683","2010-11-22",39480
"684","2010-11-23",39480
"685","2010-11-24",39480
"686","2010-11-26",49000
"687","2010-11-29",50000
"688","2010-11-30",50000
"689","2010-12-01",49000
"690","2010-12-02",49840
"691","2010-12-03",50400
"692","2010-12-06",50400
"693","2010-12-07",49960
"694","2010-12-08",48480
"695","2010-12-09",50200
"696","2010-12-10",48800
"697","2010-12-13",47880
"698","2010-12-14",48720
"699","2010-12-15",49600
"700","2010-12-16",50120
"701","2010-12-17",48000
"702","2010-12-20",43960
"703","2010-12-21",44560
"704","2010-12-22",40200
"705","2010-12-23",39120
"706","2010-12-27",41200
"707","2010-12-28",37320
"708","2010-12-29",38200
"709","2010-12-30",36720
"710","2010-12-31",36240
"711","2011-01-03",38920
"712","2011-01-04",39800
"713","2011-01-05",41400
"714","2011-01-06",41120
"715","2011-01-07",40440
"716","2011-01-10",39720
"717","2011-01-11",39200
"718","2011-01-12",40000
"719","2011-01-13",39240
"720","2011-01-14",39400
"721","2011-01-18",38840
"722","2011-01-19",38800
"723","2011-01-20",38600
"724","2011-01-21",38680
"725","2011-01-24",38800
"726","2011-01-25",38640
"727","2011-01-26",38560
"728","2011-01-27",38560
"729","2011-01-28",37000
"730","2011-01-31",36440
"731","2011-02-01",36440
"732","2011-02-02",38120
"733","2011-02-03",37720
"734","2011-02-04",36040
"735","2011-02-07",37080
"736","2011-02-08",36800
"737","2011-02-09",36000
"738","2011-02-10",35600
"739","2011-02-11",36000
"740","2011-02-14",34800
"741","2011-02-15",34800
"742","2011-02-16",36800
"743","2011-02-17",36560
"744","2011-02-18",36440
"745","2011-02-22",35960
"746","2011-02-23",35960
"747","2011-02-24",36440
"748","2011-02-25",31760
"749","2011-02-28",35600
"750","2011-03-01",35600
"751","2011-03-02",35800
"752","2011-03-03",33440
"753","2011-03-04",34040
"754","2011-03-07",34040
"755","2011-03-08",34880
"756","2011-03-09",34880
"757","2011-03-10",34880
"758","2011-03-11",33720
"759","2011-03-14",33960
"760","2011-03-15",33960
"761","2011-03-16",33960
"762","2011-03-17",33920
"763","2011-03-18",33920
"764","2011-03-21",33920
"765","2011-03-22",32320
"766","2011-03-23",32200
"767","2011-03-24",32000
"768","2011-03-25",33560
"769","2011-03-28",35560
"770","2011-03-29",34400
"771","2011-03-30",34720
"772","2011-03-31",35960
"773","2011-04-01",35600
"774","2011-04-04",35280
"775","2011-04-05",35280
"776","2011-04-06",35160
"777","2011-04-07",35600
"778","2011-04-08",35800
"779","2011-04-11",35720
"780","2011-04-12",34400
"781","2011-04-13",34400
"782","2011-04-14",34600
"783","2011-04-15",35600
"784","2011-04-18",35240
"785","2011-04-19",36000
"786","2011-04-20",36000
"787","2011-04-21",34080
"788","2011-04-25",34120
"789","2011-04-26",35560
"790","2011-04-27",35560
"791","2011-04-28",35720
"792","2011-04-29",35720
"793","2011-05-02",36000
"794","2011-05-03",36000
"795","2011-05-04",36000
"796","2011-05-05",35800
"797","2011-05-06",35800
"798","2011-05-09",38000
"799","2011-05-10",35360
"800","2011-05-11",35880
"801","2011-05-12",35800
"802","2011-05-13",35800
"803","2011-05-16",35760
"804","2011-05-17",35600
"805","2011-05-18",35520
"806","2011-05-19",35920
"807","2011-05-20",35960
"808","2011-05-23",36000
"809","2011-05-24",35920
"810","2011-05-25",36000
"811","2011-05-26",35640
"812","2011-05-27",35200
"813","2011-05-31",35960
"814","2011-06-01",35200
"815","2011-06-02",35200
"816","2011-06-03",36000
"817","2011-06-06",36080
"818","2011-06-07",37960
"819","2011-06-08",37080
"820","2011-06-09",36760
"821","2011-06-10",39760
"822","2011-06-13",38720
"823","2011-06-14",43200
"824","2011-06-15",41920
"825","2011-06-16",43360
"826","2011-06-17",40960
"827","2011-06-20",40000
"828","2011-06-21",36400
"829","2011-06-22",40800
"830","2011-06-23",33760
"831","2011-06-24",34320
"832","2011-06-27",32920
"833","2011-06-28",32960
"834","2011-06-29",30800
"835","2011-06-30",31920
"836","2011-07-01",31280
"837","2011-07-05",30840
"838","2011-07-06",29520
"839","2011-07-07",29280
"840","2011-07-08",29200
"841","2011-07-11",28200
"842","2011-07-12",28200
"843","2011-07-13",28280
"844","2011-07-14",28000
"845","2011-07-15",27840
"846","2011-07-18",28000
"847","2011-07-19",28800
"848","2011-07-20",28840
"849","2011-07-21",28560
"850","2011-07-22",28640
"851","2011-07-25",28800
"852","2011-07-26",28360
"853","2011-07-27",26800
"854","2011-07-28",27600
"855","2011-07-29",26040
"856","2011-08-01",25440
"857","2011-08-02",26120
"858","2011-08-03",25600
"859","2011-08-04",25400
"860","2011-08-05",22080
"861","2011-08-08",20120
"862","2011-08-09",21200
"863","2011-08-10",23640
"864","2011-08-11",23200
"865","2011-08-12",22160
"866","2011-08-15",23000
"867","2011-08-16",23360
"868","2011-08-17",22800
"869","2011-08-18",21920
"870","2011-08-19",23400
"871","2011-08-22",22120
"872","2011-08-23",21120
"873","2011-08-24",20920
"874","2011-08-25",20240
"875","2011-08-26",20920
"876","2011-08-29",20600
"877","2011-08-30",21920
"878","2011-08-31",22400
"879","2011-09-01",25240
"880","2011-09-02",28000
"881","2011-09-06",27000
"882","2011-09-07",27880
"883","2011-09-08",26120
"884","2011-09-09",25280
"885","2011-09-12",24880
"886","2011-09-13",23760
"887","2011-09-14",23920
"888","2011-09-15",23680
"889","2011-09-16",23560
"890","2011-09-19",24120
"891","2011-09-20",23000
"892","2011-09-21",22280
"893","2011-09-22",22000
"894","2011-09-23",21400
"895","2011-09-26",20200
"896","2011-09-27",21680
"897","2011-09-28",20640
"898","2011-09-29",20920
"899","2011-09-30",20800
"900","2011-10-03",19920
"901","2011-10-04",19800
"902","2011-10-05",20520
"903","2011-10-06",20280
"904","2011-10-07",20600
"905","2011-10-10",20680
"906","2011-10-11",20000
"907","2011-10-12",19800
"908","2011-10-13",20000
"909","2011-10-14",20000
"910","2011-10-17",18920
"911","2011-10-18",18960
"912","2011-10-19",18520
"913","2011-10-20",18400
"914","2011-10-21",18760
"915","2011-10-24",18880
"916","2011-10-25",18960
"917","2011-10-26",18040
"918","2011-10-27",18240
"919","2011-10-28",18520
"920","2011-10-31",17760
"921","2011-11-01",16800
"922","2011-11-02",17040
"923","2011-11-03",16680
"924","2011-11-04",16600
"925","2011-11-07",17680
"926","2011-11-08",17440
"927","2011-11-09",16800
"928","2011-11-10",17240
"929","2011-11-11",16640
"930","2011-11-14",16840
"931","2011-11-15",16440
"932","2011-11-16",16480
"933","2011-11-17",16560
"934","2011-11-18",16560
"935","2011-11-21",16080
"936","2011-11-22",15920
"937","2011-11-23",15760
"938","2011-11-25",15800
"939","2011-11-28",15360
"940","2011-11-29",14440
"941","2011-11-30",14960
"942","2011-12-01",14920
"943","2011-12-02",15000
"944","2011-12-05",15560
"945","2011-12-06",15960
"946","2011-12-07",16080
"947","2011-12-08",16560
"948","2011-12-09",16880
"949","2011-12-12",16040
"950","2011-12-13",15960
"951","2011-12-14",14400
"952","2011-12-15",13640
"953","2011-12-16",12000
"954","2011-12-19",12480
"955","2011-12-20",12880
"956","2011-12-21",12560
"957","2011-12-22",12320
"958","2011-12-23",12440
"959","2011-12-27",11960
"960","2011-12-28",10560
"961","2011-12-29",11400
"962","2011-12-30",13240
"963","2012-01-03",15600
"964","2012-01-04",16760
"965","2012-01-05",16800
"966","2012-01-06",17200
"967","2012-01-09",17120
"968","2012-01-10",16800
"969","2012-01-11",16080
"970","2012-01-12",15720
"971","2012-01-13",16560
"972","2012-01-17",17280
"973","2012-01-18",17520
"974","2012-01-19",17640
"975","2012-01-20",17280
"976","2012-01-23",17400
"977","2012-01-24",16560
"978","2012-01-25",15840
"979","2012-01-26",17560
"980","2012-01-27",17200
"981","2012-01-30",17800
"982","2012-01-31",17120
"983","2012-02-01",17520
"984","2012-02-02",17960
"985","2012-02-03",16880
"986","2012-02-06",17360
"987","2012-02-07",17400
"988","2012-02-08",17600
"989","2012-02-09",17600
"990","2012-02-10",17800
"991","2012-02-13",19200
"992","2012-02-14",19200
"993","2012-02-15",18600
"994","2012-02-16",18520
"995","2012-02-17",18760
"996","2012-02-21",18760
"997","2012-02-22",18520
"998","2012-02-23",19920
"999","2012-02-24",19800
"1000","2012-02-27",18920
"1001","2012-02-28",19680
"1002","2012-02-29",19840
"1003","2012-03-01",20400
"1004","2012-03-02",22360
"1005","2012-03-05",22240
"1006","2012-03-06",21440
"1007","2012-03-07",22400
"1008","2012-03-08",23080
"1009","2012-03-09",22960
"1010","2012-03-12",21160
"1011","2012-03-13",20600
"1012","2012-03-14",20320
"1013","2012-03-15",21120
"1014","2012-03-16",21360
"1015","2012-03-19",20800
"1016","2012-03-20",20440
"1017","2012-03-21",21120
"1018","2012-03-22",20960
"1019","2012-03-23",20440
"1020","2012-03-26",20000
"1021","2012-03-27",20400
"1022","2012-03-28",20400
"1023","2012-03-29",20560
"1024","2012-03-30",20320
"1025","2012-04-02",20120
"1026","2012-04-03",20520
"1027","2012-04-04",20200
"1028","2012-04-05",20320
"1029","2012-04-09",20280
"1030","2012-04-10",20400
"1031","2012-04-11",20560
"1032","2012-04-12",20400
"1033","2012-04-13",19400
"1034","2012-04-16",19040
"1035","2012-04-17",18600
"1036","2012-04-18",18360
"1037","2012-04-19",18600
"1038","2012-04-20",18800
"1039","2012-04-23",18600
"1040","2012-04-24",18360
"1041","2012-04-25",18320
"1042","2012-04-26",19040
"1043","2012-04-27",20400
"1044","2012-04-30",21000
"1045","2012-05-01",21160
"1046","2012-05-02",20040
"1047","2012-05-03",21120
"1048","2012-05-04",20400
"1049","2012-05-07",20800
"1050","2012-05-08",20360
"1051","2012-05-09",20000
"1052","2012-05-10",19120
"1053","2012-05-11",19880
"1054","2012-05-14",19960
"1055","2012-05-15",15400
"1056","2012-05-16",15480
"1057","2012-05-17",16200
"1058","2012-05-18",15000
"1059","2012-05-21",15200
"1060","2012-05-22",16000
"1061","2012-05-23",15400
"1062","2012-05-24",15400
"1063","2012-05-25",14840
"1064","2012-05-29",14600
"1065","2012-05-30",14920
"1066","2012-05-31",14440
"1067","2012-06-01",14440
"1068","2012-06-04",14000
"1069","2012-06-05",14280
