"","date","MIC"
"153","2007-08-10",41.75
"154","2007-08-13",42.240002
"155","2007-08-14",41.009998
"156","2007-08-15",41.330002
"157","2007-08-16",36.599998
"158","2007-08-17",38.599998
"159","2007-08-20",38.080002
"160","2007-08-21",38.740002
"161","2007-08-22",39.860001
"162","2007-08-23",39.77
"163","2007-08-24",40.110001
"164","2007-08-27",39.560001
"165","2007-08-28",38.849998
"166","2007-08-29",39.91
"167","2007-08-30",40.310001
"168","2007-08-31",40.450001
"169","2007-09-04",39
"170","2007-09-05",37.98
"171","2007-09-06",37.5
"172","2007-09-07",36.43
"173","2007-09-10",36.09
"174","2007-09-11",36.77
"175","2007-09-12",36.18
"176","2007-09-13",36.75
"177","2007-09-14",36.540001
"178","2007-09-17",36.849998
"179","2007-09-18",36.860001
"180","2007-09-19",37.669998
"181","2007-09-20",37
"182","2007-09-21",37.25
"183","2007-09-24",36.130001
"184","2007-09-25",36.650002
"185","2007-09-26",36.650002
"186","2007-09-27",35.990002
"187","2007-09-28",38.59
"188","2007-10-01",38.200001
"189","2007-10-02",38.619999
"190","2007-10-03",38.540001
"191","2007-10-04",38.900002
"192","2007-10-05",39.330002
"193","2007-10-08",39.990002
"194","2007-10-09",39.950001
"195","2007-10-10",39.98
"196","2007-10-11",39.689999
"197","2007-10-12",39.98
"198","2007-10-15",40.150002
"199","2007-10-16",39.279999
"200","2007-10-17",40.470001
"201","2007-10-18",41.400002
"202","2007-10-19",40.459999
"203","2007-10-22",40.209999
"204","2007-10-23",40.349998
"205","2007-10-24",40.41
"206","2007-10-25",40.830002
"207","2007-10-26",41.32
"208","2007-10-29",41.330002
"209","2007-10-30",41.380001
"210","2007-10-31",41.759998
"211","2007-11-01",39.849998
"212","2007-11-02",39.970001
"213","2007-11-05",39.41
"214","2007-11-06",40.139999
"215","2007-11-07",39.700001
"216","2007-11-08",39.68
"217","2007-11-09",39.689999
"218","2007-11-12",40.009998
"219","2007-11-13",39.540001
"220","2007-11-14",39.68
"221","2007-11-15",40.119999
"222","2007-11-16",40.25
"223","2007-11-19",39.279999
"224","2007-11-20",38.310001
"225","2007-11-21",38.259998
"226","2007-11-23",38.48
"227","2007-11-26",37.970001
"228","2007-11-27",38.330002
"229","2007-11-28",39.560001
"230","2007-11-29",39.98
"231","2007-11-30",40.299999
"232","2007-12-03",39.43
"233","2007-12-04",39.349998
"234","2007-12-05",39.720001
"235","2007-12-06",40.060001
"236","2007-12-07",40.169998
"237","2007-12-10",40.119999
"238","2007-12-11",39.189999
"239","2007-12-12",39.009998
"240","2007-12-13",38.759998
"241","2007-12-14",38.439999
"242","2007-12-17",37.939999
"243","2007-12-18",38
"244","2007-12-19",37.970001
"245","2007-12-20",38.150002
"246","2007-12-21",39.099998
"247","2007-12-24",39.810001
"248","2007-12-26",40.5
"249","2007-12-27",40.099998
"250","2007-12-28",40.099998
"251","2007-12-31",40.529999
"252","2008-01-02",39.009998
"253","2008-01-03",38.68
"254","2008-01-04",38.189999
"255","2008-01-07",38.080002
"256","2008-01-08",37.68
"257","2008-01-09",36.709999
"258","2008-01-10",36.990002
"259","2008-01-11",36.080002
"260","2008-01-14",36.150002
"261","2008-01-15",34.77
"262","2008-01-16",34.25
"263","2008-01-17",33.490002
"264","2008-01-18",31.709999
"265","2008-01-22",31.32
"266","2008-01-23",31.959999
"267","2008-01-24",33.150002
"268","2008-01-25",33.09
"269","2008-01-28",32.900002
"270","2008-01-29",33.189999
"271","2008-01-30",32.779999
"272","2008-01-31",33.060001
"273","2008-02-01",33.799999
"274","2008-02-04",33.830002
"275","2008-02-05",32.66
"276","2008-02-06",32.599998
"277","2008-02-07",33.099998
"278","2008-02-08",33.240002
"279","2008-02-11",32.790001
"280","2008-02-12",31.969999
"281","2008-02-13",33.029999
"282","2008-02-14",32.5
"283","2008-02-15",32.709999
"284","2008-02-19",32.470001
"285","2008-02-20",32.759998
"286","2008-02-21",31.790001
"287","2008-02-22",32.720001
"288","2008-02-25",34.240002
"289","2008-02-26",34.400002
"290","2008-02-27",34
"291","2008-02-28",34.09
"292","2008-02-29",33.509998
"293","2008-03-03",33.029999
"294","2008-03-04",32.740002
"295","2008-03-05",33.310001
"296","2008-03-06",32.16
"297","2008-03-07",31.440001
"298","2008-03-10",30.84
"299","2008-03-11",30.92
"300","2008-03-12",30.6
"301","2008-03-13",30.02
"302","2008-03-14",29.49
"303","2008-03-17",29.49
"304","2008-03-18",30.309999
"305","2008-03-19",29.950001
"306","2008-03-20",30.209999
"307","2008-03-24",31.07
"308","2008-03-25",30.5
"309","2008-03-26",29.83
"310","2008-03-27",29.52
"311","2008-03-28",29.209999
"312","2008-03-31",29.129999
"313","2008-04-01",29.709999
"314","2008-04-02",28.549999
"315","2008-04-03",29.5
"316","2008-04-04",29.67
"317","2008-04-07",30.549999
"318","2008-04-08",30.959999
"319","2008-04-09",30.32
"320","2008-04-10",30.24
"321","2008-04-11",29.68
"322","2008-04-14",29.639999
"323","2008-04-15",29.17
"324","2008-04-16",30.18
"325","2008-04-17",30.67
"326","2008-04-18",30.4
"327","2008-04-21",30.35
"328","2008-04-22",30.549999
"329","2008-04-23",29.99
"330","2008-04-24",29.9
"331","2008-04-25",29.85
"332","2008-04-28",30.059999
"333","2008-04-29",29.889999
"334","2008-04-30",29.6
"335","2008-05-01",28.790001
"336","2008-05-02",27.969999
"337","2008-05-05",27.9
"338","2008-05-06",27.68
"339","2008-05-07",26.940001
"340","2008-05-08",29.82
"341","2008-05-09",29.17
"342","2008-05-12",29.5
"343","2008-05-13",29.549999
"344","2008-05-14",29.6
"345","2008-05-15",30.35
"346","2008-05-16",31.1
"347","2008-05-19",31.440001
"348","2008-05-20",32.669998
"349","2008-05-21",31.33
"350","2008-05-22",32.040001
"351","2008-05-23",31.92
"352","2008-05-27",32
"353","2008-05-28",32.439999
"354","2008-05-29",32.98
"355","2008-05-30",33.240002
"356","2008-06-02",32.470001
"357","2008-06-03",33.040001
"358","2008-06-04",32.779999
"359","2008-06-05",33.099998
"360","2008-06-06",32.52
"361","2008-06-09",32.779999
"362","2008-06-10",32.299999
"363","2008-06-11",31.360001
"364","2008-06-12",30.49
"365","2008-06-13",30.16
"366","2008-06-16",30.49
"367","2008-06-17",30.719999
"368","2008-06-18",30.059999
"369","2008-06-19",30.48
"370","2008-06-20",30.02
"371","2008-06-23",28.99
"372","2008-06-24",28.74
"373","2008-06-25",28.450001
"374","2008-06-26",25.950001
"375","2008-06-27",26.969999
"376","2008-06-30",25.290001
"377","2008-07-01",25
"378","2008-07-02",24.559999
"379","2008-07-03",24.4
"380","2008-07-07",24.27
"381","2008-07-08",23.4
"382","2008-07-09",22.76
"383","2008-07-10",22.51
"384","2008-07-11",21.77
"385","2008-07-14",22.049999
"386","2008-07-15",22.030001
"387","2008-07-16",21.75
"388","2008-07-17",22.66
"389","2008-07-18",22.290001
"390","2008-07-21",22.74
"391","2008-07-22",23.67
"392","2008-07-23",24.08
"393","2008-07-24",22.559999
"394","2008-07-25",22.059999
"395","2008-07-28",21.74
"396","2008-07-29",22.1
"397","2008-07-30",22.690001
"398","2008-07-31",22.42
"399","2008-08-01",22.780001
"400","2008-08-04",22.93
"401","2008-08-05",24.09
"402","2008-08-06",24.34
"403","2008-08-07",21.85
"404","2008-08-08",20.85
"405","2008-08-11",21.57
"406","2008-08-12",21.209999
"407","2008-08-13",21.26
"408","2008-08-14",21.389999
"409","2008-08-15",21.790001
"410","2008-08-18",21.620001
"411","2008-08-19",21.25
"412","2008-08-20",20.91
"413","2008-08-21",20.799999
"414","2008-08-22",21.08
"415","2008-08-25",21.26
"416","2008-08-26",20.48
"417","2008-08-27",20.299999
"418","2008-08-28",20.98
"419","2008-08-29",20.75
"420","2008-09-02",19.790001
"421","2008-09-03",18.98
"422","2008-09-04",18.459999
"423","2008-09-05",17.91
"424","2008-09-08",17.6
"425","2008-09-09",18.23
"426","2008-09-10",18.51
"427","2008-09-11",18.68
"428","2008-09-12",19.379999
"429","2008-09-15",18.52
"430","2008-09-16",16.83
"431","2008-09-17",14.87
"432","2008-09-18",15.05
"433","2008-09-19",16.66
"434","2008-09-22",16.51
"435","2008-09-23",15.26
"436","2008-09-24",15.09
"437","2008-09-25",14.72
"438","2008-09-26",14.75
"439","2008-09-29",12.63
"440","2008-09-30",13.21
"441","2008-10-01",12.9
"442","2008-10-02",12.55
"443","2008-10-03",12.26
"444","2008-10-06",11.43
"445","2008-10-07",11.03
"446","2008-10-08",10.99
"447","2008-10-09",10.51
"448","2008-10-10",9.96
"449","2008-10-13",11.46
"450","2008-10-14",11.15
"451","2008-10-15",10.09
"452","2008-10-16",10
"453","2008-10-17",9.89
"454","2008-10-20",10.57
"455","2008-10-21",10.27
"456","2008-10-22",9.69
"457","2008-10-23",9.24
"458","2008-10-24",9.08
"459","2008-10-27",8.68
"460","2008-10-28",9.99
"461","2008-10-29",10.42
"462","2008-10-30",10.72
"463","2008-10-31",10.15
"464","2008-11-03",10.8
"465","2008-11-04",12.48
"466","2008-11-05",11.93
"467","2008-11-06",9.29
"468","2008-11-07",7.2
"469","2008-11-10",6.16
"470","2008-11-11",5.07
"471","2008-11-12",3.95
"472","2008-11-13",3.76
"473","2008-11-14",4.14
"474","2008-11-17",3.88
"475","2008-11-18",3.64
"476","2008-11-19",3.08
"477","2008-11-20",2.57
"478","2008-11-21",2.32
"479","2008-11-24",3.31
"480","2008-11-25",3.49
"481","2008-11-26",4.8
"482","2008-11-28",4.66
"483","2008-12-01",3.17
"484","2008-12-02",3.46
"485","2008-12-03",4.2
"486","2008-12-04",3.51
"487","2008-12-05",3.73
"488","2008-12-08",3.74
"489","2008-12-09",3.62
"490","2008-12-10",3.61
"491","2008-12-11",3.41
"492","2008-12-12",3.67
"493","2008-12-15",3.57
"494","2008-12-16",3.43
"495","2008-12-17",3.3
"496","2008-12-18",3.51
"497","2008-12-19",3.5
"498","2008-12-22",3.42
"499","2008-12-23",3.4
"500","2008-12-24",3.32
"501","2008-12-26",3.35
"502","2008-12-29",2.86
"503","2008-12-30",3.08
"504","2008-12-31",3.77
"505","2009-01-02",4
"506","2009-01-05",4.53
"507","2009-01-06",5.55
"508","2009-01-07",5.74
"509","2009-01-08",5.73
"510","2009-01-09",5.49
"511","2009-01-12",4.63
"512","2009-01-13",5.23
"513","2009-01-14",4.52
"514","2009-01-15",4.68
"515","2009-01-16",4.36
"516","2009-01-20",3.96
"517","2009-01-21",4.48
"518","2009-01-22",4.04
"519","2009-01-23",4.19
"520","2009-01-26",4.17
"521","2009-01-27",4.35
"522","2009-01-28",4.8
"523","2009-01-29",4.22
"524","2009-01-30",4.12
"525","2009-02-02",4.15
"526","2009-02-03",4.12
"527","2009-02-04",3.94
"528","2009-02-05",3.88
"529","2009-02-06",4.17
"530","2009-02-09",4.08
"531","2009-02-10",3.84
"532","2009-02-11",3.88
"533","2009-02-12",3.91
"534","2009-02-13",3.99
"535","2009-02-17",3.6
"536","2009-02-18",3.36
"537","2009-02-19",3.14
"538","2009-02-20",2.97
"539","2009-02-23",2.75
"540","2009-02-24",3.69
"541","2009-02-25",3.33
"542","2009-02-26",2.06
"543","2009-02-27",1.3
"544","2009-03-02",0.79
"545","2009-03-03",1.07
"546","2009-03-04",1.37
"547","2009-03-05",1.2
"548","2009-03-06",1.34
"549","2009-03-09",1.3
"550","2009-03-10",1.29
"551","2009-03-11",1.25
"552","2009-03-12",1.29
"553","2009-03-13",1.27
"554","2009-03-16",1.21
"555","2009-03-17",1.14
"556","2009-03-18",1.15
"557","2009-03-19",1.22
"558","2009-03-20",1.15
"559","2009-03-23",1.25
"560","2009-03-24",1.23
"561","2009-03-25",1.75
"562","2009-03-26",1.89
"563","2009-03-27",1.75
"564","2009-03-30",1.41
"565","2009-03-31",1.38
"566","2009-04-01",1.52
"567","2009-04-02",1.7
"568","2009-04-03",1.75
"569","2009-04-06",1.66
"570","2009-04-07",1.55
"571","2009-04-08",1.5
"572","2009-04-09",1.8
"573","2009-04-13",2.05
"574","2009-04-14",2.31
"575","2009-04-15",2.51
"576","2009-04-16",2.49
"577","2009-04-17",2.85
"578","2009-04-20",2.13
"579","2009-04-21",2.56
"580","2009-04-22",2.5
"581","2009-04-23",2.41
"582","2009-04-24",2.37
"583","2009-04-27",2.33
"584","2009-04-28",2.27
"585","2009-04-29",2.37
"586","2009-04-30",2.48
"587","2009-05-01",2.97
"588","2009-05-04",3.84
"589","2009-05-05",4
"590","2009-05-06",4.01
"591","2009-05-07",3.4
"592","2009-05-08",3.4
"593","2009-05-11",3.04
"594","2009-05-12",3.01
"595","2009-05-13",2.69
"596","2009-05-14",3.19
"597","2009-05-15",3.1
"598","2009-05-18",3.2
"599","2009-05-19",3.36
"600","2009-05-20",3.27
"601","2009-05-21",3.2
"602","2009-05-22",3.21
"603","2009-05-26",3.35
"604","2009-05-27",3.35
"605","2009-05-28",3.32
"606","2009-05-29",3.43
"607","2009-06-01",3.78
"608","2009-06-02",3.81
"609","2009-06-03",3.53
"610","2009-06-04",3.61
"611","2009-06-05",3.6
"612","2009-06-08",3.59
"613","2009-06-09",3.71
"614","2009-06-10",4.2
"615","2009-06-11",4.36
"616","2009-06-12",4.2
"617","2009-06-15",4.1
"618","2009-06-16",4.02
"619","2009-06-17",3.87
"620","2009-06-18",3.74
"621","2009-06-19",3.78
"622","2009-06-22",3.38
"623","2009-06-23",3.48
"624","2009-06-24",3.57
"625","2009-06-25",3.5
"626","2009-06-26",3.55
"627","2009-06-29",3.84
"628","2009-06-30",4.11
"629","2009-07-01",3.91
"630","2009-07-02",3.73
"631","2009-07-06",3.77
"632","2009-07-07",3.67
"633","2009-07-08",3.29
"634","2009-07-09",3.38
"635","2009-07-10",3.25
"636","2009-07-13",3.1
"637","2009-07-14",3.3
"638","2009-07-15",3.51
"639","2009-07-16",3.59
"640","2009-07-17",3.5
"641","2009-07-20",3.54
"642","2009-07-21",3.5
"643","2009-07-22",3.47
"644","2009-07-23",3.64
"645","2009-07-24",3.69
"646","2009-07-27",3.84
"647","2009-07-28",3.68
"648","2009-07-29",3.6
"649","2009-07-30",3.71
"650","2009-07-31",3.89
"651","2009-08-03",3.97
"652","2009-08-04",4.17
"653","2009-08-05",4.28
"654","2009-08-06",4.75
"655","2009-08-07",4.73
"656","2009-08-10",4.73
"657","2009-08-11",4.48
"658","2009-08-12",4.37
"659","2009-08-13",4.42
"660","2009-08-14",4.45
"661","2009-08-17",4.1
"662","2009-08-18",4.25
"663","2009-08-19",4.18
"664","2009-08-20",4.63
"665","2009-08-21",5.05
"666","2009-08-24",5.64
"667","2009-08-25",6.71
"668","2009-08-26",6.46
"669","2009-08-27",6.4
"670","2009-08-28",6.28
"671","2009-08-31",6.21
"672","2009-09-01",6
"673","2009-09-02",5.93
"674","2009-09-03",6.24
"675","2009-09-04",6.5
"676","2009-09-08",6.98
"677","2009-09-09",7
"678","2009-09-10",8.01
"679","2009-09-11",8.2
"680","2009-09-14",8.21
"681","2009-09-15",8.35
"682","2009-09-16",8.48
"683","2009-09-17",7.96
"684","2009-09-18",8.09
"685","2009-09-21",8.46
"686","2009-09-22",9.14
"687","2009-09-23",8.77
"688","2009-09-24",9.34
"689","2009-09-25",9.13
"690","2009-09-28",9.38
"691","2009-09-29",9.09
"692","2009-09-30",9.01
"693","2009-10-01",8.65
"694","2009-10-02",8.38
"695","2009-10-05",9.17
"696","2009-10-06",9.23
"697","2009-10-07",9.25
"698","2009-10-08",9.33
"699","2009-10-09",9.34
"700","2009-10-12",9.33
"701","2009-10-13",9.34
"702","2009-10-14",9.75
"703","2009-10-15",10.22
"704","2009-10-16",9.64
"705","2009-10-19",9.91
"706","2009-10-20",9.51
"707","2009-10-21",9.51
"708","2009-10-22",9.43
"709","2009-10-23",9.06
"710","2009-10-26",8.48
"711","2009-10-27",8.05
"712","2009-10-28",7.88
"713","2009-10-29",8.18
"714","2009-10-30",8.07
"715","2009-11-02",7.38
"716","2009-11-03",7.77
"717","2009-11-04",7.77
"718","2009-11-05",7.75
"719","2009-11-06",8.08
"720","2009-11-09",8.57
"721","2009-11-10",8.84
"722","2009-11-11",8.9
"723","2009-11-12",9.09
"724","2009-11-13",9.08
"725","2009-11-16",9.19
"726","2009-11-17",9.7
"727","2009-11-18",9.58
"728","2009-11-19",9.14
"729","2009-11-20",9.07
"730","2009-11-23",9.33
"731","2009-11-24",9.09
"732","2009-11-25",9.31
"733","2009-11-27",9.16
"734","2009-11-30",9.36
"735","2009-12-01",9.37
"736","2009-12-02",9.39
"737","2009-12-03",9.27
"738","2009-12-04",9.52
"739","2009-12-07",9.69
"740","2009-12-08",9.58
"741","2009-12-09",9.6
"742","2009-12-10",9.9
"743","2009-12-11",10.34
"744","2009-12-14",10.3
"745","2009-12-15",10.1
"746","2009-12-16",10.41
"747","2009-12-17",10.9
"748","2009-12-18",11.11
"749","2009-12-21",11.48
"750","2009-12-22",11.41
"751","2009-12-23",12.11
"752","2009-12-24",12.04
"753","2009-12-28",12.6
"754","2009-12-29",12.41
"755","2009-12-30",12.34
"756","2009-12-31",12.28
"757","2010-01-04",12.7
"758","2010-01-05",13.41
"759","2010-01-06",13.27
"760","2010-01-07",13.37
"761","2010-01-08",13.5
"762","2010-01-11",13.41
"763","2010-01-12",13.03
"764","2010-01-13",13.28
"765","2010-01-14",13.77
"766","2010-01-15",13.64
"767","2010-01-19",13.96
"768","2010-01-20",13.65
"769","2010-01-21",12.97
"770","2010-01-22",12.52
"771","2010-01-25",12.47
"772","2010-01-26",12.27
"773","2010-01-27",12.42
"774","2010-01-28",12.63
"775","2010-01-29",12.2
"776","2010-02-01",12.56
"777","2010-02-02",13.11
"778","2010-02-03",13.04
"779","2010-02-04",12.48
"780","2010-02-05",13
"781","2010-02-08",12.84
"782","2010-02-09",13
"783","2010-02-10",13
"784","2010-02-11",13.04
"785","2010-02-12",13.24
"786","2010-02-16",13.52
"787","2010-02-17",13.75
"788","2010-02-18",13.84
"789","2010-02-19",13.82
"790","2010-02-22",13.81
"791","2010-02-23",13.36
"792","2010-02-24",13.34
"793","2010-02-25",13.07
"794","2010-02-26",13.59
"795","2010-03-01",13.71
"796","2010-03-02",13.63
"797","2010-03-03",13.43
"798","2010-03-04",13.48
"799","2010-03-05",13.89
"800","2010-03-08",13.71
"801","2010-03-09",13.7
"802","2010-03-10",13.95
"803","2010-03-11",14.07
"804","2010-03-12",14.13
"805","2010-03-15",13.79
"806","2010-03-16",14.02
"807","2010-03-17",13.74
"808","2010-03-18",13.27
"809","2010-03-19",13.41
"810","2010-03-22",13.04
"811","2010-03-23",13.16
"812","2010-03-24",13.17
"813","2010-03-25",13.01
"814","2010-03-26",13.11
"815","2010-03-29",13.36
"816","2010-03-30",13.55
"817","2010-03-31",13.82
"818","2010-04-01",13.93
"819","2010-04-05",14.65
"820","2010-04-06",14.94
"821","2010-04-07",14.57
"822","2010-04-08",14.94
"823","2010-04-09",15.09
"824","2010-04-12",15.62
"825","2010-04-13",15.87
"826","2010-04-14",16.440001
"827","2010-04-15",16.110001
"828","2010-04-16",15.8
"829","2010-04-19",15.67
"830","2010-04-20",15.71
"831","2010-04-21",16.15
"832","2010-04-22",16.4
"833","2010-04-23",16.66
"834","2010-04-26",16.950001
"835","2010-04-27",16.200001
"836","2010-04-28",16.18
"837","2010-04-29",16.6
"838","2010-04-30",16.25
"839","2010-05-03",16.85
"840","2010-05-04",16.129999
"841","2010-05-05",15.62
"842","2010-05-06",16.4
"843","2010-05-07",15.21
"844","2010-05-10",15.39
"845","2010-05-11",15
"846","2010-05-12",15.41
"847","2010-05-13",15.16
"848","2010-05-14",14.62
"849","2010-05-17",14.36
"850","2010-05-18",13.82
"851","2010-05-19",13.82
"852","2010-05-20",12.96
"853","2010-05-21",13.28
"854","2010-05-24",13.62
"855","2010-05-25",13.6
"856","2010-05-26",13.67
"857","2010-05-27",14.4
"858","2010-05-28",14.44
"859","2010-06-01",14.2
"860","2010-06-02",14.54
"861","2010-06-03",14.43
"862","2010-06-04",13.52
"863","2010-06-07",13.04
"864","2010-06-08",12.94
"865","2010-06-09",13
"866","2010-06-10",13.64
"867","2010-06-11",14.27
"868","2010-06-14",14.88
"869","2010-06-15",14.77
"870","2010-06-16",14.53
"871","2010-06-17",15.06
"872","2010-06-18",15.26
"873","2010-06-21",14.83
"874","2010-06-22",14.13
"875","2010-06-23",13.41
"876","2010-06-24",13.13
"877","2010-06-25",13.96
"878","2010-06-28",13.96
"879","2010-06-29",13.03
"880","2010-06-30",12.79
"881","2010-07-01",12.99
"882","2010-07-02",12.6
"883","2010-07-06",12.49
"884","2010-07-07",12.98
"885","2010-07-08",13.19
"886","2010-07-09",13.47
"887","2010-07-12",13.34
"888","2010-07-13",13.76
"889","2010-07-14",13.81
"890","2010-07-15",13.94
"891","2010-07-16",13.51
"892","2010-07-19",13.03
"893","2010-07-20",13.27
"894","2010-07-21",13.08
"895","2010-07-22",13.63
"896","2010-07-23",13.95
"897","2010-07-26",14.21
"898","2010-07-27",13.83
"899","2010-07-28",13.77
"900","2010-07-29",14.19
"901","2010-07-30",14.33
"902","2010-08-02",14.36
"903","2010-08-03",14.22
"904","2010-08-04",14.3
"905","2010-08-05",14.82
"906","2010-08-06",14.33
"907","2010-08-09",14.11
"908","2010-08-10",13.8
"909","2010-08-11",13.41
"910","2010-08-12",13.42
"911","2010-08-13",13.34
"912","2010-08-16",13.49
"913","2010-08-17",13.41
"914","2010-08-18",13.32
"915","2010-08-19",13.22
"916","2010-08-20",13.23
"917","2010-08-23",13.11
"918","2010-08-24",13
"919","2010-08-25",12.93
"920","2010-08-26",12.95
"921","2010-08-27",13.49
"922","2010-08-30",13.27
"923","2010-08-31",13.6
"924","2010-09-01",13.94
"925","2010-09-02",14.28
"926","2010-09-03",14.34
"927","2010-09-07",14.12
"928","2010-09-08",14.02
"929","2010-09-09",14.09
"930","2010-09-10",14.1
"931","2010-09-13",14.47
"932","2010-09-14",14.76
"933","2010-09-15",14.6
"934","2010-09-16",14.61
"935","2010-09-17",14.74
"936","2010-09-20",14.77
"937","2010-09-21",14.87
"938","2010-09-22",15
"939","2010-09-23",14.57
"940","2010-09-24",14.88
"941","2010-09-27",14.99
"942","2010-09-28",15.09
"943","2010-09-29",15.28
"944","2010-09-30",15.5
"945","2010-10-01",15.77
"946","2010-10-04",15.4
"947","2010-10-05",15.75
"948","2010-10-06",15.9
"949","2010-10-07",16.07
"950","2010-10-08",16.26
"951","2010-10-11",16.5
"952","2010-10-12",17.52
"953","2010-10-13",17.309999
"954","2010-10-14",17.049999
"955","2010-10-15",17.129999
"956","2010-10-18",17.280001
"957","2010-10-19",17.33
"958","2010-10-20",17.84
"959","2010-10-21",18.219999
"960","2010-10-22",18.049999
"961","2010-10-25",17.969999
"962","2010-10-26",17.93
"963","2010-10-27",17.799999
"964","2010-10-28",17.889999
"965","2010-10-29",18.08
"966","2010-11-01",18.5
"967","2010-11-02",18.77
"968","2010-11-03",18.67
"969","2010-11-04",19.620001
"970","2010-11-05",19.860001
"971","2010-11-08",19.93
"972","2010-11-09",19.75
"973","2010-11-10",19.870001
"974","2010-11-11",19.889999
"975","2010-11-12",19.25
"976","2010-11-15",19.219999
"977","2010-11-16",18.809999
"978","2010-11-17",18.91
"979","2010-11-18",19.23
"980","2010-11-19",19.5
"981","2010-11-22",19.719999
