"","date","HL"
"1001","2010-12-21",10.93
"1002","2010-12-22",10.74
"1003","2010-12-23",10.77
"1004","2010-12-27",10.66
"1005","2010-12-28",11.24
"1006","2010-12-29",11.34
"1007","2010-12-30",11.13
"1008","2010-12-31",11.26
"1009","2011-01-03",11.24
"1010","2011-01-04",10.48
"1011","2011-01-05",10.43
"1012","2011-01-06",9.92
"1013","2011-01-07",10.02
"1014","2011-01-10",10.08
"1015","2011-01-11",10.35
"1016","2011-01-12",10.31
"1017","2011-01-13",9.75
"1018","2011-01-14",9.58
"1019","2011-01-18",9.76
"1020","2011-01-19",9.5
"1021","2011-01-20",8.95
"1022","2011-01-21",8.64
"1023","2011-01-24",8.53
"1024","2011-01-25",8.41
"1025","2011-01-26",9.07
"1026","2011-01-27",8.6
"1027","2011-01-28",9.09
"1028","2011-01-31",9
"1029","2011-02-01",9.35
"1030","2011-02-02",9.22
"1031","2011-02-03",9.84
"1032","2011-02-04",9.67
"1033","2011-02-07",9.65
"1034","2011-02-08",9.82
"1035","2011-02-09",9.45
"1036","2011-02-10",9.57
"1037","2011-02-11",9.54
"1038","2011-02-14",9.83
"1039","2011-02-15",10.15
"1040","2011-02-16",9.99
"1041","2011-02-17",10.27
"1042","2011-02-18",10.58
"1043","2011-02-22",10.4
"1044","2011-02-23",10.55
"1045","2011-02-24",10.09
"1046","2011-02-25",10.79
"1047","2011-02-28",10.15
"1048","2011-03-01",10.28
"1049","2011-03-02",10.24
"1050","2011-03-03",9.95
"1051","2011-03-04",10.12
"1052","2011-03-07",9.53
"1053","2011-03-08",9.49
"1054","2011-03-09",9.21
"1055","2011-03-10",8.74
"1056","2011-03-11",9
"1057","2011-03-14",8.57
"1058","2011-03-15",8.51
"1059","2011-03-16",8.15
"1060","2011-03-17",8.08
"1061","2011-03-18",8.34
"1062","2011-03-21",8.7
"1063","2011-03-22",8.71
"1064","2011-03-23",9.26
"1065","2011-03-24",9.12
"1066","2011-03-25",8.98
"1067","2011-03-28",8.81
"1068","2011-03-29",8.87
"1069","2011-03-30",9.05
"1070","2011-03-31",9.08
"1071","2011-04-01",9
"1072","2011-04-04",9.13
"1073","2011-04-05",9.53
"1074","2011-04-06",9.51
"1075","2011-04-07",9.55
"1076","2011-04-08",9.76
"1077","2011-04-11",9.13
"1078","2011-04-12",8.98
"1079","2011-04-13",9.19
"1080","2011-04-14",9.53
"1081","2011-04-15",9.61
"1082","2011-04-18",8.86
"1083","2011-04-19",9.01
"1084","2011-04-20",9.22
"1085","2011-04-21",9.46
"1086","2011-04-25",9.28
"1087","2011-04-26",9.13
"1088","2011-04-27",9.49
"1089","2011-04-28",9.32
"1090","2011-04-29",9.41
"1091","2011-05-02",8.87
"1092","2011-05-03",8.42
"1093","2011-05-04",8.31
"1094","2011-05-05",7.98
"1095","2011-05-06",8.09
"1096","2011-05-09",8.65
"1097","2011-05-10",8.6
"1098","2011-05-11",8.24
"1099","2011-05-12",8.14
"1100","2011-05-13",8.13
"1101","2011-05-16",8.01
"1102","2011-05-17",8.08
"1103","2011-05-18",8.14
"1104","2011-05-19",8.05
"1105","2011-05-20",8.03
"1106","2011-05-23",7.98
"1107","2011-05-24",8.18
"1108","2011-05-25",8.41
"1109","2011-05-26",8.39
"1110","2011-05-27",8.5
"1111","2011-05-31",8.49
"1112","2011-06-01",8.14
"1113","2011-06-02",8.03
"1114","2011-06-03",7.9
"1115","2011-06-06",7.67
"1116","2011-06-07",7.73
"1117","2011-06-08",7.37
"1118","2011-06-09",7.53
"1119","2011-06-10",7.38
"1120","2011-06-13",7.21
"1121","2011-06-14",7.42
"1122","2011-06-15",7.15
"1123","2011-06-16",7.01
"1124","2011-06-17",6.99
"1125","2011-06-20",7.06
"1126","2011-06-21",7.42
"1127","2011-06-22",7.39
"1128","2011-06-23",7.49
"1129","2011-06-24",7.29
"1130","2011-06-27",7.25
"1131","2011-06-28",7.44
"1132","2011-06-29",7.61
"1133","2011-06-30",7.69
"1134","2011-07-01",7.69
"1135","2011-07-05",7.84
"1136","2011-07-06",7.96
"1137","2011-07-07",8.06
"1138","2011-07-08",8
"1139","2011-07-11",7.72
"1140","2011-07-12",7.78
"1141","2011-07-13",8.35
"1142","2011-07-14",8.17
"1143","2011-07-15",8.19
"1144","2011-07-18",8.45
"1145","2011-07-19",8.34
"1146","2011-07-20",8.31
"1147","2011-07-21",8.18
"1148","2011-07-22",8.34
"1149","2011-07-25",8.41
"1150","2011-07-26",8.31
"1151","2011-07-27",8.07
"1152","2011-07-28",7.9
"1153","2011-07-29",7.77
"1154","2011-08-01",7.9
"1155","2011-08-02",8.06
"1156","2011-08-03",8.27
"1157","2011-08-04",7.42
"1158","2011-08-05",7.16
"1159","2011-08-08",6.66
"1160","2011-08-09",7.27
"1161","2011-08-10",7.14
"1162","2011-08-11",7.41
"1163","2011-08-12",7.23
"1164","2011-08-15",7.49
"1165","2011-08-16",7.12
"1166","2011-08-17",7.11
"1167","2011-08-18",7.03
"1168","2011-08-19",7.1
"1169","2011-08-22",7.58
"1170","2011-08-23",7.37
"1171","2011-08-24",7.34
"1172","2011-08-25",7.35
"1173","2011-08-26",7.68
"1174","2011-08-29",7.73
"1175","2011-08-30",7.79
"1176","2011-08-31",7.67
"1177","2011-09-01",7.57
"1178","2011-09-02",7.86
"1179","2011-09-06",7.96
"1180","2011-09-07",7.85
"1181","2011-09-08",7.97
"1182","2011-09-09",7.77
"1183","2011-09-12",7.65
"1184","2011-09-13",7.56
"1185","2011-09-14",7.45
"1186","2011-09-15",7.23
"1187","2011-09-16",7.22
"1188","2011-09-19",7.02
"1189","2011-09-20",7.07
"1190","2011-09-21",7.02
"1191","2011-09-22",6.09
"1192","2011-09-23",5.69
"1193","2011-09-26",5.9
"1194","2011-09-27",5.87
"1195","2011-09-28",5.43
"1196","2011-09-29",5.48
"1197","2011-09-30",5.36
"1198","2011-10-03",5.16
"1199","2011-10-04",5.2
"1200","2011-10-05",5.46
"1201","2011-10-06",5.7
"1202","2011-10-07",5.42
"1203","2011-10-10",5.66
"1204","2011-10-11",5.8
"1205","2011-10-12",5.94
"1206","2011-10-13",5.77
"1207","2011-10-14",5.99
"1208","2011-10-17",5.6
"1209","2011-10-18",5.77
"1210","2011-10-19",5.31
"1211","2011-10-20",5.35
"1212","2011-10-21",5.53
"1213","2011-10-24",5.76
"1214","2011-10-25",5.69
"1215","2011-10-26",5.86
"1216","2011-10-27",6.33
"1217","2011-10-28",6.53
"1218","2011-10-31",6.27
"1219","2011-11-01",6.06
"1220","2011-11-02",6.16
"1221","2011-11-03",6.58
"1222","2011-11-04",6.53
"1223","2011-11-07",6.74
"1224","2011-11-08",6.88
"1225","2011-11-09",6.36
"1226","2011-11-10",6.32
"1227","2011-11-11",6.7
"1228","2011-11-14",6.55
"1229","2011-11-15",6.57
"1230","2011-11-16",6.37
"1231","2011-11-17",6.02
"1232","2011-11-18",5.97
"1233","2011-11-21",5.67
"1234","2011-11-22",5.7
"1235","2011-11-23",5.37
"1236","2011-11-25",5.3
"1237","2011-11-28",5.57
"1238","2011-11-29",5.59
"1239","2011-11-30",6.19
"1240","2011-12-01",6.23
"1241","2011-12-02",5.97
"1242","2011-12-05",5.98
"1243","2011-12-06",6.53
"1244","2011-12-07",6.57
"1245","2011-12-08",6.36
"1246","2011-12-09",6.45
"1247","2011-12-12",6.27
"1248","2011-12-13",6.09
"1249","2011-12-14",5.73
"1250","2011-12-15",5.41
"1251","2011-12-16",5.51
"1252","2011-12-19",5.23
"1253","2011-12-20",5.65
"1254","2011-12-21",5.64
"1255","2011-12-22",5.53
"1256","2011-12-23",5.47
"1257","2011-12-27",5.4
"1258","2011-12-28",5.03
"1259","2011-12-29",5.23
"1260","2011-12-30",5.23
"1261","2012-01-03",5.76
"1262","2012-01-04",5.79
"1263","2012-01-05",5.75
"1264","2012-01-06",5.65
"1265","2012-01-09",5.67
"1266","2012-01-10",5.84
"1267","2012-01-11",4.61
"1268","2012-01-12",4.8
"1269","2012-01-13",4.72
"1270","2012-01-17",4.78
"1271","2012-01-18",4.83
"1272","2012-01-19",4.73
"1273","2012-01-20",4.78
"1274","2012-01-23",4.85
"1275","2012-01-24",4.77
"1276","2012-01-25",5.03
"1277","2012-01-26",4.96
"1278","2012-01-27",5.32
"1279","2012-01-30",5.3
"1280","2012-01-31",5.26
"1281","2012-02-01",5.34
"1282","2012-02-02",5.34
"1283","2012-02-03",5.4
"1284","2012-02-06",5.36
"1285","2012-02-07",5.28
"1286","2012-02-08",5.21
"1287","2012-02-09",5.16
"1288","2012-02-10",5.09
"1289","2012-02-13",5.02
"1290","2012-02-14",4.95
"1291","2012-02-15",4.88
"1292","2012-02-16",5.09
"1293","2012-02-17",5.02
"1294","2012-02-21",5.48
"1295","2012-02-22",5.43
"1296","2012-02-23",5.46
"1297","2012-02-24",5.43
"1298","2012-02-27",5.24
"1299","2012-02-28",5.38
"1300","2012-02-29",5.08
"1301","2012-03-01",5.05
"1302","2012-03-02",4.96
"1303","2012-03-05",4.85
"1304","2012-03-06",4.72
"1305","2012-03-07",4.71
"1306","2012-03-08",4.8
"1307","2012-03-09",4.95
"1308","2012-03-12",4.77
"1309","2012-03-13",4.87
"1310","2012-03-14",4.62
"1311","2012-03-15",4.55
"1312","2012-03-16",4.53
"1313","2012-03-19",4.65
"1314","2012-03-20",4.6
"1315","2012-03-21",4.57
"1316","2012-03-22",4.45
"1317","2012-03-23",4.61
"1318","2012-03-26",4.69
"1319","2012-03-27",4.62
"1320","2012-03-28",4.54
"1321","2012-03-29",4.56
"1322","2012-03-30",4.62
"1323","2012-04-02",4.73
"1324","2012-04-03",4.52
"1325","2012-04-04",4.38
"1326","2012-04-05",4.28
"1327","2012-04-09",4.14
"1328","2012-04-10",4.32
"1329","2012-04-11",4.18
"1330","2012-04-12",4.37
"1331","2012-04-13",4.2
"1332","2012-04-16",4.16
"1333","2012-04-17",4.21
"1334","2012-04-18",4.13
"1335","2012-04-19",4.11
"1336","2012-04-20",4.09
"1337","2012-04-23",3.98
"1338","2012-04-24",4.02
"1339","2012-04-25",4.15
"1340","2012-04-26",4.27
"1341","2012-04-27",4.27
"1342","2012-04-30",4.28
"1343","2012-05-01",4.32
"1344","2012-05-02",4.13
"1345","2012-05-03",4.02
"1346","2012-05-04",3.96
"1347","2012-05-07",3.88
"1348","2012-05-08",4.1
"1349","2012-05-09",4.02
"1350","2012-05-10",4.16
"1351","2012-05-11",4.11
"1352","2012-05-14",3.91
"1353","2012-05-15",3.74
"1354","2012-05-16",3.74
"1355","2012-05-17",3.89
"1356","2012-05-18",3.87
"1357","2012-05-21",4.12
"1358","2012-05-22",4.06
"1359","2012-05-23",4.31
"1360","2012-05-24",4.5
"1361","2012-05-25",4.5
"1362","2012-05-29",4.54
"1363","2012-05-30",4.35
"1364","2012-05-31",4.25
"1365","2012-06-01",4.39
"1366","2012-06-04",4.49
"1367","2012-06-05",4.51
"1368","2012-06-06",4.66
"1369","2012-06-07",4.5
"1370","2012-06-08",4.58
"1371","2012-06-11",4.53
"1372","2012-06-12",4.73
"1373","2012-06-13",4.69
"1374","2012-06-14",4.78
"1375","2012-06-15",4.71
"1376","2012-06-18",4.82
"1377","2012-06-19",4.85
"1378","2012-06-20",4.86
"1379","2012-06-21",4.51
"1380","2012-06-22",4.52
"1381","2012-06-25",4.64
"1382","2012-06-26",4.47
"1383","2012-06-27",4.63
"1384","2012-06-28",4.56
"1385","2012-06-29",4.75
"1386","2012-07-02",4.79
"1387","2012-07-03",4.94
"1388","2012-07-05",4.79
"1389","2012-07-06",4.65
"1390","2012-07-09",4.56
"1391","2012-07-10",4.31
"1392","2012-07-11",4.26
"1393","2012-07-12",4.35
"1394","2012-07-13",4.35
"1395","2012-07-16",4.33
"1396","2012-07-17",4.36
"1397","2012-07-18",4.32
"1398","2012-07-19",4.37
"1399","2012-07-20",4.39
"1400","2012-07-23",4.21
"1401","2012-07-24",4.25
"1402","2012-07-25",4.45
"1403","2012-07-26",4.56
"1404","2012-07-27",4.66
"1405","2012-07-30",4.63
"1406","2012-07-31",4.5
"1407","2012-08-01",4.4
"1408","2012-08-02",4.4
"1409","2012-08-03",4.55
"1410","2012-08-06",4.7
"1411","2012-08-07",4.64
"1412","2012-08-08",4.63
"1413","2012-08-09",4.73
"1414","2012-08-10",4.71
"1415","2012-08-13",4.62
"1416","2012-08-14",4.58
"1417","2012-08-15",4.61
"1418","2012-08-16",4.9
"1419","2012-08-17",4.9
"1420","2012-08-20",4.98
"1421","2012-08-21",5.13
"1422","2012-08-22",5.26
"1423","2012-08-23",5.39
"1424","2012-08-24",5.37
"1425","2012-08-27",5.26
"1426","2012-08-28",5.29
"1427","2012-08-29",5.22
"1428","2012-08-30",5.16
"1429","2012-08-31",5.41
"1430","2012-09-04",5.48
"1431","2012-09-05",5.44
"1432","2012-09-06",5.53
"1433","2012-09-07",5.82
"1434","2012-09-10",5.68
"1435","2012-09-11",5.73
"1436","2012-09-12",5.81
"1437","2012-09-13",6.24
"1438","2012-09-14",6.36
"1439","2012-09-17",6.37
"1440","2012-09-18",6.59
"1441","2012-09-19",6.61
"1442","2012-09-20",6.75
"1443","2012-09-21",6.83
"1444","2012-09-24",6.67
"1445","2012-09-25",6.46
"1446","2012-09-26",6.45
"1447","2012-09-27",6.84
"1448","2012-09-28",6.55
"1449","2012-10-01",6.67
"1450","2012-10-02",6.62
"1451","2012-10-03",6.47
"1452","2012-10-04",6.72
"1453","2012-10-05",6.6
"1454","2012-10-08",6.55
"1455","2012-10-09",6.45
"1456","2012-10-10",6.46
"1457","2012-10-11",6.64
"1458","2012-10-12",6.44
"1459","2012-10-15",6.43
"1460","2012-10-16",6.61
"1461","2012-10-17",6.62
"1462","2012-10-18",6.49
"1463","2012-10-19",6.51
"1464","2012-10-22",6.67
"1465","2012-10-23",6.49
"1466","2012-10-24",6.28
"1467","2012-10-25",6.52
"1468","2012-10-26",6.47
"1469","2012-10-31",6.58
"1470","2012-11-01",6.63
"1471","2012-11-02",6.35
"1472","2012-11-05",6.33
"1473","2012-11-06",5.92
"1474","2012-11-07",5.94
"1475","2012-11-08",6.09
"1476","2012-11-09",6.04
"1477","2012-11-12",5.88
"1478","2012-11-13",5.81
"1479","2012-11-14",5.54
"1480","2012-11-15",5.37
"1481","2012-11-16",5.49
"1482","2012-11-19",5.77
"1483","2012-11-20",5.67
"1484","2012-11-21",5.73
"1485","2012-11-23",5.9
"1486","2012-11-26",5.85
"1487","2012-11-27",5.78
"1488","2012-11-28",5.84
"1489","2012-11-29",5.82
"1490","2012-11-30",5.8
"1491","2012-12-03",5.64
"1492","2012-12-04",5.67
"1493","2012-12-05",5.59
"1494","2012-12-06",5.6
"1495","2012-12-07",5.68
"1496","2012-12-10",5.72
"1497","2012-12-11",5.75
"1498","2012-12-12",5.79
"1499","2012-12-13",5.57
"1500","2012-12-14",5.73
"1501","2012-12-17",5.82
"1502","2012-12-18",5.71
"1503","2012-12-19",5.61
"1504","2012-12-20",5.63
"1505","2012-12-21",5.66
"1506","2012-12-24",5.69
"1507","2012-12-26",5.71
"1508","2012-12-27",5.76
"1509","2012-12-28",5.63
"1510","2012-12-31",5.83
"1511","2013-01-02",6.11
"1512","2013-01-03",5.87
"1513","2013-01-04",5.78
"1514","2013-01-07",5.63
"1515","2013-01-08",5.63
"1516","2013-01-09",5.69
"1517","2013-01-10",5.87
"1518","2013-01-11",5.87
"1519","2013-01-14",5.9
"1520","2013-01-15",5.79
"1521","2013-01-16",5.72
"1522","2013-01-17",5.69
"1523","2013-01-18",5.74
"1524","2013-01-22",5.79
"1525","2013-01-23",5.68
"1526","2013-01-24",5.45
"1527","2013-01-25",5.31
"1528","2013-01-28",5.2
"1529","2013-01-29",5.36
"1530","2013-01-30",5.29
"1531","2013-01-31",5.25
"1532","2013-02-01",5.41
"1533","2013-02-04",5.35
"1534","2013-02-05",5.43
"1535","2013-02-06",5.51
"1536","2013-02-07",5.51
"1537","2013-02-08",5.51
"1538","2013-02-11",5.44
"1539","2013-02-12",5.45
"1540","2013-02-13",5.38
"1541","2013-02-14",5.44
"1542","2013-02-15",5.27
"1543","2013-02-19",5.14
"1544","2013-02-20",4.74
"1545","2013-02-21",4.9
"1546","2013-02-22",4.87
"1547","2013-02-25",4.91
"1548","2013-02-26",4.93
"1549","2013-02-27",4.82
"1550","2013-02-28",4.64
"1551","2013-03-01",4.64
"1552","2013-03-04",4.07
"1553","2013-03-05",4.01
"1554","2013-03-06",4.09
"1555","2013-03-07",4.08
"1556","2013-03-08",4.25
"1557","2013-03-11",4.29
"1558","2013-03-12",4.38
"1559","2013-03-13",4.21
"1560","2013-03-14",4.17
"1561","2013-03-15",4.23
"1562","2013-03-18",4.22
"1563","2013-03-19",4.08
"1564","2013-03-20",4.06
"1565","2013-03-21",4.17
"1566","2013-03-22",4.05
"1567","2013-03-25",4
"1568","2013-03-26",3.97
"1569","2013-03-27",4.05
"1570","2013-03-28",3.95
"1571","2013-04-01",3.88
"1572","2013-04-02",3.74
"1573","2013-04-03",3.57
"1574","2013-04-04",3.82
"1575","2013-04-05",3.76
"1576","2013-04-08",3.7
"1577","2013-04-09",3.97
"1578","2013-04-10",3.84
"1579","2013-04-11",3.95
"1580","2013-04-12",3.7
"1581","2013-04-15",3.25
"1582","2013-04-16",3.24
"1583","2013-04-17",3.03
"1584","2013-04-18",3.05
"1585","2013-04-19",3.08
"1586","2013-04-22",3.11
"1587","2013-04-23",3.09
"1588","2013-04-24",3.43
"1589","2013-04-25",3.43
"1590","2013-04-26",3.23
"1591","2013-04-29",3.27
"1592","2013-04-30",3.4
"1593","2013-05-01",3.32
"1594","2013-05-02",3.28
"1595","2013-05-03",3.44
"1596","2013-05-06",3.4
"1597","2013-05-07",3.26
"1598","2013-05-08",3.42
"1599","2013-05-09",3.3
"1600","2013-05-10",3.23
"1601","2013-05-13",3.17
"1602","2013-05-14",3.17
"1603","2013-05-15",3.1
"1604","2013-05-16",3.22
"1605","2013-05-17",3.17
"1606","2013-05-20",3.38
"1607","2013-05-21",3.37
"1608","2013-05-22",3.37
"1609","2013-05-23",3.38
"1610","2013-05-24",3.38
"1611","2013-05-28",3.43
"1612","2013-05-29",3.8
"1613","2013-05-30",3.94
"1614","2013-05-31",3.83
"1615","2013-06-03",3.95
"1616","2013-06-04",3.88
"1617","2013-06-05",3.87
"1618","2013-06-06",3.78
"1619","2013-06-07",3.55
"1620","2013-06-10",3.57
"1621","2013-06-11",3.5
"1622","2013-06-12",3.5
"1623","2013-06-13",3.53
"1624","2013-06-14",3.41
"1625","2013-06-17",3.34
"1626","2013-06-18",3.26
"1627","2013-06-19",3.17
"1628","2013-06-20",2.98
"1629","2013-06-21",2.93
"1630","2013-06-24",2.85
"1631","2013-06-25",2.86
"1632","2013-06-26",2.67
"1633","2013-06-27",2.73
"1634","2013-06-28",2.98
"1635","2013-07-01",3.02
"1636","2013-07-02",2.88
"1637","2013-07-03",2.92
"1638","2013-07-05",2.85
"1639","2013-07-08",2.76
"1640","2013-07-09",2.77
"1641","2013-07-10",2.78
"1642","2013-07-11",2.97
"1643","2013-07-12",2.89
"1644","2013-07-15",2.89
"1645","2013-07-16",3.04
"1646","2013-07-17",2.92
"1647","2013-07-18",2.96
"1648","2013-07-19",3.05
"1649","2013-07-22",3.18
"1650","2013-07-23",3.31
"1651","2013-07-24",3.19
"1652","2013-07-25",3.29
"1653","2013-07-26",3.32
"1654","2013-07-29",3.24
"1655","2013-07-30",3.24
"1656","2013-07-31",3.23
"1657","2013-08-01",3.21
"1658","2013-08-02",3.16
"1659","2013-08-05",3.15
"1660","2013-08-06",2.95
"1661","2013-08-07",2.96
"1662","2013-08-08",3.27
"1663","2013-08-09",3.3
"1664","2013-08-12",3.49
"1665","2013-08-13",3.4
"1666","2013-08-14",3.55
"1667","2013-08-15",3.76
"1668","2013-08-16",3.7
"1669","2013-08-19",3.58
"1670","2013-08-20",3.73
"1671","2013-08-21",3.61
"1672","2013-08-22",3.72
"1673","2013-08-23",3.84
"1674","2013-08-26",3.84
"1675","2013-08-27",3.65
"1676","2013-08-28",3.51
"1677","2013-08-29",3.48
"1678","2013-08-30",3.42
"1679","2013-09-03",3.52
"1680","2013-09-04",3.46
"1681","2013-09-05",3.35
"1682","2013-09-06",3.37
"1683","2013-09-09",3.35
"1684","2013-09-10",3.25
"1685","2013-09-11",3.31
"1686","2013-09-12",3.14
"1687","2013-09-13",3.18
"1688","2013-09-16",3.14
"1689","2013-09-17",3.24
"1690","2013-09-18",3.53
"1691","2013-09-19",3.5
"1692","2013-09-20",3.29
"1693","2013-09-23",3.22
"1694","2013-09-24",3.2
"1695","2013-09-25",3.23
"1696","2013-09-26",3.2
"1697","2013-09-27",3.16
"1698","2013-09-30",3.14
"1699","2013-10-01",3.07
"1700","2013-10-02",3.05
"1701","2013-10-03",3.06
"1702","2013-10-04",3.05
"1703","2013-10-07",3.15
"1704","2013-10-08",3.04
"1705","2013-10-09",3.08
"1706","2013-10-10",3.1
"1707","2013-10-11",3.04
"1708","2013-10-14",3.1
"1709","2013-10-15",3.13
"1710","2013-10-16",3.14
"1711","2013-10-17",3.25
"1712","2013-10-18",3.26
"1713","2013-10-21",3.28
"1714","2013-10-22",3.44
"1715","2013-10-23",3.32
"1716","2013-10-24",3.44
"1717","2013-10-25",3.42
"1718","2013-10-28",3.39
"1719","2013-10-29",3.31
"1720","2013-10-30",3.33
"1721","2013-10-31",3.12
"1722","2013-11-01",3.14
"1723","2013-11-04",3.14
"1724","2013-11-05",3.03
"1725","2013-11-06",3.11
"1726","2013-11-07",3.05
"1727","2013-11-08",3.09
"1728","2013-11-11",3.17
"1729","2013-11-12",3.04
"1730","2013-11-13",3.06
"1731","2013-11-14",3.13
"1732","2013-11-15",3.12
"1733","2013-11-18",3.01
"1734","2013-11-19",3.04
"1735","2013-11-20",2.98
"1736","2013-11-21",2.94
"1737","2013-11-22",2.92
"1738","2013-11-25",2.97
"1739","2013-11-26",2.85
"1740","2013-11-27",2.88
"1741","2013-11-29",2.95
"1742","2013-12-02",2.77
"1743","2013-12-03",2.72
"1744","2013-12-04",2.83
"1745","2013-12-05",2.8
"1746","2013-12-06",2.8
"1747","2013-12-09",2.88
"1748","2013-12-10",2.94
"1749","2013-12-11",2.82
"1750","2013-12-12",2.75
"1751","2013-12-13",2.77
"1752","2013-12-16",2.79
"1753","2013-12-17",2.74
"1754","2013-12-18",2.68
"1755","2013-12-19",2.66
"1756","2013-12-20",2.73
"1757","2013-12-23",2.76
"1758","2013-12-24",2.8
"1759","2013-12-26",2.88
"1760","2013-12-27",2.97
"1761","2013-12-30",2.93
"1762","2013-12-31",3.08
"1763","2014-01-02",3.15
"1764","2014-01-03",3.15
"1765","2014-01-06",3.17
"1766","2014-01-07",3.17
"1767","2014-01-08",3.18
"1768","2014-01-09",3.06
"1769","2014-01-10",3.14
"1770","2014-01-13",3.21
"1771","2014-01-14",3.14
"1772","2014-01-15",3.2
"1773","2014-01-16",3.23
"1774","2014-01-17",3.28
"1775","2014-01-21",3.31
"1776","2014-01-22",3.25
"1777","2014-01-23",3.28
"1778","2014-01-24",3.19
"1779","2014-01-27",3.05
"1780","2014-01-28",3.09
"1781","2014-01-29",3.15
"1782","2014-01-30",3.08
"1783","2014-01-31",3.03
"1784","2014-02-03",3.08
"1785","2014-02-04",3.11
"1786","2014-02-05",3.09
"1787","2014-02-06",3.06
"1788","2014-02-07",3.13
"1789","2014-02-10",3.18
"1790","2014-02-11",3.3
"1791","2014-02-12",3.21
"1792","2014-02-13",3.33
"1793","2014-02-14",3.47
"1794","2014-02-18",3.61
"1795","2014-02-19",3.44
"1796","2014-02-20",3.59
"1797","2014-02-21",3.6
"1798","2014-02-24",3.57
"1799","2014-02-25",3.46
"1800","2014-02-26",3.36
"1801","2014-02-27",3.4
"1802","2014-02-28",3.38
"1803","2014-03-03",3.42
"1804","2014-03-04",3.46
"1805","2014-03-05",3.51
"1806","2014-03-06",3.55
"1807","2014-03-07",3.46
"1808","2014-03-10",3.39
"1809","2014-03-11",3.35
"1810","2014-03-12",3.46
"1811","2014-03-13",3.56
"1812","2014-03-14",3.57
"1813","2014-03-17",3.41
"1814","2014-03-18",3.46
"1815","2014-03-19",3.34
"1816","2014-03-20",3.37
"1817","2014-03-21",3.39
"1818","2014-03-24",3.12
"1819","2014-03-25",3.19
"1820","2014-03-26",3.06
"1821","2014-03-27",3.13
"1822","2014-03-28",3.11
"1823","2014-03-31",3.07
"1824","2014-04-01",3.1
"1825","2014-04-02",3.2
"1826","2014-04-03",3.12
"1827","2014-04-04",3.1
"1828","2014-04-07",3.04
"1829","2014-04-08",3.11
"1830","2014-04-09",3.26
"1831","2014-04-10",3.27
"1832","2014-04-11",3.11
"1833","2014-04-14",3.22
"1834","2014-04-15",3.17
"1835","2014-04-16",3.11
"1836","2014-04-17",3.07
"1837","2014-04-21",3
"1838","2014-04-22",3.07
"1839","2014-04-23",3.11
"1840","2014-04-24",3.07
"1841","2014-04-25",3.08
"1842","2014-04-28",3.04
"1843","2014-04-29",3.1
"1844","2014-04-30",3.07
"1845","2014-05-01",3.03
"1846","2014-05-02",3.11
"1847","2014-05-05",3.07
"1848","2014-05-06",3.06
"1849","2014-05-07",3.04
"1850","2014-05-08",3.05
"1851","2014-05-09",3.04
"1852","2014-05-12",3.13
"1853","2014-05-13",3.11
"1854","2014-05-14",3.11
"1855","2014-05-15",3.02
"1856","2014-05-16",3.04
"1857","2014-05-19",3.03
"1858","2014-05-20",2.96
"1859","2014-05-21",2.92
"1860","2014-05-22",2.92
"1861","2014-05-23",2.88
"1862","2014-05-27",2.81
"1863","2014-05-28",2.75
"1864","2014-05-29",2.77
"1865","2014-05-30",2.77
"1866","2014-06-02",2.75
"1867","2014-06-03",2.79
"1868","2014-06-04",2.78
"1869","2014-06-05",2.87
"1870","2014-06-06",2.89
"1871","2014-06-09",2.93
"1872","2014-06-10",3
"1873","2014-06-11",3.09
"1874","2014-06-12",3.12
"1875","2014-06-13",3.1
"1876","2014-06-16",3.1
"1877","2014-06-17",3.11
"1878","2014-06-18",3.14
"1879","2014-06-19",3.35
"1880","2014-06-20",3.27
"1881","2014-06-23",3.3
"1882","2014-06-24",3.22
"1883","2014-06-25",3.3
"1884","2014-06-26",3.42
"1885","2014-06-27",3.38
"1886","2014-06-30",3.45
"1887","2014-07-01",3.44
"1888","2014-07-02",3.44
"1889","2014-07-03",3.47
"1890","2014-07-07",3.33
"1891","2014-07-08",3.34
"1892","2014-07-09",3.45
"1893","2014-07-10",3.36
"1894","2014-07-11",3.45
"1895","2014-07-14",3.31
"1896","2014-07-15",3.18
"1897","2014-07-16",3.27
"1898","2014-07-17",3.35
"1899","2014-07-18",3.31
"1900","2014-07-21",3.28
"1901","2014-07-22",3.25
"1902","2014-07-23",3.22
"1903","2014-07-24",3.14
"1904","2014-07-25",3.31
"1905","2014-07-28",3.27
"1906","2014-07-29",3.33
"1907","2014-07-30",3.31
"1908","2014-07-31",3.16
"1909","2014-08-01",3.09
"1910","2014-08-04",3.12
"1911","2014-08-05",3.11
"1912","2014-08-06",3.24
"1913","2014-08-07",3.18
"1914","2014-08-08",3.21
"1915","2014-08-11",3.26
"1916","2014-08-12",3.26
"1917","2014-08-13",3.28
"1918","2014-08-14",3.25
"1919","2014-08-15",3.28
"1920","2014-08-18",3.32
"1921","2014-08-19",3.31
"1922","2014-08-20",3.29
"1923","2014-08-21",3.26
"1924","2014-08-22",3.22
"1925","2014-08-25",3.16
"1926","2014-08-26",3.24
"1927","2014-08-27",3.22
"1928","2014-08-28",3.24
"1929","2014-08-29",3.27
"1930","2014-09-02",3.12
"1931","2014-09-03",3.11
"1932","2014-09-04",2.98
"1933","2014-09-05",2.99
