"","date","AIMT"
"74","2015-11-18",18.82
"75","2015-11-19",19.77
"76","2015-11-20",20.93
"77","2015-11-23",19.469999
"78","2015-11-24",19.870001
"79","2015-11-25",21.24
"80","2015-11-27",21.34
"81","2015-11-30",21.389999
"82","2015-12-01",20.92
"83","2015-12-02",20.879999
"84","2015-12-03",19.35
"85","2015-12-04",18.690001
"86","2015-12-07",18.799999
"87","2015-12-08",19.040001
"88","2015-12-09",19.190001
"89","2015-12-10",20.370001
"90","2015-12-11",19.889999
"91","2015-12-14",18.52
"92","2015-12-15",18.67
"93","2015-12-16",19.290001
"94","2015-12-17",18.32
"95","2015-12-18",18.82
"96","2015-12-21",18.870001
"97","2015-12-22",19.18
"98","2015-12-23",19.34
"99","2015-12-24",19.879999
"100","2015-12-28",19
"101","2015-12-29",19.280001
"102","2015-12-30",18.799999
"103","2015-12-31",18.450001
"104","2016-01-04",18.17
"105","2016-01-05",18.16
"106","2016-01-06",17.860001
"107","2016-01-07",17.24
"108","2016-01-08",16.67
"109","2016-01-11",15.81
"110","2016-01-12",15.84
"111","2016-01-13",14.4
"112","2016-01-14",14.41
"113","2016-01-15",13.89
"114","2016-01-19",13.89
"115","2016-01-20",14.63
"116","2016-01-21",13.43
"117","2016-01-22",15.42
"118","2016-01-25",16
"119","2016-01-26",15.28
"120","2016-01-27",13.96
"121","2016-01-28",13.09
"122","2016-01-29",13.68
"123","2016-02-01",14.3
"124","2016-02-02",14.58
"125","2016-02-03",15
"126","2016-02-04",16.07
"127","2016-02-05",15.6
"128","2016-02-08",14.55
"129","2016-02-09",15.18
"130","2016-02-10",15.46
"131","2016-02-11",15.95
"132","2016-02-12",16.040001
"133","2016-02-16",16.59
"134","2016-02-17",17.200001
"135","2016-02-18",17.26
"136","2016-02-19",17.26
"137","2016-02-22",16.040001
"138","2016-02-23",16.030001
"139","2016-02-24",16.209999
"140","2016-02-25",16.200001
"141","2016-02-26",16.93
"142","2016-02-29",16
"143","2016-03-01",16.84
"144","2016-03-02",17.879999
"145","2016-03-03",17.879999
"146","2016-03-04",17.700001
"147","2016-03-07",17.25
"148","2016-03-08",16.84
"149","2016-03-09",16.09
"150","2016-03-10",15.88
"151","2016-03-11",16.459999
"152","2016-03-14",16.639999
"153","2016-03-15",15.53
"154","2016-03-16",15.2
"155","2016-03-17",15.05
"156","2016-03-18",14.65
"157","2016-03-21",14.81
"158","2016-03-22",14.7
"159","2016-03-23",14.08
"160","2016-03-24",13.4
"161","2016-03-28",13.17
"162","2016-03-29",14.19
"163","2016-03-30",13.57
"164","2016-03-31",13.56
"165","2016-04-01",13.94
"166","2016-04-04",13.89
"167","2016-04-05",13.54
"168","2016-04-06",14.11
"169","2016-04-07",13.95
"170","2016-04-08",13.95
"171","2016-04-11",13.1
"172","2016-04-12",13.4
"173","2016-04-13",13.4
"174","2016-04-14",13.3
"175","2016-04-15",13.44
"176","2016-04-18",13.64
"177","2016-04-19",13.71
"178","2016-04-20",13.93
"179","2016-04-21",14.13
"180","2016-04-22",14.08
"181","2016-04-25",13.84
"182","2016-04-26",14.25
"183","2016-04-27",14.06
"184","2016-04-28",13.65
"185","2016-04-29",12.95
"186","2016-05-02",13.12
"187","2016-05-03",12.74
"188","2016-05-04",12.73
"189","2016-05-05",12.78
"190","2016-05-06",13.06
"191","2016-05-09",13.83
"192","2016-05-10",13.97
"193","2016-05-11",13.75
"194","2016-05-12",13.6
"195","2016-05-13",13.96
"196","2016-05-16",14.1
"197","2016-05-17",14.03
"198","2016-05-18",14.15
"199","2016-05-19",14.25
"200","2016-05-20",14.25
"201","2016-05-23",14.2
"202","2016-05-24",14.33
"203","2016-05-25",15.4
"204","2016-05-26",15.47
"205","2016-05-27",15.47
"206","2016-05-31",15.35
"207","2016-06-01",15.1
"208","2016-06-02",15.3
"209","2016-06-03",14.34
"210","2016-06-06",14.47
"211","2016-06-07",14.7
"212","2016-06-08",14.6
"213","2016-06-09",14.11
"214","2016-06-10",13.63
"215","2016-06-13",13.02
"216","2016-06-14",12.67
"217","2016-06-15",12.48
"218","2016-06-16",13.6
"219","2016-06-17",13.49
"220","2016-06-20",13.43
"221","2016-06-21",12.44
"222","2016-06-22",12.04
"223","2016-06-23",12.31
"224","2016-06-24",11.45
"225","2016-06-27",11.01
"226","2016-06-28",10.88
"227","2016-06-29",10.87
"228","2016-06-30",10.82
"229","2016-07-01",10.95
"230","2016-07-05",10.47
"231","2016-07-06",10.64
"232","2016-07-07",10.26
"233","2016-07-08",10.49
"234","2016-07-11",10.36
"235","2016-07-12",10.99
"236","2016-07-13",10.56
"237","2016-07-14",10.65
"238","2016-07-15",10.96
"239","2016-07-18",10.88
"240","2016-07-19",10.72
"241","2016-07-20",11.16
"242","2016-07-21",11.39
"243","2016-07-22",11.72
"244","2016-07-25",11.62
"245","2016-07-26",11.62
"246","2016-07-27",11.99
"247","2016-07-28",12.13
"248","2016-07-29",11.99
"249","2016-08-01",12.48
"250","2016-08-02",12.29
"251","2016-08-03",12.39
"252","2016-08-04",12.73
"253","2016-08-05",12.94
"254","2016-08-08",12.97
"255","2016-08-09",13.19
"256","2016-08-10",12.66
"257","2016-08-11",12.72
"258","2016-08-12",12.88
"259","2016-08-15",13.3
"260","2016-08-16",13
"261","2016-08-17",12.92
"262","2016-08-18",13.98
"263","2016-08-19",14.4
"264","2016-08-22",14.93
"265","2016-08-23",15.15
"266","2016-08-24",14.81
"267","2016-08-25",14.54
"268","2016-08-26",14.69
"269","2016-08-29",14.83
"270","2016-08-30",14.95
"271","2016-08-31",14.77
"272","2016-09-01",14.78
"273","2016-09-02",14.7
"274","2016-09-06",15.72
"275","2016-09-07",16.200001
"276","2016-09-08",16.639999
"277","2016-09-09",15.36
"278","2016-09-12",15.82
"279","2016-09-13",15.57
"280","2016-09-14",15.52
"281","2016-09-15",15.65
"282","2016-09-16",15.72
"283","2016-09-19",15.62
"284","2016-09-20",15.81
"285","2016-09-21",16.23
"286","2016-09-22",16.959999
"287","2016-09-23",16.57
"288","2016-09-26",15.91
"289","2016-09-27",15.49
"290","2016-09-28",15.39
"291","2016-09-29",14.14
"292","2016-09-30",15
"293","2016-10-03",15.35
"294","2016-10-04",16.360001
"295","2016-10-05",16.74
"296","2016-10-06",16.51
"297","2016-10-07",16.549999
"298","2016-10-10",17.030001
"299","2016-10-11",16.84
"300","2016-10-12",16.41
"301","2016-10-13",16.700001
"302","2016-10-14",16.4
"303","2016-10-17",16.84
"304","2016-10-18",16.940001
"305","2016-10-19",16.6
"306","2016-10-20",17.18
"307","2016-10-21",16.98
"308","2016-10-24",16.92
"309","2016-10-25",16.780001
"310","2016-10-26",16.424999
"311","2016-10-27",16.280001
"312","2016-10-28",16.26
"313","2016-10-31",16.280001
"314","2016-11-01",16.6
"315","2016-11-02",16.43
"316","2016-11-03",16.469999
"317","2016-11-04",17.93
"318","2016-11-07",19.440001
"319","2016-11-08",20.639999
"320","2016-11-09",23.459999
"321","2016-11-10",24.525
"322","2016-11-11",25.5
"323","2016-11-14",26.700001
"324","2016-11-15",26.200001
"325","2016-11-16",25.74
"326","2016-11-17",25.469999
"327","2016-11-18",24.620001
"328","2016-11-21",24.99
"329","2016-11-22",24.940001
"330","2016-11-23",24.9
"331","2016-11-25",24.9
"332","2016-11-28",24.530001
"333","2016-11-29",24.4
"334","2016-11-30",22.700001
"335","2016-12-01",22.02
"336","2016-12-02",22.26
"337","2016-12-05",22.549999
"338","2016-12-06",22.76
"339","2016-12-07",22.76
"340","2016-12-08",23.09
"341","2016-12-09",23.08
"342","2016-12-12",22.58
"343","2016-12-13",22.459999
"344","2016-12-14",22.440001
"345","2016-12-15",22.549999
"346","2016-12-16",22.120001
"347","2016-12-19",21.219999
"348","2016-12-20",21.59
"349","2016-12-21",21.040001
"350","2016-12-22",20.4
"351","2016-12-23",21.17
"352","2016-12-27",20.629999
"353","2016-12-28",20.549999
"354","2016-12-29",20.530001
"355","2016-12-30",20.450001
"356","2017-01-03",20.58
"357","2017-01-04",21.59
"358","2017-01-05",22.02
"359","2017-01-06",22.41
"360","2017-01-09",22.34
"361","2017-01-10",21.860001
"362","2017-01-11",21.299999
"363","2017-01-12",21.58
"364","2017-01-13",21.27
"365","2017-01-17",19.459999
"366","2017-01-18",19.370001
"367","2017-01-19",19.01
"368","2017-01-20",18.83
"369","2017-01-23",18.58
"370","2017-01-24",18.32
"371","2017-01-25",18.34
"372","2017-01-26",17.040001
"373","2017-01-27",17.129999
"374","2017-01-30",16.9
"375","2017-01-31",18.280001
"376","2017-02-01",17.959999
"377","2017-02-02",17.77
"378","2017-02-03",18.73
"379","2017-02-06",18.66
"380","2017-02-07",18.799999
"381","2017-02-08",18.639999
"382","2017-02-09",18.540001
"383","2017-02-10",18.889999
"384","2017-02-13",19.09
"385","2017-02-14",19.51
"386","2017-02-15",20.030001
"387","2017-02-16",20.08
"388","2017-02-17",20.01
"389","2017-02-21",20.07
"390","2017-02-22",19.74
"391","2017-02-23",19.57
"392","2017-02-24",19.629999
"393","2017-02-27",21.030001
"394","2017-02-28",20.27
"395","2017-03-01",21.040001
"396","2017-03-02",21
"397","2017-03-03",21.91
"398","2017-03-06",21.65
"399","2017-03-07",21.309999
"400","2017-03-08",22.059999
"401","2017-03-09",22.1
"402","2017-03-10",22.190001
"403","2017-03-13",22.32
"404","2017-03-14",21.860001
"405","2017-03-15",22.67
"406","2017-03-16",22.059999
"407","2017-03-17",22.43
"408","2017-03-20",22.610001
"409","2017-03-21",21.98
"410","2017-03-22",22.32
"411","2017-03-23",22.780001
"412","2017-03-24",22.82
"413","2017-03-27",23.26
"414","2017-03-28",22.33
"415","2017-03-29",22.309999
"416","2017-03-30",21.76
"417","2017-03-31",21.73
"418","2017-04-03",21.08
"419","2017-04-04",20.959999
"420","2017-04-05",20.51
"421","2017-04-06",20.309999
"422","2017-04-07",20.02
"423","2017-04-10",19.76
"424","2017-04-11",19.700001
"425","2017-04-12",19.57
"426","2017-04-13",19.57
"427","2017-04-17",19.620001
"428","2017-04-18",19.42
"429","2017-04-19",19.75
"430","2017-04-20",19.65
"431","2017-04-21",19.07
"432","2017-04-24",19.290001
"433","2017-04-25",19.530001
"434","2017-04-26",19.620001
"435","2017-04-27",19.67
"436","2017-04-28",19.440001
"437","2017-05-01",19.57
"438","2017-05-02",19.48
"439","2017-05-03",19.58
"440","2017-05-04",19.440001
"441","2017-05-05",19.26
"442","2017-05-08",19.299999
"443","2017-05-09",19.799999
"444","2017-05-10",19.790001
"445","2017-05-11",19.870001
"446","2017-05-12",19.26
"447","2017-05-15",19.18
"448","2017-05-16",19.030001
"449","2017-05-17",18.969999
"450","2017-05-18",19.040001
"451","2017-05-19",18.879999
"452","2017-05-22",18.809999
"453","2017-05-23",17.860001
"454","2017-05-24",17.26
"455","2017-05-25",18.26
"456","2017-05-26",17.15
"457","2017-05-30",16.43
"458","2017-05-31",16.6
"459","2017-06-01",17.129999
"460","2017-06-02",17.77
"461","2017-06-05",17.74
"462","2017-06-06",17.67
"463","2017-06-07",17.83
"464","2017-06-08",17.74
"465","2017-06-09",17.68
"466","2017-06-12",17.700001
"467","2017-06-13",18.07
"468","2017-06-14",18.43
"469","2017-06-15",17.969999
"470","2017-06-16",16.469999
"471","2017-06-19",17.690001
"472","2017-06-20",18.559999
"473","2017-06-21",19.16
"474","2017-06-22",19.9
"475","2017-06-23",20.280001
"476","2017-06-26",21.200001
"477","2017-06-27",20.780001
"478","2017-06-28",21.09
"479","2017-06-29",21.049999
"480","2017-06-30",20.559999
"481","2017-07-03",20.610001
"482","2017-07-05",21.379999
"483","2017-07-06",20.74
"484","2017-07-07",20.77
"485","2017-07-10",20.620001
"486","2017-07-11",20.719999
"487","2017-07-12",21.27
"488","2017-07-13",21.24
"489","2017-07-14",21.200001
"490","2017-07-17",21.93
"491","2017-07-18",21.65
"492","2017-07-19",21.620001
"493","2017-07-20",21.709999
"494","2017-07-21",21.76
"495","2017-07-24",22
"496","2017-07-25",21.65
"497","2017-07-26",21.93
"498","2017-07-27",21.43
"499","2017-07-28",21.6
"500","2017-07-31",21.52
"501","2017-08-01",20.9
"502","2017-08-02",20.290001
"503","2017-08-03",20.030001
"504","2017-08-04",21.52
"505","2017-08-07",21.049999
"506","2017-08-08",20.540001
"507","2017-08-09",19
"508","2017-08-10",18.98
"509","2017-08-11",19.120001
"510","2017-08-14",19.83
"511","2017-08-15",19.309999
"512","2017-08-16",19.65
"513","2017-08-17",19.48
"514","2017-08-18",19.07
"515","2017-08-21",19.25
"516","2017-08-22",19.5
"517","2017-08-23",19.17
"518","2017-08-24",20.09
"519","2017-08-25",20.049999
"520","2017-08-28",20.950001
"521","2017-08-29",21
"522","2017-08-30",21.01
"523","2017-08-31",21.5
"524","2017-09-01",21.389999
"525","2017-09-05",21.66
"526","2017-09-06",21.719999
"527","2017-09-07",22.83
"528","2017-09-08",23.219999
"529","2017-09-11",23.17
"530","2017-09-12",23.360001
"531","2017-09-13",23.549999
"532","2017-09-14",23.360001
"533","2017-09-15",23.219999
"534","2017-09-18",23.24
"535","2017-09-19",23.26
"536","2017-09-20",23.42
"537","2017-09-21",23.9
"538","2017-09-22",23.620001
"539","2017-09-25",25.1
"540","2017-09-26",24.780001
"541","2017-09-27",25.35
"542","2017-09-28",24.59
"543","2017-09-29",24.790001
"544","2017-10-02",25.15
"545","2017-10-03",25.110001
"546","2017-10-04",26.23
"547","2017-10-05",26.200001
"548","2017-10-06",25.360001
"549","2017-10-09",25.469999
"550","2017-10-10",25.530001
"551","2017-10-11",25.559999
"552","2017-10-12",25.1
"553","2017-10-13",25.110001
"554","2017-10-16",25.9
"555","2017-10-17",25.559999
"556","2017-10-18",26.02
"557","2017-10-19",25.719999
"558","2017-10-20",25.66
"559","2017-10-23",32.939999
"560","2017-10-24",31.57
"561","2017-10-25",31.24
"562","2017-10-26",30.73
"563","2017-10-27",29.879999
"564","2017-10-30",29.530001
"565","2017-10-31",29.07
"566","2017-11-01",29.25
"567","2017-11-02",30.48
"568","2017-11-03",30.309999
"569","2017-11-06",30.780001
"570","2017-11-07",30.200001
"571","2017-11-08",30.940001
"572","2017-11-09",33.119999
"573","2017-11-10",33.77
"574","2017-11-13",34.639999
"575","2017-11-14",34.82
"576","2017-11-15",34.91
"577","2017-11-16",35.279999
"578","2017-11-17",34.950001
"579","2017-11-20",34.860001
"580","2017-11-21",35.580002
"581","2017-11-22",35.740002
"582","2017-11-24",35.889999
"583","2017-11-27",35.220001
"584","2017-11-28",35.27
"585","2017-11-29",35.93
"586","2017-11-30",38.200001
"587","2017-12-01",38.02
"588","2017-12-04",36.200001
"589","2017-12-05",36.279999
"590","2017-12-06",35.360001
"591","2017-12-07",34.099998
"592","2017-12-08",34.16
"593","2017-12-11",34.16
"594","2017-12-12",33.599998
"595","2017-12-13",35.349998
"596","2017-12-14",33.869999
"597","2017-12-15",34.209999
"598","2017-12-18",35.810001
"599","2017-12-19",35.52
"600","2017-12-20",36.279999
"601","2017-12-21",37.48
"602","2017-12-22",39.549999
"603","2017-12-26",39.09
"604","2017-12-27",38.400002
"605","2017-12-28",38.779999
"606","2017-12-29",37.82
"607","2018-01-02",37.389999
"608","2018-01-03",37.290001
"609","2018-01-04",36.91
"610","2018-01-05",38.02
"611","2018-01-08",38.25
"612","2018-01-09",38.310001
"613","2018-01-10",39
"614","2018-01-11",38.650002
"615","2018-01-12",39.43
"616","2018-01-16",37.970001
"617","2018-01-17",37.830002
"618","2018-01-18",38.830002
"619","2018-01-19",38.900002
"620","2018-01-22",38.259998
"621","2018-01-23",38.049999
"622","2018-01-24",37.84
"623","2018-01-25",37.419998
"624","2018-01-26",37.130001
"625","2018-01-29",36.43
"626","2018-01-30",35.52
"627","2018-01-31",35.209999
"628","2018-02-01",35.950001
"629","2018-02-02",36.18
"630","2018-02-05",35.32
"631","2018-02-06",35.799999
"632","2018-02-07",37.619999
"633","2018-02-08",36.580002
"634","2018-02-09",38.68
"635","2018-02-12",38.830002
"636","2018-02-13",37.84
"637","2018-02-14",37.959999
"638","2018-02-15",38.240002
"639","2018-02-16",37.200001
"640","2018-02-20",34.959999
"641","2018-02-21",32.209999
"642","2018-02-22",31.98
"643","2018-02-23",32.720001
"644","2018-02-26",30.110001
"645","2018-02-27",31.67
"646","2018-02-28",32.5
"647","2018-03-01",32.799999
"648","2018-03-02",34.07
"649","2018-03-05",35.970001
"650","2018-03-06",33.25
"651","2018-03-07",34.5
"652","2018-03-08",34.75
"653","2018-03-09",33.630001
"654","2018-03-12",32.630001
"655","2018-03-13",33
"656","2018-03-14",33.279999
"657","2018-03-15",32.299999
"658","2018-03-16",31.65
"659","2018-03-19",30.889999
"660","2018-03-20",31.450001
"661","2018-03-21",31.93
"662","2018-03-22",30.110001
"663","2018-03-23",30.290001
"664","2018-03-26",31.26
"665","2018-03-27",30.07
"666","2018-03-28",31.91
"667","2018-03-29",31.83
"668","2018-04-02",29.65
"669","2018-04-03",28.629999
"670","2018-04-04",29.73
"671","2018-04-05",29.26
"672","2018-04-06",29.41
"673","2018-04-09",30.23
"674","2018-04-10",31.07
"675","2018-04-11",31.620001
"676","2018-04-12",31.42
"677","2018-04-13",31.49
"678","2018-04-16",31.01
"679","2018-04-17",32.060001
"680","2018-04-18",32.23
"681","2018-04-19",31.33
"682","2018-04-20",31.629999
"683","2018-04-23",31.950001
"684","2018-04-24",31.68
"685","2018-04-25",30.82
"686","2018-04-26",31.530001
"687","2018-04-27",31.639999
"688","2018-04-30",31.040001
"689","2018-05-01",31.34
"690","2018-05-02",30.9
"691","2018-05-03",29.940001
"692","2018-05-04",30.92
"693","2018-05-07",31.209999
"694","2018-05-08",30.99
"695","2018-05-09",28.92
"696","2018-05-10",28.200001
"697","2018-05-11",29.219999
"698","2018-05-14",30.139999
"699","2018-05-15",29.84
"700","2018-05-16",29.959999
"701","2018-05-17",30.01
"702","2018-05-18",31.299999
"703","2018-05-21",31.700001
"704","2018-05-22",33.060001
"705","2018-05-23",32.790001
"706","2018-05-24",33.200001
"707","2018-05-25",32.650002
"708","2018-05-29",32.48
"709","2018-05-30",32.689999
"710","2018-05-31",33.09
"711","2018-06-01",32.639999
"712","2018-06-04",31.860001
"713","2018-06-05",31.549999
"714","2018-06-06",31.469999
"715","2018-06-07",30.459999
"716","2018-06-08",30.959999
"717","2018-06-11",30.959999
"718","2018-06-12",30.6
"719","2018-06-13",30.190001
"720","2018-06-14",29.780001
"721","2018-06-15",30.49
"722","2018-06-18",30.77
"723","2018-06-19",30.68
"724","2018-06-20",30.200001
"725","2018-06-21",27.57
"726","2018-06-22",28.27
"727","2018-06-25",27.59
"728","2018-06-26",27.93
"729","2018-06-27",26.559999
"730","2018-06-28",27.34
"731","2018-06-29",26.889999
"732","2018-07-02",27.74
"733","2018-07-03",27.780001
"734","2018-07-05",27.91
"735","2018-07-06",28.48
"736","2018-07-09",28.530001
"737","2018-07-10",28.690001
"738","2018-07-11",28.309999
"739","2018-07-12",28.68
"740","2018-07-13",29.34
"741","2018-07-16",29.110001
"742","2018-07-17",29.6
"743","2018-07-18",29.059999
"744","2018-07-19",29.24
"745","2018-07-20",29.18
"746","2018-07-23",29.51
"747","2018-07-24",29.719999
"748","2018-07-25",28.85
"749","2018-07-26",29.18
"750","2018-07-27",28.700001
"751","2018-07-30",27.41
"752","2018-07-31",28.92
"753","2018-08-01",29.309999
"754","2018-08-02",30.190001
"755","2018-08-03",30.129999
"756","2018-08-06",28.99
"757","2018-08-07",29.610001
"758","2018-08-08",29.629999
"759","2018-08-09",28.469999
"760","2018-08-10",28.389999
"761","2018-08-13",28.34
"762","2018-08-14",28.280001
"763","2018-08-15",28.01
"764","2018-08-16",27.9
"765","2018-08-17",27.969999
"766","2018-08-20",27.76
"767","2018-08-21",27.9
"768","2018-08-22",27.889999
"769","2018-08-23",27.610001
"770","2018-08-24",27.75
"771","2018-08-27",28
"772","2018-08-28",28
"773","2018-08-29",28.129999
"774","2018-08-30",28.01
"775","2018-08-31",27.91
"776","2018-09-04",27.24
"777","2018-09-05",26.870001
"778","2018-09-06",26.49
"779","2018-09-07",26.26
"780","2018-09-10",27.24
"781","2018-09-11",27.6
"782","2018-09-12",29.07
"783","2018-09-13",29.200001
"784","2018-09-14",27.99
"785","2018-09-17",28.1
"786","2018-09-18",27.690001
"787","2018-09-19",27.549999
"788","2018-09-20",27.26
"789","2018-09-21",27.209999
"790","2018-09-24",27.440001
"791","2018-09-25",27.77
"792","2018-09-26",27.719999
"793","2018-09-27",27.790001
"794","2018-09-28",27.280001
"795","2018-10-01",26.690001
"796","2018-10-02",25.49
"797","2018-10-03",25.969999
"798","2018-10-04",25.08
"799","2018-10-05",26.059999
"800","2018-10-08",26.16
"801","2018-10-09",26.190001
"802","2018-10-10",24.85
"803","2018-10-11",25.17
"804","2018-10-12",26.370001
"805","2018-10-15",26.629999
"806","2018-10-16",28.280001
"807","2018-10-17",28.889999
"808","2018-10-18",27.709999
"809","2018-10-19",27.290001
"810","2018-10-22",26.92
"811","2018-10-23",27.459999
"812","2018-10-24",25.629999
"813","2018-10-25",26.950001
"814","2018-10-26",27.110001
"815","2018-10-29",26.42
"816","2018-10-30",26.24
"817","2018-10-31",26.58
"818","2018-11-01",30.91
"819","2018-11-02",29.98
"820","2018-11-05",29.93
"821","2018-11-06",30.26
"822","2018-11-07",32.169998
"823","2018-11-08",28.25
"824","2018-11-09",30.290001
"825","2018-11-12",27.950001
"826","2018-11-13",28.360001
"827","2018-11-14",28.91
"828","2018-11-15",29.58
"829","2018-11-16",29.620001
"830","2018-11-19",26.290001
"831","2018-11-20",25.18
"832","2018-11-21",24.219999
"833","2018-11-23",25.549999
"834","2018-11-26",26.040001
"835","2018-11-27",25.01
"836","2018-11-28",24.74
"837","2018-11-29",23.65
"838","2018-11-30",23.75
"839","2018-12-03",23.860001
"840","2018-12-04",22.389999
"841","2018-12-06",23.75
"842","2018-12-07",23.059999
"843","2018-12-10",23.16
"844","2018-12-11",23.23
"845","2018-12-12",23.42
"846","2018-12-13",22.610001
"847","2018-12-14",22.82
"848","2018-12-17",22.09
"849","2018-12-18",21.969999
"850","2018-12-19",21.709999
"851","2018-12-20",25.07
"852","2018-12-21",22.75
"853","2018-12-24",23.030001
"854","2018-12-26",23.629999
"855","2018-12-27",23.07
"856","2018-12-28",23.82
"857","2018-12-31",23.92
"858","2019-01-02",24.34
"859","2019-01-03",23.549999
"860","2019-01-04",24.27
"861","2019-01-07",25.18
"862","2019-01-08",25.75
"863","2019-01-09",26.32
"864","2019-01-10",26.370001
"865","2019-01-11",25.629999
"866","2019-01-14",24.299999
"867","2019-01-15",23.73
"868","2019-01-16",23.469999
"869","2019-01-17",22.610001
"870","2019-01-18",22.9
"871","2019-01-22",21.940001
"872","2019-01-23",21.690001
"873","2019-01-24",21.85
"874","2019-01-25",22.93
"875","2019-01-28",22.24
"876","2019-01-29",21.84
"877","2019-01-30",22.860001
"878","2019-01-31",23.52
"879","2019-02-01",23.52
"880","2019-02-04",24.08
"881","2019-02-05",24.040001
"882","2019-02-06",24.719999
"883","2019-02-07",24.41
"884","2019-02-08",24.610001
"885","2019-02-11",24.09
"886","2019-02-12",24.780001
"887","2019-02-13",23.809999
"888","2019-02-14",23.58
"889","2019-02-15",24.209999
"890","2019-02-19",23
"891","2019-02-20",23.200001
"892","2019-02-21",22.93
"893","2019-02-22",23.719999
"894","2019-02-25",24.26
"895","2019-02-26",24.620001
"896","2019-02-27",24.91
"897","2019-02-28",24.09
"898","2019-03-01",24.889999
"899","2019-03-04",24.780001
"900","2019-03-05",25.48
"901","2019-03-06",23.49
"902","2019-03-07",23.41
"903","2019-03-08",23.360001
"904","2019-03-11",23.049999
"905","2019-03-12",23.33
"906","2019-03-13",23.65
"907","2019-03-14",23.34
"908","2019-03-15",23.459999
"909","2019-03-18",22.4
"910","2019-03-19",21.67
"911","2019-03-20",21.15
"912","2019-03-21",22.07
"913","2019-03-22",21.48
"914","2019-03-25",22.17
"915","2019-03-26",22.620001
"916","2019-03-27",22.01
"917","2019-03-28",22.040001
"918","2019-03-29",22.35
"919","2019-04-01",22.190001
"920","2019-04-02",22.43
"921","2019-04-03",23.110001
"922","2019-04-04",23.35
"923","2019-04-05",23.200001
"924","2019-04-08",22.73
"925","2019-04-09",22.370001
"926","2019-04-10",22.290001
"927","2019-04-11",21.940001
"928","2019-04-12",21.68
"929","2019-04-15",21.58
"930","2019-04-16",21.379999
"931","2019-04-17",20.4
"932","2019-04-18",20.209999
"933","2019-04-22",20.33
"934","2019-04-23",20.950001
"935","2019-04-24",20.809999
"936","2019-04-25",21.1
"937","2019-04-26",20.93
"938","2019-04-29",20.639999
"939","2019-04-30",20.139999
"940","2019-05-01",19.83
"941","2019-05-02",19.790001
"942","2019-05-03",19.719999
"943","2019-05-06",19.92
"944","2019-05-07",19.639999
"945","2019-05-08",19.969999
"946","2019-05-09",20.5
"947","2019-05-10",20.51
"948","2019-05-13",20.110001
"949","2019-05-14",20.57
"950","2019-05-15",20.879999
"951","2019-05-16",20.65
"952","2019-05-17",20.110001
"953","2019-05-20",19.65
"954","2019-05-21",20.48
"955","2019-05-22",20.35
"956","2019-05-23",19.9
"957","2019-05-24",20.26
"958","2019-05-28",20.34
"959","2019-05-29",20.23
"960","2019-05-30",19.889999
"961","2019-05-31",19.57
"962","2019-06-03",19.959999
"963","2019-06-04",20.309999
"964","2019-06-05",20.139999
"965","2019-06-06",19.559999
"966","2019-06-07",20.17
"967","2019-06-10",19.9
"968","2019-06-11",19.75
"969","2019-06-12",19.780001
"970","2019-06-13",20.219999
"971","2019-06-14",20
"972","2019-06-17",20.540001
"973","2019-06-18",20.200001
