"","date","DESP"
"232","2018-08-21",17.6
"233","2018-08-22",17.98
"234","2018-08-23",17.870001
"235","2018-08-24",17.51
"236","2018-08-27",18.08
"237","2018-08-28",17.52
"238","2018-08-29",17.299999
"239","2018-08-30",16.959999
"240","2018-08-31",16.860001
"241","2018-09-04",16.799999
"242","2018-09-05",16.389999
"243","2018-09-06",16.16
"244","2018-09-07",16.24
"245","2018-09-10",15.97
"246","2018-09-11",15.46
"247","2018-09-12",15.06
"248","2018-09-13",15.33
"249","2018-09-14",15.5
"250","2018-09-17",16.18
"251","2018-09-18",16.780001
"252","2018-09-19",17.15
"253","2018-09-20",17.52
"254","2018-09-21",17.24
"255","2018-09-24",17.040001
"256","2018-09-25",16.940001
"257","2018-09-26",16.66
"258","2018-09-27",16.690001
"259","2018-09-28",16.870001
"260","2018-10-01",16.940001
"261","2018-10-02",16.879999
"262","2018-10-03",17.030001
"263","2018-10-04",17.07
"264","2018-10-05",16.719999
"265","2018-10-08",16.790001
"266","2018-10-09",16.34
"267","2018-10-10",15.89
"268","2018-10-11",15.25
"269","2018-10-12",15.51
"270","2018-10-15",15.51
"271","2018-10-16",16.200001
"272","2018-10-17",16.09
"273","2018-10-18",15.63
"274","2018-10-19",15.62
"275","2018-10-22",15.31
"276","2018-10-23",15.47
"277","2018-10-24",15.2
"278","2018-10-25",15.57
"279","2018-10-26",15.33
"280","2018-10-29",14.99
"281","2018-10-30",15.78
"282","2018-10-31",16.07
"283","2018-11-01",16.870001
"284","2018-11-02",17
"285","2018-11-05",16.68
"286","2018-11-06",16.59
"287","2018-11-07",16.65
"288","2018-11-08",15.91
"289","2018-11-09",15.73
"290","2018-11-12",16.190001
"291","2018-11-13",16.129999
"292","2018-11-14",16.08
"293","2018-11-15",15.85
"294","2018-11-16",15.7
"295","2018-11-19",14.92
"296","2018-11-20",15.03
"297","2018-11-21",15.14
"298","2018-11-23",14.99
"299","2018-11-26",14.82
"300","2018-11-27",14.71
"301","2018-11-28",15.24
"302","2018-11-29",15.25
"303","2018-11-30",14.94
"304","2018-12-03",15.23
"305","2018-12-04",14.53
"306","2018-12-06",14.5
"307","2018-12-07",14.21
"308","2018-12-10",13.71
"309","2018-12-11",13.93
"310","2018-12-12",13.75
"311","2018-12-13",13.93
"312","2018-12-14",14.13
"313","2018-12-17",13.81
"314","2018-12-18",13.79
"315","2018-12-19",13.13
"316","2018-12-20",12.29
"317","2018-12-21",11.64
"318","2018-12-24",11.55
"319","2018-12-26",12.2
"320","2018-12-27",12.25
"321","2018-12-28",12.37
"322","2018-12-31",12.41
"323","2019-01-02",12.7
"324","2019-01-03",12.82
"325","2019-01-04",13.21
"326","2019-01-07",13.27
"327","2019-01-08",13.41
"328","2019-01-09",13.61
"329","2019-01-10",13.58
"330","2019-01-11",13.9
"331","2019-01-14",13.89
"332","2019-01-15",13.81
"333","2019-01-16",14.25
"334","2019-01-17",14.21
"335","2019-01-18",14.19
"336","2019-01-22",14.11
"337","2019-01-23",14.37
"338","2019-01-24",14.55
"339","2019-01-25",15
"340","2019-01-28",15.03
"341","2019-01-29",14.98
"342","2019-01-30",15.22
"343","2019-01-31",15.02
"344","2019-02-01",15.51
"345","2019-02-04",15.96
"346","2019-02-05",16.42
"347","2019-02-06",16.65
"348","2019-02-07",16.48
"349","2019-02-08",16.280001
"350","2019-02-11",17.1
"351","2019-02-12",17.18
"352","2019-02-13",17.360001
"353","2019-02-14",17.290001
"354","2019-02-15",17.5
"355","2019-02-19",17.940001
"356","2019-02-20",18.32
"357","2019-02-21",17.76
"358","2019-02-22",18.01
"359","2019-02-25",18.02
"360","2019-02-26",18.32
"361","2019-02-27",18.5
"362","2019-02-28",17.99
"363","2019-03-01",17.799999
"364","2019-03-04",18.16
"365","2019-03-05",18.41
"366","2019-03-06",17.92
"367","2019-03-07",17.530001
"368","2019-03-08",17.35
"369","2019-03-11",17.41
"370","2019-03-12",17.059999
"371","2019-03-13",16.48
"372","2019-03-14",16.370001
"373","2019-03-15",16.440001
"374","2019-03-18",16.299999
"375","2019-03-19",15.94
"376","2019-03-20",15.7
"377","2019-03-21",15.36
"378","2019-03-22",14.76
"379","2019-03-25",14.72
"380","2019-03-26",14.34
"381","2019-03-27",14.06
"382","2019-03-28",14.33
"383","2019-03-29",14.9
"384","2019-04-01",14.9
"385","2019-04-02",14.93
"386","2019-04-03",14.87
"387","2019-04-04",14.32
"388","2019-04-05",14.47
"389","2019-04-08",14.47
"390","2019-04-09",14.25
"391","2019-04-10",14.31
"392","2019-04-11",14.02
"393","2019-04-12",14.33
"394","2019-04-15",14.37
"395","2019-04-16",14.8
"396","2019-04-17",14.63
"397","2019-04-18",14.54
"398","2019-04-22",14.25
"399","2019-04-23",14.39
"400","2019-04-24",14.26
"401","2019-04-25",14.27
"402","2019-04-26",14.25
"403","2019-04-29",14.55
"404","2019-04-30",14.59
"405","2019-05-01",14.6
"406","2019-05-02",14.44
"407","2019-05-03",14.73
"408","2019-05-06",14.49
"409","2019-05-07",14.25
"410","2019-05-08",14.17
"411","2019-05-09",13.57
"412","2019-05-10",13.5
"413","2019-05-13",13.32
"414","2019-05-14",13.81
"415","2019-05-15",13.94
"416","2019-05-16",13.84
"417","2019-05-17",12.75
"418","2019-05-20",12.45
"419","2019-05-21",12.9
"420","2019-05-22",12.6
"421","2019-05-23",12.45
"422","2019-05-24",13.15
"423","2019-05-28",13.02
"424","2019-05-29",12.31
"425","2019-05-30",12.22
"426","2019-05-31",12
"427","2019-06-03",11.96
"428","2019-06-04",12.1
"429","2019-06-05",11.86
"430","2019-06-06",11.92
"431","2019-06-07",12.49
"432","2019-06-10",12.46
"433","2019-06-11",12.5
"434","2019-06-12",13.57
"435","2019-06-13",13.43
"436","2019-06-14",13.33
"437","2019-06-17",13.57
"438","2019-06-18",13.58
"439","2019-06-19",13.67
"440","2019-06-20",13.57
"441","2019-06-21",13.92
"442","2019-06-24",13.68
"443","2019-06-25",13.62
"444","2019-06-26",13.62
"445","2019-06-27",13.96
"446","2019-06-28",13.89
"447","2019-07-01",13.69
"448","2019-07-02",13.74
"449","2019-07-03",13.63
"450","2019-07-05",13.7
"451","2019-07-08",13.32
"452","2019-07-09",13.73
"453","2019-07-10",13.91
"454","2019-07-11",13.84
"455","2019-07-12",13.95
"456","2019-07-15",13.85
"457","2019-07-16",14
"458","2019-07-17",13.83
"459","2019-07-18",13.82
"460","2019-07-19",13.75
"461","2019-07-22",13.42
"462","2019-07-23",13.5
"463","2019-07-24",12.93
"464","2019-07-25",13.11
"465","2019-07-26",13.68
"466","2019-07-29",13.65
"467","2019-07-30",13.54
"468","2019-07-31",13.01
"469","2019-08-01",13.18
"470","2019-08-02",13.1
"471","2019-08-05",12.9
"472","2019-08-06",13.28
"473","2019-08-07",13.1
"474","2019-08-08",13.78
"475","2019-08-09",14.71
"476","2019-08-12",12.21
"477","2019-08-13",11.92
"478","2019-08-14",10.9
"479","2019-08-15",10.49
"480","2019-08-16",10.57
"481","2019-08-19",10.6
"482","2019-08-20",11.09
"483","2019-08-21",11.29
"484","2019-08-22",11.58
"485","2019-08-23",11.14
"486","2019-08-26",11.03
"487","2019-08-27",10.7
"488","2019-08-28",10.7
"489","2019-08-29",10.66
"490","2019-08-30",10.94
"491","2019-09-03",10.46
"492","2019-09-04",10.25
"493","2019-09-05",9.99
"494","2019-09-06",9.95
"495","2019-09-09",9.74
"496","2019-09-10",10.14
"497","2019-09-11",10.4
"498","2019-09-12",10.6
"499","2019-09-13",10.79
"500","2019-09-16",10.82
"501","2019-09-17",10.85
"502","2019-09-18",10.89
"503","2019-09-19",11.09
"504","2019-09-20",11.31
"505","2019-09-23",11.43
"506","2019-09-24",10.92
"507","2019-09-25",11.23
"508","2019-09-26",11.35
"509","2019-09-27",11.38
"510","2019-09-30",11.32
"511","2019-10-01",11.23
"512","2019-10-02",11.34
"513","2019-10-03",11.36
"514","2019-10-04",11.45
"515","2019-10-07",11.53
"516","2019-10-08",11.29
"517","2019-10-09",11.4
"518","2019-10-10",11.45
"519","2019-10-11",11.38
"520","2019-10-14",11.01
"521","2019-10-15",10.45
"522","2019-10-16",10.46
"523","2019-10-17",10.32
"524","2019-10-18",10.13
"525","2019-10-21",10.09
"526","2019-10-22",10.59
"527","2019-10-23",10.99
"528","2019-10-24",11.25
"529","2019-10-25",11.46
"530","2019-10-28",11.47
"531","2019-10-29",11.69
"532","2019-10-30",11.36
"533","2019-10-31",11.18
"534","2019-11-01",11.16
"535","2019-11-04",11.24
"536","2019-11-05",11.02
"537","2019-11-06",11.01
"538","2019-11-07",11.87
"539","2019-11-08",11.11
"540","2019-11-11",11.03
"541","2019-11-12",11.15
"542","2019-11-13",11.05
"543","2019-11-14",11.02
"544","2019-11-15",11.22
"545","2019-11-18",11.21
"546","2019-11-19",10.77
"547","2019-11-20",10.56
"548","2019-11-21",10.98
"549","2019-11-22",11.64
"550","2019-11-25",11.75
"551","2019-11-26",12.63
"552","2019-11-27",12.8
"553","2019-11-29",12.42
"554","2019-12-02",12
"555","2019-12-03",11.85
"556","2019-12-04",12.26
"557","2019-12-05",12.44
"558","2019-12-06",12.8
"559","2019-12-09",12.62
"560","2019-12-10",12.53
"561","2019-12-11",12.75
"562","2019-12-12",12.9
"563","2019-12-13",13.35
"564","2019-12-16",13.42
"565","2019-12-17",13.38
"566","2019-12-18",13.75
"567","2019-12-19",13.36
"568","2019-12-20",13.68
"569","2019-12-23",13.5
"570","2019-12-24",13.61
"571","2019-12-26",13.6
"572","2019-12-27",13.57
"573","2019-12-30",13.42
"574","2019-12-31",13.48
"575","2020-01-02",13.78
"576","2020-01-03",13.93
"577","2020-01-06",13.84
"578","2020-01-07",13.79
"579","2020-01-08",13.69
"580","2020-01-09",13.81
"581","2020-01-10",13.9
"582","2020-01-13",13.97
"583","2020-01-14",13.67
"584","2020-01-15",13.81
"585","2020-01-16",13.86
"586","2020-01-17",13.71
"587","2020-01-21",13.3
"588","2020-01-22",13.18
"589","2020-01-23",13.01
"590","2020-01-24",12.77
"591","2020-01-27",12.44
"592","2020-01-28",14.75
"593","2020-01-29",14.64
"594","2020-01-30",15.01
"595","2020-01-31",14.81
"596","2020-02-03",14.88
"597","2020-02-04",14.71
"598","2020-02-05",14.45
"599","2020-02-06",14.39
"600","2020-02-07",13.97
"601","2020-02-10",13.8
"602","2020-02-11",14.1
"603","2020-02-12",14.18
"604","2020-02-13",14.16
"605","2020-02-14",14.67
"606","2020-02-18",14.75
"607","2020-02-19",15.18
"608","2020-02-20",15.22
"609","2020-02-21",15.1
"610","2020-02-24",14.7
"611","2020-02-25",13.97
"612","2020-02-26",12.87
"613","2020-02-27",12.34
"614","2020-02-28",11.99
"615","2020-03-02",11.89
"616","2020-03-03",11.77
"617","2020-03-04",12
"618","2020-03-05",11.19
"619","2020-03-06",10.87
"620","2020-03-09",9.87
"621","2020-03-10",10.01
"622","2020-03-11",9.06
"623","2020-03-12",8.02
"624","2020-03-13",7.74
"625","2020-03-16",6.72
"626","2020-03-17",7
"627","2020-03-18",6.25
"628","2020-03-19",6.69
"629","2020-03-20",7
"630","2020-03-23",5.12
"631","2020-03-24",5.11
"632","2020-03-25",6.12
"633","2020-03-26",6.81
"634","2020-03-27",5.82
"635","2020-03-30",5.58
"636","2020-03-31",5.67
"637","2020-04-01",5.74
"638","2020-04-02",6.08
"639","2020-04-03",6.21
"640","2020-04-06",6.63
"641","2020-04-07",6.98
"642","2020-04-08",7.4
"643","2020-04-09",7.65
"644","2020-04-13",7.13
"645","2020-04-14",7.38
"646","2020-04-15",6.9
"647","2020-04-16",6.74
"648","2020-04-17",6.88
"649","2020-04-20",6.75
"650","2020-04-21",6.37
"651","2020-04-22",6.4
"652","2020-04-23",6.42
"653","2020-04-24",6.24
"654","2020-04-27",6.55
"655","2020-04-28",6.54
"656","2020-04-29",7.21
"657","2020-04-30",6.9
"658","2020-05-01",6.68
"659","2020-05-04",5.86
"660","2020-05-05",5.33
"661","2020-05-06",5.38
"662","2020-05-07",5.26
"663","2020-05-08",5.61
"664","2020-05-11",5.31
"665","2020-05-12",5.46
"666","2020-05-13",5.03
"667","2020-05-14",5.08
"668","2020-05-15",5.55
"669","2020-05-18",5.99
"670","2020-05-19",6.03
"671","2020-05-20",6.29
"672","2020-05-21",6.46
"673","2020-05-22",6.54
"674","2020-05-26",6.83
"675","2020-05-27",7
"676","2020-05-28",6.98
"677","2020-05-29",7.1
"678","2020-06-01",7.19
"679","2020-06-02",7.49
"680","2020-06-03",8.25
"681","2020-06-04",8.41
"682","2020-06-05",9.53
"683","2020-06-08",8.97
"684","2020-06-09",9.07
"685","2020-06-10",8.57
"686","2020-06-11",7.75
"687","2020-06-12",8.21
"688","2020-06-15",8.52
"689","2020-06-16",8.73
"690","2020-06-17",8.3
"691","2020-06-18",8.16
"692","2020-06-19",7.89
"693","2020-06-22",7.68
"694","2020-06-23",7.81
"695","2020-06-24",7.36
"696","2020-06-25",7.41
"697","2020-06-26",7.15
"698","2020-06-29",7.32
"699","2020-06-30",7.18
"700","2020-07-01",7.54
"701","2020-07-02",7.72
"702","2020-07-06",8.01
"703","2020-07-07",8.06
"704","2020-07-08",8.05
"705","2020-07-09",7.81
"706","2020-07-10",7.7
"707","2020-07-13",7.25
"708","2020-07-14",7.35
"709","2020-07-15",8.03
"710","2020-07-16",7.66
"711","2020-07-17",7.71
"712","2020-07-20",7.85
"713","2020-07-21",8.21
"714","2020-07-22",8.36
"715","2020-07-23",8.28
"716","2020-07-24",8.11
"717","2020-07-27",8
"718","2020-07-28",7.9
"719","2020-07-29",7.88
"720","2020-07-30",7.8
"721","2020-07-31",7.71
"722","2020-08-03",7.65
"723","2020-08-04",7.83
"724","2020-08-05",8.28
"725","2020-08-06",8.54
"726","2020-08-07",8.63
"727","2020-08-10",8.9
"728","2020-08-11",9.02
"729","2020-08-12",8.91
"730","2020-08-13",8.99
"731","2020-08-14",8.99
"732","2020-08-17",8.55
"733","2020-08-18",8.62
"734","2020-08-19",8.51
"735","2020-08-20",8.28
"736","2020-08-21",8.44
"737","2020-08-24",8.72
"738","2020-08-25",8.52
"739","2020-08-26",8.5
"740","2020-08-27",8.35
"741","2020-08-28",8.62
"742","2020-08-31",8.55
"743","2020-09-01",8.74
"744","2020-09-02",8.86
"745","2020-09-03",8.94
"746","2020-09-04",8.7
"747","2020-09-08",8.27
"748","2020-09-09",8.01
"749","2020-09-10",7.81
"750","2020-09-11",7.68
"751","2020-09-14",7.85
"752","2020-09-15",7.9
"753","2020-09-16",7.98
"754","2020-09-17",7.92
"755","2020-09-18",7.42
"756","2020-09-21",6.91
"757","2020-09-22",6.45
"758","2020-09-23",6.33
"759","2020-09-24",6.43
"760","2020-09-25",6.35
"761","2020-09-28",6.43
"762","2020-09-29",6.18
"763","2020-09-30",6.36
"764","2020-10-01",6.78
"765","2020-10-02",6.87
"766","2020-10-05",6.72
"767","2020-10-06",7.03
"768","2020-10-07",7.01
"769","2020-10-08",6.95
"770","2020-10-09",6.84
"771","2020-10-12",7
"772","2020-10-13",6.69
"773","2020-10-14",6.74
"774","2020-10-15",6.69
"775","2020-10-16",6.84
"776","2020-10-19",6.87
"777","2020-10-20",6.99
"778","2020-10-21",6.94
"779","2020-10-22",7.01
"780","2020-10-23",7.33
"781","2020-10-26",7.29
"782","2020-10-27",7.06
"783","2020-10-28",6.81
"784","2020-10-29",6.83
"785","2020-10-30",6.8
"786","2020-11-02",6.86
"787","2020-11-03",7.09
"788","2020-11-04",7.15
"789","2020-11-05",7.89
"790","2020-11-06",8.11
"791","2020-11-09",9.35
"792","2020-11-10",9.46
"793","2020-11-11",9.64
"794","2020-11-12",8.73
"795","2020-11-13",9.16
"796","2020-11-16",10.24
"797","2020-11-17",10.4
"798","2020-11-18",10.76
"799","2020-11-19",10.8
"800","2020-11-20",10.71
"801","2020-11-23",10.74
"802","2020-11-24",11.22
"803","2020-11-25",11.16
"804","2020-11-27",11.22
