"","date","UEIC"
"124","2007-06-29",36.32
"125","2007-07-02",36.130001
"126","2007-07-03",36.599998
"127","2007-07-05",36.459999
"128","2007-07-06",36.779999
"129","2007-07-09",37.830002
"130","2007-07-10",37.580002
"131","2007-07-11",38.029999
"132","2007-07-12",38.98
"133","2007-07-13",38.509998
"134","2007-07-16",36.91
"135","2007-07-17",37.34
"136","2007-07-18",36.259998
"137","2007-07-19",36.68
"138","2007-07-20",34.880001
"139","2007-07-23",35.029999
"140","2007-07-24",37.029999
"141","2007-07-25",36.82
"142","2007-07-26",35.779999
"143","2007-07-27",35
"144","2007-07-30",34.779999
"145","2007-07-31",35.240002
"146","2007-08-01",35.799999
"147","2007-08-02",34.009998
"148","2007-08-03",30.51
"149","2007-08-06",29.1
"150","2007-08-07",27.940001
"151","2007-08-08",29.01
"152","2007-08-09",26.809999
"153","2007-08-10",29.73
"154","2007-08-13",29.059999
"155","2007-08-14",27.860001
"156","2007-08-15",26.709999
"157","2007-08-16",28.860001
"158","2007-08-17",28.469999
"159","2007-08-20",28.459999
"160","2007-08-21",29.07
"161","2007-08-22",29.559999
"162","2007-08-23",28.24
"163","2007-08-24",27.959999
"164","2007-08-27",27.74
"165","2007-08-28",26.799999
"166","2007-08-29",28.01
"167","2007-08-30",28.51
"168","2007-08-31",29
"169","2007-09-04",29.67
"170","2007-09-05",27.77
"171","2007-09-06",27.75
"172","2007-09-07",27.190001
"173","2007-09-10",26.77
"174","2007-09-11",27.219999
"175","2007-09-12",27.76
"176","2007-09-13",28.49
"177","2007-09-14",28.709999
"178","2007-09-17",27.469999
"179","2007-09-18",28.790001
"180","2007-09-19",29.85
"181","2007-09-20",29.85
"182","2007-09-21",32.400002
"183","2007-09-24",32.099998
"184","2007-09-25",32.150002
"185","2007-09-26",32.040001
"186","2007-09-27",32.34
"187","2007-09-28",32.5
"188","2007-10-01",32.869999
"189","2007-10-02",33.049999
"190","2007-10-03",33.049999
"191","2007-10-04",32.959999
"192","2007-10-05",33.34
"193","2007-10-08",34.18
"194","2007-10-09",34.389999
"195","2007-10-10",34.84
"196","2007-10-11",34.650002
"197","2007-10-12",35
"198","2007-10-15",34.740002
"199","2007-10-16",35.18
"200","2007-10-17",35.720001
"201","2007-10-18",35.259998
"202","2007-10-19",34.650002
"203","2007-10-22",35.400002
"204","2007-10-23",35.060001
"205","2007-10-24",35.139999
"206","2007-10-25",35.950001
"207","2007-10-26",36.810001
"208","2007-10-29",36.790001
"209","2007-10-30",35.75
"210","2007-10-31",36.099998
"211","2007-11-01",35.599998
"212","2007-11-02",34.220001
"213","2007-11-05",34.060001
"214","2007-11-06",34.43
"215","2007-11-07",33.959999
"216","2007-11-08",34.439999
"217","2007-11-09",33.5
"218","2007-11-12",33.07
"219","2007-11-13",35.349998
"220","2007-11-14",34.619999
"221","2007-11-15",34.459999
"222","2007-11-16",33.560001
"223","2007-11-19",33.139999
"224","2007-11-20",33.869999
"225","2007-11-21",33.93
"226","2007-11-23",36.07
"227","2007-11-26",35.029999
"228","2007-11-27",35.360001
"229","2007-11-28",37.919998
"230","2007-11-29",37.639999
"231","2007-11-30",36.950001
"232","2007-12-03",37.34
"233","2007-12-04",36.889999
"234","2007-12-05",37.43
"235","2007-12-06",37.560001
"236","2007-12-07",37.700001
"237","2007-12-10",37.18
"238","2007-12-11",35.259998
"239","2007-12-12",36.450001
"240","2007-12-13",35.849998
"241","2007-12-14",34.669998
"242","2007-12-17",34.099998
"243","2007-12-18",36.610001
"244","2007-12-19",34.68
"245","2007-12-20",35.299999
"246","2007-12-21",35.490002
"247","2007-12-24",34.799999
"248","2007-12-26",34.919998
"249","2007-12-27",33.700001
"250","2007-12-28",33.330002
"251","2007-12-31",33.439999
"252","2008-01-02",34.200001
"253","2008-01-03",32.900002
"254","2008-01-04",32.630001
"255","2008-01-07",31.809999
"256","2008-01-08",29.16
"257","2008-01-09",24.530001
"258","2008-01-10",25.139999
"259","2008-01-11",24.01
"260","2008-01-14",25.389999
"261","2008-01-15",24.799999
"262","2008-01-16",24.389999
"263","2008-01-17",22.57
"264","2008-01-18",23.24
"265","2008-01-22",22.639999
"266","2008-01-23",23.969999
"267","2008-01-24",23.280001
"268","2008-01-25",23.67
"269","2008-01-28",23.9
"270","2008-01-29",23.66
"271","2008-01-30",24.01
"272","2008-01-31",23.809999
"273","2008-02-01",23.4
"274","2008-02-04",24.24
"275","2008-02-05",24.24
"276","2008-02-06",24.209999
"277","2008-02-07",22.82
"278","2008-02-08",22.9
"279","2008-02-11",20.98
"280","2008-02-12",20.43
"281","2008-02-13",20.43
"282","2008-02-14",20.26
"283","2008-02-15",20.120001
"284","2008-02-19",18.860001
"285","2008-02-20",19.25
"286","2008-02-21",18.780001
"287","2008-02-22",21.440001
"288","2008-02-25",21.25
"289","2008-02-26",22.33
"290","2008-02-27",23.41
"291","2008-02-28",23.49
"292","2008-02-29",22.700001
"293","2008-03-03",22.99
"294","2008-03-04",23.02
"295","2008-03-05",22.58
"296","2008-03-06",22.15
"297","2008-03-07",21.83
"298","2008-03-10",21.950001
"299","2008-03-11",22.530001
"300","2008-03-12",22.860001
"301","2008-03-13",23.309999
"302","2008-03-14",22.370001
"303","2008-03-17",21.940001
"304","2008-03-18",22.34
"305","2008-03-19",22.049999
"306","2008-03-20",22.49
"307","2008-03-24",22.940001
"308","2008-03-25",25.110001
"309","2008-03-26",24.860001
"310","2008-03-27",24.85
"311","2008-03-28",23.799999
"312","2008-03-31",24.209999
"313","2008-04-01",25.1
"314","2008-04-02",25.57
"315","2008-04-03",25.57
"316","2008-04-04",26.129999
"317","2008-04-07",25.799999
"318","2008-04-08",25.969999
"319","2008-04-09",25.360001
"320","2008-04-10",25.67
"321","2008-04-11",24.9
"322","2008-04-14",25.4
"323","2008-04-15",27.02
"324","2008-04-16",27.77
"325","2008-04-17",27.450001
"326","2008-04-18",28.190001
"327","2008-04-21",27.51
"328","2008-04-22",26.559999
"329","2008-04-23",26.559999
"330","2008-04-24",26.52
"331","2008-04-25",26.42
"332","2008-04-28",26.040001
"333","2008-04-29",26.1
"334","2008-04-30",25.700001
"335","2008-05-01",26.110001
"336","2008-05-02",26.059999
"337","2008-05-05",25.6
"338","2008-05-06",25.08
"339","2008-05-07",25.549999
"340","2008-05-08",23.01
"341","2008-05-09",22.58
"342","2008-05-12",22.75
"343","2008-05-13",22.75
"344","2008-05-14",22.959999
"345","2008-05-15",23.870001
"346","2008-05-16",23.98
"347","2008-05-19",23.83
"348","2008-05-20",24.26
"349","2008-05-21",24.030001
"350","2008-05-22",24.74
"351","2008-05-23",23.790001
"352","2008-05-27",24.5
"353","2008-05-28",24.209999
"354","2008-05-29",24.98
"355","2008-05-30",25.42
"356","2008-06-02",24.91
"357","2008-06-03",25.059999
"358","2008-06-04",25.129999
"359","2008-06-05",26.1
"360","2008-06-06",24.950001
"361","2008-06-09",24.790001
"362","2008-06-10",24.91
"363","2008-06-11",24.49
"364","2008-06-12",25.15
"365","2008-06-13",25.700001
"366","2008-06-16",25.799999
"367","2008-06-17",25.639999
"368","2008-06-18",25.540001
"369","2008-06-19",26.450001
"370","2008-06-20",24.870001
"371","2008-06-23",24.51
"372","2008-06-24",23.5
"373","2008-06-25",23.360001
"374","2008-06-26",22.26
"375","2008-06-27",21.440001
"376","2008-06-30",20.9
"377","2008-07-01",21.09
"378","2008-07-02",19.690001
"379","2008-07-03",19.83
"380","2008-07-07",19.23
"381","2008-07-08",20.85
"382","2008-07-09",20.34
"383","2008-07-10",20.16
"384","2008-07-11",20.139999
"385","2008-07-14",20.049999
"386","2008-07-15",19.74
"387","2008-07-16",20.870001
"388","2008-07-17",21.639999
"389","2008-07-18",22
"390","2008-07-21",21.75
"391","2008-07-22",23.01
"392","2008-07-23",23.6
"393","2008-07-24",23.1
"394","2008-07-25",23.5
"395","2008-07-28",22.1
"396","2008-07-29",23.5
"397","2008-07-30",23.35
"398","2008-07-31",22.719999
"399","2008-08-01",22.959999
"400","2008-08-04",23.889999
"401","2008-08-05",24.68
"402","2008-08-06",24.360001
"403","2008-08-07",23.540001
"404","2008-08-08",23.42
"405","2008-08-11",25.76
"406","2008-08-12",26.620001
"407","2008-08-13",26.75
"408","2008-08-14",27.6
"409","2008-08-15",27.1
"410","2008-08-18",26.99
"411","2008-08-19",26.58
"412","2008-08-20",26.68
"413","2008-08-21",26.27
"414","2008-08-22",26.84
"415","2008-08-25",25.99
"416","2008-08-26",26.34
"417","2008-08-27",26.549999
"418","2008-08-28",26.959999
"419","2008-08-29",26.219999
"420","2008-09-02",26.799999
"421","2008-09-03",26.91
"422","2008-09-04",25.799999
"423","2008-09-05",25.629999
"424","2008-09-08",26.969999
"425","2008-09-09",26.040001
"426","2008-09-10",26.889999
"427","2008-09-11",26.450001
"428","2008-09-12",25.83
"429","2008-09-15",25.02
"430","2008-09-16",24.6
"431","2008-09-17",24.75
"432","2008-09-18",25.17
"433","2008-09-19",26.639999
"434","2008-09-22",26.870001
"435","2008-09-23",26.76
"436","2008-09-24",25.84
"437","2008-09-25",26.08
"438","2008-09-26",25.059999
"439","2008-09-29",24.709999
"440","2008-09-30",24.98
"441","2008-10-01",26.059999
"442","2008-10-02",23.809999
"443","2008-10-03",22.9
"444","2008-10-06",21.59
"445","2008-10-07",20.860001
"446","2008-10-08",19.59
"447","2008-10-09",18
"448","2008-10-10",19.370001
"449","2008-10-13",20.450001
"450","2008-10-14",20.16
"451","2008-10-15",18.23
"452","2008-10-16",18.969999
"453","2008-10-17",18.129999
"454","2008-10-20",19.799999
"455","2008-10-21",18.700001
"456","2008-10-22",17.23
"457","2008-10-23",17.5
"458","2008-10-24",17.219999
"459","2008-10-27",16.16
"460","2008-10-28",17.780001
"461","2008-10-29",18
"462","2008-10-30",19.07
"463","2008-10-31",21.129999
"464","2008-11-03",21.18
"465","2008-11-04",20.190001
"466","2008-11-05",19.190001
"467","2008-11-06",18.200001
"468","2008-11-07",16.32
"469","2008-11-10",16.969999
"470","2008-11-11",16.440001
"471","2008-11-12",14.9
"472","2008-11-13",16.280001
"473","2008-11-14",15.33
"474","2008-11-17",14.88
"475","2008-11-18",14.45
"476","2008-11-19",13.68
"477","2008-11-20",12.79
"478","2008-11-21",13.98
"479","2008-11-24",14.84
"480","2008-11-25",15.09
"481","2008-11-26",16.540001
"482","2008-11-28",16.6
"483","2008-12-01",14.23
"484","2008-12-02",15.75
"485","2008-12-03",16.360001
"486","2008-12-04",15.72
"487","2008-12-05",16.879999
"488","2008-12-08",16.950001
"489","2008-12-09",16.200001
"490","2008-12-10",16.75
"491","2008-12-11",15.37
"492","2008-12-12",15.94
"493","2008-12-15",14.43
"494","2008-12-16",14.95
"495","2008-12-17",14.75
"496","2008-12-18",15.31
"497","2008-12-19",15.58
"498","2008-12-22",15.17
"499","2008-12-23",15.21
"500","2008-12-24",15.05
"501","2008-12-26",15.43
"502","2008-12-29",14.5
"503","2008-12-30",15.92
"504","2008-12-31",16.219999
"505","2009-01-02",16.969999
"506","2009-01-05",16.530001
"507","2009-01-06",16.530001
"508","2009-01-07",16.200001
"509","2009-01-08",16
"510","2009-01-09",15.31
"511","2009-01-12",14.82
"512","2009-01-13",14.76
"513","2009-01-14",13.63
"514","2009-01-15",14.27
"515","2009-01-16",14.69
"516","2009-01-20",13.67
"517","2009-01-21",13.8
"518","2009-01-22",12.59
"519","2009-01-23",11.98
"520","2009-01-26",12.58
"521","2009-01-27",12.68
"522","2009-01-28",12.66
"523","2009-01-29",11.77
"524","2009-01-30",11.28
"525","2009-02-02",11.42
"526","2009-02-03",11.01
"527","2009-02-04",11.46
"528","2009-02-05",11.43
"529","2009-02-06",12.51
"530","2009-02-09",12.39
"531","2009-02-10",11.72
"532","2009-02-11",12.05
"533","2009-02-12",12.4
"534","2009-02-13",12.37
"535","2009-02-17",12
"536","2009-02-18",13.07
"537","2009-02-19",13.36
"538","2009-02-20",14.92
"539","2009-02-23",14.5
"540","2009-02-24",16.58
"541","2009-02-25",15.79
"542","2009-02-26",15.86
"543","2009-02-27",15.57
"544","2009-03-02",15.58
"545","2009-03-03",14.54
"546","2009-03-04",15.43
"547","2009-03-05",14.88
"548","2009-03-06",15.75
"549","2009-03-09",15.72
"550","2009-03-10",16.799999
"551","2009-03-11",16.32
"552","2009-03-12",17.01
"553","2009-03-13",16.91
"554","2009-03-16",16.120001
"555","2009-03-17",17.15
"556","2009-03-18",17.5
"557","2009-03-19",17.18
"558","2009-03-20",16.58
"559","2009-03-23",18.32
"560","2009-03-24",17.780001
"561","2009-03-25",19.07
"562","2009-03-26",19.629999
"563","2009-03-27",18.719999
"564","2009-03-30",17.780001
"565","2009-03-31",18.1
"566","2009-04-01",18.48
"567","2009-04-02",19.190001
"568","2009-04-03",19.120001
"569","2009-04-06",18.98
"570","2009-04-07",18.709999
"571","2009-04-08",18.719999
"572","2009-04-09",19.1
"573","2009-04-13",18.559999
"574","2009-04-14",17.9
"575","2009-04-15",17.68
"576","2009-04-16",17.549999
"577","2009-04-17",18.98
"578","2009-04-20",17.940001
"579","2009-04-21",18.969999
"580","2009-04-22",18.450001
"581","2009-04-23",18.1
"582","2009-04-24",18.6
"583","2009-04-27",18.059999
"584","2009-04-28",18.43
"585","2009-04-29",18.879999
"586","2009-04-30",18.74
"587","2009-05-01",18.58
"588","2009-05-04",19.49
"589","2009-05-05",19.41
"590","2009-05-06",19.98
"591","2009-05-07",21.700001
"592","2009-05-08",22.26
"593","2009-05-11",21.889999
"594","2009-05-12",21.200001
"595","2009-05-13",19.940001
"596","2009-05-14",19.98
"597","2009-05-15",20.09
"598","2009-05-18",20.33
"599","2009-05-19",20.16
"600","2009-05-20",20.139999
"601","2009-05-21",19.99
"602","2009-05-22",19.700001
"603","2009-05-26",20.49
"604","2009-05-27",19.75
"605","2009-05-28",18.92
"606","2009-05-29",19.620001
"607","2009-06-01",20.860001
"608","2009-06-02",20.43
"609","2009-06-03",20.4
"610","2009-06-04",21.049999
"611","2009-06-05",21.209999
"612","2009-06-08",21
"613","2009-06-09",21
"614","2009-06-10",20.139999
"615","2009-06-11",20.49
"616","2009-06-12",20.68
"617","2009-06-15",19.639999
"618","2009-06-16",19.450001
"619","2009-06-17",19.959999
"620","2009-06-18",19.030001
"621","2009-06-19",19.75
"622","2009-06-22",18.74
"623","2009-06-23",18.719999
"624","2009-06-24",18.83
"625","2009-06-25",19.1
"626","2009-06-26",18.83
"627","2009-06-29",19.27
"628","2009-06-30",20.17
"629","2009-07-01",20.76
"630","2009-07-02",19.76
"631","2009-07-06",19.66
"632","2009-07-07",19.370001
"633","2009-07-08",19.41
"634","2009-07-09",18.540001
"635","2009-07-10",18.35
"636","2009-07-13",19.43
"637","2009-07-14",19.139999
"638","2009-07-15",19.77
"639","2009-07-16",20.18
"640","2009-07-17",19.5
"641","2009-07-20",19.91
"642","2009-07-21",19.76
"643","2009-07-22",20.42
"644","2009-07-23",20.77
"645","2009-07-24",21.07
"646","2009-07-27",20.65
"647","2009-07-28",20.35
"648","2009-07-29",20.84
"649","2009-07-30",21.450001
"650","2009-07-31",21.110001
"651","2009-08-03",21.84
"652","2009-08-04",22.01
"653","2009-08-05",21.190001
"654","2009-08-06",21.6
"655","2009-08-07",20.370001
"656","2009-08-10",19.51
"657","2009-08-11",19.530001
"658","2009-08-12",19.42
"659","2009-08-13",19.6
"660","2009-08-14",19.16
"661","2009-08-17",19.1
"662","2009-08-18",19.4
"663","2009-08-19",19.790001
"664","2009-08-20",19.66
"665","2009-08-21",19.790001
"666","2009-08-24",19.969999
"667","2009-08-25",19.969999
"668","2009-08-26",19.709999
"669","2009-08-27",19.4
"670","2009-08-28",19.34
"671","2009-08-31",18.82
"672","2009-09-01",17.91
"673","2009-09-02",17.049999
"674","2009-09-03",17.42
"675","2009-09-04",17.26
"676","2009-09-08",17.049999
"677","2009-09-09",18.51
"678","2009-09-10",20.790001
"679","2009-09-11",20.23
"680","2009-09-14",20.610001
"681","2009-09-15",19.870001
"682","2009-09-16",20.190001
"683","2009-09-17",20.09
"684","2009-09-18",20.51
"685","2009-09-21",20.27
"686","2009-09-22",20.370001
"687","2009-09-23",20.59
"688","2009-09-24",20.42
"689","2009-09-25",20.43
"690","2009-09-28",20.969999
"691","2009-09-29",20.9
"692","2009-09-30",20.42
"693","2009-10-01",19.93
"694","2009-10-02",20.15
"695","2009-10-05",20.530001
"696","2009-10-06",20.790001
"697","2009-10-07",20.41
"698","2009-10-08",20.74
"699","2009-10-09",20.49
"700","2009-10-12",20.700001
"701","2009-10-13",20.5
"702","2009-10-14",21.07
"703","2009-10-15",21.58
"704","2009-10-16",21.42
"705","2009-10-19",21.74
"706","2009-10-20",21.280001
"707","2009-10-21",20.940001
"708","2009-10-22",21.74
"709","2009-10-23",20.9
"710","2009-10-26",21.07
"711","2009-10-27",20.950001
"712","2009-10-28",20.75
"713","2009-10-29",20.559999
"714","2009-10-30",20.6
"715","2009-11-02",20.639999
"716","2009-11-03",20.700001
"717","2009-11-04",20.07
"718","2009-11-05",21.17
"719","2009-11-06",22.83
"720","2009-11-09",23.49
"721","2009-11-10",23.08
"722","2009-11-11",23.059999
"723","2009-11-12",22.9
"724","2009-11-13",23.049999
"725","2009-11-16",23.18
"726","2009-11-17",22.4
"727","2009-11-18",22.559999
"728","2009-11-19",22.280001
"729","2009-11-20",22.190001
"730","2009-11-23",22.940001
"731","2009-11-24",22.780001
"732","2009-11-25",22.26
"733","2009-11-27",21.85
"734","2009-11-30",21.51
"735","2009-12-01",21.450001
"736","2009-12-02",21.129999
"737","2009-12-03",20.74
"738","2009-12-04",21.280001
"739","2009-12-07",21.58
"740","2009-12-08",21.620001
"741","2009-12-09",22.360001
"742","2009-12-10",23.049999
"743","2009-12-11",23.35
"744","2009-12-14",23.459999
"745","2009-12-15",23.120001
"746","2009-12-16",23.08
"747","2009-12-17",23.530001
"748","2009-12-18",23.190001
"749","2009-12-21",23.200001
"750","2009-12-22",22.93
"751","2009-12-23",23.190001
"752","2009-12-24",23.209999
"753","2009-12-28",23.49
"754","2009-12-29",23.98
"755","2009-12-30",23.790001
"756","2009-12-31",23.219999
"757","2010-01-04",23.84
"758","2010-01-05",23.74
"759","2010-01-06",23.540001
"760","2010-01-07",23.530001
"761","2010-01-08",24.08
"762","2010-01-11",25.16
"763","2010-01-12",25.780001
"764","2010-01-13",26.370001
"765","2010-01-14",25.82
"766","2010-01-15",25.209999
"767","2010-01-19",25.9
"768","2010-01-20",25.110001
"769","2010-01-21",24.799999
"770","2010-01-22",25.07
"771","2010-01-25",24.85
"772","2010-01-26",24.76
"773","2010-01-27",24.82
"774","2010-01-28",24.1
"775","2010-01-29",23.77
"776","2010-02-01",23.92
"777","2010-02-02",24.07
"778","2010-02-03",23.879999
"779","2010-02-04",23.200001
"780","2010-02-05",23.27
"781","2010-02-08",22.74
"782","2010-02-09",23.200001
"783","2010-02-10",22.799999
"784","2010-02-11",22.99
"785","2010-02-12",22.77
"786","2010-02-16",23.42
"787","2010-02-17",23.440001
"788","2010-02-18",24.280001
"789","2010-02-19",21.6
"790","2010-02-22",21.780001
"791","2010-02-23",22.049999
"792","2010-02-24",22.129999
"793","2010-02-25",22.58
"794","2010-02-26",22.59
"795","2010-03-01",23.450001
"796","2010-03-02",23.450001
"797","2010-03-03",22.809999
"798","2010-03-04",22.790001
"799","2010-03-05",23.15
"800","2010-03-08",22.98
"801","2010-03-09",22.93
"802","2010-03-10",23.030001
"803","2010-03-11",22.84
"804","2010-03-12",22.299999
"805","2010-03-15",22.83
"806","2010-03-16",22.950001
"807","2010-03-17",23.18
"808","2010-03-18",23.25
"809","2010-03-19",23.32
"810","2010-03-22",23.700001
"811","2010-03-23",23.66
"812","2010-03-24",23.049999
"813","2010-03-25",22.940001
"814","2010-03-26",22.5
"815","2010-03-29",22.469999
"816","2010-03-30",22.49
"817","2010-03-31",22.34
"818","2010-04-01",22.32
"819","2010-04-05",22.799999
"820","2010-04-06",23.299999
"821","2010-04-07",23.280001
"822","2010-04-08",23.02
"823","2010-04-09",22.52
"824","2010-04-12",22.73
"825","2010-04-13",22.83
"826","2010-04-14",22.91
"827","2010-04-15",22.84
"828","2010-04-16",22.76
"829","2010-04-19",22.549999
"830","2010-04-20",22.549999
"831","2010-04-21",22.6
"832","2010-04-22",22.5
"833","2010-04-23",22.549999
"834","2010-04-26",22.42
"835","2010-04-27",21.860001
"836","2010-04-28",21.940001
"837","2010-04-29",22.1
"838","2010-04-30",21.219999
"839","2010-05-03",21.940001
"840","2010-05-04",21.4
"841","2010-05-05",20.77
"842","2010-05-06",20.530001
"843","2010-05-07",20.43
"844","2010-05-10",21.440001
"845","2010-05-11",21.68
"846","2010-05-12",22
"847","2010-05-13",21.85
"848","2010-05-14",21.92
"849","2010-05-17",22.18
"850","2010-05-18",21.23
"851","2010-05-19",20.959999
"852","2010-05-20",20.040001
"853","2010-05-21",20.08
"854","2010-05-24",18.530001
"855","2010-05-25",18.450001
"856","2010-05-26",18.67
"857","2010-05-27",19.57
"858","2010-05-28",19.52
"859","2010-06-01",18.889999
"860","2010-06-02",20.209999
"861","2010-06-03",19.76
"862","2010-06-04",18.85
"863","2010-06-07",18.219999
"864","2010-06-08",18.08
"865","2010-06-09",17.9
"866","2010-06-10",18.99
"867","2010-06-11",19.17
"868","2010-06-14",19.360001
"869","2010-06-15",19.6
"870","2010-06-16",19.299999
"871","2010-06-17",18.98
"872","2010-06-18",18.75
"873","2010-06-21",18.4
"874","2010-06-22",17.49
"875","2010-06-23",17.34
"876","2010-06-24",16.92
"877","2010-06-25",18.26
"878","2010-06-28",17.459999
"879","2010-06-29",16.66
"880","2010-06-30",16.629999
"881","2010-07-01",16.73
"882","2010-07-02",16.41
"883","2010-07-06",16.51
"884","2010-07-07",16.889999
"885","2010-07-08",16.879999
"886","2010-07-09",17.34
"887","2010-07-12",17.190001
"888","2010-07-13",18.26
"889","2010-07-14",18.209999
"890","2010-07-15",17.99
"891","2010-07-16",16.67
"892","2010-07-19",17.16
"893","2010-07-20",17.6
"894","2010-07-21",16.83
"895","2010-07-22",17.57
"896","2010-07-23",18.110001
"897","2010-07-26",18.67
"898","2010-07-27",18.48
"899","2010-07-28",18.18
"900","2010-07-29",17.93
"901","2010-07-30",17.559999
"902","2010-08-02",17.58
"903","2010-08-03",17.16
"904","2010-08-04",17.43
"905","2010-08-05",16.83
"906","2010-08-06",18.379999
"907","2010-08-09",18.469999
"908","2010-08-10",18.24
"909","2010-08-11",17.940001
"910","2010-08-12",18.139999
"911","2010-08-13",17.780001
"912","2010-08-16",18.209999
"913","2010-08-17",18.07
"914","2010-08-18",17.959999
"915","2010-08-19",17.77
"916","2010-08-20",17.959999
"917","2010-08-23",17.549999
"918","2010-08-24",17.440001
"919","2010-08-25",17.5
"920","2010-08-26",17.35
"921","2010-08-27",17.99
"922","2010-08-30",18.58
"923","2010-08-31",19.129999
"924","2010-09-01",19.950001
"925","2010-09-02",20.190001
"926","2010-09-03",20.33
"927","2010-09-07",19.969999
"928","2010-09-08",20.09
"929","2010-09-09",19.98
"930","2010-09-10",19.6
"931","2010-09-13",20.48
"932","2010-09-14",19.860001
"933","2010-09-15",20.15
"934","2010-09-16",19.99
"935","2010-09-17",20.17
"936","2010-09-20",20.57
"937","2010-09-21",20.780001
"938","2010-09-22",20.459999
"939","2010-09-23",20.139999
"940","2010-09-24",20.4
"941","2010-09-27",20.4
"942","2010-09-28",20.219999
"943","2010-09-29",20.59
"944","2010-09-30",20.85
"945","2010-10-01",20.469999
"946","2010-10-04",20.16
"947","2010-10-05",20.92
"948","2010-10-06",20.76
"949","2010-10-07",20.77
"950","2010-10-08",20.75
"951","2010-10-11",20.49
"952","2010-10-12",20.5
"953","2010-10-13",21.49
"954","2010-10-14",21.790001
"955","2010-10-15",21.209999
"956","2010-10-18",21.540001
"957","2010-10-19",21.389999
"958","2010-10-20",21.370001
"959","2010-10-21",20.92
"960","2010-10-22",21.02
"961","2010-10-25",21.139999
"962","2010-10-26",20.92
"963","2010-10-27",20.940001
"964","2010-10-28",20.85
"965","2010-10-29",21.059999
"966","2010-11-01",21.07
"967","2010-11-02",20.93
"968","2010-11-03",20.83
