"","date","LADR"
"149","2014-09-09",18.870001
"150","2014-09-10",18.68
"151","2014-09-11",19.01
"152","2014-09-12",18.959999
"153","2014-09-15",19.049999
"154","2014-09-16",19.07
"155","2014-09-17",19.190001
"156","2014-09-18",19.4
"157","2014-09-19",19.129999
"158","2014-09-22",19.27
"159","2014-09-23",19.639999
"160","2014-09-24",19.07
"161","2014-09-25",19.030001
"162","2014-09-26",19.059999
"163","2014-09-29",19.120001
"164","2014-09-30",18.9
"165","2014-10-01",18.889999
"166","2014-10-02",19.02
"167","2014-10-03",19.129999
"168","2014-10-06",19.120001
"169","2014-10-07",18.889999
"170","2014-10-08",19.139999
"171","2014-10-09",18.59
"172","2014-10-10",18.41
"173","2014-10-13",18.65
"174","2014-10-14",19
"175","2014-10-15",18.75
"176","2014-10-16",18.940001
"177","2014-10-17",18.75
"178","2014-10-20",19.049999
"179","2014-10-21",19.049999
"180","2014-10-22",18.879999
"181","2014-10-23",18.860001
"182","2014-10-24",18.93
"183","2014-10-27",18.940001
"184","2014-10-28",19.34
"185","2014-10-29",19.219999
"186","2014-10-30",19.09
"187","2014-10-31",18.99
"188","2014-11-03",19.049999
"189","2014-11-04",19.049999
"190","2014-11-05",19.09
"191","2014-11-06",18.99
"192","2014-11-07",19.049999
"193","2014-11-10",19.049999
"194","2014-11-11",18.860001
"195","2014-11-12",19.030001
"196","2014-11-13",19
"197","2014-11-14",18.98
"198","2014-11-17",18.440001
"199","2014-11-18",18.02
"200","2014-11-19",18.16
"201","2014-11-20",18.93
"202","2014-11-21",18.879999
"203","2014-11-24",19
"204","2014-11-25",18.799999
"205","2014-11-26",19.02
"206","2014-11-28",18.91
"207","2014-12-01",19
"208","2014-12-02",19.24
"209","2014-12-03",19.299999
"210","2014-12-04",19.67
"211","2014-12-05",19.68
"212","2014-12-08",19.52
"213","2014-12-09",19.559999
"214","2014-12-10",19.200001
"215","2014-12-11",19.17
"216","2014-12-12",19.02
"217","2014-12-15",18.950001
"218","2014-12-16",20.209999
"219","2014-12-17",20.450001
"220","2014-12-18",20.08
"221","2014-12-19",19.9
"222","2014-12-22",19.889999
"223","2014-12-23",19.969999
"224","2014-12-24",19.98
"225","2014-12-26",19.92
"226","2014-12-29",19.98
"227","2014-12-30",19.799999
"228","2014-12-31",19.610001
"229","2015-01-02",19.98
"230","2015-01-05",19.549999
"231","2015-01-06",19.450001
"232","2015-01-07",19.42
"233","2015-01-08",19.629999
"234","2015-01-09",19.48
"235","2015-01-12",19.34
"236","2015-01-13",19.09
"237","2015-01-14",18.790001
"238","2015-01-15",18.49
"239","2015-01-16",18.450001
"240","2015-01-20",18.360001
"241","2015-01-21",18.459999
"242","2015-01-22",18.51
"243","2015-01-23",18.43
"244","2015-01-26",18.65
"245","2015-01-27",18.59
"246","2015-01-28",18.18
"247","2015-01-29",18.15
"248","2015-01-30",18.76
"249","2015-02-02",19.200001
"250","2015-02-03",19.42
"251","2015-02-04",19.27
"252","2015-02-05",19.25
"253","2015-02-06",19.15
"254","2015-02-09",18.879999
"255","2015-02-10",18.530001
"256","2015-02-11",18.59
"257","2015-02-12",18.77
"258","2015-02-13",18.940001
"259","2015-02-17",18.84
"260","2015-02-18",18.35
"261","2015-02-19",18.51
"262","2015-02-20",18.33
"263","2015-02-23",18.16
"264","2015-02-24",18.24
"265","2015-02-25",18.35
"266","2015-02-26",18.5
"267","2015-02-27",18.4
"268","2015-03-02",18.629999
"269","2015-03-03",18.959999
"270","2015-03-04",19.08
"271","2015-03-05",18.940001
"272","2015-03-06",18.049999
"273","2015-03-09",17.76
"274","2015-03-10",17.629999
"275","2015-03-11",18.059999
"276","2015-03-12",18.379999
"277","2015-03-13",18.879999
"278","2015-03-16",18.77
"279","2015-03-17",18.73
"280","2015-03-18",18.690001
"281","2015-03-19",18.26
"282","2015-03-20",18.559999
"283","2015-03-23",18.92
"284","2015-03-24",18.459999
"285","2015-03-25",18.15
"286","2015-03-26",18.030001
"287","2015-03-27",18.26
"288","2015-03-30",18.57
"289","2015-03-31",18.51
"290","2015-04-01",18.23
"291","2015-04-02",18.219999
"292","2015-04-06",17.93
"293","2015-04-07",17.780001
"294","2015-04-08",17.940001
"295","2015-04-09",17.690001
"296","2015-04-10",17.68
"297","2015-04-13",17.940001
"298","2015-04-14",18.049999
"299","2015-04-15",17.969999
"300","2015-04-16",17.98
"301","2015-04-17",17.75
"302","2015-04-20",17.860001
"303","2015-04-21",17.700001
"304","2015-04-22",17.83
"305","2015-04-23",17.73
"306","2015-04-24",17.959999
"307","2015-04-27",17.629999
"308","2015-04-28",17.75
"309","2015-04-29",17.6
"310","2015-04-30",17.540001
"311","2015-05-01",17.290001
"312","2015-05-04",17.24
"313","2015-05-05",17.190001
"314","2015-05-06",17.16
"315","2015-05-07",17.75
"316","2015-05-08",17.799999
"317","2015-05-11",17.780001
"318","2015-05-12",17.74
"319","2015-05-13",17.77
"320","2015-05-14",18.030001
"321","2015-05-15",18.120001
"322","2015-05-18",18.190001
"323","2015-05-19",18
"324","2015-05-20",17.99
"325","2015-05-21",17.879999
"326","2015-05-22",17.99
"327","2015-05-26",17.790001
"328","2015-05-27",17.9
"329","2015-05-28",17.92
"330","2015-05-29",17.77
"331","2015-06-01",17.700001
"332","2015-06-02",17.959999
"333","2015-06-03",17.85
"334","2015-06-04",17.700001
"335","2015-06-05",17.82
"336","2015-06-08",17.93
"337","2015-06-09",17.76
"338","2015-06-10",17.73
"339","2015-06-11",18.1
"340","2015-06-12",18.07
"341","2015-06-15",18.35
"342","2015-06-16",18.280001
"343","2015-06-17",18.280001
"344","2015-06-18",18.299999
"345","2015-06-19",18.33
"346","2015-06-22",18.48
"347","2015-06-23",18.49
"348","2015-06-24",18.370001
"349","2015-06-25",18.17
"350","2015-06-26",18
"351","2015-06-29",17.540001
"352","2015-06-30",17.35
"353","2015-07-01",17.33
"354","2015-07-02",16.98
"355","2015-07-06",16.809999
"356","2015-07-07",16.540001
"357","2015-07-08",16.299999
"358","2015-07-09",16.25
"359","2015-07-10",16.379999
"360","2015-07-13",16.450001
"361","2015-07-14",16.549999
"362","2015-07-15",16.639999
"363","2015-07-16",16.6
"364","2015-07-17",16.66
"365","2015-07-20",16.4
"366","2015-07-21",16.209999
"367","2015-07-22",16.09
"368","2015-07-23",15.68
"369","2015-07-24",15.5
"370","2015-07-27",15.3
"371","2015-07-28",15.23
"372","2015-07-29",15.25
"373","2015-07-30",15.45
"374","2015-07-31",15.71
"375","2015-08-03",15.65
"376","2015-08-04",15.34
"377","2015-08-05",15.45
"378","2015-08-06",15.96
"379","2015-08-07",15.71
"380","2015-08-10",15.72
"381","2015-08-11",15.59
"382","2015-08-12",15.7
"383","2015-08-13",15.86
"384","2015-08-14",15.94
"385","2015-08-17",16.08
"386","2015-08-18",15.96
"387","2015-08-19",15.94
"388","2015-08-20",15.62
"389","2015-08-21",15.76
"390","2015-08-24",15.32
"391","2015-08-25",15.17
"392","2015-08-26",15.51
"393","2015-08-27",15.55
"394","2015-08-28",15.53
"395","2015-08-31",15.58
"396","2015-09-01",15.4
"397","2015-09-02",15.44
"398","2015-09-03",15.42
"399","2015-09-04",15
"400","2015-09-08",15.3
"401","2015-09-09",15.24
"402","2015-09-10",15.44
"403","2015-09-11",15.51
"404","2015-09-14",15.6
"405","2015-09-15",15.92
"406","2015-09-16",15.97
"407","2015-09-17",15.89
"408","2015-09-18",15.17
"409","2015-09-21",15.6
"410","2015-09-22",15.38
"411","2015-09-23",15.36
"412","2015-09-24",15.27
"413","2015-09-25",15.14
"414","2015-09-28",14.91
"415","2015-09-29",14.54
"416","2015-09-30",14.32
"417","2015-10-01",14.25
"418","2015-10-02",14.09
"419","2015-10-05",14.58
"420","2015-10-06",14.42
"421","2015-10-07",14.97
"422","2015-10-08",15.08
"423","2015-10-09",15
"424","2015-10-12",15.17
"425","2015-10-13",14.88
"426","2015-10-14",14.76
"427","2015-10-15",14.65
"428","2015-10-16",14.51
"429","2015-10-19",14.52
"430","2015-10-20",14.59
"431","2015-10-21",14.42
"432","2015-10-22",14.7
"433","2015-10-23",14.74
"434","2015-10-26",14.75
"435","2015-10-27",14.44
"436","2015-10-28",14.5
"437","2015-10-29",14.3
"438","2015-10-30",14.26
"439","2015-11-02",14.49
"440","2015-11-03",14.48
"441","2015-11-04",14.5
"442","2015-11-05",13.78
"443","2015-11-06",13.74
"444","2015-11-09",13.46
"445","2015-11-10",13.19
"446","2015-11-11",13.33
"447","2015-11-12",13.1
"448","2015-11-13",13.32
"449","2015-11-16",13.61
"450","2015-11-17",13.58
"451","2015-11-18",13.66
"452","2015-11-19",13.27
"453","2015-11-20",13.37
"454","2015-11-23",13.54
"455","2015-11-24",13.76
"456","2015-11-25",13.72
"457","2015-11-27",13.91
"458","2015-11-30",14.15
"459","2015-12-01",14.04
"460","2015-12-02",13.96
"461","2015-12-03",14.18
"462","2015-12-04",14.24
"463","2015-12-07",14.29
"464","2015-12-08",12.4
"465","2015-12-09",11.85
"466","2015-12-10",12.22
"467","2015-12-11",12.17
"468","2015-12-14",11.63
"469","2015-12-15",12.04
"470","2015-12-16",12.36
"471","2015-12-17",12.26
"472","2015-12-18",11.9
"473","2015-12-21",11.71
"474","2015-12-22",11.94
"475","2015-12-23",12.31
"476","2015-12-24",12.4
"477","2015-12-28",12.37
"478","2015-12-29",12.32
"479","2015-12-30",12.32
"480","2015-12-31",12.42
"481","2016-01-04",12.75
"482","2016-01-05",12.78
"483","2016-01-06",12.75
"484","2016-01-07",12.29
"485","2016-01-08",12.54
"486","2016-01-11",12.25
"487","2016-01-12",11.48
"488","2016-01-13",10.49
"489","2016-01-14",10.37
"490","2016-01-15",10.19
"491","2016-01-19",9.81
"492","2016-01-20",9.6
"493","2016-01-21",10
"494","2016-01-22",10.17
"495","2016-01-25",10.05
"496","2016-01-26",10.25
"497","2016-01-27",9.99
"498","2016-01-28",10.18
"499","2016-01-29",11
"500","2016-02-01",10.91
"501","2016-02-02",10.44
"502","2016-02-03",10.83
"503","2016-02-04",11.03
"504","2016-02-05",10.83
"505","2016-02-08",10.74
"506","2016-02-09",10.49
"507","2016-02-10",10.52
"508","2016-02-11",10.52
"509","2016-02-12",11.01
"510","2016-02-16",11.56
"511","2016-02-17",11.87
"512","2016-02-18",11.49
"513","2016-02-19",10.4
"514","2016-02-22",11.18
"515","2016-02-23",10.62
"516","2016-02-24",10.7
"517","2016-02-25",10.69
"518","2016-02-26",10.69
"519","2016-02-29",10.34
"520","2016-03-01",10.57
"521","2016-03-02",10.64
"522","2016-03-03",10.9
"523","2016-03-04",11.69
"524","2016-03-07",11.7
"525","2016-03-08",11.18
"526","2016-03-09",10.96
"527","2016-03-10",10.98
"528","2016-03-11",11.02
"529","2016-03-14",11.42
"530","2016-03-15",11.53
"531","2016-03-16",11.84
"532","2016-03-17",12.1
"533","2016-03-18",12.33
"534","2016-03-21",11.89
"535","2016-03-22",11.89
"536","2016-03-23",11.65
"537","2016-03-24",11.69
"538","2016-03-28",11.6
"539","2016-03-29",12.22
"540","2016-03-30",12.01
"541","2016-03-31",12.45
"542","2016-04-01",12.03
"543","2016-04-04",11.89
"544","2016-04-05",11.87
"545","2016-04-06",11.97
"546","2016-04-07",11.79
"547","2016-04-08",11.94
"548","2016-04-11",11.94
"549","2016-04-12",12
"550","2016-04-13",12.18
"551","2016-04-14",12.18
"552","2016-04-15",12.22
"553","2016-04-18",12.16
"554","2016-04-19",12
"555","2016-04-20",12.04
"556","2016-04-21",12.04
"557","2016-04-22",12.16
"558","2016-04-25",12.04
"559","2016-04-26",12.1
"560","2016-04-27",12.01
"561","2016-04-28",11.94
"562","2016-04-29",11.91
"563","2016-05-02",11.89
"564","2016-05-03",11.52
"565","2016-05-04",11.47
"566","2016-05-05",11.37
"567","2016-05-06",11.59
"568","2016-05-09",11.83
"569","2016-05-10",11.91
"570","2016-05-11",11.94
"571","2016-05-12",11.75
"572","2016-05-13",11.63
"573","2016-05-16",11.74
"574","2016-05-17",11.59
"575","2016-05-18",12.2
"576","2016-05-19",11.81
"577","2016-05-20",12.06
"578","2016-05-23",11.95
"579","2016-05-24",12.15
"580","2016-05-25",12.3
"581","2016-05-26",12.19
"582","2016-05-27",12.23
"583","2016-05-31",12.31
"584","2016-06-01",12.43
"585","2016-06-02",12.5
"586","2016-06-03",12.5
"587","2016-06-06",12.68
"588","2016-06-07",12.86
"589","2016-06-08",12.96
"590","2016-06-09",12.51
"591","2016-06-10",12.5
"592","2016-06-13",12.19
"593","2016-06-14",12.12
"594","2016-06-15",12.3
"595","2016-06-16",12.58
"596","2016-06-17",12.86
"597","2016-06-20",12.77
"598","2016-06-21",12.73
"599","2016-06-22",12.61
"600","2016-06-23",12.79
"601","2016-06-24",12.05
"602","2016-06-27",11.35
"603","2016-06-28",11.65
"604","2016-06-29",11.95
"605","2016-06-30",12.2
"606","2016-07-01",12.08
"607","2016-07-05",11.74
"608","2016-07-06",11.8
"609","2016-07-07",11.69
"610","2016-07-08",11.89
"611","2016-07-11",12.14
"612","2016-07-12",12.35
"613","2016-07-13",12.3
"614","2016-07-14",12.34
"615","2016-07-15",12.5
"616","2016-07-18",12.57
"617","2016-07-19",12.5
"618","2016-07-20",13.09
"619","2016-07-21",13.04
"620","2016-07-22",13.17
"621","2016-07-25",13.22
"622","2016-07-26",13.22
"623","2016-07-27",13.1
"624","2016-07-28",13.03
"625","2016-07-29",13.06
"626","2016-08-01",13.06
"627","2016-08-02",12.81
"628","2016-08-03",13.02
"629","2016-08-04",13.07
"630","2016-08-05",13.08
"631","2016-08-08",13.1
"632","2016-08-09",13.3
"633","2016-08-10",13.19
"634","2016-08-11",13.2
"635","2016-08-12",13.01
"636","2016-08-15",13.14
"637","2016-08-16",13.22
"638","2016-08-17",13.21
"639","2016-08-18",13.14
"640","2016-08-19",13.03
"641","2016-08-22",13.17
"642","2016-08-23",13.24
"643","2016-08-24",13.2
"644","2016-08-25",13.22
"645","2016-08-26",13.12
"646","2016-08-29",13.12
"647","2016-08-30",13.21
"648","2016-08-31",13.28
"649","2016-09-01",13.25
"650","2016-09-02",13.74
"651","2016-09-06",13.59
"652","2016-09-07",13.85
"653","2016-09-08",13.36
"654","2016-09-09",13.01
"655","2016-09-12",13.23
"656","2016-09-13",12.87
"657","2016-09-14",12.78
"658","2016-09-15",12.86
"659","2016-09-16",12.88
"660","2016-09-19",12.97
"661","2016-09-20",12.9
"662","2016-09-21",13.25
"663","2016-09-22",13.41
"664","2016-09-23",13.23
"665","2016-09-26",13.13
"666","2016-09-27",13.21
"667","2016-09-28",13.33
"668","2016-09-29",13.23
"669","2016-09-30",13.24
"670","2016-10-03",13.01
"671","2016-10-04",12.72
"672","2016-10-05",12.66
"673","2016-10-06",12.47
"674","2016-10-07",12.4
"675","2016-10-10",12.48
"676","2016-10-11",12.4
"677","2016-10-12",12.45
"678","2016-10-13",12.39
"679","2016-10-14",12.26
"680","2016-10-17",12.18
"681","2016-10-18",12.2
"682","2016-10-19",12.26
"683","2016-10-20",12.25
"684","2016-10-21",12.28
"685","2016-10-24",12.63
"686","2016-10-25",12.71
"687","2016-10-26",12.64
"688","2016-10-27",12.53
"689","2016-10-28",12.57
"690","2016-10-31",12.68
"691","2016-11-01",12.5
"692","2016-11-02",12.67
"693","2016-11-03",12.76
"694","2016-11-04",13.23
"695","2016-11-07",13.46
"696","2016-11-08",13.32
"697","2016-11-09",13.66
"698","2016-11-10",13.53
"699","2016-11-11",13.74
"700","2016-11-14",13.85
"701","2016-11-15",14.01
"702","2016-11-16",14.19
"703","2016-11-17",14.25
"704","2016-11-18",14.45
"705","2016-11-21",14.57
"706","2016-11-22",14.85
"707","2016-11-23",14.48
"708","2016-11-25",14.62
"709","2016-11-28",14.55
"710","2016-11-29",14.52
"711","2016-11-30",14.35
"712","2016-12-01",14.26
"713","2016-12-02",14.94
"714","2016-12-05",15.41
"715","2016-12-06",15.27
"716","2016-12-07",13.96
"717","2016-12-08",13.95
"718","2016-12-09",14.18
"719","2016-12-12",13.93
"720","2016-12-13",13.83
"721","2016-12-14",13.89
"722","2016-12-15",13.71
"723","2016-12-16",13.83
"724","2016-12-19",14.12
"725","2016-12-20",14.3
"726","2016-12-21",14.29
"727","2016-12-22",13.75
"728","2016-12-23",13.72
"729","2016-12-27",13.64
"730","2016-12-28",13.55
"731","2016-12-29",13.66
"732","2016-12-30",13.72
"733","2017-01-03",14.1
"734","2017-01-04",14.01
"735","2017-01-05",13.9
"736","2017-01-06",13.89
"737","2017-01-09",13.83
"738","2017-01-10",13.95
"739","2017-01-11",14.1
"740","2017-01-12",13.98
"741","2017-01-13",14.09
"742","2017-01-17",14.11
"743","2017-01-18",14.07
"744","2017-01-19",14
"745","2017-01-20",14.04
"746","2017-01-23",13.95
"747","2017-01-24",13.9
"748","2017-01-25",13.9
"749","2017-01-26",13.92
"750","2017-01-27",13.72
"751","2017-01-30",13.7
"752","2017-01-31",13.56
"753","2017-02-01",13.7
"754","2017-02-02",13.74
"755","2017-02-03",13.85
"756","2017-02-06",13.93
"757","2017-02-07",13.85
"758","2017-02-08",13.7
"759","2017-02-09",13.69
"760","2017-02-10",13.7
"761","2017-02-13",13.91
"762","2017-02-14",13.7
"763","2017-02-15",13.6
"764","2017-02-16",13.91
"765","2017-02-17",13.85
"766","2017-02-21",13.95
"767","2017-02-22",13.9
"768","2017-02-23",14.17
"769","2017-02-24",13.9
"770","2017-02-27",14.02
"771","2017-02-28",14.43
"772","2017-03-01",14.78
"773","2017-03-02",14.62
"774","2017-03-03",14.74
"775","2017-03-06",14.79
"776","2017-03-07",14.91
"777","2017-03-08",14.36
"778","2017-03-09",14.01
"779","2017-03-10",13.88
"780","2017-03-13",13.71
"781","2017-03-14",13.77
"782","2017-03-15",14.12
"783","2017-03-16",14.34
"784","2017-03-17",14.57
"785","2017-03-20",14.41
"786","2017-03-21",14.29
"787","2017-03-22",14.44
"788","2017-03-23",14.34
"789","2017-03-24",14.32
"790","2017-03-27",14.41
"791","2017-03-28",14.51
"792","2017-03-29",14.56
"793","2017-03-30",14.64
"794","2017-03-31",14.44
"795","2017-04-03",14.56
"796","2017-04-04",14.6
"797","2017-04-05",14.55
"798","2017-04-06",14.6
"799","2017-04-07",14.73
"800","2017-04-10",14.76
"801","2017-04-11",14.98
"802","2017-04-12",14.9
"803","2017-04-13",14.95
"804","2017-04-17",15.05
"805","2017-04-18",14.96
"806","2017-04-19",14.78
"807","2017-04-20",14.7
"808","2017-04-21",14.69
"809","2017-04-24",14.65
"810","2017-04-25",14.6
"811","2017-04-26",14.73
"812","2017-04-27",14.69
"813","2017-04-28",14.63
"814","2017-05-01",14.79
"815","2017-05-02",14.6
"816","2017-05-03",14.41
"817","2017-05-04",14.3
"818","2017-05-05",14.43
"819","2017-05-08",14.52
"820","2017-05-09",14.41
"821","2017-05-10",14.41
"822","2017-05-11",14.36
"823","2017-05-12",14.1
"824","2017-05-15",14.21
"825","2017-05-16",14.24
"826","2017-05-17",13.81
"827","2017-05-18",13.81
"828","2017-05-19",14.03
"829","2017-05-22",14.21
"830","2017-05-23",14.34
"831","2017-05-24",14.39
"832","2017-05-25",14.27
"833","2017-05-26",14.18
"834","2017-05-30",14.05
"835","2017-05-31",14.07
"836","2017-06-01",14.31
"837","2017-06-02",14.38
"838","2017-06-05",14.24
"839","2017-06-06",14.15
"840","2017-06-07",14.15
"841","2017-06-08",14.08
"842","2017-06-09",14.23
"843","2017-06-12",14.21
"844","2017-06-13",14.14
"845","2017-06-14",14.05
"846","2017-06-15",14
"847","2017-06-16",14.08
"848","2017-06-19",14.31
"849","2017-06-20",14.18
"850","2017-06-21",14.03
"851","2017-06-22",13.93
"852","2017-06-23",13.73
"853","2017-06-26",13.77
"854","2017-06-27",13.69
"855","2017-06-28",13.76
"856","2017-06-29",13.51
"857","2017-06-30",13.41
"858","2017-07-03",13.55
"859","2017-07-05",13.53
"860","2017-07-06",13.36
"861","2017-07-07",13.34
"862","2017-07-10",13.3
"863","2017-07-11",13.14
"864","2017-07-12",13.21
"865","2017-07-13",13.03
"866","2017-07-14",13.15
"867","2017-07-17",13.09
"868","2017-07-18",12.9
"869","2017-07-19",13
"870","2017-07-20",13.05
"871","2017-07-21",13.1
"872","2017-07-24",13.2
"873","2017-07-25",13.15
"874","2017-07-26",13.07
"875","2017-07-27",13.26
"876","2017-07-28",13.16
"877","2017-07-31",13.16
"878","2017-08-01",13.2
"879","2017-08-02",13.21
"880","2017-08-03",13.6
"881","2017-08-04",13.65
"882","2017-08-07",13.51
"883","2017-08-08",13.55
"884","2017-08-09",13.55
"885","2017-08-10",13.51
"886","2017-08-11",13.5
"887","2017-08-14",13.58
"888","2017-08-15",13.67
"889","2017-08-16",13.71
"890","2017-08-17",13.58
"891","2017-08-18",13.54
"892","2017-08-21",13.49
"893","2017-08-22",13.49
"894","2017-08-23",13.56
"895","2017-08-24",13.6
"896","2017-08-25",13.56
"897","2017-08-28",13.67
"898","2017-08-29",13.57
"899","2017-08-30",13.59
"900","2017-08-31",13.72
"901","2017-09-01",13.85
"902","2017-09-05",13.32
"903","2017-09-06",13.44
"904","2017-09-07",13.31
"905","2017-09-08",13.06
"906","2017-09-11",13.42
"907","2017-09-12",13.5
"908","2017-09-13",13.37
"909","2017-09-14",13.42
"910","2017-09-15",13.56
"911","2017-09-18",13.67
"912","2017-09-19",13.72
"913","2017-09-20",13.65
"914","2017-09-21",13.61
"915","2017-09-22",13.61
"916","2017-09-25",13.53
"917","2017-09-26",13.52
"918","2017-09-27",13.67
"919","2017-09-28",13.7
"920","2017-09-29",13.78
"921","2017-10-02",13.89
"922","2017-10-03",13.85
"923","2017-10-04",13.76
"924","2017-10-05",13.84
"925","2017-10-06",13.75
"926","2017-10-09",13.82
"927","2017-10-10",13.84
"928","2017-10-11",13.74
"929","2017-10-12",13.82
"930","2017-10-13",13.81
"931","2017-10-16",13.83
"932","2017-10-17",13.77
"933","2017-10-18",13.76
"934","2017-10-19",13.69
"935","2017-10-20",13.79
"936","2017-10-23",13.75
"937","2017-10-24",13.65
"938","2017-10-25",13.62
"939","2017-10-26",13.42
"940","2017-10-27",13.57
"941","2017-10-30",13.41
"942","2017-10-31",13.44
"943","2017-11-01",13.57
"944","2017-11-02",13.46
"945","2017-11-03",13.7
"946","2017-11-06",13.64
"947","2017-11-07",13.51
"948","2017-11-08",13.66
"949","2017-11-09",13.69
"950","2017-11-10",13.65
"951","2017-11-13",13.58
"952","2017-11-14",13.7
"953","2017-11-15",13.64
"954","2017-11-16",13.67
"955","2017-11-17",13.71
"956","2017-11-20",13.69
"957","2017-11-21",13.73
"958","2017-11-22",13.87
"959","2017-11-24",13.93
"960","2017-11-27",13.79
"961","2017-11-28",13.6
"962","2017-11-29",13.64
"963","2017-11-30",13.65
"964","2017-12-01",13.57
"965","2017-12-04",13.78
"966","2017-12-05",13.77
"967","2017-12-06",13.8
"968","2017-12-07",13.83
"969","2017-12-08",13.65
"970","2017-12-11",13.69
"971","2017-12-12",13.7
"972","2017-12-13",13.67
"973","2017-12-14",13.62
"974","2017-12-15",13.72
"975","2017-12-18",13.64
"976","2017-12-19",13.45
"977","2017-12-20",13.43
"978","2017-12-21",13.62
"979","2017-12-22",13.6
"980","2017-12-26",13.68
"981","2017-12-27",13.67
"982","2017-12-28",13.78
"983","2017-12-29",13.63
"984","2018-01-02",13.51
"985","2018-01-03",13.5
"986","2018-01-04",13.46
"987","2018-01-05",13.55
"988","2018-01-08",13.64
"989","2018-01-09",13.51
