"","date","CREX"
"1060","2011-03-17",183
"1061","2011-03-18",186
"1062","2011-03-21",184.5
"1063","2011-03-22",177
"1064","2011-03-23",175.5
"1065","2011-03-24",192
"1066","2011-03-25",186
"1067","2011-03-28",181.5
"1068","2011-03-29",183
"1069","2011-03-30",184.5
"1070","2011-03-31",193.5
"1071","2011-04-01",193.5
"1072","2011-04-04",187.5
"1073","2011-04-05",187.5
"1074","2011-04-06",189
"1075","2011-04-07",186
"1076","2011-04-08",187.5
"1077","2011-04-11",187.5
"1078","2011-04-12",186
"1079","2011-04-13",187.5
"1080","2011-04-14",183
"1081","2011-04-15",187.5
"1082","2011-04-18",193.5
"1083","2011-04-19",192
"1084","2011-04-20",186
"1085","2011-04-21",184.5
"1086","2011-04-25",178.5
"1087","2011-04-26",175.5
"1088","2011-04-27",183
"1089","2011-04-28",175.5
"1090","2011-04-29",183
"1091","2011-05-02",199.5
"1092","2011-05-03",193.5
"1093","2011-05-04",205.5
"1094","2011-05-05",192
"1095","2011-05-06",193.5
"1096","2011-05-09",195
"1097","2011-05-10",207
"1098","2011-05-11",196.5
"1099","2011-05-12",193.5
"1100","2011-05-13",183
"1101","2011-05-16",184.5
"1102","2011-05-17",186
"1103","2011-05-18",186
"1104","2011-05-19",184.5
"1105","2011-05-20",181.5
"1106","2011-05-23",186
"1107","2011-05-24",189
"1108","2011-05-25",195
"1109","2011-05-26",186
"1110","2011-05-27",183
"1111","2011-05-31",183
"1112","2011-06-01",178.5
"1113","2011-06-02",180
"1114","2011-06-03",180
"1115","2011-06-06",174
"1116","2011-06-07",177
"1117","2011-06-08",181.5
"1118","2011-06-09",186
"1119","2011-06-10",181.5
"1120","2011-06-13",175.5
"1121","2011-06-14",174
"1122","2011-06-15",172.5
"1123","2011-06-16",177
"1124","2011-06-17",177
"1125","2011-06-20",174
"1126","2011-06-21",172.5
"1127","2011-06-22",171
"1128","2011-06-23",165
"1129","2011-06-24",160.5
"1130","2011-06-27",166.5
"1131","2011-06-28",165
"1132","2011-06-29",174
"1133","2011-06-30",172.5
"1134","2011-07-01",177
"1135","2011-07-05",172.5
"1136","2011-07-06",172.5
"1137","2011-07-07",177
"1138","2011-07-08",186
"1139","2011-07-11",180
"1140","2011-07-12",187.5
"1141","2011-07-13",196.5
"1142","2011-07-14",201
"1143","2011-07-15",199.5
"1144","2011-07-18",195
"1145","2011-07-19",202.5
"1146","2011-07-20",210
"1147","2011-07-21",207
"1148","2011-07-22",216
"1149","2011-07-25",219
"1150","2011-07-26",219
"1151","2011-07-27",211.5
"1152","2011-07-28",213
"1153","2011-07-29",220.5
"1154","2011-08-01",225
"1155","2011-08-02",223.5
"1156","2011-08-03",229.5
"1157","2011-08-04",190.5
"1158","2011-08-05",184.5
"1159","2011-08-08",171
"1160","2011-08-09",178.5
"1161","2011-08-10",181.5
"1162","2011-08-11",177
"1163","2011-08-12",187.5
"1164","2011-08-15",187.5
"1165","2011-08-16",184.5
"1166","2011-08-17",186
"1167","2011-08-18",186
"1168","2011-08-19",169.5
"1169","2011-08-22",157.5
"1170","2011-08-23",168
"1171","2011-08-24",172.5
"1172","2011-08-25",177
"1173","2011-08-26",171
"1174","2011-08-29",171
"1175","2011-08-30",171
"1176","2011-08-31",190.5
"1177","2011-09-01",186
"1178","2011-09-02",177
"1179","2011-09-06",180
"1180","2011-09-07",207
"1181","2011-09-08",198
"1182","2011-09-09",183
"1183","2011-09-12",195
"1184","2011-09-13",190.5
"1185","2011-09-14",204
"1186","2011-09-15",190.5
"1187","2011-09-16",201
"1188","2011-09-19",204
"1189","2011-09-20",210
"1190","2011-09-21",199.5
"1191","2011-09-22",184.5
"1192","2011-09-23",198
"1193","2011-09-26",198
"1194","2011-09-27",211.5
"1195","2011-09-28",195
"1196","2011-09-29",199.5
"1197","2011-09-30",202.5
"1198","2011-10-03",183
"1199","2011-10-04",184.5
"1200","2011-10-05",181.5
"1201","2011-10-06",183
"1202","2011-10-07",181.5
"1203","2011-10-10",168
"1204","2011-10-11",192
"1205","2011-10-12",189
"1206","2011-10-13",180
"1207","2011-10-14",180
"1208","2011-10-17",189
"1209","2011-10-18",178.5
"1210","2011-10-19",175.5
"1211","2011-10-20",172.5
"1212","2011-10-21",181.5
"1213","2011-10-24",171
"1214","2011-10-25",172.5
"1215","2011-10-26",187.5
"1216","2011-10-27",190.5
"1217","2011-10-28",202.5
"1218","2011-10-31",204
"1219","2011-11-01",198
"1220","2011-11-02",198
"1221","2011-11-03",219
"1222","2011-11-04",201
"1223","2011-11-07",186
"1224","2011-11-08",201
"1225","2011-11-09",192
"1226","2011-11-10",199.5
"1227","2011-11-11",178.5
"1228","2011-11-14",175.5
"1229","2011-11-15",178.5
"1230","2011-11-16",174
"1231","2011-11-17",171
"1232","2011-11-18",181.5
"1233","2011-11-21",169.5
"1234","2011-11-22",169.5
"1235","2011-11-23",171
"1236","2011-11-25",172.5
"1237","2011-11-28",177
"1238","2011-11-29",171
"1239","2011-11-30",171
"1240","2011-12-01",169.5
"1241","2011-12-02",166.5
"1242","2011-12-05",168
"1243","2011-12-06",165
"1244","2011-12-07",157.5
"1245","2011-12-08",151.5
"1246","2011-12-09",159
"1247","2011-12-12",180
"1248","2011-12-13",189
"1249","2011-12-14",187.5
"1250","2011-12-15",183
"1251","2011-12-16",174
"1252","2011-12-19",178.5
"1253","2011-12-20",172.5
"1254","2011-12-21",171
"1255","2011-12-22",165
"1256","2011-12-23",178.5
"1257","2011-12-27",171
"1258","2011-12-28",162
"1259","2011-12-29",171
"1260","2011-12-30",180
"1261","2012-01-03",180
"1262","2012-01-04",183
"1263","2012-01-05",181.5
"1264","2012-01-06",172.5
"1265","2012-01-09",172.5
"1266","2012-01-10",148.5
"1267","2012-01-11",151.5
"1268","2012-01-12",157.5
"1269","2012-01-13",165
"1270","2012-01-17",157.5
"1271","2012-01-18",163.5
"1272","2012-01-19",159
"1273","2012-01-20",157.5
"1274","2012-01-23",159
"1275","2012-01-24",153
"1276","2012-01-25",148.5
"1277","2012-01-26",150
"1278","2012-01-27",148.5
"1279","2012-01-30",142.5
"1280","2012-01-31",144
"1281","2012-02-01",133.5
"1282","2012-02-02",127.5
"1283","2012-02-03",129
"1284","2012-02-06",129
"1285","2012-02-07",135
"1286","2012-02-08",135
"1287","2012-02-09",156
"1288","2012-02-10",165
"1289","2012-02-13",154.5
"1290","2012-02-14",157.5
"1291","2012-02-15",153
"1292","2012-02-16",160.5
"1293","2012-02-17",154.5
"1294","2012-02-21",144
"1295","2012-02-22",144
"1296","2012-02-23",139.5
"1297","2012-02-24",142.5
"1298","2012-02-27",144
"1299","2012-02-28",139.5
"1300","2012-02-29",135
"1301","2012-03-01",129
"1302","2012-03-02",130.5
"1303","2012-03-05",127.5
"1304","2012-03-06",133.5
"1305","2012-03-07",133.5
"1306","2012-03-08",135
"1307","2012-03-09",127.5
"1308","2012-03-12",126
"1309","2012-03-13",133.5
"1310","2012-03-14",129
"1311","2012-03-15",127.5
"1312","2012-03-16",126
"1313","2012-03-19",127.5
"1314","2012-03-20",135
"1315","2012-03-21",127.5
"1316","2012-03-22",132
"1317","2012-03-23",135
"1318","2012-03-26",139.5
"1319","2012-03-27",129
"1320","2012-03-28",124.5
"1321","2012-03-29",132
"1322","2012-03-30",133.5
"1323","2012-04-02",133.5
"1324","2012-04-03",136.5
"1325","2012-04-04",127.5
"1326","2012-04-05",115.5
"1327","2012-04-09",108
"1328","2012-04-10",115.5
"1329","2012-04-11",124.5
"1330","2012-04-12",124.5
"1331","2012-04-13",126
"1332","2012-04-16",126
"1333","2012-04-17",127.5
"1334","2012-04-18",127.5
"1335","2012-04-19",123
"1336","2012-04-20",121.5
"1337","2012-04-23",121.5
"1338","2012-04-24",121.5
"1339","2012-04-25",112.5
"1340","2012-04-26",108
"1341","2012-04-27",115.5
"1342","2012-04-30",121.5
"1343","2012-05-01",127.5
"1344","2012-05-02",120
"1345","2012-05-03",112.5
"1346","2012-05-04",111
"1347","2012-05-07",94.5
"1348","2012-05-08",97.5
"1349","2012-05-09",103.5
"1350","2012-05-10",105
"1351","2012-05-11",99
"1352","2012-05-14",96
"1353","2012-05-15",97.5
"1354","2012-05-16",94.5
"1355","2012-05-17",90
"1356","2012-05-18",99
"1357","2012-05-21",108
"1358","2012-05-22",120
"1359","2012-05-23",127.5
"1360","2012-05-24",126
"1361","2012-05-25",123
"1362","2012-05-29",112.5
"1363","2012-05-30",114
"1364","2012-05-31",114
"1365","2012-06-01",105
"1366","2012-06-04",105
"1367","2012-06-05",96
"1368","2012-06-06",111
"1369","2012-06-07",99
"1370","2012-06-08",96
"1371","2012-06-11",96
"1372","2012-06-12",97.5
"1373","2012-06-13",96
"1374","2012-06-14",105
"1375","2012-06-15",118.5
"1376","2012-06-18",112.5
"1377","2012-06-19",115.5
"1378","2012-06-20",120
"1379","2012-06-21",118.5
"1380","2012-06-22",124.5
"1381","2012-06-25",120
"1382","2012-06-26",129
"1383","2012-06-27",138
"1384","2012-06-28",141
"1385","2012-06-29",136.5
"1386","2012-07-02",136.5
"1387","2012-07-03",135
"1388","2012-07-05",133.5
"1389","2012-07-06",121.5
"1390","2012-07-09",117
"1391","2012-07-10",118.5
"1392","2012-07-11",124.5
"1393","2012-07-12",130.5
"1394","2012-07-13",132
"1395","2012-07-16",132
"1396","2012-07-17",133.5
"1397","2012-07-18",124.5
"1398","2012-07-19",129
"1399","2012-07-20",130.5
"1400","2012-07-23",129
"1401","2012-07-24",129
"1402","2012-07-25",127.5
"1403","2012-07-26",133.5
"1404","2012-07-27",133.5
"1405","2012-07-30",124.5
"1406","2012-07-31",130.5
"1407","2012-08-01",130.5
"1408","2012-08-02",121.5
"1409","2012-08-03",126
"1410","2012-08-06",123
"1411","2012-08-07",121.5
"1412","2012-08-08",121.5
"1413","2012-08-09",112.5
"1414","2012-08-10",109.5
"1415","2012-08-13",114
"1416","2012-08-14",105
"1417","2012-08-15",108
"1418","2012-08-16",105
"1419","2012-08-17",112.5
"1420","2012-08-20",118.5
"1421","2012-08-21",118.5
"1422","2012-08-22",120
"1423","2012-08-23",126
"1424","2012-08-24",127.5
"1425","2012-08-27",129
"1426","2012-08-28",123
"1427","2012-08-29",120
"1428","2012-08-30",130.5
"1429","2012-08-31",126
"1430","2012-09-04",130.5
"1431","2012-09-05",130.5
"1432","2012-09-06",132
"1433","2012-09-07",112.5
"1434","2012-09-10",117
"1435","2012-09-11",123
"1436","2012-09-12",124.5
"1437","2012-09-13",120
"1438","2012-09-14",118.5
"1439","2012-09-17",120
"1440","2012-09-18",126
"1441","2012-09-19",126
"1442","2012-09-20",124.5
"1443","2012-09-21",129
"1444","2012-09-24",129
"1445","2012-09-25",127.5
"1446","2012-09-26",136.5
"1447","2012-09-27",141
"1448","2012-09-28",138
"1449","2012-10-01",145.5
"1450","2012-10-02",145.5
"1451","2012-10-03",150
"1452","2012-10-04",145.5
"1453","2012-10-05",142.5
"1454","2012-10-08",136.5
"1455","2012-10-09",145.5
"1456","2012-10-10",135
"1457","2012-10-11",133.5
"1458","2012-10-12",136.5
"1459","2012-10-15",141
"1460","2012-10-16",141
"1461","2012-10-17",129
"1462","2012-10-18",126
"1463","2012-10-19",123
"1464","2012-10-22",105
"1465","2012-10-23",112.5
"1466","2012-10-24",111
"1467","2012-10-25",109.5
"1468","2012-10-26",118.5
"1469","2012-10-31",120
"1470","2012-11-01",108
"1471","2012-11-02",102
"1472","2012-11-05",105
"1473","2012-11-06",105
"1474","2012-11-07",103.5
"1475","2012-11-08",105
"1476","2012-11-09",112.5
"1477","2012-11-12",106.5
"1478","2012-11-13",94.5
"1479","2012-11-14",90
"1480","2012-11-15",88.5
"1481","2012-11-16",88.5
"1482","2012-11-19",93
"1483","2012-11-20",87
"1484","2012-11-21",85.5
"1485","2012-11-23",91.5
"1486","2012-11-26",87
"1487","2012-11-27",87
"1488","2012-11-28",93
"1489","2012-11-29",93
"1490","2012-11-30",93
"1491","2012-12-03",82.5
"1492","2012-12-04",82.5
"1493","2012-12-05",76.5
"1494","2012-12-06",69
"1495","2012-12-07",61.5
"1496","2012-12-10",60
"1497","2012-12-11",60
"1498","2012-12-12",60
"1499","2012-12-13",67.5
"1500","2012-12-14",66
"1501","2012-12-17",53.099998
"1502","2012-12-18",63.299999
"1503","2012-12-19",68.400002
"1504","2012-12-20",72.300003
"1505","2012-12-21",76.5
"1506","2012-12-24",74.699997
"1507","2012-12-26",73.199997
"1508","2012-12-27",64.5
"1509","2012-12-28",54.599998
"1510","2012-12-31",60
"1511","2013-01-02",63
"1512","2013-01-03",63
"1513","2013-01-04",62.700001
"1514","2013-01-07",60.599998
"1515","2013-01-08",61.799999
"1516","2013-01-09",58.200001
"1517","2013-01-10",59.099998
"1518","2013-01-11",59.700001
"1519","2013-01-14",62.400002
"1520","2013-01-15",60.599998
"1521","2013-01-16",58.799999
"1522","2013-01-17",58.200001
"1523","2013-01-18",62.400002
"1524","2013-01-22",60
"1525","2013-01-23",57
"1526","2013-01-24",59.099998
"1527","2013-01-25",58.799999
"1528","2013-01-28",58.200001
"1529","2013-01-29",57.299999
"1530","2013-01-30",55.5
"1531","2013-01-31",56.099998
"1532","2013-02-01",57.599998
"1533","2013-02-04",55.5
"1534","2013-02-05",55.5
"1535","2013-02-06",56.400002
"1536","2013-02-07",52.5
"1537","2013-02-08",54
"1538","2013-02-11",53.099998
"1539","2013-02-12",54
"1540","2013-02-13",54
"1541","2013-02-14",52.5
"1542","2013-02-15",53.700001
"1543","2013-02-19",54
"1544","2013-02-20",54.599998
"1545","2013-02-21",57
"1546","2013-02-22",57.900002
"1547","2013-02-25",55.799999
"1548","2013-02-26",72
"1549","2013-02-27",61.5
"1550","2013-02-28",128.399994
"1551","2013-03-01",95.400002
"1552","2013-03-04",81.900002
"1553","2013-03-05",59.400002
"1554","2013-03-06",59.700001
"1555","2013-03-07",57
"1556","2013-03-08",56.099998
"1557","2013-03-11",55.200001
"1558","2013-03-12",54.299999
"1559","2013-03-13",54.599998
"1560","2013-03-14",53.400002
"1561","2013-03-15",54.299999
"1562","2013-03-18",53.099998
"1563","2013-03-19",51.599998
"1564","2013-03-20",48
"1565","2013-03-21",45
"1566","2013-03-22",42.299999
"1567","2013-03-25",44.099998
"1568","2013-03-26",45.599998
"1569","2013-03-27",46.200001
"1570","2013-03-28",45
"1571","2013-04-01",42.900002
"1572","2013-04-02",42.900002
"1573","2013-04-03",42.599998
"1574","2013-04-04",42.900002
"1575","2013-04-05",41.700001
"1576","2013-04-08",42.299999
"1577","2013-04-09",41.400002
"1578","2013-04-10",42
"1579","2013-04-11",48
"1580","2013-04-12",46.200001
"1581","2013-04-15",42
"1582","2013-04-16",42.299999
"1583","2013-04-17",43.5
"1584","2013-04-18",41.700001
"1585","2013-04-19",41.099998
"1586","2013-04-22",40.799999
"1587","2013-04-23",41.400002
"1588","2013-04-24",42
"1589","2013-04-25",44.099998
"1590","2013-04-26",43.799999
"1591","2013-04-29",43.5
"1592","2013-04-30",43.5
"1593","2013-05-01",46.5
"1594","2013-05-02",44.400002
"1595","2013-05-03",45
"1596","2013-05-06",46.5
"1597","2013-05-07",47.400002
"1598","2013-05-08",47.400002
"1599","2013-05-09",46.5
"1600","2013-05-10",43.200001
"1601","2013-05-13",41.700001
"1602","2013-05-14",43.200001
"1603","2013-05-15",43.200001
"1604","2013-05-16",43.5
"1605","2013-05-17",43.200001
"1606","2013-05-20",43.5
"1607","2013-05-21",42.299999
"1608","2013-05-22",42.900002
"1609","2013-05-23",42.900002
"1610","2013-05-24",30.299999
"1611","2013-05-28",30.6
"1612","2013-05-29",31.200001
"1613","2013-05-30",29.1
"1614","2013-05-31",27.299999
"1615","2013-06-03",27.6
"1616","2013-06-04",28.5
"1617","2013-06-05",28.799999
"1618","2013-06-06",31.5
"1619","2013-06-07",30.6
"1620","2013-06-10",29.1
"1621","2013-06-11",28.5
"1622","2013-06-12",27.299999
"1623","2013-06-13",27.9
"1624","2013-06-14",29.4
"1625","2013-06-17",28.5
"1626","2013-06-18",27.9
"1627","2013-06-19",28.799999
"1628","2013-06-20",27
"1629","2013-06-21",24
"1630","2013-06-24",24
"1631","2013-06-25",24
"1632","2013-06-26",24.6
"1633","2013-06-27",24.6
"1634","2013-06-28",24.6
"1635","2013-07-01",24.6
"1636","2013-07-02",24
"1637","2013-07-03",23.700001
"1638","2013-07-05",22.5
"1639","2013-07-08",19.200001
"1640","2013-07-09",21
"1641","2013-07-10",21
"1642","2013-07-11",22.200001
"1643","2013-07-12",21.9
"1644","2013-07-15",22.200001
"1645","2013-07-16",21
"1646","2013-07-17",22.200001
"1647","2013-07-18",22.200001
"1648","2013-07-19",21.6
"1649","2013-07-22",20.4
"1650","2013-07-23",21.9
"1651","2013-07-24",24
"1652","2013-07-25",24.6
"1653","2013-07-26",24.6
"1654","2013-07-29",21.6
"1655","2013-07-30",26.4
"1656","2013-07-31",28.5
"1657","2013-08-01",29.4
"1658","2013-08-02",27.9
"1659","2013-08-05",29.1
"1660","2013-08-06",29.1
"1661","2013-08-07",27.6
"1662","2013-08-08",27.6
"1663","2013-08-09",28.799999
"1664","2013-08-12",28.5
"1665","2013-08-13",27.6
"1666","2013-08-14",27.299999
"1667","2013-08-15",26.700001
"1668","2013-08-16",25.799999
"1669","2013-08-19",24.6
"1670","2013-08-20",24.6
"1671","2013-08-21",23.700001
"1672","2013-08-22",23.700001
"1673","2013-08-23",24
"1674","2013-08-26",23.4
"1675","2013-08-27",23.700001
"1676","2013-08-28",23.4
"1677","2013-08-29",23.4
"1678","2013-08-30",23.1
"1679","2013-09-03",23.4
"1680","2013-09-04",23.4
"1681","2013-09-05",22.799999
"1682","2013-09-06",27
"1683","2013-09-09",25.799999
"1684","2013-09-10",25.200001
"1685","2013-09-11",25.200001
"1686","2013-09-12",25.799999
"1687","2013-09-13",25.200001
"1688","2013-09-16",24.9
"1689","2013-09-17",25.200001
"1690","2013-09-18",27
"1691","2013-09-19",25.200001
"1692","2013-09-20",25.200001
"1693","2013-09-23",25.799999
"1694","2013-09-24",26.1
"1695","2013-09-25",24.6
"1696","2013-09-26",24.6
"1697","2013-09-27",24.299999
"1698","2013-09-30",24.9
"1699","2013-10-01",24.9
"1700","2013-10-02",24.9
"1701","2013-10-03",24.9
"1702","2013-10-04",23.4
"1703","2013-10-07",23.4
"1704","2013-10-08",23.4
"1705","2013-10-09",22.799999
"1706","2013-10-10",22.799999
"1707","2013-10-11",21.9
"1708","2013-10-14",22.5
"1709","2013-10-15",19.5
"1710","2013-10-16",19.5
"1711","2013-10-17",19.799999
"1712","2013-10-18",19.5
"1713","2013-10-21",19.5
"1714","2013-10-22",19.5
"1715","2013-10-23",19.5
"1716","2013-10-24",20.1
"1717","2013-10-25",20.1
"1718","2013-10-28",18.9
"1719","2013-10-29",20.1
"1720","2013-10-30",20.4
"1721","2013-10-31",18.6
"1722","2013-11-01",20.4
"1723","2013-11-04",19.5
"1724","2013-11-05",18.6
"1725","2013-11-06",18.6
"1726","2013-11-07",18.6
"1727","2013-11-08",18.299999
"1728","2013-11-11",16.200001
"1729","2013-11-12",15
"1730","2013-11-13",14.4
"1731","2013-11-14",15.6
"1732","2013-11-15",15
"1733","2013-11-18",18.6
"1734","2013-11-19",16.799999
"1735","2013-11-20",16.799999
"1736","2013-11-21",16.200001
"1737","2013-11-22",15.9
"1738","2013-11-25",15.6
"1739","2013-11-26",13.5
"1740","2013-11-27",14.7
"1741","2013-11-29",14.7
"1742","2013-12-02",14.7
"1743","2013-12-03",12.9
"1744","2013-12-04",13.2
"1745","2013-12-05",13.2
"1746","2013-12-06",13.2
"1747","2013-12-09",12
"1748","2013-12-10",11.1
"1749","2013-12-11",11.4
"1750","2013-12-12",12.6
"1751","2013-12-13",12.9
"1752","2013-12-16",13.5
"1753","2013-12-17",12.3
"1754","2013-12-18",12.9
"1755","2013-12-19",14.7
"1756","2013-12-20",18
"1757","2013-12-23",16.5
"1758","2013-12-24",18.6
"1759","2013-12-26",18
"1760","2013-12-27",19.200001
"1761","2013-12-30",17.700001
"1762","2013-12-31",18
"1763","2014-01-02",18.6
"1764","2014-01-03",19.5
"1765","2014-01-06",21.6
"1766","2014-01-07",24.6
"1767","2014-01-08",24
"1768","2014-01-09",24.6
"1769","2014-01-10",23.700001
"1770","2014-01-13",24.299999
"1771","2014-01-14",23.700001
"1772","2014-01-15",24.9
"1773","2014-01-16",24
"1774","2014-01-17",24
"1775","2014-01-21",25.200001
"1776","2014-01-22",25.200001
"1777","2014-01-23",25.200001
"1778","2014-01-24",25.200001
"1779","2014-01-27",24.9
"1780","2014-01-28",24.9
"1781","2014-01-29",24.6
"1782","2014-01-30",24.299999
"1783","2014-01-31",23.4
"1784","2014-02-03",24
"1785","2014-02-04",25.200001
"1786","2014-02-05",24.6
"1787","2014-02-06",25.200001
"1788","2014-02-07",24.299999
"1789","2014-02-10",24.9
"1790","2014-02-11",25.5
"1791","2014-02-12",27
"1792","2014-02-13",28.5
"1793","2014-02-14",28.5
"1794","2014-02-18",28.5
"1795","2014-02-19",28.5
"1796","2014-02-20",28.5
"1797","2014-02-21",28.799999
"1798","2014-02-24",28.200001
"1799","2014-02-25",28.200001
"1800","2014-02-26",28.799999
"1801","2014-02-27",26.4
"1802","2014-02-28",27
"1803","2014-03-03",24.299999
"1804","2014-03-04",24
"1805","2014-03-05",24
"1806","2014-03-06",28.5
"1807","2014-03-07",29.4
"1808","2014-03-10",29.4
"1809","2014-03-11",27
"1810","2014-03-12",26.700001
"1811","2014-03-13",26.700001
"1812","2014-03-14",28.200001
"1813","2014-03-17",28.5
"1814","2014-03-18",27.9
"1815","2014-03-19",27.6
"1816","2014-03-20",27.6
"1817","2014-03-21",27
"1818","2014-03-24",25.5
"1819","2014-03-25",24.9
"1820","2014-03-26",24
"1821","2014-03-27",24.299999
"1822","2014-03-28",23.4
"1823","2014-03-31",23.1
"1824","2014-04-01",21.6
"1825","2014-04-02",20.1
"1826","2014-04-03",21.6
"1827","2014-04-04",22.5
"1828","2014-04-07",24
"1829","2014-04-08",24
"1830","2014-04-09",24
"1831","2014-04-10",24
"1832","2014-04-11",22.5
"1833","2014-04-14",23.700001
"1834","2014-04-15",22.5
"1835","2014-04-16",21.6
"1836","2014-04-17",21.6
"1837","2014-04-21",21.6
"1838","2014-04-22",19.799999
"1839","2014-04-23",21
"1840","2014-04-24",22.5
"1841","2014-04-25",22.5
"1842","2014-04-28",22.5
"1843","2014-04-29",21.299999
"1844","2014-04-30",21.6
"1845","2014-05-01",21.6
"1846","2014-05-02",21.6
"1847","2014-05-05",23.4
"1848","2014-05-06",23.4
"1849","2014-05-07",22.799999
"1850","2014-05-08",22.5
"1851","2014-05-09",21
"1852","2014-05-12",20.4
"1853","2014-05-13",20.4
"1854","2014-05-14",19.5
"1855","2014-05-15",22.5
"1856","2014-05-16",22.5
"1857","2014-05-19",22.200001
"1858","2014-05-20",22.200001
"1859","2014-05-21",21.9
"1860","2014-05-22",21.9
"1861","2014-05-23",21.299999
"1862","2014-05-27",19.5
"1863","2014-05-28",19.5
"1864","2014-05-29",19.5
"1865","2014-05-30",21.299999
"1866","2014-06-02",21.299999
"1867","2014-06-03",21.299999
"1868","2014-06-04",21.299999
"1869","2014-06-05",22.200001
"1870","2014-06-06",22.200001
"1871","2014-06-09",21.6
"1872","2014-06-10",22.200001
"1873","2014-06-11",22.200001
"1874","2014-06-12",22.200001
"1875","2014-06-13",22.200001
"1876","2014-06-16",22.200001
"1877","2014-06-17",23.1
"1878","2014-06-18",23.1
"1879","2014-06-19",23.1
"1880","2014-06-20",19.799999
"1881","2014-06-23",19.5
"1882","2014-06-24",18
"1883","2014-06-25",21
"1884","2014-06-26",21.6
"1885","2014-06-27",21.6
"1886","2014-06-30",21.9
"1887","2014-07-01",22.5
"1888","2014-07-02",21
"1889","2014-07-03",21
"1890","2014-07-07",21
"1891","2014-07-08",19.5
"1892","2014-07-09",19.799999
"1893","2014-07-10",19.5
"1894","2014-07-11",21
"1895","2014-07-14",21
"1896","2014-07-15",21
"1897","2014-07-16",21
"1898","2014-07-17",21
"1899","2014-07-18",22.5
"1900","2014-07-21",22.5
"1901","2014-07-22",19.5
"1902","2014-07-23",22.5
"1903","2014-07-24",22.5
"1904","2014-07-25",19.5
"1905","2014-07-28",18
"1906","2014-07-29",17.700001
"1907","2014-07-30",17.4
"1908","2014-07-31",16.5
"1909","2014-08-01",15.3
"1910","2014-08-04",15.9
"1911","2014-08-05",13.5
"1912","2014-08-06",13.5
"1913","2014-08-07",13.5
"1914","2014-08-08",13.5
"1915","2014-08-11",13.5
"1916","2014-08-12",15.3
"1917","2014-08-13",15.9
"1918","2014-08-14",18
"1919","2014-08-15",18
"1920","2014-08-18",18.6
"1921","2014-08-19",19.799999
"1922","2014-08-20",19.5
"1923","2014-08-21",19.5
"1924","2014-08-22",19.5
"1925","2014-08-25",19.5
"1926","2014-08-26",19.5
"1927","2014-08-27",19.5
"1928","2014-08-28",19.5
"1929","2014-08-29",19.5
"1930","2014-09-02",19.5
"1931","2014-09-03",18
"1932","2014-09-04",18
"1933","2014-09-05",18.299999
"1934","2014-09-08",19.200001
"1935","2014-09-09",19.5
"1936","2014-09-10",18.6
"1937","2014-09-11",18
"1938","2014-09-12",17.1
"1939","2014-09-15",17.1
"1940","2014-09-16",18
"1941","2014-09-17",18
"1942","2014-09-18",15.9
"1943","2014-09-19",15.6
"1944","2014-09-22",16.200001
"1945","2014-09-23",15.6
"1946","2014-09-24",15.3
"1947","2014-09-25",15.3
"1948","2014-09-26",15.3
"1949","2014-09-29",15
"1950","2014-09-30",15.9
"1951","2014-10-01",15.6
"1952","2014-10-02",13.8
"1953","2014-10-03",14.7
"1954","2014-10-06",13.8
"1955","2014-10-07",14.1
"1956","2014-10-08",14.7
"1957","2014-10-09",13.5
"1958","2014-10-10",13.5
"1959","2014-10-13",12.3
"1960","2014-10-14",11.4
"1961","2014-10-15",11.7
"1962","2014-10-16",12.3
"1963","2014-10-17",13.5
"1964","2014-10-20",13.2
"1965","2014-10-21",15
"1966","2014-10-22",15
"1967","2014-10-23",14.7
"1968","2014-10-24",14.1
"1969","2014-10-27",14.7
"1970","2014-10-28",13.2
"1971","2014-10-29",13.5
"1972","2014-10-30",13.8
"1973","2014-10-31",13.8
"1974","2014-11-03",13.8
"1975","2014-11-04",13.8
"1976","2014-11-05",13.2
"1977","2014-11-06",13.8
"1978","2014-11-07",13.8
"1979","2014-11-10",13.8
"1980","2014-11-11",12
"1981","2014-11-12",11.7
"1982","2014-11-13",12
"1983","2014-11-14",12
"1984","2014-11-17",13.5
"1985","2014-11-18",12.6
"1986","2014-11-19",11.7
"1987","2014-11-20",12.6
"1988","2014-11-21",12.6
"1989","2014-11-24",12.6
"1990","2014-11-25",12.6
"1991","2014-11-26",12.6
"1992","2014-11-28",12.6
"1993","2014-12-01",11.4
"1994","2014-12-02",10.5
"1995","2014-12-03",10.5
"1996","2014-12-04",9.9
"1997","2014-12-05",9.9
"1998","2014-12-08",9.6
"1999","2014-12-09",9.9
"2000","2014-12-10",9.3
"2001","2014-12-11",10.2
"2002","2014-12-12",11.4
"2003","2014-12-15",10.8
"2004","2014-12-16",10.8
"2005","2014-12-17",9.9
"2006","2014-12-18",10.2
"2007","2014-12-19",9
"2008","2014-12-22",8.4
"2009","2014-12-23",8.7
"2010","2014-12-24",9.3
"2011","2014-12-26",9.3
"2012","2014-12-29",8.4
"2013","2014-12-30",8.1
"2014","2014-12-31",12
"2015","2015-01-02",12
"2016","2015-01-05",11.1
"2017","2015-01-06",11.1
"2018","2015-01-07",11.4
"2019","2015-01-08",11.4
"2020","2015-01-09",11.4
"2021","2015-01-12",11.4
"2022","2015-01-13",11.4
