"","date","COE"
"105","2016-11-07",16.299999
"106","2016-11-08",16.200001
"107","2016-11-09",15.04
"108","2016-11-10",14.05
"109","2016-11-11",12.65
"110","2016-11-14",13.54
"111","2016-11-15",13.33
"112","2016-11-16",13.59
"113","2016-11-17",15.11
"114","2016-11-18",14.68
"115","2016-11-21",13.55
"116","2016-11-22",13.57
"117","2016-11-23",13.59
"118","2016-11-25",13.63
"119","2016-11-28",13.53
"120","2016-11-29",13.91
"121","2016-11-30",13.711
"122","2016-12-01",13.44
"123","2016-12-02",14.46
"124","2016-12-05",14.62
"125","2016-12-06",15.1
"126","2016-12-07",15.25
"127","2016-12-08",15.87
"128","2016-12-09",15.429
"129","2016-12-12",14.62
"130","2016-12-13",14.45
"131","2016-12-14",14.35
"132","2016-12-15",14.16
"133","2016-12-16",14.05
"134","2016-12-19",14.08
"135","2016-12-20",13.87
"136","2016-12-21",13.625
"137","2016-12-22",13.76
"138","2016-12-23",13.58
"139","2016-12-27",13.69
"140","2016-12-28",13.55
"141","2016-12-29",13
"142","2016-12-30",15.55
"143","2017-01-03",14.82
"144","2017-01-04",14.63
"145","2017-01-05",14.71
"146","2017-01-06",14.51
"147","2017-01-09",14.495
"148","2017-01-10",14.53
"149","2017-01-11",14.566
"150","2017-01-12",14.607
"151","2017-01-13",14.8
"152","2017-01-17",14.58
"153","2017-01-18",14.48
"154","2017-01-19",14.54
"155","2017-01-20",14.46
"156","2017-01-23",14.49
"157","2017-01-24",14.66
"158","2017-01-25",14.52
"159","2017-01-26",14.52
"160","2017-01-27",14.52
"161","2017-01-30",14.66
"162","2017-01-31",14.66
"163","2017-02-01",14.51
"164","2017-02-02",14.38
"165","2017-02-03",14.131
"166","2017-02-06",14.22
"167","2017-02-07",14.15
"168","2017-02-08",14.3
"169","2017-02-09",14.4
"170","2017-02-10",14.15
"171","2017-02-13",13.99
"172","2017-02-14",13.9
"173","2017-02-15",13.85
"174","2017-02-16",13.8
"175","2017-02-17",13.74
"176","2017-02-21",13.71
"177","2017-02-22",13.7
"178","2017-02-23",13.68
"179","2017-02-24",13.51
"180","2017-02-27",13.5
"181","2017-02-28",13.32
"182","2017-03-01",13.17
"183","2017-03-02",12.72
"184","2017-03-03",13.08
"185","2017-03-06",12.85
"186","2017-03-07",12.89
"187","2017-03-08",13.49
"188","2017-03-09",13.8
"189","2017-03-10",14.2
"190","2017-03-13",14.94
"191","2017-03-14",16.01
"192","2017-03-15",18.58
"193","2017-03-16",17.690001
"194","2017-03-17",18.83
"195","2017-03-20",18.41
"196","2017-03-21",18.610001
"197","2017-03-22",17.09
"198","2017-03-23",16.48
"199","2017-03-24",16.75
"200","2017-03-27",17.02
"201","2017-03-28",17.92
"202","2017-03-29",18.84
"203","2017-03-30",19.120001
"204","2017-03-31",19.219999
"205","2017-04-03",19.629999
"206","2017-04-04",21.370001
"207","2017-04-05",20.42
"208","2017-04-06",19.92
"209","2017-04-07",20.18
"210","2017-04-10",19.24
"211","2017-04-11",17.9
"212","2017-04-12",18.059999
"213","2017-04-13",18.09
"214","2017-04-17",18.1
"215","2017-04-18",17.059999
"216","2017-04-19",17.290001
"217","2017-04-20",17.18
"218","2017-04-21",17.24
"219","2017-04-24",17.209999
"220","2017-04-25",17.52
"221","2017-04-26",17
"222","2017-04-27",16.92
"223","2017-04-28",16.35
"224","2017-05-01",16.370001
"225","2017-05-02",16.959999
"226","2017-05-03",16.280001
"227","2017-05-04",16.41
"228","2017-05-05",16
"229","2017-05-08",16.290001
"230","2017-05-09",16.950001
"231","2017-05-10",17.07
"232","2017-05-11",17.33
"233","2017-05-12",17.360001
"234","2017-05-15",17.959999
"235","2017-05-16",17.76
"236","2017-05-17",18.139999
"237","2017-05-18",17.77
"238","2017-05-19",17.65
"239","2017-05-22",17.049999
"240","2017-05-23",17.49
"241","2017-05-24",17.25
"242","2017-05-25",16.5
"243","2017-05-26",16.99
"244","2017-05-30",16.85
"245","2017-05-31",16.620001
"246","2017-06-01",16.690001
"247","2017-06-02",16.164
"248","2017-06-05",16.809999
"249","2017-06-06",16.02
"250","2017-06-07",16.059999
"251","2017-06-08",16.1
"252","2017-06-09",15.56
"253","2017-06-12",16.58
"254","2017-06-13",16.459999
"255","2017-06-14",16.059999
"256","2017-06-15",15.99
"257","2017-06-16",15.72
"258","2017-06-19",16.07
"259","2017-06-20",15.8
"260","2017-06-21",16
"261","2017-06-22",16.02
"262","2017-06-23",16.25
"263","2017-06-26",16.290001
"264","2017-06-27",16.07
"265","2017-06-28",16
"266","2017-06-29",16
"267","2017-06-30",16.02
"268","2017-07-03",16.313
"269","2017-07-05",16.26
"270","2017-07-06",16.58
"271","2017-07-07",16.57
"272","2017-07-10",16.495001
"273","2017-07-11",16.5
"274","2017-07-12",17.99
"275","2017-07-13",16.92
"276","2017-07-14",17.01
"277","2017-07-17",16.790001
"278","2017-07-18",16.67
"279","2017-07-19",17.280001
"280","2017-07-20",17.41
"281","2017-07-21",17.32
"282","2017-07-24",18.09
"283","2017-07-25",17.99
"284","2017-07-26",18.66
"285","2017-07-27",18.77
"286","2017-07-28",18.370001
"287","2017-07-31",18.389999
"288","2017-08-01",18.18
"289","2017-08-02",18.190001
"290","2017-08-03",18.219999
"291","2017-08-04",18.610001
"292","2017-08-07",18.879999
"293","2017-08-08",19.441999
"294","2017-08-09",18.610001
"295","2017-08-10",18.379999
"296","2017-08-11",17.959999
"297","2017-08-14",18.49
"298","2017-08-15",17.73
"299","2017-08-16",17.690001
"300","2017-08-17",17.559999
"301","2017-08-18",16.42
"302","2017-08-21",16.82
"303","2017-08-22",16.42
"304","2017-08-23",16.32
"305","2017-08-24",16.190001
"306","2017-08-25",15
"307","2017-08-28",14.9
"308","2017-08-29",14.86
"309","2017-08-30",14.32
"310","2017-08-31",13.5
"311","2017-09-01",13.98
"312","2017-09-05",14.4
"313","2017-09-06",14.67
"314","2017-09-07",14.8
"315","2017-09-08",14.62
"316","2017-09-11",14.01
"317","2017-09-12",13.97
"318","2017-09-13",14.77
"319","2017-09-14",14.58
"320","2017-09-15",14.55
"321","2017-09-18",14.3
"322","2017-09-19",14
"323","2017-09-20",13.5
"324","2017-09-21",13.66
"325","2017-09-22",13.7
"326","2017-09-25",13.87
"327","2017-09-26",13.99
"328","2017-09-27",14.165
"329","2017-09-28",14.02
"330","2017-09-29",14.29
"331","2017-10-02",14.08
"332","2017-10-03",14.39
"333","2017-10-04",13.88
"334","2017-10-05",13.82
"335","2017-10-06",13.86
"336","2017-10-09",14.24
"337","2017-10-10",13.885
"338","2017-10-11",14.04
"339","2017-10-12",13.87
"340","2017-10-13",13.99
"341","2017-10-16",13.89
"342","2017-10-17",13.6
"343","2017-10-18",13.65
"344","2017-10-19",13.28
"345","2017-10-20",13.28
"346","2017-10-23",12.61
"347","2017-10-24",13.09
"348","2017-10-25",13.01
"349","2017-10-26",12.85
"350","2017-10-27",12.97
"351","2017-10-30",12.96
"352","2017-10-31",13.11
"353","2017-11-01",13.24
"354","2017-11-02",13.2
"355","2017-11-03",13.88
"356","2017-11-06",12.94
"357","2017-11-07",13.33
"358","2017-11-08",13.269
"359","2017-11-09",13.09
"360","2017-11-10",13.18
"361","2017-11-13",12.82
"362","2017-11-14",12.63
"363","2017-11-15",12.52
"364","2017-11-16",12.52
"365","2017-11-17",12.65
"366","2017-11-20",12.42
"367","2017-11-21",12.31
"368","2017-11-22",11.8
"369","2017-11-24",11.65
"370","2017-11-27",11.895
"371","2017-11-28",12.03
"372","2017-11-29",11.17
"373","2017-11-30",11.37
"374","2017-12-01",11.449
"375","2017-12-04",10.79
"376","2017-12-05",10.84
"377","2017-12-06",10.86
"378","2017-12-07",10.99
"379","2017-12-08",11
"380","2017-12-11",10.91
"381","2017-12-12",11.07
"382","2017-12-13",11.11
"383","2017-12-14",11.4
"384","2017-12-15",11.45
"385","2017-12-18",11.93
"386","2017-12-19",11.62
"387","2017-12-20",12.73
"388","2017-12-21",12.8
"389","2017-12-22",12.6
"390","2017-12-26",12.48
"391","2017-12-27",12.5
"392","2017-12-28",12.49
"393","2017-12-29",12.5
"394","2018-01-02",12.15
"395","2018-01-03",12.18
"396","2018-01-04",12.76
"397","2018-01-05",13.14
"398","2018-01-08",13.62
"399","2018-01-09",13.73
"400","2018-01-10",12.85
"401","2018-01-11",13.5
"402","2018-01-12",12.91
"403","2018-01-16",12.41
"404","2018-01-17",12.01
"405","2018-01-18",12.2
"406","2018-01-19",12.58
"407","2018-01-22",12.62
"408","2018-01-23",12
"409","2018-01-24",12.08
"410","2018-01-25",12.3
"411","2018-01-26",12.26
"412","2018-01-29",11.79
"413","2018-01-30",11.58
"414","2018-01-31",12
"415","2018-02-01",11.79
"416","2018-02-02",11.84
"417","2018-02-05",11.28
"418","2018-02-06",11.59
"419","2018-02-07",11.46
"420","2018-02-08",11.44
"421","2018-02-09",10.33
"422","2018-02-12",9.79
"423","2018-02-13",10.31
"424","2018-02-14",9.81
"425","2018-02-15",9.96
"426","2018-02-16",10.35
"427","2018-02-20",10.25
"428","2018-02-21",10.37
"429","2018-02-22",9.91
"430","2018-02-23",9.8
"431","2018-02-26",10.19
"432","2018-02-27",9.81
"433","2018-02-28",9.86
"434","2018-03-01",9.9
"435","2018-03-02",10.35
"436","2018-03-05",11.01
"437","2018-03-06",10.89
"438","2018-03-07",10.9
"439","2018-03-08",11.25
"440","2018-03-09",11.2
"441","2018-03-12",12
"442","2018-03-13",11.91
"443","2018-03-14",11.93
"444","2018-03-15",11.75
"445","2018-03-16",11.92
"446","2018-03-19",11.88
"447","2018-03-20",11.97
"448","2018-03-21",11.98
"449","2018-03-22",12
"450","2018-03-23",12
"451","2018-03-26",10.54
"452","2018-03-27",10.54
"453","2018-03-28",10.51
"454","2018-03-29",9.72
"455","2018-04-02",9.8
"456","2018-04-03",9.88
"457","2018-04-04",10.12
"458","2018-04-05",10.75
"459","2018-04-06",11.28
"460","2018-04-09",11.27
"461","2018-04-10",11.4
"462","2018-04-11",11.63
"463","2018-04-12",11.22
"464","2018-04-13",11.465
"465","2018-04-16",11.185
"466","2018-04-17",11.01
"467","2018-04-18",10.99
"468","2018-04-19",10.93
"469","2018-04-20",11
"470","2018-04-23",10.9
"471","2018-04-24",10.8
"472","2018-04-25",10.58
"473","2018-04-26",10.35
"474","2018-04-27",11.1
"475","2018-04-30",11.29
"476","2018-05-01",11.28
"477","2018-05-02",10.9
"478","2018-05-03",10.8
"479","2018-05-04",10.65
"480","2018-05-07",10.99
"481","2018-05-08",11
"482","2018-05-09",10.66
"483","2018-05-10",10.92
"484","2018-05-11",10.8
"485","2018-05-14",10.95
"486","2018-05-15",10.77
"487","2018-05-16",10.87
"488","2018-05-17",11.25
"489","2018-05-18",11.35
"490","2018-05-21",11.56
"491","2018-05-22",11.59
"492","2018-05-23",11.58
"493","2018-05-24",11.63
"494","2018-05-25",11.42
"495","2018-05-29",11.45
"496","2018-05-30",11.69
"497","2018-05-31",11.69
"498","2018-06-01",11.78
"499","2018-06-04",12.43
"500","2018-06-05",12.16
"501","2018-06-06",12.17
"502","2018-06-07",12.01
"503","2018-06-08",12
"504","2018-06-11",11.69
"505","2018-06-12",11.6
"506","2018-06-13",11.47
"507","2018-06-14",11.2
"508","2018-06-15",11.103
"509","2018-06-18",10.5
"510","2018-06-19",10.85
"511","2018-06-20",10.91
"512","2018-06-21",10.85
"513","2018-06-22",10.99
"514","2018-06-25",10.94
"515","2018-06-26",10.97
"516","2018-06-27",10.75
"517","2018-06-28",11.15
"518","2018-06-29",10.8
"519","2018-07-02",10.05
"520","2018-07-03",10.19
"521","2018-07-05",10.21
"522","2018-07-06",10.27
"523","2018-07-09",10.35
"524","2018-07-10",10.14
"525","2018-07-11",10.17
"526","2018-07-12",10.16
"527","2018-07-13",10.43
"528","2018-07-16",10.07
"529","2018-07-17",10.28
"530","2018-07-18",10.3
"531","2018-07-19",10.3
"532","2018-07-20",10.14
"533","2018-07-23",10.21
"534","2018-07-24",10.09
"535","2018-07-25",10.11
"536","2018-07-26",10.1
"537","2018-07-27",9.9
"538","2018-07-30",10
"539","2018-07-31",9.78
"540","2018-08-01",9.741
"541","2018-08-02",9.857
"542","2018-08-03",10.07
"543","2018-08-06",9.85
"544","2018-08-07",9.87
"545","2018-08-08",9.916
"546","2018-08-09",10
"547","2018-08-10",9.884
"548","2018-08-13",9.889
"549","2018-08-14",9.13
"550","2018-08-15",9
"551","2018-08-16",9.02
"552","2018-08-17",9.46
"553","2018-08-20",10.09
"554","2018-08-21",9.77
"555","2018-08-22",9.74
"556","2018-08-23",9.05
"557","2018-08-24",9.05
"558","2018-08-27",9.15
"559","2018-08-28",9.22
"560","2018-08-29",9.3
"561","2018-08-30",9.14
"562","2018-08-31",9.29
"563","2018-09-04",9.15
"564","2018-09-05",8.67
"565","2018-09-06",8.45
"566","2018-09-07",8.5
"567","2018-09-10",7.8
"568","2018-09-11",7.77
"569","2018-09-12",7.49
"570","2018-09-13",7.12
"571","2018-09-14",7.12
"572","2018-09-17",7.18
"573","2018-09-18",7.64
"574","2018-09-19",7.72
"575","2018-09-20",8.22
"576","2018-09-21",9.16
"577","2018-09-24",9.31
"578","2018-09-25",9.11
"579","2018-09-26",9.14
"580","2018-09-27",9.11
"581","2018-09-28",9
"582","2018-10-01",9.21
"583","2018-10-02",9.23
"584","2018-10-03",9.3
"585","2018-10-04",8.94
"586","2018-10-05",8.86
"587","2018-10-08",9.28
"588","2018-10-09",9.11
"589","2018-10-10",9.01
"590","2018-10-11",9.09
"591","2018-10-12",9.298
"592","2018-10-15",9.09
"593","2018-10-16",9.333
"594","2018-10-17",9.33
"595","2018-10-18",9.2
"596","2018-10-19",8.753
"597","2018-10-22",9.08
"598","2018-10-23",8.71
"599","2018-10-24",8.65
"600","2018-10-25",8.51
"601","2018-10-26",8.11
"602","2018-10-29",8.56
"603","2018-10-30",8.49
"604","2018-10-31",8.57
"605","2018-11-01",8.97
"606","2018-11-02",8.6
"607","2018-11-05",8.587
"608","2018-11-06",8.6
"609","2018-11-07",8.42
"610","2018-11-08",8.177
"611","2018-11-09",8.77
"612","2018-11-12",8.46
"613","2018-11-13",8.31
"614","2018-11-14",8.62
"615","2018-11-15",8.64
"616","2018-11-16",8.26
"617","2018-11-19",8.18
"618","2018-11-20",8.1
"619","2018-11-21",7.97
"620","2018-11-23",8.14
"621","2018-11-26",8
"622","2018-11-27",8.45
"623","2018-11-28",8.13
"624","2018-11-29",7.93
"625","2018-11-30",8
"626","2018-12-03",8.039
"627","2018-12-04",7.84
"628","2018-12-06",7.85
"629","2018-12-07",7.85
"630","2018-12-10",7.94
"631","2018-12-11",7.86
"632","2018-12-12",7.91
"633","2018-12-13",7.68
"634","2018-12-14",7.73
"635","2018-12-17",7.37
"636","2018-12-18",7.21
"637","2018-12-19",6.95
"638","2018-12-20",5.51
"639","2018-12-21",5.2
"640","2018-12-24",5.15
"641","2018-12-26",5.52
"642","2018-12-27",6.97
"643","2018-12-28",6.996
"644","2018-12-31",7.22
"645","2019-01-02",6.67
"646","2019-01-03",6.79
"647","2019-01-04",6.93
"648","2019-01-07",7.19
"649","2019-01-08",7.398
"650","2019-01-09",7.4
"651","2019-01-10",7.17
"652","2019-01-11",7.118
"653","2019-01-14",7.24
"654","2019-01-15",7.25
"655","2019-01-16",7.34
"656","2019-01-17",7.69
"657","2019-01-18",7.36
"658","2019-01-22",7.44
"659","2019-01-23",7.45
"660","2019-01-24",7.36
"661","2019-01-25",7.6
"662","2019-01-28",7.58
"663","2019-01-29",7.58
"664","2019-01-30",7.467
"665","2019-01-31",7.55
"666","2019-02-01",7.095
"667","2019-02-04",7.3
"668","2019-02-05",7.28
"669","2019-02-06",7.07
"670","2019-02-07",7
"671","2019-02-08",6.75
"672","2019-02-11",6.84
"673","2019-02-12",6.775
"674","2019-02-13",6.83
"675","2019-02-14",6.705
"676","2019-02-15",6.56
"677","2019-02-19",6.7
"678","2019-02-20",6.77
"679","2019-02-21",6.57
"680","2019-02-22",6.66
"681","2019-02-25",6.66
"682","2019-02-26",6.61
"683","2019-02-27",6.61
"684","2019-02-28",6.55
"685","2019-03-01",6.95
"686","2019-03-04",7.012
"687","2019-03-05",7.02
"688","2019-03-06",6.49
"689","2019-03-07",6.32
"690","2019-03-08",5.94
"691","2019-03-11",5.79
"692","2019-03-12",5.8
"693","2019-03-13",5.87
"694","2019-03-14",6.35
"695","2019-03-15",6.08
"696","2019-03-18",5.82
"697","2019-03-19",5.85
"698","2019-03-20",5.88
"699","2019-03-21",5.64
"700","2019-03-22",5.84
"701","2019-03-25",5.83
"702","2019-03-26",5.82
"703","2019-03-27",5.92
"704","2019-03-28",5.85
"705","2019-03-29",6.3
"706","2019-04-01",5.8
"707","2019-04-02",5.94
"708","2019-04-03",5.63
"709","2019-04-04",5.64
"710","2019-04-05",5.85
"711","2019-04-08",5.9
"712","2019-04-09",5.8
"713","2019-04-10",5.58
"714","2019-04-11",5.59
"715","2019-04-12",5.58
"716","2019-04-15",5.45
"717","2019-04-16",5.77
"718","2019-04-17",5.95
"719","2019-04-18",5.863
"720","2019-04-22",6.16
"721","2019-04-23",6.159
"722","2019-04-24",6.2
"723","2019-04-25",6.18
"724","2019-04-26",5.99
"725","2019-04-29",5.77
"726","2019-04-30",6
"727","2019-05-01",6
"728","2019-05-02",5.9
"729","2019-05-03",5.67
"730","2019-05-06",5.904
"731","2019-05-07",6.171
"732","2019-05-08",5.99
"733","2019-05-09",6.23
"734","2019-05-10",6.03
"735","2019-05-13",5.74
"736","2019-05-14",5.81
"737","2019-05-15",5.8
"738","2019-05-16",6.35
"739","2019-05-17",6.02
"740","2019-05-20",6.09
"741","2019-05-21",6.12
"742","2019-05-22",6
"743","2019-05-23",6.12
"744","2019-05-24",5.86
"745","2019-05-28",6
"746","2019-05-29",6.01
"747","2019-05-30",6.02
"748","2019-05-31",6.11
"749","2019-06-03",6.15
"750","2019-06-04",6.2
"751","2019-06-05",6.12
"752","2019-06-06",6.45
"753","2019-06-07",6.51
"754","2019-06-10",6.69
"755","2019-06-11",6.6
"756","2019-06-12",6.65
"757","2019-06-13",6.551
"758","2019-06-14",6.4
"759","2019-06-17",6.6
"760","2019-06-18",6.2
"761","2019-06-19",6.63
"762","2019-06-20",6.61
"763","2019-06-21",6.74
"764","2019-06-24",7.04
"765","2019-06-25",6.88
"766","2019-06-26",7
"767","2019-06-27",7.38
"768","2019-06-28",7.54
"769","2019-07-01",7.3
"770","2019-07-02",7.3
"771","2019-07-03",7.1
"772","2019-07-05",7.02
"773","2019-07-08",6.71
"774","2019-07-09",6.81
"775","2019-07-10",6.81
"776","2019-07-11",6.84
"777","2019-07-12",6.84
"778","2019-07-15",6.6
"779","2019-07-16",6.49
"780","2019-07-17",6.4
"781","2019-07-18",6.224
"782","2019-07-19",6.2
"783","2019-07-22",6.32
"784","2019-07-23",6.12
"785","2019-07-24",6.07
"786","2019-07-25",6.07
"787","2019-07-26",6.074
"788","2019-07-29",6
"789","2019-07-30",6.05
"790","2019-07-31",5.632
"791","2019-08-01",5.678
"792","2019-08-02",5.678
"793","2019-08-05",5.3
"794","2019-08-06",5.573
"795","2019-08-07",5.68
"796","2019-08-08",5.89
"797","2019-08-09",5.843
"798","2019-08-12",5.917
"799","2019-08-13",5.9
"800","2019-08-14",5.708
"801","2019-08-15",5.77
"802","2019-08-16",5.77
"803","2019-08-19",5.631
"804","2019-08-20",5.2
"805","2019-08-21",4.73
"806","2019-08-22",4.777
"807","2019-08-23",4.635
"808","2019-08-26",4.69
"809","2019-08-27",4.509
"810","2019-08-28",4.38
"811","2019-08-29",3.921
"812","2019-08-30",4.05
"813","2019-09-03",3.68
"814","2019-09-04",4.35
"815","2019-09-05",5.462
"816","2019-09-06",5.65
"817","2019-09-09",5.24
"818","2019-09-10",5.88
"819","2019-09-11",7.269
"820","2019-09-12",7.2
"821","2019-09-13",6.65
"822","2019-09-16",6.99
"823","2019-09-17",7.4
"824","2019-09-18",7.1
"825","2019-09-19",7.253
"826","2019-09-20",7.351
"827","2019-09-23",7.26
"828","2019-09-24",7.24
"829","2019-09-25",7.42
"830","2019-09-26",7.32
"831","2019-09-27",7.57
"832","2019-09-30",7.58
"833","2019-10-01",7.1
"834","2019-10-02",7.25
"835","2019-10-03",7.41
"836","2019-10-04",7.26
"837","2019-10-07",7.33
"838","2019-10-08",7.36
"839","2019-10-09",6.73
"840","2019-10-10",6.68
"841","2019-10-11",6.88
"842","2019-10-14",7
"843","2019-10-15",6.92
"844","2019-10-16",6.99
"845","2019-10-17",7.25
"846","2019-10-18",6.9
"847","2019-10-21",6.93
"848","2019-10-22",6.97
"849","2019-10-23",7.06
"850","2019-10-24",6.99
"851","2019-10-25",7.01
"852","2019-10-28",6.8
"853","2019-10-29",7.23
"854","2019-10-30",7.19
"855","2019-10-31",7.08
"856","2019-11-01",7.25
"857","2019-11-04",6.8
"858","2019-11-05",7
"859","2019-11-06",7.06
"860","2019-11-07",6.99
"861","2019-11-08",7.09
"862","2019-11-11",7.05
"863","2019-11-12",7.05
"864","2019-11-13",7.1
"865","2019-11-14",6.84
"866","2019-11-15",6.91
"867","2019-11-18",7
"868","2019-11-19",6.93
"869","2019-11-20",6.94
"870","2019-11-21",5.85
"871","2019-11-22",6.37
"872","2019-11-25",6.46
"873","2019-11-26",6.53
"874","2019-11-27",6.68
"875","2019-11-29",6.8
"876","2019-12-02",7
"877","2019-12-03",6.95
"878","2019-12-04",6.5
"879","2019-12-05",6.5
"880","2019-12-06",6.478
"881","2019-12-09",6.382
"882","2019-12-10",6.35
"883","2019-12-11",5.48
"884","2019-12-12",5.87
"885","2019-12-13",6.27
"886","2019-12-16",6.4
"887","2019-12-17",6.808
"888","2019-12-18",7.15
"889","2019-12-19",7.28
"890","2019-12-20",10
"891","2019-12-23",9.23
"892","2019-12-24",9.47
"893","2019-12-26",9.77
"894","2019-12-27",9.49
"895","2019-12-30",9.2
"896","2019-12-31",9.82
"897","2020-01-02",10.59
"898","2020-01-03",10.42
"899","2020-01-06",10.19
"900","2020-01-07",10.14
"901","2020-01-08",10
"902","2020-01-09",9.915
"903","2020-01-10",10.43
"904","2020-01-13",11.115
"905","2020-01-14",12.727
"906","2020-01-15",15.395
"907","2020-01-16",14.62
"908","2020-01-17",14.51
"909","2020-01-21",14.41
"910","2020-01-22",15
"911","2020-01-23",15.18
"912","2020-01-24",15.03
"913","2020-01-27",14.11
"914","2020-01-28",14.27
"915","2020-01-29",14.18
"916","2020-01-30",14.18
"917","2020-01-31",13.65
"918","2020-02-03",13.02
"919","2020-02-04",14.41
"920","2020-02-05",14.4
"921","2020-02-06",14.86
"922","2020-02-07",17.76
"923","2020-02-10",21.5
"924","2020-02-11",18.190001
"925","2020-02-12",18.795
"926","2020-02-13",18.040001
"927","2020-02-14",16.860001
"928","2020-02-18",20.4
"929","2020-02-19",22.52
"930","2020-02-20",24.15
"931","2020-02-21",23.17
"932","2020-02-24",25.92
"933","2020-02-25",30
"934","2020-02-26",34.84
"935","2020-02-27",29.33
"936","2020-02-28",24.99
"937","2020-03-02",27.629999
"938","2020-03-03",27.889999
"939","2020-03-04",27.68
"940","2020-03-05",28.059999
"941","2020-03-06",28.200001
"942","2020-03-09",29
"943","2020-03-10",35
"944","2020-03-11",30.190001
"945","2020-03-12",23.940001
"946","2020-03-13",22.68
"947","2020-03-16",20.01
"948","2020-03-17",22.299999
"949","2020-03-18",20.540001
"950","2020-03-19",23.110001
"951","2020-03-20",25
"952","2020-03-23",24.18
"953","2020-03-24",25.32
"954","2020-03-25",27.59
"955","2020-03-26",28.049999
"956","2020-03-27",30
"957","2020-03-30",28.49
"958","2020-03-31",29
"959","2020-04-01",29.59
"960","2020-04-02",29.01
"961","2020-04-03",28.83
"962","2020-04-06",24.68
"963","2020-04-07",27
"964","2020-04-08",28.09
"965","2020-04-09",28.4
"966","2020-04-13",28.959999
"967","2020-04-14",28.4
"968","2020-04-15",28
"969","2020-04-16",27.299999
"970","2020-04-17",28.08
"971","2020-04-20",28.92
"972","2020-04-21",25.799999
"973","2020-04-22",26.09
"974","2020-04-23",27
"975","2020-04-24",25.5
"976","2020-04-27",26.35
"977","2020-04-28",25.620001
"978","2020-04-29",26.629999
"979","2020-04-30",25.6
"980","2020-05-01",24.629999
"981","2020-05-04",24.75
"982","2020-05-05",26.17
"983","2020-05-06",25.799999
"984","2020-05-07",24.860001
"985","2020-05-08",24.52
"986","2020-05-11",24.889999
"987","2020-05-12",24
"988","2020-05-13",23.26
"989","2020-05-14",23.51
"990","2020-05-15",24
"991","2020-05-18",24
"992","2020-05-19",24.610001
"993","2020-05-20",24.9
"994","2020-05-21",25.530001
"995","2020-05-22",27
"996","2020-05-26",26.99
"997","2020-05-27",25.17
"998","2020-05-28",26.379999
"999","2020-05-29",25.9
