"","date","NATI"
"244","2007-12-19",22.719999
"245","2007-12-20",23.406666
"246","2007-12-21",22.973333
"247","2007-12-24",22.906666
"248","2007-12-26",22.860001
"249","2007-12-27",22.426666
"250","2007-12-28",22.386667
"251","2007-12-31",22.219999
"252","2008-01-02",22.086666
"253","2008-01-03",21.813334
"254","2008-01-04",20.993334
"255","2008-01-07",20.906666
"256","2008-01-08",20.966667
"257","2008-01-09",20.620001
"258","2008-01-10",20.593334
"259","2008-01-11",20.026667
"260","2008-01-14",19.959999
"261","2008-01-15",20
"262","2008-01-16",19.693333
"263","2008-01-17",19.299999
"264","2008-01-18",19.226667
"265","2008-01-22",18.846666
"266","2008-01-23",18.633333
"267","2008-01-24",18.813334
"268","2008-01-25",18.793333
"269","2008-01-28",19.333334
"270","2008-01-29",19.299999
"271","2008-01-30",17.486666
"272","2008-01-31",17.906666
"273","2008-02-01",18.066668
"274","2008-02-04",18.133333
"275","2008-02-05",17.933332
"276","2008-02-06",17.886667
"277","2008-02-07",17.566668
"278","2008-02-08",17.639999
"279","2008-02-11",17.48
"280","2008-02-12",17.84
"281","2008-02-13",18.473333
"282","2008-02-14",18.280001
"283","2008-02-15",18.066668
"284","2008-02-19",17.693333
"285","2008-02-20",17.593334
"286","2008-02-21",17.68
"287","2008-02-22",17.686666
"288","2008-02-25",17.793333
"289","2008-02-26",17.693333
"290","2008-02-27",17.913334
"291","2008-02-28",17.52
"292","2008-02-29",17.24
"293","2008-03-03",16.966667
"294","2008-03-04",16.853333
"295","2008-03-05",17.193333
"296","2008-03-06",16.986666
"297","2008-03-07",16.92
"298","2008-03-10",16.780001
"299","2008-03-11",17.1
"300","2008-03-12",17.146667
"301","2008-03-13",17.280001
"302","2008-03-14",16.826666
"303","2008-03-17",16.653334
"304","2008-03-18",17.126667
"305","2008-03-19",16.906666
"306","2008-03-20",17.093334
"307","2008-03-24",17.48
"308","2008-03-25",17.700001
"309","2008-03-26",17.646667
"310","2008-03-27",17.506666
"311","2008-03-28",17.246666
"312","2008-03-31",17.426666
"313","2008-04-01",17.613333
"314","2008-04-02",18.026667
"315","2008-04-03",18.126667
"316","2008-04-04",18.526667
"317","2008-04-07",18.353333
"318","2008-04-08",18.406666
"319","2008-04-09",18.226667
"320","2008-04-10",18.353333
"321","2008-04-11",18.213333
"322","2008-04-14",18.16
"323","2008-04-15",18.040001
"324","2008-04-16",18.226667
"325","2008-04-17",18.146667
"326","2008-04-18",18.213333
"327","2008-04-21",18.226667
"328","2008-04-22",18.16
"329","2008-04-23",18.766666
"330","2008-04-24",18.993334
"331","2008-04-25",18.933332
"332","2008-04-28",18.893333
"333","2008-04-29",19.066668
"334","2008-04-30",19.613333
"335","2008-05-01",20.086666
"336","2008-05-02",19.606667
"337","2008-05-05",19.593334
"338","2008-05-06",19.68
"339","2008-05-07",19.620001
"340","2008-05-08",19.893333
"341","2008-05-09",19.833334
"342","2008-05-12",19.973333
"343","2008-05-13",20.253334
"344","2008-05-14",20.306667
"345","2008-05-15",20.666666
"346","2008-05-16",20.553333
"347","2008-05-19",20.700001
"348","2008-05-20",20.959999
"349","2008-05-21",21.02
"350","2008-05-22",21.213333
"351","2008-05-23",21.126667
"352","2008-05-27",21.66
"353","2008-05-28",21.059999
"354","2008-05-29",21.246666
"355","2008-05-30",21.173334
"356","2008-06-02",21.246666
"357","2008-06-03",21.440001
"358","2008-06-04",21.459999
"359","2008-06-05",21.84
"360","2008-06-06",21.406666
"361","2008-06-09",21.02
"362","2008-06-10",20.753334
"363","2008-06-11",20.333334
"364","2008-06-12",20.393333
"365","2008-06-13",20.753334
"366","2008-06-16",21.040001
"367","2008-06-17",21.106667
"368","2008-06-18",20.58
"369","2008-06-19",20.793333
"370","2008-06-20",20.273333
"371","2008-06-23",20.166666
"372","2008-06-24",19.719999
"373","2008-06-25",19.806667
"374","2008-06-26",19.353333
"375","2008-06-27",19.059999
"376","2008-06-30",18.913334
"377","2008-07-01",18.966667
"378","2008-07-02",18.453333
"379","2008-07-03",18.293333
"380","2008-07-07",18.173334
"381","2008-07-08",18.219999
"382","2008-07-09",18.093334
"383","2008-07-10",18.08
"384","2008-07-11",17.906666
"385","2008-07-14",17.773333
"386","2008-07-15",17.746666
"387","2008-07-16",18.526667
"388","2008-07-17",18.786667
"389","2008-07-18",18.693333
"390","2008-07-21",18.719999
"391","2008-07-22",18.546667
"392","2008-07-23",18.84
"393","2008-07-24",18.846666
"394","2008-07-25",19.086666
"395","2008-07-28",19
"396","2008-07-29",19.186666
"397","2008-07-30",22.326666
"398","2008-07-31",22.700001
"399","2008-08-01",22.033333
"400","2008-08-04",22.219999
"401","2008-08-05",22.453333
"402","2008-08-06",22.766666
"403","2008-08-07",22.780001
"404","2008-08-08",23.673334
"405","2008-08-11",22.913334
"406","2008-08-12",23.360001
"407","2008-08-13",22.68
"408","2008-08-14",22.68
"409","2008-08-15",22.34
"410","2008-08-18",21.993334
"411","2008-08-19",21.773333
"412","2008-08-20",21.52
"413","2008-08-21",21.493334
"414","2008-08-22",21.426666
"415","2008-08-25",21.4
"416","2008-08-26",21.466667
"417","2008-08-27",21.799999
"418","2008-08-28",21.933332
"419","2008-08-29",21.52
"420","2008-09-02",21.219999
"421","2008-09-03",21.353333
"422","2008-09-04",20.653334
"423","2008-09-05",20.533333
"424","2008-09-08",20.76
"425","2008-09-09",20.559999
"426","2008-09-10",20.413334
"427","2008-09-11",20.4
"428","2008-09-12",20.413334
"429","2008-09-15",20.9
"430","2008-09-16",21.92
"431","2008-09-17",21.559999
"432","2008-09-18",21.753334
"433","2008-09-19",22.613333
"434","2008-09-22",21.34
"435","2008-09-23",21.24
"436","2008-09-24",21.200001
"437","2008-09-25",21.326666
"438","2008-09-26",21.139999
"439","2008-09-29",20.246666
"440","2008-09-30",20.033333
"441","2008-10-01",19.133333
"442","2008-10-02",18.086666
"443","2008-10-03",17.986666
"444","2008-10-06",16.953333
"445","2008-10-07",16.08
"446","2008-10-08",16.34
"447","2008-10-09",15.82
"448","2008-10-10",16.040001
"449","2008-10-13",17.853333
"450","2008-10-14",17.24
"451","2008-10-15",15.826667
"452","2008-10-16",16.446667
"453","2008-10-17",16.766666
"454","2008-10-20",17.84
"455","2008-10-21",17.046667
"456","2008-10-22",16.18
"457","2008-10-23",15.446667
"458","2008-10-24",14.586667
"459","2008-10-27",14.166667
"460","2008-10-28",16.053333
"461","2008-10-29",15.88
"462","2008-10-30",16.953333
"463","2008-10-31",16.933332
"464","2008-11-03",16.726667
"465","2008-11-04",17.226667
"466","2008-11-05",16.559999
"467","2008-11-06",15.386666
"468","2008-11-07",15.473333
"469","2008-11-10",15.34
"470","2008-11-11",15.333333
"471","2008-11-12",14.673333
"472","2008-11-13",15.713333
"473","2008-11-14",14.546667
"474","2008-11-17",14.253333
"475","2008-11-18",14.573334
"476","2008-11-19",13.833333
"477","2008-11-20",13.746667
"478","2008-11-21",14.926666
"479","2008-11-24",15.546667
"480","2008-11-25",15.573334
"481","2008-11-26",16.053333
"482","2008-11-28",16.073334
"483","2008-12-01",14.893333
"484","2008-12-02",15.126667
"485","2008-12-03",14.8
"486","2008-12-04",14.26
"487","2008-12-05",14.56
"488","2008-12-08",15.133333
"489","2008-12-09",14.94
"490","2008-12-10",15.353333
"491","2008-12-11",15.06
"492","2008-12-12",15.226666
"493","2008-12-15",15.16
"494","2008-12-16",16.059999
"495","2008-12-17",16.153334
"496","2008-12-18",15.813334
"497","2008-12-19",16.253334
"498","2008-12-22",16.133333
"499","2008-12-23",16
"500","2008-12-24",15.953333
"501","2008-12-26",15.9
"502","2008-12-29",15.873333
"503","2008-12-30",16.033333
"504","2008-12-31",16.24
"505","2009-01-02",15.926666
"506","2009-01-05",14.84
"507","2009-01-06",14.84
"508","2009-01-07",14.673333
"509","2009-01-08",15.053333
"510","2009-01-09",14.446667
"511","2009-01-12",14.26
"512","2009-01-13",14.246667
"513","2009-01-14",14
"514","2009-01-15",14.48
"515","2009-01-16",14.626667
"516","2009-01-20",14.26
"517","2009-01-21",14.326667
"518","2009-01-22",14.1
"519","2009-01-23",14.193334
"520","2009-01-26",14.213333
"521","2009-01-27",14.1
"522","2009-01-28",14.533334
"523","2009-01-29",14.453333
"524","2009-01-30",14.313334
"525","2009-02-02",14.1
"526","2009-02-03",13.866667
"527","2009-02-04",13.793333
"528","2009-02-05",13.826667
"529","2009-02-06",14.146667
"530","2009-02-09",14.006667
"531","2009-02-10",13.413333
"532","2009-02-11",13.48
"533","2009-02-12",13.573334
"534","2009-02-13",13.606667
"535","2009-02-17",12.993333
"536","2009-02-18",12.58
"537","2009-02-19",12.246667
"538","2009-02-20",11.986667
"539","2009-02-23",11.82
"540","2009-02-24",12.233334
"541","2009-02-25",12.013333
"542","2009-02-26",11.793333
"543","2009-02-27",11.486667
"544","2009-03-02",10.94
"545","2009-03-03",11.28
"546","2009-03-04",11.586667
"547","2009-03-05",11
"548","2009-03-06",10.953333
"549","2009-03-09",10.706667
"550","2009-03-10",11.213333
"551","2009-03-11",11.16
"552","2009-03-12",11.233334
"553","2009-03-13",11.186666
"554","2009-03-16",11.326667
"555","2009-03-17",11.633333
"556","2009-03-18",12.02
"557","2009-03-19",12.326667
"558","2009-03-20",12.073334
"559","2009-03-23",12.706667
"560","2009-03-24",12.766666
"561","2009-03-25",12.84
"562","2009-03-26",13.086667
"563","2009-03-27",12.76
"564","2009-03-30",12.353333
"565","2009-03-31",12.433333
"566","2009-04-01",12.46
"567","2009-04-02",13.006667
"568","2009-04-03",13.293333
"569","2009-04-06",13.04
"570","2009-04-07",12.606667
"571","2009-04-08",12.866667
"572","2009-04-09",13.346666
"573","2009-04-13",13.306666
"574","2009-04-14",13.513333
"575","2009-04-15",13.54
"576","2009-04-16",14.133333
"577","2009-04-17",14.306666
"578","2009-04-20",13.866667
"579","2009-04-21",13.94
"580","2009-04-22",14.226666
"581","2009-04-23",14.026667
"582","2009-04-24",14.473333
"583","2009-04-27",14.52
"584","2009-04-28",14.733334
"585","2009-04-29",14.593333
"586","2009-04-30",14.693334
"587","2009-05-01",14.633333
"588","2009-05-04",14.766666
"589","2009-05-05",14.666667
"590","2009-05-06",14.713333
"591","2009-05-07",14.4
"592","2009-05-08",14.473333
"593","2009-05-11",14.413333
"594","2009-05-12",14.346666
"595","2009-05-13",13.84
"596","2009-05-14",13.933333
"597","2009-05-15",13.38
"598","2009-05-18",14
"599","2009-05-19",14.026667
"600","2009-05-20",14.106667
"601","2009-05-21",13.873333
"602","2009-05-22",13.62
"603","2009-05-26",14.013333
"604","2009-05-27",13.773334
"605","2009-05-28",13.866667
"606","2009-05-29",14.14
"607","2009-06-01",15.106667
"608","2009-06-02",15.4
"609","2009-06-03",15.073334
"610","2009-06-04",15.526667
"611","2009-06-05",15.533334
"612","2009-06-08",15.593333
"613","2009-06-09",15.886666
"614","2009-06-10",15.666667
"615","2009-06-11",15.32
"616","2009-06-12",15.633333
"617","2009-06-15",15.486667
"618","2009-06-16",15.16
"619","2009-06-17",15.326667
"620","2009-06-18",15.173333
"621","2009-06-19",15.146667
"622","2009-06-22",14.906667
"623","2009-06-23",14.813334
"624","2009-06-24",14.8
"625","2009-06-25",14.833333
"626","2009-06-26",15.22
"627","2009-06-29",14.94
"628","2009-06-30",15.04
"629","2009-07-01",15.393333
"630","2009-07-02",14.813334
"631","2009-07-06",14.786667
"632","2009-07-07",14.573334
"633","2009-07-08",14.34
"634","2009-07-09",14.36
"635","2009-07-10",14.306666
"636","2009-07-13",14.76
"637","2009-07-14",14.813334
"638","2009-07-15",15.466666
"639","2009-07-16",15.813334
"640","2009-07-17",15.8
"641","2009-07-20",15.88
"642","2009-07-21",16.16
"643","2009-07-22",16.379999
"644","2009-07-23",16.766666
"645","2009-07-24",17.219999
"646","2009-07-27",17.486666
"647","2009-07-28",17.333334
"648","2009-07-29",17.193333
"649","2009-07-30",17.186666
"650","2009-07-31",16.806667
"651","2009-08-03",16.853333
"652","2009-08-04",16.793333
"653","2009-08-05",16.473333
"654","2009-08-06",16.273333
"655","2009-08-07",16.493334
"656","2009-08-10",16.213333
"657","2009-08-11",16.313334
"658","2009-08-12",16.620001
"659","2009-08-13",16.766666
"660","2009-08-14",16.74
"661","2009-08-17",16.573334
"662","2009-08-18",16.753334
"663","2009-08-19",16.846666
"664","2009-08-20",16.959999
"665","2009-08-21",17.4
"666","2009-08-24",17.4
"667","2009-08-25",17.5
"668","2009-08-26",17.406666
"669","2009-08-27",17.546667
"670","2009-08-28",17.533333
"671","2009-08-31",17.073334
"672","2009-09-01",16.879999
"673","2009-09-02",16.766666
"674","2009-09-03",16.780001
"675","2009-09-04",17.059999
"676","2009-09-08",17.253334
"677","2009-09-09",17.833334
"678","2009-09-10",18.02
"679","2009-09-11",18.173334
"680","2009-09-14",18.353333
"681","2009-09-15",18.780001
"682","2009-09-16",18.846666
"683","2009-09-17",18.940001
"684","2009-09-18",19.033333
"685","2009-09-21",18.959999
"686","2009-09-22",18.686666
"687","2009-09-23",18.533333
"688","2009-09-24",18.253334
"689","2009-09-25",18.18
"690","2009-09-28",18.626667
"691","2009-09-29",18.32
"692","2009-09-30",18.42
"693","2009-10-01",18.073334
"694","2009-10-02",17.866667
"695","2009-10-05",17.966667
"696","2009-10-06",18.146667
"697","2009-10-07",18.113333
"698","2009-10-08",18.360001
"699","2009-10-09",18.559999
"700","2009-10-12",18.673334
"701","2009-10-13",18.540001
"702","2009-10-14",18.666666
"703","2009-10-15",18.573334
"704","2009-10-16",18.446667
"705","2009-10-19",18.5
"706","2009-10-20",18.333334
"707","2009-10-21",18.053333
"708","2009-10-22",18.120001
"709","2009-10-23",18
"710","2009-10-26",17.913334
"711","2009-10-27",17.793333
"712","2009-10-28",18.026667
"713","2009-10-29",18.406666
"714","2009-10-30",17.799999
"715","2009-11-02",17.76
"716","2009-11-03",18.046667
"717","2009-11-04",17.76
"718","2009-11-05",18.146667
"719","2009-11-06",18.1
"720","2009-11-09",18.586666
"721","2009-11-10",18.826666
"722","2009-11-11",18.860001
"723","2009-11-12",18.633333
"724","2009-11-13",18.799999
"725","2009-11-16",19.059999
"726","2009-11-17",19.24
"727","2009-11-18",19.086666
"728","2009-11-19",18.866667
"729","2009-11-20",18.853333
"730","2009-11-23",19.139999
"731","2009-11-24",19.08
"732","2009-11-25",19.133333
"733","2009-11-27",18.879999
"734","2009-11-30",19.02
"735","2009-12-01",19.206667
"736","2009-12-02",19.26
"737","2009-12-03",19.193333
"738","2009-12-04",19.66
"739","2009-12-07",19.533333
"740","2009-12-08",19.32
"741","2009-12-09",19.253334
"742","2009-12-10",19.313334
"743","2009-12-11",19.459999
"744","2009-12-14",19.646667
"745","2009-12-15",19.753334
"746","2009-12-16",19.646667
"747","2009-12-17",19.346666
"748","2009-12-18",19.346666
"749","2009-12-21",19.459999
"750","2009-12-22",19.773333
"751","2009-12-23",19.673334
"752","2009-12-24",19.693333
"753","2009-12-28",19.733334
"754","2009-12-29",19.82
"755","2009-12-30",19.9
"756","2009-12-31",19.633333
"757","2010-01-04",19.860001
"758","2010-01-05",19.933332
"759","2010-01-06",19.926666
"760","2010-01-07",19.733334
"761","2010-01-08",19.766666
"762","2010-01-11",19.646667
"763","2010-01-12",19.5
"764","2010-01-13",19.6
"765","2010-01-14",19.52
"766","2010-01-15",19.206667
"767","2010-01-19",19.526667
"768","2010-01-20",19.366667
"769","2010-01-21",19.313334
"770","2010-01-22",18.826666
"771","2010-01-25",18.92
"772","2010-01-26",19.233334
"773","2010-01-27",19.893333
"774","2010-01-28",19.653334
"775","2010-01-29",19.593334
"776","2010-02-01",19.780001
"777","2010-02-02",19.986666
"778","2010-02-03",20.033333
"779","2010-02-04",19.700001
"780","2010-02-05",19.913334
"781","2010-02-08",19.799999
"782","2010-02-09",19.966667
"783","2010-02-10",20.066668
"784","2010-02-11",20.459999
"785","2010-02-12",20.620001
"786","2010-02-16",20.686666
"787","2010-02-17",20.993334
"788","2010-02-18",21.293333
"789","2010-02-19",21.013334
"790","2010-02-22",20.959999
"791","2010-02-23",20.846666
"792","2010-02-24",21.193333
"793","2010-02-25",21.106667
"794","2010-02-26",21.08
"795","2010-03-01",21.506666
"796","2010-03-02",21.700001
"797","2010-03-03",21.626667
"798","2010-03-04",21.666666
"799","2010-03-05",21.873333
"800","2010-03-08",21.706667
"801","2010-03-09",21.933332
"802","2010-03-10",22.120001
"803","2010-03-11",22.186666
"804","2010-03-12",22.393333
"805","2010-03-15",22.26
"806","2010-03-16",22.373333
"807","2010-03-17",22.566668
"808","2010-03-18",22.573334
"809","2010-03-19",22.24
"810","2010-03-22",22.059999
"811","2010-03-23",22.34
"812","2010-03-24",22.146667
"813","2010-03-25",22.033333
"814","2010-03-26",22.373333
"815","2010-03-29",22.306667
"816","2010-03-30",22.360001
"817","2010-03-31",22.233334
"818","2010-04-01",22.713333
"819","2010-04-05",23.286667
"820","2010-04-06",23.506666
"821","2010-04-07",23.346666
"822","2010-04-08",23.32
"823","2010-04-09",23.493334
"824","2010-04-12",23.406666
"825","2010-04-13",23.459999
"826","2010-04-14",24.106667
"827","2010-04-15",24.059999
"828","2010-04-16",23.786667
"829","2010-04-19",23.573334
"830","2010-04-20",24.040001
"831","2010-04-21",23.866667
"832","2010-04-22",24.413334
"833","2010-04-23",24.473333
"834","2010-04-26",24.386667
"835","2010-04-27",24.08
"836","2010-04-28",23.346666
"837","2010-04-29",23.4
"838","2010-04-30",23.053333
"839","2010-05-03",23.266666
"840","2010-05-04",22.666666
"841","2010-05-05",21.873333
"842","2010-05-06",21.333334
"843","2010-05-07",21.033333
"844","2010-05-10",22.113333
"845","2010-05-11",21.92
"846","2010-05-12",22.540001
"847","2010-05-13",22.226667
"848","2010-05-14",21.393333
"849","2010-05-17",21.466667
"850","2010-05-18",21.200001
"851","2010-05-19",21.053333
"852","2010-05-20",20.813334
"853","2010-05-21",20.886667
"854","2010-05-24",20.700001
"855","2010-05-25",20.786667
"856","2010-05-26",20.933332
"857","2010-05-27",21.633333
"858","2010-05-28",21.459999
"859","2010-06-01",20.559999
"860","2010-06-02",20.986666
"861","2010-06-03",21.219999
"862","2010-06-04",20.540001
"863","2010-06-07",19.940001
"864","2010-06-08",19.879999
"865","2010-06-09",20.026667
"866","2010-06-10",20.566668
"867","2010-06-11",20.866667
"868","2010-06-14",20.866667
"869","2010-06-15",21.586666
"870","2010-06-16",21.793333
"871","2010-06-17",21.773333
"872","2010-06-18",21.799999
"873","2010-06-21",21.586666
"874","2010-06-22",21.506666
"875","2010-06-23",21.5
"876","2010-06-24",21.413334
"877","2010-06-25",21.700001
"878","2010-06-28",21.946667
"879","2010-06-29",21.360001
"880","2010-06-30",21.186666
"881","2010-07-01",20.593334
"882","2010-07-02",20.52
"883","2010-07-06",20.433332
"884","2010-07-07",20.666666
"885","2010-07-08",20.780001
"886","2010-07-09",20.713333
"887","2010-07-12",20.413334
"888","2010-07-13",21.073334
"889","2010-07-14",21.200001
"890","2010-07-15",21.040001
"891","2010-07-16",20.393333
"892","2010-07-19",20.473333
"893","2010-07-20",20.806667
"894","2010-07-21",20.633333
"895","2010-07-22",21.106667
"896","2010-07-23",21.333334
"897","2010-07-26",21.833334
"898","2010-07-27",22.293333
"899","2010-07-28",21.606667
"900","2010-07-29",21.34
"901","2010-07-30",21.266666
"902","2010-08-02",21.333334
"903","2010-08-03",21.200001
"904","2010-08-04",21.426666
"905","2010-08-05",21.546667
"906","2010-08-06",21.526667
"907","2010-08-09",21.513334
"908","2010-08-10",21.200001
"909","2010-08-11",20.379999
"910","2010-08-12",19.926666
"911","2010-08-13",19.693333
"912","2010-08-16",19.613333
"913","2010-08-17",20.193333
"914","2010-08-18",20.173334
"915","2010-08-19",19.6
"916","2010-08-20",19.713333
"917","2010-08-23",19.333334
"918","2010-08-24",18.913334
"919","2010-08-25",19.033333
"920","2010-08-26",19.120001
"921","2010-08-27",19.493334
"922","2010-08-30",19.18
"923","2010-08-31",19.219999
"924","2010-09-01",19.853333
"925","2010-09-02",20.073334
"926","2010-09-03",20.326666
"927","2010-09-07",20.1
"928","2010-09-08",20.246666
"929","2010-09-09",20.053333
"930","2010-09-10",20.153334
"931","2010-09-13",20.613333
"932","2010-09-14",20.646667
"933","2010-09-15",20.813334
"934","2010-09-16",20.766666
"935","2010-09-17",20.966667
"936","2010-09-20",21.293333
"937","2010-09-21",21.206667
"938","2010-09-22",21.026667
"939","2010-09-23",20.666666
"940","2010-09-24",21.446667
"941","2010-09-27",21.393333
"942","2010-09-28",21.639999
"943","2010-09-29",21.959999
"944","2010-09-30",21.773333
"945","2010-10-01",21.780001
