"","date","AER"
"197","2007-10-12",28.469999
"198","2007-10-15",28
"199","2007-10-16",27.030001
"200","2007-10-17",26.98
"201","2007-10-18",26.98
"202","2007-10-19",26.610001
"203","2007-10-22",27.030001
"204","2007-10-23",27
"205","2007-10-24",26.84
"206","2007-10-25",26.33
"207","2007-10-26",26.76
"208","2007-10-29",26.540001
"209","2007-10-30",25.6
"210","2007-10-31",25.209999
"211","2007-11-01",24.52
"212","2007-11-02",23.41
"213","2007-11-05",23.18
"214","2007-11-06",22.940001
"215","2007-11-07",22.98
"216","2007-11-08",22.99
"217","2007-11-09",22.059999
"218","2007-11-12",22.639999
"219","2007-11-13",22.99
"220","2007-11-14",23.66
"221","2007-11-15",22.959999
"222","2007-11-16",22.33
"223","2007-11-19",20.690001
"224","2007-11-20",21.200001
"225","2007-11-21",20.23
"226","2007-11-23",20.17
"227","2007-11-26",20.799999
"228","2007-11-27",21.4
"229","2007-11-28",22.65
"230","2007-11-29",22.200001
"231","2007-11-30",23.030001
"232","2007-12-03",22.139999
"233","2007-12-04",21.860001
"234","2007-12-05",21.950001
"235","2007-12-06",21.530001
"236","2007-12-07",21.4
"237","2007-12-10",22.219999
"238","2007-12-11",20.780001
"239","2007-12-12",21.25
"240","2007-12-13",20.34
"241","2007-12-14",19.93
"242","2007-12-17",19.34
"243","2007-12-18",19.040001
"244","2007-12-19",19.24
"245","2007-12-20",19.25
"246","2007-12-21",21.34
"247","2007-12-24",20.84
"248","2007-12-26",20.35
"249","2007-12-27",19.67
"250","2007-12-28",19.790001
"251","2007-12-31",20.870001
"252","2008-01-02",20.110001
"253","2008-01-03",20.01
"254","2008-01-04",19.450001
"255","2008-01-07",19.24
"256","2008-01-08",18.93
"257","2008-01-09",17.389999
"258","2008-01-10",17.6
"259","2008-01-11",17.879999
"260","2008-01-14",17.83
"261","2008-01-15",17.280001
"262","2008-01-16",17.280001
"263","2008-01-17",15.84
"264","2008-01-18",15.07
"265","2008-01-22",14.9
"266","2008-01-23",16.440001
"267","2008-01-24",15.72
"268","2008-01-25",15.73
"269","2008-01-28",15.6
"270","2008-01-29",16.43
"271","2008-01-30",17.700001
"272","2008-01-31",18.450001
"273","2008-02-01",18.860001
"274","2008-02-04",18.51
"275","2008-02-05",18.059999
"276","2008-02-06",18.16
"277","2008-02-07",17.92
"278","2008-02-08",17.76
"279","2008-02-11",17.139999
"280","2008-02-12",17.85
"281","2008-02-13",18
"282","2008-02-14",17.65
"283","2008-02-15",17.389999
"284","2008-02-19",17.73
"285","2008-02-20",18.049999
"286","2008-02-21",18.59
"287","2008-02-22",18.18
"288","2008-02-25",19.1
"289","2008-02-26",19.51
"290","2008-02-27",19.940001
"291","2008-02-28",20.15
"292","2008-02-29",20.049999
"293","2008-03-03",19.58
"294","2008-03-04",18.84
"295","2008-03-05",19.24
"296","2008-03-06",18.639999
"297","2008-03-07",17.6
"298","2008-03-10",17.23
"299","2008-03-11",17.99
"300","2008-03-12",18.08
"301","2008-03-13",17.76
"302","2008-03-14",17.57
"303","2008-03-17",17.129999
"304","2008-03-18",18.33
"305","2008-03-19",18.51
"306","2008-03-20",18.459999
"307","2008-03-24",18.610001
"308","2008-03-25",18.700001
"309","2008-03-26",18.73
"310","2008-03-27",18.299999
"311","2008-03-28",18.1
"312","2008-03-31",17.58
"313","2008-04-01",17.969999
"314","2008-04-02",18.27
"315","2008-04-03",18.77
"316","2008-04-04",19.34
"317","2008-04-07",19.43
"318","2008-04-08",19.6
"319","2008-04-09",19.780001
"320","2008-04-10",19.68
"321","2008-04-11",18.290001
"322","2008-04-14",17.5
"323","2008-04-15",17.42
"324","2008-04-16",18.030001
"325","2008-04-17",18.389999
"326","2008-04-18",18.620001
"327","2008-04-21",18.51
"328","2008-04-22",16.52
"329","2008-04-23",15.99
"330","2008-04-24",17.190001
"331","2008-04-25",17.620001
"332","2008-04-28",17.17
"333","2008-04-29",17.01
"334","2008-04-30",17.280001
"335","2008-05-01",17.540001
"336","2008-05-02",17.190001
"337","2008-05-05",17.870001
"338","2008-05-06",17.92
"339","2008-05-07",17.549999
"340","2008-05-08",17.4
"341","2008-05-09",16.66
"342","2008-05-12",17.280001
"343","2008-05-13",17.290001
"344","2008-05-14",17.59
"345","2008-05-15",18.200001
"346","2008-05-16",18.360001
"347","2008-05-19",18.370001
"348","2008-05-20",17.73
"349","2008-05-21",16.4
"350","2008-05-22",15.49
"351","2008-05-23",14.88
"352","2008-05-27",14.83
"353","2008-05-28",14.9
"354","2008-05-29",15
"355","2008-05-30",15.03
"356","2008-06-02",14.78
"357","2008-06-03",14.11
"358","2008-06-04",13.82
"359","2008-06-05",13.97
"360","2008-06-06",13.7
"361","2008-06-09",13.61
"362","2008-06-10",13.39
"363","2008-06-11",12.82
"364","2008-06-12",12.61
"365","2008-06-13",14.04
"366","2008-06-16",14.29
"367","2008-06-17",13.78
"368","2008-06-18",13.28
"369","2008-06-19",13.26
"370","2008-06-20",12.72
"371","2008-06-23",13.02
"372","2008-06-24",12.45
"373","2008-06-25",12.65
"374","2008-06-26",12.34
"375","2008-06-27",12.26
"376","2008-06-30",12.63
"377","2008-07-01",12.36
"378","2008-07-02",12.04
"379","2008-07-03",12.03
"380","2008-07-07",12.74
"381","2008-07-08",13.53
"382","2008-07-09",13.21
"383","2008-07-10",12.99
"384","2008-07-11",12.65
"385","2008-07-14",12.06
"386","2008-07-15",12.37
"387","2008-07-16",13.36
"388","2008-07-17",14.39
"389","2008-07-18",14.2
"390","2008-07-21",14.16
"391","2008-07-22",14.89
"392","2008-07-23",14.89
"393","2008-07-24",13.53
"394","2008-07-25",14.24
"395","2008-07-28",13.65
"396","2008-07-29",14.48
"397","2008-07-30",14.49
"398","2008-07-31",15.26
"399","2008-08-01",16
"400","2008-08-04",15.14
"401","2008-08-05",15.99
"402","2008-08-06",15.18
"403","2008-08-07",14.74
"404","2008-08-08",15.85
"405","2008-08-11",15.87
"406","2008-08-12",15.45
"407","2008-08-13",15.2
"408","2008-08-14",15.8
"409","2008-08-15",15.79
"410","2008-08-18",15.8
"411","2008-08-19",15.28
"412","2008-08-20",15.09
"413","2008-08-21",13.86
"414","2008-08-22",14.35
"415","2008-08-25",13.93
"416","2008-08-26",13.93
"417","2008-08-27",13.34
"418","2008-08-28",14.04
"419","2008-08-29",13.87
"420","2008-09-02",14.31
"421","2008-09-03",14.66
"422","2008-09-04",14.4
"423","2008-09-05",14.7
"424","2008-09-08",15.16
"425","2008-09-09",14.65
"426","2008-09-10",14.21
"427","2008-09-11",13.95
"428","2008-09-12",14.03
"429","2008-09-15",13.43
"430","2008-09-16",12.86
"431","2008-09-17",11.67
"432","2008-09-18",11.93
"433","2008-09-19",12.88
"434","2008-09-22",12.82
"435","2008-09-23",13.12
"436","2008-09-24",12.71
"437","2008-09-25",12.45
"438","2008-09-26",12.03
"439","2008-09-29",10.18
"440","2008-09-30",10.61
"441","2008-10-01",10.41
"442","2008-10-02",10
"443","2008-10-03",9.88
"444","2008-10-06",8.43
"445","2008-10-07",7.83
"446","2008-10-08",7.61
"447","2008-10-09",6.93
"448","2008-10-10",6.6
"449","2008-10-13",7.4
"450","2008-10-14",8
"451","2008-10-15",7.23
"452","2008-10-16",7.5
"453","2008-10-17",7.76
"454","2008-10-20",7.92
"455","2008-10-21",7.87
"456","2008-10-22",7.77
"457","2008-10-23",7.56
"458","2008-10-24",6.93
"459","2008-10-27",6.14
"460","2008-10-28",6.14
"461","2008-10-29",6.54
"462","2008-10-30",6.22
"463","2008-10-31",6.34
"464","2008-11-03",6.67
"465","2008-11-04",7.46
"466","2008-11-05",6.79
"467","2008-11-06",5.99
"468","2008-11-07",5.97
"469","2008-11-10",5.72
"470","2008-11-11",5.2
"471","2008-11-12",4.5
"472","2008-11-13",4
"473","2008-11-14",4.05
"474","2008-11-17",4.05
"475","2008-11-18",3.82
"476","2008-11-19",3.45
"477","2008-11-20",3.09
"478","2008-11-21",2.6
"479","2008-11-24",3.86
"480","2008-11-25",4.13
"481","2008-11-26",4.6
"482","2008-11-28",4.63
"483","2008-12-01",3.41
"484","2008-12-02",3.64
"485","2008-12-03",3.57
"486","2008-12-04",3.22
"487","2008-12-05",3.08
"488","2008-12-08",3.29
"489","2008-12-09",3.21
"490","2008-12-10",3.11
"491","2008-12-11",2.95
"492","2008-12-12",3.04
"493","2008-12-15",2.76
"494","2008-12-16",2.66
"495","2008-12-17",2.53
"496","2008-12-18",2.99
"497","2008-12-19",2.92
"498","2008-12-22",2.81
"499","2008-12-23",2.78
"500","2008-12-24",2.71
"501","2008-12-26",2.66
"502","2008-12-29",2.59
"503","2008-12-30",2.51
"504","2008-12-31",3.01
"505","2009-01-02",3.22
"506","2009-01-05",4.76
"507","2009-01-06",5.35
"508","2009-01-07",5.78
"509","2009-01-08",5.37
"510","2009-01-09",5.03
"511","2009-01-12",4.27
"512","2009-01-13",5.69
"513","2009-01-14",5.24
"514","2009-01-15",4.93
"515","2009-01-16",6.03
"516","2009-01-20",6.01
"517","2009-01-21",6.27
"518","2009-01-22",5.9
"519","2009-01-23",5.83
"520","2009-01-26",5.59
"521","2009-01-27",5.3
"522","2009-01-28",5.75
"523","2009-01-29",5.13
"524","2009-01-30",4.87
"525","2009-02-02",4.51
"526","2009-02-03",4.91
"527","2009-02-04",4.69
"528","2009-02-05",5.21
"529","2009-02-06",5.34
"530","2009-02-09",5.13
"531","2009-02-10",4.76
"532","2009-02-11",4.82
"533","2009-02-12",4.81
"534","2009-02-13",4.82
"535","2009-02-17",4.78
"536","2009-02-18",4.76
"537","2009-02-19",4.76
"538","2009-02-20",4.47
"539","2009-02-23",4.1
"540","2009-02-24",4.08
"541","2009-02-25",3.98
"542","2009-02-26",3.57
"543","2009-02-27",3.23
"544","2009-03-02",2.78
"545","2009-03-03",2.53
"546","2009-03-04",2.48
"547","2009-03-05",2.07
"548","2009-03-06",2.09
"549","2009-03-09",1.83
"550","2009-03-10",2.21
"551","2009-03-11",2.52
"552","2009-03-12",2.8
"553","2009-03-13",2.8
"554","2009-03-16",2.7
"555","2009-03-17",2.67
"556","2009-03-18",2.95
"557","2009-03-19",3.15
"558","2009-03-20",2.92
"559","2009-03-23",3.24
"560","2009-03-24",3.07
"561","2009-03-25",3.41
"562","2009-03-26",3.73
"563","2009-03-27",3.36
"564","2009-03-30",3.07
"565","2009-03-31",3.25
"566","2009-04-01",3.17
"567","2009-04-02",3.04
"568","2009-04-03",2.86
"569","2009-04-06",2.77
"570","2009-04-07",2.76
"571","2009-04-08",2.83
"572","2009-04-09",3.68
"573","2009-04-13",3.85
"574","2009-04-14",3.94
"575","2009-04-15",4.11
"576","2009-04-16",4.4
"577","2009-04-17",4.73
"578","2009-04-20",4.32
"579","2009-04-21",4.28
"580","2009-04-22",4.48
"581","2009-04-23",4.34
"582","2009-04-24",4.55
"583","2009-04-27",4.25
"584","2009-04-28",4.25
"585","2009-04-29",4.51
"586","2009-04-30",4.72
"587","2009-05-01",4.8
"588","2009-05-04",5.26
"589","2009-05-05",5.3
"590","2009-05-06",5.74
"591","2009-05-07",6.24
"592","2009-05-08",6.94
"593","2009-05-11",6.66
"594","2009-05-12",6.3
"595","2009-05-13",6.01
"596","2009-05-14",6.4
"597","2009-05-15",6
"598","2009-05-18",6.2
"599","2009-05-19",6.24
"600","2009-05-20",6.2
"601","2009-05-21",5.69
"602","2009-05-22",6.07
"603","2009-05-26",6.41
"604","2009-05-27",6.47
"605","2009-05-28",6.5
"606","2009-05-29",6.4
"607","2009-06-01",7.13
"608","2009-06-02",6.86
"609","2009-06-03",6.62
"610","2009-06-04",6.78
"611","2009-06-05",7
"612","2009-06-08",6.71
"613","2009-06-09",6.79
"614","2009-06-10",6.79
"615","2009-06-11",6.94
"616","2009-06-12",7.14
"617","2009-06-15",6.64
"618","2009-06-16",6.26
"619","2009-06-17",6.44
"620","2009-06-18",6.67
"621","2009-06-19",6.75
"622","2009-06-22",6.61
"623","2009-06-23",6.6
"624","2009-06-24",7.25
"625","2009-06-25",7.49
"626","2009-06-26",7.23
"627","2009-06-29",7.47
"628","2009-06-30",7.22
"629","2009-07-01",7.08
"630","2009-07-02",7.12
"631","2009-07-06",6.75
"632","2009-07-07",6.67
"633","2009-07-08",6.36
"634","2009-07-09",6.52
"635","2009-07-10",6.41
"636","2009-07-13",6.43
"637","2009-07-14",6.91
"638","2009-07-15",7.33
"639","2009-07-16",7.41
"640","2009-07-17",7.32
"641","2009-07-20",7.33
"642","2009-07-21",7.37
"643","2009-07-22",7.26
"644","2009-07-23",7.43
"645","2009-07-24",7.66
"646","2009-07-27",7.75
"647","2009-07-28",7.71
"648","2009-07-29",7.6
"649","2009-07-30",7.68
"650","2009-07-31",7.64
"651","2009-08-03",8.03
"652","2009-08-04",8.21
"653","2009-08-05",8.4
"654","2009-08-06",8.55
"655","2009-08-07",9.37
"656","2009-08-10",9.54
"657","2009-08-11",9.36
"658","2009-08-12",9.19
"659","2009-08-13",9.06
"660","2009-08-14",8.9
"661","2009-08-17",8.26
"662","2009-08-18",8.34
"663","2009-08-19",8.48
"664","2009-08-20",8.82
"665","2009-08-21",8.89
"666","2009-08-24",9.12
"667","2009-08-25",8.92
"668","2009-08-26",8.78
"669","2009-08-27",8.65
"670","2009-08-28",8.93
"671","2009-08-31",8.71
"672","2009-09-01",8.46
"673","2009-09-02",8.35
"674","2009-09-03",8.43
"675","2009-09-04",8.67
"676","2009-09-08",8.77
"677","2009-09-09",8.89
"678","2009-09-10",9
"679","2009-09-11",9.12
"680","2009-09-14",9.1
"681","2009-09-15",8.81
"682","2009-09-16",8.87
"683","2009-09-17",8.81
"684","2009-09-18",8.94
"685","2009-09-21",8.95
"686","2009-09-22",9.16
"687","2009-09-23",9.3
"688","2009-09-24",9.19
"689","2009-09-25",9.17
"690","2009-09-28",9.25
"691","2009-09-29",9.24
"692","2009-09-30",9.07
"693","2009-10-01",8.54
"694","2009-10-02",8.29
"695","2009-10-05",8.62
"696","2009-10-06",8.77
"697","2009-10-07",8.52
"698","2009-10-08",8.88
"699","2009-10-09",8.8
"700","2009-10-12",8.84
"701","2009-10-13",8.78
"702","2009-10-14",8.74
"703","2009-10-15",8.48
"704","2009-10-16",8.53
"705","2009-10-19",8.52
"706","2009-10-20",8.53
"707","2009-10-21",8.44
"708","2009-10-22",8.63
"709","2009-10-23",8.66
"710","2009-10-26",8.63
"711","2009-10-27",8.57
"712","2009-10-28",8.44
"713","2009-10-29",8.51
"714","2009-10-30",8.38
"715","2009-11-02",7.97
"716","2009-11-03",8.24
"717","2009-11-04",8.37
"718","2009-11-05",8.9
"719","2009-11-06",8.83
"720","2009-11-09",9.25
"721","2009-11-10",9.14
"722","2009-11-11",9.19
"723","2009-11-12",8.87
"724","2009-11-13",8.87
"725","2009-11-16",8.91
"726","2009-11-17",8.85
"727","2009-11-18",8.78
"728","2009-11-19",8.45
"729","2009-11-20",8.36
"730","2009-11-23",8.25
"731","2009-11-24",8.15
"732","2009-11-25",8.37
"733","2009-11-27",8.35
"734","2009-11-30",8.2
"735","2009-12-01",8.67
"736","2009-12-02",8.92
"737","2009-12-03",8.75
"738","2009-12-04",8.88
"739","2009-12-07",8.96
"740","2009-12-08",8.98
"741","2009-12-09",8.88
"742","2009-12-10",8.77
"743","2009-12-11",8.94
"744","2009-12-14",9
"745","2009-12-15",8.94
"746","2009-12-16",8.89
"747","2009-12-17",8.87
"748","2009-12-18",8.9
"749","2009-12-21",8.96
"750","2009-12-22",8.94
"751","2009-12-23",8.97
"752","2009-12-24",8.97
"753","2009-12-28",8.94
"754","2009-12-29",9
"755","2009-12-30",9.06
"756","2009-12-31",9.06
"757","2010-01-04",9.1
"758","2010-01-05",9.7
"759","2010-01-06",9.77
"760","2010-01-07",10.51
"761","2010-01-08",10.76
"762","2010-01-11",10.61
"763","2010-01-12",10.57
"764","2010-01-13",10.76
"765","2010-01-14",10.88
"766","2010-01-15",10.77
"767","2010-01-19",10.53
"768","2010-01-20",10.24
"769","2010-01-21",9.79
"770","2010-01-22",9.51
"771","2010-01-25",9.44
"772","2010-01-26",9.36
"773","2010-01-27",9.37
"774","2010-01-28",9.29
"775","2010-01-29",8.75
"776","2010-02-01",8.55
"777","2010-02-02",8.66
"778","2010-02-03",8.54
"779","2010-02-04",8.23
"780","2010-02-05",7.9
"781","2010-02-08",7.84
"782","2010-02-09",7.76
"783","2010-02-10",7.68
"784","2010-02-11",7.82
"785","2010-02-12",7.93
"786","2010-02-16",8.3
"787","2010-02-17",8.5
"788","2010-02-18",8.41
"789","2010-02-19",8.27
"790","2010-02-22",8.21
"791","2010-02-23",8.04
"792","2010-02-24",8.76
"793","2010-02-25",8.84
"794","2010-02-26",9.51
"795","2010-03-01",9.87
"796","2010-03-02",9.95
"797","2010-03-03",9.71
"798","2010-03-04",9.67
"799","2010-03-05",9.96
"800","2010-03-08",10.1
"801","2010-03-09",10.38
"802","2010-03-10",10.77
"803","2010-03-11",11.03
"804","2010-03-12",11.17
"805","2010-03-15",11.01
"806","2010-03-16",11.2
"807","2010-03-17",11.14
"808","2010-03-18",11.11
"809","2010-03-19",11.06
"810","2010-03-22",10.98
"811","2010-03-23",10.97
"812","2010-03-24",10.83
"813","2010-03-25",11.22
"814","2010-03-26",11.05
"815","2010-03-29",11.15
"816","2010-03-30",11.54
"817","2010-03-31",11.52
"818","2010-04-01",12.2
"819","2010-04-05",13.06
"820","2010-04-06",13
"821","2010-04-07",13.19
"822","2010-04-08",12.92
"823","2010-04-09",13.01
"824","2010-04-12",12.89
"825","2010-04-13",12.94
"826","2010-04-14",13.63
"827","2010-04-15",13.6
"828","2010-04-16",13.17
"829","2010-04-19",12.74
"830","2010-04-20",13.09
"831","2010-04-21",13.11
"832","2010-04-22",13.42
"833","2010-04-23",13.82
"834","2010-04-26",13.99
"835","2010-04-27",13.87
"836","2010-04-28",13.9
"837","2010-04-29",14
"838","2010-04-30",13.8
"839","2010-05-03",14.39
"840","2010-05-04",13.69
"841","2010-05-05",13.47
"842","2010-05-06",12.31
"843","2010-05-07",11.91
"844","2010-05-10",13.07
"845","2010-05-11",12.95
"846","2010-05-12",13.2
"847","2010-05-13",13.53
"848","2010-05-14",12.93
"849","2010-05-17",12.56
"850","2010-05-18",12.25
"851","2010-05-19",11.88
"852","2010-05-20",10.93
"853","2010-05-21",10.99
"854","2010-05-24",10.97
"855","2010-05-25",10.49
"856","2010-05-26",11.29
"857","2010-05-27",11.8
"858","2010-05-28",11.99
"859","2010-06-01",11.4
"860","2010-06-02",12
"861","2010-06-03",12.28
"862","2010-06-04",11.69
"863","2010-06-07",11.43
"864","2010-06-08",11.04
"865","2010-06-09",11.35
"866","2010-06-10",11.65
"867","2010-06-11",11.92
"868","2010-06-14",12.13
"869","2010-06-15",12.7
"870","2010-06-16",12.43
"871","2010-06-17",12.11
"872","2010-06-18",11.88
"873","2010-06-21",11.86
"874","2010-06-22",11.37
"875","2010-06-23",11.5
"876","2010-06-24",11.16
"877","2010-06-25",11.23
"878","2010-06-28",11.38
"879","2010-06-29",10.73
"880","2010-06-30",10.38
"881","2010-07-01",10.38
"882","2010-07-02",10.31
"883","2010-07-06",10.09
"884","2010-07-07",10.75
"885","2010-07-08",10.82
"886","2010-07-09",11.28
"887","2010-07-12",11.04
"888","2010-07-13",11.39
"889","2010-07-14",11.55
"890","2010-07-15",11.87
"891","2010-07-16",11.14
"892","2010-07-19",11.28
"893","2010-07-20",11.66
"894","2010-07-21",11.82
"895","2010-07-22",12.24
"896","2010-07-23",12.35
"897","2010-07-26",12.71
"898","2010-07-27",12.95
"899","2010-07-28",12.92
"900","2010-07-29",12.71
"901","2010-07-30",13.02
"902","2010-08-02",13.63
"903","2010-08-03",12.96
"904","2010-08-04",12.68
"905","2010-08-05",12.76
"906","2010-08-06",12.77
"907","2010-08-09",12.74
"908","2010-08-10",12.43
"909","2010-08-11",11.9
"910","2010-08-12",11.86
"911","2010-08-13",11.7
"912","2010-08-16",11.95
"913","2010-08-17",12.01
"914","2010-08-18",12.05
"915","2010-08-19",11.52
"916","2010-08-20",11.46
"917","2010-08-23",10.99
"918","2010-08-24",10.71
"919","2010-08-25",10.84
"920","2010-08-26",10.66
"921","2010-08-27",11.11
"922","2010-08-30",10.82
"923","2010-08-31",10.74
"924","2010-09-01",11.28
"925","2010-09-02",11.56
"926","2010-09-03",11.98
"927","2010-09-07",11.43
"928","2010-09-08",11.34
"929","2010-09-09",11.26
"930","2010-09-10",11.5
"931","2010-09-13",11.66
"932","2010-09-14",11.44
"933","2010-09-15",11.41
"934","2010-09-16",11.5
"935","2010-09-17",11.73
"936","2010-09-20",11.97
"937","2010-09-21",12
"938","2010-09-22",11.93
"939","2010-09-23",11.8
"940","2010-09-24",12.02
"941","2010-09-27",11.97
"942","2010-09-28",12.12
"943","2010-09-29",12.09
"944","2010-09-30",11.83
"945","2010-10-01",11.95
"946","2010-10-04",11.76
"947","2010-10-05",11.96
"948","2010-10-06",11.9
"949","2010-10-07",11.89
"950","2010-10-08",12.17
"951","2010-10-11",12.27
"952","2010-10-12",12.42
"953","2010-10-13",12.49
"954","2010-10-14",12.5
"955","2010-10-15",12.48
"956","2010-10-18",12.52
"957","2010-10-19",12.22
"958","2010-10-20",12.5
"959","2010-10-21",12.69
"960","2010-10-22",12.63
"961","2010-10-25",12.76
"962","2010-10-26",12.5
"963","2010-10-27",12.76
"964","2010-10-28",12.85
"965","2010-10-29",12.91
"966","2010-11-01",12.96
"967","2010-11-02",13.1
"968","2010-11-03",12.93
"969","2010-11-04",13.13
"970","2010-11-05",14.14
"971","2010-11-08",14.01
"972","2010-11-09",14
"973","2010-11-10",14.14
"974","2010-11-11",13.85
"975","2010-11-12",13.4
"976","2010-11-15",13.56
"977","2010-11-16",13.23
"978","2010-11-17",13.55
"979","2010-11-18",13.65
"980","2010-11-19",13.9
"981","2010-11-22",13.66
"982","2010-11-23",13.28
"983","2010-11-24",13.45
"984","2010-11-26",13.36
"985","2010-11-29",13.21
"986","2010-11-30",12.99
"987","2010-12-01",13.09
"988","2010-12-02",13.32
"989","2010-12-03",13.7
"990","2010-12-06",13.9
"991","2010-12-07",13.83
"992","2010-12-08",13.75
