"","date","ACN"
"277","2008-02-07",33.189999
"278","2008-02-08",33.950001
"279","2008-02-11",34.16
"280","2008-02-12",35.16
"281","2008-02-13",35.84
"282","2008-02-14",35.610001
"283","2008-02-15",34.560001
"284","2008-02-19",34.779999
"285","2008-02-20",34.099998
"286","2008-02-21",33.830002
"287","2008-02-22",34.029999
"288","2008-02-25",34.77
"289","2008-02-26",36.360001
"290","2008-02-27",37.049999
"291","2008-02-28",36.799999
"292","2008-02-29",35.25
"293","2008-03-03",34.880001
"294","2008-03-04",34.68
"295","2008-03-05",35.110001
"296","2008-03-06",34.77
"297","2008-03-07",33.75
"298","2008-03-10",33
"299","2008-03-11",34.07
"300","2008-03-12",33.830002
"301","2008-03-13",34.049999
"302","2008-03-14",33.349998
"303","2008-03-17",33.060001
"304","2008-03-18",34.5
"305","2008-03-19",34.380001
"306","2008-03-20",34.610001
"307","2008-03-24",36.310001
"308","2008-03-25",35.380001
"309","2008-03-26",35.360001
"310","2008-03-27",35.450001
"311","2008-03-28",35.32
"312","2008-03-31",35.169998
"313","2008-04-01",35.869999
"314","2008-04-02",35.759998
"315","2008-04-03",36.240002
"316","2008-04-04",36.77
"317","2008-04-07",37.169998
"318","2008-04-08",37.990002
"319","2008-04-09",36.959999
"320","2008-04-10",38.07
"321","2008-04-11",36.509998
"322","2008-04-14",36.560001
"323","2008-04-15",36.549999
"324","2008-04-16",37.59
"325","2008-04-17",38.169998
"326","2008-04-18",39.299999
"327","2008-04-21",38.419998
"328","2008-04-22",37.830002
"329","2008-04-23",38.34
"330","2008-04-24",38.75
"331","2008-04-25",38.939999
"332","2008-04-28",39.099998
"333","2008-04-29",38.77
"334","2008-04-30",37.549999
"335","2008-05-01",38.380001
"336","2008-05-02",39.07
"337","2008-05-05",38.77
"338","2008-05-06",38.650002
"339","2008-05-07",37.349998
"340","2008-05-08",37.950001
"341","2008-05-09",37.75
"342","2008-05-12",38
"343","2008-05-13",37.799999
"344","2008-05-14",38.060001
"345","2008-05-15",38.220001
"346","2008-05-16",38.279999
"347","2008-05-19",38.52
"348","2008-05-20",37.869999
"349","2008-05-21",37.200001
"350","2008-05-22",37.310001
"351","2008-05-23",37.029999
"352","2008-05-27",37.619999
"353","2008-05-28",38.389999
"354","2008-05-29",40.029999
"355","2008-05-30",40.82
"356","2008-06-02",40.759998
"357","2008-06-03",40.740002
"358","2008-06-04",40.369999
"359","2008-06-05",41.029999
"360","2008-06-06",39.880001
"361","2008-06-09",39.200001
"362","2008-06-10",39.43
"363","2008-06-11",38.57
"364","2008-06-12",38.860001
"365","2008-06-13",39.189999
"366","2008-06-16",39.57
"367","2008-06-17",39.240002
"368","2008-06-18",38.830002
"369","2008-06-19",39.66
"370","2008-06-20",39.119999
"371","2008-06-23",38.939999
"372","2008-06-24",38.34
"373","2008-06-25",39.369999
"374","2008-06-26",38.849998
"375","2008-06-27",41.34
"376","2008-06-30",40.720001
"377","2008-07-01",40.369999
"378","2008-07-02",40.450001
"379","2008-07-03",40.41
"380","2008-07-07",39.860001
"381","2008-07-08",41
"382","2008-07-09",40
"383","2008-07-10",39.990002
"384","2008-07-11",39.07
"385","2008-07-14",39.240002
"386","2008-07-15",38.689999
"387","2008-07-16",38.990002
"388","2008-07-17",39.52
"389","2008-07-18",39.389999
"390","2008-07-21",39.610001
"391","2008-07-22",40.220001
"392","2008-07-23",40.709999
"393","2008-07-24",40.200001
"394","2008-07-25",40.580002
"395","2008-07-28",39.900002
"396","2008-07-29",41.299999
"397","2008-07-30",41.91
"398","2008-07-31",41.759998
"399","2008-08-01",41.549999
"400","2008-08-04",41.400002
"401","2008-08-05",41.279999
"402","2008-08-06",41.290001
"403","2008-08-07",41.669998
"404","2008-08-08",41.740002
"405","2008-08-11",41.669998
"406","2008-08-12",41.02
"407","2008-08-13",40.759998
"408","2008-08-14",40.900002
"409","2008-08-15",41.02
"410","2008-08-18",40.790001
"411","2008-08-19",40.369999
"412","2008-08-20",40.189999
"413","2008-08-21",40.049999
"414","2008-08-22",40.509998
"415","2008-08-25",39.240002
"416","2008-08-26",39.669998
"417","2008-08-27",40.650002
"418","2008-08-28",41.360001
"419","2008-08-29",41.360001
"420","2008-09-02",41.959999
"421","2008-09-03",39.990002
"422","2008-09-04",38.939999
"423","2008-09-05",38.959999
"424","2008-09-08",39.689999
"425","2008-09-09",38.34
"426","2008-09-10",38.23
"427","2008-09-11",36.630001
"428","2008-09-12",36.849998
"429","2008-09-15",36.220001
"430","2008-09-16",36.689999
"431","2008-09-17",35.27
"432","2008-09-18",35.900002
"433","2008-09-19",38.77
"434","2008-09-22",37.07
"435","2008-09-23",37.25
"436","2008-09-24",36.580002
"437","2008-09-25",37.169998
"438","2008-09-26",39.549999
"439","2008-09-29",38
"440","2008-09-30",38
"441","2008-10-01",37.060001
"442","2008-10-02",36.5
"443","2008-10-03",35.189999
"444","2008-10-06",34
"445","2008-10-07",31.92
"446","2008-10-08",32
"447","2008-10-09",30.059999
"448","2008-10-10",28.9
"449","2008-10-13",33.630001
"450","2008-10-14",33
"451","2008-10-15",31.16
"452","2008-10-16",30.860001
"453","2008-10-17",31.4
"454","2008-10-20",31.860001
"455","2008-10-21",31.09
"456","2008-10-22",29.959999
"457","2008-10-23",29.41
"458","2008-10-24",28.870001
"459","2008-10-27",27.540001
"460","2008-10-28",30.17
"461","2008-10-29",30.780001
"462","2008-10-30",32.080002
"463","2008-10-31",33.049999
"464","2008-11-03",32.189999
"465","2008-11-04",33.060001
"466","2008-11-05",31.370001
"467","2008-11-06",29.43
"468","2008-11-07",30.51
"469","2008-11-10",30.02
"470","2008-11-11",29.559999
"471","2008-11-12",28.09
"472","2008-11-13",29.370001
"473","2008-11-14",28.67
"474","2008-11-17",27.549999
"475","2008-11-18",28.549999
"476","2008-11-19",27
"477","2008-11-20",26.709999
"478","2008-11-21",28.51
"479","2008-11-24",29.99
"480","2008-11-25",29.440001
"481","2008-11-26",30.58
"482","2008-11-28",30.98
"483","2008-12-01",29.059999
"484","2008-12-02",30.02
"485","2008-12-03",30.870001
"486","2008-12-04",29.129999
"487","2008-12-05",28.27
"488","2008-12-08",28.34
"489","2008-12-09",29
"490","2008-12-10",28.469999
"491","2008-12-11",27.559999
"492","2008-12-12",28.59
"493","2008-12-15",29.040001
"494","2008-12-16",29.5
"495","2008-12-17",30.24
"496","2008-12-18",30.41
"497","2008-12-19",32.209999
"498","2008-12-22",32
"499","2008-12-23",31.690001
"500","2008-12-24",31.35
"501","2008-12-26",31.57
"502","2008-12-29",31.85
"503","2008-12-30",32.43
"504","2008-12-31",32.790001
"505","2009-01-02",33.669998
"506","2009-01-05",33.82
"507","2009-01-06",33.400002
"508","2009-01-07",33.779999
"509","2009-01-08",33.439999
"510","2009-01-09",33.73
"511","2009-01-12",33.029999
"512","2009-01-13",34.07
"513","2009-01-14",32.439999
"514","2009-01-15",32.650002
"515","2009-01-16",32.68
"516","2009-01-20",31.879999
"517","2009-01-21",32.98
"518","2009-01-22",31.66
"519","2009-01-23",31.379999
"520","2009-01-26",32.02
"521","2009-01-27",32.380001
"522","2009-01-28",33.169998
"523","2009-01-29",32.169998
"524","2009-01-30",31.559999
"525","2009-02-02",31.809999
"526","2009-02-03",32.880001
"527","2009-02-04",33.110001
"528","2009-02-05",32.610001
"529","2009-02-06",33.119999
"530","2009-02-09",33
"531","2009-02-10",32.009998
"532","2009-02-11",31.889999
"533","2009-02-12",31.459999
"534","2009-02-13",30.950001
"535","2009-02-17",30.33
"536","2009-02-18",31.01
"537","2009-02-19",30.809999
"538","2009-02-20",29.98
"539","2009-02-23",28.889999
"540","2009-02-24",29.290001
"541","2009-02-25",29.639999
"542","2009-02-26",28.98
"543","2009-02-27",29.190001
"544","2009-03-02",27.84
"545","2009-03-03",27.799999
"546","2009-03-04",28.18
"547","2009-03-05",27.719999
"548","2009-03-06",28
"549","2009-03-09",27.09
"550","2009-03-10",28.26
"551","2009-03-11",28.92
"552","2009-03-12",30.049999
"553","2009-03-13",30.120001
"554","2009-03-16",29.98
"555","2009-03-17",30.48
"556","2009-03-18",30.950001
"557","2009-03-19",30.530001
"558","2009-03-20",30.200001
"559","2009-03-23",31.719999
"560","2009-03-24",31.219999
"561","2009-03-25",31.610001
"562","2009-03-26",31.959999
"563","2009-03-27",27.66
"564","2009-03-30",27.83
"565","2009-03-31",27.49
"566","2009-04-01",27.65
"567","2009-04-02",27.719999
"568","2009-04-03",28.040001
"569","2009-04-06",28.23
"570","2009-04-07",27.59
"571","2009-04-08",27.440001
"572","2009-04-09",27.709999
"573","2009-04-13",27.9
"574","2009-04-14",27.799999
"575","2009-04-15",27.389999
"576","2009-04-16",27.5
"577","2009-04-17",27.120001
"578","2009-04-20",27.01
"579","2009-04-21",26.67
"580","2009-04-22",26.790001
"581","2009-04-23",27.57
"582","2009-04-24",29.27
"583","2009-04-27",29.02
"584","2009-04-28",28.91
"585","2009-04-29",29.57
"586","2009-04-30",29.43
"587","2009-05-01",29.860001
"588","2009-05-04",30.5
"589","2009-05-05",30.42
"590","2009-05-06",30.15
"591","2009-05-07",30.059999
"592","2009-05-08",29.4
"593","2009-05-11",29.469999
"594","2009-05-12",29.32
"595","2009-05-13",28.82
"596","2009-05-14",28.969999
"597","2009-05-15",28.83
"598","2009-05-18",30.09
"599","2009-05-19",30
"600","2009-05-20",30.34
"601","2009-05-21",29.879999
"602","2009-05-22",30.32
"603","2009-05-26",30.9
"604","2009-05-27",30.43
"605","2009-05-28",30
"606","2009-05-29",29.93
"607","2009-06-01",31.299999
"608","2009-06-02",31.219999
"609","2009-06-03",30.370001
"610","2009-06-04",30.200001
"611","2009-06-05",30.540001
"612","2009-06-08",29.709999
"613","2009-06-09",30.280001
"614","2009-06-10",30.65
"615","2009-06-11",31.35
"616","2009-06-12",31.469999
"617","2009-06-15",31.719999
"618","2009-06-16",31.49
"619","2009-06-17",32.34
"620","2009-06-18",32.02
"621","2009-06-19",31.74
"622","2009-06-22",31.120001
"623","2009-06-23",31.17
"624","2009-06-24",31.43
"625","2009-06-25",31.639999
"626","2009-06-26",33.720001
"627","2009-06-29",33.43
"628","2009-06-30",33.459999
"629","2009-07-01",33.740002
"630","2009-07-02",33.139999
"631","2009-07-06",33.130001
"632","2009-07-07",32.57
"633","2009-07-08",32.650002
"634","2009-07-09",32.389999
"635","2009-07-10",32.700001
"636","2009-07-13",33.360001
"637","2009-07-14",33.709999
"638","2009-07-15",34.040001
"639","2009-07-16",34.369999
"640","2009-07-17",34.43
"641","2009-07-20",34.330002
"642","2009-07-21",34.25
"643","2009-07-22",33.799999
"644","2009-07-23",35.119999
"645","2009-07-24",35.459999
"646","2009-07-27",35.110001
"647","2009-07-28",35.27
"648","2009-07-29",34.959999
"649","2009-07-30",35.119999
"650","2009-07-31",35.07
"651","2009-08-03",35.98
"652","2009-08-04",35.66
"653","2009-08-05",35.380001
"654","2009-08-06",35.150002
"655","2009-08-07",35.650002
"656","2009-08-10",35.93
"657","2009-08-11",35.52
"658","2009-08-12",35.799999
"659","2009-08-13",36.349998
"660","2009-08-14",36.119999
"661","2009-08-17",35.939999
"662","2009-08-18",36.299999
"663","2009-08-19",36.57
"664","2009-08-20",36.34
"665","2009-08-21",35.459999
"666","2009-08-24",35.560001
"667","2009-08-25",34.639999
"668","2009-08-26",35.07
"669","2009-08-27",35.119999
"670","2009-08-28",34.200001
"671","2009-08-31",33
"672","2009-09-01",33.209999
"673","2009-09-02",33.330002
"674","2009-09-03",34.41
"675","2009-09-04",34.689999
"676","2009-09-08",34.5
"677","2009-09-09",34.75
"678","2009-09-10",35.139999
"679","2009-09-11",35.700001
"680","2009-09-14",35.810001
"681","2009-09-15",35.810001
"682","2009-09-16",36.439999
"683","2009-09-17",36.259998
"684","2009-09-18",35.84
"685","2009-09-21",36.060001
"686","2009-09-22",36.939999
"687","2009-09-23",36.400002
"688","2009-09-24",35.959999
"689","2009-09-25",36.119999
"690","2009-09-28",37.889999
"691","2009-09-29",37.25
"692","2009-09-30",37.27
"693","2009-10-01",36.529999
"694","2009-10-02",37.5
"695","2009-10-05",37.990002
"696","2009-10-06",38.330002
"697","2009-10-07",38.41
"698","2009-10-08",39.139999
"699","2009-10-09",39.07
"700","2009-10-12",39.509998
"701","2009-10-13",39.419998
"702","2009-10-14",39.259998
"703","2009-10-15",38.799999
"704","2009-10-16",39.119999
"705","2009-10-19",38.689999
"706","2009-10-20",38.150002
"707","2009-10-21",38.389999
"708","2009-10-22",37.66
"709","2009-10-23",37.77
"710","2009-10-26",37.400002
"711","2009-10-27",37.360001
"712","2009-10-28",37.27
"713","2009-10-29",37.610001
"714","2009-10-30",37.080002
"715","2009-11-02",37.650002
"716","2009-11-03",38.139999
"717","2009-11-04",38.509998
"718","2009-11-05",38.970001
"719","2009-11-06",39.25
"720","2009-11-09",39.98
"721","2009-11-10",39.419998
"722","2009-11-11",39.099998
"723","2009-11-12",39.439999
"724","2009-11-13",39.549999
"725","2009-11-16",39.919998
"726","2009-11-17",40.25
"727","2009-11-18",40
"728","2009-11-19",39.75
"729","2009-11-20",39.830002
"730","2009-11-23",40.540001
"731","2009-11-24",40.540001
"732","2009-11-25",40.580002
"733","2009-11-27",40.509998
"734","2009-11-30",41.040001
"735","2009-12-01",41.5
"736","2009-12-02",42.029999
"737","2009-12-03",41.880001
"738","2009-12-04",42.540001
"739","2009-12-07",42.799999
"740","2009-12-08",42.869999
"741","2009-12-09",42.240002
"742","2009-12-10",42.68
"743","2009-12-11",42
"744","2009-12-14",41.959999
"745","2009-12-15",41.439999
"746","2009-12-16",41.84
"747","2009-12-17",41.66
"748","2009-12-18",41.369999
"749","2009-12-21",40.630001
"750","2009-12-22",40.880001
"751","2009-12-23",41.27
"752","2009-12-24",41.389999
"753","2009-12-28",41.849998
"754","2009-12-29",41.830002
"755","2009-12-30",41.689999
"756","2009-12-31",41.5
"757","2010-01-04",42.07
"758","2010-01-05",42.330002
"759","2010-01-06",42.779999
"760","2010-01-07",42.740002
"761","2010-01-08",42.57
"762","2010-01-11",42.529999
"763","2010-01-12",42.259998
"764","2010-01-13",42.740002
"765","2010-01-14",43.119999
"766","2010-01-15",42.810001
"767","2010-01-19",43.75
"768","2010-01-20",43.509998
"769","2010-01-21",43.09
"770","2010-01-22",42.18
"771","2010-01-25",41.880001
"772","2010-01-26",41.830002
"773","2010-01-27",41.93
"774","2010-01-28",41.290001
"775","2010-01-29",40.990002
"776","2010-02-01",41.189999
"777","2010-02-02",41.619999
"778","2010-02-03",41.599998
"779","2010-02-04",40.610001
"780","2010-02-05",40.540001
"781","2010-02-08",40.169998
"782","2010-02-09",40.240002
"783","2010-02-10",40.02
"784","2010-02-11",40.27
"785","2010-02-12",40.490002
"786","2010-02-16",40.84
"787","2010-02-17",40.790001
"788","2010-02-18",41.310001
"789","2010-02-19",40.869999
"790","2010-02-22",40.700001
"791","2010-02-23",40.259998
"792","2010-02-24",40.279999
"793","2010-02-25",39.75
"794","2010-02-26",39.970001
"795","2010-03-01",40.09
"796","2010-03-02",40.599998
"797","2010-03-03",40.639999
"798","2010-03-04",40.91
"799","2010-03-05",41.18
"800","2010-03-08",41.459999
"801","2010-03-09",42.060001
"802","2010-03-10",42.060001
"803","2010-03-11",42
"804","2010-03-12",42.119999
"805","2010-03-15",42.5
"806","2010-03-16",42
"807","2010-03-17",42.240002
"808","2010-03-18",42.279999
"809","2010-03-19",42.060001
"810","2010-03-22",42.43
"811","2010-03-23",42.400002
"812","2010-03-24",41.790001
"813","2010-03-25",41.52
"814","2010-03-26",42.400002
"815","2010-03-29",42.299999
"816","2010-03-30",42.209999
"817","2010-03-31",41.950001
"818","2010-04-01",41.84
"819","2010-04-05",41.959999
"820","2010-04-06",41.52
"821","2010-04-07",41.560001
"822","2010-04-08",41.900002
"823","2010-04-09",42.830002
"824","2010-04-12",43.07
"825","2010-04-13",43.099998
"826","2010-04-14",43.040001
"827","2010-04-15",43.240002
"828","2010-04-16",43.150002
"829","2010-04-19",42.830002
"830","2010-04-20",43.669998
"831","2010-04-21",43.98
"832","2010-04-22",43.919998
"833","2010-04-23",44.669998
"834","2010-04-26",44.07
"835","2010-04-27",43.200001
"836","2010-04-28",43.52
"837","2010-04-29",44.189999
"838","2010-04-30",43.639999
"839","2010-05-03",43.75
"840","2010-05-04",43
"841","2010-05-05",42.169998
"842","2010-05-06",41.09
"843","2010-05-07",40.32
"844","2010-05-10",41.049999
"845","2010-05-11",41.150002
"846","2010-05-12",41.459999
"847","2010-05-13",40.82
"848","2010-05-14",38.990002
"849","2010-05-17",39.82
"850","2010-05-18",39.259998
"851","2010-05-19",39.240002
"852","2010-05-20",37.959999
"853","2010-05-21",38.139999
"854","2010-05-24",38.34
"855","2010-05-25",37.93
"856","2010-05-26",37.41
"857","2010-05-27",38.25
"858","2010-05-28",37.52
"859","2010-06-01",36.709999
"860","2010-06-02",36.830002
"861","2010-06-03",37.849998
"862","2010-06-04",36.93
"863","2010-06-07",36.549999
"864","2010-06-08",36.439999
"865","2010-06-09",36.439999
"866","2010-06-10",37.66
"867","2010-06-11",37.639999
"868","2010-06-14",37.799999
"869","2010-06-15",38.540001
"870","2010-06-16",38.689999
"871","2010-06-17",38.490002
"872","2010-06-18",38.93
"873","2010-06-21",38.810001
"874","2010-06-22",38.240002
"875","2010-06-23",38.169998
"876","2010-06-24",37.549999
"877","2010-06-25",40.549999
"878","2010-06-28",39.720001
"879","2010-06-29",38.650002
"880","2010-06-30",38.650002
"881","2010-07-01",38.279999
"882","2010-07-02",37.939999
"883","2010-07-06",38.41
"884","2010-07-07",39.259998
"885","2010-07-08",39.34
"886","2010-07-09",39.419998
"887","2010-07-12",39.73
"888","2010-07-13",40.25
"889","2010-07-14",40.099998
"890","2010-07-15",40.02
"891","2010-07-16",39
"892","2010-07-19",39.169998
"893","2010-07-20",38.900002
"894","2010-07-21",38.610001
"895","2010-07-22",39.759998
"896","2010-07-23",40.380001
"897","2010-07-26",40.48
"898","2010-07-27",40.330002
"899","2010-07-28",39.860001
"900","2010-07-29",39.25
"901","2010-07-30",39.639999
"902","2010-08-02",40.330002
"903","2010-08-03",40
"904","2010-08-04",40.34
"905","2010-08-05",39.970001
"906","2010-08-06",40.27
"907","2010-08-09",40.57
"908","2010-08-10",40.470001
"909","2010-08-11",39.990002
"910","2010-08-12",39.459999
"911","2010-08-13",38.849998
"912","2010-08-16",38.91
"913","2010-08-17",39.66
"914","2010-08-18",39.66
"915","2010-08-19",38.900002
"916","2010-08-20",38.419998
"917","2010-08-23",38
"918","2010-08-24",37.189999
"919","2010-08-25",37.279999
"920","2010-08-26",37.139999
"921","2010-08-27",37.200001
"922","2010-08-30",36.900002
"923","2010-08-31",36.599998
"924","2010-09-01",37.400002
"925","2010-09-02",37.990002
"926","2010-09-03",38.580002
"927","2010-09-07",38.349998
"928","2010-09-08",38.130001
"929","2010-09-09",38.209999
"930","2010-09-10",38.82
"931","2010-09-13",39.09
"932","2010-09-14",39.209999
"933","2010-09-15",39.639999
"934","2010-09-16",39.869999
"935","2010-09-17",40.560001
"936","2010-09-20",41.549999
"937","2010-09-21",41.540001
"938","2010-09-22",42.259998
"939","2010-09-23",42.43
"940","2010-09-24",41.900002
"941","2010-09-27",41.68
"942","2010-09-28",41.919998
"943","2010-09-29",42.299999
"944","2010-09-30",42.490002
"945","2010-10-01",44.380001
"946","2010-10-04",44.389999
"947","2010-10-05",45.150002
"948","2010-10-06",45.200001
"949","2010-10-07",45.84
"950","2010-10-08",45.779999
"951","2010-10-11",45.560001
"952","2010-10-12",45.73
"953","2010-10-13",45.25
"954","2010-10-14",45.43
"955","2010-10-15",45.290001
"956","2010-10-18",45.43
"957","2010-10-19",45.450001
"958","2010-10-20",45.560001
