"","date","PIHPP"
"204","2019-01-11",19.24
"205","2019-01-14",19.940001
"206","2019-01-15",19.940001
"207","2019-01-16",20.58
"208","2019-01-17",20.700001
"209","2019-01-18",21.934
"210","2019-01-22",21.99
"211","2019-01-23",22
"212","2019-01-24",22
"213","2019-01-25",22.25
"214","2019-01-28",22
"215","2019-01-29",22.051001
"216","2019-01-30",22.42
"217","2019-01-31",22.42
"218","2019-02-01",22.440001
"219","2019-02-04",21.658001
"220","2019-02-05",21.610001
"221","2019-02-06",21.610001
"222","2019-02-07",22.030001
"223","2019-02-08",23.194
"224","2019-02-11",23.34
"225","2019-02-12",23.290001
"226","2019-02-13",23
"227","2019-02-14",23
"228","2019-02-15",22.65
"229","2019-02-19",22.65
"230","2019-02-20",23.857
"231","2019-02-21",23.349001
"232","2019-02-22",23.48
"233","2019-02-25",23.48
"234","2019-02-26",24.700001
"235","2019-02-27",24.299999
"236","2019-02-28",24.087
"237","2019-03-01",24.200001
"238","2019-03-04",24.49
"239","2019-03-05",24.294001
"240","2019-03-06",23.48
"241","2019-03-07",22.99
"242","2019-03-08",22.9
"243","2019-03-11",22.9
"244","2019-03-12",22.6
"245","2019-03-13",22.6
"246","2019-03-14",23.25
"247","2019-03-15",23.034
"248","2019-03-18",23.299999
"249","2019-03-19",23.298
"250","2019-03-20",23.506001
"251","2019-03-21",23.354
"252","2019-03-22",23.25
"253","2019-03-25",23.35
"254","2019-03-26",23.25
"255","2019-03-27",23.25
"256","2019-03-28",23.254
"257","2019-03-29",23.985001
"258","2019-04-01",24.5
"259","2019-04-02",24.5
"260","2019-04-03",24.5
"261","2019-04-04",24.49
"262","2019-04-05",24.389999
"263","2019-04-08",25.025999
"264","2019-04-09",24.5
"265","2019-04-10",24.9
"266","2019-04-11",24
"267","2019-04-12",24.549999
"268","2019-04-15",24.950001
"269","2019-04-16",24.790001
"270","2019-04-17",24.790001
"271","2019-04-18",24.763
"272","2019-04-22",24.962999
"273","2019-04-23",24.92
"274","2019-04-24",25.049999
"275","2019-04-25",24.950001
"276","2019-04-26",24.9
"277","2019-04-29",24.910999
"278","2019-04-30",24.75
"279","2019-05-01",24.9
"280","2019-05-02",24.895
"281","2019-05-03",25.5
"282","2019-05-06",25.4
"283","2019-05-07",25.09
"284","2019-05-08",25.42
"285","2019-05-09",25.264
"286","2019-05-10",25.334999
"287","2019-05-13",25.311001
"288","2019-05-14",25.32
"289","2019-05-15",25.32
"290","2019-05-16",25.174
"291","2019-05-17",25.299999
"292","2019-05-20",25.299999
"293","2019-05-21",25
"294","2019-05-22",25.450001
"295","2019-05-23",25.25
"296","2019-05-24",25.25
"297","2019-05-28",25.700001
"298","2019-05-29",25.5
"299","2019-05-30",25.25
"300","2019-05-31",25.25
"301","2019-06-03",25.135
"302","2019-06-04",25
"303","2019-06-05",25.75
"304","2019-06-06",24.85
"305","2019-06-07",25
"306","2019-06-10",24.841
"307","2019-06-11",24.951
"308","2019-06-12",24.969999
"309","2019-06-13",24.76
"310","2019-06-14",24.51
"311","2019-06-17",24.996
"312","2019-06-18",25.1
"313","2019-06-19",25
"314","2019-06-20",24.719999
"315","2019-06-21",24.77
"316","2019-06-24",24.791
"317","2019-06-25",24.75
"318","2019-06-26",24.750999
"319","2019-06-27",24.886999
"320","2019-06-28",24.65
"321","2019-07-01",24.66
"322","2019-07-02",24.889999
"323","2019-07-03",24.795
"324","2019-07-05",24.990999
"325","2019-07-08",25.1
"326","2019-07-09",25.1
"327","2019-07-10",25.1
"328","2019-07-11",25.25
"329","2019-07-12",25.25
"330","2019-07-15",25.125
"331","2019-07-16",25.362
"332","2019-07-17",25
"333","2019-07-18",25.200001
"334","2019-07-19",25.209999
"335","2019-07-22",25.326
"336","2019-07-23",25.5
"337","2019-07-24",25.306
"338","2019-07-25",25.302
"339","2019-07-26",25.5
"340","2019-07-29",25.6
"341","2019-07-30",25.690001
"342","2019-07-31",25.579
"343","2019-08-01",25.9
"344","2019-08-02",25.9
"345","2019-08-05",25.739
"346","2019-08-06",25.612
"347","2019-08-07",25.74
"348","2019-08-08",25.650999
"349","2019-08-09",25.75
"350","2019-08-12",25.75
"351","2019-08-13",26.610001
"352","2019-08-14",26.610001
"353","2019-08-15",26.610001
"354","2019-08-16",26.610001
"355","2019-08-19",26
"356","2019-08-20",25.610001
"357","2019-08-21",25.959999
"358","2019-08-22",25.766001
"359","2019-08-23",25.653
"360","2019-08-26",25.754
"361","2019-08-27",26.049999
"362","2019-08-28",25.698
"363","2019-08-29",25.35
"364","2019-08-30",25.253
"365","2019-09-03",25.200001
"366","2019-09-04",25.107
"367","2019-09-05",25.226
"368","2019-09-06",25.334999
"369","2019-09-09",25.469999
"370","2019-09-10",25.306
"371","2019-09-11",25.364
"372","2019-09-12",25.431
"373","2019-09-13",25.360001
"374","2019-09-16",25.375999
"375","2019-09-17",25.302999
"376","2019-09-18",25.136
"377","2019-09-19",25.200001
"378","2019-09-20",25.200001
"379","2019-09-23",25.176001
"380","2019-09-24",25.240999
"381","2019-09-25",25.264
"382","2019-09-26",25.5
"383","2019-09-27",25.535
"384","2019-09-30",25.715
"385","2019-10-01",25.5
"386","2019-10-02",25.301001
"387","2019-10-03",25.903999
"388","2019-10-04",25.903999
"389","2019-10-07",25.591
"390","2019-10-08",25.851
"391","2019-10-09",25.629
"392","2019-10-10",25.965
"393","2019-10-11",25.733999
"394","2019-10-14",25.681
"395","2019-10-15",25.681
"396","2019-10-16",25.681
"397","2019-10-17",25.681
"398","2019-10-18",25.681
"399","2019-10-21",25.822001
"400","2019-10-22",25.4
"401","2019-10-23",25.4
"402","2019-10-24",25.115
"403","2019-10-25",25.42
"404","2019-10-28",25.440001
"405","2019-10-29",25.35
"406","2019-10-30",25.4
"407","2019-10-31",25.134001
"408","2019-11-01",25.583
"409","2019-11-04",25.209999
"410","2019-11-05",25.4
"411","2019-11-06",25.382
"412","2019-11-07",25.534
"413","2019-11-08",25.572001
"414","2019-11-11",25.334999
"415","2019-11-12",25.334999
"416","2019-11-13",25.334999
"417","2019-11-14",25.566999
"418","2019-11-15",25.698
"419","2019-11-18",25.804001
"420","2019-11-19",25.886999
"421","2019-11-20",25.92
"422","2019-11-21",25.822001
"423","2019-11-22",26
"424","2019-11-25",26.1
"425","2019-11-26",26.000999
"426","2019-11-27",25.799999
"427","2019-11-29",25.761999
"428","2019-12-02",26.17
"429","2019-12-03",25.299999
"430","2019-12-04",25.93
"431","2019-12-05",25.93
"432","2019-12-06",26.5
"433","2019-12-09",26.5
"434","2019-12-10",26.5
"435","2019-12-11",26.5
"436","2019-12-12",26.5
"437","2019-12-13",26.5
"438","2019-12-16",26.67
"439","2019-12-17",26.67
"440","2019-12-18",26.379999
"441","2019-12-19",26.51
"442","2019-12-20",26.51
"443","2019-12-23",26.51
"444","2019-12-24",26.51
"445","2019-12-26",28.094
"446","2019-12-27",26.700001
"447","2019-12-30",26.700001
"448","2019-12-31",27.108999
"449","2020-01-02",26.59
"450","2020-01-03",26.91
"451","2020-01-06",26.5
"452","2020-01-07",26.5
"453","2020-01-08",26.5
"454","2020-01-09",26.450001
"455","2020-01-10",26.75
"456","2020-01-13",26.5
"457","2020-01-14",26.5
"458","2020-01-15",27
"459","2020-01-16",26.705
"460","2020-01-17",26.709999
"461","2020-01-21",26.5
"462","2020-01-22",26.688
"463","2020-01-23",26.688
"464","2020-01-24",26.688
"465","2020-01-27",26.688
"466","2020-01-28",26.688
"467","2020-01-29",26.51
"468","2020-01-30",26.700001
"469","2020-01-31",26.700001
"470","2020-02-03",26.700001
"471","2020-02-04",26.700001
"472","2020-02-05",26.783001
"473","2020-02-06",26.799999
"474","2020-02-07",26.934999
"475","2020-02-10",27.048
"476","2020-02-11",27.048
"477","2020-02-12",27.290001
"478","2020-02-13",27.323999
"479","2020-02-14",26.929001
"480","2020-02-18",27.233
"481","2020-02-19",27.323999
"482","2020-02-20",27.469999
"483","2020-02-21",27.469999
"484","2020-02-24",27.326
"485","2020-02-25",26.73
"486","2020-02-26",26.299999
"487","2020-02-27",26.23
"488","2020-02-28",25.549999
"489","2020-03-02",25.549999
"490","2020-03-03",25.9
"491","2020-03-04",26
"492","2020-03-05",26.202
"493","2020-03-06",26
"494","2020-03-09",26.184999
"495","2020-03-10",26.184999
"496","2020-03-11",26
"497","2020-03-12",26
"498","2020-03-13",25.308001
"499","2020-03-16",24.25
"500","2020-03-17",24.25
"501","2020-03-18",24.152
"502","2020-03-19",23.245001
"503","2020-03-20",23.674999
"504","2020-03-23",22.25
"505","2020-03-24",21.868999
"506","2020-03-25",22.25
"507","2020-03-26",21.5
"508","2020-03-27",24
"509","2020-03-30",23.368
"510","2020-03-31",23.75
"511","2020-04-01",22.700001
"512","2020-04-02",23.25
"513","2020-04-03",23.200001
"514","2020-04-06",23.059999
"515","2020-04-07",22.138
"516","2020-04-08",22.257999
"517","2020-04-09",22.257999
"518","2020-04-13",21.719
"519","2020-04-14",21.99
"520","2020-04-15",21.700001
"521","2020-04-16",20.84
"522","2020-04-17",21.860001
"523","2020-04-20",22.121
"524","2020-04-21",22.121
"525","2020-04-22",22.25
"526","2020-04-23",22.65
"527","2020-04-24",21.25
"528","2020-04-27",22.441
"529","2020-04-28",22.07
"530","2020-04-29",22.26
"531","2020-04-30",22.25
"532","2020-05-01",22.25
"533","2020-05-04",22.25
"534","2020-05-05",23.25
"535","2020-05-06",23.25
"536","2020-05-07",22.969999
"537","2020-05-08",23
"538","2020-05-11",24
"539","2020-05-12",23.855
"540","2020-05-13",23.834999
"541","2020-05-14",23.9
"542","2020-05-15",23.9
"543","2020-05-18",24
"544","2020-05-19",24
"545","2020-05-20",24
"546","2020-05-21",23.952999
"547","2020-05-22",24.02
"548","2020-05-26",23.799999
"549","2020-05-27",23.799999
"550","2020-05-28",24.309999
"551","2020-05-29",24.309999
"552","2020-06-01",23.652
"553","2020-06-02",24.25
"554","2020-06-03",24.295
"555","2020-06-04",24.625
"556","2020-06-05",24.625
"557","2020-06-08",24.993
"558","2020-06-09",25.101
"559","2020-06-10",25
"560","2020-06-11",24
"561","2020-06-12",24
"562","2020-06-15",25.42
"563","2020-06-16",25.389999
"564","2020-06-17",25.4
"565","2020-06-18",25.101999
"566","2020-06-19",25.299999
"567","2020-06-22",25.49
"568","2020-06-23",25.49
"569","2020-06-24",25.299999
"570","2020-06-25",25.299999
"571","2020-06-26",25.299999
"572","2020-06-29",25.299999
"573","2020-06-30",25.299999
"574","2020-07-01",25.299999
"575","2020-07-02",25.247999
"576","2020-07-06",25.02
"577","2020-07-07",24.959999
"578","2020-07-08",25
"579","2020-07-09",25.25
"580","2020-07-10",24.870001
"581","2020-07-13",24.863001
"582","2020-07-14",24.863001
"583","2020-07-15",24.35
"584","2020-07-16",24.375
"585","2020-07-17",24.572001
"586","2020-07-20",24.572001
"587","2020-07-21",24.700001
"588","2020-07-22",24.9
"589","2020-07-23",24.9
"590","2020-07-24",24.9
"591","2020-07-27",24.334
"592","2020-07-28",24.889999
"593","2020-07-29",24.889999
"594","2020-07-30",24.889999
"595","2020-07-31",24.391001
"596","2020-08-03",24
"597","2020-08-04",24.07
"598","2020-08-05",23.68
"599","2020-08-06",23.68
"600","2020-08-07",23.68
"601","2020-08-10",24.198
"602","2020-08-11",24.959999
"603","2020-08-12",24.98
"604","2020-08-13",25
"605","2020-08-14",25.030001
"606","2020-08-17",25
"607","2020-08-18",25.337999
"608","2020-08-19",25.1
"609","2020-08-20",25
"610","2020-08-21",25.440001
"611","2020-08-24",25.41
"612","2020-08-25",25.450001
"613","2020-08-26",24.700001
"614","2020-08-27",24.299
"615","2020-08-28",24.870001
"616","2020-08-31",25
"617","2020-09-01",24.99
"618","2020-09-02",24.99
"619","2020-09-03",24.951
"620","2020-09-04",24.951
"621","2020-09-08",24.23
"622","2020-09-09",24.492001
"623","2020-09-10",24.4
"624","2020-09-11",24.370001
"625","2020-09-14",24.74
"626","2020-09-15",25.080999
"627","2020-09-16",25.09
"628","2020-09-17",24.889999
"629","2020-09-18",25
"630","2020-09-21",24.940001
"631","2020-09-22",24.940001
"632","2020-09-23",24.5
"633","2020-09-24",24.75
"634","2020-09-25",24.75
"635","2020-09-28",24.75
"636","2020-09-29",24.77
"637","2020-09-30",24.690001
"638","2020-10-01",24.690001
"639","2020-10-02",24.690001
"640","2020-10-05",24.5
"641","2020-10-06",24.16
"642","2020-10-07",24.25
"643","2020-10-08",24.25
"644","2020-10-09",24.25
"645","2020-10-12",24.16
"646","2020-10-13",23.799999
"647","2020-10-14",24
"648","2020-10-15",24
"649","2020-10-16",24
"650","2020-10-19",23.99
"651","2020-10-20",23.299999
"652","2020-10-21",23.325001
"653","2020-10-22",23.6
"654","2020-10-23",23.6
"655","2020-10-26",23.27
"656","2020-10-27",23.407
"657","2020-10-28",23.407
"658","2020-10-29",23.59
"659","2020-10-30",23.5
"660","2020-11-02",23.76
"661","2020-11-03",23.459999
"662","2020-11-04",23.5
"663","2020-11-05",23.059999
"664","2020-11-06",23.360001
"665","2020-11-09",23.360001
"666","2020-11-10",23.24
"667","2020-11-11",23.25
"668","2020-11-12",23.540001
"669","2020-11-13",23.540001
"670","2020-11-16",23.709999
"671","2020-11-17",24
"672","2020-11-18",23.989
"673","2020-11-19",23.322001
"674","2020-11-20",24.639999
"675","2020-11-23",24.478001
"676","2020-11-24",24.43
"677","2020-11-25",24.700001
"678","2020-11-27",24.965
