"","date","SHAK"
"143","2015-08-24",45.34
"144","2015-08-25",44.889999
"145","2015-08-26",47.68
"146","2015-08-27",50.450001
"147","2015-08-28",50.610001
"148","2015-08-31",49.939999
"149","2015-09-01",48.27
"150","2015-09-02",48.700001
"151","2015-09-03",48.110001
"152","2015-09-04",47.810001
"153","2015-09-08",49.27
"154","2015-09-09",48.5
"155","2015-09-10",48.560001
"156","2015-09-11",55.139999
"157","2015-09-14",51.98
"158","2015-09-15",52.18
"159","2015-09-16",51.459999
"160","2015-09-17",53.790001
"161","2015-09-18",53.16
"162","2015-09-21",52.599998
"163","2015-09-22",50.900002
"164","2015-09-23",50.380001
"165","2015-09-24",50.939999
"166","2015-09-25",49.400002
"167","2015-09-28",47.939999
"168","2015-09-29",46.900002
"169","2015-09-30",47.400002
"170","2015-10-01",47.169998
"171","2015-10-02",50.110001
"172","2015-10-05",49.400002
"173","2015-10-06",48.950001
"174","2015-10-07",48.48
"175","2015-10-08",46.220001
"176","2015-10-09",44.049999
"177","2015-10-12",42.610001
"178","2015-10-13",43.060001
"179","2015-10-14",41.720001
"180","2015-10-15",42.450001
"181","2015-10-16",43.459999
"182","2015-10-19",44.290001
"183","2015-10-20",44.009998
"184","2015-10-21",42.330002
"185","2015-10-22",42.880001
"186","2015-10-23",45.02
"187","2015-10-26",44.650002
"188","2015-10-27",44.049999
"189","2015-10-28",46.009998
"190","2015-10-29",44.32
"191","2015-10-30",45.57
"192","2015-11-02",47.939999
"193","2015-11-03",48.630001
"194","2015-11-04",48.919998
"195","2015-11-05",51.110001
"196","2015-11-06",49.990002
"197","2015-11-09",48.549999
"198","2015-11-10",46.68
"199","2015-11-11",44.119999
"200","2015-11-12",42.470001
"201","2015-11-13",40.849998
"202","2015-11-16",43.419998
"203","2015-11-17",42.959999
"204","2015-11-18",42.48
"205","2015-11-19",43.169998
"206","2015-11-20",42.529999
"207","2015-11-23",43.220001
"208","2015-11-24",43.400002
"209","2015-11-25",43.48
"210","2015-11-27",44.119999
"211","2015-11-30",45.950001
"212","2015-12-01",45.700001
"213","2015-12-02",45.509998
"214","2015-12-03",44.630001
"215","2015-12-04",44.040001
"216","2015-12-07",43.77
"217","2015-12-08",43.810001
"218","2015-12-09",44.16
"219","2015-12-10",42.939999
"220","2015-12-11",41.189999
"221","2015-12-14",40.16
"222","2015-12-15",41.580002
"223","2015-12-16",40.169998
"224","2015-12-17",38.540001
"225","2015-12-18",39.75
"226","2015-12-21",38.189999
"227","2015-12-22",39.75
"228","2015-12-23",39.84
"229","2015-12-24",40.490002
"230","2015-12-28",39.849998
"231","2015-12-29",40.639999
"232","2015-12-30",39.959999
"233","2015-12-31",39.599998
"234","2016-01-04",38.549999
"235","2016-01-05",39.009998
"236","2016-01-06",38.330002
"237","2016-01-07",36.200001
"238","2016-01-08",34.900002
"239","2016-01-11",34.209999
"240","2016-01-12",32.860001
"241","2016-01-13",31.92
"242","2016-01-14",32.240002
"243","2016-01-15",32.07
"244","2016-01-19",33.5
"245","2016-01-20",33.75
"246","2016-01-21",35.09
"247","2016-01-22",35.52
"248","2016-01-25",34.759998
"249","2016-01-26",35
"250","2016-01-27",33.389999
"251","2016-01-28",33.75
"252","2016-01-29",34.580002
"253","2016-02-01",36.549999
"254","2016-02-02",35.709999
"255","2016-02-03",36.490002
"256","2016-02-04",38.299999
"257","2016-02-05",34.07
"258","2016-02-08",32.790001
"259","2016-02-09",34.400002
"260","2016-02-10",33.75
"261","2016-02-11",33
"262","2016-02-12",34.080002
"263","2016-02-16",35.549999
"264","2016-02-17",37.860001
"265","2016-02-18",37.189999
"266","2016-02-19",38.450001
"267","2016-02-22",40
"268","2016-02-23",41.639999
"269","2016-02-24",40.5
"270","2016-02-25",38.200001
"271","2016-02-26",40.200001
"272","2016-02-29",41.630001
"273","2016-03-01",41.299999
"274","2016-03-02",40.27
"275","2016-03-03",41.23
"276","2016-03-04",41.990002
"277","2016-03-07",42.23
"278","2016-03-08",37.23
"279","2016-03-09",36.209999
"280","2016-03-10",35.02
"281","2016-03-11",34.580002
"282","2016-03-14",35.25
"283","2016-03-15",34.07
"284","2016-03-16",33.490002
"285","2016-03-17",34.290001
"286","2016-03-18",34.84
"287","2016-03-21",33.720001
"288","2016-03-22",33.77
"289","2016-03-23",32.810001
"290","2016-03-24",32.889999
"291","2016-03-28",32.869999
"292","2016-03-29",34.889999
"293","2016-03-30",35.77
"294","2016-03-31",37.32
"295","2016-04-01",36.849998
"296","2016-04-04",36.09
"297","2016-04-05",36.73
"298","2016-04-06",37.66
"299","2016-04-07",36.689999
"300","2016-04-08",37.029999
"301","2016-04-11",36.610001
"302","2016-04-12",37.290001
"303","2016-04-13",37.400002
"304","2016-04-14",37.470001
"305","2016-04-15",37.73
"306","2016-04-18",36.689999
"307","2016-04-19",36.48
"308","2016-04-20",37.150002
"309","2016-04-21",37.5
"310","2016-04-22",37.779999
"311","2016-04-25",37.509998
"312","2016-04-26",38.43
"313","2016-04-27",37.52
"314","2016-04-28",37.529999
"315","2016-04-29",36.52
"316","2016-05-02",35.139999
"317","2016-05-03",34.709999
"318","2016-05-04",34.400002
"319","2016-05-05",34.290001
"320","2016-05-06",34.330002
"321","2016-05-09",34.939999
"322","2016-05-10",35.919998
"323","2016-05-11",34.299999
"324","2016-05-12",34.259998
"325","2016-05-13",37.599998
"326","2016-05-16",35.75
"327","2016-05-17",36.25
"328","2016-05-18",34.93
"329","2016-05-19",34.619999
"330","2016-05-20",34.990002
"331","2016-05-23",34.790001
"332","2016-05-24",35.23
"333","2016-05-25",36.330002
"334","2016-05-26",36.599998
"335","2016-05-27",37.970001
"336","2016-05-31",38.299999
"337","2016-06-01",37.84
"338","2016-06-02",38.369999
"339","2016-06-03",36.560001
"340","2016-06-06",37.119999
"341","2016-06-07",37.400002
"342","2016-06-08",37.380001
"343","2016-06-09",37.779999
"344","2016-06-10",34.950001
"345","2016-06-13",33.459999
"346","2016-06-14",34.610001
"347","2016-06-15",34.880001
"348","2016-06-16",36.709999
"349","2016-06-17",36.48
"350","2016-06-20",36.889999
"351","2016-06-21",36.650002
"352","2016-06-22",36.91
"353","2016-06-23",37.16
"354","2016-06-24",35.549999
"355","2016-06-27",33.84
"356","2016-06-28",35.290001
"357","2016-06-29",36.82
"358","2016-06-30",36.43
"359","2016-07-01",37.209999
"360","2016-07-05",35.720001
"361","2016-07-06",36.540001
"362","2016-07-07",36.02
"363","2016-07-08",36.790001
"364","2016-07-11",37.490002
"365","2016-07-12",37.790001
"366","2016-07-13",38.560001
"367","2016-07-14",38.810001
"368","2016-07-15",38.099998
"369","2016-07-18",38.540001
"370","2016-07-19",38.57
"371","2016-07-20",39.77
"372","2016-07-21",39.59
"373","2016-07-22",40.689999
"374","2016-07-25",40.939999
"375","2016-07-26",40.029999
"376","2016-07-27",40.349998
"377","2016-07-28",40.220001
"378","2016-07-29",40.009998
"379","2016-08-01",39.610001
"380","2016-08-02",37.990002
"381","2016-08-03",39.73
"382","2016-08-04",38.799999
"383","2016-08-05",40.299999
"384","2016-08-08",41.380001
"385","2016-08-09",41.580002
"386","2016-08-10",40.869999
"387","2016-08-11",38.34
"388","2016-08-12",37.959999
"389","2016-08-15",37.610001
"390","2016-08-16",36.790001
"391","2016-08-17",35.98
"392","2016-08-18",35.799999
"393","2016-08-19",35.830002
"394","2016-08-22",35.68
"395","2016-08-23",35.93
"396","2016-08-24",35.639999
"397","2016-08-25",35.75
"398","2016-08-26",35.189999
"399","2016-08-29",35.400002
"400","2016-08-30",35.41
"401","2016-08-31",35.299999
"402","2016-09-01",35.57
"403","2016-09-02",35.029999
"404","2016-09-06",36.209999
"405","2016-09-07",36.740002
"406","2016-09-08",35.799999
"407","2016-09-09",34.349998
"408","2016-09-12",34.700001
"409","2016-09-13",34.279999
"410","2016-09-14",34.52
"411","2016-09-15",34.599998
"412","2016-09-16",34.950001
"413","2016-09-19",34.790001
"414","2016-09-20",34.099998
"415","2016-09-21",34.349998
"416","2016-09-22",35.099998
"417","2016-09-23",35.259998
"418","2016-09-26",35.360001
"419","2016-09-27",35.59
"420","2016-09-28",35.290001
"421","2016-09-29",34.970001
"422","2016-09-30",34.669998
"423","2016-10-03",34.450001
"424","2016-10-04",33.599998
"425","2016-10-05",34.360001
"426","2016-10-06",33.240002
"427","2016-10-07",32.990002
"428","2016-10-10",33.150002
"429","2016-10-11",32.139999
"430","2016-10-12",31.91
"431","2016-10-13",32.209999
"432","2016-10-14",32.299999
"433","2016-10-17",31.85
"434","2016-10-18",31.950001
"435","2016-10-19",32.830002
"436","2016-10-20",32.400002
"437","2016-10-21",32.540001
"438","2016-10-24",32.880001
"439","2016-10-25",32.470001
"440","2016-10-26",31.4
"441","2016-10-27",31.540001
"442","2016-10-28",31.940001
"443","2016-10-31",31.889999
"444","2016-11-01",31.6
"445","2016-11-02",32.450001
"446","2016-11-03",31.93
"447","2016-11-04",31.75
"448","2016-11-07",32.299999
"449","2016-11-08",32.560001
"450","2016-11-09",33.259998
"451","2016-11-10",36.810001
"452","2016-11-11",37.709999
"453","2016-11-14",38.200001
"454","2016-11-15",38.029999
"455","2016-11-16",36.279999
"456","2016-11-17",36.41
"457","2016-11-18",36.889999
"458","2016-11-21",37.279999
"459","2016-11-22",37.439999
"460","2016-11-23",37.48
"461","2016-11-25",37.939999
"462","2016-11-28",37.029999
"463","2016-11-29",36.779999
"464","2016-11-30",36.880001
"465","2016-12-01",36.169998
"466","2016-12-02",35.799999
"467","2016-12-05",35.700001
"468","2016-12-06",35.610001
"469","2016-12-07",36.09
"470","2016-12-08",37.259998
"471","2016-12-09",38.080002
"472","2016-12-12",37.639999
"473","2016-12-13",38.400002
"474","2016-12-14",38.209999
"475","2016-12-15",38.02
"476","2016-12-16",38.349998
"477","2016-12-19",38.16
"478","2016-12-20",37.98
"479","2016-12-21",37.27
"480","2016-12-22",36.880001
"481","2016-12-23",37.060001
"482","2016-12-27",37.52
"483","2016-12-28",36.830002
"484","2016-12-29",36.049999
"485","2016-12-30",35.790001
"486","2017-01-03",36.130001
"487","2017-01-04",38.900002
"488","2017-01-05",39.450001
"489","2017-01-06",36.59
"490","2017-01-09",35.34
"491","2017-01-10",35.060001
"492","2017-01-11",35.509998
"493","2017-01-12",35.59
"494","2017-01-13",35.43
"495","2017-01-17",35.150002
"496","2017-01-18",34.759998
"497","2017-01-19",34.619999
"498","2017-01-20",34.759998
"499","2017-01-23",34.490002
"500","2017-01-24",34.740002
"501","2017-01-25",35.09
"502","2017-01-26",34.84
"503","2017-01-27",35.049999
"504","2017-01-30",35
"505","2017-01-31",35.310001
"506","2017-02-01",34.75
"507","2017-02-02",34.779999
"508","2017-02-03",35.400002
"509","2017-02-06",34.849998
"510","2017-02-07",34.869999
"511","2017-02-08",35.389999
"512","2017-02-09",36.029999
"513","2017-02-10",36.57
"514","2017-02-13",36.150002
"515","2017-02-14",35.900002
"516","2017-02-15",36.34
"517","2017-02-16",36.869999
"518","2017-02-17",37.209999
"519","2017-02-21",37.48
"520","2017-02-22",37.009998
"521","2017-02-23",36.610001
"522","2017-02-24",35.919998
"523","2017-02-27",36.75
"524","2017-02-28",35.830002
"525","2017-03-01",36.119999
"526","2017-03-02",35.169998
"527","2017-03-03",32.970001
"528","2017-03-06",32.189999
"529","2017-03-07",32.57
"530","2017-03-08",31.700001
"531","2017-03-09",31.370001
"532","2017-03-10",31.42
"533","2017-03-13",31.15
"534","2017-03-14",30.719999
"535","2017-03-15",30.85
"536","2017-03-16",31.07
"537","2017-03-17",32.450001
"538","2017-03-20",32.25
"539","2017-03-21",32.099998
"540","2017-03-22",32.02
"541","2017-03-23",32.240002
"542","2017-03-24",32.34
"543","2017-03-27",32.299999
"544","2017-03-28",33.029999
"545","2017-03-29",33.419998
"546","2017-03-30",33.439999
"547","2017-03-31",33.400002
"548","2017-04-03",33.439999
"549","2017-04-04",33.130001
"550","2017-04-05",32.450001
"551","2017-04-06",32.98
"552","2017-04-07",32.549999
"553","2017-04-10",32.950001
"554","2017-04-11",33.5
"555","2017-04-12",32.77
"556","2017-04-13",32.919998
"557","2017-04-17",32.619999
"558","2017-04-18",32.810001
"559","2017-04-19",32.93
"560","2017-04-20",34
"561","2017-04-21",33.490002
"562","2017-04-24",33.939999
"563","2017-04-25",34.470001
"564","2017-04-26",34.439999
"565","2017-04-27",34.349998
"566","2017-04-28",33.939999
"567","2017-05-01",34.130001
"568","2017-05-02",34.119999
"569","2017-05-03",34.029999
"570","2017-05-04",33.119999
"571","2017-05-05",36.169998
"572","2017-05-08",36.240002
"573","2017-05-09",36.73
"574","2017-05-10",36.380001
"575","2017-05-11",36.650002
"576","2017-05-12",36.099998
"577","2017-05-15",35.450001
"578","2017-05-16",36.130001
"579","2017-05-17",36.650002
"580","2017-05-18",38.040001
"581","2017-05-19",37.799999
"582","2017-05-22",37.900002
"583","2017-05-23",37.029999
"584","2017-05-24",37.889999
"585","2017-05-25",37.860001
"586","2017-05-26",37.560001
"587","2017-05-30",36.900002
"588","2017-05-31",37.02
"589","2017-06-01",37.599998
"590","2017-06-02",37.77
"591","2017-06-05",37.439999
"592","2017-06-06",37.73
"593","2017-06-07",37.939999
"594","2017-06-08",39.18
"595","2017-06-09",39.25
"596","2017-06-12",38.91
"597","2017-06-13",38.400002
"598","2017-06-14",37.560001
"599","2017-06-15",37.720001
"600","2017-06-16",37.900002
"601","2017-06-19",38.310001
"602","2017-06-20",37.599998
"603","2017-06-21",36.900002
"604","2017-06-22",36.900002
"605","2017-06-23",37
"606","2017-06-26",35.540001
"607","2017-06-27",35.5
"608","2017-06-28",35.639999
"609","2017-06-29",34.959999
"610","2017-06-30",34.880001
"611","2017-07-03",35.07
"612","2017-07-05",34.860001
"613","2017-07-06",34.529999
"614","2017-07-07",34.860001
"615","2017-07-10",34.32
"616","2017-07-11",34.720001
"617","2017-07-12",35.490002
"618","2017-07-13",35.25
"619","2017-07-14",35.080002
"620","2017-07-17",34.490002
"621","2017-07-18",34.41
"622","2017-07-19",34.419998
"623","2017-07-20",35.02
"624","2017-07-21",34.939999
"625","2017-07-24",34.619999
"626","2017-07-25",34.959999
"627","2017-07-26",35.009998
"628","2017-07-27",34.740002
"629","2017-07-28",33.84
"630","2017-07-31",33.009998
"631","2017-08-01",33.279999
"632","2017-08-02",33.459999
"633","2017-08-03",33.16
"634","2017-08-04",31.35
"635","2017-08-07",32.189999
"636","2017-08-08",32.599998
"637","2017-08-09",32.439999
"638","2017-08-10",31.969999
"639","2017-08-11",32.330002
"640","2017-08-14",32.48
"641","2017-08-15",31.26
"642","2017-08-16",31.700001
"643","2017-08-17",31.26
"644","2017-08-18",31.27
"645","2017-08-21",30.91
"646","2017-08-22",31.549999
"647","2017-08-23",31.16
"648","2017-08-24",31.25
"649","2017-08-25",30.940001
"650","2017-08-28",30.65
"651","2017-08-29",30.780001
"652","2017-08-30",30.6
"653","2017-08-31",30.92
"654","2017-09-01",30.959999
"655","2017-09-05",30.969999
"656","2017-09-06",31.110001
"657","2017-09-07",30.66
"658","2017-09-08",30.889999
"659","2017-09-11",30.780001
"660","2017-09-12",31.309999
"661","2017-09-13",31.559999
"662","2017-09-14",31.25
"663","2017-09-15",32.060001
"664","2017-09-18",31.940001
"665","2017-09-19",31.9
"666","2017-09-20",32.52
"667","2017-09-21",32.880001
"668","2017-09-22",33.27
"669","2017-09-25",33.610001
"670","2017-09-26",31.91
"671","2017-09-27",32.580002
"672","2017-09-28",32.950001
"673","2017-09-29",33.23
"674","2017-10-02",33.389999
"675","2017-10-03",33.139999
"676","2017-10-04",32.82
"677","2017-10-05",33.25
"678","2017-10-06",33.77
"679","2017-10-09",33.5
"680","2017-10-10",33.470001
"681","2017-10-11",33.369999
"682","2017-10-12",33.290001
"683","2017-10-13",33.540001
"684","2017-10-16",33.720001
"685","2017-10-17",33.959999
"686","2017-10-18",34.200001
"687","2017-10-19",34.68
"688","2017-10-20",34.709999
"689","2017-10-23",35.139999
"690","2017-10-24",35.700001
"691","2017-10-25",35.52
"692","2017-10-26",35.849998
"693","2017-10-27",36.060001
"694","2017-10-30",36.779999
"695","2017-10-31",37.959999
"696","2017-11-01",37.150002
"697","2017-11-02",35.900002
"698","2017-11-03",36.98
"699","2017-11-06",36.459999
"700","2017-11-07",36.43
"701","2017-11-08",36.869999
"702","2017-11-09",37.349998
"703","2017-11-10",38.349998
"704","2017-11-13",37.779999
"705","2017-11-14",38
"706","2017-11-15",37.709999
"707","2017-11-16",37.68
"708","2017-11-17",37.330002
"709","2017-11-20",37.209999
"710","2017-11-21",37.799999
"711","2017-11-22",37.279999
"712","2017-11-24",37.259998
"713","2017-11-27",37.709999
"714","2017-11-28",39.080002
"715","2017-11-29",40.419998
"716","2017-11-30",41.099998
"717","2017-12-01",40.790001
"718","2017-12-04",41.369999
"719","2017-12-05",42.310001
"720","2017-12-06",41.779999
"721","2017-12-07",45.07
"722","2017-12-08",46.299999
"723","2017-12-11",46.5
"724","2017-12-12",45.740002
"725","2017-12-13",45.709999
"726","2017-12-14",44.900002
"727","2017-12-15",45.610001
"728","2017-12-18",45.52
"729","2017-12-19",46.029999
"730","2017-12-20",46.119999
"731","2017-12-21",46.200001
"732","2017-12-22",44.790001
"733","2017-12-26",44.75
"734","2017-12-27",44.34
"735","2017-12-28",44.5
"736","2017-12-29",43.200001
"737","2018-01-02",43.68
"738","2018-01-03",47.080002
"739","2018-01-04",45.389999
"740","2018-01-05",44.169998
"741","2018-01-08",43.52
"742","2018-01-09",43.419998
"743","2018-01-10",44.240002
"744","2018-01-11",43.48
"745","2018-01-12",43.150002
"746","2018-01-16",42.560001
"747","2018-01-17",43.540001
"748","2018-01-18",43.59
"749","2018-01-19",43.5
"750","2018-01-22",43
"751","2018-01-23",44.560001
"752","2018-01-24",44.889999
"753","2018-01-25",44.700001
"754","2018-01-26",43.830002
"755","2018-01-29",43.639999
"756","2018-01-30",43.389999
"757","2018-01-31",43.709999
"758","2018-02-01",42.939999
"759","2018-02-02",41.91
"760","2018-02-05",40.009998
"761","2018-02-06",40.380001
"762","2018-02-07",39.869999
"763","2018-02-08",40.09
"764","2018-02-09",39.580002
"765","2018-02-12",39.220001
"766","2018-02-13",38.209999
"767","2018-02-14",39.639999
"768","2018-02-15",41.209999
"769","2018-02-16",38.029999
"770","2018-02-20",37.290001
"771","2018-02-21",38.48
"772","2018-02-22",37.630001
"773","2018-02-23",37.889999
"774","2018-02-26",39
"775","2018-02-27",39
"776","2018-02-28",38.990002
"777","2018-03-01",38.43
"778","2018-03-02",39.549999
"779","2018-03-05",40.98
"780","2018-03-06",41.369999
"781","2018-03-07",41.189999
"782","2018-03-08",41.599998
"783","2018-03-09",42.330002
"784","2018-03-12",42.48
"785","2018-03-13",42.169998
"786","2018-03-14",41.630001
"787","2018-03-15",41.119999
"788","2018-03-16",41.02
"789","2018-03-19",41.080002
"790","2018-03-20",41.060001
"791","2018-03-21",41.48
"792","2018-03-22",39.91
"793","2018-03-23",40.189999
"794","2018-03-26",41.560001
"795","2018-03-27",41.060001
"796","2018-03-28",40.82
"797","2018-03-29",41.630001
"798","2018-04-02",40.740002
"799","2018-04-03",42.080002
"800","2018-04-04",41.709999
"801","2018-04-05",42.91
"802","2018-04-06",43.150002
"803","2018-04-09",43.5
"804","2018-04-10",43.91
"805","2018-04-11",43.360001
"806","2018-04-12",43.330002
"807","2018-04-13",43.439999
"808","2018-04-16",43.5
"809","2018-04-17",43.720001
"810","2018-04-18",43.860001
"811","2018-04-19",43.150002
"812","2018-04-20",43.43
"813","2018-04-23",42.790001
"814","2018-04-24",42.98
"815","2018-04-25",43.25
"816","2018-04-26",45.400002
"817","2018-04-27",47.259998
"818","2018-04-30",47.610001
"819","2018-05-01",47.349998
"820","2018-05-02",47.290001
"821","2018-05-03",47.41
"822","2018-05-04",55.950001
"823","2018-05-07",57.099998
"824","2018-05-08",59.360001
"825","2018-05-09",58.299999
"826","2018-05-10",58.369999
"827","2018-05-11",58.68
"828","2018-05-14",57.98
"829","2018-05-15",57.830002
"830","2018-05-16",58.610001
"831","2018-05-17",59.66
"832","2018-05-18",58.459999
"833","2018-05-21",58.990002
"834","2018-05-22",57.959999
"835","2018-05-23",57.889999
"836","2018-05-24",58.41
"837","2018-05-25",58.349998
"838","2018-05-29",58.330002
"839","2018-05-30",61.630001
"840","2018-05-31",59.619999
"841","2018-06-01",60.16
"842","2018-06-04",61.73
"843","2018-06-05",62.77
"844","2018-06-06",64.379997
"845","2018-06-07",64.010002
"846","2018-06-08",65.18
"847","2018-06-11",62.639999
"848","2018-06-12",64.099998
"849","2018-06-13",63.650002
"850","2018-06-14",65.120003
"851","2018-06-15",65.330002
"852","2018-06-18",67.779999
"853","2018-06-19",68.980003
"854","2018-06-20",69.220001
"855","2018-06-21",69
"856","2018-06-22",68.849998
"857","2018-06-25",66.970001
"858","2018-06-26",67.440002
"859","2018-06-27",68.389999
"860","2018-06-28",67.07
"861","2018-06-29",66.18
"862","2018-07-02",64.900002
"863","2018-07-03",65.540001
"864","2018-07-05",65.260002
"865","2018-07-06",64.260002
"866","2018-07-09",64.080002
"867","2018-07-10",63.700001
"868","2018-07-11",63.849998
"869","2018-07-12",63.470001
"870","2018-07-13",64.339996
"871","2018-07-16",65.849998
"872","2018-07-17",66.860001
"873","2018-07-18",68.529999
"874","2018-07-19",68.610001
"875","2018-07-20",67.970001
"876","2018-07-23",68.190002
"877","2018-07-24",65.230003
"878","2018-07-25",65.32
"879","2018-07-26",64.389999
"880","2018-07-27",64.419998
"881","2018-07-30",61.950001
"882","2018-07-31",62.330002
"883","2018-08-01",62.209999
"884","2018-08-02",63.939999
"885","2018-08-03",56.34
"886","2018-08-06",57.540001
"887","2018-08-07",56.490002
"888","2018-08-08",55.799999
"889","2018-08-09",56.470001
"890","2018-08-10",56.580002
"891","2018-08-13",56.810001
"892","2018-08-14",58.790001
"893","2018-08-15",58.439999
"894","2018-08-16",57.23
"895","2018-08-17",58.27
"896","2018-08-20",57.18
"897","2018-08-21",57.540001
"898","2018-08-22",57.630001
"899","2018-08-23",58.099998
"900","2018-08-24",58.549999
"901","2018-08-27",57.529999
"902","2018-08-28",58.349998
"903","2018-08-29",58.490002
"904","2018-08-30",58.869999
"905","2018-08-31",60.450001
"906","2018-09-04",58.759998
"907","2018-09-05",58.810001
"908","2018-09-06",57.93
"909","2018-09-07",57.900002
"910","2018-09-10",58.549999
"911","2018-09-11",58.849998
"912","2018-09-12",57.490002
"913","2018-09-13",57.150002
"914","2018-09-14",57.200001
"915","2018-09-17",56.509998
"916","2018-09-18",57.939999
"917","2018-09-19",58.09
"918","2018-09-20",58.470001
"919","2018-09-21",58.189999
"920","2018-09-24",58.59
"921","2018-09-25",61.119999
"922","2018-09-26",61.200001
"923","2018-09-27",62.950001
"924","2018-09-28",63.009998
"925","2018-10-01",61.59
"926","2018-10-02",60.599998
"927","2018-10-03",61.830002
"928","2018-10-04",60.919998
"929","2018-10-05",61.18
"930","2018-10-08",61.029999
"931","2018-10-09",61.75
"932","2018-10-10",57.200001
"933","2018-10-11",55.98
"934","2018-10-12",57.110001
"935","2018-10-15",58.029999
"936","2018-10-16",60.400002
"937","2018-10-17",60.619999
"938","2018-10-18",58.380001
"939","2018-10-19",54.619999
"940","2018-10-22",54.470001
"941","2018-10-23",53.200001
"942","2018-10-24",50.669998
"943","2018-10-25",52.490002
"944","2018-10-26",52.25
"945","2018-10-29",50.07
"946","2018-10-30",52.82
"947","2018-10-31",52.889999
"948","2018-11-01",54.799999
"949","2018-11-02",47.189999
"950","2018-11-05",47.450001
"951","2018-11-06",50.07
