"","date","MCB"
"125","2018-05-09",48.73
"126","2018-05-10",48.740002
"127","2018-05-11",48.599998
"128","2018-05-14",48.490002
"129","2018-05-15",48.689999
"130","2018-05-16",48.66
"131","2018-05-17",49.279999
"132","2018-05-18",48.73
"133","2018-05-21",49.84
"134","2018-05-22",50.66
"135","2018-05-23",50.299999
"136","2018-05-24",50.330002
"137","2018-05-25",48.990002
"138","2018-05-29",50.209999
"139","2018-05-30",50.200001
"140","2018-05-31",51.060001
"141","2018-06-01",52.700001
"142","2018-06-04",52.580002
"143","2018-06-05",52.950001
"144","2018-06-06",53.060001
"145","2018-06-07",52.380001
"146","2018-06-08",53.389999
"147","2018-06-11",53.349998
"148","2018-06-12",52.939999
"149","2018-06-13",51.860001
"150","2018-06-14",52.610001
"151","2018-06-15",53.610001
"152","2018-06-18",54.169998
"153","2018-06-19",54.330002
"154","2018-06-20",54.619999
"155","2018-06-21",53.990002
"156","2018-06-22",53.349998
"157","2018-06-25",53.220001
"158","2018-06-26",52.860001
"159","2018-06-27",51.630001
"160","2018-06-28",52.299999
"161","2018-06-29",52.48
"162","2018-07-02",53.470001
"163","2018-07-03",52.830002
"164","2018-07-05",53.990002
"165","2018-07-06",52.810001
"166","2018-07-09",53.5
"167","2018-07-10",52.919998
"168","2018-07-11",52.360001
"169","2018-07-12",52.389999
"170","2018-07-13",51.41
"171","2018-07-16",51.759998
"172","2018-07-17",51.91
"173","2018-07-18",51.43
"174","2018-07-19",51.77
"175","2018-07-20",52.549999
"176","2018-07-23",51.470001
"177","2018-07-24",50.889999
"178","2018-07-25",49.5
"179","2018-07-26",50.639999
"180","2018-07-27",50.419998
"181","2018-07-30",49.040001
"182","2018-07-31",49.139999
"183","2018-08-01",50.009998
"184","2018-08-02",49.950001
"185","2018-08-03",48.5
"186","2018-08-06",47.349998
"187","2018-08-07",46.049999
"188","2018-08-08",45.860001
"189","2018-08-09",45.779999
"190","2018-08-10",46.419998
"191","2018-08-13",45.93
"192","2018-08-14",46.669998
"193","2018-08-15",45.23
"194","2018-08-16",46.110001
"195","2018-08-17",46.439999
"196","2018-08-20",43.25
"197","2018-08-21",43.650002
"198","2018-08-22",43.110001
"199","2018-08-23",43.130001
"200","2018-08-24",42.349998
"201","2018-08-27",40.75
"202","2018-08-28",41.169998
"203","2018-08-29",41.150002
"204","2018-08-30",41.150002
"205","2018-08-31",41.240002
"206","2018-09-04",42.07
"207","2018-09-05",42.5
"208","2018-09-06",42.68
"209","2018-09-07",42.619999
"210","2018-09-10",43.060001
"211","2018-09-11",43.700001
"212","2018-09-12",43.669998
"213","2018-09-13",43.330002
"214","2018-09-14",43.599998
"215","2018-09-17",43.950001
"216","2018-09-18",44.48
"217","2018-09-19",45
"218","2018-09-20",45.779999
"219","2018-09-21",43.139999
"220","2018-09-24",41.700001
"221","2018-09-25",41.68
"222","2018-09-26",41.310001
"223","2018-09-27",40.75
"224","2018-09-28",41.119999
"225","2018-10-01",40.200001
"226","2018-10-02",40.16
"227","2018-10-03",41.43
"228","2018-10-04",41.639999
"229","2018-10-05",40.18
"230","2018-10-08",41.220001
"231","2018-10-09",41.709999
"232","2018-10-10",41.75
"233","2018-10-11",41.66
"234","2018-10-12",39.450001
"235","2018-10-15",40.599998
"236","2018-10-16",41.27
"237","2018-10-17",41.41
"238","2018-10-18",39.02
"239","2018-10-19",38.220001
"240","2018-10-22",38.43
"241","2018-10-23",37.740002
"242","2018-10-24",35.650002
"243","2018-10-25",36.360001
"244","2018-10-26",36.700001
"245","2018-10-29",37.080002
"246","2018-10-30",36.82
"247","2018-10-31",36.860001
"248","2018-11-01",37.209999
"249","2018-11-02",38.049999
"250","2018-11-05",38.150002
"251","2018-11-06",39.279999
"252","2018-11-07",38.860001
"253","2018-11-08",39.5
"254","2018-11-09",38.759998
"255","2018-11-12",37.330002
"256","2018-11-13",38.75
"257","2018-11-14",37.150002
"258","2018-11-15",37.470001
"259","2018-11-16",37.330002
"260","2018-11-19",38.720001
"261","2018-11-20",37.16
"262","2018-11-21",38.049999
"263","2018-11-23",38.040001
"264","2018-11-26",38.5
"265","2018-11-27",37.34
"266","2018-11-28",38.060001
"267","2018-11-29",36.490002
"268","2018-11-30",35.98
"269","2018-12-03",36
"270","2018-12-04",35.950001
"271","2018-12-06",34.509998
"272","2018-12-07",33.990002
"273","2018-12-10",33.75
"274","2018-12-11",33.93
"275","2018-12-12",34.189999
"276","2018-12-13",33.919998
"277","2018-12-14",33.419998
"278","2018-12-17",32.77
"279","2018-12-18",32.880001
"280","2018-12-19",31.129999
"281","2018-12-20",30.77
"282","2018-12-21",31.139999
"283","2018-12-24",30.08
"284","2018-12-26",30.75
"285","2018-12-27",29.98
"286","2018-12-28",30.700001
"287","2018-12-31",30.85
"288","2019-01-02",30.309999
"289","2019-01-03",30.75
"290","2019-01-04",31.1
"291","2019-01-07",32.060001
"292","2019-01-08",32.93
"293","2019-01-09",32.650002
"294","2019-01-10",32.639999
"295","2019-01-11",32.73
"296","2019-01-14",32.650002
"297","2019-01-15",33.360001
"298","2019-01-16",33.700001
"299","2019-01-17",34.400002
"300","2019-01-18",35.470001
"301","2019-01-22",36.09
"302","2019-01-23",35.869999
"303","2019-01-24",35.900002
"304","2019-01-25",36.5
"305","2019-01-28",35.599998
"306","2019-01-29",35.150002
"307","2019-01-30",35.509998
"308","2019-01-31",35
"309","2019-02-01",35.380001
"310","2019-02-04",36.07
"311","2019-02-05",35.619999
"312","2019-02-06",36.099998
"313","2019-02-07",36.610001
"314","2019-02-08",36.73
"315","2019-02-11",36.720001
"316","2019-02-12",36.450001
"317","2019-02-13",37.09
"318","2019-02-14",36.43
"319","2019-02-15",37.299999
"320","2019-02-19",37.889999
"321","2019-02-20",38.110001
"322","2019-02-21",38.049999
"323","2019-02-22",38.720001
"324","2019-02-25",38.290001
"325","2019-02-26",38.450001
"326","2019-02-27",38.700001
"327","2019-02-28",38.529999
"328","2019-03-01",38.779999
"329","2019-03-04",38.349998
"330","2019-03-05",38.27
"331","2019-03-06",37.779999
"332","2019-03-07",36.939999
"333","2019-03-08",36.689999
"334","2019-03-11",37.43
"335","2019-03-12",37.459999
"336","2019-03-13",37.34
"337","2019-03-14",37.240002
"338","2019-03-15",38.169998
"339","2019-03-18",37.349998
"340","2019-03-19",36.32
"341","2019-03-20",35.900002
"342","2019-03-21",35.07
"343","2019-03-22",33.630001
"344","2019-03-25",33.889999
"345","2019-03-26",34.029999
"346","2019-03-27",34.099998
"347","2019-03-28",34.5
"348","2019-03-29",34.790001
"349","2019-04-01",35.799999
"350","2019-04-02",35.41
"351","2019-04-03",35.919998
"352","2019-04-04",36.52
"353","2019-04-05",36.349998
"354","2019-04-08",36.299999
"355","2019-04-09",36.389999
"356","2019-04-10",37.110001
"357","2019-04-11",36.919998
"358","2019-04-12",36.990002
"359","2019-04-15",36.779999
"360","2019-04-16",36.98
"361","2019-04-17",36.75
"362","2019-04-18",37.009998
"363","2019-04-22",35.950001
"364","2019-04-23",36.759998
"365","2019-04-24",36.610001
"366","2019-04-25",38.759998
"367","2019-04-26",38.459999
"368","2019-04-29",39.470001
"369","2019-04-30",39.91
"370","2019-05-01",41.23
"371","2019-05-02",40.810001
"372","2019-05-03",41.900002
"373","2019-05-06",41.73
"374","2019-05-07",41.610001
"375","2019-05-08",41.959999
"376","2019-05-09",41.66
"377","2019-05-10",42.330002
"378","2019-05-13",41.509998
"379","2019-05-14",42.099998
"380","2019-05-15",41.459999
"381","2019-05-16",41.25
"382","2019-05-17",41
"383","2019-05-20",40.950001
"384","2019-05-21",41.09
"385","2019-05-22",40
"386","2019-05-23",38.950001
"387","2019-05-24",39.669998
"388","2019-05-28",39.959999
"389","2019-05-29",39.939999
"390","2019-05-30",40.610001
"391","2019-05-31",39.73
"392","2019-06-03",39.889999
"393","2019-06-04",39.799999
"394","2019-06-05",38.939999
"395","2019-06-06",38.689999
"396","2019-06-07",38.799999
"397","2019-06-10",39.669998
"398","2019-06-11",40.630001
"399","2019-06-12",40.93
"400","2019-06-13",40.779999
"401","2019-06-14",40.869999
"402","2019-06-17",41.389999
"403","2019-06-18",41.75
"404","2019-06-19",41.369999
"405","2019-06-20",41.91
"406","2019-06-21",43.34
"407","2019-06-24",43.25
"408","2019-06-25",44
"409","2019-06-26",43.52
"410","2019-06-27",44.380001
"411","2019-06-28",44
"412","2019-07-01",44.439999
"413","2019-07-02",44.130001
"414","2019-07-03",43.459999
"415","2019-07-05",44.099998
"416","2019-07-08",43.720001
"417","2019-07-09",44.43
"418","2019-07-10",43.990002
"419","2019-07-11",44.119999
"420","2019-07-12",43.959999
"421","2019-07-15",43.189999
"422","2019-07-16",43.509998
"423","2019-07-17",43.369999
"424","2019-07-18",43.09
"425","2019-07-19",42.630001
"426","2019-07-22",42.740002
"427","2019-07-23",43.040001
"428","2019-07-24",44.299999
"429","2019-07-25",42.66
"430","2019-07-26",44
"431","2019-07-29",43.52
"432","2019-07-30",43.330002
"433","2019-07-31",41.970001
"434","2019-08-01",39.919998
"435","2019-08-02",39.919998
"436","2019-08-05",38.799999
"437","2019-08-06",39.299999
"438","2019-08-07",38.75
"439","2019-08-08",39.77
"440","2019-08-09",39.59
"441","2019-08-12",39.209999
"442","2019-08-13",39.380001
"443","2019-08-14",38.099998
"444","2019-08-15",37.25
"445","2019-08-16",38.32
"446","2019-08-19",39.130001
"447","2019-08-20",38.529999
"448","2019-08-21",38.82
"449","2019-08-22",37.900002
"450","2019-08-23",36.689999
"451","2019-08-26",37.450001
"452","2019-08-27",36.740002
"453","2019-08-28",36.310001
"454","2019-08-29",36.540001
"455","2019-08-30",36.200001
"456","2019-09-03",35.419998
"457","2019-09-04",35.369999
"458","2019-09-05",36.360001
"459","2019-09-06",37.150002
"460","2019-09-09",39.029999
"461","2019-09-10",39.459999
"462","2019-09-11",39.720001
"463","2019-09-12",39.889999
"464","2019-09-13",40.259998
"465","2019-09-16",40.009998
"466","2019-09-17",40.07
"467","2019-09-18",40.290001
"468","2019-09-19",40.18
"469","2019-09-20",40.209999
"470","2019-09-23",40.599998
"471","2019-09-24",40.369999
"472","2019-09-25",40.82
"473","2019-09-26",40.43
"474","2019-09-27",39.82
"475","2019-09-30",39.330002
"476","2019-10-01",39.099998
"477","2019-10-02",39.290001
"478","2019-10-03",39.400002
"479","2019-10-04",39.580002
"480","2019-10-07",39.040001
"481","2019-10-08",38.299999
"482","2019-10-09",38.5
"483","2019-10-10",39.02
"484","2019-10-11",39.799999
"485","2019-10-14",39.799999
"486","2019-10-15",40.720001
"487","2019-10-16",40.700001
"488","2019-10-17",41
"489","2019-10-18",40.529999
"490","2019-10-21",41.299999
"491","2019-10-22",41.169998
"492","2019-10-23",41.110001
"493","2019-10-24",41.25
"494","2019-10-25",41.990002
"495","2019-10-28",42.07
"496","2019-10-29",43.02
"497","2019-10-30",43.310001
"498","2019-10-31",42.939999
"499","2019-11-01",43.279999
"500","2019-11-04",43.77
"501","2019-11-05",44.84
"502","2019-11-06",44.450001
"503","2019-11-07",44.889999
"504","2019-11-08",45.189999
"505","2019-11-11",45.650002
"506","2019-11-12",45.740002
"507","2019-11-13",45.66
"508","2019-11-14",45.75
"509","2019-11-15",45.860001
"510","2019-11-18",45.349998
"511","2019-11-19",45.619999
"512","2019-11-20",44.98
"513","2019-11-21",45.080002
"514","2019-11-22",45.290001
"515","2019-11-25",46
"516","2019-11-26",45.990002
"517","2019-11-27",45.759998
"518","2019-11-29",45.09
"519","2019-12-02",44.529999
"520","2019-12-03",44.400002
"521","2019-12-04",44.900002
"522","2019-12-05",45.23
"523","2019-12-06",46.84
"524","2019-12-09",46.669998
"525","2019-12-10",46.48
"526","2019-12-11",46.75
"527","2019-12-12",46.700001
"528","2019-12-13",47.66
"529","2019-12-16",48.169998
"530","2019-12-17",47.98
"531","2019-12-18",48.02
"532","2019-12-19",47.869999
"533","2019-12-20",48.07
"534","2019-12-23",48.209999
"535","2019-12-24",47.970001
"536","2019-12-26",47.860001
"537","2019-12-27",47.860001
"538","2019-12-30",47.400002
"539","2019-12-31",48.23
"540","2020-01-02",47.599998
"541","2020-01-03",47.029999
"542","2020-01-06",47.040001
"543","2020-01-07",47
"544","2020-01-08",46.950001
"545","2020-01-09",46.900002
"546","2020-01-10",47.799999
"547","2020-01-13",47.68
"548","2020-01-14",47.380001
"549","2020-01-15",47.48
"550","2020-01-16",47.669998
"551","2020-01-17",47.48
"552","2020-01-21",46.91
"553","2020-01-22",46.43
"554","2020-01-23",48.259998
"555","2020-01-24",47.799999
"556","2020-01-27",48.259998
"557","2020-01-28",49.080002
"558","2020-01-29",49.650002
"559","2020-01-30",49.790001
"560","2020-01-31",49.150002
"561","2020-02-03",49.549999
"562","2020-02-04",49.919998
"563","2020-02-05",50.779999
"564","2020-02-06",49.220001
"565","2020-02-07",48.450001
"566","2020-02-10",48.990002
"567","2020-02-11",49.07
"568","2020-02-12",49.34
"569","2020-02-13",49.880001
"570","2020-02-14",49.400002
"571","2020-02-18",48.419998
"572","2020-02-19",48.470001
"573","2020-02-20",49.560001
"574","2020-02-21",49.009998
"575","2020-02-24",48.150002
"576","2020-02-25",45.290001
"577","2020-02-26",45.099998
"578","2020-02-27",43.91
"579","2020-02-28",42.75
"580","2020-03-02",44.43
"581","2020-03-03",42.630001
"582","2020-03-04",43.950001
"583","2020-03-05",41.34
"584","2020-03-06",39.77
"585","2020-03-09",36.369999
"586","2020-03-10",39.040001
"587","2020-03-11",34.990002
"588","2020-03-12",27.799999
"589","2020-03-13",28.35
"590","2020-03-16",21.690001
"591","2020-03-17",23.85
"592","2020-03-18",17.709999
"593","2020-03-19",22.709999
"594","2020-03-20",20.379999
"595","2020-03-23",22.17
"596","2020-03-24",24.200001
"597","2020-03-25",23.67
"598","2020-03-26",27.24
"599","2020-03-27",26.74
"600","2020-03-30",27.5
"601","2020-03-31",26.93
"602","2020-04-01",24.98
"603","2020-04-02",24.629999
"604","2020-04-03",24.299999
"605","2020-04-06",24.85
"606","2020-04-07",24
"607","2020-04-08",25.120001
"608","2020-04-09",29.290001
"609","2020-04-13",27
"610","2020-04-14",27.35
"611","2020-04-15",24.18
"612","2020-04-16",21.549999
"613","2020-04-17",22.17
"614","2020-04-20",21.440001
"615","2020-04-21",21.18
"616","2020-04-22",21.870001
"617","2020-04-23",21.74
"618","2020-04-24",24
"619","2020-04-27",26.32
"620","2020-04-28",26.040001
"621","2020-04-29",27.9
"622","2020-04-30",25.09
"623","2020-05-01",24.52
"624","2020-05-04",23.9
"625","2020-05-05",23.040001
"626","2020-05-06",22.559999
"627","2020-05-07",22.440001
"628","2020-05-08",24.49
"629","2020-05-11",22.530001
"630","2020-05-12",21.209999
"631","2020-05-13",21.48
"632","2020-05-14",21.809999
"633","2020-05-15",21.9
"634","2020-05-18",23.25
"635","2020-05-19",22.790001
"636","2020-05-20",24.25
"637","2020-05-21",24.860001
"638","2020-05-22",23.49
"639","2020-05-26",26.139999
"640","2020-05-27",28.65
"641","2020-05-28",28.51
"642","2020-05-29",28
"643","2020-06-01",29
"644","2020-06-02",29.5
"645","2020-06-03",31.5
"646","2020-06-04",31.6
"647","2020-06-05",35.02
"648","2020-06-08",33.790001
"649","2020-06-09",34.380001
"650","2020-06-10",32.619999
"651","2020-06-11",28.549999
"652","2020-06-12",30.280001
"653","2020-06-15",30.92
"654","2020-06-16",31.860001
"655","2020-06-17",30.09
"656","2020-06-18",30.1
"657","2020-06-19",29.459999
"658","2020-06-22",30.129999
"659","2020-06-23",29.23
"660","2020-06-24",28.91
"661","2020-06-25",30.290001
"662","2020-06-26",30
"663","2020-06-29",30.74
"664","2020-06-30",32.080002
"665","2020-07-01",29.52
"666","2020-07-02",29.01
"667","2020-07-06",29.51
"668","2020-07-07",28.9
"669","2020-07-08",28.940001
"670","2020-07-09",27.969999
"671","2020-07-10",29.440001
"672","2020-07-13",29.23
"673","2020-07-14",29.190001
"674","2020-07-15",30.940001
"675","2020-07-16",30.26
"676","2020-07-17",30.030001
"677","2020-07-20",29.309999
"678","2020-07-21",30.719999
"679","2020-07-22",30.73
"680","2020-07-23",30.77
"681","2020-07-24",30.59
"682","2020-07-27",29.959999
"683","2020-07-28",29.440001
"684","2020-07-29",29.719999
"685","2020-07-30",30.299999
"686","2020-07-31",29.58
"687","2020-08-03",30.02
"688","2020-08-04",29.75
"689","2020-08-05",30
"690","2020-08-06",30.120001
"691","2020-08-07",31.5
"692","2020-08-10",32.200001
"693","2020-08-11",32.240002
"694","2020-08-12",31.76
"695","2020-08-13",31.59
"696","2020-08-14",31.120001
"697","2020-08-17",31.16
"698","2020-08-18",29.629999
"699","2020-08-19",30.110001
"700","2020-08-20",30
"701","2020-08-21",29.799999
"702","2020-08-24",30.85
"703","2020-08-25",30.98
"704","2020-08-26",29.93
"705","2020-08-27",30.110001
"706","2020-08-28",30.35
"707","2020-08-31",30.969999
"708","2020-09-01",31.299999
"709","2020-09-02",31.709999
"710","2020-09-03",31.200001
"711","2020-09-04",31.110001
"712","2020-09-08",30.51
"713","2020-09-09",29.940001
"714","2020-09-10",30
"715","2020-09-11",30.129999
"716","2020-09-14",31.1
"717","2020-09-15",30.48
"718","2020-09-16",31.5
"719","2020-09-17",31.360001
"720","2020-09-18",30.85
"721","2020-09-21",29
"722","2020-09-22",27.209999
"723","2020-09-23",25.98
"724","2020-09-24",25.92
"725","2020-09-25",26.450001
"726","2020-09-28",27.959999
"727","2020-09-29",28.23
"728","2020-09-30",28
"729","2020-10-01",28.27
"730","2020-10-02",30.120001
"731","2020-10-05",30.9
"732","2020-10-06",30.620001
"733","2020-10-07",31.5
"734","2020-10-08",30.17
"735","2020-10-09",30.85
"736","2020-10-12",30.43
"737","2020-10-13",30.84
"738","2020-10-14",30
"739","2020-10-15",30.209999
"740","2020-10-16",30.1
"741","2020-10-19",29.85
"742","2020-10-20",30.040001
"743","2020-10-21",29.51
"744","2020-10-22",29.51
"745","2020-10-23",29.73
"746","2020-10-26",28.68
"747","2020-10-27",27.17
"748","2020-10-28",27
"749","2020-10-29",29.280001
"750","2020-10-30",29.950001
"751","2020-11-02",29.780001
"752","2020-11-03",29.209999
"753","2020-11-04",29.540001
"754","2020-11-05",29.700001
"755","2020-11-06",27.84
"756","2020-11-09",31.200001
"757","2020-11-10",31.52
"758","2020-11-11",31.59
"759","2020-11-12",31.24
"760","2020-11-13",32.169998
"761","2020-11-16",35.630001
"762","2020-11-17",35.25
"763","2020-11-18",33.630001
"764","2020-11-19",32
"765","2020-11-20",32.200001
"766","2020-11-23",33.360001
"767","2020-11-24",36
"768","2020-11-25",34.869999
"769","2020-11-27",34.049999
