"","date","PBPB"
"111","2014-03-14",19.82
"112","2014-03-17",19.58
"113","2014-03-18",19.200001
"114","2014-03-19",18.6
"115","2014-03-20",18.5
"116","2014-03-21",18.17
"117","2014-03-24",18.25
"118","2014-03-25",18.49
"119","2014-03-26",18.4
"120","2014-03-27",17.940001
"121","2014-03-28",17.82
"122","2014-03-31",17.870001
"123","2014-04-01",17.84
"124","2014-04-02",17.9
"125","2014-04-03",17.120001
"126","2014-04-04",17.940001
"127","2014-04-07",18.120001
"128","2014-04-08",18.32
"129","2014-04-09",18.1
"130","2014-04-10",17.67
"131","2014-04-11",17.219999
"132","2014-04-14",17.290001
"133","2014-04-15",17.059999
"134","2014-04-16",17.07
"135","2014-04-17",17.15
"136","2014-04-21",16.92
"137","2014-04-22",16.940001
"138","2014-04-23",16.83
"139","2014-04-24",16.799999
"140","2014-04-25",16.530001
"141","2014-04-28",16.82
"142","2014-04-29",17.82
"143","2014-04-30",17
"144","2014-05-01",17.360001
"145","2014-05-02",17.08
"146","2014-05-05",17.07
"147","2014-05-06",16.51
"148","2014-05-07",16.690001
"149","2014-05-08",16.059999
"150","2014-05-09",15.8
"151","2014-05-12",16.23
"152","2014-05-13",15.4
"153","2014-05-14",15.47
"154","2014-05-15",15.64
"155","2014-05-16",15.28
"156","2014-05-19",15.4
"157","2014-05-20",15.3
"158","2014-05-21",15.29
"159","2014-05-22",15.58
"160","2014-05-23",15.44
"161","2014-05-27",15.59
"162","2014-05-28",15.39
"163","2014-05-29",15.66
"164","2014-05-30",15.81
"165","2014-06-02",15.72
"166","2014-06-03",15.37
"167","2014-06-04",15.41
"168","2014-06-05",15.37
"169","2014-06-06",15.4
"170","2014-06-09",15.4
"171","2014-06-10",15.28
"172","2014-06-11",15.29
"173","2014-06-12",15.56
"174","2014-06-13",15.58
"175","2014-06-16",15.72
"176","2014-06-17",15.95
"177","2014-06-18",16.450001
"178","2014-06-19",16.82
"179","2014-06-20",16.139999
"180","2014-06-23",15.71
"181","2014-06-24",15.64
"182","2014-06-25",15.61
"183","2014-06-26",15.75
"184","2014-06-27",15.64
"185","2014-06-30",15.96
"186","2014-07-01",15.71
"187","2014-07-02",15.38
"188","2014-07-03",15.4
"189","2014-07-07",15.27
"190","2014-07-08",15.09
"191","2014-07-09",14.65
"192","2014-07-10",10.97
"193","2014-07-11",11.92
"194","2014-07-14",11.27
"195","2014-07-15",11.51
"196","2014-07-16",11.42
"197","2014-07-17",11.47
"198","2014-07-18",11.59
"199","2014-07-21",11.77
"200","2014-07-22",11.88
"201","2014-07-23",11.87
"202","2014-07-24",11.66
"203","2014-07-25",11.71
"204","2014-07-28",11.73
"205","2014-07-29",11.76
"206","2014-07-30",11.88
"207","2014-07-31",11.59
"208","2014-08-01",11.54
"209","2014-08-04",11.79
"210","2014-08-05",11.79
"211","2014-08-06",12.2
"212","2014-08-07",12.2
"213","2014-08-08",12.28
"214","2014-08-11",12.65
"215","2014-08-12",12.18
"216","2014-08-13",12.32
"217","2014-08-14",12.45
"218","2014-08-15",12.12
"219","2014-08-18",12.07
"220","2014-08-19",12.3
"221","2014-08-20",12.16
"222","2014-08-21",12.21
"223","2014-08-22",12.28
"224","2014-08-25",12.59
"225","2014-08-26",12.26
"226","2014-08-27",12.11
"227","2014-08-28",11.9
"228","2014-08-29",12.1
"229","2014-09-02",12.19
"230","2014-09-03",12.39
"231","2014-09-04",11.95
"232","2014-09-05",12.12
"233","2014-09-08",12.42
"234","2014-09-09",12.27
"235","2014-09-10",12.43
"236","2014-09-11",12.38
"237","2014-09-12",12.59
"238","2014-09-15",12.42
"239","2014-09-16",12.18
"240","2014-09-17",12.36
"241","2014-09-18",12.44
"242","2014-09-19",12.23
"243","2014-09-22",12.29
"244","2014-09-23",12.06
"245","2014-09-24",12.02
"246","2014-09-25",11.77
"247","2014-09-26",11.8
"248","2014-09-29",11.84
"249","2014-09-30",11.66
"250","2014-10-01",11.45
"251","2014-10-02",11.53
"252","2014-10-03",11.86
"253","2014-10-06",11.62
"254","2014-10-07",11.73
"255","2014-10-08",11.75
"256","2014-10-09",11.47
"257","2014-10-10",11.77
"258","2014-10-13",12.36
"259","2014-10-14",13.03
"260","2014-10-15",13.13
"261","2014-10-16",12.91
"262","2014-10-17",12.82
"263","2014-10-20",13.14
"264","2014-10-21",13.04
"265","2014-10-22",12.92
"266","2014-10-23",12.77
"267","2014-10-24",13.01
"268","2014-10-27",13.01
"269","2014-10-28",13.73
"270","2014-10-29",13.29
"271","2014-10-30",13.19
"272","2014-10-31",12.76
"273","2014-11-03",12.73
"274","2014-11-04",13.25
"275","2014-11-05",13.89
"276","2014-11-06",14.42
"277","2014-11-07",14.19
"278","2014-11-10",13.63
"279","2014-11-11",13.72
"280","2014-11-12",13.7
"281","2014-11-13",13.61
"282","2014-11-14",13.41
"283","2014-11-17",12.69
"284","2014-11-18",12.26
"285","2014-11-19",12.58
"286","2014-11-20",13.01
"287","2014-11-21",12.9
"288","2014-11-24",13.43
"289","2014-11-25",13.11
"290","2014-11-26",13.08
"291","2014-11-28",13.18
"292","2014-12-01",12.66
"293","2014-12-02",12.75
"294","2014-12-03",12.58
"295","2014-12-04",12.03
"296","2014-12-05",12.28
"297","2014-12-08",12.04
"298","2014-12-09",12.19
"299","2014-12-10",12.12
"300","2014-12-11",12.24
"301","2014-12-12",12.11
"302","2014-12-15",11.66
"303","2014-12-16",11.88
"304","2014-12-17",12
"305","2014-12-18",11.96
"306","2014-12-19",11.86
"307","2014-12-22",12.11
"308","2014-12-23",12.03
"309","2014-12-24",12.11
"310","2014-12-26",12.21
"311","2014-12-29",12.19
"312","2014-12-30",12.35
"313","2014-12-31",12.87
"314","2015-01-02",13.16
"315","2015-01-05",13.85
"316","2015-01-06",13.72
"317","2015-01-07",14.07
"318","2015-01-08",14.02
"319","2015-01-09",14.06
"320","2015-01-12",14.27
"321","2015-01-13",14.76
"322","2015-01-14",14.26
"323","2015-01-15",13.95
"324","2015-01-16",14.12
"325","2015-01-20",13.89
"326","2015-01-21",13.99
"327","2015-01-22",14.25
"328","2015-01-23",14.06
"329","2015-01-26",14.26
"330","2015-01-27",14.21
"331","2015-01-28",14.17
"332","2015-01-29",14.22
"333","2015-01-30",14.03
"334","2015-02-02",13.95
"335","2015-02-03",14
"336","2015-02-04",14
"337","2015-02-05",14.45
"338","2015-02-06",14.59
"339","2015-02-09",14.08
"340","2015-02-10",13.98
"341","2015-02-11",14.04
"342","2015-02-12",13.99
"343","2015-02-13",13.92
"344","2015-02-17",14.2
"345","2015-02-18",16.559999
"346","2015-02-19",15.85
"347","2015-02-20",15.34
"348","2015-02-23",14.62
"349","2015-02-24",14.53
"350","2015-02-25",15.02
"351","2015-02-26",14.69
"352","2015-02-27",13.44
"353","2015-03-02",13.05
"354","2015-03-03",13.09
"355","2015-03-04",12.99
"356","2015-03-05",12.98
"357","2015-03-06",12.89
"358","2015-03-09",12.83
"359","2015-03-10",12.69
"360","2015-03-11",12.42
"361","2015-03-12",12.94
"362","2015-03-13",12.86
"363","2015-03-16",12.93
"364","2015-03-17",13.13
"365","2015-03-18",13.02
"366","2015-03-19",12.96
"367","2015-03-20",13.1
"368","2015-03-23",13.1
"369","2015-03-24",13.99
"370","2015-03-25",13.84
"371","2015-03-26",13.47
"372","2015-03-27",13.84
"373","2015-03-30",14.08
"374","2015-03-31",13.7
"375","2015-04-01",13.87
"376","2015-04-02",13.77
"377","2015-04-06",14.21
"378","2015-04-07",14.36
"379","2015-04-08",14.45
"380","2015-04-09",14.08
"381","2015-04-10",14.09
"382","2015-04-13",14.18
"383","2015-04-14",13.95
"384","2015-04-15",14
"385","2015-04-16",14.08
"386","2015-04-17",13.96
"387","2015-04-20",14.41
"388","2015-04-21",14.42
"389","2015-04-22",14.6
"390","2015-04-23",14.84
"391","2015-04-24",14.79
"392","2015-04-27",15.81
"393","2015-04-28",15.02
"394","2015-04-29",14.99
"395","2015-04-30",15.01
"396","2015-05-01",14.62
"397","2015-05-04",14.66
"398","2015-05-05",14.52
"399","2015-05-06",14.35
"400","2015-05-07",14.4
"401","2015-05-08",14.22
"402","2015-05-11",14.19
"403","2015-05-12",14.02
"404","2015-05-13",14.19
"405","2015-05-14",14.26
"406","2015-05-15",13.94
"407","2015-05-18",13.96
"408","2015-05-19",13.92
"409","2015-05-20",14.02
"410","2015-05-21",13.87
"411","2015-05-22",13.78
"412","2015-05-26",14.27
"413","2015-05-27",14
"414","2015-05-28",14.03
"415","2015-05-29",14.05
"416","2015-06-01",14.12
"417","2015-06-02",14.13
"418","2015-06-03",14.29
"419","2015-06-04",14.26
"420","2015-06-05",14
"421","2015-06-08",14.06
"422","2015-06-09",14
"423","2015-06-10",14
"424","2015-06-11",13.95
"425","2015-06-12",13.86
"426","2015-06-15",14
"427","2015-06-16",13.99
"428","2015-06-17",13.9
"429","2015-06-18",13.81
"430","2015-06-19",13.38
"431","2015-06-22",12.97
"432","2015-06-23",12.72
"433","2015-06-24",12.65
"434","2015-06-25",12.71
"435","2015-06-26",12.6
"436","2015-06-29",12.32
"437","2015-06-30",12.25
"438","2015-07-01",12.38
"439","2015-07-02",12.4
"440","2015-07-06",12.45
"441","2015-07-07",12.48
"442","2015-07-08",13.04
"443","2015-07-09",12.99
"444","2015-07-10",13.36
"445","2015-07-13",13.79
"446","2015-07-14",13.9
"447","2015-07-15",13.37
"448","2015-07-16",13.47
"449","2015-07-17",13.27
"450","2015-07-20",13.51
"451","2015-07-21",13.54
"452","2015-07-22",13.69
"453","2015-07-23",13.51
"454","2015-07-24",13.43
"455","2015-07-27",13.43
"456","2015-07-28",13.43
"457","2015-07-29",13.62
"458","2015-07-30",13.7
"459","2015-07-31",13.64
"460","2015-08-03",13.65
"461","2015-08-04",13.88
"462","2015-08-05",12.26
"463","2015-08-06",11.56
"464","2015-08-07",11.88
"465","2015-08-10",11.92
"466","2015-08-11",11.86
"467","2015-08-12",12.09
"468","2015-08-13",12.2
"469","2015-08-14",12.26
"470","2015-08-17",12.13
"471","2015-08-18",11.79
"472","2015-08-19",11.64
"473","2015-08-20",11.32
"474","2015-08-21",10.82
"475","2015-08-24",10.09
"476","2015-08-25",10.14
"477","2015-08-26",10.4
"478","2015-08-27",10.57
"479","2015-08-28",10.59
"480","2015-08-31",10.56
"481","2015-09-01",10.26
"482","2015-09-02",10.2
"483","2015-09-03",10.21
"484","2015-09-04",10.51
"485","2015-09-08",10.83
"486","2015-09-09",11.49
"487","2015-09-10",11.28
"488","2015-09-11",11.13
"489","2015-09-14",11.41
"490","2015-09-15",11.28
"491","2015-09-16",11.39
"492","2015-09-17",11.59
"493","2015-09-18",11.5
"494","2015-09-21",11.37
"495","2015-09-22",11.33
"496","2015-09-23",11.25
"497","2015-09-24",10.93
"498","2015-09-25",10.89
"499","2015-09-28",10.79
"500","2015-09-29",10.88
"501","2015-09-30",11.01
"502","2015-10-01",10.95
"503","2015-10-02",10.96
"504","2015-10-05",11.06
"505","2015-10-06",10.98
"506","2015-10-07",11.49
"507","2015-10-08",11.59
"508","2015-10-09",11.65
"509","2015-10-12",11.51
"510","2015-10-13",11.35
"511","2015-10-14",11.26
"512","2015-10-15",11.45
"513","2015-10-16",11.44
"514","2015-10-19",11.25
"515","2015-10-20",11.53
"516","2015-10-21",11.04
"517","2015-10-22",11.18
"518","2015-10-23",11.38
"519","2015-10-26",11.21
"520","2015-10-27",11.05
"521","2015-10-28",11.29
"522","2015-10-29",11.14
"523","2015-10-30",11.2
"524","2015-11-02",11.71
"525","2015-11-03",11.81
"526","2015-11-04",11.65
"527","2015-11-05",11.57
"528","2015-11-06",11.99
"529","2015-11-09",11.66
"530","2015-11-10",11.69
"531","2015-11-11",11.61
"532","2015-11-12",11.7
"533","2015-11-13",11.3
"534","2015-11-16",11.67
"535","2015-11-17",11.87
"536","2015-11-18",12.01
"537","2015-11-19",11.9
"538","2015-11-20",11.9
"539","2015-11-23",12.15
"540","2015-11-24",12.31
"541","2015-11-25",12.5
"542","2015-11-27",12.44
"543","2015-11-30",12.47
"544","2015-12-01",12.27
"545","2015-12-02",12.17
"546","2015-12-03",11.98
"547","2015-12-04",11.78
"548","2015-12-07",12.1
"549","2015-12-08",12
"550","2015-12-09",11.87
"551","2015-12-10",12.06
"552","2015-12-11",11.64
"553","2015-12-14",11.67
"554","2015-12-15",11.75
"555","2015-12-16",12.04
"556","2015-12-17",11.85
"557","2015-12-18",11.55
"558","2015-12-21",11.93
"559","2015-12-22",11.85
"560","2015-12-23",12.01
"561","2015-12-24",12
"562","2015-12-28",11.87
"563","2015-12-29",11.82
"564","2015-12-30",11.5
"565","2015-12-31",11.71
"566","2016-01-04",11.66
"567","2016-01-05",11.77
"568","2016-01-06",11.64
"569","2016-01-07",11.6
"570","2016-01-08",11.29
"571","2016-01-11",11.47
"572","2016-01-12",11.37
"573","2016-01-13",10.99
"574","2016-01-14",11.17
"575","2016-01-15",11.14
"576","2016-01-19",11.2
"577","2016-01-20",11.33
"578","2016-01-21",11.16
"579","2016-01-22",11.19
"580","2016-01-25",10.77
"581","2016-01-26",10.7
"582","2016-01-27",10.33
"583","2016-01-28",10.51
"584","2016-01-29",10.7
"585","2016-02-01",10.66
"586","2016-02-02",10.4
"587","2016-02-03",10.55
"588","2016-02-04",11.01
"589","2016-02-05",10.41
"590","2016-02-08",10.21
"591","2016-02-09",10.18
"592","2016-02-10",10.15
"593","2016-02-11",10.23
"594","2016-02-12",10.57
"595","2016-02-16",11.16
"596","2016-02-17",12.25
"597","2016-02-18",12.16
"598","2016-02-19",12.1
"599","2016-02-22",12.31
"600","2016-02-23",11.95
"601","2016-02-24",11.82
"602","2016-02-25",12.19
"603","2016-02-26",12.3
"604","2016-02-29",12.55
"605","2016-03-01",12.92
"606","2016-03-02",13.23
"607","2016-03-03",13.31
"608","2016-03-04",13.73
"609","2016-03-07",13.95
"610","2016-03-08",13.7
"611","2016-03-09",13.78
"612","2016-03-10",13.53
"613","2016-03-11",13.47
"614","2016-03-14",13.52
"615","2016-03-15",13.26
"616","2016-03-16",13.36
"617","2016-03-17",13.3
"618","2016-03-18",13.36
"619","2016-03-21",13.31
"620","2016-03-22",13.15
"621","2016-03-23",13.01
"622","2016-03-24",13.07
"623","2016-03-28",12.94
"624","2016-03-29",13.24
"625","2016-03-30",13.73
"626","2016-03-31",13.61
"627","2016-04-01",13.71
"628","2016-04-04",13.58
"629","2016-04-05",13.47
"630","2016-04-06",13.46
"631","2016-04-07",13.3
"632","2016-04-08",13.37
"633","2016-04-11",13.73
"634","2016-04-12",13.84
"635","2016-04-13",14.26
"636","2016-04-14",14.19
"637","2016-04-15",14.35
"638","2016-04-18",14.87
"639","2016-04-19",14.33
"640","2016-04-20",14.35
"641","2016-04-21",14.3
"642","2016-04-22",14.47
"643","2016-04-25",14.17
"644","2016-04-26",14.42
"645","2016-04-27",14.03
"646","2016-04-28",14.05
"647","2016-04-29",14.25
"648","2016-05-02",14.46
"649","2016-05-03",14.35
"650","2016-05-04",13.47
"651","2016-05-05",13.4
"652","2016-05-06",13.36
"653","2016-05-09",13.67
"654","2016-05-10",13.7
"655","2016-05-11",13.31
"656","2016-05-12",13.27
"657","2016-05-13",13.19
"658","2016-05-16",13.2
"659","2016-05-17",12.87
"660","2016-05-18",12.67
"661","2016-05-19",12.74
"662","2016-05-20",12.5
"663","2016-05-23",12.67
"664","2016-05-24",12.85
"665","2016-05-25",13
"666","2016-05-26",13.02
"667","2016-05-27",13.02
"668","2016-05-31",13.22
"669","2016-06-01",13.17
"670","2016-06-02",13.32
"671","2016-06-03",13.21
"672","2016-06-06",13.3
"673","2016-06-07",13.31
"674","2016-06-08",13.33
"675","2016-06-09",13.06
"676","2016-06-10",12.9
"677","2016-06-13",12.6
"678","2016-06-14",12.46
"679","2016-06-15",12.49
"680","2016-06-16",12.53
"681","2016-06-17",12.51
"682","2016-06-20",12.65
"683","2016-06-21",12.48
"684","2016-06-22",12.41
"685","2016-06-23",12.65
"686","2016-06-24",12.37
"687","2016-06-27",12.11
"688","2016-06-28",12.24
"689","2016-06-29",12.53
"690","2016-06-30",12.54
"691","2016-07-01",12.45
"692","2016-07-05",12.45
"693","2016-07-06",12.53
"694","2016-07-07",12.5
"695","2016-07-08",12.65
"696","2016-07-11",12.66
"697","2016-07-12",13.09
"698","2016-07-13",13.41
"699","2016-07-14",13.29
"700","2016-07-15",13.18
"701","2016-07-18",13.08
"702","2016-07-19",13.35
"703","2016-07-20",13.33
"704","2016-07-21",13.43
"705","2016-07-22",13.6
"706","2016-07-25",13.54
"707","2016-07-26",13
"708","2016-07-27",12.97
"709","2016-07-28",12.88
"710","2016-07-29",13.03
"711","2016-08-01",12.47
"712","2016-08-02",12.14
"713","2016-08-03",12.8
"714","2016-08-04",12.63
"715","2016-08-05",12.95
"716","2016-08-08",12.97
"717","2016-08-09",13.13
"718","2016-08-10",12.82
"719","2016-08-11",12.85
"720","2016-08-12",12.9
"721","2016-08-15",12.98
"722","2016-08-16",12.96
"723","2016-08-17",13.11
"724","2016-08-18",13.14
"725","2016-08-19",12.9
"726","2016-08-22",13.13
"727","2016-08-23",13.38
"728","2016-08-24",13.35
"729","2016-08-25",13.35
"730","2016-08-26",13.19
"731","2016-08-29",13.23
"732","2016-08-30",13.21
"733","2016-08-31",12.96
"734","2016-09-01",12.8
"735","2016-09-02",12.85
"736","2016-09-06",12.98
"737","2016-09-07",13.12
"738","2016-09-08",12.79
"739","2016-09-09",12.54
"740","2016-09-12",12.79
"741","2016-09-13",12.59
"742","2016-09-14",12.53
"743","2016-09-15",12.84
"744","2016-09-16",12.81
"745","2016-09-19",12.87
"746","2016-09-20",12.99
"747","2016-09-21",12.9
"748","2016-09-22",13.19
"749","2016-09-23",13.39
"750","2016-09-26",13.05
"751","2016-09-27",13.01
"752","2016-09-28",12.59
"753","2016-09-29",12.43
"754","2016-09-30",12.43
"755","2016-10-03",12.68
"756","2016-10-04",13.03
"757","2016-10-05",13.24
"758","2016-10-06",12.86
"759","2016-10-07",12.85
"760","2016-10-10",13.08
"761","2016-10-11",12.92
"762","2016-10-12",13.01
"763","2016-10-13",12.77
"764","2016-10-14",13.06
"765","2016-10-17",12.97
"766","2016-10-18",13.11
"767","2016-10-19",13.55
"768","2016-10-20",13.57
"769","2016-10-21",13.72
"770","2016-10-24",14.15
"771","2016-10-25",12.95
"772","2016-10-26",13
"773","2016-10-27",12.7
"774","2016-10-28",12.75
"775","2016-10-31",13.05
"776","2016-11-01",12.9
"777","2016-11-02",12.6
"778","2016-11-03",11.9
"779","2016-11-04",11.9
"780","2016-11-07",12.2
"781","2016-11-08",12.4
"782","2016-11-09",12.9
"783","2016-11-10",13.05
"784","2016-11-11",13.3
"785","2016-11-14",13.3
"786","2016-11-15",13.2
"787","2016-11-16",13.3
"788","2016-11-17",13.35
"789","2016-11-18",13.45
"790","2016-11-21",13.5
"791","2016-11-22",13.6
"792","2016-11-23",13.6
"793","2016-11-25",14
"794","2016-11-28",13.65
"795","2016-11-29",13.75
"796","2016-11-30",13.65
"797","2016-12-01",13.7
"798","2016-12-02",13.7
"799","2016-12-05",13.9
"800","2016-12-06",13.85
"801","2016-12-07",13.8
"802","2016-12-08",14
"803","2016-12-09",14.2
"804","2016-12-12",14.15
"805","2016-12-13",14.4
"806","2016-12-14",14.3
"807","2016-12-15",14
"808","2016-12-16",14.25
"809","2016-12-19",14.3
"810","2016-12-20",14.2
"811","2016-12-21",14.2
"812","2016-12-22",13.6
"813","2016-12-23",13.65
"814","2016-12-27",13.65
"815","2016-12-28",13.55
"816","2016-12-29",13.4
"817","2016-12-30",12.9
"818","2017-01-03",13.35
"819","2017-01-04",13.5
"820","2017-01-05",13.2
"821","2017-01-06",13.1
"822","2017-01-09",13.05
"823","2017-01-10",13.5
"824","2017-01-11",13.7
"825","2017-01-12",13.35
"826","2017-01-13",13.2
"827","2017-01-17",12.85
"828","2017-01-18",13
"829","2017-01-19",12.75
"830","2017-01-20",12.75
"831","2017-01-23",12.65
"832","2017-01-24",13.05
"833","2017-01-25",13.55
"834","2017-01-26",13.2
"835","2017-01-27",13.15
"836","2017-01-30",13.25
"837","2017-01-31",13
"838","2017-02-01",12.55
"839","2017-02-02",12.5
"840","2017-02-03",12.6
"841","2017-02-06",12.55
"842","2017-02-07",12.5
"843","2017-02-08",12.6
"844","2017-02-09",12.85
"845","2017-02-10",13
"846","2017-02-13",13.25
"847","2017-02-14",12.9
"848","2017-02-15",13.8
"849","2017-02-16",13.8
"850","2017-02-17",13.5
"851","2017-02-21",13.5
"852","2017-02-22",13.3
"853","2017-02-23",13.25
"854","2017-02-24",13.3
"855","2017-02-27",13.45
"856","2017-02-28",13.05
"857","2017-03-01",13.25
"858","2017-03-02",12.95
"859","2017-03-03",12.9
"860","2017-03-06",13.15
"861","2017-03-07",12.9
"862","2017-03-08",12.95
"863","2017-03-09",12.95
"864","2017-03-10",12.95
"865","2017-03-13",13
"866","2017-03-14",12.85
"867","2017-03-15",13.05
"868","2017-03-16",13.35
"869","2017-03-17",13.2
"870","2017-03-20",13
"871","2017-03-21",12.8
"872","2017-03-22",13.15
"873","2017-03-23",13.3
"874","2017-03-24",13.45
"875","2017-03-27",13.45
"876","2017-03-28",13.5
"877","2017-03-29",13.9
"878","2017-03-30",13.75
"879","2017-03-31",13.9
"880","2017-04-03",13.9
"881","2017-04-04",13.6
"882","2017-04-05",13.65
"883","2017-04-06",13.75
"884","2017-04-07",13.7
"885","2017-04-10",13.7
"886","2017-04-11",13.8
"887","2017-04-12",13.6
"888","2017-04-13",13.65
"889","2017-04-17",13.85
"890","2017-04-18",13.8
"891","2017-04-19",13.9
"892","2017-04-20",14
"893","2017-04-21",13.9
"894","2017-04-24",14
"895","2017-04-25",13.85
"896","2017-04-26",13.95
"897","2017-04-27",13.85
"898","2017-04-28",13.95
"899","2017-05-01",14.1
"900","2017-05-02",13.85
"901","2017-05-03",11.58
"902","2017-05-04",11.85
"903","2017-05-05",11.35
"904","2017-05-08",11.5
"905","2017-05-09",11.55
"906","2017-05-10",11.35
"907","2017-05-11",11.05
"908","2017-05-12",10.95
"909","2017-05-15",11.1
"910","2017-05-16",10.8
"911","2017-05-17",10.65
"912","2017-05-18",10.8
"913","2017-05-19",10.75
"914","2017-05-22",10.8
"915","2017-05-23",10.65
"916","2017-05-24",10.75
"917","2017-05-25",10.75
"918","2017-05-26",10.8
"919","2017-05-30",10.85
"920","2017-05-31",11.5
"921","2017-06-01",11.6
"922","2017-06-02",11.8
"923","2017-06-05",11.75
"924","2017-06-06",11.6
"925","2017-06-07",11.65
"926","2017-06-08",11.85
"927","2017-06-09",12
"928","2017-06-12",11.9
"929","2017-06-13",11.9
"930","2017-06-14",11.9
"931","2017-06-15",11.9
"932","2017-06-16",11.9
"933","2017-06-19",11.75
"934","2017-06-20",11.55
"935","2017-06-21",11.25
"936","2017-06-22",11.45
"937","2017-06-23",11.6
"938","2017-06-26",11.45
"939","2017-06-27",11.45
"940","2017-06-28",11.7
"941","2017-06-29",11.55
"942","2017-06-30",11.5
"943","2017-07-03",11.9
"944","2017-07-05",11.6
"945","2017-07-06",11.7
"946","2017-07-07",12.2
"947","2017-07-10",12.15
"948","2017-07-11",12
"949","2017-07-12",12.55
"950","2017-07-13",12.7
"951","2017-07-14",12.6
"952","2017-07-17",12.55
"953","2017-07-18",12.45
"954","2017-07-19",12.55
"955","2017-07-20",12.65
"956","2017-07-21",12.05
"957","2017-07-24",11.8
"958","2017-07-25",11.9
"959","2017-07-26",12
"960","2017-07-27",11.9
"961","2017-07-28",11.75
"962","2017-07-31",11.5
"963","2017-08-01",11.15
"964","2017-08-02",11
"965","2017-08-03",10.9
"966","2017-08-04",11.15
"967","2017-08-07",10.95
"968","2017-08-08",10.9
"969","2017-08-09",11.15
"970","2017-08-10",11.1
"971","2017-08-11",11.2
"972","2017-08-14",11.2
"973","2017-08-15",11.25
"974","2017-08-16",11.5
"975","2017-08-17",11.2
"976","2017-08-18",11.35
"977","2017-08-21",11.3
"978","2017-08-22",11.65
"979","2017-08-23",11.5
"980","2017-08-24",11.75
"981","2017-08-25",11.65
"982","2017-08-28",11.6
"983","2017-08-29",11.6
"984","2017-08-30",11.8
"985","2017-08-31",12
"986","2017-09-01",11.8
"987","2017-09-05",11.65
"988","2017-09-06",11.6
"989","2017-09-07",11.35
"990","2017-09-08",11
"991","2017-09-11",11.2
"992","2017-09-12",11.35
"993","2017-09-13",11.3
"994","2017-09-14",11.2
"995","2017-09-15",11.55
"996","2017-09-18",11.35
"997","2017-09-19",11.35
"998","2017-09-20",11.6
