"","date","AMCX"
"119","2011-12-02",34.66
"120","2011-12-05",35.150002
"121","2011-12-06",35.009998
"122","2011-12-07",36.060001
"123","2011-12-08",35.700001
"124","2011-12-09",36.25
"125","2011-12-12",35.459999
"126","2011-12-13",35.91
"127","2011-12-14",35
"128","2011-12-15",36.220001
"129","2011-12-16",36.490002
"130","2011-12-19",37
"131","2011-12-20",37.130001
"132","2011-12-21",36.810001
"133","2011-12-22",36.740002
"134","2011-12-23",37.040001
"135","2011-12-27",37.09
"136","2011-12-28",37.240002
"137","2011-12-29",37.259998
"138","2011-12-30",37.580002
"139","2012-01-03",37.34
"140","2012-01-04",37.700001
"141","2012-01-05",38.25
"142","2012-01-06",38.299999
"143","2012-01-09",38.57
"144","2012-01-10",38.75
"145","2012-01-11",39.240002
"146","2012-01-12",39.75
"147","2012-01-13",39.68
"148","2012-01-17",39.330002
"149","2012-01-18",40.200001
"150","2012-01-19",42.02
"151","2012-01-20",41.82
"152","2012-01-23",41.700001
"153","2012-01-24",41.790001
"154","2012-01-25",41.889999
"155","2012-01-26",41.82
"156","2012-01-27",42.209999
"157","2012-01-30",41.619999
"158","2012-01-31",42.759998
"159","2012-02-01",42.950001
"160","2012-02-02",42.009998
"161","2012-02-03",42.259998
"162","2012-02-06",42.139999
"163","2012-02-07",42.380001
"164","2012-02-08",42.849998
"165","2012-02-09",42.900002
"166","2012-02-10",42.189999
"167","2012-02-13",42.639999
"168","2012-02-14",43.009998
"169","2012-02-15",42.93
"170","2012-02-16",44.259998
"171","2012-02-17",45.310001
"172","2012-02-21",44.450001
"173","2012-02-22",44.119999
"174","2012-02-23",44.93
"175","2012-02-24",45.279999
"176","2012-02-27",45.470001
"177","2012-02-28",45.459999
"178","2012-02-29",45.389999
"179","2012-03-01",46.049999
"180","2012-03-02",45.299999
"181","2012-03-05",45.310001
"182","2012-03-06",44.150002
"183","2012-03-07",44.299999
"184","2012-03-08",44.560001
"185","2012-03-09",45.689999
"186","2012-03-12",45.619999
"187","2012-03-13",45.959999
"188","2012-03-14",46.040001
"189","2012-03-15",44
"190","2012-03-16",43.799999
"191","2012-03-19",44.400002
"192","2012-03-20",43.849998
"193","2012-03-21",45.259998
"194","2012-03-22",44.75
"195","2012-03-23",44.66
"196","2012-03-26",44.32
"197","2012-03-27",44.139999
"198","2012-03-28",44.43
"199","2012-03-29",44.23
"200","2012-03-30",44.630001
"201","2012-04-02",44.07
"202","2012-04-03",43.669998
"203","2012-04-04",43.290001
"204","2012-04-05",43.529999
"205","2012-04-09",43.369999
"206","2012-04-10",41.650002
"207","2012-04-11",42.509998
"208","2012-04-12",42.75
"209","2012-04-13",42.720001
"210","2012-04-16",42.66
"211","2012-04-17",42.98
"212","2012-04-18",43
"213","2012-04-19",42.220001
"214","2012-04-20",42.889999
"215","2012-04-23",42.849998
"216","2012-04-24",42.540001
"217","2012-04-25",42.970001
"218","2012-04-26",43
"219","2012-04-27",42.91
"220","2012-04-30",42.529999
"221","2012-05-01",42.450001
"222","2012-05-02",43.849998
"223","2012-05-03",44.560001
"224","2012-05-04",43.119999
"225","2012-05-07",41.470001
"226","2012-05-08",40.34
"227","2012-05-09",39.619999
"228","2012-05-10",40.5
"229","2012-05-11",41.700001
"230","2012-05-14",42.349998
"231","2012-05-15",42.43
"232","2012-05-16",42.18
"233","2012-05-17",40
"234","2012-05-18",39.639999
"235","2012-05-21",39.799999
"236","2012-05-22",38.709999
"237","2012-05-23",38.529999
"238","2012-05-24",38.880001
"239","2012-05-25",39.040001
"240","2012-05-29",39.009998
"241","2012-05-30",38.16
"242","2012-05-31",38.59
"243","2012-06-01",37.080002
"244","2012-06-04",38.110001
"245","2012-06-05",38.23
"246","2012-06-06",38.970001
"247","2012-06-07",38.240002
"248","2012-06-08",38.27
"249","2012-06-11",37.68
"250","2012-06-12",37.889999
"251","2012-06-13",38.380001
"252","2012-06-14",38.34
"253","2012-06-15",38.470001
"254","2012-06-18",38.310001
"255","2012-06-19",38.599998
"256","2012-06-20",39.619999
"257","2012-06-21",38.060001
"258","2012-06-22",37.639999
"259","2012-06-25",36.669998
"260","2012-06-26",36.490002
"261","2012-06-27",36.540001
"262","2012-06-28",36.009998
"263","2012-06-29",35.549999
"264","2012-07-02",39.200001
"265","2012-07-03",38.990002
"266","2012-07-05",38.669998
"267","2012-07-06",38.619999
"268","2012-07-09",39.509998
"269","2012-07-10",39.869999
"270","2012-07-11",40.73
"271","2012-07-12",41.299999
"272","2012-07-13",42.59
"273","2012-07-16",42.490002
"274","2012-07-17",42.560001
"275","2012-07-18",42.75
"276","2012-07-19",43.139999
"277","2012-07-20",43.27
"278","2012-07-23",42.849998
"279","2012-07-24",43.07
"280","2012-07-25",43.560001
"281","2012-07-26",42.849998
"282","2012-07-27",43.139999
"283","2012-07-30",43.099998
"284","2012-07-31",43.360001
"285","2012-08-01",42.73
"286","2012-08-02",42.799999
"287","2012-08-03",43.290001
"288","2012-08-06",43.560001
"289","2012-08-07",44.349998
"290","2012-08-08",43.34
"291","2012-08-09",44
"292","2012-08-10",43.490002
"293","2012-08-13",43.110001
"294","2012-08-14",41.16
"295","2012-08-15",41.07
"296","2012-08-16",40.860001
"297","2012-08-17",40.619999
"298","2012-08-20",40.060001
"299","2012-08-21",39.630001
"300","2012-08-22",39.400002
"301","2012-08-23",39.009998
"302","2012-08-24",39.049999
"303","2012-08-27",38.860001
"304","2012-08-28",38.529999
"305","2012-08-29",38.959999
"306","2012-08-30",39.07
"307","2012-08-31",39.34
"308","2012-09-04",39.450001
"309","2012-09-05",39.77
"310","2012-09-06",40.619999
"311","2012-09-07",40.5
"312","2012-09-10",40.849998
"313","2012-09-11",41.52
"314","2012-09-12",41.509998
"315","2012-09-13",41.099998
"316","2012-09-14",41.810001
"317","2012-09-17",41.040001
"318","2012-09-18",40.57
"319","2012-09-19",41.25
"320","2012-09-20",42.009998
"321","2012-09-21",42.619999
"322","2012-09-24",42.5
"323","2012-09-25",42.060001
"324","2012-09-26",42.369999
"325","2012-09-27",43.380001
"326","2012-09-28",43.52
"327","2012-10-01",43.32
"328","2012-10-02",43.290001
"329","2012-10-03",43.52
"330","2012-10-04",43.5
"331","2012-10-05",43.130001
"332","2012-10-08",42.75
"333","2012-10-09",41.919998
"334","2012-10-10",41.369999
"335","2012-10-11",41.77
"336","2012-10-12",41.459999
"337","2012-10-15",42.349998
"338","2012-10-16",43.34
"339","2012-10-17",43.560001
"340","2012-10-18",45.27
"341","2012-10-19",45.529999
"342","2012-10-22",47.299999
"343","2012-10-23",45.950001
"344","2012-10-24",45.380001
"345","2012-10-25",45.98
"346","2012-10-26",46.759998
"347","2012-10-31",46.73
"348","2012-11-01",48.52
"349","2012-11-02",48.880001
"350","2012-11-05",47.82
"351","2012-11-06",48.380001
"352","2012-11-07",48.439999
"353","2012-11-08",52.57
"354","2012-11-09",52.060001
"355","2012-11-12",51
"356","2012-11-13",50.720001
"357","2012-11-14",49.240002
"358","2012-11-15",50.610001
"359","2012-11-16",50.82
"360","2012-11-19",51.279999
"361","2012-11-20",50.990002
"362","2012-11-21",51.130001
"363","2012-11-23",51.400002
"364","2012-11-26",51.119999
"365","2012-11-27",50.830002
"366","2012-11-28",51.110001
"367","2012-11-29",51.459999
"368","2012-11-30",52.759998
"369","2012-12-03",53
"370","2012-12-04",52.25
"371","2012-12-05",52.41
"372","2012-12-06",52.490002
"373","2012-12-07",52.41
"374","2012-12-10",52.84
"375","2012-12-11",52.759998
"376","2012-12-12",52.279999
"377","2012-12-13",51.110001
"378","2012-12-14",50.689999
"379","2012-12-17",51.09
"380","2012-12-18",50.599998
"381","2012-12-19",49.700001
"382","2012-12-20",49.400002
"383","2012-12-21",49.860001
"384","2012-12-24",50.060001
"385","2012-12-26",49.639999
"386","2012-12-27",49.75
"387","2012-12-28",49.18
"388","2012-12-31",49.5
"389","2013-01-02",51
"390","2013-01-03",51.330002
"391","2013-01-04",51.220001
"392","2013-01-07",50.75
"393","2013-01-08",51.400002
"394","2013-01-09",53.77
"395","2013-01-10",53.029999
"396","2013-01-11",53.200001
"397","2013-01-14",53.950001
"398","2013-01-15",54.419998
"399","2013-01-16",54.52
"400","2013-01-17",55.560001
"401","2013-01-18",56.110001
"402","2013-01-22",56.619999
"403","2013-01-23",56.66
"404","2013-01-24",57.43
"405","2013-01-25",58.16
"406","2013-01-28",58.299999
"407","2013-01-29",57.549999
"408","2013-01-30",56.84
"409","2013-01-31",56.970001
"410","2013-02-01",58.549999
"411","2013-02-04",57.830002
"412","2013-02-05",57.709999
"413","2013-02-06",57.549999
"414","2013-02-07",57.779999
"415","2013-02-08",58.110001
"416","2013-02-11",57.939999
"417","2013-02-12",58.689999
"418","2013-02-13",59.759998
"419","2013-02-14",59.439999
"420","2013-02-15",59.68
"421","2013-02-19",58.990002
"422","2013-02-20",59.68
"423","2013-02-21",58.970001
"424","2013-02-22",59.040001
"425","2013-02-25",58.07
"426","2013-02-26",56
"427","2013-02-27",57.029999
"428","2013-02-28",57.400002
"429","2013-03-01",56.990002
"430","2013-03-04",57.139999
"431","2013-03-05",58.25
"432","2013-03-06",58.700001
"433","2013-03-07",58.860001
"434","2013-03-08",59.27
"435","2013-03-11",59.849998
"436","2013-03-12",59.25
"437","2013-03-13",59.290001
"438","2013-03-14",59.740002
"439","2013-03-15",61.310001
"440","2013-03-18",61.700001
"441","2013-03-19",61.07
"442","2013-03-20",61.310001
"443","2013-03-21",60.880001
"444","2013-03-22",61.779999
"445","2013-03-25",62.310001
"446","2013-03-26",62.68
"447","2013-03-27",62.759998
"448","2013-03-28",63.220001
"449","2013-04-01",61.860001
"450","2013-04-02",61.669998
"451","2013-04-03",60.459999
"452","2013-04-04",62.540001
"453","2013-04-05",63.240002
"454","2013-04-08",64.330002
"455","2013-04-09",64.610001
"456","2013-04-10",65.040001
"457","2013-04-11",65.279999
"458","2013-04-12",65.82
"459","2013-04-15",64.260002
"460","2013-04-16",65.339996
"461","2013-04-17",64.709999
"462","2013-04-18",63.279999
"463","2013-04-19",64.07
"464","2013-04-22",64.699997
"465","2013-04-23",65.849998
"466","2013-04-24",64
"467","2013-04-25",63.41
"468","2013-04-26",63.43
"469","2013-04-29",63.650002
"470","2013-04-30",63.009998
"471","2013-05-01",63.169998
"472","2013-05-02",63.43
"473","2013-05-03",64.019997
"474","2013-05-06",64.199997
"475","2013-05-07",65.099998
"476","2013-05-08",64.650002
"477","2013-05-09",66.440002
"478","2013-05-10",66.639999
"479","2013-05-13",66.389999
"480","2013-05-14",66.400002
"481","2013-05-15",66.190002
"482","2013-05-16",65.839996
"483","2013-05-17",66.440002
"484","2013-05-20",66.279999
"485","2013-05-21",67.720001
"486","2013-05-22",67.050003
"487","2013-05-23",66.690002
"488","2013-05-24",65.900002
"489","2013-05-28",67.410004
"490","2013-05-29",66.809998
"491","2013-05-30",65.419998
"492","2013-05-31",64.019997
"493","2013-06-03",63.84
"494","2013-06-04",63.720001
"495","2013-06-05",62.09
"496","2013-06-06",63.82
"497","2013-06-07",65.379997
"498","2013-06-10",65.389999
"499","2013-06-11",64.720001
"500","2013-06-12",63.43
"501","2013-06-13",64
"502","2013-06-14",63.860001
"503","2013-06-17",63.709999
"504","2013-06-18",64.190002
"505","2013-06-19",64.660004
"506","2013-06-20",63.450001
"507","2013-06-21",63.439999
"508","2013-06-24",62.27
"509","2013-06-25",63.630001
"510","2013-06-26",63.740002
"511","2013-06-27",64.75
"512","2013-06-28",65.330002
"513","2013-07-01",65.519997
"514","2013-07-02",65.769997
"515","2013-07-03",66
"516","2013-07-05",66.839996
"517","2013-07-08",68.599998
"518","2013-07-09",68.339996
"519","2013-07-10",68.040001
"520","2013-07-11",68.669998
"521","2013-07-12",68.599998
"522","2013-07-15",68.589996
"523","2013-07-16",68.040001
"524","2013-07-17",67.669998
"525","2013-07-18",68.739998
"526","2013-07-19",69.269997
"527","2013-07-22",69.169998
"528","2013-07-23",68.589996
"529","2013-07-24",68.360001
"530","2013-07-25",68.440002
"531","2013-07-26",67.889999
"532","2013-07-29",67.93
"533","2013-07-30",67.019997
"534","2013-07-31",68.260002
"535","2013-08-01",69.400002
"536","2013-08-02",69.449997
"537","2013-08-05",69.410004
"538","2013-08-06",70.839996
"539","2013-08-07",71.150002
"540","2013-08-08",66.900002
"541","2013-08-09",65.480003
"542","2013-08-12",67.669998
"543","2013-08-13",68.220001
"544","2013-08-14",66.449997
"545","2013-08-15",64.650002
"546","2013-08-16",65.660004
"547","2013-08-19",65.019997
"548","2013-08-20",65.699997
"549","2013-08-21",64.169998
"550","2013-08-22",64.639999
"551","2013-08-23",64.699997
"552","2013-08-26",63.23
"553","2013-08-27",61.669998
"554","2013-08-28",61.32
"555","2013-08-29",63.290001
"556","2013-08-30",61.98
"557","2013-09-03",61.73
"558","2013-09-04",62.400002
"559","2013-09-05",62.75
"560","2013-09-06",62.540001
"561","2013-09-09",63.529999
"562","2013-09-10",63.509998
"563","2013-09-11",62.790001
"564","2013-09-12",62.599998
"565","2013-09-13",62.389999
"566","2013-09-16",62.740002
"567","2013-09-17",65.5
"568","2013-09-18",66.410004
"569","2013-09-19",67.110001
"570","2013-09-20",67.510002
"571","2013-09-23",66.029999
"572","2013-09-24",66.589996
"573","2013-09-25",65.870003
"574","2013-09-26",66.449997
"575","2013-09-27",66.879997
"576","2013-09-30",68.5
"577","2013-10-01",69.349998
"578","2013-10-02",67.989998
"579","2013-10-03",66.940002
"580","2013-10-04",68.239998
"581","2013-10-07",66.760002
"582","2013-10-08",65.139999
"583","2013-10-09",63.150002
"584","2013-10-10",64.169998
"585","2013-10-11",65.949997
"586","2013-10-14",66.949997
"587","2013-10-15",69.190002
"588","2013-10-16",70.040001
"589","2013-10-17",70.739998
"590","2013-10-18",69.989998
"591","2013-10-21",70.760002
"592","2013-10-22",71.540001
"593","2013-10-23",71.370003
"594","2013-10-24",69.68
"595","2013-10-25",70.360001
"596","2013-10-28",69.900002
"597","2013-10-29",69.669998
"598","2013-10-30",68.25
"599","2013-10-31",70.089996
"600","2013-11-01",71.709999
"601","2013-11-04",72.160004
"602","2013-11-05",72.010002
"603","2013-11-06",72.349998
"604","2013-11-07",68.150002
"605","2013-11-08",66.75
"606","2013-11-11",66.209999
"607","2013-11-12",66.470001
"608","2013-11-13",66.099998
"609","2013-11-14",65.989998
"610","2013-11-15",65.230003
"611","2013-11-18",64
"612","2013-11-19",63.299999
"613","2013-11-20",62.610001
"614","2013-11-21",62.84
"615","2013-11-22",64.830002
"616","2013-11-25",64.059998
"617","2013-11-26",63.919998
"618","2013-11-27",64.290001
"619","2013-11-29",64.190002
"620","2013-12-02",64.830002
"621","2013-12-03",63.880001
"622","2013-12-04",64.32
"623","2013-12-05",63.459999
"624","2013-12-06",63.540001
"625","2013-12-09",62.700001
"626","2013-12-10",63.310001
"627","2013-12-11",64.980003
"628","2013-12-12",65.040001
"629","2013-12-13",64.519997
"630","2013-12-16",63.689999
"631","2013-12-17",63.220001
"632","2013-12-18",62.689999
"633","2013-12-19",63.310001
"634","2013-12-20",64.57
"635","2013-12-23",66.010002
"636","2013-12-24",66.529999
"637","2013-12-26",66.68
"638","2013-12-27",66.959999
"639","2013-12-30",67.529999
"640","2013-12-31",68.110001
"641","2014-01-02",66.089996
"642","2014-01-03",66.709999
"643","2014-01-06",66
"644","2014-01-07",66.870003
"645","2014-01-08",67.540001
"646","2014-01-09",68.080002
"647","2014-01-10",69.150002
"648","2014-01-13",69.18
"649","2014-01-14",69.459999
"650","2014-01-15",69.889999
"651","2014-01-16",69.370003
"652","2014-01-17",69.199997
"653","2014-01-21",67.019997
"654","2014-01-22",67.629997
"655","2014-01-23",67.480003
"656","2014-01-24",65.660004
"657","2014-01-27",65.610001
"658","2014-01-28",65.269997
"659","2014-01-29",64.809998
"660","2014-01-30",65.720001
"661","2014-01-31",64.440002
"662","2014-02-03",61.400002
"663","2014-02-04",62.700001
"664","2014-02-05",64
"665","2014-02-06",64.949997
"666","2014-02-07",63.639999
"667","2014-02-10",64.889999
"668","2014-02-11",65.650002
"669","2014-02-12",66.919998
"670","2014-02-13",66.690002
"671","2014-02-14",67.370003
"672","2014-02-18",67.550003
"673","2014-02-19",67.730003
"674","2014-02-20",68.379997
"675","2014-02-21",69.410004
"676","2014-02-24",70.07
"677","2014-02-25",70.449997
"678","2014-02-26",69.610001
"679","2014-02-27",73.75
"680","2014-02-28",76.019997
"681","2014-03-03",75.629997
"682","2014-03-04",76.379997
"683","2014-03-05",76.57
"684","2014-03-06",77.400002
"685","2014-03-07",77.129997
"686","2014-03-10",76.510002
"687","2014-03-11",75.290001
"688","2014-03-12",75.5
"689","2014-03-13",73.75
"690","2014-03-14",74.400002
"691","2014-03-17",74.599998
"692","2014-03-18",76.690002
"693","2014-03-19",75.18
"694","2014-03-20",75.309998
"695","2014-03-21",76.43
"696","2014-03-24",73.82
"697","2014-03-25",73.279999
"698","2014-03-26",72.019997
"699","2014-03-27",70.970001
"700","2014-03-28",72.029999
"701","2014-03-31",73.080002
"702","2014-04-01",74.349998
"703","2014-04-02",75.57
"704","2014-04-03",76.18
"705","2014-04-04",73.989998
"706","2014-04-07",70.639999
"707","2014-04-08",70.300003
"708","2014-04-09",71.550003
"709","2014-04-10",70.019997
"710","2014-04-11",68.589996
"711","2014-04-14",67.199997
"712","2014-04-15",66.800003
"713","2014-04-16",69.010002
"714","2014-04-17",68.800003
"715","2014-04-21",69.650002
"716","2014-04-22",68.690002
"717","2014-04-23",68.419998
"718","2014-04-24",67.650002
"719","2014-04-25",67.919998
"720","2014-04-28",65.970001
"721","2014-04-29",64.980003
"722","2014-04-30",65.669998
"723","2014-05-01",65.620003
"724","2014-05-02",65.440002
"725","2014-05-05",66.660004
"726","2014-05-06",65.879997
"727","2014-05-07",65.519997
"728","2014-05-08",59.970001
"729","2014-05-09",58
"730","2014-05-12",58.68
"731","2014-05-13",59.23
"732","2014-05-14",58.450001
"733","2014-05-15",58.700001
"734","2014-05-16",59.52
"735","2014-05-19",60
"736","2014-05-20",59.830002
"737","2014-05-21",60.599998
"738","2014-05-22",60.950001
"739","2014-05-23",61.040001
"740","2014-05-27",61.91
"741","2014-05-28",61.720001
"742","2014-05-29",62.029999
"743","2014-05-30",61.880001
"744","2014-06-02",62.279999
"745","2014-06-03",60.73
"746","2014-06-04",59.560001
"747","2014-06-05",61.169998
"748","2014-06-06",61.220001
"749","2014-06-09",60.740002
"750","2014-06-10",60.650002
"751","2014-06-11",60.380001
"752","2014-06-12",60.25
"753","2014-06-13",59.990002
"754","2014-06-16",60.25
"755","2014-06-17",61.310001
"756","2014-06-18",60.77
"757","2014-06-19",62.049999
"758","2014-06-20",61.25
"759","2014-06-23",60.66
"760","2014-06-24",60.619999
"761","2014-06-25",60.810001
"762","2014-06-26",60.509998
"763","2014-06-27",60.119999
"764","2014-06-30",61.490002
"765","2014-07-01",62.18
"766","2014-07-02",62.049999
"767","2014-07-03",62.91
"768","2014-07-07",61.549999
"769","2014-07-08",60.02
"770","2014-07-09",60.73
"771","2014-07-10",60.650002
"772","2014-07-11",60.75
"773","2014-07-14",61.169998
"774","2014-07-15",60.880001
"775","2014-07-16",63.610001
"776","2014-07-17",64.830002
"777","2014-07-18",65.389999
"778","2014-07-21",63.66
"779","2014-07-22",63.419998
"780","2014-07-23",62.959999
"781","2014-07-24",62.5
"782","2014-07-25",61.66
"783","2014-07-28",61.509998
"784","2014-07-29",61.330002
"785","2014-07-30",61.060001
"786","2014-07-31",59.869999
"787","2014-08-01",59.220001
"788","2014-08-04",59.990002
"789","2014-08-05",59.400002
"790","2014-08-06",59.57
"791","2014-08-07",58.299999
"792","2014-08-08",58.950001
"793","2014-08-11",59.849998
"794","2014-08-12",59.619999
"795","2014-08-13",60.5
"796","2014-08-14",60.900002
"797","2014-08-15",60.950001
"798","2014-08-18",61.880001
"799","2014-08-19",61.950001
"800","2014-08-20",62.830002
"801","2014-08-21",63.299999
"802","2014-08-22",62.919998
"803","2014-08-25",63.459999
"804","2014-08-26",63.84
"805","2014-08-27",63.450001
"806","2014-08-28",62.939999
"807","2014-08-29",62.580002
"808","2014-09-02",64.110001
"809","2014-09-03",65.07
"810","2014-09-04",64.459999
"811","2014-09-05",64.830002
"812","2014-09-08",65.150002
"813","2014-09-09",63.400002
"814","2014-09-10",62.689999
"815","2014-09-11",62.52
"816","2014-09-12",62.169998
"817","2014-09-15",62.049999
"818","2014-09-16",62.16
"819","2014-09-17",61.139999
"820","2014-09-18",61.529999
"821","2014-09-19",62.610001
"822","2014-09-22",60.27
"823","2014-09-23",59.060001
"824","2014-09-24",58.849998
"825","2014-09-25",58.330002
"826","2014-09-26",59.049999
"827","2014-09-29",58.779999
"828","2014-09-30",58.419998
"829","2014-10-01",56.540001
"830","2014-10-02",56.34
"831","2014-10-03",56.950001
"832","2014-10-06",56.709999
"833","2014-10-07",55.919998
"834","2014-10-08",56.439999
"835","2014-10-09",54.619999
"836","2014-10-10",53.740002
"837","2014-10-13",52.75
"838","2014-10-14",54.939999
"839","2014-10-15",55
"840","2014-10-16",55.32
"841","2014-10-17",56.27
"842","2014-10-20",56.849998
"843","2014-10-21",59.279999
"844","2014-10-22",58.73
"845","2014-10-23",58.439999
"846","2014-10-24",59.119999
"847","2014-10-27",59.139999
"848","2014-10-28",59.970001
"849","2014-10-29",60.720001
"850","2014-10-30",60.48
"851","2014-10-31",60.650002
"852","2014-11-03",61.32
"853","2014-11-04",59.139999
"854","2014-11-05",59.939999
"855","2014-11-06",61.200001
"856","2014-11-07",61.939999
"857","2014-11-10",61.200001
"858","2014-11-11",61.389999
"859","2014-11-12",61.400002
"860","2014-11-13",60.869999
"861","2014-11-14",61.860001
"862","2014-11-17",62.41
"863","2014-11-18",62.48
"864","2014-11-19",62.049999
"865","2014-11-20",62.52
"866","2014-11-21",62.009998
"867","2014-11-24",62.119999
"868","2014-11-25",63.84
"869","2014-11-26",64.010002
"870","2014-11-28",64.860001
"871","2014-12-01",63.990002
"872","2014-12-02",63.810001
"873","2014-12-03",64.900002
"874","2014-12-04",63.75
"875","2014-12-05",62.959999
"876","2014-12-08",60.970001
"877","2014-12-09",60.93
"878","2014-12-10",60
"879","2014-12-11",60.009998
"880","2014-12-12",59.779999
"881","2014-12-15",59.029999
"882","2014-12-16",59.150002
"883","2014-12-17",60.099998
"884","2014-12-18",61.279999
"885","2014-12-19",62.529999
"886","2014-12-22",63.240002
"887","2014-12-23",63.799999
"888","2014-12-24",64.540001
"889","2014-12-26",64.379997
"890","2014-12-29",64.419998
"891","2014-12-30",64.599998
"892","2014-12-31",63.77
"893","2015-01-02",63.900002
"894","2015-01-05",62.700001
"895","2015-01-06",61.66
"896","2015-01-07",61.25
"897","2015-01-08",63.110001
"898","2015-01-09",63.220001
"899","2015-01-12",62.630001
"900","2015-01-13",62.509998
"901","2015-01-14",62.060001
"902","2015-01-15",61.48
"903","2015-01-16",63.110001
"904","2015-01-20",63.02
"905","2015-01-21",64.440002
"906","2015-01-22",66.839996
"907","2015-01-23",66.57
"908","2015-01-26",68.389999
"909","2015-01-27",68
"910","2015-01-28",66.919998
"911","2015-01-29",66.879997
"912","2015-01-30",66.699997
"913","2015-02-02",67.199997
"914","2015-02-03",68.18
"915","2015-02-04",68.099998
"916","2015-02-05",67.290001
"917","2015-02-06",66.760002
"918","2015-02-09",68
"919","2015-02-10",68.309998
"920","2015-02-11",67.5
"921","2015-02-12",68.050003
"922","2015-02-13",68.900002
"923","2015-02-17",68.82
"924","2015-02-18",68.300003
"925","2015-02-19",69.230003
"926","2015-02-20",69.339996
"927","2015-02-23",69.580002
"928","2015-02-24",69.639999
"929","2015-02-25",69.169998
"930","2015-02-26",72.93
"931","2015-02-27",72.019997
"932","2015-03-02",73.860001
"933","2015-03-03",74.480003
"934","2015-03-04",74.230003
"935","2015-03-05",73.190002
"936","2015-03-06",72.459999
"937","2015-03-09",72.779999
"938","2015-03-10",71.349998
"939","2015-03-11",71.470001
"940","2015-03-12",71.989998
"941","2015-03-13",71.57
"942","2015-03-16",72.199997
"943","2015-03-17",72.790001
"944","2015-03-18",74.660004
"945","2015-03-19",74.949997
"946","2015-03-20",75.169998
"947","2015-03-23",74.589996
"948","2015-03-24",75
"949","2015-03-25",73.580002
"950","2015-03-26",73.150002
"951","2015-03-27",74.690002
