"","date","EPD"
"110","2007-06-11",15.395
"111","2007-06-12",15.18
"112","2007-06-13",15.405
"113","2007-06-14",15.51
"114","2007-06-15",15.515
"115","2007-06-18",15.45
"116","2007-06-19",15.705
"117","2007-06-20",15.66
"118","2007-06-21",15.83
"119","2007-06-22",15.545
"120","2007-06-25",15.53
"121","2007-06-26",15.56
"122","2007-06-27",15.75
"123","2007-06-28",15.79
"124","2007-06-29",15.905
"125","2007-07-02",16
"126","2007-07-03",16.040001
"127","2007-07-05",15.975
"128","2007-07-06",15.935
"129","2007-07-09",16.045
"130","2007-07-10",16.280001
"131","2007-07-11",16.485001
"132","2007-07-12",16.485001
"133","2007-07-13",16.665001
"134","2007-07-16",16.59
"135","2007-07-17",16.424999
"136","2007-07-18",16.57
"137","2007-07-19",16.615
"138","2007-07-20",16.665001
"139","2007-07-23",16.469999
"140","2007-07-24",16.35
"141","2007-07-25",16.290001
"142","2007-07-26",15.985
"143","2007-07-27",15.665
"144","2007-07-30",15.5
"145","2007-07-31",15.55
"146","2007-08-01",15.27
"147","2007-08-02",15.07
"148","2007-08-03",14.55
"149","2007-08-06",14
"150","2007-08-07",14.775
"151","2007-08-08",15.135
"152","2007-08-09",14.575
"153","2007-08-10",14.84
"154","2007-08-13",14.945
"155","2007-08-14",14.855
"156","2007-08-15",14.605
"157","2007-08-16",14.425
"158","2007-08-17",14.47
"159","2007-08-20",14.6
"160","2007-08-21",14.49
"161","2007-08-22",15.145
"162","2007-08-23",14.945
"163","2007-08-24",15.135
"164","2007-08-27",15.015
"165","2007-08-28",14.725
"166","2007-08-29",14.74
"167","2007-08-30",14.72
"168","2007-08-31",14.755
"169","2007-09-04",15.05
"170","2007-09-05",15.105
"171","2007-09-06",15.06
"172","2007-09-07",14.945
"173","2007-09-10",14.75
"174","2007-09-11",14.77
"175","2007-09-12",14.82
"176","2007-09-13",14.95
"177","2007-09-14",15.34
"178","2007-09-17",15.375
"179","2007-09-18",15.66
"180","2007-09-19",15.86
"181","2007-09-20",15.845
"182","2007-09-21",15.985
"183","2007-09-24",15.765
"184","2007-09-25",15.48
"185","2007-09-26",15.38
"186","2007-09-27",15.145
"187","2007-09-28",15.125
"188","2007-10-01",15.3
"189","2007-10-02",15.24
"190","2007-10-03",15.195
"191","2007-10-04",15.5
"192","2007-10-05",15.855
"193","2007-10-08",15.775
"194","2007-10-09",15.87
"195","2007-10-10",16.035
"196","2007-10-11",15.875
"197","2007-10-12",15.95
"198","2007-10-15",16.014999
"199","2007-10-16",15.985
"200","2007-10-17",16.030001
"201","2007-10-18",15.925
"202","2007-10-19",15.855
"203","2007-10-22",15.71
"204","2007-10-23",15.795
"205","2007-10-24",15.94
"206","2007-10-25",15.985
"207","2007-10-26",16.049999
"208","2007-10-29",16.025
"209","2007-10-30",15.89
"210","2007-10-31",15.995
"211","2007-11-01",15.91
"212","2007-11-02",16.065001
"213","2007-11-05",15.915
"214","2007-11-06",15.945
"215","2007-11-07",15.905
"216","2007-11-08",15.955
"217","2007-11-09",15.91
"218","2007-11-12",15.925
"219","2007-11-13",16.07
"220","2007-11-14",15.935
"221","2007-11-15",15.96
"222","2007-11-16",15.96
"223","2007-11-19",15.975
"224","2007-11-20",15.91
"225","2007-11-21",15.935
"226","2007-11-23",16.084999
"227","2007-11-26",15.875
"228","2007-11-27",15.655
"229","2007-11-28",15.545
"230","2007-11-29",15.465
"231","2007-11-30",15.63
"232","2007-12-03",15.785
"233","2007-12-04",15.615
"234","2007-12-05",15.79
"235","2007-12-06",15.715
"236","2007-12-07",15.65
"237","2007-12-10",15.66
"238","2007-12-11",15.605
"239","2007-12-12",15.61
"240","2007-12-13",15.43
"241","2007-12-14",15.405
"242","2007-12-17",15.34
"243","2007-12-18",15.2
"244","2007-12-19",15.185
"245","2007-12-20",14.96
"246","2007-12-21",15.15
"247","2007-12-24",15.51
"248","2007-12-26",15.705
"249","2007-12-27",15.79
"250","2007-12-28",15.87
"251","2007-12-31",15.94
"252","2008-01-02",15.975
"253","2008-01-03",16.24
"254","2008-01-04",16.190001
"255","2008-01-07",16.08
"256","2008-01-08",16.17
"257","2008-01-09",16.139999
"258","2008-01-10",16.059999
"259","2008-01-11",15.925
"260","2008-01-14",15.84
"261","2008-01-15",15.705
"262","2008-01-16",15.7
"263","2008-01-17",15.535
"264","2008-01-18",15.275
"265","2008-01-22",15.085
"266","2008-01-23",15.01
"267","2008-01-24",15.125
"268","2008-01-25",15.005
"269","2008-01-28",15.055
"270","2008-01-29",14.935
"271","2008-01-30",15.405
"272","2008-01-31",15.58
"273","2008-02-01",15.7
"274","2008-02-04",15.94
"275","2008-02-05",16.055
"276","2008-02-06",15.765
"277","2008-02-07",15.675
"278","2008-02-08",15.95
"279","2008-02-11",16.01
"280","2008-02-12",15.85
"281","2008-02-13",15.85
"282","2008-02-14",15.8
"283","2008-02-15",15.62
"284","2008-02-19",15.665
"285","2008-02-20",15.73
"286","2008-02-21",15.265
"287","2008-02-22",15.36
"288","2008-02-25",15.495
"289","2008-02-26",15.625
"290","2008-02-27",15.425
"291","2008-02-28",15.59
"292","2008-02-29",15.485
"293","2008-03-03",15.455
"294","2008-03-04",15.41
"295","2008-03-05",15.565
"296","2008-03-06",15.515
"297","2008-03-07",15.285
"298","2008-03-10",14.83
"299","2008-03-11",15.055
"300","2008-03-12",15.18
"301","2008-03-13",15.195
"302","2008-03-14",15
"303","2008-03-17",14.62
"304","2008-03-18",14.74
"305","2008-03-19",14.12
"306","2008-03-20",14.105
"307","2008-03-24",14.335
"308","2008-03-25",14.335
"309","2008-03-26",14.5
"310","2008-03-27",14.375
"311","2008-03-28",14.545
"312","2008-03-31",14.85
"313","2008-04-01",15.035
"314","2008-04-02",15.09
"315","2008-04-03",15.15
"316","2008-04-04",15.35
"317","2008-04-07",15.405
"318","2008-04-08",15.495
"319","2008-04-09",15.195
"320","2008-04-10",15.11
"321","2008-04-11",14.75
"322","2008-04-14",14.775
"323","2008-04-15",14.745
"324","2008-04-16",14.85
"325","2008-04-17",14.865
"326","2008-04-18",15.01
"327","2008-04-21",15.18
"328","2008-04-22",15.22
"329","2008-04-23",15.4
"330","2008-04-24",15.29
"331","2008-04-25",15.28
"332","2008-04-28",15.145
"333","2008-04-29",15.27
"334","2008-04-30",15.615
"335","2008-05-01",15.52
"336","2008-05-02",15.84
"337","2008-05-05",16.004999
"338","2008-05-06",16.145
"339","2008-05-07",16.155001
"340","2008-05-08",16.049999
"341","2008-05-09",15.79
"342","2008-05-12",15.815
"343","2008-05-13",15.805
"344","2008-05-14",15.545
"345","2008-05-15",15.5
"346","2008-05-16",15.4
"347","2008-05-19",15.44
"348","2008-05-20",15.69
"349","2008-05-21",15.68
"350","2008-05-22",15.465
"351","2008-05-23",15.32
"352","2008-05-27",15.245
"353","2008-05-28",15.185
"354","2008-05-29",15.19
"355","2008-05-30",15.135
"356","2008-06-02",15.345
"357","2008-06-03",15.255
"358","2008-06-04",15.095
"359","2008-06-05",15.3
"360","2008-06-06",15.23
"361","2008-06-09",15.23
"362","2008-06-10",15.02
"363","2008-06-11",15.06
"364","2008-06-12",14.915
"365","2008-06-13",14.97
"366","2008-06-16",15.185
"367","2008-06-17",15.33
"368","2008-06-18",15.16
"369","2008-06-19",15.035
"370","2008-06-20",15.01
"371","2008-06-23",15.125
"372","2008-06-24",15.08
"373","2008-06-25",15
"374","2008-06-26",14.65
"375","2008-06-27",14.55
"376","2008-06-30",14.77
"377","2008-07-01",14.74
"378","2008-07-02",14.75
"379","2008-07-03",14.39
"380","2008-07-07",14.345
"381","2008-07-08",14.015
"382","2008-07-09",14.205
"383","2008-07-10",14.4
"384","2008-07-11",14.215
"385","2008-07-14",14.225
"386","2008-07-15",13.9
"387","2008-07-16",13.68
"388","2008-07-17",13.97
"389","2008-07-18",14.03
"390","2008-07-21",14.62
"391","2008-07-22",14.68
"392","2008-07-23",14.625
"393","2008-07-24",14.5
"394","2008-07-25",14.475
"395","2008-07-28",14.815
"396","2008-07-29",14.395
"397","2008-07-30",14.835
"398","2008-07-31",14.875
"399","2008-08-01",14.675
"400","2008-08-04",14.32
"401","2008-08-05",14.105
"402","2008-08-06",14.22
"403","2008-08-07",14.075
"404","2008-08-08",14.17
"405","2008-08-11",14.28
"406","2008-08-12",14.325
"407","2008-08-13",14.385
"408","2008-08-14",14.305
"409","2008-08-15",14.13
"410","2008-08-18",14.31
"411","2008-08-19",14.34
"412","2008-08-20",14.555
"413","2008-08-21",14.535
"414","2008-08-22",14.43
"415","2008-08-25",14.55
"416","2008-08-26",14.465
"417","2008-08-27",14.67
"418","2008-08-28",14.715
"419","2008-08-29",14.725
"420","2008-09-02",14.51
"421","2008-09-03",14.26
"422","2008-09-04",14.125
"423","2008-09-05",13.905
"424","2008-09-08",13.84
"425","2008-09-09",13.33
"426","2008-09-10",13.33
"427","2008-09-11",13.05
"428","2008-09-12",13.4
"429","2008-09-15",12.515
"430","2008-09-16",12.525
"431","2008-09-17",12.165
"432","2008-09-18",11.805
"433","2008-09-19",12.955
"434","2008-09-22",12.5
"435","2008-09-23",12.5
"436","2008-09-24",12.86
"437","2008-09-25",13.275
"438","2008-09-26",13
"439","2008-09-29",12.7
"440","2008-09-30",12.885
"441","2008-10-01",13.06
"442","2008-10-02",12.155
"443","2008-10-03",12.08
"444","2008-10-06",10.7
"445","2008-10-07",9.735
"446","2008-10-08",9.94
"447","2008-10-09",9.545
"448","2008-10-10",9.195
"449","2008-10-13",11.445
"450","2008-10-14",11.995
"451","2008-10-15",11.005
"452","2008-10-16",11.305
"453","2008-10-17",11.83
"454","2008-10-20",12.575
"455","2008-10-21",12.2
"456","2008-10-22",11.985
"457","2008-10-23",11.795
"458","2008-10-24",11.95
"459","2008-10-27",11.5
"460","2008-10-28",12.13
"461","2008-10-29",11.95
"462","2008-10-30",12.22
"463","2008-10-31",12.2
"464","2008-11-03",12.165
"465","2008-11-04",12.5
"466","2008-11-05",12.28
"467","2008-11-06",11.81
"468","2008-11-07",12.25
"469","2008-11-10",12.155
"470","2008-11-11",11.33
"471","2008-11-12",10.91
"472","2008-11-13",11.625
"473","2008-11-14",11.435
"474","2008-11-17",10.895
"475","2008-11-18",10.85
"476","2008-11-19",10.175
"477","2008-11-20",9
"478","2008-11-21",8.63
"479","2008-11-24",9.615
"480","2008-11-25",9.745
"481","2008-11-26",10.305
"482","2008-11-28",10.685
"483","2008-12-01",10.265
"484","2008-12-02",10.08
"485","2008-12-03",10.14
"486","2008-12-04",9.745
"487","2008-12-05",9.91
"488","2008-12-08",10.535
"489","2008-12-09",10.39
"490","2008-12-10",10.775
"491","2008-12-11",10.555
"492","2008-12-12",10.355
"493","2008-12-15",10.38
"494","2008-12-16",10.715
"495","2008-12-17",10.815
"496","2008-12-18",10.675
"497","2008-12-19",10.705
"498","2008-12-22",10.395
"499","2008-12-23",10.125
"500","2008-12-24",9.975
"501","2008-12-26",10.07
"502","2008-12-29",9.995
"503","2008-12-30",10
"504","2008-12-31",10.365
"505","2009-01-02",11.225
"506","2009-01-05",11.695
"507","2009-01-06",11.345
"508","2009-01-07",10.86
"509","2009-01-08",11.085
"510","2009-01-09",11.025
"511","2009-01-12",10.875
"512","2009-01-13",11.07
"513","2009-01-14",10.805
"514","2009-01-15",10.71
"515","2009-01-16",11
"516","2009-01-20",10.545
"517","2009-01-21",11.075
"518","2009-01-22",11.025
"519","2009-01-23",11.12
"520","2009-01-26",11.405
"521","2009-01-27",11.51
"522","2009-01-28",11.205
"523","2009-01-29",11.015
"524","2009-01-30",10.98
"525","2009-02-02",10.905
"526","2009-02-03",11.32
"527","2009-02-04",11.495
"528","2009-02-05",11.36
"529","2009-02-06",11.415
"530","2009-02-09",11.45
"531","2009-02-10",11.21
"532","2009-02-11",11.32
"533","2009-02-12",11.56
"534","2009-02-13",11.615
"535","2009-02-17",11.275
"536","2009-02-18",11.175
"537","2009-02-19",11.03
"538","2009-02-20",10.715
"539","2009-02-23",10.04
"540","2009-02-24",10.38
"541","2009-02-25",10.605
"542","2009-02-26",10.655
"543","2009-02-27",10.79
"544","2009-03-02",9.925
"545","2009-03-03",9.48
"546","2009-03-04",9.82
"547","2009-03-05",9.315
"548","2009-03-06",9.09
"549","2009-03-09",8.975
"550","2009-03-10",9.34
"551","2009-03-11",9.475
"552","2009-03-12",10.295
"553","2009-03-13",10.25
"554","2009-03-16",10.475
"555","2009-03-17",10.72
"556","2009-03-18",10.905
"557","2009-03-19",10.88
"558","2009-03-20",10.52
"559","2009-03-23",10.97
"560","2009-03-24",10.95
"561","2009-03-25",11.155
"562","2009-03-26",11.115
"563","2009-03-27",11.115
"564","2009-03-30",11.085
"565","2009-03-31",11.125
"566","2009-04-01",11.08
"567","2009-04-02",11.045
"568","2009-04-03",10.96
"569","2009-04-06",10.81
"570","2009-04-07",10.65
"571","2009-04-08",10.79
"572","2009-04-09",10.76
"573","2009-04-13",11.04
"574","2009-04-14",11.16
"575","2009-04-15",11.29
"576","2009-04-16",11.205
"577","2009-04-17",11.615
"578","2009-04-20",11.475
"579","2009-04-21",11.7
"580","2009-04-22",11.57
"581","2009-04-23",11.675
"582","2009-04-24",11.69
"583","2009-04-27",12.185
"584","2009-04-28",12.385
"585","2009-04-29",12.12
"586","2009-04-30",11.795
"587","2009-05-01",12.065
"588","2009-05-04",12.33
"589","2009-05-05",12.44
"590","2009-05-06",12.46
"591","2009-05-07",12.345
"592","2009-05-08",12.82
"593","2009-05-11",12.615
"594","2009-05-12",12.51
"595","2009-05-13",12.115
"596","2009-05-14",12.235
"597","2009-05-15",12.07
"598","2009-05-18",12.375
"599","2009-05-19",12.525
"600","2009-05-20",12.785
"601","2009-05-21",12.665
"602","2009-05-22",12.58
"603","2009-05-26",12.67
"604","2009-05-27",12.595
"605","2009-05-28",12.82
"606","2009-05-29",13
"607","2009-06-01",13.165
"608","2009-06-02",13.215
"609","2009-06-03",12.955
"610","2009-06-04",13.05
"611","2009-06-05",13.21
"612","2009-06-08",13.025
"613","2009-06-09",12.925
"614","2009-06-10",12.805
"615","2009-06-11",12.955
"616","2009-06-12",13.03
"617","2009-06-15",12.985
"618","2009-06-16",12.655
"619","2009-06-17",12.415
"620","2009-06-18",12.625
"621","2009-06-19",12.515
"622","2009-06-22",12.35
"623","2009-06-23",12.105
"624","2009-06-24",12.2
"625","2009-06-25",12.555
"626","2009-06-26",12.645
"627","2009-06-29",12.48
"628","2009-06-30",12.47
"629","2009-07-01",12.575
"630","2009-07-02",12.525
"631","2009-07-06",12.5
"632","2009-07-07",12.425
"633","2009-07-08",12.63
"634","2009-07-09",12.87
"635","2009-07-10",12.985
"636","2009-07-13",13.08
"637","2009-07-14",13.115
"638","2009-07-15",13.48
"639","2009-07-16",13.825
"640","2009-07-17",13.975
"641","2009-07-20",14
"642","2009-07-21",13.82
"643","2009-07-22",14
"644","2009-07-23",14.065
"645","2009-07-24",14.245
"646","2009-07-27",14.495
"647","2009-07-28",14.625
"648","2009-07-29",13.76
"649","2009-07-30",14
"650","2009-07-31",14.05
"651","2009-08-03",14.105
"652","2009-08-04",14.025
"653","2009-08-05",13.83
"654","2009-08-06",13.685
"655","2009-08-07",13.835
"656","2009-08-10",14.035
"657","2009-08-11",13.835
"658","2009-08-12",14.045
"659","2009-08-13",13.805
"660","2009-08-14",13.73
"661","2009-08-17",13.325
"662","2009-08-18",13.62
"663","2009-08-19",13.655
"664","2009-08-20",13.6
"665","2009-08-21",13.75
"666","2009-08-24",13.785
"667","2009-08-25",13.5
"668","2009-08-26",13.515
"669","2009-08-27",13.58
"670","2009-08-28",13.535
"671","2009-08-31",13.5
"672","2009-09-01",13.32
"673","2009-09-02",13.15
"674","2009-09-03",13.18
"675","2009-09-04",13.375
"676","2009-09-08",13.61
"677","2009-09-09",13.84
"678","2009-09-10",14.095
"679","2009-09-11",14.3
"680","2009-09-14",14.31
"681","2009-09-15",14.315
"682","2009-09-16",14.66
"683","2009-09-17",14.335
"684","2009-09-18",14.38
"685","2009-09-21",14.33
"686","2009-09-22",13.965
"687","2009-09-23",13.925
"688","2009-09-24",13.925
"689","2009-09-25",14
"690","2009-09-28",14.085
"691","2009-09-29",14.195
"692","2009-09-30",14.16
"693","2009-10-01",13.895
"694","2009-10-02",13.91
"695","2009-10-05",14.135
"696","2009-10-06",14.285
"697","2009-10-07",14.205
"698","2009-10-08",14.415
"699","2009-10-09",14.395
"700","2009-10-12",14.525
"701","2009-10-13",14.595
"702","2009-10-14",14.685
"703","2009-10-15",14.745
"704","2009-10-16",14.745
"705","2009-10-19",14.76
"706","2009-10-20",14.83
"707","2009-10-21",14.86
"708","2009-10-22",14.94
"709","2009-10-23",14.935
"710","2009-10-26",14.62
"711","2009-10-27",14.655
"712","2009-10-28",13.94
"713","2009-10-29",14.37
"714","2009-10-30",14.02
"715","2009-11-02",13.98
"716","2009-11-03",13.935
"717","2009-11-04",14.18
"718","2009-11-05",14.365
"719","2009-11-06",14.25
"720","2009-11-09",14.455
"721","2009-11-10",14.305
"722","2009-11-11",14.38
"723","2009-11-12",14.5
"724","2009-11-13",14.6
"725","2009-11-16",14.76
"726","2009-11-17",14.845
"727","2009-11-18",14.72
"728","2009-11-19",14.655
"729","2009-11-20",14.665
"730","2009-11-23",14.66
"731","2009-11-24",14.725
"732","2009-11-25",14.97
"733","2009-11-27",14.955
"734","2009-11-30",14.895
"735","2009-12-01",14.895
"736","2009-12-02",14.84
"737","2009-12-03",14.875
"738","2009-12-04",14.865
"739","2009-12-07",15.045
"740","2009-12-08",15.135
"741","2009-12-09",15.17
"742","2009-12-10",15.3
"743","2009-12-11",15.53
"744","2009-12-14",15.64
"745","2009-12-15",15.66
"746","2009-12-16",15.83
"747","2009-12-17",15.895
"748","2009-12-18",15.25
"749","2009-12-21",15.78
"750","2009-12-22",15.835
"751","2009-12-23",15.91
"752","2009-12-24",16.075001
"753","2009-12-28",15.88
"754","2009-12-29",15.765
"755","2009-12-30",15.795
"756","2009-12-31",15.705
"757","2010-01-04",16.33
"758","2010-01-05",16.51
"759","2010-01-06",16.540001
"760","2010-01-07",16.125
"761","2010-01-08",16.209999
"762","2010-01-11",16.209999
"763","2010-01-12",16.209999
"764","2010-01-13",16.200001
"765","2010-01-14",16.1
"766","2010-01-15",16.110001
"767","2010-01-19",16.295
"768","2010-01-20",16.344999
"769","2010-01-21",16.155001
"770","2010-01-22",16.040001
"771","2010-01-25",16.205
"772","2010-01-26",16.235001
"773","2010-01-27",15.7
"774","2010-01-28",15.52
"775","2010-01-29",15.335
"776","2010-02-01",15.965
"777","2010-02-02",16.145
"778","2010-02-03",16.030001
"779","2010-02-04",15.51
"780","2010-02-05",15.28
"781","2010-02-08",15.305
"782","2010-02-09",15.505
"783","2010-02-10",15.17
"784","2010-02-11",15.495
"785","2010-02-12",15.74
"786","2010-02-16",16.135
"787","2010-02-17",16.225
"788","2010-02-18",16.184999
"789","2010-02-19",16.105
"790","2010-02-22",16.165001
"791","2010-02-23",16.135
"792","2010-02-24",16.235001
"793","2010-02-25",16.24
"794","2010-02-26",16.379999
"795","2010-03-01",16.514999
"796","2010-03-02",16.775
"797","2010-03-03",16.559999
"798","2010-03-04",16.445
"799","2010-03-05",16.67
"800","2010-03-08",16.745001
"801","2010-03-09",16.875
"802","2010-03-10",16.995001
"803","2010-03-11",16.940001
"804","2010-03-12",17.125
"805","2010-03-15",17.155001
"806","2010-03-16",17.105
"807","2010-03-17",17.195
"808","2010-03-18",17.174999
"809","2010-03-19",16.594999
"810","2010-03-22",16.795
"811","2010-03-23",16.790001
"812","2010-03-24",16.85
"813","2010-03-25",16.73
"814","2010-03-26",16.924999
"815","2010-03-29",16.915001
"816","2010-03-30",17.004999
"817","2010-03-31",17.290001
"818","2010-04-01",17.59
"819","2010-04-05",17.91
"820","2010-04-06",17.940001
"821","2010-04-07",17.985001
"822","2010-04-08",17.934999
"823","2010-04-09",18.139999
"824","2010-04-12",18.195
"825","2010-04-13",17.84
"826","2010-04-14",18.035
"827","2010-04-15",18.014999
"828","2010-04-16",17.799999
"829","2010-04-19",17.969999
"830","2010-04-20",18.09
"831","2010-04-21",18.02
"832","2010-04-22",18.040001
"833","2010-04-23",18.23
"834","2010-04-26",18.325001
"835","2010-04-27",18.045
"836","2010-04-28",17.74
"837","2010-04-29",17.85
"838","2010-04-30",17.73
"839","2010-05-03",17.805
"840","2010-05-04",17.4
"841","2010-05-05",16.76
"842","2010-05-06",16
"843","2010-05-07",16.375
"844","2010-05-10",16.98
"845","2010-05-11",17.219999
"846","2010-05-12",17.49
"847","2010-05-13",17.309999
"848","2010-05-14",17.075001
"849","2010-05-17",16.790001
"850","2010-05-18",16.799999
"851","2010-05-19",16.485001
"852","2010-05-20",15.84
"853","2010-05-21",16.135
"854","2010-05-24",16
"855","2010-05-25",15.98
"856","2010-05-26",16.219999
"857","2010-05-27",16.825001
"858","2010-05-28",16.799999
"859","2010-06-01",16.32
"860","2010-06-02",16.705
"861","2010-06-03",17.075001
"862","2010-06-04",16.799999
"863","2010-06-07",16.625
"864","2010-06-08",16.715
"865","2010-06-09",16.85
"866","2010-06-10",17.105
"867","2010-06-11",17.094999
"868","2010-06-14",17.195
"869","2010-06-15",17.4
"870","2010-06-16",17.485001
"871","2010-06-17",17.52
"872","2010-06-18",17.41
"873","2010-06-21",17.395
"874","2010-06-22",17.27
"875","2010-06-23",17.18
"876","2010-06-24",17.35
"877","2010-06-25",17.82
"878","2010-06-28",17.799999
"879","2010-06-29",17.625
"880","2010-06-30",17.684999
"881","2010-07-01",17.379999
"882","2010-07-02",17.424999
"883","2010-07-06",17.65
"884","2010-07-07",18.049999
"885","2010-07-08",18.190001
"886","2010-07-09",18.215
"887","2010-07-12",18.32
"888","2010-07-13",18.530001
"889","2010-07-14",18.549999
"890","2010-07-15",18.67
"891","2010-07-16",18.764999
"892","2010-07-19",18.9
"893","2010-07-20",19.15
"894","2010-07-21",19.23
"895","2010-07-22",19.35
"896","2010-07-23",19.365
"897","2010-07-26",19.24
"898","2010-07-27",18.764999
"899","2010-07-28",18.57
"900","2010-07-29",18.389999
"901","2010-07-30",18.895
"902","2010-08-02",18.860001
"903","2010-08-03",18.875
"904","2010-08-04",19.059999
"905","2010-08-05",19.18
"906","2010-08-06",19.139999
"907","2010-08-09",18.934999
"908","2010-08-10",18.754999
"909","2010-08-11",18.18
"910","2010-08-12",18.065001
"911","2010-08-13",18.379999
"912","2010-08-16",18.434999
"913","2010-08-17",18.535
"914","2010-08-18",18.57
"915","2010-08-19",18.584999
"916","2010-08-20",18.594999
"917","2010-08-23",18.514999
"918","2010-08-24",18.4
"919","2010-08-25",18.424999
"920","2010-08-26",18.57
"921","2010-08-27",18.695
"922","2010-08-30",18.49
"923","2010-08-31",18.485001
"924","2010-09-01",18.780001
"925","2010-09-02",19.035
"926","2010-09-03",19.225
"927","2010-09-07",19.065001
"928","2010-09-08",18.889999
"929","2010-09-09",19.040001
"930","2010-09-10",18.975
"931","2010-09-13",19.129999
"932","2010-09-14",19.094999
"933","2010-09-15",19.084999
"934","2010-09-16",19.014999
"935","2010-09-17",19.105
"936","2010-09-20",19.084999
"937","2010-09-21",19.174999
"938","2010-09-22",19.355
"939","2010-09-23",19.360001
"940","2010-09-24",19.389999
"941","2010-09-27",19.389999
"942","2010-09-28",19.504999
"943","2010-09-29",19.700001
"944","2010-09-30",19.834999
"945","2010-10-01",20.025
"946","2010-10-04",20.115
"947","2010-10-05",20.155001
"948","2010-10-06",20.370001
"949","2010-10-07",20.455
"950","2010-10-08",20.48
"951","2010-10-11",20.655001
"952","2010-10-12",20.674999
"953","2010-10-13",20.775
"954","2010-10-14",20.809999
"955","2010-10-15",20.860001
"956","2010-10-18",20.924999
"957","2010-10-19",20.834999
"958","2010-10-20",20.940001
"959","2010-10-21",20.975
"960","2010-10-22",21.035
"961","2010-10-25",21.049999
"962","2010-10-26",21.315001
"963","2010-10-27",21.030001
"964","2010-10-28",20.975
"965","2010-10-29",21.424999
"966","2010-11-01",21.4
"967","2010-11-02",21.525
"968","2010-11-03",21.41
"969","2010-11-04",21.59
"970","2010-11-05",22.01
"971","2010-11-08",21.885
"972","2010-11-09",22.15
"973","2010-11-10",22.01
"974","2010-11-11",21.895
"975","2010-11-12",21.575001
"976","2010-11-15",21.635
"977","2010-11-16",21.275
"978","2010-11-17",21.25
"979","2010-11-18",21.305
"980","2010-11-19",21.334999
"981","2010-11-22",21.370001
"982","2010-11-23",21.51
"983","2010-11-24",21.370001
"984","2010-11-26",21.334999
"985","2010-11-29",21.129999
"986","2010-11-30",21.040001
"987","2010-12-01",20.525
"988","2010-12-02",20.625
"989","2010-12-03",20.559999
"990","2010-12-06",20.559999
