"","date","CSWI"
"166","2016-05-26",33.740002
"167","2016-05-27",34.299999
"168","2016-05-31",33.439999
"169","2016-06-01",33.849998
"170","2016-06-02",33.84
"171","2016-06-03",33.939999
"172","2016-06-06",34.470001
"173","2016-06-07",34.439999
"174","2016-06-08",34.59
"175","2016-06-09",33.549999
"176","2016-06-10",33.099998
"177","2016-06-13",32.009998
"178","2016-06-14",32.790001
"179","2016-06-15",32.950001
"180","2016-06-16",33.360001
"181","2016-06-17",33.09
"182","2016-06-20",34.169998
"183","2016-06-21",33.130001
"184","2016-06-22",33.380001
"185","2016-06-23",34.040001
"186","2016-06-24",32.57
"187","2016-06-27",31.049999
"188","2016-06-28",31.09
"189","2016-06-29",31.6
"190","2016-06-30",32.610001
"191","2016-07-01",32.540001
"192","2016-07-05",32.279999
"193","2016-07-06",32.060001
"194","2016-07-07",32.240002
"195","2016-07-08",33.389999
"196","2016-07-11",34.029999
"197","2016-07-12",34.09
"198","2016-07-13",33.689999
"199","2016-07-14",34.290001
"200","2016-07-15",34.5
"201","2016-07-18",34.490002
"202","2016-07-19",34.299999
"203","2016-07-20",34.419998
"204","2016-07-21",34.41
"205","2016-07-22",33.900002
"206","2016-07-25",34.040001
"207","2016-07-26",34.400002
"208","2016-07-27",34.490002
"209","2016-07-28",34.169998
"210","2016-07-29",33.93
"211","2016-08-01",33.950001
"212","2016-08-02",33.799999
"213","2016-08-03",33.529999
"214","2016-08-04",33.66
"215","2016-08-05",34.009998
"216","2016-08-08",34.029999
"217","2016-08-09",33.93
"218","2016-08-10",33.91
"219","2016-08-11",33.98
"220","2016-08-12",33.82
"221","2016-08-15",32.869999
"222","2016-08-16",32.290001
"223","2016-08-17",31.25
"224","2016-08-18",30.98
"225","2016-08-19",31.24
"226","2016-08-22",31.99
"227","2016-08-23",32.099998
"228","2016-08-24",32.07
"229","2016-08-25",31.91
"230","2016-08-26",32.110001
"231","2016-08-29",32.32
"232","2016-08-30",32.360001
"233","2016-08-31",32.279999
"234","2016-09-01",32.32
"235","2016-09-02",32.400002
"236","2016-09-06",32.27
"237","2016-09-07",32.380001
"238","2016-09-08",32.389999
"239","2016-09-09",31.879999
"240","2016-09-12",31.860001
"241","2016-09-13",31.620001
"242","2016-09-14",31.74
"243","2016-09-15",31.549999
"244","2016-09-16",31.75
"245","2016-09-19",32.060001
"246","2016-09-20",32.009998
"247","2016-09-21",32.240002
"248","2016-09-22",32.759998
"249","2016-09-23",32.630001
"250","2016-09-26",32.25
"251","2016-09-27",32.25
"252","2016-09-28",32.5
"253","2016-09-29",32.099998
"254","2016-09-30",32.389999
"255","2016-10-03",32.169998
"256","2016-10-04",31.98
"257","2016-10-05",32.110001
"258","2016-10-06",32.150002
"259","2016-10-07",31.65
"260","2016-10-10",32
"261","2016-10-11",31.6
"262","2016-10-12",31.75
"263","2016-10-13",31.65
"264","2016-10-14",31.65
"265","2016-10-17",31.5
"266","2016-10-18",31.549999
"267","2016-10-19",31.35
"268","2016-10-20",31.15
"269","2016-10-21",30.75
"270","2016-10-24",30.85
"271","2016-10-25",30.700001
"272","2016-10-26",30.5
"273","2016-10-27",30.35
"274","2016-10-28",30.299999
"275","2016-10-31",30.950001
"276","2016-11-01",29.950001
"277","2016-11-02",29.799999
"278","2016-11-03",29.25
"279","2016-11-04",29.35
"280","2016-11-07",29.85
"281","2016-11-08",29.799999
"282","2016-11-09",29.9
"283","2016-11-10",31
"284","2016-11-11",33.650002
"285","2016-11-14",34.299999
"286","2016-11-15",34.700001
"287","2016-11-16",34.799999
"288","2016-11-17",35.450001
"289","2016-11-18",35.599998
"290","2016-11-21",36.049999
"291","2016-11-22",36.25
"292","2016-11-23",36.450001
"293","2016-11-25",36.849998
"294","2016-11-28",36.349998
"295","2016-11-29",36.200001
"296","2016-11-30",36.5
"297","2016-12-01",36.900002
"298","2016-12-02",36.549999
"299","2016-12-05",37.200001
"300","2016-12-06",37.549999
"301","2016-12-07",38.299999
"302","2016-12-08",38.900002
"303","2016-12-09",38.75
"304","2016-12-12",37.5
"305","2016-12-13",37
"306","2016-12-14",36.549999
"307","2016-12-15",36.799999
"308","2016-12-16",36.950001
"309","2016-12-19",36.900002
"310","2016-12-20",37
"311","2016-12-21",36.900002
"312","2016-12-22",36.150002
"313","2016-12-23",36.450001
"314","2016-12-27",36.5
"315","2016-12-28",37.049999
"316","2016-12-29",36.950001
"317","2016-12-30",36.849998
"318","2017-01-03",36.599998
"319","2017-01-04",37.099998
"320","2017-01-05",36.900002
"321","2017-01-06",36.950001
"322","2017-01-09",36.849998
"323","2017-01-10",37.150002
"324","2017-01-11",37.5
"325","2017-01-12",36.400002
"326","2017-01-13",37.349998
"327","2017-01-17",36.950001
"328","2017-01-18",37.150002
"329","2017-01-19",37.200001
"330","2017-01-20",36.950001
"331","2017-01-23",36.700001
"332","2017-01-24",37.5
"333","2017-01-25",38.049999
"334","2017-01-26",37.75
"335","2017-01-27",37.299999
"336","2017-01-30",36.299999
"337","2017-01-31",36.549999
"338","2017-02-01",36.25
"339","2017-02-02",35.700001
"340","2017-02-03",36.200001
"341","2017-02-06",35.950001
"342","2017-02-07",35.849998
"343","2017-02-08",35.700001
"344","2017-02-09",35.849998
"345","2017-02-10",36.650002
"346","2017-02-13",37.099998
"347","2017-02-14",36.25
"348","2017-02-15",36.700001
"349","2017-02-16",36.849998
"350","2017-02-17",36.75
"351","2017-02-21",37.099998
"352","2017-02-22",36.950001
"353","2017-02-23",36.849998
"354","2017-02-24",37
"355","2017-02-27",37.400002
"356","2017-02-28",37.099998
"357","2017-03-01",37.599998
"358","2017-03-02",36.799999
"359","2017-03-03",36.950001
"360","2017-03-06",36.150002
"361","2017-03-07",36.099998
"362","2017-03-08",35.799999
"363","2017-03-09",35.400002
"364","2017-03-10",35.799999
"365","2017-03-13",35.549999
"366","2017-03-14",35.75
"367","2017-03-15",36.099998
"368","2017-03-16",36.200001
"369","2017-03-17",36.549999
"370","2017-03-20",36.5
"371","2017-03-21",35.349998
"372","2017-03-22",35.349998
"373","2017-03-23",35.75
"374","2017-03-24",35.450001
"375","2017-03-27",35.150002
"376","2017-03-28",35.650002
"377","2017-03-29",35.650002
"378","2017-03-30",36.799999
"379","2017-03-31",36.700001
"380","2017-04-03",35.950001
"381","2017-04-04",35.599998
"382","2017-04-05",35.400002
"383","2017-04-06",35.299999
"384","2017-04-07",35.150002
"385","2017-04-10",35.200001
"386","2017-04-11",35.900002
"387","2017-04-12",35.200001
"388","2017-04-13",34.950001
"389","2017-04-17",35.200001
"390","2017-04-18",35.049999
"391","2017-04-19",35.200001
"392","2017-04-20",35.599998
"393","2017-04-21",35.700001
"394","2017-04-24",35.799999
"395","2017-04-25",36
"396","2017-04-26",36.200001
"397","2017-04-27",36.099998
"398","2017-04-28",35.400002
"399","2017-05-01",35.650002
"400","2017-05-02",36.099998
"401","2017-05-03",35.799999
"402","2017-05-04",35.25
"403","2017-05-05",35.599998
"404","2017-05-08",35.450001
"405","2017-05-09",35.650002
"406","2017-05-10",35.400002
"407","2017-05-11",35.700001
"408","2017-05-12",35.400002
"409","2017-05-15",35.599998
"410","2017-05-16",35.700001
"411","2017-05-17",35.549999
"412","2017-05-18",35.650002
"413","2017-05-19",35.650002
"414","2017-05-22",35.950001
"415","2017-05-23",35.950001
"416","2017-05-24",35.5
"417","2017-05-25",35.349998
"418","2017-05-26",35.549999
"419","2017-05-30",35.349998
"420","2017-05-31",35.299999
"421","2017-06-01",35.849998
"422","2017-06-02",36
"423","2017-06-05",35.450001
"424","2017-06-06",36
"425","2017-06-07",35.799999
"426","2017-06-08",36.200001
"427","2017-06-09",36.700001
"428","2017-06-12",36.950001
"429","2017-06-13",36.799999
"430","2017-06-14",39.799999
"431","2017-06-15",38
"432","2017-06-16",37.200001
"433","2017-06-19",37
"434","2017-06-20",36.450001
"435","2017-06-21",36.450001
"436","2017-06-22",36.700001
"437","2017-06-23",36.900002
"438","2017-06-26",37.549999
"439","2017-06-27",37.849998
"440","2017-06-28",38.900002
"441","2017-06-29",38.950001
"442","2017-06-30",38.650002
"443","2017-07-03",39.099998
"444","2017-07-05",39.200001
"445","2017-07-06",39.099998
"446","2017-07-07",40.25
"447","2017-07-10",39.049999
"448","2017-07-11",39.049999
"449","2017-07-12",39.450001
"450","2017-07-13",39.799999
"451","2017-07-14",39.549999
"452","2017-07-17",39.650002
"453","2017-07-18",39.400002
"454","2017-07-19",39.650002
"455","2017-07-20",39.650002
"456","2017-07-21",39.25
"457","2017-07-24",39.200001
"458","2017-07-25",39.5
"459","2017-07-26",39.150002
"460","2017-07-27",38.849998
"461","2017-07-28",38.799999
"462","2017-07-31",39.049999
"463","2017-08-01",39.450001
"464","2017-08-02",38.849998
"465","2017-08-03",38.599998
"466","2017-08-04",38.599998
"467","2017-08-07",38.299999
"468","2017-08-08",38.400002
"469","2017-08-09",39.950001
"470","2017-08-10",39.450001
"471","2017-08-11",39.349998
"472","2017-08-14",40.400002
"473","2017-08-15",40.450001
"474","2017-08-16",39.950001
"475","2017-08-17",39.200001
"476","2017-08-18",39.400002
"477","2017-08-21",39.299999
"478","2017-08-22",39.799999
"479","2017-08-23",39.650002
"480","2017-08-24",39.099998
"481","2017-08-25",39.700001
"482","2017-08-28",40.700001
"483","2017-08-29",40.75
"484","2017-08-30",41.5
"485","2017-08-31",41.849998
"486","2017-09-01",41.650002
"487","2017-09-05",40.950001
"488","2017-09-06",41.400002
"489","2017-09-07",41.200001
"490","2017-09-08",41.599998
"491","2017-09-11",42
"492","2017-09-12",42.099998
"493","2017-09-13",42
"494","2017-09-14",42.150002
"495","2017-09-15",42.25
"496","2017-09-18",43.650002
"497","2017-09-19",43.700001
"498","2017-09-20",43.75
"499","2017-09-21",43.599998
"500","2017-09-22",43.799999
"501","2017-09-25",43.650002
"502","2017-09-26",44.400002
"503","2017-09-27",44.849998
"504","2017-09-28",44.950001
"505","2017-09-29",44.349998
"506","2017-10-02",45
"507","2017-10-03",45.799999
"508","2017-10-04",45.75
"509","2017-10-05",46.799999
"510","2017-10-06",47.299999
"511","2017-10-09",47.349998
"512","2017-10-10",47.049999
"513","2017-10-11",46.700001
"514","2017-10-12",46.700001
"515","2017-10-13",46.900002
"516","2017-10-16",47.150002
"517","2017-10-17",47.450001
"518","2017-10-18",47.950001
"519","2017-10-19",47.900002
"520","2017-10-20",48.349998
"521","2017-10-23",48.349998
"522","2017-10-24",48.650002
"523","2017-10-25",48.900002
"524","2017-10-26",48.849998
"525","2017-10-27",49.849998
"526","2017-10-30",48.650002
"527","2017-10-31",49.049999
"528","2017-11-01",49.299999
"529","2017-11-02",49.400002
"530","2017-11-03",49.349998
"531","2017-11-06",49.299999
"532","2017-11-07",48.150002
"533","2017-11-08",47
"534","2017-11-09",46.599998
"535","2017-11-10",46.200001
"536","2017-11-13",45.799999
"537","2017-11-14",46
"538","2017-11-15",45.450001
"539","2017-11-16",46.450001
"540","2017-11-17",46.549999
"541","2017-11-20",46.950001
"542","2017-11-21",47
"543","2017-11-22",46.700001
"544","2017-11-24",46.75
"545","2017-11-27",46.599998
"546","2017-11-28",47
"547","2017-11-29",48.200001
"548","2017-11-30",48.099998
"549","2017-12-01",47.349998
"550","2017-12-04",47.549999
"551","2017-12-05",47.599998
"552","2017-12-06",46.950001
"553","2017-12-07",47.150002
"554","2017-12-08",46.75
"555","2017-12-11",45.900002
"556","2017-12-12",46.650002
"557","2017-12-13",47.599998
"558","2017-12-14",46.200001
"559","2017-12-15",47.200001
"560","2017-12-18",47.700001
"561","2017-12-19",47
"562","2017-12-20",46.400002
"563","2017-12-21",46.150002
"564","2017-12-22",45.599998
"565","2017-12-26",45.799999
"566","2017-12-27",45.599998
"567","2017-12-28",46.150002
"568","2017-12-29",45.950001
"569","2018-01-02",45.950001
"570","2018-01-03",45.950001
"571","2018-01-04",45.900002
"572","2018-01-05",46
"573","2018-01-08",46
"574","2018-01-09",45.900002
"575","2018-01-10",46
"576","2018-01-11",47.099998
"577","2018-01-12",48.200001
"578","2018-01-16",48
"579","2018-01-17",48.900002
"580","2018-01-18",48.5
"581","2018-01-19",49.099998
"582","2018-01-22",48.299999
"583","2018-01-23",48.150002
"584","2018-01-24",47.849998
"585","2018-01-25",48.799999
"586","2018-01-26",48.650002
"587","2018-01-29",47.75
"588","2018-01-30",47.950001
"589","2018-01-31",47.900002
"590","2018-02-01",47.25
"591","2018-02-02",46.650002
"592","2018-02-05",44.849998
"593","2018-02-06",44.849998
"594","2018-02-07",44.549999
"595","2018-02-08",41.75
"596","2018-02-09",45.650002
"597","2018-02-12",45.900002
"598","2018-02-13",45.349998
"599","2018-02-14",45.950001
"600","2018-02-15",46.25
"601","2018-02-16",47.049999
"602","2018-02-20",47.200001
"603","2018-02-21",47.049999
"604","2018-02-22",47.099998
"605","2018-02-23",47.5
"606","2018-02-26",47.450001
"607","2018-02-27",46.700001
"608","2018-02-28",45.849998
"609","2018-03-01",45.349998
"610","2018-03-02",45.950001
"611","2018-03-05",45.799999
"612","2018-03-06",46.099998
"613","2018-03-07",46.5
"614","2018-03-08",46.049999
"615","2018-03-09",46.599998
"616","2018-03-12",47.700001
"617","2018-03-13",47.25
"618","2018-03-14",46.650002
"619","2018-03-15",46.75
"620","2018-03-16",46.299999
"621","2018-03-19",46.25
"622","2018-03-20",46.349998
"623","2018-03-21",46.900002
"624","2018-03-22",45.799999
"625","2018-03-23",44.400002
"626","2018-03-26",45.700001
"627","2018-03-27",45
"628","2018-03-28",45.049999
"629","2018-03-29",45.049999
"630","2018-04-02",44.150002
"631","2018-04-03",44.75
"632","2018-04-04",44.700001
"633","2018-04-05",45
"634","2018-04-06",44.400002
"635","2018-04-09",44.75
"636","2018-04-10",45.150002
"637","2018-04-11",44.700001
"638","2018-04-12",44.950001
"639","2018-04-13",44.900002
"640","2018-04-16",45.224998
"641","2018-04-17",45.200001
"642","2018-04-18",45.5
"643","2018-04-19",45.049999
"644","2018-04-20",44.950001
"645","2018-04-23",45.75
"646","2018-04-24",45.5
"647","2018-04-25",45.150002
"648","2018-04-26",44.900002
"649","2018-04-27",44.400002
"650","2018-04-30",43.349998
"651","2018-05-01",44.150002
"652","2018-05-02",44.299999
"653","2018-05-03",43.900002
"654","2018-05-04",44.25
"655","2018-05-07",44.900002
"656","2018-05-08",44.849998
"657","2018-05-09",45
"658","2018-05-10",45.150002
"659","2018-05-11",45.400002
"660","2018-05-14",45.200001
"661","2018-05-15",45.200001
"662","2018-05-16",45.5
"663","2018-05-17",45.549999
"664","2018-05-18",45.349998
"665","2018-05-21",46.349998
"666","2018-05-22",46.099998
"667","2018-05-23",46.549999
"668","2018-05-24",46.700001
"669","2018-05-25",46.400002
"670","2018-05-29",46.549999
"671","2018-05-30",48.75
"672","2018-05-31",48.599998
"673","2018-06-01",49
"674","2018-06-04",49.650002
"675","2018-06-05",50.299999
"676","2018-06-06",50.599998
"677","2018-06-07",51.349998
"678","2018-06-08",51.099998
"679","2018-06-11",51.200001
"680","2018-06-12",51.450001
"681","2018-06-13",51.5
"682","2018-06-14",52.25
"683","2018-06-15",52.900002
"684","2018-06-18",52.75
"685","2018-06-19",53.099998
"686","2018-06-20",53.700001
"687","2018-06-21",53.450001
"688","2018-06-22",53.549999
"689","2018-06-25",53.150002
"690","2018-06-26",53
"691","2018-06-27",52.650002
"692","2018-06-28",53.099998
"693","2018-06-29",52.849998
"694","2018-07-02",53.950001
"695","2018-07-03",52.599998
"696","2018-07-05",53.549999
"697","2018-07-06",53.849998
"698","2018-07-09",54.25
"699","2018-07-10",53.200001
"700","2018-07-11",52.799999
"701","2018-07-12",52.75
"702","2018-07-13",52.900002
"703","2018-07-16",53.200001
"704","2018-07-17",53.349998
"705","2018-07-18",53.349998
"706","2018-07-19",53.900002
"707","2018-07-20",54.549999
"708","2018-07-23",54.400002
"709","2018-07-24",54.700001
"710","2018-07-25",55
"711","2018-07-26",56
"712","2018-07-27",54.900002
"713","2018-07-30",53.900002
"714","2018-07-31",54.25
"715","2018-08-01",50.849998
"716","2018-08-02",52.400002
"717","2018-08-03",52.450001
"718","2018-08-06",53.599998
"719","2018-08-07",54
"720","2018-08-08",54.650002
"721","2018-08-09",54.799999
"722","2018-08-10",54.700001
"723","2018-08-13",54.150002
"724","2018-08-14",54.900002
"725","2018-08-15",54.549999
"726","2018-08-16",55.099998
"727","2018-08-17",55.650002
"728","2018-08-20",56.099998
"729","2018-08-21",56.650002
"730","2018-08-22",55.799999
"731","2018-08-23",55.549999
"732","2018-08-24",56.049999
"733","2018-08-27",55.900002
"734","2018-08-28",55.950001
"735","2018-08-29",55.900002
"736","2018-08-30",56.200001
"737","2018-08-31",56
"738","2018-09-04",55.900002
"739","2018-09-05",56.25
"740","2018-09-06",56.150002
"741","2018-09-07",56.049999
"742","2018-09-10",56
"743","2018-09-11",55.799999
"744","2018-09-12",56
"745","2018-09-13",55.900002
"746","2018-09-14",55.849998
"747","2018-09-17",54.5
"748","2018-09-18",53.700001
"749","2018-09-19",53.099998
"750","2018-09-20",53.599998
"751","2018-09-21",54.200001
"752","2018-09-24",54.700001
"753","2018-09-25",54.200001
"754","2018-09-26",54.150002
"755","2018-09-27",54.049999
"756","2018-09-28",53.700001
"757","2018-10-01",53.32
"758","2018-10-02",52.619999
"759","2018-10-03",53.209999
"760","2018-10-04",52.59
"761","2018-10-05",52.349998
"762","2018-10-08",52.27
"763","2018-10-09",51.5
"764","2018-10-10",50.310001
"765","2018-10-11",48.779999
"766","2018-10-12",47.799999
"767","2018-10-15",47.77
"768","2018-10-16",48.619999
"769","2018-10-17",47.779999
"770","2018-10-18",46.630001
"771","2018-10-19",46.09
"772","2018-10-22",46.130001
"773","2018-10-23",45.990002
"774","2018-10-24",44.25
"775","2018-10-25",45.360001
"776","2018-10-26",46.150002
"777","2018-10-29",45.639999
"778","2018-10-30",46.27
"779","2018-10-31",46.029999
"780","2018-11-01",46.450001
"781","2018-11-02",46.560001
"782","2018-11-05",46.689999
"783","2018-11-06",47.349998
"784","2018-11-07",53.419998
"785","2018-11-08",53.549999
"786","2018-11-09",52.419998
"787","2018-11-12",52.389999
"788","2018-11-13",51.939999
"789","2018-11-14",52.330002
"790","2018-11-15",53.02
"791","2018-11-16",52.970001
"792","2018-11-19",51.75
"793","2018-11-20",51.049999
"794","2018-11-21",51.099998
"795","2018-11-23",51.130001
"796","2018-11-26",52.049999
"797","2018-11-27",50.880001
"798","2018-11-28",52.389999
"799","2018-11-29",52.209999
"800","2018-11-30",52.970001
"801","2018-12-03",53.41
"802","2018-12-04",50.57
"803","2018-12-06",50.75
"804","2018-12-07",50.709999
"805","2018-12-10",50.630001
"806","2018-12-11",50.529999
"807","2018-12-12",50.970001
"808","2018-12-13",50.25
"809","2018-12-14",50.220001
"810","2018-12-17",48.91
"811","2018-12-18",49.18
"812","2018-12-19",48.259998
"813","2018-12-20",48.18
"814","2018-12-21",47.799999
"815","2018-12-24",46.259998
"816","2018-12-26",48.200001
"817","2018-12-27",48.200001
"818","2018-12-28",47.950001
"819","2018-12-31",48.349998
"820","2019-01-02",48.34
"821","2019-01-03",47.349998
"822","2019-01-04",48.689999
"823","2019-01-07",48.75
"824","2019-01-08",49.009998
"825","2019-01-09",49.310001
"826","2019-01-10",50.23
"827","2019-01-11",50.290001
"828","2019-01-14",50.099998
"829","2019-01-15",49.790001
"830","2019-01-16",50.110001
"831","2019-01-17",51.279999
"832","2019-01-18",51.400002
"833","2019-01-22",51.369999
"834","2019-01-23",51.580002
"835","2019-01-24",51.52
"836","2019-01-25",51.23
"837","2019-01-28",50.68
"838","2019-01-29",50.810001
"839","2019-01-30",51.41
"840","2019-01-31",51.650002
"841","2019-02-01",51.720001
"842","2019-02-04",51.900002
"843","2019-02-05",53.740002
"844","2019-02-06",55.18
"845","2019-02-07",54.830002
"846","2019-02-08",54.5
"847","2019-02-11",55.110001
"848","2019-02-12",55.610001
"849","2019-02-13",55.610001
"850","2019-02-14",55.73
"851","2019-02-15",56.16
"852","2019-02-19",56.169998
"853","2019-02-20",57.009998
"854","2019-02-21",57.169998
"855","2019-02-22",57.34
"856","2019-02-25",56.759998
"857","2019-02-26",56.490002
"858","2019-02-27",56.889999
"859","2019-02-28",56.779999
"860","2019-03-01",57.540001
"861","2019-03-04",57.790001
"862","2019-03-05",56.73
"863","2019-03-06",55.900002
"864","2019-03-07",55.27
"865","2019-03-08",55.419998
"866","2019-03-11",56.5
"867","2019-03-12",56.66
"868","2019-03-13",57.060001
"869","2019-03-14",56.790001
"870","2019-03-15",56.869999
"871","2019-03-18",57.189999
"872","2019-03-19",57.119999
"873","2019-03-20",56.59
"874","2019-03-21",56.400002
"875","2019-03-22",54.830002
"876","2019-03-25",55.59
"877","2019-03-26",56.310001
"878","2019-03-27",56.849998
"879","2019-03-28",57.049999
"880","2019-03-29",57.290001
"881","2019-04-01",57.68
"882","2019-04-02",57.220001
"883","2019-04-03",57.900002
"884","2019-04-04",58.650002
"885","2019-04-05",59.73
"886","2019-04-08",60.5
"887","2019-04-09",59.110001
"888","2019-04-10",60.330002
"889","2019-04-11",60.599998
"890","2019-04-12",61
"891","2019-04-15",60.849998
"892","2019-04-16",60.18
"893","2019-04-17",59.810001
"894","2019-04-18",59.41
"895","2019-04-22",58.98
"896","2019-04-23",60.049999
"897","2019-04-24",60.48
"898","2019-04-25",59.310001
"899","2019-04-26",59.919998
"900","2019-04-29",60.529999
"901","2019-04-30",59.950001
"902","2019-05-01",60.419998
"903","2019-05-02",60.869999
"904","2019-05-03",62.25
"905","2019-05-06",61.509998
"906","2019-05-07",60.98
"907","2019-05-08",60.900002
"908","2019-05-09",61.610001
"909","2019-05-10",61.77
"910","2019-05-13",59.720001
"911","2019-05-14",60
"912","2019-05-15",59.66
"913","2019-05-16",60.200001
"914","2019-05-17",58.849998
"915","2019-05-20",58.25
"916","2019-05-21",59.57
"917","2019-05-22",64.900002
"918","2019-05-23",64.07
"919","2019-05-24",63.689999
"920","2019-05-28",64.230003
"921","2019-05-29",64.660004
"922","2019-05-30",63.389999
"923","2019-05-31",63.93
"924","2019-06-03",64.870003
"925","2019-06-04",65.040001
"926","2019-06-05",65.5
"927","2019-06-06",65.279999
"928","2019-06-07",65.809998
"929","2019-06-10",66.190002
"930","2019-06-11",66.68
"931","2019-06-12",67.040001
"932","2019-06-13",68.489998
"933","2019-06-14",67.650002
"934","2019-06-17",67.07
"935","2019-06-18",67.110001
"936","2019-06-19",67.25
"937","2019-06-20",67.739998
"938","2019-06-21",67.440002
"939","2019-06-24",66
"940","2019-06-25",65.279999
"941","2019-06-26",65.879997
"942","2019-06-27",67.300003
"943","2019-06-28",68.150002
"944","2019-07-01",68.360001
"945","2019-07-02",67.989998
"946","2019-07-03",68.610001
"947","2019-07-05",68.059998
"948","2019-07-08",68.620003
"949","2019-07-09",69.5
"950","2019-07-10",69.580002
"951","2019-07-11",69.290001
"952","2019-07-12",70
"953","2019-07-15",70.389999
"954","2019-07-16",70.18
