"","date","ILPT"
"317","2019-04-17",20.02
"318","2019-04-18",20.02
"319","2019-04-22",19.559999
"320","2019-04-23",20.030001
"321","2019-04-24",19.98
"322","2019-04-25",19.93
"323","2019-04-26",19.610001
"324","2019-04-29",19.58
"325","2019-04-30",19.85
"326","2019-05-01",19.99
"327","2019-05-02",20.17
"328","2019-05-03",20.42
"329","2019-05-06",20.389999
"330","2019-05-07",19.98
"331","2019-05-08",19.719999
"332","2019-05-09",19.75
"333","2019-05-10",19.799999
"334","2019-05-13",19.799999
"335","2019-05-14",19.879999
"336","2019-05-15",19.860001
"337","2019-05-16",19.889999
"338","2019-05-17",19.610001
"339","2019-05-20",19.459999
"340","2019-05-21",19.59
"341","2019-05-22",19.65
"342","2019-05-23",19.370001
"343","2019-05-24",19.6
"344","2019-05-28",19.5
"345","2019-05-29",18.959999
"346","2019-05-30",18.870001
"347","2019-05-31",18.860001
"348","2019-06-03",18.73
"349","2019-06-04",18.450001
"350","2019-06-05",18.65
"351","2019-06-06",19.219999
"352","2019-06-07",18.950001
"353","2019-06-10",18.75
"354","2019-06-11",18.780001
"355","2019-06-12",19.110001
"356","2019-06-13",19.43
"357","2019-06-14",19.48
"358","2019-06-17",19.91
"359","2019-06-18",20.049999
"360","2019-06-19",20.32
"361","2019-06-20",20.549999
"362","2019-06-21",20.309999
"363","2019-06-24",20.209999
"364","2019-06-25",20.530001
"365","2019-06-26",20.139999
"366","2019-06-27",20.34
"367","2019-06-28",20.82
"368","2019-07-01",20.860001
"369","2019-07-02",21
"370","2019-07-03",21.48
"371","2019-07-05",21.58
"372","2019-07-08",21.57
"373","2019-07-09",21.58
"374","2019-07-10",21.469999
"375","2019-07-11",21.02
"376","2019-07-12",20.950001
"377","2019-07-15",20.84
"378","2019-07-16",20.92
"379","2019-07-17",20.76
"380","2019-07-18",20.85
"381","2019-07-19",20.450001
"382","2019-07-22",20.41
"383","2019-07-23",20.6
"384","2019-07-24",21
"385","2019-07-25",20.950001
"386","2019-07-26",20.73
"387","2019-07-29",20.780001
"388","2019-07-30",21.469999
"389","2019-07-31",21.379999
"390","2019-08-01",21.280001
"391","2019-08-02",21.5
"392","2019-08-05",21.200001
"393","2019-08-06",21.389999
"394","2019-08-07",21.219999
"395","2019-08-08",21.48
"396","2019-08-09",21.290001
"397","2019-08-12",21.27
"398","2019-08-13",21.280001
"399","2019-08-14",21.01
"400","2019-08-15",21.01
"401","2019-08-16",21.26
"402","2019-08-19",21.360001
"403","2019-08-20",21.17
"404","2019-08-21",21.360001
"405","2019-08-22",21.389999
"406","2019-08-23",20.860001
"407","2019-08-26",21.030001
"408","2019-08-27",20.879999
"409","2019-08-28",21.379999
"410","2019-08-29",21.32
"411","2019-08-30",21.389999
"412","2019-09-03",21.51
"413","2019-09-04",21.9
"414","2019-09-05",21.690001
"415","2019-09-06",21.66
"416","2019-09-09",21.790001
"417","2019-09-10",21.799999
"418","2019-09-11",21.959999
"419","2019-09-12",22
"420","2019-09-13",21.98
"421","2019-09-16",21.969999
"422","2019-09-17",21.85
"423","2019-09-18",21.690001
"424","2019-09-19",21.700001
"425","2019-09-20",21.92
"426","2019-09-23",21.799999
"427","2019-09-24",21.6
"428","2019-09-25",21.27
"429","2019-09-26",21.42
"430","2019-09-27",21.235001
"431","2019-09-30",21.25
"432","2019-10-01",21.27
"433","2019-10-02",21.139999
"434","2019-10-03",21.219999
"435","2019-10-04",21.58
"436","2019-10-07",21.469999
"437","2019-10-08",21.389999
"438","2019-10-09",21.370001
"439","2019-10-10",21.25
"440","2019-10-11",21.209999
"441","2019-10-14",21.15
"442","2019-10-15",21.24
"443","2019-10-16",21.200001
"444","2019-10-17",21.209999
"445","2019-10-18",21.405001
"446","2019-10-21",21.98
"447","2019-10-22",21.98
"448","2019-10-23",22.200001
"449","2019-10-24",22.190001
"450","2019-10-25",21.565001
"451","2019-10-28",21.799999
"452","2019-10-29",20.9
"453","2019-10-30",21.040001
"454","2019-10-31",21.24
"455","2019-11-01",21.4
"456","2019-11-04",21.48
"457","2019-11-05",21.18
"458","2019-11-06",21.174999
"459","2019-11-07",21.620001
"460","2019-11-08",21.469999
"461","2019-11-11",21.26
"462","2019-11-12",21.23
"463","2019-11-13",21.27
"464","2019-11-14",21.35
"465","2019-11-15",21.379999
"466","2019-11-18",21.360001
"467","2019-11-19",21.51
"468","2019-11-20",21.4
"469","2019-11-21",21.014999
"470","2019-11-22",20.879999
"471","2019-11-25",21.299999
"472","2019-11-26",21.219999
"473","2019-11-27",21.52
"474","2019-11-29",21.639999
"475","2019-12-02",21.459999
"476","2019-12-03",22.59
"477","2019-12-04",22.5
"478","2019-12-05",21.969999
"479","2019-12-06",21.68
"480","2019-12-09",21.219999
"481","2019-12-10",21.09
"482","2019-12-11",20.58
"483","2019-12-12",20.370001
"484","2019-12-13",20.290001
"485","2019-12-16",20.74
"486","2019-12-17",20.93
"487","2019-12-18",21.09
"488","2019-12-19",21.15
"489","2019-12-20",21.32
"490","2019-12-23",21.59
"491","2019-12-24",21.799999
"492","2019-12-26",22.030001
"493","2019-12-27",22.24
"494","2019-12-30",22.280001
"495","2019-12-31",22.42
"496","2020-01-02",22.120001
"497","2020-01-03",22.450001
"498","2020-01-06",22.49
"499","2020-01-07",21.940001
"500","2020-01-08",22.235001
"501","2020-01-09",22.01
"502","2020-01-10",21.77
"503","2020-01-13",22.145
"504","2020-01-14",22.059999
"505","2020-01-15",22.190001
"506","2020-01-16",22.379999
"507","2020-01-17",22.629999
"508","2020-01-21",22.98
"509","2020-01-22",22.879999
"510","2020-01-23",22.92
"511","2020-01-24",23.01
"512","2020-01-27",22.790001
"513","2020-01-28",23.139999
"514","2020-01-29",23.01
"515","2020-01-30",23.190001
"516","2020-01-31",22.889999
"517","2020-02-03",22.950001
"518","2020-02-04",23.139999
"519","2020-02-05",23.33
"520","2020-02-06",23.469999
"521","2020-02-07",23.34
"522","2020-02-10",23.57
"523","2020-02-11",23.77
"524","2020-02-12",23.58
"525","2020-02-13",23.59
"526","2020-02-14",23.82
"527","2020-02-18",23.67
"528","2020-02-19",23.35
"529","2020-02-20",23.809999
"530","2020-02-21",23.540001
"531","2020-02-24",23.200001
"532","2020-02-25",22.83
"533","2020-02-26",22.57
"534","2020-02-27",21.290001
"535","2020-02-28",20.66
"536","2020-03-02",21.26
"537","2020-03-03",21.440001
"538","2020-03-04",22.49
"539","2020-03-05",22.209999
"540","2020-03-06",21.540001
"541","2020-03-09",19.190001
"542","2020-03-10",19.84
"543","2020-03-11",18.59
"544","2020-03-12",17.43
"545","2020-03-13",17.75
"546","2020-03-16",15.21
"547","2020-03-17",15.93
"548","2020-03-18",14.48
"549","2020-03-19",15.12
"550","2020-03-20",14.22
"551","2020-03-23",13.32
"552","2020-03-24",14.79
"553","2020-03-25",15.81
"554","2020-03-26",16.889999
"555","2020-03-27",17.17
"556","2020-03-30",17.219999
"557","2020-03-31",17.540001
"558","2020-04-01",15.9
"559","2020-04-02",16.209999
"560","2020-04-03",15.03
"561","2020-04-06",16.65
"562","2020-04-07",17.02
"563","2020-04-08",17.49
"564","2020-04-09",18.879999
"565","2020-04-13",18.18
"566","2020-04-14",18.5
"567","2020-04-15",17.18
"568","2020-04-16",17.49
"569","2020-04-17",17.68
"570","2020-04-20",17.219999
"571","2020-04-21",16.780001
"572","2020-04-22",16.32
"573","2020-04-23",16.4
"574","2020-04-24",16.719999
"575","2020-04-27",17.32
"576","2020-04-28",17.67
"577","2020-04-29",18.09
"578","2020-04-30",18.690001
"579","2020-05-01",17.530001
"580","2020-05-04",17.74
"581","2020-05-05",17.26
"582","2020-05-06",17.25
"583","2020-05-07",17.43
"584","2020-05-08",18.190001
"585","2020-05-11",17.719999
"586","2020-05-12",16.535
"587","2020-05-13",16.02
"588","2020-05-14",15.89
"589","2020-05-15",15.89
"590","2020-05-18",17.299999
"591","2020-05-19",16.99
"592","2020-05-20",17.32
"593","2020-05-21",17.35
"594","2020-05-22",17.66
"595","2020-05-26",18.540001
"596","2020-05-27",18.945
"597","2020-05-28",18.77
"598","2020-05-29",18.75
"599","2020-06-01",18.879999
"600","2020-06-02",18.73
"601","2020-06-03",20.120001
"602","2020-06-04",19.889999
"603","2020-06-05",20.52
"604","2020-06-08",21.309999
"605","2020-06-09",21.23
"606","2020-06-10",20.540001
"607","2020-06-11",19.049999
"608","2020-06-12",19.950001
"609","2020-06-15",20.879999
"610","2020-06-16",21.51
"611","2020-06-17",21.110001
"612","2020-06-18",21.4
"613","2020-06-19",20.549999
"614","2020-06-22",20.370001
"615","2020-06-23",20.27
"616","2020-06-24",19.549999
"617","2020-06-25",19.879999
"618","2020-06-26",19.629999
"619","2020-06-29",20.23
"620","2020-06-30",20.549999
"621","2020-07-01",20.68
"622","2020-07-02",20.76
"623","2020-07-06",20.68
"624","2020-07-07",20.41
"625","2020-07-08",20.09
"626","2020-07-09",19.799999
"627","2020-07-10",20.280001
"628","2020-07-13",20.09
"629","2020-07-14",20.370001
"630","2020-07-15",20.469999
"631","2020-07-16",20.1
"632","2020-07-17",20.42
"633","2020-07-20",20.219999
"634","2020-07-21",20.59
"635","2020-07-22",20.870001
"636","2020-07-23",20.85
"637","2020-07-24",20.18
"638","2020-07-27",20.459999
"639","2020-07-28",20.940001
"640","2020-07-29",21.174999
"641","2020-07-30",21.309999
"642","2020-07-31",21.110001
"643","2020-08-03",21.445
"644","2020-08-04",21.799999
"645","2020-08-05",21.795
"646","2020-08-06",21.719999
"647","2020-08-07",21.700001
"648","2020-08-10",21.754999
"649","2020-08-11",21.469999
"650","2020-08-12",21.67
"651","2020-08-13",21.34
"652","2020-08-14",21.33
"653","2020-08-17",21.440001
"654","2020-08-18",21.34
"655","2020-08-19",21.139999
"656","2020-08-20",21.25
"657","2020-08-21",21.219999
"658","2020-08-24",21.545
"659","2020-08-25",21.495001
"660","2020-08-26",21.6
"661","2020-08-27",21.91
"662","2020-08-28",21.844999
"663","2020-08-31",21.57
"664","2020-09-01",21.77
"665","2020-09-02",22.07
"666","2020-09-03",21.9
"667","2020-09-04",21.84
"668","2020-09-08",21.389999
"669","2020-09-09",21.91
"670","2020-09-10",21.77
"671","2020-09-11",21.75
"672","2020-09-14",22.389999
"673","2020-09-15",22.67
"674","2020-09-16",22.950001
"675","2020-09-17",22.65
"676","2020-09-18",22.42
"677","2020-09-21",21.27
"678","2020-09-22",21.67
"679","2020-09-23",20.85
"680","2020-09-24",20.790001
"681","2020-09-25",21.120001
"682","2020-09-28",21.93
"683","2020-09-29",21.700001
"684","2020-09-30",21.870001
"685","2020-10-01",22.290001
"686","2020-10-02",22.790001
"687","2020-10-05",22.200001
"688","2020-10-06",22.33
"689","2020-10-07",22
"690","2020-10-08",22.34
"691","2020-10-09",22.15
"692","2020-10-12",22.84
"693","2020-10-13",22.4
"694","2020-10-14",21.940001
"695","2020-10-15",22.17
"696","2020-10-16",21.940001
"697","2020-10-19",21.34
"698","2020-10-20",21.709999
"699","2020-10-21",21.59
"700","2020-10-22",21.76
"701","2020-10-23",21.35
"702","2020-10-26",20.5
"703","2020-10-27",19.99
"704","2020-10-28",19.139999
"705","2020-10-29",19.360001
"706","2020-10-30",19.18
"707","2020-11-02",19.450001
"708","2020-11-03",19.75
"709","2020-11-04",19.5
"710","2020-11-05",19.57
"711","2020-11-06",19.16
"712","2020-11-09",19.92
"713","2020-11-10",20.92
"714","2020-11-11",21.15
"715","2020-11-12",20.67
"716","2020-11-13",21.43
"717","2020-11-16",22.219999
"718","2020-11-17",21.950001
"719","2020-11-18",21.559999
"720","2020-11-19",21.809999
"721","2020-11-20",21.700001
"722","2020-11-23",21.75
"723","2020-11-24",22.049999
"724","2020-11-25",22.01
"725","2020-11-27",21.85
