"","date","IR"
"282","2018-06-25",28.299999
"283","2018-06-26",29.030001
"284","2018-06-27",29.26
"285","2018-06-28",29.370001
"286","2018-06-29",29.389999
"287","2018-07-02",28.559999
"288","2018-07-03",28.73
"289","2018-07-05",28.790001
"290","2018-07-06",28.360001
"291","2018-07-09",29.52
"292","2018-07-10",29.27
"293","2018-07-11",28.83
"294","2018-07-12",27.99
"295","2018-07-13",28.18
"296","2018-07-16",28.110001
"297","2018-07-17",28.08
"298","2018-07-18",27.799999
"299","2018-07-19",28.190001
"300","2018-07-20",27.83
"301","2018-07-23",27.16
"302","2018-07-24",26.690001
"303","2018-07-25",26.48
"304","2018-07-26",26.629999
"305","2018-07-27",27.1
"306","2018-07-30",27.32
"307","2018-07-31",28.610001
"308","2018-08-01",27.67
"309","2018-08-02",27.73
"310","2018-08-03",28.469999
"311","2018-08-06",29.16
"312","2018-08-07",29.49
"313","2018-08-08",29.280001
"314","2018-08-09",28.77
"315","2018-08-10",28.860001
"316","2018-08-13",28.49
"317","2018-08-14",28.18
"318","2018-08-15",27.030001
"319","2018-08-16",27.370001
"320","2018-08-17",27.940001
"321","2018-08-20",28.309999
"322","2018-08-21",28.219999
"323","2018-08-22",27.950001
"324","2018-08-23",27.34
"325","2018-08-24",27.51
"326","2018-08-27",28.25
"327","2018-08-28",28.27
"328","2018-08-29",28.76
"329","2018-08-30",28.08
"330","2018-08-31",27.959999
"331","2018-09-04",27.35
"332","2018-09-05",26.99
"333","2018-09-06",24.93
"334","2018-09-07",24.98
"335","2018-09-10",25.639999
"336","2018-09-11",26.18
"337","2018-09-12",26.59
"338","2018-09-13",27.84
"339","2018-09-14",28.620001
"340","2018-09-17",28.719999
"341","2018-09-18",29.27
"342","2018-09-19",29.1
"343","2018-09-20",29.379999
"344","2018-09-21",29.379999
"345","2018-09-24",29.540001
"346","2018-09-25",29.120001
"347","2018-09-26",28.469999
"348","2018-09-27",28.040001
"349","2018-09-28",28.34
"350","2018-10-01",28.01
"351","2018-10-02",28.08
"352","2018-10-03",28
"353","2018-10-04",27.77
"354","2018-10-05",27.450001
"355","2018-10-08",27.059999
"356","2018-10-09",27.26
"357","2018-10-10",26.190001
"358","2018-10-11",25.6
"359","2018-10-12",25.76
"360","2018-10-15",26.049999
"361","2018-10-16",27.15
"362","2018-10-17",26.889999
"363","2018-10-18",26.030001
"364","2018-10-19",25.5
"365","2018-10-22",25.18
"366","2018-10-23",24.92
"367","2018-10-24",23.370001
"368","2018-10-25",24.559999
"369","2018-10-26",26.110001
"370","2018-10-29",25.58
"371","2018-10-30",26.59
"372","2018-10-31",27.059999
"373","2018-11-01",25.799999
"374","2018-11-02",25.85
"375","2018-11-05",26.52
"376","2018-11-06",27.389999
"377","2018-11-07",27.940001
"378","2018-11-08",27.110001
"379","2018-11-09",26.549999
"380","2018-11-12",26.309999
"381","2018-11-13",25.530001
"382","2018-11-14",25.219999
"383","2018-11-15",25.969999
"384","2018-11-16",25.49
"385","2018-11-19",24.440001
"386","2018-11-20",24.25
"387","2018-11-21",24.75
"388","2018-11-23",24.18
"389","2018-11-26",24.959999
"390","2018-11-27",24.440001
"391","2018-11-28",25.34
"392","2018-11-29",25.34
"393","2018-11-30",24.75
"394","2018-12-03",25.370001
"395","2018-12-04",23.280001
"396","2018-12-06",22.9
"397","2018-12-07",22.299999
"398","2018-12-10",22.08
"399","2018-12-11",21.58
"400","2018-12-12",21.84
"401","2018-12-13",21.35
"402","2018-12-14",21.219999
"403","2018-12-17",20.5
"404","2018-12-18",20.6
"405","2018-12-19",19.73
"406","2018-12-20",19.200001
"407","2018-12-21",19.860001
"408","2018-12-24",18.92
"409","2018-12-26",20.219999
"410","2018-12-27",20.389999
"411","2018-12-28",20.379999
"412","2018-12-31",20.450001
"413","2019-01-02",21
"414","2019-01-03",20.58
"415","2019-01-04",20.940001
"416","2019-01-07",21.610001
"417","2019-01-08",21.860001
"418","2019-01-09",22.379999
"419","2019-01-10",22.49
"420","2019-01-11",22.709999
"421","2019-01-14",22
"422","2019-01-15",21.92
"423","2019-01-16",21.84
"424","2019-01-17",22.23
"425","2019-01-18",23.219999
"426","2019-01-22",22.780001
"427","2019-01-23",22.43
"428","2019-01-24",22.65
"429","2019-01-25",24.18
"430","2019-01-28",23.969999
"431","2019-01-29",24.440001
"432","2019-01-30",24.629999
"433","2019-01-31",24.67
"434","2019-02-01",24.790001
"435","2019-02-04",24.9
"436","2019-02-05",25.040001
"437","2019-02-06",25.15
"438","2019-02-07",24.92
"439","2019-02-08",24.370001
"440","2019-02-11",24.43
"441","2019-02-12",24.629999
"442","2019-02-13",25.299999
"443","2019-02-14",25.360001
"444","2019-02-15",26.110001
"445","2019-02-19",25.92
"446","2019-02-20",26.57
"447","2019-02-21",27.049999
"448","2019-02-22",26.74
"449","2019-02-25",27.059999
"450","2019-02-26",26.66
"451","2019-02-27",26.65
"452","2019-02-28",26.85
"453","2019-03-01",27.34
"454","2019-03-04",26.98
"455","2019-03-05",26.940001
"456","2019-03-06",26.309999
"457","2019-03-07",26.09
"458","2019-03-08",26.200001
"459","2019-03-11",27.120001
"460","2019-03-12",27.059999
"461","2019-03-13",27.719999
"462","2019-03-14",27
"463","2019-03-15",27.91
"464","2019-03-18",28.200001
"465","2019-03-19",27.74
"466","2019-03-20",27.82
"467","2019-03-21",27.99
"468","2019-03-22",26.76
"469","2019-03-25",27.1
"470","2019-03-26",27.33
"471","2019-03-27",27.049999
"472","2019-03-28",27.26
"473","2019-03-29",27.809999
"474","2019-04-01",27.959999
"475","2019-04-02",27.83
"476","2019-04-03",27.99
"477","2019-04-04",28.040001
"478","2019-04-05",28.26
"479","2019-04-08",28.33
"480","2019-04-09",27.84
"481","2019-04-10",28.01
"482","2019-04-11",28.24
"483","2019-04-12",27.73
"484","2019-04-15",27.27
"485","2019-04-16",27.42
"486","2019-04-17",26.889999
"487","2019-04-18",27.08
"488","2019-04-22",27.32
"489","2019-04-23",27.799999
"490","2019-04-24",27.82
"491","2019-04-25",27.780001
"492","2019-04-26",28.049999
"493","2019-04-29",32.549999
"494","2019-04-30",33.75
"495","2019-05-01",34.610001
"496","2019-05-02",34.970001
"497","2019-05-03",34.700001
"498","2019-05-06",34.099998
"499","2019-05-07",33.990002
"500","2019-05-08",33.32
"501","2019-05-09",33.43
"502","2019-05-10",34.310001
"503","2019-05-13",33.779999
"504","2019-05-14",34.459999
"505","2019-05-15",35.259998
"506","2019-05-16",35.060001
"507","2019-05-17",34.73
"508","2019-05-20",35.150002
"509","2019-05-21",35.889999
"510","2019-05-22",35.669998
"511","2019-05-23",34.900002
"512","2019-05-24",35.27
"513","2019-05-28",35.299999
"514","2019-05-29",34.939999
"515","2019-05-30",34.720001
"516","2019-05-31",33.970001
"517","2019-06-03",33.759998
"518","2019-06-04",34.189999
"519","2019-06-05",33.599998
"520","2019-06-06",33.799999
"521","2019-06-07",33.630001
"522","2019-06-10",34.040001
"523","2019-06-11",33.75
"524","2019-06-12",33.09
"525","2019-06-13",33.48
"526","2019-06-14",33.419998
"527","2019-06-17",33.59
"528","2019-06-18",34.59
"529","2019-06-19",34.82
"530","2019-06-20",34.889999
"531","2019-06-21",34.099998
"532","2019-06-24",33.77
"533","2019-06-25",33.849998
"534","2019-06-26",33.700001
"535","2019-06-27",33.900002
"536","2019-06-28",34.599998
"537","2019-07-01",34.830002
"538","2019-07-02",34.490002
"539","2019-07-03",34.599998
"540","2019-07-05",34.490002
"541","2019-07-08",34.099998
"542","2019-07-09",33.049999
"543","2019-07-10",33.060001
"544","2019-07-11",32.290001
"545","2019-07-12",33.259998
"546","2019-07-15",32.5
"547","2019-07-16",33.360001
"548","2019-07-17",32.93
"549","2019-07-18",32.779999
"550","2019-07-19",33.529999
"551","2019-07-22",33.450001
"552","2019-07-23",33.849998
"553","2019-07-24",34.009998
"554","2019-07-25",33.5
"555","2019-07-26",33.099998
"556","2019-07-29",32.290001
"557","2019-07-30",33.200001
"558","2019-07-31",32.970001
"559","2019-08-01",31.209999
"560","2019-08-02",31.049999
"561","2019-08-05",30.18
"562","2019-08-06",30.889999
"563","2019-08-07",30.690001
"564","2019-08-08",30.950001
"565","2019-08-09",30.41
"566","2019-08-12",30.200001
"567","2019-08-13",30.57
"568","2019-08-14",29.389999
"569","2019-08-15",29.440001
"570","2019-08-16",29.98
"571","2019-08-19",30.25
"572","2019-08-20",29.75
"573","2019-08-21",29.59
"574","2019-08-22",29.49
"575","2019-08-23",28.23
"576","2019-08-26",28.219999
"577","2019-08-27",27.73
"578","2019-08-28",28.01
"579","2019-08-29",28.49
"580","2019-08-30",28.68
"581","2019-09-03",27.459999
"582","2019-09-04",26.77
"583","2019-09-05",28.26
"584","2019-09-06",28.16
"585","2019-09-09",28.77
"586","2019-09-10",30.370001
"587","2019-09-11",30.219999
"588","2019-09-12",30.74
"589","2019-09-13",31.23
"590","2019-09-16",31.85
"591","2019-09-17",31.059999
"592","2019-09-18",30.75
"593","2019-09-19",30.030001
"594","2019-09-20",29.5
"595","2019-09-23",29.299999
"596","2019-09-24",28.93
"597","2019-09-25",29.309999
"598","2019-09-26",29.18
"599","2019-09-27",28.68
"600","2019-09-30",28.290001
"601","2019-10-01",27.059999
"602","2019-10-02",27.120001
"603","2019-10-03",27.83
"604","2019-10-04",28.219999
"605","2019-10-07",27.57
"606","2019-10-08",27.01
"607","2019-10-09",27.33
"608","2019-10-10",28.129999
"609","2019-10-11",29.57
"610","2019-10-14",29.07
"611","2019-10-15",29.389999
"612","2019-10-16",29.450001
"613","2019-10-17",29.66
"614","2019-10-18",30.85
"615","2019-10-21",31.110001
"616","2019-10-22",31.98
"617","2019-10-23",32.560001
"618","2019-10-24",32.259998
"619","2019-10-25",32.790001
"620","2019-10-28",32.32
"621","2019-10-29",33.02
"622","2019-10-30",32.110001
"623","2019-10-31",31.83
"624","2019-11-01",32.849998
"625","2019-11-04",33.439999
"626","2019-11-05",32.639999
"627","2019-11-06",32.73
"628","2019-11-07",33.240002
"629","2019-11-08",33.73
"630","2019-11-11",33.82
"631","2019-11-12",33.630001
"632","2019-11-13",33.380001
"633","2019-11-14",33
"634","2019-11-15",33.650002
"635","2019-11-18",33.740002
"636","2019-11-19",33.66
"637","2019-11-20",33.580002
"638","2019-11-21",33.200001
"639","2019-11-22",33.66
"640","2019-11-25",33.950001
"641","2019-11-26",33.939999
"642","2019-11-27",34.119999
"643","2019-11-29",33.869999
"644","2019-12-02",33.540001
"645","2019-12-03",33.27
"646","2019-12-04",33.380001
"647","2019-12-05",33.52
"648","2019-12-06",34.09
"649","2019-12-09",33.849998
"650","2019-12-10",33.439999
"651","2019-12-11",34.290001
"652","2019-12-12",35.02
"653","2019-12-13",35.540001
"654","2019-12-16",36.18
"655","2019-12-17",36.080002
"656","2019-12-18",36.16
"657","2019-12-19",36.490002
"658","2019-12-20",36.639999
"659","2019-12-23",36.880001
"660","2019-12-24",36.779999
"661","2019-12-26",36.950001
"662","2019-12-27",36.950001
"663","2019-12-30",36.490002
"664","2019-12-31",36.68
"665","2020-01-02",36.880001
"666","2020-01-03",36.720001
"667","2020-01-06",36.279999
"668","2020-01-07",36.009998
"669","2020-01-08",35.75
"670","2020-01-09",35.799999
"671","2020-01-10",35.139999
"672","2020-01-13",35.439999
"673","2020-01-14",34.93
"674","2020-01-15",34.5
"675","2020-01-16",35.110001
"676","2020-01-17",35.48
"677","2020-01-21",34.560001
"678","2020-01-22",34.5
"679","2020-01-23",34.869999
"680","2020-01-24",34.66
"681","2020-01-27",34.52
"682","2020-01-28",35.580002
"683","2020-01-29",36.099998
"684","2020-01-30",36.209999
"685","2020-01-31",35.310001
"686","2020-02-03",35.77
"687","2020-02-04",36.560001
"688","2020-02-05",36.75
"689","2020-02-06",37.02
"690","2020-02-07",37.09
"691","2020-02-10",37.560001
"692","2020-02-11",37.740002
"693","2020-02-12",38.48
"694","2020-02-13",37.549999
"695","2020-02-14",36.830002
"696","2020-02-18",37.549999
"697","2020-02-19",37.66
"698","2020-02-20",38.650002
"699","2020-02-21",38.610001
"700","2020-02-24",36.560001
"701","2020-02-25",35.73
"702","2020-02-26",35.75
"703","2020-02-27",33.610001
"704","2020-02-28",32.790001
"705","2020-03-02",32.799999
"706","2020-03-03",31.700001
"707","2020-03-04",30.950001
"708","2020-03-05",26.83
"709","2020-03-06",27.790001
"710","2020-03-09",23.33
"711","2020-03-10",23.860001
"712","2020-03-11",23.49
"713","2020-03-12",21.34
"714","2020-03-13",23
"715","2020-03-16",21.25
"716","2020-03-17",21.540001
"717","2020-03-18",19.219999
"718","2020-03-19",20.01
"719","2020-03-20",19.610001
"720","2020-03-23",19.5
"721","2020-03-24",22.41
"722","2020-03-25",23.280001
"723","2020-03-26",23.41
"724","2020-03-27",22.629999
"725","2020-03-30",23.75
"726","2020-03-31",24.799999
"727","2020-04-01",23.790001
"728","2020-04-02",23.040001
"729","2020-04-03",23.49
"730","2020-04-06",25.43
"731","2020-04-07",24.82
"732","2020-04-08",25.700001
"733","2020-04-09",26.5
"734","2020-04-13",26.219999
"735","2020-04-14",26.35
"736","2020-04-15",24.360001
"737","2020-04-16",24.6
"738","2020-04-17",26.809999
"739","2020-04-20",26.43
"740","2020-04-21",26.379999
"741","2020-04-22",26.82
"742","2020-04-23",27.360001
"743","2020-04-24",27.82
"744","2020-04-27",28.77
"745","2020-04-28",29.27
"746","2020-04-29",30.32
"747","2020-04-30",29.08
"748","2020-05-01",28.129999
"749","2020-05-04",27.370001
"750","2020-05-05",27.59
"751","2020-05-06",27.280001
"752","2020-05-07",27.68
"753","2020-05-08",29.17
"754","2020-05-11",29.09
"755","2020-05-12",27.459999
"756","2020-05-13",25.92
"757","2020-05-14",26.709999
"758","2020-05-15",26.42
"759","2020-05-18",28.700001
"760","2020-05-19",28.48
"761","2020-05-20",29.02
"762","2020-05-21",29.41
"763","2020-05-22",28.540001
"764","2020-05-26",30.41
"765","2020-05-27",30
"766","2020-05-28",28.75
"767","2020-05-29",28.200001
"768","2020-06-01",28.76
"769","2020-06-02",28.85
"770","2020-06-03",30.790001
"771","2020-06-04",30.68
"772","2020-06-05",33.240002
"773","2020-06-08",35.029999
"774","2020-06-09",33.09
"775","2020-06-10",32.779999
"776","2020-06-11",30.75
"777","2020-06-12",31.219999
"778","2020-06-15",31.02
"779","2020-06-16",31.370001
"780","2020-06-17",29.549999
"781","2020-06-18",29.379999
"782","2020-06-19",28.809999
"783","2020-06-22",29.17
"784","2020-06-23",28.98
"785","2020-06-24",27.5
"786","2020-06-25",27.57
"787","2020-06-26",27.23
"788","2020-06-29",28.110001
"789","2020-06-30",28.120001
"790","2020-07-01",28.040001
"791","2020-07-02",28.459999
"792","2020-07-06",29.309999
"793","2020-07-07",28.1
"794","2020-07-08",28.120001
"795","2020-07-09",27.860001
"796","2020-07-10",28.309999
"797","2020-07-13",28.629999
"798","2020-07-14",29.73
"799","2020-07-15",30.959999
"800","2020-07-16",30.68
"801","2020-07-17",30.65
"802","2020-07-20",31.299999
"803","2020-07-21",31.65
"804","2020-07-22",31.9
"805","2020-07-23",31.629999
"806","2020-07-24",31.6
"807","2020-07-27",31.82
"808","2020-07-28",31.35
"809","2020-07-29",32.16
"810","2020-07-30",31.809999
"811","2020-07-31",31.59
"812","2020-08-03",32.630001
"813","2020-08-04",32.650002
"814","2020-08-05",32.900002
"815","2020-08-06",33.040001
"816","2020-08-07",33.900002
"817","2020-08-10",35.029999
"818","2020-08-11",35.860001
"819","2020-08-12",35.610001
"820","2020-08-13",35.119999
"821","2020-08-14",35.400002
"822","2020-08-17",34.810001
"823","2020-08-18",34.619999
"824","2020-08-19",34.43
"825","2020-08-20",34.630001
"826","2020-08-21",34.709999
"827","2020-08-24",35.439999
"828","2020-08-25",35.240002
"829","2020-08-26",35.16
"830","2020-08-27",35.290001
"831","2020-08-28",35.759998
"832","2020-08-31",35.060001
"833","2020-09-01",36.209999
"834","2020-09-02",36.099998
"835","2020-09-03",35.389999
"836","2020-09-04",35.310001
"837","2020-09-08",34.470001
"838","2020-09-09",35.419998
"839","2020-09-10",35.029999
"840","2020-09-11",35.98
"841","2020-09-14",36.32
"842","2020-09-15",36.330002
"843","2020-09-16",36.93
"844","2020-09-17",37.189999
"845","2020-09-18",35.900002
"846","2020-09-21",34.66
"847","2020-09-22",35.099998
"848","2020-09-23",35.029999
"849","2020-09-24",35.369999
"850","2020-09-25",35.369999
"851","2020-09-28",36.049999
"852","2020-09-29",35.869999
"853","2020-09-30",35.599998
"854","2020-10-01",35.57
"855","2020-10-02",36.080002
"856","2020-10-05",36.91
"857","2020-10-06",36.450001
"858","2020-10-07",36.66
"859","2020-10-08",37.23
"860","2020-10-09",37.130001
"861","2020-10-12",37.209999
"862","2020-10-13",37.529999
"863","2020-10-14",37.369999
"864","2020-10-15",37.07
"865","2020-10-16",37.220001
"866","2020-10-19",36.599998
"867","2020-10-20",37.240002
"868","2020-10-21",37.259998
"869","2020-10-22",37.93
"870","2020-10-23",38.27
"871","2020-10-26",36.560001
"872","2020-10-27",36.099998
"873","2020-10-28",35.240002
"874","2020-10-29",35.080002
"875","2020-10-30",34.939999
"876","2020-11-02",35.98
"877","2020-11-03",38.75
"878","2020-11-04",38.07
"879","2020-11-05",39.799999
"880","2020-11-06",40.25
"881","2020-11-09",42.779999
"882","2020-11-10",42.75
"883","2020-11-11",42.610001
"884","2020-11-12",42.5
"885","2020-11-13",42.759998
"886","2020-11-16",44.990002
"887","2020-11-17",44.639999
"888","2020-11-18",43.91
"889","2020-11-19",44.200001
"890","2020-11-20",44.259998
"891","2020-11-23",44.48
"892","2020-11-24",45.470001
"893","2020-11-25",44.810001
"894","2020-11-27",44.799999
