"","date","DX"
"79","2007-04-26",24.120001
"80","2007-04-27",24.6
"81","2007-04-30",24.540001
"82","2007-05-01",24.690001
"83","2007-05-02",24.66
"84","2007-05-03",24.629999
"85","2007-05-04",24.75
"86","2007-05-07",24.809999
"87","2007-05-08",24.84
"88","2007-05-09",24.99
"89","2007-05-10",24.75
"90","2007-05-11",24.870001
"91","2007-05-14",25.139999
"92","2007-05-15",24.870001
"93","2007-05-16",24.9
"94","2007-05-17",24.870001
"95","2007-05-18",24.629999
"96","2007-05-21",24.75
"97","2007-05-22",24.9
"98","2007-05-23",24.690001
"99","2007-05-24",24.48
"100","2007-05-25",24.6
"101","2007-05-29",24.870001
"102","2007-05-30",24.66
"103","2007-05-31",24.690001
"104","2007-06-01",24.9
"105","2007-06-04",25.02
"106","2007-06-05",25.17
"107","2007-06-06",25.290001
"108","2007-06-07",25.26
"109","2007-06-08",25.35
"110","2007-06-11",25.26
"111","2007-06-12",25.200001
"112","2007-06-13",25.17
"113","2007-06-14",24.9
"114","2007-06-15",25.200001
"115","2007-06-18",24.959999
"116","2007-06-19",24.870001
"117","2007-06-20",24.66
"118","2007-06-21",24.75
"119","2007-06-22",24.66
"120","2007-06-25",24.66
"121","2007-06-26",24.540001
"122","2007-06-27",24.629999
"123","2007-06-28",24.719999
"124","2007-06-29",24.75
"125","2007-07-02",24.84
"126","2007-07-03",24.9
"127","2007-07-05",24.84
"128","2007-07-06",24.9
"129","2007-07-09",24.93
"130","2007-07-10",24.84
"131","2007-07-11",24.870001
"132","2007-07-12",24.780001
"133","2007-07-13",24.780001
"134","2007-07-16",24.809999
"135","2007-07-17",24.780001
"136","2007-07-18",24.690001
"137","2007-07-19",24.84
"138","2007-07-20",24.75
"139","2007-07-23",24.66
"140","2007-07-24",24.6
"141","2007-07-25",24.690001
"142","2007-07-26",24.6
"143","2007-07-27",24.09
"144","2007-07-30",23.85
"145","2007-07-31",23.610001
"146","2007-08-01",23.700001
"147","2007-08-02",23.879999
"148","2007-08-03",23.879999
"149","2007-08-06",23.940001
"150","2007-08-07",23.790001
"151","2007-08-08",23.969999
"152","2007-08-09",23.940001
"153","2007-08-10",24.15
"154","2007-08-13",24.120001
"155","2007-08-14",24.059999
"156","2007-08-15",23.700001
"157","2007-08-16",23.190001
"158","2007-08-17",23.280001
"159","2007-08-20",23.459999
"160","2007-08-21",23.309999
"161","2007-08-22",23.610001
"162","2007-08-23",23.58
"163","2007-08-24",23.700001
"164","2007-08-27",23.43
"165","2007-08-28",23.129999
"166","2007-08-29",23.370001
"167","2007-08-30",23.25
"168","2007-08-31",23.700001
"169","2007-09-04",23.25
"170","2007-09-05",23.190001
"171","2007-09-06",23.129999
"172","2007-09-07",23.549999
"173","2007-09-10",23.67
"174","2007-09-11",23.25
"175","2007-09-12",23.309999
"176","2007-09-13",23.1
"177","2007-09-14",23.549999
"178","2007-09-17",23.370001
"179","2007-09-18",23.459999
"180","2007-09-19",23.309999
"181","2007-09-20",23.4
"182","2007-09-21",23.309999
"183","2007-09-24",23.34
"184","2007-09-25",22.860001
"185","2007-09-26",23.4
"186","2007-09-27",23.370001
"187","2007-09-28",23.67
"188","2007-10-01",23.370001
"189","2007-10-02",23.49
"190","2007-10-03",23.4
"191","2007-10-04",23.52
"192","2007-10-05",23.73
"193","2007-10-08",24.27
"194","2007-10-09",24.360001
"195","2007-10-10",24.33
"196","2007-10-11",24.42
"197","2007-10-12",24.42
"198","2007-10-15",24.030001
"199","2007-10-16",24
"200","2007-10-17",24.09
"201","2007-10-18",24.6
"202","2007-10-19",24.629999
"203","2007-10-22",24.84
"204","2007-10-23",24.75
"205","2007-10-24",24.75
"206","2007-10-25",24.780001
"207","2007-10-26",25.200001
"208","2007-10-29",25.17
"209","2007-10-30",25.440001
"210","2007-10-31",25.74
"211","2007-11-01",25.74
"212","2007-11-02",25.65
"213","2007-11-05",25.23
"214","2007-11-06",25.65
"215","2007-11-07",25.709999
"216","2007-11-08",25.709999
"217","2007-11-09",25.83
"218","2007-11-12",25.469999
"219","2007-11-13",25.35
"220","2007-11-14",25.26
"221","2007-11-15",25.17
"222","2007-11-16",25.08
"223","2007-11-19",25.049999
"224","2007-11-20",24.959999
"225","2007-11-21",24.959999
"226","2007-11-23",24.719999
"227","2007-11-26",24.66
"228","2007-11-27",24.629999
"229","2007-11-28",24.780001
"230","2007-11-29",24.870001
"231","2007-11-30",24.809999
"232","2007-12-03",25.17
"233","2007-12-04",25.65
"234","2007-12-05",25.74
"235","2007-12-06",25.98
"236","2007-12-07",26.01
"237","2007-12-10",25.98
"238","2007-12-11",25.98
"239","2007-12-12",25.98
"240","2007-12-13",25.98
"241","2007-12-14",25.860001
"242","2007-12-17",25.889999
"243","2007-12-18",25.92
"244","2007-12-19",25.59
"245","2007-12-20",25.709999
"246","2007-12-21",26.25
"247","2007-12-24",25.889999
"248","2007-12-26",26.16
"249","2007-12-27",26.4
"250","2007-12-28",26.43
"251","2007-12-31",26.610001
"252","2008-01-02",26.549999
"253","2008-01-03",26.52
"254","2008-01-04",26.4
"255","2008-01-07",26.459999
"256","2008-01-08",25.77
"257","2008-01-09",24.870001
"258","2008-01-10",25.200001
"259","2008-01-11",25.469999
"260","2008-01-14",25.379999
"261","2008-01-15",25.35
"262","2008-01-16",25.08
"263","2008-01-17",25.049999
"264","2008-01-18",25.379999
"265","2008-01-22",25.08
"266","2008-01-23",25.200001
"267","2008-01-24",25.110001
"268","2008-01-25",25.32
"269","2008-01-28",25.35
"270","2008-01-29",25.290001
"271","2008-01-30",25.35
"272","2008-01-31",25.77
"273","2008-02-01",26.370001
"274","2008-02-04",26.4
"275","2008-02-05",25.92
"276","2008-02-06",26.459999
"277","2008-02-07",26.43
"278","2008-02-08",26.790001
"279","2008-02-11",26.73
"280","2008-02-12",27.27
"281","2008-02-13",28.26
"282","2008-02-14",28.620001
"283","2008-02-15",28.83
"284","2008-02-19",28.35
"285","2008-02-20",28.35
"286","2008-02-21",28.35
"287","2008-02-22",28.32
"288","2008-02-25",28.35
"289","2008-02-26",28.41
"290","2008-02-27",29.07
"291","2008-02-28",29.190001
"292","2008-02-29",29.25
"293","2008-03-03",29.07
"294","2008-03-04",28.469999
"295","2008-03-05",28.530001
"296","2008-03-06",26.190001
"297","2008-03-07",27
"298","2008-03-10",28.200001
"299","2008-03-11",28.65
"300","2008-03-12",28.139999
"301","2008-03-13",28.200001
"302","2008-03-14",29.1
"303","2008-03-17",28.5
"304","2008-03-18",28.200001
"305","2008-03-19",28.139999
"306","2008-03-20",27.75
"307","2008-03-24",28.049999
"308","2008-03-25",28.200001
"309","2008-03-26",28.200001
"310","2008-03-27",28.110001
"311","2008-03-28",27.9
"312","2008-03-31",28.65
"313","2008-04-01",28.379999
"314","2008-04-02",28.290001
"315","2008-04-03",28.02
"316","2008-04-04",27.66
"317","2008-04-07",27.57
"318","2008-04-08",27.6
"319","2008-04-09",27.389999
"320","2008-04-10",27.030001
"321","2008-04-11",27
"322","2008-04-14",26.969999
"323","2008-04-15",26.85
"324","2008-04-16",26.34
"325","2008-04-17",26.16
"326","2008-04-18",26.190001
"327","2008-04-21",26.459999
"328","2008-04-22",26.459999
"329","2008-04-23",26.459999
"330","2008-04-24",26.52
"331","2008-04-25",26.940001
"332","2008-04-28",26.67
"333","2008-04-29",26.73
"334","2008-04-30",26.700001
"335","2008-05-01",26.85
"336","2008-05-02",26.73
"337","2008-05-05",26.91
"338","2008-05-06",26.76
"339","2008-05-07",26.700001
"340","2008-05-08",26.49
"341","2008-05-09",26.549999
"342","2008-05-12",26.610001
"343","2008-05-13",26.639999
"344","2008-05-14",26.459999
"345","2008-05-15",26.73
"346","2008-05-16",26.76
"347","2008-05-19",26.940001
"348","2008-05-20",26.58
"349","2008-05-21",26.58
"350","2008-05-22",26.49
"351","2008-05-23",26.49
"352","2008-05-27",26.52
"353","2008-05-28",26.610001
"354","2008-05-29",26.25
"355","2008-05-30",26.190001
"356","2008-06-02",26.49
"357","2008-06-03",26.459999
"358","2008-06-04",26.25
"359","2008-06-05",26.49
"360","2008-06-06",26.43
"361","2008-06-09",26.34
"362","2008-06-10",26.25
"363","2008-06-11",26.49
"364","2008-06-12",25.68
"365","2008-06-13",26.67
"366","2008-06-16",26.85
"367","2008-06-17",26.52
"368","2008-06-18",26.07
"369","2008-06-19",26.01
"370","2008-06-20",25.92
"371","2008-06-23",25.860001
"372","2008-06-24",25.860001
"373","2008-06-25",25.950001
"374","2008-06-26",26.25
"375","2008-06-27",26.370001
"376","2008-06-30",26.4
"377","2008-07-01",25.83
"378","2008-07-02",25.74
"379","2008-07-03",25.620001
"380","2008-07-07",25.110001
"381","2008-07-08",24.690001
"382","2008-07-09",24.629999
"383","2008-07-10",23.549999
"384","2008-07-11",23.040001
"385","2008-07-14",22.530001
"386","2008-07-15",23.1
"387","2008-07-16",22.860001
"388","2008-07-17",22.65
"389","2008-07-18",22.68
"390","2008-07-21",22.950001
"391","2008-07-22",23.309999
"392","2008-07-23",24.030001
"393","2008-07-24",23.91
"394","2008-07-25",24.24
"395","2008-07-28",24.120001
"396","2008-07-29",24.360001
"397","2008-07-30",24.9
"398","2008-07-31",25.08
"399","2008-08-01",24.959999
"400","2008-08-04",24.66
"401","2008-08-05",24.6
"402","2008-08-06",24.450001
"403","2008-08-07",24.299999
"404","2008-08-08",24.84
"405","2008-08-11",24.360001
"406","2008-08-12",24.360001
"407","2008-08-13",24.450001
"408","2008-08-14",24.450001
"409","2008-08-15",24.059999
"410","2008-08-18",24.33
"411","2008-08-19",24.450001
"412","2008-08-20",24.27
"413","2008-08-21",24.27
"414","2008-08-22",24.6
"415","2008-08-25",24.540001
"416","2008-08-26",24.51
"417","2008-08-27",23.85
"418","2008-08-28",23.940001
"419","2008-08-29",23.82
"420","2008-09-02",23.73
"421","2008-09-03",23.940001
"422","2008-09-04",23.76
"423","2008-09-05",23.969999
"424","2008-09-08",24.450001
"425","2008-09-09",24.18
"426","2008-09-10",24.33
"427","2008-09-11",24.33
"428","2008-09-12",24.24
"429","2008-09-15",24.299999
"430","2008-09-16",24.389999
"431","2008-09-17",24
"432","2008-09-18",24.27
"433","2008-09-19",25.5
"434","2008-09-22",24.33
"435","2008-09-23",24.57
"436","2008-09-24",24.450001
"437","2008-09-25",24.299999
"438","2008-09-26",23.67
"439","2008-09-29",23.49
"440","2008-09-30",23.549999
"441","2008-10-01",23.4
"442","2008-10-02",23.280001
"443","2008-10-03",23.370001
"444","2008-10-06",21.84
"445","2008-10-07",21.870001
"446","2008-10-08",21.33
"447","2008-10-09",20.4
"448","2008-10-10",20.1
"449","2008-10-13",21
"450","2008-10-14",20.700001
"451","2008-10-15",20.01
"452","2008-10-16",19.5
"453","2008-10-17",19.620001
"454","2008-10-20",19.530001
"455","2008-10-21",19.5
"456","2008-10-22",19.139999
"457","2008-10-23",18.84
"458","2008-10-24",18.57
"459","2008-10-27",18.42
"460","2008-10-28",18.27
"461","2008-10-29",18.299999
"462","2008-10-30",19.469999
"463","2008-10-31",20.85
"464","2008-11-03",20.4
"465","2008-11-04",20.879999
"466","2008-11-05",20.85
"467","2008-11-06",20.43
"468","2008-11-07",20.43
"469","2008-11-10",20.4
"470","2008-11-11",20.219999
"471","2008-11-12",20.040001
"472","2008-11-13",19.799999
"473","2008-11-14",18.75
"474","2008-11-17",18.389999
"475","2008-11-18",18.42
"476","2008-11-19",18.09
"477","2008-11-20",17.549999
"478","2008-11-21",17.52
"479","2008-11-24",18.42
"480","2008-11-25",18.93
"481","2008-11-26",19.41
"482","2008-11-28",19.530001
"483","2008-12-01",18.42
"484","2008-12-02",18.299999
"485","2008-12-03",18.389999
"486","2008-12-04",18.57
"487","2008-12-05",19.290001
"488","2008-12-08",19.290001
"489","2008-12-09",18.99
"490","2008-12-10",19.799999
"491","2008-12-11",19.709999
"492","2008-12-12",20.1
"493","2008-12-15",19.709999
"494","2008-12-16",21.030001
"495","2008-12-17",20.969999
"496","2008-12-18",20.459999
"497","2008-12-19",20.4
"498","2008-12-22",20.52
"499","2008-12-23",19.799999
"500","2008-12-24",20.76
"501","2008-12-26",20.1
"502","2008-12-29",20.25
"503","2008-12-30",19.889999
"504","2008-12-31",19.620001
"505","2009-01-02",21.450001
"506","2009-01-05",21
"507","2009-01-06",21.299999
"508","2009-01-07",21.299999
"509","2009-01-08",20.969999
"510","2009-01-09",20.52
"511","2009-01-12",20.610001
"512","2009-01-13",21.51
"513","2009-01-14",21.15
"514","2009-01-15",21.15
"515","2009-01-16",21.059999
"516","2009-01-20",21
"517","2009-01-21",21.059999
"518","2009-01-22",21.059999
"519","2009-01-23",21.059999
"520","2009-01-26",21.030001
"521","2009-01-27",21.059999
"522","2009-01-28",20.969999
"523","2009-01-29",20.85
"524","2009-01-30",21.209999
"525","2009-02-02",21.059999
"526","2009-02-03",21.48
"527","2009-02-04",21.09
"528","2009-02-05",21
"529","2009-02-06",21
"530","2009-02-09",21.030001
"531","2009-02-10",21.09
"532","2009-02-11",21
"533","2009-02-12",21.09
"534","2009-02-13",21.059999
"535","2009-02-17",21.209999
"536","2009-02-18",21.24
"537","2009-02-19",21.24
"538","2009-02-20",21.209999
"539","2009-02-23",20.969999
"540","2009-02-24",21.450001
"541","2009-02-25",21.57
"542","2009-02-26",21
"543","2009-02-27",18.9
"544","2009-03-02",20.52
"545","2009-03-03",20.969999
"546","2009-03-04",20.639999
"547","2009-03-05",20.280001
"548","2009-03-06",20.700001
"549","2009-03-09",20.4
"550","2009-03-10",20.610001
"551","2009-03-11",20.309999
"552","2009-03-12",21.059999
"553","2009-03-13",21.030001
"554","2009-03-16",21.24
"555","2009-03-17",21.120001
"556","2009-03-18",21.24
"557","2009-03-19",21
"558","2009-03-20",21.09
"559","2009-03-23",21.299999
"560","2009-03-24",21.6
"561","2009-03-25",21.780001
"562","2009-03-26",22.02
"563","2009-03-27",21.9
"564","2009-03-30",21.48
"565","2009-03-31",21.059999
"566","2009-04-01",20.91
"567","2009-04-02",20.91
"568","2009-04-03",21.33
"569","2009-04-06",21.24
"570","2009-04-07",21.33
"571","2009-04-08",21.18
"572","2009-04-09",21.15
"573","2009-04-13",21.209999
"574","2009-04-14",21.120001
"575","2009-04-15",21.719999
"576","2009-04-16",21.389999
"577","2009-04-17",21.18
"578","2009-04-20",21.18
"579","2009-04-21",21.33
"580","2009-04-22",21.15
"581","2009-04-23",21.09
"582","2009-04-24",20.82
"583","2009-04-27",21.030001
"584","2009-04-28",21.299999
"585","2009-04-29",21.209999
"586","2009-04-30",21.15
"587","2009-05-01",21.450001
"588","2009-05-04",21.18
"589","2009-05-05",21.299999
"590","2009-05-06",21.389999
"591","2009-05-07",21.360001
"592","2009-05-08",21.84
"593","2009-05-11",21.93
"594","2009-05-12",21.719999
"595","2009-05-13",21.75
"596","2009-05-14",22.139999
"597","2009-05-15",22.41
"598","2009-05-18",22.32
"599","2009-05-19",22.5
"600","2009-05-20",23.190001
"601","2009-05-21",23.129999
"602","2009-05-22",23.4
"603","2009-05-26",24.24
"604","2009-05-27",24.15
"605","2009-05-28",23.91
"606","2009-05-29",24.48
"607","2009-06-01",24.42
"608","2009-06-02",24.299999
"609","2009-06-03",24.42
"610","2009-06-04",24.780001
"611","2009-06-05",24.27
"612","2009-06-08",24.209999
"613","2009-06-09",24.120001
"614","2009-06-10",24.030001
"615","2009-06-11",24
"616","2009-06-12",23.969999
"617","2009-06-15",23.790001
"618","2009-06-16",23.76
"619","2009-06-17",24.360001
"620","2009-06-18",24.75
"621","2009-06-19",23.82
"622","2009-06-22",24.030001
"623","2009-06-23",24.24
"624","2009-06-24",24.75
"625","2009-06-25",25.35
"626","2009-06-26",24.75
"627","2009-06-29",24.450001
"628","2009-06-30",24.6
"629","2009-07-01",24.66
"630","2009-07-02",25.32
"631","2009-07-06",23.82
"632","2009-07-07",23.76
"633","2009-07-08",23.549999
"634","2009-07-09",23.549999
"635","2009-07-10",24.030001
"636","2009-07-13",24.24
"637","2009-07-14",24.209999
"638","2009-07-15",24.629999
"639","2009-07-16",24.690001
"640","2009-07-17",24.66
"641","2009-07-20",24.780001
"642","2009-07-21",24.51
"643","2009-07-22",24.809999
"644","2009-07-23",24.84
"645","2009-07-24",24.780001
"646","2009-07-27",25.110001
"647","2009-07-28",25.23
"648","2009-07-29",25.139999
"649","2009-07-30",25.530001
"650","2009-07-31",25.379999
"651","2009-08-03",26.01
"652","2009-08-04",26.459999
"653","2009-08-05",26.58
"654","2009-08-06",25.92
"655","2009-08-07",25.049999
"656","2009-08-10",24.9
"657","2009-08-11",24.9
"658","2009-08-12",25.32
"659","2009-08-13",25.59
"660","2009-08-14",25.08
"661","2009-08-17",24.84
"662","2009-08-18",24.99
"663","2009-08-19",25.23
"664","2009-08-20",25.5
"665","2009-08-21",25.620001
"666","2009-08-24",25.469999
"667","2009-08-25",25.469999
"668","2009-08-26",25.469999
"669","2009-08-27",25.5
"670","2009-08-28",25.08
"671","2009-08-31",24.84
"672","2009-09-01",24.84
"673","2009-09-02",24.75
"674","2009-09-03",24.809999
"675","2009-09-04",24.99
"676","2009-09-08",24.870001
"677","2009-09-09",24.809999
"678","2009-09-10",24.870001
"679","2009-09-11",24.629999
"680","2009-09-14",25.17
"681","2009-09-15",25.200001
"682","2009-09-16",25.440001
"683","2009-09-17",25.5
"684","2009-09-18",25.32
"685","2009-09-21",25.469999
"686","2009-09-22",25.860001
"687","2009-09-23",26.01
"688","2009-09-24",26.01
"689","2009-09-25",26.16
"690","2009-09-28",25.559999
"691","2009-09-29",25.200001
"692","2009-09-30",25.290001
"693","2009-10-01",24.9
"694","2009-10-02",25.41
"695","2009-10-05",25.139999
"696","2009-10-06",24.9
"697","2009-10-07",24.959999
"698","2009-10-08",25.110001
"699","2009-10-09",25.139999
"700","2009-10-12",24.93
"701","2009-10-13",24.690001
"702","2009-10-14",24.93
"703","2009-10-15",24.75
"704","2009-10-16",24.66
"705","2009-10-19",24.780001
"706","2009-10-20",24.690001
"707","2009-10-21",24.629999
"708","2009-10-22",24.84
"709","2009-10-23",24.66
"710","2009-10-26",24.6
"711","2009-10-27",24.6
"712","2009-10-28",24.24
"713","2009-10-29",24.48
"714","2009-10-30",24.33
"715","2009-11-02",24.27
"716","2009-11-03",24.15
"717","2009-11-04",23.4
"718","2009-11-05",24.059999
"719","2009-11-06",23.76
"720","2009-11-09",24.389999
"721","2009-11-10",23.940001
"722","2009-11-11",24.15
"723","2009-11-12",23.85
"724","2009-11-13",24
"725","2009-11-16",23.969999
"726","2009-11-17",23.940001
"727","2009-11-18",23.969999
"728","2009-11-19",23.82
"729","2009-11-20",23.91
"730","2009-11-23",23.969999
"731","2009-11-24",24.690001
"732","2009-11-25",24.719999
"733","2009-11-27",24.15
"734","2009-11-30",24.209999
"735","2009-12-01",24
"736","2009-12-02",24.360001
"737","2009-12-03",24.6
"738","2009-12-04",24.809999
"739","2009-12-07",25.68
"740","2009-12-08",25.530001
"741","2009-12-09",26.16
"742","2009-12-10",26.16
"743","2009-12-11",26.190001
"744","2009-12-14",26.459999
"745","2009-12-15",26.25
"746","2009-12-16",26.4
"747","2009-12-17",26.280001
"748","2009-12-18",26.549999
"749","2009-12-21",26.610001
"750","2009-12-22",26.58
"751","2009-12-23",26.52
"752","2009-12-24",26.52
"753","2009-12-28",26.610001
"754","2009-12-29",26.34
"755","2009-12-30",26.370001
"756","2009-12-31",26.190001
"757","2010-01-04",26.43
"758","2010-01-05",26.700001
"759","2010-01-06",26.879999
"760","2010-01-07",26.879999
"761","2010-01-08",27.030001
"762","2010-01-11",27.27
"763","2010-01-12",27.18
"764","2010-01-13",27.18
"765","2010-01-14",27.27
"766","2010-01-15",27.24
"767","2010-01-19",27.27
"768","2010-01-20",27.15
"769","2010-01-21",27.030001
"770","2010-01-22",27
"771","2010-01-25",27.120001
"772","2010-01-26",27.059999
"773","2010-01-27",27.09
"774","2010-01-28",27
"775","2010-01-29",27.15
"776","2010-02-01",27.09
"777","2010-02-02",26.969999
"778","2010-02-03",26.940001
"779","2010-02-04",26.639999
"780","2010-02-05",26.790001
"781","2010-02-08",26.969999
"782","2010-02-09",26.73
"783","2010-02-10",26.73
"784","2010-02-11",26.52
"785","2010-02-12",26.58
"786","2010-02-16",26.82
"787","2010-02-17",26.85
"788","2010-02-18",26.91
"789","2010-02-19",26.73
"790","2010-02-22",26.610001
"791","2010-02-23",26.459999
"792","2010-02-24",26.76
"793","2010-02-25",27.15
"794","2010-02-26",26.459999
"795","2010-03-01",26.879999
"796","2010-03-02",27
"797","2010-03-03",26.940001
"798","2010-03-04",27
"799","2010-03-05",27.030001
"800","2010-03-08",26.969999
"801","2010-03-09",27
"802","2010-03-10",27
"803","2010-03-11",27
"804","2010-03-12",27
"805","2010-03-15",26.969999
"806","2010-03-16",27
"807","2010-03-17",27.09
"808","2010-03-18",27.33
"809","2010-03-19",27.18
"810","2010-03-22",27.93
"811","2010-03-23",27.959999
"812","2010-03-24",27.9
"813","2010-03-25",27.780001
"814","2010-03-26",27.6
"815","2010-03-29",26.940001
"816","2010-03-30",27.059999
"817","2010-03-31",27
"818","2010-04-01",27.059999
"819","2010-04-05",27.299999
"820","2010-04-06",27.299999
"821","2010-04-07",27.299999
"822","2010-04-08",27.24
"823","2010-04-09",27.24
"824","2010-04-12",27.27
"825","2010-04-13",27.27
"826","2010-04-14",27.42
"827","2010-04-15",27.360001
"828","2010-04-16",27.209999
"829","2010-04-19",27
"830","2010-04-20",27.15
"831","2010-04-21",27
"832","2010-04-22",27.27
"833","2010-04-23",27.42
"834","2010-04-26",27.75
"835","2010-04-27",27.209999
"836","2010-04-28",27.57
"837","2010-04-29",28.200001
"838","2010-04-30",27.809999
"839","2010-05-03",28.200001
"840","2010-05-04",27.540001
"841","2010-05-05",27.299999
"842","2010-05-06",26.370001
"843","2010-05-07",26.280001
"844","2010-05-10",27.33
"845","2010-05-11",27.15
"846","2010-05-12",27.870001
"847","2010-05-13",27.75
"848","2010-05-14",27.690001
"849","2010-05-17",27.719999
"850","2010-05-18",27.42
"851","2010-05-19",27.719999
"852","2010-05-20",26.85
"853","2010-05-21",27.15
"854","2010-05-24",26.82
"855","2010-05-25",27.120001
"856","2010-05-26",27.18
"857","2010-05-27",27.719999
"858","2010-05-28",28.26
"859","2010-06-01",27.809999
"860","2010-06-02",27.959999
"861","2010-06-03",27.57
"862","2010-06-04",27.120001
"863","2010-06-07",27.15
"864","2010-06-08",27.120001
"865","2010-06-09",27.299999
"866","2010-06-10",27.6
"867","2010-06-11",27.84
"868","2010-06-14",28.02
"869","2010-06-15",28.290001
"870","2010-06-16",28.200001
"871","2010-06-17",28.17
"872","2010-06-18",28.77
"873","2010-06-21",28.98
"874","2010-06-22",28.950001
"875","2010-06-23",28.709999
"876","2010-06-24",28.23
"877","2010-06-25",28.950001
"878","2010-06-28",28.200001
"879","2010-06-29",27.6
"880","2010-06-30",27.690001
"881","2010-07-01",27.6
"882","2010-07-02",27.33
"883","2010-07-06",27.18
"884","2010-07-07",27.66
"885","2010-07-08",27.959999
"886","2010-07-09",27.6
"887","2010-07-12",27.450001
"888","2010-07-13",27.66
"889","2010-07-14",27.66
"890","2010-07-15",27.66
"891","2010-07-16",27.33
"892","2010-07-19",27.42
"893","2010-07-20",27.809999
"894","2010-07-21",27.450001
"895","2010-07-22",28.559999
"896","2010-07-23",28.860001
"897","2010-07-26",29.219999
"898","2010-07-27",29.16
"899","2010-07-28",28.65
"900","2010-07-29",28.290001
"901","2010-07-30",29.1
"902","2010-08-02",29.34
"903","2010-08-03",29.610001
"904","2010-08-04",30.15
"905","2010-08-05",29.85
"906","2010-08-06",29.940001
"907","2010-08-09",30.389999
"908","2010-08-10",30.33
"909","2010-08-11",29.879999
"910","2010-08-12",29.58
"911","2010-08-13",30.059999
"912","2010-08-16",30.030001
"913","2010-08-17",30.030001
"914","2010-08-18",29.940001
"915","2010-08-19",29.790001
"916","2010-08-20",30.24
"917","2010-08-23",30
"918","2010-08-24",29.879999
"919","2010-08-25",30.15
"920","2010-08-26",29.940001
"921","2010-08-27",30.450001
"922","2010-08-30",30.48
"923","2010-08-31",30.15
"924","2010-09-01",30.57
"925","2010-09-02",30.84
"926","2010-09-03",30.9
"927","2010-09-07",30.780001
"928","2010-09-08",30.870001
"929","2010-09-09",31.26
"930","2010-09-10",31.65
"931","2010-09-13",31.92
"932","2010-09-14",31.889999
"933","2010-09-15",31.83
"934","2010-09-16",31.83
"935","2010-09-17",31.799999
"936","2010-09-20",32.400002
"937","2010-09-21",32.16
"938","2010-09-22",32.220001
"939","2010-09-23",31.950001
"940","2010-09-24",32.639999
"941","2010-09-27",32.669998
"942","2010-09-28",32.310001
"943","2010-09-29",32.040001
"944","2010-09-30",32.34
"945","2010-10-01",31.83
"946","2010-10-04",32.130001
"947","2010-10-05",32.189999
"948","2010-10-06",32.07
"949","2010-10-07",31.98
"950","2010-10-08",32.07
"951","2010-10-11",32.040001
"952","2010-10-12",31.92
"953","2010-10-13",31.950001
"954","2010-10-14",32.009998
"955","2010-10-15",31.65
"956","2010-10-18",31.950001
"957","2010-10-19",31.530001
"958","2010-10-20",32.040001
"959","2010-10-21",31.98
"960","2010-10-22",31.889999
"961","2010-10-25",32.099998
"962","2010-10-26",32.130001
"963","2010-10-27",31.950001
"964","2010-10-28",32.040001
"965","2010-10-29",31.799999
"966","2010-11-01",31.92
"967","2010-11-02",32.099998
"968","2010-11-03",31.92
"969","2010-11-04",32.400002
"970","2010-11-05",32.369999
