"","date","PRTY"
"99","2015-09-02",17.1
"100","2015-09-03",17.030001
"101","2015-09-04",17.450001
"102","2015-09-08",17.91
"103","2015-09-09",17.559999
"104","2015-09-10",17.290001
"105","2015-09-11",17.16
"106","2015-09-14",17.059999
"107","2015-09-15",16.969999
"108","2015-09-16",17.07
"109","2015-09-17",17.280001
"110","2015-09-18",17.129999
"111","2015-09-21",17.219999
"112","2015-09-22",16.85
"113","2015-09-23",16.639999
"114","2015-09-24",16.76
"115","2015-09-25",16.57
"116","2015-09-28",16.15
"117","2015-09-29",15.76
"118","2015-09-30",15.97
"119","2015-10-01",16
"120","2015-10-02",16.469999
"121","2015-10-05",17.18
"122","2015-10-06",16.860001
"123","2015-10-07",16.82
"124","2015-10-08",17.299999
"125","2015-10-09",17.530001
"126","2015-10-12",17.32
"127","2015-10-13",17.299999
"128","2015-10-14",16.77
"129","2015-10-15",16.57
"130","2015-10-16",16.440001
"131","2015-10-19",16.9
"132","2015-10-20",16.82
"133","2015-10-21",16.559999
"134","2015-10-22",16.440001
"135","2015-10-23",16.219999
"136","2015-10-26",15.82
"137","2015-10-27",15.38
"138","2015-10-28",15.95
"139","2015-10-29",15.88
"140","2015-10-30",15.83
"141","2015-11-02",15.45
"142","2015-11-03",16.18
"143","2015-11-04",15.72
"144","2015-11-05",15.6
"145","2015-11-06",15.58
"146","2015-11-09",15.3
"147","2015-11-10",15.41
"148","2015-11-11",14.34
"149","2015-11-12",14.88
"150","2015-11-13",13.13
"151","2015-11-16",12.7
"152","2015-11-17",11.8
"153","2015-11-18",11.32
"154","2015-11-19",12.06
"155","2015-11-20",12.3
"156","2015-11-23",12.29
"157","2015-11-24",12.65
"158","2015-11-25",12.98
"159","2015-11-27",12.5
"160","2015-11-30",12.7
"161","2015-12-01",13.14
"162","2015-12-02",12.88
"163","2015-12-03",12.79
"164","2015-12-04",13.24
"165","2015-12-07",13.32
"166","2015-12-08",13.29
"167","2015-12-09",13.87
"168","2015-12-10",13.55
"169","2015-12-11",12.88
"170","2015-12-14",12.07
"171","2015-12-15",12.49
"172","2015-12-16",12.89
"173","2015-12-17",12.02
"174","2015-12-18",11.75
"175","2015-12-21",11.77
"176","2015-12-22",12.52
"177","2015-12-23",12.92
"178","2015-12-24",12.79
"179","2015-12-28",12.69
"180","2015-12-29",12.8
"181","2015-12-30",12.85
"182","2015-12-31",12.91
"183","2016-01-04",13.02
"184","2016-01-05",12.67
"185","2016-01-06",12.17
"186","2016-01-07",11.95
"187","2016-01-08",12.01
"188","2016-01-11",11.98
"189","2016-01-12",12.26
"190","2016-01-13",11.45
"191","2016-01-14",11.33
"192","2016-01-15",10.78
"193","2016-01-19",9.78
"194","2016-01-20",9.77
"195","2016-01-21",9.75
"196","2016-01-22",9.51
"197","2016-01-25",9.05
"198","2016-01-26",9.39
"199","2016-01-27",9.37
"200","2016-01-28",9.09
"201","2016-01-29",9.63
"202","2016-02-01",9.59
"203","2016-02-02",8.99
"204","2016-02-03",8.72
"205","2016-02-04",8.86
"206","2016-02-05",8.78
"207","2016-02-08",8.09
"208","2016-02-09",7.7
"209","2016-02-10",7.71
"210","2016-02-11",7.94
"211","2016-02-12",8.77
"212","2016-02-16",8.99
"213","2016-02-17",9.35
"214","2016-02-18",9.29
"215","2016-02-19",9.07
"216","2016-02-22",9.24
"217","2016-02-23",9.42
"218","2016-02-24",9.38
"219","2016-02-25",9.55
"220","2016-02-26",9.82
"221","2016-02-29",9.89
"222","2016-03-01",10.21
"223","2016-03-02",10.56
"224","2016-03-03",11.31
"225","2016-03-04",11.01
"226","2016-03-07",11.07
"227","2016-03-08",10.73
"228","2016-03-09",10.95
"229","2016-03-10",12.5
"230","2016-03-11",13
"231","2016-03-14",13.37
"232","2016-03-15",13.51
"233","2016-03-16",13.9
"234","2016-03-17",14.33
"235","2016-03-18",14.81
"236","2016-03-21",14.45
"237","2016-03-22",14.59
"238","2016-03-23",14.44
"239","2016-03-24",13.99
"240","2016-03-28",14.26
"241","2016-03-29",14.74
"242","2016-03-30",14.92
"243","2016-03-31",15.04
"244","2016-04-01",14.99
"245","2016-04-04",14.94
"246","2016-04-05",14.7
"247","2016-04-06",14.95
"248","2016-04-07",14.61
"249","2016-04-08",14.49
"250","2016-04-11",14.59
"251","2016-04-12",14.73
"252","2016-04-13",15.21
"253","2016-04-14",15.02
"254","2016-04-15",14.99
"255","2016-04-18",14.89
"256","2016-04-19",14.9
"257","2016-04-20",14.76
"258","2016-04-21",14.48
"259","2016-04-22",14.87
"260","2016-04-25",14.42
"261","2016-04-26",14.75
"262","2016-04-27",14.52
"263","2016-04-28",14.54
"264","2016-04-29",14.33
"265","2016-05-02",14.56
"266","2016-05-03",14.21
"267","2016-05-04",14.29
"268","2016-05-05",13.75
"269","2016-05-06",13.93
"270","2016-05-09",14.32
"271","2016-05-10",14.51
"272","2016-05-11",13.15
"273","2016-05-12",13.45
"274","2016-05-13",12.47
"275","2016-05-16",12.54
"276","2016-05-17",12.28
"277","2016-05-18",12.18
"278","2016-05-19",12.3
"279","2016-05-20",12.75
"280","2016-05-23",12.9
"281","2016-05-24",13.25
"282","2016-05-25",13.57
"283","2016-05-26",13.38
"284","2016-05-27",13.68
"285","2016-05-31",13.94
"286","2016-06-01",13.69
"287","2016-06-02",14.05
"288","2016-06-03",13.5
"289","2016-06-06",13.5
"290","2016-06-07",13.47
"291","2016-06-08",13.67
"292","2016-06-09",13.05
"293","2016-06-10",12.85
"294","2016-06-13",12.61
"295","2016-06-14",12.5
"296","2016-06-15",12.7
"297","2016-06-16",12.61
"298","2016-06-17",12.81
"299","2016-06-20",13.14
"300","2016-06-21",12.97
"301","2016-06-22",12.91
"302","2016-06-23",13.43
"303","2016-06-24",13.6
"304","2016-06-27",12.73
"305","2016-06-28",13.23
"306","2016-06-29",13.82
"307","2016-06-30",13.91
"308","2016-07-01",14.24
"309","2016-07-05",13.88
"310","2016-07-06",14.18
"311","2016-07-07",14.21
"312","2016-07-08",14.36
"313","2016-07-11",14.6
"314","2016-07-12",15.35
"315","2016-07-13",15.25
"316","2016-07-14",15.45
"317","2016-07-15",15.45
"318","2016-07-18",15.78
"319","2016-07-19",15.63
"320","2016-07-20",15.98
"321","2016-07-21",16.049999
"322","2016-07-22",16.25
"323","2016-07-25",15.88
"324","2016-07-26",15.91
"325","2016-07-27",15.88
"326","2016-07-28",15.7
"327","2016-07-29",16.02
"328","2016-08-01",15.78
"329","2016-08-02",15.67
"330","2016-08-03",16.34
"331","2016-08-04",17.629999
"332","2016-08-05",17.719999
"333","2016-08-08",17.940001
"334","2016-08-09",17.99
"335","2016-08-10",17.77
"336","2016-08-11",18.4
"337","2016-08-12",18.700001
"338","2016-08-15",18.950001
"339","2016-08-16",18.84
"340","2016-08-17",18.629999
"341","2016-08-18",18.91
"342","2016-08-19",18.690001
"343","2016-08-22",18.5
"344","2016-08-23",18.700001
"345","2016-08-24",18.34
"346","2016-08-25",17.889999
"347","2016-08-26",17.66
"348","2016-08-29",17.719999
"349","2016-08-30",17.459999
"350","2016-08-31",17.42
"351","2016-09-01",17.219999
"352","2016-09-02",17.42
"353","2016-09-06",17.059999
"354","2016-09-07",17.07
"355","2016-09-08",16.4
"356","2016-09-09",15.75
"357","2016-09-12",15.99
"358","2016-09-13",15.47
"359","2016-09-14",15.16
"360","2016-09-15",15.57
"361","2016-09-16",16.030001
"362","2016-09-19",16.030001
"363","2016-09-20",15.98
"364","2016-09-21",16.23
"365","2016-09-22",16.6
"366","2016-09-23",16.790001
"367","2016-09-26",16.77
"368","2016-09-27",17.01
"369","2016-09-28",17.059999
"370","2016-09-29",17.02
"371","2016-09-30",17.120001
"372","2016-10-03",17.25
"373","2016-10-04",17.26
"374","2016-10-05",17.49
"375","2016-10-06",17.49
"376","2016-10-07",17.65
"377","2016-10-10",17.85
"378","2016-10-11",17.459999
"379","2016-10-12",17.67
"380","2016-10-13",17.1
"381","2016-10-14",17.059999
"382","2016-10-17",16.700001
"383","2016-10-18",16.700001
"384","2016-10-19",16.9
"385","2016-10-20",16.9
"386","2016-10-21",17
"387","2016-10-24",17.15
"388","2016-10-25",16.85
"389","2016-10-26",16.75
"390","2016-10-27",16.1
"391","2016-10-28",16.299999
"392","2016-10-31",16.25
"393","2016-11-01",15.8
"394","2016-11-02",15.15
"395","2016-11-03",14.8
"396","2016-11-04",15
"397","2016-11-07",15.4
"398","2016-11-08",15.3
"399","2016-11-09",15
"400","2016-11-10",14.6
"401","2016-11-11",15.45
"402","2016-11-14",16.35
"403","2016-11-15",16.6
"404","2016-11-16",17.049999
"405","2016-11-17",17.049999
"406","2016-11-18",17
"407","2016-11-21",17.25
"408","2016-11-22",17.299999
"409","2016-11-23",17.049999
"410","2016-11-25",16.700001
"411","2016-11-28",16.25
"412","2016-11-29",16
"413","2016-11-30",16.049999
"414","2016-12-01",16.15
"415","2016-12-02",16.299999
"416","2016-12-05",16.4
"417","2016-12-06",16.6
"418","2016-12-07",16.799999
"419","2016-12-08",17.299999
"420","2016-12-09",16.9
"421","2016-12-12",16.1
"422","2016-12-13",15.75
"423","2016-12-14",15.6
"424","2016-12-15",15.85
"425","2016-12-16",15.8
"426","2016-12-19",16.049999
"427","2016-12-20",15.9
"428","2016-12-21",15.95
"429","2016-12-22",14.8
"430","2016-12-23",14.2
"431","2016-12-27",14.5
"432","2016-12-28",14.15
"433","2016-12-29",14.2
"434","2016-12-30",14.2
"435","2017-01-03",14
"436","2017-01-04",14.25
"437","2017-01-05",13.8
"438","2017-01-06",13.3
"439","2017-01-09",13.5
"440","2017-01-10",14
"441","2017-01-11",14.45
"442","2017-01-12",14.5
"443","2017-01-13",14.7
"444","2017-01-17",15.35
"445","2017-01-18",14.9
"446","2017-01-19",14.95
"447","2017-01-20",14.45
"448","2017-01-23",14.35
"449","2017-01-24",14.4
"450","2017-01-25",14.45
"451","2017-01-26",14.15
"452","2017-01-27",14.15
"453","2017-01-30",14.05
"454","2017-01-31",14.45
"455","2017-02-01",14.15
"456","2017-02-02",14.6
"457","2017-02-03",14.85
"458","2017-02-06",14.4
"459","2017-02-07",14.2
"460","2017-02-08",14.45
"461","2017-02-09",15.2
"462","2017-02-10",15.4
"463","2017-02-13",15.35
"464","2017-02-14",15.85
"465","2017-02-15",15.8
"466","2017-02-16",15.25
"467","2017-02-17",15.55
"468","2017-02-21",15.55
"469","2017-02-22",15.15
"470","2017-02-23",14.4
"471","2017-02-24",14.5
"472","2017-02-27",14.5
"473","2017-02-28",14.45
"474","2017-03-01",14.35
"475","2017-03-02",14.2
"476","2017-03-03",14.25
"477","2017-03-06",14.25
"478","2017-03-07",13.85
"479","2017-03-08",14.05
"480","2017-03-09",14.35
"481","2017-03-10",14.45
"482","2017-03-13",13.9
"483","2017-03-14",14
"484","2017-03-15",13.95
"485","2017-03-16",13.95
"486","2017-03-17",13.85
"487","2017-03-20",13.85
"488","2017-03-21",13.35
"489","2017-03-22",13.4
"490","2017-03-23",13.9
"491","2017-03-24",13.85
"492","2017-03-27",13.6
"493","2017-03-28",14.05
"494","2017-03-29",14.4
"495","2017-03-30",14
"496","2017-03-31",14.05
"497","2017-04-03",14.2
"498","2017-04-04",13.95
"499","2017-04-05",13.45
"500","2017-04-06",14.5
"501","2017-04-07",13.95
"502","2017-04-10",13.95
"503","2017-04-11",14.3
"504","2017-04-12",14.45
"505","2017-04-13",14.2
"506","2017-04-17",14.45
"507","2017-04-18",14.3
"508","2017-04-19",14.4
"509","2017-04-20",14.7
"510","2017-04-21",14.65
"511","2017-04-24",14.75
"512","2017-04-25",14.7
"513","2017-04-26",14.75
"514","2017-04-27",15.7
"515","2017-04-28",16
"516","2017-05-01",15.85
"517","2017-05-02",15.85
"518","2017-05-03",15.45
"519","2017-05-04",15.2
"520","2017-05-05",15.8
"521","2017-05-08",15.6
"522","2017-05-09",16.200001
"523","2017-05-10",15.45
"524","2017-05-11",15.25
"525","2017-05-12",15.45
"526","2017-05-15",15.7
"527","2017-05-16",15.85
"528","2017-05-17",15.3
"529","2017-05-18",15.15
"530","2017-05-19",15.35
"531","2017-05-22",15.8
"532","2017-05-23",15.95
"533","2017-05-24",15.85
"534","2017-05-25",16.1
"535","2017-05-26",16.950001
"536","2017-05-30",16.549999
"537","2017-05-31",16.549999
"538","2017-06-01",16.9
"539","2017-06-02",16.65
"540","2017-06-05",16.4
"541","2017-06-06",16.15
"542","2017-06-07",16.049999
"543","2017-06-08",16.200001
"544","2017-06-09",16.5
"545","2017-06-12",16.200001
"546","2017-06-13",16.049999
"547","2017-06-14",15.75
"548","2017-06-15",15.8
"549","2017-06-16",15.3
"550","2017-06-19",15.6
"551","2017-06-20",15.1
"552","2017-06-21",15.35
"553","2017-06-22",15.25
"554","2017-06-23",15.55
"555","2017-06-26",15.7
"556","2017-06-27",15.55
"557","2017-06-28",15.75
"558","2017-06-29",15.75
"559","2017-06-30",15.65
"560","2017-07-03",16.35
"561","2017-07-05",16
"562","2017-07-06",15.55
"563","2017-07-07",15.6
"564","2017-07-10",15.4
"565","2017-07-11",15.35
"566","2017-07-12",15.1
"567","2017-07-13",14.8
"568","2017-07-14",14.95
"569","2017-07-17",15
"570","2017-07-18",14.75
"571","2017-07-19",14.75
"572","2017-07-20",14.85
"573","2017-07-21",14.4
"574","2017-07-24",13.9
"575","2017-07-25",14.55
"576","2017-07-26",14.35
"577","2017-07-27",14.3
"578","2017-07-28",14.1
"579","2017-07-31",13.95
"580","2017-08-01",13.95
"581","2017-08-02",14.2
"582","2017-08-03",14.5
"583","2017-08-04",14.5
"584","2017-08-07",14.65
"585","2017-08-08",14.7
"586","2017-08-09",14.7
"587","2017-08-10",14.35
"588","2017-08-11",14.1
"589","2017-08-14",14.2
"590","2017-08-15",13.9
"591","2017-08-16",13.85
"592","2017-08-17",13.7
"593","2017-08-18",14.05
"594","2017-08-21",14.05
"595","2017-08-22",13.6
"596","2017-08-23",13.5
"597","2017-08-24",14.2
"598","2017-08-25",14.3
"599","2017-08-28",14.1
"600","2017-08-29",14
"601","2017-08-30",13.85
"602","2017-08-31",13.95
"603","2017-09-01",14.15
"604","2017-09-05",14.15
"605","2017-09-06",14.25
"606","2017-09-07",13.7
"607","2017-09-08",13.5
"608","2017-09-11",13.55
"609","2017-09-12",13.55
"610","2017-09-13",14.05
"611","2017-09-14",13.65
"612","2017-09-15",13.8
"613","2017-09-18",13.8
"614","2017-09-19",13.7
"615","2017-09-20",13.65
"616","2017-09-21",13.55
"617","2017-09-22",14
"618","2017-09-25",13.75
"619","2017-09-26",14.05
"620","2017-09-27",14
"621","2017-09-28",13.85
"622","2017-09-29",13.55
"623","2017-10-02",13.45
"624","2017-10-03",13.3
"625","2017-10-04",12.85
"626","2017-10-05",13
"627","2017-10-06",13
"628","2017-10-09",12.75
"629","2017-10-10",12.9
"630","2017-10-11",12.85
"631","2017-10-12",12.25
"632","2017-10-13",12.15
"633","2017-10-16",11.9
"634","2017-10-17",11.9
"635","2017-10-18",11.55
"636","2017-10-19",11.1
"637","2017-10-20",11.5
"638","2017-10-23",11.2
"639","2017-10-24",12
"640","2017-10-25",11.95
"641","2017-10-26",11.9
"642","2017-10-27",11.75
"643","2017-10-30",11.5
"644","2017-10-31",11.15
"645","2017-11-01",11
"646","2017-11-02",11.05
"647","2017-11-03",11.05
"648","2017-11-06",10.85
"649","2017-11-07",10.3
"650","2017-11-08",9.8
"651","2017-11-09",11.7
"652","2017-11-10",11.2
"653","2017-11-13",11.25
"654","2017-11-14",11.6
"655","2017-11-15",12
"656","2017-11-16",12
"657","2017-11-17",12.4
"658","2017-11-20",12.4
"659","2017-11-21",12.45
"660","2017-11-22",12.55
"661","2017-11-24",12.2
"662","2017-11-27",12.65
"663","2017-11-28",13.05
"664","2017-11-29",13.4
"665","2017-11-30",13.9
"666","2017-12-01",13.5
"667","2017-12-04",13.85
"668","2017-12-05",13.6
"669","2017-12-06",13.4
"670","2017-12-07",13.4
"671","2017-12-08",12.35
"672","2017-12-11",12.25
"673","2017-12-12",12.65
"674","2017-12-13",12.3
"675","2017-12-14",11.85
"676","2017-12-15",12.2
"677","2017-12-18",11.95
"678","2017-12-19",11.8
"679","2017-12-20",11.95
"680","2017-12-21",12.2
"681","2017-12-22",13.95
"682","2017-12-26",13.75
"683","2017-12-27",13.8
"684","2017-12-28",13.8
"685","2017-12-29",13.95
"686","2018-01-02",14.35
"687","2018-01-03",14.25
"688","2018-01-04",14.05
"689","2018-01-05",13.95
"690","2018-01-08",13.95
"691","2018-01-09",13.75
"692","2018-01-10",15.05
"693","2018-01-11",15.75
"694","2018-01-12",15.5
"695","2018-01-16",15.4
"696","2018-01-17",15.5
"697","2018-01-18",15.55
"698","2018-01-19",15.85
"699","2018-01-22",15.9
"700","2018-01-23",15.8
"701","2018-01-24",15.35
"702","2018-01-25",15.35
"703","2018-01-26",15.75
"704","2018-01-29",15.45
"705","2018-01-30",15.05
"706","2018-01-31",14.5
"707","2018-02-01",14.4
"708","2018-02-02",14.35
"709","2018-02-05",14
"710","2018-02-06",14.85
"711","2018-02-07",15.05
"712","2018-02-08",14.95
"713","2018-02-09",14.9
"714","2018-02-12",15.1
"715","2018-02-13",15.3
"716","2018-02-14",15.4
"717","2018-02-15",15.1
"718","2018-02-16",15.2
"719","2018-02-20",14.75
"720","2018-02-21",15.15
"721","2018-02-22",15.15
"722","2018-02-23",15.1
"723","2018-02-26",15.35
"724","2018-02-27",14.5
"725","2018-02-28",14.45
"726","2018-03-01",14.4
"727","2018-03-02",14.85
"728","2018-03-05",14.7
"729","2018-03-06",14.95
"730","2018-03-07",14.8
"731","2018-03-08",14.55
"732","2018-03-09",15.65
"733","2018-03-12",15.65
"734","2018-03-13",15.35
"735","2018-03-14",15.35
"736","2018-03-15",15.35
"737","2018-03-16",15.65
"738","2018-03-19",15.75
"739","2018-03-20",15.6
"740","2018-03-21",15.8
"741","2018-03-22",15.8
"742","2018-03-23",15.75
"743","2018-03-26",15.85
"744","2018-03-27",15.55
"745","2018-03-28",15.75
"746","2018-03-29",15.6
"747","2018-04-02",14.9
"748","2018-04-03",15.05
"749","2018-04-04",15.65
"750","2018-04-05",15.7
"751","2018-04-06",15.5
"752","2018-04-09",15.2
"753","2018-04-10",15.6
"754","2018-04-11",15.85
"755","2018-04-12",15.85
"756","2018-04-13",15.6
"757","2018-04-16",15.45
"758","2018-04-17",15.5
"759","2018-04-18",15.5
"760","2018-04-19",16
"761","2018-04-20",15.85
"762","2018-04-23",16
"763","2018-04-24",15.95
"764","2018-04-25",16
"765","2018-04-26",15.85
"766","2018-04-27",16
"767","2018-04-30",15.75
"768","2018-05-01",16
"769","2018-05-02",15.75
"770","2018-05-03",15.5
"771","2018-05-04",15.8
"772","2018-05-07",15.1
"773","2018-05-08",14.9
"774","2018-05-09",14.9
"775","2018-05-10",15.45
"776","2018-05-11",15.45
"777","2018-05-14",15.6
"778","2018-05-15",15.35
"779","2018-05-16",14.6
"780","2018-05-17",14.7
"781","2018-05-18",14.55
"782","2018-05-21",14.6
"783","2018-05-22",14.35
"784","2018-05-23",14.45
"785","2018-05-24",14.4
"786","2018-05-25",14.6
"787","2018-05-29",14.5
"788","2018-05-30",14.75
"789","2018-05-31",14.7
"790","2018-06-01",14.8
"791","2018-06-04",14.95
"792","2018-06-05",15
"793","2018-06-06",15.3
"794","2018-06-07",15.25
"795","2018-06-08",15.1
"796","2018-06-11",15
"797","2018-06-12",14.8
"798","2018-06-13",15
"799","2018-06-14",15.15
"800","2018-06-15",15.6
"801","2018-06-18",15.55
"802","2018-06-19",16.049999
"803","2018-06-20",16.4
"804","2018-06-21",16
"805","2018-06-22",15.95
"806","2018-06-25",15.85
"807","2018-06-26",15.95
"808","2018-06-27",15.35
"809","2018-06-28",15.4
"810","2018-06-29",15.25
"811","2018-07-02",14.95
"812","2018-07-03",14.95
"813","2018-07-05",15.5
"814","2018-07-06",15.75
"815","2018-07-09",16.1
"816","2018-07-10",16.4
"817","2018-07-11",16.35
"818","2018-07-12",16.450001
"819","2018-07-13",16.450001
"820","2018-07-16",16.549999
"821","2018-07-17",16.65
"822","2018-07-18",16.450001
"823","2018-07-19",16.799999
"824","2018-07-20",16.799999
"825","2018-07-23",16.299999
"826","2018-07-24",15.9
"827","2018-07-25",16.15
"828","2018-07-26",15.9
"829","2018-07-27",15.4
"830","2018-07-30",15.65
"831","2018-07-31",15.75
"832","2018-08-01",15.4
"833","2018-08-02",15.3
"834","2018-08-03",15.9
"835","2018-08-06",15.45
"836","2018-08-07",15.55
"837","2018-08-08",15.75
"838","2018-08-09",15.9
"839","2018-08-10",15.1
"840","2018-08-13",14.8
"841","2018-08-14",15.25
"842","2018-08-15",15.05
"843","2018-08-16",14.75
"844","2018-08-17",15.15
"845","2018-08-20",15.3
"846","2018-08-21",15.3
"847","2018-08-22",14.9
"848","2018-08-23",15.1
"849","2018-08-24",15.2
"850","2018-08-27",15.15
"851","2018-08-28",15.25
"852","2018-08-29",15.4
"853","2018-08-30",15.15
"854","2018-08-31",15.35
"855","2018-09-04",15.45
"856","2018-09-05",15.5
"857","2018-09-06",15
"858","2018-09-07",15.3
"859","2018-09-10",15.25
"860","2018-09-11",15.35
"861","2018-09-12",15.5
"862","2018-09-13",14.95
"863","2018-09-14",14.8
"864","2018-09-17",14.5
"865","2018-09-18",14.6
"866","2018-09-19",14.25
"867","2018-09-20",14.3
"868","2018-09-21",14.25
"869","2018-09-24",13.65
"870","2018-09-25",13.4
"871","2018-09-26",13.45
"872","2018-09-27",13.3
"873","2018-09-28",13.55
"874","2018-10-01",13.66
"875","2018-10-02",13.15
"876","2018-10-03",12.76
"877","2018-10-04",12.45
"878","2018-10-05",12.51
"879","2018-10-08",12.13
"880","2018-10-09",12.07
"881","2018-10-10",11.77
"882","2018-10-11",11.26
"883","2018-10-12",11.3
"884","2018-10-15",11.05
"885","2018-10-16",11.51
"886","2018-10-17",11.71
"887","2018-10-18",11.52
"888","2018-10-19",11.12
"889","2018-10-22",11.03
"890","2018-10-23",11.3
"891","2018-10-24",10.98
"892","2018-10-25",10.98
"893","2018-10-26",10.7
"894","2018-10-29",10.21
"895","2018-10-30",10.51
"896","2018-10-31",10.47
"897","2018-11-01",10.75
"898","2018-11-02",10.43
"899","2018-11-05",10.1
"900","2018-11-06",10.16
"901","2018-11-07",10.02
"902","2018-11-08",10
"903","2018-11-09",10.06
"904","2018-11-12",10.68
"905","2018-11-13",11.22
"906","2018-11-14",11.47
"907","2018-11-15",11.82
"908","2018-11-16",11.49
"909","2018-11-19",10.8
"910","2018-11-20",10.89
"911","2018-11-21",11.08
"912","2018-11-23",11.16
"913","2018-11-26",11.4
"914","2018-11-27",11.45
"915","2018-11-28",11.85
"916","2018-11-29",11.83
"917","2018-11-30",11.95
"918","2018-12-03",11.71
"919","2018-12-04",11.3
"920","2018-12-06",10.55
"921","2018-12-07",10.39
"922","2018-12-10",10.3
"923","2018-12-11",10.44
"924","2018-12-12",10.15
"925","2018-12-13",9.59
"926","2018-12-14",9.26
"927","2018-12-17",8.78
"928","2018-12-18",9.06
"929","2018-12-19",9.21
"930","2018-12-20",9.14
"931","2018-12-21",8.8
"932","2018-12-24",9.2
"933","2018-12-26",9.9
"934","2018-12-27",9.85
"935","2018-12-28",10.17
"936","2018-12-31",9.98
"937","2019-01-02",9.95
"938","2019-01-03",9.68
"939","2019-01-04",10.19
"940","2019-01-07",10.85
"941","2019-01-08",11.4
"942","2019-01-09",11.6
"943","2019-01-10",11.75
"944","2019-01-11",11.67
"945","2019-01-14",11.66
"946","2019-01-15",11.68
"947","2019-01-16",11.64
"948","2019-01-17",11.65
"949","2019-01-18",11.85
"950","2019-01-22",11.37
"951","2019-01-23",11.2
"952","2019-01-24",11.24
"953","2019-01-25",11.3
"954","2019-01-28",10.9
"955","2019-01-29",11.04
"956","2019-01-30",10.78
"957","2019-01-31",11.04
"958","2019-02-01",11.25
"959","2019-02-04",11.08
"960","2019-02-05",11.24
"961","2019-02-06",11.22
"962","2019-02-07",10.96
"963","2019-02-08",10.41
"964","2019-02-11",10.52
"965","2019-02-12",10.83
"966","2019-02-13",11
"967","2019-02-14",10.97
"968","2019-02-15",11.16
"969","2019-02-19",11.42
"970","2019-02-20",11.68
"971","2019-02-21",11.72
"972","2019-02-22",12.1
"973","2019-02-25",12.22
"974","2019-02-26",12.09
"975","2019-02-27",12.31
"976","2019-02-28",10.41
"977","2019-03-01",10.43
"978","2019-03-04",9.96
"979","2019-03-05",9.55
"980","2019-03-06",9.05
"981","2019-03-07",8.8
"982","2019-03-08",8.65
"983","2019-03-11",8.64
"984","2019-03-12",8.76
"985","2019-03-13",8.92
"986","2019-03-14",8.8
"987","2019-03-15",8.55
"988","2019-03-18",8.56
"989","2019-03-19",8.5
"990","2019-03-20",8.45
"991","2019-03-21",8.56
"992","2019-03-22",8.11
"993","2019-03-25",8.14
"994","2019-03-26",8.24
"995","2019-03-27",8.41
