"","date","SPRT"
"422","2008-09-04",10.05
"423","2008-09-05",9.96
"424","2008-09-08",10.17
"425","2008-09-09",9.6
"426","2008-09-10",9.39
"427","2008-09-11",9.48
"428","2008-09-12",9.48
"429","2008-09-15",9.15
"430","2008-09-16",9.06
"431","2008-09-17",8.97
"432","2008-09-18",10.8
"433","2008-09-19",10.32
"434","2008-09-22",9.48
"435","2008-09-23",9.48
"436","2008-09-24",9.42
"437","2008-09-25",9.42
"438","2008-09-26",9.39
"439","2008-09-29",8.76
"440","2008-09-30",9
"441","2008-10-01",8.97
"442","2008-10-02",8.82
"443","2008-10-03",9
"444","2008-10-06",8.04
"445","2008-10-07",7.59
"446","2008-10-08",7.77
"447","2008-10-09",7.23
"448","2008-10-10",7.8
"449","2008-10-13",8.1
"450","2008-10-14",8.37
"451","2008-10-15",7.56
"452","2008-10-16",8.4
"453","2008-10-17",7.47
"454","2008-10-20",8.4
"455","2008-10-21",8.07
"456","2008-10-22",7.86
"457","2008-10-23",7.77
"458","2008-10-24",7.38
"459","2008-10-27",6.9
"460","2008-10-28",7.77
"461","2008-10-29",7.53
"462","2008-10-30",7.56
"463","2008-10-31",7.5
"464","2008-11-03",6.87
"465","2008-11-04",7.14
"466","2008-11-05",6.93
"467","2008-11-06",6.75
"468","2008-11-07",6.72
"469","2008-11-10",6.3
"470","2008-11-11",6.42
"471","2008-11-12",6.09
"472","2008-11-13",7.38
"473","2008-11-14",6.39
"474","2008-11-17",6.21
"475","2008-11-18",6.18
"476","2008-11-19",5.97
"477","2008-11-20",5.88
"478","2008-11-21",5.52
"479","2008-11-24",5.91
"480","2008-11-25",5.7
"481","2008-11-26",6.06
"482","2008-11-28",6.03
"483","2008-12-01",5.43
"484","2008-12-02",5.82
"485","2008-12-03",5.76
"486","2008-12-04",5.46
"487","2008-12-05",6.21
"488","2008-12-08",6.75
"489","2008-12-09",6.45
"490","2008-12-10",6.75
"491","2008-12-11",5.73
"492","2008-12-12",6.3
"493","2008-12-15",6.24
"494","2008-12-16",6.27
"495","2008-12-17",6.54
"496","2008-12-18",6.42
"497","2008-12-19",5.85
"498","2008-12-22",5.55
"499","2008-12-23",5.67
"500","2008-12-24",5.73
"501","2008-12-26",5.82
"502","2008-12-29",5.79
"503","2008-12-30",6.15
"504","2008-12-31",6.69
"505","2009-01-02",6.57
"506","2009-01-05",6.3
"507","2009-01-06",6.45
"508","2009-01-07",5.79
"509","2009-01-08",5.94
"510","2009-01-09",5.61
"511","2009-01-12",5.49
"512","2009-01-13",5.73
"513","2009-01-14",5.58
"514","2009-01-15",5.64
"515","2009-01-16",5.91
"516","2009-01-20",5.49
"517","2009-01-21",6.03
"518","2009-01-22",5.73
"519","2009-01-23",6.03
"520","2009-01-26",6.03
"521","2009-01-27",6.06
"522","2009-01-28",6.66
"523","2009-01-29",6.03
"524","2009-01-30",5.67
"525","2009-02-02",5.88
"526","2009-02-03",5.85
"527","2009-02-04",5.58
"528","2009-02-05",6.18
"529","2009-02-06",6.21
"530","2009-02-09",5.94
"531","2009-02-10",5.52
"532","2009-02-11",5.94
"533","2009-02-12",6.03
"534","2009-02-13",6.15
"535","2009-02-17",5.82
"536","2009-02-18",5.76
"537","2009-02-19",5.88
"538","2009-02-20",5.94
"539","2009-02-23",5.61
"540","2009-02-24",5.85
"541","2009-02-25",5.4
"542","2009-02-26",5.25
"543","2009-02-27",5.22
"544","2009-03-02",5.04
"545","2009-03-03",4.8
"546","2009-03-04",4.95
"547","2009-03-05",4.71
"548","2009-03-06",5.34
"549","2009-03-09",5.34
"550","2009-03-10",5.37
"551","2009-03-11",5.28
"552","2009-03-12",5.97
"553","2009-03-13",5.25
"554","2009-03-16",5.13
"555","2009-03-17",5.52
"556","2009-03-18",5.1
"557","2009-03-19",5.1
"558","2009-03-20",4.89
"559","2009-03-23",5.07
"560","2009-03-24",4.98
"561","2009-03-25",4.8
"562","2009-03-26",6.03
"563","2009-03-27",5.61
"564","2009-03-30",5.76
"565","2009-03-31",5.76
"566","2009-04-01",5.82
"567","2009-04-02",6.42
"568","2009-04-03",6.3
"569","2009-04-06",7.11
"570","2009-04-07",6.96
"571","2009-04-08",7.14
"572","2009-04-09",7.05
"573","2009-04-13",6.84
"574","2009-04-14",6.72
"575","2009-04-15",6.96
"576","2009-04-16",7.17
"577","2009-04-17",7.05
"578","2009-04-20",6.72
"579","2009-04-21",6.63
"580","2009-04-22",6.81
"581","2009-04-23",6.54
"582","2009-04-24",6.99
"583","2009-04-27",6.45
"584","2009-04-28",6.75
"585","2009-04-29",7.08
"586","2009-04-30",6.75
"587","2009-05-01",6.63
"588","2009-05-04",6.9
"589","2009-05-05",6.51
"590","2009-05-06",6.57
"591","2009-05-07",6.36
"592","2009-05-08",6.84
"593","2009-05-11",6.39
"594","2009-05-12",6.3
"595","2009-05-13",6.09
"596","2009-05-14",6.18
"597","2009-05-15",6.15
"598","2009-05-18",6.48
"599","2009-05-19",6.36
"600","2009-05-20",6.33
"601","2009-05-21",6.21
"602","2009-05-22",6.18
"603","2009-05-26",6.6
"604","2009-05-27",6.54
"605","2009-05-28",6.45
"606","2009-05-29",6.66
"607","2009-06-01",6.75
"608","2009-06-02",6.84
"609","2009-06-03",7.05
"610","2009-06-04",7.14
"611","2009-06-05",7.17
"612","2009-06-08",7.05
"613","2009-06-09",7.08
"614","2009-06-10",6.72
"615","2009-06-11",6.9
"616","2009-06-12",7.08
"617","2009-06-15",6.84
"618","2009-06-16",6.78
"619","2009-06-17",6.78
"620","2009-06-18",6.84
"621","2009-06-19",6.81
"622","2009-06-22",6.57
"623","2009-06-23",6.54
"624","2009-06-24",6.54
"625","2009-06-25",6.57
"626","2009-06-26",6.66
"627","2009-06-29",6.51
"628","2009-06-30",6.54
"629","2009-07-01",6.81
"630","2009-07-02",6.48
"631","2009-07-06",6.57
"632","2009-07-07",6.6
"633","2009-07-08",6.42
"634","2009-07-09",6.48
"635","2009-07-10",6.48
"636","2009-07-13",6.51
"637","2009-07-14",6.45
"638","2009-07-15",6.72
"639","2009-07-16",6.81
"640","2009-07-17",6.69
"641","2009-07-20",6.6
"642","2009-07-21",6.33
"643","2009-07-22",6.48
"644","2009-07-23",6.72
"645","2009-07-24",6.75
"646","2009-07-27",6.63
"647","2009-07-28",6.72
"648","2009-07-29",6.72
"649","2009-07-30",6.84
"650","2009-07-31",7.38
"651","2009-08-03",7.26
"652","2009-08-04",7.2
"653","2009-08-05",7.17
"654","2009-08-06",7.08
"655","2009-08-07",7.17
"656","2009-08-10",7.2
"657","2009-08-11",7.17
"658","2009-08-12",7.14
"659","2009-08-13",7.35
"660","2009-08-14",7.23
"661","2009-08-17",7.02
"662","2009-08-18",7.05
"663","2009-08-19",7.08
"664","2009-08-20",7.02
"665","2009-08-21",6.96
"666","2009-08-24",6.93
"667","2009-08-25",6.9
"668","2009-08-26",6.93
"669","2009-08-27",6.99
"670","2009-08-28",7.11
"671","2009-08-31",7.05
"672","2009-09-01",6.9
"673","2009-09-02",6.9
"674","2009-09-03",7.11
"675","2009-09-04",7.2
"676","2009-09-08",7.44
"677","2009-09-09",7.53
"678","2009-09-10",8.01
"679","2009-09-11",7.98
"680","2009-09-14",7.83
"681","2009-09-15",7.77
"682","2009-09-16",7.8
"683","2009-09-17",7.47
"684","2009-09-18",7.23
"685","2009-09-21",7.17
"686","2009-09-22",7.32
"687","2009-09-23",7.17
"688","2009-09-24",7.14
"689","2009-09-25",7.17
"690","2009-09-28",7.11
"691","2009-09-29",7.08
"692","2009-09-30",7.2
"693","2009-10-01",7.05
"694","2009-10-02",6.9
"695","2009-10-05",7.08
"696","2009-10-06",7.47
"697","2009-10-07",7.5
"698","2009-10-08",7.35
"699","2009-10-09",7.5
"700","2009-10-12",7.35
"701","2009-10-13",7.35
"702","2009-10-14",7.5
"703","2009-10-15",7.47
"704","2009-10-16",7.29
"705","2009-10-19",7.35
"706","2009-10-20",7.26
"707","2009-10-21",7.17
"708","2009-10-22",7.2
"709","2009-10-23",7.05
"710","2009-10-26",6.99
"711","2009-10-27",6.93
"712","2009-10-28",6.75
"713","2009-10-29",7.26
"714","2009-10-30",7.2
"715","2009-11-02",7.17
"716","2009-11-03",7.2
"717","2009-11-04",6.9
"718","2009-11-05",7.17
"719","2009-11-06",7.05
"720","2009-11-09",7.2
"721","2009-11-10",6.93
"722","2009-11-11",7.29
"723","2009-11-12",7.11
"724","2009-11-13",7.08
"725","2009-11-16",7.14
"726","2009-11-17",7.05
"727","2009-11-18",6.96
"728","2009-11-19",6.75
"729","2009-11-20",6.9
"730","2009-11-23",6.87
"731","2009-11-24",7.02
"732","2009-11-25",7.14
"733","2009-11-27",7.11
"734","2009-11-30",7.11
"735","2009-12-01",7.68
"736","2009-12-02",7.68
"737","2009-12-03",7.68
"738","2009-12-04",8.25
"739","2009-12-07",7.77
"740","2009-12-08",7.68
"741","2009-12-09",7.59
"742","2009-12-10",7.53
"743","2009-12-11",7.86
"744","2009-12-14",7.83
"745","2009-12-15",7.62
"746","2009-12-16",7.86
"747","2009-12-17",7.65
"748","2009-12-18",7.77
"749","2009-12-21",7.8
"750","2009-12-22",7.83
"751","2009-12-23",7.98
"752","2009-12-24",7.92
"753","2009-12-28",7.86
"754","2009-12-29",7.83
"755","2009-12-30",8.13
"756","2009-12-31",7.92
"757","2010-01-04",8.19
"758","2010-01-05",8.13
"759","2010-01-06",7.95
"760","2010-01-07",8.04
"761","2010-01-08",8.28
"762","2010-01-11",8.25
"763","2010-01-12",8.13
"764","2010-01-13",8.31
"765","2010-01-14",8.46
"766","2010-01-15",8.25
"767","2010-01-19",8.61
"768","2010-01-20",8.31
"769","2010-01-21",8.1
"770","2010-01-22",7.86
"771","2010-01-25",8.1
"772","2010-01-26",7.74
"773","2010-01-27",7.77
"774","2010-01-28",7.65
"775","2010-01-29",7.44
"776","2010-02-01",7.53
"777","2010-02-02",7.53
"778","2010-02-03",7.44
"779","2010-02-04",7.53
"780","2010-02-05",7.68
"781","2010-02-08",7.62
"782","2010-02-09",7.8
"783","2010-02-10",8.04
"784","2010-02-11",8.85
"785","2010-02-12",8.43
"786","2010-02-16",8.85
"787","2010-02-17",8.73
"788","2010-02-18",9
"789","2010-02-19",8.76
"790","2010-02-22",9
"791","2010-02-23",8.88
"792","2010-02-24",8.88
"793","2010-02-25",8.88
"794","2010-02-26",8.82
"795","2010-03-01",9.06
"796","2010-03-02",9
"797","2010-03-03",9.24
"798","2010-03-04",9.15
"799","2010-03-05",9.48
"800","2010-03-08",9.6
"801","2010-03-09",9.75
"802","2010-03-10",9.9
"803","2010-03-11",9.87
"804","2010-03-12",9.87
"805","2010-03-15",9.75
"806","2010-03-16",9.69
"807","2010-03-17",9.75
"808","2010-03-18",9.96
"809","2010-03-19",9.93
"810","2010-03-22",9.84
"811","2010-03-23",9.96
"812","2010-03-24",9.84
"813","2010-03-25",9.6
"814","2010-03-26",9.66
"815","2010-03-29",9.69
"816","2010-03-30",9.75
"817","2010-03-31",9.81
"818","2010-04-01",10.14
"819","2010-04-05",10.26
"820","2010-04-06",10.47
"821","2010-04-07",10.2
"822","2010-04-08",10.14
"823","2010-04-09",10.26
"824","2010-04-12",10.2
"825","2010-04-13",10.17
"826","2010-04-14",10.29
"827","2010-04-15",10.32
"828","2010-04-16",10.02
"829","2010-04-19",10.41
"830","2010-04-20",10.98
"831","2010-04-21",10.95
"832","2010-04-22",11.13
"833","2010-04-23",11.7
"834","2010-04-26",11.64
"835","2010-04-27",11.67
"836","2010-04-28",11.52
"837","2010-04-29",11.82
"838","2010-04-30",13.08
"839","2010-05-03",13.26
"840","2010-05-04",12.81
"841","2010-05-05",12.75
"842","2010-05-06",12
"843","2010-05-07",11.1
"844","2010-05-10",11.79
"845","2010-05-11",12
"846","2010-05-12",12.69
"847","2010-05-13",12.15
"848","2010-05-14",11.97
"849","2010-05-17",12.51
"850","2010-05-18",12.66
"851","2010-05-19",12.57
"852","2010-05-20",12.09
"853","2010-05-21",12.24
"854","2010-05-24",12.6
"855","2010-05-25",12.42
"856","2010-05-26",12.84
"857","2010-05-27",13.14
"858","2010-05-28",12.54
"859","2010-06-01",12.12
"860","2010-06-02",12.54
"861","2010-06-03",12.57
"862","2010-06-04",12.21
"863","2010-06-07",11.61
"864","2010-06-08",11.31
"865","2010-06-09",11.04
"866","2010-06-10",11.43
"867","2010-06-11",11.49
"868","2010-06-14",11.58
"869","2010-06-15",12.12
"870","2010-06-16",12.12
"871","2010-06-17",12.03
"872","2010-06-18",13.44
"873","2010-06-21",13.86
"874","2010-06-22",13.53
"875","2010-06-23",13.41
"876","2010-06-24",13.38
"877","2010-06-25",13.47
"878","2010-06-28",13.77
"879","2010-06-29",12.9
"880","2010-06-30",12.48
"881","2010-07-01",12.27
"882","2010-07-02",12.69
"883","2010-07-06",12.75
"884","2010-07-07",13.44
"885","2010-07-08",13.74
"886","2010-07-09",14.49
"887","2010-07-12",14.85
"888","2010-07-13",15.12
"889","2010-07-14",15
"890","2010-07-15",14.64
"891","2010-07-16",14.13
"892","2010-07-19",13.89
"893","2010-07-20",13.98
"894","2010-07-21",13.59
"895","2010-07-22",14.34
"896","2010-07-23",14.7
"897","2010-07-26",14.7
"898","2010-07-27",14.46
"899","2010-07-28",14.01
"900","2010-07-29",13.77
"901","2010-07-30",12.39
"902","2010-08-02",12.51
"903","2010-08-03",12.9
"904","2010-08-04",13.14
"905","2010-08-05",12.9
"906","2010-08-06",12.69
"907","2010-08-09",12.57
"908","2010-08-10",12.36
"909","2010-08-11",11.67
"910","2010-08-12",11.7
"911","2010-08-13",11.4
"912","2010-08-16",11.31
"913","2010-08-17",12.06
"914","2010-08-18",12.15
"915","2010-08-19",11.46
"916","2010-08-20",11.43
"917","2010-08-23",11.25
"918","2010-08-24",11.04
"919","2010-08-25",11.16
"920","2010-08-26",11.01
"921","2010-08-27",11.25
"922","2010-08-30",11.25
"923","2010-08-31",11.34
"924","2010-09-01",11.94
"925","2010-09-02",13.29
"926","2010-09-03",13.32
"927","2010-09-07",12.81
"928","2010-09-08",13.35
"929","2010-09-09",13.47
"930","2010-09-10",13.35
"931","2010-09-13",13.8
"932","2010-09-14",13.74
"933","2010-09-15",13.77
"934","2010-09-16",13.53
"935","2010-09-17",13.8
"936","2010-09-20",14.25
"937","2010-09-21",14.22
"938","2010-09-22",14.22
"939","2010-09-23",14.13
"940","2010-09-24",14.25
"941","2010-09-27",14.1
"942","2010-09-28",13.89
"943","2010-09-29",13.95
"944","2010-09-30",13.74
"945","2010-10-01",13.68
"946","2010-10-04",13.38
"947","2010-10-05",13.77
"948","2010-10-06",13.62
"949","2010-10-07",13.89
"950","2010-10-08",13.68
"951","2010-10-11",13.5
"952","2010-10-12",13.26
"953","2010-10-13",14.01
"954","2010-10-14",14.73
"955","2010-10-15",14.94
"956","2010-10-18",15
"957","2010-10-19",14.55
"958","2010-10-20",14.79
"959","2010-10-21",14.25
"960","2010-10-22",14.37
"961","2010-10-25",15
"962","2010-10-26",15.21
"963","2010-10-27",15.45
"964","2010-10-28",15.03
"965","2010-10-29",17.040001
"966","2010-11-01",16.74
"967","2010-11-02",16.950001
"968","2010-11-03",17.549999
"969","2010-11-04",18.389999
"970","2010-11-05",19.08
"971","2010-11-08",18.690001
"972","2010-11-09",18.299999
"973","2010-11-10",18.66
"974","2010-11-11",18.66
"975","2010-11-12",18.27
"976","2010-11-15",18.209999
"977","2010-11-16",16.92
"978","2010-11-17",16.92
"979","2010-11-18",17.82
"980","2010-11-19",18.15
"981","2010-11-22",18.6
"982","2010-11-23",18.809999
"983","2010-11-24",18.9
"984","2010-11-26",18.75
"985","2010-11-29",19.17
"986","2010-11-30",19.41
"987","2010-12-01",20.610001
"988","2010-12-02",20.610001
"989","2010-12-03",19.92
"990","2010-12-06",20.01
"991","2010-12-07",20.1
"992","2010-12-08",20.07
"993","2010-12-09",21.209999
"994","2010-12-10",21.450001
"995","2010-12-13",20.940001
