"","date","RCMT"
"1003","2010-12-23",4.76
"1004","2010-12-27",4.73
"1005","2010-12-28",4.76
"1006","2010-12-29",4.65
"1007","2010-12-30",4.61
"1008","2010-12-31",4.63
"1009","2011-01-03",4.65
"1010","2011-01-04",4.59
"1011","2011-01-05",4.56
"1012","2011-01-06",4.49
"1013","2011-01-07",4.5
"1014","2011-01-10",4.5
"1015","2011-01-11",4.5
"1016","2011-01-12",4.43
"1017","2011-01-13",4.45
"1018","2011-01-14",4.5
"1019","2011-01-18",4.51
"1020","2011-01-19",4.48
"1021","2011-01-20",4.49
"1022","2011-01-21",4.55
"1023","2011-01-24",4.57
"1024","2011-01-25",4.53
"1025","2011-01-26",4.6
"1026","2011-01-27",4.66
"1027","2011-01-28",4.63
"1028","2011-01-31",4.57
"1029","2011-02-01",4.59
"1030","2011-02-02",4.58
"1031","2011-02-03",4.58
"1032","2011-02-04",4.6
"1033","2011-02-07",4.57
"1034","2011-02-08",4.52
"1035","2011-02-09",4.54
"1036","2011-02-10",4.61
"1037","2011-02-11",4.59
"1038","2011-02-14",4.58
"1039","2011-02-15",4.5
"1040","2011-02-16",4.43
"1041","2011-02-17",4.34
"1042","2011-02-18",4.51
"1043","2011-02-22",4.64
"1044","2011-02-23",4.89
"1045","2011-02-24",4.94
"1046","2011-02-25",5.1
"1047","2011-02-28",5.09
"1048","2011-03-01",5.09
"1049","2011-03-02",5.04
"1050","2011-03-03",4.98
"1051","2011-03-04",5.01
"1052","2011-03-07",4.85
"1053","2011-03-08",5.09
"1054","2011-03-09",5.06
"1055","2011-03-10",5.09
"1056","2011-03-11",5.08
"1057","2011-03-14",5.14
"1058","2011-03-15",5.08
"1059","2011-03-16",5.05
"1060","2011-03-17",5.11
"1061","2011-03-18",5.12
"1062","2011-03-21",5.17
"1063","2011-03-22",5.16
"1064","2011-03-23",5.14
"1065","2011-03-24",5.2
"1066","2011-03-25",5.15
"1067","2011-03-28",5.15
"1068","2011-03-29",5.1
"1069","2011-03-30",5.07
"1070","2011-03-31",5.09
"1071","2011-04-01",5.11
"1072","2011-04-04",5.15
"1073","2011-04-05",5.18
"1074","2011-04-06",5.21
"1075","2011-04-07",5.33
"1076","2011-04-08",5.32
"1077","2011-04-11",5.34
"1078","2011-04-12",5.34
"1079","2011-04-13",5.31
"1080","2011-04-14",5.33
"1081","2011-04-15",5.29
"1082","2011-04-18",5.35
"1083","2011-04-19",5.69
"1084","2011-04-20",5.41
"1085","2011-04-21",5.61
"1086","2011-04-25",5.68
"1087","2011-04-26",5.75
"1088","2011-04-27",5.78
"1089","2011-04-28",5.81
"1090","2011-04-29",5.65
"1091","2011-05-02",5.7
"1092","2011-05-03",5.85
"1093","2011-05-04",5.71
"1094","2011-05-05",5.73
"1095","2011-05-06",5.61
"1096","2011-05-09",5.81
"1097","2011-05-10",5.69
"1098","2011-05-11",5.7
"1099","2011-05-12",5.69
"1100","2011-05-13",5.7
"1101","2011-05-16",5.53
"1102","2011-05-17",5.37
"1103","2011-05-18",5.42
"1104","2011-05-19",5.26
"1105","2011-05-20",5.39
"1106","2011-05-23",5.35
"1107","2011-05-24",5.3
"1108","2011-05-25",5.33
"1109","2011-05-26",5.32
"1110","2011-05-27",5.29
"1111","2011-05-31",5.35
"1112","2011-06-01",5.49
"1113","2011-06-02",5.48
"1114","2011-06-03",5.45
"1115","2011-06-06",5.33
"1116","2011-06-07",5.25
"1117","2011-06-08",5.13
"1118","2011-06-09",5.25
"1119","2011-06-10",5.21
"1120","2011-06-13",5.13
"1121","2011-06-14",5.14
"1122","2011-06-15",5.25
"1123","2011-06-16",5.21
"1124","2011-06-17",5.25
"1125","2011-06-20",5.05
"1126","2011-06-21",5.14
"1127","2011-06-22",5.12
"1128","2011-06-23",5.13
"1129","2011-06-24",5.25
"1130","2011-06-27",5.2
"1131","2011-06-28",5.25
"1132","2011-06-29",5.26
"1133","2011-06-30",5.35
"1134","2011-07-01",5.35
"1135","2011-07-05",5.33
"1136","2011-07-06",5.25
"1137","2011-07-07",5.34
"1138","2011-07-08",5.31
"1139","2011-07-11",5.19
"1140","2011-07-12",5.25
"1141","2011-07-13",5.26
"1142","2011-07-14",5.09
"1143","2011-07-15",5.56
"1144","2011-07-18",5.6
"1145","2011-07-19",5.58
"1146","2011-07-20",5.55
"1147","2011-07-21",5.55
"1148","2011-07-22",5.63
"1149","2011-07-25",5.6
"1150","2011-07-26",5.62
"1151","2011-07-27",5.59
"1152","2011-07-28",5.52
"1153","2011-07-29",5.51
"1154","2011-08-01",5.56
"1155","2011-08-02",5.56
"1156","2011-08-03",5.5
"1157","2011-08-04",5.47
"1158","2011-08-05",5.47
"1159","2011-08-08",4.54
"1160","2011-08-09",4.8
"1161","2011-08-10",4.52
"1162","2011-08-11",4.75
"1163","2011-08-12",4.86
"1164","2011-08-15",4.81
"1165","2011-08-16",4.79
"1166","2011-08-17",4.69
"1167","2011-08-18",4.5
"1168","2011-08-19",4.38
"1169","2011-08-22",4.33
"1170","2011-08-23",4.38
"1171","2011-08-24",4.33
"1172","2011-08-25",4.44
"1173","2011-08-26",4.45
"1174","2011-08-29",4.49
"1175","2011-08-30",4.51
"1176","2011-08-31",4.76
"1177","2011-09-01",4.77
"1178","2011-09-02",4.67
"1179","2011-09-06",4.55
"1180","2011-09-07",4.64
"1181","2011-09-08",4.6
"1182","2011-09-09",4.33
"1183","2011-09-12",4.17
"1184","2011-09-13",4.22
"1185","2011-09-14",4.18
"1186","2011-09-15",4.35
"1187","2011-09-16",4.42
"1188","2011-09-19",4.33
"1189","2011-09-20",4.28
"1190","2011-09-21",4.2
"1191","2011-09-22",4.02
"1192","2011-09-23",4.11
"1193","2011-09-26",4.3
"1194","2011-09-27",4.53
"1195","2011-09-28",4.52
"1196","2011-09-29",4.43
"1197","2011-09-30",4.41
"1198","2011-10-03",4.12
"1199","2011-10-04",4.08
"1200","2011-10-05",4.26
"1201","2011-10-06",4.16
"1202","2011-10-07",4.3
"1203","2011-10-10",4.25
"1204","2011-10-11",4.24
"1205","2011-10-12",4.3
"1206","2011-10-13",4.28
"1207","2011-10-14",4.23
"1208","2011-10-17",4.25
"1209","2011-10-18",4.32
"1210","2011-10-19",4.3
"1211","2011-10-20",4.49
"1212","2011-10-21",4.5
"1213","2011-10-24",4.58
"1214","2011-10-25",4.62
"1215","2011-10-26",4.71
"1216","2011-10-27",4.75
"1217","2011-10-28",4.91
"1218","2011-10-31",4.81
"1219","2011-11-01",4.85
"1220","2011-11-02",4.98
"1221","2011-11-03",4.85
"1222","2011-11-04",5
"1223","2011-11-07",5.01
"1224","2011-11-08",4.98
"1225","2011-11-09",5.02
"1226","2011-11-10",5.13
"1227","2011-11-11",5.07
"1228","2011-11-14",5.14
"1229","2011-11-15",5.13
"1230","2011-11-16",4.85
"1231","2011-11-17",5.06
"1232","2011-11-18",5.01
"1233","2011-11-21",5.03
"1234","2011-11-22",5.14
"1235","2011-11-23",5.09
"1236","2011-11-25",5.05
"1237","2011-11-28",5.13
"1238","2011-11-29",5.17
"1239","2011-11-30",5.17
"1240","2011-12-01",5.05
"1241","2011-12-02",5.05
"1242","2011-12-05",5.19
"1243","2011-12-06",5.04
"1244","2011-12-07",5.09
"1245","2011-12-08",5.05
"1246","2011-12-09",5.05
"1247","2011-12-12",5.09
"1248","2011-12-13",5.15
"1249","2011-12-14",5.23
"1250","2011-12-15",5.15
"1251","2011-12-16",5.3
"1252","2011-12-19",5.01
"1253","2011-12-20",5.17
"1254","2011-12-21",5.1
"1255","2011-12-22",5.17
"1256","2011-12-23",5.13
"1257","2011-12-27",5.04
"1258","2011-12-28",5.16
"1259","2011-12-29",5.11
"1260","2011-12-30",5.18
"1261","2012-01-03",5.17
"1262","2012-01-04",5.15
"1263","2012-01-05",5.15
"1264","2012-01-06",5.19
"1265","2012-01-09",5.3
"1266","2012-01-10",5.4
"1267","2012-01-11",5.34
"1268","2012-01-12",5.39
"1269","2012-01-13",5.39
"1270","2012-01-17",5.4
"1271","2012-01-18",5.4
"1272","2012-01-19",5.45
"1273","2012-01-20",5.41
"1274","2012-01-23",5.39
"1275","2012-01-24",5.3
"1276","2012-01-25",5.35
"1277","2012-01-26",5.44
"1278","2012-01-27",5.37
"1279","2012-01-30",5.38
"1280","2012-01-31",5.44
"1281","2012-02-01",5.42
"1282","2012-02-02",5.46
"1283","2012-02-03",5.6
"1284","2012-02-06",5.6
"1285","2012-02-07",5.7
"1286","2012-02-08",5.71
"1287","2012-02-09",5.48
"1288","2012-02-10",5.5
"1289","2012-02-13",5.65
"1290","2012-02-14",5.62
"1291","2012-02-15",5.62
"1292","2012-02-16",5.64
"1293","2012-02-17",5.69
"1294","2012-02-21",5.7
"1295","2012-02-22",5.71
"1296","2012-02-23",5.7
"1297","2012-02-24",5.57
"1298","2012-02-27",5.46
"1299","2012-02-28",5.42
"1300","2012-02-29",5.48
"1301","2012-03-01",5.46
"1302","2012-03-02",5.52
"1303","2012-03-05",5.52
"1304","2012-03-06",5.34
"1305","2012-03-07",5.34
"1306","2012-03-08",5.45
"1307","2012-03-09",5.45
"1308","2012-03-12",5.45
"1309","2012-03-13",5.45
"1310","2012-03-14",5.2
"1311","2012-03-15",5.54
"1312","2012-03-16",5.3
"1313","2012-03-19",5.5
"1314","2012-03-20",5.46
"1315","2012-03-21",5.58
"1316","2012-03-22",5.51
"1317","2012-03-23",5.61
"1318","2012-03-26",5.69
"1319","2012-03-27",5.72
"1320","2012-03-28",5.55
"1321","2012-03-29",5.61
"1322","2012-03-30",5.57
"1323","2012-04-02",5.63
"1324","2012-04-03",5.55
"1325","2012-04-04",5.67
"1326","2012-04-05",5.5
"1327","2012-04-09",5.54
"1328","2012-04-10",5.37
"1329","2012-04-11",5.4
"1330","2012-04-12",5.37
"1331","2012-04-13",5.37
"1332","2012-04-16",5.65
"1333","2012-04-17",5.5
"1334","2012-04-18",5.54
"1335","2012-04-19",5.6
"1336","2012-04-20",5.37
"1337","2012-04-23",5.26
"1338","2012-04-24",5.5
"1339","2012-04-25",5.33
"1340","2012-04-26",5.55
"1341","2012-04-27",5.38
"1342","2012-04-30",5.43
"1343","2012-05-01",5.27
"1344","2012-05-02",5.48
"1345","2012-05-03",5.36
"1346","2012-05-04",5.44
"1347","2012-05-07",5.59
"1348","2012-05-08",5.43
"1349","2012-05-09",5.48
"1350","2012-05-10",5.51
"1351","2012-05-11",5.42
"1352","2012-05-14",5.38
"1353","2012-05-15",5.79
"1354","2012-05-16",5.85
"1355","2012-05-17",5.8
"1356","2012-05-18",5.93
"1357","2012-05-21",5.8
"1358","2012-05-22",5.86
"1359","2012-05-23",5.67
"1360","2012-05-24",5.81
"1361","2012-05-25",5.69
"1362","2012-05-29",5.77
"1363","2012-05-30",5.53
"1364","2012-05-31",5.68
"1365","2012-06-01",5.56
"1366","2012-06-04",5.52
"1367","2012-06-05",5.45
"1368","2012-06-06",5.52
"1369","2012-06-07",5.45
"1370","2012-06-08",5.45
"1371","2012-06-11",5.55
"1372","2012-06-12",5.45
"1373","2012-06-13",5.44
"1374","2012-06-14",5.53
"1375","2012-06-15",5.53
"1376","2012-06-18",5.52
"1377","2012-06-19",5.55
"1378","2012-06-20",5.5
"1379","2012-06-21",5.49
"1380","2012-06-22",5.6
"1381","2012-06-25",5.52
"1382","2012-06-26",5.52
"1383","2012-06-27",5.53
"1384","2012-06-28",5.51
"1385","2012-06-29",5.54
"1386","2012-07-02",5.64
"1387","2012-07-03",5.63
"1388","2012-07-05",5.53
"1389","2012-07-06",5.69
"1390","2012-07-09",5.5
"1391","2012-07-10",5.23
"1392","2012-07-11",5.44
"1393","2012-07-12",5.23
"1394","2012-07-13",5.29
"1395","2012-07-16",5.46
"1396","2012-07-17",5.45
"1397","2012-07-18",5.44
"1398","2012-07-19",5.48
"1399","2012-07-20",5.32
"1400","2012-07-23",5.37
"1401","2012-07-24",5.53
"1402","2012-07-25",5.55
"1403","2012-07-26",5.58
"1404","2012-07-27",5.55
"1405","2012-07-30",5.53
"1406","2012-07-31",5.39
"1407","2012-08-01",5.49
"1408","2012-08-02",5.59
"1409","2012-08-03",5.59
"1410","2012-08-06",5.5
"1411","2012-08-07",5.6
"1412","2012-08-08",5.59
"1413","2012-08-09",5.64
"1414","2012-08-10",5.44
"1415","2012-08-13",5.65
"1416","2012-08-14",5.55
"1417","2012-08-15",5.5
"1418","2012-08-16",5.37
"1419","2012-08-17",5.5
"1420","2012-08-20",5.45
"1421","2012-08-21",5.51
"1422","2012-08-22",5.68
"1423","2012-08-23",5.63
"1424","2012-08-24",5.66
"1425","2012-08-27",5.6
"1426","2012-08-28",5.65
"1427","2012-08-29",5.56
"1428","2012-08-30",5.5
"1429","2012-08-31",5.5
"1430","2012-09-04",5.55
"1431","2012-09-05",5.5
"1432","2012-09-06",5.48
"1433","2012-09-07",5.46
"1434","2012-09-10",5.59
"1435","2012-09-11",5.59
"1436","2012-09-12",5.51
"1437","2012-09-13",5.52
"1438","2012-09-14",5.49
"1439","2012-09-17",5.41
"1440","2012-09-18",5.4
"1441","2012-09-19",5.46
"1442","2012-09-20",5.35
"1443","2012-09-21",5.46
"1444","2012-09-24",5.33
"1445","2012-09-25",5.37
"1446","2012-09-26",5.46
"1447","2012-09-27",5.46
"1448","2012-09-28",5.53
"1449","2012-10-01",5.5
"1450","2012-10-02",5.56
"1451","2012-10-03",5.6
"1452","2012-10-04",5.52
"1453","2012-10-05",5.52
"1454","2012-10-08",5.56
"1455","2012-10-09",5.59
"1456","2012-10-10",5.45
"1457","2012-10-11",5.58
"1458","2012-10-12",5.59
"1459","2012-10-15",5.57
"1460","2012-10-16",5.57
"1461","2012-10-17",5.58
"1462","2012-10-18",5.53
"1463","2012-10-19",5.49
"1464","2012-10-22",5.51
"1465","2012-10-23",5.51
"1466","2012-10-24",5.44
"1467","2012-10-25",5.47
"1468","2012-10-26",5.53
"1469","2012-10-31",5.58
"1470","2012-11-01",5.57
"1471","2012-11-02",5.6
"1472","2012-11-05",5.59
"1473","2012-11-06",5.55
"1474","2012-11-07",5.54
"1475","2012-11-08",5.6
"1476","2012-11-09",5.6
"1477","2012-11-12",5.6
"1478","2012-11-13",5.6
"1479","2012-11-14",5.61
"1480","2012-11-15",5.6
"1481","2012-11-16",5.62
"1482","2012-11-19",5.55
"1483","2012-11-20",5.54
"1484","2012-11-21",5.64
"1485","2012-11-23",5.61
"1486","2012-11-26",5.64
"1487","2012-11-27",5.65
"1488","2012-11-28",5.65
"1489","2012-11-29",5.68
"1490","2012-11-30",5.75
"1491","2012-12-03",5.69
"1492","2012-12-04",5.71
"1493","2012-12-05",6.34
"1494","2012-12-06",6.09
"1495","2012-12-07",6.24
"1496","2012-12-10",6.3
"1497","2012-12-11",6.26
"1498","2012-12-12",6.34
"1499","2012-12-13",6.43
"1500","2012-12-14",6.63
"1501","2012-12-17",6.4
"1502","2012-12-18",5.36
"1503","2012-12-19",5.31
"1504","2012-12-20",5.44
"1505","2012-12-21",5.36
"1506","2012-12-24",5.41
"1507","2012-12-26",5.36
"1508","2012-12-27",5.38
"1509","2012-12-28",5.32
"1510","2012-12-31",5.15
"1511","2013-01-02",5.55
"1512","2013-01-03",5.33
"1513","2013-01-04",5.57
"1514","2013-01-07",5.5
"1515","2013-01-08",5.57
"1516","2013-01-09",5.54
"1517","2013-01-10",5.57
"1518","2013-01-11",5.4
"1519","2013-01-14",5.5
"1520","2013-01-15",5.36
"1521","2013-01-16",5.48
"1522","2013-01-17",5.41
"1523","2013-01-18",5.47
"1524","2013-01-22",5.43
"1525","2013-01-23",5.44
"1526","2013-01-24",5.45
"1527","2013-01-25",5.5
"1528","2013-01-28",5.46
"1529","2013-01-29",5.58
"1530","2013-01-30",5.58
"1531","2013-01-31",5.47
"1532","2013-02-01",5.59
"1533","2013-02-04",5.58
"1534","2013-02-05",5.66
"1535","2013-02-06",5.68
"1536","2013-02-07",5.69
"1537","2013-02-08",5.56
"1538","2013-02-11",5.65
"1539","2013-02-12",5.55
"1540","2013-02-13",5.65
"1541","2013-02-14",5.53
"1542","2013-02-15",5.65
"1543","2013-02-19",5.59
"1544","2013-02-20",5.58
"1545","2013-02-21",5.58
"1546","2013-02-22",5.6
"1547","2013-02-25",5.53
"1548","2013-02-26",5.47
"1549","2013-02-27",5.59
"1550","2013-02-28",5.66
"1551","2013-03-01",5.62
"1552","2013-03-04",5.56
"1553","2013-03-05",5.56
"1554","2013-03-06",5.63
"1555","2013-03-07",5.66
"1556","2013-03-08",5.61
"1557","2013-03-11",5.74
"1558","2013-03-12",5.8
"1559","2013-03-13",5.82
"1560","2013-03-14",5.76
"1561","2013-03-15",5.66
"1562","2013-03-18",5.78
"1563","2013-03-19",5.78
"1564","2013-03-20",5.9
"1565","2013-03-21",6
"1566","2013-03-22",6.07
"1567","2013-03-25",6.13
"1568","2013-03-26",6.09
"1569","2013-03-27",6.08
"1570","2013-03-28",6.06
"1571","2013-04-01",6.21
"1572","2013-04-02",6.1
"1573","2013-04-03",6.14
"1574","2013-04-04",6.15
"1575","2013-04-05",6.05
"1576","2013-04-08",6
"1577","2013-04-09",6.05
"1578","2013-04-10",5.91
"1579","2013-04-11",6.06
"1580","2013-04-12",6.02
"1581","2013-04-15",5.87
"1582","2013-04-16",5.88
"1583","2013-04-17",5.73
"1584","2013-04-18",5.68
"1585","2013-04-19",5.61
"1586","2013-04-22",5.58
"1587","2013-04-23",5.6
"1588","2013-04-24",5.72
"1589","2013-04-25",5.71
"1590","2013-04-26",5.64
"1591","2013-04-29",5.72
"1592","2013-04-30",5.65
"1593","2013-05-01",5.62
"1594","2013-05-02",5.62
"1595","2013-05-03",5.7
"1596","2013-05-06",5.68
"1597","2013-05-07",5.47
"1598","2013-05-08",5.55
"1599","2013-05-09",5.42
"1600","2013-05-10",5.72
"1601","2013-05-13",5.67
"1602","2013-05-14",5.69
"1603","2013-05-15",5.63
"1604","2013-05-16",5.64
"1605","2013-05-17",5.6
"1606","2013-05-20",5.64
"1607","2013-05-21",5.65
"1608","2013-05-22",5.61
"1609","2013-05-23",5.61
"1610","2013-05-24",5.66
"1611","2013-05-28",5.62
"1612","2013-05-29",5.59
"1613","2013-05-30",5.59
"1614","2013-05-31",5.57
"1615","2013-06-03",5.61
"1616","2013-06-04",5.54
"1617","2013-06-05",5.57
"1618","2013-06-06",5.59
"1619","2013-06-07",5.46
"1620","2013-06-10",5.52
"1621","2013-06-11",5.57
"1622","2013-06-12",5.51
"1623","2013-06-13",5.41
"1624","2013-06-14",5.4
"1625","2013-06-17",5.37
"1626","2013-06-18",5.32
"1627","2013-06-19",5.45
"1628","2013-06-20",5.49
"1629","2013-06-21",5.6
"1630","2013-06-24",5.45
"1631","2013-06-25",5.52
"1632","2013-06-26",5.37
"1633","2013-06-27",5.53
"1634","2013-06-28",5.43
"1635","2013-07-01",5.41
"1636","2013-07-02",5.4
"1637","2013-07-03",5.43
"1638","2013-07-05",5.47
"1639","2013-07-08",5.4
"1640","2013-07-09",5.47
"1641","2013-07-10",5.42
"1642","2013-07-11",5.51
"1643","2013-07-12",5.57
"1644","2013-07-15",5.59
"1645","2013-07-16",5.59
"1646","2013-07-17",5.63
"1647","2013-07-18",5.5
"1648","2013-07-19",5.57
"1649","2013-07-22",5.56
"1650","2013-07-23",5.61
"1651","2013-07-24",5.56
"1652","2013-07-25",5.47
"1653","2013-07-26",5.57
"1654","2013-07-29",5.49
"1655","2013-07-30",5.42
"1656","2013-07-31",5.4
"1657","2013-08-01",5.59
"1658","2013-08-02",5.58
"1659","2013-08-05",5.6
"1660","2013-08-06",5.56
"1661","2013-08-07",5.47
"1662","2013-08-08",5.51
"1663","2013-08-09",5.49
"1664","2013-08-12",5.58
"1665","2013-08-13",5.59
"1666","2013-08-14",5.58
"1667","2013-08-15",5.71
"1668","2013-08-16",5.59
"1669","2013-08-19",5.68
"1670","2013-08-20",5.61
"1671","2013-08-21",5.64
"1672","2013-08-22",5.61
"1673","2013-08-23",5.61
"1674","2013-08-26",5.54
"1675","2013-08-27",5.47
"1676","2013-08-28",5.49
"1677","2013-08-29",5.64
"1678","2013-08-30",5.7
"1679","2013-09-03",6
"1680","2013-09-04",5.92
"1681","2013-09-05",5.78
"1682","2013-09-06",5.78
"1683","2013-09-09",5.76
"1684","2013-09-10",5.8
"1685","2013-09-11",5.78
"1686","2013-09-12",5.85
"1687","2013-09-13",5.85
"1688","2013-09-16",5.78
"1689","2013-09-17",5.8
"1690","2013-09-18",5.77
"1691","2013-09-19",5.97
"1692","2013-09-20",5.95
"1693","2013-09-23",5.98
"1694","2013-09-24",6.04
"1695","2013-09-25",6.04
"1696","2013-09-26",6.04
"1697","2013-09-27",6.04
"1698","2013-09-30",6.03
"1699","2013-10-01",6.04
"1700","2013-10-02",6.01
"1701","2013-10-03",6.01
"1702","2013-10-04",6
"1703","2013-10-07",5.97
"1704","2013-10-08",5.84
"1705","2013-10-09",5.83
"1706","2013-10-10",5.99
"1707","2013-10-11",6.04
"1708","2013-10-14",6.07
"1709","2013-10-15",6.27
"1710","2013-10-16",6.34
"1711","2013-10-17",6.37
"1712","2013-10-18",6.39
"1713","2013-10-21",6.53
"1714","2013-10-22",6.52
"1715","2013-10-23",6.62
"1716","2013-10-24",6.66
"1717","2013-10-25",6.71
"1718","2013-10-28",6.66
"1719","2013-10-29",6.64
"1720","2013-10-30",6.66
"1721","2013-10-31",6.45
"1722","2013-11-01",6.45
"1723","2013-11-04",6.29
"1724","2013-11-05",6.23
"1725","2013-11-06",6.38
"1726","2013-11-07",6.19
"1727","2013-11-08",6.35
"1728","2013-11-11",6.45
"1729","2013-11-12",6.39
"1730","2013-11-13",6.47
"1731","2013-11-14",6.37
"1732","2013-11-15",6.41
"1733","2013-11-18",6.32
"1734","2013-11-19",6.26
"1735","2013-11-20",6.54
"1736","2013-11-21",6.46
"1737","2013-11-22",6.48
"1738","2013-11-25",6.47
"1739","2013-11-26",6.46
"1740","2013-11-27",6.45
"1741","2013-11-29",6.46
"1742","2013-12-02",6.54
"1743","2013-12-03",6.49
"1744","2013-12-04",6.51
"1745","2013-12-05",6.58
"1746","2013-12-06",6.68
"1747","2013-12-09",6.7
"1748","2013-12-10",6.73
"1749","2013-12-11",6.78
"1750","2013-12-12",6.71
"1751","2013-12-13",6.72
"1752","2013-12-16",6.8
"1753","2013-12-17",6.84
"1754","2013-12-18",6.66
"1755","2013-12-19",6.71
"1756","2013-12-20",6.72
"1757","2013-12-23",6.93
"1758","2013-12-24",6.93
"1759","2013-12-26",6.89
"1760","2013-12-27",6.95
"1761","2013-12-30",6.96
"1762","2013-12-31",6.98
"1763","2014-01-02",6.93
"1764","2014-01-03",6.92
"1765","2014-01-06",6.98
"1766","2014-01-07",6.94
"1767","2014-01-08",7.01
"1768","2014-01-09",6.94
"1769","2014-01-10",6.9
"1770","2014-01-13",6.85
"1771","2014-01-14",6.8
"1772","2014-01-15",6.89
"1773","2014-01-16",6.89
"1774","2014-01-17",6.94
"1775","2014-01-21",6.97
"1776","2014-01-22",7.01
"1777","2014-01-23",7
"1778","2014-01-24",6.97
"1779","2014-01-27",6.74
"1780","2014-01-28",6.94
"1781","2014-01-29",6.82
"1782","2014-01-30",6.81
"1783","2014-01-31",6.73
"1784","2014-02-03",6.81
"1785","2014-02-04",6.76
"1786","2014-02-05",6.39
"1787","2014-02-06",6.22
"1788","2014-02-07",6.34
"1789","2014-02-10",6.28
"1790","2014-02-11",6.67
"1791","2014-02-12",6.59
"1792","2014-02-13",6.65
"1793","2014-02-14",6.43
"1794","2014-02-18",6.48
"1795","2014-02-19",6.69
"1796","2014-02-20",6.85
"1797","2014-02-21",6.95
"1798","2014-02-24",6.92
"1799","2014-02-25",6.86
"1800","2014-02-26",6.87
"1801","2014-02-27",6.81
"1802","2014-02-28",6.91
"1803","2014-03-03",6.77
"1804","2014-03-04",6.88
"1805","2014-03-05",6.85
"1806","2014-03-06",6.78
"1807","2014-03-07",6.91
"1808","2014-03-10",6.92
"1809","2014-03-11",6.8
"1810","2014-03-12",6.75
"1811","2014-03-13",6.61
"1812","2014-03-14",6.54
"1813","2014-03-17",6.56
"1814","2014-03-18",6.86
"1815","2014-03-19",6.78
"1816","2014-03-20",6.82
"1817","2014-03-21",6.81
"1818","2014-03-24",6.81
"1819","2014-03-25",6.72
"1820","2014-03-26",6.68
"1821","2014-03-27",6.55
"1822","2014-03-28",6.59
"1823","2014-03-31",6.74
"1824","2014-04-01",6.74
"1825","2014-04-02",6.69
"1826","2014-04-03",6.75
"1827","2014-04-04",6.81
"1828","2014-04-07",6.67
"1829","2014-04-08",6.83
"1830","2014-04-09",6.56
"1831","2014-04-10",6.56
"1832","2014-04-11",6.42
"1833","2014-04-14",6.39
"1834","2014-04-15",6.33
"1835","2014-04-16",6.44
"1836","2014-04-17",6.5
"1837","2014-04-21",6.46
"1838","2014-04-22",6.65
"1839","2014-04-23",6.86
"1840","2014-04-24",6.9
"1841","2014-04-25",6.8
"1842","2014-04-28",6.88
"1843","2014-04-29",6.81
"1844","2014-04-30",6.78
"1845","2014-05-01",6.71
"1846","2014-05-02",6.5
"1847","2014-05-05",6.64
"1848","2014-05-06",6.65
"1849","2014-05-07",6.64
"1850","2014-05-08",6.55
"1851","2014-05-09",6.61
"1852","2014-05-12",6.44
"1853","2014-05-13",6.41
"1854","2014-05-14",6.35
"1855","2014-05-15",6.2
"1856","2014-05-16",6.1
"1857","2014-05-19",6.3
"1858","2014-05-20",6.28
"1859","2014-05-21",6.23
"1860","2014-05-22",6.16
"1861","2014-05-23",6.25
"1862","2014-05-27",6.41
"1863","2014-05-28",6.53
"1864","2014-05-29",6.42
"1865","2014-05-30",6.42
"1866","2014-06-02",6.33
"1867","2014-06-03",6.36
"1868","2014-06-04",6.32
"1869","2014-06-05",6.34
"1870","2014-06-06",6.4
"1871","2014-06-09",6.39
"1872","2014-06-10",6.56
"1873","2014-06-11",6.59
"1874","2014-06-12",6.45
"1875","2014-06-13",6.5
"1876","2014-06-16",6.56
"1877","2014-06-17",6.58
"1878","2014-06-18",6.65
"1879","2014-06-19",6.47
"1880","2014-06-20",6.42
"1881","2014-06-23",6.22
"1882","2014-06-24",6.15
"1883","2014-06-25",6.1
"1884","2014-06-26",6.14
"1885","2014-06-27",6.49
"1886","2014-06-30",6.36
"1887","2014-07-01",6.45
"1888","2014-07-02",6.5
"1889","2014-07-03",6.64
"1890","2014-07-07",6.71
"1891","2014-07-08",6.69
"1892","2014-07-09",6.74
"1893","2014-07-10",6.75
"1894","2014-07-11",6.83
"1895","2014-07-14",6.87
"1896","2014-07-15",6.79
"1897","2014-07-16",6.85
"1898","2014-07-17",6.79
"1899","2014-07-18",6.86
"1900","2014-07-21",6.86
"1901","2014-07-22",6.87
"1902","2014-07-23",6.88
"1903","2014-07-24",6.89
"1904","2014-07-25",6.9
"1905","2014-07-28",6.83
"1906","2014-07-29",6.68
"1907","2014-07-30",6.73
"1908","2014-07-31",6.74
"1909","2014-08-01",6.76
"1910","2014-08-04",6.7
"1911","2014-08-05",6.69
"1912","2014-08-06",6.73
"1913","2014-08-07",6.74
"1914","2014-08-08",6.62
"1915","2014-08-11",6.75
"1916","2014-08-12",6.8
"1917","2014-08-13",7.2
"1918","2014-08-14",7.19
"1919","2014-08-15",7.19
"1920","2014-08-18",7.22
"1921","2014-08-19",7.25
"1922","2014-08-20",7.15
"1923","2014-08-21",7.32
"1924","2014-08-22",7.3
"1925","2014-08-25",7.25
"1926","2014-08-26",7.29
"1927","2014-08-27",7.31
"1928","2014-08-28",7.17
"1929","2014-08-29",7.44
"1930","2014-09-02",7.58
"1931","2014-09-03",7.59
"1932","2014-09-04",7.61
"1933","2014-09-05",7.58
"1934","2014-09-08",7.51
"1935","2014-09-09",7.52
