"","date","CRWS"
"1004","2010-12-27",5.27
"1005","2010-12-28",5.35
"1006","2010-12-29",5.45
"1007","2010-12-30",5.09
"1008","2010-12-31",5.15
"1009","2011-01-03",4.95
"1010","2011-01-04",5.15
"1011","2011-01-05",5
"1012","2011-01-06",4.43
"1013","2011-01-07",4.41
"1014","2011-01-10",4.37
"1015","2011-01-11",4.58
"1016","2011-01-12",4.7
"1017","2011-01-13",4.7
"1018","2011-01-14",4.65
"1019","2011-01-18",4.84
"1020","2011-01-19",4.87
"1021","2011-01-20",4.89
"1022","2011-01-21",4.89
"1023","2011-01-24",4.95
"1024","2011-01-25",5
"1025","2011-01-26",5.05
"1026","2011-01-27",4.94
"1027","2011-01-28",4.8
"1028","2011-01-31",4.76
"1029","2011-02-01",4.76
"1030","2011-02-02",4.75
"1031","2011-02-03",4.78
"1032","2011-02-04",4.76
"1033","2011-02-07",4.97
"1034","2011-02-08",5.06
"1035","2011-02-09",5.05
"1036","2011-02-10",5
"1037","2011-02-11",4.96
"1038","2011-02-14",5.04
"1039","2011-02-15",5.05
"1040","2011-02-16",5.01
"1041","2011-02-17",5
"1042","2011-02-18",5
"1043","2011-02-22",4.92
"1044","2011-02-23",5.06
"1045","2011-02-24",5.01
"1046","2011-02-25",5.05
"1047","2011-02-28",5.02
"1048","2011-03-01",4.99
"1049","2011-03-02",5
"1050","2011-03-03",4.96
"1051","2011-03-04",4.96
"1052","2011-03-07",4.75
"1053","2011-03-08",4.85
"1054","2011-03-09",5
"1055","2011-03-10",4.94
"1056","2011-03-11",4.98
"1057","2011-03-14",4.94
"1058","2011-03-15",4.78
"1059","2011-03-16",4.92
"1060","2011-03-17",4.9
"1061","2011-03-18",4.8
"1062","2011-03-21",5
"1063","2011-03-22",5
"1064","2011-03-23",5
"1065","2011-03-24",4.98
"1066","2011-03-25",5.03
"1067","2011-03-28",5.04
"1068","2011-03-29",4.9
"1069","2011-03-30",4.9
"1070","2011-03-31",4.84
"1071","2011-04-01",4.81
"1072","2011-04-04",4.93
"1073","2011-04-05",5
"1074","2011-04-06",4.95
"1075","2011-04-07",4.93
"1076","2011-04-08",4.83
"1077","2011-04-11",4.9
"1078","2011-04-12",4.86
"1079","2011-04-13",4.83
"1080","2011-04-14",4.83
"1081","2011-04-15",4.9
"1082","2011-04-18",4.84
"1083","2011-04-19",4.6
"1084","2011-04-20",4.76
"1085","2011-04-21",4.87
"1086","2011-04-25",4.88
"1087","2011-04-26",4.82
"1088","2011-04-27",4.85
"1089","2011-04-28",4.83
"1090","2011-04-29",4.79
"1091","2011-05-02",4.78
"1092","2011-05-03",4.72
"1093","2011-05-04",4.7
"1094","2011-05-05",4.7
"1095","2011-05-06",4.74
"1096","2011-05-09",4.75
"1097","2011-05-10",4.81
"1098","2011-05-11",4.81
"1099","2011-05-12",4.81
"1100","2011-05-13",4.83
"1101","2011-05-16",4.75
"1102","2011-05-17",4.64
"1103","2011-05-18",4.72
"1104","2011-05-19",4.84
"1105","2011-05-20",4.8
"1106","2011-05-23",4.9
"1107","2011-05-24",4.9
"1108","2011-05-25",4.9
"1109","2011-05-26",4.95
"1110","2011-05-27",4.95
"1111","2011-05-31",4.93
"1112","2011-06-01",4.9
"1113","2011-06-02",4.89
"1114","2011-06-03",4.91
"1115","2011-06-06",4.9
"1116","2011-06-07",4.8
"1117","2011-06-08",4.86
"1118","2011-06-09",4.92
"1119","2011-06-10",4.81
"1120","2011-06-13",4.75
"1121","2011-06-14",4.78
"1122","2011-06-15",4.93
"1123","2011-06-16",4.92
"1124","2011-06-17",4.88
"1125","2011-06-20",4.93
"1126","2011-06-21",4.95
"1127","2011-06-22",4.99
"1128","2011-06-23",4.99
"1129","2011-06-24",4.95
"1130","2011-06-27",4.92
"1131","2011-06-28",4.85
"1132","2011-06-29",4.85
"1133","2011-06-30",4.85
"1134","2011-07-01",4.93
"1135","2011-07-05",4.75
"1136","2011-07-06",4.71
"1137","2011-07-07",4.75
"1138","2011-07-08",4.8
"1139","2011-07-11",4.8
"1140","2011-07-12",4.8
"1141","2011-07-13",4.8
"1142","2011-07-14",4.8
"1143","2011-07-15",4.86
"1144","2011-07-18",4.86
"1145","2011-07-19",4.9
"1146","2011-07-20",4.93
"1147","2011-07-21",4.91
"1148","2011-07-22",4.91
"1149","2011-07-25",4.85
"1150","2011-07-26",4.78
"1151","2011-07-27",4.8
"1152","2011-07-28",4.8
"1153","2011-07-29",4.84
"1154","2011-08-01",4.91
"1155","2011-08-02",4.84
"1156","2011-08-03",4.87
"1157","2011-08-04",4.8
"1158","2011-08-05",4.83
"1159","2011-08-08",4.6
"1160","2011-08-09",4.42
"1161","2011-08-10",4.44
"1162","2011-08-11",4.57
"1163","2011-08-12",4.57
"1164","2011-08-15",4.75
"1165","2011-08-16",4.75
"1166","2011-08-17",4.63
"1167","2011-08-18",4.32
"1168","2011-08-19",4.24
"1169","2011-08-22",3.92
"1170","2011-08-23",4
"1171","2011-08-24",3.88
"1172","2011-08-25",4.05
"1173","2011-08-26",4.11
"1174","2011-08-29",4.28
"1175","2011-08-30",4.3
"1176","2011-08-31",4.15
"1177","2011-09-01",4.12
"1178","2011-09-02",4.15
"1179","2011-09-06",4.23
"1180","2011-09-07",4.22
"1181","2011-09-08",4.15
"1182","2011-09-09",4.15
"1183","2011-09-12",4.15
"1184","2011-09-13",4.15
"1185","2011-09-14",4.15
"1186","2011-09-15",4.27
"1187","2011-09-16",4.15
"1188","2011-09-19",4.3
"1189","2011-09-20",4.36
"1190","2011-09-21",4.34
"1191","2011-09-22",3.95
"1192","2011-09-23",3.95
"1193","2011-09-26",3.84
"1194","2011-09-27",3.61
"1195","2011-09-28",3.59
"1196","2011-09-29",3.51
"1197","2011-09-30",3.66
"1198","2011-10-03",3.4
"1199","2011-10-04",3.37
"1200","2011-10-05",3.55
"1201","2011-10-06",3.53
"1202","2011-10-07",3.34
"1203","2011-10-10",3.44
"1204","2011-10-11",3.58
"1205","2011-10-12",3.58
"1206","2011-10-13",3.58
"1207","2011-10-14",3.58
"1208","2011-10-17",3.54
"1209","2011-10-18",3.54
"1210","2011-10-19",3.42
"1211","2011-10-20",3.4
"1212","2011-10-21",3.37
"1213","2011-10-24",3.42
"1214","2011-10-25",3.5
"1215","2011-10-26",3.5
"1216","2011-10-27",3.48
"1217","2011-10-28",3.5
"1218","2011-10-31",3.51
"1219","2011-11-01",3.48
"1220","2011-11-02",3.48
"1221","2011-11-03",3.48
"1222","2011-11-04",3.48
"1223","2011-11-07",3.42
"1224","2011-11-08",3.42
"1225","2011-11-09",3.55
"1226","2011-11-10",3.55
"1227","2011-11-11",3.66
"1228","2011-11-14",3.57
"1229","2011-11-15",3.57
"1230","2011-11-16",3.53
"1231","2011-11-17",3.55
"1232","2011-11-18",3.55
"1233","2011-11-21",3.6
"1234","2011-11-22",3.8
"1235","2011-11-23",3.8
"1236","2011-11-25",3.6
"1237","2011-11-28",3.61
"1238","2011-11-29",3.6
"1239","2011-11-30",3.6
"1240","2011-12-01",3.6
"1241","2011-12-02",3.65
"1242","2011-12-05",3.6
"1243","2011-12-06",3.65
"1244","2011-12-07",3.65
"1245","2011-12-08",3.61
"1246","2011-12-09",3.56
"1247","2011-12-12",3.33
"1248","2011-12-13",3.46
"1249","2011-12-14",3.45
"1250","2011-12-15",3.36
"1251","2011-12-16",3.33
"1252","2011-12-19",3.31
"1253","2011-12-20",3.33
"1254","2011-12-21",3.32
"1255","2011-12-22",3.32
"1256","2011-12-23",3.3
"1257","2011-12-27",3.28
"1258","2011-12-28",3.39
"1259","2011-12-29",3.45
"1260","2011-12-30",3.29
"1261","2012-01-03",3.52
"1262","2012-01-04",3.55
"1263","2012-01-05",3.7
"1264","2012-01-06",3.78
"1265","2012-01-09",3.85
"1266","2012-01-10",4
"1267","2012-01-11",3.8
"1268","2012-01-12",3.87
"1269","2012-01-13",3.6
"1270","2012-01-17",3.83
"1271","2012-01-18",3.9
"1272","2012-01-19",3.92
"1273","2012-01-20",3.77
"1274","2012-01-23",3.9
"1275","2012-01-24",3.76
"1276","2012-01-25",3.97
"1277","2012-01-26",3.96
"1278","2012-01-27",3.93
"1279","2012-01-30",3.95
"1280","2012-01-31",3.92
"1281","2012-02-01",3.88
"1282","2012-02-02",3.91
"1283","2012-02-03",3.97
"1284","2012-02-06",3.89
"1285","2012-02-07",3.96
"1286","2012-02-08",3.9
"1287","2012-02-09",3.93
"1288","2012-02-10",3.9
"1289","2012-02-13",3.8
"1290","2012-02-14",3.9
"1291","2012-02-15",4.15
"1292","2012-02-16",4.1
"1293","2012-02-17",4.11
"1294","2012-02-21",4.08
"1295","2012-02-22",4.1
"1296","2012-02-23",4.19
"1297","2012-02-24",4.2
"1298","2012-02-27",4.2
"1299","2012-02-28",4.2
"1300","2012-02-29",4.25
"1301","2012-03-01",4.13
"1302","2012-03-02",4.2
"1303","2012-03-05",4.11
"1304","2012-03-06",4.12
"1305","2012-03-07",4.25
"1306","2012-03-08",4.3
"1307","2012-03-09",4.4
"1308","2012-03-12",4.18
"1309","2012-03-13",4.28
"1310","2012-03-14",4.27
"1311","2012-03-15",4.3
"1312","2012-03-16",4.14
"1313","2012-03-19",4.21
"1314","2012-03-20",4.21
"1315","2012-03-21",4.29
"1316","2012-03-22",4.2
"1317","2012-03-23",4.28
"1318","2012-03-26",4.35
"1319","2012-03-27",5.35
"1320","2012-03-28",5.17
"1321","2012-03-29",5.28
"1322","2012-03-30",5.35
"1323","2012-04-02",5.48
"1324","2012-04-03",5.39
"1325","2012-04-04",5.31
"1326","2012-04-05",5.4
"1327","2012-04-09",5.4
"1328","2012-04-10",5.22
"1329","2012-04-11",5.35
"1330","2012-04-12",5.34
"1331","2012-04-13",5.67
"1332","2012-04-16",5.45
"1333","2012-04-17",5.55
"1334","2012-04-18",5.55
"1335","2012-04-19",5.55
"1336","2012-04-20",5.58
"1337","2012-04-23",5.55
"1338","2012-04-24",5.58
"1339","2012-04-25",5.6
"1340","2012-04-26",5.6
"1341","2012-04-27",5.58
"1342","2012-04-30",5.64
"1343","2012-05-01",5.6
"1344","2012-05-02",5.55
"1345","2012-05-03",5.6
"1346","2012-05-04",5.57
"1347","2012-05-07",5.56
"1348","2012-05-08",5.56
"1349","2012-05-09",5.54
"1350","2012-05-10",5.4
"1351","2012-05-11",5.55
"1352","2012-05-14",5.55
"1353","2012-05-15",5.5
"1354","2012-05-16",5.47
"1355","2012-05-17",5.46
"1356","2012-05-18",5.39
"1357","2012-05-21",5.41
"1358","2012-05-22",5.41
"1359","2012-05-23",5.49
"1360","2012-05-24",5.49
"1361","2012-05-25",5.54
"1362","2012-05-29",5.39
"1363","2012-05-30",5.5
"1364","2012-05-31",5.43
"1365","2012-06-01",5.47
"1366","2012-06-04",5.47
"1367","2012-06-05",5.46
"1368","2012-06-06",5.41
"1369","2012-06-07",5.45
"1370","2012-06-08",5.55
"1371","2012-06-11",5.54
"1372","2012-06-12",5.55
"1373","2012-06-13",5.42
"1374","2012-06-14",5.52
"1375","2012-06-15",5.52
"1376","2012-06-18",5.47
"1377","2012-06-19",5.55
"1378","2012-06-20",5.5
"1379","2012-06-21",5.5
"1380","2012-06-22",5.55
"1381","2012-06-25",5.39
"1382","2012-06-26",5.28
"1383","2012-06-27",5.48
"1384","2012-06-28",5.48
"1385","2012-06-29",5.54
"1386","2012-07-02",5.52
"1387","2012-07-03",5.45
"1388","2012-07-05",5.43
"1389","2012-07-06",5.47
"1390","2012-07-09",5.27
"1391","2012-07-10",5.25
"1392","2012-07-11",5.29
"1393","2012-07-12",5.45
"1394","2012-07-13",5.45
"1395","2012-07-16",5.45
"1396","2012-07-17",5.34
"1397","2012-07-18",5.48
"1398","2012-07-19",5.5
"1399","2012-07-20",5.54
"1400","2012-07-23",5.52
"1401","2012-07-24",5.5
"1402","2012-07-25",5.55
"1403","2012-07-26",5.47
"1404","2012-07-27",5.54
"1405","2012-07-30",5.5
"1406","2012-07-31",5.51
"1407","2012-08-01",5.48
"1408","2012-08-02",5.48
"1409","2012-08-03",5.53
"1410","2012-08-06",5.5
"1411","2012-08-07",5.5
"1412","2012-08-08",5.55
"1413","2012-08-09",5.5
"1414","2012-08-10",5.57
"1415","2012-08-13",5.44
"1416","2012-08-14",5.55
"1417","2012-08-15",5.62
"1418","2012-08-16",5.57
"1419","2012-08-17",5.5
"1420","2012-08-20",5.57
"1421","2012-08-21",5.56
"1422","2012-08-22",5.52
"1423","2012-08-23",5.51
"1424","2012-08-24",5.57
"1425","2012-08-27",5.7
"1426","2012-08-28",5.7
"1427","2012-08-29",5.61
"1428","2012-08-30",5.7
"1429","2012-08-31",5.7
"1430","2012-09-04",5.75
"1431","2012-09-05",5.86
"1432","2012-09-06",6.11
"1433","2012-09-07",6.15
"1434","2012-09-10",6.29
"1435","2012-09-11",6.41
"1436","2012-09-12",6.39
"1437","2012-09-13",6.37
"1438","2012-09-14",6.29
"1439","2012-09-17",6.28
"1440","2012-09-18",6.36
"1441","2012-09-19",6.31
"1442","2012-09-20",6.26
"1443","2012-09-21",6.29
"1444","2012-09-24",6.13
"1445","2012-09-25",6.26
"1446","2012-09-26",6.28
"1447","2012-09-27",6.25
"1448","2012-09-28",6.19
"1449","2012-10-01",6.19
"1450","2012-10-02",6.17
"1451","2012-10-03",6.22
"1452","2012-10-04",6.25
"1453","2012-10-05",6.19
"1454","2012-10-08",6.29
"1455","2012-10-09",6.31
"1456","2012-10-10",6.22
"1457","2012-10-11",6.3
"1458","2012-10-12",6.2
"1459","2012-10-15",6.21
"1460","2012-10-16",6.04
"1461","2012-10-17",6.24
"1462","2012-10-18",6.12
"1463","2012-10-19",6.17
"1464","2012-10-22",6.12
"1465","2012-10-23",6.06
"1466","2012-10-24",5.92
"1467","2012-10-25",5.78
"1468","2012-10-26",5.75
"1469","2012-10-31",5.89
"1470","2012-11-01",6.28
"1471","2012-11-02",6.05
"1472","2012-11-05",6.06
"1473","2012-11-06",6.06
"1474","2012-11-07",5.95
"1475","2012-11-08",6
"1476","2012-11-09",6
"1477","2012-11-12",6.03
"1478","2012-11-13",6.03
"1479","2012-11-14",5.86
"1480","2012-11-15",5.9
"1481","2012-11-16",5.91
"1482","2012-11-19",5.8
"1483","2012-11-20",5.69
"1484","2012-11-21",5.78
"1485","2012-11-23",5.88
"1486","2012-11-26",5.87
"1487","2012-11-27",5.9
"1488","2012-11-28",5.88
"1489","2012-11-29",5.84
"1490","2012-11-30",5.82
"1491","2012-12-03",5.9
"1492","2012-12-04",5.88
"1493","2012-12-05",5.9
"1494","2012-12-06",5.82
"1495","2012-12-07",5.9
"1496","2012-12-10",5.89
"1497","2012-12-11",5.91
"1498","2012-12-12",5.29
"1499","2012-12-13",5.3
"1500","2012-12-14",5.1
"1501","2012-12-17",5.14
"1502","2012-12-18",5.08
"1503","2012-12-19",4.93
"1504","2012-12-20",5.13
"1505","2012-12-21",4.94
"1506","2012-12-24",4.93
"1507","2012-12-26",4.95
"1508","2012-12-27",5
"1509","2012-12-28",4.87
"1510","2012-12-31",5
"1511","2013-01-02",4.97
"1512","2013-01-03",4.95
"1513","2013-01-04",5
"1514","2013-01-07",5
"1515","2013-01-08",5.02
"1516","2013-01-09",4.95
"1517","2013-01-10",4.94
"1518","2013-01-11",4.97
"1519","2013-01-14",4.98
"1520","2013-01-15",4.9
"1521","2013-01-16",4.93
"1522","2013-01-17",4.9
"1523","2013-01-18",4.93
"1524","2013-01-22",4.93
"1525","2013-01-23",4.92
"1526","2013-01-24",4.92
"1527","2013-01-25",4.95
"1528","2013-01-28",5.08
"1529","2013-01-29",5.1
"1530","2013-01-30",5.1
"1531","2013-01-31",5.19
"1532","2013-02-01",5.2
"1533","2013-02-04",5.15
"1534","2013-02-05",5.18
"1535","2013-02-06",5.28
"1536","2013-02-07",5.2
"1537","2013-02-08",5.22
"1538","2013-02-11",5.38
"1539","2013-02-12",5.34
"1540","2013-02-13",5.46
"1541","2013-02-14",5.45
"1542","2013-02-15",5.48
"1543","2013-02-19",5.57
"1544","2013-02-20",5.62
"1545","2013-02-21",5.65
"1546","2013-02-22",5.8
"1547","2013-02-25",5.86
"1548","2013-02-26",5.96
"1549","2013-02-27",5.95
"1550","2013-02-28",5.8
"1551","2013-03-01",5.8
"1552","2013-03-04",6.04
"1553","2013-03-05",5.9
"1554","2013-03-06",6.05
"1555","2013-03-07",6.13
"1556","2013-03-08",6.15
"1557","2013-03-11",6.22
"1558","2013-03-12",6.18
"1559","2013-03-13",6.06
"1560","2013-03-14",6.07
"1561","2013-03-15",6.07
"1562","2013-03-18",6.09
"1563","2013-03-19",5.9
"1564","2013-03-20",6
"1565","2013-03-21",5.91
"1566","2013-03-22",5.91
"1567","2013-03-25",6
"1568","2013-03-26",5.92
"1569","2013-03-27",5.96
"1570","2013-03-28",6
"1571","2013-04-01",6.07
"1572","2013-04-02",6.01
"1573","2013-04-03",6.06
"1574","2013-04-04",6.07
"1575","2013-04-05",6.07
"1576","2013-04-08",6.11
"1577","2013-04-09",5.83
"1578","2013-04-10",6.01
"1579","2013-04-11",5.99
"1580","2013-04-12",6.02
"1581","2013-04-15",6.01
"1582","2013-04-16",6.01
"1583","2013-04-17",5.82
"1584","2013-04-18",5.77
"1585","2013-04-19",5.84
"1586","2013-04-22",5.82
"1587","2013-04-23",5.92
"1588","2013-04-24",5.96
"1589","2013-04-25",5.98
"1590","2013-04-26",6.09
"1591","2013-04-29",6.04
"1592","2013-04-30",5.95
"1593","2013-05-01",6
"1594","2013-05-02",5.99
"1595","2013-05-03",6.05
"1596","2013-05-06",6.05
"1597","2013-05-07",6.06
"1598","2013-05-08",5.99
"1599","2013-05-09",6
"1600","2013-05-10",5.98
"1601","2013-05-13",5.92
"1602","2013-05-14",5.97
"1603","2013-05-15",5.98
"1604","2013-05-16",5.96
"1605","2013-05-17",6
"1606","2013-05-20",5.97
"1607","2013-05-21",5.97
"1608","2013-05-22",5.98
"1609","2013-05-23",5.97
"1610","2013-05-24",5.98
"1611","2013-05-28",5.97
"1612","2013-05-29",5.97
"1613","2013-05-30",5.94
"1614","2013-05-31",5.95
"1615","2013-06-03",5.99
"1616","2013-06-04",6.04
"1617","2013-06-05",5.9
"1618","2013-06-06",5.95
"1619","2013-06-07",6.03
"1620","2013-06-10",6.06
"1621","2013-06-11",6.08
"1622","2013-06-12",6.06
"1623","2013-06-13",6.17
"1624","2013-06-14",6.14
"1625","2013-06-17",6.15
"1626","2013-06-18",6.14
"1627","2013-06-19",6.15
"1628","2013-06-20",5.98
"1629","2013-06-21",5.96
"1630","2013-06-24",5.75
"1631","2013-06-25",5.97
"1632","2013-06-26",6.1
"1633","2013-06-27",6.14
"1634","2013-06-28",6.15
"1635","2013-07-01",6.06
"1636","2013-07-02",6.06
"1637","2013-07-03",6.25
"1638","2013-07-05",6.21
"1639","2013-07-08",6.24
"1640","2013-07-09",6.25
"1641","2013-07-10",6.17
"1642","2013-07-11",6.25
"1643","2013-07-12",6.32
"1644","2013-07-15",6.36
"1645","2013-07-16",6.36
"1646","2013-07-17",6.29
"1647","2013-07-18",6.35
"1648","2013-07-19",6.39
"1649","2013-07-22",6.61
"1650","2013-07-23",6.65
"1651","2013-07-24",6.66
"1652","2013-07-25",6.73
"1653","2013-07-26",6.74
"1654","2013-07-29",6.58
"1655","2013-07-30",6.7
"1656","2013-07-31",6.69
"1657","2013-08-01",6.67
"1658","2013-08-02",6.67
"1659","2013-08-05",6.7
"1660","2013-08-06",6.61
"1661","2013-08-07",6.62
"1662","2013-08-08",6.69
"1663","2013-08-09",6.74
"1664","2013-08-12",6.79
"1665","2013-08-13",6.82
"1666","2013-08-14",6.67
"1667","2013-08-15",6.93
"1668","2013-08-16",7
"1669","2013-08-19",7.06
"1670","2013-08-20",7.43
"1671","2013-08-21",7.37
"1672","2013-08-22",7.24
"1673","2013-08-23",7.1
"1674","2013-08-26",6.6
"1675","2013-08-27",6.68
"1676","2013-08-28",6.81
"1677","2013-08-29",7.14
"1678","2013-08-30",7.18
"1679","2013-09-03",7.27
"1680","2013-09-04",7.38
"1681","2013-09-05",7.53
"1682","2013-09-06",7.43
"1683","2013-09-09",7.39
"1684","2013-09-10",7.42
"1685","2013-09-11",7.25
"1686","2013-09-12",7.31
"1687","2013-09-13",7.22
"1688","2013-09-16",7.48
"1689","2013-09-17",7.43
"1690","2013-09-18",7.4
"1691","2013-09-19",7.37
"1692","2013-09-20",7.2
"1693","2013-09-23",7.23
"1694","2013-09-24",7.15
"1695","2013-09-25",7.25
"1696","2013-09-26",7.32
"1697","2013-09-27",7.38
"1698","2013-09-30",7.21
"1699","2013-10-01",7.25
"1700","2013-10-02",7.31
"1701","2013-10-03",7.31
"1702","2013-10-04",7.38
"1703","2013-10-07",7.33
"1704","2013-10-08",7.3
"1705","2013-10-09",7.43
"1706","2013-10-10",7.38
"1707","2013-10-11",7.44
"1708","2013-10-14",7.52
"1709","2013-10-15",7.44
"1710","2013-10-16",7.43
"1711","2013-10-17",7.43
"1712","2013-10-18",7.46
"1713","2013-10-21",7.41
"1714","2013-10-22",7.56
"1715","2013-10-23",7.54
"1716","2013-10-24",7.67
"1717","2013-10-25",7.74
"1718","2013-10-28",7.55
"1719","2013-10-29",7.55
"1720","2013-10-30",7.61
"1721","2013-10-31",7.5
"1722","2013-11-01",7.51
"1723","2013-11-04",7.65
"1724","2013-11-05",7.53
"1725","2013-11-06",7.66
"1726","2013-11-07",7.66
"1727","2013-11-08",7.74
"1728","2013-11-11",7.78
"1729","2013-11-12",7.91
"1730","2013-11-13",7.89
"1731","2013-11-14",7.92
"1732","2013-11-15",8.02
"1733","2013-11-18",8.05
"1734","2013-11-19",7.95
"1735","2013-11-20",7.96
"1736","2013-11-21",7.98
"1737","2013-11-22",7.95
"1738","2013-11-25",8
"1739","2013-11-26",8.01
"1740","2013-11-27",7.99
"1741","2013-11-29",8
"1742","2013-12-02",8
"1743","2013-12-03",8
"1744","2013-12-04",7.98
"1745","2013-12-05",7.99
"1746","2013-12-06",8
"1747","2013-12-09",7.95
"1748","2013-12-10",7.9
"1749","2013-12-11",7.76
"1750","2013-12-12",7.65
"1751","2013-12-13",7.74
"1752","2013-12-16",7.67
"1753","2013-12-17",7.62
"1754","2013-12-18",7.59
"1755","2013-12-19",7.44
"1756","2013-12-20",7.49
"1757","2013-12-23",7.62
"1758","2013-12-24",7.54
"1759","2013-12-26",7.6
"1760","2013-12-27",7.68
"1761","2013-12-30",7.8
"1762","2013-12-31",7.77
"1763","2014-01-02",7.91
"1764","2014-01-03",7.97
"1765","2014-01-06",7.91
"1766","2014-01-07",7.83
"1767","2014-01-08",7.84
"1768","2014-01-09",7.92
"1769","2014-01-10",7.89
"1770","2014-01-13",7.8
"1771","2014-01-14",7.83
"1772","2014-01-15",7.95
"1773","2014-01-16",7.94
"1774","2014-01-17",7.76
"1775","2014-01-21",7.63
"1776","2014-01-22",7.84
"1777","2014-01-23",7.66
"1778","2014-01-24",7.75
"1779","2014-01-27",7.97
"1780","2014-01-28",8.07
"1781","2014-01-29",7.99
"1782","2014-01-30",8.05
"1783","2014-01-31",8
"1784","2014-02-03",7.69
"1785","2014-02-04",7.91
"1786","2014-02-05",7.98
"1787","2014-02-06",7.93
"1788","2014-02-07",7.86
"1789","2014-02-10",8.04
"1790","2014-02-11",8.05
"1791","2014-02-12",8.02
"1792","2014-02-13",8.09
"1793","2014-02-14",8.56
"1794","2014-02-18",8.47
"1795","2014-02-19",8.26
"1796","2014-02-20",8.45
"1797","2014-02-21",8.66
"1798","2014-02-24",8.95
"1799","2014-02-25",9.07
"1800","2014-02-26",9.01
"1801","2014-02-27",9.2
"1802","2014-02-28",9.2
"1803","2014-03-03",9.11
"1804","2014-03-04",9.3
"1805","2014-03-05",9.22
"1806","2014-03-06",9.21
"1807","2014-03-07",9.08
"1808","2014-03-10",8.75
"1809","2014-03-11",8.48
"1810","2014-03-12",8.26
"1811","2014-03-13",8.4
"1812","2014-03-14",8.26
"1813","2014-03-17",8.36
"1814","2014-03-18",8.31
"1815","2014-03-19",8.36
"1816","2014-03-20",8.34
"1817","2014-03-21",8.33
"1818","2014-03-24",8.07
"1819","2014-03-25",8.03
"1820","2014-03-26",7.98
"1821","2014-03-27",7.83
"1822","2014-03-28",7.83
"1823","2014-03-31",7.96
"1824","2014-04-01",8.3
"1825","2014-04-02",8.6
"1826","2014-04-03",8.68
"1827","2014-04-04",8.61
"1828","2014-04-07",8.39
"1829","2014-04-08",8.36
"1830","2014-04-09",8.47
"1831","2014-04-10",8.41
"1832","2014-04-11",8.49
"1833","2014-04-14",8.45
"1834","2014-04-15",8.45
"1835","2014-04-16",8.72
"1836","2014-04-17",8.59
"1837","2014-04-21",8.7
"1838","2014-04-22",8.7
"1839","2014-04-23",8.69
"1840","2014-04-24",8.71
"1841","2014-04-25",8.43
"1842","2014-04-28",8.46
"1843","2014-04-29",8.66
"1844","2014-04-30",8.53
"1845","2014-05-01",8.52
"1846","2014-05-02",8.38
"1847","2014-05-05",8.45
"1848","2014-05-06",8.38
"1849","2014-05-07",8.35
"1850","2014-05-08",8.27
"1851","2014-05-09",8.25
"1852","2014-05-12",8.35
"1853","2014-05-13",8.3
"1854","2014-05-14",8.26
"1855","2014-05-15",8.29
"1856","2014-05-16",8.3
"1857","2014-05-19",8.28
"1858","2014-05-20",8.25
"1859","2014-05-21",8.26
"1860","2014-05-22",8.32
"1861","2014-05-23",8.2
"1862","2014-05-27",8.3
"1863","2014-05-28",8.32
"1864","2014-05-29",8.31
"1865","2014-05-30",8.34
"1866","2014-06-02",8.33
"1867","2014-06-03",8.3
"1868","2014-06-04",8.35
"1869","2014-06-05",8.35
"1870","2014-06-06",8.44
"1871","2014-06-09",8.45
"1872","2014-06-10",8.42
"1873","2014-06-11",8.33
"1874","2014-06-12",8.25
"1875","2014-06-13",8.25
"1876","2014-06-16",8.17
"1877","2014-06-17",8.1
"1878","2014-06-18",7.9
"1879","2014-06-19",7.95
"1880","2014-06-20",7.96
"1881","2014-06-23",8
"1882","2014-06-24",7.91
"1883","2014-06-25",7.86
"1884","2014-06-26",7.94
"1885","2014-06-27",7.93
"1886","2014-06-30",7.79
"1887","2014-07-01",8.03
"1888","2014-07-02",7.95
"1889","2014-07-03",7.84
"1890","2014-07-07",7.94
"1891","2014-07-08",7.82
"1892","2014-07-09",7.89
"1893","2014-07-10",7.8
"1894","2014-07-11",7.71
"1895","2014-07-14",7.62
"1896","2014-07-15",7.46
"1897","2014-07-16",7.49
"1898","2014-07-17",7.52
"1899","2014-07-18",7.36
"1900","2014-07-21",7.35
"1901","2014-07-22",7.47
"1902","2014-07-23",7.65
"1903","2014-07-24",7.7
"1904","2014-07-25",7.58
"1905","2014-07-28",7.69
"1906","2014-07-29",7.83
"1907","2014-07-30",7.75
"1908","2014-07-31",7.75
"1909","2014-08-01",7.8
"1910","2014-08-04",7.69
"1911","2014-08-05",7.85
"1912","2014-08-06",7.86
"1913","2014-08-07",7.82
"1914","2014-08-08",7.93
"1915","2014-08-11",7.97
"1916","2014-08-12",7.96
"1917","2014-08-13",7.89
"1918","2014-08-14",7.88
"1919","2014-08-15",7.88
"1920","2014-08-18",7.99
"1921","2014-08-19",7.93
"1922","2014-08-20",7.76
"1923","2014-08-21",7.89
"1924","2014-08-22",7.88
"1925","2014-08-25",7.89
"1926","2014-08-26",7.79
"1927","2014-08-27",7.71
"1928","2014-08-28",7.77
"1929","2014-08-29",7.91
"1930","2014-09-02",8.01
"1931","2014-09-03",7.91
"1932","2014-09-04",7.94
"1933","2014-09-05",7.9
"1934","2014-09-08",7.93
"1935","2014-09-09",7.94
"1936","2014-09-10",7.85
"1937","2014-09-11",7.81
"1938","2014-09-12",7.77
"1939","2014-09-15",7.65
"1940","2014-09-16",7.51
