"","date","FELE"
"76","2007-04-23",22.145
"77","2007-04-24",22.415001
"78","2007-04-25",22.15
"79","2007-04-26",21.915001
"80","2007-04-27",21.754999
"81","2007-04-30",21.295
"82","2007-05-01",21.309999
"83","2007-05-02",21.559999
"84","2007-05-03",21.385
"85","2007-05-04",21.440001
"86","2007-05-07",21.549999
"87","2007-05-08",21.389999
"88","2007-05-09",21.605
"89","2007-05-10",21.754999
"90","2007-05-11",21.934999
"91","2007-05-14",22.299999
"92","2007-05-15",21.57
"93","2007-05-16",21.895
"94","2007-05-17",21.68
"95","2007-05-18",21.73
"96","2007-05-21",22.125
"97","2007-05-22",22.885
"98","2007-05-23",23.209999
"99","2007-05-24",22.975
"100","2007-05-25",22.305
"101","2007-05-29",22.18
"102","2007-05-30",22.285
"103","2007-05-31",23.57
"104","2007-06-01",24.254999
"105","2007-06-04",24.68
"106","2007-06-05",23.51
"107","2007-06-06",23.26
"108","2007-06-07",22.084999
"109","2007-06-08",22.5
"110","2007-06-11",22.35
"111","2007-06-12",22.375
"112","2007-06-13",22.15
"113","2007-06-14",22.389999
"114","2007-06-15",22.344999
"115","2007-06-18",22.865
"116","2007-06-19",22.889999
"117","2007-06-20",22.645
"118","2007-06-21",23.01
"119","2007-06-22",22.969999
"120","2007-06-25",22.924999
"121","2007-06-26",22.92
"122","2007-06-27",23.65
"123","2007-06-28",24.035
"124","2007-06-29",23.59
"125","2007-07-02",23.52
"126","2007-07-03",23.5
"127","2007-07-05",23.264999
"128","2007-07-06",23.535
"129","2007-07-09",24.26
"130","2007-07-10",25
"131","2007-07-11",25.055
"132","2007-07-12",25.35
"133","2007-07-13",25.290001
"134","2007-07-16",24.715
"135","2007-07-17",24.875
"136","2007-07-18",25.455
"137","2007-07-19",25.889999
"138","2007-07-20",25.245001
"139","2007-07-23",25.15
"140","2007-07-24",24.135
"141","2007-07-25",25.035
"142","2007-07-26",24.360001
"143","2007-07-27",24.745001
"144","2007-07-30",25.055
"145","2007-07-31",23.290001
"146","2007-08-01",23.889999
"147","2007-08-02",23
"148","2007-08-03",21.615
"149","2007-08-06",23.475
"150","2007-08-07",23.485001
"151","2007-08-08",24.9
"152","2007-08-09",25.735001
"153","2007-08-10",24.975
"154","2007-08-13",23.280001
"155","2007-08-14",22.445
"156","2007-08-15",22.545
"157","2007-08-16",22.860001
"158","2007-08-17",22.459999
"159","2007-08-20",22.469999
"160","2007-08-21",22.57
"161","2007-08-22",22.07
"162","2007-08-23",21.469999
"163","2007-08-24",21.514999
"164","2007-08-27",20.875
"165","2007-08-28",20.59
"166","2007-08-29",20.754999
"167","2007-08-30",20.57
"168","2007-08-31",20.639999
"169","2007-09-04",20.969999
"170","2007-09-05",20.775
"171","2007-09-06",20.754999
"172","2007-09-07",20.635
"173","2007-09-10",20.655001
"174","2007-09-11",20.629999
"175","2007-09-12",20.629999
"176","2007-09-13",20.629999
"177","2007-09-14",20.775
"178","2007-09-17",20.625
"179","2007-09-18",21.17
"180","2007-09-19",21.325001
"181","2007-09-20",20.66
"182","2007-09-21",20.790001
"183","2007-09-24",20.27
"184","2007-09-25",20.299999
"185","2007-09-26",20.615
"186","2007-09-27",21.305
"187","2007-09-28",20.555
"188","2007-10-01",20.48
"189","2007-10-02",20.844999
"190","2007-10-03",21.030001
"191","2007-10-04",21.4
"192","2007-10-05",21.889999
"193","2007-10-08",21.035
"194","2007-10-09",21.190001
"195","2007-10-10",21.445
"196","2007-10-11",21.459999
"197","2007-10-12",21.385
"198","2007-10-15",20.834999
"199","2007-10-16",20.135
"200","2007-10-17",20.09
"201","2007-10-18",20.344999
"202","2007-10-19",20.105
"203","2007-10-22",20.190001
"204","2007-10-23",20.004999
"205","2007-10-24",19.754999
"206","2007-10-25",19.235001
"207","2007-10-26",19.485001
"208","2007-10-29",19.434999
"209","2007-10-30",22
"210","2007-10-31",21.785
"211","2007-11-01",21.059999
"212","2007-11-02",21.225
"213","2007-11-05",20.875
"214","2007-11-06",21.450001
"215","2007-11-07",20.76
"216","2007-11-08",21.094999
"217","2007-11-09",20.965
"218","2007-11-12",21.395
"219","2007-11-13",21.985001
"220","2007-11-14",21.91
"221","2007-11-15",21.355
"222","2007-11-16",21.07
"223","2007-11-19",20.879999
"224","2007-11-20",20.5
"225","2007-11-21",20.315001
"226","2007-11-23",20.450001
"227","2007-11-26",19.83
"228","2007-11-27",19.805
"229","2007-11-28",19.91
"230","2007-11-29",19.700001
"231","2007-11-30",19.48
"232","2007-12-03",19.135
"233","2007-12-04",18.879999
"234","2007-12-05",19.110001
"235","2007-12-06",19.91
"236","2007-12-07",19.525
"237","2007-12-10",19.225
"238","2007-12-11",18.915001
"239","2007-12-12",18.825001
"240","2007-12-13",18.85
"241","2007-12-14",18.475
"242","2007-12-17",18.094999
"243","2007-12-18",18.639999
"244","2007-12-19",18.385
"245","2007-12-20",18.709999
"246","2007-12-21",18.834999
"247","2007-12-24",19.344999
"248","2007-12-26",19.695
"249","2007-12-27",19.285
"250","2007-12-28",19.42
"251","2007-12-31",19.135
"252","2008-01-02",18.525
"253","2008-01-03",18.334999
"254","2008-01-04",17.985001
"255","2008-01-07",18.32
"256","2008-01-08",18.055
"257","2008-01-09",18.309999
"258","2008-01-10",18.475
"259","2008-01-11",18.059999
"260","2008-01-14",18.254999
"261","2008-01-15",17.75
"262","2008-01-16",18.135
"263","2008-01-17",17.59
"264","2008-01-18",16.969999
"265","2008-01-22",16.74
"266","2008-01-23",18.690001
"267","2008-01-24",18.445
"268","2008-01-25",18.23
"269","2008-01-28",17.969999
"270","2008-01-29",18.49
"271","2008-01-30",17.82
"272","2008-01-31",18.82
"273","2008-02-01",19.285
"274","2008-02-04",19.344999
"275","2008-02-05",18.5
"276","2008-02-06",18.299999
"277","2008-02-07",18.59
"278","2008-02-08",18.040001
"279","2008-02-11",17.809999
"280","2008-02-12",17.889999
"281","2008-02-13",17.875
"282","2008-02-14",17.385
"283","2008-02-15",17.280001
"284","2008-02-19",16.924999
"285","2008-02-20",16.6
"286","2008-02-21",16.48
"287","2008-02-22",15.785
"288","2008-02-25",15.46
"289","2008-02-26",15.855
"290","2008-02-27",16.215
"291","2008-02-28",16.094999
"292","2008-02-29",16.49
"293","2008-03-03",16.76
"294","2008-03-04",16.629999
"295","2008-03-05",16.855
"296","2008-03-06",16.334999
"297","2008-03-07",16.27
"298","2008-03-10",16.18
"299","2008-03-11",17.445
"300","2008-03-12",17.334999
"301","2008-03-13",17.49
"302","2008-03-14",17.094999
"303","2008-03-17",17.049999
"304","2008-03-18",17.635
"305","2008-03-19",17.334999
"306","2008-03-20",17.77
"307","2008-03-24",18.51
"308","2008-03-25",18.315001
"309","2008-03-26",18.18
"310","2008-03-27",17.629999
"311","2008-03-28",17.200001
"312","2008-03-31",17.084999
"313","2008-04-01",17.5
"314","2008-04-02",17.639999
"315","2008-04-03",17.370001
"316","2008-04-04",17.325001
"317","2008-04-07",16.865
"318","2008-04-08",17.120001
"319","2008-04-09",16.795
"320","2008-04-10",17.084999
"321","2008-04-11",16.51
"322","2008-04-14",16.5
"323","2008-04-15",16.855
"324","2008-04-16",17.66
"325","2008-04-17",17.055
"326","2008-04-18",17.115
"327","2008-04-21",16.985001
"328","2008-04-22",16.825001
"329","2008-04-23",16.6
"330","2008-04-24",17.264999
"331","2008-04-25",17.555
"332","2008-04-28",17.719999
"333","2008-04-29",19.290001
"334","2008-04-30",19.360001
"335","2008-05-01",20.225
"336","2008-05-02",20.084999
"337","2008-05-05",19.415001
"338","2008-05-06",19.045
"339","2008-05-07",18.99
"340","2008-05-08",19.205
"341","2008-05-09",18.860001
"342","2008-05-12",19.094999
"343","2008-05-13",19.34
"344","2008-05-14",19.014999
"345","2008-05-15",19.115
"346","2008-05-16",19.075001
"347","2008-05-19",19.325001
"348","2008-05-20",19.35
"349","2008-05-21",19.370001
"350","2008-05-22",19.684999
"351","2008-05-23",20.110001
"352","2008-05-27",20.275
"353","2008-05-28",20.139999
"354","2008-05-29",20.16
"355","2008-05-30",20.25
"356","2008-06-02",20.245001
"357","2008-06-03",20.290001
"358","2008-06-04",20.584999
"359","2008-06-05",20.67
"360","2008-06-06",19.995001
"361","2008-06-09",20.469999
"362","2008-06-10",20.785
"363","2008-06-11",20.540001
"364","2008-06-12",19.985001
"365","2008-06-13",20.860001
"366","2008-06-16",20.85
"367","2008-06-17",20.91
"368","2008-06-18",20.940001
"369","2008-06-19",21.715
"370","2008-06-20",21.85
"371","2008-06-23",21.645
"372","2008-06-24",21.344999
"373","2008-06-25",21.275
"374","2008-06-26",20.174999
"375","2008-06-27",19.465
"376","2008-06-30",19.389999
"377","2008-07-01",19.375
"378","2008-07-02",18.285
"379","2008-07-03",18.389999
"380","2008-07-07",18.094999
"381","2008-07-08",19.17
"382","2008-07-09",18.24
"383","2008-07-10",18.424999
"384","2008-07-11",18.285
"385","2008-07-14",17.93
"386","2008-07-15",17.834999
"387","2008-07-16",18.57
"388","2008-07-17",19.07
"389","2008-07-18",18.495001
"390","2008-07-21",19.055
"391","2008-07-22",20.295
"392","2008-07-23",20.200001
"393","2008-07-24",19.985001
"394","2008-07-25",20.535
"395","2008-07-28",21.030001
"396","2008-07-29",20.77
"397","2008-07-30",20.945
"398","2008-07-31",20.754999
"399","2008-08-01",20.795
"400","2008-08-04",20.795
"401","2008-08-05",21.389999
"402","2008-08-06",21.174999
"403","2008-08-07",21.295
"404","2008-08-08",22.08
"405","2008-08-11",23.395
"406","2008-08-12",23.32
"407","2008-08-13",23.115
"408","2008-08-14",23
"409","2008-08-15",23
"410","2008-08-18",22.825001
"411","2008-08-19",22
"412","2008-08-20",22.030001
"413","2008-08-21",21.575001
"414","2008-08-22",21.885
"415","2008-08-25",21.16
"416","2008-08-26",21.424999
"417","2008-08-27",21.57
"418","2008-08-28",21.975
"419","2008-08-29",21.65
"420","2008-09-02",21.885
"421","2008-09-03",21.9
"422","2008-09-04",21.245001
"423","2008-09-05",20.674999
"424","2008-09-08",21.495001
"425","2008-09-09",21.014999
"426","2008-09-10",21.58
"427","2008-09-11",21.745001
"428","2008-09-12",21.85
"429","2008-09-15",20.82
"430","2008-09-16",21.879999
"431","2008-09-17",21.594999
"432","2008-09-18",24.105
"433","2008-09-19",24.59
"434","2008-09-22",23.450001
"435","2008-09-23",22.84
"436","2008-09-24",22.26
"437","2008-09-25",22.25
"438","2008-09-26",22.459999
"439","2008-09-29",21.42
"440","2008-09-30",22.275
"441","2008-10-01",21.02
"442","2008-10-02",20.485001
"443","2008-10-03",20.575001
"444","2008-10-06",19.9
"445","2008-10-07",19.34
"446","2008-10-08",19.165001
"447","2008-10-09",18.58
"448","2008-10-10",19.99
"449","2008-10-13",21.200001
"450","2008-10-14",20.615
"451","2008-10-15",18.77
"452","2008-10-16",20.299999
"453","2008-10-17",20.035
"454","2008-10-20",21.059999
"455","2008-10-21",20.385
"456","2008-10-22",18.825001
"457","2008-10-23",18.34
"458","2008-10-24",17.575001
"459","2008-10-27",16.895
"460","2008-10-28",18.440001
"461","2008-10-29",19.555
"462","2008-10-30",20.264999
"463","2008-10-31",21.08
"464","2008-11-03",21.445
"465","2008-11-04",21.74
"466","2008-11-05",20.610001
"467","2008-11-06",19.875
"468","2008-11-07",19.975
"469","2008-11-10",19.719999
"470","2008-11-11",19.459999
"471","2008-11-12",17.955
"472","2008-11-13",17.565001
"473","2008-11-14",16.58
"474","2008-11-17",16.254999
"475","2008-11-18",16.01
"476","2008-11-19",14.74
"477","2008-11-20",12.975
"478","2008-11-21",13.24
"479","2008-11-24",13.83
"480","2008-11-25",13.81
"481","2008-11-26",14.23
"482","2008-11-28",14.76
"483","2008-12-01",12.78
"484","2008-12-02",13.525
"485","2008-12-03",13.97
"486","2008-12-04",13.945
"487","2008-12-05",14.275
"488","2008-12-08",14.85
"489","2008-12-09",14.1
"490","2008-12-10",14.12
"491","2008-12-11",13.35
"492","2008-12-12",13.535
"493","2008-12-15",13.03
"494","2008-12-16",13.805
"495","2008-12-17",13.73
"496","2008-12-18",13.305
"497","2008-12-19",14.015
"498","2008-12-22",13.575
"499","2008-12-23",13.225
"500","2008-12-24",13.215
"501","2008-12-26",13.41
"502","2008-12-29",13.655
"503","2008-12-30",14.03
"504","2008-12-31",14.055
"505","2009-01-02",14.405
"506","2009-01-05",14.77
"507","2009-01-06",15.03
"508","2009-01-07",14.495
"509","2009-01-08",14.605
"510","2009-01-09",14.245
"511","2009-01-12",14.075
"512","2009-01-13",14.34
"513","2009-01-14",14.24
"514","2009-01-15",14.055
"515","2009-01-16",13.935
"516","2009-01-20",13.125
"517","2009-01-21",13.91
"518","2009-01-22",13.345
"519","2009-01-23",13.22
"520","2009-01-26",13.445
"521","2009-01-27",13.68
"522","2009-01-28",14.04
"523","2009-01-29",13.57
"524","2009-01-30",12.995
"525","2009-02-02",12.895
"526","2009-02-03",12.9
"527","2009-02-04",13.03
"528","2009-02-05",13.31
"529","2009-02-06",14.11
"530","2009-02-09",14.07
"531","2009-02-10",13.275
"532","2009-02-11",13.135
"533","2009-02-12",12.975
"534","2009-02-13",12.955
"535","2009-02-17",12.39
"536","2009-02-18",11.965
"537","2009-02-19",11.53
"538","2009-02-20",11.17
"539","2009-02-23",10.725
"540","2009-02-24",10.89
"541","2009-02-25",10.575
"542","2009-02-26",10.765
"543","2009-02-27",11
"544","2009-03-02",10.37
"545","2009-03-03",9.465
"546","2009-03-04",9.87
"547","2009-03-05",8.67
"548","2009-03-06",9
"549","2009-03-09",8.705
"550","2009-03-10",9.485
"551","2009-03-11",9.435
"552","2009-03-12",9.97
"553","2009-03-13",10.08
"554","2009-03-16",9.73
"555","2009-03-17",10.32
"556","2009-03-18",10.92
"557","2009-03-19",10.675
"558","2009-03-20",10.115
"559","2009-03-23",11.235
"560","2009-03-24",10.62
"561","2009-03-25",11
"562","2009-03-26",11.91
"563","2009-03-27",11.825
"564","2009-03-30",11.085
"565","2009-03-31",11.065
"566","2009-04-01",10.075
"567","2009-04-02",11.75
"568","2009-04-03",11.99
"569","2009-04-06",11.735
"570","2009-04-07",10.97
"571","2009-04-08",11.11
"572","2009-04-09",12.18
"573","2009-04-13",11.6
"574","2009-04-14",11.355
"575","2009-04-15",11.73
"576","2009-04-16",12.11
"577","2009-04-17",12.09
"578","2009-04-20",11.415
"579","2009-04-21",11.875
"580","2009-04-22",11.95
"581","2009-04-23",11.61
"582","2009-04-24",11.88
"583","2009-04-27",11.12
"584","2009-04-28",11.055
"585","2009-04-29",11.825
"586","2009-04-30",11.845
"587","2009-05-01",11.885
"588","2009-05-04",12.51
"589","2009-05-05",12.47
"590","2009-05-06",12.71
"591","2009-05-07",12.61
"592","2009-05-08",13.165
"593","2009-05-11",12.655
"594","2009-05-12",12.155
"595","2009-05-13",11.59
"596","2009-05-14",11.625
"597","2009-05-15",11.935
"598","2009-05-18",12.125
"599","2009-05-19",11.755
"600","2009-05-20",11.43
"601","2009-05-21",11.73
"602","2009-05-22",11.41
"603","2009-05-26",12.01
"604","2009-05-27",11.735
"605","2009-05-28",11.675
"606","2009-05-29",11.89
"607","2009-06-01",12.595
"608","2009-06-02",12.91
"609","2009-06-03",12.74
"610","2009-06-04",13.345
"611","2009-06-05",13.28
"612","2009-06-08",12.665
"613","2009-06-09",12.565
"614","2009-06-10",12.58
"615","2009-06-11",12.375
"616","2009-06-12",12.43
"617","2009-06-15",11.855
"618","2009-06-16",11.47
"619","2009-06-17",11.705
"620","2009-06-18",11.8
"621","2009-06-19",12
"622","2009-06-22",11.96
"623","2009-06-23",12
"624","2009-06-24",11.75
"625","2009-06-25",12.15
"626","2009-06-26",12.94
"627","2009-06-29",13.03
"628","2009-06-30",12.96
"629","2009-07-01",13.29
"630","2009-07-02",12.59
"631","2009-07-06",12.165
"632","2009-07-07",11.825
"633","2009-07-08",11.645
"634","2009-07-09",11.56
"635","2009-07-10",11.68
"636","2009-07-13",11.845
"637","2009-07-14",11.795
"638","2009-07-15",12.465
"639","2009-07-16",12.75
"640","2009-07-17",12.46
"641","2009-07-20",12.765
"642","2009-07-21",13.095
"643","2009-07-22",13.27
"644","2009-07-23",14.28
"645","2009-07-24",14.455
"646","2009-07-27",14.56
"647","2009-07-28",16.43
"648","2009-07-29",16.51
"649","2009-07-30",16.495001
"650","2009-07-31",16.200001
"651","2009-08-03",16.065001
"652","2009-08-04",16.695
"653","2009-08-05",16.639999
"654","2009-08-06",16.16
"655","2009-08-07",16.735001
"656","2009-08-10",16.84
"657","2009-08-11",16.73
"658","2009-08-12",16.709999
"659","2009-08-13",16.865
"660","2009-08-14",16.615
"661","2009-08-17",16.110001
"662","2009-08-18",16.315001
"663","2009-08-19",16.375
"664","2009-08-20",16.434999
"665","2009-08-21",17.030001
"666","2009-08-24",16.68
"667","2009-08-25",16.485001
"668","2009-08-26",16.34
"669","2009-08-27",16.18
"670","2009-08-28",16.105
"671","2009-08-31",15.755
"672","2009-09-01",15.68
"673","2009-09-02",15.075
"674","2009-09-03",15.195
"675","2009-09-04",15.355
"676","2009-09-08",15.655
"677","2009-09-09",16.049999
"678","2009-09-10",16.290001
"679","2009-09-11",16.225
"680","2009-09-14",16.485001
"681","2009-09-15",16.66
"682","2009-09-16",17
"683","2009-09-17",16.934999
"684","2009-09-18",16.754999
"685","2009-09-21",16.855
"686","2009-09-22",16.34
"687","2009-09-23",16.049999
"688","2009-09-24",14.52
"689","2009-09-25",14.54
"690","2009-09-28",14.785
"691","2009-09-29",14.665
"692","2009-09-30",14.345
"693","2009-10-01",13.815
"694","2009-10-02",13.635
"695","2009-10-05",13.845
"696","2009-10-06",13.97
"697","2009-10-07",13.8
"698","2009-10-08",14.04
"699","2009-10-09",14.08
"700","2009-10-12",13.785
"701","2009-10-13",13.625
"702","2009-10-14",13.78
"703","2009-10-15",13.825
"704","2009-10-16",13.65
"705","2009-10-19",14.02
"706","2009-10-20",14
"707","2009-10-21",14.23
"708","2009-10-22",14.6
"709","2009-10-23",14.635
"710","2009-10-26",14.675
"711","2009-10-27",14.295
"712","2009-10-28",14.165
"713","2009-10-29",14.105
"714","2009-10-30",13.64
"715","2009-11-02",13.77
"716","2009-11-03",13.795
"717","2009-11-04",13.605
"718","2009-11-05",14.285
"719","2009-11-06",14.25
"720","2009-11-09",14.465
"721","2009-11-10",14.005
"722","2009-11-11",13.81
"723","2009-11-12",13.685
"724","2009-11-13",13.87
"725","2009-11-16",14.155
"726","2009-11-17",14.04
"727","2009-11-18",13.81
"728","2009-11-19",13.64
"729","2009-11-20",13.7
"730","2009-11-23",14.11
"731","2009-11-24",14.08
"732","2009-11-25",13.94
"733","2009-11-27",13.545
"734","2009-11-30",13.77
"735","2009-12-01",13.84
"736","2009-12-02",14.08
"737","2009-12-03",13.815
"738","2009-12-04",14.425
"739","2009-12-07",14.46
"740","2009-12-08",14.245
"741","2009-12-09",14.185
"742","2009-12-10",14.135
"743","2009-12-11",14.205
"744","2009-12-14",14.28
"745","2009-12-15",14.095
"746","2009-12-16",14.18
"747","2009-12-17",14.11
"748","2009-12-18",14.28
"749","2009-12-21",14.3
"750","2009-12-22",14.205
"751","2009-12-23",14.19
"752","2009-12-24",14.2
"753","2009-12-28",14.725
"754","2009-12-29",14.59
"755","2009-12-30",14.54
"756","2009-12-31",14.525
"757","2010-01-04",14.79
"758","2010-01-05",14.62
"759","2010-01-06",14.975
"760","2010-01-07",15.18
"761","2010-01-08",15.41
"762","2010-01-11",15.355
"763","2010-01-12",15.17
"764","2010-01-13",15.2
"765","2010-01-14",15.19
"766","2010-01-15",14.805
"767","2010-01-19",14.805
"768","2010-01-20",14.595
"769","2010-01-21",14.085
"770","2010-01-22",13.805
"771","2010-01-25",13.505
"772","2010-01-26",13.375
"773","2010-01-27",13.505
"774","2010-01-28",13.215
"775","2010-01-29",13.015
"776","2010-02-01",13.295
"777","2010-02-02",13.37
"778","2010-02-03",13.14
"779","2010-02-04",12.65
"780","2010-02-05",12.865
"781","2010-02-08",12.55
"782","2010-02-09",12.635
"783","2010-02-10",12.995
"784","2010-02-11",13.195
"785","2010-02-12",13.365
"786","2010-02-16",13.575
"787","2010-02-17",14.365
"788","2010-02-18",14.465
"789","2010-02-19",14.325
"790","2010-02-22",14.41
"791","2010-02-23",14.32
"792","2010-02-24",14.385
"793","2010-02-25",14.5
"794","2010-02-26",14.26
"795","2010-03-01",14.48
"796","2010-03-02",14.38
"797","2010-03-03",14.215
"798","2010-03-04",14.245
"799","2010-03-05",14.45
"800","2010-03-08",14.425
"801","2010-03-09",14.37
"802","2010-03-10",14.345
"803","2010-03-11",14.3
"804","2010-03-12",14.445
"805","2010-03-15",14.46
"806","2010-03-16",14.5
"807","2010-03-17",14.575
"808","2010-03-18",14.495
"809","2010-03-19",14.445
"810","2010-03-22",14.605
"811","2010-03-23",14.945
"812","2010-03-24",14.64
"813","2010-03-25",14.52
"814","2010-03-26",14.66
"815","2010-03-29",14.73
"816","2010-03-30",14.905
"817","2010-03-31",14.995
"818","2010-04-01",15.325
"819","2010-04-05",15.935
"820","2010-04-06",16.004999
"821","2010-04-07",16.075001
"822","2010-04-08",16.084999
"823","2010-04-09",16.23
"824","2010-04-12",16.440001
"825","2010-04-13",16.530001
"826","2010-04-14",16.76
"827","2010-04-15",16.98
"828","2010-04-16",16.93
"829","2010-04-19",16.860001
"830","2010-04-20",17.41
"831","2010-04-21",17.475
"832","2010-04-22",17.700001
"833","2010-04-23",17.834999
"834","2010-04-26",17.709999
"835","2010-04-27",17.455
"836","2010-04-28",17.530001
"837","2010-04-29",18.110001
"838","2010-04-30",17.495001
"839","2010-05-03",17.615
"840","2010-05-04",17.16
"841","2010-05-05",16.875
"842","2010-05-06",16.125
"843","2010-05-07",15.295
"844","2010-05-10",16.24
"845","2010-05-11",16.17
"846","2010-05-12",16.865
"847","2010-05-13",16.764999
"848","2010-05-14",16.235001
"849","2010-05-17",16.055
"850","2010-05-18",15.725
"851","2010-05-19",15.36
"852","2010-05-20",14.91
"853","2010-05-21",15.01
"854","2010-05-24",14.56
"855","2010-05-25",14.14
"856","2010-05-26",14.085
"857","2010-05-27",14.975
"858","2010-05-28",14.58
"859","2010-06-01",13.815
"860","2010-06-02",14.52
"861","2010-06-03",14.875
"862","2010-06-04",13.885
"863","2010-06-07",13.63
"864","2010-06-08",13.765
"865","2010-06-09",14.07
"866","2010-06-10",14.65
"867","2010-06-11",14.885
"868","2010-06-14",14.995
"869","2010-06-15",15.93
"870","2010-06-16",15.81
"871","2010-06-17",15.835
"872","2010-06-18",15.635
"873","2010-06-21",15.13
"874","2010-06-22",14.78
"875","2010-06-23",14.735
"876","2010-06-24",14.24
"877","2010-06-25",14.25
"878","2010-06-28",14.605
"879","2010-06-29",14.455
"880","2010-06-30",14.41
"881","2010-07-01",14.17
"882","2010-07-02",14.025
"883","2010-07-06",13.95
"884","2010-07-07",14.555
"885","2010-07-08",14.92
"886","2010-07-09",15.07
"887","2010-07-12",14.41
"888","2010-07-13",15.345
"889","2010-07-14",15.16
"890","2010-07-15",14.98
"891","2010-07-16",14.265
"892","2010-07-19",14.425
"893","2010-07-20",14.805
"894","2010-07-21",14.73
"895","2010-07-22",15.195
"896","2010-07-23",15.595
"897","2010-07-26",15.845
"898","2010-07-27",15.895
"899","2010-07-28",15.615
"900","2010-07-29",15.57
"901","2010-07-30",15.375
"902","2010-08-02",16.530001
"903","2010-08-03",16.65
"904","2010-08-04",16.9
"905","2010-08-05",16.764999
"906","2010-08-06",16.775
"907","2010-08-09",17.08
"908","2010-08-10",16.695
"909","2010-08-11",15.615
"910","2010-08-12",15.45
"911","2010-08-13",15.39
"912","2010-08-16",15.58
"913","2010-08-17",16.08
"914","2010-08-18",16.129999
"915","2010-08-19",15.31
"916","2010-08-20",15.345
"917","2010-08-23",15.275
"918","2010-08-24",14.915
"919","2010-08-25",15.455
"920","2010-08-26",15.85
"921","2010-08-27",16.035
"922","2010-08-30",15.695
"923","2010-08-31",15.835
"924","2010-09-01",16.355
"925","2010-09-02",16.385
"926","2010-09-03",16.5
"927","2010-09-07",16.245001
"928","2010-09-08",16.34
"929","2010-09-09",16.370001
"930","2010-09-10",16.215
"931","2010-09-13",16.745001
"932","2010-09-14",16.77
"933","2010-09-15",16.99
"934","2010-09-16",16.684999
"935","2010-09-17",16.629999
"936","2010-09-20",17.09
"937","2010-09-21",16.745001
"938","2010-09-22",16.535
"939","2010-09-23",16.135
"940","2010-09-24",16.58
"941","2010-09-27",16.530001
"942","2010-09-28",16.469999
"943","2010-09-29",16.424999
"944","2010-09-30",16.58
"945","2010-10-01",16.665001
"946","2010-10-04",16.290001
"947","2010-10-05",16.915001
"948","2010-10-06",17.004999
"949","2010-10-07",17.299999
"950","2010-10-08",17.34
"951","2010-10-11",18.02
"952","2010-10-12",17.99
"953","2010-10-13",18.299999
"954","2010-10-14",18.559999
"955","2010-10-15",18.775
"956","2010-10-18",18.950001
"957","2010-10-19",18.295
"958","2010-10-20",18.455
"959","2010-10-21",18.055
"960","2010-10-22",18.065001
"961","2010-10-25",18.155001
"962","2010-10-26",18.004999
"963","2010-10-27",18.045
"964","2010-10-28",18.24
"965","2010-10-29",18.055
"966","2010-11-01",17.514999
"967","2010-11-02",17.530001
"968","2010-11-03",17.5
"969","2010-11-04",17.99
"970","2010-11-05",18.190001
"971","2010-11-08",17.855
"972","2010-11-09",17.955
"973","2010-11-10",18.625
"974","2010-11-11",18.385
"975","2010-11-12",17.995001
"976","2010-11-15",18.360001
"977","2010-11-16",18.195
"978","2010-11-17",18.415001
"979","2010-11-18",18.795
"980","2010-11-19",19.205
"981","2010-11-22",19.32
