"","date","T"
"145","2007-07-31",39.16
"146","2007-08-01",40.23
"147","2007-08-02",40.599998
"148","2007-08-03",39.450001
"149","2007-08-06",40.259998
"150","2007-08-07",40.459999
"151","2007-08-08",40.349998
"152","2007-08-09",39.25
"153","2007-08-10",38.869999
"154","2007-08-13",39.080002
"155","2007-08-14",38.259998
"156","2007-08-15",37.990002
"157","2007-08-16",37.919998
"158","2007-08-17",39.049999
"159","2007-08-20",38.650002
"160","2007-08-21",38.75
"161","2007-08-22",39.779999
"162","2007-08-23",40.099998
"163","2007-08-24",40.360001
"164","2007-08-27",40.099998
"165","2007-08-28",38.790001
"166","2007-08-29",40.200001
"167","2007-08-30",39.759998
"168","2007-08-31",39.869999
"169","2007-09-04",40.279999
"170","2007-09-05",39.73
"171","2007-09-06",39.740002
"172","2007-09-07",38.73
"173","2007-09-10",38.779999
"174","2007-09-11",39.810001
"175","2007-09-12",39.860001
"176","2007-09-13",40.77
"177","2007-09-14",40.439999
"178","2007-09-17",40
"179","2007-09-18",40.830002
"180","2007-09-19",41.580002
"181","2007-09-20",42.029999
"182","2007-09-21",42.529999
"183","2007-09-24",42.27
"184","2007-09-25",42.57
"185","2007-09-26",42.830002
"186","2007-09-27",42.830002
"187","2007-09-28",42.310001
"188","2007-10-01",42.23
"189","2007-10-02",42.41
"190","2007-10-03",41.919998
"191","2007-10-04",41.990002
"192","2007-10-05",42.139999
"193","2007-10-08",41.93
"194","2007-10-09",41.98
"195","2007-10-10",41.75
"196","2007-10-11",41.610001
"197","2007-10-12",42.290001
"198","2007-10-15",42.189999
"199","2007-10-16",41.82
"200","2007-10-17",41.93
"201","2007-10-18",41.810001
"202","2007-10-19",41.369999
"203","2007-10-22",41.169998
"204","2007-10-23",42.02
"205","2007-10-24",41.549999
"206","2007-10-25",41
"207","2007-10-26",41.459999
"208","2007-10-29",41.740002
"209","2007-10-30",41.41
"210","2007-10-31",41.790001
"211","2007-11-01",40.459999
"212","2007-11-02",40.419998
"213","2007-11-05",40.040001
"214","2007-11-06",40.040001
"215","2007-11-07",38.66
"216","2007-11-08",39.34
"217","2007-11-09",39.200001
"218","2007-11-12",38.650002
"219","2007-11-13",39.849998
"220","2007-11-14",39.34
"221","2007-11-15",39.369999
"222","2007-11-16",39.549999
"223","2007-11-19",37.75
"224","2007-11-20",38.029999
"225","2007-11-21",37.450001
"226","2007-11-23",37.630001
"227","2007-11-26",36.349998
"228","2007-11-27",36.73
"229","2007-11-28",37.5
"230","2007-11-29",38.029999
"231","2007-11-30",38.209999
"232","2007-12-03",38.279999
"233","2007-12-04",37.860001
"234","2007-12-05",38.419998
"235","2007-12-06",38.82
"236","2007-12-07",38.470001
"237","2007-12-10",37.900002
"238","2007-12-11",39.459999
"239","2007-12-12",41.709999
"240","2007-12-13",41.799999
"241","2007-12-14",41.139999
"242","2007-12-17",40.5
"243","2007-12-18",40.599998
"244","2007-12-19",39.939999
"245","2007-12-20",40.259998
"246","2007-12-21",41.48
"247","2007-12-24",41.5
"248","2007-12-26",42.299999
"249","2007-12-27",42.02
"250","2007-12-28",42.439999
"251","2007-12-31",41.560001
"252","2008-01-02",41
"253","2008-01-03",41.389999
"254","2008-01-04",40.889999
"255","2008-01-07",41.43
"256","2008-01-08",39.16
"257","2008-01-09",39
"258","2008-01-10",39.400002
"259","2008-01-11",38.200001
"260","2008-01-14",38.509998
"261","2008-01-15",37.630001
"262","2008-01-16",37.869999
"263","2008-01-17",37.299999
"264","2008-01-18",36.110001
"265","2008-01-22",35.959999
"266","2008-01-23",36.689999
"267","2008-01-24",35.75
"268","2008-01-25",35.259998
"269","2008-01-28",36.400002
"270","2008-01-29",37.889999
"271","2008-01-30",37.349998
"272","2008-01-31",38.490002
"273","2008-02-01",38.279999
"274","2008-02-04",38.16
"275","2008-02-05",36.73
"276","2008-02-06",36.400002
"277","2008-02-07",37
"278","2008-02-08",36.369999
"279","2008-02-11",36.869999
"280","2008-02-12",37.509998
"281","2008-02-13",38.669998
"282","2008-02-14",37.84
"283","2008-02-15",37.880001
"284","2008-02-19",35.889999
"285","2008-02-20",34.360001
"286","2008-02-21",34.470001
"287","2008-02-22",34.98
"288","2008-02-25",35.5
"289","2008-02-26",35.57
"290","2008-02-27",35.200001
"291","2008-02-28",35.959999
"292","2008-02-29",34.830002
"293","2008-03-03",35.060001
"294","2008-03-04",34.869999
"295","2008-03-05",35.450001
"296","2008-03-06",35.02
"297","2008-03-07",35.009998
"298","2008-03-10",34.650002
"299","2008-03-11",36.09
"300","2008-03-12",35.32
"301","2008-03-13",35.5
"302","2008-03-14",35.029999
"303","2008-03-17",35.790001
"304","2008-03-18",37.07
"305","2008-03-19",36.049999
"306","2008-03-20",36.849998
"307","2008-03-24",38.029999
"308","2008-03-25",38
"309","2008-03-26",37.759998
"310","2008-03-27",37.66
"311","2008-03-28",37.66
"312","2008-03-31",38.299999
"313","2008-04-01",39.48
"314","2008-04-02",38.720001
"315","2008-04-03",39.009998
"316","2008-04-04",38.48
"317","2008-04-07",39.009998
"318","2008-04-08",38.799999
"319","2008-04-09",38.189999
"320","2008-04-10",38.200001
"321","2008-04-11",37.299999
"322","2008-04-14",37.200001
"323","2008-04-15",37.330002
"324","2008-04-16",37.610001
"325","2008-04-17",37.57
"326","2008-04-18",37.509998
"327","2008-04-21",37.59
"328","2008-04-22",37.810001
"329","2008-04-23",38.529999
"330","2008-04-24",38.650002
"331","2008-04-25",38.580002
"332","2008-04-28",38.299999
"333","2008-04-29",38.59
"334","2008-04-30",38.709999
"335","2008-05-01",39.939999
"336","2008-05-02",40.130001
"337","2008-05-05",39.849998
"338","2008-05-06",39.560001
"339","2008-05-07",38.82
"340","2008-05-08",38.860001
"341","2008-05-09",38.59
"342","2008-05-12",39.110001
"343","2008-05-13",39.259998
"344","2008-05-14",39.610001
"345","2008-05-15",39.860001
"346","2008-05-16",40.07
"347","2008-05-19",40.509998
"348","2008-05-20",39.369999
"349","2008-05-21",38.889999
"350","2008-05-22",39.18
"351","2008-05-23",38.529999
"352","2008-05-27",38.830002
"353","2008-05-28",39.509998
"354","2008-05-29",40.200001
"355","2008-05-30",39.900002
"356","2008-06-02",39.349998
"357","2008-06-03",38.779999
"358","2008-06-04",38.5
"359","2008-06-05",39.459999
"360","2008-06-06",38.209999
"361","2008-06-09",37.560001
"362","2008-06-10",37.220001
"363","2008-06-11",36.139999
"364","2008-06-12",36.389999
"365","2008-06-13",36.68
"366","2008-06-16",36.169998
"367","2008-06-17",35.689999
"368","2008-06-18",35.25
"369","2008-06-19",35.150002
"370","2008-06-20",34.43
"371","2008-06-23",34.380001
"372","2008-06-24",34.27
"373","2008-06-25",34.470001
"374","2008-06-26",33.470001
"375","2008-06-27",32.759998
"376","2008-06-30",33.689999
"377","2008-07-01",33.299999
"378","2008-07-02",32.889999
"379","2008-07-03",32.580002
"380","2008-07-07",32.68
"381","2008-07-08",32.959999
"382","2008-07-09",32.119999
"383","2008-07-10",32.77
"384","2008-07-11",32.580002
"385","2008-07-14",32.369999
"386","2008-07-15",31.950001
"387","2008-07-16",31.92
"388","2008-07-17",31.75
"389","2008-07-18",32.119999
"390","2008-07-21",31.83
"391","2008-07-22",31.82
"392","2008-07-23",33.060001
"393","2008-07-24",31.700001
"394","2008-07-25",31.4
"395","2008-07-28",30.629999
"396","2008-07-29",30.700001
"397","2008-07-30",30.91
"398","2008-07-31",30.809999
"399","2008-08-01",30.440001
"400","2008-08-04",30.17
"401","2008-08-05",31.049999
"402","2008-08-06",30.870001
"403","2008-08-07",30.309999
"404","2008-08-08",30.969999
"405","2008-08-11",31.84
"406","2008-08-12",31.65
"407","2008-08-13",31.299999
"408","2008-08-14",31.120001
"409","2008-08-15",31.66
"410","2008-08-18",31.4
"411","2008-08-19",30.799999
"412","2008-08-20",30.690001
"413","2008-08-21",30.76
"414","2008-08-22",31.17
"415","2008-08-25",30.52
"416","2008-08-26",30.620001
"417","2008-08-27",31.200001
"418","2008-08-28",32.23
"419","2008-08-29",31.99
"420","2008-09-02",32.25
"421","2008-09-03",32.419998
"422","2008-09-04",31.58
"423","2008-09-05",31.5
"424","2008-09-08",32.549999
"425","2008-09-09",32.549999
"426","2008-09-10",31.549999
"427","2008-09-11",31.559999
"428","2008-09-12",31.540001
"429","2008-09-15",29.959999
"430","2008-09-16",29.879999
"431","2008-09-17",28.799999
"432","2008-09-18",29.08
"433","2008-09-19",30.43
"434","2008-09-22",29.209999
"435","2008-09-23",28.75
"436","2008-09-24",28.98
"437","2008-09-25",30.07
"438","2008-09-26",30
"439","2008-09-29",27.75
"440","2008-09-30",27.92
"441","2008-10-01",28.09
"442","2008-10-02",27.969999
"443","2008-10-03",28.120001
"444","2008-10-06",26.860001
"445","2008-10-07",25.74
"446","2008-10-08",24.73
"447","2008-10-09",23
"448","2008-10-10",22.42
"449","2008-10-13",26.07
"450","2008-10-14",26.68
"451","2008-10-15",24.620001
"452","2008-10-16",25.459999
"453","2008-10-17",25.290001
"454","2008-10-20",26.99
"455","2008-10-21",25.73
"456","2008-10-22",23.780001
"457","2008-10-23",25.26
"458","2008-10-24",24.68
"459","2008-10-27",24.389999
"460","2008-10-28",27.610001
"461","2008-10-29",26.9
"462","2008-10-30",27.1
"463","2008-10-31",26.77
"464","2008-11-03",27.809999
"465","2008-11-04",29.280001
"466","2008-11-05",27.15
"467","2008-11-06",25.99
"468","2008-11-07",27
"469","2008-11-10",27.469999
"470","2008-11-11",27.33
"471","2008-11-12",26.18
"472","2008-11-13",28.67
"473","2008-11-14",27.65
"474","2008-11-17",26.77
"475","2008-11-18",26.57
"476","2008-11-19",25.23
"477","2008-11-20",24.51
"478","2008-11-21",25.190001
"479","2008-11-24",26.940001
"480","2008-11-25",27.290001
"481","2008-11-26",28.389999
"482","2008-11-28",28.559999
"483","2008-12-01",26.959999
"484","2008-12-02",28.040001
"485","2008-12-03",29.08
"486","2008-12-04",28.17
"487","2008-12-05",28.15
"488","2008-12-08",29.98
"489","2008-12-09",29.16
"490","2008-12-10",28.08
"491","2008-12-11",27.940001
"492","2008-12-12",28.18
"493","2008-12-15",27.129999
"494","2008-12-16",28.23
"495","2008-12-17",28.120001
"496","2008-12-18",27.719999
"497","2008-12-19",28.120001
"498","2008-12-22",28.129999
"499","2008-12-23",27.719999
"500","2008-12-24",27.83
"501","2008-12-26",27.940001
"502","2008-12-29",27.860001
"503","2008-12-30",28.23
"504","2008-12-31",28.5
"505","2009-01-02",29.42
"506","2009-01-05",28.43
"507","2009-01-06",28.299999
"508","2009-01-07",27.209999
"509","2009-01-08",27.18
"510","2009-01-09",26.68
"511","2009-01-12",25.940001
"512","2009-01-13",25.99
"513","2009-01-14",25.41
"514","2009-01-15",25.120001
"515","2009-01-16",25.23
"516","2009-01-20",25.02
"517","2009-01-21",25.790001
"518","2009-01-22",25.51
"519","2009-01-23",26.120001
"520","2009-01-26",26.83
"521","2009-01-27",25.93
"522","2009-01-28",25.91
"523","2009-01-29",24.709999
"524","2009-01-30",24.620001
"525","2009-02-02",25.16
"526","2009-02-03",25.370001
"527","2009-02-04",24.66
"528","2009-02-05",25.15
"529","2009-02-06",26.08
"530","2009-02-09",25.889999
"531","2009-02-10",24.559999
"532","2009-02-11",24.440001
"533","2009-02-12",24.290001
"534","2009-02-13",24.190001
"535","2009-02-17",23.219999
"536","2009-02-18",22.959999
"537","2009-02-19",23.190001
"538","2009-02-20",23.58
"539","2009-02-23",22.68
"540","2009-02-24",23.25
"541","2009-02-25",23.709999
"542","2009-02-26",24.09
"543","2009-02-27",23.77
"544","2009-03-02",23.040001
"545","2009-03-03",22.67
"546","2009-03-04",23
"547","2009-03-05",22.559999
"548","2009-03-06",22.58
"549","2009-03-09",21.719999
"550","2009-03-10",23.02
"551","2009-03-11",23.35
"552","2009-03-12",24.35
"553","2009-03-13",24.27
"554","2009-03-16",24.360001
"555","2009-03-17",25.370001
"556","2009-03-18",25.700001
"557","2009-03-19",25.6
"558","2009-03-20",25.33
"559","2009-03-23",26.92
"560","2009-03-24",26.33
"561","2009-03-25",26.18
"562","2009-03-26",26.35
"563","2009-03-27",26
"564","2009-03-30",25.16
"565","2009-03-31",25.200001
"566","2009-04-01",25.92
"567","2009-04-02",26.540001
"568","2009-04-03",26.83
"569","2009-04-06",26.59
"570","2009-04-07",25.530001
"571","2009-04-08",25.389999
"572","2009-04-09",26.1
"573","2009-04-13",26.02
"574","2009-04-14",25.280001
"575","2009-04-15",25.450001
"576","2009-04-16",25.99
"577","2009-04-17",25.950001
"578","2009-04-20",25.290001
"579","2009-04-21",25.280001
"580","2009-04-22",25.74
"581","2009-04-23",25.5
"582","2009-04-24",25.16
"583","2009-04-27",25.309999
"584","2009-04-28",25.65
"585","2009-04-29",25.52
"586","2009-04-30",25.620001
"587","2009-05-01",26.01
"588","2009-05-04",26.690001
"589","2009-05-05",26.5
"590","2009-05-06",26.690001
"591","2009-05-07",25.450001
"592","2009-05-08",25.25
"593","2009-05-11",25.360001
"594","2009-05-12",25.73
"595","2009-05-13",25.24
"596","2009-05-14",24.98
"597","2009-05-15",24.879999
"598","2009-05-18",24.59
"599","2009-05-19",24.67
"600","2009-05-20",24.129999
"601","2009-05-21",23.67
"602","2009-05-22",23.68
"603","2009-05-26",24.51
"604","2009-05-27",24.07
"605","2009-05-28",24.629999
"606","2009-05-29",24.790001
"607","2009-06-01",24.639999
"608","2009-06-02",24.84
"609","2009-06-03",24.459999
"610","2009-06-04",24.360001
"611","2009-06-05",24.559999
"612","2009-06-08",24.4
"613","2009-06-09",24.209999
"614","2009-06-10",24.280001
"615","2009-06-11",24.790001
"616","2009-06-12",25.01
"617","2009-06-15",24.629999
"618","2009-06-16",24.219999
"619","2009-06-17",24.139999
"620","2009-06-18",24.129999
"621","2009-06-19",24.040001
"622","2009-06-22",24.15
"623","2009-06-23",24.66
"624","2009-06-24",24.65
"625","2009-06-25",24.85
"626","2009-06-26",24.82
"627","2009-06-29",25.219999
"628","2009-06-30",24.84
"629","2009-07-01",25.07
"630","2009-07-02",24.59
"631","2009-07-06",24.799999
"632","2009-07-07",24.33
"633","2009-07-08",23.540001
"634","2009-07-09",23.379999
"635","2009-07-10",23.440001
"636","2009-07-13",23.77
"637","2009-07-14",23.450001
"638","2009-07-15",23.969999
"639","2009-07-16",23.709999
"640","2009-07-17",23.98
"641","2009-07-20",24.42
"642","2009-07-21",24.57
"643","2009-07-22",24.84
"644","2009-07-23",25.48
"645","2009-07-24",25.450001
"646","2009-07-27",25.73
"647","2009-07-28",25.52
"648","2009-07-29",25.950001
"649","2009-07-30",26.34
"650","2009-07-31",26.23
"651","2009-08-03",26.23
"652","2009-08-04",26.27
"653","2009-08-05",25.73
"654","2009-08-06",25.549999
"655","2009-08-07",25.620001
"656","2009-08-10",25.58
"657","2009-08-11",25.360001
"658","2009-08-12",25.65
"659","2009-08-13",25.48
"660","2009-08-14",25.450001
"661","2009-08-17",25.02
"662","2009-08-18",25.1
"663","2009-08-19",25.379999
"664","2009-08-20",25.540001
"665","2009-08-21",26
"666","2009-08-24",26.139999
"667","2009-08-25",26.299999
"668","2009-08-26",26.51
"669","2009-08-27",26.42
"670","2009-08-28",26.209999
"671","2009-08-31",26.049999
"672","2009-09-01",25.360001
"673","2009-09-02",25.370001
"674","2009-09-03",25.15
"675","2009-09-04",25.51
"676","2009-09-08",25.75
"677","2009-09-09",25.940001
"678","2009-09-10",26.559999
"679","2009-09-11",26.66
"680","2009-09-14",26.530001
"681","2009-09-15",26.700001
"682","2009-09-16",26.540001
"683","2009-09-17",26.370001
"684","2009-09-18",27.049999
"685","2009-09-21",26.870001
"686","2009-09-22",26.5
"687","2009-09-23",27.129999
"688","2009-09-24",27.030001
"689","2009-09-25",26.959999
"690","2009-09-28",27.43
"691","2009-09-29",27.200001
"692","2009-09-30",27.01
"693","2009-10-01",26.610001
"694","2009-10-02",26.52
"695","2009-10-05",26.76
"696","2009-10-06",27.15
"697","2009-10-07",26.18
"698","2009-10-08",25.940001
"699","2009-10-09",25.66
"700","2009-10-12",25.6
"701","2009-10-13",25.9
"702","2009-10-14",25.83
"703","2009-10-15",25.91
"704","2009-10-16",25.700001
"705","2009-10-19",26
"706","2009-10-20",25.99
"707","2009-10-21",25.940001
"708","2009-10-22",26.1
"709","2009-10-23",25.73
"710","2009-10-26",25.309999
"711","2009-10-27",25.6
"712","2009-10-28",26.08
"713","2009-10-29",26.23
"714","2009-10-30",25.67
"715","2009-11-02",25.59
"716","2009-11-03",25.360001
"717","2009-11-04",25.530001
"718","2009-11-05",25.940001
"719","2009-11-06",25.93
"720","2009-11-09",26.34
"721","2009-11-10",26.360001
"722","2009-11-11",26.440001
"723","2009-11-12",26.290001
"724","2009-11-13",26.25
"725","2009-11-16",26.290001
"726","2009-11-17",26.280001
"727","2009-11-18",26.309999
"728","2009-11-19",26.110001
"729","2009-11-20",26.02
"730","2009-11-23",26.780001
"731","2009-11-24",27.1
"732","2009-11-25",27.08
"733","2009-11-27",26.99
"734","2009-11-30",26.940001
"735","2009-12-01",27.18
"736","2009-12-02",27.35
"737","2009-12-03",27.52
"738","2009-12-04",27.6
"739","2009-12-07",27.969999
"740","2009-12-08",27.610001
"741","2009-12-09",27.559999
"742","2009-12-10",27.76
"743","2009-12-11",28.01
"744","2009-12-14",28.049999
"745","2009-12-15",27.6
"746","2009-12-16",27.52
"747","2009-12-17",27.219999
"748","2009-12-18",27.32
"749","2009-12-21",27.540001
"750","2009-12-22",27.9
"751","2009-12-23",28.040001
"752","2009-12-24",28.1
"753","2009-12-28",28.33
"754","2009-12-29",28.34
"755","2009-12-30",28.32
"756","2009-12-31",28.030001
"757","2010-01-04",28.58
"758","2010-01-05",28.440001
"759","2010-01-06",27.610001
"760","2010-01-07",27.299999
"761","2010-01-08",27.1
"762","2010-01-11",26.969999
"763","2010-01-12",26.959999
"764","2010-01-13",26.639999
"765","2010-01-14",26.190001
"766","2010-01-15",25.790001
"767","2010-01-19",26.200001
"768","2010-01-20",25.83
"769","2010-01-21",25.67
"770","2010-01-22",25.389999
"771","2010-01-25",25.58
"772","2010-01-26",25.33
"773","2010-01-27",25.620001
"774","2010-01-28",25.540001
"775","2010-01-29",25.360001
"776","2010-02-01",25.379999
"777","2010-02-02",25.690001
"778","2010-02-03",25.58
"779","2010-02-04",25.030001
"780","2010-02-05",25.24
"781","2010-02-08",24.98
"782","2010-02-09",25.26
"783","2010-02-10",25.120001
"784","2010-02-11",25.190001
"785","2010-02-12",25.07
"786","2010-02-16",25.32
"787","2010-02-17",25.4
"788","2010-02-18",25.24
"789","2010-02-19",25.1
"790","2010-02-22",25.02
"791","2010-02-23",24.83
"792","2010-02-24",24.91
"793","2010-02-25",24.77
"794","2010-02-26",24.809999
"795","2010-03-01",25
"796","2010-03-02",24.879999
"797","2010-03-03",24.889999
"798","2010-03-04",24.959999
"799","2010-03-05",24.99
"800","2010-03-08",25.280001
"801","2010-03-09",25.559999
"802","2010-03-10",25.52
"803","2010-03-11",25.6
"804","2010-03-12",25.620001
"805","2010-03-15",25.780001
"806","2010-03-16",25.85
"807","2010-03-17",25.9
"808","2010-03-18",26.059999
"809","2010-03-19",26.24
"810","2010-03-22",26.4
"811","2010-03-23",26.549999
"812","2010-03-24",26.26
"813","2010-03-25",26.15
"814","2010-03-26",26.24
"815","2010-03-29",26.51
"816","2010-03-30",25.950001
"817","2010-03-31",25.84
"818","2010-04-01",26.110001
"819","2010-04-05",26.309999
"820","2010-04-06",26.309999
"821","2010-04-07",25.65
"822","2010-04-08",26.02
"823","2010-04-09",26.440001
"824","2010-04-12",26.379999
"825","2010-04-13",26.200001
"826","2010-04-14",26.24
"827","2010-04-15",26.24
"828","2010-04-16",25.93
"829","2010-04-19",26.379999
"830","2010-04-20",26.66
"831","2010-04-21",26.34
"832","2010-04-22",26.27
"833","2010-04-23",26.25
"834","2010-04-26",26.27
"835","2010-04-27",25.950001
"836","2010-04-28",25.91
"837","2010-04-29",26.139999
"838","2010-04-30",26.059999
"839","2010-05-03",26.280001
"840","2010-05-04",25.9
"841","2010-05-05",25.77
"842","2010-05-06",25.139999
"843","2010-05-07",25.1
"844","2010-05-10",25.67
"845","2010-05-11",25.639999
"846","2010-05-12",25.82
"847","2010-05-13",25.74
"848","2010-05-14",25.4
"849","2010-05-17",25.77
"850","2010-05-18",25.59
"851","2010-05-19",25.57
"852","2010-05-20",24.959999
"853","2010-05-21",24.85
"854","2010-05-24",24.43
"855","2010-05-25",24.32
"856","2010-05-26",24.129999
"857","2010-05-27",24.629999
"858","2010-05-28",24.299999
"859","2010-06-01",24.33
"860","2010-06-02",24.780001
"861","2010-06-03",24.799999
"862","2010-06-04",24.17
"863","2010-06-07",24.32
"864","2010-06-08",24.969999
"865","2010-06-09",24.9
"866","2010-06-10",25.440001
"867","2010-06-11",25.290001
"868","2010-06-14",25.17
"869","2010-06-15",25.540001
"870","2010-06-16",25.52
"871","2010-06-17",25.57
"872","2010-06-18",25.43
"873","2010-06-21",25.440001
"874","2010-06-22",25.360001
"875","2010-06-23",25.440001
"876","2010-06-24",25.049999
"877","2010-06-25",24.790001
"878","2010-06-28",24.950001
"879","2010-06-29",24.459999
"880","2010-06-30",24.190001
"881","2010-07-01",24.34
"882","2010-07-02",24.290001
"883","2010-07-06",24.41
"884","2010-07-07",24.33
"885","2010-07-08",24.57
"886","2010-07-09",24.83
"887","2010-07-12",24.84
"888","2010-07-13",24.950001
"889","2010-07-14",24.959999
"890","2010-07-15",25
"891","2010-07-16",24.690001
"892","2010-07-19",24.879999
"893","2010-07-20",24.790001
"894","2010-07-21",24.92
"895","2010-07-22",25.51
"896","2010-07-23",25.540001
"897","2010-07-26",25.959999
"898","2010-07-27",26.15
"899","2010-07-28",26.200001
"900","2010-07-29",26.02
"901","2010-07-30",25.940001
"902","2010-08-02",26.59
"903","2010-08-03",26.690001
"904","2010-08-04",26.639999
"905","2010-08-05",26.74
"906","2010-08-06",26.540001
"907","2010-08-09",26.860001
"908","2010-08-10",27.01
"909","2010-08-11",26.549999
"910","2010-08-12",26.66
"911","2010-08-13",26.719999
"912","2010-08-16",26.65
"913","2010-08-17",26.969999
"914","2010-08-18",27.280001
"915","2010-08-19",26.969999
"916","2010-08-20",26.450001
"917","2010-08-23",26.49
"918","2010-08-24",26.719999
"919","2010-08-25",26.889999
"920","2010-08-26",26.700001
"921","2010-08-27",26.940001
"922","2010-08-30",26.629999
"923","2010-08-31",27.030001
"924","2010-09-01",27.35
"925","2010-09-02",27.4
"926","2010-09-03",27.440001
"927","2010-09-07",27.27
"928","2010-09-08",27.389999
"929","2010-09-09",27.809999
"930","2010-09-10",27.83
"931","2010-09-13",27.93
"932","2010-09-14",27.93
"933","2010-09-15",28.01
"934","2010-09-16",28.110001
"935","2010-09-17",28.17
"936","2010-09-20",28.540001
"937","2010-09-21",28.610001
"938","2010-09-22",28.59
"939","2010-09-23",28.51
"940","2010-09-24",28.58
"941","2010-09-27",28.870001
"942","2010-09-28",28.92
"943","2010-09-29",28.709999
"944","2010-09-30",28.6
"945","2010-10-01",28.809999
"946","2010-10-04",28.860001
"947","2010-10-05",29.360001
"948","2010-10-06",28.620001
"949","2010-10-07",28.25
"950","2010-10-08",28.219999
"951","2010-10-11",28.32
"952","2010-10-12",28.389999
"953","2010-10-13",28.469999
"954","2010-10-14",28.5
"955","2010-10-15",28.33
"956","2010-10-18",28.620001
"957","2010-10-19",28.209999
"958","2010-10-20",28.610001
"959","2010-10-21",28.34
"960","2010-10-22",28.290001
"961","2010-10-25",28.360001
"962","2010-10-26",28.309999
