"","date","CEL"
"1","2007-02-07",19.25
"2","2007-02-08",18.639999
"3","2007-02-09",18.4
"4","2007-02-12",18.6
"5","2007-02-13",18.91
"6","2007-02-14",19
"7","2007-02-15",19.450001
"8","2007-02-16",19.59
"9","2007-02-20",19.200001
"10","2007-02-21",18.6
"11","2007-02-22",18.59
"12","2007-02-23",18.35
"13","2007-02-26",18.34
"14","2007-02-27",18.25
"15","2007-02-28",18.4
"16","2007-03-01",18.219999
"17","2007-03-02",18.1
"18","2007-03-05",18.02
"19","2007-03-06",17.950001
"20","2007-03-07",18.110001
"21","2007-03-08",18.23
"22","2007-03-09",18.35
"23","2007-03-12",18.77
"24","2007-03-13",18.74
"25","2007-03-14",18.65
"26","2007-03-15",18.85
"27","2007-03-16",18.879999
"28","2007-03-19",18.780001
"29","2007-03-20",18.549999
"30","2007-03-21",18.35
"31","2007-03-22",18.33
"32","2007-03-23",18.35
"33","2007-03-26",18.219999
"34","2007-03-27",18.120001
"35","2007-03-28",18.200001
"36","2007-03-29",18.299999
"37","2007-03-30",18.24
"38","2007-04-02",17.91
"39","2007-04-03",18.040001
"40","2007-04-04",18.6
"41","2007-04-05",18.969999
"42","2007-04-09",19
"43","2007-04-10",18.969999
"44","2007-04-11",18.950001
"45","2007-04-12",19.1
"46","2007-04-13",19.4
"47","2007-04-16",19.76
"48","2007-04-17",19.75
"49","2007-04-18",19.75
"50","2007-04-19",19.48
"51","2007-04-20",19.73
"52","2007-04-23",19.799999
"53","2007-04-24",19.860001
"54","2007-04-25",19.98
"55","2007-04-26",20
"56","2007-04-27",19.91
"57","2007-04-30",19.969999
"58","2007-05-01",19.99
"59","2007-05-02",20.4
"60","2007-05-03",20.51
"61","2007-05-04",20.370001
"62","2007-05-07",20.34
"63","2007-05-08",20.48
"64","2007-05-09",21.030001
"65","2007-05-10",21.309999
"66","2007-05-11",21.5
"67","2007-05-14",23.700001
"68","2007-05-15",23.299999
"69","2007-05-16",23
"70","2007-05-17",23.58
"71","2007-05-18",24.16
"72","2007-05-21",24.17
"73","2007-05-22",24.23
"74","2007-05-23",24.02
"75","2007-05-24",23.610001
"76","2007-05-25",23.51
"77","2007-05-29",23.870001
"78","2007-05-30",23.9
"79","2007-05-31",24.799999
"80","2007-06-01",26
"81","2007-06-04",25.549999
"82","2007-06-05",25.469999
"83","2007-06-06",25.219999
"84","2007-06-07",24.66
"85","2007-06-08",24.77
"86","2007-06-11",24.99
"87","2007-06-12",24.549999
"88","2007-06-13",24.549999
"89","2007-06-14",24.379999
"90","2007-06-15",24.67
"91","2007-06-18",24.82
"92","2007-06-19",25.280001
"93","2007-06-20",25.25
"94","2007-06-21",25.68
"95","2007-06-22",25.5
"96","2007-06-25",25.299999
"97","2007-06-26",25.809999
"98","2007-06-27",25.92
"99","2007-06-28",26.02
"100","2007-06-29",26.469999
"101","2007-07-02",26.58
"102","2007-07-03",26.01
"103","2007-07-05",26.360001
"104","2007-07-06",26.58
"105","2007-07-09",26.639999
"106","2007-07-10",26.389999
"107","2007-07-11",26.559999
"108","2007-07-12",26.18
"109","2007-07-13",26.25
"110","2007-07-16",26
"111","2007-07-17",26.23
"112","2007-07-18",26.110001
"113","2007-07-19",26.209999
"114","2007-07-20",26.200001
"115","2007-07-23",26.450001
"116","2007-07-24",26.139999
"117","2007-07-25",26.379999
"118","2007-07-26",26.15
"119","2007-07-27",25.5
"120","2007-07-30",25.280001
"121","2007-07-31",24.809999
"122","2007-08-01",25
"123","2007-08-02",24.709999
"124","2007-08-03",24.27
"125","2007-08-06",24.450001
"126","2007-08-07",24.25
"127","2007-08-08",24.549999
"128","2007-08-09",23.73
"129","2007-08-10",23.610001
"130","2007-08-13",24.549999
"131","2007-08-14",25.26
"132","2007-08-15",24.76
"133","2007-08-16",24.549999
"134","2007-08-17",24.700001
"135","2007-08-20",24.690001
"136","2007-08-21",24.450001
"137","2007-08-22",24.91
"138","2007-08-23",24.57
"139","2007-08-24",25.030001
"140","2007-08-27",24.83
"141","2007-08-28",24.75
"142","2007-08-29",24.98
"143","2007-08-30",25
"144","2007-08-31",25.200001
"145","2007-09-04",25.15
"146","2007-09-05",24.15
"147","2007-09-06",24.120001
"148","2007-09-07",23.719999
"149","2007-09-10",23.98
"150","2007-09-11",24.68
"151","2007-09-12",25.030001
"152","2007-09-13",25.049999
"153","2007-09-14",24.620001
"154","2007-09-17",24.809999
"155","2007-09-18",24.98
"156","2007-09-19",24.27
"157","2007-09-20",24.02
"158","2007-09-21",23.99
"159","2007-09-24",24.25
"160","2007-09-25",24.440001
"161","2007-09-26",24.57
"162","2007-09-27",24.459999
"163","2007-09-28",24.33
"164","2007-10-01",24.18
"165","2007-10-02",24.5
"166","2007-10-03",24.17
"167","2007-10-04",24.09
"168","2007-10-05",24.280001
"169","2007-10-08",24.1
"170","2007-10-09",24.49
"171","2007-10-10",24.299999
"172","2007-10-11",24.690001
"173","2007-10-12",24.73
"174","2007-10-15",24.709999
"175","2007-10-16",24.700001
"176","2007-10-17",24.780001
"177","2007-10-18",24.77
"178","2007-10-19",24.5
"179","2007-10-22",24.75
"180","2007-10-23",25.01
"181","2007-10-24",24.92
"182","2007-10-25",24.879999
"183","2007-10-26",25.16
"184","2007-10-29",25.27
"185","2007-10-30",25.809999
"186","2007-10-31",26.530001
"187","2007-11-01",25.91
"188","2007-11-02",25.85
"189","2007-11-05",27.860001
"190","2007-11-06",28.17
"191","2007-11-07",28.059999
"192","2007-11-08",27.9
"193","2007-11-09",27.9
"194","2007-11-12",26.969999
"195","2007-11-13",28.549999
"196","2007-11-14",28.459999
"197","2007-11-15",29.030001
"198","2007-11-16",28.75
"199","2007-11-19",28.68
"200","2007-11-20",29.469999
"201","2007-11-21",29.84
"202","2007-11-23",30.469999
"203","2007-11-26",30.6
"204","2007-11-27",31.450001
"205","2007-11-28",31.34
"206","2007-11-29",31.93
"207","2007-11-30",32.400002
"208","2007-12-03",32.93
"209","2007-12-04",33.990002
"210","2007-12-05",34.110001
"211","2007-12-06",33.950001
"212","2007-12-07",34.099998
"213","2007-12-10",34.009998
"214","2007-12-11",32.5
"215","2007-12-12",31.9
"216","2007-12-13",30.690001
"217","2007-12-14",30.43
"218","2007-12-17",29.98
"219","2007-12-18",30.52
"220","2007-12-19",30.34
"221","2007-12-20",30.129999
"222","2007-12-21",30.6
"223","2007-12-24",30.93
"224","2007-12-26",31.75
"225","2007-12-27",31.879999
"226","2007-12-28",31.41
"227","2007-12-31",31.76
"228","2008-01-02",31.549999
"229","2008-01-03",30.99
"230","2008-01-04",30.690001
"231","2008-01-07",30.77
"232","2008-01-08",30.9
"233","2008-01-09",31.15
"234","2008-01-10",31.129999
"235","2008-01-11",31.049999
"236","2008-01-14",32.119999
"237","2008-01-15",31.639999
"238","2008-01-16",31.4
"239","2008-01-17",31.49
"240","2008-01-18",30.940001
"241","2008-01-22",30.6
"242","2008-01-23",29.639999
"243","2008-01-24",29.110001
"244","2008-01-25",29.16
"245","2008-01-28",29.18
"246","2008-01-29",28.959999
"247","2008-01-30",29.57
"248","2008-01-31",30.780001
"249","2008-02-01",30.549999
"250","2008-02-04",30.9
"251","2008-02-05",30.52
"252","2008-02-06",30.17
"253","2008-02-07",30
"254","2008-02-08",30.700001
"255","2008-02-11",31
"256","2008-02-12",30.950001
"257","2008-02-13",31.42
"258","2008-02-14",31.17
"259","2008-02-15",31.01
"260","2008-02-19",30.91
"261","2008-02-20",31.209999
"262","2008-02-21",30.790001
"263","2008-02-22",30.879999
"264","2008-02-25",32.150002
"265","2008-02-26",32.459999
"266","2008-02-27",32.540001
"267","2008-02-28",32.860001
"268","2008-02-29",32.080002
"269","2008-03-03",32.299999
"270","2008-03-04",32.369999
"271","2008-03-05",32.77
"272","2008-03-06",32
"273","2008-03-07",31.879999
"274","2008-03-10",31.790001
"275","2008-03-11",33.299999
"276","2008-03-12",32.799999
"277","2008-03-13",33.169998
"278","2008-03-14",32.34
"279","2008-03-17",32.48
"280","2008-03-18",34.110001
"281","2008-03-19",33.23
"282","2008-03-20",33.43
"283","2008-03-24",33.299999
"284","2008-03-25",34.07
"285","2008-03-26",33.599998
"286","2008-03-27",32.650002
"287","2008-03-28",32.630001
"288","2008-03-31",31.43
"289","2008-04-01",30.75
"290","2008-04-02",31.17
"291","2008-04-03",30.959999
"292","2008-04-04",30.299999
"293","2008-04-07",29.91
"294","2008-04-08",30.08
"295","2008-04-09",30.09
"296","2008-04-10",30.389999
"297","2008-04-11",30.24
"298","2008-04-14",30.959999
"299","2008-04-15",31.469999
"300","2008-04-16",32.5
"301","2008-04-17",32.110001
"302","2008-04-18",33.040001
"303","2008-04-21",33.200001
"304","2008-04-22",33.330002
"305","2008-04-23",33.619999
"306","2008-04-24",33.41
"307","2008-04-25",33.740002
"308","2008-04-28",32.860001
"309","2008-04-29",33.25
"310","2008-04-30",33.060001
"311","2008-05-01",33.43
"312","2008-05-02",33.720001
"313","2008-05-05",34.110001
"314","2008-05-06",34
"315","2008-05-07",33.990002
"316","2008-05-08",33.950001
"317","2008-05-09",33.330002
"318","2008-05-12",34.110001
"319","2008-05-13",34.16
"320","2008-05-14",34.860001
"321","2008-05-15",35.23
"322","2008-05-16",35.59
"323","2008-05-19",36.419998
"324","2008-05-20",35.759998
"325","2008-05-21",35.279999
"326","2008-05-22",35.75
"327","2008-05-23",35.330002
"328","2008-05-27",35.669998
"329","2008-05-28",35.259998
"330","2008-05-29",35.459999
"331","2008-05-30",35.32
"332","2008-06-02",34.950001
"333","2008-06-03",34.389999
"334","2008-06-04",34.299999
"335","2008-06-05",33.82
"336","2008-06-06",33.040001
"337","2008-06-09",33.299999
"338","2008-06-10",33.619999
"339","2008-06-11",33.040001
"340","2008-06-12",33.23
"341","2008-06-13",33.310001
"342","2008-06-16",34.060001
"343","2008-06-17",35.189999
"344","2008-06-18",34.66
"345","2008-06-19",34.700001
"346","2008-06-20",34.650002
"347","2008-06-23",34.709999
"348","2008-06-24",34.360001
"349","2008-06-25",34.59
"350","2008-06-26",34.18
"351","2008-06-27",33.880001
"352","2008-06-30",34.209999
"353","2008-07-01",33.740002
"354","2008-07-02",34.119999
"355","2008-07-03",34.18
"356","2008-07-07",35.619999
"357","2008-07-08",36.450001
"358","2008-07-09",36.25
"359","2008-07-10",34.98
"360","2008-07-11",34.68
"361","2008-07-14",34.439999
"362","2008-07-15",34.049999
"363","2008-07-16",34.18
"364","2008-07-17",33.650002
"365","2008-07-18",33.650002
"366","2008-07-21",33.560001
"367","2008-07-22",33.57
"368","2008-07-23",33.330002
"369","2008-07-24",32.5
"370","2008-07-25",32.619999
"371","2008-07-28",32.59
"372","2008-07-29",33.09
"373","2008-07-30",33.549999
"374","2008-07-31",33.139999
"375","2008-08-01",32.689999
"376","2008-08-04",31.629999
"377","2008-08-05",32.560001
"378","2008-08-06",32.740002
"379","2008-08-07",32.130001
"380","2008-08-08",32.240002
"381","2008-08-11",32.919998
"382","2008-08-12",33.16
"383","2008-08-13",33.689999
"384","2008-08-14",33.950001
"385","2008-08-15",34.049999
"386","2008-08-18",33.380001
"387","2008-08-19",32.82
"388","2008-08-20",32.75
"389","2008-08-21",32.540001
"390","2008-08-22",32.369999
"391","2008-08-25",32.560001
"392","2008-08-26",32.299999
"393","2008-08-27",31.58
"394","2008-08-28",31.76
"395","2008-08-29",31.450001
"396","2008-09-02",30.91
"397","2008-09-03",30.959999
"398","2008-09-04",30.450001
"399","2008-09-05",30.379999
"400","2008-09-08",31.209999
"401","2008-09-09",31.049999
"402","2008-09-10",30.950001
"403","2008-09-11",30.85
"404","2008-09-12",31.280001
"405","2008-09-15",30.66
"406","2008-09-16",31.1
"407","2008-09-17",30.24
"408","2008-09-18",28.709999
"409","2008-09-19",29.99
"410","2008-09-22",28.6
"411","2008-09-23",28.690001
"412","2008-09-24",28.620001
"413","2008-09-25",29.870001
"414","2008-09-26",29.52
"415","2008-09-29",29.450001
"416","2008-09-30",30.059999
"417","2008-10-01",29.9
"418","2008-10-02",29.440001
"419","2008-10-03",29.66
"420","2008-10-06",28.91
"421","2008-10-07",28.25
"422","2008-10-08",30.4
"423","2008-10-09",28.200001
"424","2008-10-10",26.51
"425","2008-10-13",29.059999
"426","2008-10-14",28.85
"427","2008-10-15",27.450001
"428","2008-10-16",28.440001
"429","2008-10-17",28.129999
"430","2008-10-20",28.92
"431","2008-10-21",28.75
"432","2008-10-22",27.549999
"433","2008-10-23",28.74
"434","2008-10-24",28.190001
"435","2008-10-27",27.629999
"436","2008-10-28",27.74
"437","2008-10-29",28.030001
"438","2008-10-30",29.379999
"439","2008-10-31",29.459999
"440","2008-11-03",28.549999
"441","2008-11-04",28.450001
"442","2008-11-05",28.190001
"443","2008-11-06",27.65
"444","2008-11-07",27.620001
"445","2008-11-10",27.66
"446","2008-11-11",26.290001
"447","2008-11-12",25.360001
"448","2008-11-13",26.049999
"449","2008-11-14",25.389999
"450","2008-11-17",25.450001
"451","2008-11-18",23.799999
"452","2008-11-19",23.360001
"453","2008-11-20",21.809999
"454","2008-11-21",22.24
"455","2008-11-24",22.799999
"456","2008-11-25",22.34
"457","2008-11-26",22.66
"458","2008-11-28",23.16
"459","2008-12-01",21.83
"460","2008-12-02",22.24
"461","2008-12-03",22.379999
"462","2008-12-04",21.969999
"463","2008-12-05",21.870001
"464","2008-12-08",23.379999
"465","2008-12-09",22.889999
"466","2008-12-10",23.07
"467","2008-12-11",22.809999
"468","2008-12-12",22.18
"469","2008-12-15",21.23
"470","2008-12-16",22.360001
"471","2008-12-17",22.25
"472","2008-12-18",22.01
"473","2008-12-19",21.700001
"474","2008-12-22",21.200001
"475","2008-12-23",21.200001
"476","2008-12-24",20.41
"477","2008-12-26",20.59
"478","2008-12-29",20.58
"479","2008-12-30",21.809999
"480","2008-12-31",22.1
"481","2009-01-02",22.629999
"482","2009-01-05",22.370001
"483","2009-01-06",22.620001
"484","2009-01-07",22.42
"485","2009-01-08",22.4
"486","2009-01-09",22.09
"487","2009-01-12",21.4
"488","2009-01-13",21.370001
"489","2009-01-14",21.190001
"490","2009-01-15",21
"491","2009-01-16",21.73
"492","2009-01-20",21.18
"493","2009-01-21",20.99
"494","2009-01-22",20.48
"495","2009-01-23",20.07
"496","2009-01-26",20.5
"497","2009-01-27",21.049999
"498","2009-01-28",21.82
"499","2009-01-29",21.360001
"500","2009-01-30",21.18
"501","2009-02-02",20.82
"502","2009-02-03",21.280001
"503","2009-02-04",21.5
"504","2009-02-05",21.58
"505","2009-02-06",22.08
"506","2009-02-09",21.82
"507","2009-02-10",21.690001
"508","2009-02-11",21.620001
"509","2009-02-12",21.07
"510","2009-02-13",21.35
"511","2009-02-17",20.799999
"512","2009-02-18",20.9
"513","2009-02-19",21.18
"514","2009-02-20",21.190001
"515","2009-02-23",20.190001
"516","2009-02-24",20.290001
"517","2009-02-25",20.25
"518","2009-02-26",20.290001
"519","2009-02-27",20
"520","2009-03-02",20.25
"521","2009-03-03",21.040001
"522","2009-03-04",21.08
"523","2009-03-05",20.639999
"524","2009-03-06",20.68
"525","2009-03-09",20.16
"526","2009-03-10",21
"527","2009-03-11",20.969999
"528","2009-03-12",20.6
"529","2009-03-13",20.74
"530","2009-03-16",21.01
"531","2009-03-17",21.23
"532","2009-03-18",21.309999
"533","2009-03-19",20.889999
"534","2009-03-20",20.809999
"535","2009-03-23",20.700001
"536","2009-03-24",20.26
"537","2009-03-25",20.76
"538","2009-03-26",21.549999
"539","2009-03-27",21.1
"540","2009-03-30",21.07
"541","2009-03-31",21.299999
"542","2009-04-01",21.059999
"543","2009-04-02",22.110001
"544","2009-04-03",21.780001
"545","2009-04-06",21.940001
"546","2009-04-07",22.139999
"547","2009-04-08",22.040001
"548","2009-04-09",22.49
"549","2009-04-13",21.879999
"550","2009-04-14",21.889999
"551","2009-04-15",21.66
"552","2009-04-16",21.870001
"553","2009-04-17",21.92
"554","2009-04-20",21.440001
"555","2009-04-21",21.469999
"556","2009-04-22",21.26
"557","2009-04-23",21.559999
"558","2009-04-24",21.799999
"559","2009-04-27",21.58
"560","2009-04-28",21.700001
"561","2009-04-29",21.76
"562","2009-04-30",21.790001
"563","2009-05-01",22.559999
"564","2009-05-04",22.98
"565","2009-05-05",22.34
"566","2009-05-06",22.67
"567","2009-05-07",22.620001
"568","2009-05-08",22.85
"569","2009-05-11",22.709999
"570","2009-05-12",22.530001
"571","2009-05-13",22.58
"572","2009-05-14",22.780001
"573","2009-05-15",22.6
"574","2009-05-18",23.540001
"575","2009-05-19",23.9
"576","2009-05-20",25.299999
"577","2009-05-21",26
"578","2009-05-22",25.75
"579","2009-05-26",25.620001
"580","2009-05-27",26.299999
"581","2009-05-28",26.559999
"582","2009-05-29",26.700001
"583","2009-06-01",27.799999
"584","2009-06-02",27.42
"585","2009-06-03",26.540001
"586","2009-06-04",25.959999
"587","2009-06-05",26.33
"588","2009-06-08",25.950001
"589","2009-06-09",26.389999
"590","2009-06-10",26.18
"591","2009-06-11",26.32
"592","2009-06-12",26.469999
"593","2009-06-15",25.85
"594","2009-06-16",25.950001
"595","2009-06-17",25.530001
"596","2009-06-18",25.530001
"597","2009-06-19",25.57
"598","2009-06-22",25.4
"599","2009-06-23",26.200001
"600","2009-06-24",26.93
"601","2009-06-25",26.360001
"602","2009-06-26",26.49
"603","2009-06-29",26.15
"604","2009-06-30",26.57
"605","2009-07-01",26.75
"606","2009-07-02",26.459999
"607","2009-07-06",26.040001
"608","2009-07-07",25.959999
"609","2009-07-08",26.059999
"610","2009-07-09",26.190001
"611","2009-07-10",26.23
"612","2009-07-13",26.51
"613","2009-07-14",27.1
"614","2009-07-15",27.9
"615","2009-07-16",28.059999
"616","2009-07-17",27.879999
"617","2009-07-20",28.059999
"618","2009-07-21",28.01
"619","2009-07-22",27.700001
"620","2009-07-23",27.969999
"621","2009-07-24",27.959999
"622","2009-07-27",28.15
"623","2009-07-28",28.530001
"624","2009-07-29",28.34
"625","2009-07-30",28.07
"626","2009-07-31",27.959999
"627","2009-08-03",27.77
"628","2009-08-04",27.23
"629","2009-08-05",26.780001
"630","2009-08-06",27.15
"631","2009-08-07",27.09
"632","2009-08-10",26.950001
"633","2009-08-11",26.51
"634","2009-08-12",27.389999
"635","2009-08-13",28.290001
"636","2009-08-14",27.879999
"637","2009-08-17",27.950001
"638","2009-08-18",28.379999
"639","2009-08-19",28.290001
"640","2009-08-20",28.51
"641","2009-08-21",28.790001
"642","2009-08-24",29.700001
"643","2009-08-25",30.459999
"644","2009-08-26",30.32
"645","2009-08-27",28.940001
"646","2009-08-28",29.01
"647","2009-08-31",28.299999
"648","2009-09-01",28.57
"649","2009-09-02",28.639999
"650","2009-09-03",29.200001
"651","2009-09-04",29.48
"652","2009-09-08",29.92
"653","2009-09-09",30.41
"654","2009-09-10",30.469999
"655","2009-09-11",30.25
"656","2009-09-14",29.719999
"657","2009-09-15",30.4
"658","2009-09-16",30.91
"659","2009-09-17",30.43
"660","2009-09-18",30.76
"661","2009-09-21",30.48
"662","2009-09-22",30.65
"663","2009-09-23",30.719999
"664","2009-09-24",30.950001
"665","2009-09-25",31
"666","2009-09-28",31.42
"667","2009-09-29",30.889999
"668","2009-09-30",30.43
"669","2009-10-01",30.549999
"670","2009-10-02",30.48
"671","2009-10-05",30.52
"672","2009-10-06",31.190001
"673","2009-10-07",31.379999
"674","2009-10-08",31.5
"675","2009-10-09",31.4
"676","2009-10-12",31.620001
"677","2009-10-13",31.6
"678","2009-10-14",32.299999
"679","2009-10-15",32.220001
"680","2009-10-16",31.74
"681","2009-10-19",31.41
"682","2009-10-20",31.02
"683","2009-10-21",31.190001
"684","2009-10-22",31.559999
"685","2009-10-23",31.32
"686","2009-10-26",30.74
"687","2009-10-27",30.65
"688","2009-10-28",30
"689","2009-10-29",30.469999
"690","2009-10-30",30.09
"691","2009-11-02",29.76
"692","2009-11-03",29.200001
"693","2009-11-04",29.809999
"694","2009-11-05",30.309999
"695","2009-11-06",30.48
"696","2009-11-09",31.299999
"697","2009-11-10",31.48
"698","2009-11-11",31.1
"699","2009-11-12",30.66
"700","2009-11-13",30.76
"701","2009-11-16",30.780001
"702","2009-11-17",30.969999
"703","2009-11-18",31.370001
"704","2009-11-19",31.559999
"705","2009-11-20",31.43
"706","2009-11-23",31.719999
"707","2009-11-24",31.58
"708","2009-11-25",32.27
"709","2009-11-27",31.610001
"710","2009-11-30",31.01
"711","2009-12-01",31.74
"712","2009-12-02",31.99
"713","2009-12-03",31.629999
"714","2009-12-04",31.83
"715","2009-12-07",31.84
"716","2009-12-08",31.68
"717","2009-12-09",31.709999
"718","2009-12-10",31.700001
"719","2009-12-11",31.459999
"720","2009-12-14",31.540001
"721","2009-12-15",31.549999
"722","2009-12-16",31.68
"723","2009-12-17",31.33
"724","2009-12-18",31.459999
"725","2009-12-21",32.029999
"726","2009-12-22",32.869999
"727","2009-12-23",32.529999
"728","2009-12-24",32.75
"729","2009-12-28",32.540001
"730","2009-12-29",32.040001
"731","2009-12-30",32.060001
"732","2009-12-31",32.060001
"733","2010-01-04",32.830002
"734","2010-01-05",32.919998
"735","2010-01-06",32.959999
"736","2010-01-07",32.700001
"737","2010-01-08",33.009998
